,UKF248,UKF296,UKF313,ZH1007inf,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
LRIG1,-0.05945272105831016,0.00058282895413408,0.05842216013754175,0.038372214533861436,0.1350589301794361,-0.05350785691040578,0.014836462713046816,0.01000590955052855
CPAMD8,-0.007143372984608886,-0.0114129781536521,,0.09620299233733962,0.06638725735868581,,-0.004921242233092954,-0.0028386821748018483
GHRL,-0.003967944087321642,-0.02010060780671462,,0.05725941104285057,-0.04530871765626615,-0.015280420252411778,0.004336355842960261,0.03974333177417674
NPY,-0.028700055834070575,-0.03269248258086525,,-0.028604689729680204,0.0364243125005513,0.038053154346813785,0.07280131254440883,-0.05456529706696372
MMP2,0.015555433227051132,0.006988563175461475,0.04416087902845498,-0.015870271801174174,0.08018593760262827,0.0463688873258128,0.002435014401768982,-0.11991315724838235
PPY,-0.01862817630792557,,0.03262892797680703,,,-0.030981283617633745,0.034812230042877416,0.0153645061182216
ALKAL2,0.046463552580255155,-0.012119428549899794,0.000392790689945107,-0.039156263370736855,-0.012112424451109362,-0.04871141156153251,0.01883749123441359,0.01989060723696536
CSF1,-0.014177846548694618,-0.02940644095547194,-0.05508942851021441,0.09955577397288191,-0.01583362712215504,0.046014122285735724,-0.019270309060743573,-0.025356519095274914
SEMA4C,0.036531807519351193,0.010077979517238106,-0.0044302518735509855,0.14013396245097845,0.04838895688820774,-0.04063855787601696,0.04082757783547394,-0.04235096083280307
BMP8A,,,,,,,-0.01155949238123666,
ICAM2,0.04341420143197378,-0.010319528702375813,0.016787702348295488,0.01183703969055333,0.011346618704112606,-0.011901317680915848,0.020940394847976284,-0.04014265302091181
SYTL3,0.03818460761937031,0.007805929297642934,0.04326139241152847,-0.04207491099594435,0.040672041730307015,-0.03609639819174441,0.06701196896986396,0.0481996982000643
IL1A,-0.002834243149341845,-0.0006132157416711964,,0.06408791838467762,0.0308766916706124,-0.022532296326702412,-0.05229515118646198,0.048884765386399985
HLA-G,-0.016999380729354682,,,,,0.03274398446227084,,
PGF,0.022084599875243173,0.03591038665127166,-0.03295306565621697,0.018847102587734865,0.09137155000661919,0.03864683430849846,0.011817733766941316,-0.006843167050020181
LGALS8,-0.02961960518588154,0.035539381187336454,0.030358915423870227,-0.04480210347745039,0.03654795419305617,0.010106742248624288,0.030270765806423988,-0.049523758186678
DKK3,-0.00644786111447189,-0.02817457356056735,0.006269802240566049,0.002417889653041955,-0.053100708809953774,-0.014584598269777137,0.04340368515015393,-0.13085321530859811
COL16A1,0.023158989747132232,-0.019237876565422807,0.023196219864358963,0.005654924678638168,0.06885836276984848,0.06423421056323508,0.05144644165576571,-0.07715616766835091
TPH1,0.09511708289097559,,,,,0.04444713339511101,-0.008078766263628977,-0.0039419148251186335
TNC,-0.00835935158645871,0.00644707307964378,0.041652001002237836,0.0340491527138677,0.018767402667208798,0.0660434915808054,-0.014212989614439559,0.14564540005537865
TNFSF9,-0.022195458063309557,-0.03357408539592974,-0.03695392289155387,,-0.04304521666640586,-0.021831557412532912,0.008893864739798574,-0.061932125763439455
C4A,,,0.034036411745900344,,,-0.014275363715349057,-0.02469639942622334,
CNTN2,-0.0417612014252729,0.00446133607966958,-0.03022044445553002,0.07615485660481647,-0.0289233001776158,-0.041913934594566334,0.03646399117216868,-0.01133139873204583
F7,0.09977719104437051,,0.0032910927362486174,,,0.06452769719577135,,0.0858905384708496
LUM,0.03130353616387544,0.016356097936794396,-0.03214228748165042,0.026390961996659863,0.056062099547293416,0.05632840365526296,-0.023283412334828366,-0.06361237771016345
BTC,-0.01104744092157143,-0.023568053870294193,,,,-0.013670369777350271,0.023167555744906945,0.03583774939218287
APOC1,0.002859359823628574,-0.005972644071561913,-0.13698480774403507,-0.08797131111868524,0.03760589290203647,-0.08232734174773097,0.02000173391662566,-0.11841623137836212
PKM,-0.04160047924742604,-0.017700448565846367,-0.028440885447074182,0.01832760786528073,0.08116497245342623,0.03252648364160447,0.010245321169311558,0.10978288150878215
TNF,-0.028414605384685696,-0.029386644379268533,-0.023252535118544495,0.03670239074104318,0.0306181082068332,,0.069812101937371,-0.032260899982604056
GNAS,0.009743185798038598,-0.01866229051614307,0.062125599427893204,-0.06443321604398022,0.01366700442903592,-0.00256381218146519,0.022792976796828124,-0.1438708643941325
BMP8B,0.006093954686582338,-0.019512429811128298,0.05239986419690655,-0.08498812234816568,-0.04469333175203436,0.05002606128624834,0.07744541939131845,-0.0385100114544031
LIPH,-0.012481859656251421,,,,,-0.005867661065750522,0.019206250175145646,0.017337149260755517
CCL28,-0.017557288260824,0.00259716500536028,,,,,0.11939661566871168,-0.03770405665144862
PTPN11,-0.04879824579133743,-0.011855959552406701,0.11186177219625758,-0.04004405189241524,-0.0032033534857183648,-0.02290060596807273,-0.044868084256416634,-0.04624896721863656
ADAM12,-0.0024916181393489084,-0.0223045002262179,0.07130607010031872,-0.05882332551356741,0.08501054892539943,0.09780567352626114,0.04820318073297723,-0.037376712562009216
EPO,-0.016771561077570357,,0.02115222668653055,,0.017961230800662385,-0.013515160015993032,0.015257076592978425,
EDN3,0.025841582586500194,-0.011754789224023683,,,-0.029809383563593788,-0.012875626771335701,-0.029794207136525606,-0.04112658623371733
CCL22,,,,,,-0.011858964562800025,-0.03445281475523523,
CCL2,0.046533649911568165,-0.03541693858012408,-0.07346413712372976,-0.06734714418728477,-0.03996133573445053,-0.010078466408008933,-0.04251300343567384,0.11570662497138483
DSCAM,0.041855874731402606,0.013858219716953711,-0.04583439675682402,-0.032308161561759335,0.07009654637515916,-0.015192209535390475,0.07745245111442353,-0.03564351024907237
GPHA2,-0.013911666822983587,,,,,,,
ANG,0.04456945512898978,0.048873400475847276,0.005649599864954106,-0.0066837346658624504,0.038841827037038576,-0.021433320784068937,0.024351513219773965,0.07360312595886935
FBLN2,0.01716421991501784,-0.03343736992902745,0.013120307650474096,0.11841971756398162,-0.053676142899855436,0.038639227862683874,-0.055811282637858506,-0.04471657295620473
VTN,-0.023595064643566435,0.04854257874840085,,-0.020774172950347784,,-0.01750030807976731,0.034511229203977464,0.03384238329373104
VEGFA,-0.01666886509999675,-0.0006069484976788813,0.04586853230047034,-0.10034848210688271,0.020868428447020644,0.06339503651372912,-0.05499384614246827,0.1334146671646343
F10,,0.06634269839681478,0.016871307295743668,-0.022534374040779393,,0.0414367499861102,-0.039363073064881446,-0.029773653355896174
SERPINA1,0.031192735027403686,0.01998395069434107,0.023170050378073764,0.061803127286322666,0.06755481863790126,0.05705437344736513,0.038149061141934885,0.04856026663246244
VWF,0.03151263564302681,-0.034644402432255764,0.01758688617875921,0.12862698336031303,0.06292160742387126,0.02961267515645909,0.009132848852069133,-0.07518172837654072
GDNF,0.04850357917533128,,0.005762878737418397,,-0.03322172537345806,-0.01892532582780838,,
VASP,0.04115584634677122,0.012347434886354097,-0.002408919268728416,0.04413959654360328,0.07101300999796013,0.006566182637188107,0.042250927579589176,0.0680156359546697
ADAM15,-0.012713596096871664,0.0019750615834258694,0.0310240214249624,0.03282465225900183,0.07808151326820072,0.04506163619601039,-0.04532662747615977,0.006034028198792375
WNT2,0.009648952700769745,0.01754783231005179,,,,-0.01622797106625982,0.040243921284948046,-0.005240575906368714
CALCB,,,,,,-0.02111126784556054,,0.07193899282648619
OLFM2,-0.056272778964132825,-0.0067848006567048326,0.003299074648641466,0.0031820402266742914,0.05346574698704676,-0.05466084143888704,0.08152438576606533,-0.03509844837986492
MFAP2,0.09465096040927277,0.011127503626540278,0.0012905083125269291,0.052744799556386474,0.08600253553162503,0.08173927842038382,0.032029391060626966,-0.018466383545951173
HLA-C,0.03427601223544971,0.0019272175478066377,-0.0523018481611728,-0.05940190242847778,-0.03365520031644864,0.015650800876456657,0.03722828975973857,-0.05602217611862732
THBS1,-0.023404141411558638,-0.006326689393016577,-0.05107550663798037,-0.00385029509153656,0.01855764629940979,-0.0017446109939095319,-0.047717552702006276,-0.07057002847139603
HSPA4,0.02525468540567194,0.009171286172225524,-0.008295563581940769,0.0024560311093755846,-0.050453324521590154,-0.0037573699454677093,0.042269139481658564,-0.08619074533351105
LMAN1,0.033933888066425576,0.002963429982616944,0.058387397418262724,0.027946056387812855,0.009533665473156205,-0.039757203866888156,0.005201400406444495,0.09632618918497059
LYPD3,0.05210708067386739,0.01788339159713847,-0.001981281026227928,0.1294119435224322,-0.00913510880490141,0.08309768184882767,0.07566149392431434,-0.04698566225607003
APOE,-0.048721802306002246,-0.0029777220562687257,0.01739197695921171,-0.0463466622942087,0.14644085096972312,-0.04643135436826069,-0.04239709789086067,-0.1488090031266015
SOSTDC1,-0.002649029143145095,-0.006110121845751279,,,,0.05241542206177941,-0.01510160530844459,0.07720363637688553
ANXA1,0.017924965659718104,0.019314419545773384,-0.07051475524219282,0.03426262571023117,0.04839580582369677,-0.03806610460826216,-0.03816982086706231,0.13854912387777443
WNT2B,-0.03181000231456169,0.06586182462778623,0.01577369940913512,-0.03557554454275315,0.07952447780095287,-0.028700226028473302,0.06739624500129848,0.01432433405023634
AMH,0.03679425610681423,-0.02595848327697559,0.01304213958863589,,0.0892943583274771,0.061507972201612665,-0.03811567298158497,0.022329422753378726
GDF10,-0.014446438671205321,-0.02626412726560098,,-0.03872637841200873,,0.038584683235634486,-0.01620241434578496,-0.042619408832919134
EFNB3,0.028125358095291222,-0.027988819449497476,0.10857410269550193,-0.0037972255336998924,0.09930515945740041,0.01220436882950261,0.00189994686876107,0.0034874748193919167
LTB,-0.024601646519497537,0.016990901399282346,-0.011233099393864666,0.05046127622799414,0.06972727626743283,-0.028845496327523087,0.049330433101575616,0.07258164283740415
ANGPT2,0.08121516744363075,-0.0459193667100511,0.03268368514372166,0.0693001420936178,0.09278836877577976,0.01922040231275294,0.07410046737359138,-0.03098564282928559
NRTN,,,,,-0.013188972489925796,-0.012034280236473592,,
ADAM17,0.02950151834355091,0.040843492977652,0.02623132621161689,0.02265575986320306,0.0754615994934065,0.03415252935856547,-0.0076604063717063235,-0.0013501097799902661
LRPAP1,0.015242249205779676,0.013889309404417731,0.0234845730107883,-0.08803001233463337,0.10104058745409256,0.016858637505140637,0.00856205968736799,-0.017147745463966794
NID1,0.03980149762359648,-0.03658682033554973,-0.017846823518216464,0.05430636145756554,0.0904910451199714,0.02291911135363631,-0.006215557097646335,-0.038145059363235145
MST1,0.025131556350240395,0.02825144143512075,-0.013933949783710467,0.010106188923825515,0.09253762995963657,0.019815101456583013,0.019103736114689567,-0.01819069061500369
CCL14,,,0.023947734249239,,,,,
DCN,0.014770420223901412,-0.08633134329597492,-0.011666673746865896,0.12407640750532083,-0.06092758618887082,0.03199220354009949,-0.056294757218012845,-0.1386866429909858
IGFL2,,,,,,,-0.01178382808425392,
COL7A1,0.10298182358137595,-0.034918463344122866,0.05979757078981174,0.08287518913524898,-0.020691903196198118,0.047109875973233545,0.046183972264031,-0.01105368895445268
CALR,0.01464688713911644,0.01432236924508409,0.020744364953970505,-0.01529175546805813,0.030155263554428144,0.08105291122256619,-0.01123300434174009,0.007765404061481549
PIGA,0.03273915459654251,0.013308728303008222,0.03666923744712606,-0.05132124014419199,0.021165277654328962,-0.006761381468287656,0.006477410437331087,0.043116903040325914
CD200,-0.04645618498125478,0.021458070909539887,0.03431708579276458,0.07917755735614773,0.10768145728898741,-0.03665616592902783,0.03726327207097562,-0.03946722215799771
GRP,-0.00871963283215674,0.03131633656169794,,-0.03583861104011248,,-0.013199638411914846,0.005767219136256051,-0.026642077430777435
CDH1,-0.022420498082373876,,,0.01628527050299698,-0.0532595047880825,-0.000585042412646226,0.048112501462048145,-0.05414480127248888
LPL,-0.03493711535175593,-0.03655781255480379,-0.004311920559011144,-0.08215749108351568,0.03197631766507589,0.029098300076804966,0.008127464370377372,-0.03763438123034246
SEMA5A,0.006311806611381491,0.009616459759832786,-0.009774054925610832,0.001834993740593147,0.141330217514391,-0.023412679695260768,0.005821560266955343,-0.08217741235187677
SEMA7A,-0.010720009655543561,0.018420686157132743,-0.017345693928777543,0.006357807133834318,0.046075800563286175,0.06694819453794666,0.05175025723662312,-0.005201890761123801
SEMA4G,-0.0020008917024744604,0.019043560523993537,0.1553241283425797,-0.03958276060060921,-0.04302450465533149,-0.06501268441015377,-0.03383901452671223,-0.05410000366304156
SEMA3B,-0.012403644424032821,0.003278316711018433,0.04186592371329472,0.08205415421255757,0.04754842412163613,0.029403655144730867,-0.006349353860393957,0.04811119736666303
RPH3A,-0.03444005011048313,0.02871885419073923,,-0.0689397140761818,-0.03006979441655151,-0.028580586673454773,0.017708611388454327,-0.02783701643949678
JAG2,0.05692011437815969,0.01689174751353969,0.03557192643437754,0.030104473440949426,0.08903895807743398,0.06032610575449983,0.015550603219473961,-0.02555921694950445
CGN,-0.017547726747501845,-0.0012560942853666534,,0.007339469619469041,-0.012031705666244695,-0.008216028228284673,-0.034030535612066884,-0.017538971841485465
GDF15,0.060819246897362206,,0.059232630024463176,-0.11686432951358039,0.060969945814038085,0.019748412522891393,0.05270490069445201,0.020871513854135177
SEMA4F,-0.017892980953456337,0.08727344215043945,0.06223489982590873,-0.045499507744998224,0.008520666970966628,0.03867630445806853,0.042271977459323616,-0.03824100776983764
NXPH1,-1.0756574344771922e-05,0.00844564257095245,,-0.04488599935720897,0.048950056221635764,0.04233552378540997,0.024600251869363148,-0.061959297990452064
ARF1,0.035525543038968654,-0.02526162408958789,0.0012892203100545241,-0.01773742316291013,0.040454485091764913,0.02415756618543592,-0.01088870146949475,-0.03465262902342331
DSC3,0.05323556069500485,,0.06287986744744582,,,,0.052477446919160446,
EBI3,0.01839944365912882,0.006812664607864505,-0.005745282385553944,0.032525653685350674,0.11889464399045951,-0.00829064027699574,0.012753476557328334,-0.04248665579097691
TIMP1,0.05156907556505923,-0.020487102226976125,-0.027917701972934656,-0.07205876101596292,0.02442515883340362,0.06812155782561598,-0.021087458474463496,0.07923861829994767
SEMA3C,0.04240409304618103,-0.014088600135865279,-0.03817132246490343,0.053105178829021354,0.0032332802165448388,-0.02455382884595044,-0.0005718403276310539,-0.048641464141619226
GNRH2,,,,,,,0.04265414539829625,
GAS6,0.006687871518997904,0.007491856998151356,0.04213356791214745,0.15333561677778615,-0.003468755812206011,-0.04882994194187874,-0.01799217440367561,-0.050704328125980205
MEPE,-0.02819262607034261,-0.005835167819349286,,-0.02449486698372455,,-0.020369351027982523,-0.03080924435683408,0.021559999011150275
SERPINE1,0.05617715312399499,-0.03883050875542967,-0.0010426773916473089,-0.06062482184146298,0.08750551865266047,-0.0022719723258013053,-0.005564467473556834,0.11802355798004564
RSPO2,0.021985915763866923,-0.012234392243042291,,,,-0.027438632516563748,0.05220393761764047,-0.0038249588945633776
SHBG,-0.013636968219819185,-0.03941239193241584,,-0.022871622288397016,0.08626606512367431,0.15883499065387424,0.008708162373438641,-0.04146786928131749
LGALS3BP,-0.0138687429007923,0.01629396017758459,0.006614885486480833,0.07203738173284514,0.007565003026462764,-0.011600319603039373,-0.011172671168831631,0.019032717123153558
LAMB1,0.05163605810999815,0.014531673085821593,-0.0034947845549607244,0.003880064474486559,0.09957022493460775,0.06882178248176675,0.03149084305972103,6.870965495094845e-05
SPTBN2,-0.051560808733988606,-0.012365365199453502,0.07004040297911915,-0.00673801828176887,0.030883600903706006,0.04191118930721308,0.08514510637750251,-0.00021370012742439557
COL1A2,0.042600209579212636,-0.018297009718934363,0.08408867726096358,0.11728032091514541,0.02038752525154643,0.04135802858531534,-0.05116491333602382,-0.09140853146337935
DEFB1,,,,,,,-0.030395965791045573,-0.015127093345052006
WNT11,-0.015090149532785624,0.013876272646420431,0.006234453331493278,,,-0.028354971151492898,-0.029589293359810743,-0.03595753478883862
LGALS1,0.0676838644964921,0.0028370322673909576,0.014695582895823739,-0.02032078936691616,-0.03307500815434939,0.10438932219983262,0.0002801912856363251,0.17958794036785927
BCAN,-0.030991724788627252,0.046697370274119465,0.012464299225287155,0.005214185500086439,0.17070820901959566,-0.051596325458816955,0.02970241698638262,-0.1816772221950441
ANOS1,-0.047668919334068145,0.022503795138010322,-0.029410517970297412,0.07623293971047482,0.04999799300694268,-0.08216877396241198,0.01507407418809569,-0.06181095900795258
EDA,-0.011047444706771365,0.0887839845454848,-0.012466404113023594,-0.031761467975777787,-0.05610369573558445,-0.027099593938802548,0.013602450318838423,0.007454405870024511
FGF22,-0.015709509547724203,-0.01836746467210822,,,0.010541221368236368,-0.020261465596351738,-0.002139846572496025,-0.017791587657945605
SHANK1,-0.015090148564016682,-0.03550002967506584,,,0.025876378025848978,0.0655022266247472,0.011766907374931763,-0.016742898442631972
RAET1G,,,,,,,-0.027800432247023322,-0.03311518876005088
TGFB1,-0.014835761057073047,-0.021080934299781248,0.03239084617971683,0.014814529847704264,-0.008725143830584538,0.054858889133868056,-0.008266197003054395,-0.07326836938214068
MSTN,0.008852811688332556,-0.01149003763677831,,-0.0221925370540821,0.06097688074866792,-0.020476754213818067,-0.03625786026419273,-0.032988221160066306
WNT4,-0.010167709054004208,-0.04191271047052867,,-0.027199072134572712,-0.03402668539969914,0.03006684727251557,-0.046816380165856625,-0.011932333006608484
TNFSF4,-0.023251689354031702,-0.026409606011650003,0.014648935594758493,-0.03150850162116793,-0.012314114286117327,0.013230818100174818,0.06894901181196736,-0.022933524423816052
NTN1,-0.03759386072959346,0.027592835027983285,0.06750780688836065,-0.03047645626803786,0.014040238506666499,-0.058167954655153294,0.016476166498938252,-0.038399841169735514
CXCL12,-0.006081625853086087,0.04096147050289724,0.06951313462946461,-0.02622612627065169,0.031656616372200436,0.018911731430548005,0.015978024671804068,-0.09316264610597275
GNRH1,0.020336742456089,0.011520230548425294,-0.0429653862651593,0.11774573672366627,0.004055604303567434,0.05733743588657888,-0.028849724258732973,0.02216261871316491
FGF8,,,,,,-0.02434916024155156,,
RIMS1,-0.031687632320606125,-0.05212044437598336,,-0.030997469602470466,0.0726574114053679,0.040102661242911945,0.05322129270781057,-0.029162772214279348
FGF14,-0.00013579701175588427,0.00024219005876082282,,-0.05778145442244628,0.05327952125779963,0.043819828121687845,0.11919430980421909,-0.013346465901828218
IGF1,-0.027877027740072835,0.012165541060754934,-0.006295657192838396,-0.060166621681760526,0.0036052877944060652,-0.03236571247503081,-0.02532280837165,-0.07864007419619273
TNFSF10,0.08248046219874786,0.04275472675947943,0.01917449331979813,0.04482885684199396,-0.06728737009987858,0.009129364230927833,0.0316252476227225,0.06204803998178844
GDF5,-0.015587443661460162,-0.028356705589996187,-0.04582201788325168,,-0.03322170682064559,-0.020643300528056893,0.033618074535748804,-0.011905730461383303
CHAD,,0.02313375809616011,,,,-0.018810238960866775,,
RGMA,-0.0638868741285741,-0.0009231605336754993,-0.0380896797912383,-0.04335114586886017,0.04028700582158731,0.04718546436372669,0.021459587673101712,-0.018512349085678555
CLEC3A,,-0.025300631090939128,,,,,,
WNT16,-0.032485409685649606,-0.00776299063959718,0.0285431171854971,,,-0.012034278648071451,-0.04413337292105272,-0.008045511228015043
CX3CL1,-0.01537988362747819,-0.003331699360731366,-0.002149534256823865,-0.04219235243640435,0.112959994962483,0.02010451519391703,0.07342557813324414,-0.048000407055989396
FGF1,-0.0008478381032091154,-0.03295944877611861,0.025408382073937693,0.002255798435396816,-0.026515507257491588,-0.07199084424109342,0.02392251028015839,-0.016702649288473488
ALOX5AP,0.06907115444387735,-0.05858515394442884,-0.0359172814869476,-0.047718700217532224,-0.07533562448258971,-0.01218191892168843,0.038226122514300166,0.0757417180365852
IL1RN,0.07622333787215091,,0.019656441393476002,,-0.045524257098945364,0.001025371734871542,0.04731172415280601,-0.008594279754583484
PCSK9,,,0.006245647563361483,,,0.019856726211359334,,
NPW,,,-0.045454736013885944,0.18613686013038908,0.05404567833973401,0.053674132410956886,0.0012671892538606362,-0.010258232587297066
CXCL9,0.012583883100272437,-0.02835670095586376,0.04924114419022944,0.056388649129996145,-0.04330153719302623,,0.013570669625218548,0.02878853264342117
ANGPTL4,0.0325329983096648,-0.03268766574304754,0.03281901388116208,-0.06779897231484006,0.058758745446499304,0.06562984702014817,0.050246475390328685,0.1415722288624103
CCL11,,,-0.0458343892118586,,,,,
UCN2,,,0.013370292234440877,,,-0.013199638411914846,,
OBP2A,,,0.05395815219980266,-0.026618957705510874,,,0.00857816775234987,
COL4A3,0.029463750391993896,-0.026827638636013347,,,,-0.018461191526786238,-0.04051126305616282,0.012999897173212177
NRG3,0.03515170410059034,0.03943434316193196,,0.04190586991256472,-0.03827021102397831,-0.06988689413144651,0.030842152494087966,-0.03796675617009623
IL23A,-0.016656592652218867,,,-0.024494861839150065,,,0.07877502588499435,-0.04445561005569344
COLQ,0.07723150695205211,0.04210745367596233,0.009120989299573758,-0.030479405707778524,0.0625702629964624,0.004719712867400687,0.13922282211519835,-0.03189888492899044
SCGB1A1,,,,,,-0.01351515993464324,,
TNFSF12,0.05827086462735448,0.007434582949414197,0.05129295159158915,-0.01162200138074724,0.0020560508107996174,0.04076000586976831,0.04995182625954259,0.04479782072012437
DKK2,-0.017446983719712535,-0.019512427610816337,0.019169785404953444,,-0.028899688020837186,-0.015556543014932108,-0.024091045357402748,-0.056136007829671625
FYN,-0.0052224579796636625,-0.032812909084799696,0.08037444040996544,-0.09697395468592075,0.0031163687275462208,0.033555433001917934,-0.02067504921307854,-0.04594768327894175
ACE,0.04734978956451187,-0.02958866056065297,0.03723577356809838,0.06973136964909012,0.10611780468741067,0.04504712539437701,0.0371280473486824,-0.04718054724985851
IL18,0.09008755873500601,-0.021358659173357577,-0.01377768132526849,-0.02870887434616988,0.029331117405373863,-0.0711296941324075,0.03301574567545527,-0.013332533875454515
PPBP,,,0.001886153112897606,,,,,-0.023945035491461236
CCL27,0.11109294455425149,-0.02010060780671462,,0.006606692099784391,0.01919077974576657,0.018405347963486585,0.015368130009604282,-0.05372724152578577
SERPING1,-0.020705771598579947,0.09257520173271014,-0.09312259112197507,0.012072639754978853,-0.012639916225439274,-0.005620234289246096,-0.013324307462423832,0.04240611121604301
AZGP1,0.0006157478193019655,-0.03878425220381264,,-0.058222122930774604,0.014809000003768141,0.02354471116650316,-0.020497219212356383,0.04673594434654554
INHA,-0.021188909808268982,-0.011314942414520508,0.06696329908368177,,-0.007886822383020662,-0.002797382520713702,-0.0387580804791756,0.023319174984570906
SEMA3G,0.07381072807773498,0.0019249322491673322,-0.03576359566008963,0.08065045398248234,-0.052012130067938846,-0.019379639000428574,-0.047700299224996814,-0.044842582273026496
OXT,,,,,,0.053221219787724545,,
COL6A1,0.028723630996802623,-0.0014655408611304816,0.11648357554803435,0.06109282550071025,0.07332172461014616,0.0987753059017358,-0.03783455333572178,-0.10912868144110946
FGF17,-0.009062098444815259,-0.03925616529554548,0.014478557596407251,,,-0.03121204498110311,-0.023859241966545146,0.004602362435915207
TNFSF8,,,,-0.029953865796927614,,-0.012034280236473592,0.03853901792785261,0.00972016461399038
FGF20,-0.021924807582584232,0.03810658073633285,,-0.02113691227222699,0.1225613893260537,-0.024349163336632965,-0.030279903918927042,-0.030938595089849773
ICAM3,-0.030576413321475798,-0.019578411823359898,-0.008527685543118137,0.045345656793376946,-0.02928237611448945,0.012683792164965218,0.054852336090288986,0.0025903809239547822
LAMA4,0.014648678679787837,-0.04708727741509191,-0.03850417306673318,0.07375110710902764,0.11620843813450046,0.059226546709444675,0.015122056201872054,-0.047389060785861616
INHBE,,,-0.019299877325379296,,,,,
DLL4,0.06685339486939817,-0.007954123379402909,0.002745967352641175,0.06132436493682546,-0.03655495554267908,-0.012451631696748832,0.07792786017543628,0.00264888879770505
SEMA3A,0.017503508816639424,0.050279777743732004,0.03131525241946503,0.040137711090063144,,-0.025939118901035056,-0.047938638426039466,0.00955625513614307
RLN2,,0.0018109878889080663,,,,-0.013199636956376243,-0.027536242046968328,-0.02277535296236678
C5,0.09193709155688773,0.04078831932240099,-0.02610273345220887,-0.027850029553670955,0.173462816511497,0.01887278389571274,-0.00873814119146685,-0.03312574031022195
COMP,,,0.01638355467506549,,,,-0.021718972148699823,
EDN2,-0.012481861572706497,,-0.013326153566389862,,,,,
C1QA,0.045622991261275433,0.02244964828562129,-0.07798634584575195,0.025013878587181654,-0.024147664427312022,0.027335609233307502,-0.026086369122169283,-0.10061208234511926
UTS2B,-0.013356998923738686,0.031487299378863104,,,,,0.02838273835356164,
COL9A3,0.010118338089995745,0.0213847055202891,-0.04307247557418874,-0.07313812827325566,0.0017580369678287897,0.0046192273660689625,0.07382553385661109,-0.02091314888599124
DLK1,,,0.010323985886055254,-0.02522484934160548,,,,-0.03937174279340218
HGF,0.060511325889113905,-0.0024489461693605248,0.08321221435916881,0.031201635042714088,-0.019019904745833458,0.024561742582449635,-0.021549893569893307,0.0011582749774062442
GIP,,,0.03539033509794655,,,,,
P4HB,-0.008547370101759561,-0.03728771812366694,0.053088641099839726,-0.029129324132637444,0.029749611211066108,0.08410767227252894,0.02586436465148735,0.06843020274770147
ADCYAP1,0.04966034257193925,0.06321930862433628,,0.07703606153530267,0.057520028091226034,0.008891102395506955,0.018172351413894377,0.015242519112502538
GREM1,0.040408882152889986,-0.022823666482214153,0.04418530949679949,0.07325894297642732,-0.002173918819963653,0.012152846538471611,0.0181892530078314,0.0042314532703254725
EGF,-0.028600170609900197,-0.0018529393349795578,-0.00029161828753103533,0.046457722069751295,-0.040640545902044745,-0.0166189247054536,-0.022936913912905935,0.014059868199408871
VEGFB,-0.02306873022967775,-0.061244025892234724,0.027936459713407205,-0.059491406026766565,-0.04343595849108334,-0.0447398308582048,-0.03539127479886594,0.06702893424723595
FARP2,-0.002027879574942643,0.0318778425900084,0.01202815552720394,0.03979649221110527,0.09456954924647497,0.0007125360614375693,0.10527140297635428,-0.05354223960600346
BMP3,,0.004023105811383501,,,,,,
IHH,,-0.015549064327061714,,,,-0.013039184435340323,,
LAMA2,0.01247643422703115,-0.014737381539902263,-0.053708384531692466,0.011060003794572632,0.025846420620627947,-0.003832858427011673,-0.0011532213319674905,-0.05653099478379602
SERPINC1,,,,,,-0.012876850930669247,,
NRG1,0.06881436725501516,0.03495813105189325,0.0552171372181451,0.15077364501406632,0.0724894739211821,0.037348392312017926,0.06910286885962139,0.03384403731783779
SPINK1,0.056828781939748794,,0.026893832830019594,,-0.030694511777117697,0.03109198390839342,0.044050450855976656,0.07096689350647242
EFEMP2,-0.02415295882931149,-0.0001139022011597293,0.011718486781754031,0.034453029195102625,0.05060146932321846,0.0330167910478125,-0.03137740632368552,0.10508021693758
SELPLG,0.0014519805145524244,0.00841076255388763,0.08925285906598059,-0.06996669167045791,0.08181396886224436,-0.04652525881893043,0.04041294084811234,-0.03826318598231308
GDF6,0.012485125526763537,,,,,0.1341043883152996,,
HLA-E,0.04368724792054749,0.015624967814090908,-0.035184059040382534,0.07687783397324034,0.03285083594207036,-0.0036796217918119447,-0.015821888571770595,-0.13988673690775646
PTN,-0.040645247898472514,-0.0005666257096293209,0.006665314160673892,-0.11619398198001953,0.1985168637238054,0.08494988457113771,0.009745942751208306,-0.07903649011492488
CD274,-0.0021287710833078864,0.005465091485217608,0.00533135513419293,-0.061055608080791544,-0.004028734192883075,-0.008570907043782754,0.01635854051431014,0.041577270529964266
FGF10,,0.007663382231541929,,,,,,
CD14,0.04100332314801218,0.008947947980491072,-0.018792950933697265,-0.010254445224889198,0.010073060745051089,0.033703550594540825,0.0013883235504051428,-0.07844555623765868
SFTPD,-0.020139965672481917,0.012932004451214592,,-0.02804970924071419,0.0099553280635813,0.01014915847341122,-0.004170444294725933,0.10281889485093441
SLIT1,-0.03217356436947432,-0.044675717626135904,-0.0059488736822057705,0.016826693789766298,-0.007220159425318962,-0.05605318379008179,0.05056124078331188,-0.05744250611133327
CNTF,,-0.022823664509618504,,,,-0.013199638411914846,,
