,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
PROS1,-0.019287499474537846,-0.006595707272577083,0.008261661150122277,0.023997260522899785,0.0413965201008706,-0.013023850816215089,0.020704547913815468,0.01411623437007649,-0.01811536530632547,0.032809193077204375,-0.07749729086660191,0.012986126372118555,-0.027389411011554878,0.02193107287809619,-0.0059049272124599,0.08971441546864867,0.014338684628164162,0.06357213947597344
CLCF1,-0.024334588930475756,0.06720704411731077,0.03976689113761783,0.027286969719358158,-0.019822217957350816,-0.003773471105571804,0.01983203842874425,-0.06238745562871632,0.005140059945382028,0.03457836437931607,-0.037946549469999605,-0.028390636096125344,-0.04345630012299021,0.07802122887822606,0.01667330679506521,0.023369208560128495,0.06917189776959272,
PSAP,-0.00813720738709834,0.011415519211384702,-0.005223304853492402,0.04181547437766864,-0.06975412072267882,-0.02644844898767276,-0.0018293097136749122,0.01136186811520412,-0.004552567755311733,-0.005158701018857086,-0.06274062803511483,0.0015967722628858446,-0.08440741103029074,-0.01929005631425402,-0.010988727129064867,0.08369102485550611,0.040287828973309854,0.09500976729161974
EFEMP1,-0.0294041645899489,0.024290893425927662,0.031267178527149546,-0.01472649199172484,-0.009221248786701742,-0.005287335735036026,0.014255179438321568,0.04308836021648237,-0.06152784656238037,0.03622971543550866,-0.06632847416446126,0.05865710868624577,-0.0935811775303076,0.05784279917516871,0.02886056782129403,0.02081781638311398,0.051404597564039985,0.007791925960920907
C1QTNF1,-0.006620594179945055,0.036841694781196054,-0.013116258408225915,0.007989953649567349,-0.026969465984003665,-0.0038109266835732705,-0.03755642671631868,0.015345485851610328,-0.046378643991887264,0.028468643670613743,0.06562935738012375,-0.04437944830746249,0.06137912511409732,-0.009950835979821873,-0.0075088038756702166,0.07507945974128667,0.06906628670412554,-0.01933257461891298
ALB,-0.03466527470158741,0.20074559287482024,0.04017821829541818,0.007380844546874909,-0.020397085580297413,0.02691615362486259,0.010919479384869795,0.07438166075876192,-0.017507131824238284,-0.011106250010053494,-0.033712114472947564,0.023805085106219676,-0.038258483618898866,0.03973430748624472,0.017513056141422872,0.09638906956407835,0.024168450851658096,0.0932395495720057
CCL13,,,,,,,,,-0.022163022299018658,,,,,,,,,
EFNA3,-0.002250904079506796,0.026271974600931048,0.03783024487431142,0.029656633674153568,0.05005195137626883,0.012601138731891946,-0.0015356011752184872,-0.03138866119520274,0.009823653268960652,0.004789687589606224,-0.040449766046018916,0.042164304514382016,-0.007482976547802664,0.01941892940325322,0.018805271458267096,0.08974605673713393,0.11717129949825998,0.04651501943885556
DRAXIN,-0.0029995541745003853,0.03914156018979474,0.028356237330620926,0.027412346590608535,0.10766548582394594,-0.03868336254942643,-0.009833997801723055,0.006361982450173182,-0.016121280769337946,0.059908957317471985,-0.03407332845685946,-0.025294704980615437,-0.07990781860605999,-0.024617427591461856,-0.05907300915634125,0.04365903328382999,0.07302762380916741,0.006432968627278984
RAET1L,,0.15235557512836076,,,,,,,,,,,,0.04986064599186089,,,,
NPTX2,-0.03233832381301203,0.05632685870310674,-0.01183119047020267,0.039414456383871886,-0.019625652570872308,0.0217179100840607,0.00025010024142244606,0.03333252758861445,-0.00037006586920438353,0.02407428253678149,0.039825066305102144,-0.03554452140315204,,0.04677086446291827,-0.033953638742356934,0.04222013671601565,0.1455056790998414,-0.003922718057154915
FGF11,0.045866982749046256,0.05491562347615224,0.03734234412400322,-0.003185250858178518,0.05901888050017311,0.05618528521120456,0.017740677985842394,-0.02278288217701233,0.08109177408524289,0.06525781562556317,-0.08735022518125983,-0.003175763064735369,-0.03504564226697951,0.016872315634460074,0.0043609608198631935,0.11222359759164467,0.02029069841921166,-0.0366210025715837
CD59,0.016267884834542036,0.038845909295723756,-0.010334016414661959,0.07026577564183195,-0.0314095513527785,-0.009316178910673344,-0.030732994376191144,0.027128337172841438,-0.06673482540975709,-0.0359067242804949,-0.007974623899268946,0.08330317782724384,-0.0355956591328144,0.02773937702878299,-0.011970609937348938,-0.02482464493926232,-0.024429346149112467,0.003571345237879662
COL9A2,0.004619903616283547,-0.049684573855034594,-0.06111278785677677,-0.0031179943745953025,0.018006418476000218,-0.05614359099750876,-0.018617489313072028,0.03326953412975089,0.0427263425689774,0.009654201120809468,-0.09355425734551996,0.12352939580906482,-0.011358973164696117,0.09791119896205594,-0.007996337839718476,0.059613774111805566,0.01869696035550149,-0.0023691656981144915
DLL3,0.019303097878888065,-0.0054021874635222,-0.04019460525170955,0.040691049032626596,0.04984704012211974,0.034365200437117285,-0.035488402192414635,-0.02711367365106331,-0.005622204853108958,0.03876663068383119,0.049924724817392324,-0.0267140392634506,0.05398266477228964,0.08881577310523027,0.004528467244540961,0.07962019768275133,-0.045272393236041354,0.08040651561776531
FGF5,,,,,,0.023270273376500304,,-0.02608590683177801,0.049896966458860485,,,,,,,0.10625848736096316,-0.00034467990868780054,
LIN7C,-0.048469817075303075,-0.0485016144468339,-0.02681194408064287,-0.055751303726896045,0.015714548398173624,0.01439929184635293,-0.04124202016964632,0.007729250399121874,-0.04794039679059043,0.051035105240810605,-0.037194764146458885,0.033554121494519085,-0.042582323791766,0.03194694640257514,0.016201678703229916,0.05426685796223521,-0.00466872292565901,-0.026925406215047503
GDF7,0.016793805925251527,0.01360586796572906,-0.004564498387768175,,-0.0038832997230678797,-0.03344837943835191,-0.0036761322458141845,0.00283912945034783,,,,,,0.0012070717962623253,-0.002024709090674552,-0.004961824817863554,-0.014805026944606128,
PSPN,-0.015033638702377453,0.006072559451649795,-0.011349509132304259,0.10576297376167391,-0.010527097873174714,0.054063098476082164,0.035428613079376454,-0.027510284647497614,0.02761967224083075,-0.009212773565111522,0.12314831613245882,-0.0460986546980525,-0.0719361589130576,0.0642072476502222,-0.029838951579302938,0.11368098925529235,-0.013858210777090174,0.09258069661491991
ANGPT1,0.025211133743117578,0.06538407081820163,0.022242889991621852,-0.039639565578828376,-0.0035264415133147366,0.008245598999397015,-0.02703650972289185,0.037823591127333155,-0.046942280263484494,-0.031419638247888036,0.0062147419041768915,-0.042554149394251034,-0.062190863219269366,0.032220514140713974,0.06206365532593945,0.08978217903029567,0.0009131589977188729,0.0668439059302008
PNOC,-0.033681941235673085,0.0543603189552178,-0.016580859110903737,0.07248519805881443,0.009117656855113718,0.05284884833807425,0.014793447861978197,-0.05788550767733815,0.06918938967961456,-0.02237385960708489,,,,-0.001649967681979985,,0.07323701110232564,-0.006543888855265442,0.009642632349091839
L1CAM,-0.00965219768593466,0.04786819945976927,0.038655202446778385,0.012235942135786854,-0.04498276507080004,0.06208596873157213,-0.0158833573877553,-0.00019457297653878149,0.08389200558803997,-0.01747405193772144,-0.0387275653175276,0.03710133356123579,-0.044739570956616875,-0.0513878238257357,0.05903704663182241,0.0660767171305549,-0.0685453793754964,0.06414539187494295
APOA1,-0.031169621152132804,-0.018801484370698878,0.02913398776333483,0.03611790613945041,0.05562616203184158,0.03125238150844418,0.07425068923672404,0.04137405750050066,0.03560402799105684,0.06802140635359157,-0.007355062784764545,-0.02355391788978101,-0.014890157251803272,0.03903107809523123,-0.04000066326711294,0.0822013331930845,-0.04959278158761931,-0.02917454346658178
PSEN1,-0.020046292768544225,0.008136705524230785,0.005074531322387568,-0.026718255635217833,0.0050795000059244795,-0.017100088684032164,-0.022282168107499372,0.09962444936341491,-0.08998110295419273,-0.010940976541801395,-0.0008256968299241754,-0.010143192252705425,-0.06572324756449122,0.034332838649785,0.04018108801294033,-0.008596521728506442,0.04649807756242915,0.05066671135588279
CALM2,-0.0029513089792480543,0.058229152849534054,-0.051224988911266096,0.014526399043009156,-0.014447659052237655,0.0018417886188846892,-0.053434099394441756,-0.027071912125509648,0.00857701410517661,-0.060601467902690304,0.04270908767840773,-0.00121683989372635,0.021908927475544623,0.060650825400463765,-0.0003091903446712222,0.10520666045680227,-0.09606918799935651,-0.009006571699494897
CLEC2B,-0.03372898422516786,0.061125540611632424,0.03046099845465238,-0.02484848490264496,0.019239505050709448,-0.025889535709684552,0.042491410213063255,0.024842856389939817,0.00306955341127276,-0.014755169181558713,0.04053421052896515,-0.034845856536743026,0.03886108471151853,-0.031866103729981804,-0.030230036788473757,0.01763098328768001,0.06314064721317898,0.05081267993601823
NTNG1,-0.016170869169802312,0.010427061259788659,-0.0004307720815892057,0.018462062673866807,-0.010406250003995789,0.017305591655718204,0.015469880030371133,-0.05991624004272724,-0.028689134211540974,-0.016981656798303612,0.025314945091347615,0.029604359396479055,0.1475233695857586,0.11464467148817027,0.03968671220017502,0.08611100179541527,0.061079580813252585,0.10763673155009006
LRIG1,0.003357920299361723,0.05656787561948355,-0.028546765421607685,-0.07136014275331434,-0.023326672817444865,-0.05401686767699016,-0.0332816433486522,0.07105742232155161,-0.023752001661052572,0.006397857929913775,-0.013054873856774717,-0.08251364016523652,-0.05988974044047899,0.043036014895752664,0.09774212955175741,0.060560703897651134,0.022004865872189684,0.04922883537959264
CPAMD8,-0.020986440980680362,0.0009327643213244373,-0.01748593810894974,0.07484400893297855,0.02820831314835628,0.006396423065072512,-0.019358892950485075,-0.0199896892659319,,-0.036617236088472935,0.03031274590078322,,-0.055858699138866375,-0.022033436776307806,0.000462877296978841,-0.04299331052925522,0.04251183572146455,0.03452765579227353
GHRL,0.024808141078372502,0.017556957234167232,-0.02182089981625044,0.04300098539762299,0.09580157433372105,-0.013807552028451483,-0.03394300702825879,-0.02909324487569865,,-0.025302569968492224,-0.03589259903173933,0.1806133721245006,0.06791844943154099,,-0.0010998399379864628,0.04945008652072649,0.05874442859412882,
NPY,-0.030787927980701214,0.08114085942060817,-0.020586134061338062,0.017596696769242227,0.014502480270792498,-0.011876148367053281,-0.008658862257179455,-0.04459043419285412,,-0.017645179127959834,-0.031109752066149004,-0.05521748838695304,,0.013214097043382302,0.04655263517373584,-0.018860358797674868,-0.02314125176391216,-0.03499230496419426
MMP2,-0.0003771288468118326,0.009587415145624681,-0.05849609179491627,0.025029921399791603,0.04443046126096171,0.00628722603268382,-0.014804887772584438,-0.03568494425434197,0.013057396809492573,0.0038735307677370805,-0.032915876901595774,-0.08104665550912789,-0.015415389185597735,0.061115050864824626,-0.0047686495830618625,-0.019511303936773503,0.006455957083654467,0.03387195132266801
LHB,,,0.08031649676682193,,,,,,,,,,,,,,,
PPY,,0.011975607227978637,-0.015476089745886738,,,,0.005614598752468959,,-0.016193316253800133,,,,,0.042072545965383686,,0.07247512416226216,-0.0386543311545336,
ALKAL2,-0.03142736806086421,0.12032973598589217,-0.015007678927893458,,0.0011387363353715055,0.0016871497769415924,-0.016327850746768218,0.03959420707350338,-0.01151229525169371,0.027418162518722384,-0.04258538221571802,-0.005897193506576561,,0.06354848144579305,0.07876545701648681,0.08765964726933942,-0.006521272800180362,-0.053117142153042404
CSF1,0.04280309418561921,0.04100706441768975,-0.00031370758932723673,0.038161814253115635,0.02731941675110996,-0.022314234180929014,-0.023728117080778984,0.03931833840186343,-0.056233826641554824,-0.0012608582069000274,0.03906255801210118,-0.037475370313551415,0.018982196005837594,-0.0009184449410090952,0.06374300702109323,0.08730661412592394,0.07351181007057225,0.07162106704844032
SEMA4C,-0.030055663066382562,0.024812330115115588,-0.017859843966960033,0.013629113449781238,0.0740872110820684,0.03942028035093482,-0.017158875446564012,0.028223253694360288,0.03221899288504842,-0.025970243949578288,0.007059522365564773,-0.014436458241763523,0.0505508218708909,0.031196812112261493,0.0732724082067687,0.03987314853951429,0.038611048391858686,0.044919701176694075
BMP8A,,,,,,,,,,,,,,,,-0.036828135380191966,,
ICAM2,0.004818761498859216,0.028026815283140622,0.022612538651229013,0.010409184862924551,-0.02455283213120056,0.010257874908416046,-0.05051209169472543,0.09510301256383756,0.031005429398364825,-0.009631240866904815,0.03832730095276562,-0.03981092676823696,0.0016390156950002446,0.009637899201823794,-0.011302229411500728,-0.005506370161713722,-0.019350077514186242,-0.0486353576145629
SYTL3,-0.03774494999892139,0.003152994627488323,0.014572833235877344,-0.01609192089746877,0.011156168654747407,0.030412852027741747,0.04504845154787999,0.06641304400017342,-0.005491267135841895,-0.017014315174566214,0.020008006041379502,0.04188848431784548,-0.07145826772106283,0.08505058483851075,0.01550756181447513,0.06178720767386591,0.07630412395529484,
IL1A,-0.02438590713141939,-0.009572515009829767,-0.019628034635555642,-0.014344665407027196,0.020852715540944082,-0.014223895051670533,0.005864116424027591,-0.020860212531453745,,-0.03810435975924591,-0.04287847113342747,-0.02672211107758535,-0.034662483844142306,-0.01738141072062844,-0.056070070782104284,0.08711272538142416,0.007307551860392997,-0.010482668280090037
HLA-G,,-0.016762333620152205,-0.016084698695270624,,-0.015736702654744365,,,,,,,0.050064387431523805,0.07673327815566473,0.010077017846964563,,,,
PGF,0.00866154407246676,0.04570849044313808,0.03874903830628945,0.025944275905545974,0.032659603438558296,0.003520055368657378,0.0540362806570998,-0.0007097259354195317,0.02702501069486705,0.09135105579931482,-0.007466202924993952,-0.030994962685066154,-0.0034152587775691575,0.028858169850283676,-0.025951730088246697,0.00101956176378999,-0.01953200671727742,-0.02705352617960915
LGALS8,-0.08180870371184681,-0.015000570143237057,-0.004884274163135882,0.06202187082912612,0.05304294528218708,-0.0239815906005621,-0.04300057756456066,0.042132256227166896,0.014894487509516783,0.005416797698429608,-0.0017833756705769434,-0.022097459622684196,-0.02621728050805529,0.04409339839986591,0.03842197884323274,0.01927550520495252,0.06429885407570618,0.020189017643741897
DKK3,-0.041138462805341,0.040748457405812066,-0.054141596337644544,0.02460398861955526,-0.025198373749032707,0.04445206799045369,-0.0673955511125681,-0.049728763131301174,-0.058234781191046234,0.0024850531604024306,0.01918829174038628,-0.0027879276515359827,0.046171137535189866,0.02640137165941097,-0.03657876874484131,0.08811248279536588,-0.07164572260339802,0.06856132017627573
COL16A1,-0.00626577766546938,-0.008682490066982677,0.016089793055763506,-0.08282151295564101,0.05611893484751091,-0.020989205020048977,-0.041679562655359506,0.013202134458255943,-0.05820037296959699,0.000941385265778661,0.006525945830273577,-0.030541367028846397,-0.04484673610577012,0.03777182935694736,0.005469175695569974,0.010586602446073146,0.009033720210055886,-0.023217696843954454
TPH1,-0.026169027313247235,-0.02104688993880348,-0.009440469207788928,-0.015461991706906522,0.07342896102040015,0.017193067771356062,-0.03272182070132626,,,-0.02385899380992257,,-0.05847086485958073,-0.04094793491513287,0.025854709650986185,-0.018717377626291987,0.04993824463094002,0.02123607526398292,0.01419063001051002
TNC,-0.007380859047016422,0.03516684778894188,0.05488557155271866,0.034598339097250734,0.010337236902037378,-0.011861125392269588,-0.008258976033770335,0.032714228422622726,-0.003916947327855244,0.07040430113722132,-0.06210762772482886,-0.05675258519867112,-0.09186109547535697,0.00469283682401555,0.014191694460321237,0.02048802553044641,0.04382058713174745,0.019721081707572363
TNFSF9,-0.02098643102017402,-0.007918753421858408,-0.0038140976579105414,0.010219512118877368,0.04130239876761225,0.019587306646545635,0.07118467285505711,-0.002634666850890055,-0.027460411996567593,0.05375030327928662,,,0.01023543436731428,-0.023803860927078545,-0.04494344664503479,-0.02795901407138406,0.028475295973211304,0.1200488410257128
C4A,,,-0.018054782052936407,,,,-0.01677198295443652,0.03773849050979656,0.001305817771328947,-0.02097296191219548,,0.05654240765787203,,,0.015691199444038746,0.013816002146475166,,
CNTN2,0.02212545256414035,0.005512802974813513,-0.037325646468630666,-0.04219099800895726,0.013623675891830037,-0.01974924662402992,0.022877835133207125,0.07060331488852913,-0.020333144863422716,0.02199161088677994,0.02967449370114397,0.0213870000295481,0.011772533840327344,0.07035234176313683,0.05946924154073069,0.022184931430751405,-0.0229228774701348,0.060772460723205794
F7,,-0.020532827367793847,,,-0.01448248566843927,0.006353573968171279,,,0.0038586438126622276,,,,,,,,0.08735555763765004,
LUM,0.08043694721004437,0.06258818701187358,0.028066539636386428,0.011862272913447755,-0.0027327434781320714,-0.00457747950766674,-0.024948700421617134,-0.016229263169414154,-0.061049272530767036,-0.003160946396352498,-0.023207826406586838,-0.009778059844498402,0.037708299268715204,0.06313181259064285,0.004147301956267822,-0.03794039319221338,0.02304049644910454,
IZUMO1,0.026089054035565697,,,,,,,,,,,,,,,,,
BTC,,-0.018628170989096075,0.0736701433703545,0.027592819209074002,,,,-0.03825886831347224,,,,,-0.032159611925896316,0.017430284129908914,0.024472585734462267,0.0801593438943213,-0.03656206959261462,
APOC1,-0.006601614742409842,0.008246765590162073,0.0013715855922947935,-0.005046449186030026,-0.001321785826727573,0.0029800480225933464,0.004285790792963941,0.056979605123248275,-0.013167322853105736,0.004462479923887729,0.005479795601758317,-0.0906014563730602,0.04419819959862443,0.11906034210862747,0.054374780650663264,0.05946408884629593,0.02880667176248131,-0.02739587933204166
PKM,-0.016909915428247106,-0.01591606440766396,0.02488401628349533,0.06452051941410364,0.001172121486098593,0.004319515370813972,-0.01599532898807796,-0.07794004897673913,-0.039653871704679884,0.03171683561925817,-0.040597547104455574,0.037049737865771454,0.04504004253951419,-0.05226626458141462,-0.046752312191646654,0.05655856121218163,0.07982601472327676,0.07515055850828961
TNF,,-0.0028917210139798653,0.012513552057671152,0.011790985446757331,0.059488639145232225,-0.009639392295379235,0.00756917508702323,0.03332077826244508,-0.00972012855192696,0.05486812007533491,-0.036205022558581774,0.0365066652870981,-0.03816172349001924,-0.022878822488276784,,-0.031195792632994684,-0.009169791889265273,-0.0631405902008306
GNAS,0.055243059415112865,0.006424037150461888,-0.046248580676533944,0.002987693386906108,-0.03124245171350794,0.03625653484503306,-0.026655669016230853,-0.05159919806448527,0.04356162666027142,0.03638475878132268,-0.05445424098620059,-0.061501529751036635,-0.06307943762032947,-0.04037198989761951,0.023208113394545586,0.04127931985986739,-0.07731055004258104,0.04385864412555799
BMP8B,0.0437376633787838,-0.014551714611193832,0.0020621314577818173,0.0013836344439395922,0.0655156485121687,-0.05379109896240333,0.06748748621755775,-0.0027821671236089875,0.0179387760118699,0.004559183017981929,0.031171382720527045,0.06034286771133213,0.005225602122431524,0.0044340671513219305,-0.02810687346711271,-0.00801954787011056,-0.04295030796552101,0.0828300749466732
LIPH,,-0.021046884757223733,0.001898867419510907,,,,-0.013522803159522239,,,,,0.05673284209226832,,0.02330023464830554,,0.16243850124006118,0.05542635386208233,
CCL28,,-0.017991887058943622,,,0.030200782284701726,,0.07344801985052667,-0.02366903767510922,,-0.01892121852947171,,-0.04089335652351102,,,-0.027305344409502903,0.0353794763809896,0.08482840903115466,
PTPN11,0.0464999492555293,-0.02850759754536921,0.0034568259090208046,0.031982144842216266,0.04154724682490306,-0.00193824486906464,-0.030589562658947272,-0.007885321516684295,-0.010757863546141538,0.023425267655181964,-0.07793554346306698,0.10505435207077568,-0.06278087926706474,-0.06458611762682119,-0.0647028024767675,-0.0016033043801292042,0.006020783464661183,-0.01409119250412831
ADAM12,0.02299955250151233,0.04016891610004485,0.018671502895598487,-0.035806177093334744,0.024215917009036622,-0.01016446969924517,-0.007374374595497415,0.0297483935813107,0.0522906040410187,0.06761312665081727,-0.034548279946977234,0.04406041380044457,-0.04031376296466269,0.048333743551472526,0.03164627549450216,-0.05899927725358293,0.02039199235024018,
EPO,,-0.0282801700162981,0.026693257399545662,-0.016591501871967618,,,-0.014148201891213337,,-0.015918162044670153,-0.023858997313696614,,,-0.05981734682836779,-0.026491918213573877,,0.0658512031853786,,
EDN3,-0.029472966625260884,0.04880706458534608,-0.029028503634453275,-0.01699728669091049,-0.02077215888592989,-0.029971361767279922,0.017001110337775658,-0.03451980694101429,,-0.02410518665839592,,,,-0.007089772585086496,0.061236675314034046,0.01159162021494686,-0.014116531863574937,0.03744250477210592
CCL22,,,,,,,-0.018130774425235485,,,,,,,-0.024226453573717617,-0.01777967659715467,-0.027150547806142688,,
CCL2,-0.03129316039008004,0.06245573311634148,0.0385964427032321,0.017568308264700346,-0.010227119207060015,-0.04204500770997674,-0.01379465310597635,-0.008817876596054736,-0.11604979367607868,0.030321044125332226,-0.05921086980311912,0.07718385184761668,-0.03786103378700254,0.016835746837238385,0.10346991090216823,0.08228372832184316,0.06292491683831135,-0.03274874003950484
DSCAM,0.03214896524831439,-0.035848035015787004,-0.04751103792065253,-0.03890013605486912,0.051335381426224624,0.017703792563060605,0.020849735954528905,0.010014404676871641,0.04376546468065434,0.019714991016022188,0.06207383903817323,0.09422426132623771,-0.07459644149999357,0.03828052337816126,0.03137913269407168,0.04526427698043936,-0.024898747466254152,0.0604013590678618
GPHA2,,0.005670797661378541,,,,,,,,,,,,,,,,
ANG,-0.05422680584473647,0.007058330285522392,0.060139928063501845,0.018169988940907357,0.031191062695471238,-0.004335565049094306,0.042743906066623795,-0.03013488151366737,0.06103040076672399,0.027361221904930247,-0.029412877554769963,-0.02482119092395421,0.022689462261859347,0.02666217797100025,-0.03591109779690775,0.1528649614501496,0.12267870280434987,
FBLN2,-0.027634532235610305,0.011187712374412243,0.041584307612514484,-0.03280297341909858,-0.006642211119938067,-0.00849735399875765,0.010969993243268875,-0.027622374877362663,0.002232607500670922,-0.06034451485844428,-0.05778691399976436,0.049986291946250684,,0.07444037263788228,-0.05019793775025449,0.021189357896280472,-0.033304636439503994,-0.028543934501623947
VTN,,-0.03978594697174538,0.019774500768312064,-0.016727763934047696,-0.01667522550227751,-0.014197220682024014,-0.023243906834762233,,,0.015295881938196875,-0.02259347596397942,-0.03903916010245574,-0.03752074416619416,0.13505904348897887,,-0.031879719450763025,-0.015503945756622013,
VEGFA,-0.031034138473249803,-0.034514084248958556,0.049972733856776766,0.02684169086857269,0.034674148870878864,0.02891389469320217,0.021197375491202205,-0.008424448874776218,-0.014476569105270735,0.03582753020324639,0.08638374213557651,-0.01028960408574647,0.037817032142548085,-0.10810176628270007,0.019714452149369097,-0.013014468038504413,0.06280511198610651,0.012249382711252206
F10,,,,0.16834940667823378,0.03403752816650613,0.014124954579326355,-0.015513197582123748,0.02272956046232322,-0.026348093717976577,,-0.02450782707309403,,-0.055597318499977275,0.07510364403432938,0.005088432304385122,0.02549325199094817,0.009866289632378714,
SERPINA1,0.009846341995517045,0.0012395025793111424,0.03980669346454737,0.037199096365930454,-0.03144851783355376,-0.0012754521767297145,0.0008423741340370924,0.060018467583336926,-0.029595509379839176,0.015587376131669094,0.04491567003367439,0.04312253223995647,0.0189103307305084,0.02591392521931375,-0.0732897916271378,0.025517274686561918,0.002134740933325307,-0.08906812800669475
VWF,-0.009648709152654785,0.047121356143114426,0.04370624342279924,0.043117245626116886,0.014303432801074696,-0.024637098630482974,-0.06682583934334448,-0.07291596237765252,0.038012671533589,-0.01648083005756833,-0.01808854950938419,-0.031088906472479052,-0.010302376885789877,0.00987668620182099,-0.024332808003422336,-0.08628140351755943,-0.05473818337362485,-0.007834192263934435
GDNF,,0.08412907198805132,-0.018966970891010654,,0.1297239117817334,,,,-0.02255052207481172,-0.009951271749895931,,,-0.053146258294923504,0.028341914091819475,,,,0.026103567925550613
VASP,0.059009835083006806,0.03444201248788469,0.022323596017511334,-0.011934715361397624,0.0162468803981603,0.01629111502512105,0.0102643214281429,-0.024739608859858292,-0.03112638550028378,0.07537502480736845,0.0520599635438927,-0.03459182894969904,-0.011326052883061755,-0.020369384437054557,-0.01652202437212392,0.03514344868518607,0.059963646123522,0.07812546293197081
ADAM15,-0.06051311065447651,0.003668901841550948,0.012357989089880991,-0.04925578220462225,-0.0040806104162140555,-0.005861337922496475,-0.014050403634262876,0.02566160697171455,0.0024196571625358268,0.013275364758569861,-0.016957469026363938,0.009150371746023022,-0.05413930179223047,-0.014343149256209909,0.002954663622298778,0.0335443923076786,0.044334810423160995,-0.12952458742654788
WNT2,,-0.017339738953419313,,0.12036394043131227,-0.027440639133190416,0.01735082584346932,,0.07707912400357755,,-0.022328482356442234,,0.08867103635096373,,-0.02720852701783183,,0.0748414002450782,0.09219694876027565,
CALCB,,,,0.11045108648836047,-0.01690212492714567,-0.018698398378733383,,0.15271815038005737,,,,,,0.006519304351434819,,,0.045317209445376753,
OLFM2,-0.03153662977468771,0.011356086975759912,-0.03076483799218995,-0.013908844185371872,-0.009954371153825454,0.06016751398581824,-0.016032304075131166,-0.017142418054009474,0.055795876447407244,0.003786235547286184,-0.047487830536687516,-0.016173368868522865,0.037782783108462954,0.057839033486326484,0.014136587814551842,0.06442885612610245,0.03885070800806854,0.041551794160547155
MFAP2,0.018562166247570927,0.07506852480293477,0.011978891990418825,-0.027037637229501362,0.05879078500184628,-0.017824913404365154,0.004102048707227432,0.026545754849017823,0.04049841547188095,0.02221395614945426,-0.05252054720496311,0.05931649118474107,-0.024886938967865528,0.010624833980244492,-0.0020536807400779672,0.019747334697111086,0.025357486741199316,
HLA-C,0.01933442975880582,0.0840627285873833,-0.021312793363854873,0.011467381713361596,-0.03565017894139545,-0.017923630686282537,-0.0045463610062238,0.032282964446163395,-0.004322949969919422,-0.004787244211361499,-0.025208018988435194,-0.03184867959582206,-0.12578271430785423,0.009360510945945475,-0.021331276208344747,0.002684181583800034,0.016356766029814306,-0.15896840032286816
THBS1,-0.035486692445580253,0.08006258789429566,0.0675788396741259,0.034533947058512635,0.00366713887034801,-0.003338049153242256,0.0020622353500388433,-0.00981640056807166,-0.0365792142515008,0.004221903946020804,0.07166314710908486,0.05349683806879644,-0.009111638218067281,-0.0058580185826727854,0.03167572925743654,-0.031656820364860234,0.049741965820853634,-0.08189409012303174
HSPA4,0.07858287681035668,-0.023933439024582774,0.04594771268413962,-0.06064393465471645,0.02228470723825899,0.019924549801501507,-0.05532232615179795,-0.002309563383105574,0.0066233427193887594,0.017547987385268967,-0.02723397311679382,-0.0035084586285095603,0.08422446615818416,0.0025270119982075023,-0.0007949698785606686,0.03597472955649906,0.009827156049658097,0.03509274371782104
LMAN1,0.005026593823711549,-0.012206469382061977,-0.007849274750154962,0.01810673650068164,-0.028793842061981836,-0.018291774613734692,0.004244254921331711,-0.015056717234868617,0.033929406708193346,-0.011765213737075368,0.04210461672059457,-0.03780215364191861,-0.10040980949736429,0.003664016439860061,0.009735892342595668,-0.045346138970775635,0.053452637671912065,0.03625571483429816
LYPD3,,-0.010297797603151962,0.017777423393814187,0.004812346947567608,0.014197288608040927,0.10593675751214031,-0.01980862065625509,-0.020461490039069042,0.025586365347829567,,-0.03668303212990965,0.11029572953614125,-0.0797393626584135,-0.050695476820905576,,-0.05510703567739593,0.02323665868234981,
APOE,-0.022498461333289033,-0.02635028134416345,-0.07338528549228722,-0.07005788231539258,-0.07254753042853077,-0.012318653701638569,-0.03343177524848226,0.016755517585198026,-0.02666768019074556,-0.027980564715286097,-0.09301141433525233,-0.09598548875960866,-0.005295707239990516,0.036180678707838684,-0.0275041286344502,0.035067516315322116,-0.00880248601250812,-0.0024997253932769864
SOSTDC1,0.11236348100726691,-0.002903217087663341,,0.04857531737727391,-0.024511724988462547,0.03453905319175432,-0.034219810854726605,0.04621950057267674,,-0.03627969885901146,,,,-0.005053961417065155,,0.021066631382864527,-0.0265901398116653,-0.029793138620899363
ANXA1,-0.0114724305186866,0.04372148611528772,0.029206151985220887,0.050229816756572745,-0.030070939334624448,-0.04319177781588877,0.015926437534739848,0.016840844978222688,-0.04642369537354331,0.031150722536407875,-0.0041053088476205295,-0.10034059014083459,0.05857264814588875,0.07267360933815166,0.03636619904579003,-0.02894153200013463,0.06462132976119453,-0.09053528887214224
WNT2B,0.015517082209029876,0.005516064680966537,0.033928352961790934,-0.02402491867990568,0.03315233747988026,0.03199840338728557,-0.026309437723113133,0.009474175133639236,-0.027372202577405077,-0.0029094120973080914,-0.05721401383078557,0.08059705558030886,0.049872728042024014,-0.012279875950322908,0.030572918776171572,0.03446867815089302,-0.026115065570991,0.07563903388691644
