,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ARF4,-0.009617522501272284,0.03420278445728107,0.010767605073629371,-0.056379984530663306,0.0731458792404203,-0.0035109771346607424,0.01389667209404173,-0.11446881740694803,0.01863259538423067,0.03182293211826252,0.025976637341601827,-0.10383031218001079,0.04507543176834008,0.11969525204463265,0.16615126880457523,-0.023887521793444534,0.09721729480848956,0.028373748948629617,0.044315917667705915,0.03794939630686285,-0.01950677287586548,-0.07475927113130512
CXCL14,0.14951658971410609,0.044230308600310755,0.02114746333907541,0.03205123697904426,0.07477542570076595,0.05313610007769382,0.03895508446569213,0.08515597105964272,-0.0061966243747797935,0.0453969933966347,-0.056841215834008814,0.13236013102723987,0.06760413961106584,0.1324797579032936,0.209990191525311,0.06893457824811912,0.07295848289261406,0.0021742618850325722,0.08570704218222727,0.06353824700118656,0.00960478232829552,0.057077323549872404
LIF,0.06089268560908661,-0.02915167746368657,0.04204954828689764,-0.07033033479518018,0.02871770811985867,0.13437501238766902,-0.034400892890078465,-0.0636259456660098,-0.03318788022357815,-0.056000365566566394,-0.021488765375548745,-0.04659104286785816,0.03772014143761622,-0.08892584501119505,0.11507486773312926,0.12150888638749921,0.13562275155065665,0.044719038064434564,0.06263677117165718,0.04627240738785181,0.0944960434465329,
IL17B,-0.024789337411582398,,,0.005732176446498014,,,,-0.028989861397138605,,,,,0.004525722801014098,0.06419926222044657,,-0.04241072183264896,0.03625654628960065,0.009279289816467284,,-0.005974346934648781,0.03697581685323135,
MMP1,,-0.018103728008096984,,-0.052242895316354454,,0.04263136987594385,,,,,,,0.06403863806571847,,,0.1293485086623085,0.08512236277972005,0.007863882166696395,,0.09082044685450447,-0.08752590867955237,
MATN1,-0.019531687530304268,0.02497683670788484,,-0.06276073660733154,,,0.024358259861068186,0.00936892054612987,-0.03066587176041779,,,0.05340185249703275,,0.06602956361165062,,0.045231860126709,0.048218013768992284,0.08816010760337935,,0.08222993264598259,-0.018784798739310726,
ADAM28,-0.02430858773775967,0.08134079525011144,0.049211832566647254,0.01772526631595999,0.02754932803953112,0.0171770032511059,0.07303790680768477,-0.08414463656128926,0.030930747236818015,0.031510897888085726,-0.06182722564968407,-0.00978896819636274,0.02235582258103502,0.04107396405548733,0.08529195735868376,-0.007893822958356368,0.05946114368208553,-0.02285667828917045,-0.0628237588099532,0.11083250101039403,0.11378053120146875,-0.033878638595602494
TCN2,0.051674464268715616,0.08488031129685161,0.06565657397366229,0.012525460847353351,-0.06629864313493213,0.018113045495879353,0.018499982327415086,-0.10373303828762566,0.0849596297378805,0.0020323222453059752,0.03629749365040394,0.005668379309092332,0.02348121066584394,0.030705960378835762,0.11426220600595977,0.1106958433933062,0.13439441363178947,0.01839012026658005,0.11017391986795576,0.11245846742478953,0.10637690135224079,-0.0014568353239859102
THPO,,-0.02122970522160239,,,-0.00945919478594072,,-0.012165978853278041,-0.05197982689528897,0.02507851472935666,-0.04446670342072076,0.002970858099737033,-0.008258028341995753,,-0.04231985258147464,0.022787708783060745,,,0.03208329185763029,,0.019534412350018786,0.09755351494089304,
CUBN,-0.11682561337393789,0.010161089971650062,0.05776571717807145,0.006937559669096599,0.05179378499349967,0.02072244213909045,0.003346150058396307,-0.05384665632321666,0.013096267367099863,0.010707881458006352,0.017253040353780582,0.050298120936008814,0.05030817972526944,0.06816077292687023,0.08761969353581038,0.06455481797635972,0.13229044767179185,-0.005736248536415084,-0.0016195548134495463,0.07680704598817581,0.052083430373673835,
TIMP3,-0.03199839827381212,0.039758652586968764,0.06122561465004608,0.046316133504502435,0.08732686214191178,-0.07769225058644008,0.09615916571015322,-0.12345467793552249,-0.018687327377617892,-0.015496257362731813,0.04681045976635206,0.060033337490797874,0.004122241306076779,-0.005031552141644482,0.15924049916119515,0.016897737895448402,0.05315555121475144,0.05897673959142371,0.0358003853088044,0.226492348997587,0.11060652381308952,0.062417670848182956
PIGF,0.054230304265312175,0.05473501527179634,0.0032700555959916094,0.10829054536070797,0.018665643248907186,0.03542523735780573,0.013202420151625578,-0.1805940984760617,0.00921238786584506,-0.04359901649968472,-0.029424180110949678,-0.04232276069010363,0.060430931401292624,0.020934948278317628,0.03162731384257898,0.03682316607000807,-0.00836020951907509,0.056821035278445384,0.03899290866576895,0.12462534012027866,0.017626625709062833,0.03014947393073312
CRH,,-0.039705204302741576,0.013217710906781565,,0.006193749085958346,-0.06357295967444279,0.016675999045138383,0.07792020345073494,0.004687401489991486,-0.015631830009844985,0.04794576335178546,0.024567679250732798,,,,0.04784803275150009,0.09316083440165743,0.01121617109674544,-0.04400583675416964,0.045169887884438216,-0.012914665666019048,0.04458071794881616
BDNF,0.032012630370983515,0.009697232294331103,0.04355581074591971,-0.023299735001293384,0.05138541627114409,0.06028935457230761,0.03008968333627304,0.26054940124396914,-0.005058761468101788,-0.012138614576324811,0.04187593884782101,0.002152987987657139,0.04940410385489525,,,0.05335817993899486,0.024028874859881134,0.047627457252503835,0.060644817074984425,0.13893642064945677,0.09831668554812381,0.12503852099232152
CCL5,-0.0022452132690329494,0.08097860469456093,0.05524811918931499,,-0.00614698124507736,0.02855674079435506,-0.00010165073685642892,-0.06816151913086506,0.0646586436214733,0.0005272782809801953,0.03739231289505219,0.06950933707027533,0.0013274100811893966,-0.08999184820302548,0.1106328038881128,0.03873531737522239,0.06721808088090997,0.05939687671781024,0.0665767947482568,0.226303027631856,0.0019885038809479357,
GAD1,0.12319282897777163,0.06117800717807401,-0.03275680373443992,0.00781863771828115,0.03513944337020329,-0.052476966305385966,0.03878716150353729,0.28593045038756354,0.03692082161431544,-0.06918871801764044,0.06915085856939633,0.239731610312877,-0.03488719848514112,0.053846134088857765,0.006613610949808351,0.058001366699515514,0.0393822492025738,0.005393997785932445,0.15885875029664373,0.022152187534273494,0.0304068965446217,0.1960344632454756
COL14A1,0.016393692235924524,0.09111852585757343,-0.04307537842225317,0.15564919314728387,0.04832879184957531,0.1602247976692879,0.03080867184187672,-0.01537388382247385,0.017407162686838666,-0.00018882138058106768,-0.06194721522843644,-0.016097632839582095,0.06454907338241044,-0.04560910942930144,0.08993236803903987,0.15423421238700713,0.06358668813937007,0.12153040301011954,,0.2838193887188996,0.09685064409291252,
HLA-A,-0.060125974172540925,0.06617812283220599,-0.027900336614854068,0.09666574502832083,0.025270670417862493,0.11207730743996622,-0.0007119084937385584,-0.23035773307960955,0.12921305128743413,0.018876319292315376,0.0050154065973834145,-0.14518543983498516,0.022810115855867445,0.07872671523241169,0.22707947025022876,0.12676238452276317,0.08722638094515212,-0.0005690324943906989,0.07119878753268602,0.1379001241399074,0.028935429969039715,-0.02366968474662636
CD5L,,-0.03193877362458123,0.025034562099381343,,,,,,,,-0.04675560898326433,,,,-0.029776329452000504,,,,,,,
FGF18,,-0.023859910105065118,,-0.04105437865343324,-0.0007362371184581319,-0.03663186156180957,0.05292404480089628,,0.033712638780059555,,,,,,,0.06209158460655484,0.009173298908173748,0.026764919246781822,,0.15819983048179348,0.10808330448096926,
ADM,-0.041280739030597785,-0.07703971827180864,0.026179114760725795,-0.12265031637220954,0.08883063499722232,0.12125272982177766,0.019502135891661946,-0.10943303668404852,-0.07155701655262088,0.05210028339962358,0.029754866425532198,-0.12278930952397338,0.06281149660992955,0.11663460037797026,0.15855184089051577,0.04001223863975961,-0.04714530240841949,0.04468771827533911,0.07786014426583263,0.03191804620392548,0.10198064152847253,0.017327337572225383
CCL15,,0.006987784678811122,,,,,,,,0.00885724992316334,,,0.07175606286489249,,,,,,,0.01584833543994072,,
GNAI2,0.002869173450659037,0.11143499253162133,-0.007583742580892576,0.003304028586669838,-0.0996885406137175,0.02544167372564238,0.0014466740363423016,-0.27227128671441236,0.001996934524338456,0.010060034357013949,-0.07774303543914222,-0.02060135481785783,0.0436254095181538,-0.15245211921143786,-0.005179992935976567,0.024621085946081006,-0.06816046906609896,0.03538862616088625,-0.025385881421634605,0.188454055002864,0.046931865469272534,-0.09876256279402727
HDC,,,,,,,,-0.06295272133366735,,0.024447266840666837,,,,-0.07098849507978484,,,,,,0.009417485125229582,0.06765070361390083,
COL11A1,,0.061796876221153756,0.055247148652999685,0.05232995622552527,0.009856601541252041,0.0007490794908753397,0.03753592530109779,0.06101458207534757,-0.041957859100922305,0.008788788545714037,-0.01738013194598972,0.010202894299330143,-0.03755064023136942,,-0.06365638722924688,0.12447572521791879,0.025896883008925876,0.050190845807717745,,0.2835700707053845,0.046116060322154984,0.06530965062838139
NUCB2,0.06687427327078187,-0.022692150137818154,0.022971916175095645,-0.022560620234177996,0.03821615932299231,0.04307526304102546,0.06514712502995737,-0.06064678122655023,0.03856714859876491,0.0426223061764649,0.06986932596502643,0.013727751785081645,-0.007659902807646267,0.00956937348569783,0.015554010070960791,-0.08549862322928568,-0.0004674603920975865,0.061981723745353164,0.10785317920851711,0.14479569142551693,0.014412330523778577,0.05118197657276509
FGF16,,,,,,,,,,,,,,,,,,,,,0.08820364687827517,
CXCL1,0.05578950262818412,0.021645700810106017,-0.004078434190367867,-0.013525044756149537,-0.03631411901371535,0.066160733694419,,-0.018980096592069944,0.015659836928255292,0.024337369145435037,0.06212479073114548,-0.00980985831807186,0.06588794042558506,0.031922705666437005,,0.2277235134922608,0.12658519472968663,0.033300429837174204,0.15289664508602416,-0.015033078666675763,0.046592053087040564,-0.043274263144227935
VCAN,0.035518984929755755,-0.0023550141185949445,-0.01695450421615636,0.08413710811717741,-0.007793050973473806,-0.04593506582314463,0.006091841663095043,-0.20541700596015147,0.03612758930399491,0.02789087698955155,-0.046293228719029564,-0.12795691026481243,-0.006184342048743971,-0.22329540566935271,-0.056490779713900104,-0.07113650744467875,-0.04800566683473987,0.06238947293120688,0.1077600411874721,0.12560302756928884,0.10020156925691734,-0.14605836554774995
MMP7,0.08004092450678137,0.039628511241836466,,,0.03530230472809102,,-0.06595855856134128,0.004391942849838402,-0.0014836594747417748,0.013911433465819476,-0.07179265864182881,-0.0156814940762061,0.026316364893880236,,,0.12656987126613212,0.10876150488796929,0.0952496347392449,,0.0789009543440174,0.03628520466466177,
PTPN6,-0.014589908412674806,0.09866345088600226,0.03357936885834223,0.03900246620656615,0.023034025003880982,0.033020184688846245,-0.02636625447378832,-0.052971043658949585,0.06540779147602796,-0.0005721834705705813,0.027991870575682448,-0.04299682123040533,0.06295959170345415,-0.003577659679163917,0.11173015660398221,0.025832214276851777,0.0749167047514347,0.04122868772968936,-0.009883601903861908,0.09232989388307745,0.09236290817018143,-0.047238426997880195
PTGS2,-0.016031612808088458,0.01963817537240128,0.03604856703610578,-0.06472277836795062,0.06088332059084479,0.12390939894877503,0.013770510052635746,0.265617453627384,-0.02727027219767471,-0.05769400317935206,-0.025231916958984833,-0.025326777939297402,-0.040512352438571556,0.008461736301437324,0.15143684571980595,0.06769109513613733,0.040865383491933645,0.06585222359262866,0.14709442444351306,0.07416124882604358,0.05285625266016937,0.24134091730483012
XCL1,,-0.0381500859045144,,,0.0089387323425589,0.03380407011631936,,,0.023277271338893457,,-0.0716078329496662,,,,,,,,,,0.017342409075667788,
CD58,0.08789859856199361,0.06553430181743171,0.05440173530840504,0.0901793713274452,0.05962037341986156,0.05993353378356542,0.01865410092086539,-0.1351579471987223,-0.03871980078715512,0.05021696096286361,0.09553445888877153,-0.018033784529942642,0.016507308721595348,0.06435943526881018,0.09312609990003506,0.11698243813457716,0.07371526330459449,0.04920948290997557,0.038505504034928806,0.041059106160296246,0.05477152070105343,0.0030603626711269575
TNFSF14,-0.009733514370474379,-0.03706290676294741,-0.005341874133734763,0.020549510275119916,-0.024330071293110822,0.0658381641657091,,-0.02238121117637884,0.10550557179119623,0.015404945728345236,0.06830913482090212,,-0.03718225575299693,,0.04674377191316612,0.04285024273242954,0.019668679886731672,0.04311271247299586,0.02388590772696887,0.08866875952410051,0.11161853833370257,-0.046991236263840226
CNTN4,0.13701175003575103,0.017335336877481993,0.005989864861718091,0.06219217669735878,0.010723533924700806,-0.04611897242493667,0.07396691296630663,0.12987412899544223,0.07623076073902177,0.017926773116410312,0.06754342762891132,0.09386521270022591,-0.034692938049198374,,0.0697564745459042,-0.0018681893624715854,-0.021942799142444323,0.03849706153501386,0.06385499501256216,0.037239586941959064,0.05791258102794363,0.11245785730968776
NTF4,,,,,0.04323532422381559,,,,,,,,,,,,,,,,,
INSL3,,0.057026946768232036,,,-0.002618743124764865,,,,0.034783656588686915,,,,,,,0.03689850711969094,0.0030856626063487337,0.02455490639468304,,0.014983630265915851,,
BTLA,,,,,0.008433631532812206,-0.022195520855340503,,,,-0.0018640702550216481,,,,,-0.004439044936578215,,,,,-0.04551772898615729,,
MFNG,0.10936945164548147,0.04955833461673335,0.02091014285120617,0.05182198767840295,0.025867846013555004,0.010703378483672732,0.06997659602910698,-0.11899373530330762,0.0971216975967088,0.026063406712582112,0.036756628914475745,-0.01661035880657884,-0.027272189014670135,0.06040839243214539,0.013938432509504294,0.01313875545805217,0.09973504510562525,0.03495530192491676,-0.0647898460072578,0.09020773963727254,0.014149030948586985,-0.030697147820003243
ICAM1,0.01820915337243667,0.013625172571923305,0.029415453803562565,0.018417189860134218,0.040735269113514466,0.10285458262952782,0.0497379062703651,-0.08223202445024919,0.05319815797736887,0.0684634257184888,0.013759633334235568,-0.03182066214265985,0.005888037585453446,0.05517404833039036,0.17508227196521298,0.11638952146250024,0.07907165673224241,0.027222136935592983,-0.01054011064365238,0.12020081624269546,0.09955543004575028,-0.01262011017870531
PROS1,0.05356442052142226,0.053450429254923916,0.07116608100624235,0.033942934092827705,0.03510833750206438,0.18316535250487737,-0.00642440331504334,-0.16277559303316805,-0.0004889458180882909,-0.02518792946423416,0.08022603049776957,-0.015189975578899664,0.012511888653987118,0.10537116373496369,0.13980449530628986,0.10468983075332655,0.06744674144559397,0.08646279935970173,0.05293214541103039,0.07741245272749503,0.058071876245372266,-0.03720642734309168
CLCF1,0.07212156672119488,0.05598171470180168,0.04342430488453443,0.09560802051517184,0.07568689823777887,0.22415017931171868,0.032504296502732996,0.004169811925552043,-0.04569963414207301,0.030491347086441908,-0.008960262282738968,-0.038282334316758405,0.04787879926481764,0.06291986422945188,0.1829599404667495,0.06956043505603964,0.10566388206838513,0.09853245850804503,-0.004999292634948033,0.02175794573294806,0.1379731387064608,
PSAP,0.10644995618111956,0.14369096493633376,-0.003431230077923609,0.06486019691527106,0.05315467989060529,0.06343638592938813,-0.04147044066717473,0.17568269072948411,0.019590746448199647,0.0069225467995381665,0.03828305853857162,0.14001084772713665,0.02307425858801208,0.024769714540114906,0.16188080723059015,0.21287683158872153,0.07212101242742275,-0.02054122226440185,0.042823767763865046,0.03493240406412292,0.04383206192381531,-0.12149404610379491
EFEMP1,0.06591280446995093,0.12851545681359391,0.09964716300023505,0.075236303678868,0.10430994895662549,0.2554420726159204,0.02313846317490889,-0.19996583081730637,0.07975811714790246,0.06413238761077417,-0.022271656297259808,-0.0831381017204006,0.10649265151750338,0.09652459917801723,0.19381548297402482,0.09451016342324393,0.04497276166746839,0.04129214256724878,-0.049859591993642045,-0.07939374057627255,0.13106605141298439,-0.056776263344351395
C1QTNF1,0.011883038273537982,0.03634380303379646,0.11855653203629996,-0.04569877091720432,-0.004805038415246228,-0.04814428270253621,0.07988990456252337,-0.08657496703376938,-0.022238562306622165,0.007965909602671519,0.01154978471601238,-0.056959388109129774,0.026566143961871458,0.02678258852460577,0.08284123146185493,0.1804373240352386,0.01898435442114401,-0.029814391868122292,-0.04657814045219707,0.10124018194758007,0.1008927932948198,0.007434110499517259
ALB,-0.02764498868474089,0.08889004545956244,0.02780347227204152,,-0.008818736875155563,-0.004063308607663229,0.04473703161374962,0.026591992148700516,0.009464106706820756,0.06348808132386229,-0.002969405016706174,-0.020349275751182835,-0.03953791302978765,0.02193913114495928,-0.07465948699871824,0.09122566150534639,0.0655625625719724,0.004826046440999603,0.04548803783044258,-0.041799786166211716,0.03423401982461734,0.06139716554399843
CCL13,,,,,,,,,,,,,,,,0.12523216181431548,,0.022898041953942554,,,,
EFNA3,0.0350098310310701,-0.026452857328226633,0.04162349629983469,-0.08676869005540735,0.0488649644768784,0.018252679657838906,0.01601839327141321,0.2485524803397079,0.02085880713555805,0.020265796901252655,0.11621135652835679,0.017863045301736637,0.0978811960393481,0.0017390719488213273,0.1170683596018595,0.055454806519515745,-0.006383486165244052,0.10438041833546509,0.062410637602995485,0.06198558174058855,0.05386163749847471,0.12293588316064394
DRAXIN,-0.0063335679634680415,0.007717716506221516,0.08274912225756254,-0.0482126206860906,-0.004854749068327486,-0.025211178914707397,0.07937443393974968,-0.14471826751147593,0.017158902006371872,-0.00043948718518330165,-0.03282460731500764,-0.03945947644881227,0.060932738912955337,0.01604893145104228,0.06500987580835903,0.07365672922038068,-0.0020465908604065984,-0.008694223257476898,0.1508383021283965,0.18037376522158596,0.09618164734981069,0.02516650825095979
RAET1L,,-0.0136124665833089,,,,,,,,-0.03629467250500205,,,,,,,0.024290263825373866,-0.04162197839436581,,,,
NPTX2,0.1041186952085047,0.03409937663395948,-0.10024250848167363,0.06158582480169629,0.09398624434525905,-0.023501563144195794,-0.05921111969232165,0.23745088404360967,-0.03660180960511508,-0.05943972272024107,-0.018473177273296938,-0.061245349330059796,-0.020745331551607894,,0.011970972043477086,0.10767882214012738,0.11133651805191083,0.10500593629747758,0.04296886040557943,0.16722371503214067,0.07995670541133493,0.1244822603992144
FGF11,-0.1140966526939424,0.007277555386700927,0.03611357613684133,-0.019197159752965483,0.041361585482165585,0.031169248188402866,0.055779218647218264,-0.09460327953967006,-0.024202501308144296,-0.007155431736904707,0.03710457202536648,-0.06912960771873701,0.01802824754643339,0.04449316090102684,0.02442880191050948,0.1267400972991365,0.005094223963133847,0.00785058177038774,-0.0018263886739076204,0.03885773138901448,0.05846195503712634,-0.03260782383521281
CD59,0.06991548561243614,0.11834064878664914,-0.02996651217916357,0.12579158264121756,-0.004832474433149424,0.036242318168480385,0.00018733826107745154,0.1819786353548833,0.058135615067234886,0.003414171532094111,0.05485119955793608,0.15962104838956745,0.14974045167827632,-0.013450755887758336,0.09154927962234781,0.1806332779124045,0.16400334524717428,0.05308111528593453,0.05093960677312809,0.13478440303341296,-0.016011063390848734,0.10589253465795709
COL9A2,-0.05838176538355339,0.06274204943594104,-0.024617123740017732,0.13919162161435258,0.031266640956430794,-0.056114742389121286,0.051824721521884456,-0.05904109906522386,0.045742383772591974,0.03370262716015186,0.031162093545125582,-0.04479941596638285,0.07031755020406488,-0.026683487947905447,0.010096131170069878,0.019526672536841868,0.00751361495769714,-0.02154693502059411,0.046429028275681655,0.036163292707756915,0.06460945426241599,-0.10718327289131399
DLL3,-0.06148891796453391,0.015636831712365597,0.009395407651142737,0.1249855231849804,-0.07528349793310199,-0.014351970333376679,-0.0022280873365725182,-0.07932340143619195,0.030417372318511784,-0.028594639531425135,0.042564111050710424,0.06843475298104555,-0.02521170881059025,-0.033962687893166255,0.004055866274313775,-0.05755801837100918,0.08059063066524526,-0.02614989887317341,0.0027537166292073995,-0.014555151758305837,0.026360751773856037,-0.05236158158320553
FGF5,,,,,,,,0.1252702935232045,,,0.05286746614607645,,,,,,,,,0.023219373087774012,0.077971535415771,
LIN7C,0.0950548286838642,0.017468561239403133,0.0983503208757338,0.058536947783611425,0.05367095943182962,-0.005463457819345506,0.09287827649017227,-0.09453497829733852,-0.07094065390121972,0.03836799953634644,0.010682915538366559,0.0076087492172611645,0.009029002543662939,-0.058348659399667616,-0.002706595678772302,-0.006560261250884296,-0.034036155858294795,-0.010168820233183438,-0.005456242293423713,0.08867853736766536,0.022042074048985186,0.18535678462466634
GDF7,-0.01953170082226362,0.011323749261390053,0.018095098447262193,,-0.022484152911202055,,0.06685234275895922,-0.031882090654719905,0.023152600363886573,-0.01950050645894796,0.05354108002624267,,,,-0.050150255259312514,,-0.0107774344139024,-0.04955555443994703,,0.049332900675512784,-0.031461642881111564,
PSPN,0.08545695356687913,0.018327655157526664,0.014264654954831507,0.08747064316947095,-0.014541403838815328,0.024714973377641617,0.032540458325167235,0.06599753106416754,0.07920537298893471,0.06556217010633374,-0.009799851749154423,-0.01490313804898216,0.028763360252795574,0.01200583704606277,0.0011789235396107902,0.016329950847320033,0.015365253611559682,0.019565422487519548,-0.02839002483182696,0.07752268494815416,0.049047357199152784,0.11539692928477038
ANGPT1,-0.02448707777523844,0.03378101728373704,-0.021703859107826785,-0.024287050941188677,0.07433907605266063,-0.026712764882945658,0.0026033467172102355,-0.1412273000378309,-0.027710050371721636,-0.04280996545940786,0.036867642599087626,9.738947347825935e-05,-0.031055877386324808,-0.015664137266780138,0.0738357427205616,0.029582462514910854,0.10014266790845816,0.02911280207122737,0.015031155787927448,0.15814216500476788,0.011781026895940423,-0.03762876385852257
PNOC,0.04675727890500014,0.1005965084484152,-0.06485572651350148,0.16570093852126014,0.02391030393631537,-0.09800764545952047,0.025151528646239867,0.2652152275975088,-0.05911254622983219,-0.00821411305044525,0.03047590213193134,0.13726677031222886,,,,,0.03304987890000302,-0.03746324681826858,0.011654706081079873,0.01233594088903753,0.135489817147812,0.2219148250850812
L1CAM,0.04252089191862797,-0.0353723962732362,0.032252575258280076,0.11219301233360975,0.03219426938922387,0.056588518537105094,0.006366047514896319,0.23564799096270106,-0.027392262922012574,-0.06535767144377227,0.026722971521712702,0.1848569222004578,-0.04542008513315149,0.08275411473437241,0.009496863094302253,0.1573939528018327,0.039914415747568543,0.067350473867076,0.0312872631320864,-0.014089584794703795,0.004465574375887452,0.16126798081399552
APOA1,-0.02601086891104438,-0.031059390564239307,0.028452396212768655,-0.007601861876254519,0.008141297820623662,-0.003389106188078299,0.06109047720367423,-0.06026011262854944,-0.03752531834248936,-0.0038176498102550243,0.039232068266617175,-0.04396558330651468,-0.03295715200633572,-0.011466599861380057,0.06327662967606966,0.09148777597447506,0.007952697121751305,0.022976714388764422,,0.062065914867149415,0.0324317295736173,-0.03925472811235597
PSEN1,-0.0022379889424172877,0.11281122929608708,0.07932364519673582,0.06873857044569791,0.022630892934197188,-0.046889499986845766,-0.019819246066941583,-0.09719969186227073,-0.009871193024535685,0.00042780458005740526,0.005914380615177747,-0.019398097473495843,0.02093209871944814,0.0013704334547451939,-0.0988634327514124,0.052764298332084784,0.068974653668461,-0.06483791456279728,-0.11368462779196577,0.09880150620230137,0.021985824767083162,-0.17216461352550338
CALM2,0.0555011655966152,0.0640709622213396,-0.029011470477081032,0.0075579906149446,-0.059143882561837065,-0.030209894876848793,-0.026066709576598606,0.2286702888269058,-0.015697677773899698,-0.03709433323776223,0.026536015907187828,0.16750303377920242,-0.020536896309964366,-0.01358667526274089,-0.1350946608078201,0.017263523251801742,0.06549436105881207,0.0038921712901743098,-0.05162643984700818,-0.05852455394686282,-0.07448778515221632,0.10290641410100268
CLEC2B,0.04733399148355018,0.04094095116420598,0.001720755125769626,-0.06402871015589082,-0.033074326798362585,0.05256363465864519,0.0678526411056506,-0.14197962965140318,0.054451645137700885,-0.03983375194618669,0.10977795386116607,-0.0009861538097174667,0.031374450989349864,0.1003268494312291,0.08968839663559598,-0.020197573176536796,-0.02725204990039345,0.04617543631309767,0.07836427641273251,0.10300133317418884,-0.001837418983159637,0.008186423145651118
NTNG1,0.038706559252238384,0.06793344719240615,-0.05042227664554068,,0.06132438084708417,0.040237548168518905,0.00592327584488333,-0.008965322643337959,0.09082055542548337,0.015019298876682005,0.018533554481275954,0.1413518052695367,0.02022284693343997,0.05414351602783071,0.0734492930048123,-0.0013328938761109762,0.007563134847903016,0.06250944545201798,-0.014427977527334357,0.10904630205616266,0.07394368701168853,0.0492644439203413
LRIG1,0.03313110458927467,0.06872920323196184,-0.006140045808399863,0.12786478248849525,0.030742144276086222,-0.042571527066673144,0.03160133782768665,-0.19846844790289286,-0.09607043789222999,0.05391617232127171,0.009057298250143684,-0.11458793232179049,-0.056880851864258584,-0.05907844700968993,0.0763763564210122,-0.025463930681376843,0.028423257244454603,-0.07918317533631043,0.012004798098374646,-0.08206102185262817,0.08501807696596318,-0.06004505114178959
CPAMD8,,0.03825794049272311,,,0.011184327215034751,0.0012930327560898203,-0.03686972073114741,-0.004113176851037567,0.022042971738613772,0.0025753670482005163,0.04454524886759618,0.06221870580718989,-0.031243665760419436,-0.10523779520628614,0.1254846164662274,,0.012842537197358976,,0.002520206132701557,0.03669807875757336,0.012297335233263354,0.01631939478449334
GHRL,,0.03536131800131374,0.019382720490354676,,-0.00044855798786044956,-0.006842301529841777,0.06075735831809797,0.01440466396694476,-0.03806340968337692,0.01727327585449716,-0.005073581905781718,-0.01680086869986702,-0.04209520764616315,-0.04931596610324625,0.05671613352750794,,,-0.04822713356319619,,-0.003859218114695733,-0.05398112242874856,
NPY,0.00284162033811428,0.05440819320313679,0.015232778975630966,0.027516540905746564,0.06501784960203692,-0.044683946610839985,0.0008503416163610851,0.18808445539300706,-0.041492838779325004,0.016692279948546437,-0.03199283852628759,0.06946710050356061,-0.03648583575369284,,-0.06418213296325188,0.09378193593428721,0.07529829596978646,-0.030238075906619574,0.01413465434261722,0.0019010137807588237,-0.07043180564527998,-0.007486602248152354
MMP2,-0.1209290097522873,0.07609538133626213,0.0022712803793464662,0.10710622201738101,-0.06525032906931715,-0.037047549744142545,0.001911912230144094,-0.22088758570915273,-0.016160583318455234,0.028773401563196795,0.02958264780856343,-0.12458987558243287,0.05798988755328482,0.0820555705342269,0.0805697733557691,0.16627976954078394,0.10430766393562625,0.0021769598404320473,-0.02886978785140212,0.10816802915064624,0.07266973978712375,-0.07705503102627928
LHB,,,,,0.007834197243296448,,,,,,,,,,,,,,,,,
PPY,,0.01511451778576019,,,0.03789054048030283,,,,0.03176521606342631,,,,,,,0.077674884110219,0.06332918510133324,0.04428899122571563,,0.04819255375595787,0.08761537832280818,
ALKAL2,0.018582489429953393,0.05175361948805475,0.05239979345800498,,-0.028406373366496148,,0.04439580077153338,-0.03478541472216406,-0.006052874215710437,0.026709008264550933,0.0947974532625012,-0.01067647020094004,-0.04994457229125889,,0.04570279140744585,0.0159072938469501,0.08940496391697887,0.04290766210798367,,0.12912303213149268,0.07397344358717133,-0.033014373609815684
CSF1,0.017662568633974543,0.08114009950335942,0.008171121944996283,0.05996368297186357,-0.01636403936464465,0.13653946145914939,0.03595712396650422,-0.13720494908166475,0.06505300698636762,0.0225939200557425,-0.01263677889992949,-0.03757125689846448,-0.050800510718552606,0.02297785237015501,0.04488401514591257,0.17354763802095602,0.07355294691315742,0.010903288600204524,0.02151591682891092,0.08966165541044561,0.19037285506854948,0.043005643779514484
SEMA4C,0.03913455271269512,0.04455499504428592,-0.029816264140045047,0.057597107588739094,0.017384328849899135,0.10195527610763107,0.024758579126121488,-0.020385966594476067,0.003208806812732232,0.025146321370605986,0.08952736343305495,-0.02008791753074314,0.0668726600061073,0.046120361176482744,0.09648912779226737,0.07762636836805784,0.11190320038985359,0.11342819175740142,0.07379431241821698,0.13764644617694224,0.05854086826432568,0.09023529848395975
BMP8A,,,,,,,,,,,,,,,,,,,,0.006622409045686596,,
ICAM2,-0.034126914528795696,0.0336395683855523,0.035467494930352665,0.02270941165582842,-0.024215480223149864,0.040540568620326095,0.04216884296136791,-0.034039886674732525,0.07767438247187174,0.038479659969809385,0.05118815151355789,-0.013304276420585874,0.13278869936660817,0.09256666461172139,0.13841908274615455,-0.03723082521999186,0.0931251942296147,0.009529496091306844,0.07229864550142312,0.17553100531093052,-0.004134026810828569,-0.06961519032063697
