,UKF248,UKF313,ZH8811Bbulk,ZH916T1,ZH916bulk
SEMA4F,-0.023222015757813665,0.06479381975074511,-0.04954271122012078,-0.08728663108480644,0.06629286516636626
NXPH1,-0.04770262766151327,,-0.10444607198480853,-0.009514475025130661,-0.08196058395765206
ARF1,0.022780381093296654,0.011685573973857211,-0.015353625561345289,0.03790172150824594,-0.02893705729849624
DSC3,-0.014380719030541483,0.14113540901879154,,0.004196627365217929,
EBI3,-0.029767693266424845,0.008102356910511775,-0.06938470193707637,-0.004118632855274275,-0.05451009675062014
TIMP1,0.10534253827966095,-0.1513878810028601,0.13686007902538855,0.04735660699454583,0.15328369265405523
SEMA3C,-0.06038563569905029,-0.013032759590549541,0.0017115787292423079,0.025527301219230247,-0.023978228868919007
GNRH2,,,,-0.020146165505871658,
GAS6,0.015355574858987319,-0.07306031888118909,-0.0015956495286033221,0.0696213204564112,-0.0914150408115751
MEPE,-0.03850943906389823,,-0.02627376222153132,-0.025690183267654276,0.004289791475087795
SERPINE1,0.06120605999303107,-0.07845921876067262,0.10801310355695186,-0.06354365373450303,0.1251490558993978
RSPO2,-0.021103221074150146,,-0.024016253991063163,0.04104759373618487,0.0031446491027298886
SHBG,-0.018627282019317817,,-0.015668990691518454,0.05445367807493012,-0.03468582042912514
LGALS3BP,-0.006694411763684464,0.03041682218428957,0.08386220154581554,-0.031002609956812522,0.06396845305814672
LAMB1,-0.03696100189269189,-0.01307638495095407,-0.0552875389691825,0.06238206144407495,0.04608922658517661
SPTBN2,-0.045535489360905367,0.007895552328830574,-0.06192295375185079,0.051563648556223786,-0.04959430380866009
COL1A2,0.016178984361243674,0.06040379534176484,0.04015830140373058,0.07488312603965015,-0.08225874145664659
DEFB1,,,,-0.028676911477631593,0.04849625782043002
WNT11,-0.020612240677686484,-0.004566040874045864,-0.04765240955182621,0.05850091420290472,0.05942285955003432
LGALS1,0.14386532837955518,-0.08392697911557968,0.16313099013829607,0.05332588008598342,0.20183019315912876
BCAN,-0.14479287640614347,-0.022443656207888123,-0.13160826804654172,-0.02477055581850419,-0.1281282774056148
ANOS1,-0.06784538526588013,-0.03973411738308418,-0.09422856425000337,0.017431463099013316,-0.11440402985244352
EDA,-0.01509014795875051,0.0421929617842291,-0.041349963060034266,-0.035035753918421085,-0.05046129584419328
FGF22,-0.021458249371391777,,-0.02533958244172624,-0.03563086483664034,-0.039578109171548075
SHANK1,-0.020612239354406113,,0.017602740013810247,-0.0331444706092918,-0.016968856651304754
NPVF,,,-0.022904907155680627,,
RAET1G,,,,-0.023181295557728014,-0.026215969494192602
TGFB1,-0.02026476125240809,0.044817310235156956,0.01238122960431912,0.031485740847977575,0.09012690780337894
MSTN,-0.004035673622068816,,-0.03013426502624411,0.01600384461499767,0.024178578716726365
WNT4,-0.013888481734822053,,-0.015437506310004666,0.05156022798909679,0.0329463256848851
TNFSF4,-0.031760415368106,0.05897033674755623,0.059609434739240366,0.003292439825368548,0.005649723577299495
NTN1,0.012076541851586776,-0.027135303154732702,-0.057408742480257194,-0.025633920450568854,-0.13305897890665003
CXCL12,-0.042971160002467534,0.14799898773970602,-0.05481001954942368,0.0654771279054169,-0.08376846870815077
GNRH1,0.006303724234977815,0.00900740871294457,-0.05123571822677743,0.0041439504156061315,0.052138078905547273
FGF8,,,-0.003808584359219092,,
RIMS1,-0.0016906890891138274,,-0.010551745785447788,-0.00866828828043661,-0.09351656200111938
FGF14,0.01922946968844502,,-0.08915138303494245,-0.0112131862365069,-0.009827187957774555
IGF1,-0.05209808714439192,0.06287165478357223,-0.06498075705254576,0.08230880139599545,-0.07493260421558741
TNFSF10,0.01861638239428389,0.036631763441096477,0.04494166623610244,-0.008797652157980397,0.05576224301649557
GDF5,0.041825892621303415,-0.03001033785507764,0.02231018673186955,0.0061368035309453855,-0.02013159922354895
CHAD,,,-0.04738176184611407,,
RGMA,-0.06277609113031572,-0.006354238508895058,-0.0811298892681091,-0.06204660069904365,-0.07378586374535546
WNT16,-0.012516430358662128,0.04822972171291853,,0.05882775673141559,0.03541900855242574
CX3CL1,-0.07152192689409442,0.00019655236753624928,-0.030351262061576505,0.016587692595660404,0.013435004496646029
FGF1,-0.010429707670868179,-0.009757980790092593,-0.06640081785081486,0.06243830802144043,-0.05021982325324764
ALOX5AP,0.13816259183326582,-0.07718953420726699,0.15394663198943317,-0.13598957117893967,0.08692750487582085
IL1RN,0.14046017712674605,-0.01840287350864868,0.036593888435912464,-0.025292663445473398,0.13657011830707172
PCSK9,,0.021603652921811704,-0.024285529877109996,,
NPW,,-0.005990481663980802,0.025184979693996225,-0.02703216489135979,-0.023079423048647116
CXCL9,-0.013142128921135364,-0.02970345831813017,,-0.05153328109181533,0.002994593351100111
ANGPTL4,0.12439108663044245,-0.0978586651122196,0.11491948080310424,-0.01736933951127948,0.17423186290704062
CCL11,,-0.023222085046888392,,,
UCN2,,0.08911994737649939,0.07215253340183858,,
OBP2A,,0.001742849979655624,,0.05743922969746873,
COL4A3,-0.0024556812276663306,,-0.019217635302184902,-0.033780178451086176,0.04942040203800233
NRG3,-0.019266685459441834,,-0.041498438128333266,0.07291708239805371,-0.008208347388170322
IL23A,0.0704784862432272,,0.020544624095479185,-0.030146054898994207,0.08433123456823813
COLQ,-0.05339095678843063,-0.0032683950328351442,-0.06369225509448793,0.06647975383037481,-0.026986053225338553
SCGB1A1,,,-0.016736931632465122,,
TNFSF12,0.010637523942981971,0.03496674421346656,0.055105444486642056,-0.0038502496786914746,-0.08953898262101796
DKK2,-0.023831535051992748,0.02801126323805368,,0.014179380092020154,-0.044440630535187896
FYN,-0.06368225990163719,0.06438335817610663,-0.1465266117673255,-0.028853934394304184,-0.09705602867689796
ACE,-0.06753390852981714,-0.011445409065157461,-0.09131359424827026,-0.021619113879184273,-0.09111216222185844
IL18,0.017146330769500857,-0.03424536050036868,-0.08120065374727735,0.02418277979830311,-0.09203321600077821
PPBP,,0.07182398451389758,-0.0287485436675807,,-0.012738264464385174
CCL27,0.030668650908400534,,0.021215656648456233,-0.01871728501314575,-0.014760521743287984
SERPING1,0.043408247627696565,-0.05521715721290574,-0.06377641336266367,-0.0315615644109053,0.010038784683596475
AZGP1,0.022309583040824373,,0.0004027365871278693,-0.03559621311394523,0.05454315234362972
INHA,0.020551143922839077,0.11548370957003053,0.02282684708613995,0.07114530227697358,-0.025329153027933916
SEMA3G,-0.029939809920480773,0.0036110998036866606,,0.15900868526766365,0.005802932894766481
COL6A1,0.10730636764054212,0.015518415619635566,0.06872917979051733,0.053718877666257624,-0.03817440617175227
FGF17,-0.010276123842876341,-0.000451221377373219,-0.055970764264339445,-0.019894947492014328,0.0122163226730016
TNFSF8,,,0.11617274933665914,0.015304762543555894,-0.033086688093091836
FGF20,-0.02994797432075333,,-0.04151828313619431,-0.034250535277736104,-0.0036612496534151845
ICAM3,-0.03745765991404665,-0.00865838688515298,-0.024745776824997904,0.02426856405634616,0.006443036611198648
LAMA4,-0.05187365304658425,-0.04495107460219784,-0.0481806089041502,0.04656638659025355,-0.0546189091180177
INHBE,,0.04584823204532172,,,
DLL4,-0.06482336878977958,-0.010111995365638626,-0.05953122566986976,0.07959911715589621,-0.046466033122322295
SEMA3A,0.060611855435710967,-0.0012493398026188125,0.005554915674216025,-0.001776612790585573,-0.0539191147111173
RLN2,,,,-0.022961001460984762,-0.028774411782778942
C5,-0.03408271362577639,0.12065556211972885,-0.05583439327188037,-0.07700048253700763,0.007425322044900799
COMP,,0.02962990904377591,,0.09480439191930595,
EDN2,-0.017049475506072026,-0.01809862319459307,,,
C1QA,0.052003114727110125,-0.049259024012028564,-0.043635879870196695,0.05758093864678302,-0.08662381954052216
UTS2B,0.05625201608286128,,,-0.024464901710706206,
COL9A3,-0.07685852533859398,0.014126786524438604,-0.0787119364495086,0.06289511385903178,-0.034228832938367496
DLK1,,-0.014964753851752924,,,-0.028380819154640153
HGF,0.01846534386847584,0.048977536330015614,-0.01078601602913136,-0.02360783898553369,0.02423030726686703
GIP,,-0.00796742935151771,,,
P4HB,0.04558525170642917,0.025569922779091554,0.12052018726346914,0.058276440872361154,0.1658362324111781
ADCYAP1,-0.04785540090977472,,-0.05669206223111899,0.06617688754529281,-0.03965127611086494
GREM1,-0.00999708797931412,0.044626082972755304,-0.005326541605302404,0.006249544878282958,-0.010233891061359055
EGF,-0.02765846978369217,0.00950029431457652,-0.02318717259884355,0.025016487848577268,-0.05285253052953682
VEGFB,0.03140840925934795,-0.08311259316960515,0.09278519127511783,0.04882363909286339,0.1076187142613546
FARP2,-0.05842552901936101,-0.021185105667164035,-0.051200470139742944,0.023392815414787625,0.0738490379859698
IHH,,,0.07438747044132199,,
LAMA2,-0.028009484880035403,0.005160156798199137,-0.0017320616009534817,0.0707563136773314,-0.0054966719632513145
SERPINC1,,,-0.023187174443434256,,
NRG1,0.03219526796754065,-0.0059177267344715885,0.043566349236122244,-0.05500675429639411,0.025449006097726212
SPINK1,0.08910495933332571,-0.03076605999141531,0.07099180072977124,-0.004464443668963753,0.15410294036366173
EFEMP2,-0.020817325877973542,-0.09706303760292186,0.046472250875371934,0.017147042330374982,-0.04739526761701378
SELPLG,-0.06851769040102244,-0.010708688158812816,-0.04010000291238994,-6.376319938194045e-05,-0.02997453211251401
GDF6,0.102597413407029,,0.06169049966169114,,
HLA-E,0.018314304738732457,-0.07965685671317259,0.05226164314047201,0.08633769178026486,-0.025519805851686637
PTN,-0.07263390963714327,0.038886431828153094,-0.04476762618783081,-0.04801853782885733,-0.11909115001530356
CD274,0.031821482680089885,-0.032661493868508175,0.08626868441742852,-3.0080159814800672e-05,0.004617471250337039
CD14,0.015756922100392107,-0.014403604401254901,0.002827460151451495,-0.05452646472736871,0.07604940072122685
SFTPD,-0.0029886826231818693,,-0.046775429898206676,-0.012801305085564861,-0.014236485921718004
SLIT1,-0.06218056088144834,-0.0214343732779655,-0.04106558622907213,0.03685807901590742,-0.06542359208727423
BST1,0.022648752241259087,-0.04441542476772317,-0.03299172434719696,-0.0030915863563642752,-0.030568016299087477
AGTRAP,-0.032825348340503456,-0.016263721816667492,0.07395702110521817,0.034798003535648665,0.058145580175168
LAMC1,-0.0468962942927248,-0.038320316589500254,0.01702620770315931,0.054308929777034706,-0.040774503175894414
COL6A3,0.0006078040229313047,0.08859494823000401,0.05018767601403126,0.08101086451252679,-0.006751693446235954
FN1,-0.0022595849039319395,0.011904496261611785,0.12786422679335047,0.026732484468006492,0.14095079503453692
MIF,0.12224159251898407,-0.14839541144592225,0.04735684142923506,-0.08298645221309593,0.10234423583215738
JAG1,-0.05808684651689752,0.05074933489868656,0.07471579029913711,0.00968469799192902,0.04596003140459437
NID2,-0.08437343722098041,0.06557621530987351,-0.04490820296136261,0.04602794370825322,-0.1406692110737052
EFNB1,0.021928778311107407,-0.017259990300882985,-0.08785376137472567,0.07324255184708738,0.04863459596552325
COL4A2,-0.0350951575167959,-0.029050369080350608,0.04799470812129253,0.05989740539605058,-0.09461379484839141
SPP1,0.1461673585581103,-0.032122967756550574,0.13226996621359502,-0.14236304423721774,0.13927883156717305
PODXL2,0.05101252496929245,-0.01632550447688105,-0.06694730270805446,0.04741471437218016,-0.06534803330891142
FGF9,-0.023457761350667693,,-0.06453217736425683,-0.03249840541379522,-0.09012326399658636
ITIH2,-0.02881504631903178,,-0.028406852119449568,0.11527014770072226,-0.043558428936960214
ADAM10,-0.047884740677634596,0.005547645573577659,-0.05248222096553616,-0.0004884958429041531,-0.1154729003571966
CFH,0.017820306457386154,0.038667351190121005,-0.07817684976966771,0.1209961363625599,-0.03744141107868289
COL4A5,-0.047584156619636,-0.04958416271191502,-0.05183925143785697,-0.04854794830804726,-0.02632387827663057
LTBP3,0.04494423109184064,-0.011835992755407993,-0.014285708875393703,-0.04222633376391302,0.059612629927251776
GNB3,0.0077388536869671095,-0.018823429588045684,0.017155212070304467,-0.0066345998163862335,-0.052283510583683745
COL6A2,0.06020402835804295,-0.05003332800094692,0.049130893793915366,0.06100261397806269,-0.03088047408796323
GDF9,0.05450654752168525,-0.025250106406915357,-0.0072265466676739885,0.023412830145259307,0.08244220698126083
NCAM1,-0.10886702223020453,0.20788376000432737,-0.0733273653134829,-0.007060385566691613,-0.11877205306902351
APOC2,0.031281048189044355,0.01651227652051286,-0.00042986928352523377,-0.0516073280282652,0.002513813395785827
BST2,-0.041990759256860785,-0.03284075691054678,-0.009486087060378434,-0.003941198433967571,-0.03816093482285482
COL5A1,0.03138445651261945,0.028336113357783098,0.07866604812263903,0.07076599978418958,0.10700094060965774
CALM3,-0.034678331478542455,-0.04722569623427647,-0.11920618987635853,-0.006459786400677028,-0.047522120926714144
THBS2,0.04874734830143711,0.05776213426870031,-0.0036001273393929,0.08833385678578747,-0.0179680463524958
SERPINE2,0.08990537653577804,0.06941635886680184,0.05161490735107941,0.006723013830739281,0.10706425617857004
EFNB2,-0.04430388021047643,-0.009181941021799766,-0.001196639887103347,0.020088933198760275,-0.04447275996993563
PROK1,0.06938868910152285,,-0.009552908322900445,,0.07628778576735464
MMP9,-0.09287355366419155,0.05023129792559439,0.04063722144959129,-0.04827613497195679,0.05390401683945885
DMP1,-0.02043918141315897,,,,-0.02784025676899857
NPPA,0.05110421740488728,,-0.06264013734895489,-0.024879365935178425,-0.06057563426717041
APOB,,,,-0.01885877394986878,-0.03281498391590673
C4B,,0.02087314795520015,,-0.02088285200764871,
NTNG2,-0.015152014418635439,0.031187896259386484,-0.0484285525729969,0.06216777494941329,-0.08007851843607035
LAMA1,-0.03508084078069628,-0.01565982532748322,-0.02609939023212269,-0.012106531071055329,-0.008974499861805063
UCN,-0.010500636793605982,0.029576275074302008,-0.044438300117337286,0.09927134571515699,-0.004108242746691852
ARTN,-0.02710796624016948,0.06532657831981051,0.00451451866892158,0.050763992805383164,0.07071686819933054
PDGFD,-0.01533043795608728,-0.024723376517072772,-0.021066608037161625,-0.03576073010212134,-0.021630920074708217
EDN1,-0.03652470312640105,0.021381989527452915,-0.06108187839399417,0.11674598035265041,-0.07835974646845711
ARPC5,0.06225693198038192,-0.00793726655343219,-0.05333822044178326,-0.02249508324732048,0.13177800494356395
GSTO1,0.008996418466076619,-0.06330465941567437,0.05888885654201453,0.013083438978653756,0.044175472560358545
PROK2,,,-0.026104279568008648,0.0783138724058952,
SYK,0.04064994100329293,-0.029563650541882185,-0.021345848961659503,-0.03768005982581107,0.030886537183275914
CD40LG,,,,0.0008123436627010293,
ST6GAL1,-0.035975207829271626,0.1415647282614744,-0.08032383345320566,-0.017226458332754418,-0.040594739988016576
WNT3,-0.05511330879562886,0.07097523849262229,-0.011969476538132599,-0.04599848255127963,0.09389382893911724
HSP90B1,0.06078291285087524,0.004004569620727515,0.12474114726748586,0.04870987910497943,0.16395816652721731
ZP3,0.02661427920765543,-0.05679719516093232,0.007018528227292804,-0.040278752637257914,0.024863928021574676
ANGPT4,-0.01598917684231348,,,,
NRG2,-0.04428145676208788,,0.011964540900749271,-0.012418836010485323,0.005000457686937984
MELTF,0.03174133248867438,-0.03615157118711036,-0.009611603675931843,-0.07923546745673263,0.07599671535002878
NLGN1,-0.04759722402088018,-0.009901786316235277,0.031332613972426614,-0.07026147993877269,-0.048503279220199785
SLIT3,-0.042251952575668245,-0.0021067552726658457,-0.018430507705838435,0.1298025675257162,-0.04328452304381093
CCL8,-0.015931837458796543,-0.021843227942285992,0.03503853461085099,-0.0014786731762946662,0.07979206842473668
S100A4,0.051978639342881806,-0.018273096164455646,0.03003143188760506,-0.04362786337789234,0.09724122877895965
TNFSF13B,0.003000657684709218,0.026886380140065284,-0.05765467545773974,0.002064479410770323,-0.028053913977350475
HSPG2,-0.033963847007688494,-0.08072077715421161,0.00701958835369738,0.05963555037723827,-0.08251189555282627
FAM3C,0.010684679122145373,-0.01975619235023214,-0.06826620989201876,-0.07107244744610482,0.021711762505007195
FLT3LG,0.06142047168049788,-0.03936751213962081,0.03684153314647249,0.015041990626359997,-0.017455553720635217
A2M,-0.04577067112591824,0.03450246897146097,-0.04572021256975877,-0.05311481805564725,-0.027894550187560176
VCL,-0.011331569707440916,0.08201857756771933,-0.024356511769358012,0.05413091434684166,0.037978650818492776
FGF2,0.001891819741392995,-0.0009420213038278455,0.011398924976357952,-0.009290413065601097,-0.0030689137455773043
AGRP,,-0.017855560441297054,-0.019877168217494818,,0.016759421860222532
CNTN3,-0.04644756010829802,,-0.052857897462853576,,0.002648448206331209
RNASE2,0.04852138076357284,-0.031212039519286673,0.00914535234536171,-0.021261628398156086,-0.009855669027237621
ADM2,-0.022751909045447095,-0.02542724088462874,,0.022738933367905195,0.04902011104983917
GAL,0.10972644932440545,0.11236156513813872,0.13426057736225405,0.06530915385337106,0.05830579003327793
IL36B,,,,,0.11376432030436792
CXCL6,-0.01704947284317531,,0.08859367387295222,0.09229978343631806,0.06714227823552743
PDGFC,-0.01527381270043235,0.014420264574516695,-0.00454015740771519,-0.020622639029085083,-0.011804156177840232
COL8A2,1.8271431513712215e-05,-0.007272082992507737,-0.06866962987151691,0.00033972779286675566,0.009636107417359594
SPON2,0.0009067433129252205,0.041274167674321335,0.023801341061297998,0.06950353991865557,-0.05776715194516758
LCN2,,,0.021552406938742708,,
SEMA3D,0.026090874457836796,0.012416327164142059,,,-0.014451689681617301
BMP6,-0.01955273031035228,,-0.03140314072514686,0.02867584533702381,0.02843039878627082
TIMP2,-0.033377976120611996,0.05815564279976548,0.07291524691885402,0.0650812745596352,-0.08458276318020022
EFNA1,0.035086139772844076,0.039582596970310656,-0.06834800441700248,-0.05651367058859997,-0.037923170603603944
S100A12,0.05081002470221809,-0.02163969323804502,,0.01917449606321578,-0.023028277636637322
TFPI,0.011315477561951446,-0.050082251412123656,-0.035161500198115196,0.11905874584831048,-0.04016324337179461
GPC3,0.0034816875339071175,-0.002288638224386302,-0.12516712939775054,0.0412489241419592,-0.02208747922768566
NMU,-0.02843622379164964,0.0593733459017316,-0.04591400457813968,-0.05141355297443828,-0.047562042340517606
SCGB3A2,0.18265510700331708,,0.013010804692117073,0.06451873381378669,-0.026876524260843762
LAMB3,-0.02363373904456567,-0.03517701033543369,0.055227502296861006,0.0010381657724299119,0.017592506634150646
LGALS9,-0.03570118519470089,-0.06342050082418467,-0.013326946324939592,0.009506807829867415,0.010446017737163981
VIM,0.11815446763246662,0.02835441346587115,0.12122395327577713,-0.04862053378316328,0.14514427501783442
PLAU,-0.00012481555992423178,-0.010490030634325086,-0.04107380892021547,-0.05759924860603173,-0.010542157940338796
TGFB3,-0.015527165311540692,0.11781049529496627,-0.0687254619612723,0.038189347775858876,-0.011336305963521472
APLN,-0.031679321587667696,0.01687470099230868,0.09304889148931944,0.09757003381411423,0.026722243662769592
SHANK2,0.012487635682131116,,-0.09130751365104652,-0.030146056466412215,-0.04576548205091309
LTF,-0.00038077158048245726,,-0.02153320776675238,-0.16346289883066972,0.016896411403823922
PYY,,-0.017106788143545812,-0.028517378457503673,-0.03200671490658143,-0.024492847404425682
PENK,-0.036950852327540584,,,0.013091803361122728,-0.0423732315196952
CTF1,-0.05089861009703428,0.027619951117581823,0.012304304284007347,-0.015321170973803292,0.0046100422512945615
COL3A1,-0.014170407912679707,0.07067537392110215,0.045454167741954724,0.0852220719398679,-0.059217448054413147
S100A10,0.14940994030583388,-0.051138268587318514,0.12659114624761048,-0.01700641277006406,0.1664945747310973
FGF13,-0.03445725055030072,-0.021434374877718255,-0.06990435921704012,-0.03167534074901699,-0.0709522350953538
SEMA4A,-0.0022885845505085977,-0.004078267291265713,0.014323332825100909,-0.0010953843048644523,-0.01545546401060435
EFNA4,0.02357301202311678,0.00266013326302564,-0.0410610705576223,0.014664766773465817,-0.03409396067777039
HSPA8,-0.13397462998287113,0.10182653301210523,-0.014638598776150296,-0.1230396080759295,0.008851990711964627
NPB,-0.014857282841151875,,0.0034695532862900128,0.006916520634953859,0.007167069840503025
ULBP1,-0.031166002128013657,0.04602893770928513,0.009404397636084279,-0.04090866273856133,0.050820763294104704
SEMA3E,-0.005527552933050993,0.08492331100423714,-0.06802971168706692,-0.0017987851491717175,-0.03493268048196075
FGF3,,,-0.05300381596325054,,
ADAM9,0.02745874843560225,0.007466607862237743,0.021529346561016478,-0.1282571372256817,-0.05627051033875498
ASIP,,0.03234638138066033,-0.049050870352911176,-0.03866385047024112,-0.07783249989747613
IBSP,-0.037687664581051654,0.02627933037228214,0.10254746413571673,0.004062362672780309,0.04161642469495216
MMP12,-0.015090141723909564,-0.0192705434224909,,,
FAT4,0.02819376594941799,0.029540770223499303,-0.04706140902029187,0.072938162841529,-0.0376263969833242
MDK,-0.06606359572097958,-0.015057662187577885,0.0062370509395388955,-0.020804951794737833,-0.045134837162307505
BMP5,,,-0.06324164453325978,0.04380767901999551,0.01805482845991952
CAMP,,,0.0602160166666633,0.10741834645141195,-0.033624251976322565
HSPA1A,0.08861263938321765,-0.03279195033123909,0.12797950444117928,-0.0631649240518201,0.16535908353617887
SOST,0.005350956528160214,,,,
SEMA3F,-0.038036188580852774,-0.023530047107567977,-0.03900791077112114,0.04911366914487359,-0.06556303808849713
ARF6,-0.027357911130271778,0.020334848881656337,-0.03441531876915559,-0.000768263508708517,0.03557084643409361
IL6,0.044272337921195906,0.0058021755886748395,-0.024947700969920866,-0.04357439578068039,0.04777916789930739
CALM1,-0.11842275223519444,0.06815310215218984,-0.06336122429793936,0.016277788686550904,-0.1687239249314579
VIP,-0.017860750234088812,,,0.03569332305428271,-0.006979735150658814
NMB,0.028106594177484026,-0.01964487033346042,0.003728006196785355,-0.07941225483012382,0.04572562117566313
CCL26,0.04193376274736589,-0.0710313898403089,0.07055634365715445,-0.0002048847163260145,0.023171933809818426
FBLN1,-0.11939619367213346,-0.00048197161337406425,-0.039159187268297015,0.08922467728661292,-0.0656334598529673
SAA1,0.11866486845971486,0.07378106776240026,0.13571760467423605,0.012663076985101003,0.010169113914358811
MICB,0.033461757612500434,0.0015822937263503644,0.05290193682634602,0.0029109117138628625,0.02388863086585387
MMP13,-0.017854766390709147,0.06807123830142359,,-0.02296099432849979,
F13A1,0.03942433732252006,0.07539975342563543,0.07564997866752982,-0.024934995006988436,0.09624280197238619
CXCL11,-0.017581729170993526,,,-0.015481338358058054,-0.02110574544338511
COL5A2,-0.024801144641216983,0.04213145571123375,-0.08600693407813392,0.06412685469836968,-0.07606567437203045
EFNA5,0.09001180385589498,0.04466319050666743,-0.04004820287023682,0.020802732274434233,-0.06640654251280617
AREG,0.09774117178784324,0.08991386359724793,-0.05021824696678199,0.05321174536727811,0.015578691485069913
EDIL3,-0.03222042591541113,0.04208659805236586,-0.10593425653482519,0.10462841909722731,-0.06113009261673357
CD86,0.037589594793532695,-0.010713642204656657,-0.06309947532614638,0.053053671094194316,-0.001956132062445383
AHSG,,,-0.024015326422338217,,
HRAS,-0.007531845995537322,-0.029023431811784583,-0.00023250221897780889,0.018805744578942102,-0.038368878848668776
C1QTNF5,,,-0.05008132089000619,0.030971897068911885,-0.045683484142696476
RLN1,0.029165122646796843,,-0.026848956946983964,-0.018044984490603138,
COL4A1,-0.054558589111856994,2.6213987187591233e-05,-0.023668026756365472,0.03983821637526358,-0.14432128726623347
CCL3,-0.05314564121223802,0.007613899085930433,0.07844645992310627,0.016065325859435556,-0.0628034133412763
BGN,-0.0194009953610617,-0.07381352541011968,0.062106918648098836,0.07253223267222904,-0.10879106055391563
RETN,-0.020954406180213644,-0.016850190375328825,-0.027475998603934425,0.05335164730811718,0.028961828595014602
S100A9,0.12709822176157823,-0.02614287062735239,0.13552068699270672,-0.013790605302094434,0.11210522609466989
HCRT,,,-0.02402022804963522,-0.030210747213236078,0.011038610665779106
FADD,0.0322662728977484,0.055972045346366024,-0.0507242263381756,0.013889427893248076,0.034360487041641186
ACTR2,-0.0683360354925,0.04171442141196149,-0.02607229029061794,0.058363204432421475,0.08859924247637747
BMP2,-0.006630917307076227,0.1471617873190358,-0.011686488589234533,0.008877074061653065,0.12878573565710155
PDYN,-0.06158107474965971,,-0.013483140377659806,,0.019333277310752118
CD55,0.061861191952545545,-0.007767605721722942,-0.014173845139203872,0.013484958165803336,0.002581394747837321
OSTN,,,,,-0.017144984885992323
PDX1,,,-0.04067110874737726,,
CD6,-0.03068362826178904,0.02441553669429763,,0.014439748377999204,-0.0030864928998217264
IL16,-0.07203536612525022,0.08393322915493998,-0.07098971863503115,-0.00541007109288513,-0.03886609436360727
LAMA5,0.003441813600496193,-0.023466450472400664,0.07414683245571915,0.021120544496036987,-0.014738135028977266
RGMB,-0.04053158377932337,0.08692638238597813,-0.08741774464971214,0.026996055055695547,-0.0708144021711568
INSL5,,,,0.06683039152170597,
IL12A,0.05332528088354172,,-0.029741156847041778,0.01399545203721771,-0.028513707680739818
S100A8,0.11258323994222343,-0.016021909380800323,0.07590754494836562,-0.023735995047888273,-0.043965588282915274
TAC3,-0.008355218948490086,,-0.04664082989562083,-0.037551622722101094,-0.007458570434024541
TAC4,0.0028830284522629096,,,,
MFAP5,-0.016421087238108693,0.026033505441421023,-0.030703030711398734,0.050105836260912154,0.07656490514856015
CXCL16,0.08424295699253158,0.016630591831836804,-0.0012791212053588172,-0.040279601423131355,0.05017526837836823
AGRN,-0.08628279500764353,0.011655614467568512,-0.12343322226080679,0.008739565783274124,-0.09856871352667138
COL4A6,-0.02095440655261642,,-0.08811401660530858,-0.1060789843762654,0.034330274334382634
FST,0.0683476479015756,0.20874971322000205,-0.061286399569248334,-0.015774667109797618,-0.015028138595745519
MEGF10,-0.06885455825682513,0.08760244369029319,-0.10797405945716036,-0.006906330603460635,-0.06648684148807528
C1QB,0.03405899845338402,-0.013030941984671808,-0.07370379065086825,-0.059562422910719476,-0.1083046557114783
HLA-B,0.12492359369089219,-0.021125645484999934,0.13004471972418188,0.05786991764560642,0.013828991142607511
PDGFA,-0.003156205671411066,-0.012127563619757954,0.02553088981957811,0.07419693353824348,-0.008379709179666546
LAMA3,-0.003126445225021685,0.022341803986281144,0.05980836405440867,0.014383953110416669,-0.013726958595302586
DKK1,-0.02919681824955621,,0.048453165591112825,0.03572248520853673,-0.05524027514456427
INHBA,0.01870231593127774,0.059657602015815867,0.008024171193115378,0.09104078233680371,0.04810929183010945
LEP,,,,-0.018320048852803205,
IL7,0.03469930429323516,-0.027637837804905405,0.06541801632619022,-0.07264806202192928,0.00927556942056011
FABP5,-0.01450130689581475,0.003360201336099164,-0.07179813455106507,-0.12458439113178109,0.008372030210527313
CCL4,0.007939021561981497,-0.044559181504352695,0.029040732602856056,0.04505432415496173,-0.04266811019382626
FBN1,-0.03048748361867977,0.03359824036921274,0.06088328098601068,0.07376632482535585,0.02659080559915686
TCTN1,-0.012684492997758185,0.017771900627373324,-0.01290242312107077,-0.022603664388385136,0.004092685218223193
NCR3LG1,,,-0.005851110900572623,,0.0027782326823654405
BMP7,-0.037167514201375935,-0.03580984155417166,0.06259355358863027,-0.02345745386296024,-0.04654332350942817
NLGN2,-0.01845056275981839,0.05821499423254004,-0.10742494864739971,-0.01697450573778274,-0.030814971299684458
CCL25,0.02595723959480548,,-0.06142326775378776,0.09324827660180807,-0.015091503100741352
NPNT,-0.059975633360089924,0.23920522695582558,0.00705472269179798,-0.0016884234521233326,-0.08676090293557952
KITLG,-0.027959644466676387,0.07631843293851415,-0.027213943999899515,-0.018567342874816935,-0.06192642032161261
MADCAM1,-0.017105232516167176,,-0.024817735436886416,-0.03196077523840647,0.13601143340061717
F12,0.03637690133977761,0.021733191466244958,-0.0502323665273862,0.016757409935623083,-0.053264242786416956
S100B,-0.1229764291766854,-0.0027969969297518007,-0.14132521228305717,-0.02632017468026392,-0.16236132777803672
IL27,-0.0232201385098287,,0.01074607501010435,-0.032660932765273744,0.0563914946889374
