,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MMP7,-0.007050218346282075,-0.01882191262371609,,,-0.019919809910559205,,-0.01434190018285465,-0.01892289672964727,0.022688490076566706,-0.014903636986259117,0.021170168687295668,0.18840642433904603,,0.05023972891839478,,0.07221411733885033,-0.04610326459774589,0.041040268146437346
PTPN6,0.07434219300326513,0.01464606415776905,-0.03302842438986825,0.07868837662714014,0.005580401490472673,0.01329975190201106,0.05673460779099907,-0.026558331217431137,0.04016377582413394,-0.06342636374743266,0.031677779396027804,-0.012106022852833681,0.05961472828697828,-0.002592241072351739,0.005737218110857021,-0.0814639794701602,0.04986423333895622,0.0011437888097263196
PTGS2,0.013924804729273632,-0.011921590275193123,0.03935141618897367,-0.08483352458394759,0.010578865515067563,0.00602159592793885,-0.01766691629979637,0.014975011572975783,-0.01972577464047245,-0.05556297141086845,-0.03829916589619375,0.02270351775381979,-0.03842247901899767,-0.0009623969734243756,-0.026794813998113967,-0.0185387768763638,0.11206823421122107,-0.02776205740686721
XCL1,,-0.024842154421562315,,,-0.019855429851602584,-0.007583373752099627,,0.06578570852930966,,-0.019549331171940593,0.0895578365803478,,,,,,,0.11861222015260482
CD58,0.07333207477334346,0.01377136232635989,-0.024108192062513075,0.08600963495063792,0.029779244658239303,-0.04332735979033271,0.02164215088605449,-0.023677052105488608,0.06617540425959473,-0.03502539560641006,0.028249632277322377,-0.018889597630508695,0.10416917470646672,0.07866956050905366,0.0031270868172044806,-0.010942839894174062,-0.0035457428042178787,-0.0016988721010015011
TNFSF14,-0.025198789197312516,0.01714159438931769,0.015888825175018818,0.008931355306352426,0.07701242350408069,-0.021515937398226288,0.046378897601685266,0.01631502039318303,-0.01634063171148164,-0.027474529896305628,,0.1674405238631771,0.013642417632839278,-0.036770610990994046,-0.0016286021071681156,0.04967326500185188,-0.03225963940371502,0.0863179905977163
CNTN4,0.006757932919680472,0.006187795839732896,0.04648181351528121,-0.015203748003562768,-0.0026553813797505167,0.08735441968283865,-0.02398949324113048,-0.011686859167921315,-0.01883306467802804,0.09508354750251946,,,-0.0404004898660502,-0.035346016031121356,0.1113771302383079,0.023377459014892264,-0.03007312449630865,0.0019865951507580166
NTF4,,,,,0.055456452378070765,,,,,,,,,,,,,
INSL3,,-0.022253985517907113,,,-0.018248872114845303,,,0.0030586266095443976,,,,,,0.07373537698403956,,-0.028524812394387446,0.009157100309310986,
BTLA,,,,,-0.01858934716624402,-0.024243227734485645,,,-0.02086754558667827,,,,-0.012813850511982586,,,,0.08616886000622904,
MFNG,0.026410416575959626,-0.020080932051828666,-0.02037517502518952,0.050751351263946344,0.05294008110709176,-0.013271122481807122,0.03166998966478607,0.03563082326966238,0.023376299088571802,-0.05679671694916435,-0.036175205493601634,0.008002463248946531,0.036635361133022515,0.023549399077932336,-0.0044495118888348015,-0.03795948108701163,0.008169439643557272,0.09438604318782287
ICAM1,0.03662023408686609,0.006562656993894711,0.0030408656600803955,-0.050510794877336514,-0.015122606051459023,-0.028658825915158875,-0.0003606864690057754,0.03965120112954899,-0.033212077085591166,-0.037997703442066016,0.00688958726765199,0.19002095316770026,0.01569852182813658,0.029395043558049193,0.12183269154206651,-0.02185567959113301,0.055310884077647865,0.02789913589691635
PROS1,-0.0038203655177342652,0.024454022045589333,-0.059585664876205306,0.027207827038813855,-0.03340896811843834,0.047451085600984357,0.036436181665287955,0.05402122704236738,-0.007218411324383157,-0.055838507555440904,-0.016447306365230223,0.025559996062319446,0.12135805113672012,0.03360152231032206,0.09573509347158318,0.034501681462152795,0.018570648186295592,0.011805595689451729
CLCF1,0.03362996499860215,0.014348595682862286,-0.028536845844405592,-0.019013399420620084,-0.009742090999346474,0.017249442373965248,0.048819575057164305,0.011362500227217845,-0.006547749909223339,-0.0342804800720397,-0.03377355579249809,0.080895350949184,0.12007185667252379,0.02566864365818317,0.0434078321742995,-0.012205316354298341,-0.00834662161358766,0.0853159711858081
PSAP,-0.036042270868870734,0.04321128841155684,0.047669064187617384,0.02120773263591763,-0.06025088032389296,0.06956351558975112,-0.0927101818893252,-0.00831532538643689,-0.01599769637246735,-0.05004109945184017,0.06773713603377723,0.038033970300298564,0.10616911656780288,0.0045108351376930604,0.07774078763371915,0.023011164933812858,0.026333266195577784,-0.031054071971202867
EFEMP1,0.041939392572186436,0.05776538344887199,0.020067538104916266,-0.027496153783557277,0.042217662023728696,-0.024422225058029896,0.035608542052674205,0.02436994091221502,0.0459046761370682,-0.11222918290867145,0.029974282483588386,0.102144126659406,0.1316390754282707,0.07232042041724349,0.017292798147745793,0.03619806215851054,-0.006315179698818412,0.032000983598590604
C1QTNF1,0.013916008954667883,-0.0289294923539896,0.039163157303146234,-0.028234568803480305,-0.005885359815405317,-0.015388895545094778,0.03652045645497537,-0.007364737243495964,-0.0036392261690112167,-0.03971661175509024,-0.06385839163317297,0.06161043068443337,0.008478910277381482,-0.021568429030823014,0.08104805254853895,-0.03215464851093872,0.02321344840892461,0.06552072718144449
ALB,-0.029598316022781894,0.008036095163065266,0.0071793492039886565,,-0.013557730536747845,-0.009933104752202887,-0.024056733126095197,-0.00018766434763553552,-0.018559506363222105,-0.05330569366442509,-0.013758522453076,0.06856644708278468,0.004963486232604608,-0.002782122740946185,-0.02589146946609706,-0.021624386181541153,-0.012417167212424422,0.0029964441570143473
CCL13,,,,,,,,,,,0.07490043748499145,,,,,0.017215601937105945,,
EFNA3,-0.058919128035800926,-0.005348418138289525,0.02313161568317758,-0.000681562934549424,-0.0205488117615608,0.08067322724622482,-0.020246334457556723,0.0364973944058229,-0.012214805651763812,0.04726467139581756,-0.0338302660191776,-0.06369696037661148,0.10963437922248785,0.03187012718954673,0.01633185874068095,0.00018760155694537957,0.06812310890407569,0.03992362815217276
DRAXIN,0.07788960721172043,0.01685947057645665,0.029554663395109763,-0.004384043112366781,0.04158791476784934,-0.012955257421132457,0.033653060346946866,0.05127286154654106,0.024391212137522263,-0.020402794313139027,-0.011387518361742507,-0.08460092280611257,0.04034715169667425,-0.07648307963233267,-0.0011132355140314083,0.022968400388310665,-0.04135816746970522,-0.029627488769528653
RAET1L,,0.061304980598888816,,,,,,,-0.017848945299316455,,,,,0.12905295328071678,,0.044642939048926036,,
NPTX2,0.08553385984215155,0.06552295322214752,0.01601612655472428,0.12100803954365442,0.06254740936970692,0.07591880550910456,-0.035840802036836,-0.08597570464898646,-0.004148107814770695,-0.08125829512570905,-0.007183637528732846,0.005046690535936586,-0.011264423464932751,0.08111296037519827,0.02876972090282707,0.016698911913725262,-0.02041520978262116,0.03682400184283268
FGF11,0.04923421663622997,0.0254603858202235,0.01013139467657867,-0.03418671332165877,-0.004087379721977373,0.030980595204366326,0.0466041563799944,-0.011337189159772148,-0.015401743515116525,-0.010228133448122416,-0.05645518756468976,0.11358462213839296,0.042288008734561164,-0.005373617157332938,0.03992442562035152,-0.027042388580940074,0.051527554193254194,0.065591790874613
CD59,0.05012090828698547,0.03995487992128208,0.004538597834697848,0.05492005385046594,0.0029841882363538237,0.037204122971936524,-0.012667995359159499,0.05107177939748635,-0.011199485909908729,-0.027836092745340983,-0.024599151244243965,0.04949439172849355,-0.002902449155660617,0.07821530336900653,0.039224590503139346,-0.008010420083162693,-0.035781797350027456,0.01165425445177633
COL9A2,0.0584191898199758,-0.016360738482523292,0.047408565527441264,0.11815282584557371,0.07098740032921666,-0.0014304251444587548,-0.025676921162177038,0.06365146572698695,0.025698400162437608,-0.039461495345690746,0.010190087951438807,-0.012359572636126857,0.07232169829344647,0.0035761007439563293,-0.0078062323276824625,-0.029598294739134196,0.039246554730401804,0.11387236262349458
DLL3,0.054452039439025185,-0.05108003391903261,-0.019262566774535746,0.10608038437251774,-0.05531383760148948,0.016336497653428518,-0.0026320143999090206,0.0015494701909186288,0.010055096348363263,0.005956138163513773,-0.017630440834208887,0.05472046093919847,0.044681693716953116,-0.03377205119139287,-0.0022605038090437158,-0.025378422916328077,0.04134851328551791,0.014587904739453263
FGF5,,,,,,,-0.01915624116203893,,,-0.014333609221534621,-0.03319361703702018,,,,,,-0.008327756634268723,0.0031525747501320173
LIN7C,0.05010562279583174,0.006521174278545235,0.0011766227010238637,0.04381369183383177,0.006458514273460192,-0.012568544377894739,-0.02125172312658251,0.05432492258336677,0.009588635883103087,0.017803824365179726,-0.006381300905355025,0.026379460066410745,-0.010190279989618061,-0.044856649330838896,-0.0180330291512597,-0.001708942450368047,-0.0030648157956147297,0.042528017304445186
GDF7,-0.028509618106094408,-0.005349366644891304,-0.02070106878653251,,-0.032561315625403146,,-0.021899245903334908,-0.026045933945905073,-0.016340631076484664,0.10006812793601184,,,0.1449816759150577,-0.01852227390182915,0.055859133380568624,-0.023189007498109534,0.025719884404742727,0.02428820570405487
PSPN,-0.017730115443830533,-0.001795647358196652,-0.019496834000154485,0.0629065414777184,0.02754466950817735,-0.014487681353422063,-0.0020718662913831736,-0.04210480315322883,-0.032489418766995244,0.08683884760576363,-0.0003488723532178125,-0.014575400373986707,0.032935840722366626,0.0048667952240329035,6.170497049177489e-05,-0.06801853048977488,0.017709073410560668,-0.005818681163035768
ANGPT1,-0.018334876818649485,0.06639470218896665,-0.016355028367082393,-0.016692566052004757,0.06384150449420474,0.00024615077675588237,0.07884675553388645,-0.0149189835984687,0.015677285052936064,-0.0760556734384764,-0.012204104697436748,0.02987727527779069,0.027890112629797,0.04448403803238667,-0.023298384465827698,0.019017406261446268,0.0296725510016571,-0.025561506988714122
PNOC,0.05350532735667581,0.028111100941451746,-0.01138346605573011,0.07141309498362411,0.005686370928622383,0.051375114643764715,0.003428655281596367,0.003544346359091756,0.037734181060480494,0.10058226133780601,-0.013758522453076,,,-0.019696667540997918,,-0.02749151550253229,0.040991236605606725,-0.005306093709591483
L1CAM,-0.014018974690266037,0.061512894337408745,-0.010919469919065412,-0.04166945358649939,-0.00476170038582193,0.0676786272526295,-0.02732525646300525,-0.03680979527562849,-0.027158768283936176,0.07259268160324378,0.013732935736758389,0.048026110299204984,-0.009968167210008044,-0.014586599657142702,-0.004231930448409081,0.05040622868090836,-0.030397124653950374,-0.03231758379076339
APOA1,0.03914214665579556,0.011228510775729998,0.05255885097032197,-0.0038445920637124272,-0.02841960319348202,0.02241626282623421,-0.020931472098081355,-0.02841355316164008,-0.004652060779018388,0.09941704510105369,-0.009723118125616045,-0.02241747280035078,0.01955178237515621,0.08633769387266062,0.10507166951926428,-0.012881867425535206,0.02885925881360728,-0.013560168606100442
PSEN1,0.04683034998759446,0.008997803228568779,0.08055651972782477,0.0409624752162294,-0.01810982334339059,0.0071134542492860275,-0.007501428565283247,-0.0021858271087585248,0.04919764198634753,-0.08342942002452038,0.028931257557270818,0.08177121427483781,-0.012804093402231808,-0.005561458593571159,-0.023582774126033566,0.02346540664466318,-0.015112960261248276,-0.01617012580917752
CALM2,0.049875827620339305,0.0056502079075245295,0.0452204161225547,0.11021415941719451,0.0025977413236420235,0.06897316097909209,-0.039232913510331424,-0.04811569698086794,-0.0900606781264502,0.10276397250074988,-0.0667805472841169,-0.04910574956231631,-0.00026885617185075253,0.03572536374369605,-0.06954828498746439,0.0026110087349529606,0.01523925165050986,0.0283580253989778
CLEC2B,-0.055243479132006175,0.01982890077738219,0.015352195745942602,-0.05130849999640285,-0.04158948151645475,0.06602753657810981,0.05006435447885415,0.0022151848678021143,-0.01673430071304761,-0.04425522856150212,0.026229276197988937,0.08810267794479941,0.01970499583613546,-0.018144735229591986,0.05233141304946356,0.028250313736662088,0.09500274450393954,0.03445254593222793
NTNG1,0.03529934822911687,0.012515746516654753,-0.013349118134408365,,-0.021505804268651514,0.02560368495889649,-0.0037196896125203716,-0.004467830649534973,0.008647150267044941,0.06483441913210111,-0.02254624579123321,0.083589448180035,0.03447683973726956,0.04118373035916549,-0.001188560307740084,-0.036406951150884284,0.007298285298184511,0.025857828880269565
LRIG1,0.051288088734541194,0.07308729733309095,0.01186865698975812,0.060726776852205,0.00798827643977079,-0.05594095946209557,0.021622043302372048,0.04447701483234535,0.009185481133949238,-0.02091104936949215,0.026768279883209466,-0.02573586709629873,0.07687892671912681,0.054916016071526824,0.0975442330670073,0.019571828120274467,-0.0010148820994045095,0.020471475314670595
CPAMD8,,-0.03482995888943456,,,0.1267497880585872,-0.0034701033815863263,0.09145566849123166,-0.024203517934781798,0.04725278707991719,-0.032334757768801285,,,0.0337653804163815,0.018663279873261437,-0.04345497321242345,,0.007951137556825517,-0.024058477059043865
GHRL,,0.0019475273032272555,-0.02625707010696078,,0.049326643728842864,0.014793282050904532,0.037385695226747374,-0.03606609356349811,-0.014902372860596792,-0.015986072699097176,,0.02277699609935788,0.13531600169850463,,0.028156895187410026,0.033057397235100865,-0.03480866700448171,-0.021207797857060538
NPY,-0.023971049262223258,0.008232592551411734,-0.005109609484901396,-0.005858356498902901,0.047474532010586386,0.020339238420402573,0.00017355509299374466,-0.029063455185855007,0.014135333784761643,-0.048217949033729814,,-0.061408856456518016,0.021379179320871702,0.047519298778307364,-0.03360465712929099,-0.03608327999283258,-0.004149912138727567,-0.005140481669134746
MMP2,0.14528332316238451,-0.02294830556564976,-0.027536927639022074,0.08396568231262398,-0.032166437630371664,-0.03519684453932988,0.02684684888576045,-0.033884013551620164,0.015353754271212022,-0.08876468215408745,0.048068963873353986,-0.04932068223558634,0.09914591552813744,0.0012286044456421377,0.05393128646282072,0.0734884617692091,-0.004685740402665975,0.10465389825628674
LHB,,,,,-0.018799043770265707,,,,,,,,,,,,,
PPY,,-0.029232041338435596,,,0.0215099527994608,,,-0.0176888339714129,,,0.017391977713619566,,,0.010742588083324579,,0.02629652587525882,-0.011983443478973519,-0.005567399743566175
ALKAL2,-0.020666088980078785,0.043071261836542106,0.06309559951105191,,-0.01852592298575841,,-0.01964865516684683,-0.021462064630220254,-0.010735281707845356,-0.056373725990110576,0.10022771297100631,0.11829091482084295,0.019396478607547236,0.03928850833517774,0.0576340106152736,-0.003440832410053854,0.008838454033293097,0.012523065410870395
CSF1,0.058177994241011194,0.00905542245389635,0.07538501927751118,0.03705596167567577,-0.003144877439749593,-0.010619566119412883,0.016186803856231127,0.08480142180176689,0.023752201330375165,-0.011723135222925495,-0.007166879552813277,0.02326883887093898,0.0130672313955326,-0.012368266695354355,0.04942303605964273,-0.04325982259420366,0.026376964995214466,0.06096781333575081
SEMA4C,-0.023611365650483062,0.03008808007939554,-0.004128696527325054,0.011484228768904026,-0.008708544330590566,0.009747767199209346,-0.02477234007128632,-0.03514984386771229,0.06435930182492688,-0.0029994604659236215,-0.02122773357555342,-0.03930688536559779,0.022533227784947683,0.011585066468810338,0.016010794631660913,-0.0307348835002181,0.05436320077232205,0.03146311945099045
BMP8A,,,,,,,,,,,,,,,,,0.0526119411577686,
ICAM2,0.03605938777640186,0.0002750790408665573,-0.01992500670666873,0.11616789557951393,-0.010149498680728055,0.014480805073874047,0.05407862316796807,-0.02390939277202526,-0.01987868940508308,-0.031133119543318565,0.01390239868116602,-0.04022661923193364,0.048742887396705376,0.019163267717625727,0.020669404518894742,-0.03729525414695687,0.004646420340354747,0.018754526365423307
SYTL3,-0.003311936360335275,-0.04113638533879016,-0.027237003363433644,-0.03247021786104973,0.13796897969745167,0.006701884248290172,-0.027295828263669983,0.032620645733110375,-0.033572400929489814,-0.040785736049815516,0.020325643689440835,-0.06584711994733705,0.006676433122863774,0.008201305124630721,0.09238260162985873,0.0865008888047488,-0.012806266892012027,0.05319822914508901
IL1A,-0.012846579924714384,-0.044124362643308504,-0.022450048664547168,-0.01605260866247918,-0.03461665910645224,0.015556783913406091,-0.03881171840108587,0.019618481456724946,-0.014428240647018309,-0.03535622662114896,,0.17669684730451002,-0.02211300886553338,0.011712597399880802,-0.030109336931205755,-0.03698765498271317,0.024097656645148006,0.04370319197898841
HLA-G,-0.06742068981513104,0.049749758580571415,,,-0.019855428058490505,,,,,,,-0.05000533054687087,,0.0287276549076815,,-0.03301448227460439,,
PGF,0.031014895272813307,0.0018377907303784313,0.008294296931121626,0.02430447298085685,0.030787032379316917,-0.02883784520182343,0.04766350375827632,0.02291436081403077,0.016163960342177975,0.04035337772426344,-0.014463176281130856,-0.0480042778411707,0.09806613700975714,0.048882775873085794,0.022719051931172126,-0.0026071181282204927,-0.02163849695818382,0.023535588403483316
LGALS8,0.009726779460068832,0.07514103427007882,-0.03808794063646558,0.04067046696972418,0.0040066461189735714,0.06823047362428082,0.06896822315761936,-0.032416550516028084,-0.0013676798537480739,0.03501375801948127,0.06219731435525741,-0.020336091973648152,-0.029225289319707703,-0.0128729211856676,-0.0037822217388387637,-0.05916721716371007,-0.014799629876006467,0.03439146071177623
DKK3,0.025548465717139313,0.03113762960396482,-0.03179843157560102,0.04190328079068459,-0.08398860805047303,-0.0067364593498438294,-0.043262069421422925,-0.025452097764840437,-0.08244352731255633,0.09977741947284312,-0.04000587945810426,-0.047096515626401575,0.07836711278940295,0.031022893044257736,0.05881974574859386,-0.0386894793736679,0.01566366582887725,-0.0026515670134955823
COL16A1,0.07902375030566745,-0.008709131869255265,0.0007424595422067564,0.06745068479351657,0.05080542265941226,-0.06085381349426089,0.09200515479650331,0.03566222082653328,-0.01019690628927088,0.04371539719089267,0.020172681512261963,-0.05438229664738794,-0.0066739738955613635,0.01996244430655961,0.14465201670107106,0.020134763025674393,-0.003227773205028188,0.07785969029904284
TPH1,0.054037043943387604,0.014846149593867247,,-0.00884814372528359,0.0878685035580085,-0.01582461664612807,0.05394230821663804,-0.02604152017746215,,,,-0.026545036554115282,,0.07540825256882495,0.058258361419556176,0.009626361615150006,-0.01851839936911778,-0.005765092254211219
TNC,0.08157369207857007,0.007911412759544411,0.012960612758336975,0.00034455227620090945,0.02958947036253662,0.019972976888164816,0.06650473176717608,0.006626192239789949,0.009122105738225715,-0.1194091206510282,0.014777370248613392,0.08726340680306104,0.121364423593031,-0.015540811347356104,0.07244879322199452,0.02681144531828107,-0.03186134396846745,0.042868415649789625
TNFSF9,-0.016032629175811546,0.056172920498641116,0.04323452549841864,-0.0040452361840707775,-0.023313976594406052,0.004116066251069455,-0.03717522788982076,-0.01711284769629811,-0.024891463175383474,-0.0026874463249627824,0.1093437096358858,,-0.022044807928125167,-0.005354893430039099,0.0403335459232878,0.005271117137167644,0.049185039827852065,-0.06015346906460084
C4A,,,0.06496601054581888,,0.03174537881302831,,,0.005320238583353791,,-0.01724945865782419,0.03527054946032852,0.017179988180044896,,,0.021157127964850787,-0.0234335737556558,0.02811737588776271,
CNTN2,0.02033280900845648,0.006630704873899319,0.0067704325740709165,-0.029209148454107492,-0.03185192690480776,0.03826264676292616,-0.00397171951916755,-0.08108378831689995,-0.029345677505842716,-0.11384473813902027,-0.01597943243665615,0.04269381929061004,-0.08257855817159533,0.059459558997567975,-0.06070838132041855,-0.030352858864202133,-0.049164250109377354,-0.03724196201472013
F7,,-0.019108607166539546,,,,,-0.017329388040031576,,,,0.013430833955180731,,,,,-0.023189009740429898,,0.005464370138979576
LUM,0.03042562319957267,0.0012612977096929073,0.02888437788213796,0.05754945699003763,-0.020409051278321197,0.003474623855294765,0.08146196516462009,0.0066216387527813,0.07411677632502676,-0.013487189537426378,-0.06536232725969818,-0.05553055182289042,0.08285764109803062,0.012248111063545505,0.07199596113955256,-0.006412872562055105,-0.028696779271283827,0.015027383840784477
BTC,,0.002565997474940051,0.08841064578622858,,0.09974340168275407,-0.027928419783900132,,,0.0027854680788627698,0.07973296257898614,,,,-0.01860669214703009,-0.025334460777650614,0.07604937840521252,0.007314027236477947,0.0017696968969925105
APOC1,-0.10861163932828864,0.04854217639564133,0.04462346681348572,0.057064186742746006,0.034254781217163424,0.034870052223308905,0.04882384639664028,-0.016368266195108512,0.00920636717948589,-0.1355508380150292,0.005978874139232087,-0.10199937081006727,0.11483033583955683,-0.04731141150743887,0.09916471799798228,0.012969539365449973,0.05082108708613081,0.0170697353165228
PKM,0.00526866306236904,0.05975330378930452,0.048882534438141084,-0.07158999895236134,-0.026258058974569214,0.038988381955180174,0.0392728475458137,0.029657191728805866,-0.034494258549120436,0.07975612935417635,-0.011304404801247073,0.06122946718215506,0.08669965831891002,0.003700331862637714,0.08090031626058684,0.05450262608273528,-0.004797800617010264,0.004383613416428955
TNF,0.10767750178853344,-0.0445892773125124,0.001889193061440886,,-0.0367155813089842,-0.03084374206487415,-0.02543302724527067,0.028112774493436247,0.04365496080459254,-0.05392555463064016,0.01910243078143726,0.03499338982096944,-0.03180255700137605,-0.0027089212324314512,,,0.07798970524903792,-0.023144556453659402
GNAS,0.034486962266186076,0.00807378530710591,-0.014981358583505059,-0.02318613965803574,0.015093850878877107,0.051411275368422556,0.01218336708482728,-0.04711085061752771,-0.08358031720403943,0.15929362565438557,0.005583740673849407,-0.03741924075751722,-0.01476754166741753,-0.07069775505505464,0.08743061523569422,0.045962879040935344,-0.0006782791286076171,-0.013271035625070522
BMP8B,-0.04418502748858717,-0.01257372861359316,-0.008396645657682547,-0.044863149835886115,-0.028785256180984146,-0.03939492873199511,-0.004950883197117817,-0.003926180683597108,-0.01446630406691097,-0.004780612540868904,0.03142101150834872,0.04515971227299199,0.03599103970421391,-0.043289475812596005,0.03371891403827285,0.06182957861248602,0.030108524368546177,0.0603834466206014
LIPH,0.0317157454523719,-0.0018544710895132379,,-0.027410757758516355,0.03610919559957205,,,-0.016906927975538978,,,,0.03649850961377095,,-0.02408956407994153,,-0.01594889810051768,0.05353763931624993,0.022441166292643252
CCL28,-0.042628723080985136,-0.01511891055287005,,,,,,-0.015453144886815824,-0.017110583042577034,-0.021426505848178557,,0.16516977092124072,,,0.004627951196876083,,-0.016865891370526936,0.010668937460373467
PTPN11,0.020146220255914074,0.07009418664497946,0.043288769898526064,0.055988166222955625,0.028435403742492572,0.04995674547505188,0.026567253546686133,0.05515798824935714,0.019065198632846933,-0.03195590061388174,-0.04259936320661063,-0.02112206081417586,-0.05099091771915271,-0.03987532673042385,0.025403728794061727,0.001783863913491885,0.045945373404132725,0.004901518015509725
ADAM12,0.10861589684840944,0.00795972245062943,0.04695364348522997,0.015081240447649039,-0.010194921199652545,-0.02443066527066647,0.01822209773054712,0.015582860924348208,-0.016536314823740284,-0.03679783011527192,-0.010985879155464975,0.04598048644978824,0.056543574828612435,0.028470339015068038,0.08255336222175405,0.03306338307519198,-0.05931190847892337,0.06410959886415836
EPO,-0.04777898516120919,-0.02631857024678494,,,0.05621457229858391,-0.0070134919499919525,,-0.017688834743533995,,,-0.0125097812766841,,-0.04617598302609874,-0.00904732447035065,,0.045795114619105945,-0.01793547378337487,
EDN3,-0.009406436057366924,-0.013107630813974057,0.005313220292260887,-0.0004936419431095599,0.05711463304601531,0.04756322641620888,0.045370423856220206,-0.027416821442026486,0.01568491470926361,0.05605111776943977,,,-0.03538430916653615,0.08462065892580224,0.009548106593568069,0.06368493349993647,-0.019800970507272204,0.1040155235930482
CCL22,,,0.012117847431481305,,,,,-0.03561685183170894,,,,,,-0.005413620871116311,-0.025334461898855725,-0.019466959041420668,-0.027715007001400505,
CCL2,0.1011053783448558,0.014220752046183774,-0.01010737813134312,0.03618197053000021,-0.03135070209093651,-0.005342171784751951,-0.04643498680017679,0.03046849717005983,-0.028363620394022893,-0.07698575637560891,-0.05599842391530432,0.1668961256922449,0.10340152793173837,0.03103769413565663,-0.005012680630077284,-0.017087658864623007,-0.030461454713409802,0.04766529881010774
DSCAM,0.09358085300081381,-0.03365115709397657,-0.04146882355036959,0.09498837874821367,-0.02132565070501284,-0.05040034492025435,0.043683395134765185,-0.05692500992934722,0.061333052799059505,0.06527078912701449,-0.018404699699966224,-0.07543393723249768,0.10668500779041025,0.026417406588017594,-0.049060317876082275,0.026934928463743648,0.10264420794399769,0.04336822749422686
GPHA2,,-0.021830715628506175,,,,,,,,,,,,,,,,
ANG,-0.03243457183756093,0.08940887412295792,0.019027291616744133,-0.034560270793558764,-0.020815406138851536,0.028147040358232553,0.10720351378790592,0.019835407190234924,-0.02767219148766251,-0.046671016881030716,0.03871138808270137,0.06493020024932974,0.03774424042860441,0.0022700276638231267,0.004318358700586675,0.022777561722694066,-0.007103731214962078,-0.025138959206179375
FBLN2,0.09234112297970055,0.04355902592253481,-0.037645504353778315,0.049910390196950406,-0.004327698109554847,-0.023565964786276598,-0.021676430455932847,-0.020990155834285838,-0.022281390528817887,-0.027473144426713593,-0.01731762199622,-0.0875586633738144,-0.018248080516351396,0.03094408239090604,-0.019300382152321657,0.030613924627517258,0.0167760929029736,0.024368555047749856
VTN,-0.03358265009717257,0.020775792428470646,,-0.03197972956540208,0.0035605354856173854,-0.03135516583308959,-0.02921169447440683,-0.029060768990691082,0.028210052450022432,,,-0.04341650170892567,,-0.017592750064056802,,0.010675799724971177,0.054999587265686815,0.005511569830594114
VEGFA,-0.01102406542428342,0.04357187479796766,0.01933122526821385,-0.11471392409739083,-0.0353457937471904,-0.011168574826028971,0.0244713253865897,0.02945159508569854,0.009831370433643674,0.04184159470713009,0.030948022236714605,0.043408016952473025,0.04822250017118785,-0.01634960013299237,0.00931796770127014,0.012424815471785533,-0.057851757853787114,-0.009747807323937763
F10,,,0.09156321993898359,,,-0.015702637833957915,0.09669638124552732,-0.019395424979367814,-0.0018096413158395098,-0.023538962344804796,-0.008599659821762962,,,-0.0029577634432120204,0.02461178232702633,0.022385964947833112,0.051514904097666236,0.10046548139156966
SERPINA1,0.03761642082448247,0.03720232609283802,-0.012700197898306134,0.1079016415038057,-0.017049429554476282,0.0008973622406788271,0.04206178096444699,-0.012993609669345168,-0.0010780662935236565,-0.12450496463936407,0.053068196922112836,0.11518723759419351,0.03268725901391081,-0.02213568626483366,0.03253859855553891,0.07928417433518468,-0.019784500946491784,-0.05867591643031629
VWF,0.07974760193973753,0.00807990433807956,-0.05774032121806831,0.08576127095784802,0.006775957753686661,-0.009595118182582234,0.04685579056770883,-0.02325014271159068,0.0020121328753156358,-0.03361033533479122,-0.017653620219511695,0.06833867528857872,0.06279774653890054,0.038505568248708724,0.029595535925270706,-0.05326030545897055,-0.06842013432962243,-0.016916159942828492
GDNF,,-0.030674673269464013,,-0.04879791236758871,-0.023413390151018267,,,,,,-0.032407403677731345,,0.030334827413867782,-0.015863828686647177,,0.03176828802850783,,
VASP,0.0038339879420013065,0.0005890918810752578,0.005610668436691866,-0.03845017265875972,-0.03678559299032788,-0.02463312108064426,0.022299080946874408,0.0179837431555346,-0.014623055452878585,-0.0703677986318786,-0.03714007242196433,-0.05054988742677206,0.06349641121960338,0.011611505794330356,0.05159231953049568,0.013650966709910384,0.04390660210872524,0.07136428402954437
ADAM15,0.06513513277389335,0.03218753566665498,-0.03483197699741287,0.007423855310783362,0.05109779073891262,-0.07981553587840456,0.02754424756424621,0.04328723546580726,0.019865467834706052,-0.058376937573262504,-0.021598402252598133,-0.02947164436297612,-0.032312705669190395,-0.00042637314397492765,-0.05214527113974035,0.02166065037397428,-0.036217991973027906,-0.017766705705578416
WNT2,0.01420497354493607,0.04810945429604442,,0.00416201142465199,,0.005622334729840513,0.03823276083254023,,0.04081085513606784,-0.0242671007234061,,0.053103098696208544,,0.020912985625623354,,-0.0266388558966779,0.003489269072021121,0.006106449100880104
CALCB,0.06967607241021008,,-0.006944164890998551,0.06840915522470847,,-0.03787380662011447,-0.019156240953861824,,,-0.016246086395890168,,,,0.1573137088529926,,0.05239790283639638,,0.04912501494515326
