,UKF243,UKF251,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1
APOE,-0.05469249654769854,0.0005117417753175576,-0.08627769482566147,-0.07338184432384118,0.025739062844768044,0.06582036018354061
SOSTDC1,0.02892983720906199,,,-0.037009356967945155,-0.027077031777363297,0.06316620484782859
ANXA1,-0.026194068104952853,-0.03588751286335449,0.09343066692935245,0.0014314683634654788,0.044400203970448804,0.034873153417492
WNT2B,-0.045169985349536194,-0.01974096598220088,0.15339041442064005,-0.009242395630018562,0.015645474807535954,0.039612919471445816
AMH,0.1569010240793952,-0.018819273200083777,-0.07328446390804245,-0.038618579281244216,0.021544694890900256,0.06853912220978603
GDF10,-0.02306467813178839,-0.015767356431578672,,-0.02763096076653954,0.021947036985484437,-0.0025307169194726067
EFNB3,-0.0014924969334609056,0.011290230281228388,-0.038233229087473244,-0.033634934877097615,-0.019075688084101376,0.048068414451847376
LTB,0.014871652585285045,-0.023002761976972833,0.13326739820109582,-0.02555062483018268,0.04976305483379521,0.029782194314621074
ANGPT2,0.00947108383802881,-0.026312171579031415,0.08246843899129636,-0.005349088767110138,-0.05524721678120097,-0.0006647056836457252
NRTN,,,-0.027217201633543214,,,
ADAM17,-0.026978713308182606,0.01642241723036154,0.015261043320534864,-0.0014834384874247337,0.012089412268942392,0.031169448835174984
LRPAP1,-0.012135043491473423,0.014086011547842099,0.013557717538293395,-0.012572790557059265,-0.006765746325172127,-0.005056988882838339
NID1,-0.06616010763585388,0.07652911179134052,0.06878650732043168,0.02409546177234295,-0.005624451340834366,0.05082035516249497
MST1,-0.04118182817344643,0.07207296017291749,-0.03588916444040968,0.018563321740326103,0.020741873575442892,0.016063047718402727
DCN,-0.0463720554809077,-0.05624821162244876,0.08042058563244157,-0.05787554429366763,0.0163287103900035,0.05809242650192402
IGFL2,,,,,-0.019845550927005816,0.016484685955849326
COL7A1,0.04259253218269188,0.01990799334140131,0.04814621977372997,-0.007658142117435386,0.04271174968312411,0.0742978595760637
CALR,0.06545060010868313,-0.027671099528989513,0.041954103227508005,0.01651967391398331,0.004882720880798262,0.03480109252023514
PIGA,0.03955427415797196,0.00496827225437139,0.09365885408516571,-0.0026080702192316702,0.00930644396144809,0.04270082327267592
CD200,-0.055959490001944244,-0.04000079441498816,0.02420775342155598,0.0264968220503096,-0.04200812110508757,0.021094075733261358
GRP,,-0.013383553837581597,,,-0.018709457099980724,0.08522705857402829
CDH1,,0.008602406020776178,0.004159483855824999,-0.03060763432965097,0.002765100622736385,-0.006421763048896789
LPL,-0.01076154270664119,0.022187059092025486,0.010085668640213092,-0.097961124528666,0.024991220938526192,-0.021582604095798763
SEMA5A,-0.04359350165043574,-0.00020369865549992416,-0.03159237110940823,-0.08312311124658751,0.020190654905737043,-0.003897491200551158
SEMA7A,-0.052403155027195614,0.012300621987029964,0.04483135532094202,-0.03984369251412037,-0.036487032821920486,0.017995960206133414
SEMA4G,0.027818378582476957,0.03748503738163819,-0.011809615172768309,0.02070298400984284,-0.050390461933576394,-0.020633826766657072
SEMA3B,-0.0646986524991397,0.0035266985693594905,-0.07435366244052878,-0.007331176650540908,0.02808588044233881,0.0472049444186975
RPH3A,-0.053842396268062656,-0.040398212314866504,0.03067041213936931,-0.0908752834294524,0.046794481714934416,0.006064927275395135
JAG2,0.10310959722367266,0.019217141022921658,-0.008270020613866513,0.028439064304920516,-0.04350874719668602,0.05088429702027482
CGN,0.02480383735974386,-0.01822203929587033,-0.02570004822514962,-0.058421700336942585,0.04137896902319732,0.11518086760800304
GDF15,0.050872228371339534,0.010292068880401763,0.06049828644177815,0.03571724680223665,-0.00032529992616192415,0.02009355876089218
SEMA4F,-0.057939634214901524,0.04549425585571307,0.03769137537207316,-0.03300560341596151,-0.02371932375566155,0.032781618153279755
NXPH1,-0.0011133009891779622,-0.009640004274379504,0.02294611793662106,0.0035833912461383237,-0.007875542370220905,0.01713961121798232
ARF1,0.01219339841426335,0.022359187075949964,0.033018179022427305,0.021933289212785572,-0.04708184919603391,-0.016576770601310204
DSC3,,,,,,-0.016553066029375143
EBI3,-0.04776737778071841,-0.006158312913372572,0.01907767480236883,-0.042443397677664925,-0.007061592399109539,0.023164828309402093
TIMP1,-0.10448949758652522,0.030177596106592746,0.09690130115838111,0.0725344360836626,0.0041121475591252565,-0.019452674363229283
SEMA3C,0.041327602549447104,-0.03514821124576652,-0.007824696256299222,-0.038869271693417654,0.0344535117055747,0.06496434169264463
GNRH2,,,,,,-0.017937503031446304
GAS6,0.019181848484716907,-0.011962378042587419,-0.0006656617861488603,-0.02925387914893249,-0.03879524259046368,0.08133692574466331
MEPE,-0.023913731325042965,,,0.05179599936923496,-0.028510589160770133,-0.022873719572474124
SERPINE1,-0.01583921918751403,0.009896650331615835,0.005574786563415535,0.07225036713190527,-0.0048692632274277324,-0.040793371026920544
RSPO2,0.11472010167057994,-0.020949149875369825,,-0.025056748316551636,0.09842019771398222,0.16948600183481435
SHBG,-0.03299714329811207,-0.02018769862543765,0.08347118707420524,0.007582364553645786,0.05408943977026149,-0.03470444518654177
LGALS3BP,-0.09913036866244032,-0.023529986557867838,0.03463026199907607,0.021834080615716168,-0.030304614311110194,0.016852858058626047
LAMB1,-0.07626119205714181,-0.03737059054817933,0.11771502669996373,-0.011054586405917548,0.033164723638655365,0.02282005393599354
SPTBN2,-0.03201355841164432,-0.0020013784735397,-0.002260434241382868,-0.07119451861128971,-0.047130282611032616,0.024120831283422305
COL1A2,-0.1313990266748362,-0.04786765621523172,0.11218848868984883,-0.031450808770891056,-0.038967155259843296,-0.004869392525317809
DEFB1,,-0.011846406407934126,,,,0.021776125745728896
WNT11,,,,-0.04747766259060154,-0.03204590586646094,0.05480916822205136
LGALS1,0.04347103528843761,-0.07615806738583505,0.08919335501510248,0.09482851737235677,0.04387312523119863,-0.016469783768094978
BCAN,-0.044651008327805,-0.012522408808863078,-0.03574564995396783,-0.09138663365525254,-0.00867029591963854,0.03982127107022429
ANOS1,-0.04864211213749822,-0.029601960323074827,-0.048287943786098776,0.013369603180592259,0.0057984584832676935,0.05055013191443806
EDA,0.04841473951099608,0.0020744653658898754,0.038094126818058266,-0.02320869538188155,0.06147285198215276,0.019687430382108066
FGF22,-0.03623674487756065,-0.016312318080072826,-0.00992468523087858,-0.02732062808869709,-0.018903163663437965,-0.03172458529808135
SHANK1,,-0.01322117673366439,0.007159867345254113,-0.03211685487679532,-0.024054341826289672,-0.02951077920294944
NPVF,,,,-0.020280271783095306,-0.01708691173800519,
RAET1G,,,,,,0.018759933849985814
TGFB1,-0.029003289843851143,0.002393649448191437,0.029681661291459886,-0.041031037796056734,-0.023873504854294816,0.06794710267796342
MSTN,-0.03424107366716989,0.02048066183205513,0.006095414143400023,-0.022963158413569836,0.033622174154401926,0.08828019526374903
WNT4,-0.026312187982982786,0.02565871211167711,-0.027217195822158927,0.035474893962853735,-0.037713756121661036,0.04915036475858579
TNFSF4,-0.046481058437744596,0.014159291288173913,-0.0082046850679802,0.06935560303390612,-0.03144254672360886,0.019456231857124397
NTN1,-0.0763949110560633,0.1059991729581093,-0.015272687694385676,-0.06035308599924658,-0.028009103549080164,0.05621647847969525
CXCL12,-0.02310387925046646,-0.05065013516950992,-0.038042719376762645,-0.008288049423844337,-0.08094073218052047,0.04437430913473853
GNRH1,0.02804674809322777,0.008908812874982299,0.04520886837464755,0.017901969118947446,0.09532507292807012,0.16259638813840951
FGF8,,,,-0.030587384223688008,-0.023584872897156314,
RIMS1,-0.04124036550926509,-0.031893993335116104,-0.0027698686785765513,-0.03467554287803879,-0.06508555870474353,0.011919024700914995
FGF14,-0.06508434961537841,0.0015294266438501518,-0.04345046017358473,-0.036117911271029146,0.03837818756608155,0.07019943110359872
IGF1,-0.044169068766804834,0.002148351589769059,-0.0005836658036505176,-0.0005709095969503056,-0.039280775758728056,0.024683542002055206
TNFSF10,-0.06155071129488667,0.03453697585053918,0.07119927714050768,-0.05455249697986437,0.027584740729937326,0.04008600078848933
GDF5,-0.04949941040104423,,-0.026573311195684634,0.007651067937982648,0.007395183255368306,0.04350566042493764
CHAD,,,,-0.040893409109389704,0.03254082623159556,
RGMA,-0.08764443081102115,0.07032079427744078,0.018369793926562697,-0.07755950724813852,-0.006528482931544181,0.023751802194664103
WNT16,-0.037772393057705855,0.09348895788519608,,,,0.03836824038348831
CX3CL1,-0.03754240309883026,-0.02244890761550743,0.05688045078565454,-0.022152140115633285,0.022445054178833777,0.06607822026236973
FGF1,-0.07231311240515259,0.019563638127989093,-0.06588470070853855,-0.029306919969170463,0.0029808455229485974,0.07906468777257819
ALOX5AP,0.01955548513874816,0.027913032468870745,0.018623630457300044,0.014883901092414099,0.019639029035704355,-0.024725970715068362
IL1RN,0.0066962360111525255,-0.0005996722624132998,0.09935514967262744,0.03530175687940097,0.07048966012596393,0.013789535050243535
PCSK9,,,,-0.017689710712858346,-0.01811684730701698,
NPW,-0.046517780862297194,,0.03236018035163017,0.020415795221182843,0.024792571140082056,0.05061696048311293
CXCL9,-0.03464760835529591,-0.019053435391462127,-0.034635945386367654,,,0.026957421092939
ANGPTL4,0.002045134700398724,0.0583030220575451,0.06541599547353373,0.04464220338164667,0.019884163967678926,0.012142961530076213
UCN2,,,,-0.01642220572222858,-0.004931174329183993,
OBP2A,,,,,,0.004155018592476929
COL4A3,0.014488375845778242,-0.029306616308394887,,,-0.01433623092159827,-0.016321992027202973
NRG3,-0.0211379428731238,0.006564873329284891,-0.04160337246051204,-0.009291716630830607,0.02024490180112718,0.12130667021921385
IL23A,0.018397054630327713,0.02508376086068889,,-0.017689704541945905,0.029609319208594966,0.003742421603458095
COLQ,0.041071382566014225,0.0254068781609854,0.026059430850081174,-0.017552507666004115,0.009250170772243093,0.0008097868207624675
SCGB1A1,,-0.012203962291266173,,,0.01280436130577257,
TNFSF12,0.012833011132607989,0.022382342460404547,0.04125080449526289,-0.01795126511741052,-0.05260506303272175,0.10290242910849051
DKK2,-0.03662539294137187,-0.01432118362840031,-0.02311622359988614,-0.020881468048448922,,-0.011479806375447573
FYN,-0.0607235321804177,-0.06832717454481893,-0.010506991182889308,-0.05990994905964472,0.02267184766591942,0.07210690311363872
ACE,-0.048874240416191754,-0.006433608031588356,0.10450901905866572,0.006851043594984422,-0.02402119475438573,0.06005687518640456
IL18,-0.02620292014636813,0.010073416263299417,0.01480622595952819,-0.036738597081036495,-0.015038858213440425,0.082419210983308
PPBP,,,,0.1016245967949343,-0.021446226562080235,
CCL27,0.16073515730720342,,0.023844892577663045,0.04263471139525219,0.03699707777748339,0.008523778224469647
SERPING1,-0.06930329097716083,-0.015468062690382192,0.04507768783678617,0.0451644657866846,-0.03155754583719383,-0.02044067065166459
AZGP1,0.057104500704491704,-0.048988337669732304,0.1262444126327828,-0.07538711073651942,-0.006751143528033895,0.0038640217992460552
INHA,0.04168863283098973,0.015223288846566338,-0.03385081735102262,-0.0002909492988044511,-0.044008643833604484,-0.0240394710211507
SEMA3G,-0.03341599643894537,-0.030738289873529664,0.09572030718431729,,,0.06605828044393319
COL6A1,-0.08079974063325288,-0.0585454024827777,0.023625986957569834,0.05188304837038985,-0.04697620018061387,0.00980458396479952
FGF17,-0.024190746509856188,-0.013383553837581597,,-0.02193040842581116,0.028317703639177697,0.07642580276067673
TNFSF8,0.2655976581649066,-0.011846407627520148,,0.052114841126634406,-0.019845548791840334,0.010396933038327014
FGF20,,0.01770566927478691,-0.022744483686482152,-0.0077159769202029774,-0.002375571562523233,-0.003842795256933926
ICAM3,-0.033821000676918594,-0.016269928085165437,0.051237032768426456,-0.008722679544257863,-0.01188870120774426,0.054982881623953934
LAMA4,-0.037218351282501505,0.036481851405842765,0.10241663938049128,-0.027350718457679606,-0.005960019979529856,0.03946315649348613
INHBE,0.05483699806837744,,,,,
DLL4,0.09727526979136861,-0.029062772960995884,0.09219063919498774,0.03955203779480975,-0.011096340388729961,0.07815777188100397
SEMA3A,-0.02086397573749882,0.007795365448149402,,-0.04801532204416409,0.03194600380508095,-0.010511003224404276
RLN2,,-0.012722255995446352,,0.03679895448922695,,-0.020443743162509933
C5,-0.02018257681929683,0.043868657106106664,0.12043055374537509,0.04372490839964167,0.01806257898281983,0.027912508333305747
COMP,,,,,,-0.008854552217589472
EDN2,-0.024736349764136318,,,,,
C1QA,-0.0028453452713838633,-0.03554102550725706,0.08643456282249365,-0.0009493277575216157,-0.05006891640596566,0.005335448620270459
UTS2B,-0.019668776586234893,-0.014471885036487855,,,,0.12917962028275498
COL9A3,-0.04979696742250327,0.06878701769824737,0.023231828745414733,-0.06794230999545561,0.03752723096780736,0.08487189930718061
HGF,0.030267776988732314,-0.005278266280373564,-0.03907557608569012,-0.04357152158521555,-0.023981270093090017,-0.02739540586429081
P4HB,0.08463531236861688,-0.010981053269546605,0.02613100253088829,0.05758905292349986,-0.03697713639662236,-0.006492395582287488
ADCYAP1,,0.00030269024020101017,0.08724327360244073,-0.017175090539357916,-0.016274403803016296,0.022035712040358316
GREM1,-0.019668764391537558,-0.03483710032892227,-0.015165407227134971,0.07052560899378203,-0.046050324498725675,-0.00021275401373404992
EGF,0.006780780768603564,-0.036036092367129534,-0.032507477091646746,-0.019870245809143577,-0.017297479922422285,-0.00905477078831906
VEGFB,0.01155777122282357,-0.034325230952255245,0.043671707443895626,0.05839214161237804,0.07479484888403078,-0.021545288432232197
FARP2,-0.0048122695259417625,-0.04841894229700582,-0.006866420179554578,-0.01646902326956195,-0.04256231239603353,0.019715317210674318
IHH,,,,-0.021273646588531595,-0.02110005797573035,
LAMA2,-0.0912128716619635,0.07437878500625739,0.005118571531625533,-0.04342881244149856,0.04118412704554764,0.04767852368210005
SERPINC1,,,,,-0.017297481298474953,
NRG1,0.03760073993728323,0.0038304430156562244,-0.03883959531652885,-0.02043135399234897,-0.004093048772444887,-0.028163705679288817
SPINK1,0.0336440523517024,,-0.024551863570900813,-0.0004140421446523131,0.07382169754971458,0.00010289024652920711
EFEMP2,-0.05583198165787181,-0.003323410970307142,0.0892911325255766,-0.0023121093709035944,0.016094105135380735,0.03288381151649903
SELPLG,-0.06885242329491548,-0.05358967162537393,-0.004877508007592306,0.024979361409752217,-0.005821086765218503,0.07642670369465739
GDF6,-0.02306467634733867,,,0.0017676950523731218,0.11602020830386177,
HLA-E,-0.012992800237510064,0.012916478130157843,0.07087792060430384,-0.008589245605038931,-0.027336406346189005,0.04343337891641452
PTN,-0.10201569154139743,-0.021828754954224944,0.008954095849352655,-0.045793190393401746,0.004806203600426203,-0.006278845561666433
CD274,0.09012906551835326,-0.03505072824825454,0.10711895646873831,-0.044124924776869565,-0.014929695469364235,-0.02866794849517356
CD14,0.00045774871677168775,-0.031546816950981604,0.08921503563111063,-0.012160504325087756,-0.034838167687519,-0.015475905051538912
SFTPD,0.08932760077149607,0.011374158340172285,-0.019142179842727768,-0.053443856522976195,0.03362096008925184,0.06597854285071139
SLIT1,-0.07226812157846023,0.0009817291263296407,0.016199768055077928,0.023387969872645947,-0.034038735368972735,0.0008233618645151704
BST1,-0.03926097453664349,0.07927886851445819,0.02926557832231655,0.008132884697432327,0.03355364771158795,0.05254238823341513
AGTRAP,-0.052915292107670105,-0.019979218292461024,0.004946736880923949,0.041784872125183496,-0.0008027363770025527,0.034858296828433284
LAMC1,-0.05610541774659022,0.005815752476260233,0.08555153770844788,-0.01913895680869618,0.016517398975810622,0.048053133106346964
COL6A3,-0.02881351310433322,-0.01858245533534804,0.11693740632323066,-0.009809281160680972,-0.033169850376952324,0.030169993157642835
FN1,-0.01847245297934192,-0.024485853643947154,0.09898788147824727,0.07745482805222206,0.01581343676178861,-0.005003551474486713
MIF,0.13168464483056982,0.011889757459325792,0.010659332162417635,0.05835237357084532,0.02767480652807893,0.006975442575859625
JAG1,-0.029468741318927256,0.016693979896401447,0.037270254923788486,0.0482420360904557,-0.024003165420143458,-0.019642786332364475
NID2,-0.05579210413777119,-0.007246070187618012,0.11013743777316606,-0.03904470651248402,0.012536223716185242,0.01984798570778464
EFNB1,-0.03691629723646941,0.030245752903140636,0.12115447150365304,0.061252693542627266,0.019626789363797574,0.04793407329582637
COL4A2,-0.12454808907681046,0.038035170615172254,0.0734198311674059,-0.06463854299396066,-0.002848975276099883,0.018750723949614106
SPP1,0.06276332897887962,-0.0677742125216969,0.03040793150570031,0.05108823838828718,0.025870987148623847,-0.11401281826120478
PODXL2,-0.058943208152304895,-0.03788723771347452,-0.002520377184787084,-0.039845910556931964,0.034218531429645885,0.039741769075534755
FGF9,-0.04088583059438933,-0.01997139060750116,,-0.04181225484004084,0.03584605590979811,-0.028935543364677668
ITIH2,-0.018290146009598246,,-0.04092575122320247,0.024451131097037396,-0.038963775351450645,0.10588146508066994
ADAM10,0.07699533767234827,-0.01720978675517722,0.04911058505357225,0.056367875169434804,-0.0013587946912952064,0.03967771420997929
CFH,-0.04005046979026495,0.04913357022965924,0.07089549839955879,0.011092780194518268,0.005524750412887589,0.07858496896077703
COL4A5,-0.05179967679161863,0.009422307006572742,-0.009381118649194668,-0.05128406140721721,-0.03747277401255372,0.023228259776541256
LTBP3,-0.039103824116478635,0.04183678194933252,-0.023405583133570357,0.0035637714922455606,-0.007582762426395755,-0.008357498993922734
GNB3,-0.012106609554714308,0.01888374835775822,0.020502027407565373,0.0539095192847011,0.06449642871550625,-0.006686405628433989
COL6A2,-0.027474532835054154,0.03783471692229464,0.024556820274535835,-0.02532166826762796,-0.003684349796534094,0.014089511679343674
GDF9,0.10224528413824092,0.043300263705941255,0.012291940234720017,-0.03332597129646126,0.0017521174436758659,-0.04169323480408264
NCAM1,-0.07399888470976969,-0.032684362536486086,-0.04215199774613736,-0.06760853479873402,-0.029034990218367265,-0.019768889213273057
APOC2,-0.03237986983986563,-0.026861166517896076,0.027977213443783726,-0.05804226106530424,-0.012087975119870035,0.07498981325118936
BST2,-0.07390366157195667,0.04901354478033728,0.031071618686876364,-0.002165666090247507,0.034733109973379125,0.06188400060171488
COL5A1,0.07970408357199053,0.016219310393266448,0.07804761124353433,0.013613313036552043,-0.044494070177155016,-0.011278372103167058
CALM3,-0.011574181837781953,-0.02803174974229201,0.06278712781628694,-0.06975148502006802,0.0028998153191056313,0.019793643501515093
THBS2,-0.027803197411250643,0.026217084839984413,-0.040255567497654035,-0.01592621293828611,0.000255847451942827,-0.01426335032269142
SERPINE2,-0.08705780521316532,-0.0094639141327201,-0.0022075101676667726,-0.0040857406082430376,-0.062266132884086965,0.06319548398542132
EFNB2,-0.0021865817264005902,0.026282354485277513,0.07807653519615546,0.01672214139479333,-0.0580952379317908,0.012949736193520398
PROK1,,0.1291671483554166,,-0.016251590900692007,-0.019095057652213834,
MMP9,-0.024190742066348882,0.09442599831096234,0.11169669872365348,0.008076865440865295,0.0829798981349552,-0.00179141803846327
NPPA,-0.03015781169219481,-0.02711132312704038,0.015591023145415425,-0.0263597254629032,0.037011807566854155,-0.003367327008033741
APOB,,-0.012203963511480283,-0.026246112022365695,,,-0.016791250662392274
C4B,-0.026566723985135193,-0.01401522559967646,,,,0.07123769432406635
NTNG2,-0.06891091104608416,-0.040785845919039006,0.07842949974891676,-0.046622220579109884,0.01954342338946691,0.036205641573899834
LAMA1,0.00021627359508232712,0.00581210395265945,0.06288792511300932,0.029371785632146107,0.08129631878379368,0.02598712983604327
UCN,-0.048085331934156705,0.024508729789361562,-0.060978437254083556,-0.029286880964592213,-0.009165917000508776,-0.035031143071005834
ARTN,-0.010721899975752939,,-0.02966911950563455,-0.002157661783136452,0.022762395909448514,-0.04266914881615602
PDGFD,0.034208097798357234,-0.024910435786222707,0.016290983097615848,-0.03127533395060815,0.0040730745418611,0.02886545266858141
EDN1,-0.06197512522511964,0.056500019832127546,0.07531386844187314,-0.038751907180182156,0.06069016294133916,0.05430604261734444
ARPC5,-0.029894288262000433,0.0021231805709690243,0.12632577997588512,0.072822722124005,-0.03782566884663008,0.03259020713449073
GSTO1,0.05580001145342452,0.038051985211858326,0.15304752294417592,0.09577844883807943,-0.023093157817831323,0.04821605354790138
PROK2,,,,0.016739984841608553,0.0012623162756083303,0.011906989934970228
SYK,0.01091646962501345,0.015547015921820194,0.09823622337977223,-0.0006934243366334816,-0.01617591409152353,0.027126930072452513
CD40LG,,,,,,0.027668056986262637
ST6GAL1,-0.04140047266448028,0.04620604447124156,0.04723823286195118,-0.09354418522919658,0.00047403276353880043,0.0675684604683135
WNT3,-0.01096094169148544,0.031239727239445833,-0.034114180435455166,-0.01774902861122002,-0.020288069957104006,0.12277001509417441
HSP90B1,0.10213769671940237,-0.04578437159395275,-0.06964357294177063,0.015907968544561984,-0.05067592964004447,-0.07830068467773711
ZP3,-0.06454875528621772,-0.026528876154446702,0.08799708037489785,-0.02620981410926607,0.035734752824375646,0.08547987726436922
ANGPT4,,-0.017099636151205234,,,,
NRG2,-0.05932355992039966,-0.025186104032628432,0.01137555975893984,0.04524684104264074,0.03251021751386768,0.03532664657058734
MELTF,-0.03780835310925541,-0.0024816037049757026,-0.00312146552768455,-0.047195692044204096,0.009090457959167433,0.1163368028957961
NLGN1,-0.045156715898589474,-0.0371855026268267,0.04615071321228319,-0.01404295153214637,0.0031889448997003815,0.007997194723965123
SLIT3,-0.05210226028950603,0.030082436675680495,0.05926610365337881,-0.03487192229368092,0.033846275479865816,0.09362474080719133
CCL8,0.029446763900373842,-0.011098253477373716,-0.02455189065364754,0.0019760258957991906,-0.03244861737287667,0.0245753713059721
S100A4,0.09491445417433299,0.015432560006475938,0.0023589600888673443,0.01714061678596101,-0.032064490527823813,-0.012950590712814505
TNFSF13B,-0.012652835013672726,0.05530003215579451,0.09911185991305918,-0.029309348932899888,-0.0032124489043180333,-0.03621570408184538
HSPG2,-0.04609311205208043,0.024647540012787017,0.05496761906975781,-0.01581614006699993,-0.002946237127069343,0.028854692779675988
FAM3C,-0.025340277444652597,-0.07491288141039709,0.044795417008552246,-0.10943874802969777,-0.0437585192701912,0.01742446598487227
FLT3LG,-0.02870255933162674,0.016956285253664775,-0.01944162389706173,-0.00925027199182522,-0.028432372807006542,0.02675727478850095
A2M,-0.03946419728073557,0.023854165247268504,0.10197173363821849,-0.018778550797488063,-0.009049283785974192,0.07320938041268306
VCL,-0.0634218290427775,0.02189118732630568,0.005173635553189618,-0.06790190181257069,0.0037878584041906535,-0.003144479695685941
FGF2,-0.054210549366861066,0.02442941076106688,0.049472533371009327,0.03817471120086103,-0.017172969611974225,-0.007837900817814117
AGRP,,,-0.04137842690418525,-0.016743881588464512,-0.014828238186050988,
CNTN3,-0.004317041752994636,-0.012551762621044987,,-0.042644465115385125,-0.001804125897615239,
RNASE2,-0.000914750130720634,0.030549192883472975,0.10901461068360233,-0.028233033156525044,-0.0289962445323436,0.05696006275220601
ADM2,0.010332669126235872,-0.020841874861202727,,,,-0.017258333479204496
GAL,-0.027317739379810527,-0.03653800130277421,0.10561464255363404,0.01881331394902991,-0.043521857934482794,0.007313794206298405
CXCL6,-0.023913727180489956,,,-0.002280119384621658,-0.059738969065633564,0.06104718999225887
PDGFC,0.029284799063480485,-0.030489094559561912,0.06748632989889376,-0.0033343262265245377,-0.04292720364154651,-0.013023536032033592
COL8A2,0.003913777522472244,0.03735413762665647,-0.012266357390183637,-0.007516403858377417,-0.02601831453367867,0.09652036825976647
SPON2,0.04364612807785178,-0.031190234560385707,0.01926614984083226,0.008376031302550768,0.02288388470605074,0.031146963037852683
LCN2,-0.02064611735321458,,,-0.009170117140281715,0.008558000380837065,
SEMA3D,,-0.030660090454896982,0.05697938003384879,,,
BMP6,,-0.012026458401051392,,0.09503574509970938,-0.023426538698440576,0.0588645132559919
TIMP2,-0.06768575083325484,-0.020616214895465557,0.049841510031540685,0.018353530747135645,-0.08009512430439304,0.0017115761750420334
EFNA1,0.0215901482850323,0.010470871886724556,0.025149653963903486,0.013404658992920516,0.043245657387234654,0.0365641999705348
S100A12,,,,-0.017918841721132617,,-0.018807311082814027
TFPI,0.021059998686041553,-0.0292255105038659,0.07116447668243106,0.010600055145872265,0.0070705117809090915,0.04304045296264784
GPC3,-0.008678180136155155,-0.018936671723163604,-0.023482650075228456,0.019097226614754034,0.007463299339396725,0.0022833895166807193
NMU,-0.04034968143193685,,-0.036909106680049666,0.04173546525196262,0.01090221716371176,0.04395787733977974
SCGB3A2,,,,-0.020280275074201826,0.09415762553562548,-0.011969597370167905
LAMB3,0.0032089243712888848,-0.014804740594530729,-0.01595453380808885,0.01947567382578458,-0.013977134568814024,0.04481271867337317
LGALS9,0.019843430203033745,0.024105549574278275,0.0573056356101744,0.05344990422784396,0.038268871149260635,0.07271161669840509
VIM,0.035602546595097685,-0.04640194212661379,0.07018138338676225,0.08284260392881623,0.027908467316173538,0.05867421022072031
PLAU,-0.0020179657614563537,-0.020732558430474668,0.09151682815253218,-0.027815983843363423,-0.08454925644337756,0.017025530880650504
TGFB3,-0.0681563038089541,0.051810925239171565,0.0019949863286986254,0.0631264395741653,0.0171711045016717,0.04723455742990377
APLN,0.006098267797413059,0.030886547333598087,0.030825679488906695,-0.006766978056022006,0.06479048212107866,-0.03283711080374775
SHANK2,-0.0392609282029363,0.04430645653606539,,-0.004364842779166422,0.006778450567241974,-0.02684108691030156
LTF,-0.052175518812808505,,-0.001864560704062099,0.0038672407073493667,-0.02920024870174125,-0.09161611748556939
PYY,,,,-0.023679219306037197,-0.002185982339668099,-0.01384217028102974
PENK,-0.02478542489026977,-0.02250456798442048,,,,0.04082009495900047
CTF1,-0.04323841011951735,-0.032347678037178626,0.04943974171932483,-0.033592674120745215,-0.015653803208084696,-0.05578620843099818
COL3A1,-0.05101678788484685,-0.011948886003646896,0.025449805345117458,0.030931308378248187,-0.004228827896110231,0.01822846483965623
S100A10,0.0626512926791614,-0.04622083468452791,0.06021820050090383,0.05946419269063875,0.056280396110017915,-0.08273821723490556
FGF13,-0.053474796843801374,-0.011110784837752997,,-0.03041641487271618,-0.019253672800750753,0.06142382017095345
SEMA4A,-0.06265733883331998,-0.027289363781058673,0.018648941067974222,-0.029780018559854543,-0.040755815935659204,-0.016996351974379882
EFNA4,-0.005032056560789042,0.053661892162701424,-0.003499385250850236,0.03314865449922713,-0.02219120350402576,0.01532568136881076
HSPA8,-0.09872179438407126,-0.033023640606439024,0.05742825006467001,-0.00816871174895101,-0.06153535979138837,-0.04697367159552064
NPB,-0.028051088490187503,-0.014168982884788473,-0.031624090935281034,0.012357516199336074,-0.037741532380189055,0.046156439271740395
ULBP1,0.02394904345057325,-0.02416259037294532,,-0.02184989887819137,-0.01811684868778501,-0.011881320517681187
SEMA3E,-0.001110762605180951,-0.039023105987085936,0.014261197432660102,-0.01764799051816053,-0.05406251170748,-0.004246138472113303
FGF3,,,,-0.02942449768942707,-0.020187934211603097,
ADAM9,-0.060576801127842146,-0.014526760967842486,0.17036100498881449,0.0208992652874106,0.04355979956505119,0.018099833401403215
ASIP,-0.046318558121541724,,0.030058528956938325,-0.01925270709427658,0.0015514331105661514,0.06901804122702443
IBSP,0.00752445034046562,,0.2050881670630404,0.05109481342893307,-0.04225142632750021,0.006735678571715129
FAT4,-0.049810112624257545,0.04439519406239423,0.04971400155138044,-0.004557494427646643,-0.02422242517013438,0.007817947792968127
MDK,-0.12131838605113537,0.052797923781019225,-0.02111053119858932,-0.024235798177440745,0.0015363909497347309,0.04848205294029459
BMP5,,,,-0.07016965899569073,0.01794210652391676,0.01440819348780615
CAMP,,-0.012026458401051392,,0.07005675230860728,-0.020469962667094718,0.14505789515084733
HSPA1A,0.05236697093918331,0.08368709730587962,0.018933052666173775,0.04756664814735077,0.0227418877954002,-0.02509890929502248
SOST,0.06378003295530386,,,,,
SEMA3F,-0.02088064082012628,-0.010214542422089913,0.06568212641525109,0.001609179741027546,-0.04989696624506186,0.044735443628274106
