,UKF248,UKF251,UKF266,UKF269,UKF296,UKF304,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TRH,0.005074477675263913,,0.020216236001750994,-0.03575547784645556,,0.10311517739037233,,0.10030720512518569,0.08222515948636605,-0.009501970407639304,0.1356113508812271,0.04967320942129129,-0.023264313546481008,0.16566754030199848
SEMA6D,-0.0035915194439652166,0.03702613823554543,0.050541409893320455,-0.01834587550524551,0.00987262970115128,0.0044308962159892345,-0.043402529167482926,-0.07254796623585662,-0.006527756269815697,-0.019692823076269957,0.02673283697674304,0.02614975371674964,-0.0851119613556454,0.1264037372740328
CEL,,,,,,,,,-0.028009118317747064,-0.005607812892323314,0.09020195687167114,-0.038818641373920854,0.056261695029166024,0.009065739352298955
PDCD1LG2,0.031344273150048806,-0.022808432272312933,0.07640851758832654,0.0373148463647769,-0.05098365710042672,0.03358834205779167,0.023287402693844092,0.039270468322309654,0.051694425868790736,0.024877803750529715,0.023500244128821852,-0.00800782801443344,0.066689731058216,-0.008530701992907737
SPINT1,0.0265742401301087,-0.039326387004527716,-0.020635072863675448,0.03316319475242831,-0.000683776465356224,-0.03490115622894179,-0.009584556061107804,0.06281185601817238,0.0736764754903561,0.025364694352031737,0.09708289865537165,0.0025553757605211148,0.011717195787478618,0.015217526567210534
CTHRC1,0.0861497610013819,-0.0018511943383068604,0.017696172456781636,0.029405618905746986,-0.030523747049785305,0.02214149011027975,0.022576736563189443,0.08678094976879328,0.0800387876519658,0.02916960662318587,0.09257030687756179,0.05342978825206788,0.19546422808730785,0.11277949957998641
PODXL,0.061912785581500596,-0.007519202844830152,0.02915503578679986,-0.017198103200792493,-0.02378461567351709,-0.00889544568586716,0.04701229850525382,0.1089455212472067,0.04118702978734499,0.010239053986661428,0.04922175566476048,0.016267752871341263,0.2093673795415664,0.13008862162192217
JAM3,-0.014742911793314942,0.012165562534885167,0.020541619275394888,0.02716139074672526,-0.03843690907175456,0.051865165907072415,0.09596819845617763,0.028819301799530357,0.02072011989336051,0.021282021113654397,-0.03272369406008157,-0.012248902944029924,0.028258072448598886,0.07614724274224967
TGFB2,0.0017254195018148917,-0.004171375040564781,0.05019647742502491,0.011453066125558553,-0.017530565972541677,0.0394314098157205,0.05917836564189241,0.08720532411284258,0.0012211891144771312,0.03410018756327287,0.06524458194238505,0.05661084045405223,-0.08990576629332168,0.0779332578400005
COL18A1,0.052861217594638965,0.027834517024203788,0.023525288568473066,-0.009398113559664734,0.07823128890321698,0.07324316715439858,0.07616831758138172,0.07278273517020131,0.09491326890053894,0.10472543207282557,0.012047232738603083,0.08661647975324364,0.24667804630491752,0.054325597404279106
NODAL,0.028727302710603857,-0.016958040166746995,0.0702581776039206,0.020612195217172953,,,,-0.006612012469144075,0.06767416275969156,-0.023561479754502488,0.0007671032903750124,-0.01753640819226531,0.07529926577437576,0.04673818018334677
INHBB,0.017743594243303528,-0.052793093737912584,-0.03273535247227304,-0.03010279514468403,0.010075238837854562,-0.00701142567039297,0.04274208142044432,0.005153472272817155,0.034228876187745394,0.06728107056880465,0.08383952302068777,0.054502949478355836,-0.023979225373827753,0.06565733328214651
LCN1,0.004099081946841587,,,0.16148652524407758,,,,-0.036273305237649794,-0.014253040028627957,-0.02225083748941107,,,0.19277317634946303,-0.02390656991426233
ARF4,-0.031890407282490874,-0.0501959648775144,0.03364686282133513,0.03186562847621308,0.008772250524728418,-0.013076852888458583,-0.03485768993097883,-0.0314263313854731,0.08880301673839783,0.029255633852211967,0.08640523997990758,-0.00802175255935624,0.12384342777823396,0.02113371861903454
CXCL14,0.03581625465968268,-0.03002401335784115,0.040154486574971116,0.0006540795540248775,0.004688446109838486,-0.034712000957172695,-0.04493238310316186,0.16716068266374992,-0.06699857353480611,0.07022152704073457,0.09301476491857995,-0.012833069319507657,-0.10233471655558254,-0.05431965649680977
LIF,0.03394684784841218,-0.021459427033237145,0.053511316973911,-0.0028210443130601316,-0.017439995476389795,-0.031397303885227525,0.07682835240808784,0.08487485842848473,0.00365925076320315,0.057240482117483865,-0.03450208218846999,-0.024946760322304518,-0.007772516714276464,-0.029002855431690597
IL17B,,,,-0.025013284497141394,,,0.07214137989721937,0.09629677531315149,-0.02559260830983367,-0.02316078079787122,,0.1311801920785354,0.14887225765838488,0.007966352261782349
MMP1,0.007420848114072253,,,,,,-0.028953725739438194,0.09556652925537269,-0.02957657377299207,0.03420473314452982,,0.10331975598602927,0.270999986812541,-0.025381016677943125
MATN1,-0.005232109167569149,,-0.019430235681297064,-0.01587919610367921,,,-0.026036925355653478,,-0.013149763385403213,-0.018286355990648647,-0.02087038016342962,0.028009639700551,0.021969982280199106,-0.038403275755657086
ADAM28,0.015477350178889366,-0.03507649722555406,0.0033392999065928533,0.008151894391590387,0.037749567774488756,0.030649278990249773,0.04020161425173493,0.02352860947697012,0.01817536942811504,0.0331539383650953,0.016788259679815586,-0.05826155394567808,0.09810190156565882,0.017700184271538504
TCN2,0.0604807888318289,0.03966336948006848,0.0025585823498077364,0.006054688637258129,0.05196389684856571,0.06465288651488035,-0.08341815696136791,0.005725368879921353,0.03236923988302843,0.08562840913368504,0.01830723888264557,0.07763486505763978,0.06795328087165091,0.02007256156773927
THPO,-0.0283292918393076,,0.06595120196013209,-0.004792747166742338,0.04504442160763232,-0.031167260900166464,,,,,,0.05527843457781654,0.019412707543301537,-0.001989335057783381
CUBN,0.07521556187021441,0.04027198043899245,0.010783055828122808,-0.016973279660297186,-0.021513998066000153,0.06638292201768678,0.08228799908650572,0.03883617230345921,0.03443367959474329,0.03310125110145825,0.08446802591719707,0.03213128758284422,0.08527037556109286,-0.005106676820751192
TIMP3,-0.017726028415390234,0.08609265629731808,0.05292434374819445,0.06317836501772216,0.012984173042099359,-0.005703866613382041,-0.02830005680639544,0.09367144638246129,0.1012404979737207,0.030287135694760572,0.06735042376907142,0.12902376097063636,0.19165655062106665,0.07633843593192036
PIGF,-0.001830127204994211,-0.01889289091388572,0.016180357869005742,-0.005831329080209985,0.023283024658369095,-0.00783696720497587,0.039362176055084346,0.038284851132643564,0.01051897983248839,-0.015038487549197965,0.028575388597806714,0.05175616274314147,0.016517581341792688,0.03230926804912468
CRH,0.08508821907392525,-0.021282295693708382,-0.01637402066884862,-0.02329004418448926,0.02110348361438942,-0.026737051216622804,,,-0.003547896678483029,0.03264361515067823,-0.006377038027464673,-0.04712860569476558,0.0006185306120980053,-0.0006255018039538553
BDNF,-0.04557714846842797,-0.01903826657641047,-0.044597175480265906,-0.07296706100578323,-0.02002308239988803,-0.03093574120082369,-0.011627604017950027,0.03375024749923927,-0.01105614026277407,0.03256991567568074,0.10845381544867042,0.003169092535600802,0.03911229068827128,0.04821193978587013
CCL5,0.04338191623586504,0.03686256942920116,-0.023918414257037977,0.015412508551403031,-0.03887527243800436,0.04680416099734854,0.01400056286180223,0.02583336216827692,-0.007626670996356828,-0.01299723840041155,-0.05722549662247103,-0.0029864253851805,0.1609425403383389,-0.030585908436812883
GAD1,-0.08013020628693442,-0.052718315033447226,-0.03064841405618386,-0.09666837228717742,0.013012346257015285,-0.03245362124347319,0.0436707639714269,-0.042199625526409774,0.036810703087796055,0.038059175034133946,0.014114489143031202,0.0005457386821360699,0.03183363370911073,0.1416216617435151
COL14A1,0.11273208959629177,-0.02655761936586433,0.06498441414114328,0.01794710520965661,0.035513356034845726,0.05255929108223596,-0.028215901462713532,0.15455583988656135,0.043521195332828444,-0.010292124736019854,0.006921329135829726,0.09082356564197107,0.1302658144230371,-0.054728230513984275
HLA-A,0.05116714369777905,-0.02452468432165208,0.09580545665529784,0.04112906514789393,-0.0010777818679523787,0.1124355299937231,-0.07125932870177691,-0.026745584664752447,-0.006632833246228123,0.04331172516861003,0.09266634357626007,0.07756994246716702,0.1715413592200552,0.17472082971631267
CD5L,-0.019400315964106192,0.037017091654755634,,,,-0.032526506331133,,,,,,,,
FGF18,0.0629496776674312,,-0.02271787687050804,,,,-0.01892789999239375,,-0.030256593281285268,-0.023025742344121962,,-0.02730060344385041,0.005126014045270017,-0.05272076504868368
ADM,-0.04704497802373834,-0.009214879351689709,-0.04447019110197308,-0.06609440368313206,0.02107728556103785,-0.015103127042287065,-0.012544518232814168,0.053240168424964304,0.016845269338605157,-0.011043400874921918,0.0425684159446079,-0.00638662873092642,0.0020959855247940657,-0.0507108933589954
CCL15,0.011176542570390302,,,,0.0064281003531457895,,,-0.0274551943539684,,,,,0.061575370812377295,
GNAI2,0.05294935425705957,0.026797444842988356,0.11878842015510818,0.029117787100245734,0.014608128216157869,0.08621183681852512,-0.08777840652415166,0.07290116073421611,0.029308117122255638,-0.0362546290648054,0.011546643988717445,0.00935242344940808,0.12917843810718133,0.10633778246252597
HDC,,,,0.007751569918393095,-0.0220928209976471,,,,,,,,-0.010798857095616555,-0.009172423391366046
COL11A1,0.016395397469933043,-0.000823595259825476,0.01732851262771283,-0.02753608696495629,-0.009455430719563418,0.0034286049232892745,-0.07762151677808844,0.10345851201222891,0.0691359534219886,-0.027893159711536823,0.1094907574022287,0.07139517167114955,0.01861716900491588,-0.006298173262073627
NUCB2,-0.031241470823580603,-0.018258766290651138,-0.018317148709714223,0.029906230497240595,0.03342608331612573,-0.002264511152478314,0.08189985980577423,0.037817984286409166,0.0051395562540199145,-0.03712545531277893,-0.048963386925110805,0.007222347669242251,0.08704764953308465,0.040619497983762166
FGF16,,,,,,,,,,,,,,-0.037841418724527225
CXCL1,-0.05361967655813216,0.035096809030064964,,0.034367290778527765,0.017881968731267447,0.006850785918867351,0.030120785430954793,0.0749834682737424,0.03228267250918208,0.0858369016755327,0.03301657123211969,-0.0194022350876176,0.09172690670883304,0.008601202451918111
VCAN,0.0043726751578759705,0.03594135974641321,0.053125138543545905,0.05591421067676712,0.027161160726394216,0.021833580846468845,0.04112616076877735,-0.006549742021081034,-0.042361374684830824,-0.03823088663988572,-0.06749062220828833,0.01839694717968329,-0.004340569632025351,0.011926022636717373
MMP7,0.0417662772065891,,-0.0021413125424828584,-0.011055083631006579,-0.03190294317348021,-0.019141382664768183,0.035033738600104544,0.07207548923155155,0.08338832926605964,0.01579524672745465,,0.005068388462333949,0.14600970284911374,0.08701338928914416
PTPN6,-0.013300242531093383,-0.03163432785238708,0.002898241528604903,-0.008850408458652027,0.01565380502498338,0.05932837991627386,0.06519083018227852,0.05171027104249547,-0.016901578223125782,0.03114893737821789,-0.016578568882363153,0.050053210163080585,0.07520867700599644,0.03228069860534816
PTGS2,0.0032143767392082707,-0.0203753035686543,0.04376704847566132,-0.049832361759876695,-0.009951377403577481,0.05359509748073581,-0.017287892055094047,0.04009254320565054,-0.012833188886337747,0.009623349203692412,-0.00642008295421993,0.02883682545945844,0.04678171539550871,-0.03214373236021454
XCL1,0.04361274282185976,,,,,0.060740795669935,-0.013515333931959599,,,,,,,-0.0433692014860783
CD58,-0.042586567397416224,-0.032459884889906004,0.007473467413147772,0.03096827389202626,-0.034067820192362305,0.10025509979325277,0.0442976826138585,0.10437668435656734,-0.015692655002364452,0.04969239681418788,0.08978977877797618,0.11749187945035004,0.03595586832626109,0.09376003317715594
TNFSF14,0.1087455320052386,0.031080720829651912,,-0.023034891415641964,-0.016130577169465612,0.10484734042632285,,0.008678455240194541,-0.024203683214552418,-0.0378668742616406,0.005019460108187267,-0.0228119301847768,0.016450629744078953,0.09199963927212704
CNTN4,-0.03766053888805376,-0.018639790088098077,-0.054290658964902525,-0.03925431867515254,-0.007197576996517305,-0.03652806083453819,,0.12356346685949156,-0.01333907085066431,0.0547544026113869,-0.026190712775479,-0.02003230475712062,0.11626117947300264,0.07110779378546946
INSL3,-0.019044388021353734,,,,,,,,0.08281614104660522,-0.021979974552645734,,0.04474559095055563,0.05341820055508224,
BTLA,,,,,-0.006705158055603832,,,,,,,,0.008050292636954386,
MFNG,0.042099291326069425,-0.028530993588144808,0.05805432233422659,0.0284292492775824,-0.023411875652429023,0.007819990395112306,-0.0015987260417032515,-0.04051461827586595,0.03724017087325182,0.0608155966031808,-0.012571876463434613,0.038851630652432814,0.060913975523719584,-0.0017946240346259647
ICAM1,0.06590656240116775,0.05169651010127163,0.0035986981839728946,-0.0030777586880558904,0.026069290004523675,0.07042268472925096,0.035511605835990785,-0.008620947544338294,0.06331990903754882,0.0589492329342359,0.004769737190263925,0.04527761501139616,-0.011088942209103132,0.12466098131275523
PROS1,0.0499800049562593,-0.026202057896065993,-0.0014327703770981135,-0.028622153357092926,0.019235057441089696,0.002232158263327412,0.04643454266623797,0.08910043576656348,0.03835472032020166,0.00039675135046652704,0.05651087868457236,0.05308617583612491,0.04580765780378053,0.09526514000069367
CLCF1,0.015451609539389018,-0.03373570061881497,-0.01870987349621074,-0.017215131653544886,0.05777936020499717,0.029955916080458552,0.020296781374237217,0.05620136916676976,0.06136008384992437,-0.03223275175953998,0.02651436891539828,0.04701410686389798,0.0019631934997200993,0.059431682625732
PSAP,0.03238952669806757,-0.03940463631000365,-0.053149680049059476,-0.022214605944680714,-0.013901711971533993,0.00560381219820355,0.09595469574006645,0.05751550329117799,0.055346050477047624,0.06258557374818635,0.01721661737935733,0.09336971584890191,0.08887099432749848,0.10577930789953545
EFEMP1,-0.03974081325396268,-0.04697044098753894,0.06564392501790212,-0.0007843629613941293,0.03771843648570889,0.08760075902352728,-0.007677811621783637,0.1371145839092602,0.055500572083152865,-0.014833913373078659,0.0652860692499799,0.04187488994063423,0.002870583203410328,0.045389445136021084
C1QTNF1,0.005364949487587721,0.008573625668155114,-0.030970735118711235,0.005104628154100937,0.026422184354933296,0.06245408656507539,-0.027278164519397848,0.06267827158485263,0.00542396144862542,0.016833341204471407,0.05004920196574893,0.0427433820541946,-0.05948224879446761,0.08452741808955609
ALB,-0.029443120842884318,0.033654929290220764,-0.019252481822157917,-0.018543511892219398,-0.01832092876854865,0.012969532597652688,-0.02413225641278202,0.044888282999559014,0.003171677369757025,0.08180818699940395,0.018607456647913447,-0.02703640545619345,-0.028803176998986827,-0.008677740374871578
CCL13,,,,,,,0.00475583807666275,,-0.01796714420422257,,,-0.02558831746002326,,
EFNA3,-0.04488396196852466,0.029296595714559896,-0.10842961167238771,-0.0577483206556814,-0.04414750168218722,-0.0025845574412342786,0.028412002560737074,-0.0446461750434059,0.012715039264986112,-0.026580775412369403,0.010398353054856022,-0.03151586806661914,0.07633120697340573,0.10044204692300603
DRAXIN,-0.004828420799435183,-0.06849403045947675,-0.009830867158151617,0.005358015945090659,-0.01471080675951484,0.056811435014943755,0.0003279968333748961,-0.0011966814538032367,-0.028927087276409517,-0.040232380995733265,-0.010444177479364073,-0.05549618951494201,0.10305086532672561,0.10140009903221175
RAET1L,-0.014835763225578658,,,,0.014467144617222899,,,,,-0.022250822907143905,,-0.00036477128640455844,,
NPTX2,-0.07781021962120739,-0.008236296569664577,-0.1472509316520209,-0.05170615763287833,0.018111855913575267,-0.003447097238761664,-0.018378416058281256,-0.06537292473970796,0.06783061575308771,0.11627150707725863,0.01888733123176376,0.045810325461303744,0.14466018394518942,0.10655041616954057
FGF11,-0.06932665835521507,0.023997575096317055,0.0476756809071564,-0.02289310773842757,0.05724179830233551,-0.03949604180133352,0.024522136634565827,0.047197195370306755,-0.009819657003970524,-0.02664408204006056,-0.012362452535533537,-0.07297275096760775,-0.044388534790975105,0.013755487173972146
CD59,0.10303782670712526,0.0076988849792258085,0.0001998191950515366,0.03304584851624986,-0.01108926846893332,0.02731810216054139,0.030866829814613084,0.04834752160778153,0.050223878049501,0.0301382430761059,-0.013154145429620552,0.11552081128864818,0.1534675074424598,0.11874164960937877
COL9A2,-0.0624606460197961,-0.005064948123991676,0.01326521402208458,-0.039323187122437875,0.05483980540878933,0.04320219794053122,0.016204647330538176,0.06779881750964252,-0.006920215140079685,0.06540875815363867,0.030605292104363677,-0.06442936962029103,0.030155981049611414,0.01367324029689775
DLL3,0.026682960551793877,0.01415514387389513,0.004229560074886282,-0.03631969183047668,-0.012619305861395298,-0.030754342330673177,-0.04592959385158748,-0.04512281373193645,-0.02773166580353329,0.0009103527858256425,-0.040184214920798066,-0.010680073674109709,-0.04326282399922208,0.11806576159487625
FGF5,,,,-0.014766094129928535,,0.18461956231166685,0.01637857072716831,,,,,,0.03160289730017015,0.02840351747056362
LIN7C,-0.021554293147417643,-0.05925157218261494,-0.015148261326583201,-0.009969255261566752,-0.03186819080629384,-0.005216137020978636,0.022212425978872904,0.09141434159552003,0.013092469425961525,0.032242506026005896,0.05249766175970794,0.04582443918920096,0.019528447849263445,-0.029631823538039795
GDF7,-0.024733570146245325,0.029491145041572044,-0.027500879957355638,-0.026414129376696606,0.0564452513941235,-0.03383910432758974,,,,0.002265236204269751,0.010439640707880957,0.060512851667762504,0.10361517215719697,-0.04966173042669651
PSPN,0.0062309225256544165,-0.036037988790086684,-0.0010261008078863234,0.05389498213757773,-0.023800011600271082,0.03023221302821731,0.01803887490061649,0.020641050959310837,0.043132693773222486,-0.020036890390515632,0.024360556812471307,0.007559587163478311,0.06695037666894854,0.040534650431966725
ANGPT1,0.0385626077434197,-0.036052933345759396,0.002006932566138761,-0.019904626066435335,0.010539074208684628,0.03931373509881968,-0.02285739486743846,0.040475676150075135,-0.016390288771568767,-0.009803716035331193,0.029048825076820616,0.054968689365571276,0.10151369078188038,0.03197957520377788
PNOC,0.03452045520965581,-0.017193481114619956,-0.14314023281213428,-0.04709397966701729,-0.006028637383610198,0.00912466511559653,0.01008215808932136,,,0.01957910329744915,,-0.02198557743536912,0.009134339434343327,0.10719221297851823
L1CAM,-0.028213427391357727,0.030659970590288858,-0.05895322277145938,-0.05462373433579144,0.03837061009158465,0.013173963906994532,-0.00860064383088645,-0.00686261379401454,0.034736144511674553,-0.032327298792627246,0.03080595296917031,-0.02553583343591819,0.030732694454922292,0.06789442411983951
APOA1,-0.0172145931243622,-0.015379061781511168,-0.0074225280035439154,-0.03160167477636471,0.01685137233902642,-0.006269886864551394,-0.023410760292437986,-0.005797261657238324,0.023795282143758742,0.10023576746217991,-0.028789906932398055,-0.010542808436600432,0.03938208813203198,0.003949903882463118
PSEN1,-0.04949974118886934,0.030281831936861996,-0.009626881407777033,-0.033600346257906075,0.044147676628591495,0.019012800347612116,-0.014744995674142449,0.01972477640080711,0.059972419078385644,0.05068696204763771,-0.03024465724165241,0.040740396648125246,0.05061019861722074,0.058331451063156625
CALM2,0.005081550407561391,-0.0033852908637013496,-0.1129833769436543,-0.08677762534586063,0.006320559315757059,-0.07372330288978982,-0.015127279825295553,0.052142659034323455,0.015355088449516644,-0.04015575253897052,-0.03379880114779291,-0.010846618420850027,-0.11972662434139816,-0.014039443245571643
CLEC2B,-0.004466927259753883,0.04849186120759731,-0.007792440648746579,-0.015458284159159634,-0.03135546695348979,0.05616958777057437,0.0004935565465931643,0.17709295033850028,0.03983300713941659,0.06191368509475823,0.021135801280172947,0.021893085736751167,0.06994861564804504,-0.03821894869790531
NTNG1,-0.04575663055396809,0.004097014327602016,-0.04770786868319079,-0.03597599872643179,0.006137399679346353,0.0021792166236647313,-0.017146589034541065,-0.005021555728112962,-0.010927346539992392,0.048111385839374333,0.03492247860383722,-0.014057812456799147,0.026389968889729054,0.05853824979992654
LRIG1,-0.02695180193870482,0.00022673147365229968,0.08937902065355646,0.06369475964058628,0.026274043517124205,-0.021494198350369705,0.06156972671193606,0.008421724903037596,0.05227138975302928,0.07110750109740696,0.13724276499718374,0.08844812564519712,-0.11188504704074657,0.05840633037612106
CPAMD8,0.0970042909721451,,-0.0158120654026129,-0.013357919310946738,-0.02985636339802305,0.009015667662069286,,-0.029403733502311694,,-0.021428647987268023,0.03076511434748752,,0.06881509461336512,-0.04162589028220677
GHRL,0.01483720278608498,-0.012536843579487856,-0.020466922352292312,0.027057762423064038,-0.01471080675951484,-0.02053160145556047,,-0.03961623059353963,,,-0.04197683293175287,-0.02005976484129905,-0.010915640334850553,-0.036693655402986906
NPY,-0.05908080030843879,-0.028755188894255292,-0.04138162843627508,-0.024121849101998133,0.028313231778863412,0.0323004452442955,,-0.034337193315829975,-0.03858664224456263,1.6158641627588968e-05,0.0004968753648504734,0.07546507522815389,0.09936653734771836,0.03277966492917724
MMP2,0.057974404709864126,-0.02780636836608194,0.015697841203705383,0.0810777377677004,-0.06018063997824744,0.06190955553536044,0.03173058740832305,0.031233738098673015,0.05295612401114038,0.053897623648286715,0.0660104034944842,0.055245074508605926,0.1799898387790131,0.14278126809619798
PPY,0.03092804265732073,,,,,,0.019644639633948476,,-0.013580353582221137,-0.005557613747069689,,-0.04067147719665845,0.005888179537112499,-0.00881333756674219
ALKAL2,-0.014940349320572598,-0.016054738576374628,-0.050488370587067385,0.13835471553516734,0.05451013903378106,0.03467855620006535,0.020432333686020814,-0.014601280002371408,-0.007535424459245805,-0.042043642910796326,0.005166745807146987,0.016481097178815813,0.04643730102332945,0.004235698937861214
CSF1,-0.044246357680862,-0.014309028357852199,0.08419721281999772,-0.005505153171754326,-0.059953578446112994,0.005879739122079608,0.009501822380420723,0.0834307690210346,0.043908806980001366,0.03694500740411146,0.014389502624164734,0.06308278783529023,-0.0268085423307755,0.04533232189164586
SEMA4C,0.03874018021916635,0.013333834240953574,-0.023606631524891692,-0.034459345048465505,-0.006939376213897434,-0.05102894288922051,0.036888653229366214,0.0016113388824604076,-0.002919728683671213,0.08285613112553036,-0.02103132587239423,-0.0022142562166460223,0.13695958906138456,0.05277771811768286
BMP8A,,,,,,,,,,,,,0.06592465557472459,
ICAM2,0.05480476864177485,-0.022720716702575736,-0.042139019111777434,0.012194519103586111,-0.00842249595750654,0.004511839438672782,0.0478567106310347,0.015347261955927565,0.05836058469310609,0.035207866124116784,0.0031774854659181655,0.01617224103947593,0.14722109405814857,0.0009652874813686679
SYTL3,-0.025599989507260532,0.0022781069755318526,-0.026443353843059663,-0.046214665702745926,-0.033140836506147034,-0.05238287685841626,0.02362018065247088,0.07238901383324339,0.01048884301411035,0.03178076533068715,0.026270736702329964,0.09307736761594594,0.04343319974711799,-0.01956559078165578
IL1A,0.03556445437942984,-0.01181388004953726,-0.027500876344738363,0.027365643391144286,0.024219329455409142,-0.021474261733319025,,0.17390424371130206,0.04088675070947126,0.0125343503583717,-0.02676114056643543,0.0199678234361819,-0.03922433555108341,-0.03340306845315718
HLA-G,-0.022828697091361913,,0.08646082929081539,,,,,,-0.017866002949292827,-0.018716236105743966,,0.04583497098454791,,
PGF,0.05710674885425171,0.0052458743792084365,-0.029392150541940203,-0.00015081404538381404,0.006020823450367966,0.16755455552706283,0.062432523261816426,0.17237535893310643,0.07184668186145397,0.12982513121570172,0.09792750704970687,0.07097445824792555,0.2649606338314629,0.04231562634228873
LGALS8,-0.002779974761289447,0.03749538632493222,-0.07738950369415674,0.04242127781107192,0.035714125020196504,-0.0021099132047982124,0.08472441376078164,0.08748068981696432,0.004608369258128855,0.00918615128677458,0.0034501179572452184,0.005274400638019071,0.012804372723317676,0.05652231935107417
DKK3,-0.011741335118829913,0.018841306743155015,-0.03737111998083542,-0.037021587756752614,0.02513219881511621,-0.07153403555920593,-0.0009483693433114904,0.07565681071068506,0.05684245241494431,0.04899212385514321,0.03255707617875519,0.09983737957384833,0.10441000182790881,0.074287803870342
COL16A1,0.0168785078530053,0.02051916932381788,-0.016792747073753868,-0.03861681626538589,-0.06091681508828677,-0.00668656055141367,0.04582490782344817,-0.02796600713768065,0.06844222235856699,0.09237280960506657,0.04158381300885388,0.041696773528022944,0.10858756621476205,0.07508013297850133
TPH1,-0.01676206139018686,,0.07875481197543238,-0.01587919595378628,,,,,-0.03357554046998831,-0.008505789146838244,0.10213696769458568,-0.009032783720903341,0.0294843572163626,0.005521385140866803
TNC,0.010714223255615659,-0.06562537129230578,0.04105286503722004,0.053234964358303424,0.02572693491085165,0.03438112684383944,-0.026367246248479963,0.1027482103466798,-0.023857233281114127,-0.012806472870037734,0.07808948008265489,-0.007414373070783014,0.031698781302799045,0.04707377852108284
TNFSF9,-0.006883019567731903,-0.013938148571772804,-0.04229722956384246,-0.03584577258418055,0.07087611739080056,0.012721202096010777,-0.018717257969528996,,-0.024239279343017502,0.005321628848656519,-0.04893076796783731,0.04124211529897869,-0.02979705867502165,0.0032056629672253182
C4A,,-0.015821225237783856,,,,-0.022154222438048505,0.029348164149866133,,-0.020003106274885798,,-0.028431046116564083,-0.018740351012840606,-0.017524638424211796,
CNTN2,-0.026942033470132472,-0.035908167833357485,-0.05432311863660452,-0.03483703983072292,0.07476343347847117,0.06460296990542728,0.024234558223209725,0.0631143021693695,0.006965533917411186,0.07593577109273744,-0.07219981524904372,0.0038849963472899407,0.0027204575529562285,-0.0035069251176628306
F7,-0.016352654185668045,,-0.01366978586100652,-0.013357911546877191,,,0.009462862730941136,,-0.008415600426549978,,,0.10064802884285314,,0.0028239398102949706
LUM,0.055799652015735744,-0.009315458546004402,0.03232740005665519,0.021145748320812268,-0.02425884932271544,0.0841714966115128,-0.08172919468512965,0.16898935592343892,0.07556738452958582,0.09865896423895833,0.01625612350068996,0.0766272005108126,0.1963022464753812,0.08440566887008995
BTC,-0.014835757046006466,-0.024757407499818,,,-0.0018424438311970203,-0.026999938979275495,,,-0.01823331010215806,-0.03250483841661351,-0.024394910548663853,-0.017946129654645197,-0.05482074498932154,-0.03327535118629666
APOC1,-0.04955428375980865,-0.02397717668581852,0.05019545328304848,0.010238588881538951,0.039470880668697486,0.09651107232513102,-0.044836057698987034,0.1118069008134577,-0.07918790383321507,0.001762389072406387,-0.002737097049184979,-0.054120619555332636,-0.07328458720898044,-0.012237924521900959
PKM,0.0015917171266021885,0.04520631785122072,-0.06749673791875221,-0.023218323889144736,-0.025525559699499295,-0.06494341726140093,-0.022154089296331163,-0.02412041137277819,-0.006291409798951835,-0.02888979003506078,0.05283467705902498,-0.022296337050750695,-0.03871785921660788,0.049593483764229514
TNF,-0.009385481731300627,-0.02608744152400081,0.12397501347110033,-0.019604392695624827,0.03250530269748539,0.025570600661271592,0.06975336847829675,-0.009844301661235257,0.029960059431073202,-0.004175619242593756,,,0.04618999281426797,0.011023398207471785
GNAS,-0.04081168037383438,-0.027504654750553595,-0.0988193165667269,-0.053167254300319114,-0.027048989115768387,-0.09002921692485506,0.0295840015011642,-0.005097313698185937,-0.08688012279799835,-0.08921424599132356,0.05948282759078189,-0.10085955154873948,0.03290565724184433,0.12163852088576164
BMP8B,0.05628861961112456,0.019907924002598956,0.014214504457587368,0.008413576994895155,0.12316738158557529,0.008847220948230882,0.04306570794662438,0.055548387005110424,0.09865826591750712,-0.018077488270590875,-0.010819804776526769,-0.051420048776299,0.2726139549443517,0.07496113047894244
LIPH,0.06551271955069893,,,,,,,,0.029980141034425232,0.008805448590142014,,-0.004045493212166693,0.009657549007568288,0.03697300386589224
CCL28,0.036799843785962544,,-0.029396465994402363,,-0.01689063097780403,-0.027518983989412396,,,,,-0.01965263223405051,,0.05866403460204368,0.01690299361820437
PTPN11,-0.05675870007739856,0.026157383362308714,-0.055925610085910925,0.0013422418182535063,-0.01602638069208478,0.005292867647188175,0.031723681378601445,0.05590202917482724,-0.014241084140028554,-0.08033336171459214,0.03351130935989725,0.021094790575963602,-0.01064222559339299,0.06754512165302137
ADAM12,0.009312786313397199,0.10112510262378134,-0.029162022078421012,-0.011185528684333316,-0.016323744826553892,0.07435530548849054,0.032500039862540506,-0.06038215255371804,0.019556831405714063,0.019162559698653922,0.09653899781381221,0.03393582995112733,0.1689424920184104,0.05454723514682556
EPO,-0.022522755015891884,,,,,,-0.006564799424331495,,-0.01951278464013109,-0.00989060276889895,,-0.017742374046980616,-0.004829022405639293,
