,MGH258,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL12,-0.03771994075095563,0.00681417499481013,-0.0025941672913892717,-0.0012361949597054643,0.004466572765222016,0.0009490650221909314,-0.04210870707894536,-0.018622548524942627,0.06607169218398184,-0.01625019671646226,-0.007988972490695564,0.027763663891231055,0.03324706144919195,-0.038614675629419865,-0.032876664990000144,-0.02192487365382251
GNRH1,-0.027477167056295618,0.00874179246425497,-0.022427845899446203,-0.013932137017241556,-0.017058189100880163,0.017110886940055983,-0.025051955011616975,-0.0165973336872324,0.005778307569576195,-0.04015078380146536,-0.08803843118770593,0.00802284892425187,0.13655510043438418,-0.019651511382688912,0.020474084891030184,0.03176473713089964
FGF8,,,,,,,,,,,,0.045371409252107316,,-0.025131451062528298,,
RIMS1,-0.049966602274717296,-0.026567010459582863,0.025238611290607352,0.052241861733608994,-0.020509691904285737,-0.03922724524549744,-0.009744011241591029,0.04004583939028584,-0.006197360068776413,-0.01721069277821589,,0.012372292268640579,0.027541579003622946,-0.011700572044212869,0.03609072239459113,-0.09845948720562597
FGF14,0.015473599736568592,-0.0020595259500260188,0.0004692327052337848,-0.020549415200426517,-0.0103406011923579,0.05374567529825112,0.00957731975216569,0.044341383109305306,-0.03961466259360684,0.1315163959464573,0.020142342929920898,0.06593835303054485,-0.042342922846446425,-0.026426559484471077,0.08802186148620565,-0.07887521022694605
IGF1,-0.04151917649462006,-0.07267038791553238,-0.035112481369397444,-0.03275892665697524,0.02908215787835977,0.018193036165635362,-0.02812054782629077,-0.04354028525182209,-0.024553819011739166,0.04756175574559402,0.24898783251779558,0.06834518220785582,-0.010270858473977506,-0.034510375083801344,0.05206924524019131,0.013725928910076485
TNFSF10,3.8756323856233714e-05,0.0383857046298215,-0.008535273230454544,-0.03184467393453069,-0.02048635313274046,0.00041021143623395137,-0.03282478060032504,0.0525920148704017,-0.030345409801078367,0.08294305393811162,0.02363421765320467,0.08933115626279023,0.030161266445526996,0.0018966499871371973,0.03924630202806523,-0.04429492532867084
GDF5,0.0482150046819207,0.01576174718029328,-0.03267130517172169,,,0.03940820986471594,,0.02196556069096174,-0.011256681632660623,,,0.08118452246464926,0.016963130436232148,-0.02223823579014855,0.023935587021016332,0.010007930343644382
CHAD,,,,0.041476593009549416,,,,-0.02041039884781308,,,,-0.00847038774362795,-0.025717159005338858,-1.6437473323811154e-05,,
RGMA,-0.1207341603324609,0.0750306465590757,-0.007228681449386872,0.0014496783564665705,0.0003494607200559431,0.06201502038623232,-0.008525528337826861,-0.007172305268987188,0.04432540851045741,0.002973210331712882,0.11659012030517392,0.03447750874650949,-0.05549362160331826,0.027491505145251203,0.05952995581711473,0.10129388758085918
CLEC3A,,,,,,,,-0.005167476251416457,,,,,,,,
WNT16,0.01204841766154006,0.015236696547951222,0.020259910624257936,-0.019584112577935287,-0.03921913828809237,-0.02895670946107467,0.07031554555730915,-0.02628655160531513,,,,,-0.021245111946182033,-0.012420916447078467,0.014501935115427515,0.032123214543385174
CX3CL1,-0.040039574360470113,-0.06350410897497265,0.04876295287772397,-0.01876173343758873,-0.0025060177226399936,-0.015617756391986978,0.015256553021242862,0.001561803071383911,-0.05851166828468468,0.12280844455328313,0.04442310014917274,0.020474291780548125,0.01141033435699486,0.03476720399282008,0.08901239751800702,-0.11249056870497434
FGF1,-0.06790847159884275,-0.0005047443795708564,0.005691165733686687,-0.056971142548810624,-0.029787356744732527,0.028085947678031912,-0.03251843804353827,0.05606389553060745,0.033067952544489916,-0.009334751229016709,0.09956460684962451,0.10537053943265619,0.00513355984513563,0.09930285868756523,0.0929169683303248,-0.09705513897142422
ALOX5AP,-0.043712931172325886,-0.024379208963347943,0.026593059664982096,-0.02774591547781375,-0.06322300386518988,0.10325287929128842,0.014807443518549917,-0.008194723784221378,-0.001034023824380739,0.13001137105527485,-0.012814353724979981,-0.03562205996494113,0.09479081868540329,0.006098029687466626,0.05916788512222856,0.062230083788052115
IL1RN,-0.03479577666084359,0.008753657394578984,0.0526124048354272,-0.0629905359472251,0.022867576834634966,-0.01616051686156308,-0.02922152056424459,,-0.012089328102186356,,0.004955052451538668,-0.05162697287688273,,-0.012711291924063403,-0.01895544724214601,0.1001559310585395
PCSK9,,,,,,,,,,,,0.07245970348463661,,-0.012056439739855762,,
NPW,,0.06437972363899781,,0.08123154605910796,0.046160367026929855,,0.11502253596162546,,-0.013464879369830297,-0.00974028230085052,-0.06275304337443814,-0.005788922258951677,-0.023727221368012478,-0.03712492175194062,-0.0378569517243532,0.0302241402463618
CXCL9,-0.011598434312196744,0.002607226121879107,-0.00058330551880885,,0.036014437966017464,0.09720266572230277,0.04621499709014641,-0.024287799301588496,,-0.028892303380694654,,,-0.027832446203409692,,0.013033565013391667,-0.014434564060535778
ANGPTL4,0.04456110959347987,-0.008826329536994519,0.01179387263756463,0.053799530833070805,0.0354565817729264,0.023954495276081445,-0.013822547912021753,0.035094909317617974,0.026817835690442694,0.05427735599949141,0.0008395189313264824,-0.06709460828089449,0.06702677310965459,-0.03785816891426076,-0.05789099663466268,0.07027743245074525
UCN2,,,,-0.03275892347872279,-0.01705302336835294,0.11641196826016524,-0.016924825201734117,,,,-0.041757691486178604,-0.03810644531967287,,-0.013623716937310223,,
OBP2A,,,,,,,,,,0.046901039078019055,0.06064450621217372,,,,-0.0293539221484005,
COL4A3,,0.006442239295343258,0.00893794216430692,0.09321848279564403,0.032235469405584236,,-0.021894056579602476,0.0233470525128117,-0.015246115668290318,,,-0.017359162518321952,0.09386959027174412,-0.019054313446902945,-0.04748302604007069,0.08912961240466645
NRG3,-0.030435360416620004,-0.04006970735069896,-0.009318096464719606,-0.020693776361984773,0.0043426408987518915,-0.016124995046347478,0.030311393907529294,-0.03841122921916013,-0.03260950900208099,-0.0037550663841222137,,0.026119733555927796,-0.06517680046026157,0.03516299659862809,0.13884688302783407,0.0030856390523860406
IL23A,,0.027793429817973232,0.03112723192491899,0.02205322648169236,-0.030660332561046756,0.015233974122105538,,,-0.018549513851298563,0.07862668473102881,0.00823492795987039,-0.01314107181659785,,,0.020216035546451776,0.08783990441302392
COLQ,-0.05572025381128951,-0.02216739160727095,0.03355297887042401,-0.021563686906623192,0.016005767064660885,0.03067885273196754,0.06287139005456428,-0.04387161574187171,-0.0023172872182757984,0.15628992528852206,-0.029892688001074388,0.023364565594391082,0.026385412346498816,0.016865509122075316,0.10604808093460585,-0.02282153955867849
SCGB1A1,,,,,,,,,,,,-0.012448183536721452,,-0.013949375548488584,,
TNFSF12,-0.06194074967867869,-0.03156531277849706,0.03317679484810237,-0.0005053515450887278,-0.011881474540475934,0.07433011228764692,0.04459996146504343,-0.006312435159447592,-0.05411233373187111,0.023984410486677342,0.007597908153440987,0.021454700042053517,-0.02058191472184285,0.014336043736456618,0.06433589131947307,0.0351943228992455
DKK2,,0.01532439706904274,-0.029810997153468438,,-0.01643527847941911,-0.030498147101611743,-0.0173521659555926,-0.0167125903128122,,,,,,-0.016056344268280624,-0.038039303096971726,0.0003570354709625741
FYN,0.046829857364625645,-0.0014882769406238912,0.037722982628754044,-0.0888043065549304,-0.01044976726802389,0.017583260050381345,0.01325536277883596,-0.01560705282996298,-0.004660847037154757,0.011123792313198053,0.07730910955421563,0.04985029831187045,-0.07199328372166114,0.04100898105907131,0.13229949225425067,0.032063990290633386
ACE,0.011540036611036536,0.08356759305788279,-0.06220837273687651,0.007253098418683901,0.010599818309240587,0.026297632261402176,0.034728092364105526,0.007813085137455758,0.028963674596658388,-0.004419273224699582,0.06251271313599395,0.0941178563378926,-0.03170764215864817,-0.03310806329113047,-0.042893555472197004,-0.07550130306376365
IL18,-0.021289453176395932,-0.04016207889199616,0.03281211206753934,-0.04319470243729214,0.01989749558861658,0.05433928961826447,0.029464297399878315,-0.022341583232784398,-0.03636394417786846,0.033014770520891974,-0.022039957915417643,0.08953656873336654,-0.023155826479727602,0.007760460031063541,0.08026437321516014,0.03282571093059714
PPBP,,,,,,,,,,,,-0.025968368836402602,-0.02731744295843221,,,-0.030678212369059026
CCL27,0.051182129023369195,0.08863952771182519,-0.017381421259165166,0.005415836365085083,-0.04862629354942888,0.00397389783715536,-0.012237586607350344,-0.017216372560732416,-0.02174849174124559,0.03486666456115634,0.023909824705239745,0.06880503684861274,-0.02932886246686628,0.06630015368226956,0.013716070009745328,0.024722445807578892
SERPING1,0.011300972486148473,-0.06291906117593575,0.0038250367753433793,0.032502604525296165,0.030234160503385288,0.08202561724891289,0.04139837675545909,0.0021962381177483207,-0.035570118923011436,0.03156969250408332,-0.004907337574255714,0.06491675480642374,0.06090387975673522,0.02646986202667513,-0.006943242005748394,0.05170911314553758
AZGP1,0.021542528959532545,-0.04421745135924392,-0.015018387870134318,0.07189854547154274,0.0373988382224286,-0.007141044762253435,0.06277589291047156,0.018874585365703855,0.05205311410880679,0.07971647404727575,0.0352579775970783,-0.026239447843137424,-0.03928375913509228,0.012617907369898136,0.0745449908279487,-0.02009276274341146
INHA,-0.018306678865008592,-0.007050182018743972,0.06784188946502576,0.062281703493177194,0.0625297423989816,0.01607497915106855,0.01776858714530056,-0.015306282846007569,-0.03588934563443764,,0.11665683106745495,0.06484541192027454,-0.023727221227375618,-0.001360611637170769,0.11464745052883332,0.034269584267532065
SEMA3G,-0.01725512879566966,-0.01790362693215157,0.015593306880354062,,-0.023592339314220535,0.09160090554203261,-0.004837263455180558,0.02940800016378723,-0.017204292635347517,0.14191797295543987,-0.08285484016223123,,-0.021890182994222213,-0.020002268838726113,0.045839938505586104,-0.046573852188472584
OXT,,,,,,,,,,,,,,-0.011681149169335806,,
COL6A1,0.032356359963010284,0.01608022735215092,-0.0002610157653738752,-0.10673980603235433,0.040802184350063386,0.06709495020984542,-0.007537935120945737,-0.010605731372356694,0.07538506326388866,0.011809705833195062,-0.12737043989934968,-0.03211882227341129,-0.0010740306364703737,-0.06644544280143608,-0.1181425816630683,0.031157248555699433
FGF17,,-0.009521854144508348,-0.002831977008863355,0.00984079233070023,0.005995433676283772,0.034564596022573085,-0.024588412835952415,-0.024740926319599958,-0.016006086063895638,,,0.0395266564424823,,-0.03221482684505268,0.04845725601097532,0.07578001233323352
TNFSF8,0.028979698366425936,0.07128160650209343,,,-0.036417131514595774,-0.01616051699962094,-0.013856429033544476,,,-0.0168910431478374,-0.008884729914779994,0.07731486183787939,-0.02124512020564015,-0.012420918086512857,0.047865169230179826,0.052679990728961526
FGF20,-0.0489848118519077,,0.036453076669957465,,0.008325014785008017,0.01762362045923928,-0.022464564180132658,-0.017491228645615243,0.0755245780571709,-0.033675972642367824,,0.043974931785364234,-0.027173338281853313,-0.025131454257048602,-0.012139689535047734,-0.02557324208792421
ICAM3,-0.006606031451505498,0.013767690356823868,-0.03403545504628272,0.11059119107683732,-0.018611043613890613,0.01485650259754186,-0.031944579952242445,0.02594422265455709,-0.0250065655769407,0.03837015405884667,0.02339238559771457,0.04231236529929158,-0.03711837372363047,0.03959573535173893,0.054855825044239775,0.036183810431978464
LAMA4,-0.013615624823806355,0.055643478207079614,-0.07965672267766973,-0.024913573845850082,-0.026933811904818056,0.06626094523781985,-0.033186842279222056,0.0036815898329372195,0.013099246679711898,0.036276391331683616,0.1193453401568517,0.03392227239618656,-0.08001541701101068,0.006599512246013423,-0.07587882510323922,0.053544257197149406
INHBE,,0.08377987578869027,,,,,,,,,,,,,,
DLL4,0.013725621217787141,-0.015198503514459054,0.006921493002883373,-0.04705791090731617,-0.0662037599572716,-0.00439307419403147,0.010636282474310943,-0.024107799050319383,-0.009958446634249956,0.04587369241325496,0.01567943499013037,0.056394198846432174,-0.017914395450611353,0.014672312322133622,0.056181608414454666,0.048629315606729555
SEMA3A,0.018110452681494645,0.05503804992022172,0.025906084577228376,-0.012693055204187686,-0.06785607282148495,0.07450431847897088,-0.0045233261766235685,0.04231134245199066,-0.02395001758812993,0.036809087922457455,-0.06900998650178544,0.006949411792887404,-0.014564520980682913,-0.028406027395267364,0.08168033407543782,0.166889938789669
RLN2,,,,-0.021228461538127966,0.02145186884631525,0.055025134918451325,-0.014114503231550982,-0.018439253059070224,-0.011596590794398213,,-0.008820978787504671,,-0.019912130064074166,-0.013623715435008017,0.08430395342800893,-0.030043668925388445
C5,-0.018674472998017604,-0.04063472576822537,0.048958140420927075,-0.025571211777741916,-0.03128320557780533,0.03625411700260159,-0.0001949434114843789,-0.01564787192025537,-0.0066431927727171915,0.01960600257371256,0.0030325859741910247,-0.05290980272789546,-0.01288938916460341,0.001804239302622606,0.07321696582596873,0.04350850722228988
COMP,,,,,,,,,,,,,-0.0254416011245631,,0.06723704966501819,
EDN2,,-0.000980261357356736,-0.012289942871182067,,,-0.022087426869864323,-0.01713971051683768,,-0.030562425992110034,,,,,,,
C1QA,-0.05584805677585489,-0.06836065997450981,-0.01317586467011534,-0.06118254109036703,-0.013670233825161597,0.08449039785768465,0.02333197145269081,-0.06698835792134751,0.035111040547187264,0.035072358572317185,-0.03788265008513393,0.07689748059644333,-0.04330491791365853,-0.07138624409961604,-0.026075261847464924,-0.025195073220781416
UTS2B,0.05710508420170217,-0.0016198619080991694,0.025761587121115724,,-0.028050249119607844,,0.07797133752345675,0.030346398627499414,,,,,,,0.003556502437077691,
COL9A3,0.01404506948837178,0.00868777886694936,-0.029631790016997908,-0.026728101947533046,-0.03713233430769487,0.07064201293234579,-0.009777300429544543,-0.0007267674048497372,0.045580832242575885,-0.03387236396305983,0.08604250342670329,0.05506805895951138,-0.026949253707991783,-0.005267215720867774,0.09956554528278108,0.06162689478063966
DLK1,,,,,0.010023745020311172,,-0.015373987041564629,,,0.10661035948705332,0.05040876993681008,,,,,-0.02967814753660971
HGF,-0.04578890624499455,-0.0007436616561148292,0.008672267049316375,-0.03234848487071922,0.04671520155262097,-0.00912411090717827,-0.01783100815270884,0.0283965871753187,-0.017662896602207632,0.07782678236071369,-0.025767534689209597,0.07224412383766264,0.06453532097383104,0.034035796969339255,0.03528008309525716,-0.011836237328210965
P4HB,-0.013971822777068234,-0.017697652979022198,-0.005384504658497903,0.041495564850606494,0.04975692682069137,0.08119046934952343,-0.059635628936776854,-0.020037142784109552,-0.017549753703961005,-0.07006888170056307,-0.12854150981048726,-0.0474664549941007,-0.04909174739899181,-0.06850850435974558,-0.12130513268508684,0.026652119118570454
ADCYAP1,-0.04010740878882968,,-0.0010530787825756836,0.04143000866712672,-0.03146132549539363,0.03272146478478374,0.0715341354996723,-0.014164141150609755,-0.017087905114290234,-0.008976991225998923,,0.03686907193531921,-0.04283577383692614,-0.0009552403914969593,0.003519447389693262,-0.044352839990826044
GREM1,0.015138311485525503,-0.04818216458962799,0.014685656231227036,,-0.012676975336635058,-0.014466052021450486,0.012084128029113949,-0.01954869967804844,0.03207763025701638,-0.01975373558867578,0.0736545645139063,0.002724045373235363,0.031651713789872915,0.01898607341855782,-0.01958841405798041,-0.005938142587936252
EGF,0.007602550850543425,0.019912774300379646,0.06501099623723669,,0.005537175973918559,0.1257847749123653,0.032127043979210894,0.008826292767171999,0.04211461442711242,-0.035357804937565206,0.007296090139421004,-0.020944819232673464,0.04493520728608363,-0.017152858201418444,0.05992678762744249,0.03782597010643665
VEGFB,-0.0161549409353565,-0.01750018709688319,0.03469479326614725,0.027118189636154914,0.03514938822433464,0.030309266837867947,-0.02000270383780274,0.005211777305250936,0.026246242350228866,-0.08287812015439408,0.0078394231339251,-0.04054822458513026,0.004050994590609106,0.014182952228590446,0.08161498810012906,-0.018872297662655354
FARP2,-0.07139405385702374,0.10520189980942644,-0.028508815538411857,0.0031637051319500812,-0.017610925012636603,0.015892980140470456,-0.012858683060421577,-0.01444851846395997,-0.007295576841005864,-0.011646981225651103,-0.03825878652434219,0.027645768581591262,-0.08564737338292312,-0.013696136739848479,0.07390700063463204,0.01998316966862741
BMP3,,,,,,,,-0.03388316220330627,,,,,,,,
IHH,,,,,,,,-0.02489263856426796,,,,0.03826032189950714,,-0.013458107888781748,,
LAMA2,0.006288967462810406,0.047126677055363005,-0.05028273974140888,-0.03291483735863182,-0.058971234728690626,0.07986578163214464,-0.041552747472914126,-0.02245681002265983,-0.029631253378237396,0.10054379697526994,-0.010356633256742092,0.11464129340972626,0.0019145003055801985,0.03764912826921896,-0.061224610107911304,0.012532817018938767
SERPINC1,,,,,,,-0.013053400991352802,,,,,-0.02094482089888001,,-0.01329055892660079,,
NRG1,,-0.018460029837593914,-0.02548285271357479,-0.01900674099729329,-0.002062960497863425,-0.035594202590721914,0.046836925708862345,-0.0032839068319188676,-0.02342237174597271,-0.034805416090248564,-0.04000051294390212,-0.04523813058644903,,0.012672228713271899,0.03555854803586197,0.062048248990832035
SPINK1,,-0.06990871629442666,0.04913898145285797,0.07025413431896373,0.024214826038106832,,,,-0.011596590794398213,,,-0.0499658566079878,,-0.016336771434458174,-0.024581181178315897,-0.022025303150266764
EFEMP2,0.013204901521046468,0.016937383776460355,0.0029837382786152534,0.0638311388565922,0.037671341873659454,0.0758271662475628,-0.038843585929162365,0.003424568364547375,0.06285176293953548,0.04601443734301528,-0.054418782868296135,-0.03750418529363111,-0.09229357909850675,-0.041078586769299076,-0.023862416549446902,0.055950080988971404
SELPLG,-0.013789686230245006,0.014881418346376553,0.02601822312059049,0.021349688634066895,-0.07063675170174169,0.03909059534241252,0.031904674455058166,-0.04458622168519737,0.004755287330116028,0.018424546719735684,0.019948160615992108,0.09863880222048872,-0.037085555434663985,0.016480105095469485,0.07542013334009696,0.06348352017094175
GDF6,,0.02176544783978114,-0.022492738176307564,-0.027142372280874034,0.0419927419617561,-0.02075419545428546,,,,,,-0.004934952297194653,,0.08720603434841613,,
HLA-E,-0.02190042647299545,-0.03951637275608446,-0.027423971574324815,0.0005242916821562474,-0.009974751758120784,0.08349965416913309,0.07302773384556065,0.011760921210586108,-0.04680873468508092,0.01070259077248899,-0.00247690425589011,0.008127652203188201,0.0008695810770626011,-0.03037628232960958,-0.013285435996041144,-0.05997034684350555
PTN,0.03239706385466376,0.038803297472706534,0.008742631195301234,-0.10359172122728483,-0.05596311361573442,0.08055881863923085,-0.021063837927239384,0.008481567712666624,0.06314650689110879,0.10803762844909777,0.03063704963931736,0.05092737993422171,-0.020261888050168826,-0.03497863379910159,0.09099162361300228,0.12409906061081656
CD274,-0.019117485961098142,0.02136986831856501,-0.009424418767229872,-0.008265113858951019,-0.010713449414819052,0.09197092425353677,0.03713557856839498,-0.010419449383070257,0.01636528441735607,0.11748469227088917,-0.12132800504387128,0.07860233990731197,0.03741173731282281,0.05804343034105418,0.04945997290435676,0.07195926931839548
FGF10,,,,,,,,-0.008923974634925029,,,0.01881971156919419,,,,,
CD14,-0.02643954013261834,0.017225840073787024,-0.047781012139544436,-0.001130830505428527,0.056054966262481576,0.1112099170882541,-0.0037671755073532083,-0.023474923723334085,-0.05695180601145793,0.03523231618426562,-0.09586416587438491,0.05369405937528111,0.039139199645675256,-0.06568242656295108,0.05159292443239467,0.0236632195492408
SFTPD,,0.06010113612861362,-0.02385010383714758,,,,0.015575193041908368,-0.014917557033118499,0.05150997445266004,-0.026254387289493118,0.043778114031300365,0.006806566283626642,0.0036418662234326093,0.008688333261215398,0.047904397470499384,-0.016897215157205298
SLIT1,0.0403438318127441,-0.0040986705970049156,0.07511444609836712,-0.022136319439037835,-0.04675970229717405,0.023137766031031112,-0.05303003268182492,-0.01571268642306117,0.02597351861929691,0.006816295089154451,0.07976433086684216,0.04546204830714638,0.0003926286871963367,0.0010616993831224016,0.06091930470574784,-0.11077170253125919
CNTF,-0.036240492604421026,,,,-0.024849320137915874,-0.0217141593059326,0.013234092769057064,-0.019548697988500438,0.08610126005213713,,,,-0.021890191632227007,-0.013623716937310223,,
BST1,0.041946926256159096,0.09090111157633224,-0.009344099699453736,0.028170502268138463,-0.019953782134325842,0.07403505214241363,0.06300387735053835,0.002476614016811562,-0.028031566656373266,0.12984001767271205,-0.021445563650560055,0.026577516020720355,-0.05771739736455203,-0.020478756860496442,0.1215550156704994,0.0420989763802697
AGTRAP,-0.0655525169279546,-0.002202583699746176,-0.059203429859346075,-0.007297996522859522,0.022302509926973142,0.09061555647758918,0.021996557047140434,-0.007919441097006505,0.04814309479887965,-0.011537677634043772,0.0796488680870107,0.01472679056578529,0.034365794825321,-0.04114602168633738,0.03963466126151991,0.03270768174076058
LAMC1,0.04544424974965878,-0.02926428469926001,0.013623639690227464,0.027822983729789044,0.008924841823932545,0.09099570152401959,-0.0038280613490223776,-0.026277181527522318,0.02654208239411466,0.04915528205379203,-0.03677108797860807,-0.011073077919629167,0.022336550811259438,-0.04948273685310063,-0.08936356382264622,0.03415823020802315
COL6A3,0.005717717567739608,0.027343810305302647,-0.013566779341036516,-0.010238863143437447,-0.06352259078809952,0.03862648978242791,-0.023069698665601584,-0.0008475671545880268,0.0595723715246567,0.08682757619328861,0.07188408558219378,0.025546349476820503,-0.01876751979383898,-0.04026872937405312,-0.07795654839196331,0.023760328460079992
FN1,-0.016610688213101733,-0.055427552051162926,-0.03139577884057444,0.005484129300826939,-0.07683533708037503,0.09362513853788763,-0.047216446022762086,-0.010554020970215985,0.004990558693385709,0.012613675715963437,0.04570602489343011,-0.0726248218289088,0.015562482189836229,-0.0249687207923637,-0.15930303293406836,-0.092922263268066
MIF,0.08610403204395867,0.02261389069001043,0.04840211380073183,0.05069270516910081,0.0636718499342098,0.05703365408196151,-0.02895833882870311,-0.0377120204068742,-0.011019857453377614,-0.07941792550415072,-0.0809619119545569,-0.10236506795427723,0.009882907300953545,0.04306917030627395,0.10445669597528592,0.09483474109301432
JAG1,0.015392007542897322,0.006973388760593316,-3.508414604967181e-05,0.022410378783913117,-0.04422735919707078,0.08862570539382232,0.023512651844415856,0.019423460587146474,0.07547765515545003,0.056084184468972495,-0.13498157908503622,-0.041288891938028024,-0.05143835332652917,-0.041455132003087224,-0.10330972371835621,0.013282015358100691
NID2,0.010953392407001054,-0.02124215571895451,-0.027046453095172816,-0.061410635160192246,-0.06256895018728499,0.04004131067118446,0.01906249788659872,0.01423714923925903,0.057965326355172146,0.057456235666414716,-0.029528428883857153,0.06228994875558462,-0.008522441946219421,0.04923656406343235,-0.046499941866356954,-0.014170741118039776
EFNB1,-0.001184513026001672,-0.020287528509915435,-0.04633840948860563,-0.0014994644554235735,0.029811523864250743,0.06409153079438534,0.003598776482991845,-0.017285867381486315,0.04909272924369606,0.03232233359681648,0.0794856303115341,-0.01568651813564361,-0.0005621501018285089,0.05989793130217436,0.026267701900661532,0.002288788268303197
COL4A2,-0.008903601299718863,0.016148837205308395,-0.02825000984824993,-0.005801700218473664,-0.03882489956364157,0.07860869792789522,-0.044054418561395504,0.0008218976048074987,0.03775916885666911,0.021975966234873107,-0.0014259885689030683,-0.033581130680047436,0.031294503014916986,-0.05770316254130578,-0.1320291604473673,-0.0975790812766839
SPP1,-0.025897682105523893,-0.06935594744964335,0.03181445209125909,-0.08444742343283128,0.0575124733042531,0.10984151028496549,-0.04116246007120733,-0.022954762253354414,0.010518922087052782,0.11539815581322566,-0.12258602029668975,-0.03562077773422523,0.03262754393698651,-0.01656670986246606,-0.07523718667520367,0.06583502440389484
PODXL2,-0.03807116586307068,0.026020458078323906,0.004836517825198825,0.019660919306782473,-0.019869809082946437,-0.015995070931525652,-0.0015525017901201503,0.0669356297312457,0.03268560398734342,0.11646405853040366,0.0818517277403066,0.038654770030066,-0.027719422849005627,0.05226767038980328,0.039706304903378016,-0.04229206912334314
IFNE,,,,,,,,0.031024853539531997,,,,,,,,
FGF9,-0.020461216999149684,0.024210997978364655,0.09580566015009227,-0.024442688918932195,-0.00508699234302844,-0.017953520742495125,-0.016251732159088428,-0.03254779675843749,-0.025145784763038248,,,0.09042258869610567,,0.042834450714966034,0.02090201687080174,-0.03143254744320851
ITIH2,0.020899649148002665,-0.01494717748034368,0.02849573971601043,,-0.04573509965569101,0.050183605198369126,,0.036508481886346776,-0.018872409819447506,,,0.019203860118312897,-0.029622546620717966,-0.03920210465074765,0.004119652314492998,0.09696590527650473
ADAM10,0.03014066999157256,-0.01273547267554698,-0.07493844470393371,0.003904903959301924,-0.05232254245408164,0.0983863902805105,0.0011176391420639606,0.022750868385922537,0.06741242372423896,-0.004636919778276015,-0.1255334526971013,0.019714996197983798,-0.01629325230415721,-0.040825467538921724,-0.041126002407388736,-0.010989292797723857
CFH,-0.02248893165301593,-0.02558248841358259,-0.03977897338628701,-0.04538224610101224,-0.017868879550941266,0.08577973076378555,0.02346421348055498,-0.01494213726970757,0.0033110860864063512,0.14699978149811685,0.012992837286273004,0.07100427683230756,-0.02126499120064559,-0.04358330369968426,0.012450833517273515,0.04880436720015735
COL4A5,0.057748638796340415,0.06388527673411133,-0.06309934396555532,-0.03126900955721189,-0.06705130645170962,0.020590180942887417,-0.02271065008042429,0.010065037032960812,0.005381828454879045,0.033928432116043426,0.06087556731308575,0.052638889882891345,0.045491838552631926,0.035551085213849844,0.04007778428217002,0.1427704372799906
LTBP3,0.03913969379088519,-0.00935431406373935,0.060646006502714137,0.010611331146772022,-0.00285863488845768,0.03177356622127031,-0.01973791865155989,0.02631639283926866,9.589123994213968e-05,0.014705150254407233,-0.12141338155078625,-0.026802020315743868,0.022522074119930034,-0.005876518131200644,0.01188630449472683,0.07092596365963129
GNB3,-0.015590562507722294,-0.011467668750283275,0.010234079043499909,-0.03094021484759043,-0.00867060629773869,0.0714963330204035,0.03977169419530421,0.03912208773019558,0.01824905469793912,-0.06955080720155683,0.02400469567333017,-0.0010151413480860157,-0.02285239348012694,-0.005301267311205981,0.10317132464247797,0.06778403068847223
COL6A2,0.022813825999239205,0.008221215398613427,0.014538516168093537,0.01783754882285795,-0.010110422427965981,0.07820565412692862,-0.02939742561453014,-0.021061197348831745,0.04782702503293907,0.0542428544300246,-0.08066705747136298,-0.040175558857952307,0.0218113441620483,-0.07462216333122115,-0.12110134090249706,-0.022200986539087773
PLG,,,,,,,,,0.0038229573088440273,,,,,,,
GDF9,-0.025004764516985776,-0.0441287832411971,-0.017942524338440964,-0.03033470079351747,0.021286278326104573,0.03389477098445934,0.031618156364967884,0.01999666720132587,-0.0014639812879756276,-0.02739479537166531,-0.06830710479666738,-0.014564651430221726,-0.03213666619633018,0.0484144337043891,0.06570295451520675,0.06298897196396229
NCAM1,-0.03875741285456789,0.059497246844435324,-0.017195515002008038,-0.09656064359682663,-0.03943901094972821,-0.02312798353334573,0.00999937687204774,0.0021764905579505036,0.030440440557430434,-0.05685534499169157,0.004069770876611364,0.021843122940883853,0.041906317063245956,0.021829393971456265,0.022642275433410877,-0.08795008715849259
APOC2,-0.018460555525846162,0.08683124917976859,0.0468775564397066,-0.01615195887463063,-0.026090777599539403,0.04222358466920553,0.056080749981409383,0.008823471910360571,0.051229395083000305,-0.012262068110128274,0.03426753540518196,0.02951566040342636,0.05848091517238716,-0.051750700589772894,0.04824458752530308,0.00995728377273928
BST2,0.0007624563941091722,0.016099609420184038,0.007628176144030378,0.013595911609709545,0.02835222316355219,0.09915814197661549,-0.004179861727696016,-0.03476671300753232,0.03730017880331866,0.04167732948842569,0.09610202064239891,0.11450694898436271,-0.022392955037716395,0.010154588656529682,0.03311195052531437,0.08782563545234053
COL5A1,-0.050779190623764014,0.04205879384316925,0.0018155066276865318,-0.0185284145294146,-0.057477310971818074,-0.0007185923838583954,-0.006157641867335613,0.027974591062351003,0.04675789508288895,0.07297923793148946,-0.060353320371957356,-0.037480285057775134,-0.07499779089530209,2.96682179287481e-05,-0.09958108472542523,-0.03394543300646848
