,UKF251,UKF259,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
PSEN1,-0.008149333231113304,0.02596843251465383,0.011259830458607721,0.039269535858535515,-0.0006128644928962878,0.009144933851144288,0.02598596795910682,0.08341403225571999
CALM2,-0.007295919660532261,0.014296874095032613,0.01584261206830582,0.07107827061302817,0.08428238807499698,0.05450086779958368,-0.01990279024988608,-0.037786214874353755
CLEC2B,0.011284077276584271,0.03104166370873323,0.020466888800954198,-0.0610830683966703,0.05065798842613886,0.02600298202206286,-0.006025558556749165,0.011204735426366182
NTNG1,-0.015892283804848292,0.05931862754589074,-0.007918310702666227,0.01995278795701826,0.10476695359411482,0.028288482702159074,0.055684984981156094,0.006738829762866405
LRIG1,-0.09922997834623962,-0.006976609042724938,-0.012681242725634551,0.03137382088470197,0.06254229289104868,-0.045427128375414266,0.016997415561441413,-0.0448016644734945
CPAMD8,,-0.011419698340843812,-0.014230122105973722,,0.0033448490363880605,-0.019071504508267254,,0.027140124182067335
GHRL,-0.017585314634548127,0.07086506703685884,0.022132536923215474,,,-0.05750061875511333,-0.01716392560115834,0.008416058152236864
NPY,0.027300617817739486,0.04398012875360966,0.008886290062005364,-0.011456391270917007,-0.02808093673723714,-0.004074718632810134,0.02796110439529768,-0.033483436232792846
MMP2,-0.004297081571085331,-0.015939350719594386,-0.0345291115637675,-0.019173919111810506,-0.03452984835499813,0.0026175123150346874,0.00507388849145702,0.10314052028331622
LHB,,-0.009945694836261251,,,,,,
PPY,,-0.017312554016352868,-0.010399904179374449,-0.0677682405729013,-0.07701542599908764,,-0.012473631110878439,0.05415684732994301
ALKAL2,-0.011128338984123248,0.13613764140843324,-0.02508624544014443,0.04421084209725985,0.07989170768963248,-0.029131953506396635,0.008464116320091744,-0.004817867273106738
CSF1,0.008185608161168131,0.03974307819225585,0.033618347411899396,-0.006331937274675005,-0.005744943153243422,-0.0653232713784417,0.01846929217898104,0.08729488130643685
SEMA4C,-0.002177444591441258,-0.022416585952176667,-0.0026529060508399876,-0.0016582590628662504,0.047506256502787156,0.04876005399711901,0.028321656985839633,0.044153851553484585
ICAM2,0.026401850595259024,0.026913635829087658,-0.029864473813003493,0.06843037220922624,0.057595261721820556,0.0026894287949870248,0.0009564531609471459,0.07344974882483687
SYTL3,0.05302340344615404,0.04341845217966573,0.0419340145092781,-0.0435326537657072,0.08903551941934844,0.00031500617964395645,-0.04054573649144892,-0.024756483300624355
IL1A,-0.022205090356834635,0.005241529838243067,0.02356833424174215,0.004564979071809604,-0.004257489558345153,0.02039646421798781,0.03333861541998976,0.1428598374315813
HLA-G,,-0.010504578356556197,,-0.04716690769940078,0.015445232510932383,,-0.015033426551815398,
PGF,0.01583922231824479,-0.012725541982639088,-0.043697581166527,0.026323271797964745,0.04291703777624804,0.03717547907384447,0.01293363180968139,0.1015666919504905
LGALS8,0.008557748916547724,-0.021726137544214735,-0.022962091948584444,0.06290425463430593,0.003885763778797112,0.01133638797468442,0.02358850120981951,0.02883655482693359
DKK3,-0.04589179845648126,-0.05654256482235166,-0.08995708704098569,0.024758743446684203,0.04523884606024637,-0.04141894142409251,-0.012424733062172542,-0.019699760427475888
COL16A1,-0.05958249990430489,-0.006570787496499981,0.05467100501630218,0.06485194839027955,0.04483581586353366,-0.050956484052089426,0.04335080488413379,0.09345343113323654
TPH1,,-0.019115619823493364,-0.02405279606125328,-0.05180931095729525,-0.002432638335664897,-0.009536597737132788,-0.02762126115628749,0.035846792790352806
TNC,-0.014619705691209496,0.011582072186547741,0.01015944396001833,0.04356236910851199,-0.04908424252493831,-0.05701605954863737,0.006404175483584339,-0.06746365069201384
TNFSF9,-0.018609119763996138,-0.017226670378488455,0.0677067644858426,0.04205632187723906,0.03393119080332038,0.06954187927908868,0.0368517972980796,-0.02214918754202224
C4A,-0.010966479257987535,0.012836249170576948,-0.012328564758914137,0.012711190002467329,,-0.03894535698335093,-0.016034983115143946,
CNTN2,0.03717175748263342,-0.034772262634708485,0.009649645143867012,0.12335104470676171,0.06467937513622839,-0.050138960487323574,-0.04365535821735859,-0.05775111768438489
F7,,,,0.11527068212166612,,,-0.015867634340449573,-0.026345038210984523
LUM,0.14333180198901932,-0.016462848936673005,0.020611799418164666,-0.0008413265817356253,0.024481806394701756,0.03343196047789958,0.001381103386269709,0.02337454339109633
BTC,-0.017160592289648075,0.03235885759747808,,0.059330241263936295,0.01929043683545412,-0.03341658607985979,-0.015355416011004647,0.11929281736955506
APOC1,0.06713640725219237,-0.04863549572957855,0.061867512400871065,0.07082441557309312,0.044945384280845706,-0.042029960552085195,-0.007189450256099739,0.13006986090862777
PKM,-0.002791783171450064,-0.008006884070595311,-0.054956558833821674,-0.012834670985487726,-0.09153325369138345,0.05245609983090692,-0.0021324046109600873,-0.09133284039713034
TNF,0.07081469850922101,0.009559595892811008,-0.008367635258549866,-0.0010007515988250852,0.0038317678602808663,,,0.07507569226992865
GNAS,-0.003829749378655306,-0.003524498880311207,-0.0393129526803264,-0.08546110433157211,-0.05875111817804119,-0.03481307769620672,0.02780531207621417,0.04487768105718028
BMP8B,0.03484127920528253,0.022162393607220308,0.06590252032735354,-0.02668751156126465,-0.01602913736361542,0.018436551992176333,-0.04188369696029154,0.015438954497141121
LIPH,,0.024273367685292174,-0.009940193412259504,-0.02138303261354299,0.035369618052224716,,-0.02519850515796769,-0.032695296624080265
CCL28,,,0.0030217220201400755,,,-0.007735874567727011,,-0.031021836086777537
PTPN11,0.029935388393102898,0.030780202529043364,-0.02070400813895677,-0.03583821473506097,0.037398271971454775,0.05441708783208184,-0.053094283147090644,-0.03458187001214055
ADAM12,0.011234105945701867,0.05120372536029999,-0.02688845479833061,0.04124126959507617,-0.010759084297276669,-0.061238657586698504,-5.024838092328689e-05,0.07965384492489533
EPO,,0.02201317000202946,0.09594902728765224,-0.004643269081300006,0.01878430994210162,,0.034166379787587874,
EDN3,0.0415306813252163,-0.01895790507355601,-0.01611933926006086,0.01791358908402771,0.021331052752395625,-0.0005006844286304956,-0.028638397550922925,0.014546066649415169
CCL22,-0.01386425818205983,,0.0050673441037486335,-0.026282890367295482,-0.029484117152913963,-0.03341658755874847,-0.013320732159218342,
CCL2,0.029067455110865847,0.0045810250001599205,0.018183770254305537,0.0028392668495892497,0.0242430399159374,0.015253672528454275,-0.007601743774771311,0.025803366552943775
DSCAM,0.016690863915958854,-0.04218489429727283,-0.007405749873372613,-0.029285693393109487,0.030075687458656762,0.05897718361895568,0.06702189776635646,0.13928043238434853
ANG,0.01689274752177174,0.003416255922892402,-0.03023902386019758,-0.017275086487389443,0.004831795387565171,0.006149157300678164,-0.020937787628614826,-0.02251059840490972
FBLN2,0.029149408577813275,-0.023091448663408193,-0.036391258515990205,-0.008335023247758184,0.013932014034970554,0.019645097307518,-0.0005589446182913633,0.10880058975223472
VTN,,0.05793755974112025,0.04692080814319881,0.02190667931287969,-0.022671387573256273,,-0.019657442721908572,0.030669501019395726
VEGFA,0.04624193842238097,0.01658319787988843,-0.04656553025796935,-0.10477540748505126,-0.10926855420204137,0.03645529318419627,0.002891754011597006,-0.06745447321229409
F10,-0.01582517381240415,,0.08631800205368553,,0.0044868043671042225,-0.01041894527664065,0.003722646222256726,0.030356852537352107
SERPINA1,-0.013544016020950416,-0.027152763896410376,0.04829209534237478,-0.01574074487852373,-0.048171801908190905,0.012020471176477188,-0.0601613897148535,0.0546313029665148
VWF,0.04624803451904425,-0.026584835725831903,0.02377978674351754,0.06942126601941627,0.04298115822345956,0.008788601503264536,0.007651531215419186,0.07598223209028827
GDNF,,0.03463097169887072,,-0.010747911010598358,0.0009139942261669758,,0.013094365418818445,
VASP,0.008066227296163617,-0.039785435063974764,-0.021493025963535417,-0.009301681576485858,-0.023116559976158645,-0.05287636474594553,0.021369785514674822,0.05074170897715
ADAM15,0.018818641373703364,-0.017478410445178234,-0.010381504938539008,0.02737205924384825,0.0014032086258763427,-0.050206220349730914,0.019202781483769013,0.08123605808497088
WNT2,,,,0.030893045512438967,-0.03311336493023794,,-0.018228274055163578,0.14188116390946762
CALCB,0.07883944839706647,,,0.009578437613409348,0.016195176423526584,,-0.0237134990178124,0.07687176411090887
OLFM2,0.00019076916596028585,0.017110018515504748,-0.0025416329884669405,0.04198870676771527,0.0074054937109129405,-0.004786330766710897,0.0520021344936088,0.007491566200474638
MFAP2,-0.019639022506756008,0.010183917309054866,0.04296524973193965,0.062176942285461854,0.05246112404033067,0.026908230037484198,0.005577468036937847,0.10697963339375142
HLA-C,0.05442601904429305,0.01717088389617233,0.06284473974383402,-0.04163418820640196,-0.033479034537344896,-0.039875935746097685,0.03592487291255002,0.04079869980522889
THBS1,0.13393061927536437,-5.807874767355036e-05,0.020527202824297333,0.028300522587801333,-0.008604099978820662,-0.04290736340585271,-0.07211795365991261,0.018635472857363257
HSPA4,-0.026786915897076727,0.053734610535702415,0.029567461422686927,0.01852690862484533,0.0238452936652562,0.0006335879117976682,-0.01209339973312176,-0.049826800147123734
LMAN1,0.00994403458041648,-0.011942564390921558,0.004434608994044689,-0.06754488747085084,-0.04677627515884054,-0.02957582837236169,0.019115385285304504,-0.08733981016100732
LYPD3,-0.012779960758918943,0.04019579176419731,0.004145484947701883,-0.0020593761436872096,0.023616878868895713,,-0.02417863979591205,0.02001293330520178
APOE,0.0736688541794935,0.017233248884229842,0.0466371876509501,0.023236985752752647,-0.030385625436887265,0.018822917659190478,-0.026870015079522507,0.07645566000756981
SOSTDC1,,,0.008113445416905868,-0.010169008902737775,0.0859306014861561,,0.04550157142920238,0.044903865889761946
ANXA1,0.028422953011725906,-0.003762333898317751,0.022409798397851944,0.03997889797622743,0.017148032099149082,0.03775710957944373,-0.028707206057167572,0.05280655611722886
WNT2B,-0.018001051404029744,-0.009375891007884062,0.0031887005575510947,-0.021972269852772196,-0.006739497407140814,0.029566321665394014,-0.0012982187459599597,0.05687231176158567
AMH,-0.01716059409487007,-0.015514981665361121,-0.014990936049024448,0.024765249783720366,0.01815390659237536,-0.02692052474177619,0.038604913981003526,0.026343953778919772
GDF10,-0.014377664896764245,,-0.014005705004052328,0.036893808591785184,0.020964637326004967,-0.03397672553868249,0.024745441338676705,-0.01777567945903966
EFNB3,0.09047654280840318,-0.00427449763093119,-0.03779702269072707,0.00663048801690855,-0.012834906016076897,-0.009557078986542062,-0.034776691935016465,0.03263598165204014
LTB,0.010717988809674336,-0.014641625267680687,0.012317112051776045,0.06242254058014327,0.07586944125579045,0.0023230362751096283,-0.03240106912739839,0.007159067518194734
ANGPT2,-0.0008530253190362042,-0.002182447127858379,0.012403264058792619,0.038310221060284005,0.04981225984187026,-0.03599573959473516,0.06445316207629286,0.06532975151916602
NRTN,,,,,,-0.03397673772767274,-0.0135176577103448,
ADAM17,0.02252456133675098,0.044424156361473094,0.04878983452697467,-0.043748697916498054,-0.02159729976826387,-0.02854308382982486,-0.08156295017277078,-0.014710722739463245
LRPAP1,-0.010582751031613382,-0.00491115541717484,-0.04055729441240028,0.054525073204442796,0.05733497916711721,0.013242620103828328,-0.03803398518317274,-0.02778716266138639
NID1,0.009380027223965583,0.024339837793911637,-0.030941464808916155,0.019947170219131283,-0.029481865609161287,0.025182644169189642,-0.032923998093183596,0.07798442072670712
MST1,0.05018069522032995,0.014631310097147363,-0.032010311626300615,0.058489862018328356,0.06619764920468794,0.046631547368437415,-0.018386259068808242,0.00372471727110721
DCN,0.06363893268625902,-0.0236647323736055,-0.010633761741629102,0.012609299815799767,-0.002364127259406468,0.018915650198299074,0.035963732179843874,0.13279519367955495
IGFL2,,,0.03169126170808622,,0.09396690348501226,,,
COL7A1,-0.029359217880632046,0.004777221989784585,0.018216012816507324,-0.001893383285710076,0.0016449604985593568,-0.017935869402765557,-0.0039472611448419185,0.15361606490896948
CALR,0.012990328536937839,0.020563880133598018,-0.02765045640867449,-0.05634049585974103,-0.05125681283400464,-0.020795746624278647,-0.03629608680482023,0.07302419506914871
PIGA,0.0840622483888116,0.0069960870568399405,0.015160712020615802,0.004608810766902421,-0.03725603433708362,0.0023507423823388328,0.022514531361861656,-0.05556821004055998
CD200,0.06117910378469679,-0.01605326684791934,-0.013227810360512215,0.08144192040627606,0.06919833304796029,0.031863082299850645,-0.007581629089823004,-0.013530874165028003
GRP,0.09409300720633416,,-0.01914159062013433,,0.05491476332979203,-0.010766727134367118,-0.014826661042162083,-0.030639601987256345
CDH1,-0.029221320505046274,8.276314110176999e-05,-0.009648355596826195,-0.006606463664738654,0.14500658714659026,0.015215880288061433,0.08494824744531894,0.08518903806122291
LPL,0.00534968432683852,-0.036847924227703215,-0.0004475061003259037,0.0906339694505381,0.10290771649787943,-0.057928908014465874,0.01608332065602383,0.10935422533142969
SEMA5A,-0.03384077765394419,0.016234195881080528,-0.0015598837089582708,0.0061526564310589995,0.08525915182477567,-0.04627503983235905,-0.0023342473737738858,0.033727602673625116
SEMA7A,-0.003805726570004789,-0.0012547110614599198,0.007307848147636321,0.040936429582517773,0.02171547448366262,-0.01788654952984258,-0.03326174735779843,-0.011855310974758492
SEMA4G,0.045417153095408995,0.013211946667634958,0.025545944101715668,0.010628398123179983,0.044264944492517465,-0.004486853706675189,0.04062533155938882,0.0011967550808044398
SEMA3B,0.012676858552052984,-0.006800751441807607,0.02526237234475688,0.049379900278950666,0.006733212108608152,0.01780070514197497,-0.020089930928410903,-0.007824992930726362
RPH3A,-0.02829932238316696,0.0042526104341932,0.03784409867556733,0.017481522745442655,0.012275745061040733,0.037730772702554066,-0.0023505150912683974,-0.03718847862028067
JAG2,0.03510788198791541,0.016597661664176568,0.005158701014469493,0.08534455609269875,0.05399175177210429,0.0262607355100419,-0.01239296212297637,0.07546134699967795
CGN,-0.016615998748336934,0.007437575037561754,0.005840828012149192,0.058393345177451254,0.008639255773765023,0.016005346244107013,0.0007337160177874691,0.08849019114664812
GDF15,-0.001496877574418027,0.0022970216057944634,-0.02485071069141128,0.020389098809427804,-0.05039296031234957,0.05559366147775532,-0.07024041999299718,0.10869508582722939
SEMA4F,0.008887655939095018,0.0032310564313559336,-0.01777806500869928,0.08766799668748544,0.026444079606146715,-0.0177778870764886,0.029539530867477674,0.06195977294063687
NXPH1,-0.02124394422593703,0.023237807816624306,0.001032269017632402,0.0040179969473600596,0.04910851851895234,-0.020836005196602173,0.023766543681122784,0.05638031189796774
ARF1,-0.022691067487952188,0.013734165888155363,0.005768381164401611,0.0734598122934787,-0.002893397051684875,0.013836875765851655,-0.012093966492504,-0.04039015039132094
EBI3,0.013676707038000044,-0.05286838748137912,-0.004988688459392898,0.04241229560856552,0.033665429206840736,0.06680315102197677,0.0638257124125085,0.11074641304561679
TIMP1,-0.035390423627650144,0.00449578015166782,-0.01302388654921282,-0.06420593877754363,-0.09168500936568368,0.011785510243029861,-0.050167263419152355,0.07346279372578743
SEMA3C,-0.021627725148445236,-0.02329202511709721,0.048293335634693964,0.05577386971221991,-0.02647121112586192,-0.02413549554295328,0.011044347547908047,0.03613865972435667
GAS6,0.009747604410122521,-0.001753801495783935,0.026481704187296257,0.010303044339901668,0.0012332068655130095,0.08476583408667455,0.03582242149345809,-0.008122161322943706
MEPE,,-0.022837090320939033,-0.03670141227905149,0.04752142023047206,0.007629376684229682,,-0.022880131554823456,-0.08144030655559474
SERPINE1,0.048801660433630496,-0.020067385896455427,0.030828210511345603,-0.021045748948772463,-0.0964554214272932,0.019972361046064317,-0.004708574708205244,0.06688019285828406
RSPO2,-0.01910274928376188,-0.01261779876370741,-0.024608335261909375,0.06443079159162347,0.02431982579711372,0.0005358318338386368,0.07159410899261517,-0.008106491564383181
SHBG,0.01747959685269213,0.007779669310621355,0.07050210656995609,0.038753185304346995,0.0276985543877774,-0.04498404357304925,0.013057792723645064,0.046791025084498714
LGALS3BP,0.027036958788247478,0.023865298388528404,0.013492596770588157,0.014608520886569349,-0.04216845091908508,-0.06271032622798663,-0.012036368450746413,0.03003451912913136
LAMB1,0.03451038894610581,-0.019244387503266142,-0.006850084039022222,0.06464298222657966,-0.010225466881530611,0.030775710130323986,-0.0185293845422582,0.06305339941326844
SPTBN2,0.04514914771638697,-0.05461296438738798,-0.008386292960591549,0.015273986038325128,0.044800031986834694,-0.0399476340069359,-0.021450852510504725,0.0005988328913382529
COL1A2,0.01997596879393187,-0.03704153427254697,-0.03438097746722361,-0.007046726399388614,-0.04331980599667823,-0.012263026694790976,0.02256128045649981,0.10923176100009675
DEFB1,-0.010802296650251104,,-0.01098402628725794,,,,,0.1721874815694508
SCT,,,-0.010095673738711782,,,,,
WNT11,,0.01746719809553372,,0.05201523676094785,0.05617882339870401,,0.01582909353628858,0.13504174197963326
LGALS1,-0.041339886990687726,0.017878059120110153,-0.012610644527976554,-0.07132837079447009,-0.08373059747906826,-0.019844993537708754,-0.012657984951350043,-0.02480186596859061
BCAN,0.0031229879637277302,-0.016285172245538007,0.03209011161503304,0.06956350410462965,0.1336948941237054,-0.03536412052969691,0.041830101075615876,0.14963455337178336
ANOS1,0.05198303887699516,0.01980227328627866,0.022726279638788018,0.06297972406528599,0.12324629391448995,-0.03380211372066629,0.01831055991198582,0.02744572908298117
EDA,-0.02229073323964049,0.0008721550131903301,-0.01581892683963123,0.0299893926628495,-0.022499951151467523,-0.049420798738463834,-0.030439962154430532,0.05798928708689582
FGF22,-0.014874595120777243,,,-0.011444421449516046,0.0763994796903413,-0.036403388222948044,-0.0064057247633110504,-0.0008166058485264634
SHANK1,-0.012055898491443588,-0.020561876758424632,-0.014777269831552337,0.1081178153257808,-0.016762702280825634,,-0.013247252139115049,-0.004553947724759563
NPVF,,,,-0.02628289212901571,-0.02750507230432934,,,
RAET1G,,,,,,,,0.0027947785918527234
TGFB1,0.09302397702427297,0.09565543559324298,-0.0240527947063735,-0.012090575492151574,-0.012164900037448403,0.06297216215435118,-0.02385964416429867,0.04584633135526099
MSTN,-0.01862431495869653,0.020764322409954315,0.014579011199730162,-0.029759868209874626,-0.005343517908067306,-0.00886836054550888,0.04588875588106351,0.025339642807812153
WNT4,-0.01412313689656682,,-0.01551319716347103,0.04283915921802763,0.02770274842696157,0.04869382787942972,0.02074718170894488,0.16419329995308557
TNFSF4,-0.01769006464794317,-0.023689079377154913,0.0143429160994807,0.053239228627898275,0.09086656125594035,0.07079142608914557,-0.031162192734959855,0.1217083541048514
NTN1,-0.0070231567486671075,0.023122674976372132,0.008601410767860916,0.030780727231155953,0.09870933921108786,-0.05105728042814386,0.018252442346238604,0.12814559007738444
CXCL12,-1.637677201128422e-05,-5.2531868919129813e-05,0.08344844134427219,0.00250338755440408,-0.05042127441672205,-0.022900277010540357,0.004030817365138334,0.09194756746645807
GNRH1,0.04894779338505836,-0.027991434450886955,0.0012731095725210606,-0.014333391875731237,-0.028068598348727505,-0.026575353337861488,0.013367227377361322,-0.028866780173187844
FGF8,,,,-0.007083177620293942,-0.016903172641556576,,-0.013105589082068263,
RIMS1,0.04250626792843683,-0.028394378828727345,-0.02928741207257289,0.029943119266065472,0.029416400096755335,-0.05371768758227752,0.03783838159073703,-0.032340103881533654
FGF14,0.004200601186388179,-0.021598550065221326,-0.03061158911343524,0.019704066953336888,0.03685353258079579,-0.05649572277289551,0.046411036218162935,0.021157025345365024
IGF1,-0.03330303017673584,-0.01660000268599941,-0.026283102536454796,0.0163809198400187,0.04353299297989692,-0.001279188285268601,-0.005602871464595135,0.0866659494355461
TNFSF10,-0.05620694484923818,0.05255899519284083,0.05429683944327937,0.07209417507313481,0.02210828254356158,0.06067346804280863,0.0077798689905010324,-0.04065223220723702
GDF5,,,,0.022302114873987436,-0.022676677790612096,0.04657365153607477,0.09535564431956038,0.015379358151529146
CHAD,,,,-0.03452237833544322,0.10043734172310967,-0.029547994494924453,0.10742840244967389,
RGMA,0.01989111154491723,0.030872376361508917,0.009227198700798777,0.02339297666503111,0.0624168689198798,0.00949125664269054,0.05276548024790777,0.07341679648915425
WNT16,-0.01096647658212209,-0.0048849543093664695,-0.017366317558451572,,,-0.024409790004390457,-0.013517655926151975,0.061123664735598715
CX3CL1,0.005340771605830499,-0.013978790806424758,-0.004854185197637135,0.06456868305609252,-0.017353731012379553,-0.056918087095425805,-0.03657797280736817,-0.021430243391374792
FGF1,0.013735189589449814,0.03387821646670688,0.004643795981313684,0.013348019461153741,0.036715858024252306,0.03864020201028985,0.0007064705448574803,-0.12271953141978899
ALOX5AP,0.008825286487510775,-0.012414055428435308,0.014012249802855647,0.03452357754446741,-0.012037931483610926,0.020812473996489767,-0.02076828033710302,-0.04834509334810811
IL1RN,-0.023625755987906154,0.02122929517867829,-0.027312135809214426,-0.03032798212197794,-0.007348631323225166,,0.021625178973605243,0.03214332698730199
PCSK9,,,,-0.022925568425917208,-0.0017657787375324706,,-0.013120996730968981,
NPW,,-0.014135108167794425,-0.014005706324019734,-0.021058615334474298,-0.02367465622983585,-0.02726163516803472,0.028448160188566662,0.005873327556668554
CXCL9,0.17077926070335128,-0.03468458248189635,0.05949763422149034,,,0.19729361923899985,,0.0608675389265987
ANGPTL4,0.015218050102167055,0.00042411494798380605,-0.0037130351357591695,-0.0836080471498635,-0.06912811785256948,0.026087019295820562,0.00741220666914658,-0.014692891135019604
UCN2,,-0.00980120014026737,0.05387438444282998,-0.039640743675239044,0.035927777445493345,,-0.014826661042162083,
COL4A3,-0.026723611555850384,0.020646826721605987,-0.020463461009910856,,-0.005253685428420977,-0.04585504446801496,0.0540847700528143,-0.025229398481044045
NRG3,-0.008090304853402843,-0.00832462557286187,-0.0049350926620095135,0.0098446261264763,-0.019127656363769632,0.04651616966912722,-0.00480367935069942,0.001741257525494253
IL23A,-0.014628087617166191,-0.015420170406280407,,-0.022925560428518177,0.08328738436170634,,,-0.02825474107997017
COLQ,-0.026944545901457364,-0.03694557650709015,-0.020053466421516713,0.049963094597085714,0.11915759785854453,0.04802220584313186,-0.00774060878039842,0.007727361016481598
SCGB1A1,0.047156902331624985,,,,0.09806111070497675,,-0.015181074589186066,
TNFSF12,-0.007498781348336576,-0.005388360722911218,-0.0353894892610658,0.03602977479730983,0.04562782941737396,0.03649166118271436,0.022148323866280028,0.08821461246101538
DKK2,-0.013058953796578197,-0.009945695654197142,-0.016218345384225685,-0.0270620324068017,,,-0.017474083991725984,-0.0081855533031556
FYN,-0.06184331135603825,-0.009009521179248105,-0.022690778615754345,0.025377009642162614,0.09586854546224538,0.0036704850233930542,0.05595886231545582,0.013806486351654393
ACE,0.0008439688960986117,0.0018102887867268889,0.07151917983755435,0.031078952867679224,0.06982644535214531,0.07506235040997171,-0.009381281203230523,0.07666059820091436
IL18,0.019233914235574762,0.019631462501304313,0.005401000695652576,0.03147636150959509,0.02882919590062681,-0.04483198964425774,0.013490382208224084,0.10518749982377285
PPBP,,,,-0.028070144027772286,-0.03452233038302746,-0.03138665721138166,,0.062491436414823597
CCL27,,-0.02309145209777296,0.02729079129474553,0.07419404503855351,0.059584958019082424,-0.03369769835515089,-0.02504836055054648,0.13110364303106856
SERPING1,0.0380205444929076,-0.03471470529004357,0.019455419213114503,-0.0030757698299946857,-0.07000888484323585,-0.062296137261373376,-0.03376088194930919,0.015007102029078973
AZGP1,-0.0019801119613603946,0.010394705458039086,0.017896946725873043,0.006308645684827345,0.01828788544725739,0.03238797905376395,-0.006727315081266113,-0.016341969553785578
INHA,0.02077145344110625,0.009865274359768104,-0.028802316504054508,0.06277805837425955,-0.027196959907911,0.044810982850222725,0.0814220188538898,0.12014172939649255
SEMA3G,-0.028029101341052295,-0.00285891038796667,0.03269156261639319,,,-0.0056201572788314265,-0.021768424983479234,0.025566189978098265
OXT,,,,,,,0.04507787405613497,
COL6A1,0.01828282805955417,0.0677212733593711,-0.010447354141467345,0.0004626097823555713,-0.09421875778040498,-0.003326700778771992,-0.042215738075146246,0.12594237684850895
FGF17,0.04141301633692995,-0.018396699410467208,0.001234057282795121,0.0009769873248860071,0.06450276531707515,,-0.02467564814845416,0.019014257723279915
TNFSF8,-0.01080229776234616,-0.012502866005814746,0.07180358579003572,-0.00041287926568773576,-0.03194569403811936,0.03819467995301674,-0.0135176577103448,-0.02656313728358402
FGF20,-0.025749342949741457,-0.021189363221667937,0.00906969976184775,0.03212525401832735,-0.041809709659420595,0.03353373342246179,-0.014084754623386007,-0.019663704818055634
ICAM3,-0.04129251496492972,0.001193118928639146,0.02093771061050796,0.05505162561920252,0.07006992415302092,0.017814098652497192,-0.024894092234456357,0.0014629872944390747
LAMA4,0.03854875046608979,0.045108689066195855,-0.004753890444174041,0.005547176693520897,0.02813764512030653,-0.07487064534567453,-0.005679573204732603,0.14479954347804516
DLL4,0.021118519739127182,0.002209267238238079,-0.033769145032450966,0.0231679730266797,-0.029287002466568027,-0.02352546607841833,0.0027252240040377337,0.0726556878914433
SEMA3A,-0.020336926471450915,-0.004363727914792703,-0.012787346261135406,-0.008334403869015853,0.01315264683370852,-0.005977210366832951,0.003513870513804451,0.09045754295322458
RLN2,-0.011600951258197906,-0.012617801608967331,-0.01319223714906233,0.061299516563484764,,0.05927139580613733,0.009912692624742588,-0.023101092750347562
C5,0.007402029664888813,-0.011160466733021238,-0.02914558310196038,0.05656527982894939,0.04379911827184768,0.002861804523291823,-0.04950383945093079,0.03237330685707786
COMP,,,,,,-0.0292313894320361,,
EDN2,,,0.054174786335149744,,,,,
C1QA,0.038781478191384326,-0.031060023998119256,0.07006544004094153,0.04522579330637294,0.008095227263083975,-0.0060900709636094565,-0.05697647240329424,0.09604996459834733
UTS2B,-0.013196372796037973,-0.01261780153647661,-0.011403270375476535,,,,,
COL9A3,0.025494976997798263,0.019777801551171523,-0.001036092683369214,3.009247568635935e-05,0.06413742567921162,-0.002964427895490025,0.019067433692011665,0.0797948841324485
DLK1,,0.06457980432453456,0.016354618974567303,,,,,-0.013744596877433785
HGF,-0.025792826471534802,0.0014405907091663247,0.022857007493365483,0.032603491091898855,-0.0003910660562395923,-0.07192965830685683,0.02990525903225681,-0.06643691966263701
P4HB,0.019668654576500025,0.00924934396606948,-0.020213498786964462,-0.04275984766017938,-0.10038640554110827,0.0018816068341171277,-0.03104793503645643,0.00425798570781411
ADCYAP1,-0.01639358995114923,-0.025476693634902067,-0.009415851664955165,0.057969816094032754,-0.0060897815915964375,-0.04921660317364613,-0.02969945983986228,-0.015197707829754659
GREM1,0.010512423652390033,-0.010905736286881776,0.03128358653962392,-0.05572392953176362,-0.05700256352309928,-0.0511730820063367,-0.02924742706028676,-0.014049008205762605
EGF,-0.010829668956894611,0.007950623219035646,0.006473498186263071,-0.025751505342944583,0.03387082142106696,-0.011769878995584813,-0.01866741768248397,0.0705747775397463
VEGFB,-0.025897768125291903,0.01290356929529415,0.016784713043802166,-0.05213879690629927,0.008504150876928145,0.02608103672098238,-0.006822547379767102,-0.04543471658843448
FARP2,0.03759452938381851,-0.013288189972437863,0.028456318656442863,0.02183130919964027,0.002651681523980239,-0.04797630076704822,0.021998076576937097,0.02917137169939438
IHH,,,,0.03590722971332778,0.027059324577284823,,-0.014646429080550917,
LAMA2,-0.011201837313624497,0.0022711794854466953,-0.03662141740849195,0.08119254302550272,0.03862651410683838,-0.035456331689960194,0.004805483027873711,0.08567577650070768
SERPINC1,,,-0.012200469166693354,,0.0011736628337101448,,-0.014464085915197867,
NRG1,-0.000965739212539833,-0.022066556170529265,0.011497320774952729,-0.004017074252744977,-0.046796857810056526,,-0.017859943125709057,0.05534370236998144
SPINK1,,-0.0019498732931026268,,0.0009652555213197862,-0.007047257508982912,,-0.017779272257091507,-0.0596057862476896
EFEMP2,-0.009249655353000484,0.03535394623946563,-0.013425372031815186,-0.030147060216699335,-0.009756746427456784,-0.005472330522138278,-0.06890475370021365,0.0006529286781479574
