,MGH258,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HDC,,,,,0.000287670264506921,,0.049628379514340334,,,0.12526239099579908,,,,,,,0.05695708812062034,-0.01801468095386299,
COL11A1,0.03298889476816196,0.0002543086295214734,0.01975707444252251,-0.02247399817349949,-0.027536079583609766,-0.02191733293655086,-0.0037454558833995033,-0.021171894955258747,0.041112671397304804,,-0.033813059546759915,0.03622665101904662,0.06689857690562419,-0.021655812711377377,-0.043844951047845616,,0.033871095674943306,0.07446792731071243,-0.036954789824981946
NUCB2,-0.012940997889846957,0.03001113308989316,-0.04164762266243015,0.05726547337110428,0.008020384409601587,-0.02258871598928607,0.03883961632091752,0.029987462989578124,0.04704882332781505,-0.06039302843703782,0.03845135223647447,-0.023323090071136202,-0.016350919741524205,0.002223033512087099,-0.055497345059258414,0.013558994886859493,-0.01370573921297294,-0.0022940730079947674,-0.05512309855635658
FGF16,,,,,,,,,,,,,,,,,,-0.03237259305112618,
CXCL1,,-0.017354777387739696,-0.030055647512731633,-0.034309746183276424,-0.00653702948731863,-0.012125340642706416,-0.013036693140001516,0.0007582329492981339,0.10704774841523781,-0.059879750148489674,,0.018467557468425287,-0.08122876916585825,0.07590760815727231,-0.0023747068211424104,0.0296558530655668,0.000753548805610594,-0.09407996857574083,-0.04080910730168312
VCAN,-0.05524978484517576,0.01714104908707259,0.015440987261712974,-0.017282122258490514,0.005901150848950711,-0.0035913978755310765,0.04289351824633696,-0.02343825728931316,0.06351506916791103,-0.056324074748748,-0.024242050599893383,0.041443320775617326,0.0360162413091854,0.000997154942887067,-0.009480176568999734,0.05385682409442484,-0.06401357788483898,0.07923057919564,0.022421222620634708
MMP7,,,-0.010573119412606621,,-0.011055080667571606,-0.010576716583109871,-0.02518406692334946,-0.0202858203016012,-0.054907942617278646,,,0.04589697768556158,0.017675605761542704,,0.03282964162845837,,-0.04172223351773932,0.039456315104584604,
PTPN6,-0.021548155565242613,0.014607991458839432,0.04399544654461596,0.00800406318035748,0.033936980362154354,0.008671790393419577,-0.008863486626378335,-0.0221361260001099,0.015388854207404311,0.014578272210033001,0.009334909935250529,0.027696314865646016,0.1216884794910571,0.04165416490604298,-0.032629724293344584,-0.030542677296078645,0.06725216699585616,0.02440424651905973,-0.026560357485051127
PTGS2,0.016431057208478265,-0.015488228453273462,0.006516465658254031,-0.0012192248624438304,-0.043780681019949794,-0.028466461615045915,0.0131871096656207,-0.008287282142184486,-0.021896590628859326,-0.011273676334213577,-0.04401391521479856,-0.046967856459947784,-0.10902529596709917,0.01001147182571115,0.011583489455907515,-0.035575009125724526,-0.044601900949377875,-0.048835698172183854,0.01958313356142431
XCL1,-0.003590441901936993,,0.05507144996239842,-0.011447265572741937,,-0.017371861244328855,,,,,,,,,,,,0.019827762336972525,
CD58,-0.0009067505307233291,0.027474895298111212,0.06471734301429372,0.03135259491348902,0.03667069390651039,-0.06197893715802309,0.02015011391173256,0.01216402061459465,0.03503519882689435,0.0014207665328073034,0.055499558150923285,0.06378812679737562,0.02748746399498433,-0.008409678642100299,-0.01474897612906369,0.04737272244867681,0.08069028575012041,0.06032113868628964,-0.014586828853355945
TNFSF14,-0.013154630597996887,-0.000282891917435356,0.02308462287428615,-0.03222023008778086,-0.023034885240889688,0.012947870534806716,-0.012733418755099764,,0.040158311864996125,,0.014697950764288651,0.009976114384186477,0.007791005742543575,0.014504776713372181,-0.018690130784300013,0.10854329528396461,-0.02004870878888082,0.0050859678193687355,-0.06825999987456337
CNTN4,,-0.014168982868538068,-0.022840351021383973,0.027353306241690332,0.02161023292761332,-0.029300228751927095,0.031683466276633224,-0.0237217941524833,,,-0.005837537029310912,0.13773551601882494,-0.010148607688452441,-0.0072507465239131244,0.10150932027682366,-0.052859162210587715,-0.037613714988890816,0.01801324635845608,0.00376823021044629
NTF4,,,0.0019265439704292285,,,,,,,,,,,,,,,,
INSL3,,,-0.011680675339946064,,,-0.012196066633681335,,,,,,0.0011094289603245614,-0.027245219117632374,,-0.001445304816029261,,-0.016209026717694353,,
BTLA,,,-0.018540781573804798,-0.011934155437913006,,,0.0011567206431307105,,,,0.0009011508601525978,,,,,,0.04243763164233031,,
MFNG,0.011328079480677723,0.05327345039963083,0.014495894905733178,0.022676391109731676,0.0855810174749081,-0.015572105943717628,0.04062624533372532,-0.010442903781254884,0.09705671079712962,-0.05390584315612256,-0.03240274128027743,0.026426072040224437,0.014819712373730622,-0.025354109914643975,-0.03719858083832078,0.028282984092354198,0.0033041783877888324,-0.04270874709246226,-0.04779974300158872
ICAM1,-0.02372805769328153,0.012585105863275296,-0.01659824517786995,-0.006550782758178102,0.04889808064869639,0.0471198948580573,0.010336658949595448,-0.05235307350802564,-0.04651367593866011,0.007775899104231798,-0.0013932677856033672,-0.012850598452046048,0.0013661444169933174,-0.02920559972660417,0.005681538402873339,0.0371550477021214,0.03534378576168265,0.03864438438229027,0.11845888371770542
PROS1,-0.019905442003495737,0.05691829418976633,-0.008934971605963588,-0.006830198543195,0.03935005730535241,0.0056617669710092465,0.04646223603510858,0.011440774047578293,-0.05837351058125007,-0.061300280710521717,0.1059050217701955,0.027803502091756735,0.019212156313024416,-0.03036075384242199,0.0035016364748366845,-0.057452629604437366,0.049159813103327406,0.11070237703053373,0.07586334645997585
CLCF1,0.10837631744431304,-0.037189224562609334,0.05467173476094542,-0.0036354806825587204,0.062184256534696586,0.009581757508133528,-0.00168353886129178,-0.029467486599144957,0.030629262470136216,0.04339485459606715,-0.046330846748151196,0.009814717839758501,0.05783570985303444,0.04095486011739528,-0.047790561798928786,0.007268659441731866,0.038142392707330476,0.057516399118521924,
PSAP,0.04750548135633396,-0.003773599937128793,-0.004049533885510496,0.030994891820194555,-0.04028260476706646,0.04671843328132565,0.03054071976241463,0.02511895610779023,-0.023886070195253937,-0.008407521342639055,0.08837796271634968,0.033510495387752415,-0.04189264058679066,0.06985071264895908,-0.015234022901910943,-0.04960988221567162,0.05813881104803275,0.009218962175757997,0.06315310282964738
EFEMP1,0.023882261213246648,0.040647764854718084,0.061899398417378126,-0.02936464313941215,0.02607724030368376,0.011731565148107529,-0.035722421152246275,-0.0011049561127431991,0.002149780547548386,-0.06635365400330309,-0.012532677209076193,0.08051334173355953,0.07316609630357358,-0.029496581771144514,-0.06285037221719172,0.031102305682572412,0.03582899910849603,0.07214197413988518,0.04902755274602978
C1QTNF1,0.007294599560687979,0.04768555310701203,0.010485808543265971,0.033822249041956486,0.011373356808775261,0.031577914407204324,0.02232084917200476,-0.023866016883712413,-0.0686919688021406,0.03623436125938557,-0.038110646591088135,-0.006904068328339312,-0.02166874634427019,-0.005374985605591566,-0.05410635369556838,0.07727824648366127,0.021539111356566918,0.08240980764126651,-0.037629103536060284
ALB,-0.022034716051561994,-0.02387710608916919,-0.020737371442201075,-0.028189509777573993,-0.018543506921430076,-0.013314905927287977,0.004985739161010632,0.02037427251389769,-0.05542543517114833,-0.007972371801763082,-0.03271453540852055,0.03946422993338494,0.008747284139712931,-0.003191117673810056,0.002204753242863337,-0.04976243962924351,0.0533880747484992,0.04282274454509551,-0.05683920769456958
CCL13,,,,,,,,,,,,-0.0274475754534414,,,-0.05078960409565675,,,,
EFNA3,-0.028813793288593584,0.03639551886641299,0.03270807687852138,0.03970178813851589,-0.01927278403066847,-0.004994784770722826,-0.024292960709832074,0.009484889994460552,0.05672471550186933,-0.041104452421042,0.014232861985984035,0.04610560718619037,0.023299984519144397,0.017181265385685335,0.04783828663685153,0.07470916621767082,0.09904533012124889,0.00654384333373079,-0.034022072961097716
DRAXIN,0.0013196257572667832,0.07108980190420756,0.03180242521496703,-0.013504736281914958,-0.004416061942506425,-0.05064663172582435,-0.011612657174402909,-0.015394958668165802,-0.07982904110898002,-0.04890963007920027,0.023461429862515093,0.001968827082942949,-0.01966769984875289,0.02304058047537244,-0.042665864137388536,0.006370634723533871,0.06304872391242601,0.10727285561269283,-0.07246526405341931
RAET1L,,,,,,,-0.013908770410226578,,,,,,-0.027580948476566704,,-0.02562849815825801,,,,
NPTX2,0.04088902795446164,0.03047930994549637,0.01218500950763271,-0.04453158541788976,-0.05520311189148825,0.013620224586463352,-0.010448920966252882,-0.030020881132812528,-0.01511113318391881,,-0.011114625701472716,-0.0018117283755334818,0.019234845191929528,0.00024430553705900187,-0.01837970740982595,-0.12270037972290172,-0.014438689296725506,0.041373571915143036,0.08630417797801077
FGF11,-0.017117900577366996,-0.027681483357351277,0.015709056231167355,0.06741386583266051,0.10090390757550842,-0.011717507229774708,-0.026321211380089027,0.016652353337559336,0.005291439571566757,0.030820039732974973,0.056984112484663035,-0.035684866308130204,0.030061975594423043,0.042684513349057554,-0.02817706926601939,0.11143569196412752,0.04605496306119144,0.03994480324198103,0.057124264565307364
CD59,-0.03858909807048787,-0.024832443156280054,-0.06367484242770569,-0.021596652939801553,-0.08562237109889065,-0.043801015309104144,0.009734625526774272,0.010672844791095246,0.10024855836870694,0.010151224886255937,-0.032428331387419886,0.008195545878420437,-0.01203421078676422,0.052875154408878085,-0.02352509399550035,0.024377431318681312,-0.021280248301623755,0.07895045534051738,0.021754755382794082
COL9A2,0.052009239361251354,0.009912093168639146,0.02366377437848556,0.04111313833989918,-0.046053817964340896,-0.04720421218453976,0.008009184219440914,-0.03615940643120962,0.008150203729977936,0.02450756849644315,0.027355244851489713,0.07003925983611431,0.04180658126079454,0.011981893227224776,0.018832348086972792,0.047765014969810636,0.03655757303611724,0.050008411017718225,0.08620321427035656
DLL3,0.06689829983468387,0.004224984643361552,-0.027451473917336506,0.003786729982532954,0.03770953464958262,0.0538628496837337,-0.013476988938155255,0.05459279377247276,0.02600468990106266,0.022443671117748643,0.02016415991014775,0.055480928457466036,0.07955673850854685,0.022260538352936843,0.036630567428560565,0.020176861386819216,0.03642469488756274,0.09286781550774376,0.039078777087358386
FGF5,,,,,-0.014766090171716982,,,,,,,,,,,,-0.013116250018354434,-0.03491608638959923,
LIN7C,-0.043412852170153365,-0.00339974718078989,-0.050051861418277874,-0.03604182844338407,0.01803108041595085,0.0020645661593806917,-0.011615897326728625,0.01732026586731599,0.023400579864832766,-0.1247076731176924,0.043725567113893304,0.004791896429831562,0.021528557606513427,0.031132571747970884,-0.024330705416945934,-0.0038480988370548862,0.040356357591728405,0.00842835345360846,0.11944621868360433
GDF7,0.07126715977416408,-0.0152043268661382,-0.020841734988785696,,0.0020223232755786705,0.04595012278347157,-0.01273341826027909,,,,0.0060379195913079125,,0.045992971967572446,0.04248524049491006,-0.014713623214427714,,0.059754640094447566,0.06448153839769163,
PSPN,-0.06490632340111507,-0.014954918383317606,-0.001957850275402276,0.04036405947888643,-0.011046106965915407,0.00965310973793431,-0.02667438146722295,-0.0025307166887481086,0.09135697056221867,0.07476642660470777,0.08815004767945363,-0.026213743715501624,0.007433098936945912,-0.013599659081256233,0.013393789148301641,-0.005775472974958575,0.045983520832299105,0.030947708558577976,0.04927309415459626
ANGPT1,-4.6779396150429545e-05,-0.04720429587955494,0.008460027292937733,0.04661629469713053,0.07327224451008875,0.03618406238201914,0.003662714880446693,-0.02080052467800106,0.01392405825208799,-0.02070934948218752,0.09185532017004179,0.09130168690524373,0.033080850466818856,0.11322093886645412,0.00998125412226893,0.0006535492480560253,0.06976459575647824,0.05149966146956661,0.06331110201575535
PNOC,-0.03483676211964395,-0.0001813808397920791,0.056011354954037314,0.06847131350415654,-0.020312376514099326,0.00135769319232979,0.0041908906939115385,0.016005358779348396,,,,,0.008771987391104836,,0.019137209497500824,0.07208409290571326,-0.031238672148822696,-0.0038627430204413987,-0.08310733532760065
L1CAM,0.0784112658391403,0.002326354645718432,-0.033065580800536495,-0.015951733739100107,-0.004746384120593815,-0.03396799452813394,0.013956191412992688,0.026900745475893825,-0.04269194106442753,-0.004881831079734274,-0.005930688001940533,0.041530244535441185,-0.03696234004931304,-0.020236668469734726,0.021631275825231375,-0.0527336188588991,0.05189079544692289,-0.03942473763987783,-0.06802552814527148
APOA1,-0.03246991139706784,0.05629889440488221,-0.01819072193086996,0.0012519295644869213,0.09271189273665605,0.019886337824962665,-0.020607814915564952,-0.02390145552277578,-0.036205394974367644,-0.025767139904016814,0.005410025343688977,0.0185215549236411,0.03634176944428491,-0.037841518372909104,-0.024466627990346407,,0.14214642972547425,0.06318715274548828,0.006938836965078319
PSEN1,0.07197249052275864,0.01739262839786745,0.013207137950655663,-0.009342793691944766,-0.013034258249294585,0.0392933219191354,0.009628925382349298,0.02024150366847093,-0.010257345182883893,-0.05840373817097211,-0.03865285255563159,0.01910724130838303,0.09815109459666613,-0.0164820671869754,-0.014880293780874418,0.06595373718242897,0.0021582341913613167,0.07151461981846027,0.026545742750047084
CALM2,0.004293300988433739,-0.012651295659972426,-0.017486196161426448,-0.07862502709363091,-0.01700062380679052,0.010925171795859282,0.01941334108709498,0.05039357056755539,0.13136092219866433,0.03373522048632341,-0.03925870229167568,0.10944569505324389,0.07773610964460546,-0.01366654194237655,0.0875219676553754,0.08755545317984077,0.0425035592923082,-0.007807083395912865,-0.002320339601317979
CLEC2B,0.029374207720072848,0.02423133802827959,0.003328857051542173,0.023230272120984902,0.05751321291910025,0.05899260738679999,0.051590370817551474,-0.020608543014355187,-0.04114906427838464,-0.10443051962204665,-0.044023526770591535,0.04333168604084614,0.004301578318796255,-0.004629393742072544,0.0062269915304044585,0.13010201402938606,0.03284664565004677,-0.001650558897774003,-0.07111683326310758
NTNG1,-0.05962358340803282,0.003834650469337397,-0.029770361146135776,-0.015368681654220628,-0.0040319131003239824,0.013392683555207688,-0.06148204136670351,-0.0396985563586066,-0.06292703811713271,0.08277439917667265,0.11244385304419648,0.06888225693080288,0.05640715929115376,0.0477215175226842,0.029555079468250603,0.012695136099832405,0.11276878367507895,0.046648657807559654,0.02864321820165863
LRIG1,0.007669049656357186,-0.04207779123396413,0.013842158994831724,0.021064512902270856,0.015937482485693506,0.013878720601904582,-0.011730526075563744,-0.00054166646720948,0.12064109018323166,-0.015789499149681703,0.07401893316915133,0.08780420428912017,0.07191313681303015,0.007025331406494204,0.04430801085906824,-0.10170580135152178,0.09036110679069832,0.10716443373982171,0.01053279958620568
CPAMD8,0.0847226786717666,,-0.013816154674825868,-0.014534169998363723,-0.013357915730211705,-0.013528253795801148,0.0142444022903613,-0.024241454242385153,,-0.02868934491283067,0.018401715340359226,,-0.011325369580586938,-0.04391556459912961,,0.11067129853562548,0.07629869625820782,0.009098507719497925,0.10852849878641976
GHRL,0.007310456779683604,-0.0192850466113643,0.003336643789370833,0.03662252830764811,-0.02840749172859046,0.027010523582991552,-0.011612657174402909,-0.016750884491225748,0.17380367504929986,-0.022525665357284053,0.05431161538252361,,,0.010914210787484639,0.016802707581103162,,0.014624664024445741,0.06484088010180354,
NPY,-0.03184352456753476,0.02561390718519018,0.058491330688298364,0.015187337875482773,-0.04538817969035366,0.0010882569400633719,0.048483993068683354,-0.008119716869710974,-0.03413893508366116,,0.0024099252520282844,-0.026068900553270664,0.02157751432700678,0.04256814648563649,-0.02913829683187484,0.04229577489704052,0.007181457369147029,-0.024117019056182572,-0.027005258373075092
MMP2,0.06498399456409541,0.012747381540251332,0.023167139699609245,0.028512406352156804,0.032819811072639565,-0.024872565281762654,-0.05385624058917974,0.0036434428223549808,0.06655885583784059,-0.053825997742281785,0.024418259690000436,0.045558246599536244,0.04567126836750677,-0.0330528211586297,-0.014005097706332218,0.14636840109204308,0.02215093807206952,0.14146468855047004,0.008591381482039395
LHB,,,-0.012032827322148769,,,,,,,,,,,,,,,,
PPY,,,0.007385219607897397,,,-0.009886952630682537,,,,,,0.06041627020392484,0.07347664792829144,,0.039550540637689424,,0.051296832613936916,0.028272863440085085,
ALKAL2,-0.032504888525346415,-0.012203963390808785,-0.011858009109146668,,-0.015145654697727355,-0.02384892361222721,-0.030876704317405357,0.06111778397908006,-0.050639383821585025,,-0.04908120588406546,0.08550145867025702,-0.012945716559893074,0.028227946130343306,0.11998036259194364,,-0.0410954582310113,0.05996703727993547,0.006679530528881769
CSF1,-0.041795179207177034,0.04228080339007537,0.005595573246558367,0.027380063500174752,0.00834901066291916,-0.042950590875189085,0.05788379830662576,-0.03606748155222527,-0.006557234526852902,0.10201086117690608,-0.0031918526370964748,0.010960088720374891,0.02507629399709836,0.03740801349783212,-0.07928062742273881,0.06061735415420834,0.0503163307886911,0.07860760688047248,0.10135331877083316
SEMA4C,0.008430428437684621,-0.04256908915200757,0.004883105504273394,-0.017837071942605583,0.018499015728437623,-0.028990946842115596,0.010447825934684494,-0.03301344388339335,-0.018995541818388684,0.04174910009363201,-0.044168848476644575,0.02191495803263991,0.005898382690633395,0.04694310627443416,0.010134930567489809,-0.036255695038085775,0.05188223532901783,0.07773704480399736,0.037361558053284394
BMP8A,,,,,,,,,,,,,,,,,0.05224071621172673,,
ICAM2,0.06556608746108072,0.0212511756922983,-0.013732847416259719,0.039493730411481485,0.0008325229099822183,0.013478501765278861,-0.006830989081055571,0.00015702176612815956,0.004386538510642512,0.08402130408054774,-0.015101158171520926,0.0026905028810282603,0.008783252445668752,-0.0010665118556444093,-0.030889358638165686,-0.01698062230522489,-0.03135042505618784,-0.0345811584019894,-0.08243681857841456
SYTL3,-0.007061113227624942,0.05026200338514897,0.030873282422517766,-0.03949659532369027,-0.026466094771939265,-0.024098227695104613,0.006423806155697896,-0.03246291688141209,-0.05488601491512697,-0.005232257622302646,-0.019779681904700204,0.0029433882786886927,0.02527721964120637,0.0011256609509339582,0.007353635882174352,-0.06027797537130362,0.08995372896273872,-0.024380451116460918,
IL1A,0.04731097515331071,0.002714711391912633,0.018476974342670812,-0.0010074245846556468,0.14021337402739717,-0.038302196925650664,-0.014676577911707355,-0.025225964387572197,-0.012806697962449124,0.047263571793405845,-0.039441563510506636,0.011913727444289045,-0.040629313441742275,0.01726626627729772,0.013682047029044391,-0.0527190810214637,0.04904140945470136,0.015734223804422298,0.08348188009047577
HLA-G,,,-0.012708994146449977,,,,,,0.051550353855060425,0.09135102709220358,,-0.022940180834008582,0.029673341609016322,,0.03402663725824485,,,,
PGF,-0.023452607925093013,0.050876876294868915,-0.02172826868768819,0.060825568664194904,0.12819837022579805,-0.03432826205358876,0.021093459431402742,-0.01322774025612031,0.04220825270028284,-0.022182763683845887,0.009152019560673233,0.07437895187914062,-0.0034223734549602507,-0.015198776955398967,-0.05707650964037847,-0.05742851657145163,-0.008879209463253324,0.014108178225105981,-0.072761803478903
LGALS8,-0.021617867364676895,0.04886064944116932,-0.019279788321886777,0.016491621922329842,0.029030459851571024,-0.012026464715541346,0.03578985582169325,0.02270100860260697,-0.03168340329894036,0.0938008270871461,-0.019033528615796845,-0.003573431905936164,-0.013039325734266409,-0.009070808930919263,-0.05819076167895877,-0.03264631961246359,-0.0041424120947048115,0.007383800029432468,0.07632645364784685
DKK3,-0.01895358163540537,-0.012297903546641672,-0.0024151345180622092,-0.010681468489458891,-0.01078908878704222,-0.03611633546170245,-0.03764390413200399,0.018734837906778004,0.06649698449664022,-0.048045076452440674,0.017901534154537563,0.04032805552675734,0.052251600688110064,-0.08074916491386087,0.011934421245080077,-0.07465929411060379,0.09215527594819614,-0.008945576054476595,-0.11679246309215621
COL16A1,0.03426526269866005,-0.0060455185577908575,0.03984084590244311,0.020361092932751863,-0.02197795499305205,-0.00213522989903513,0.022705418306502915,-0.03520734361976598,0.030240287966869166,0.02557971740388454,0.09200554892504885,0.04436188204889149,0.05848710772768272,-0.03614413715036119,0.014711509226650212,0.09355145294296381,0.07704845349117392,0.08761956354423815,-0.014347112600032848
TPH1,0.02819227934146006,,-0.023127087275322634,-0.014267171966761607,-0.015879191697195722,-0.022866446766376152,,-0.01579520380279769,-0.03810215344593052,0.0455209698344198,,0.029087768260052146,-0.004134178803690096,0.04506880848523344,-0.03227802429851789,,0.05774164723173228,0.03189669323458491,0.09140958878040763
TNC,-0.029818419919300544,-0.03511638139554871,0.018128766264837576,-0.03302124737193966,0.017648126348371988,-0.04634316894046449,-0.04386425503281493,-0.031619873358054267,-0.10207221265270121,-0.07289869912532991,0.000896749758566292,-0.004480693064267884,-0.014431422700658716,0.0050576374378072785,-0.03764557014202304,-0.09251167983997427,0.020877296329411335,0.058795972992451324,0.02947129567837586
TNFSF9,0.06343970738391805,-0.02040780898739648,-0.020841736390722482,-0.02711592511483648,-0.03584576297533275,0.018372683413903284,-0.019396644489368044,0.08825338773793419,,0.04038251479405783,0.036052443412435756,0.009486047025014512,0.00017152044580213282,-0.025770356945609623,0.04360671640134463,-0.08601151034379607,-0.011960614746046193,-0.00835922265675957,-0.07363739726364263
C4A,,-0.012026458897548399,0.006067672058765549,,,0.0809384944661931,,-0.013884584169415834,-0.05211059526557941,,,-0.030557820571958376,,-0.011225513030972014,-0.016875651520545473,-0.0022105827493208406,-0.01233642802984843,,
CNTN2,0.04677657382031259,0.022121442057246924,0.02697413096730752,-0.0012283761189660616,-0.048631178948547286,-0.06014419935341445,0.06095970083916081,-0.020538660372375894,-0.033562192549780274,-0.051498428780846386,-0.0003596227771672547,0.06757977697617683,0.044289641890699366,0.07721006109838964,0.0362075030353269,0.11237229254403182,0.013882074798743144,-0.004174593981967976,0.06775421288670756
F7,,,,,-0.01335790796614424,,,,,,,0.07508283433645103,,,-0.02696840418025565,,,0.0025844084370487907,
LUM,0.04698907951041367,0.00048030827895069786,0.026931154272213865,-0.008905305207910502,0.09591053579044868,-0.023329097734014762,-0.03784977150683094,0.02897971022663305,0.058862477738882694,0.01692112196843487,0.024574073680979726,0.013555677399725777,0.027952986855704107,-0.05478796420854304,0.0028907862057572817,0.052302631184002406,-0.019876706578948244,0.06184347021414961,
IZUMO1,-0.02074074476580441,,,,,,,,,,,,,,,,,,
BTC,,-0.018819272163280568,0.030004081587160294,-0.0054388862358606335,,,-0.0506506236422781,,,-0.06703884575656649,,-0.02785418478899738,-0.008502965898542627,-0.05328389873618941,0.08892854099817189,,0.06335320732541716,0.03454567240127324,
APOC1,0.054691921141801596,0.05054648142583701,0.05451541090194698,0.03741845929770014,0.0764713602720902,-0.022677204723294382,-0.001646793041113883,-0.042908580961408725,-0.09992060961259375,0.02523939504049345,0.03267825249443239,0.07117809559776411,0.0659601760693995,-0.06220175542730437,0.0842864029272831,0.027351393783342445,0.044432914763886125,0.06801153424357947,0.03328650736534574
PKM,-0.015250659533430529,-0.07029515712764636,0.02553669393376717,-0.012353654171784434,-0.015972926927852196,-0.06281310136886037,0.014632734771573699,-0.0004035299009296734,-0.0525971282304492,-0.03554593300261123,0.10883938591429225,-0.05286946301851528,-0.05281443562065188,-0.0388859900425219,-0.0035951673759751232,-0.12734585048943786,-0.006241331385270794,0.04307593430967793,-0.0006545258076071373
TNF,,0.02354426023529906,0.01645490632587255,-0.01815930592911723,-0.01960438744045491,0.016539132124752942,-0.01697744814306275,-0.03298216062397546,0.04552370719628388,-0.0672957975468496,0.027736096091812355,0.10213909124455389,0.0027949910064465934,,,,0.08737583545089408,-0.01937604061348742,0.12056755387252917
GNAS,-0.0002775545111809632,0.04146311825075843,0.03800635840886374,0.0020231959728499696,-0.020876856194251267,-0.009353005875751696,-0.021235752417118326,-0.02129073485605441,-0.21780892306011873,0.019475560420010404,0.07853454908714876,-0.07665962299268003,-0.05004887209576319,0.008832597560168123,0.0021747063716165606,-0.04199509128661974,0.00905522208401039,0.0416284839887555,-0.027931299065221907
BMP8B,0.02696890065827279,0.008544263551255071,0.061627780007713524,-0.015612659753747715,0.10842795204045737,-0.021070701993957844,-0.01127285106077933,-0.020131541180955226,0.02188232103131717,-0.017861503890763984,-0.002015322006503414,0.09543498021995707,0.007776208394199845,-0.050075107307543665,-0.008201459391961824,0.14957738096671888,-0.02035042656817228,0.1135553867792967,-0.04472001009276302
LIPH,,,0.014429360312133719,,,-0.009449916048432642,,,-0.04437449060515089,,,-0.02744758554799196,0.009932234494137913,,-0.002776423109127462,,0.025958906392532104,0.12922401414610502,
CCL28,,,,,,-0.014551316106345283,-0.013333402457871506,-0.012526282761596794,-0.012636819114681135,,,,,0.031032814653388058,,,0.0378746222122369,-0.002512451982930602,
PTPN11,-0.038235832661628937,0.027454495940475603,-0.02284468312349989,-0.05110279820221553,-0.030167810070253258,-0.02146093896346046,0.010442874844049653,0.04251505057628024,-0.1159902011220538,0.013597026533678344,-0.025240469091806085,-0.07838663049048862,0.003759711920651532,0.04969147039916137,0.02701978624524784,-0.008640731640023921,-0.01732907585900731,0.0561411056067419,-0.061645128421405654
ADAM12,0.008362659489647617,0.14351013132764814,0.013131393195677125,-0.0330392678864742,0.06439881112799255,-0.050521926308424774,-0.012885904598712515,0.052483376837261786,-0.014524313578772062,-0.01752105607573036,-0.023636127892728474,-0.020684599189363606,0.004173596709580284,-0.049549349019951,-0.06750075728123799,0.021658123373559872,-0.04366641709362853,0.03990033591307543,
EPO,,,-0.018424768354234823,-0.015309399647942798,,-0.009886953062249971,,-0.015795206122376865,,-0.002016437608154453,0.024946821397473014,0.029728777387208093,0.04807253131447466,,0.052559386941384706,,0.014573386065938382,,
EDN3,0.001005559552110556,-0.0024387584892815884,0.003434317928420806,0.1007083700009983,-0.023668327984642242,-0.015324289623571238,-0.03366805575577303,-0.015958189142724753,,,-0.04315999253345747,0.04546465810441317,0.019953667553588475,-0.06839561646366349,-0.020680027173451934,,0.013480688323051366,-0.01738907577866913,-0.061676472259278976
CCL22,,-0.015204326497959367,,,,0.03836120282023239,,,,,,-0.033737117407188315,-0.02920555681471834,0.013214176363064073,0.022624888852662894,0.1717295787149705,-0.03466431878050284,,
CCL2,0.0556822735591026,0.002057437922003242,0.006857610847413812,-0.02354228186979065,0.03602348751021498,-0.04448541334502531,0.023560915747839733,-0.01715206240510617,0.016266222836918386,-0.07337578724199917,0.0034553966763910425,0.011512726133234976,-0.019627829882708704,0.037344567742278484,-0.007762476206655,-0.008639771218855404,0.024406747974487598,0.02082624585227419,0.0919655129720177
DSCAM,0.0001404396726044892,0.09161732044713157,-0.00244702882491207,-0.03962738578461126,-0.03999355864817357,0.03955976330526948,0.038356826393437723,-0.0017780726891708958,-0.030810177304396738,0.009456503186199906,-0.018895138329165034,0.06543084204322307,0.07915472814421655,0.022287714715149728,0.026968915441498768,0.10305386167532034,0.10376669251953648,0.0734707507880724,0.02082658545268999
ANG,-0.047416429531066354,-0.003071440798346547,-0.01073631473343156,0.060338085489078395,-0.02089273750645513,-0.027703672830005528,0.017892130286634417,-0.031066669569710516,-0.07467162619711716,0.001304183796308249,0.10080732429062984,0.11531017205557578,-0.015202775564290963,0.057480659763968135,-0.012286719579418369,-0.03889421779811454,0.06184720627757056,0.015343942531903612,
FBLN2,0.05190862519538662,-0.027649516995366146,0.026845750411041494,0.00446110750459608,0.09418208566987225,-0.007662131477195098,-0.01917358797121859,-0.005671891343643075,-0.016395524601504858,,-0.008325464945144238,0.03596823542820682,0.09087426598463233,-0.026128879245482867,-0.010146801541032431,0.04350204689645013,0.05888682795187146,-0.016061892950703906,-0.05578933097971717
VTN,,,-0.023691561999586833,0.0538121663412305,-0.022517074776261966,-0.016243153555882503,0.09575456278779346,-0.013124865313976448,0.019519027392175637,0.05258813463814321,,-0.007117123411392684,-0.02245719261001498,,-0.011387217008998286,,-0.025064450651121707,0.009594471539658238,
VEGFA,0.06393594046750582,0.070578243252473,0.015257755100340392,-0.00802691656304089,-0.02670368353972785,-0.02028484885585507,-0.03731428458673487,-0.016339821952602827,-0.16167409219314785,0.0081786451151916,0.015176547101612847,-0.082972892992872,-0.07867991103031054,-0.004673949250835315,-0.04038127040434615,0.09018204546533361,-0.05210196050087958,0.044917627929251414,0.07231469821725552
