,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CLCF1,0.020971552675935017,-0.15018040208252814,-0.14578154115705028,-0.005084932336703656,0.013910161555622113,0.02474906708374414,-0.17656451928417433,-0.08944316553770942,-0.02342151060152511,-0.13803892011421356,-0.00720393779829114,-0.19496340639623955,0.04983202010563078,-0.09453682782572198,-0.11434950013640115,0.04831764417976339,0.017994043351747212,0.038176822646568825,-0.05839860904137947,-0.0210188062411241,-0.01301981529488422,-0.30812689710362684,
PSAP,-0.08967690706107105,0.34647342817134796,-0.1481844587721344,0.01678495500681584,0.11701187361852546,-0.018624381735516362,-0.05208064486701458,0.3171493817943911,0.23117996532257049,0.15405756084681022,-0.01481910689161706,-0.24827195110594305,-0.1636975568721303,0.4970713433081123,0.012946667711583055,-0.03165902134110383,-0.08700716407745109,0.01867559061811046,-0.08296941951765988,-0.023746839143321753,0.0007886116130105655,0.15362819660943206,-0.11399818544735996
EFEMP1,-0.09243737164529131,-0.3118041971916682,-0.1438113931843745,-0.01310670692508254,0.00631992480762698,0.013353250951690829,-0.4041588069072503,-0.1799128101913054,-0.42801425413763333,-0.012759987852466672,-0.09988973363683555,-0.4515507540498871,-0.015787081294959066,-0.2901263124429025,0.06602340670541429,-0.0031899460400072123,0.07518133846131757,0.05335701355607055,-0.029708490699720196,-0.10714964918433544,-0.13182850347251396,-0.2989885821990471,-0.12901728262828682
C1QTNF1,0.03379942915008227,-0.36630081290882577,-0.06178130080561463,0.021017448645132292,-0.02406372999989757,-0.022119376190037225,-0.0103906724495413,-0.014187029044486297,-0.2758175920012617,-0.10812471520567746,-0.016928376579387207,-0.014396053219159276,0.06313401735429112,-0.1698622607778806,0.018016327984828308,-0.11318366716988264,-0.08478111332822422,-0.04535728387133736,-0.09274851373046114,-0.10966342581958327,-0.05255307075829704,-0.283415638104154,0.11423732071497254
ALB,0.015543517143272123,-0.030441431740415376,-0.026116217590905377,-0.009130962175134079,,-0.020850576352665847,-0.0018908590863551107,-0.04316929513010105,0.0739185531090746,-0.05038194272313138,0.018021601887092814,-0.16634027114967595,-0.022580483562321906,-0.04751582543243394,-0.05239481435967542,0.0761724678776786,-0.04642518955207157,-0.03146424681105449,-0.016100576013332705,-0.019860604282149752,0.03896306159781798,-0.04260875156339767,0.06354240657826345
CCL13,,,,,,,,,,,,,0.03993756510680399,,,0.03994278245186345,,,-0.06943151985401998,,,,
EFNA3,0.027205578578033587,0.07781173031001236,0.08969120531258963,-0.002335157695234893,0.0814630284167005,0.030585347043325196,-0.002720401409180211,0.2273442961449393,0.5716544603391903,0.13178854588009445,0.08255338490052701,0.3633938839173552,-0.07260820654781827,-0.0004032376386245785,0.01541807117372829,0.1617314579972506,0.11254652476565577,0.08622091445463297,0.1317885059634042,-0.009092152069487214,0.015197167925541193,0.15830227467638278,0.21274678164384034
DRAXIN,-0.0050314032647619305,0.2215547099434171,0.07741284643722522,0.08708153296035824,-0.06419818308124113,-0.03014071251678463,0.020284451703283215,-0.09799647362500287,-0.3334271288395812,-0.19700210574841345,0.0016674127183580014,-0.006308053039295354,0.08897317968308255,-0.19280526791624264,0.07680849172636954,-0.07161747308227003,-0.10507789913086868,-0.05164164208791821,0.05613064003776399,-0.04909937492448911,0.011067490854849402,0.05796790044671837,0.06906110146784618
RAET1L,,,-0.01721006993926559,,,,,,,,0.0448487756189806,,,,,,0.020886823485670954,,0.0029049938204444613,,,,
NPTX2,0.047559920243536224,0.3987125858311341,0.14118340535638488,0.061793172437934474,0.1470743428606608,0.11253585878953946,0.33491235205724723,0.35891392254340265,0.5995121827765454,0.24799395520426626,0.06839459608037037,-0.25255652703784587,0.030903701172933774,-0.1458924988243381,0.031157699319786278,0.0036187211224874465,0.05622951263324566,0.003418628522224413,-0.06837447473658054,0.07135067451046818,0.02574505690524039,0.05205483252938381,0.16979778317795227
FGF11,0.03146745951245478,-0.2904720184251271,-0.03577387164144556,0.011171946901044338,0.010892631944820895,-0.014945730025740015,-0.15283567042437537,-0.1964494859920717,-0.3308877317796442,-0.03538129651682154,-0.020239009506994574,-0.012918905125842409,-0.03450651282365199,-0.24433222971643512,-0.0556790698284604,0.04345217245283587,0.015895826227706245,-0.071770062257485,0.05381736629867465,-0.019790729949479228,-0.0013694078409061535,-0.2454127554295536,-0.0704339840720385
CD59,-0.04927864085539308,0.18566338379144762,-0.07603260656852756,0.015545932661893679,0.014689057021761839,0.03227181045115759,0.21928827467270268,0.220440346104204,0.323886552828314,0.040168043501420996,0.020042234890696155,-0.19077891248442308,0.09476827767188917,0.35207055614695504,-0.04101609686576144,0.0015970852711551247,-0.0023023655237437543,-0.04496425917714755,-0.14406410075382575,-0.10233716877976645,0.02869977469820216,0.19571310614068296,0.13157310022655902
COL9A2,0.08012896469824392,-0.11620943314558987,0.04280285785815234,0.024030401741118805,0.07348231562876054,0.006358758002233134,0.025800939803958162,-0.15364010506495387,-0.24601029097239072,-0.00826602885872113,-0.025564884359785565,-0.21711430249233646,0.08339579914280922,-0.16337843043750705,-0.08568181195436689,0.16818399240254583,0.0966121233982646,-0.08049394280856548,-0.042591420270146056,0.013385735534059697,0.13316728182177837,-0.001983908844288639,-0.053884750988121156
DLL3,-0.05749744239512005,0.4069376268577764,0.10763651623915638,8.575543296283874e-06,0.059240063284315435,0.023211161444906134,0.08820032118418278,-0.1978137229757541,-0.12248417311298089,0.1305966507564233,0.04965544385607135,0.2808068228607484,0.12152094845245179,0.002442785355681319,-0.11993998145663734,0.20734555491942988,0.13804379998514252,-0.05158459841323775,0.06456483926805201,-0.09799788797599344,0.11100704293727319,0.09633752313795253,0.05115569778649537
FGF5,,,,,,,,,0.08654360850643306,,,0.10987942339387488,-0.054477355866862726,,,,,,,,-0.032283280184098595,-0.06736237178082062,
LIN7C,0.07953908054110348,-0.001093390065135435,0.056831393983596185,2.8486638753751418e-05,-0.02414648979862633,-0.01217677437076518,0.05257822721890396,0.005367318614158614,-0.15539350566921412,0.024602706784389614,0.013253395704929578,0.18638249460748318,0.05607640159044315,-0.006936259260664965,-0.017414418963957005,0.1757681432587876,0.04368422487762392,0.039454733871315546,0.16298642825024237,-0.0741858895382635,0.050096818135866764,0.04313643484454803,0.03153116870745618
GDF7,0.09762765773514624,0.05266578824315638,-0.01397012244715615,0.08263845861835825,,0.06320737454871103,,-0.03435338980878775,-0.0985639740152357,0.07156123538088971,0.03657838392182165,0.1953312844712303,,,,,-0.017280634438787322,-0.016107488406888512,0.050007386289466646,,0.007191705343973854,0.0380025073305869,
PSPN,0.01158206388841088,0.11078808922650006,-0.01992106284288082,-0.02985105375829618,-0.06059249330923182,-0.059994018542293484,0.041057500247065705,0.00498881207004915,-0.0647444411349568,-0.025927995462165215,0.07097890415322135,0.033424117872154366,-0.02935386140101967,0.06243358319785521,0.0432439567105486,0.03750883082176843,0.10518891945188028,0.0714501411479439,0.08867288566034885,-0.11387272153841668,0.10112986759934806,0.037773181057705885,0.13978637596505672
ANGPT1,0.025742385215539777,0.04044506672544555,-0.022761860157726018,0.03939472898106938,0.00916982470301992,-0.05395367342827825,-0.006831713532905001,-0.01543490392916673,-0.2909570355165132,0.09983901607590687,-0.020425176953379066,-0.14605719846546114,0.1677885106289093,0.0009835471775143058,0.1330113139511441,0.07769685106848562,0.06917218410182421,0.04219186264641908,0.009530628817998803,0.09872658916190315,0.038939351387258854,0.055234846964387026,0.0017680174261956825
PNOC,-0.023453381313411764,0.3760702966008682,0.07309830485688189,0.033598985014536786,0.0030819071843880682,0.15005256580900003,0.4711963235430175,0.2634833518795996,0.5513174907043318,0.1994438981450275,0.09195318352157072,0.31721834924845715,-0.022580483562321906,0.19721148087719947,,,-0.01760745845105234,,-0.021128256314015832,-0.045726741700812416,0.008563715132409591,0.2692975300845246,0.23220791897794682
L1CAM,-0.024938868710695086,0.5376676815891958,0.16874573554694128,-0.01947681579734228,0.016311701679790392,0.05791270862964483,0.06281254802279179,0.1820142589934731,0.40029128515784257,0.19125715014499833,0.1489008544454748,0.3025051245884954,0.016640181126721044,0.6082931178182491,-0.040357578065336824,0.02610300160487386,0.021506022888748966,-0.03609060772772776,0.14912416805446957,0.09345467382502066,-0.026927333836365343,0.3799189227579585,0.25268783372752196
APOA1,0.020747270899392618,-0.07434027537964591,0.07128247033388047,-0.02012152939045478,0.08305821887015773,0.0005585690185339906,0.03701788877456351,0.0022715642563103343,-0.10497921191462196,0.0024705207238417525,0.012513647337255794,0.07509339846028716,0.03857668968227538,-0.02200148536555335,-0.056145552837408894,0.06591561160538074,0.0017752706520539716,-0.04728912379070565,-0.035771917670654255,,0.10745657080150728,-0.07246680569461622,-0.002393661352767354
PSEN1,0.034189374440619744,0.0191400682047157,0.06978774849182255,0.033327481720755586,0.05501570974343479,-0.012725751682659206,0.06288004298200348,-0.052703079526859854,-0.18653121069186349,-0.04026494139333704,-0.06846690339817775,-0.23147764476294305,-0.0009376384336364943,-0.2135429986937214,-0.03399815264802444,-0.0050932827972546505,-0.01500734403684621,0.06457608239346532,0.0021871896640608918,-0.07979522509702723,-0.020479601454261875,-0.022295118008556065,-0.18741285966270602
CALM2,-0.05155919370627506,0.4699799079922702,0.13646313103899094,0.03996760091068285,0.0006544577810002731,0.03209585764764135,0.32205287454749265,0.37445472921194134,0.5832535502641494,0.2825499327262082,0.22286921080632444,0.6258129275280875,0.12682822896923754,0.5089087571623296,0.04280337846039687,0.219769747194675,0.20851414254604367,0.0023529410062618794,0.1706757546601668,0.01325240046894646,0.06579119264974766,0.3827448298130708,0.021420937988098
CLEC2B,0.009600813503016701,-0.12821768541945025,-0.12615383722731913,0.00339065424215728,-0.03678592341766161,-0.006762199920190767,-0.1127971783484449,-0.030819843729392966,-0.36902173370819963,-0.08112445583131717,0.024634868273736076,-0.15174040112965512,-0.026478980679575114,0.021432178755230572,0.05706371545683913,-0.04186508133605905,0.017523987959883216,-0.039920273551818715,-0.029546483477839204,-0.05506714110562212,0.001150033555856793,-0.07186853932428974,-0.12916424311975455
NTNG1,-0.009265375161902185,0.20543822229313308,0.033698432155046636,-0.0392038498486342,,-0.0079737479304097,0.03346627188842394,-0.014178843222336547,-0.06007401008372413,-6.717706882423177e-05,-0.032135530143042844,0.09537332336622614,0.16743993140332122,0.23191167925891576,-0.018863536356142217,0.10787030081251653,0.13270132769633317,-0.04872834669373972,-0.026267613924748322,0.004486351377242923,0.09450043876925292,-0.06614132675845892,0.06630738684050186
LRIG1,-0.02317310634859225,-0.1545184660758567,0.06338333364452985,-0.0291780906405336,0.018023443841881703,0.07360295656769146,-0.16837754925232082,-0.14986534275623223,-0.36721682340537914,-0.1415941767795299,0.0027390008939003497,-0.16660915469264959,-0.06484995661530213,-0.26828023129690687,0.04594316094936706,0.17146988212180622,0.11569594490146033,-0.09509270495063163,0.07415599466980888,-0.08319682801845006,0.08272260561291064,-0.004606181813542287,-0.04366710404191138
CPAMD8,-0.014613261132645392,,-0.04302650849006475,,,0.000253758032203543,0.02599203640350038,0.04837733860984763,-0.0394532139985348,0.011382054625785771,-0.02871903821163294,-0.0292831987992152,,0.08625797703602843,,,-0.016855233496102143,-0.0037070131935543586,,0.017996982429358172,-0.0319068100943916,0.015749709389075297,-0.06974853512147916
GHRL,0.05630909205616369,,0.02653369183221896,0.04226960643267288,,0.0987043408145956,0.0459878856860134,0.07363801013807672,0.03779247845388743,-0.022800164073818772,-0.05583655526480426,-0.0249952679062083,,-0.02787521260346876,0.05407367527070455,,,-0.021872772475251157,-0.045098878186421325,,0.006610242100962724,-0.05746685154776486,
NPY,0.06931554303102681,0.3267763447350151,0.05185201844445823,0.03465232459612484,0.024086415872512004,-0.009996143990835182,0.22450027578914297,0.2468498837764467,0.3937920018739288,0.042032405662532565,0.043439261036152775,0.047723202183759944,,0.1943248636732053,-0.029971871440340685,-0.10024452484739764,-0.019058294011968013,-0.019673443846838976,0.05617413520851657,0.02549222632768733,0.018120009294081994,0.2587834299711701,-0.00277942431866198
MMP2,-0.008765188258200959,0.17534559383999554,-0.03564849623705189,0.0030894506947011227,-0.028626722125543118,-0.007373304220207529,0.07152009522858087,-0.22702089374472453,-0.43156109757969663,-0.007945897903249947,0.04507423178982629,-0.20208285259883055,-0.19308951860829476,-0.3839300904042913,0.00302329899140352,0.12120531661408056,0.03320171864424817,-0.02022419108292515,-0.10102294213327398,-0.07230848551912022,0.049095757344708425,-0.07264377160859174,0.041642772880151724
LHB,,,,,,-0.02980132073177886,,,,,,,,,,,,,,,,,
PPY,,,-0.0444556902161214,,,0.014557573750293987,,,,-0.01164741918684714,,,-0.02088594037900456,,,-0.012775267796314426,-0.04299125522008633,,-0.03895634522735752,,0.028782976407408983,-0.058633744738168965,
ALKAL2,-0.021883478795091976,0.08995947827217665,0.00887653022717672,-0.027957791891237083,,0.013693739824098732,,0.04677273719285893,0.032219333520657895,0.010133042713804103,-0.04979272774192997,-0.20418110521200597,-0.053249153018185884,-0.12126653189903762,0.05192298644378823,0.03140561547151659,0.11102404929726171,0.0017217709700800654,0.03934650392658886,,-0.05443545416816455,-0.09255201581131775,-0.05842276094564559
CSF1,0.031243981639527785,-0.3341695325336786,-0.16566205855584148,0.0448725847040178,-0.03700851571626771,-0.02167600884627013,-0.25281957364904006,-0.17123004249461743,-0.33148850782799677,-0.08204329487964482,0.003955296885846297,-0.23084229794536898,0.16846243849534334,-0.2375729543377071,0.06292734219074282,-0.028091214280259118,-0.05320714068535458,-0.02510936440000085,-0.07118736205542452,0.012735201462602062,0.04328089927209893,-0.2111777669572703,-0.10882656170512182
SEMA4C,0.0531685073244162,0.06467757808906191,-0.04808468731287278,-0.0009452228385274671,-0.018373330919241544,0.04931836402529942,0.06706154308865829,-0.10437880735958813,-0.022367759620191562,0.000283607301155715,0.05266312326582159,-0.051338962611218335,-0.008860241892208987,-0.11469962903459482,0.017636604497854296,0.06032373237796161,0.06820399307184527,-0.035025161187522066,0.0458118975022151,0.07147403125207277,0.05645956938963614,0.08101499766571417,-0.09993356525010096
BMP8A,,,,,,,,,,,,,,,,,,,,,0.08119348071503245,,
ICAM2,0.07033992180736862,0.19309926753625817,0.008783166012164462,-0.005148697833000315,-0.03758182759184792,0.011722657727078097,0.15217607432398522,-0.02114478345361265,-0.13316604544941393,0.012112824955956274,-0.027656132074905786,0.03432931096620876,0.019146065903193076,0.0663331173308015,-0.000496333344589006,0.057043473006037744,0.07614615669353816,-0.028525154408432687,-0.02483570099757007,-0.047970241609687235,0.03494887421484497,0.17363336049179287,0.017165767275579887
SYTL3,0.0124443736502022,0.016382920620052525,-0.08342406056633253,0.01592743725678878,0.05299368225025463,-0.0028526064004825605,-0.059098687869905145,0.009322168301216065,-0.22797598334860533,-0.10972641348551365,-0.004284779163889495,0.008076092895103307,0.03699738075801452,-0.05699261938622529,-0.05406865779730151,0.005796925746931755,0.03603288580450304,-0.0008252688818163912,0.06707798136911661,0.061931353705967467,0.04256767704553526,-0.16091838670506564,
IL1A,0.01025395298951062,-0.0026577503313234383,-0.04672775946808013,-0.019188742628533165,-0.027903698142958497,-0.04004764190717677,-0.10127870625117157,-0.04785889608057215,-0.10965917159934115,-0.15632955829962428,-0.022407686582285296,-0.15647766283270534,,-0.07350545744156847,-0.04534155939292299,-0.02171494364354294,0.016342138675646826,-0.014089201584559908,0.04537848551949066,0.11830031695721242,0.08990994316264814,-0.0949378591501905,-0.1064373525939626
HLA-G,,0.008131137050662896,-0.0027830924026846925,,,-0.012619370587629743,,0.03482475787719638,,,,,,,-0.04194810287713155,0.039748487022153306,0.11870086716014798,,0.02306557417456948,,,,
PGF,0.031078897064631596,-0.16749876913542405,-0.05811749284281496,0.01400281586041037,-0.05312927068617046,0.00962443460223272,-0.023968697522349088,-0.10275854784802799,-0.3353309143444237,-0.07123798166962704,-0.034624268420004635,-0.1110002253665461,0.06434539716180328,-0.23191299176097793,-0.01924402462216259,0.08800030378802425,0.05250224572170989,-0.038202526975995105,-0.049130738515415925,-0.007826113524147943,0.03512340974980356,0.11150142976365503,0.08944268428680843
LGALS8,0.021880278323287677,0.043009098098681066,-0.050437694228594,-0.00031438354786589556,0.008422015063507534,0.06207987183225643,0.04130034429213274,0.028427381105509984,-0.08698696221795964,0.0007803272729487289,0.10596919101143591,0.1570984779499484,0.05850056368527579,0.11731326646491316,-0.0238244430957586,-0.018867585932774284,-0.053670811256016346,-0.03653371062349489,0.10314520848489396,-0.01289821055902266,0.07216783735293415,0.1158019539336821,0.061499048817458386
DKK3,0.0023933505000115107,0.4476734639223046,0.19607325768653466,0.11796375556780923,0.0698882608179098,-0.005987114314754503,0.32599599923645184,0.4149687421547618,0.5742978957748287,0.20936870485537892,0.1989802255782312,0.6168314269850051,0.11401469190516195,0.5520744556453637,-0.017934950220666383,0.15049705042882697,0.05311118452205888,0.011420501217522049,0.026411128973077933,0.02113787101785283,0.10159592648732262,0.5645980551502566,0.20641364245304156
COL16A1,0.03377239453288813,-0.10967726931363175,0.017019217482335567,0.009100041957433221,0.033241566304210046,0.01601245305453183,-0.08250953874023378,-0.003560751121511754,-0.22311728895279304,-0.044112387316881364,-0.008997541996514076,0.02306691564051359,0.10513707584067651,-0.41846986170076556,-0.036273190185882244,0.05858420471549995,0.04212372262994465,-0.09385633218339323,-0.018531228732423525,-0.05809663851843942,0.10006137445064109,-0.09327921670622587,-0.0017964951769445876
TPH1,-0.02722374100866404,-0.05508750172144241,-0.020017160117685142,,0.015138954676101261,0.014289689491985122,-0.05990259337960547,-0.02800648025045676,-0.07561654527630364,-0.08491516293879312,,,,-0.006739034071199844,-0.054549390357528094,0.014108216830008288,0.11697834301091702,-0.051089702276604504,0.03680625698183854,,0.044817091548963156,-0.13663071740671784,0.016889848256518437
TNC,0.07560620424067475,-0.3793018776960354,-0.17202240091657378,-0.018230640101022166,0.025730861261583738,-7.421389191413387e-06,-0.2993744077474561,-0.3310127406792336,-0.5689430517382286,-0.28330554977479794,0.015221475781223391,-0.44102658028142633,-0.1733020532046826,-0.4764286348918333,-0.023120286653277283,-0.10475502563328778,-0.10193029672139034,-0.06634527328253866,-0.06547693672828553,-0.0861266963088138,-0.11160309349502275,-0.2846802042202806,-0.20840845912510073
TNFSF9,-0.014613254196953899,0.31393777551564694,0.0356994047480936,0.0031639331522447666,0.05074747758776691,-0.021632629293613086,0.16211110923860736,0.023670028937130994,0.25774514253268366,0.05538497802466578,0.015868874765870743,0.03880291776938994,-0.025536585201514722,0.17234674130606617,,0.022389266134104784,-0.05798747078602315,-0.028115134321961846,-0.04827040213953759,-0.06731440490176745,-0.0334820463813151,0.04942672741742378,0.04439981364675768
C4A,,,,0.08500287173632524,,-0.01876822003386847,,,,-0.013788849235934266,,-0.055136637642658706,0.006452262084044459,-0.03809978833599608,-0.04926122738921647,0.05483272621566541,,-0.04669967368989587,0.04716985302258488,0.0014320552722068645,-0.03680593694493767,,
CNTN2,-0.062248966844869066,0.23017211288785844,0.030882321204037718,0.005457489057382384,-0.0435852115930231,-0.00017871769790995843,0.13445723196726633,-0.11978592079793589,-0.22278576706563583,-0.023161378594430817,0.021905648690078463,-0.44572142891082983,0.002555888661724313,-0.0644811497100608,-0.044272749891278024,0.17080333229192762,0.15099903577127013,0.0017147928292963693,0.10182072044846689,-0.06181384339101962,0.024022130062297024,0.40971740183379607,-0.33949683589483853
F7,,,0.03262308999377607,,,,,0.05439754320022778,0.06903563420146422,,,,-0.02258048673092711,,,-0.014322705588239667,,,0.05891675526496244,,,0.041696643124411854,
LUM,0.05108725042932326,0.003597818725237866,-0.08551571404025078,-0.005721884089195793,-0.004877716981369158,-0.07290354171557695,-0.023230697618220213,-0.04161286154452275,-0.3729741968338879,-0.07727410744036196,0.009837283250190676,-0.16378634632387515,0.017671968675257294,-0.019468795654007935,-0.03222484346991148,0.08220418731592688,0.09526967984908408,-0.03250228370304303,-0.021751637118822137,0.14041650132571737,0.013254501866321874,-0.06256903182289394,
IZUMO1,-0.013963427314109168,,,,,,,,,,,,,,,,,,,,,,
BTC,,,0.0015648600937204476,0.012652180980333846,,-0.007066648802235733,-0.05066497948167528,,,,-0.0741625080369667,-0.011010055964834205,,,,0.026285319794113627,0.027371407967707203,-0.04007008246007088,0.04112006254855672,,0.08367740772241257,-0.0809439485661921,
APOC1,-0.09793215024185124,0.31346683662174696,-0.05249994289394455,-0.07696648991499057,0.07851188772767531,0.08032844495631242,0.32698381407393634,-0.35139077264481944,-0.5726437719662182,-0.029704440745688305,-0.15531163272498086,-0.5550714637478407,0.19368144560987002,-0.3583926926622817,0.048147007007499035,0.1336677984884461,0.11786140930814648,0.06397676355257265,0.030621832434603466,-0.19040899566315275,0.0840857946605412,-0.11212469381909157,-0.26582020055897143
PKM,-0.016527911188714172,-0.3183561136137171,0.03980300650774604,0.016350312316050806,0.03277535079427895,-0.013602893051172226,-0.18728151199696844,0.16448871908508736,0.005621172355410624,-0.05359773572522366,0.10720438203467261,0.36597653996028906,0.045641596469540274,-0.2726153453305382,0.032269615558279854,-0.1591681296445965,-0.036203958062682666,-0.03144682412425931,-0.028363041047905303,0.02669848476565256,-0.06992224901063995,-0.22969075100311828,0.15130015581498515
TNF,,0.17221070486666382,0.009755764729953187,0.08767443870220151,,-0.04091239762934267,-0.012303103880156464,-0.09787742490900686,-0.07630682717056277,-0.07578029098849594,-0.0354887173867928,-0.2156315185002468,0.17664703192357278,-0.1108471439414699,0.139110345878227,0.008560636546255664,-0.05270415749591706,,,,0.10175962299970528,-0.019785034139136397,-0.05252415274190102
GNAS,0.08737730145718141,0.37368851366241934,0.12085327788884567,0.10633266257379101,0.021992940229624253,0.10437768622558712,0.4271767288836161,0.39596011936517694,0.5945171563831811,0.10907882526477207,0.141574923493463,0.612809525006961,-0.11795897244284052,-0.41321459830788565,-0.003418978609353564,-0.11356454248767203,-0.040560497418889514,-0.032907306305874406,0.11168273916440213,0.10692207649573403,0.06786254390002701,0.42775193967266967,0.2646881009376905
BMP8B,-0.03384782317040346,0.009609274207106333,0.00730930166585057,0.024122909968013008,0.028814205566167803,-0.020166777266594813,-0.026913406530749983,-0.21112507283086976,-0.056602144355726955,-0.020569055105059266,-0.032666367163206415,-0.20551226174453227,-0.01999175284582519,-0.07416016152105613,0.0016651886522390258,0.032540763080484876,-0.0453841298156636,-0.014746436808321293,0.007180173573634824,0.04585750783110695,0.019314074775322872,0.0253331804821605,-0.01970866797916874
LIPH,,-0.04014697677011612,-0.0364482174342288,,-0.0239540751014024,-0.0038040012721597015,,,,0.07145804958408886,,,,,-0.015378042382367105,-0.030396294321301726,0.05850891200034252,,-0.01272874911804126,,0.09608370987759068,-0.11040458035554986,
CCL28,,0.09490278493179499,0.012361617942168494,,,,,0.010362313004673766,,0.10957918008578775,0.030638414100345478,0.03905558896549263,,-0.01701282370506216,0.017709644813277244,,,-0.03228061003154539,,,-0.021222908434951348,-0.026921684474478343,
PTPN11,0.022535532664261795,0.010060837087385558,-0.022962459430989252,0.018676633988384848,-0.0008232829796958547,0.05381252310249257,0.03974765385430695,-0.03846364654775064,-0.19486654919775412,0.013875167977722175,0.0027481685036734875,-0.07190423112677606,0.02927774300900826,-0.09390476850207044,0.004656786880111971,-0.07104862195858429,0.0275522943979548,0.003073969756645652,-0.015385023027924516,0.020390579672850254,-0.011874265160031207,0.21428582048413583,-0.05924935471969928
ADAM12,0.034618921211199014,-0.10430057274943497,-0.07413566708399698,-0.023065947410181004,0.09192821512616965,0.022280574471331988,0.005214637782983441,-0.1074541280061797,-0.23247281451663004,-0.15295763244863447,0.048664913450617145,-0.0494419526029088,-0.12832413584579946,-0.18721818507131938,-0.029752790266211283,-0.05658132583009384,0.035397922149994626,-0.01301203440796501,-0.06888723169944747,-0.07237338905972601,-0.013080230551583737,0.020822615161854977,
EPO,,-0.048545983084587234,0.016332353240921405,,,-0.03876589528197817,-0.004332575283059524,,,-0.011133277516835403,,,-0.020531049860172606,-0.051490352046720436,,-0.0206841843826145,0.06873785030651725,,0.01704724566620335,,0.0507507473585583,,
EDN3,-0.02052259161261162,-0.03108537554762451,-0.09138668825900291,0.031457612105070046,-0.028256132756089625,-0.00035062725678571157,0.09398436710864479,-0.01379926222192255,-0.022761297117357363,0.05693047922976751,-0.013620573145244865,0.1015873169963822,,0.10128889590119329,,0.03725801123335362,0.05336902146034712,-0.07229995589110635,0.024338452427834483,,0.04332664129071688,-0.022223160679135833,0.11211073336938578
CCL22,,,,-0.02558922180946437,,,,,,-0.035867114545870736,,,,,,-0.0183245097543228,-0.023050256251443208,-0.02641319257080821,0.001143538493601428,-0.031091678704529727,-0.022752876719725805,,
CCL2,-0.0670619126453376,-0.27296913969594155,-0.16186613092881375,-0.056283167544167706,-0.09408489795977551,-0.009407792062823016,-0.4114555727984043,-0.11927915481712101,-0.07306249500094052,-0.18043246841932328,-0.053628244264951545,-0.4109515469577597,0.23338182555109285,-0.21421342859853815,5.1961084996465086e-05,-0.02737200428886737,-0.05771960139141991,0.0017364974428921301,-0.08429161670889472,0.13514087427226182,-0.07024034086646591,-0.23971880235600024,-0.3103737781187155
DSCAM,0.07568476428113455,-0.06942597619058946,0.05116317712350755,-0.0006226923049143703,0.07152809248332653,0.026355403187873824,-0.005109760871943589,-0.09747840567549695,-0.0502024870681715,0.034013927163848406,0.06289322481233162,0.18721269145631636,0.1360987169121815,-0.16359648552873374,-0.006609961553394758,0.11008959041356882,0.15312725932167484,0.00439659935343947,-0.007324404885896625,0.004316278662720731,0.01655204913458018,-0.051226449830310765,0.09190205038397745
GPHA2,,,-0.035291180195161025,,,,,,,,,,,,,,,,,,,,
ANG,-0.019313289757729557,-0.2815673644763107,-0.0935485591349952,0.05350581173191774,-0.0007575267606546935,-0.024712629130953703,-0.08195618956061626,-0.03427958537548742,-0.21764003771167204,-0.04049392618940786,-0.07857194476860221,-0.11008259790248401,0.04042826481713833,-0.21108241772166902,-0.031893479582613495,0.012800056581189236,0.05313779200889826,0.056517944050251887,0.014104349941530597,-0.07635862592671164,0.060064017499053504,-0.06754648626469426,
FBLN2,-0.01924245450713808,0.04779715373993402,-0.012971526242548005,-0.021610410146122708,0.06598389331338302,0.009093747547115692,0.10744089400909898,0.12789172831884635,-0.011613876857598134,0.08499432664583599,-0.034919377545347845,0.008743179293360846,0.015342804775716604,0.11700380679960258,-0.09206325895139794,0.07240505566575844,0.0065011336446945235,-0.013316292362469648,0.03581644054646352,0.016470821988691375,0.0984261388060395,-0.11697803663870379,0.027239229154819168
VTN,,-0.0374220172372175,-0.01817149813494377,,-0.027946868542668236,0.027781948389568295,-0.040641903804960376,0.000973833478476128,-0.02414688442985526,0.031086894558335805,0.016985977120652133,,,0.008746205478500666,-0.036420914737161705,0.009109313609187148,0.049949111922436756,,-0.00622367256376037,,0.02148845150485016,0.01693841554515188,
VEGFA,0.035392655968605066,-0.47328322372215625,0.021059252534118066,0.008428251876360725,-0.00547047803554508,-0.0281151469176283,-0.32228329577388276,-0.18434720159253756,-0.15133508774148333,-0.19821766169457666,0.06616797833974927,0.06264176492876782,-0.10535040736112304,-0.49436569228508537,-0.031005381340956307,-0.14977244281714205,-0.1431555246608587,0.0109559303894001,-0.047614288263467745,0.021547647597688006,-0.12125578699447591,-0.4374637344024739,0.00671215838344273
F10,,,,-0.007448882104366848,,,0.08438322397192106,0.053687324336660174,-0.08780877907409092,0.03852645459611128,-0.056423794282057044,0.05491144407314283,0.04693631185238023,,,,-0.014063448083759677,0.06036458518675524,0.03161546553040343,-0.08649094346058998,-0.02903439258533264,-0.01612957005268552,
