,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,,0.024896709342378965,,,-0.014034522192454206,0.04074911554408205,,,-0.008786438570674165,,,,,,,,-0.0374202585547158
CD58,-0.004209734791187958,0.018179360864986716,0.037463401359573156,0.013712864578562247,-0.00020414447345138068,0.022699818530199256,0.06844140419593185,0.08586351624103472,0.030129456878544705,0.044218307965217155,0.11171726077956767,0.0031349962316413256,0.04413476156227343,0.047138790871941574,-0.021493436904681158,0.026779295342163008,0.06550722838031389
TNFSF14,-0.00936275008791788,9.908166707187335e-05,-0.0036472314173787166,0.0481903609462994,-0.02384123694324559,0.09930394024811404,,0.03495703822442209,-0.0024249900365210034,,,-0.005678235917834163,-0.020295722685546237,-0.038640483857224066,0.03679976227372831,-0.036250368378320935,0.00047642023685127305
CNTN4,-0.05593454271979475,0.004306976790292708,-0.007121934483513839,-0.057677504992743545,-0.025222561333379207,-0.003118075021318571,-0.03902345645300773,-0.07777960488300906,-0.04665168534857951,0.060648663274514306,,0.05019989147125537,0.021963035083865833,0.10688226332133263,-0.03182841000666718,0.05181020135498044,-0.0031693151107436307
NTF4,,,,,0.01563087488435289,,,,,,,,,,,,
INSL3,,0.03645913137466082,,,0.009930714548852113,,,,-0.02019514415221043,,,-0.03631187891092879,0.03434603339905963,,-0.00949846608352872,0.0950535833065254,
BTLA,,,,,0.007444573116428265,0.0011563811597310274,,,,,,,,,,0.18771239753472735,
MFNG,-0.034149708002108314,0.04824674238509801,0.025321839980779866,0.054002504768342605,-0.046046262454085704,-0.019237984205771413,0.11220762225257891,0.11686765250592436,-0.04890424106021813,0.005650226354127018,0.031172296601766913,-0.041047259833640784,0.006348112973416267,0.013702055871160546,0.04223229816232947,0.04752958557166982,0.004781973740759024
ICAM1,0.009687325533345703,0.03875495185063375,-0.02085208771740319,0.060214932973747796,0.02698298235293266,0.20614810544114032,0.057033774136089836,0.1796007002205325,0.012359434045197662,0.04128091945914437,0.09760872822628247,0.05957813767722016,-0.025790848278971927,0.03325000967156051,0.02462741692222251,0.04850564607177029,0.026052029678414124
PROS1,0.036554015237953805,0.030951681838482948,0.020958800789196305,-0.009209319007245791,-0.01576141125204486,0.1389698184415045,0.14426407365351157,0.20272416971691015,0.16097422556491356,-0.04928901208122697,0.05128313336078984,0.04447032196392995,0.041723139907065734,0.008839477743770408,-0.10052556072348157,-0.013464303119079486,0.02183923089276783
CLCF1,0.05689684616891903,0.038125740778535956,-0.007320874942151707,0.057365515532718604,0.04286429855763763,0.1554962819114906,0.03378659782947589,0.0785479764041449,0.03623963858151264,0.03173328106917946,-0.059189476349782,-0.0011120150038891451,0.1012953362585414,0.030969651804705633,-0.02294741588773739,0.01928292740398098,0.14176701632878344
PSAP,-0.03796945999479605,0.04468168981131987,-0.006710369409048792,0.1174154771021235,-0.012169327310854726,0.08396522983862865,-0.15979470830812634,-0.09979527293312375,-0.11635277097620131,-0.049557852426061096,0.09534307281391967,0.13005621070584894,-0.007175094286820686,-0.012844895045311564,-0.03260878754178302,0.0331965190495487,-0.052656144848370716
EFEMP1,0.058389763565091284,0.04766806105348349,-0.00018704541235093592,0.027064670119521905,-0.057796941807742336,0.06601477202673647,0.08451573634482992,0.22263821574847714,-0.1577467025280494,-0.023266873128770675,0.0452542405049801,0.022325148410450697,0.08735614011310185,0.03973868711693547,-0.014757631116098215,-0.03555412721884657,0.1298823636015383
C1QTNF1,0.0981786190924173,0.027452152275714344,-0.019744406666729532,0.051157113236321196,0.025207427779306273,0.040471521463235925,0.08755325597977673,0.16435669670529882,0.05706934464300451,0.03767521196337133,0.101226507890471,0.08867405828960896,-0.10160354085111716,-0.008100951919525458,-0.03131239396974591,0.028373496093848205,0.039552364374278746
ALB,-0.011967985200539133,0.003206909845649539,-0.017729846610994977,,0.027220964234093526,0.09170502945602937,-0.02130751612712069,-0.03674263308595304,-0.014903618169375629,0.017759524149225506,0.013780918278320228,-0.003152792657015753,-0.004399148229346925,-0.001134450446217272,-0.005872172764305867,0.01418510867484209,0.03036855163525887
CCL13,,,,,,,,,,,,0.1048103230524548,,,-0.027948814489771788,,
EFNA3,0.08834215481954912,-0.05034271177674694,0.05254887237311078,0.13412683845886936,0.05879000279644907,0.07784693592748253,-0.05669637165699061,-0.12474433363754575,0.04696715943663438,0.03243950912859137,-0.018753170271218478,0.01425770174535965,0.07341091369748903,-0.0030591791483126863,0.028492274261761083,-0.014934851575849258,-0.00573011246440817
DRAXIN,-0.03648745847679365,0.026740377064851426,-0.0008732652877595722,0.059331271346944735,-0.005115508344921939,0.12317701582256281,0.2060497923566752,0.15678707620654161,0.09856713728482425,0.11192489028924761,0.07342207716504752,0.05042117064478864,-0.06605049564020582,0.05760869857327173,-0.023398433054260676,0.032355881592224946,-0.03881083423849789
RAET1L,,-0.01820653804688779,,,,,,,,,,,0.06108735533965285,,0.020507188542972326,,
NPTX2,-0.08155288566398672,-0.007704221269235904,-0.05813026638429852,-0.024869260428521316,-0.05118567964646708,0.04498664447871651,-0.141111533850739,-0.1601818563225519,-0.1740839612363198,0.034523913333420274,,0.07064636729242431,0.009508244469841332,0.06315334628031313,-0.05588097522010392,-0.008131074186709998,-0.02061709266851545
FGF11,0.1667307159817527,0.007361974288758122,0.02129259103019132,0.05238200463281251,0.012869500709941,-0.003966801443865559,0.09758259987449529,0.1530425500762935,0.07724028123637618,0.08650284933730332,0.05098164815168348,0.09014332612824963,0.06920613182028049,0.07833413658462698,-0.011662512464334395,0.0854712276027209,-0.009665196883052486
CD59,-0.07810783170284273,0.020423158418155004,0.00823501395855997,-0.0716173961241325,-0.04304425211099648,0.0053094081671076964,-0.16011140682269379,-0.12620626874552562,-0.12644028853258318,-0.08000316972315132,0.020135881824868557,0.03670680069071989,0.01812267543929361,-0.04814174744024626,-0.030092752281926174,-0.03761392566358536,-0.040849499995623734
COL9A2,-0.05067944373779816,-0.007106988333395282,-0.004217520967189263,-0.011543938390002695,-0.0043229030542462745,-0.19950504653808535,0.10316756019575887,0.019531565765336847,-0.05180313732906933,-0.05370398012092044,-0.053544618096661147,-0.005657077333700715,0.06534419800534258,-0.013423864140418355,0.024685132808413324,0.07907756416619842,0.0658181290087664
DLL3,-0.1479929022816037,0.00252133204592114,-0.0004492280414706307,-0.0363488650280635,-0.012297377108410211,-0.05973767725876719,0.08966828986837141,0.07619230723441137,-0.1262547000889207,-0.06646386093920272,-0.036521958680704146,-0.0789191239176828,0.09090753821493347,0.017279876630390968,0.039768944976778825,0.07317317966612051,-0.07131932908375496
FGF5,,,,,,,,-0.02925795188538443,,,,,,,,0.01607392917608375,-0.0014415956255264704
LIN7C,0.024302592401292646,0.011646431992308004,0.025140794200845095,-0.025516919408099303,0.037575202201885934,0.11305927325799352,0.002819357760610377,0.06433192203899517,0.04991975613551368,0.034904340600719036,0.05636438845458913,-0.04059703567260652,0.01579372104198427,-0.0054147238606915195,0.04232877706393066,0.039473247779436324,0.03727897159788592
GDF7,0.0055217361058351,0.06781225787921348,-0.00955907383326532,,0.01539200778013935,,0.05471540125392702,-0.02267286488833582,-0.037726533026927425,,,,-0.023981326665536196,-0.030343938632740312,0.05243997990853939,0.0371162357197259,-0.02725709722183841
PSPN,0.017346299691235544,-0.04896339128606803,-0.01081349826853827,0.05718240399932094,0.04568970111302301,-0.02952504436554282,-0.0004037924703531776,0.07920891547055278,-0.017547928291633486,0.02658048713049275,-0.0177435733638101,0.02755045017601482,0.01771671264875283,0.013027981501356659,0.020949568302573496,0.053002593251865154,-0.024505250806705042
ANGPT1,-0.034654477410024045,-0.01536427280969452,-0.0177259564039106,0.03903893089575506,0.014235695698662502,-0.03250936264571842,0.03457449336122263,0.1786551994989213,-0.11951869817508577,0.005691303349402575,0.03835017723782014,0.010407714003949868,0.015392279202086658,-0.013682169673918821,0.0010325295395811037,0.02716485824945889,-0.00037201711407806496
PNOC,-0.05160869124815673,0.013325809817473784,-0.04285237430450017,0.030054733980669344,-0.057303546397436296,-0.027565404701461717,-0.043370365149673865,-0.12792613735412117,-0.12698125559159926,0.021386922351592202,,,0.008501394972135359,,-0.024013725253785617,-0.004326301755429414,-0.09023705021459465
L1CAM,-0.020427237445063667,0.00682232433030127,0.006995119495344167,0.09483496985603121,0.0017370016574737145,0.10124279158912672,-0.014012816613193483,-0.037352991521841156,-0.08828063624759247,-0.07111460655974132,0.08283597990166161,0.1269718090848033,-0.10679075015094856,-0.029645911975085884,-0.0007617674037524572,-0.03801896389656758,-0.07315447369110353
APOA1,0.06001735332578674,0.025067718228910033,-0.0327899041603094,-0.022975720092063327,0.023429403683424204,0.016265287897254385,0.06568655478898124,0.04442287897071366,0.004016819483246687,-0.03575397193033002,0.019142045532342646,0.03913540657090953,0.13322600264576634,0.07383559994133446,0.0067982151195715625,0.027546649605149975,-0.027739061665104016
PSEN1,-0.005463444892310691,-0.00043281305675581656,-0.027644177183626526,-0.0014598617557095503,-0.003543944177639006,-0.06095647061568942,-0.020253360484106156,0.0022890825256679202,-0.005888658514284388,0.013573090332616142,0.020897571997129834,0.018714133256939335,0.028632938208311545,-0.05721305461680853,0.052790587011545556,0.013933439663976756,0.005819639144906972
CALM2,-0.09751526962634366,-0.014187327523659537,-0.027126502487974477,-0.09769242644242623,-0.01063803882096574,-0.1327936057388235,-0.1654143703244933,-0.23040278499106823,-0.19061114835793885,-0.03904412106739679,-0.04328200866431958,0.00867379869600533,0.05410521061289576,-0.016561340173329202,0.04147330638832306,0.05402991627990854,-0.04653376563500529
CLEC2B,-0.04851495979579382,0.04102240302358347,-0.011430379448386442,0.02658263428276305,0.011791754692592535,0.0848007704709409,0.04531182401232622,0.19063819384715372,0.05642802917678369,0.015615921739677687,-0.06414330722367911,0.0011625856235081143,0.01306087868460201,-0.012720089260820518,-0.03769313057890967,0.017280738221743315,0.04088226957256478
NTNG1,0.041695081431610014,-0.00015506606804222697,0.011233401992348659,,0.040373428294324096,0.0297679628397194,0.009338506760634788,-1.9443454990290657e-06,0.01969620970232817,-0.04021906828529377,-0.03843135863310722,-0.0332860073262536,0.005591328483420207,0.019513190830918365,-0.021563770321039344,0.031053324390423267,0.006600739597996811
LRIG1,0.01972734301074538,0.014757801297880561,0.03613420555118725,-0.055631615724141464,-0.05823124199268446,-0.149748446518019,-0.0038909802050257998,0.1524672123158807,0.06796702027262234,-0.014514004699018755,-0.015885372261406863,-0.10246601089202383,0.10830844986814532,0.05669647008611034,0.05160986015695435,-0.010903650283690974,0.027503783335538753
CPAMD8,,-0.007578964659204153,,,-0.015257156439977246,-0.0006015942981368762,0.06295365521569522,0.00493456240575791,0.02651641166780882,-0.04065449319236189,0.19712805923876592,,-0.02694108376435837,0.017575447399277265,,0.0076065887087587635,0.0059079940566492545
GHRL,,0.021191967575912397,-0.0300321183799784,,0.06313371191276622,-0.0276153254232904,-0.022651587578287356,0.005337681451021813,-0.017593176770755687,0.020902925953969732,-0.03983973583738161,,,0.11859648093014404,-0.02191025834870988,0.01523117426770465,-0.004535876244320813
NPY,-0.04970482857513051,-0.04701193255209361,0.014091230103780284,-0.04639127954641253,-0.024257411868603754,-0.028994023542578202,-0.09281672852867434,-0.11002256434495214,-0.05818439818634917,-0.05019640399892481,,0.10326724313668581,0.021991358914010647,-0.019557913451182303,0.016409151878027543,-0.015873446567677578,-0.06294996899144385
MMP2,-0.148393825940257,0.015639240794207594,-0.017502838080601206,-0.0329124935437714,-0.026227904936894936,-0.036820595814337935,0.14847959125171836,0.14735138932985437,-0.04767473876878402,0.007926364291357312,0.07804717628726628,0.0003387183972529782,-0.012285099844498094,0.03265157567202343,0.02058117952007406,0.038064613389674165,-0.015378931772029187
LHB,,,,,-0.013287831034764387,,,,,,,,,,,,
PPY,,0.0721110606934525,,,-0.02313023839327918,,,,-0.024325696382338398,,,0.13198668205822953,0.07690911407659837,,0.03231487572653891,0.005788265756595137,0.058619237228596494
ALKAL2,0.0036067356487935855,-0.02325645552058876,-0.019004925455648854,,-0.013094779575287738,,0.059767215327727385,-0.017080700693271302,-0.00835041830537046,0.01536619670205753,,-0.030256838461705998,0.04049526184872866,0.08512289705877572,0.01827099839361463,-0.013171264770836976,0.023877475431906985
CSF1,0.08801252368993015,0.028197176533157068,-0.040784324538449546,0.02042417321360275,0.07232607869889093,0.06667391399338257,0.13639762307809838,0.13514398185097712,0.013906093816175248,0.017286406882618538,0.0062009925892774695,0.035596965115565544,-0.021125982935912266,0.035812980588470496,0.026413984664696046,0.010961134327367894,0.0440341372718995
SEMA4C,0.04201708647628017,0.03368665949940658,0.0045900864936857305,-0.01514291096816591,-0.012847369277274118,0.00934924186606651,0.057295960716283824,0.02870749933953057,0.008654654945971302,0.02153837641807513,0.13013274769500233,-0.0027571763542758917,-0.04589006649800469,0.07287436130897285,-0.010782661053285982,0.0313804493918923,-0.009751275994869331
BMP8A,,,,,,,,,,,,,,,,0.06416006599198339,
ICAM2,-0.03927568861955928,0.01750065401271603,0.03564540340973339,-0.017076442506052714,-0.026605027310105903,-0.008724641595330283,0.02274951669771756,0.0558841702950014,0.0031502906266566827,0.036698071227778246,-0.01710364567263173,-0.04122761757769462,0.09318403989553724,0.04388957551855314,0.042595638352986104,0.036981496562450145,-0.01736184145714815
SYTL3,0.04411346658812492,-0.001718575986106879,-0.0002848530748622565,0.04352404917964821,-0.01776299941421626,0.06412385444039936,0.1087306960641596,0.15231697394991908,0.035595501948543565,0.05260964201853139,-0.03585464695943173,0.03247479986353862,0.07900558940608302,-0.04470929872367117,-0.0038907187372567886,0.07455762074469084,0.048068954336570234
IL1A,-0.07773523967708998,0.023047934418972953,0.06230612044013501,0.09472365408264558,0.0006952737312865363,0.030891472893320282,0.129549206257982,0.04868463928211893,0.035247643171592735,-0.00955694898832717,0.018856140309927282,-0.05339146056024122,0.007874519743904587,-0.022148998664275554,-0.03230856387145605,0.02067554860849258,0.025837938535779197
HLA-G,-0.08844662380636939,-0.0020631739225212744,,,-0.014034520925018978,,-0.016439115494399928,,,,0.09401712778689188,0.056784196626701,0.0409633543514703,,-0.016470443983048078,,
PGF,0.15650249859959334,0.02310882902149105,0.047429909205088536,0.11927759523618518,0.013387337011114454,0.015114721469685925,0.09776009150999052,0.1760953398841027,0.060336600882335376,0.07097682156948147,0.12320840568050254,-0.04025223019812686,0.06243280784984968,0.02771271938488268,-0.029593455277581247,0.015511807154514235,-0.04995881669148738
LGALS8,0.02525242157831846,0.0021024609317279513,0.033715627500320755,0.05080077441971131,-0.03629872639816381,0.032331420106655066,-0.0061590218442311466,0.03239725952488447,0.05062374452560806,-0.01716949651635619,-0.01853476053456209,0.0278126947234287,-0.0028871227783723668,-0.024773152472411717,0.02422336857639395,0.006968306386067992,-0.05301822844880741
DKK3,-0.20905929489948244,0.011428663298335159,-0.0435574437088134,-0.04980491631600078,-0.08580973376234713,-0.15626971919365468,-0.18604706199011325,-0.141032393321368,-0.0628273011715885,-0.13244920700630206,-0.09756550947597693,0.028252701135911863,0.046965516650490195,-0.00205044294554524,0.011287229976074408,0.045405133704288045,-0.12860023890277733
COL16A1,-0.008785013951471918,-0.016326749990892488,-0.01809895331659534,-0.04799729890152432,-0.05624128006461594,-0.08608543135084427,0.015636107714361983,0.03517067056673285,-0.006403145434723675,0.03910405704076518,-0.037754372584142076,-0.04559480720554367,0.04435933429624954,0.07100532859436538,-0.0045956642529415585,0.07957792937204654,0.03791913279424759
TPH1,0.02302232740675234,0.0451697863522427,,-0.0010135639738671732,0.04157246762118374,-0.052788103113417285,-0.017419535310589547,0.11042764256408955,0.06510989461299148,0.06352026761618616,0.005422438154048925,-0.00930222422131175,0.020513899746016643,0.15031482456151188,0.0281347182358984,0.013976441671300646,-0.023809836181325705
TNC,0.09963199365966922,0.048530805928641375,-0.05315937088378372,0.11055175055349113,0.028021982393364907,0.19889140584385262,0.16086092607734243,0.20942388510590412,0.20015495296204114,0.030638646624420014,0.0006176512407593522,0.047305233048103634,-0.09742075707695336,0.07711716003722749,-0.049208188897044536,-0.015291399384192089,0.08985082201774053
TNFSF9,-0.08315179646588881,-0.03657881370399835,-0.021504348201736856,0.03923487454720986,0.02893306164061677,0.015441882791457478,0.02377371062060997,-0.07102581632855018,-0.0032765232364454586,0.04119432596993672,0.048997500650975384,-0.05200909414296452,-0.015748152771669157,-0.04353895578572681,-0.03130378976244391,0.006755311898734526,0.03665761924010354
C4A,,,-0.018728502169669724,,-0.015753494754185058,,,,0.05360005797500852,0.005596392279166246,,-0.011269190192070972,,-0.0051944930230475705,-0.020469129896851478,0.058009129084451605,
CNTN2,-0.0202752480025994,0.027724346454469494,-0.006672016212342175,-0.053253099450631156,0.007353080110050723,-0.0738119588208415,-0.011586324032938205,-0.023033936627282748,-0.04144819850563228,-0.01204248861990267,0.07489358981429602,-0.02351476638875372,0.07829329821463409,0.008716125031956299,0.07209664766138793,0.03659390761610407,-0.06518022396294013
F7,,-0.020068075775545518,,,,,-0.01512891612511264,0.020255694265897614,,,,-0.03399866421996977,,,-0.02025550423958073,,-0.008103634108117732
LUM,-0.02872010376179795,0.06145952816016684,-0.004225236080838824,0.05070947637675088,-0.030541032929425074,-0.032637427055023975,-0.013375842817419015,0.18513393550936444,0.01978099594553352,0.023709183885783774,0.005986053002833793,0.0165164680638142,0.007205982653338663,0.06926712087964727,-0.020123376580559058,-0.02347856906227796,0.07131171191954706
BTC,,0.0011468763973006843,-0.018387492247189347,,0.00444524558105968,0.021811743234282237,,,,,0.12994839335394018,-0.024596838296074463,0.04272029496580631,-0.02170677011391246,-0.019601642402267385,0.01665166714642095,0.05653231782443447
APOC1,-0.0799267183778616,0.00790052840456259,0.055783218549875876,0.059739935608835726,0.021251336936630696,-0.08314633243633598,0.08994419708507494,0.19174914585164987,-0.07138573819584315,-0.0559327043036196,0.09669936880725587,-0.07433857462651845,0.06685108547506918,0.010572226056215278,0.005380520054168052,0.042963513865485255,-0.012340161048934713
PKM,0.18684634628774127,0.004571084734797538,-0.03786693516029726,0.1257285867251827,0.025712488938172136,0.18501424102683933,-0.010595372653645158,0.11528974502731344,0.12734028202891734,0.13202818610282085,0.1323578587183594,0.12205859364510488,-0.07243474920767587,-0.04048560772913569,-0.047128993528381825,-0.02914115176321283,0.073808857487002
TNF,-0.12924910430137748,-0.03250389989029765,-0.017857175900303782,,-0.03477827791445366,-0.011006013704485148,0.14570915129575482,0.0036776602416821514,0.0023933109586023855,0.040256231942553226,-0.014008691450489106,-0.0046622896553520626,0.033679227147217994,,,0.07242277201635752,0.00857048221113549
GNAS,-0.14669837792114468,-0.04826751373925787,0.012525210406889666,0.05653482852615543,-0.02940601839979607,-0.1680850774772166,-0.15310822040255384,-0.13284898426054836,-0.07135651359598298,0.14094848151164685,0.010253261023958186,0.0489473915416962,-0.09435574434870059,0.026419093745108948,0.02918702382165796,-0.03020948375855063,-0.13519801786750343
BMP8B,-0.05459400974785722,0.022752972007318045,0.046312665587312514,-0.02294379684402892,-0.020346440228535004,-0.07504249405074988,0.1429574841941656,0.031117192655089713,0.029121439918164276,0.09885624335049063,0.0801463532091972,0.0684381352695865,0.016395574330153463,0.005845270040513028,-0.038754409230417515,-0.0142307011155276,-0.057816582041690254
LIPH,0.013040448417393989,0.013153878942858988,,-0.038578165724862556,-0.019957610470708625,,,,-0.023250418730578083,,,0.011672348812390194,-0.01785126945449704,,-0.032166636633236795,-0.017540032881892462,0.0499173502279682
CCL28,-0.05264977731728665,-0.028934963838467245,,,,,0.0018760539366983805,,-0.035801819912426334,0.07442820104070443,,,,-0.017487056129466546,,-0.021094880598062145,0.010654934984131633
PTPN11,-0.01827222511109758,0.012533091473567461,-0.007315118873043965,0.008108856210152813,-0.02960000831554902,-0.01951828594106021,0.0047695786861245305,0.011472746304344977,-0.05562269146274462,0.026556522919063363,0.03487008087849855,0.0008919459707272163,-0.050560464403371815,-0.04145289715834514,0.04038791210206578,0.02598628986838224,-0.06396746998341256
ADAM12,-0.03431351157434915,0.011651410491710862,0.034330235329841155,0.004566258199557331,0.054459306271123935,-0.008805694516654234,0.08676656622521484,0.15821287655682792,0.10564755446841656,0.07429317660106452,0.029012862474605123,0.03245667437988185,0.0033449833467507043,0.0020562326860833636,-0.011498123833046148,-0.005735124819923913,0.05730845463819141
EPO,0.10339887618667792,0.046501126703727476,,,0.021815074015199498,0.036771824872832294,,,-0.024325697444159848,-0.013796674934285765,-0.05933347780251931,-0.026322856673326896,0.022141283591236093,,-0.0005967751565344205,-0.02243265236435269,
EDN3,0.003302465875241923,-0.006899190001248706,0.014036450843470988,0.08455845831280392,-0.01395339004740443,0.01942439918095665,0.09747621652879558,0.08401548180498453,-0.037703631299008125,0.08072053552872936,,-0.028132222396446062,0.08376375991207757,0.0038783812454691426,0.0457229688656358,-5.544133097350535e-05,0.028043724839376654
CCL22,,,-0.023677315511671206,,,,,,-0.007552430685645663,,,0.05922073722953191,-0.029622565089105345,-0.021706771074570034,-0.0170043083257565,-0.034664326398465006,
CCL2,-0.018426814166600105,0.025415424421793953,-0.012515311239595258,-0.03475086761168958,-0.0622164625465817,0.17199028487146195,0.034087891216666937,0.07480282292046465,-0.09366314620203885,0.005863308767544971,-0.003926047845645578,-0.010460302268460423,-0.10175936042651974,0.005713121132267179,-0.0036486323356429992,-0.021426233791431288,0.12421525394166029
DSCAM,0.006237566815456457,-0.026006115330569856,-0.03257736326827505,-0.007797576938123985,0.03124460471878833,-0.03476890036997665,0.17071876345461964,0.06689956996225672,-0.004659532737449329,0.053830258591892687,0.10174097192334616,-0.060024510690240486,0.05773440797629416,0.04184872275457418,-0.007698628929815393,-0.013109011336972762,-0.0537262474985886
GPHA2,,0.07909077086339499,,,,,,,,,,,,,,,
ANG,0.12919787422655224,0.03763763690451557,-0.01775911609891389,0.10953847491438908,0.04161577115806207,0.03951195141456892,0.05934481218420399,0.12353838737597138,0.15742748914441648,0.14301672119074277,-0.07368123994630832,0.03751598144622763,0.10610755458933709,0.0586657227586056,0.023809838163018748,0.06643063508580954,-0.0029226493715485626
FBLN2,-0.05676936980474787,0.02339398465336134,0.012857383829369608,0.028967905322199557,0.006102343538292909,-0.0032097423632030412,-0.02448176421214144,0.06498521508393383,-0.05531262353891811,-0.03174962761118951,,0.05283408155656444,0.10591566969581025,0.061954041651974275,0.012455201988655842,0.0803523259180154,-0.02066469403063839
VTN,0.024475483855395032,-0.02041360885512542,,-0.006419484689453213,0.030234575393618127,0.016481058059993097,-0.017419529614385792,-0.010187889401271313,-0.00345051310241191,-0.022011251561994655,-0.06291026281971478,0.1622944331018239,-0.0042021631178317705,,0.05070268618579068,-0.012802246793742533,0.029508830668862663
VEGFA,0.3791751169931403,0.0056813283060292655,-0.06796409203039774,0.13335754815226855,0.040953120237883,0.24762726220985581,0.18358545734361764,0.1843909369606111,0.2473102412678598,0.15517864701993167,0.053755974366957185,0.08992624168302388,-0.057402037615551536,-0.009474474156094584,-0.014653183602261676,-0.0547146933968653,0.08401823381411996
F10,,,-0.027026158086711306,,,-0.020620617945465568,-0.006352963524644475,0.09602828958399824,-0.026672601485039426,,-0.0390844771207894,,0.005939197018026755,0.14083646451344278,0.08348203524169467,0.0615069440501771,-0.03677252703869008
SERPINA1,-0.00372397685415804,0.006942794292614632,-0.017002585648182317,-0.0109910788349569,-0.0010502831151172468,0.07748121422633723,0.04599122179313355,0.16210662336871612,-0.014543856111222966,0.019760961612618182,-0.013866313330249644,0.00452349408220152,-0.08540281853874723,-0.04043924375224152,-0.07499208369181597,0.019531920600698204,0.04495730971256447
VWF,-0.09613127524650376,0.039078867671464665,-0.01956673662357364,0.03245452460110204,-0.011425640009258787,-0.1185909793321278,-0.014712848372192564,0.19001159331998577,-0.02863573959223044,-0.07771977257627695,0.023219828759018155,-0.011312807919730264,0.060865330482940606,0.02705843705703751,-0.004037462766216561,-0.006421369062923605,-0.05603836747542873
GDNF,,0.04311578445697836,,-0.00566938577441202,-0.016549414751075398,,0.22360207628739137,,,0.024694418739925717,0.011655052499988645,0.035452461930121984,0.006195230707051121,,0.02859069950671747,,
VASP,0.040801232861028394,0.043262762876691604,0.03856487793836816,0.06848660793843485,-0.047623658843976444,0.06358845135859333,0.13167304637842084,0.0937997259322532,0.011111974884029993,0.004838522533594406,0.045978172383804736,0.03647399626217733,-0.027067150256895135,0.06893617016033872,-0.005169322001947605,-0.004763443420785251,0.07169935747115821
ADAM15,0.018483197305838965,0.06521887710608822,-0.030354364125633415,-0.013758118898910626,-0.005327173461642609,0.018295375539595482,0.09006602589418126,0.03809480076425438,0.026095252432733085,0.027915225269566954,0.033059249902206864,0.054256151089385904,-0.01250070580102115,0.06670529684954052,0.051302792396498445,-0.00450260433686352,0.030191441086864293
WNT2,-0.07020482391351615,-0.03598306158721611,,-0.0664671503009721,,-0.04351396905972473,-0.028665460983001302,-0.05004958571656597,,-0.024790323654207018,,-0.0052551384654958054,0.07806808625923137,,0.039365227269205806,0.049781787619219135,0.03949194458777353
CALCB,0.030417360762503957,,-0.005645612488105734,0.009371584997676981,,0.1384652902540912,0.024767793145916175,-0.02925795156742875,,,,-0.028575501235955297,0.1511536712034384,,-0.005925642419399116,,0.053696113647316586
OLFM2,-0.09248467200251285,-0.01734990685077985,-0.03317764446409832,0.02915334378334795,0.0019334358145253305,-0.06742829859966551,-0.002547086414478884,-0.10426014592777871,-0.012185785131049742,0.04907716831665011,0.03834358925481092,-0.028095313750014676,-0.02887511819454476,-0.01980521253349516,0.015589218284378174,0.0345324895880089,0.023900126186779752
MFAP2,-0.011339564585892983,-0.001075145916923001,-0.031077801092278343,,0.001412102327277625,-0.04833403269958668,0.258071862354012,0.10707000662558602,0.01016721350399979,-0.027389876614323933,0.05027790522778065,0.06096807864703734,0.12429860191967146,0.10447053688136404,-0.004670090180876027,0.06706321848048066,0.03849970521010841
HLA-C,-0.1094656199361422,0.07980160738821915,0.001713292201560925,0.07706169520750365,0.009369981826208674,0.11885354050519001,0.03288729257913725,0.18910622588317508,-0.03373025314877306,0.03836877633343976,-0.0011032259709574373,0.08953888994510763,0.007398121717502633,0.0188129781724558,-0.061886442879529185,0.0509373673245593,-0.06584615425221585
THBS1,-0.08177071436211973,0.03556683488161104,-0.005803007122529915,0.06674271662796756,-0.024458515872668694,0.1751078202421509,0.10230778381180212,0.16479635684706734,0.03640308619272262,0.015902765154824205,-0.0069384061512245245,-0.005230704743305525,-0.025770621458632785,0.10924837560436883,-0.0489135341579471,-0.06442202803615617,0.0782935069935232
HSPA4,-0.04909085476673926,0.010526138095245122,0.01569884863589911,0.06337597120468202,-0.0014779718747046282,-0.01637383233205617,-0.001319025325202705,-0.0034552651403297685,-0.053000469004002244,0.016027561992242367,0.07360217977953522,-0.04926027710672023,-0.03189234611021727,-0.030803714051430377,-0.011853344247481957,0.026609777728841558,-0.07982331547699391
LMAN1,0.1936647913088163,0.024274270351850386,-0.0002795486485982598,0.08380409233334199,0.03730316184767784,0.21396143928461517,0.05415001795859628,0.17896238081733284,0.13218892029451035,0.08352082307327102,0.055094038162858114,-0.07905396018208652,-0.06665016321502434,0.07571945436516798,-0.0114510219377737,-0.009406019033272432,-0.021164816941500984
LYPD3,,0.011550500692929146,0.007366806001260191,-0.00284192966162637,-0.014917577016008628,-0.020293491039612966,0.09665697797522581,0.10165898366344801,-0.03405793305575121,,0.038319787719739234,0.030472442647041128,-0.027576687410754912,,-0.005982766020296473,-0.010881768753023399,-0.026900931148171867
