,UKF243,UKF248,UKF266,UKF269,UKF275,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
JAM3,-0.05327502611549006,0.02750313403313506,0.057822226256795624,0.023419530740158647,0.00264499321605915,0.007940380119118629,-0.006609628541068565,0.04559732523511119,0.06558483482267534,0.04009694433052786,0.006459874371657581,0.026360355608514477,0.05106771220557212
TGFB2,0.0247147576669633,-0.015035082685539745,0.0042740620725637505,0.06923842410854272,0.08545678049414494,0.008428279964167049,0.02883409194227835,-0.030509848798848792,0.020009071815102003,-0.0038410904929844815,0.08926994471165987,-0.07702021294214183,0.011139418026284193
COL18A1,0.0021895113959161873,0.023207679402990553,0.09103016988189461,0.047069196933806616,-0.05130530035144847,-0.0009477102386695423,-0.015315943350430248,0.026126247425750797,0.03225363574744735,0.01350749571186471,0.004108654811224454,0.20871478850308423,-0.01955101044809232
NODAL,,0.009592544487594435,0.14234917661724011,0.10176325409224932,,,-0.01615084975037121,0.05717312428628224,-0.036880322143073546,-0.018941785359683824,-0.015512251178975027,0.002750806068070471,-0.04819405589224449
INHBB,0.046600800495929795,0.021589342383199955,0.00637090234423594,0.05192323578928421,0.050581508576610194,0.11851584619800516,0.039225737502553704,0.05696509148990168,0.014912416415125196,0.049491577025458144,0.022931849858834053,-0.05044042174530998,0.05839167849884644
LCN1,,0.035604226726764616,,-0.018040200185732366,,,,,0.01933951276181622,0.027078858388539684,,0.15752750007036276,-0.02760434885603678
ARF4,-0.012818957304581272,-0.006996623289120991,0.050057655684115326,0.014606053120234351,-0.039053093984050144,0.02513369700917223,0.0268515518398753,0.08354956937081852,-0.04246005073487729,0.0420565712001795,-0.009845919118373962,0.11087259477114587,0.04091850342025395
CXCL14,0.13518466651540828,-0.031152700641958145,-0.025972401970435346,-0.020980821529984445,-0.01736285234371501,0.02658161972962828,-0.021714490187930348,-0.03949226124818332,0.06514595159078973,-0.01408397873446644,0.04931377231687789,-0.0670404975236708,0.059665767471542175
LIF,0.07323777244906485,0.04836829861064792,0.036826566928043265,-0.05946205595133501,-0.03521992151131838,0.06401282409579617,0.11216354197003538,-0.014346763774030153,-0.04045580314896861,-0.02697535164942981,-0.036717211722705936,0.026091314487540603,0.1310937151376564
IL17B,-0.03665310776696253,,,-0.029793658613123223,,-0.00015386064696252885,-0.043486856142675265,0.07851349545272598,0.017119924980347492,0.04346145191673977,,0.10345877934544354,-0.031210511372976892
MMP1,,-0.032748032428854996,,,,0.06882802424203976,0.06868842705707161,,-0.018530635305733387,-0.02948410980466726,,0.21372676879525812,0.040977155200072904
MATN1,-0.028879232874711277,0.05967329100600534,0.039074971568896825,-0.018913923432083545,-0.014598323706945752,-0.048913851987526936,,-0.0438883759000632,0.07391981340979997,-0.03163912325203838,-0.021141455710972246,0.013513750332311114,-0.028442452416054996
ADAM28,0.028706898910580345,-0.062042435514089264,0.017559531637098363,0.007487926954534456,0.1441005440991785,-0.002130141759912003,-0.00550274543009253,0.042824179163503374,0.03381485532881273,0.019375871532147995,-0.016848857107238345,0.15363735444049398,0.04086182524206261
TCN2,0.052904490777375884,0.010552297260956009,0.03791785060497035,0.07470548865439082,0.022667633167972805,-0.03330817370499978,0.0064771740918671975,-0.016740838062359438,0.04347287125977,0.05016245666574438,0.023662365812285927,0.04117018785168441,0.01604760361266109
THPO,,-0.04063869118803056,0.01237012625993955,0.05298485644250835,-0.02996972557767652,,0.06753790197787782,-0.025864647992670475,,,,0.0004993891175337788,0.08970844307201842
CUBN,-0.0827813910286654,0.022614491490997687,0.0312626770980856,0.0486523416273663,0.07299163603723528,0.07313723799667482,0.012206105942118827,0.049850546553674074,-0.010221691144602882,0.02641662866275282,0.03405805642698868,0.07278508871344308,-0.012971836654694738
TIMP3,0.029007942600419237,0.026021713324011844,0.016569721616679505,0.005534522707829852,0.028396011828995135,-0.04791454020305222,0.01596799281645668,0.0804389394402777,0.0041992861760293595,0.035598961714140814,0.01678776980197638,0.12208328555647575,0.02048641634053186
PIGF,-0.046611045462686906,0.013992726201088044,0.06677524216652143,0.046378537897338916,0.07354272226380419,-0.006789319356648904,0.01305465567386675,-0.024940375840108796,-0.024187607622487537,0.027083690343729476,0.007250396269602812,0.011807412502590856,0.014386525805742314
CRH,,-0.02782997701106971,-0.01958638230261372,-0.013310934011142167,0.025218835235788214,,,,0.015400312494600372,0.07250310906718843,-0.03563365853213964,0.1049902666533752,0.0028535276767659226
BDNF,0.04365396824288356,-0.043502359369277606,0.013792445132585408,-0.0008978397197330338,0.01778697653302228,-0.05907103407333149,0.05382308049991939,,0.06088363132321636,-0.024657544138080068,0.054679393167863896,0.013030060658713025,0.014046043936100027
CCL5,-0.006867394392137317,0.014877242804247457,0.009636672188979619,0.07123045309150816,-0.00849944330501313,0.028859296838557723,0.04392785516562477,0.11964046465581074,0.03103743297085241,0.01057711534892977,-0.023717447455836004,0.20832978873976646,0.020688326966144838
GAD1,0.12173415378159382,-0.04138847858598152,-0.06466136957226264,-0.04609828842546496,0.0591718664089227,0.0487579160479519,0.06889866594766654,0.07963565786141108,0.06804730044529811,0.06406314495669806,0.09035294043953644,0.0179297945047725,0.04774492147730765
COL14A1,0.052949911329742666,0.05850100461107835,-0.01780537178423107,0.052027729119193455,0.014929787592931378,-0.03201156535032488,0.04446435172124813,0.0063921737910132195,0.03936120324111864,0.007536337696494882,0.006320609209065497,0.15092057692335134,0.0072524328481138375
HLA-A,-0.053161678333048995,0.06840012850450827,0.07166965449572199,0.09013558522536254,-0.008290526782232303,0.024033918735424327,0.03629295005556286,0.0927939288692539,0.0011010730065858906,0.03634513818217606,0.021048782049117143,0.17870840606096935,0.061242236194557355
CD5L,,-0.027829973791353355,,,,,,,,,,,
FGF18,,-0.025181096179735615,0.027538258642466402,,0.019652618039490557,0.017014049807722233,,,0.10253843917123158,-0.027923421004715177,,0.0029256396026934237,0.015733356058678618
ADM,0.009682663146739524,0.026655440549183018,0.1123311120165449,0.020839383500614445,-0.050905678286733966,0.0209829793929976,-0.05626965971096573,0.010686200874054677,-0.044897604339408995,0.012904563698581619,0.016372276327631392,-0.015510841885763424,0.0751329710791882
CCL15,,0.007793433170080389,,,,,,,,,,-0.03674117370055985,
GNAI2,-0.06401520848874241,0.007742885852620284,0.10383441408505385,0.03934011576776702,-0.027636880631322837,0.029523728312605697,-0.0563954932687597,-0.07411974969065094,0.05841017187604259,-0.01391597950700971,0.04166181808096169,0.09922928840852999,0.09486399155494378
HDC,,,,-0.009912329097393936,,,,0.009844734457829359,,,,-0.04191041121645352,-0.028442439534737483
COL11A1,,0.01950120350059139,0.14854733802785122,0.01650887337101805,-0.020612306398207474,-0.03584618025137457,0.048414415801778556,,-0.04051315621063155,0.02964528266184815,-0.019193231212495256,-0.058405399083032834,0.07493755678428149
NUCB2,0.002822065873542957,0.04087463857155828,0.021061611826443557,0.041465283212353814,-0.007278945935020971,0.0037866147315699728,-0.01610505594388399,-0.016989185539302558,-0.0165666827849529,0.05321605559439945,0.042488915198165764,0.04393653195881125,0.030561294345926245
FGF16,,,,,,,,,,,,,-0.02802632666745442
CXCL1,0.06007157194271887,0.03252284223085307,,-0.0018709495126229378,-0.01542553854396305,0.04496235363510003,0.03665848582791441,-0.07278292755200111,0.013474058899397104,0.0015317900655457213,-0.03177869516712731,0.0784141126108433,0.02186165266556104
VCAN,-0.002326839894235092,0.03895680207427351,0.10336789088497898,0.004291623246896397,0.01959180111797174,0.025408587508535474,-0.09155698037126701,-0.06482958390438136,7.580161810479199e-05,-0.03337365869433948,-0.02840001027636639,-0.017089025882129138,0.08913311680991319
MMP7,0.12279572640240666,0.03550152186589095,-0.008974654650832123,0.04379713830616127,-0.01441725421950685,-0.000807042766499968,0.0869829886624909,,0.08156880837836222,0.06055952303165823,,0.15306346986768143,0.16529561788914063
PTPN6,0.05749935028209052,-0.044142831099024095,0.07187944817375944,0.04583983865208133,-0.0008767025640308244,-0.05613231766913632,0.0935689990033376,0.009746762770540826,0.008098838007428517,0.031062489557946358,0.020523925755059392,0.10336131627122098,0.04760095886452016
PTGS2,0.0922542152983856,-0.006407810199503365,0.06615120572868316,0.011726817701350282,0.028185285623444176,-0.07335896529175011,-0.049734894594394154,-0.013225021544152999,-0.052258457149759394,0.04327714473289179,0.051617409905431184,0.02283917326714588,0.06216889631973331
XCL1,,0.017034408675106857,,,-0.0236798006127386,0.025751341532986475,,,,,,,0.03959885249664204
CD58,-0.04330896918163857,-0.002453170766796632,0.048598925230574457,0.0577098188810798,-0.010341223455420599,0.10613575807249023,-0.06567565594434033,3.544074203131666e-05,0.07111139947715689,0.014166145781108834,0.013308458756712467,0.0641291400063247,-0.002975609817618838
TNFSF14,-0.02716765494576033,0.03660628809293066,,-0.027437168081881902,-0.038184749366529186,,0.06428158678515242,,0.035275271284159776,-0.0023704138810492965,-0.021707007421104867,-0.018803543021456953,0.011621964926215277
CNTN4,0.0958359439618481,0.06462916439740647,0.05316751265271249,-0.029844484506713835,0.07049797760875434,,,,0.00031899117393999676,-0.0033313910786178626,-0.026530891619877105,0.08205694671771349,0.0444354636323362
INSL3,,-0.0020910050220808796,,,-0.01662461045960338,,,,0.014033783586775943,-0.017670365551126617,,0.0252783569367526,
BTLA,,,,,,,,,,,,0.039413201877294454,
MFNG,-0.010909503947169073,-0.02548655347238927,0.09116353299155684,0.03593960466042429,-0.04450981469255447,-0.014928140409467706,0.04266904668279877,-0.009929474462650127,0.02395196124646421,0.00620222332021612,-0.014527582243063414,0.09407838380935893,0.006040250749471718
ICAM1,0.06234580094516975,0.04878057039906765,0.14226076980549443,0.0998693155216301,0.02189384266656492,0.06947318936764957,0.1134736912400425,0.03553381222176751,0.020449296041409527,0.008653332784533967,0.04695679643482238,0.014398642901091658,0.07825269487222258
PROS1,0.05358629640174262,0.032950534332558554,0.06859640778096439,0.031032851733493936,-0.053317814500767974,0.04407593848983436,-0.006137296261564806,-0.03902575873840864,0.03901886337326684,0.03661561713424875,-0.030619363149951426,0.016604585301468168,0.11320632976024075
CLCF1,0.0187624153722296,0.030355787412286724,0.09129777815099717,-0.05317644966502587,-0.03289811060303315,0.019695683181099436,0.04958963737211495,-0.07222966176742472,-0.019116077224959026,0.07020201434781678,0.0232835542639689,-0.031883749293173565,0.1061600748720726
PSAP,0.059267985484192265,-0.017181466754657974,-0.0820095653126318,0.00466641233555562,0.019633564000099163,0.023765801431358695,0.00400403849030716,-0.001747053272596556,0.009287127454472245,0.06771630197264547,-0.004267006015661383,0.11305998182262897,0.06704389902695723
EFEMP1,-0.0040874254235348205,0.008203150854092948,0.0006400171346244106,0.03864087177037736,0.03374831390244393,-0.0010181546491778587,0.016164009986796016,-0.06290199893625126,0.08332611230611288,0.08191441263861576,0.015286260653730623,-0.006628821047270949,0.1631865301355391
C1QTNF1,-0.07009319501141278,0.029316824484564154,0.07990858504981141,0.04416580079350323,0.026332059013565987,-0.017686822386059932,0.011173991452333361,-0.09844355931086927,0.10672323186895423,0.02296079094281955,0.01404989158337582,-0.11308013999900013,0.14304682854179626
ALB,0.07356516121898507,-0.01626748351721176,-0.023029558644707758,-0.022087425698464933,-0.01814971424771657,-0.01118047638043959,-0.04668921394460061,-0.07785199218780671,0.020115806889524034,-0.04051164441633408,0.011880889098464336,-0.03367680474343541,0.010449971757759654
CCL13,,,,,,-0.026165768288156338,,,0.01167503009961588,,,,
EFNA3,0.07385263394947904,-0.0024526349146710754,0.04015410717731924,-0.046617119226779254,0.01296225346194544,-0.0337475913533572,0.032276777337000864,-0.0057572346906701165,-0.034464039791436994,-0.024547685995259316,0.006097235559389444,0.06704567167832283,0.06161079280443571
DRAXIN,-0.028990712940162047,-0.012176900349015645,0.16268182808935466,0.05698972293599724,-0.04808155684077428,0.04979703392602109,-0.042503867975935104,0.04555462631863944,-0.04079412227686599,-0.01400395249408074,0.03854958675203994,0.12464529701994964,0.05680900619022903
RAET1L,,0.04342406432919969,,,,,,,,-0.01788810872555298,,,
NPTX2,0.06606867957834316,0.04329177698564432,-0.0719963490826153,-0.01185177260131649,0.028628251472080188,0.05490643296266171,-0.005738235622228464,,0.03261775084866084,0.03380796866365235,-0.03536352669479838,0.1516102224454189,0.09526262067309614
FGF11,-0.04189160927293298,-0.0031243544143669043,0.12314076787797297,0.028159231357369162,0.016246854227300885,-0.02210941867390554,-0.05245746257784628,-0.019882741501368508,-0.06330188622247906,0.05635286438670615,0.03795048294390641,-0.049817772277163296,0.1285553579451389
CD59,-0.018548822410283973,-0.0009132147717376448,-0.040124138980806384,0.017273385196942624,0.0009614193125263821,0.006864462946250664,0.03776288501565633,-0.07135535955889015,0.04315252758661763,0.035180819711458894,0.050660290893115606,0.11820399912302126,0.06633573153522702
COL9A2,0.01071238875646496,-0.05260328224832568,0.06262981061138848,0.0005567481573729874,0.01648726717823369,-0.005339638401096048,0.08651690869846387,0.006494694593610126,0.007666541897182273,-0.01969070055909889,0.01133505235851156,-0.015625285943082445,0.02609373878830163
DLL3,-0.026938651475476895,-0.03989894196081752,0.08327741950919294,-0.030957415352524845,0.0334922282830943,-0.029921088261020724,0.11857044761861825,0.0011865978208769425,-0.02355618742350668,-0.034702625558121585,-0.006923793444340342,-0.043195038948553185,0.018240938442489654
FGF5,,,,-0.017588092743542373,,0.029086732776993012,,,,,,0.003934572394350108,-0.02743773998340713
LIN7C,0.12959351438178512,0.03662579976457594,0.008177200656829692,0.04815331812502742,-0.0064523438535141996,0.029042667323461925,-0.04368870541506738,-0.0686336234311509,0.015831008101027052,0.022205832883272537,-0.008108591986782246,0.06359052569346288,0.003949319477744068
GDF7,0.012958049207021725,0.031263022595380406,-0.010310556074536358,-0.0314622237356356,0.03289216208970099,,,,,-0.015334557985460661,-0.03454462655980076,0.010836210914385096,-0.04347806042687982
PSPN,0.009314298208933841,0.001116795589814798,0.10776743936497968,0.02231361835838227,-0.038929052378849076,0.06125341977387332,0.04257659817673514,0.07808505052100086,-0.04974534655378807,-0.01866051612994964,0.04623486132957961,0.10185196497436168,-0.007517119274554303
ANGPT1,-0.04373197744544127,-0.010101624946199907,0.05799706550850881,0.01510802586184269,0.019543672571187224,0.03655499804830903,-0.008320883266747913,-0.008816885973612715,-0.049958346858701874,-0.0023457128592842317,0.049776765218856225,0.08116893927280311,-0.030095467851917534
PNOC,0.09006875503949738,-0.004402641801991532,0.013362927793844126,-0.013007030284323462,0.08570612741700268,-0.03743037555067356,,,,0.16287556313598786,,0.0303207653028135,0.024353474861982256
L1CAM,0.0701964474936794,0.022131897278175817,0.061625827301005985,-0.03512528353404497,0.05248188845483049,-0.012985596681043121,-0.03596278791338969,0.02958925162572602,0.03553908860582358,0.038747771063226875,0.09024603650171775,-0.01878893446358094,-0.01076793224505272
APOA1,-0.02004110673606981,-0.0631050052649225,-0.030874822118948115,-0.016197012083256173,-0.008915607089869541,0.015960534431657285,0.04478730799744296,0.14334919939723906,0.02673973449075346,0.07473676251212172,0.02173275478235716,-0.008061781446120539,0.07817326084969448
PSEN1,-0.005683669308757125,0.03613321818698742,-0.006242118140336378,-0.05270029888525575,0.04401678242021106,-0.019569504588779218,0.054939199269363886,0.06194018308334701,-0.004291260779421065,0.06234668487463219,0.006764073207763985,0.03440939949966798,0.08642838538481493
CALM2,0.035167781620271565,-0.009027858785801923,-0.08923260798911922,-0.08536405448503867,0.038543114911782195,-0.025090532215313446,0.07433054352659284,-0.07171099312745546,0.021405504630308932,-0.012293016399505693,-0.03668022507941254,-0.06730684361647467,-0.04468154094023079
CLEC2B,0.007276503691394067,-0.023567628404788304,0.05726676202803582,0.07256032456141064,-0.03132681336639408,0.01340102943644334,-0.05314198903008701,-0.02813151896446932,0.03151025649496456,0.013918951455982015,0.04286345545524122,0.18545035310692412,0.0720513801924958
NTNG1,0.10759088034481175,0.026282450615163693,-0.002681373295747166,0.149625384427501,-0.019195202934359147,-0.047900131771979076,0.029980490603538433,0.023900673481150183,0.0739579069206263,-0.025442137904851492,0.005008782584541732,-0.0044098767199334254,0.010034290685176847
LRIG1,-0.015068030840955591,0.043443551839984336,-0.08739859267797474,0.04587882399909467,-0.017865960113117377,0.004775008789074831,0.008579451487476948,0.05392135722989721,0.04540764472895498,0.004455146825066667,0.09648221869591317,-0.13031155839209646,0.050675457275551075
CPAMD8,,-0.009712538913006686,0.03496444928432877,-0.01591079683187852,0.07142979205297217,,,-0.04066258855484543,,0.07575234778964915,0.03524956921518978,0.08760287357470478,-0.030829203507546844
GHRL,,-0.044148224393361316,0.03707400654271315,-0.033836553435848696,0.018863007476618798,,-0.04746398668221058,-0.052284768685041005,,,0.0061137120582855226,-0.0009332214981047677,0.1229231687726038
NPY,0.05195204321575104,5.045056641589948e-05,-0.017782776969762028,-0.0030622978267566075,0.01578024530542347,,-0.04590450286452672,,0.09482880219794527,0.06561192403828763,-0.041433785604875956,0.04104032221171266,-0.05971794927578905
MMP2,-0.09605964041418932,-0.0010075525663058586,0.0737132708035668,0.07080387731405971,0.0012767746165658143,0.03677345156928245,-0.011102055079673493,-0.06534669750979138,0.06417922002407773,0.03968845656476522,-0.03481475016262167,0.12392142550457345,0.026368649722032605
PPY,,0.023532083305656454,,,-0.013477028377634781,0.017529340574074622,,,0.06888344161715539,0.01337423081789365,,0.029007196652570195,-0.028218091940946967
ALKAL2,-0.037747561219687524,0.057745958601514664,0.02674624582156009,0.08839373072720424,-0.03250876506685983,-0.018101668248631055,-0.042657545546876854,,-0.005368074206257063,0.009015263194501182,-0.02277236487335945,0.009761779901610639,-0.021186791348340412
CSF1,0.03807266557939392,0.0027757421034765276,0.08973905610014078,0.03627897019856472,-0.018793530509502047,-0.01535128308879292,-0.066334052412259,-0.012007590274123956,0.07554583879298099,0.04845824168045033,0.010326823761138807,-0.046030133451482776,0.044502745897866555
SEMA4C,0.06730561799154773,-0.02318952796159278,0.016579509106420674,-0.017370163076307836,-0.005341580605426694,0.06392114720464036,-0.0294314036359593,0.009870861394761355,0.0033135425925538914,-0.0020619179916491212,0.001039540653768548,0.18170133076464856,0.06425783842747411
BMP8A,,,,,,,,,,,,0.1180563952960944,
ICAM2,-0.004454941033876945,-0.017555954250334228,0.020446282729756952,0.06946402526466237,-0.00297208741863297,-0.006228819519627221,-0.026290042820796684,-0.05655286409626961,0.0052873109181003795,-0.04168048246683197,0.04327924330847503,0.20106564772426286,-0.024043882547684366
SYTL3,0.04124712558345782,0.02225904122731256,0.03961519502592071,-0.017473476096293544,-0.015046185279204658,0.03328114793504588,0.08769961113167103,-0.0030916639325682606,0.025622573508223632,0.05270409518961839,0.07572476020704491,0.06583125913752427,0.02963309363720967
IL1A,0.028015229744837312,-0.04705361599950472,0.001305018922998126,0.027836688601993727,-0.05652300899349452,,0.026326835508453637,0.036470210557110534,-0.038219491104098884,0.03257243597300472,0.08439003985016816,0.02412749448770958,-0.04885018794668623
HLA-G,0.004957734387053224,-0.03274802549189394,-0.017767700941149805,,,,0.22848991194369744,0.06614637003647278,0.014598208780877297,0.11953075365949596,,,
PGF,0.08217056812578875,0.014796330212931818,0.0935902399593859,0.007019009994370791,0.0017559298556889585,0.019455443415400318,-0.031004100181750687,0.026777901735001552,0.0284236747301232,0.09127959321217712,-0.001948342174569425,0.20493737749427846,0.02164319488862204
LGALS8,0.025054263312749646,-0.039027731246833064,-0.0017862766963669895,0.03583528905662049,0.029475029522340327,0.035175641592304255,-0.0018712659668338873,0.05857654696420534,0.041366851209019,0.004264028707581127,0.009512487954826962,0.08181402561437336,0.05232389455591648
DKK3,-0.015778523559672727,0.03316578609373816,-0.10173990155125955,0.009351854042840656,0.042186447170038964,-0.060241137815413584,0.019806354291741775,-0.06307568907504717,0.024776719563548606,0.0169005467076151,0.045860924463877004,0.11452864317923317,-0.07088609994709412
COL16A1,-0.028356539447739092,-0.005257788100101438,0.07229786575018536,0.0139055577078652,0.006130659260188936,0.018874192196883514,0.04470005082449718,-0.016972607684498913,0.03924007852991163,0.024225942268426046,0.04481053956612585,0.09498714243944509,0.04839337036773779
TPH1,-0.03846187965942328,0.03145780911385106,0.00044876043732244424,-0.018913923253544074,0.022998897161272496,,-0.04860916462966433,-0.041442065328309616,0.08894506733395671,0.026058472021550854,0.022653497802523747,0.12003356133355413,0.026304764099226156
TNC,0.02028770551590804,0.009191505508420263,0.05246266226185337,0.07714693281980291,-0.03302191450914044,0.10569050972193182,-0.03564341020493109,-0.09100381460741795,0.06173295105890809,0.014822757388582774,0.006427223756241686,0.0041088949283691984,0.15925559013967774
TNFSF9,0.09596796243629507,-0.025860723760165568,0.05010765046757948,-0.004048022664460725,-0.02193254709852495,-0.04100171644145545,,-0.05912740222943653,-0.014909302177063937,-0.038523674816411176,0.0009558319468252198,0.043237258014551465,0.01631728069397136
C4A,,,,,-0.015976341151384334,-0.05078880109572821,0.006332229491721187,,0.0377283809286193,,-0.028800323596557566,0.03332576264943816,
CNTN2,0.05731702092312779,-0.008925699095851667,0.021082118699540072,-0.019678201904373117,-0.01241376888089738,0.01242849344138624,0.004027269821796482,0.049442446684730065,-0.04064920336973015,-0.0075150291508756465,-0.041062538231833465,0.11235158226860961,-0.05881211541897858
F7,,0.06261666525133935,0.050291703472071576,-0.01591078758399116,,0.05698438324834754,,,-0.033616816809458855,,,,0.015828572747383685
LUM,-0.033196556813341806,0.020694079963262377,0.02424760093468234,0.04992536546439602,-0.013369962695481985,0.005352899039951373,-0.004581355486316049,0.012636631630406623,0.08233567735291838,0.04757122720389524,0.017569584208651096,0.1583878870282398,0.04962961921164377
BTC,,-0.004547275566577414,,,,,,0.0356296579304947,-0.02432058511891008,-0.009963043611689463,0.06100126336893868,-0.0029842506094292917,0.10885873523407784
APOC1,-0.012187251234127616,-0.09367287971780977,0.07586336129232364,0.06288712114162921,-0.011946259143338007,-0.018165304379322823,-0.0508021516052647,0.11502997589228753,0.03424043161182286,0.03745245614922669,0.03605069587154244,0.0064716338045576255,0.04256855407591535
PKM,0.03117876622543915,0.03062717037476462,-0.029432817919248608,0.068858884010682,-0.0017823514745575319,-0.0512844489903213,-0.009663313034243433,-0.03744856263023488,-0.004820475771714548,0.031404512184746596,0.03329679830743547,-0.039293260645853714,0.15657556638650813
TNF,-0.0018319514043517902,-0.03298110185976769,-0.012630279826375828,-0.023351055050679335,-0.0280431942501393,0.0008213835677309634,0.11019607281108486,-0.01748319236752523,-0.023605528247990445,0.07493757568181988,,0.05747728418675457,0.00468523737730325
GNAS,-0.043568240306656375,-0.02672841389967487,-0.02435925842512714,-0.008126434343503523,-0.013557423423020975,0.0218399912929792,-0.14219379614959304,-0.03659884425206595,-0.06571101968580503,-0.04126362978962246,-0.0238635604812425,0.004862523383476841,-0.0528014358049064
BMP8B,-0.02523713452250927,-0.02046908804789977,0.1235156017559198,0.03160691779889828,-0.011837688765038386,0.04005735536503861,-0.033212265095446745,0.03730470097076882,0.021280149595512905,0.021110577248573625,-0.008886085903938088,0.2787646928714252,-0.0023777821137136355
LIPH,-0.03951198716920633,0.006118775396969532,,,0.07206769033789252,,-0.03738013204856241,,0.012594976482415225,-0.01994370773190292,,-0.016870814496366505,-0.005125082278365526
CCL28,-0.02887922717811787,-0.0015806586241882358,0.0066633821146548245,,-0.019835080375378646,,-0.033996280100946644,,,,-0.019907891026740548,0.01946162528880189,-0.022336480712696994
PTPN11,-0.04543058328261026,-0.01435493703915177,0.016869572171152456,-0.02419558032451764,-0.026677974419066115,-0.025656024030624454,-0.055923984658469025,0.03061218480177352,0.005809215721352988,0.017438371574113157,0.017180453491743252,-0.006494767787762207,0.009984483099512453
ADAM12,-0.04656973372211175,0.04139818720661594,0.02499747744881902,0.026766978924915294,-0.020036706712640066,0.06556159598411346,-0.02223242596406538,0.022893246366523345,0.053301999130262234,0.050286018207314216,0.09154579109685004,0.16421000341204703,0.00860997282614069
EPO,-0.010997055423689167,-0.03230914810671341,,,-0.013477028965909733,-0.04210046152820202,,-0.0015999522491743348,0.007894077483067908,0.06018517368483246,,0.018438715559896148,
EDN3,-0.00933273270370845,-0.007667677431198147,-0.02345303937454649,0.025476439339158552,0.005590931173106856,,,,0.04281984828089112,0.05752358795337129,-0.004575062210202309,-0.047498263460260204,-0.036385149676295275
CCL22,,,,,-0.027136289686120783,,,,-0.02945720514830119,-0.018941777007265168,-0.024711765656586056,0.061287365134413865,
CCL2,-0.0042022268793937825,0.03396114970137033,0.03175678373993111,0.06480977080533658,-0.03200524035256323,-0.04147134952478261,0.10833407614246178,0.002810594346663611,0.02883167381628851,0.005675233998968445,-0.03930878402891993,-0.03564587638010352,0.0790947009363852
DSCAM,0.054741213358766604,0.030736089296153464,0.09528550268395146,-0.009030344236195623,0.021095507894531743,0.028948567166870404,0.026233486021026247,-0.028100354427651186,-0.01414478206406729,0.04511921889481554,0.036128911266711625,0.017163289384726093,0.06091958442217733
GPHA2,,-0.026799777415838614,,,,,,,,,,,
ANG,0.006726208544111944,0.012992571110043889,0.018550665142291894,0.040443027936899745,-0.014351799730478561,0.012793413177934839,-0.012562652037870225,-0.09963811894426668,0.011959082787778104,0.07625849559833642,-0.04222633803884655,0.03675152892721499,0.04452673178336064
FBLN2,-0.07886082892433456,0.11452718860600412,0.021700161121870946,-0.023745807181563168,-0.0339396109301623,0.012841362787203634,-0.011654754512600242,,0.0176910839923767,0.055939051126523844,0.0519426215513414,0.01472284939723243,-0.02220587192546724
VTN,-0.004476213828267792,-0.029433035424084188,-0.018827350706876165,0.03122287065017009,0.015192061962054413,,0.06838715479764655,-0.07600653056129096,-0.029750891482595916,-0.01456500683506004,,0.022227826490279837,-0.0006279266109203184
VEGFA,0.024617526040550047,0.0058962084085013465,0.06182753518537204,0.0264378008545323,-0.0309720113034241,-0.027898020638693934,-0.05905155953057219,-0.0293891841889725,-0.0543056734348021,0.007913048529629417,0.08937462884909567,-0.1669889097538926,0.09592686774760809
F10,,,-0.009189382503855998,0.004836348841404577,-0.014777270975897332,-0.024332171288116183,,0.08196904508560006,,0.03942403767935854,-0.021380331134215638,0.032534627593495805,0.02658752982793317
SERPINA1,0.0037810845114810004,-0.013928859037012065,0.056753749104367986,0.01612726159098128,0.0003344029748721579,-0.02449297086725428,0.04104271905401536,0.03464580659131635,0.03879373568250936,0.014156639708378601,-0.014075967085928983,0.0784521400285577,-0.016598633202351543
VWF,-0.04086558251621985,-0.003916424263993942,0.05993245052377152,0.03159572567857822,-0.03810391602014722,0.07375322658715563,0.0848936853591873,-0.07190454822356368,0.048520183722313544,0.051728152614064875,0.05292525696634669,0.1790780763502643,-0.058455105365218536
GDNF,,-0.018357985670180096,-0.003772048106624679,,,0.009395404810525816,,0.12357679267869415,-0.03614620723378215,0.033226069386935786,,,
VASP,0.06943827146210371,0.03959064640462009,0.07739558266759862,-0.008946397321704082,-0.007323860386685693,-0.031364877124940786,-0.04566283780083394,-0.05317466538667375,0.00847803125057587,-0.03199891983459108,0.025903246857468858,0.19599042624481686,0.10849916885007006
ADAM15,0.009332725624034605,-0.004702051098398407,0.09161631726628419,0.013165502415508536,-0.06127841512261521,0.03668245122900219,-0.09770627377064466,0.004242745340344684,0.029588118806423022,-3.336483821570166e-05,0.03344580951072741,0.09553676965047905,-0.00939009751173538
WNT2,0.13103170585859555,-0.025821533330819393,-0.017930790865200358,-0.030803023269339265,,,0.06122687213422398,,-0.032284180313076,-0.021273351045777267,,0.10842147603622407,0.0012102649009567076
CALCB,-0.001353369650562573,,0.01966389439962233,-0.017588092552406846,,,,,0.03271308569056101,0.03829465631486611,,,-0.02286678075905727
OLFM2,-0.025953620655259736,-0.05603568924843206,0.002601967776209109,-0.024252899086161225,0.010351379422101528,-0.030724962165785748,0.022886722972743113,0.04747751852817869,0.009686281857642892,-0.049743339399543174,-0.029526472188269547,-0.03877226226577166,0.007012589545356005
