,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
SEMA4D,0.09726801669011072,0.03175354710177532,-0.01580427549855215,0.02104427152768984,-0.023518276324900344,0.016169583981409646,0.02741836443432988,-0.029227529957680177,0.07332651431472462,0.032883378562463705,0.02194481084724886,0.014796552285472938,-0.06750812497322613,0.04746654035422153
TRH,0.004684946464963232,,0.02257078711534118,0.012798141382649971,-0.017854825534336014,-0.0017220575975254188,-0.034908753342221224,-0.08698894598691588,,0.0629973104933956,0.10503861395029956,0.047086671184347104,-0.006004341620818208,0.18768517343354355
SEMA6D,0.019195144688801558,-0.021301260402717518,-0.016893254757217636,0.04626403876683858,0.03852898268090249,0.0027980507519370862,0.01796456743368913,-0.04539163798974857,0.019993322622572012,0.10170307281222413,0.026144972779608425,-0.023436707828997237,0.05993151985827339,0.09606390301035773
CEL,,,,,,,,-0.057108068856669886,0.12524136231406163,-0.005647917609759615,0.017587265935998637,0.0030227253471333767,-0.03138161176686453,-0.028062068532120694
PDCD1LG2,-0.04514392801941665,0.007380536452861383,0.024774976091193744,0.11289566223510199,0.059193626240179396,0.05846769482805483,0.03203266127897146,-0.06883248834546477,-0.04719098731793964,0.04313927761401505,0.08144267603885438,0.0019642516943402686,-0.031065163758913886,0.04174574040768547
SPINT1,0.03550624857118209,-0.021348372588353242,-0.017855155432245178,-0.02486113058879213,0.11537730362706132,-0.027210337586414442,-0.03294298075336494,-0.020091396748725652,0.03420988000428651,0.0531097814004943,0.03756727125468377,0.03791111781421088,0.03609544503029058,-0.06062408929470049
CTHRC1,0.01923455588950533,0.14632150915095882,0.011116231526290524,0.030428663960051755,0.03989243111765043,0.014598684576095504,0.06256094455046506,0.05953214589716202,0.018620292851003722,-0.018085295533703114,0.05584944294769096,0.033476935669403726,0.024132671522797956,0.08194798759917861
PODXL,-0.011712592703603473,0.0003223694771258544,0.0376031819897813,0.0008603392587032939,0.08686038095093178,0.009776384537622793,0.031095620732528643,0.10469467148188343,-0.09108556338828744,0.07831127128788237,0.09227536342652115,0.0403400409745765,0.015977552525615044,0.17276760209900774
JAM3,0.023435104086182323,0.0037310758652596763,0.004898033066373664,-0.005280466817393092,0.07976065712691541,-0.03145103411447388,0.05515494888643982,0.05605299645415707,0.030360665933643664,0.024590406356911603,0.04004361517299456,-0.02252012772993434,0.04138592679691996,0.09197871652369771
TGFB2,-0.05814849764941263,-0.02752397114423395,0.052647554560082375,0.01322462544345858,0.09513722061739162,0.010082250103649484,-0.01441596055860178,-0.02440399750792369,0.06064172600617544,0.09006069597645401,0.06243650403610774,0.04461521576591778,0.05731921015355568,0.06182002916978307
COL18A1,0.014300202737668672,0.0004783502397045642,0.03516085394168409,0.048324913049775896,0.12389747839060393,-0.03026081221640139,0.04181518951796901,0.0637540201359626,-0.008337186562155811,0.004416179765663582,0.010820760022380369,0.04316637855837101,-0.0013237596322918472,0.056507589013272325
NODAL,-0.006626460273470853,-0.01364710665382626,0.10903545848647325,0.05334230157350603,0.11754569647773792,,0.026678896620761536,0.03813540415014833,0.012745572710451545,-0.01908934541703666,-0.026899528312975596,0.02534798476000247,-0.01868232055289519,-0.007357505870618912
INHBB,-0.03071655315467975,0.06826251750965852,-0.04480580452103053,0.025413395713819068,0.07885298832765388,-0.04717406757763794,-0.042101011985056225,-0.13593505879871015,0.09647813379624265,-0.03137577072247062,-0.005999829923486121,0.05015170235971816,-0.029575901296115013,0.04772792970551077
LCN1,-0.03212400395219926,,,,-0.02309587343441151,,,,,-0.02179707779320224,0.02072631939633452,,,0.0633642602294779
ARF4,-0.055326262054669256,0.004556464732940348,0.04950900238102567,0.05306297182737058,0.04285446897704561,0.045694800293634104,0.046105567383076716,-0.0027932390328105215,0.07996338672538505,0.01165477973322733,0.0933602109627811,-0.022081211515533924,-0.01566662670435571,0.008642349457336208
CXCL14,0.016143633940139762,0.03778304835429117,0.022540121100252362,-0.0010161155703651214,-0.00020734358856875525,-0.024410685947106256,-0.03647223796285287,0.15055445576103954,0.09433362588312941,0.00957760244699099,-0.039000123170045455,0.04464738203192387,-0.044708931045688745,-0.033563329725626444
LIF,-0.0218805755088412,0.020384124839054902,-0.0346542040989422,0.0698465566506184,0.005492236370800839,0.013493131143872671,-0.0010357980778461814,-0.08701695528259479,0.02432284134214432,0.01739037061341146,-0.11909450368263427,0.02558626193740301,0.0531633555645076,-0.05830434084881576
IL17B,,,,,0.03530048677452982,,,0.10133573119336817,-0.03502211544883694,-0.0007846270524955992,0.0021645224182157245,,-0.023242542766840745,-0.020830458991389866
MMP1,-0.03609953943226302,,,,,,,0.06564307227651778,,-0.047092504969242784,-0.060314049459457585,,0.02787358174183108,0.05097943392403162
MATN1,-0.042177880040382774,,,0.0725644150139929,0.03953948979833294,0.07269611368933375,-0.020414941190315374,,-0.012977672371301471,0.058836114185845736,0.09998296975999191,0.03626988117143815,-0.023953935525644367,-0.01898300644891615
ADAM28,0.05346191976706132,-0.011568342781392339,0.0352115171752572,0.019013097004741,0.04524715222305553,0.049913490611676985,0.0029243289781821884,-0.07410568303666139,-0.03400901506894951,0.025190726851709814,0.05682754740893055,0.026378496121212226,-0.03727181849970477,0.05193291034260856
TCN2,0.025198550434800834,-0.011966962623695945,0.016939544412677535,0.011050933825982802,0.156491800545629,0.004439145020339482,0.05836017035586535,0.043939508012509135,-0.01892309017028123,-0.042852228286635416,0.08146986391939634,-0.023655356981917747,-0.05140255083771221,0.041093615395760584
THPO,-0.010051499886548071,,-0.020890326660659795,-0.02167968578258546,-0.003822982829333719,-0.01787215395740071,-0.0043027712542876035,-0.05653652243538227,0.24438582209307358,,,,-0.020778929574364096,-0.028447761106253088
CUBN,0.0021702214952856,0.005969750098229352,-0.031965874298266965,0.05474359907890993,0.11577777892085614,-0.026697817485251043,-0.016975147159519834,-0.00031575369095307204,-0.03475461532690002,0.017294407811929282,0.14206658344806358,0.09346559413372307,0.05413832651414849,-0.02495541370643283
TIMP3,0.0229041338527681,0.03112801915019433,0.03272631975818604,-0.001709940690121359,0.04761744522766054,0.015203074846227424,0.023588783292349244,0.09020369894929826,0.10672056054806796,-0.034581031685837045,-0.04889217641054938,-0.014379511584224998,-0.02743522239832024,0.02275775745150764
PIGF,0.028977581709248055,-0.0389280310698314,0.03647137034535923,0.005267702746790168,0.0725952495541376,0.027999379472031526,0.003119700855250306,-0.02583313331128481,0.02725672959572926,0.08506241874730124,0.0657495273359157,0.05152434146457669,-0.03356282009981555,0.01579816309896034
CRH,-0.019147821800771164,-0.017127082865379256,-0.011614559116404622,-0.01972741597769768,-0.012679608499554053,0.018053450570920625,-0.027922384573747048,,,-0.011781414288628052,-0.04154457559786107,-0.0320017551117566,-0.011948601152182218,0.0751409012547416
BDNF,0.017073579702109376,0.06834513270852459,-0.0013791450842236732,0.023925643744997695,-0.049613433633678095,0.04021235387108665,-0.022992469733952813,0.07088321174154266,,0.05518154786583593,-0.026004988346972797,0.021917997181642803,-0.033024384561720056,0.06940585174078291
CCL5,0.04788672746603524,0.004984264858560561,0.020086836834199807,-0.028816899472538793,0.08347098799783208,0.001919114770551907,-0.015368816442706884,-0.02062747442424882,-0.03733305210768948,0.018250679583203373,0.030174268536628544,0.0003828095154206391,-0.03291678321887047,0.014884647820608195
GAD1,0.053582083799304535,-0.019067857797639542,0.0872459357335709,0.016320884855808866,-0.02332401745504649,-0.031224328279094268,-0.05391945945966167,0.027098952050267907,0.006767663357246123,0.05841716484844083,0.07020282511659386,-0.004708111826077162,0.009948216054936784,0.0634105775906428
COL14A1,0.07106266643337959,-0.021372438111590873,-0.03452242933016069,-0.01837206326086052,0.089889871870311,0.053532023916314814,0.028843644028735394,-0.06859498744816361,-0.0346348528558183,0.04174779758984542,0.02637461328564574,0.02514763116710509,-0.029428188846424497,-0.035775696729299866
HLA-A,0.008667242370140693,-0.034916371992923245,0.03317542736534363,0.003026998931306964,0.10244342944660313,0.024924841878430214,-0.021507407403896017,-0.01132183765381978,0.12979745617585742,-0.0033987278376462074,-0.1191344233496395,-0.0013917605349256183,-0.029306974101717183,0.09814707280389752
CD5L,-0.027573751444498324,0.010022308931141907,,,,,,,,,,,,
FGF18,-0.034054764595787906,,-0.009227680361638993,0.014621815569317615,,0.03882372551198628,,,,-0.011005431415372928,0.04329524904529656,,-0.029084554786449817,-0.026060241039816256
ADM,-0.08013977958924713,0.02800097965582316,-0.03647990126218103,0.03125449963501075,0.04564983127439782,-0.05071731516965699,-0.004533440561884992,-0.19264210727650496,0.03912774714182927,-0.02793050493567989,-0.13357549445689756,0.05188744171645039,0.03964719832569897,-0.09185189185261501
CCL15,-0.032129839569215404,,,,,,,,,,,,,
GNAI2,0.048285299949541324,0.031339678738949835,0.044446498443085306,0.04805262018259758,0.0916936805184573,-0.022469063456612367,0.026745782945710218,0.06488575317102847,-0.045542212843970746,-0.0545037961824332,-0.03600108854674697,0.021917085502251334,0.0472822899818448,0.06978733319249787
HDC,,,,,0.035313789924571924,,,,-0.04367526379956282,,,,,-0.01898299785169219
COL11A1,0.010141921478504436,-0.03659030374752362,0.08650755184721061,0.07370422250937206,-0.04199024199105524,0.06015765807485963,0.06836643385089972,0.17053722981220126,,0.007409947600644215,0.00045883249996563595,0.0019875496976468265,0.031058884547301147,0.10030001376391492
NUCB2,-0.012498837816226063,0.08616055065868243,0.009123092113030197,-0.006910216009555256,0.036762474193543726,0.004228777752801407,-0.02974526080130794,-0.12257071188607964,0.07032449210673236,-0.0123863322605307,-0.10427998841328066,-0.046086645203149354,-0.023791189148934026,0.02688225914223465
FGF16,,,,,,,,,,,,,,0.09239773618625513
CXCL1,-0.006173358738485904,0.054347785460212884,-0.010560032465961289,,-0.05908012634643409,-0.029645923979784695,0.03531909335075936,-0.042442008686343784,-0.06480662121672015,0.04229519658158844,-0.02019302339063867,0.09800733045491418,-0.011406873671047531,-0.06005814627785496
VCAN,0.006350620235421697,0.03386241530590352,-0.026183873276759282,0.024461770546489684,0.0013480736338503706,0.03142401405155718,0.049596449065157935,0.14390844835495137,-0.05846224410588187,0.052694580149878226,0.02348872023451119,-0.009361246403901286,0.11444342411027325,0.022167728499145837
MMP7,-0.050202519814797036,,-0.01834525625202152,-0.008470160451485475,0.027628296305072655,-0.020961949433657888,-0.02031378480891935,0.05432895579697582,,0.040768344337540105,0.027441244991512705,,-0.024147038890747888,0.05398205810889115
PTPN6,0.04720884202423325,0.0045443635184377225,-0.004412461011603217,0.013196143977558016,0.023355284491163805,-0.03738332727816776,0.03897588376998383,0.03075703732803918,-0.032219224627069755,-0.019357746799770724,0.10462542323965794,-0.017692818307250616,-0.03152533328523596,-0.044782981527876874
PTGS2,-0.013321612059480995,0.003883988787701942,-0.003117509606560694,0.029445875309378682,-0.06427857275562372,0.008345191038797212,-0.03131414737733842,-0.048382959716608,0.01641582405501132,0.006768284017470569,-0.10736968970641908,-0.038287971712532266,0.05815650711162885,-0.012080525331733124
XCL1,-0.032877284571463286,,-0.010040046476463548,,,0.00856584345708842,,,,,,,,-0.03378368435387583
CD58,0.0342001991764728,0.035276059087518255,0.04999630711085542,-0.02301391023681139,0.06515358206602331,-0.038034240235752234,0.08372609262736656,0.15005500036634692,0.011404183707026267,0.0687771489150643,0.060843168968100464,-0.06920852892838027,-0.039209643853691516,0.1248126714827733
TNFSF14,-0.02268274841828839,-0.01916270862647345,0.03846634133545449,,0.10233226394128696,0.02055933850274667,,-0.054793407345311615,,-0.013130033212670025,0.0019252268535569412,0.08081375260544969,0.008181926246768684,0.0005539994568085788
CNTN4,-0.027678005183495575,-0.015000507183372525,-0.0011765452864668131,0.014273211775581081,-0.05985957055050545,0.012062637349698698,-0.021831951503950394,,,-0.019869243894628304,0.03392196637770752,0.04062229822368188,-0.05121197314894663,0.10260394821668209
NTF4,,,-0.012700219115603702,,,,,,,,,,,
INSL3,-0.018588556973925467,,-0.00922767855168335,,,-0.01282666313526222,,,,-0.003639124725765704,0.09732893755554652,,0.0068606865707836594,
BTLA,,,-0.01464713019417201,,,,,,,,,,,
MFNG,0.004522614704600874,0.0095167709479134,0.004881217830475626,0.04225353214509038,0.05639472218941228,0.021066254414648974,-0.010119481103779068,-0.004944754050644116,0.061412265916770035,0.09019597587340908,0.09592517716281924,-0.02975719999595554,-0.04717257403018318,-0.014354902172407235
ICAM1,-0.05915079047023182,-0.01179132586840321,-0.04951548129835648,-0.04062975679566839,0.0667189527515986,0.02099921180143814,-0.02451713437550194,-0.053634854585302226,-0.05819865466436826,0.021214936667551695,-0.022166394710682446,0.004388931255063951,-0.05339535754673049,-0.00475784788346676
PROS1,0.005866440459494174,0.04466278198900165,-0.04550354399517943,0.059791201962528226,0.06392464702998442,-0.002800154996449028,-0.04573625546003179,0.08726861498990157,-0.011284983306031176,0.056897373368506574,0.037281599894409434,0.03410605023899104,-0.009433476688233917,0.05856563076461402
CLCF1,0.03263549397813578,0.055393903897850386,0.0298047001829844,-0.022541650875771382,-0.03598714725255171,0.00030589576712723417,-0.011847843968419595,-0.09715075681473405,-0.03310387585034413,0.002689122858246842,0.00342359198512287,0.045373703085541756,-0.04096767850499703,-0.036285414198985386
PSAP,-0.11390150148639444,0.016712674273392344,-0.012141975710479416,0.023761074806017225,-0.037344407593815736,0.042419299615197206,-0.04823355809976513,-0.05496166836619479,0.06980231149516361,0.018056892413759622,-0.06789548068191613,-0.002991451910947673,-0.026272094819847887,0.03512949166049771
EFEMP1,-0.059160744953899655,0.05045932634582143,0.027298771714191313,0.013689626363096199,0.05031305237089599,0.06229700461254559,0.008532608254976839,-0.09304943540401171,0.03591843308402581,0.05765174988689751,0.09470694931047476,0.04719373109813978,0.04459822593379101,0.06516185910779047
C1QTNF1,-0.02784506723464749,0.03554688293556485,0.004159897871730901,0.0029254655579598323,0.08118381272370248,-0.0006446176642249411,-5.0458618117074e-05,-0.052578660975184995,0.02935339976949434,0.011231702747163758,-0.05709691001581407,-0.01278114220484759,0.07872771617096201,-0.017919408564373938
ALB,-0.027561738678654767,0.024707792708110687,-0.01638242585350149,-0.023195385250205564,-0.028277313065914016,-0.026388755202860572,0.003599042718677259,-0.06312625415893522,0.031472985354325446,0.0014629583318257354,0.007995527438360078,-0.05537665807887938,-0.04068189576194491,-0.02687651703164359
CCL13,,,,,,,,,,-0.020925729574217213,,,0.1014344793812669,
EFNA3,0.005522586584299082,0.06180266922422018,-0.027929972719268534,0.018903130719615947,-0.060935662005014435,-0.005349067663101492,0.01450907669622067,-0.0631350431195194,0.11532844220583886,0.1167545749821855,0.07156974755105357,0.020869994192518445,0.0036175766507980634,0.028924147553780664
DRAXIN,-0.024702111128597798,0.002193488444875468,-0.01056112219661759,0.04668474659623411,0.04645956031395979,-0.04592804819094067,-0.025045900023947933,-0.11822809073812501,0.03512628513990936,0.017138918313380134,-0.03127589677677457,0.023738456937354047,0.0934433087786539,0.14234293784307797
RAET1L,-0.028781746147731355,,,,,,,,,,0.046008113445460894,,0.03486621666222255,
NPTX2,0.08965788495283242,-0.021333950838343607,0.0035539335736626547,0.00022479265156878338,-0.07649937758108186,0.009873463480559416,0.00852296712269035,-0.14348957437076554,,0.004526490315309734,0.08138437807003404,-0.039897323215309914,-0.009725240842112431,0.08780880920735759
FGF11,-0.025550085251277627,-0.013927631872068118,-0.0006353642632927984,0.010914539745595309,0.04424824582421008,-0.006611606365030547,0.05014226644913242,-0.028530214217623518,0.040921805609527205,0.017423854483844543,-0.030682045986399568,0.05332565780053722,-0.006789110367303135,-0.046711103681879
CD59,0.007836761487445089,-0.08532268267539089,0.032274101402909684,-0.01659701340053398,-0.05439949350979331,0.04777360403354076,-0.037834859231786144,0.08647577993732701,0.04093632514813922,0.013354231147565208,-0.025868702780682123,0.048074339204889634,-0.030157451350677208,0.13337014322209048
COL9A2,0.05700743099311643,-0.009612039935274047,0.008775719362950936,0.011541530701877316,-0.01722849065521047,0.018324334215699584,0.03829165667146106,0.016737699255096918,-0.027956957657915966,0.10129815354002848,0.06132034500992961,-0.015990868936849385,0.026883528014042656,0.03608231757129868
DLL3,0.11608242761151522,-0.05124151551678892,-0.016050651237623,0.02423694977958583,-0.004179161752801979,0.035464811439204644,0.0572066243593616,-0.03599628854184466,0.02918177295056013,0.007653227961075344,0.08323825186813336,0.015395866549672291,0.017443400488886825,0.13199780354395002
FGF5,,,,,0.0652053182236022,,,,,,,,,0.01618347584151636
LIN7C,0.013372752215807826,0.00893001688883641,-0.019152766047696113,-0.0026713303544097754,0.04072176238740693,-0.008188722291618336,0.06790233414618926,0.03657940508426014,-0.005170780787888632,0.0433918879952668,-0.027491232872845026,0.04372171071743773,-0.0022102794228678435,0.04336678411088013
GDF7,0.04062177330331598,-0.01609661162625021,0.05377519339993479,0.09025140481257232,0.040402807995121956,0.014937287353549636,,,,,-0.03136907625502015,-0.00011372540730740501,-0.019756569181433786,-0.029018042797320145
PSPN,-0.006638601420320752,-0.005984086524389913,-0.015372932293428877,0.07332658065310552,0.021407845450951108,0.027250276323043814,0.0038139511470357,-0.007334219209761449,0.08836466493180879,0.021822735089713604,0.06700007153406462,-0.046140723114241215,-0.03663652276577124,0.012570316189711505
ANGPT1,-0.014227782330206482,0.008256730317152796,-0.02086431588928875,-0.03033836554808121,0.1221940125425513,0.049551750152271444,0.011007308209360338,-0.05795483635616813,0.018350698338076118,0.019540867202135548,0.016636240754369973,0.019735972185099517,0.012284966282628226,0.024601030372663698
PNOC,0.0027460982967337537,0.023964336412953795,0.09688418398562686,-0.03709018051908181,-0.06181772266451194,-0.009595444799036061,-0.0225997167800096,,,,0.03258866614549423,,0.09131073067496999,0.02194708716346954
L1CAM,0.03767858185975909,0.00422850702464057,-0.0012118240833522383,0.007528400488323414,-0.04691726462669355,0.04695045350208409,-0.008146315249995137,-0.04862356630758952,-0.06738326926946765,-0.023637798702595327,-0.08809474938127716,-0.016935460020376762,0.025268644617883446,0.05293255143072777
APOA1,0.021633642277099904,0.006165949941938318,-0.01437058472356272,0.014554616783080437,0.009158529250565069,-0.03147527955757923,0.014161763554128683,-0.031367511545761555,-0.0043420463560318095,0.033353635453044574,0.10529246249083131,-0.007885236278324489,0.003931402338149413,-0.007466061295154788
PSEN1,-0.005343261177217393,0.06516669203250003,0.0034483206029802056,-0.030474871682685357,-0.008467018242727893,0.02158245706082612,0.06645522277717006,0.0022737159549143225,0.08192623181814729,-0.010983458324281459,0.09443311939115735,-0.0321291158957188,0.058156794833479644,0.044277131528866455
CALM2,0.016816786258249023,0.04155502351560085,0.00493679126769134,-0.04468476750316475,-0.10722088783680074,0.023187098023273966,0.015939492750017784,0.13607274557498517,-0.11994192565021895,0.050476992996018856,0.155364772364113,-0.049217495581044116,0.00247122058779457,0.08008481442133875
CLEC2B,-0.043004310890258274,0.04792414535648976,0.018075185535965755,0.022370814967557405,0.09336318775171072,-0.0187721602832843,-0.006815157759403983,-0.04548845587499786,0.025338277325363326,-0.0007288661909512639,-0.007870714089145461,0.031990246325319216,0.0011640914903103116,0.0550357246888989
NTNG1,-0.010756214221418665,0.014833221506496994,0.036703379677521686,-0.030521710163046736,0.03589663236543916,-0.02728486022356093,-0.001754526610684857,-0.07167013103974555,-0.005276972558524271,0.029645431976525582,0.09349817342515583,0.056861657251648635,0.0017399806659201763,0.0702814798966486
LRIG1,0.010055667189442636,-0.009879053832798076,0.0033211537084614417,-0.03696962525271564,0.034599647011644946,-0.013131234534797415,0.11239839733874168,0.08121244769890977,0.03680106407573074,0.07415196386560748,0.14339796731776383,-0.026722782545885126,-0.06393973814276648,-0.0036290978626390166
CPAMD8,0.006831421314137253,,-0.010914697177108511,-0.028923572270652224,-0.0016638143011641355,-0.0049089584647596975,-0.028610668267398894,,-0.04367522136693841,,-0.0005982702166297144,-0.020454497234008464,,-0.020575967235102518
GHRL,0.018971298712994723,-0.004805804933547657,0.06966936518410337,0.05249054944954787,-0.02523240891437984,-0.03525656617991314,0.07974533227624614,-0.06417378733882154,-0.008941442633444973,,,0.021592035908896207,-0.02137056533310739,-0.018137929211588143
NPY,0.0014560695555170496,0.028875697329998357,-0.031068336719090178,0.00911911479534578,-0.0656203378874921,0.01967807728410631,-0.04199472822642775,0.007061377140863012,,0.028694727790560714,0.07620615982351298,-0.03674077673918698,0.0004482265845390194,0.1194721709905709
MMP2,0.07214322965745679,0.00899585658048857,0.01645380988271721,0.07016073448365145,0.12439495732001447,-0.0013359013602490207,0.07538879918378104,0.16270657367692606,0.007761606312839053,0.04201390263760566,0.05741506264011442,0.0653393867305978,0.036492481540947364,0.14712107006548555
LHB,,,-0.009505876960468134,,,,,,,,,,,
PPY,-0.017857137284494506,,0.018002464123967672,,,0.03603102808463468,,,,0.04379715748665776,0.009196035585777402,,-0.007488779079161332,0.02248209041630922
ALKAL2,-0.028574614185155577,0.16489301868297684,0.11393023046910758,0.023257303935704375,0.047590251384133295,-0.03558919985633769,0.02643732086118356,-0.057675228055534954,,0.13720705854458654,0.05131702106151557,0.08002167963199455,0.05357231688679476,-0.0013061714292375627
CSF1,0.013779922118790639,0.03822391122041632,0.013665554495083531,0.008659789370648142,-0.00998922007873997,0.0802023149807847,0.034694895744365066,-0.017075573500270478,0.03209529667150104,0.03984494312509126,-0.02839367346758817,0.009110993659443511,-0.006758863226460616,0.0385218111760903
SEMA4C,0.023162332353795022,0.06350207059531128,0.03543664959626363,0.051753638711304645,-0.004341325770058281,-0.03605445935080338,0.054466732932580746,-0.0552279502539522,0.003922054988173786,0.059406657354049895,-0.026847382486535305,0.012450910529357087,-0.01785504369305072,0.025439135060132387
ICAM2,0.017117303028048977,-0.036867934192438875,0.0020582312485384227,-0.01786952360867515,0.13715655957527959,0.02380871302441045,-0.016210214701514215,0.09663801038024405,0.05376207540087995,-0.026848946668871408,0.08816740817381416,0.06844744630110289,-0.00814378748072913,0.012132892116224689
SYTL3,-0.017938985610860065,0.0014165849542830445,0.039635955330742524,-0.008442262591850455,0.05701520593895908,-0.042022159184103416,-0.06374031322522358,-0.06246319757752686,0.09296869101743199,0.01855488270360722,0.004000946288151504,-0.01678567077682159,0.02968917906616708,-0.03991214627724936
IL1A,-0.028129322601218153,-0.025780442217026512,0.07456239603654866,0.010549223798453126,0.08960492937152896,-0.003964178873066099,0.023641950153350664,0.09510683845970039,0.04183500126936402,-0.017515708830479274,-0.008131258380166212,-0.012303954710759171,-0.006590665120753825,0.08449943138518004
HLA-G,-0.02821451580917576,,-0.010040045569763026,-0.017895639021945294,,,,-0.007092922565724328,-0.03826892043345144,0.01358743459060327,0.017211481937386513,,0.009666365386594742,
PGF,-0.010762066185386542,-0.04096188748007812,0.019588803607155748,0.05897769664984234,0.07128522131686936,0.010891485585397546,0.003860206457292278,0.10159642928062385,0.015585095688766851,-0.0010668584873388658,0.07728722488388155,-0.01745102033937598,-0.04095999459571353,0.0004387379326256554
LGALS8,-0.004134290212663541,0.00947243935732671,-0.024813578092973333,0.03783893969895438,0.04124575195449812,0.015308061653259961,0.02285179056047816,-0.039301301258817124,0.0546283558533404,0.014243502259759993,-0.005050153775896005,-0.026469974256234968,0.07053188993363918,0.039135472519404975
DKK3,0.06811613452323015,-0.08247002497614654,-0.0350984478349547,-0.01898254292685424,-0.09094853952950639,-0.04271144245389665,-0.017194587820603416,0.11658509013873686,0.026135407359502042,0.03237365477499446,0.07716173256915543,-0.02641166466390987,-0.029490396128545007,0.05397295129202513
COL16A1,0.03491212704135249,-0.0014901034212121032,0.023531712980840686,0.001160837560583062,-0.015620736218171602,0.03125675536867101,0.06776041079269336,0.1880154574602625,0.07316673459524865,0.024478391480858192,0.06412930546855392,0.03545772448303873,0.03386575198279652,0.05320989645192432
TPH1,0.04642314474996057,,-0.01827029011615256,-0.01896292510108187,0.04120610722607459,-0.03886698041438965,-0.024568490825908344,-0.02738626093295699,-0.03667708277990057,0.020778526651756675,0.06467192213693478,0.024229856289964862,0.035590270252363845,0.04503063187188449
TNC,-0.06712127833281127,0.01593706344489728,0.022057481856690844,0.01919558256207977,0.11246645826291779,-0.017075305687808743,-0.001974011953247485,-0.14584341541037105,-0.035789159272766505,0.03264325626299085,-0.04486334887338583,0.08154222312322779,0.04210309739739368,0.007035670232212069
TNFSF9,-0.002722691081110555,-0.02160546654284444,0.05508230933746306,-0.02684975316627996,-0.023082922730621326,-0.018706588160327806,-0.024171047550342262,,-0.03721427193420291,-0.0432485016920572,-0.03338615874558322,0.03688611348261463,0.04436530647920017,-0.00538049771783362
C4A,,-0.01273224653858466,0.08904473720963446,,,0.07364231195195846,0.010522219118059553,-0.04041554001880365,,0.08829732895965291,,-0.018609277817248877,0.017695642550947438,
CNTN2,0.07951189751497036,0.019528037668219977,0.09021898813690438,0.01531720225707025,-0.02714174385455941,0.05948427967549228,0.04709848075743978,0.12570861188373994,0.10741721063981206,0.03429918626566729,0.05479144944257611,-0.03883974083366089,-0.03698678418959546,-0.02935292527307061
F7,0.016898319941413366,,,0.029402525388981957,-0.020369703911173525,,,,,-0.029352807179651226,,,-0.01975657109184575,-0.025433058266188663
LUM,0.023701330378063806,0.04901345705086981,0.0609768961950569,-0.008606447589497175,0.14197134502191056,0.008901569234085248,0.02253394731846875,0.02266347155862565,-0.019092747947014373,0.04207158674305332,0.13479349152383818,0.02786533928018235,-0.0380822523672919,0.053512336961567264
BTC,-0.00330888260854807,-0.01992370446702783,-0.025800938633193826,,,,,,0.09895969193633589,-0.021235724058525283,0.007173805962104037,-0.00868674179869392,-0.019118815165341436,0.024896665953640616
APOC1,-0.013988185341502394,0.010579965613662957,0.05616483067126989,0.0263318913334318,0.10865244643496824,0.015552200945481199,-0.01912515337465764,-0.04220154738424188,0.07280246157053163,0.05713870120038446,0.05693492728078708,0.0430237616489574,-0.038448908047180326,0.05670779956992652
PKM,-0.08238291064069672,-0.014037590985498042,-0.022507223423783675,-0.010185425480533791,0.022882013215465527,-0.057946261339142435,-0.004083875778383491,-0.20562121285614135,0.04801016697661644,-0.048581500464388874,-0.08914555213264967,0.05188505657166061,0.007016789851196848,-0.037994160718987716
TNF,0.08642046316969011,-0.004928757487238474,0.024645581425124147,0.01636093110592559,0.023085071455267347,0.02387417953859761,-0.030458517605991435,0.028870986023000825,0.04726066053703406,0.02178920340096,0.02083385099926827,,,-0.01979433835702659
GNAS,0.008447214143448198,-0.014049295853234528,-0.008288806632212018,0.01828445973506144,-0.007447100725911843,0.0008457848192458134,0.02726078442196255,0.04433944470883655,0.07003793824720995,-0.06564953509625895,-0.06824674987712483,-0.024748887016710394,-0.06456361231314472,0.07531599306525973
BMP8B,0.027773027359376777,-0.025976964632552998,-0.014555479889077497,0.046465988172183614,-0.05879178268134864,-0.029880581528090037,0.002965430462252616,-0.0810989886558026,-0.005810252773713574,0.009328440389420812,0.008781963988724759,-0.06919339408361364,-0.018641659492104123,-0.01423126094392567
LIPH,-0.03251880403698815,,-0.014277318026031825,,,-0.01872874826540102,,-0.028298621982716956,,-0.020925737270191508,-0.021101725125571943,,-0.031374308726824715,-0.03156349128861179
CCL28,0.0037390353395242463,,,-0.002478334959275625,,-0.01878551681014461,-0.019483880483803236,-0.045964745104878565,,,,0.04038530638830166,,0.07103314525086958
PTPN11,0.012145927936915237,0.05663597928751952,0.0272125638567443,0.014501720450777938,-0.018638565855580963,0.024482881465772016,0.037076530297519734,0.027096289626751775,-0.03853220162154667,-0.03856748016514934,-0.02464538625609689,-0.0017798784071128477,-0.02484482480327869,-0.0017524760153967386
ADAM12,0.0002780199176858985,0.13130265013792602,0.033360104796047736,0.03229160120178602,0.07690632381299997,-0.05524461877873624,0.04330556286327947,0.07999580088456923,-0.046558212601580856,0.0338015509294464,0.05809354745683983,-0.025742652190190715,-0.011903320373977658,0.017536678419990754
