,UKF255,UKF260,UKF266,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
PROS1,0.03399112757919958,-0.022438599649256742,-0.035274160055577285,-0.0027171115803216435,-0.07360733951758545,-0.07929465443481748,-0.050897603952214536,-0.09901130491549602,0.02465117801868229,-0.02856851394030041
CLCF1,-0.044023906419245355,-0.04072261061858678,0.07335489612113467,0.037081674991963555,-0.008204864752904842,0.0069705851592480024,0.09426276485195409,-0.027453249767135177,0.012638952020576157,
PSAP,0.08640217587973212,-0.03278625483077397,-0.00019775102550543947,-0.06874726848053045,-0.14597168899305027,-0.08946948877998173,-0.07135834031488494,-0.011172036375413188,-0.06584072268419178,-0.10926767824406612
EFEMP1,-0.027621846407080947,-0.040180631923678975,-0.009403626054015799,0.005923375189279671,-0.05114390399898135,-0.01928484280334159,0.013782851745942197,-0.10377858113219135,0.0447896070857414,-0.0007115734296261289
C1QTNF1,0.019484871534823416,-0.0004958520479657871,0.02342192290962324,0.03576842421329512,-0.16579556934983508,-0.15904282926009583,-0.039050172637294725,-0.03886557179811863,0.006265267730847012,0.11427476725147215
ALB,,-0.009407043097084433,0.135118047263277,-0.01446247619923831,-0.03974107315294461,0.03697183692808623,0.028045094229328445,-0.03268638548207859,-0.027962231164763807,0.03460540649760628
CCL13,,,,,-0.0358715512102346,,,0.054665258299228234,,
EFNA3,-0.007317246291546452,-0.024936328988751182,0.038601630125383875,0.01497934618108386,0.040883471061105264,0.009807354302908482,-0.02130318545311743,-0.033518042695218846,0.05801821984667093,0.05152682522348481
DRAXIN,0.0021131851772305415,0.019135887449235344,0.034983991338142235,0.013280483092158256,-0.09938054167353941,-0.11741147090251587,0.0223281253632608,-0.003166562941884028,0.039113166138328145,0.013230818761114168
RAET1L,,,,-0.01390877222275729,,0.06173147239256242,,-0.01194505113064933,,
NPTX2,0.10571969247925053,0.03367944480409717,0.030224780830717217,0.026495446844150023,0.0009246901484652792,0.08856303492642965,-0.009273480396266916,0.00035512751537071513,0.05004993171723708,0.07654387658198646
FGF11,-0.06657889402226623,-0.0045922787494623585,-0.04383588553087794,-0.026321214810155282,-0.011435946956897562,-0.01836071545748774,-0.04770598143361501,-0.016295077693973575,-0.04512009660576619,-0.034880381858983324
CD59,0.15276041370772805,-0.01273122464104955,-0.032299217227768594,-0.0037167780019732397,-0.08417051976764628,-0.03791445864942654,-0.003455181556038275,-0.06129025248125632,0.05555148208752743,-0.01082441407341881
COL9A2,0.05947181408670852,0.09249653502392076,0.04048506857931818,-0.013156729813166606,0.17664860128318327,0.19349480416655113,-0.03200473041822329,0.046755339390950564,0.014223478839239233,0.013055649090635803
DLL3,0.11885554439778837,0.023035988305395716,0.0035079178444313366,-0.008503529178168817,0.2518797412657293,0.2282662353297079,-0.014340422573045023,-0.03599963598881739,0.1107066427824972,0.008751212306387656
LIN7C,0.04455315512034651,-0.007399090336426828,0.007535479500750895,0.007391505032277938,0.09198047339461456,0.07062653804090939,0.0013804287712666074,0.043650457583555305,0.04730775443975944,0.10869962874621314
GDF7,,,-0.0028904107097494866,-0.012733419919643,,0.03966303322214667,-0.0379162163964994,-0.02347865053533701,,
PSPN,0.03843965217062183,0.01187468896704846,0.006858576090178421,0.053708840450527894,0.01455506253277278,0.08009146361440957,-0.01721588659973936,0.08839572499435107,-0.015878969011634873,0.05251967085915843
ANGPT1,0.005096226680597303,0.03699361069037798,0.007610819209856822,-0.013378306695922373,0.02497405043943643,0.07283156554981775,0.11307160217009962,-0.041203901280904696,-0.07616063298063584,0.07886267662767481
PNOC,0.1088900797784485,0.10801475523370281,0.048663093464865345,0.025956795405688637,,-0.01323516605707585,,0.05810531537972417,-0.04255490215194593,-0.007881559755568696
L1CAM,-0.05362593834015194,0.05853027574368618,0.0900268249686396,0.043447362392964574,-0.08899703690516166,-0.13626494330763222,0.10417444045578737,0.02702032424424012,-0.022616707134200015,0.028181824466702036
APOA1,0.0839317273011017,0.04442655617581748,-0.03907769813355757,-0.020607817601086126,0.00347608555026855,0.03347406897935896,0.017000501941955463,-0.019551977923227663,,-0.040584943070438716
PSEN1,0.04149225365504352,-0.029136072083342037,0.03168691253203678,-0.0034324637515719026,-0.02588515687890847,0.041078005582336784,0.020335039143359702,-0.004025033387484366,0.024839558199617598,-0.09583129711441386
CALM2,0.10201602300815651,0.04768163750936743,0.019733803335386196,-0.0014703858079423036,0.17641213825417498,0.1093552743745984,-0.009076936332768314,0.015881196126869883,-0.00928921076191435,0.10623477362730532
CLEC2B,-0.08393483854692954,-0.025554730220588247,-0.0058336533562160075,0.0004459903923502441,-0.024066752762872616,-0.02995730229835605,0.0022321150465015715,0.015586915850242649,0.11987196559289569,0.06592637044086742
NTNG1,,0.020574534046591635,0.010676293705598751,-0.04455540283932682,0.02301832278976958,0.14363148301645864,-0.024463898259992824,-0.0019245419469116377,0.03558592143495815,-0.005537430427371614
LRIG1,0.14244101109057908,0.06787884850284939,-0.003309114158818051,0.015433071722392363,0.19695575253015668,0.1590071489236664,0.034467033155592665,0.014944411322434285,0.04069742232948193,0.014326236909817974
CPAMD8,,0.004165497965038939,0.027593269644073777,0.0012015150198432046,,0.002466146498033609,-0.04652389534439964,,-0.04711314202861904,0.017318440530049016
GHRL,,0.08222500482175604,0.006636106238490102,-0.01161265868771409,,,0.0021845846630648156,-0.025396718964248978,,
NPY,-0.006435998539304034,-0.018969982602203256,0.03605991324144929,-0.06503951383699495,-0.08505626704939602,-0.04181017255840569,-0.015473521341807656,-0.0036681908186408734,-0.07936467541195852,-0.05483905503127871
MMP2,0.13229097772882367,-0.015921848112560782,0.019250690053135816,-0.006910309196506265,0.026374931343921968,0.12180555868394054,0.024284728696405418,0.03838194478075635,0.045801190683213124,-0.023185310908822167
PPY,,,,,-0.07489350810590836,-0.053579253126719545,,-0.05149223255587799,,
ALKAL2,,,0.04426721802914674,-0.030876708341123715,0.0005784090389602372,-0.009395292168602175,-0.0042880224088243865,0.017466160434032433,,-0.02310942251777749
CSF1,0.007921057257194544,-0.05425484497877598,-0.058611205381386006,0.008802041334684811,-0.08495455810097488,0.0029254922050532556,-0.00941837629529344,-0.029437877445484158,0.07358469034589674,-0.00543798009500246
SEMA4C,0.06308877024559177,-0.016708374833004712,0.007349071313735429,0.015041309664630392,0.03995689894786448,0.08878263616569139,0.05935357938661626,0.04576236248091845,0.07128597281767371,0.03368776769062685
ICAM2,0.1545606499969545,-0.03131336923899095,0.05751768004910776,-0.004471825005910657,0.12349224586625793,0.12612405752663247,-0.03126352621981098,0.010298057496722262,0.03790570049003321,0.03848566915025866
SYTL3,0.04979242050244317,-0.023022250659083962,-0.0007618479287483565,-0.026161258812151852,0.016817125254312195,0.04967003139760505,-0.028541273656717086,0.014442637963379856,-0.05902676314091884,
IL1A,-0.07004632404572946,-0.013184121555004633,-0.022292748031370182,0.013631233669243556,-0.03168967152349839,-0.050754530610454866,0.00671668514999238,0.023973278595562652,0.03213637120230278,-0.028496785888652208
HLA-G,,,0.04157179253495585,,-0.03846254796076476,-0.007295726824963537,,-0.04258191070506375,,
PGF,-0.08517045386397591,0.05110227081097119,0.04003188400084222,0.007195953488221326,0.07945071029429072,0.14274315724152623,0.004743429152119375,0.024150327356439075,0.13824533017311716,-0.035340947441859
LGALS8,0.06527486650681634,0.018384254335409005,-0.03169674434121548,-0.025072284521200718,-0.020907677146399985,-0.009991227957301457,-0.008768888396230828,-0.08451679866804976,0.005652809831482927,0.10151328010716269
DKK3,0.1465479995240706,0.05338618294133378,0.007282186632209398,0.038068700357083166,0.0784283183413701,0.09639747986139081,-0.0407221846618153,0.024477102582581158,-0.09437968908570937,0.07039709119361735
COL16A1,0.10011193335603734,0.002976535901760043,0.05848458688450689,0.026517972395930307,0.017444683862839032,0.05441028360539904,-0.08545657527217179,0.03429732778963445,0.08906934443580203,0.024209207944365287
TPH1,-0.05261080506821987,0.005947860640548286,0.006055628842972733,,-0.021610012944631708,0.01740151518078389,0.04420914971479323,0.05167159781556646,,-0.038812563197154704
TNC,-0.017330709260990243,-0.07123404438751897,-0.008058586912878283,0.0884631200674005,-0.20670612460291302,-0.15529778085081686,-0.006884373263146816,-0.08421350008248774,0.06204447219500881,-0.05841162995606183
TNFSF9,0.01881750159865913,0.05774412264965054,0.08989162198046688,-0.004958830546294984,0.048601919017015265,0.005115055202564055,-0.0340148236379139,-0.0034437601663997587,-0.07187055514009957,-0.01091120041829234
C4A,,,,,0.04989496038116509,,-0.015240390220298414,-0.023726271555517892,0.02995869796300261,
CNTN2,-0.014667712818607329,0.004828408293879855,0.01879928165018495,-0.0656892916215158,0.11887510141206778,0.11085800128317079,0.09160842528822005,-0.016579511337763513,0.026338350905767225,-0.050396413845426064
F7,,,-0.003591385029982118,,0.0009457836581850289,,,-0.02347865280566515,,
LUM,0.07901792413356047,-0.05844300718585502,0.0009126656326394055,0.007871742931256144,0.06397647552920312,0.1310591087771365,0.014050391783547061,-0.02977252988406829,0.05788837554995776,
BTC,,-0.021764954041522577,,-0.042823719899905584,-0.011433808383951348,-0.029543654414599007,0.10315166652600104,-0.02272074547936143,,
APOC1,0.15494767527036563,0.04658060900906664,-0.0833473345427198,0.01769390137469839,0.13723880110382836,0.13089303244283043,-0.006455191054396582,-0.013645869133442526,0.07566099972425701,0.05383523772733812
PKM,-0.15031813176079403,-0.03089118177758848,0.008302365370339413,-0.016018814579478083,-0.21801401700809958,-0.19636238702934208,-0.085729637635741,-0.023132108997601056,-0.05419037760604135,0.07043492079424947
TNF,,0.0535185911141681,0.08412937843734221,0.03310769497380788,0.1475491591097332,0.03324150892689578,,,,-0.06082858280450966
GNAS,-0.02388720327826816,0.09162143734190427,0.07592197259599921,0.030965492065777058,-0.08749164702834566,-0.008427231540976847,-0.030311229590780087,0.0421016379843261,-0.02112219856226382,0.05243364580315077
BMP8B,-0.0016431152357987324,0.019495873371149403,0.010020005192679657,-0.01127285252980845,0.002613797255589518,-0.04503808147913145,0.01586865976418094,-0.009414913789402951,-0.04964775680928744,0.0773890637500569
LIPH,0.04416914537350322,,,,0.0038925983739205297,0.0033205520552014554,,0.0018160539499243122,,
CCL28,,,0.050698928273410354,-0.013333404195422758,,,0.0016958280421651827,,,
PTPN11,0.026336993716384843,0.05293880210523204,0.060230848724374945,0.014954488689485308,0.01774271611436728,-0.021573821412960582,-0.014504203126180403,0.006539142902526604,0.009972880418552595,0.008798468209868873
ADAM12,0.04427221356779069,-0.01430691677195943,0.002201167729391145,-0.012885906277947785,-0.08801792598246,0.059066883106073116,0.011432435921087157,0.005369565527995631,-0.0466394423924115,
EPO,,-0.026151188279035665,,,0.030124534488591925,0.01734964381656324,,0.18125957915505425,,
EDN3,0.02786314584733104,-0.026790778069208827,-0.029951821373839733,0.042431358843020434,-0.002768426002696606,0.005301796832634224,-0.03207554785274675,-0.0559309587726855,,0.19545951303569342
CCL22,,,,,-0.03385195612297356,0.023241628523695223,0.01041314638582507,-0.019710111713771978,-0.0317536984539554,
CCL2,0.04796693574378955,-0.06941347007365731,0.019779671711686455,-0.013327055413726937,-0.11170589106573048,-0.04179699340759708,0.04536401968543082,0.03239248313364352,0.09457789800744994,-0.049290740548340754
DSCAM,0.10050021049712844,-0.022543473584845413,0.023831061534650193,0.04457682117482259,0.12217956450963129,0.11624793906240681,-0.027320161423460065,0.04870052209090628,0.06498867743346592,0.04921795749102954
ANG,-0.12926344604830511,-0.022913521248331334,0.006058361418956427,-0.01474287981725982,-0.03130749480364168,-0.06614226420713584,-0.007212298564432373,0.008990353050752653,0.04560248202743824,
FBLN2,0.11449787664053762,-0.037575657637531845,0.038942508527502154,0.014281144107978176,0.03891045223633126,-0.011915089984691913,-0.03281218967658384,-0.033942090370000476,-0.04801357278873554,-0.03970769784561324
VTN,-0.03148617281099618,0.015504483469810638,0.022894523499141776,-0.017779659927310145,0.04130813001002099,0.07237468826377565,,-0.02908626848921099,,
VEGFA,-0.17117887908061336,-0.07578379141075296,-0.06189231587876587,0.00914139970758997,-0.2517346443422245,-0.24492076580709585,0.020735875917167725,-0.039157975948943984,0.09778449839539934,-0.10287430565458826
F10,,-0.024599888509116378,0.02303981397786552,-0.008181628069656952,,0.04287465710559733,-0.02346707267222544,0.02379746859817483,-0.040111063935381296,
SERPINA1,0.12018195164272084,-0.03499116578582618,0.08970350170551707,0.046471171612262635,-0.11812917520300141,-0.04801836998021334,-0.06494762617631548,-0.05657265637850448,0.04589499011375341,0.016573181127671317
VWF,0.2056982437139841,-0.02269410309086887,-0.0335716697166554,-0.03400887012209712,0.10360631703373614,0.12545706916960045,-0.025187296029799057,-0.01283956219350321,0.0762977974929772,0.03780648262391341
GDNF,-0.014587465197439264,,0.0019799809015698232,,-0.007275275988374079,-0.04151314701041757,,0.017654448381732704,,0.09753844546692499
VASP,0.028758412408357713,0.014707152129154072,-0.014464856134359622,-0.03686653859277534,0.016619500572195325,0.0011594585453100277,-0.0291662535288441,0.05232826916616468,0.058058084267956694,0.11736813511750509
ADAM15,0.0812965716777037,0.055638302727119414,-0.02995679287103947,0.05211299245083499,-0.02498823577317686,-0.023643618908051205,-0.02229193637462328,0.05509251661037287,0.06649039364820956,0.10694057542814633
WNT2,-0.04778271680451776,0.013066114954448142,-0.019385489174696013,0.041562810338753996,-0.030224946103843763,-0.030279377582614057,,0.0428853430297603,,
CALCB,-0.043118604057001256,-0.031847362660768715,-0.024371536412572947,,-0.04229131539178236,0.07418617909610187,,-0.01191240731992036,,
OLFM2,0.10418189900369,0.02273303438377954,-0.047164548739853006,-0.03572093803307485,0.11151571538914506,0.11438255582883183,0.029292223671831156,0.09657567207394845,0.09313963537951114,0.037251905257338055
MFAP2,,-0.04261617466973181,-0.01687099640867919,-0.032055753690790764,0.005722701720587205,0.10423734277330385,-0.003412158463402329,0.021670333369697002,,
HLA-C,0.11375064821368307,-0.05826857686497892,-0.04450833086689021,-0.013582042260359601,-0.1270489587002316,-0.09960920420579908,-0.05313065300078389,-0.060761932672911544,0.037011359525351326,-0.012867541345908163
THBS1,-0.03158162894524376,-0.05184316305203615,-0.03493852622409142,-0.008922435545332947,-0.027902455696533015,-0.07045476615572005,0.015538210497647675,-0.06101833227739654,-0.041732862224644875,-0.05190140950294604
HSPA4,0.052229749639472814,-0.021910709995709106,0.04264973752823577,-0.012947490045268174,0.04729582797605419,0.06219240839308776,0.05477124638649862,0.06563493538819769,0.06980856853892829,-0.017150857142320806
LMAN1,-0.09499927968303948,-0.0668783022006257,0.029211573111691525,0.05978797365134849,-0.12892001368503997,-0.08538173012515321,-0.04088044821718428,-0.05129982364786729,-0.05163910468686012,0.0068763729417559505
LYPD3,-0.04200448520974018,-0.02636596404238873,-0.03021890352937473,-0.017667099947248646,0.02043551201026384,0.0999608162719665,,-0.035776088413780105,,
APOE,0.1477490832439456,0.03640638503849646,-0.05659099040799019,-0.009047616758760839,0.05617292449612552,0.07910701027932013,-0.08163317953677122,0.005352451718243988,0.015962931407366775,-0.06477551878769179
SOSTDC1,,0.05776639359856198,0.011985345524920284,0.015709463749559137,0.041522347133932644,0.06145567159511999,,-0.04650379602803258,,0.1589680591654905
ANXA1,-0.03286071613159459,-0.04820603122020287,-0.06366772957718157,-0.03259757872167651,-0.07971492508616085,-0.05091988984088749,-0.023486679852795754,-0.011259523738408337,0.019684444448059925,-0.008113523336008188
WNT2B,-0.009832007805314381,-0.016698250749644775,0.1171455009778485,0.03260921288737106,0.09220117065847745,0.004080724400984957,0.006093500085880624,0.048372770637066256,0.010401514278151227,0.02458521548833529
AMH,-0.04501055409967169,-0.021133993068367624,-0.0009325473016455006,-0.014996910006151797,0.030547701604924843,0.08097969415365106,-0.021850918162453107,0.03255206649587369,,
GDF10,,0.11692921301897109,0.06274902919853909,-0.02185523993418345,-0.020428063067845906,0.04507468922084017,0.10392969365124868,0.008737985984493091,-0.047113344067372595,0.04079427357872886
EFNB3,0.05084043862601947,-0.006497899640021034,-0.04577073613459315,-0.020976884752667804,0.043117618257538175,0.049659516361511835,-0.0028671009269473826,0.021751244038224603,0.06830547089058983,-0.008787445517930082
LTB,,0.0731751608785063,0.021541591767317302,-0.030095357796375545,0.05373446726667844,0.05506391638311092,-0.052642913335774304,-0.03127768365379484,,-0.04858350720514286
ANGPT2,0.08967798103764299,0.02324981101431384,-0.013658166259527506,-0.029823124222583798,0.029254313761570176,0.035828532829598206,0.02666494117183464,0.04311364304152512,0.04452376814329381,-0.014874004326489483
NRTN,,,,,,,0.029797219582436973,-0.0014345873695590177,,0.06782665331443469
ADAM17,0.01077885543470686,-0.0058943311637566515,-0.040384064212324565,-0.06438767015158411,-0.07736389275661995,0.027647003369262145,0.014016816454808746,-0.03814927916189582,0.1084855247088949,-0.03098653368183572
LRPAP1,0.10567358348113336,-0.01869237952089594,-0.014016406041282408,0.060303996277637974,0.05341992801632774,0.1293463333089073,-0.06436208197592867,0.007724161938370491,-0.0466173268864923,0.053419292247149294
NID1,0.11160651805066914,-0.015529208667149283,-0.011549553793817878,0.04625400785495391,-0.0400158056917133,0.025374614744349246,-0.021198610567096494,-0.03997583664276561,-0.009655144093755357,-0.03931169048526305
MST1,0.0661533408927482,0.0948973038251346,0.007586073891583256,-0.0016541331896804772,0.003964723095773751,0.045183700522860394,-0.05557708665582822,-0.025921741009409333,-0.043147120157974526,0.10692301901147608
DCN,0.12831233127086658,-0.012126000809067708,-0.004626259625621577,-0.002362080257716539,0.06636943860986333,0.07899444584754792,-0.04870550127778556,0.0161082386743709,0.06005838494478613,0.11497662753863738
IGFL2,,,,,,-0.046316436785087546,,,,-0.047836456635600516
COL7A1,0.026404503913773456,-0.01988278332937654,0.02288746799377476,0.004047643747729908,-0.10408899188125428,-0.01845051822807962,-0.038376975786618445,-0.03337969469226461,0.25828396387338315,0.022455563800547428
CALR,0.0024277689376860675,-0.018162540902191035,-0.02438389645892704,0.034178221502432285,-0.155414180615541,-0.08406101923836967,-0.06545359794125075,-0.024625754494540075,0.02421305194787953,-7.742503729688258e-05
PIGA,0.01763813636297503,-0.009629622092650749,-0.03614831625003235,0.052632685374992806,-0.016535325616304594,0.1114394267501818,-0.0006743006980582842,-0.0048357855932918345,0.0432220134454418,-0.0598324952393352
CD200,0.09770410338181648,-0.025022428310553117,0.015555151613236116,-0.00540500339535343,0.08673196229015781,0.15404698763694244,-0.001979957637524765,-0.0022573124323922193,0.02340664343762196,0.0874965441746304
GRP,,,0.02895246177582625,-0.018550125179611063,,0.01798932925592465,0.039403907536493636,-0.021938369602380308,,
CDH1,,,-0.018215528036317503,,0.005201474188551829,0.050447189077809276,0.012520498156194234,0.045244232757426804,0.06140199208979722,-0.06951466585067906
LPL,0.048665157725251255,0.05666460136966348,-0.0023460270234530916,0.043970599006114455,0.22877865576265255,0.14637727401613904,0.014321180662746999,-0.06351511769395579,0.04349216782002058,0.02723840731789127
SEMA5A,0.15889658388984101,-0.02500176561947585,-0.05528309606817444,0.03275026131787202,0.15087646337560323,0.12261101003114316,0.056756349917593554,0.04547552404906491,0.05336205000552817,0.09479526255929853
SEMA7A,0.051139067959136565,0.05664051348731494,-0.006263004898393421,-0.03636427435816279,-0.012516184287903602,0.04308581094471617,0.06855516527143468,0.01674153896451327,0.02004381542788744,0.019332139429824983
SEMA4G,0.03647811522478119,0.09318913259453522,0.04684556725080748,-0.015673607923029617,0.07109876703041905,0.054369376530832646,-0.026450696812226105,-0.002541232114439884,-0.060832798107550615,0.07689586551466064
SEMA3B,0.08124727220336159,0.026637037397728762,-0.027726334976238123,-0.014565193318403688,-0.0244706222674576,0.0029427290994926015,0.036683024239224406,-0.04049436748036173,0.028099769142584777,-0.14655803889959013
RPH3A,0.027520796967648968,0.023298236107787244,0.03249869458372593,0.0049610472303634814,0.03154182521981471,0.0749506905134566,0.03544143718683988,0.005275195054830415,-0.00460776656296629,0.03806148853916901
JAG2,0.08672825579465729,-0.000621120468413123,0.0012421210975068727,-0.023328544008676105,0.016605251938869043,0.07609821841314929,-0.017483250060510533,0.014983172325447602,0.00205021821716014,-0.03356913834191469
CGN,0.017311074051650287,-0.022737984220914248,-0.020425542201184248,0.06534153173296123,-0.028343467389228556,0.02303063299747056,-0.03888053167685029,-0.047741578988819686,-0.05234000214451133,-0.04393743952965858
GDF15,-0.12358588840878479,0.007726022261640727,-0.007502625791028821,,-0.07462537723434806,-0.055239964469236846,0.005252238840362004,-0.05890814207186046,-0.01974321865222638,
SEMA4F,0.07599242673748628,0.009211465506770168,0.01924373390608077,0.04857890522376676,0.09278909642802811,0.09043719518291259,-0.024944976263683413,0.01979374407765821,-0.0061558407945901715,0.0715990081667835
NXPH1,0.1292927225540954,0.08357494493537257,0.040312512469813364,0.026398972748509882,0.10571353848300638,0.14578888655142053,-0.01767129564142268,0.05374905981309953,-0.023646477413630605,0.09489421065967533
ARF1,-0.10184234719688687,-0.018854962121559467,0.022746489501197273,0.004299491695915076,-0.04604320212441908,0.07827875007144171,0.007174493094141,-0.07442559237352789,-0.0849666484757337,0.11995520797475638
EBI3,0.07321014607888077,-0.03790391416168959,0.016373163042158984,-0.023708851044337443,0.034698658957318586,0.08733485430657148,-0.014910365510771626,0.021039331121009936,-0.01476714324339726,0.01029446531053345
TIMP1,-0.03224374622701411,-0.07193245906480808,-0.04099581745071709,-0.05988313720475202,-0.26639625156446184,-0.20923509863322395,-0.0444982932129323,-0.0674226605859399,0.055740894463239425,0.006809995123123197
SEMA3C,0.025479581512791342,-0.03396427507236664,0.018713287388083245,-0.00038688453938831363,-0.0007871570046695585,-0.024678601448723646,0.09204147176735085,0.03341193508452918,0.021133535797720752,0.1917930644458197
GAS6,0.08254654763686373,7.966207893783999e-05,0.01961388331285628,-0.06495543396227237,0.04066041822427291,0.07239747346064919,-0.0006122599338421136,-0.034717663501030144,0.08328852349381968,0.0332634601705957
MEPE,0.12557872380511576,0.060446299511189384,0.015723664671996342,0.008649539893120482,0.042531201765864876,-0.003955913509901535,,0.02283122308253898,,-0.01677119845222477
SERPINE1,-0.10826305538750705,-0.06764201163712655,0.007947143411907616,0.016520249883655705,-0.2421185403352064,-0.16950979267343905,0.022420956058514543,0.015150231606156786,0.019530374220676067,-0.003429262912657914
RSPO2,-0.008916007427999383,0.0793675415814396,0.024541187010296058,-0.027055892267937264,0.1202853539756835,0.018612792419216876,0.03736314309256967,-0.009018005687016066,-0.023772452949094237,-0.09004828494117278
SHBG,,0.026569446504159006,-0.026853376176700448,-0.022769592839111674,-0.0020998820937399086,-0.007189163791388159,0.03440270912316551,-0.00784724567418775,,
LGALS3BP,0.13568809268756207,-0.0050554304667831075,-0.02082482372563421,3.710194858092742e-05,-0.12439580284886001,-0.049511517966137515,0.007365442879504361,-0.05117419526004477,0.014875398796753366,-0.07125824151439697
LAMB1,0.053243440678723,-0.05813377085403182,-0.0060411674118452776,0.017366142828066804,-0.07856601470805237,-0.09802098334663406,-0.04330567290565411,-0.04736578305862774,0.03528529233490747,0.06855232749116763
SPTBN2,0.0986768935611487,0.06415507106448283,0.054198193234274626,-0.010955354416335227,0.08021673166753797,0.08058506366048258,0.011962408935876395,-0.029619382092463287,0.021190492947595948,0.021503938385556778
COL1A2,0.14300432566722016,-0.04402050610400541,-0.030378686940807954,0.0032466975929657717,-0.030466477438160614,0.04259151947284273,-0.022691767730262363,-0.016654879300430286,0.1952184854872403,-0.06868361015168609
DEFB1,,0.04926943158773893,,,,,,,,
WNT11,,,,-0.0065871165755794475,0.0670240272532724,0.08085687047071576,,0.039051544644203545,,
LGALS1,-0.15352228868580373,-0.038063039969906814,-0.0582289470154729,-0.059051897187936034,-0.28882828814055517,-0.21811125756255909,-0.013125002414631312,-0.05661627327288546,0.026227922027340766,0.05457692677332376
BCAN,0.15927876477584588,0.09767498149895404,-0.00754698103497286,-0.008614127729236868,0.29077908185705226,0.24648943460570596,0.007896656474424554,0.13224489567651748,0.08891589429976562,-0.08193694302269973
ANOS1,0.061793822841662294,0.03458444126466901,-0.016304053404043183,-0.0027212454379191755,0.11012358868647117,0.18170340202668075,0.07840513375226599,0.02014901869597024,-0.006707463580623355,0.08522653545656163
EDA,-0.035606180632834716,-0.028712461658391312,0.0029769839617797287,0.005415452168485613,0.11449874396437494,0.021798523074220012,0.03949709464241076,-0.02772881034408029,0.03410306517257825,-0.05755110656584056
FGF22,,0.07454436220751258,-0.03935768423775005,0.0009741479759261804,-0.029489086819374604,0.012051496451178681,0.14648138065980087,0.021265510264632616,-0.04011104663362087,0.004287186250983111
SHANK1,,,-0.021256092474939266,0.035897368883867194,0.04040048008822429,0.04049249703612748,,0.04563234185952606,,
NPVF,,,,,-0.04409142869210318,-0.02992117652133574,,,,
TGFB1,-0.010333744491543506,0.018839560535285783,,0.005990471369685437,-0.006633798628210381,-0.0002425085670202693,-0.009042936561838045,-0.022172541206675136,0.009586901501198949,-0.10312670487338847
MSTN,,0.03471180001552206,0.016076213851975128,-0.041406008666815965,0.08715366265114785,0.05405128380970729,-0.019794474483288582,0.06881141352321246,,-0.05004970908846615
WNT4,0.015221535305305463,-0.012875653951599592,0.13204902593228646,-0.03340307631451762,0.04459037797750608,0.04252303420262638,-0.021287180414260972,-0.010510023528083268,,-0.04474062542208735
TNFSF4,0.0020437756793715623,-0.03592591989943759,-0.010966915433963671,-0.01525753567451055,0.06674890422442846,0.040615643743218854,0.032338490191653746,-0.0410523961800875,,-0.052183325660942845
NTN1,0.03803378735273063,0.007662749948208989,-0.011402297779179794,0.0593761885935479,0.09928141604509853,0.0916963660945873,-0.051924044070033246,0.08066858193433665,0.05237459779718306,-0.05643972968509148
CXCL12,0.11028278183983536,-0.011794049260506338,0.0033557879684728378,0.018953050509832665,-0.026157720543816758,0.06073150989521828,-0.05689110549637521,-0.004479726850155518,-0.0427153262661472,0.007112707114543855
GNRH1,-0.021219083244327336,0.02152486138451651,-0.02162337328270799,-0.010401930049485699,-0.01932206408301402,-0.016082784601909685,-0.021570748582873746,0.016210515055037383,,
FGF8,,,0.045453080407676844,,-0.03620326984371158,-0.0395373166910691,,-0.0404693568275746,,
RIMS1,0.06514257631686671,0.011658539250090402,0.04625012736349948,-0.0527221035300233,0.05788418428940682,0.06862941145612929,-0.035372115891528076,-0.046276408365335045,0.024473184230343174,-0.08076893885079119
FGF14,0.010832801743237547,0.04126473932630727,0.025256339155218722,0.024661078432303928,0.13791640663150773,0.08911026993405655,-0.017191367998674795,0.020520500939891925,-0.023370507047068768,0.005211271455989432
IGF1,0.01129622665930509,-0.01038419327410911,0.03396382658757266,-0.014682829058678943,0.07922509915943118,0.12915060872218295,0.003564332957413669,-0.010752019495123898,-0.02179086701495934,-0.04537371072221683
TNFSF10,0.037038210087443256,0.06380041578147955,0.11376018625922973,-0.030406092748750852,0.04634328640624251,0.12877819097738255,0.01221833831992152,0.06470233331913242,0.0038217273353548715,0.02453195391668621
GDF5,,-0.02843232302120948,0.0331060903921677,-0.016382427172904602,-0.035372363820141084,0.0637720262153597,0.019756617512642904,0.05672792783278438,,
CHAD,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999998,1.0,1.0,1.0
RGMA,-0.02274555669714924,0.06284230531083124,-0.017113499349964197,0.02992391017225713,0.1045173780365621,0.08857923229410804,-0.032544860852184734,-0.007980370385584579,0.024578482436647862,0.09182939915956079
CLEC3A,,,,-0.006347982675424823,,,,,,
WNT16,0.142232741355841,0.05838223842955368,0.024113689840013733,-0.003212770807395298,,,-0.01981299877564757,-0.02000149130154281,,
CX3CL1,0.12513710992054314,0.026126643408534253,-0.02510262548237941,-0.007576924206989751,0.042342757254299174,0.034801529847162824,-0.005775829421500393,0.03358060551859988,-0.028824777617278963,0.09371789171565638
