,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNC,0.03443068812071464,-0.017732770394242744,0.032081984663461294,-0.1129167391346106,0.03433879623457264,0.012808519685576645,0.03952202021021016
TNFSF9,,0.0035507716291231094,-0.014037080094137065,-0.004706353696271673,0.013326135941802916,0.026148297714297244,0.003431026856743893
C4A,0.0111767805721123,-0.02511917697329494,,-0.028800312753492412,0.020941838598912167,0.0227710363399659,
CNTN2,-0.030650802440654788,0.02702458205697858,0.07834130973138596,0.07856302541330949,0.04105064686565739,-0.00767327094931272,0.07958554059221375
F7,,0.09629446401715881,,,-0.030160146339921118,,0.019754922213770947
LUM,-0.03778088988684455,0.05373836582576918,-0.016619833621695466,-0.0038323037987399865,0.06528637660248242,0.022351446332456688,-0.008261435940411002
BTC,,0.10610907619755437,-0.024678018090434684,-0.02471175525917995,-0.029186555731353366,-0.027838990495335884,0.01887105636608908
APOC1,-0.046666316874570346,0.02417037517052063,0.034629269298996804,-0.050631725799549665,0.06482997545515434,-0.011635657259046066,0.0315852191518489
PKM,-0.05530606437787405,-0.05964481144489082,0.053443881999917044,-0.018272868685690415,0.012438929406752317,0.03245811718309841,0.0188740497662159
TNF,-0.0806651887924179,-0.003171331533315758,0.08171568513136872,,,-0.02129816983755033,-0.029319479566132966
GNAS,0.12259083516941988,0.018690100916551274,0.03834511435615951,-0.07143051314713825,0.04530395351693262,0.06491474020989471,0.041371362121447264
BMP8B,0.011292730129968587,0.028090683906012385,0.0086508276757257,-0.06474239437647174,-0.01538062071743327,-0.058691452018288515,0.11403280676863367
LIPH,0.18353279314672694,-0.002974542830044134,0.09177709487899156,,-0.007964688012319133,0.0739322353179754,-0.014195625414224922
CCL28,-0.034677675965766264,,,-0.019907883531597004,,-0.01469981594232113,0.03720408009784594
PTPN11,0.15843005461006432,-0.019877431130066466,0.037292711002796686,0.058038948064283925,-0.0006878504853148228,-0.03913230357608698,0.002511080082673561
ADAM12,0.05450364207198475,0.038820973071340414,0.03590025807884563,-0.05174591108087252,0.03494025281809421,0.013843139680112753,0.034337127469638136
EPO,,0.01125840567505137,0.06642720954383506,,-0.028855179300160648,-0.01563203258350522,
EDN3,,0.03046316951840266,-0.006643338259449265,-0.00017328120243535964,-0.028946229162269115,0.1189948214072002,-0.04675199851332229
CCL22,,-0.027732626439257925,-0.01788811744807835,-0.02471175635282653,-0.025319163692395476,0.04674362612173431,
CCL2,0.04237523238783163,0.03419754764946662,-0.01466003355310374,0.017407709995227574,-0.021731686704067853,-0.016085775475756268,-0.01702116656707869
DSCAM,-0.041293821500519336,-0.023675286728646737,0.024094277363494208,-0.020777413208047768,-0.007598226478621459,0.10676413979592159,0.030169870836024182
ANG,-0.011451345258213364,-0.005806455676974091,-0.030021968284158405,-0.01938560452822065,0.04112378510412297,0.014155350509133057,-0.009179200058386927
FBLN2,0.012701992702390775,0.07293880660314672,-0.04634437929464065,-0.024424304868044127,0.04600921226422221,0.02200118337072356,-0.04975531121514072
VTN,0.030552628390619924,-0.02800911884097446,-0.013754810480436284,,-0.03736356261059278,-0.02549323588989007,-0.047527379101255214
VEGFA,0.008249882126277145,-0.07034863722987565,-0.02350124435248686,-0.01094112416375673,0.04880009162528606,-0.0414668371184049,-0.04984022859180526
F10,,,-0.02349195975680361,-0.021380323084711515,0.006502455486544484,-0.027598271203363046,0.014745163880059508
SERPINA1,-0.011343849241361092,0.015865428198556752,0.02290061400633348,-0.035374820482222395,0.06469959492960667,-0.013491969011306407,-0.05000395520655349
VWF,0.04643206416291625,0.05226648529654427,-0.004151155269813809,-0.05153763449901661,-0.027415583155383415,0.0016888335674721292,-0.02192403770287491
GDNF,,-0.05432873672271861,-0.022991034430540812,,-0.021632217949039606,,
VASP,-0.030476150593360476,0.005268230023521958,-0.007973188389624635,-0.03734511867578063,-0.0005273800631697126,0.018381729122762668,-0.06970577684876228
ADAM15,0.04369826203192901,0.06928097577809787,-0.028518992546118956,0.06791683939600489,0.00580761255202871,0.03765715630433281,0.0017163165937792843
WNT2,-0.05143528593829635,-0.002511417870344757,-0.020089994823353004,,0.04557256547508298,0.012399764781368526,0.04282280497577519
CALCB,,-0.026600392974118012,-0.02379330437147374,,-0.002450598712333253,,0.012462774505547336
OLFM2,0.08621780769898948,0.07120357457405777,0.04010119431134769,-0.0338759120665696,-0.026271356571367515,0.05684619443087787,0.07344440565601687
MFAP2,0.05342292973105231,0.07507081567597933,-0.02319843764549103,-0.01056492463073957,0.013069818875801973,0.014627425828141678,-0.003331047803581223
HLA-C,-0.12780115409022602,-0.07084681256608198,0.03398922453028111,-0.06768711650577434,0.08714961011228049,0.03871149778106719,0.012703422086582622
THBS1,0.05097859985095574,0.07961434201187824,0.008948235106166666,-0.06978055726996087,0.044361096086120794,-0.03132591377643969,-0.00813627855539686
HSPA4,0.03320249256151759,-0.00906759870160935,-0.029949939318394524,0.01824325580984921,0.028491337781812943,0.022729991276791393,0.04619796510907454
LMAN1,-0.03656155680338264,0.008943959607930655,-0.02562553110373077,-0.05042376573156657,0.01164540356903675,-0.01452711045519159,-0.05152840044654269
LYPD3,0.03646680140640139,-0.008176177001945905,0.017435195080378316,,-0.013188490244886709,-0.03241739619172508,0.04889094137755335
APOE,-0.08064370096908693,0.06636158847334708,-0.052832744627853125,-0.06257074709753643,-0.031051121095099447,-0.029594914152398764,0.0773482913158282
SOSTDC1,,0.050835425802600524,-0.0022529503475263095,,0.035368833908079225,-0.02606867347228464,-0.04849394449205474
ANXA1,-0.04694448003673,-0.02897940327643172,-0.019304989707478633,-0.007231787008937458,0.009566733240251651,-0.012010393476059434,-0.06037343909957412
WNT2B,-0.03552777900570439,-0.032504257273035964,-0.01682073736061906,-0.03947453392172909,0.017220743328063445,0.0033082829843821683,0.03515777857040571
AMH,,0.012592668309241686,0.009465388828241626,-0.019907880992918684,-0.011301081291126815,-0.010289282177983595,-0.02651154482959216
GDF10,-0.14997243167636098,-0.013844198926964047,-0.030125614584325076,0.13964163229369272,-0.004389222889190603,0.03801963098124527,0.05453758603878389
EFNB3,0.06516845465843946,0.04341000997681669,0.035708004234772536,0.015524073844588183,-0.004387020757433173,0.005842765720031466,0.0038231207518258418
LTB,-0.045300975760476134,0.06839320417901049,0.01266037640325889,-0.047961776526624054,-0.03561954048936897,-0.05747068392988999,0.015250549729374618
ANGPT2,0.05961299757143555,0.05905976936117379,-0.001565595352451461,-0.08201776674554093,-0.03245056157782235,-0.008266890776896676,-0.0350181221840482
NRTN,,,,-0.025125990585185404,-0.025693466711523116,,
ADAM17,0.00879888056864475,0.04199559903033197,-0.031218894865346423,0.005970341855568864,0.015758004466720064,-0.02382399903651505,0.024016069982571123
LRPAP1,-0.01946241769723059,-0.03473739712168147,-0.04787323414373646,-0.008194910151205416,0.04810286277470164,-0.0049521464554566465,0.07239737365560266
NID1,-0.03203423821687386,0.0015032623080219723,-0.01923535691450778,-0.05333131095027829,0.04796795094440091,0.021203264803226655,-0.04812435663827255
MST1,-0.006193443957966568,0.09454129647097259,-0.017270026636656013,0.011333760701741094,-0.00913785653169695,-0.02134466090594833,-0.040837560649299706
IL13,-0.054980251172045365,,,,,,
DCN,0.05905562886842726,0.05924035641143223,-0.03141691512824336,-0.038276484043131075,0.07326674237394275,0.014379619998911988,-0.06925187190495864
IGFL2,,,-0.01938156687657208,,,0.015803200766539918,
COL7A1,-0.003918223030341882,-0.028988866455925293,0.03533795576517477,0.014174046543992161,0.05317747591099932,0.07097770723640541,-0.03615327117720646
CALR,-0.0062672091733676815,0.03859066125956462,0.00031180868428952143,-0.05690500134861805,0.05415088508455736,0.022399714728178626,-0.03557169536173586
PIGA,-0.006283724620729362,0.03502241583246309,-0.013638647704524423,0.03863153103953354,-0.03524688590868205,-0.0020842901943743846,-0.06673004299908922
CD200,-0.05540282560516331,0.0028664604834982357,0.061154885243728835,-0.009167405050116094,-0.05585795841964661,0.01986592122421332,-0.0033686217612818865
GRP,,,-0.018272034640982506,-0.027495999851475675,0.098126947391447,0.026986556473352706,0.007597094227260698
CDH1,-0.006374501067288358,0.10781875728547904,-0.04245938444814427,-0.03832353489013966,-0.05302577314913442,0.03482583737265544,0.022846676209649346
LPL,-0.02626904662272042,0.07290096362915333,-0.0019593966995664737,-0.0538683301331464,0.022805917186096886,0.05844401315730864,-0.014330339181279378
SEMA5A,0.07135442983182394,0.06157068818375024,0.00025280504370815026,-0.06692726562618048,-0.02171510176365387,-0.020301935362073132,0.05262734714265847
SEMA7A,0.005014887650066889,0.0071133726316182574,-0.0165640885146258,0.0007390395868857272,0.04728663788501446,0.005822984990652453,-0.012372626845760269
SEMA4G,-0.03569554214793397,-0.047110415306299135,-0.0009609353646580384,0.053348710557892254,0.0338052044626755,-0.03968222151057698,-0.010543400987488294
SEMA3B,-0.11333366486293822,0.029910175364680446,-0.0011592625826679084,0.051108260314875996,0.02297268748825869,0.060025753015812436,0.08458043440152756
RPH3A,-0.013091321342528706,0.03551561229991102,0.017057258160543192,0.1162020954468642,-0.036811014219275504,0.03372412400213042,0.093751756497938
JAG2,0.06616839072177019,0.06583091812813507,-0.029662006253996925,-0.03036479955263265,0.015377992277735454,0.057141872236730014,0.03907105543174924
CGN,-0.07515131405040357,0.0645708195982995,0.010153155332750718,-0.018130040863796704,0.04173137381576989,-0.03465486276575208,0.07313850435039577
GDF15,0.10452372437152065,-0.03423490113932777,0.035541587797357506,0.002080551577569315,0.1255826182236296,0.07234274790334953,-0.05103343283387103
SEMA4F,-0.04629002558329377,0.047415742218967986,0.04160896856336358,-0.07401509493119815,0.05770928589539295,0.06515291675575598,0.05382535128072763
NXPH1,-0.04824194516688066,0.08060987032266945,0.02485004092244633,-0.07234282257575035,0.03832544789307543,0.0020097730152575074,0.03957802804304345
ARF1,0.03221932354436274,-0.06153625578315266,-0.005333791331103777,0.0002704851030844492,-0.012128559295391953,0.05415774360439668,0.01352740166061248
DSC3,,,,,,-0.01563203732844491,
EBI3,-0.03605774567918751,0.10391849278536117,-0.012422911669155672,0.021394385789705424,-0.022612858831033093,-0.016809189726831483,-0.03821630918423367
TIMP1,-0.006701050994779988,-0.024322227768295727,-0.03428733745601183,-0.06234657308554664,0.06893404900816498,-0.013892407703776885,-0.07135545318637398
SEMA3C,-0.0032304132971713337,0.02557757584894301,0.0001279556171640687,0.0037475991841693142,0.0593536670753227,-0.00681062634066278,0.038054836728520745
GNRH2,,,,,,-0.016939442908586472,
GAS6,-0.016789415756948745,0.026239993110335348,0.00850289718002975,0.03742441585715039,-0.050526393907764436,0.017037682583191202,0.0163826913520263
MEPE,,-0.01940013911072286,-0.027844018669090555,,0.0026073624407250834,-0.0216010035580577,0.013973976708112516
SERPINE1,0.09538276455803188,-0.03284252747552297,-0.03862918652740823,-0.0017980073531014779,0.022150726248243612,0.0028171110919820897,-0.0724109726646579
RSPO2,,0.06953043971063963,-0.02623270464998696,0.016012879805407214,0.0431063440531519,0.02246097193025188,0.044456798294493886
SHBG,-0.05241482726549134,-0.03671567912151333,-0.03262298507854297,-0.033265955794792065,-0.04089352856047067,-0.007306188224197451,0.009104292230706872
LGALS3BP,-0.12975630928323342,0.045335924835992816,-0.033484472580543656,-0.036953646595237886,-0.021864163468369807,0.06967702186945,0.01866278632403796
LAMB1,0.06175791280921593,-0.02052938011874073,0.012595857247289653,-0.014390442604223175,0.04435880135571306,0.008004073627381475,-0.08915220311571412
SPTBN2,-0.05178692936690802,0.05914850250316221,-0.0019527337794510537,-0.0747374464600633,0.021936990591956623,0.09620430273200445,0.06195583167466081
COL1A2,0.035100789564522755,0.04833909023686684,-0.029929409950329736,-0.01116648585240011,0.07697355068637314,-0.01711803843669512,-0.07572694656694957
DEFB1,,,,,,-0.03347670135710886,-0.03640029634042101
CEACAM16,-0.0650912889167807,,,,,,
WNT11,,-0.01977093053509723,-0.040763271569960804,,0.08042147917130117,-0.0010659054628717722,-0.03267906992856221
LGALS1,0.05763171441864975,-0.09762811584335394,-0.008622077252723534,0.05591231845789889,0.008856656651732284,0.0014506576226857386,-0.029262455547440357
BCAN,0.031085130999596824,0.07585103546971786,0.031013750668350715,-0.03283158896226045,-0.06405932962175716,0.0108684407735538,-0.0036452469024601743
ANOS1,3.800664340507881e-05,0.0775203999056097,0.039230570624815025,0.012777685665946047,-0.024160850213038047,0.028228453629116867,0.029850403459680017
EDA,0.0372349603535547,0.05896076681640656,0.08440947606685408,-0.03654696144661441,0.03677530784208085,-0.04470870493674983,-0.03806965738223463
FGF22,,-0.037360092199921535,0.003691293128300898,-0.02692051241322316,0.002213052787857593,0.043815417780268075,0.0020215092449981293
SHANK1,,-0.0439187801785927,0.09702321236195537,,0.015773734998116917,-0.012007768007604351,-0.005650495936324414
NPVF,,-0.027732628298152755,0.03362583691665518,,,,
RAET1G,,,,,,-0.019491462657385383,0.0708362507115089
TGFB1,-0.022059076696603487,-0.035539876778890485,-0.031418399881218424,0.07942661318265942,0.0379549597295101,0.01908335632934054,-0.016126696615154756
MSTN,0.017875821059158355,-0.002546363096512356,0.014592160944590097,-0.014660781284519368,-0.025436408731239465,0.017521693801422846,0.024133591854308512
WNT4,,-0.02757186085030048,0.09105740157408,-0.019394272186241193,0.1058376970404522,0.002217949649433522,-0.06590455567545363
TNFSF4,0.03541051978354989,0.029246913785221346,-0.04036963333528564,-0.012200094965077136,0.015536373798781217,0.008159393375148693,0.02537057722627431
NTN1,-0.07610935923494713,0.11101802750646388,0.012484734006809273,-0.07718760191566798,-0.06637617658299677,0.06098647552906039,0.02682047079283865
CXCL12,0.06563273703978875,0.040862910975507406,0.06087014227244352,-0.0685328069507281,-0.02977212227445155,0.005353540031802012,-0.04889029614424679
GNRH1,0.014217038157185431,-0.05867188672525502,-0.0373279030336529,-0.019652624778665587,0.0001980103358688106,-0.0016193612627363042,-0.04127749807735302
FGF8,,0.012464196000902142,-0.023033464428022,,0.03524303185505812,,
RIMS1,,-0.004708184586230266,0.08886756196248864,-0.0061413046764525565,-0.03580951914772694,-0.03370860948171934,-0.0116141946731657
FGF14,0.0043436871927910155,-0.01052198565820381,-0.02339020581952768,-0.05495874210992225,-0.015401425468110302,0.0896577334829213,0.0608296547959702
IGF1,-0.07378141175718884,0.020710235269516375,0.0519249312886465,-0.02052165867644462,0.050665628015716585,0.052243700697739426,0.02587481823024401
TNFSF10,0.07489218323472616,0.06771954587412352,0.044743150282591175,-0.0333478377984341,-0.006255531944995004,0.020585375810392235,0.07752427748216749
GDF5,,0.036267513314549214,0.02248887870435438,-0.005929494061993555,0.020808977222339948,0.044570966732265564,-0.02079111054501385
CHAD,,0.025180660360469,0.026500028928859977,0.0013980743168301338,0.00031562741598606934,,
RGMA,-0.0058871591643988724,0.03450590973873397,0.0225217826450559,-0.06969381081704623,-0.07900390406479232,0.01944339218757295,0.026955388215755716
WNT16,,,,-0.01805117839012372,0.06487998184066487,-0.02514422031322913,-0.023944618419927795
CX3CL1,0.026053973969336883,0.06065666138806701,-0.007224039267946509,-0.03571990314806563,0.007129931616763977,0.010567067149197789,0.03126914758965829
FGF1,0.01217162275097729,0.010051163703045783,0.0667195235068773,0.028031568854421866,0.006492816040585219,-0.03545701500845315,0.06506873125146509
ALOX5AP,-0.03902523269414075,-0.016603289310076645,0.03323436902363532,0.07149832644891599,0.07284772517349687,0.03171440388020337,-0.011178511366922361
IL1RN,0.04518088809570562,-0.049705151830787504,0.07362512918898932,,0.0694444821974322,0.006619173540473948,0.02968474145940553
PCSK9,,-0.02419011821678237,-0.017693279917755923,,-0.0095636238623752,,
NPW,-0.04973494026682715,0.046499321315723464,-0.038203855209821905,-0.020160134091122984,0.02409821822892161,0.09581745897622869,0.014820741878164758
CXCL9,,,,-0.023648190356632032,,0.04285844365398045,0.064434118853976
ANGPTL4,-0.05837061290341836,-0.05953765097195961,0.00480589841079408,-0.04009734175483544,0.09898592094311892,0.04015134003754982,-0.031158197034003295
UCN2,-0.06060059675764295,0.003122301583918364,0.025265715817600353,,-0.015054292627335979,,
OBP2A,0.0008934101814628333,,,,,-0.01755886401002323,
COL4A3,,,-0.014001053404207974,0.03022985560466219,-0.03941507099950403,-0.028403291144772087,-0.03607629396302925
NRG3,,-0.035441867254217135,0.004230720205259811,0.032774879824000465,0.02288249530784663,-0.012953169375311196,0.005516457503183136
IL23A,-0.010280426574645602,0.01362992839369596,-0.022723265669787794,,,0.0411719844580197,-0.04040232452692627
COLQ,-0.0405512418583956,0.011292864982589619,0.02601954952264301,0.0072551624222033685,0.010744209308412855,-0.004709028195260246,0.00014112098777107075
SCGB1A1,,,-0.022250835868590484,,-0.015547439671074206,,
TNFSF12,-0.036908970207417506,0.03790489931774402,-0.015126856501985794,-0.019777385812055456,0.006089772917524716,0.0537099550599042,0.06660327980660948
DKK2,,-0.028554745118854686,,,-0.03321357922920201,0.10182322825071241,-0.008427553681539968
FYN,0.17668366429148802,-0.000698334027009603,0.011717029205004732,-0.057903329563633255,-0.048897957230380686,-0.03546962244898383,0.0793332136402072
ACE,0.08551082238016595,0.011811478646677793,0.011608022607605139,-0.028778581306224297,-0.04424654098544636,-0.021287977257129772,-0.037165727009759716
IL18,-0.043639245408735865,0.07336716429323341,0.06911597977162505,-0.00943589937964088,0.027513209070174575,0.04998433757168707,0.006576935086433482
PPBP,,-0.029618463096700846,-0.0016189824049239942,-0.023210611328094512,,,-0.01903046047389334
CCL27,-0.03355928751591215,0.03567436513963436,-0.03680388231479907,-0.024919639383870106,-0.06793990070439351,0.012952478783804067,-0.016291165287656055
SERPING1,0.015180940877972329,0.03016607762856511,0.006577392424536775,-0.0004989906042954,-0.028860533124899813,-0.0022833402968219516,0.07672062840655179
AZGP1,-0.03505140276747298,0.06809459894256763,-0.02482574388050726,-0.011580138896195708,0.02326115455176582,0.018786183993198736,-0.03294442922619038
INHA,-0.02970630186775318,-0.0324906772316941,-0.04297973267386315,0.03083104557946685,-0.0053035410423081675,0.11987030599087511,-0.035057322637447666
SEMA3G,-0.012402713690560585,,,-0.018599271174571008,-0.02224221035937063,0.05921588837658712,-0.0615822254777664
OXT,,,,,-0.008097779665162622,,
COL6A1,0.035475549369473856,0.01999193783786156,-0.023789174190344518,-0.019009279220019656,0.033431487686861106,0.014669285329751635,-0.008461168368592852
FGF17,,-0.008372384123658523,0.10014157739835378,,0.015305490001879734,-0.016728211982179934,-0.01215957533314764
TNFSF8,-0.06864936372638433,-0.032138261930590106,0.02238315042032982,-0.018051185407876893,-0.025693466711523116,0.10013855101970466,-0.03798344815643908
FGF20,,-0.007955326441184343,0.02642735449633385,-0.025567191785993305,-0.03569626271372898,0.04663570376697912,-0.028117737168859104
ICAM3,-0.06793034122835183,0.07090546875611466,0.013908406758092543,-0.02831237715710585,0.004628402377062841,0.025152627873135252,0.0422833565634523
LAMA4,-0.03142292776928613,-0.024071263425740255,0.04615560361545842,0.009575713393274895,0.0654975459885291,-0.00404592760399796,-0.08058234550220635
DLL4,-0.00518672632333354,0.03303339641570551,0.04576438476057015,-0.006874770758615428,-0.021439604270261918,0.03903494915953792,0.0030889425704930273
SEMA3A,-0.03106708211987991,0.037628951724339735,0.012812515819233492,-0.05180167876362565,-0.07426705349259613,0.038773279289168176,-0.01656902798935161
RLN2,-0.0733985734458176,-0.02222353006593303,,-0.030056431699241368,-0.001636181790449173,-0.019306233400046394,-0.03303296404608749
C5,-0.067776913839191,-0.04157222852346423,0.10425251934718704,-0.04080774154517249,0.06581030409072461,0.05389915754944356,-0.01658939281354072
COMP,,,,-0.02161677856032163,,-0.023849504236775735,
C1QA,-0.05676943104465111,0.028955504236165646,0.026504310991273813,-0.07040656554802427,0.08217357588232606,0.004139589551048657,0.05297974470005986
UTS2B,,,,,,0.13994423915156132,
COL9A3,-0.04313411662209926,0.055811157111388475,0.014158332613277598,-0.0390197172624736,0.002805042639494426,0.0745713058816893,0.022851008162880226
DLK1,0.06546641225028359,,,,,,0.012063265687465342
HGF,-0.0321936491976546,0.022582581257045643,0.04139779913358504,-0.08043996754419963,0.07916962465282137,-0.036399425385480466,0.07031984054160667
P4HB,-0.06222597795305043,-0.05094975846455277,-0.020046958739697224,-0.05766719654279811,0.07206387625673262,-0.023698329597392865,-0.051195459880167896
ADCYAP1,,0.023826606966140258,0.0221467504720875,-0.021218263808422223,0.023357440709342186,-0.029576663743212512,0.012158572626361306
GREM1,0.0724444040813325,0.03259513374494173,-0.042080268198417536,0.04000712782332678,-0.035440371132855863,0.03138885110502326,-0.03556414060580016
EGF,0.1337966480444453,0.1658678216037705,0.03098792367651161,0.017702993082946438,0.00693439760382812,0.06332095628430584,0.074451817874072
VEGFB,-0.07162472185153698,0.04691510456628013,0.04262634906972914,-0.03840958640517793,0.023150815393834023,0.024429460405099655,-0.017004499663628422
FARP2,0.14440438105562625,0.026288186621555958,0.02930571286144302,-0.023039949077886913,0.02001935498142342,-0.0023970522056998692,0.00808003974584322
IHH,,-0.014272577534387971,-0.02060674386215522,,4.903241065209873e-05,,
LAMA2,-0.04947020991927908,0.04775063944153249,-0.02602880341177742,-0.0747211968599304,0.05152897446365763,0.005122747586684734,0.019048839368853678
SERPINC1,,,0.07940669569266616,,-0.027492374636054265,,
NRG1,-0.021986557653785942,0.06126249418578158,-0.013239841884255943,,0.08861442327308686,-0.03142937433132455,0.06822283200617034
SPINK1,,-0.06133904094527022,-0.04612916902650376,,0.09582438529587049,0.06401260560781526,-0.05100745543203575
EFEMP2,-0.1016324719428712,-0.003790081234536475,0.022603261046232143,0.0034192570248025816,0.04658461064719452,-0.0217921087221682,-0.0016990882309580629
SELPLG,0.001606514216781703,0.016245157436557942,0.05587504552908255,0.006513289440772752,0.006647109392208218,0.013171053774263175,-0.02075489119976237
GDF6,,0.007096014544033534,0.000763506772551616,,0.011655932007203223,,
HLA-E,-0.06579716382100972,-0.01961559644958318,0.016130685095566148,-0.0875334098052024,-0.001994063927356873,-0.022638279119263093,-0.01146468111594117
PTN,-0.041990715583302085,0.012508586911832981,0.049007827021727256,-0.07919846119814708,-0.039896705243520916,0.057178493207882784,0.057899297332088984
CD274,0.022164837843236872,0.041651112058432756,-0.03814640659504927,-0.0371186568547726,0.04804135643030672,-0.007286543608876877,-0.05747425537420193
FGF10,-0.07695835270720412,,,,,,
CD14,-0.027384990755917604,0.019840591234192795,0.03578857315865439,-0.08276206356908176,0.06976458803584239,0.029213071981689372,-0.010784609140316485
SFTPD,0.0036939373936835953,0.0512500691253658,-0.005055111885958086,-0.03918911937510745,0.02175343388847411,0.03682957940033182,-0.011914754484310312
SLIT1,0.013152453741880898,0.015681674735975665,0.0368439822424989,0.03182532087883944,-0.041126209070605886,0.017720687526219994,0.054200186635023885
CNTF,,,,-0.018599278513961166,0.024554837713637,,
BST1,-0.01598715327645143,-0.029833096115758385,-0.027759374214488697,-0.0010016981623928772,-0.060914839645887495,0.049761786660487896,0.007394011019008055
AGTRAP,-0.09273153690756955,-0.021694607722408586,-0.029907759920309276,0.014871181160435731,-0.04769439062273717,0.01937383046168198,0.019680588549867428
LAMC1,-0.011856730487997291,0.02662398637237216,-0.00679685058902515,0.022923709918432934,0.04582227663461448,0.052964813276259494,-0.051061930636803546
COL6A3,-0.04422069130455817,0.034602670833464896,-0.03175093235450757,-0.0519756782254855,0.060600760077683384,0.00679934223142626,-0.03728329546247651
FN1,0.028598959052560404,-0.042025938669405655,-0.024272902071370485,-0.019830459148067817,0.08089102131953935,-0.015394777307489522,-0.07024390119554348
MIF,0.03900162128024357,-0.042479953195166155,-0.018411107533128225,0.026323970100454435,0.053781510135579975,0.04949686699630113,-0.03587757181917117
JAG1,0.06326988350955103,0.01041510821162266,0.06879694496748277,-0.06786284420682116,0.011035640673262067,0.006161464259750134,-0.11338405342079533
NID2,0.0811635497701046,0.08392581958416849,-0.016553705226636926,-0.02018252435338134,0.021997556735320726,0.0025590744680120945,-0.03780765180985182
EFNB1,-0.07622872143946424,0.045867130458928436,-0.02662876465273287,0.04477428532021265,-0.0127555973299582,0.030700365757665663,-0.003129010524331506
COL4A2,0.00483982407303783,0.022452541298291988,-0.00027858543075450545,0.0357568065698975,0.02192265544837939,0.01280488713877316,-0.03642255640827913
SPP1,-0.0303014848157146,-0.05202078027235602,0.017926473147169913,0.006035736340012281,0.06338824936989539,-0.03764238904919029,0.006256435669362509
PODXL2,-0.0855982387923121,0.04255159015637877,0.007635569742260745,-0.06293580853086807,0.05223726041728513,-0.014389146531127132,0.04136909920326543
FGF9,,0.06877630000590623,-0.021872243219752896,,0.019257916173776788,-0.02732554157597064,0.06414006802227426
ITIH2,,0.09039891644196088,-0.03805281196352298,0.0015061380259574755,0.02715147796436727,0.024994610627120047,-0.08472366576253176
ADAM10,-0.00862023643218001,0.01973411401833556,-0.04707565209790134,0.005531869534128273,-0.03727132049607715,0.024700097878977437,0.060156252596008465
CFH,-0.020549227800120976,0.07357065505736238,-0.026219127086292083,-0.03197012356427869,0.004073783478714879,0.02700406277541118,-0.014694911214120235
COL4A5,-0.11195642706278869,0.0667762389028947,0.03873375445949808,0.009158625809496942,-0.043979965059960546,0.02404540077046332,0.01345799307902395
LTBP3,0.044223113089888716,0.031352626694882715,0.008908702063589527,-0.060217096120063526,0.017448274525338175,-0.010596220613027113,0.0030362808946342262
GNB3,0.011899609951845417,-0.028568354690831382,0.028668713927197786,-0.03177868520956153,-0.003423082687329801,0.007631323406036322,0.0030296607177640197
COL6A2,0.07015006284923209,-0.021287155242525925,-0.03934488233587519,-0.01703334636469224,0.061121457069440846,0.0335332789842325,-0.059267785611842885
GDF9,-0.05413681304014638,0.0643387660722565,-0.03048748767758388,-0.027305325377589527,-0.02944471108032669,-0.028858768365886755,-0.01939984965316612
NCAM1,-0.031824255435468005,0.030680965634998107,0.023761274207902416,0.043211314189100014,0.06618349722584879,0.017681759167285573,0.08747913613767287
APOC2,0.09630223518021261,-0.0016678303593606807,0.06299915906740813,0.010842267491954438,0.02674931596779842,-0.008186734066615194,0.012559617867696451
BST2,-0.041893920315384886,0.06418969087237669,0.054453674384336306,-0.032846667577636,-0.026090595036158362,0.09613212337679365,-0.07569839695503293
COL5A1,-0.034854456204637514,-0.0009358628672886364,-0.011965998622569559,-0.0670516558668678,0.07731397385982593,0.003475871720379347,-0.06876185442734421
CALM3,0.02971666300659193,0.02056004774692833,0.05324670456617084,-0.052766793314539186,-0.003927810181639845,0.001350448811201854,0.06527507610148353
THBS2,0.0480464536034806,0.05255813636966105,-0.0411351430401825,-0.03595336873572421,-0.004931429879961872,-0.014047269762174104,0.005561308826800914
SERPINE2,0.021256265736162436,0.0969612945089696,0.08338529092004111,-0.048149301336704954,0.05006338091480345,0.040875787449750685,0.007614084145638327
EFNB2,0.08296673883806054,-0.013800074750615633,0.02152755467098927,0.09217560656854298,0.042832542369510895,0.07087049596348718,0.015638994691786475
PROK1,,-0.022223534996124405,0.02542182873301094,-0.018599260358643455,0.03111332667382702,,-0.00838028929964055
MMP9,0.008908359623185173,-0.002569400536446901,-0.017461323181916025,0.0018107275766429318,-0.03757204454993553,0.0065770223981907365,-0.046855954259469375
DMP1,,,,,,,-0.031960556060248224
NPPA,0.038326610705386295,0.002522597705668091,0.030978714735836715,-0.04232170880230836,-0.04935296128867884,-0.020919246331911417,-0.008558833978404677
APOB,,,,-0.020409537203536568,,-0.015856969136714045,-0.01097987696905663
C4B,-0.036785413722332454,,,-0.020656133574365243,0.10169107368031376,0.1008003182819566,
NTNG2,-0.021347846503692678,-0.0024688219876428438,0.0035977834469421515,-0.005118555802098229,0.07261802964187326,-0.024998908887075576,-0.01084840970043334
LAMA1,,-0.028502857635034747,-0.009256041327918936,0.03041440415633887,-0.001467258022751743,-0.02121570541161715,0.034249353362885426
