,UKF248,UKF251,UKF259,UKF260,UKF266,UKF313,ZH1007nec,ZH916bulk
GHRL,-0.017768445915708413,0.014291608409991581,0.0017954927794548068,-0.00458778231720652,0.015768567104721725,,0.10987885432226013,-0.020231485687358074
NPY,0.06250229209303068,0.024717066168086926,-0.022238203585014597,0.05052843943775425,-0.03220350646146164,,-0.0614086918715019,-0.04777214147664473
MMP2,-0.013962577687880593,0.028483761342664372,-0.05999043061057283,0.031803631252069225,0.06416755114042942,0.03949990252941768,-0.007193985917511477,-0.04428382834499739
LHB,,,-0.009354847610577099,,,,,
PPY,-0.031234388574791716,,-0.016284061318912094,,,0.05612292326243489,,-0.04108498198350899
ALKAL2,-0.03473803359813854,-0.019489736406292573,-0.00921893626585284,,0.12625907939198763,-0.0056335168558062625,-0.01698872886812749,0.020423706596995758
CSF1,-0.04697090880562006,0.03388267847448841,-0.009818293205738585,-0.09104921749917397,0.03468407875689234,0.039696710878086384,0.031870862144471164,0.07100801710272135
SEMA4C,-0.010279477832995262,0.020687751729160944,-0.021929934975649913,0.05762756914102757,0.06257984019047212,0.05937495264397392,-0.0373138332972649,-0.02726548648217464
ICAM2,-0.048652453950272866,-0.00585881631920718,-0.02249444299932232,0.08442253605843178,0.040864211164459326,0.028526405906552248,-0.008738927665929116,-0.027832127538683256
SYTL3,-0.06429786770331802,-0.00019685223071321922,0.04943568375253604,-0.01759713688182452,0.01635704420268527,-0.032880244088420794,-0.020154223426853576,0.0783959325874858
IL1A,-0.04714680964151504,0.07535724023845404,0.06271191195943773,-0.04883669985571755,0.030535191037236814,,-0.057939197076123626,0.2820385456356913
HLA-G,-0.028503341092256308,,0.10675748529494276,,0.13489187679987302,,0.035094111726898344,
PGF,-0.015126192676484875,-0.0005468168476258434,0.00044089877906784247,-0.051805068844707015,0.18292582949667843,0.03425460349981733,0.023073997665738553,0.07091723739202023
LGALS8,0.06095809812504141,7.498463228738808e-05,-0.011848495318720469,0.021690305783559027,-0.009969281101956553,-0.028086434769075182,0.1242457480445177,0.0015476567224800006
DKK3,0.08825934616560568,-0.015422493810463208,-0.07000446337552874,0.16133506377277027,-0.05724721127536221,-0.09361773914900741,0.07133434203897329,-0.1039385011654523
COL16A1,-0.02482824885391782,-0.007450567330221941,-0.1034141249424921,-0.1118045053118646,0.03801693097739816,-0.07400451149795528,-0.10383448202798488,-0.06147851621441543
TPH1,-0.004680707772185147,,-0.017980011791486845,-0.017209583168407455,0.031136367731135373,,-0.04656937044131846,-0.04778421639167973
TNC,-0.05653654682824907,-0.017742077009038255,0.016332920627548455,-0.10225512045727345,0.0050605210453278935,0.003998619063707384,0.0003752735262925169,0.07229815871325612
TNFSF9,-0.017631452272018348,-0.032591282443036454,-0.01620327979909969,0.058088891614963306,0.005307138811496833,0.036953786097467724,,0.022106676546537547
C4A,,-0.019206261630615767,-0.011090714682769901,,,-0.0009949557591296936,0.1809723959464247,
CNTN2,0.06058123669522678,0.02176456019069747,0.020637071948283445,0.05298209681246222,-4.836953168878957e-05,0.04630410425492401,0.017693972560706046,0.010262125532190495
F7,0.09796176829778197,,,,0.09376393263434352,-0.01664453457113526,,-0.028368649380845518
LUM,-0.09589448881254443,-0.02831671408977792,-0.04253101198796636,-0.04035139024514157,-0.010877710621184181,-0.1379347364354538,0.009720270560083535,0.0044854802326512655
BTC,-0.0003471228882592469,-0.030054388240532907,-0.025391013383313683,0.005430196696316302,,,,-0.05779622938773993
APOC1,0.024534728477376793,-0.0036124076564106058,-0.02303187903637765,0.14966076383174842,0.06444027932325189,-0.09963932702080228,-0.15329062646661054,-0.10156397058208888
PKM,0.01507374683978446,-0.04042573494757253,0.03205033126897771,-0.06955962737551967,-0.024191455839873262,-0.050008852574433424,0.07256522619411772,0.09320439331292778
TNF,-0.03356308572489367,-0.042645887974252276,0.0493330996201593,-0.037180013762104336,0.0016278914139224814,-0.032872456529637724,0.10810266293681081,-0.022079084579569908
GNAS,0.04528053916876751,-0.0393310040130267,-0.13153091917139556,0.17137440133142054,-0.017086054934211236,0.016076290038216784,-0.0337359857338406,-0.03325292598396407
BMP8B,0.07068102770603081,-0.021816565097217168,-0.014324222460210971,-0.05550460663881593,0.06632772668871798,-0.017456656946727534,-0.006738068663898332,-0.05287111145408947
LIPH,-0.020928686104044508,,-0.014050480032164823,,,,-0.0500052253666834,-0.03520668290185081
CCL28,0.017979206730102743,,,,-0.029095748949094016,,-0.045478481613392546,0.09393562101255412
PTPN11,0.027651522831611857,-0.010176489322934018,-0.005377888524455706,0.06455602648827674,-0.017390578653373838,0.06944640917737317,-0.05578544007890521,-0.004752548485568927
ADAM12,-0.07412667049130026,0.033096498303792285,0.005982295318832753,0.07027317624074524,0.1350628710011395,0.14398943111610812,-0.03343283734564928,-0.009664032081055879
EPO,-0.028121349457048417,,0.006155771538618871,-0.018466756208831342,,-0.01694281187301868,,
EDN3,-0.015876039782112057,0.01640674334393793,-0.017831666454545175,0.08066502375701486,-0.019405938796383655,,,-0.020543298138769137
CCL22,,0.01723760936786919,,,,,,
CCL2,-0.10516198145793114,-0.01629863815093706,0.07314065526949161,-0.13144604743851943,0.047249355138732824,-0.08108608047102449,0.16585859944907744,0.01029216987143028
DSCAM,0.006147898654286959,0.033047002944363336,-0.05624683824814681,-0.08185205014698702,0.055065717254156134,-0.016731214105311577,0.047004991148617635,-0.01778908919157832
GPHA2,-0.023326084104499,,,,,,,
ANG,-0.06545504696308493,0.03753724636363288,0.08930817233362585,-0.029988595739633746,0.04883249252585079,0.0525727820292324,0.031162217627944473,0.07395020620431307
FBLN2,0.018729340268062247,0.049624496452219106,0.01812506005697386,0.04693426523266938,0.011705343003754573,0.012189099659942821,0.06296537194929752,-0.044030760215051805
VTN,-0.03956251032533593,,-0.018418859194855978,-0.01861841928914578,-0.015578467663863477,,0.010339202698421562,-0.020823807438534705
VEGFA,-0.020345968020555005,-0.06324778559980714,0.10153954787235067,-0.07525211044879501,0.06638201338539744,0.021142099466736283,0.018203800618090377,0.08743691239942651
F10,,-0.003231558431196595,,0.10792509303582665,-0.012766077178380384,0.040666871175612594,,-0.029068234705371503
SERPINA1,-0.05676073405454013,0.04047697302736887,-0.0021228264737706403,-0.07675781430758544,0.0004073390232047193,0.05219785141215897,-0.05441325250867911,0.07388051598186812
VWF,-0.014748839030109658,0.014907699136037776,-0.11184404943575436,0.05230571335524592,0.08154311863376502,0.07859319080073399,0.05741151991747873,-0.061939195191352305
GDNF,-0.032775838444216235,,-0.011651055212510248,,-0.024248488949045494,0.012766975608068611,,
VASP,-0.05838044238615392,0.03877173942222225,-0.020974156448483015,-0.09403238829843322,0.06051757745680623,-0.05820804213912558,0.009961653505913774,0.08763227551082126
ADAM15,-0.005184621387984569,-0.0039266636267142165,-0.05949506274058645,-0.1208869512832388,0.0441149018913445,-0.04397628288910541,-0.02724927304167618,0.005712269602747969
WNT2,0.058072595750016325,,,0.08124393853140247,-0.010559020012248847,,0.042212636918325254,-0.027446659371178947
CALCB,,0.023849565925901015,,0.04341626872012077,-0.015790443529063926,,,0.1320352557252738
OLFM2,9.884500182674188e-05,0.006653288641744569,-0.10924111554165965,0.07706365707993376,0.04886940442441963,0.0785721895209773,-0.0007141930037222743,-0.06387233153924535
MFAP2,-0.06561395021263677,0.028969992739279683,-0.006028885720932983,-0.017981481016152153,0.08625159559056046,0.06053193804937257,-0.0027895950475569013,-0.012112776494017695
HLA-C,-0.14067278950962497,-0.029898830900427515,0.030250068540604868,-0.013308978150592564,0.01437568268985002,0.027726793863278875,-0.00010935639830641974,-0.07646320234665042
THBS1,-0.005191070890456475,-0.03978198768738876,-0.03055881260491605,-0.06660585063309829,0.06778972370711873,-0.02191700141376751,0.03758072449100265,-0.03278229383798069
HSPA4,-0.0469124649007595,0.039214671802589966,0.009779555899048751,-0.029566726312905148,-0.0011328079447176674,9.596756134506437e-05,-0.04774486041799368,-0.009001294649585063
LMAN1,-0.0354265435257401,-0.005632270899608851,0.05312542564970434,0.002643363161419488,0.01555565314198347,0.07069078286274066,-0.03749232222179161,0.1261596352590082
LYPD3,-0.03192752816255823,0.08294630252308025,-0.010502215097310095,-0.018618420891104548,0.05655443552181905,0.0437144183600558,-0.05536834776676895,-0.03215658619375993
APOE,-0.044437199320544817,-0.027656189263712588,-0.11496655769686553,-0.09978615987331314,-0.0038396997729757696,-0.010682156417486719,-0.11146709848246784,-0.06978956723265249
SOSTDC1,0.03939799888793501,,,0.1354370576937469,-0.0003268906607901354,,,0.030918764678666714
ANXA1,-0.07468296237697276,0.012146366647473799,-0.02487705388412036,-0.051087950113035886,0.035342028764255407,-0.10325848185091693,-0.09499517611773607,0.07726190338047119
WNT2B,0.08911787122310563,-0.03152633536785663,-0.05193431540818991,0.0001751498603969547,-0.031739683910275394,0.029428265677191912,0.0047879163444806945,-0.038665928470932316
AMH,-0.03898676481868386,0.0238292186963563,0.08290791031984451,0.009345855868824238,0.061590030155768416,0.0500861898227215,,0.11305022975776925
GDF10,-0.010336875907605724,-0.025180478360312803,,0.002378470652554648,0.08344295590887382,,0.056583374692672155,-0.03559682747425063
EFNB3,-0.022982062562580473,0.08397244427176259,-0.0630895950099045,0.10790587301124495,-0.055888575444942884,0.04127065909091439,0.058758912749283285,-0.017931033765114904
LTB,0.001975160746805833,-0.03673542566898117,0.1929119255781146,0.015269419849070725,-0.016206513952596202,0.02061725473664345,0.008317289888937962,-0.04775929928892949
ANGPT2,0.008343293625435979,0.04165667210973416,-0.07077613419093261,0.0015561845668732469,0.14152754608623744,0.1454074971515412,0.005554050964483033,-0.059747077363606856
ADAM17,0.0615701559836566,-0.019676644657994954,-0.05009024621591891,-0.05020208240115922,0.053696303600142097,0.04593771510699544,0.03427148880906457,0.11824565382539669
LRPAP1,0.0012959417504587057,0.013394145248839315,-0.0591169461962714,0.01736533053492573,0.022394592499836215,-0.05396410165812212,0.07739647088245233,-0.041621611483249686
NID1,-0.0428347123507672,-0.0030356907238417337,-0.07062697623927229,0.008926326362808962,0.17739903233541338,-0.05001716767831656,-0.049938474918895075,-0.007077184411739382
MST1,0.016351205300395563,0.016768385656705704,-0.0282542632205896,-0.016843933737107818,0.0715924604937338,-0.017139158072502766,0.04977686125408452,0.07170553726156563
CCL14,,,,,,0.06235189091634196,,
IL13,,,,,,,-0.044800255669040855,
DCN,-0.04886054402404661,-0.01805050237416549,-0.081710333108399,0.03137103810811071,0.00763778180574787,-0.1148308521762767,0.006961642100087638,-0.05319001454094581
COL7A1,0.010233750198029856,0.015053408377537214,-0.03523194565114709,-0.07747048242748264,0.08320299524159422,0.04763976725057694,0.08617541750627922,-0.05496954266253877
CALR,-0.08971013262378195,0.055595256305105,-0.04608440426685022,-0.11024159589963792,0.01871673935918119,-0.020542525015431745,0.03783722300153301,0.01233481461414723
PIGA,-0.025285567985893192,-0.009050167227931932,0.0635729469000176,-0.022542082076149012,0.09086991665333959,0.08112576431578263,0.1570637406092381,0.025575445169986135
CD200,0.018849944937141733,0.010607791523974813,0.027390382831584785,0.07257932637641919,0.010522673498566455,0.06743999006317511,-0.002149811572153721,-0.018155783470200096
GRP,-0.0018431400452053961,-0.02137354408481289,,,0.015251107831089787,,,0.04281557027204608
CDH1,-0.03592783332509215,0.009955895138292032,-0.03303329907110122,,0.007020013275385306,,-0.06193541863175484,0.010127400670197836
LPL,0.030652441131422993,0.043746552595029714,0.0011165189929869756,-0.020051798982536808,0.12000521795328678,-0.013189750525826828,-0.055687344234486326,-0.01828058807966762
SEMA5A,0.046755903456201724,0.05721663194409187,-0.01746219464388178,-0.06870964462936942,0.056240144075234456,0.08266564020581735,-0.06598833699305887,-0.06400273622394205
SEMA7A,-0.017727375805015856,-0.00406512000822349,0.03661246414697133,0.0475203371574,-0.010995747355129334,0.06732647456700491,0.006234003846759307,-0.04585514487766763
SEMA4G,0.013496073448232938,-0.005289042186210143,-0.01241541112183858,0.04626329258561077,0.014935701329388056,-0.0187175462417935,0.05183075520283065,0.0019048240601046529
SEMA3B,0.00796694846911386,-0.007066471154580767,-0.04318985319087197,-0.07513887856616192,-0.006720988362986929,-0.0028079450558212214,-0.04377898257797116,-0.07971854997432012
RPH3A,0.042706335041468084,0.024720025201429695,-0.01365680040822673,0.21775319463059756,0.05506850866538605,,0.02618231248546986,-0.04738689155601918
JAG2,0.06298328547141475,0.013513014953886128,-0.02206315027912042,0.038102576869253835,0.0733378869658947,0.07689216856343548,-0.006999619964848955,-0.0888854390559407
CGN,-0.007956181928954201,0.03688108093188637,-0.032718234084281976,-0.030985310325410586,-0.025635829852189988,,-0.07677853918099063,0.07342477845618485
GDF15,-0.016633309274613147,-0.013562281984511192,0.11509778538235713,-0.022009367162782102,0.06708741287333679,0.09176410208795865,0.0853740860605832,0.054879659704631614
SEMA4F,0.020057133644877604,-0.05517772234602421,0.021503554000980002,0.002140451315207932,0.036454219277114494,0.027112832877969048,0.02003896557907522,0.029756182363439816
NXPH1,-0.021031571402014337,-0.018862422948949797,-0.009968596362078568,0.1325289229835632,0.03687762442144497,,0.046030741637782105,-0.023230390154987953
ARF1,-0.047868937200125396,0.0024510001118137723,0.10607554047211976,0.04589979451517832,0.034203914841109316,0.023101380863172982,0.008032037657506163,-0.06732734572840235
DSC3,0.07884299209846928,,,,,-0.019129644618474696,,
EBI3,-0.07291263473280166,-0.0015163461298164788,-0.0027645476895047055,-0.0060106314722741415,0.09203980396667918,0.046892740461815054,-0.003409392266285509,-0.05777858342683952
TIMP1,-0.08340431577025582,-0.0006685891115415436,0.0337456437115179,-0.13218849918370174,0.0835163870698042,-0.03787920442240378,0.024880315133235364,0.05904224980536804
SEMA3C,-0.009941771190085366,0.03805757028807316,-0.021908307976407634,-0.04396943344849046,-0.008321031344689589,-0.08688956794027185,-0.021254935308888674,-0.04867729348316863
GAS6,0.006858646645635565,0.006108512559477582,-0.04923110375816095,-0.058434832220745074,-0.0014181058037275526,-0.03140346390781839,-0.12097808661184188,-0.03421661793613028
MEPE,-0.017213642995572744,,-0.03867280035729852,0.1315975972172246,0.09519368784656032,,,0.04492324363602719
SERPINE1,-0.09062615929562856,0.03344958510116166,0.09831655275648911,-0.049523008242929614,0.02597558649568376,0.03809330152068119,0.09918320265404856,0.04586728509431996
RSPO2,0.0918743929580939,0.03930672814207042,-0.011868208964652203,0.09343221794455299,0.02969861460937671,,,0.012558608230178028
SHBG,0.03749620735843489,-0.03223976768637386,0.0718957715244621,-0.027929708334760217,-0.01739844025033027,,0.15041702472109747,0.014933704948885749
LGALS3BP,-0.08393330377480555,-0.015409331647990562,-0.04574400753263411,-0.08095489673768332,0.011960714428125208,0.04229730495139662,0.10495509841517303,-0.011885937348311924
LAMB1,-0.009749419132383738,0.0405844563994432,-0.009128070561632493,-0.011284364405943048,0.0769263846476903,-0.024941330573458022,-0.1302459980217731,0.03747606808994824
SPTBN2,0.02601095400722116,-0.003813419961425208,0.008572007896484721,0.12551356810962486,-0.00504503358922695,0.07323774647674836,0.02966423688336574,-0.03126858545258817
COL1A2,-0.04809807697650712,0.08573219803880086,-0.05426905331602143,-0.011677009481262593,0.10524533689115816,0.011719182855347766,-0.007892592032211999,-0.03405191643371728
DEFB1,,-0.018918718651214615,,-0.015144929191376898,,,,-0.02741130584561617
CEACAM16,,,,,,,0.02700467168773932,
WNT11,-0.025302079300065696,,0.037132670080496664,,,0.07783638815930036,,0.05798157659074687
LGALS1,-0.058588948701759166,-0.018798299786986907,0.11302236958731159,0.03467951271305432,0.005926797835824225,-0.007954779565213071,-0.001891878404449411,0.08608536560055655
BCAN,0.055735734473914826,0.0298451950195407,-0.0958382443612664,-0.08257421127210893,0.06337687807335242,-0.025264122425031007,-0.04802075447267486,-0.036123225110722815
ANOS1,0.0008123859693150524,0.0266636637405956,-0.07762247638894952,0.03739126610833461,0.01371407794117249,0.0016067137339531904,0.06472057239673594,-0.03330757104546626
EDA,-0.018523562104306092,0.002052096562901428,-0.02203336084500832,-0.0325200878683291,0.03188686547923286,0.0817490879742729,0.01225218337267932,-0.01903545125915574
FGF22,0.03834264686447154,-0.026050782463391518,,0.060366046883503305,-0.025500045621674922,,,-0.018185774938769345
SHANK1,-0.025302077675703485,-0.021114227745441718,-0.019340350456081172,,-0.013771931411797882,,,0.00439162725100014
RAET1G,,,,,,,,0.02328016737416642
TGFB1,-0.024875538968472694,0.03609389841865044,-0.024713451463641213,0.013964863757138523,,-0.01785659513922105,0.00494459162129775,-0.03893190858386788
MSTN,0.0025941104545783773,0.03926898732116121,-0.03770505276008158,-0.10899125665279095,0.006372653167062653,,0.06298686505008375,-0.03064608903114629
WNT4,-0.017048484524653996,-0.02473470800420252,,-0.024218053010676536,-0.028108171829478258,,,0.014369112360035458
TNFSF4,0.048615475492644444,-0.03098168536118244,-0.00945823002795283,0.020253376858139726,0.026916601026049265,0.0004282490974720319,-0.03656805854058168,-0.058427345225957605
NTN1,0.01267152928653038,0.0022136894651674723,-0.0325860047327434,-0.08094936976445832,0.08335488516470455,0.09327652321549558,0.06559604479817302,-0.04620356912563437
CXCL12,-0.03213824940381348,-0.03721634402653273,0.005090099544769256,0.13257704466941503,0.0602483185737309,0.11054375509466345,-0.01066953816028298,0.011067343226838085
GNRH1,0.0640617274035664,0.007230794751396101,0.01651195885957435,-0.02771657323284908,-0.014009894532226725,0.058704348522662625,-0.025087798245142828,0.0339355966010363
FGF8,,,,,-0.019578979027642208,,,
RIMS1,-0.062421742672930026,0.011146147636020731,-0.02670754445142354,0.09436467813871656,0.04375055178891649,,,-0.0037569423583624353
FGF14,-0.0036841199347456273,0.059020583876976486,-0.009141582914934773,-0.01613070970977936,0.007033936870268292,,0.030583967004762787,0.02139670701206774
IGF1,-0.009507866166626544,-0.05224030474904517,0.03860870366028146,0.038563299998783884,-0.022983516507524795,0.08322107265223466,0.045689694727606325,-0.02419920295744842
TNFSF10,-0.07375416869218997,-0.046676950857663886,-0.0378433135426351,0.10457662273184203,0.12321707645680427,0.09607380003025581,0.05868599966172296,0.0597359223718406
GDF5,-0.026135906390502596,,,0.10844736375595507,0.1674332965674538,-0.045302921762942844,,0.0033896070699495308
CHAD,,,,-0.021447058920013168,0.17363023372063544,,,
RGMA,-0.0108698230693906,0.04233483257821991,-0.05742122009638941,-0.1435878400915028,-0.023138841786408047,0.03608388662697496,0.026567182007700342,-0.10318887559227843
WNT16,0.04102193463811725,-0.019206256944209982,-0.018346342438029923,0.06824544885091642,-0.018878085477677612,0.07579760705712596,,-0.03441550959845012
CX3CL1,-0.003163648731959535,-0.03353877474806675,0.07408427628060872,-0.024548695421628,0.027336160434908077,0.01708130912936149,0.013257622993366245,-0.003972459869602524
FGF1,0.018470187041786205,-0.015792648089686716,-0.08202488211285071,0.1343984863760973,0.04517329900122662,0.07174954103018201,-0.008018404593938416,-0.06999310847431323
ALOX5AP,-0.0955404320496384,-0.0313447788011931,-0.001242699508099538,-0.09699686387720655,0.06245449324465071,-0.035313959921967446,0.0789603332502314,0.00029345881158447147
IL1RN,-0.04426430182006009,-0.008007509330394182,0.08895332779230479,-0.02771844863456168,-0.019231468096161105,0.04836427447578951,-0.03182764987604266,0.02802239940123868
PCSK9,,,,,,0.015873556807511967,,
NPW,,,0.008213559695781535,0.09639168565453372,-0.01992091494567249,0.050849507406069056,-0.04052615243000609,-0.05027752599133803
CXCL9,-0.008510963284689735,0.04872373543186016,0.01021315953722366,-0.02104456178579884,,0.017961305102057394,,-0.010702203551204758
ANGPTL4,-0.024156495261729933,0.04238423273139012,0.10738821771318299,-0.05576936545867545,0.03552098262255664,-0.04170043412653236,0.011694368124181249,0.09885497514452893
CCL11,,,,,,-0.01051621580197493,,
UCN2,,,0.08294711651950319,,,0.06955091431041018,0.09419971039948509,
OBP2A,,,,,,-0.040087045113236096,0.19980449571007933,
COL4A3,-0.003412284814908454,-0.0025675859827429238,0.04578375151189446,-0.103453183989446,,,,0.0473675834199176
NRG3,0.02381599976330869,-0.0229114024453424,-0.03313995804768747,0.10813691768593928,0.02390699987919434,,,-0.027093033331223818
IL23A,-0.02792857865587598,-0.012789196858785054,0.025653589649205107,-0.005458846115216924,,,-0.05362904600182943,-0.030425040063522913
COLQ,-0.04765288004193239,-0.012790198064868549,0.025876974210640717,-0.04874335224314994,0.12484402503408479,-0.007300614279535963,-0.0025268975032505946,-0.007709187137858639
SCGB1A1,,-0.019489735626819556,,,,,,
TNFSF12,-0.08828906179957308,-0.003138218057476683,-0.008422402783988809,-0.03069088708113193,-0.023715519948598426,-0.01360621166289202,-0.06783610375197308,0.029049003542339316
DKK2,-0.02925384964966822,0.04926751290236987,-0.009354848379921598,-0.014586201822159573,-0.027475915970043986,-0.08420628527967304,,0.01642721402203696
FYN,0.07114108698320218,0.01111709311342521,-0.09412249680450362,-0.0955869537782416,0.06465375489614753,0.03752370795049133,0.08477870906714455,-0.0940358346534412
ACE,-0.04787072389926479,0.05293223342278017,-0.036612039730579644,-0.02465854910918885,0.1368389663403072,0.08805162608379138,-0.011264113615535237,-0.031044182093704506
IL18,-0.01440969228403662,0.04890740195469261,-0.01559281349104004,0.018569829990117054,-0.01592946850060332,0.04347641752707915,0.0309558954383016,-0.05780223880538438
PPBP,,,,-0.013808109230330238,,-0.002036085856539042,,0.055876724409229056
CCL27,0.1319355510512362,,-0.021719650465649238,-0.014987824408001145,,,-0.0367210286513663,-0.04700480698898145
SERPING1,-0.08997886694156793,0.017094091589324102,-0.03583170340319284,-0.031441116885395796,0.0067023412835753105,-0.04869985201830761,0.044621902834747255,-0.011460098035995023
AZGP1,-0.03551510810449674,-0.025722042957951042,0.019362059015228122,-0.17149418631618374,-0.043851897213809346,,0.0909072363319575,0.0742154942982599
INHA,-0.035528042653649825,0.037902441473467684,0.014722072597380034,-0.05327264568128256,-0.025363638564090598,0.003362507663655993,0.08958966591252092,0.009290012927140451
SEMA3G,-0.06223547470216313,-0.021455732166933975,-0.01738006209809694,-0.023856706665375014,0.05504351413519948,0.08942426521399571,-0.04163312855259992,-0.025080881852057733
COL6A1,-0.1072518579209246,-0.010751351088832836,-0.053813789015147356,-0.1118050740184233,0.03009198964962368,0.08098659086482843,0.03953652471841828,-0.008325414878295368
FGF17,0.003363328528683652,-0.02137354408481289,-0.017303800524329067,0.12377564185402967,-0.026831115983458487,-0.03197146913944157,,-0.02517875185017309
TNFSF8,,0.01691065122577818,-0.011760104055618678,-0.013808105651184352,,,0.023626502952417184,0.04526543216674207
FGF20,-0.026602312951615328,0.023943311666503375,0.03842279668492522,-0.0022579185775341336,-0.01681240415685828,,,-0.021174110397732336
ICAM3,-0.019203131160471617,0.015568302898416934,0.03108036119094626,-0.02334258921843832,0.1778679382250804,-0.01085346868566583,0.11520123237792597,-0.022395737360260223
LAMA4,-0.01880145260087484,-0.006252971881775335,0.0036334415255808443,-0.04681253790717275,0.10812302932652634,-0.02197311287372816,-0.06590516295433499,-0.02485194435890914
INHBE,,,,,,-0.06605413425128609,,
DLL4,-0.036349007555091434,0.03606233137310261,-0.0499652688302703,-0.03500817182257082,0.10404913988700529,0.04455757714947296,-0.0765589453482252,-0.048396129108588995
SEMA3A,0.00873138138663766,0.03180956294129538,0.05885024093559292,-0.02224261776415368,-0.009916543489077867,0.027990802118033675,-0.006676764110851334,0.01267978298059945
RLN2,,-0.020317451005680224,-0.011868211640882817,0.04673682869043977,-0.019750628562696503,,0.17695357731970282,-0.02487553046234552
C5,0.020105251231869833,0.0011728792590859761,-0.008772836969368857,-0.030937537479717857,-0.02201073946625534,0.05103601026647996,0.02339242529552772,0.01843316820814832
COMP,,,,,,0.08118059868449219,,
EDN2,-0.020928689317418786,,,-0.018159967320168002,,-0.0027141923460402644,,
C1QA,-0.10029079025754216,0.0026220968697639705,-0.06728690639251204,0.0036016786427816873,-0.0065897196060641025,-0.04788737451749221,-0.027954862734183836,-0.06927457560462436
UTS2B,-0.022396056794868714,-0.023111609709309488,-0.011868211572698574,-0.015144928082791834,0.05951294247152657,,,
COL9A3,0.015868236134835054,0.06324555984327436,-0.01729112591445892,0.031634389917113634,0.03028619920436987,-0.027651927015061698,0.07285239395096851,0.007788828636612244
DLK1,,,-0.019753337111852044,0.2535165681712191,-0.011636990819846309,0.0694775073636168,0.11159583634042995,0.00898362553993946
HGF,0.015605156122903174,-0.01872856072583586,-0.03337285770997523,0.07500271824185235,0.012055490124496377,0.10285356297054753,-0.01366163641791605,-0.049152222726641215
GIP,,,,,,0.07061850461026868,,
P4HB,-0.09143646807527953,0.054293851637060526,0.018523580270515257,-0.1150920098559151,-0.004689644444316558,0.03816481574803812,-0.01799543898933687,0.1337409286783219
ADCYAP1,0.04889017409832273,-0.02871109042927108,-0.023963191159549063,0.13639272217540044,0.07705139446724951,,,-0.04173732097596827
GREM1,0.005604173079577485,0.017134794751950025,-0.01025785555705543,0.14167635534140305,0.018239552904040463,0.021952549210943088,-0.07091183728502244,0.07155213748745187
EGF,-0.006079231660438097,-0.020708009046707467,0.0210554696887447,0.023392061253052068,-0.02352812178236574,-0.06118212839222088,0.0031192201843671993,-0.042036712641455316
VEGFB,-0.025819041308840728,-0.042110057875056145,0.0384218899464269,-0.056140499069393744,-0.014876998197368981,-0.023844783669657706,0.08728255321938456,0.06892725165908335
FARP2,0.04997189484255574,0.0135594678654636,0.03410560495388786,-0.03252882593524454,0.028964162599115075,0.05573706715666089,0.04053628677072699,0.012604817351915876
BMP3,,,,,0.009906006488678402,,,
LAMA2,0.007764899588549683,0.02124497887205655,-0.048390724391833194,0.025770350881702642,0.13158228407981937,-0.09922339175093406,-0.040449140733556384,-0.03676884675492944
NRG1,0.025191706761394685,0.0711620399069726,0.03550740926935897,-0.01400601628122687,-0.023559044634978273,-0.02356296868454634,0.028623243911094304,0.043729053331524666
SPINK1,-0.05670472693811886,,0.23636138737605814,-0.009156678514207263,,0.022152835911268542,,0.199250540501704
EFEMP2,-0.0439491452381067,0.028125242598673134,-0.05911701680657252,-0.10768949616262431,0.009497952489594265,-0.0757073165092403,0.03919803161043328,0.03140368403032666
SELPLG,-0.017480273046466863,-0.011803264629791631,-0.06775204461474486,0.019307680048029463,0.0015626071803825018,0.07131308945062528,0.0021863852551446982,-0.015024267513123024
GDF6,-0.035528039185666126,,-0.013295380210860686,,-0.004566715813544732,,,
HLA-E,-0.020872437450367806,-0.028973779095705792,-0.017951182390082865,-0.0008174679856610312,0.05445430903843146,0.02263099025380524,-0.04531328860125645,-0.06060775936366497
PTN,0.04581646390728452,0.004324316975840321,-0.11823586796478716,-0.07609943214674986,0.047568055176510166,0.04518882423230289,0.026174229627795677,-0.09694502122323466
CD274,-0.01055224917773328,-0.011614987968309171,0.057150896192782935,0.047130107867376564,0.09488133954401314,0.04358440589938867,-0.004773491057057575,-0.06173915118163305
FGF10,,,,,,,0.07957512235295609,
CD14,-0.08726384885492035,0.04281249684749927,-0.056566915937567,-0.15090856208345882,0.011226731753699617,-0.04549508328268435,0.013736696542087357,-0.07146438687221442
SFTPD,-0.023053624305898936,-0.02157320158290036,,-0.015506857634010931,-0.03323928949370422,,-0.0542138864086921,0.004094837841554842
SLIT1,0.11871930196366114,0.03149544879603699,-0.08633379346487836,-0.03313461862439027,0.027018479161318946,-0.03875141862002046,0.045339088356481275,-0.018514917156655354
LPA,,,,,-0.014701674341487265,,,
CNTF,,,-0.009354847418241002,-0.013808106911446669,,,,
BST1,0.051702248137709204,-0.009614450769912216,-0.02160496273279099,-0.03346399610910282,-0.023673743505648732,-0.020592110287115342,-0.008471993266870004,-0.04019324779587498
AGTRAP,-0.0061883993753911615,0.0599218297853965,-0.00250558498427338,-0.051601390212583954,0.06430549437552768,0.01755247005081842,0.022675702324652644,0.04209045553567903
LAMC1,-0.026372782094466737,0.0282564983157573,0.018882843774539075,-0.08516014460773566,0.1271315597994723,-0.011080754451191667,-0.04738281572036375,-0.06522253040888579
