,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TNFSF4,-0.03221412431487744,0.011990148886218395,-0.05742483768592684,0.008134227904411654,-0.039433319559096534,0.02892028272589757,0.06375123064754103,0.04143294090411754,-0.008474375892986547,-0.004199575096683564,-0.000968063277775336,-0.01641596645980008,-0.03859916672867655,0.0872962307899593,-0.02855369963823389,-0.018230840168588863,0.10446049508214683,-0.0589645171890029,,-0.05157894813132456,-0.014779832450959868
NTN1,0.019631814948052443,0.04613774809537743,0.04667604019448733,-0.024120255505367533,-0.017252160062994473,0.04698555681389696,0.09156615017191005,-0.03517433131517621,0.026158624289873787,-0.06533061641796079,-0.004523699008292108,0.10412745876682791,0.019911149827298632,0.011677222005616552,0.012255722477331971,0.03692646664581753,0.08008671437103111,-0.01919781117290962,0.17665645531358062,0.014690676653360714,0.05199807607600991
CXCL12,-0.013691882363587852,0.05302180199220929,-0.0046741203437933795,0.021080102381491227,0.07831191416821333,-0.021937561337747113,0.06994952161277071,-0.019358583446418314,0.02186377531720424,-0.01495850116661584,-0.016246211268593987,0.010093973276023259,-0.0022003356619420228,0.05975260311202402,0.08503235806825306,-0.026894074479867226,6.337025376815647e-05,0.018580487789527898,-0.04767358446568251,-0.05575933338863323,-0.04959817708955407
GNRH1,-0.030332725281712863,0.012190342852522788,-0.0468251716982341,-0.03645278848280397,0.02824122854972982,-0.018002200095655566,-0.004750329313487769,-0.005126375605238269,-0.029228353351434606,-0.034183066110740803,-0.0020056183836106097,-0.00759265674871568,-0.06020052911555094,0.10478305811953316,0.056606069274771756,0.004691392736243897,0.07243365299083956,-0.03444859845230163,,-0.03169174165226998,
FGF8,,,,,,-0.025158269201348397,,,,,,,,,0.12230209692190494,-0.02507524099510557,,0.027348947990472293,,,
RIMS1,-0.02522200176969276,0.032575402330420895,-0.038607634182887894,0.017517446105152542,0.005302992127634797,0.03387492016041578,-0.04688358563775331,0.02181483817359773,0.0018477707827008465,0.0068988925233037296,-0.04760463640872176,-0.014981594353483268,0.06152451269858774,-0.06850244060781674,0.011940292421822492,0.03234201494593803,0.04279350842447365,0.0025304781478279253,-0.054303608106624934,-0.017031901929547625,0.015167537409280812
FGF14,-0.04002687518913703,0.019487417681215133,-0.026653747225571168,0.00852012686733726,0.016340193884270833,-0.009969421820801882,0.08665360516360923,0.019425457163076545,-0.05500804201202861,-0.020173533779875,0.004478628106202386,0.052294119484955284,-0.05177675483246981,0.0038461087526337396,0.057079498825337416,0.008094953089901845,-0.04288474733594784,0.014341205199649498,0.0035326286969791978,-0.05557762043444246,-0.03652648057724284
IGF1,0.04076415676532664,-0.02313835722168815,0.05158732618121357,-0.03496338918630312,0.008143714049534932,0.005143698370173835,-0.01695374527839623,-0.04240301045753088,-0.028039507547505293,-0.025027393133345704,0.03940206046971468,-0.006989432860608693,-0.05720049527254894,-0.021237219050231678,-0.06085876574166408,0.017453941491946758,0.019379652582015298,0.061773257663372404,-0.0028812995087519246,-0.026841404783693113,-0.06838170542270905
TNFSF10,0.022480197152270075,-0.03885677280970843,0.049446449296959565,0.007004788759688675,0.07636795332115759,-0.004059483340872782,0.09332897370285774,-0.017826950700811545,0.027751870526889332,0.031010980469640795,0.03014372735377671,-0.06175448547601043,-0.09538966635350858,0.00021768032047508344,0.02514417878886208,-0.017671158184117196,0.010928377662391279,-0.02069593537439201,-0.03505060371453767,0.010720236534821237,0.019751782785297177
GDF5,0.026402449437162363,-0.021644962239604718,,,-0.01826955181441372,0.049086569020515496,0.06406418910953168,,0.008161061672926379,0.04106552258874194,-0.021320489080465764,,,-0.03290143312278632,0.06324042999165508,-0.02359517279958306,0.0799072289127108,-0.011091861772084644,,0.002392861845704412,
CHAD,,,,,0.09223228159050616,-0.03563237834379411,,,0.016977360387229204,,,,,,0.01391157492512409,0.049363565598166174,0.009093933623174809,0.011164213811289429,-0.03947958956085886,,0.05075694884145738
RGMA,0.0019694344458653134,-0.015399721841456085,0.014810631290109691,-0.03827417957094347,-0.01992705515225562,0.08054344123944696,0.05398584654195524,-0.026579795089851244,-0.003576082640251269,-0.002138289453936596,-0.037844242431916926,-0.03415011264216751,0.00658693998003736,0.021201105310369207,0.02721131639715576,0.0480948048343394,0.05812439989444005,-0.11456130411434125,0.13633495117990532,0.025460078867447476,-0.025614348551074376
CLEC3A,,,,,,,,,-0.02284389094819588,,,,,,,,,,,,
WNT16,-0.03679202151128111,-0.030399895988510353,-0.015778270239260924,-0.029559735049207482,0.034134218012652276,-0.024257646723199622,0.02190554611888099,0.03237213551543014,-0.007317590465176231,-0.0008127730991697201,,,,,,,0.024627162082389385,-0.021773549869142327,,-0.020862284372672592,
CX3CL1,0.10186992285869226,0.03429495399971324,-0.0005965087929085661,0.0008424041446332958,-0.06680294038744519,0.04283547719875822,0.02858680582755588,-0.03815206193895325,-0.03485296008314249,-0.04774383893889734,0.04369115500335706,0.05420455046395573,0.06575448242390634,0.14527313532466576,0.06561660802571777,0.027258737547421967,0.0854669702427541,-0.016502853747403713,0.010434985933747717,-0.0827984979758049,-0.03446411916592606
FGF1,0.07806576233267931,0.04420626300323485,-0.03270287965688355,0.053691421497222495,0.04056332137452541,-0.008620306975742923,-0.00010646622063071538,-0.025712092525426247,0.012640206457113883,0.0920373677845481,-0.02172850982503022,0.01119473037720238,-0.09299245896221474,-0.08985826537199261,0.05820619130191569,0.10731933475421558,-0.04754756420330838,-0.044741127578643854,0.016565979881543683,0.030104702438425338,-0.00971509859126025
ALOX5AP,-0.00017314148809862334,0.08208020579944258,-0.01914538907815815,0.02032403344105747,-0.09600118191863036,0.006210362860478028,0.1494282614805671,0.013785882469026237,-0.01639734249063183,-0.0003025983622300091,0.0903854736187225,0.13507779192902364,-0.09200023794101456,0.009664560183921941,-0.022567340283536064,-0.11429382065002658,-0.051676182451675295,-0.053435806179093416,0.10062899325061637,0.0014260683226518885,-0.008426571931278206
IL1RN,-0.017564114839997823,-0.01986644831036962,0.017722588816960483,-0.036384747858760245,-0.069802662250571,0.005015155046773027,0.046094442650789616,-0.0358566292736303,,-0.06080528786440652,0.2124206314000421,,-0.023421024235348607,0.02113353560732706,-0.029689089890325128,-0.06667183829440088,,0.023074327488673593,-0.0398998019671086,0.005910655344989796,
PCSK9,,,,,,,,,,,,,,,-0.021252451141401615,0.08859331280949881,,-0.02113463149345991,,,
FGF23,,,,,,,,,,,,,,,,,,,,,0.09790890114806927
NPW,,,,0.01738005409254985,0.05961108003253383,0.017868461270080013,,0.027317150191272645,,,0.001840952373072797,-0.04409346029899508,-0.0681881353416221,0.006503268376079667,0.08109090604091002,0.04496383265657607,0.08711491812131152,-0.06530689480465424,,0.04561079308976201,-0.03205220337692063
CXCL9,0.023449652727869703,0.039997805104795774,-0.03317402627496962,0.0019859977270896717,-0.009012169773162586,,0.11970185884655599,0.08533879029682201,0.005668989764135131,0.02237843572753107,,0.0891033688263226,-0.029159571104569598,-0.026376230607550132,,,-0.013299807588496106,,,-0.0070237114284562715,
ANGPTL4,0.048241307044889714,-0.011357797595307063,0.007980975785624098,-0.045380530522934746,-0.10736249446149718,-0.013774659071066179,-0.03008489173458962,0.031797935494383374,0.003167450150279744,0.08598764001072522,0.05636943043157567,0.053738160341943536,-0.10483898998207941,0.017300943105506304,-0.025796260972868922,-0.14038115116396543,-0.047488329238266985,0.026986278596617987,0.0009137119858668416,-0.007792507632828496,0.003126104423238789
UCN2,,,,0.07227358078378023,,,0.13799944091111493,-0.0025150388233766046,,,,,,,-0.001413916970386994,-0.023284791649708907,,0.006963548187342689,,,
OBP2A,,,,,,,,,,,,0.03178358453575459,,,,,,,,,
COL4A3,,-0.028370263051774515,0.03726167710931211,-0.05493632133834429,-0.007749272238316415,,,-0.004502523644091403,0.033615930924466936,,0.021162131008732467,,,,,0.06813081821879212,-0.022465181547788704,0.0013144406253942109,,-0.027698398432606425,
NRG3,-0.03187894209443485,0.01601016273744003,-0.023261293642711775,0.0461956205748421,0.05538221403358446,-0.019369169763488608,-0.02492835764833761,-0.015089398703774057,0.029796558988182377,0.030703697224553482,-0.017010603151395586,-0.040898147738145714,-0.041520607996163,-0.05151072693244923,0.021031782673601094,0.019253579824849862,0.046644729186939446,0.02802755559793716,-0.021789361191808455,-0.030303060749959372,0.012230322668603917
IL23A,,0.03492998464250074,-0.019131594159526633,-0.029759168935243864,-0.04100282619000799,,0.03938132675393178,,,,0.03564491470924227,0.1038429756956514,-0.06867823339775875,,-0.021252443727656004,-0.0029779502981493585,,,,0.0013945596177028796,
COLQ,-0.03204689356664222,0.08467886238312186,0.05720889446335753,0.001905014762729082,-0.024820303790931895,0.08260745611556879,-0.03347247935978074,0.04517222971502729,0.05798259885350619,-0.02985504673917283,-0.0476216222605473,-0.03172787579056807,-0.018575899831387976,0.03679663637518384,-0.009221897164683667,0.060863578082174415,0.04377639065392195,-0.05495852687502537,,0.019138604519280206,0.005492322800663253
SCGB1A1,,,0.015502465810988748,,,,,,,,,,,,,0.03530837486434033,,-0.02445289970691742,,,
TNFSF12,0.008840521798670026,0.03983311027000607,-0.008383793544281497,-0.04292176921193723,-0.018396126812368834,-0.016218050852934807,0.06982595956843868,-0.03848803378717088,-0.012871474080500635,-0.05062707275218385,0.02771582356286925,0.038632804756611364,0.017335676724359605,0.07362498568571212,-0.03797427142096036,-0.01803882074151174,0.0864613843101693,-0.041099757588775085,0.044792121014691516,-0.005216630561226766,0.034904532120799824
DKK2,,-0.024227147953829423,-0.03342853603071372,0.011627719108222662,-0.005937466534897789,0.03781005206590933,0.021880774032116187,-0.019507404748498054,-0.021355817876196916,0.03722954299689709,,,,-0.028621080723524546,0.07970868418926694,,,-0.028146362157017497,-0.04031639507081987,-0.010532374110536095,
FYN,-0.06881295718090752,0.013196933126084805,-0.005795660307777785,0.03849484511018896,0.04352001323705854,0.08375315221113411,0.11032475297528957,0.043233621844734095,0.02387276553212526,0.08987053611360317,0.029527262639918325,0.021159513217497906,0.0008718955783315232,-0.03232075178107189,0.0024477797610155043,0.14585801604258436,0.0980615975277735,-0.03340302282290264,0.045581113282038184,-0.0036820292625064093,-0.10136643593025214
ACE,-0.07654644896012242,0.06201684839212822,0.006007316224783909,-0.020000176242947428,0.03906459759177003,0.042593846688453174,0.13428526062903862,0.049478564632708416,-0.03238397900749363,-0.012041194579851684,0.0460799114265357,0.03293791213500844,-0.07998082367444678,0.050359424624377896,0.050021959139829174,0.09567476059969689,0.08774209321267414,-0.05470521496143516,,0.0019163451783028864,-0.042513642371959925
IL18,0.05544122765149468,0.08592180166792311,0.008154768507298831,-0.00024972986661596613,0.08741633086241779,0.048330775680792464,0.061342055769601486,0.05809261070052192,0.007401548492032179,-0.006966128661200224,0.025272580547065156,0.043434079496571354,0.017738195715091387,0.023137741764673696,0.03777836321698213,0.14038730364855115,0.05927482991281958,-0.009196584711101775,-0.05489972420986775,-0.02113719204029306,-0.02887386040447896
PPBP,,,,,-0.020964914889532126,,,,,,,,,,-0.026021573528703875,-0.033535936572513095,0.08720964086780812,,,0.012552644277516102,
CCL27,-0.01999235016304763,-0.015340650482663473,,0.0528829845317696,-0.04224425586360467,,-0.007176529809572065,-0.01481891978980579,-0.02199956499944193,-0.037678626359591905,0.023068065287977238,0.020348748400089028,-0.0327545037642422,0.08029977132765893,0.02891309667471359,-0.0304562815221204,0.020952033341230802,0.004467042925660596,,-0.04792368542783054,
SERPING1,-0.03881456294450994,0.08929523096113852,-0.07612652355871095,0.032240657294043316,-0.01844132506678283,-0.012219416957166116,0.1758932280454842,0.08169355148131395,0.04751882508224367,-0.015576600211147809,0.059672419153079775,0.05902486935217373,-0.036895272369075895,0.04836556475443637,0.04378681798863335,0.06900750828778301,0.09022520065592345,-0.05414274411118209,-0.007076921090328248,0.0410012280284777,-0.056970224343589254
AZGP1,-0.04749581903087525,-0.017341391308739306,0.0629743540805509,0.024197452339252808,0.0074426861609744235,0.07894458748267522,0.014548248729365597,0.06995625271107328,-0.02167719116764641,0.028012597285616656,0.0500336911245358,-0.002523993433631398,,0.01822522286686882,0.06460601941192153,-0.06444418249992394,0.10389815144252941,-0.007249789907652089,0.016675271562612486,0.08666228253853972,0.08330150681001959
INHA,-0.02740411742765592,-0.02942324364785607,-0.0009088434602780731,-0.022490955409004657,-0.025827127787477186,0.11605385833719675,0.05995644034663473,-0.026651121859476854,0.04382798771084897,-0.029214675725319952,-0.049565158644059894,,0.02763601212795063,-0.024860510508842634,0.011964409177903722,-0.01756736564604206,0.05537438878550357,-0.010390008220452973,,0.021111754166300727,0.014815476967339456
SEMA3G,-0.030332728439206338,0.10684657113838229,0.03596765632161895,-0.0024720771288871983,-0.03622174596399533,0.0943722444170487,0.07904194630138733,-0.02130427213895044,-0.027212580709953714,0.007997202480134535,-0.01153252793779888,-0.03800568014783129,-0.07790507159393918,0.05947285240480222,,,0.05955902053741184,0.032448069793887514,,-0.03524857272079303,
OXT,,,,,,,,,,,,,,,,,,-0.0018613691781165294,,,
COL6A1,-0.04258805981640409,0.08436029000669555,-0.01771603286809548,-0.047789709723124706,-0.05247703852509208,0.06251415753400792,0.15339698389245396,-0.05631982195187495,0.03679132961525779,-0.0723424964395725,0.014077292171237188,0.08599831145901048,-0.09345966781142138,0.0815654188702657,-0.01453245866317805,-0.08252514720897866,0.07364668448083342,-0.05142023038039511,0.024689195420986604,-0.05326913412566339,-0.0510742967851963
FGF17,,-0.044266252411498584,-0.02359100031996162,-0.0034397494919663364,0.022076532164494577,0.03016892796860964,-0.012992027782771134,-0.020797890005540925,-0.042964798296283205,-0.04351188461304935,0.02555742153246284,,,,0.016920104976123312,0.06877888394793333,,-0.013744606355022363,,-0.013789587012852792,0.15974028704163445
TNFSF8,0.02204002965919387,,-0.03506602197239025,0.0004939816649387504,-0.02096490945529869,,0.06067071710149471,0.084951638591144,,,,0.1949842550386191,,,-0.02823536600063316,0.021118494869229083,0.03411202125169961,-0.021773552743029015,,0.04305442215579934,
FGF20,-0.02890025312699315,0.013913513299920768,0.0009147753166088936,-0.03308671241900806,0.021450489631238034,0.012104632661571598,0.029057624636659084,-0.012928930102940852,0.015342624900219098,0.028713390334064438,-0.015729022652762565,-0.032899881656513905,-0.05026466394876972,-0.0017385921167821455,-0.01640035860275614,-0.013049784340896037,-0.03751006937026493,0.05247727507715371,,-0.021588034733403948,
ICAM3,0.010397050912792033,0.038087641544392384,-0.02549578371979239,0.008697619766070634,0.019916752885409953,0.06058733570740912,0.039561027156567834,0.008664779134512591,-0.008468254044981634,-0.03541738247229234,0.10073032552234215,0.02743862450478893,-0.04546947592280281,0.02651735224936318,0.0405845306000192,0.10417493290246668,-0.04269464308287964,-0.023552885004779093,-0.0057141345947699165,0.0230244386764541,-0.04910532673127121
LAMA4,-0.050749252060814265,0.07720283847866853,0.07270849220067253,0.00035892105903134313,-0.02573032995096126,0.03237080430251175,0.12147841154771812,0.00488682275945552,0.030180754021491226,-0.026004494053115924,0.021476467214507036,0.0437979373430558,-0.1456733168644528,0.00840982082917117,-0.0013471824885770923,0.06027349526714593,0.15346187205287845,-0.01445650814606428,-0.006445810003700866,-0.062418586562758,-0.07255467773993779
DLL4,-0.04102642542355867,0.05872748125798241,-0.008599540472053292,-0.020192246621538255,-8.750225166332687e-05,0.08225790333262495,0.07647246590027525,-0.002042293227053595,-0.030805623561530493,-0.0297446649010554,-0.03227201418477929,0.0675917251571682,-0.10417206232231045,0.08009031960142832,-0.0328113867123972,0.13773026885789005,0.0683611400168304,-0.0518139286634933,-0.03551430349200738,-0.023860353727143506,-0.04590540548161533
SEMA3A,-0.0005422123771784607,0.08838786823090686,0.04895874288266268,-0.02843928552943302,0.06170538885126435,0.06761613396185544,0.06891237512028543,9.357682048119245e-05,0.07523106782691895,-0.07012153686573307,0.007975114811865273,0.038629664215132094,,,0.03050950068832701,0.015082630327325569,0.08215973917079175,0.0745048697584358,0.0043254639136678895,-0.012174985827088319,0.038096392042314256
RLN2,,,-0.03765858159720298,-0.011744366390859138,0.09497625766345637,0.033671134123257784,0.011551253140642738,0.04621434914211354,0.052191401798109764,0.08644786620098971,-0.021964287120391644,,,,-0.01952468700992296,,0.02523504519865271,-0.023882025830463033,,-0.0049699697801845995,
C5,-0.017231457199073503,0.012856036129489356,-0.02859435494295748,-0.005829932611794605,-0.023858221093943702,0.06220282931480002,0.10351199896202064,-0.014202606150421519,-0.040712217380729956,-0.06350975783969165,-0.002137172396440101,-0.021410305168565333,0.016582905485509558,0.07666048426094911,0.055366124085257824,0.05128514978211395,0.12447474405673306,0.039001456926289854,-0.040316376749061765,0.01456814040492164,-0.06057766182384243
COMP,,,,,,,,,,,,,,,,,-0.04450309527380991,,,,
EDN2,,0.0018580300117261236,,,-0.027572360770997575,,-0.037267492579164736,-0.027462286560919036,,,-0.017027241852619293,,,,,,,,,,
C1QA,0.03539015707122211,0.07461023635033069,-0.008667256442458627,-0.057318657490221255,-0.012616782229953528,0.031315736032836064,0.08344934944968592,0.009737678782910358,0.01875180861235615,0.014114289657917422,0.04372420272240164,0.12435781683712953,-0.11258008529973892,0.004845343173990269,-0.007526491181963801,0.055969532562545964,0.02620849664044329,-0.014246133817990681,0.05872609994239941,-0.033759188776622144,-0.04477275728145331
UTS2B,-0.01840691052365175,-0.018547732624919842,0.0315136815688712,-0.02435091685902857,-0.02299461301815195,0.05775193792772464,,0.09877247379306507,-0.019873370001957425,,,,-0.028681363725973876,,,,,,,,
COL9A3,0.007236834204324524,0.028218675608491787,0.020027781109560338,-0.03176301262233773,0.0734221280013225,0.061141926773642434,0.01785254201348229,-0.05710678352412001,-0.012197435203255124,0.032301586452587475,0.014752813587207994,-0.07659311541830291,0.004351715210201405,-0.027657185974602295,0.02495025525413189,0.04304302349203798,-0.022203142247749018,-0.05812119489746162,0.04023643764997943,-0.06989552187921205,0.0194057444264703
DLK1,,,,0.010363695405155356,0.1960604733396388,-0.021951137026895193,,0.017043100535704465,,,,0.09905464758747058,,,,,,,,0.0328234548102727,
HGF,0.052201286208631056,-0.021737268926056336,0.03227825007992687,0.04963562490994978,-0.0166564173383067,0.016542596753292164,0.009650613167328506,0.03423104959587726,-0.04172012919280096,-0.06308712525954036,-0.023068965222431268,0.07521441176759794,-0.003314114198251994,-0.04838096554284373,0.04534207194293231,-0.025857539049510082,0.04290547340490498,-0.06961284526117811,0.10943536835198425,9.02484686781534e-05,0.05119637592360941
P4HB,-0.0640330794441241,0.03278606126600905,0.017150273751553567,-0.05942661209940579,-0.1386318277068571,0.03939303069748138,0.17596724151721282,-0.05097612005281754,0.0004117529806195222,-0.062457691827721894,0.02010866031957043,0.025482237528433396,-0.0586814083190619,0.0584934937211767,-0.04535710060934472,-0.12662363329543477,0.0720818377496888,-0.08215843290891461,-0.014253820414986757,-0.044604025076900165,-0.01044804447377407
ADCYAP1,0.002233615780285554,-0.01704714779628459,0.03272790596735959,0.012498747626068502,-0.008665661403735455,-0.03773377336145419,0.03161757018247166,0.01579903929109003,-0.034607836765604694,0.06575310798054854,0.02312442970203577,0.008291024101382577,-0.05446601018574357,-0.03167224038860597,-0.013943494017643639,0.09953019066990677,0.10442190172448562,0.009918330778432648,,-0.0013279917667050282,-0.05968378756152672
GREM1,0.09388630608395783,-0.02438031688207173,-0.021333509882337114,0.0370328536801274,0.14799759145080713,0.06227829604220307,-0.043718825643256264,0.049741139218249734,-0.024979878177281988,0.08316696419286014,0.00039686821877292424,-0.014638096188957653,-0.005142720298491245,-0.0870684090189327,-0.020591965690708303,-0.05375232072449731,-0.08031114431662954,-0.04477686154279293,-0.013847734359029903,-0.007333327531561439,0.019437541633985297
EGF,-0.042923497209508624,0.035164397922489106,-0.025554697161747235,-0.019045687032741388,-0.01676962608701044,-0.004953639693237835,0.09521501123664734,-0.01620016106736604,0.008641189424295462,0.01709020450850857,0.04722775688047606,-0.03454295471829932,-0.050264621491065635,-0.04024875092325761,-0.023872150035755397,0.06783980606239447,-0.028041979248963553,-0.004578085229980325,,-0.021346399227694705,-0.04192637809649496
VEGFB,-0.0016982563546427837,-0.03230013726103251,-0.053637343792814596,-0.006075930826034912,-0.0653399578944519,0.09278581617184213,0.0826357421391537,0.006758558433439884,-0.045426992823467384,0.0772790754745905,0.0030106760243975416,-0.004585970334005352,-0.09644991728225158,-0.05198309543393104,0.02217364453624433,-0.02882599603357193,0.03786835220926605,0.03801536112360804,0.05371441258239089,-0.0473968228900305,0.029394676016536288
FARP2,0.02220806633121583,-0.021840418580023554,-0.039871217463552995,-0.020003450797936133,-0.029983001111800883,0.07418863631153441,0.0700340662911972,0.04064430376399171,-0.049335396051055316,0.005167968348671619,-0.023688152728100317,-0.04002744052981683,0.006357539811594097,0.03343840277065493,0.008025435675641708,0.06249310840833132,0.12513056233158723,0.04076965753808462,0.07372393213998743,0.055892358435125924,0.05340402540613786
BMP3,,,,,,-0.004037168265369758,,,-0.0104796154973552,0.04932899507269475,,,,,,,,,,,
IHH,,,,,,,,,-0.042348056115882056,,,,,,-0.0255581983256276,0.09263378419764184,,-0.023591720023977067,,,
LAMA2,-0.027921741547818412,0.05156696836956383,0.0521629843644214,0.014672177915373397,0.011730878745884004,0.0257049244756535,0.05621083752388325,-0.03726679421039277,-0.0023901337161310533,0.0027547594411766623,0.05861146308954882,0.052000313351490045,-0.06017382693235292,0.008803889860567855,-0.006612055090051487,0.05447158178002324,0.04380793830491061,-0.004734188640412506,0.14673906088360264,-0.015469906716278075,-0.07378304777943599
SERPINC1,,,,,,,,-0.015689280187448276,,,,,,,,0.03353094326584329,,-0.023298010964817564,,,
NRG1,,-0.03216754224345384,0.044788833206998106,-0.008750933629577995,0.04457852193501238,0.07467843075186427,-0.025312496010047134,-0.01962033404302783,-0.012374650677500102,-0.011807827313899082,-0.01346330525537677,-0.034003296134474725,-0.06748092164907042,0.02852860640884318,-0.018364288660535365,0.027133190555057987,,0.0228011329887971,,-0.005310392445352689,
SPINK1,,0.013163495160771685,,0.016095353817011673,-0.037491179078824155,,,,,,-0.021964287120391644,,,0.11287906184728498,-0.01605267163733127,-0.04101785047010191,,-0.028637943830032084,,0.008715733989294485,
EFEMP2,-0.010172996882854479,-0.006076254583815842,0.02659020648949944,0.05999273158811099,-0.08571999916536993,0.03975926292168395,0.08619038805838984,-0.024926633662147292,0.03367061009849793,0.05675703791834321,0.0323211097240104,0.04169240688384189,-0.04525400286062078,0.01799080163235952,-0.027569961116094575,-0.03085685765443884,0.0682288561312403,-0.01517567870863596,-0.011711796198871156,0.022980270363258237,0.05940294511125138
SELPLG,0.03951387034664611,0.05442648643227985,0.022794256090662515,0.01781416620961418,0.04313904565520416,0.02456699737607554,0.034745125325381924,0.05975498306438185,-0.006246772561932373,0.030927549208898744,0.1328960302009212,0.10868538612012366,0.0022622062148465933,0.04545577121283561,0.09580125811693267,0.07912034608559575,0.014949310663160182,0.0014665175419162524,0.013472869868423656,-0.05641159272801565,-0.0014369376064920503
GDF6,,-0.005242095493921577,,-0.005798307200920054,,0.033059939814253245,-0.03501796880352812,,,,,,,,-0.04565061694032337,0.007244512156826053,,-0.012391345364232148,,,
HLA-E,0.03362622925149166,0.07475100040733483,-0.024691386012790657,-0.042117084612460685,0.006992490152565134,0.006755008635543342,0.12174808069406412,0.038986183515826,0.04001061676524229,0.036991358803921986,0.10122209902037521,0.10218785676271014,-0.0870437855693222,0.04775029252323646,-0.05547439881910905,-0.023373447716996194,0.11204046193789007,-0.03537117260670153,-0.010040630691779809,-0.045133699554469275,0.017447928178378962
PTN,-0.10922617388834388,0.011649426973447568,0.07981550874146101,0.019894955417568805,-0.002300826497525267,0.09201668319881572,0.08694750629520782,-0.08226446344060113,0.02008176936944143,0.07942139586432048,-0.006328390554692853,0.01724134714129226,0.022397102041556313,0.1264930021733425,0.02164508650272364,-0.010080261095155361,0.11532294070684913,-0.09144129445924135,0.07944216152622956,0.022683718287100228,-0.06612344720642611
CD274,0.023241887728581486,0.019598013009914837,0.027798280520065905,-0.016859949741017333,0.01947327644006671,-0.0047142152156057155,0.03836550773568757,-0.002450105123009219,0.030666047809054988,-0.056437064279247766,0.021946527832486837,-0.005959516164498107,0.05177540731413951,0.028859508399075532,0.00769582161390939,-0.03242071467856223,0.0650300054027866,-0.0173393557690419,0.04436208996268899,-0.01888254942472021,
FGF10,,,,,,,,,-0.007453183683633731,,,,,,,,,,,,
CD14,0.027430948967272353,0.060191422802508034,-0.06688046360241756,-0.09038374637915221,-0.12258895841559408,-0.025109994709923197,0.09544639820101684,-0.004931700541152479,0.004047698695476415,0.04510235117496017,0.07407775141565065,0.05962341091555856,-0.08137666535953002,0.06373048693291407,-0.007127655699077355,0.0025143111653092185,0.06940905133688592,-0.0335326132088416,0.049145982867690174,-0.06296016876254938,-0.03299065269722447
SFTPD,,-0.015808082870587135,0.04347330681580774,,-0.023544132297782783,0.0026086559551112363,,0.07046298167779094,-0.006176588548452131,,-0.037137223115356596,0.03181000312514063,0.006901552990164904,-0.0014199369681876127,0.03721792840136566,0.0674330479873716,0.0239005456361995,0.04494178356872923,0.09058252924232658,0.05240628935754185,0.05063513845980443
SLIT1,-0.024369386214270806,-0.018018586221237396,-0.03745118518920015,0.0015027711680986168,0.09342694212286387,0.045513998701070896,0.029675205399419594,0.035094893841150505,-0.014160956068479919,-0.009338199410328067,-0.011585317503097041,0.13856460915936314,-0.033238742192675516,0.07098114010208467,-0.00038173430436525094,0.08482016891955661,0.052070192858184726,-0.001580714682188841,0.024048279130669287,-0.09404526865811465,-0.07361622164429081
LPA,,,,,,-0.018891111751613864,,,,,,,,,,,,,,,
CNTF,0.057691051168782,,,-0.019194055508288187,-0.020964911368760688,,0.03840841758025577,-0.010924984133446428,0.04507949650776661,-0.04378292306618364,-0.025502881246310352,,,,,,-0.03360346072254837,-0.023882028463960498,,,-0.040730744023042456
BST1,-0.05033238149624255,-0.017082768020327446,0.050144584311964724,0.03784723053151103,-0.015377118190051156,-0.030419891214854018,0.06480864399405187,0.01185959240584412,0.02118462625696945,-0.02815007010245948,-0.03371296484932321,0.02720962393501086,-0.018425639669914867,0.07289267457698426,0.0685304307934519,0.13465262609930467,0.05620149727289933,-0.04873733734254841,0.040485108965635036,-0.03351867135094196,-0.04192638723465406
AGTRAP,0.025838993733141444,0.02798451968000544,0.027639143817246754,-0.025824298463115014,-0.08074432762621853,0.012419786122402432,0.08908746636110584,0.029252853284783602,0.05218884068922587,-0.022771224304818666,0.03998077760446161,0.0023630623898937535,0.041049545692337985,0.011861606032223432,0.08195042964667333,0.02371218901364079,0.03941193704759585,-0.06012356905845796,0.08468748151692704,-0.03336123337575468,0.028396104116896914
LAMC1,-0.01603649234396584,0.04389519731510825,-0.014401640996037428,0.08681154402866369,-0.07423266027678041,0.0322385195648737,0.098891520198177,-0.02414705257113677,0.019797867250133164,0.004955157503938313,0.07473922340296799,-0.03220664601583165,-0.0880037163569445,-0.021398357102658867,0.019290133808549458,-0.06864316170242664,0.060474625546955506,-0.009536094057648884,-0.032264743310514404,0.01172118541675316,0.1307859744708466
COL6A3,-0.026104479244141485,0.06283223324018562,-0.00420756454228876,-0.05748629672062577,-0.04954341302168365,-0.04129292437855419,0.08436249104634154,0.0013222473384672546,0.0010225804695154724,-0.05112451484943513,0.06364717456241374,0.08145196790017936,-0.06248624061663089,-0.06642146746327215,-0.028319127964944887,-0.034473341995506356,0.07003199768875558,-0.01768506636488541,0.012503861165566807,-0.08180399708855514,-0.015799846856832625
