,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HDC,,,,,,,,,0.053440135378409664,,-0.02114381572641101,,,-0.04156676832610973,,,,0.005446657378690344,0.07251583624878456
COL11A1,0.02538120064251341,,-0.08197482339018103,-0.008680737629375426,-0.04260663228928177,-0.00825864632361463,-0.03012804888366711,0.10759014695484906,-0.027892108826380897,-0.023861213473638336,-0.02243296149243803,-0.013915246102312824,0.06943284352774763,,-0.04230217076521716,0.028530318183691075,0.021167421064160193,-0.05163074426514894,0.006825534364755415
NUCB2,0.02144987104584103,-0.0821510528602296,-0.010702499839902525,0.05136438477228824,0.1076617633024831,0.008087484996307326,-0.020449607893048772,-0.012255885668574506,0.014952171244455194,-0.015499975847606477,-0.0038998544185905536,-0.004513537506267646,-0.0032167397566176138,-0.10117942778935658,-0.041890310876796774,-0.06879421690306757,-0.03367717794443947,0.05943103378521582,-0.004276212844569764
FGF16,,,,,,,,,,,,,,,,,,,-0.02881333930483291
CXCL1,,-0.06810261966375197,0.018207011380447093,-0.019715816525624794,0.03729620953267384,0.005117316869526096,-0.016938659830590203,,-0.0392441013767461,-0.011303291006469457,-0.010278409970092616,-0.020208327564735912,-0.002782835988208367,0.013418723183502788,,0.03359406044809518,-0.04235091775700328,0.019472060084187764,-0.04278030260117264
VCAN,-0.04802068766464236,-0.11351817569643975,-0.017619608424069882,0.033088748197680685,-0.2738154231224001,-0.05885641005804415,0.030157983313374784,0.11644210293719577,0.039951139227961285,0.015058222654722668,0.008688005970955138,-0.07299181155228299,0.10263930864116765,0.011343652398421337,0.049520348998459085,0.045105670087622375,-0.03083256336822994,-0.10772405982062272,-0.03980818200841266
MMP7,,-0.05353184277303678,-0.05061509006712183,,,0.03832463580058342,,0.02087293040512641,-0.011198017935997865,-0.0156294862115491,-0.019512876537162438,0.006682594246852994,-0.06714918075155711,,,-0.005885194395933366,,-0.044691742787667986,-0.10370958602901026
PTPN6,-0.07805242899923043,0.024562057829735327,-0.007824591805578268,0.05457139873141856,-0.057462065093842225,0.007953900199225001,0.02235844907732697,-0.003587349227996464,0.09346685284578025,0.0077667336598835485,0.03072962290495649,-0.005642704308348349,0.008580477701235266,0.10112040130835488,0.0076420215258846515,0.01234560230021258,0.020817596707234376,0.06076610125216156,-0.008327372080892338
PTGS2,-0.035585106802618297,-0.006387537586951848,0.030740547292804565,-0.017595332032747667,0.18061608974810622,0.032624336634781745,-0.07088400782832237,0.09691724986366207,-0.03197184479326586,-0.04779498733425858,0.02151930896589323,0.05437334828349052,0.03016669771438372,-0.09384895476714915,-0.04143130389368539,0.0007571414718131254,-0.03483129360586348,-0.028533527931382426,0.014265059954132162
XCL1,-0.016033521690309575,,0.03239507205120657,,,-0.029747308683044482,-0.01583797724011229,,,-0.025670846302222553,,,,,,,,,-0.0024666398308935845
CD58,0.01867309823164372,-0.07978964631159284,-0.016566447334514327,-0.020513263250170593,-0.10734081710107496,-0.016245529649101708,-0.030178501937249462,0.04505763657174155,0.08404942402545787,-0.01384658591508167,0.07205527825814527,0.05497204981559069,0.06246790187302795,-0.03439236177553657,-0.04620228908992127,0.022034387135783522,0.031797621267906064,0.06204712887181093,0.013384156871080575
TNFSF14,0.011179974702574244,0.047669584821070504,0.021532761049180633,-0.020562946648514567,0.03712138756986279,0.033849506016567554,-0.018539666927161993,,0.04554002219560403,0.05657362994103254,-0.022517161578666525,,-0.04547849634243607,,-0.03202881411643849,0.05793449572477403,0.006659117356597549,0.0396565909355931,0.027255241783192375
CNTN4,,-0.05378484527725832,-0.008115921974792549,-0.016096609040238498,-0.0028763751144498585,-0.03194079519520636,-0.03730069982349285,-0.008986484297085033,-0.0007294131034399729,-0.013809321122024184,0.01579687492356476,0.03836196070285679,,,-0.008635673979147851,0.08116516585517829,-0.035357260677451326,-0.008956881505573897,0.017749540605857646
NTF4,,,,,,0.0292417308874389,,,,,,,,,,,,,
INSL3,,,-0.017915673299753212,,,0.03687955462092072,,,,-0.002525674474568605,,,,,,-0.02290492178767904,,-0.012623743234594195,
BTLA,,,,,,0.02902592038535046,-0.016511618517500222,,,,0.01196043096709035,,,,-0.030094474992865685,,,0.08297002460787373,
MFNG,0.004079806012146583,-0.08029061119556051,-0.01662793817925864,-0.028724748521088934,-0.04695918530253573,0.019176883825049146,-0.01917319775939229,0.11095893332326477,0.03286794037252786,0.03422232349245076,0.09535103549142732,0.033541724762151774,0.006383473859984723,-0.008436652019992823,0.046316248782043504,0.03717483953829709,0.10749732246825916,0.02522488278614578,-0.02197997972380405
ICAM1,0.04311771207239929,0.010981047525402757,0.006732881112688892,0.08680164900745303,0.10556247572634395,0.03930333275474854,-0.02595797345344778,0.07796306056380516,0.08201533546211039,-0.013185000308696182,0.03981163464165205,0.06061589867891832,0.011278482511885585,-0.013788047072434513,0.057119917130769256,-0.006978026177674703,-0.005726780025383532,0.07464059069917378,-0.027016250112896097
PROS1,0.06403476918676122,0.009058518022740892,-0.03196882483869007,-0.0615585247376744,-0.00792446711498098,-0.027306789574104626,0.025708110089790848,0.08246788658263209,0.09843490337248374,-0.05464521020460036,-0.02003932545950662,0.013085127613548993,0.04217636486038309,0.09646094399661348,0.03971665348761796,-0.0050600454345104086,0.0810252767794471,0.03272986070211691,-0.006520435917067787
CLCF1,0.017567250071588023,0.00578251762944569,0.028612936046996718,-0.01529752218581052,-0.0033133545554946747,0.05763114134284015,-0.013614462152284873,0.06699652330278917,0.03072034177264076,-0.010304073277539587,-0.02370126490245342,0.0032748157417356333,-0.05653265833996889,-0.04465513447790026,-0.05685282541284234,0.01355231727105913,0.06210846899939659,0.029317927172245097,0.022815470322251525
PSAP,0.005141815930736768,0.06668794517522367,-0.008646526235845303,-0.01714992375035889,-0.11760606080084982,-0.10825855482988092,-0.0728877918916822,-0.11738756695056432,-0.042099999018980136,0.04580376098441229,0.012121256460745631,0.0036756906064961243,-0.04972054284363343,0.03798897719959686,0.01337298020125386,-0.07489926888213949,-0.009153608831996495,0.02118124571373472,-0.10431185445291785
EFEMP1,0.031902031860459416,0.0038108036288506267,0.0016494399122734494,-0.004953952605975324,0.05821117760638832,-0.077489895034535,0.00371490885174415,0.014390961852570777,0.11190750469129003,0.028517066824563314,0.06799355086186087,0.06846360218755673,0.069962662478755,0.05285539140399191,0.039748209476190455,-0.0017957464228433998,0.060508616921189994,0.015603477115142723,-0.03777729015751715
C1QTNF1,-0.021325953028818866,0.12733590670988715,0.03817962434093159,-0.00789521100728636,0.07386024791404937,0.006213406332574495,0.03243224143882469,0.0004350027760651696,0.08038764881556602,0.008311194885831173,0.0031503097151708626,0.007668949484561322,-0.052025443049254695,0.033621225945740525,-0.07995665453755298,-0.06645898371674208,0.04330537504419268,0.002157676811859258,0.0041085092918790546
ALB,0.03291698483846774,0.007341282910761539,0.0016301013790481675,0.020352434845070662,,0.08683863659373466,-0.03900187441534119,-0.017831397463931,-0.01878326620551813,0.03681124988631281,0.028768023086665543,-0.021264635895235303,0.04228179626440452,0.1399876901566909,-0.04316006694453266,-0.00507100312351972,0.00803044476690212,-0.002985758274367403,-0.04140020063702552
EFNA3,-0.023211411310014685,0.012519653370650249,0.0007915348225465405,0.00573668047201697,0.07233835097005006,-0.004671318561035196,-0.016245746134589217,-0.021371128288388958,-0.03521648763689654,0.005358810333435358,0.018114772288280297,0.01078463590402626,-0.07717006040684751,0.05458773949733371,0.012889614474021418,0.0201814161598244,0.07063585442713645,0.0400523437554733,-0.027100686575863096
DRAXIN,-0.036104790674291995,-0.009592136357621177,-0.005233431443892383,0.047846896107771125,0.12931137757428507,0.045500147330557586,-0.027251800836311412,0.10322744729311162,0.06515449464837579,0.023714249072756148,-0.020535261031053926,-0.016899590538089607,0.027578135749336465,-0.040681989795689384,0.09660427687984316,-0.040870917131543505,-0.0112388847050042,0.003965092033167915,-0.033141645661894585
RAET1L,,,-0.022904101132556778,,,,,,,,0.010626165898186797,,,,,-0.023187167809449585,,,
NPTX2,-0.030586329884989924,-0.052372463686258315,0.007749375961726688,0.012914617168276143,-0.06593958962797884,-0.057370102745856646,-0.03643094873425661,-0.07782176876806407,-0.1208537543641527,-0.0014203377557488843,-0.03289425375124773,0.04746390738396299,-0.03565263535034241,,-0.057738417648822454,-0.01796127897672984,-0.0026137443496862243,0.034162128631910725,-0.006448901498336311
FGF11,0.02848441549872006,0.09922049211947989,0.02518287096939422,0.053170101259858236,0.06183295525072703,-0.020103010681192756,-0.020141376742727223,0.10970431821243853,0.11937702452345449,0.007144495581988114,-0.020678510796079273,0.08682342687470312,0.0013199722262991617,0.026880217513165522,-0.003052982064345272,-0.01043684072977357,0.0412095990738951,0.044035414454375456,-0.0018086805460124594
CD59,0.021542572837287874,-0.047534111526331135,-0.06445971903315348,-0.04426431250688703,-0.12810348049161338,-0.042376930717804163,-0.018244210093295667,-0.06693754233739037,-0.04809829775162904,0.0008698465203313796,-0.011648616173386668,-0.03368407256320505,0.03481987017323736,0.04140329254195922,-0.015058892396943956,-0.04509675430842466,0.01808277630416882,-0.038393106156712285,-0.07402064081789406
COL9A2,0.007687440914161136,-0.026739985607433393,-0.05445877329286036,0.015029902722757086,-0.11507560123395644,-0.03338663727313012,0.011926446466999129,0.10611261564836608,-0.025261708042583875,0.033044512339632195,0.007279992933786075,-0.0017773466592219428,0.08422761774786348,0.08393625672842289,0.07107501957400215,0.05596202061652709,0.046042137407157444,0.07364246868810377,0.022663322794277418
DLL3,0.020793192940756863,-0.0878750891570819,-0.040354523950318064,0.006514819648502856,-0.1642925834494346,-0.037528596289603776,0.010768720070114902,0.044595499188912216,0.004611029719791757,0.011781313389449346,-0.0009973563139762116,-0.047497204278588834,0.055786656437339335,-0.024471900423569132,0.08385730502514228,0.12229984908380302,-0.020853671715883627,0.061818849638945135,-0.07426376720524962
FGF5,,,,,,,,,-0.014957009139922458,,,,,,,,,0.02628418038253836,0.043294230096053286
LIN7C,-0.01161657791052711,0.006836749334308991,-0.03825345624790521,0.010235433863281204,-0.03590147736988861,-0.05240786748370299,-0.030975889088945364,-0.005768735265779891,0.012886103605335972,0.0025959198733862404,-0.043749695858659426,0.10215294514719458,-0.067904290357817,0.09513201244065704,-0.039546135826068196,0.01524684328006226,0.0568482598166713,0.04725255700523738,0.024876184553859874
GDF7,-0.01660759581708184,-0.03251234321583733,0.06514984263440136,-0.017272806915989508,,-0.009917041661055007,,-0.011131147793565832,0.10434998835588956,-0.01735300371118181,-0.009300839108496576,,,,0.008228104610758492,-0.019877169506728826,0.026391277000022046,-0.039631707905272956,-0.03272503689839082
PSPN,-0.010424605843463209,0.08248686766877632,-0.05426009234021872,-0.031121027297454546,-0.00819238755596783,0.035981373188399515,0.006677553604973102,-7.743635478065915e-05,0.02498914954294797,-0.025794101881959366,0.05176060391093664,0.07748081776912968,-0.0828751037611106,-0.0924898757435407,-0.00907825865840642,0.030811961053586606,-0.04884831120045589,0.060825118556526635,0.04093040867139343
ANGPT1,0.03313634430036297,-0.046241116761511394,0.016338968284521645,0.03415148900997635,0.008412503092974127,-0.014590679475021826,-0.05060568435881096,0.032626012344545874,0.07941235707057465,0.02444184219067874,0.004279640133991458,-0.023607573732759138,-0.07006244783096746,0.032294581339423166,-0.015596857540014091,0.05091020355986056,0.03249695879967666,-0.026149873071383913,-0.03642749028120165
PNOC,0.056613538071892004,-0.05101856744995222,-0.03489413633311768,0.0010089099486199275,-0.11975601933579978,0.03843057470719349,-0.025860407633650582,-0.01661488018708177,-0.045705018529085005,0.006550979969630656,0.01867594059945205,-0.017798801441233834,,,,-0.021137469487017772,,0.028689416089159675,-0.011207668788113386
L1CAM,0.05036255489435007,-0.0556210479278443,0.020981414200039104,-0.02232721485489519,0.00027925077856023797,0.032539730804043106,-0.06509072148607944,-0.026784739166106176,-0.06790742111194076,0.0591030979066448,-0.005623818423166953,0.012035017776985624,-0.04035753185670646,0.0668573349527978,-0.04571684035119592,-0.08489324759620108,-0.008752475481796128,0.03879716096491714,-0.03263480036160215
APOA1,-0.01996150168883814,-0.033020243276816165,0.06372027241228528,0.0313302783545299,-0.07760835395790465,-0.01987137396776913,-0.018048257796152514,0.059532055728705256,0.05294355021653018,-0.02346835390509732,-0.03644186272058204,0.11166332830944874,0.10879677066003661,-0.05477653771849282,-0.04379541087015843,-0.014669516059149538,0.08135308649607198,0.023552975773808004,0.026061295948257734
PSEN1,3.616545284523054e-05,-0.015985045671093982,-0.025846235889999337,-0.02382905905942995,0.047249157791992166,-0.045119546663954915,0.004819665624895212,0.0051564745275226006,-0.008328222717241667,0.019842428248787004,-0.010779840117466591,-0.025774512055097863,0.03265843517546051,-0.0066137047833753826,-0.048401261820949955,0.039389904312197535,0.02408157039614083,-0.012934574458182541,0.04863446831705011
CALM2,0.035470615511343,-0.1214737955951031,-0.02280223155780997,-0.0014940929521033615,-0.1299627272507078,-0.05138863853538151,0.03266584674147351,-0.08626040762725451,-0.0989563061486297,-0.011600742227520288,-0.08758487596428252,-0.06896812365423902,0.07869059735552299,0.03223909938963649,-0.013823914010758014,0.034095705203125895,0.015054546943058458,0.06407327782929079,-0.02554164848710166
CLEC2B,-0.014705406718628107,0.008594249959161828,0.03684506018738006,-0.019911013941780395,0.20822903440388557,-0.02816212583522139,-0.029357736800841965,0.03188262529483919,0.07736377176154505,0.030864075195728296,0.03464187017037415,-0.036048975303054155,0.062009265443538165,-0.014718964514036472,-0.026081525409498235,-0.020390757510257915,-0.017902040801109412,0.09515083965890514,-0.02638644107100505
NTNG1,-0.04355705232991934,-0.06568524586028542,-0.08554654818005442,-0.030091414677763977,,0.05327436731935816,0.02972274498621425,0.04353735378515782,0.006809924011733975,-0.013544599415550935,0.05411624591249877,0.0471916073416967,0.015289742619625074,-0.03224358577159237,0.00212019553268171,0.043942328611445966,-0.006418073743092515,0.0671279459558941,0.0003080193295636347
LRIG1,0.02279252600156572,-0.05553857471426338,-0.01402492444523393,-0.05065711149630989,-0.13933392573083203,-0.04259240538552323,0.02886981385192365,-0.03791147203926087,0.0429925450811637,-0.030733761962681058,-0.0010229421828426173,-0.03682874143282557,0.10007063382398307,-0.057842701191802494,0.05489287680145859,0.07836655406309016,0.09296555826129879,0.025475720485312894,-0.003630272369601093
CPAMD8,-0.014613259045676076,,0.014995082051752606,,,-0.005161182077582011,0.01648732192641485,-0.013305438931733499,-0.013530627630175079,-0.019991048687591963,0.00950090134567963,-0.027512859760776526,,-0.018850879432535335,-0.06459489845838261,-0.022330394650297705,0.05585100177760697,0.0750028091243374,-0.031694924265341616
GHRL,-0.023314404249343487,,0.015797630670372695,-0.021908690165417386,,-0.02413572433826594,-0.0010161333188551946,0.019180776984082954,-0.028774787942216214,0.01600948242453497,0.07781604599370029,-0.01901143104980303,-0.011145199469680058,-0.06628065603552294,0.0033805782059932316,,-0.010526218063759935,0.0229853787342347,-0.00902616725260747
NPY,0.13343449183135211,0.023250357147843605,0.0023285704357065905,0.025602252928980676,-0.06895340849812458,-0.018277641092128816,0.016990139649621854,-0.053414703667922926,-0.06656510392197065,0.08126225962335133,0.03009038619770183,-0.03383920045350883,-0.05151414960328065,,-0.030377152873896123,-0.04102470981421938,-0.03412239445534519,-0.023291159528231666,0.009847967715827684
MMP2,0.005885344980981825,-0.005162742355443874,-0.05540981300986847,-0.012257384127792467,-0.21666197820646352,-0.0030819183900865355,0.007818022579637993,0.09404439446655671,0.06326255563026151,-0.025324225463919183,-0.022638887515732592,-0.06512766129308922,0.024287321353927638,0.0040308369994200574,0.12896790266833746,0.009564059575306183,0.04358809825417194,0.005987631999120276,0.057015423898228154
LHB,,,,,,-0.028164636180617472,,,,,,,,,,,,,
PPY,,,0.0160139664576203,,,-0.04902641728460309,,,,-0.014610204272870467,,,,,,-0.03995521702192164,,0.09805222630178652,0.06023248185344366
ALKAL2,-0.021883475669838254,-0.027111825110084992,-0.010798754759944537,0.07879905853164279,,-0.017177488387400984,,0.05571569741585525,-0.015341481266173015,-0.03524216800446726,-0.021288354714959826,0.08095566561719154,-0.04787040586183306,,-0.024815156227197616,0.026903276920771737,0.011638703660021829,-0.026653080500603797,-0.03223014072677424
CSF1,-0.04222827679883504,-0.056031220773318506,-0.03559286600664977,0.008029903730903638,-0.0386274055020083,-0.08231317809776871,-0.011187860402922275,0.08246472486092639,0.06640417173931698,0.04558205534496202,0.015522756344270378,0.04399737079370352,-0.07122277182535154,-0.023139679914182074,0.04431283890805456,-0.014153371064180817,-0.0399238323238548,0.059198852710685666,-0.008347059272362536
SEMA4C,-0.022520103116454967,0.027889495039829904,0.004193912491046022,-0.029424843113625,-0.030610175539743108,-0.052139155423560665,-0.020419481530002184,0.06802519292976966,0.012999154766787981,-0.0029105949367159386,0.04413509835838769,0.01078550754309189,-0.030191365233282193,-0.00891168168109715,0.06979455838153742,0.021397997271142704,-0.05495414215214192,0.017867023310784914,0.04433926696460579
BMP8A,,,,,,,,,,,,,,,,,,-0.024937107601944713,
ICAM2,-0.02360216941129927,-0.05184297207221851,-0.002557720170468499,0.00962168284284678,-0.05437890962444463,0.006722768991302483,-0.0005074635529108642,0.06419397094741801,0.04161213617361875,-0.006110074731736796,0.016950039695975336,-0.041890436790612995,-0.012370152247346009,0.013667954745306863,0.00921472208049876,-0.007177443523439818,0.02693429937440962,0.023180731485302572,0.05548556183289517
SYTL3,0.0006274430791492326,-0.0368796799385397,0.07581782235000618,0.00673433617386199,0.07007290199772351,0.03033713653956502,0.019226808404105823,-0.009687925884376546,0.024152321843436717,-0.04285801762675368,0.05425124968771608,0.014580655880919757,-0.04024017746289029,-0.039715343422285464,-0.0074073745449172905,0.040319416822993955,0.011258478697978613,-0.05244462684958204,0.001593325858040084
IL1A,-0.016980372150918098,-0.061584264346439835,-0.021511654338916227,-0.015913712826284877,0.10793414515830621,0.13347892892811852,-0.035168171112681466,0.031462285651975286,0.026770843459406234,-0.037920878292464676,-0.02510516248288,0.006458303233426287,0.1313973473822425,-0.018954950245268463,0.06441023413616809,-0.01006022221681657,-0.033544233929176444,0.11360694601158065,-0.04035405610957702
HLA-G,,-0.03891086794951517,0.012680627595658966,,,0.01086497640032723,,-0.013757230105437116,,,,,-0.04194805484738166,-0.03642142511257199,,-0.0012983268503867242,,,
PGF,-0.00899038587366644,0.12638759525665436,-0.08505995802238811,0.023369149071352922,0.218875857386254,-0.061216579143335906,-0.04522722102880802,0.09064044734881155,0.14387568185165747,-0.03224782149566675,0.01856797101624029,0.07245427559478168,0.04920067037053855,0.045509290249672575,0.06428601784466956,0.0808498274884838,0.04026716969383765,0.0578033420424508,-0.03855193286469682
LGALS8,-0.03809248502142775,-0.053028411798717145,-0.0044185906631522475,0.002923767379370955,-0.08557320049265604,-0.00813915803365883,0.03207144526213354,0.0023480481114072937,0.0318266305934184,0.004381535932620712,0.0747996649009574,0.012814356717154014,-0.033892209103804034,0.05272776620762244,0.04967477495124319,-0.028290178696386947,-0.05175557709578889,0.039317445610126504,-0.057271611729081205
DKK3,0.005961903696920526,-0.06127961267097899,-0.011372720471809789,-0.03511301273734277,-0.07452786056853025,-0.06757580058607354,0.03391815234196249,-0.09968170031551012,-0.06593763307106419,0.02206978322252012,-0.0788043856668846,-0.046298323732477394,0.07493095161608627,0.05657224803251767,-0.04917062746890208,0.06771887437680525,0.024146743133885987,0.04871710809650318,-0.047212732267090614
COL16A1,-0.008838984748784454,0.0026336953631959084,-0.018816916715270898,0.015491118424332572,-0.24831585546454588,-0.061749047097826776,-0.022442065923054977,0.042210791372642345,-0.02704640272058559,0.005284833923677253,0.023171804286013103,-0.019824914767198703,0.1257305476731794,0.051764800875462966,0.004432255736140353,0.027566330707749543,0.047438943460914915,0.01818846037939267,0.024991320695818466
TPH1,-0.009771426585804925,-0.014799191309346992,-0.025878004618531555,,-0.04041921165960328,0.04409447917453588,0.055162800353542984,0.011391889932494789,-0.016084502572282503,0.03373963367166148,,-0.017926780413999567,0.07118040978587589,0.07380757489377579,,0.026552173740779682,-0.05466454984126573,0.09189748425894813,-0.017236853876140934
TNC,-0.015271069849736803,-0.021092227314380742,-0.05339230651906846,0.05918349327079603,0.08838293935997517,0.007565044883496776,-0.005624757026538715,0.04578080916336473,0.10338549044066557,-0.02017270763881085,0.04298854386171622,0.029751752543185486,-0.07363491485542026,-0.040223924115554824,0.12253715519930561,-0.08166437947797961,0.06412500258663748,0.017408142066204935,-0.04083662827186342
TNFSF9,-0.014613252109985573,-0.050824586758686285,0.04340982015295502,0.0743386537381161,-0.06084046573541202,-0.03684192524040441,0.021930900861049443,0.04424675737225808,-0.02584857869384447,0.040601776730898376,0.025385202651277358,0.06255387803853092,,-0.035417691510986234,0.016836607830869536,0.05403095566177138,0.013344761941349098,0.014402526166167495,0.008782432566237024
C4A,,,,0.009925894417908868,,-0.03339081052160258,,,,-0.01731966433654987,,-0.015758320984799533,0.03855051567570804,,,,0.06809654109740022,-0.008363666569703198,
CNTN2,-0.028480478077558137,0.003928626925190945,0.01739342987902699,-0.024820910595889915,-0.06240983093719474,-0.009736249597443921,0.03809029262471001,0.03273603499483654,-0.007965386923009911,0.0460314763467199,-0.020889104417085608,-0.05017070617685557,-0.00510114894232384,0.04598954790906476,-0.08975121835095497,0.10433722313610484,-0.0921304934447268,-0.03676335542149991,0.01476194235439922
F7,,,-0.0107246934392349,,,,,0.07385390420674798,-0.01353061976572168,,,,,,,,,,-0.03917671749630651
LUM,-0.013050479790778733,-0.05829080080047483,-0.07760693790217904,-0.020143433876745914,-0.024064564467316772,-0.03176264948852186,0.03159593092383145,0.01367048916806799,0.1535038022125057,-0.025822287706740714,-0.03235039233079243,0.004048457697921438,0.06441063070740614,0.11815635180666012,-0.06861584953218713,-0.012772612137213417,0.07701699827365069,-0.00914537446738321,0.02200588830918944
IZUMO1,0.05245286042536267,,,,,,,,,,,,,,,,,,
BTC,,,-0.022904091592262536,-0.021379549205808736,,-0.013117846102791469,0.10050803588208189,,,,0.027447900852263445,,,-0.047571908120172535,,0.01705942501306163,-0.032932941492137005,0.03472513610171966,-0.027302109930765543
APOC1,0.015509493908965733,0.07875358980493395,-0.005560676687191889,0.07274416250061502,-0.21001569451517407,0.0448496575024964,0.03176077680404839,0.05451452239856523,0.0942469451859342,0.008954677995373484,-0.01736677945554192,-0.03286895344777973,-0.07040578128710848,-0.1000680231006251,0.11879354425935613,0.01640332613817376,0.008308012453747961,0.06864543293731032,0.01664540270393122
PKM,0.06040791672839605,0.12957688761278416,0.01778635977334722,0.027515317467939965,0.28128563312706834,-0.0312672327701424,-0.009491425825649652,-0.041399977907259015,0.061794688737831366,-0.006235416229066367,-0.04744614509137184,0.06204213531520954,-0.07347453109932565,0.03883047487977497,-0.020155793916115872,-0.09107378470892008,0.021919324284851882,0.013586927138006912,-0.04312087474460089
TNF,,-0.043744259523561695,-0.019492997270293157,-0.03033666342079458,,-0.04772386762343162,0.00963325263029046,0.05522989975357769,0.020065905720695013,0.026973603216975745,-0.010036161331486031,-0.0191177420899693,0.08602746959205113,-0.04041117268783973,-0.017981767981485285,-0.023187174133754828,,0.07824793192096638,0.11981720353690298
GNAS,-0.005876143202229351,0.04436698306038174,-0.008525420686740379,-0.0017120668257276648,0.13342522436127358,-0.036054466709100196,0.03904437577558902,-0.09616634408453971,-0.09582645452568322,-0.05949641978926482,-0.09479603128104717,0.07775317408833946,-0.0009602334815946733,0.05850873056112929,0.01819934964814825,-0.033505665901325005,0.05089377653066042,0.040398632567771924,0.00435596681951613
BMP8B,-0.006394638164198614,0.039605680485684275,-0.03239592070614946,-0.03784753088376202,-0.0543721904363558,-0.043125931170265565,0.03265288317303526,0.0901371672581952,-0.02403385364069343,0.06103535277825251,-0.019934364342345214,0.03180804636732666,-0.022658107805924838,-0.02412312430311865,0.01762871310827618,0.028524424082793227,0.008070089292487941,-0.0007906675459945256,-0.003926498623366802
LIPH,,0.035329232191237674,0.06723612978103187,,0.026263833777947315,-0.03469083352767796,,,,0.02595990199611238,,,-0.014590763907639278,,,-0.025851704337063994,,0.021832044514719658,0.03871632591173346
CCL28,,-0.032512314676886755,0.002435194322506927,,,,,-0.012382327396271804,,-0.00834330172036696,-0.010929263812502131,-0.014216715610281637,0.023531615513188373,,,,-0.026530902265018568,-0.019363717974897804,-0.046131408079783255
PTPN11,-0.006160237279067088,0.09317859413328775,0.08764385006020904,0.030112610282557618,-0.12823861067990547,-0.045492072387530016,0.00943489572364331,-0.00433038822211125,-0.011196550487070835,0.024078049951966395,0.0012636518926302622,0.0680049417576447,0.10042685278140376,0.023627733364743872,-0.04299384619778401,-0.01954952289971783,-0.05015916957326169,-0.01018833088510935,0.03299831947433093
ADAM12,-0.0451158704991765,-0.06745727308567134,-0.004035549460411843,0.0640717330675968,-0.04780591694364272,-0.04903337612201468,-0.04571180510234397,0.029472022665290865,0.06775062873565577,-0.02513683593620744,0.003060106903750718,0.018679673890607516,0.03465187336940458,0.01897253019016508,0.03827695183315107,0.048286739349296996,0.07570517144243619,-0.031233209578567945,-0.022385818951502878
EPO,,0.15206060264088703,0.02488330580570162,,,-0.04312593237783705,-0.021181470949819405,,,0.004541216437398427,,0.07615436911790562,,-0.011974175498280594,-0.007625449998314881,0.034229752795139096,,0.06250256118091294,
EDN3,-0.020522588681710804,0.06483707939701382,-0.03669182044665642,0.004599725553564317,0.04513643023553537,-0.042031246159962454,-0.02169951442898377,-0.018159291425277297,0.007338739532503083,-0.022645097038514788,-0.023276704712864818,-0.01811176076854593,,,-0.02349275402374906,0.01201682160988266,0.045382096469848775,-0.01500883550327612,0.06574594325068936
CCL22,,,,0.019786688976127037,,,,,,0.030098193473103236,,,,,,0.06195486407141712,-0.03293294294962144,0.02322404686335811,
CCL2,0.024389231830469007,-0.10694823699728946,-0.04758590488531916,0.0671226016832631,0.018698868204560723,-0.0034058414661972984,-0.05702485980401211,0.06815917281490258,0.0368478530471242,-0.015485773073220256,0.03507540323969678,0.05485073126264116,0.1382867397177072,-0.020384825615701187,-0.0355432407715359,0.013467109185111669,-0.011823926996956812,-0.03790155927487496,-0.03825407400915784
DSCAM,0.0010382235808855964,0.0663715224850238,0.010671750540496934,-0.04443072852814911,-0.09667340305500012,0.010732752339916897,0.04859006624080178,0.07739522800239565,0.04208039539002702,0.002899201930742131,-0.001157380850297478,0.020937128218460603,0.11758193129114503,-0.025540093801678435,0.043368469365969387,0.03670891319826407,-0.029258083736045208,0.04930174495757221,0.05978919336468427
GPHA2,,,-0.005790031029591458,,,,,,,,,,,,,,,,
ANG,-0.0049422393721240175,0.07346796464049782,0.09246773785998218,-0.02082738495675831,0.2289962616428244,0.05967504768630852,-0.05292257382711063,0.06875274114691668,0.01809039950197414,-0.00855534198843308,0.06182972715195307,0.09887527170159513,-0.04209293964188138,-0.027901960209028992,0.033195896331269806,-0.03795116248169797,0.06033267966010626,-0.008271267823460023,0.13629104740193998
FBLN2,-0.01924245175905798,-0.021162190790926436,-0.01762928144881947,-0.03141110899456961,0.004114728483176281,0.007038883371611442,0.028574524212030397,-0.01960447016016493,0.024916693229138795,-0.006409736364828668,0.018226869636501965,-0.020809627546455108,0.03818926758347088,,-0.0070230159359667265,0.023311722159015547,0.013560597443762982,-0.005072164858613508,0.07406580377386561
VTN,,-0.013639784919728613,0.005190654460802332,,-0.028085697700439297,0.008694836013665167,-0.021355429337178423,0.08905795826502927,-0.02280821052264415,0.035320167094205684,0.01386637090005139,-0.014896077403274826,-0.004846711504978762,-0.03434154597306779,,-0.01887965143838186,,0.028639482600371954,-0.04942629500922314
