,MGH258,UKF248,UKF251,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GSTP1,0.060207505609507266,0.08747397224260561,0.10506751562156173,0.043019403191711415,-0.011739435653307399,-0.042063519139845684,0.01994682897147331,0.08411487647281124,-0.04176859210337992,0.03088131916556822,0.0917595178668126,0.03404227412119342,-0.033418681507743284,0.030499920536514635,0.11242865103573489
VCAM1,-0.031195475094956154,0.04033517180003243,-0.011177708134327296,0.0426883664875636,0.061694500536257905,0.02323153269883643,0.047054901445170355,-0.007805240577723627,0.029581095531594225,0.007768811718290178,0.0021280926357010836,0.02526236689887445,0.026110264125129484,0.06548292481853815,0.004857950483012465
NXPH3,0.014602929284454258,-0.003371452590532643,0.028685621809782392,0.053055959356806126,0.03084617222556457,-0.03055362830519051,0.021239761831069768,-0.06641672075137625,0.10810679262693862,0.09405462240309491,0.09507237346443675,-0.021035370863421273,0.07234167893393405,0.03890900434387073,0.018350914401979324
MTMR4,-0.036758576530349286,0.05577859149791376,0.019644508579370345,0.030149126915509278,0.03429827470981585,0.03496425070594342,0.017438166716746622,0.1230395932172974,0.028679321287182948,0.009215043758344367,0.009287420591035375,-0.002766229248451279,0.007583332043341331,0.004927903166293527,-0.0116504312045838
LAMC2,,-0.01984028018693343,,,0.014177622767560814,-0.023518666247891475,,,,-0.023181905085406893,0.005930285687005702,-0.01774781500745825,0.01667172489321073,-0.030935834803210285,-0.02562082408086104
IL10,0.014751265535191767,0.016466792228333887,0.03182750340317221,0.01373051360878915,0.01753104564691682,0.0024772233541423896,-0.015506256720404551,-0.06361469732416525,0.10049141389480966,0.10780565045799491,0.05747204040164635,-0.017119471981849967,0.0111964486589431,0.042465338758793755,0.04822468348640477
SEMA4D,-0.06101522736020514,0.0033305974564297944,-0.02675915505960583,-0.01468880254193025,0.008059452884361384,-0.0024813250160974076,-0.011644541674484121,-0.07872456020581306,-0.012466427313739727,0.0844577135657948,0.1155638125456112,-0.01165220466819407,0.005001454018959666,0.01608163426280135,0.006478260832873205
TRH,-0.020987233684134857,0.054646748078754595,,0.04971693854138889,0.0289699169536345,,0.0005982467081271857,0.06966154635721718,,0.04637880753620175,0.05958936887928237,0.04715421718145516,0.049245168888608824,-0.01818615883080725,-0.05999206122529437
SEMA6D,0.03615654105458406,-0.030451445124189336,0.0016904558999749984,0.025468144086482413,-3.1735597644680036e-05,-0.02181834844452486,0.023365817599429788,0.13147347002872012,0.02889057440879695,-0.03379388495633162,-0.01319163838223353,-0.035124650024402765,-0.022398197200467547,-0.04050112084584641,0.07328961837076564
CEL,,,,,,,,-0.047399631492502536,-0.03509071883171166,-0.013682746456538443,0.13188813871190194,-0.020210083963008448,0.01446640003528843,0.02468528314086877,-0.00895195715801705
PDCD1LG2,-0.040417094137342645,-0.0040729037836009065,-0.02691574888241763,0.070536100040087,0.029172280079092793,-0.03443214876760016,0.027082254066674822,-0.06649763167548642,0.07460417857433066,-0.02207628704047607,0.044739128887463064,0.000919577691119774,-0.06007557644135391,0.004197750096864861,0.0356480045027289
SPINT1,0.040502803327307275,-0.03591670911866597,-0.024670324843987654,0.011169285051043604,0.008483295218963573,0.07808790476694029,-0.022759846655165457,0.012672434012526225,0.07101830569264632,0.047295332364678956,-0.020921106509880476,-0.035066362624326164,-0.059288359832488896,0.06792967188065832,0.14545181028555168
CTHRC1,-0.031790031565655893,0.006055910670778707,0.06872649133424166,0.040864200078239044,-0.02513894609791769,0.12752091624406667,-0.0007992796560136323,-0.01607725573127549,0.09146058284140819,-0.015705698576869515,-0.04487059137514521,-0.03611184601842382,0.007176042049824228,0.04505449303946926,0.031114072739206827
PODXL,-0.0270075698665492,0.019171833749196707,0.010285769677533231,0.036750229936649316,-0.017762334462733453,0.040096232467225386,0.040957550445734424,0.07721403380421674,0.11601551345929584,0.03610977575681372,-0.001697432350053924,-0.00400855587856065,-0.006882569937685966,0.03014149229126976,0.08287010933824072
JAM3,-0.099663616142187,0.02240072469643697,0.01734269241297452,0.03782645536924962,-0.03024940720018541,-0.0075925635031475315,0.02383014986677218,0.026231070689017335,-0.037530424808845685,-0.05117226527205143,-0.043670679182353005,-0.006955975570403982,0.007339406732588063,-0.02034849993733682,0.09314774550131626
TGFB2,-0.001688248466294542,0.05357116138087319,-0.006201505309659315,0.026138501535823453,0.03584324604500693,0.04084865420901235,0.03560909155529671,0.055230996468114434,-0.001883641462111871,0.05400708462303988,0.011217130943644722,0.01949687000829857,0.03185612272601434,0.00872096266283489,0.026378737951239736
COL18A1,0.027834503658325047,-0.007718423064949782,0.07769920785864681,0.030196770154550967,-0.05424174776583548,-0.011902303166062346,0.03246695464980465,0.07731450802866405,0.06811848849780047,-0.023101365782663752,-0.03367901968614502,-0.0031328473597306765,0.030414788085693756,0.03355110577281335,0.04320030658881493
NODAL,-0.03320288188210589,-0.04076621977920107,0.045393815863928245,0.08316920006166699,,,-0.0238147569760986,0.07643780417142002,0.04767661497145253,0.0172565782380918,0.1167952000379141,-0.02669841087967794,-0.022874092332267584,-0.024889412199921763,-0.03412493477516433
INHBB,-0.05032822363252581,-0.020870944352954793,-0.004298948127606913,0.041554720826860674,0.018450338283847775,0.025228329109526826,0.06395580779225803,-0.0917192723804255,0.015530371764321066,-0.043316994158029205,0.011231638820914614,-0.0333515129633119,0.0427439715052407,-0.014544469964669742,0.034930309308542684
LCN1,,-0.01984028465107725,,-0.014337202494162803,,,,,,-0.0011313454342127376,0.0889491534601912,,,0.0037634466607187056,0.03880063878967114
ARF4,-0.04932034142691439,0.05219285326201651,-0.003563073504321093,-0.004107421170172606,-0.030860854904687453,0.012904188765121671,0.04870543363688401,0.09899051897836936,0.11275794119991815,0.09322511538597392,0.07739175860843818,-0.0007276261147384612,-0.007221492926160775,0.030645525532505557,0.014077253716908007
CXCL14,-0.0027237042826845333,0.06906833136004889,-0.030584151003684935,-0.0201538311333339,-0.04533127086111315,0.039438039466938184,-0.012563510127473745,0.005840533140985881,0.11948342281752126,-0.033487087595382437,-0.0717934138632824,-0.010755445589827429,-0.021720569705960775,0.005910722506646532,-0.03506489259061333
LIF,-0.028347202698983217,0.04180625017319619,-0.02004486514546387,-0.038478156349527004,-0.015998556836956,-0.03050623421833071,0.0203453419684837,-0.00163431719860494,0.034790586813598326,-0.003452385681608149,-0.08130847979002642,0.03861672744116102,0.05842307754098061,0.04591418710027385,0.16437254430919848
IL17B,,,,0.0087237466014143,,-0.03890516309680416,,0.041789174577450544,,0.007361398068578508,-0.022713345487086097,,-0.028457496368297964,-0.03106469134325678,0.1293260079372003
MMP1,,-0.027353108652222197,,,,0.06299864412741384,,0.15162616876726764,,-0.04122199973586206,0.03741240913416239,,-0.020606956239626342,0.019809558807404277,0.02195754124465361
MATN1,,0.0004083815349953986,,-0.015031582100698507,-0.014057800623820732,-0.01619134767972838,-0.014104398580214644,,,-0.03772670444596085,0.03285922625835393,-0.01795277256917529,-0.029328505063567285,-0.022118255289773868,-0.01851643946725915
ADAM28,-0.06076917911793474,0.021763930949431232,0.031184549082263726,-0.03666476889486905,0.051835133332202195,-0.04505382295873169,0.06718137276152188,-0.0661305448303883,-0.030773107782484214,0.08228511067630966,0.019339199226720925,-0.05981592388625018,-0.027884202657152097,0.0320134426187252,0.045225929861747734
TCN2,0.029978896600084216,-0.001990033428987092,0.026612544747003742,0.033243702244805974,0.011937369524144974,-0.04034010743108594,-0.017033515062271166,-0.005318051331554185,0.11307977679090399,0.002861595414918061,-0.021418709584361716,0.023279065859585397,0.027171598654929036,0.1290991339089381,0.037818499827371566
THPO,,-0.03394385717570179,,0.09358494689453065,-0.00990859364805327,,0.08295187756735045,-0.04692524861995461,0.026885525115604336,,,,0.03341519881061894,-0.0069233024696893864,0.04571044962464573
CUBN,-0.0063346093837636,-0.02377476545082907,-0.03815430286720905,0.029159959797895076,-0.005706385385781036,-0.03575999516578312,0.02833033868336198,-0.025200850707221386,0.1019302652401391,0.0021769208506763633,0.07057950973345084,-0.003489080649867847,0.048068973422630695,0.05305798414308807,-0.023913364261785197
TIMP3,-0.016771481112074653,0.06849275831508032,0.004619493434696429,-0.004238311108374137,0.0028490511656605387,-0.01820480617402615,0.02360176256466401,0.08334117645693151,-0.0688223088667469,-0.0026037289210676037,-0.015463046759733765,0.014231339230089625,-0.028176189067416355,0.052679872035693645,0.08233042632922878
PIGF,0.047210310335782574,-0.001943258330501284,0.06242035126663269,0.07695123288921492,-0.016031257211214265,0.06359988189567138,-0.02898290017850865,0.054777163977457355,0.046076666790907946,0.05668422058150713,0.007482982558948266,0.030923092493920577,0.015359518110023404,0.00680553286990349,0.0203575863269157
CRH,,0.007394296099795905,-0.01987940994442844,-0.02204684727125016,0.015072014298026962,,0.048926326354471174,,,0.019242084910908227,-0.03352558738121888,-0.03025917307591759,0.026828015850253437,-0.02727125252678092,0.013507935180150697
BDNF,,-0.015312948485699706,-0.01778330267329476,0.007753279318126647,-0.033101981936034,-0.00935551333219285,-0.015885177157651288,0.03206248232260015,,0.019053837808448337,-0.013994314546146745,-0.025609462564832878,0.04090844727611498,0.0010741097121995116,0.09026224490886393
CCL5,0.00465568825316328,-0.024335065809972994,0.04895867114456539,0.08034587611797343,0.010326912522734951,-0.0029608204148533677,-0.01913431500482375,0.03535281165749774,0.024047220902434423,0.04405039963363038,0.027438502278931628,0.04134775744513674,-0.008702886385097459,-0.013581349624838507,-0.00845671863411374
GAD1,0.022532892650666825,0.03142214804637627,-0.060286438376096964,0.0035289863648791816,0.039167716422237354,-0.02425647140483038,-0.04224336988850781,0.061546823416931316,0.072514779253449,0.0741555914163206,0.10897218964012448,-0.018643950345769995,0.028290962974239837,0.008332770391317934,-0.07357762294940522
COL14A1,0.05127576916841838,-0.0004979593482046129,-0.024806994984013158,-0.01013143921486148,0.038907251648822305,-0.0369052775152833,0.049839862702550336,0.004605007631239299,0.0454135395132895,0.0727745846409686,0.01487685941651527,0.06112357891730369,-0.013912115121222824,0.10696995505481958,0.05381382864174871
HLA-A,-0.004016052470664155,0.06969295020329645,-0.04145319871131812,0.0634448871801579,-0.004301882274073782,-0.034527632639537904,0.04333219337242893,0.06762639674704136,0.008655360066791887,-0.08835867715847626,-0.12960996403249223,0.015215664121273773,0.05765520528811229,-0.027006306414092195,-0.018302703965153277
CD5L,-0.04012670671656021,0.03510713758387025,-0.02267970853150388,,,,,,0.08809079108919549,,,,,,
FGF18,,0.012541928230181592,,,0.17055773076239042,-0.016811979778800286,,,,0.0700664803542407,0.019129087159300846,,-0.03561028672774001,-0.018186160289868504,-0.005411454936575896
ADM,0.022813192853676313,0.020065211306211923,0.10298558158682113,0.08577289557098973,-0.08560417669066409,0.005821715750835773,0.03357524287017535,-0.0546595173131188,-0.05414023134615384,-0.02680085186051305,-0.0600729941314069,-0.007117601222794069,0.06034345590046479,0.011707250966423352,0.11422240043950647
CCL15,,-0.03878264548237935,,,,,,,,,,,,-0.01577285540755227,
GNAI2,-0.012105044556614045,-0.0015649928389782804,-0.053625697703244754,0.018508602759375707,-0.04773672719576158,-0.019171894902163113,0.028105448039703065,0.08066685205539544,0.06030439304007569,-0.04996870927233063,-0.012398265704532866,-0.04423968742210716,-0.07893890494860384,0.000375525289057206,0.06363938979895563
HDC,,,,0.06351072000364309,,,,,,,,,,0.030269946478382246,0.036105678161231676
COL11A1,-0.02643190182754345,-0.011093319023978048,0.030697987421891625,-0.026066240963534125,0.030457640198977513,0.007639322935717098,-0.023628320350287557,0.03250372992263479,0.08854614769414372,0.02115248602618272,-0.015710886041239557,0.027233083101455783,0.021953663940929395,0.006797301977499453,0.05605385605780697
NUCB2,0.03183616060684396,0.0017211281877267935,-0.03001979550433385,0.03778455400188923,-0.005298872811696074,-0.0016729315325914901,0.03509924145074764,-0.08765062620098732,0.06840493083126269,-0.062113166801569066,-0.041475317120974596,-0.01047861776201677,-0.00821019334294898,-0.011556465802167756,-0.049193537320158846
FGF16,,,,,,,,,,,,,,,0.09047991197376731
CXCL1,,0.006376133614766847,-0.021325852742457574,0.00716884727832515,0.03314929861566773,-0.03544792793940627,-0.019134318248884518,-0.035226818413057366,,0.021175925425967072,-0.03048927499217579,0.04632346598913977,0.010027675627683296,0.05946772516183848,0.12523362857532278
VCAN,-0.011202578029128376,0.031538376397220874,-0.014133132643639874,-0.008454986888492793,-0.02056700977690695,0.007348962912646318,0.04311608546844555,0.02928061124117633,-0.08273652099890211,0.04214476485058196,0.08538143654977513,-0.02305037350550126,-0.010351997150767052,-0.01001404572567487,0.031442771649754286
MMP7,,0.03389714389519837,,-0.010464975439849925,-0.013883435484057292,-0.03332832792255095,0.0407169221779136,0.03776650965005206,,-0.007977654250423573,-0.056902517386933374,,0.0202331839848892,0.03262561635246563,-0.052088674543814655
PTPN6,-0.041600701779831877,-0.017510397247125557,-0.02261098720619541,0.0827551256819343,-0.0270585817027067,-0.006047226303613628,-0.0272858993481647,-0.0055876310477545104,0.019858514717090575,0.026066679914984583,-0.006624981031150241,0.013725982055686342,0.0010819246805948615,0.06786801152138768,0.0571239537506402
PTGS2,0.029703912462323873,0.0013192965217346264,-0.019032204899925246,-0.07394339087975046,-0.005452102680435863,0.04253617932015088,0.03417217936668522,-0.035849369087259914,0.015690253707909597,-0.02051390524899294,-0.047981472605253477,-0.022194199250182328,0.02423583587920469,0.07883332288065284,0.10575303460894828
XCL1,0.024087432192922458,-0.025472639566607388,,,0.026707179176099265,-0.030192539585625604,,,,,,,,,0.014121784355175086
CD58,-0.04042233896356614,0.02690868075420144,0.0373083343842524,0.04733860814280124,-0.008558831740910594,-0.0042953422254891314,0.06467729525409092,-0.012715302415687907,0.10622428742280182,0.035839844079545644,0.0635690655406709,0.013174556331210563,-0.0024378094352418456,0.013274239544154404,0.03436708585641635
TNFSF14,-0.033527157480535294,-0.025666310351725993,0.007180796413703137,-0.02180531427624797,-0.011692187533264262,,,-0.045478465099297725,-0.03569517633606199,-0.02467517714170735,-0.04155897844444641,0.023455215996318488,-0.029755363333409106,0.0059725783709173655,0.004165813188359755
CNTN4,,0.0029099237017636594,0.02032531964946751,-0.03715896636831777,0.02751557994067854,,-0.0037031748810092712,,0.10796075866792601,0.1319680698431963,0.03132561694792798,0.024493434810671122,-0.008550310152079178,0.08146110398215925,-0.053452633662346614
INSL3,,0.007565573421121711,,,-0.016009061312881705,,,,,-0.02744187443254871,-0.020391521345776282,,-0.0297553604585619,0.03497737936508485,
BTLA,,,,,,,,,0.09844480288373121,,,,,0.019432534293886125,
MFNG,-0.007434236220942032,0.012861745816280261,0.016063381036496294,0.03706406585724321,0.05597490796297594,-0.05003556734082752,0.010257118004344786,-0.00707602673995097,0.0755670133857712,0.0011051598798230828,0.06534628308093807,-0.031797034407634574,-0.045310454779958056,0.0589924866827334,0.018639807996921356
ICAM1,-0.04260313153183722,0.03273601926265037,0.03828251513283061,0.07108017458479074,-0.035549334466993536,0.0009357637108459576,-0.044291192266230496,-0.0176348584778238,0.022026326774036768,0.032415834347831976,-0.022571665370216907,-0.007177750433028529,0.02327625595256398,0.0033006517845345948,0.0920912982477267
PROS1,-0.05779975506677821,-0.006341241290845707,0.011772058280348392,0.049298961114102945,-0.009521546596962064,0.07708608368484625,-0.01666694985626509,-0.005340462623599025,0.05641709606725091,0.0374570180073596,-0.0728758950785137,-0.04891929156224263,-0.040349724764792,-0.0006810990846473196,0.043625639017402885
CLCF1,0.09212573811669099,0.0183531511326729,-0.024282149610861524,-0.05331749378330246,-0.029759812744682593,-0.05882368252904202,0.08191474457456534,0.004519624674110139,0.13471707305642033,0.018434835930717385,-0.024478469349493694,0.014538141659985893,0.004576674358930711,0.05193795119911145,0.1211557154280928
PSAP,-0.06240919869623811,0.06570549735301959,-0.03713080591913072,-0.0178387998765494,0.061939105588813506,-0.00335705670012772,-0.006833107405829655,-0.03483868103889039,-0.01796160675399848,0.020321498054864773,-0.10480776060922292,-0.053153499020183514,0.048944422309191105,0.04639067071807264,-0.07439600899898095
EFEMP1,-0.017411528255215032,0.020832590764835967,0.009566670217472335,-0.0028800102850460073,0.06981058702234433,-0.003086154162904205,-0.034597316182584,-0.009728092580303556,0.06899281409928974,0.0716282213780385,-0.02075121697963108,0.0664791500567359,0.01746711480023468,0.06373738180009837,0.04695929183535844
C1QTNF1,0.09549477308007856,0.007437782635114848,0.03992587729025459,0.05364124553489838,-0.01864710591930425,0.009221108485450566,0.05602568993483235,-0.050348672161974334,-0.001058083017854833,-0.06512146960072424,-0.06902350929549683,-0.004179211318974777,-0.007750186715729721,-0.019252446136798437,0.10103129726942556
ALB,-0.030855330031826902,-0.025719198117585107,0.039984322991759545,0.003811361637214878,0.0474894742634363,-0.01532710281883697,0.08459068898585596,-0.031218650737130132,-0.03244523740185012,0.06892353660926082,0.03671358961516159,-0.020687613071499685,-0.025724381410520653,-0.02442060198027836,0.0501143447588546
CCL13,,,,,,-0.002650012718962282,,,,-0.01831714875954225,,,-0.009913106676944065,,
EFNA3,0.11511573226046894,0.02207629578855486,0.043482287235274066,-0.03957369712209123,-0.018404566123877142,0.06982021695188004,0.01856535475399312,-7.924380157678262e-05,-0.015444285162931514,0.0819166242851033,-0.005507275340836107,-0.02877167208222759,0.05585906185389425,-0.04616701964323295,0.005921062422194259
DRAXIN,-0.033833385909023996,0.0059780935334168145,0.007319720606584633,0.03865697854797798,-0.05105050875292068,-0.06235818846099879,0.03946214285090093,0.011296849657604415,0.022203840635447877,0.00012015099587891615,-0.07666333328605335,-0.06740808021621145,0.02867524384671522,-0.008914934631184824,-0.016520779486001065
RAET1L,,-0.017776054229595564,,,,,,,,,-0.02144908395725908,,-0.03614998856518142,,
NPTX2,0.05534175002111497,0.03219197061389418,-0.0637151223086803,-0.024281115636991594,0.058674499808518576,-0.03529605198693227,0.017400099423255114,-0.06688963135194469,0.019982364851125735,-0.026672621808105777,-0.02471090881662795,0.02970777082351224,-0.016714348786013366,0.040332790704841394,-0.021237216737568544
FGF11,0.05216069948938677,0.01653691428967091,0.04546426484205101,0.038920030918011606,-0.008262145079066452,0.04771194804638614,-0.015836082800593773,-0.08675411255569401,0.014572271656275526,0.02673495783560056,-0.05043250456247247,-0.03416695679263685,-0.010465408409585914,0.035268098580933355,0.0348609851727727
CD59,0.006494402492604042,0.02950476694341327,0.013264173350387477,-0.030467238571595674,-0.008816970861784264,0.0047043972178886055,-0.0029504293231267325,0.054647543775353954,0.10645582744459668,0.012324069991515644,-0.08427489504719353,-0.005648384616024525,-0.059802380914777735,0.03944127380606078,-0.06375945675455295
COL9A2,0.04605921147410383,0.020208864147091877,-0.007489328686785523,-0.018950958088784612,0.0003003617307685506,0.03464614821067395,0.015752546555210842,-0.017801739926250643,0.045749521114896205,0.04569163956678012,0.07913662584709731,-0.006315158688891882,-0.012892122616539655,0.07650368248754394,0.04449299677029286
DLL3,-0.06460022772242006,-0.002140732640574268,-0.007780972999638142,0.01637407193312357,0.08238180863345587,-0.019640450515594963,0.0014502926013320056,-0.09837627902988062,0.009434665560542684,0.052770936991897194,0.12301804583693836,0.056230773211817076,0.04234064638445063,0.029300617525499957,-0.02217810261445573
FGF5,,,,-0.013977896284638455,,0.13027913447705347,,,,,,,,0.03532614460183104,0.1317273083026675
LIN7C,-0.013978879933176914,0.056815759008804055,-0.025293177600920494,0.007101653239777644,0.023139394708916353,-0.008532254691159492,0.04568028404888715,0.01675205602485543,0.04142020479769301,0.021805794687529995,0.014866237024438657,0.044030088414768236,-0.02682966671297004,-0.000666421101870945,0.008094690536245643
GDF7,-0.021229219528138506,0.0234408295967964,-0.018683341684608303,-0.025004172235916385,-0.03860149267833478,,,,-0.038032344998879,,0.0011663978412090668,-0.011283418355709871,0.02272893988024694,0.039646789115503595,0.007271551901852045
PSPN,0.02044529080124375,0.024477018290633895,-0.004467998785047526,-0.02238022374213964,-0.022631684333180968,0.015658021034484812,0.00754134554303515,-0.06583125272897958,-0.014783534504941558,0.06628669125304654,0.06568346903648839,0.040316990883211744,0.08355981937007229,0.008063046819055024,0.038138185271623805
ANGPT1,-0.05487229946335707,-0.01577714232930011,0.03408615581603042,0.02175521232105503,0.05205175393788274,0.014101593221910664,-0.02235290512980771,0.03414126994461253,-0.039984618940823856,0.046911429678111655,-0.03903574215937031,0.019599104510622432,0.10489387603452514,0.017214513434566796,0.018504699591375653
PNOC,0.017988170024390328,0.008105249299215175,-0.039098411347315405,-0.01240749961323003,0.024512038976554715,-0.01532710281883697,0.023553053886722894,,,,-0.030980790759321506,,0.060445891682465364,-0.0036450631686979827,-0.04070148445867734
L1CAM,-0.017100353701307355,0.018194515527762797,0.01767058390361054,-0.042817191000535895,-0.014604837251231526,-0.03391156656280616,-0.02255048444541412,0.01417301581055422,0.0831122447896352,0.008724005393135366,-0.08743395808850801,-0.02865959223501278,0.015182012148459855,-0.027127645433740626,-0.10443037852072064
APOA1,-0.01189452676079435,0.0030080601331876375,-0.025873920043667193,-0.02991481217430374,-0.02084658273140696,0.036451911463885205,-0.027209524057776532,0.03240293656178127,0.07810192483925005,-0.013055958911646546,0.0007684391110660826,0.03582929286274926,0.059268252485280476,0.03011868129477757,0.0511831029679389
PSEN1,-0.03785706851608104,0.024210461691750004,0.015822146921622062,-0.031151896607993425,-0.0188428455318328,-0.028336248760042416,0.011561601635415784,0.052545579139507644,-0.020558935215467755,-0.024403148454859663,0.011325467992960496,-0.010680153017245859,0.04023238100580915,-0.04875023560662554,0.04663118280015013
CALM2,-0.046730094091067945,-0.033644396491210316,0.02805095636357271,-0.036301686820084535,0.023444194367721088,-0.04954960487646834,-0.05756855099515828,0.12457165648698523,-0.0009421637286668706,0.061313393877036444,0.04017049939972631,-0.0035482863776560717,0.019315657468938516,0.019123384056528164,-0.0720888454969079
CLEC2B,-0.0434438223498817,0.036052500606595775,0.046041679635985364,0.058847725584750134,-0.010117013354528671,0.05236055403482445,-0.019062001459652148,-0.07391572316629257,0.03342721516862604,-0.013803088840667301,0.010567217325475909,0.07813285701136603,0.02130451235446573,0.08381915175979968,0.007716281454541062
NTNG1,-0.005144533915869045,0.007949424564639906,-0.02320139910226896,0.061831152138086806,-0.0024353116579824852,-0.025116696113232907,-0.026468711339015943,-0.05948612636209885,-0.029179101461121567,0.06223805802414768,0.08605289216904917,-0.022458776818315325,0.02587909248015961,-0.01641909921567971,0.020160913226376108
LRIG1,0.08284319573065266,0.001272550177321595,0.05083721909309754,-0.018402981731492102,-0.07377065002859073,0.03915227533755286,-0.024330465226872874,0.05320729232459,0.03834873683614785,0.05149587547892628,0.11836846031581602,0.005773908628159837,0.025952937232132614,-0.03302726111374342,0.050437710916685044
CPAMD8,0.0841658895405199,-0.03571393100029378,,-0.01264488828691263,0.028567040863851194,,9.668464174279376e-05,,-0.025077631477290748,,-0.03272923869429327,0.0071755793821410545,,0.12402976621368117,-0.020070248240938494
GHRL,0.09559860469572781,0.015040943669361003,-0.02369780118619831,0.10213260187178257,-0.011485814167940648,,-0.018001033034937827,0.1934944635445618,0.07598076910902431,,,-0.03610861560243797,0.029324599326569396,0.024003187718743556,-0.01769213265620415
NPY,-0.027404129550923553,0.0008347158834198463,-0.004765900793905521,-0.0439610739581173,0.0038316667339785603,,0.03564464739888069,-0.05151411421372663,-0.03385444820027596,-0.01730411499604907,-0.04502484115122994,-0.03030561891524315,-0.03927642694053009,-0.02727124490280514,-0.09068349662473028
MMP2,0.0019503491054058016,0.021523731770297837,-0.017601726490944356,0.08864378215901003,0.02014531070379721,0.0644742082331579,0.015748496041476247,0.014395156578036318,0.023975048431819867,0.0496409732497692,0.014220869684653224,0.014927881186928447,0.030106359938508617,0.020611263317149384,0.041986462742254045
PPY,,-0.02997394027000451,,,-0.012978022801633161,0.012209641411749494,,,,-0.017429268840242533,-0.045674510443747915,,0.07595249736786126,-0.03284390821749056,0.17938906776182606
ALKAL2,0.042473029826406127,-0.033336197431070025,0.006063140586899443,-0.014337200170514975,0.03322552609939779,-0.013815896923913353,0.02051290499938487,-0.023131706615871165,-0.002658627838114123,0.024545783344472924,0.05608246490851584,-0.0005496565035840741,0.04116244603582865,-0.013466161778943638,0.041365393925008646
CSF1,0.017877849416341317,0.02404462760902464,-0.029102411666133688,0.04096742900702054,-0.0001900962343116771,-0.027928889209229483,0.0256612471697532,-0.11716426737865274,0.017296645507414044,0.02410701465643058,-0.08284115386173789,-0.009526453802483969,0.03294048278940389,0.04529415060305941,0.07997349304405195
SEMA4C,0.01965650485395765,0.04925698630717227,0.001123799621013596,0.054402101181340416,0.10378017037368951,0.026265485119535484,0.016316647369738244,-0.033460389303738514,0.02596337770515196,0.05872339236349523,0.026069809830764585,0.06736743645258536,0.029200927683687417,0.04852977425753856,0.04979524923313815
BMP8A,,,,,,,,,,,,,,0.06489236068247663,
ICAM2,0.04858768304479239,-0.0017333486889823647,-0.009845610048241476,0.07632953635903704,0.018075985340325746,0.02268450184035919,-0.046090360231107186,0.018290384079625056,0.08758320232531178,0.011614499290346325,0.009759212024690716,-0.009981439793627677,0.03919890587818641,0.0877459971224821,-0.047581526887915705
SYTL3,-0.033125477708262505,0.028942824378626636,0.025206690603309392,0.0023133165587471143,-0.003521166187737623,0.024965446154871854,-0.01874439076378161,0.1218956014791735,-0.01060011936399185,0.03167315339890706,0.0388669323775543,0.02086899007175568,0.034449204936220265,0.018964946989885514,0.09504410065069911
IL1A,0.06289285384217871,0.009314792469929284,0.0366606652716733,-0.03477912977383496,-0.02502000379172536,,-0.027108623339663657,-0.07682286813038144,0.07408184517329916,-0.0272772796927328,-0.008730217043550178,-0.034714054571462524,-0.01928739651750248,-0.05281490797209371,0.09617895128163247
HLA-G,,-0.002289955701619364,,,,,,0.061864525783165696,,0.049825982855830876,0.014393732642387132,,-0.03498212184817159,,
PGF,-0.004859743685678455,-0.01631938467127861,0.07413185236947022,0.04171705130411387,0.04745175008103732,0.013213723449170725,-0.00432606376974651,0.09173291300394999,0.09578256394532186,-0.05962490219379651,0.04968133047961455,-0.03922041871843446,0.027333606929469505,0.06403676503829053,0.0035492351903291123
LGALS8,-0.0489808514643719,-0.049266825198774296,-0.028612522897531693,0.026300547041139103,0.035337911033504504,-0.008959029830171676,0.05202182285949474,0.03478481094389295,0.009863181937207711,-0.0023897924593978964,-0.024534202730335495,0.07902332020438461,0.0497449967927096,0.013416616905975573,0.006819849423207173
DKK3,-0.045726879332276336,-0.014465361429014924,-0.046262501982586246,-0.030080508048906312,0.019738511103556854,-0.05282475888980182,-0.022726228456641566,0.1309980261528073,-0.0056796353628077185,0.06522064387071144,0.036708271707865316,0.0071329143724249994,0.026598096918328686,0.02707153666800078,-0.1390808838556619
COL16A1,-0.02592730570834435,0.00781965628924895,-0.0511072872840407,-0.008674927491457735,-0.005429118985636961,-0.013986275422435909,0.0309626391954819,0.05602012182732767,0.023273738586028877,-0.011126333823658609,0.030748645415545506,-0.009576896829145334,0.07372230759757309,0.032534387606505275,0.06749476754503261
TPH1,0.020867537656834387,0.048834309444260204,,-0.015031581958806701,-0.03001544344466774,,-0.016974028183208544,-0.054549290424870535,,-0.02288274148409811,-0.03915843222691699,0.04252459885228115,0.09666501012527146,0.018371107161419355,0.08229533829980347
TNC,0.028936248593980515,0.058315626193753266,0.013907208668312654,0.026994633529990958,-0.06127867319601031,0.06470959574294698,0.03338924545510744,-0.08432425616004123,0.09138430733047087,-0.0461172554647426,-0.1269920675615235,0.04547757300720421,0.03451349261901321,0.026273826983383926,0.018404832555720937
TNFSF9,-0.018679882415239785,0.026408757169465825,-0.025077471150328722,0.014480466281795508,0.04256034265427402,-0.03355133594039269,-0.02879848702674811,,0.0059875249330864225,-0.03486182514919042,0.01919808375981231,-0.04209041436154254,-0.03738337275106411,-0.003432144842866489,-0.02850200190435611
