,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HSPA4,-0.025122966138543357,0.1325042961757089,0.055609963801680914,-0.009243748065925964,-0.005695309784715419,-0.013702656753540609
LMAN1,0.03298434677239314,-0.00736716150187863,-0.06434437884544864,-0.04501826431911855,0.024210446751997187,0.009128277532340976
LYPD3,0.06505768291174485,-0.040621984212037186,0.10212368206357603,-0.021395699404254002,0.03413268031046184,0.09149145455045737
APOE,0.01376684238250777,0.056739250211236124,0.08773921078160718,0.03219450738259605,0.017290878329244228,-0.012609211323718299
SOSTDC1,,,-0.00792843913437071,0.07971623158744323,-0.016686075360227412,0.07708663574871097
ANXA1,0.04421723415009575,0.046368675034749327,-0.0029861525605011066,0.003657938556138745,0.007617950328718192,-0.00019149957709171757
WNT2B,-0.05298893379760934,-0.00958044192361722,0.017997487126942817,0.08487727856407352,0.016735715882303267,0.08801084209785764
AMH,,,-0.0640742324710634,-0.015212603870494452,-0.03115474696688122,-0.02256679448449274
GDF10,-0.03931044983997057,0.018113803015406348,0.02892382441366997,-0.011451685691770363,0.010385051317499564,-0.033796952611409845
EFNB3,0.08365792006626212,-0.046157412735021136,0.080782433468287,0.016603241264012962,0.018225421528821666,0.025135585703841154
LTB,0.061493987162225795,-0.03741209200189503,0.032107688192347425,0.04861561901576735,-0.012840363847509235,0.05678054890134262
ANGPT2,0.09909701652324415,0.1194376623129527,-0.004331082174185489,-0.01426159832260696,0.06672558098384838,0.0649759523686799
NRTN,,,,,-0.014536106390256614,
ADAM17,0.02748615647305969,0.049626440513406235,-0.0783268516818219,-0.06301072066117154,-0.02712119566003102,0.012692397387588475
LRPAP1,0.03658834095139489,0.07991619120462129,-0.016230704223799956,0.06154591347397061,-0.023968015630521804,0.026236557158612787
NID1,0.06443511550489714,0.16998375678183175,0.0055820322959133865,-0.08201300661203452,0.06784584543631553,0.0840034145335661
MST1,0.0910766788373444,-0.043698392859995,-0.012057820559422873,0.015714640768422786,-0.014205500458408845,0.004241047981913907
IL13,,0.07138721449760312,,,,
DCN,0.0065222502347515015,0.13997353339337892,0.02720912023074951,0.007107780310842926,0.057320335891873915,0.011584391755885593
IGFL2,,,,-0.017410572165391845,,-0.014181882287211248
COL7A1,0.1592293041803146,-0.05039431110829386,-0.041847851413363696,-0.0505194247941662,0.02561350099432595,0.06313952821372243
CALR,-0.010182197823504715,0.07257514674799073,-0.014675895132844221,-0.13200691713951695,0.01836536254668056,0.034593129151657444
PIGA,0.02430380285913147,-0.04341618988370754,-0.07150020573860766,0.018224717429171144,-0.012779594114216104,0.04059881883085717
CD200,0.08052530747719361,0.13129098515088305,0.0849352419438652,0.06377680012127313,-0.0019947085352809146,0.04841489922389262
GRP,0.04207061181737784,,,-0.016413873024368756,-0.015943732778216917,-0.019427271334861152
CDH1,0.05621505060140828,0.054576125335430034,0.07700210260128089,0.13039568673756308,0.07039208199796726,0.017123400947199104
LPL,0.06660958084508425,-0.04651841796575685,0.11435043962479423,0.13424231744396412,0.036841396018172864,0.013966643965487179
SEMA5A,0.01508715870148239,0.11126866320668824,-0.00033305058625049785,0.05742137234774963,0.05852702752535335,0.03682755186123496
SEMA7A,0.06461774242773946,0.08044590611764323,-0.01652903510541938,-0.02798308466780965,-0.023915743164383885,0.1381420216198085
SEMA4G,0.027005148189219313,0.12184169620655799,0.06004975524274305,0.05395376594983008,-0.055389504329705734,0.04550967944689988
SEMA3B,0.07494665725874448,0.0631452480323146,-0.039825550575758914,0.035267439082946106,0.06293202831822314,0.0249661421020789
RPH3A,0.04296127365454696,0.10600837235490358,-0.0389894957199555,0.0642094003505777,-0.034192001522479275,0.09442287745348424
JAG2,0.035104885063236245,0.1251425440846215,0.061416080955895735,-0.007959713474937962,0.018925408714638554,0.02579971783787702
CGN,-0.00549770470681007,-0.0456106652060399,-0.06250029919535058,0.053956081194443825,0.09832798809646875,-0.007675163855030452
GDF15,0.040566511133570314,-0.031128697274551177,-0.0452916986019658,0.018416677344378317,0.030665482929701806,0.10801661797715434
SEMA4F,0.02428372336969252,-0.08752105478783276,0.04124838535685259,0.00785725420235361,-0.01703239299815873,-0.03016478860765378
NXPH1,-0.033923799958804964,0.0030653416750014355,-0.016449633639482215,0.06341289791569449,0.02109149196087272,0.05831847179985554
ARF1,0.09905610070060045,-0.03947443752005639,0.014849946526543086,0.08253146426346246,0.04348017886514745,0.025508564133103765
DSC3,,,,,,0.03414793883538342
EBI3,0.04948704107717464,0.08860423906445197,0.01364097566112006,-5.664648791653711e-05,0.06559961303382619,-0.049812731274744275
TIMP1,0.04062606405518365,0.03506595259723968,-0.12635124705733236,-0.15955300981428738,0.029764847181523776,0.05173165858561323
SEMA3C,0.05004734048312294,0.05406347979603087,0.009527448003254595,-0.04419977742971631,-0.00966964027122961,0.01577163283760522
GNRH2,,,,,,-0.017742063216517515
GAS6,0.06939295553801751,0.03802824628710513,0.031614485592434384,0.04698047456318611,0.07720843351511072,-0.039168827802692374
MEPE,0.2300350890814098,,0.08030765520173457,0.008251578847820306,-0.02460396864831531,0.1800430297655812
SERPINE1,0.11223347989738197,-0.02304702866832874,-0.08811989198589364,-0.11650614185290874,0.04659556344404646,0.018766276088061667
RSPO2,,,0.004701277409717446,0.045749561113890995,-0.03314289459996825,-0.04357264197053346
SHBG,-0.009236156028167524,-0.031334841396533274,-0.029807283295316993,0.11342105677915093,0.008396181482738983,0.05344202187969257
LGALS3BP,0.0018207337745631208,-0.007632639021323625,-0.03377244831327129,-0.02717073069999074,0.010640602859780541,0.061496126148559004
LAMB1,0.04160778166173968,0.07393289731438868,0.0030727652846672315,-0.0389759446238577,0.03320776972020021,0.036160756758770285
SPTBN2,0.09486900596421746,0.09072203324743486,0.03084253303164263,0.07196039822289806,-0.016721727982258155,0.04193774694936544
COL1A2,0.03832171910183188,0.12457245126576727,-0.029583343400111206,-0.0726594314015668,0.07397977330980883,0.04404118391926953
DEFB1,,,,,,-0.021744535191073423
CEACAM16,,-0.01069569413369446,,,,
WNT11,,,0.013005420492113744,0.11881220176612874,0.04745859839762342,-0.021728636478811868
LGALS1,0.03584009530493457,-0.04407711071663484,-0.127540554659863,-0.142976269102521,-0.004680605646990413,0.030574836187515123
BCAN,-0.017715234043007254,0.07606047666857442,0.10291347871832283,0.15262876124095529,-0.021151416969077932,0.0034448343005318406
ANOS1,0.04766718155521113,0.004979895746386292,0.05299223205709545,0.06691818097267234,-0.0026301212397730513,0.009537601908393768
EDA,0.00806952642385285,0.06379950965626148,0.048314636152996755,-0.011538769200063788,-0.009145734659102829,-0.00030701723086597405
FGF22,,,-0.016432408847152087,-0.016583812479029757,-0.024473654738274328,0.022422534740660607
SHANK1,,,0.06488534787126568,0.05427121502863534,-0.014790991344082117,-0.02918924162797495
NPVF,,,-0.022514476866162682,-0.014990408227639184,,
RAET1G,,,,,,-0.020415002105791162
TGFB1,0.0876881114699859,0.1737887030728555,-0.03396627428183259,-0.0368168670573104,0.03066205112220121,0.04309650142203701
MSTN,-0.007037511185746437,-0.052374307166343,-0.02549292753104507,-0.030828994871115824,-0.02473370005769584,0.0036023418753900966
WNT4,0.04331550092701532,,0.02890086119167802,0.03582257076578175,0.050901460876344326,-0.024273279156160676
TNFSF4,-0.027114283833911058,-0.006202091160696358,0.0542949746594296,0.055837402062552555,0.03647498971055232,0.02776514416759072
NTN1,-0.015232779232489854,-0.03726722471117265,0.028854233330867084,0.09076229748860891,-0.009374136211052214,0.05197760855541489
CXCL12,0.048706543807589237,0.10200739784168035,0.06823784521006925,-0.055768916609532995,0.08383794010279537,0.022464435601828803
GNRH1,0.12622383389800387,-0.02367824696944521,-0.02697579940161132,-0.021499943664212613,-0.02299801497751462,0.06945462800811406
FGF8,,,0.01777019707562229,-0.0206910925828093,-0.01655920731613802,
RIMS1,0.02633790587163684,,0.09364222157776883,0.07577966660157948,0.002292146252774017,-0.03530578210824242
FGF14,0.011981833295421412,0.03954004762005929,0.009435639561841559,0.05971931965085321,-0.004567683066217761,0.08981942702118718
IGF1,-0.0002364841955452358,0.012370441031142581,-0.0019371225649702744,0.03978485896837628,0.0021954386531769614,0.03438631049915607
TNFSF10,0.09595182322506143,0.01030892309974156,0.037444450199918114,0.060898260956894074,0.022440857488019324,0.03961585201329514
GDF5,,,-0.023781228197393527,0.02174250722771186,-0.04973862292828213,0.030018368577019502
CHAD,,,-0.008291446865051675,0.06577692791479223,0.010590308864189843,
RGMA,0.015926781885583698,0.06189519432719795,0.03721446331426444,0.07550300360297643,-0.02596678817125967,-0.01174655158215115
WNT16,,,,,-0.014536104471638958,0.004026420669624679
CX3CL1,0.10147220762307453,0.09185848092193889,0.007181441008159558,0.032166070387262186,-0.04214197661867496,0.05552582842736668
FGF1,-0.03474719766996528,0.09463588212839379,0.04124575052448774,0.04678578086333039,-0.04358309898978144,0.0011671066196622933
ALOX5AP,0.007165553145217898,-0.14029138029969254,-0.06640632751648658,-0.0913054318586204,0.043660262400884,-0.036708134148245385
IL1RN,,-0.05872768262225306,-0.05132400947121801,-0.03740526739837194,-0.030790644329479325,-0.04239175813908612
PCSK9,,,-0.01963852293861972,-0.015893974352658272,-0.014109560140852935,
NPW,0.15610129470840792,-0.02973274064671242,0.011078527531396659,-0.027678108020305802,-0.033718056473463306,0.010878116634486472
CXCL9,-0.04926883523047915,,,,,0.09161599686302707
ANGPTL4,0.006683533277002985,-0.008081677692089036,-0.08579029868728377,-0.13100162334545504,0.00816315052889113,0.04283335763039824
UCN2,,0.12394204171998577,-0.03395709277550794,-0.02760924565891123,0.007028715398904055,
OBP2A,0.10023874520274809,0.015194252921873161,,,,0.026397448332574926
COL4A3,,,,-0.01257722619836925,0.011202249138581156,-0.015010030060867513
NRG3,0.0993579064101514,,0.041208462687277604,0.08852955621938166,-0.05487461814376853,0.018268641124830863
IL23A,-0.03433721835287274,0.018860138838977993,-0.019638516087879903,-0.02041243926751002,,0.1541658555508964
COLQ,0.10177245599062015,0.051885533295700656,0.04586147790628103,0.08121317004884922,-0.03947648058125447,-0.02448301566233998
SCGB1A1,,,,0.021471302171211366,0.07665134032067432,
TNFSF12,0.03590856064718623,0.14170679482217083,0.04550148331544066,0.02392665431976295,-0.007183796014349986,-0.02152237241233529
DKK2,,,-0.0038309504571016686,,-0.01879061812473796,0.07208240372094613
FYN,0.03096178719048767,0.0219810975216256,0.0909118058511725,0.16562060609538715,0.04729363323545827,-0.014991071207228214
ACE,0.0011933475127120388,0.16080307613981096,0.07535183279433329,0.03912866351449999,0.04436487949045327,0.07293267292404393
IL18,0.04654429153879911,0.03868102518679986,0.061833907559071574,0.07188058300622328,0.046640117134411345,0.02852242330166542
PPBP,,,-0.024045474342811655,-0.018814850573199808,,
CCL27,0.008723129369650882,0.02339496211188717,0.003959694050911478,-0.008433960077259148,-0.03843707180003155,-0.006351100602136737
SERPING1,0.04660854961483009,-0.021783554232890107,0.027181992690749765,-0.0392007179127727,0.02054898391371234,-0.015150635914432563
AZGP1,-0.060480951263085336,0.007895604602458008,0.028920218303358267,-0.017355505555873455,-0.006682734573132729,0.03432334801648389
INHA,,-0.0014368341214525127,-0.03777091805006547,0.09137598018606266,-0.02447723321994909,0.012708842274777685
SEMA3G,0.13705163768917722,0.07264612665669727,,,-0.023408503772515105,-0.04542170919648801
OXT,,,,,-0.013670360427728527,
COL6A1,0.08770510081739175,0.1428793315490533,-0.06703818557713113,-0.12215856077862594,0.035275721423081066,0.044007949867197874
FGF17,,,-0.0007913108541984537,0.056011115660602975,-0.027466208944384535,-0.017520823800923235
TNFSF8,-0.0025406963491122645,-0.041040236829234404,-0.0260911496370196,0.07672611635619811,0.011306047110353816,0.06451851507466376
FGF20,-0.029630000641071474,,0.0525353879430836,0.032877095242039606,-0.01607078123267692,0.11017483415944639
ICAM3,-0.0020689816120203564,0.023262179446788704,0.07527281202732687,0.07531130967745227,0.08546569954787069,0.001219246553236009
LAMA4,0.07543790844298597,0.13778853473371824,-0.016991239733562872,-0.0022888928112475156,0.06917070172986259,0.08879117468469264
DLL4,0.09310949666252624,0.11409224998183312,0.01486208579011235,-0.0002446031249052694,0.0659435330851766,0.029353192924442724
SEMA3A,-0.015347335711756338,0.004302194235201472,0.035513247079769335,0.032025455741448994,-0.02937280756825708,-0.001300440086047683
RLN2,,-0.018961944279802148,-0.01804196660246761,,0.07734996965971469,-0.02022099636363118
C5,-0.013660764090142878,0.04798647633099847,0.047329402374754526,0.06056208727819313,-0.003152396813870773,-0.059722241420724215
COMP,,,,,,-0.024979535285483995
C1QA,0.00552955038249234,-0.008915103845001425,-0.006266468037115976,0.013288199901689134,0.1079501532362206,0.03893215712473172
UTS2B,,,,,,-0.02154543169074679
COL9A3,0.012703317783737766,0.07605326965072781,-0.04657662775972872,0.036722754641741205,0.025147184381549934,0.0602133204996698
DLK1,0.12456139896075077,-0.029029173362618337,,,,
HGF,0.026152806887343397,0.006948162291600592,0.04460930408127769,0.011492784635545424,0.09449670139774811,-0.01396788679068567
P4HB,0.040194570128304394,0.09951779032706673,-0.13801310796954885,-0.1487497864380313,0.017308467013592364,0.012257178698657953
ADCYAP1,-0.016473732439735437,,0.05099297838332427,0.012899712904049688,0.0167473468743167,-0.030978057584158555
GREM1,-0.016121400713244555,0.03235964028568034,0.02909421041588662,0.01702349562931049,-0.023990220697508148,0.09261871782808755
EGF,-0.031109770580134158,-0.05544294113020839,-0.02205927979564033,-0.015175140442129658,0.09202611525914531,0.10546825610301576
VEGFB,0.03828686746273918,-0.04668058831149249,-0.049359940718460414,-0.02936370381323241,-0.006523549614602099,0.03097122565902757
FARP2,0.01737432813579687,0.05079657650778243,-0.0003706910128447332,0.07053973157957091,0.05306790676581952,0.05111248208277497
IHH,,,0.12236478603341604,-0.01851115564549514,-0.01574992176265173,
LAMA2,0.15329487634138864,-0.009806599640056264,0.0017583589997458816,0.04799736950066779,0.018775657041578797,0.009040565729723168
SERPINC1,,,,0.09084290329378641,0.057640867007502226,
NRG1,-0.030623748035991778,-0.05610973735207546,-0.03801535654965961,0.01904621878379811,0.04616789202621262,0.03199905785556065
SPINK1,,,-0.03179903959867801,-0.0414380958660422,-0.01911879991402947,-0.028187244885096614
EFEMP2,0.06053504622807326,-0.10164975449548941,-0.07583077792520003,-0.0719908122215575,0.020396934980432223,0.03837759707266812
SELPLG,0.022644146651986174,0.1207554860139916,0.01597402857939981,0.036032454610800665,0.013484719602515774,0.04948763186125755
GDF6,,,-0.012514345860562371,0.02236260163679939,-0.015828584544972206,
HLA-E,0.09355787689980316,0.02430937328627633,-0.03121385048717773,-0.060506125974876146,0.06245382021648757,-0.010526118467280817
PTN,0.07421943020888308,0.024792498149847585,-0.05083038285466326,-0.05056977721748235,-0.009560541966692303,0.020254532956619564
CD274,0.08991045977979525,0.050341875875788984,0.04508869624162685,-0.005723831615572918,-0.03979194170622203,0.00999603140762111
FGF10,,-0.03917167838780628,,,,
CD14,-0.013754874682665173,-0.09099928519809176,0.01934519496840515,-0.021277901395536033,0.0483042144699229,0.01282632232602126
SFTPD,-0.03932045002979349,0.07980995301801444,0.03400213242902853,0.10792585019381908,0.03383405176118462,0.02156626999150033
SLIT1,0.010210376373768487,-0.0432282557343242,0.07965996349236176,-0.021455221069210224,-0.000490582181543611,0.06000379182031081
CNTF,,,,,0.007735876120550014,
BST1,0.0018987998956668162,0.09598195690545132,0.04799020017524505,0.0030326500707636454,0.07037721158608297,0.09013830738304825
AGTRAP,0.06110318438149409,-0.040456642684500686,0.005016077425152145,-0.00537387071935319,0.03360232100899975,0.017280183426740994
LAMC1,0.06941610181989331,0.20788007708668754,-0.05191492741619553,-0.09652282402123327,0.039011616218971486,0.06414224519221523
COL6A3,0.05157963300978947,-0.03229772246164968,-0.01163360938361905,-0.0532483769927954,0.08362922923507633,0.06903853035393039
FN1,0.07278998283444837,0.16237162542548955,-0.057721731764545925,-0.14050073503832836,0.057715252811382955,0.044778265412492226
MIF,-0.08875004327288419,-0.10546735145582874,-0.08713304227149829,-0.0324227308121198,-0.028408457559540183,-0.052881152357711354
JAG1,0.0749263201627608,0.1138692472850815,0.039530729514877655,-0.037338451991766636,0.01984284090991132,0.0676699728493085
NID2,0.08325126347447338,0.12026116469405626,0.03834407743486497,-0.029582997373791428,0.13339874380904193,0.06118312985638152
EFNB1,0.11381123613667128,0.024015043214760966,-0.03856582893840795,0.061845387179891104,-0.04052097950625479,0.09163675324386741
COL4A2,0.06663286205367683,0.16839876513236207,0.034426160472768405,-0.07928011837183743,0.10259483285404852,0.06352308465434822
SPP1,0.03546929757227281,-0.10425346919060526,-0.08002585612452719,-0.14376839610216974,0.008778030855928997,-0.037076322078139656
PODXL2,-0.06392416648683409,-0.04414086244481999,0.08537152868038185,0.03116028552381825,-0.0028696342487041404,0.0029224220009728408
FGF9,,,0.031690146067172076,0.08312736477938133,0.07091268414323583,-0.028620273327920467
ITIH2,,,-0.03343829440657239,0.03997081724602942,0.008950093740461322,-0.050298293896896884
ADAM10,0.09686356018863962,0.13263742720423244,-0.04236618301280312,-0.05707463245329678,0.0195822669281218,-0.010417296808138013
CFH,0.09339915228839019,0.1141807749703982,0.07200508403595089,0.03622148211259701,0.07037033861914077,0.029138001827101405
COL4A5,-0.006094189046209306,0.03563689209618129,0.08292699275680696,0.06951773301728296,0.02866407611060867,0.0013564618877184163
LTBP3,0.0031159112837745103,0.01201226737502741,-0.067343014649816,-0.07300677282406991,-0.021193667556354295,-0.015197992370650256
GNB3,0.028364957175240176,-0.047013513102468714,0.1052166455133946,0.049063823423325714,-0.005583074758487454,0.09991082413362616
COL6A2,0.07783446959644878,0.007125815079874544,-0.09760770493288662,-0.10912062648044402,0.05088966121118503,0.061634210359757566
GDF9,0.0010334806557464134,-0.03236428581046969,-0.01204493076908134,0.010326527160011452,0.018562928974934046,-0.021150915999144898
NCAM1,-0.04587982309580721,0.019319291376158253,0.08783468444713094,0.05415656882820568,0.0003671635043290066,-0.026887644552622176
APOC2,-0.03216966386085606,0.05329937587749996,0.03948391872263743,0.015317945367847616,0.017542235432239407,-0.017877434788561464
BST2,0.021511464845221394,-0.026995700748768794,0.029613672065044106,0.01674303762113657,0.03058271027396586,0.014311196862686813
COL5A1,0.07797674976201074,0.027374801655068576,-0.06693986992121115,-0.11701667669310264,0.055253649610937774,0.07963369943465246
CALM3,-0.06523206440999575,-0.1115637024752176,0.12972832107082777,0.12497413300148211,-0.024407919702320927,0.0419950085338861
THBS2,-0.002620165573353127,0.06939843295877429,0.00413976539037788,-0.010412804915775729,0.010531323609226671,0.00024985052690007704
SERPINE2,-0.02069623214071781,0.12958938413981735,-0.07120755226964189,-0.04147616435848655,0.043943246404463225,0.01666620013885863
EFNB2,0.11015005698500849,0.018469846731102534,0.0322959059450853,-0.045697549967204425,-0.004396674685693336,0.026910961756389833
PROK1,,,0.028984349772606176,-0.016752161755498603,-0.014951068238652502,
MMP9,0.049391238098737286,0.08706823959133957,-0.08901819894882694,-0.006807613358525521,-0.04705033378545182,0.07525654025473039
DMP1,0.28222388669114334,,,,,
NPPA,-0.02172830919242014,-0.023072513396895897,0.03263373236435903,-0.003030754129870781,-0.06225030661834995,-0.021910436657544462
APOB,,,,,,-0.01660829995202151
C4B,-0.03344362629690723,0.03155486307468237,,,-0.01845709481907505,-0.018390838710865273
NTNG2,0.11377799110037928,-0.05015463087197916,-0.017404620350494875,0.03101325530204828,-0.01317998358605837,0.013844262132570147
LAMA1,0.0503981154363126,,-0.036053495330830625,0.04490512118909729,0.08641794715056675,-0.01020990198901045
UCN,-0.0062798737576643705,-0.03759057439030456,-0.036542852257864016,0.02550551511916497,0.03451524196965676,-0.04081316926188288
ARTN,,,0.034186549338057495,0.081286653048472,0.08143841239667418,-0.04220424294084111
PDGFD,0.05646734825611646,0.09354989183950362,0.04309129129941178,0.055826681259387397,0.004286758940272759,0.016067142902135692
EDN1,0.10076000647506878,0.11239720100982219,0.008179256224752867,-0.022873919832781513,-0.02356368556455145,0.027300701416450374
ARPC5,-0.016512876252607712,-0.0005431467781679624,-0.049724759327517805,-0.010574752406078252,0.0649583792244011,0.0283942221510371
GSTO1,0.010387264241783045,-0.07401102782013488,-0.05365016077667271,-0.020627719142292285,0.0579876060144459,0.08952744174748863
PROK2,,,-0.015677061885066953,-0.017084278253265948,,-0.015142905265369985
SYK,0.0488469195386245,-0.05440911657379332,0.07859069069117468,0.024965646592749063,0.02759254664004763,0.05627565061122688
CD40LG,,,,,,-0.01796075309647398
ST6GAL1,-0.1017882760567318,-0.04954406553836375,0.07747450667649795,0.09250569355266018,-0.0024037973107046964,0.042307171875801394
WNT3,-0.035210562608492896,0.04107024238202757,0.019714248259149803,0.05384451777994385,-0.022664908539032972,0.08015107127948608
HSP90B1,0.0006417784243046497,-0.04446805064610337,-0.11535615534924232,-0.14444456452166218,0.06608707924745057,0.049014441246286414
ZP3,0.034562224634203796,-0.04620512039269363,0.03371967939369884,-0.006797296590466573,-0.02612408482544811,0.041502094265663696
NRG2,0.07706036348354946,0.011698097057003747,-0.06805605833177232,0.01574345397360104,-0.02203603875464501,0.004136903704154848
MELTF,0.07777483841444015,0.09100588250295644,-0.015330430554193857,0.05640318473567982,0.002240109367013325,-0.04451109761676523
NLGN1,0.027922602213549655,0.0164264429951953,-0.004997583648910477,0.036950481785172726,-0.024961707300582225,-0.05731428439013414
SLIT3,0.06942338839749787,0.08322280779724604,0.08540305389359047,0.03697292254810001,-0.007017357198217886,0.05122841118760862
CCL8,0.09124930396611822,-0.07578740956497443,0.01633526168311232,0.00036095649239238414,-0.032215844790596616,-0.02626726855889157
S100A4,0.09338267880667747,-0.0418141328669477,-0.01718213820682879,-0.05979921758574428,0.007016234026557432,0.0038230929478649256
TNFSF13B,-0.02659258495940365,-0.08337741004493623,0.02219403270369651,0.0460345252725498,0.05006187489044264,0.043150662412232865
HSPG2,0.06217871571179076,0.1412716081056836,0.021485213748465577,-0.023124004966878456,0.09033703392536103,0.06514792024694689
FAM3C,-0.008785940136142789,0.05813992201150103,0.045886856151689685,-0.0018882919252331597,-0.03248954483664954,0.01803052464090197
FLT3LG,-0.0035697998690357485,0.08761142448150842,0.055032435316270445,-0.007383948814319402,-0.040501823554844,0.028441220821767053
A2M,0.0838152437542465,0.1503677914337951,0.013512889933265484,-0.0556647374479459,0.10594890077597466,0.05217698707452097
VCL,0.06753473782592427,0.08169169742562615,-0.04540414533451244,-0.09952618022070535,0.055193409829163285,0.027006679202949958
FGF2,-0.05632787904293464,0.04032269820082508,0.019451759823409943,-0.0026334959305807037,0.0027915347445550878,0.05407820535164237
AGRP,-0.04345271989498746,0.05294364830209551,-0.018588495198939313,-0.013008865915258858,-0.015355405652733559,
CNTN3,,,0.06747102211779038,0.035635331206953474,-0.03475937851319951,
RNASE2,-0.015662866058879184,-0.06639578691389639,0.0038562539989533593,-0.017853461176216612,0.0893798460868144,0.0425568259538804
ADM2,,,,,-4.811953324336397e-05,-0.017070293622417194
GAL,-0.05423825277812923,0.011258321439653718,-0.04334653421984649,-0.038181880217248665,-0.01976017920000448,-0.016840789629258876
CXCL6,,,-0.029427596997802837,-0.03669721228973049,-0.03424972188719032,-0.03084347939249634
PDGFC,0.061404263360121766,-0.019594141393075425,-0.0008975295572581242,0.016159146057036583,0.022441407165970484,0.007738845965249173
COL8A2,0.025461861643511007,0.0071274184479374544,0.0629302622730341,0.009116631166349125,0.011908390239750686,0.006887258948551681
SPON2,-0.012705005924232153,0.13528323255731708,0.03632528473928307,0.05461271385444606,0.09044126961128045,0.05926091350907229
LCN2,,,-0.039293872554445254,-0.02739139474804834,,
SEMA3D,-0.0320616641541627,,,,,
BMP6,,,-0.0200055180029003,0.018744024067321577,-0.0285040698610922,0.12533189676551584
TIMP2,-0.001764382888027818,0.02490422291009407,-0.022656904553678088,-0.09133740403550215,0.004183617720395166,0.07244606878070588
EFNA1,0.06015747945192905,0.0803686552036171,-0.057303898089627006,0.04655680997472369,0.07783231066271583,0.06009064502684805
S100A12,,,0.024848698368463987,,,-0.01860239418937075
TFPI,-0.036181812366704556,0.13471509114320646,0.01590573650066014,0.0035033854284934147,0.022766350189636294,0.03293374133886669
GPC3,0.03986443366303343,,0.13077353321146865,0.13831284380020387,0.006852121618246286,0.03591589458611125
NMU,0.0909641213924021,-0.05652260439978296,-0.027227278504046167,0.046881026899401476,0.0193858697225323,0.06673537232046116
SCGB3A2,-0.026999755690418854,,-0.022514480519838644,-0.006402072457014863,-0.010625113066103059,0.050262576087451
LAMB3,-0.01594790194793053,0.06757989770601994,-0.012018070731060749,0.018806898536494636,-0.04624301540100757,0.03731382748048226
LGALS9,-0.038514220900988945,0.05585905408311863,0.05600534260602469,0.010784223143407594,-0.004768371891934294,0.019797965638932796
VIM,0.10275439203672726,-0.09751878770120208,-0.1119934553545261,-0.15540200173202434,-0.0156291527093372,0.0851217438903393
PLAU,0.07013519205940191,-0.12396365325007887,0.0385507055523966,-0.054368945262212844,0.03502240206786548,0.09669042321987584
TGFB3,0.06615562975545712,0.05200229354998349,0.03125011566241271,0.03363716335979794,-0.008150420053356693,0.057523317383109146
APLN,0.06653711384757052,0.13640545967387258,-0.05069005265605998,-0.092138076682221,-0.00898527620682775,-0.02073914595881072
SHANK2,,-0.044273587076018674,0.10045342554999011,0.07260764163134618,-0.028137637472832454,0.06725320613420893
LTF,-0.03436010657112765,-0.09216167221009842,-0.06007682361224056,-0.011064048576136616,-0.012208495252228002,-0.014622238997081425
PYY,,,-0.026287874293625373,0.06739572576653925,,0.032408570879480014
PENK,0.01946264604643408,,,,-0.020688268173415375,-0.020220998624916515
CTF1,-0.025315608139356776,-0.07063432370667427,0.10478075483860778,0.05863005694163119,0.00800033272274917,0.07387008141115153
COL3A1,0.05158575085354632,0.1498816152037875,-0.037133403274105976,-0.07606524598987763,0.09502846263860425,0.04185114429264434
S100A10,-0.05581558513389433,-0.1615005108554465,-0.10196663832995578,-0.13075616174037058,-0.002157934984159989,-0.01310303351567826
FGF13,-0.032061700577566896,,0.015723738643808237,0.09548352048373712,0.013046119303491742,-0.027895427435558406
SEMA4A,-0.023283808795598125,-0.009830591386388162,0.07242982364166772,0.15050970027911545,-0.043207652648347396,0.10465972717864944
EFNA4,0.07095573002228837,-0.0108415409340888,0.012352242864184994,0.041916936705831506,-0.03125403414292866,-0.005116699342427937
HSPA8,0.05841900719818038,0.07840316487999975,0.03512705780865502,0.07491102030704579,-0.020715569685994892,0.008738358257198054
NPB,0.028918264207981246,-0.014001068878311655,0.03707547178828372,-0.0011810720859988936,0.0242039253173873,-0.011290583995309262
ULBP1,,-0.051675758389708434,-0.024257024170213096,-0.01589397556401096,-0.02709701438028835,-0.0013043008129823943
SEMA3E,-0.0003715471871198464,-0.07765305090525966,0.05627010574419504,0.038203384181129244,0.009505127801512655,0.01490441120473738
FGF3,,,0.06688174211191285,0.022246059615916716,-0.010334814038269403,
ADAM9,0.06931607226737303,0.06567481297445546,-0.10860592992238124,-0.06579599142820264,0.0255962251613965,0.024438287195679535
ASIP,-0.014965546271617992,-0.03550864825158875,0.024571829265683014,0.13119791306262926,-0.0025802000437530103,0.039585614155756274
IBSP,0.08713456359018268,0.16243415093384975,-0.07955952186080498,-0.06644522080993635,0.055952657057862946,0.04855704895511355
MMP12,,,,,-0.014536106390256614,
FAT4,-0.04282878711732287,0.07717062372717923,0.09580762643096999,0.03874750735759046,0.00634547168238279,0.05473303646151811
MDK,0.013629150024797077,0.12720444342426895,-0.06015974997429789,0.02037101008301577,-0.016617001497230773,0.008729874937402883
BMP5,-0.03606517458689609,,-0.009632684348828725,0.057529340211945966,0.00565602313093286,0.01634251883323801
CAMP,,,0.004790209825847333,-0.02581357875305739,-0.021286644890048726,-0.02209090645076716
