,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NUCB2,-0.020610289106491264,0.01598139520019469,-0.033654669172716756,-0.0037963336094308966,-0.026340810991235013,0.055355064473580386,0.01810257712268009,-0.01366845116852666,-0.028239902661049043,-0.013250568758334604,0.08607997876255767,0.009704123830164705,0.10586757601222853,-0.042242116537291874,-0.0295276100232559,0.01907262060419103,0.009327052169103579
FGF16,,,,,,,,,,,,,,,,,-0.02639424839323093
CXCL1,-0.03012786610693152,0.03706041763018692,-0.017585003545813223,0.009536154800970236,-0.03845708211678342,0.023869037619023165,0.052529455790227116,-0.02140023278167761,0.09855001244700548,-0.02745516363258719,0.08612259221656113,0.10828823118238538,,0.054034958113636976,0.02112099234757443,-0.026221517474907106,0.01943830926964545
VCAN,0.016937989647042247,0.0226305512906738,0.0976914039847817,-0.01865247747616152,-0.06160416773996816,0.09741520033357329,0.08592411062353587,-0.017123142005935676,0.03992655747180012,0.12757356866377673,0.06429203623244154,-0.03144576409646372,-0.044926457486497505,-0.05127788434286598,0.058166672512632515,-0.00503762033421029,0.08159204165247365
MMP7,0.02366021584842737,,,0.0095975438961165,,-0.0189051221925192,0.0049336200235408755,-0.016118670773866164,-0.022823699812329002,-0.04155531098617342,-0.006236377628999155,,,0.046250388924487865,0.017881276954615416,0.02555409905843634,0.07518536494963211
PTPN6,0.08808877159405668,-0.005521410599082817,0.07326114469896285,0.047629280464526136,-0.012828440843587675,0.05168733573745123,-0.012395162737977274,-0.009508369026428523,0.021702705267501315,0.0009996588259417914,-0.0013597226578548223,0.01318762944379556,0.06980010672437516,-0.02221673043699211,-0.045582928446369075,0.04136469450365271,0.02429336689905815
PTGS2,0.017188217264533602,-0.01963953908320323,-0.09355753216587302,0.02259408934255839,0.0217647190528036,-0.0644863589796423,-0.06398891863451504,-0.010441792994480842,-0.013831105909153176,-0.03559995577557231,0.008513984001031262,-0.006042586689180708,0.03210739457051276,0.009349332240631959,0.06384038429612028,-0.052691984731936564,-0.06050848717442492
XCL1,-0.019739167789120344,,,-0.009432784354729523,0.13371886096392782,,-0.0027194442295600855,-0.0211431097859076,,,,,,,,,0.05956073541320637
CD58,0.06530522692862585,-0.01980317207468642,0.03987750251392629,0.032165956739079016,0.06425672005856937,0.11685485919007563,0.04814769571043126,-0.029609246437174483,0.01607284096404247,-0.006633568883851654,0.08108203379663766,-0.023134281273576935,0.13725488587948081,0.06580891985377901,-0.0037343744609072017,-0.011322066034726535,-0.0027118999029248692
TNFSF14,-0.019889246469160956,0.032824204208225106,0.03265247196449707,-0.05743373902748785,-0.04124394137909571,0.011553695635597194,0.05537019740293177,0.08224739621456688,,-0.032673655830028674,-0.0021062061325562665,,0.14184266766947398,-0.0013433701354311988,-0.02191828837506444,-0.015636888370756635,0.01412193867290752
CNTN4,-0.034967685813055635,-0.017966696039860976,-0.020516160458584606,0.01689269908308124,0.0029177934397787066,-0.061508280651340626,-0.05930764554576663,-0.061564791005379045,0.030267611326226088,-0.03048618472967846,,,-0.03599530374589435,-0.028799506154722678,0.006647537839721965,0.003524544098541066,0.045759151313499453
NTF4,,,,-0.007482887440860151,,,,,,,,,,,,,
INSL3,-0.017682651297479406,,,-0.020874356431956925,,,0.019800314766646645,,,,,,,0.04450219164482658,-0.02191828625740486,0.020161837622741454,
BTLA,,,,-0.033133947467497,-0.02025885642090809,,,,,,,,0.09304696797596457,,,-0.03066305612942275,
MFNG,0.009804241592699227,0.011804934572968124,0.052563378680983375,-0.040914235469210115,0.014227542753488358,0.09928879915446898,0.042711206937602095,0.10967167982657063,0.015176983493257502,0.007298707150673904,-0.01707987244490438,0.0028762047507506256,-0.10389722077522001,0.05283659650289423,-0.019156507559774445,0.01291591921050657,0.01929361777785724
ICAM1,0.03587603608155913,-0.018847374953661466,-0.02165035390477898,0.024300874581087532,-0.022233226701046122,0.09354156275179339,0.04838713733424069,0.022628095719378183,-0.021157579623675267,-0.027505505062957885,0.06610663456757587,-0.0674055526728525,0.08345387541729515,0.01629159815262664,-0.017746911190085618,-0.008303125641959723,0.03044158901038867
PROS1,0.053321393679777736,0.017028228469563946,-0.029150748474914785,0.046502517312720607,0.0019094695153968413,0.10576706539233469,0.025988691042410982,0.05073429210684234,-0.036363109491912377,-0.0230925795020986,0.05452805004930215,0.005830251091555639,-0.01998866964292975,0.026262251383179683,-0.05429389485331487,-0.0010709598086628858,0.07252235548281895
CLCF1,0.04701188542890146,0.0028513938707619966,-0.01783255931025053,0.06548469885618616,0.0700692272953221,0.042054592473516374,0.061414215231261685,-0.03707523021130574,0.03594880793917164,-0.03716713894434004,0.012307522620859731,0.013059678649870699,0.005843930375668772,0.07604308617841496,-0.020162168098965733,0.03329112123605129,0.015838722549283913
PSAP,0.08742681943786308,0.03457478099000636,-0.06813163184766834,0.08954858230434579,0.013320086146951573,-0.02446486953877356,-0.061919167485881756,0.04128553500814913,-0.03727172300929981,0.05641075073549921,0.12075894726414627,0.04377624748970807,0.10200004699314993,0.02389379381354724,-0.0462488260999019,9.83629787853675e-05,-0.01303681664717038
EFEMP1,0.12126306108391047,0.09474701873068106,-0.05366154036707297,0.034239222693934986,0.07766458072012158,0.10257503611999153,-0.03086238812995159,0.04875431095537414,0.014582816007576403,-0.011132945812929663,0.13468522606913724,0.07975244586399442,0.05193207521074958,0.025595164091527407,0.021677097077506494,0.0031085814374906245,0.09939044090147242
C1QTNF1,0.05531388548764269,0.02650159312021385,-0.02746824958181917,-0.0033628060107967796,0.04932851572480457,0.0545421940308715,0.03506556757833941,0.03116255105912625,6.244901712233794e-05,0.08451165695778863,0.02306211642622113,0.013358266702581605,0.04455603036214633,0.06218635241684091,0.04172578935751812,-0.0034814658293395337,0.08692568150790117
ALB,0.09895237116315424,0.035627776862511014,,0.02887188795388393,-0.04040065939795637,0.03258709990751511,0.0369173261821512,0.020896988793108695,0.011076222725099293,0.05435895924768169,0.020047621396992378,0.010927598338384591,0.07536560612047079,0.016507285859330954,-0.014142412437378625,-0.012336931134093983,-0.03792435050941714
CCL13,,,,,,,,,,,,,,,0.0069265626604401356,,
EFNA3,-0.01797822582778025,0.06931601990789615,-0.061433862301817736,-0.028037297583036885,-0.01782033495067749,-0.13612900656463553,-0.057806344676889006,-0.04750441136871004,0.0012389130868031355,-0.04168749116118425,-0.01765677415443762,-0.02246093300167941,0.12394561089989062,0.021159146669307228,0.02792724032998111,-0.015377481906049742,0.00511340750170175
DRAXIN,0.024340968342661914,-0.037082403917933,-0.06120797846634969,0.02540699200558738,0.029103385100472775,0.037736113802206914,0.031030320491173432,-0.02206615235620709,-0.014176499356975925,-0.022912475385213373,-0.011354435073282357,0.017501616377917247,0.04285133702694581,0.037795257525667446,0.034301573881876886,0.06787392849857435,0.00335692500924331
RAET1L,0.03461872047717706,,,,,,,,,,,,,-0.02438619985599765,-0.012535234902983335,,
NPTX2,0.012844663688716985,-0.017098635246262053,-0.04589991490785854,-0.005874809871430529,-0.03760313393935388,-0.13929030890324948,-0.07132325706073253,0.05645962851713212,-0.017023085191673122,0.005154781092420572,0.11274931101259573,,0.05528272051643403,0.024130342106737944,-0.07307124578385975,-0.038529679790648926,0.023717315150866822
FGF11,0.009899278187730672,0.019124988382175814,0.017520054531555897,0.06892755934446232,0.010811585462703483,0.12019371934914073,0.04483636610110483,0.02640278336110072,0.046186231768871634,-0.07895416101809231,0.053386372961602334,0.0005912249762229038,0.05174966816418342,0.026624305658986967,0.033920419858862266,0.05565375388022909,-0.036669239191585434
CD59,0.05070506490349772,0.0044983865816761535,-0.04103864608019397,-0.031860646549754734,-0.017937919148777955,-0.05353255425335519,0.014514332638141204,0.05174036465960299,-0.04174246340593714,-0.007188634185669395,0.056591214942245074,0.04078975469862194,-0.0012333089939902666,0.06687318028655802,-0.02511017047172245,0.045591188034678494,0.10906881573544185
COL9A2,-0.020557022807378547,0.017335173972283662,0.08930796897121365,0.003250584771932747,0.0017991066118796882,0.04200012609748407,0.011436841810572569,0.03188482186553891,0.01998981125455328,-0.0020908070049222424,0.03390058829994623,0.0083136719425722,-0.03601398516354202,0.0036254695693733264,-0.04803004457738668,0.036879999692056006,0.0007531732224296067
DLL3,-0.06511038308776095,-0.006625835869059238,0.11688901291965925,-0.04550647562725203,0.04835233871658434,0.04597244810087854,-0.04460616080605848,-0.06665673294322914,0.018112451232115533,-0.010244297766029859,0.11667512084095272,-0.021574152269481613,-0.011707318181532048,0.005554523085622469,-0.030378396263065512,0.0400795702212161,0.026033537958709174
FGF5,,,,,,-0.02525126205735651,,-0.015502170930235494,,,,,,,,-0.0067839594237779416,0.052249352457890065
LIN7C,0.03226622976752249,0.0031109887032593274,0.06604398163406508,-0.0697031048623845,-0.014546348858468942,0.012909794923505429,0.023560979515839645,-0.055183476846103245,0.03658249787530714,0.008304821593727791,0.05690607302009972,-0.01112751362356337,-0.019133978041578355,0.012724344753377474,0.01888201437406755,0.0444786299659435,0.04297101771939459
GDF7,-0.0001377849950241425,-0.0022694590583014758,,0.010007630398555994,,0.0841200915609283,0.011803215346309869,-0.02849540137677063,,,,,-0.0420384162914123,0.07580071415005954,-0.01781828736825202,0.010092436821125532,0.008204289454148271
PSPN,0.024167788816488955,-0.015265826991089148,-0.05119383843560276,-0.024722656193970002,-0.02539171703420797,-0.019539350037041797,0.017619510815033133,-0.0020772267778886694,0.0222710430558976,0.045203383604162255,0.0008610394046468366,-0.07347052584754842,0.10311608196575203,0.027039583064347235,0.01955466600173186,0.021353368562858095,0.03653088832582656
ANGPT1,0.10377807026679194,-0.032577260960929,0.0796778977413618,0.006888617213914403,-0.004237997234162479,0.07027167263730519,0.007940434140406011,0.07190453184577154,-0.023402796836969175,-0.0017483243322523052,-0.02362180713094908,0.061805414145389106,-0.044196329633037,0.037876536735162614,0.005782959222979519,0.023914323924787904,-0.022352751256989767
PNOC,0.00956126948290701,0.054231277125042845,0.0613098652919404,-0.024625699994130862,-0.008279353986122956,-0.09507889075726908,-0.05808929479708799,-0.027163591343755015,-0.029218687042594036,,,,,0.051458647860407096,-0.021124307431131348,-0.032728807609905326,-0.004478909312464282
L1CAM,0.005002971764922195,-0.0035092230242756584,-0.036944990830466616,0.07426391241600074,-0.027675432672149832,-0.08178156730810839,-0.06512482569589269,-0.10270684595740334,0.001531761835661251,-0.0399125926966273,-0.05162383969769135,-0.026774844771178287,0.0960521217246984,0.004966494444012902,0.08303390797886094,0.053169857409096924,0.04219930819188755
APOA1,0.03210705493181029,-0.026699579297576458,0.007081482832918763,-0.013698556473347426,0.0066547071308280465,0.035544454883631865,0.00424975892941386,0.06762759236385205,0.05434321412050367,0.015303379562964441,0.08161558771136007,-0.05635834214393045,0.04479697054832632,0.007484674841571028,-0.04946751780903016,0.051904244132591724,-0.03366215885378506
PSEN1,0.07301911301518774,0.01923748097532354,0.023634355420097168,0.020346802507151252,0.009754776669157951,0.02172284703102239,-0.03973488952115666,0.04556313572659566,0.03291543397458184,-0.011753135838816632,0.12475494629214569,0.01587245584359656,0.015497977174930575,0.06415837160440155,0.02577391371835853,-0.004745778551159283,0.06251683086649407
CALM2,-0.012754786928863816,0.007507530011456442,0.058275707344405646,-0.06432287495024028,0.044203005625689955,-0.13466905945203003,-0.05567577581892223,-0.043627836278939604,-0.023643955734386442,-0.02278766510172074,0.08047334206121243,-0.016711234281662574,0.028081426845525184,0.06622330443816314,0.03568317769826021,0.05223229248062412,0.01876373205769594
CLEC2B,0.05548342869696402,0.052975765471803,-0.06802524216757612,0.05727668079180239,-0.0013819505921927595,0.1512288343635421,-0.008223257854638675,0.12249329053264038,0.012906996776390992,-0.09176176178101998,-0.017878287430077112,0.020027492869835118,0.021292625286874443,0.02441978614497405,-0.029889434786133526,-0.03711116664223099,-0.04393464902302602
NTNG1,0.00979373722173245,0.011686182678931699,,0.01221434009155296,-0.018150268069323853,0.06302885735188862,-0.030232183314797136,-0.015323190001879592,0.07890549345515493,0.0597426570448902,0.03760856442614226,-0.032659015128936174,-0.032252631655190885,0.019174880410919394,0.004573182194116929,0.03413978972115957,0.029163584855737446
LRIG1,0.0744068021067699,-0.001236660354659995,0.001687364950392626,-0.059301898112591775,-0.03610625012674661,0.052613193540661636,0.013025399236336879,0.04007305022360378,0.052861329327028465,0.06685420443692384,0.11574469016597083,0.03851770760863099,0.05998133570804009,-0.023699570142714864,-0.009053069387059952,0.04399378121580562,0.03275015403632918
CPAMD8,0.07618996331264721,,,-0.0009196029139613457,-0.02467251786067,0.011998267089032462,-0.027383024472864455,0.01452370649516639,-0.013988806457781023,-0.0274551600286412,,0.04768707510980564,-0.03919489071645994,-0.023485122084791046,,0.017909263714700512,0.006209331175008476
GHRL,-0.02730013022821119,-0.024454018597926595,,-0.04013265670751229,0.010304779750567207,0.05595871982489402,-0.023383001547613667,-0.017289353131816645,-0.0006732798550435128,0.04248428513005237,0.16356070130826386,0.06196662196877378,0.07475088305526038,,-0.019273937232237467,0.03985904143170628,0.05540129273157974
NPY,0.0519644902179018,0.018112131142194704,0.20147449020254107,0.04953541506894152,-0.029375150968482814,-0.032182936658849026,-0.017601924656830917,-0.045878478220148,-0.039692807656273754,0.014860334901043177,-0.04713746912015186,,-0.03742044795821039,0.12153658726177106,0.0217455618331441,-0.009114644711209001,-0.015957691324593692
MMP2,0.03226676674182799,0.008653905282330992,0.053574034999419845,-0.008983979101319161,0.01912749561826153,0.14358227214986072,0.021573581887724316,-0.04901142479672309,0.05516406699909862,0.037816126699452945,0.17401960570963754,-0.00032483051371934345,0.02057068634342386,0.03030752710051887,-0.031239836116147984,0.01923026403425548,0.08476691844124828
LHB,,,,-0.00795881817957996,,,,,,,,,,,,,
PPY,0.020651110741481474,,,0.0054983267836829506,,,-0.020012535980960172,,,,,,,0.06947741402232945,-0.03907819981104065,0.07569187707823953,0.07090687614102759
ALKAL2,0.02718076025883484,-0.015474992295397973,,-0.021191266901427513,,-0.025900349473355254,-0.02455642527681162,0.03967604188703997,-0.0030452834170308913,-0.04388845519387428,0.2411161245415352,,0.015693606707059493,-0.006162191186481102,0.017881935843912067,0.06155196659803583,0.043105717338768695
CSF1,0.08361663191862395,0.047302530137737935,0.04164066506374309,0.04984173289178077,0.0351671971750958,0.05925954170803784,-0.0003436394264533668,0.015056759685248437,0.030750108438611347,-0.04138695356509181,0.1226577264527878,-0.11675689817042911,0.014153173077255408,0.036753271801269825,-0.02965330232256263,0.046593332515054035,0.05697757327919939
SEMA4C,0.01800712245895497,-0.010930881384925286,0.012763731618258174,0.04593569360780219,-0.02149405158902632,-0.00022359381100507198,-0.020255283732829293,0.05218584576333257,-0.0260518727496315,-0.05714516670302731,0.0025264777765446394,0.06029637771932133,0.1091139913674944,0.01984821782899218,0.029130345121319033,0.011123329079759993,-0.01185338699700457
BMP8A,,,,,,,,,,,,,,,,0.07327202682025676,
ICAM2,0.008911895496999106,0.009757770721016754,-0.003426272413561419,-0.010617618457687224,-0.013537303877943163,0.13839738353499248,-0.00033439439659401117,-0.03432545420467745,0.07152404467896956,-0.08813246704153817,-0.03155777333430249,-0.0322435915439714,-0.007337335715280557,-0.022534090928626047,-0.016627876015516997,0.0572789335439856,-0.010837213910902144
SYTL3,0.013431437659210392,0.035562770773872855,0.01777212169906293,-0.010787928639337096,-0.02973879757152869,0.08618792310299786,-0.001906347054870475,0.004531433504771749,0.02809982428254986,0.10762042345172837,-0.006354339749532838,0.019321097623224783,0.005235220475880099,0.011186121549451264,0.04291376337648093,-0.004704196753826877,0.05685883131505649
IL1A,0.013165295360576909,0.07334675445701629,-0.04785598454148613,-0.032028011708197024,0.0026420935967684635,0.12824320251626875,0.020822833659639627,0.06278630496237533,-0.004369761623821665,-0.032896693644260205,-0.027197926478194304,-0.00932913794858622,0.02394330297911167,0.08959673051988619,0.12013934423239772,0.015075188536870043,0.011818876750727972
HLA-G,-0.021196369754161358,,,0.02820571539408894,,,,,,,-0.053658376997882194,-0.03689068214047338,,-0.04572487893273339,0.014857895457465907,,
PGF,0.05019636227791965,-0.021718873376410285,-0.07337622417413517,-0.0504302585115578,0.011279385028674828,0.1253298528993471,-0.007233202370827672,-0.02617743162540871,0.04679930093665738,0.04378470593128186,-0.03980409278428124,0.012218399267351087,0.061129903345420566,0.010495668985720234,-0.048594749582956905,0.05383992850719402,0.07050725393786396
LGALS8,0.06322373803455039,0.0028394259058933044,0.025139353752461072,-0.011859271904647823,0.0452927868933502,0.029260147605060377,-0.020866044981346723,-0.012731947857141199,-0.02631414737448483,-0.0037168064711932715,-0.007823478573206028,-0.051891456430348926,0.018153191728779636,0.05225618904887226,0.03181216000656778,0.0015608054624986982,-0.032856256875254744
DKK3,0.011624175030107457,-0.023500408309835373,0.022364034514040926,0.033287453861743616,0.0009498041727161794,-0.11101087623978088,0.017563181542490824,-0.07799031407690274,-0.007103492534432376,-0.08218021324086638,-0.08982510394194534,-0.039061318243272095,0.1716479271154419,0.09619509128160761,-0.019130575142177406,0.04342767163644907,-0.008338705787478811
COL16A1,0.02100845922732187,0.01729912424528414,0.09241273632915416,0.032860232826054755,-0.006496230141442409,0.04166957643080274,0.05218473518153073,0.007653564927781034,0.09264194822482164,0.019678407136311887,-0.06705534378639852,0.02384071378801431,0.03741412677019018,0.008169623738799146,-0.005030871266575992,0.028098517286910183,0.04076582675704194
TPH1,0.027468872617400147,,-0.02450530577872141,-0.04133006431289865,-0.024219274661766415,0.0325264631604454,0.010671317273078774,,-0.017771279874797898,,0.014822146972871583,-0.03535617381802145,,-0.008527551066031536,-0.011824368696642707,0.004228099025122299,-0.0032859268388732523
TNC,0.06802519456790435,-0.039536679249157394,-0.13833248574243664,0.07274840297816933,0.06893393866449388,0.12117330233814602,0.06798156720875807,0.09214923591509361,0.04101051501858814,-0.058459265466503416,0.02947240652911122,0.028285943490192995,0.060422250516451725,0.0866078837710266,0.0039065666421452695,0.011432445785448697,0.07119058457547381
TNFSF9,-0.02767531026353752,0.0276576733207585,-0.008541394785505857,-0.029663501192248726,-0.010214361244333054,-0.047755174866836544,0.037277335727835585,0.007108385969334573,-0.008030125332784839,,,-0.03587401634182974,0.025941977752351138,0.022179001035734794,-0.027537205148839696,-0.005328599188026603,0.01851266747950027
C4A,,-0.015249911264126463,,-0.0019365021648781856,,,-0.023723857602523334,-0.018655737883929255,-0.015621630103701012,,-0.0045625596627018265,,,,-0.01800621054081094,0.13651008044835578,
CNTN2,0.040586030026723806,0.03881162268504235,0.09600013104525447,-0.015026967352845555,0.01183584502787235,-0.027469066137498027,0.03596812929488782,0.09502723299788782,-0.004125897829043226,0.016664149353739433,0.032561664764971514,0.020229568212317545,-0.09338370799842069,0.015975445751982096,-0.004530678824180014,-0.03116752453921554,-0.06210577458675125
F7,-0.015183385332687675,,,,,-0.005060112625872266,,,,,,,,,-0.017818289091236873,,0.009891614042880673
LUM,0.016381363713135293,-0.02248367670220621,-0.04707082142851119,-0.00023594807623880836,-0.022089699030731037,0.1744460433644409,0.05029700688335942,0.03284766909849932,-0.01416172174619564,0.0037023935807221652,-0.05815815958119779,-0.028796660639110096,0.045554405407191696,0.021188474157102857,0.011575962927438675,-0.017949161318336952,0.08360184308067947
BTC,0.18595218961092724,0.03161802500454023,,-0.058365490983654386,0.021365504714521127,,,-0.022736242984288536,,,,0.05424096542261842,,-0.03562427732324232,-0.01724310226274953,0.040124303798556596,0.06149940380815152
APOC1,0.04785176223805235,0.07696361376419499,0.08632936587633737,-0.08261393198102708,-0.008861789294487759,0.19649086580714592,0.0021853350578582968,0.08415846386037104,-0.03016420085528129,0.056967504047517534,0.01514445699709554,-0.09784060355291044,0.04664800324082114,0.019814589285203365,-0.027298630289454378,-0.029574689538890014,-0.025464027264171876
PKM,0.0668732698969384,0.026078207765655757,-0.06376256882613397,0.06890246727451918,0.012158548820174997,0.031019330148855693,-0.010333019097280016,-0.04091637471603829,0.00787244118971599,-0.01739563643909251,0.06731386109644417,0.010601213512154092,0.06953741909076179,0.04618398245433944,0.03861806972902043,-0.025076002827985912,-0.009788496902096112
TNF,0.0036862597564855703,-0.023829503340140175,,-0.0018786054697906534,-0.006706774960700172,0.036301865486675355,-5.103038565419889e-05,0.0823515170096361,0.018002966112151658,-0.03422218251042626,0.06794491782607533,0.038573409535264266,0.1267275158088543,-0.007507146205565506,,0.05858278885030933,0.06465776658022448
GNAS,-0.025705958172616956,0.011455284244088332,-0.09561751515824214,-0.04107807663803087,-0.039154246312990575,-0.11417062426638026,0.016511833713845705,-0.061360151210267146,0.010283567285280733,-0.023689477061431555,-0.12892881386560665,0.008462365106874129,-0.0711035802372776,-0.03129727164984829,0.015804230571116844,-0.023815295650787945,-0.02617522828604152
BMP8B,-0.017762359264516192,-0.04224461695925789,-0.0116066712712483,0.07346403094907543,-0.026210528652290576,-0.032884451424569826,0.013984829868486802,-0.020228407090389016,-0.0034360644524699365,-0.03692644759450275,-0.0026614330016789564,-0.10879220074337126,0.02095724221010512,0.03191802712631902,0.00468402504096873,-0.04050792657972644,0.04798103770976591
LIPH,0.05031465924109876,,-0.01758500169701027,0.0038726912074488764,,,-0.01912791453550797,,,,0.09646710566794307,,,0.03669287087255088,-0.028296231179661187,0.056705003130454956,-0.020858800192856106
CCL28,-0.021892019467167345,,,,,,-0.009659867225036905,0.0006648280486156846,0.009470173334875619,,-0.0014836545853621102,,,,,-0.02210113584955211,0.018964246371930206
PTPN11,0.016248124525671877,0.007843187320649947,0.09724130201985101,0.02430514396887408,0.05831226630233677,0.029057682918630735,0.050973393129771664,-0.011236746812218881,0.00017961925859174058,0.13044774900296213,-0.015858048534197974,0.036921430593716435,-0.05251365647535982,0.008220443938793242,0.041223759042785316,0.01312140623939252,-0.038811432185502724
ADAM12,0.0667418141745932,-0.01815969706242115,-0.011196452071382142,0.019159824301399456,0.0073190347965965625,0.08997080308991316,0.07992737597807217,-0.025894419047464538,0.06863635184211006,0.02663944842890826,-0.04985194449859771,-0.03564013334909569,0.030400817670991884,0.08796892847208393,0.014265258643664633,0.0015013789315918454,0.06655319631174718
EPO,-0.02091230354884682,,,0.03758978208345983,-0.025988510956767952,,0.06670089064062679,,-0.017771282484570536,,,0.0345726314985912,0.07685033136644279,0.0008785764914812983,0.06895516155151112,-0.023502721196529554,
EDN3,-0.02711090498185987,0.0020875104833358643,-0.02074319882372304,-0.04098906774474173,0.042145362685261346,0.04623983440433143,-0.031018445109431338,0.05143115107154538,-0.017954655672128218,,,,-0.02893982141743708,-0.020250284038949372,-0.036751352630384836,0.04863717577053394,-0.008918860288178489
CCL22,,-0.019279542872919372,,,,,0.058698750221749876,,,,,,,0.023906554381933485,-0.01495828876739565,0.05993337015457925,
CCL2,0.044656120164570295,-0.03187213515632394,-0.003285550510506549,-0.01198612818595424,0.03685386249475529,0.07070952415922377,0.0672693147749462,0.026555457857323588,0.016793491366179556,-0.07940365888261532,0.06975462267709343,-0.003938202638714736,0.07544747347400485,0.09396770529207109,-0.012997091129943746,-0.010857585400819273,0.08268659106617195
DSCAM,-0.03607557943804864,-0.04731518551106656,0.04761206032249554,-0.013890322644629834,0.058268338285379785,0.04885740301351415,0.01430218913621969,-0.046418178496968304,0.02942396406314615,0.04806600892645554,0.00365137901360498,0.03765834577929626,-0.0663741083959177,-0.030841662349906027,0.05083728650302594,0.0063526841519538114,0.04632588454290523
GPHA2,-0.017346327996964228,,,,,,,,,,,,,,,,
ANG,0.033213387106147296,0.06681652518551862,-0.07620489138258461,0.0854306098251282,-0.04250596591055957,0.041755121138190514,0.010302950814645304,0.01929313177103055,0.002587603562815355,-0.04746947722756795,-0.02258088221236833,0.1673193666501899,0.13397790429695286,-0.07982942945626238,0.013184195214832726,0.05935011318031124,-0.012624759736260134
FBLN2,0.005919682796164089,-0.03506041838809631,-0.024113124041275302,-0.02569351650293563,-0.010251582208065761,-0.006404427287001557,-0.030419951782901862,0.022019430647652313,-0.05239013856352859,0.00204594187310857,-0.023507670702938258,,-0.05211036942728969,0.016476748564902065,0.019116542229403302,0.02646633603130459,0.06279807436305876
VTN,-0.029420466693515796,,0.08054524925625495,-0.042338828468069155,-0.02620194842136198,0.042921893754311734,-0.02392672320505316,,-0.014766865798362764,-0.023284815256465977,-0.04658821351941869,-0.053461217564774406,,-0.01985593742933637,0.0468210239152109,0.06383626018851471,0.004378007791815876
VEGFA,0.03090935346675765,-0.014903072381330642,-0.13675723382169325,0.10319317378458048,0.044899247033943455,0.02313325783360886,0.05261737234458634,0.020590466559360695,0.027321372702760853,0.03154334292369986,0.0008076910225831201,0.02290519247999868,0.0654126465330677,-0.020444143270653102,0.05112402641460041,-0.053444669933660455,-0.03457701042172655
F10,,-0.022006378774916704,,,0.005800470428067098,0.01696585337593025,-0.021943314120812477,0.1461488369788698,,-0.025257743724082498,,0.05889716562861236,,0.016881308375628436,-0.016529476334834994,0.0217744860206934,-0.021613676383432423
SERPINA1,0.0696283692541407,-0.0010302354306320747,0.04447890658753383,-0.05080262670922818,0.051819394734328186,0.14700109494679092,0.00802501466139511,0.0654309412005362,-0.012584028935585674,0.13515137085962942,0.02586122974797005,-0.04929907578593499,-0.09961801514278427,0.06266511294129441,0.010558492765085711,-0.00756536556193063,-0.033778469437365885
VWF,0.04651396501971865,-0.012280448419377667,-0.028725466187296263,-0.01380709435799261,0.013522639533403838,0.1457037239444284,0.0376084646518354,-0.02646653015109105,-0.014787091400603332,-0.06200806652125853,-0.018622764835983737,0.04299198220504293,-0.035354806835420825,0.00017362391282015616,-0.00567522958028457,0.019018019234938562,0.006792991259605275
GDNF,-0.010140253359948347,,0.0008497728300495583,-0.026781899079408835,,,,,-0.017771281100600056,,,-0.04844893551385904,-0.03225262264937308,0.011832297220560232,-0.008417394866348502,,
VASP,0.05755702029174472,-0.030968645918108998,0.04542346052129691,-0.022994428403186534,-0.01802559387348932,0.09489583580719042,0.0001915939268517081,-0.01535376360815916,0.044973299799624326,0.039890829785439445,0.07091918814634239,0.05775952794165465,0.06487630481440156,-0.022342744012796543,-0.005370282994706588,0.01898252701638408,0.03440450048966099
ADAM15,0.06377665518188422,-0.04596602492676629,0.048555523910261876,0.023469883358046513,0.03873901141393577,0.01833936937023433,0.029572842013785922,0.03120116401473488,-0.027937905787946336,-0.04884712699409234,0.030827815111426734,0.10623154991972604,0.0588109944916466,0.019571490481095268,-0.02681223669625443,0.12945490103611818,0.010658099631137015
WNT2,-0.027224567798089405,,0.04806661639613657,,-0.021054634169830742,-0.024634888448529655,,-0.026245500179417194,0.0038859615560613877,,-0.0023225900205639653,,,-0.014535126064097383,0.054117008115036044,0.04427966085667047,0.03795189308475738
CALCB,,-0.027892487763071537,0.017699461065515718,,-0.008218963844664483,-0.025251261782942826,,0.1909875278195241,,,,,,-0.010351072636130271,-0.011570373512937613,,0.00415463268198534
OLFM2,0.012132155971297806,0.011689768504401244,0.09472009124512767,-0.03742979588736964,-0.022753505294451592,-0.045695702483090676,0.027202499118856863,-0.044686242306637425,0.05945903101863494,-0.001265394288375681,-0.06160363414654983,0.04200348589493837,0.08754946555719317,0.013467405151611744,0.02356941820939514,0.045589390188195626,0.028751036209512564
MFAP2,-0.0005870523445218401,0.06913992653708498,,0.049037890521098706,0.02163657721151112,0.09372986897466902,-0.0015810278898491792,0.00556458372142941,-0.00935723580038873,-0.11766388267324142,-0.001595882509311675,0.0634380645085785,-0.0021042245377648748,0.015389539842256704,-0.023752904635283914,0.028051322734740234,0.028272716746388236
