,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NTN1,-0.03410349837791835,0.0029524357945895367,-0.008202652005895459,-0.0019118549884253732,0.12433893821810299,0.0867906719738982,0.05312697832462559,-0.011768780050759051,0.06677863750726032,-0.04772433389343139,0.014692112763720542,0.051256083648293156,0.006418462627593531,0.04366419284000061,0.036105178342593816,-0.07518977292233149
CXCL12,-0.03364481877016937,0.003092418635723852,-0.0072630377617628975,0.02632972868563289,0.07109117021977791,-0.03921049194996525,0.004627465192352294,-0.025246879184642856,0.014505646310542237,0.013125203612631114,0.052511833423443476,0.03733982372171768,-0.0023927825460548797,-0.048464596494058466,0.00832338394444705,0.03166573072361224
GNRH1,0.029851555387789653,-0.009157395936656832,-0.003084999503676441,0.06940711883348491,-0.01592611163357716,-0.03519719646833299,0.031518523269702996,-0.005375997248252964,-0.04462268341069553,-0.012198956666892214,-0.02909985796018861,0.008142816713550629,0.021597387038002718,0.04530846904756749,-0.008619522489342411,
FGF8,,,,,0.011540817642241087,,,,,,0.02057306779176023,0.0561280046918694,0.005880899049525139,,,
RIMS1,0.0007075004749676086,-0.03448756738184608,0.0025398425606441627,-0.018030820972651476,-0.05172538663803604,-0.04692571922251056,0.030600984140984916,-0.019495478076341874,-0.002580248594342143,-0.034263440548903075,0.022757467442182926,-0.016207070565976398,0.03509039563886507,0.0367622712002364,0.006669768595223063,-0.12727551870509773
FGF14,-0.027637471493276645,-0.03185670909728714,-0.033153782985879836,0.018173089143295875,-0.0038787610382698726,0.013644248750540286,0.003705443309661326,-0.011090976108697553,0.022703990796997777,-0.081817080413287,-0.03041819260891135,0.01917207364875993,0.0005103410041825256,0.005974686662247602,-0.07767287655347181,-0.009505563632992547
IGF1,0.021283415060796652,-0.03949189210553199,-0.020519715929825575,-0.038568802343548376,-0.026142257028249738,-0.02356451422232645,-0.0005691178193726822,0.012993628711309492,0.03889787571182275,-0.055313511434457355,0.10413345015773887,-0.003851670002324564,0.011415038521225145,0.018886382357078027,0.014581583343440853,-0.015973197495939256
TNFSF10,0.043604779078053886,0.03763868566600436,-0.03718806943832367,-0.003194150343709127,0.030310221151331827,0.08372404891726103,-0.0088617613612435,0.046237261304692905,-0.035661140065391145,0.0686649037164376,0.03482325987502879,0.02917112036160445,-0.051899405368548764,-0.002979517367857862,0.05459546796205256,-0.0038561924807619945
GDF5,-0.022506247297395532,,,-0.017768337810348433,0.06087923479765085,0.013989902929770273,,-0.012043792433521638,,,-0.0133040191701868,0.009976257516812652,0.08306121666132982,0.002252406547694196,-0.05106259904678852,
CHAD,,,,-0.018980297458887897,0.03774773606655207,,,,,,-0.045398490791845394,-0.029190511214819945,-0.0014234402749181624,,,0.05487954013662718
RGMA,0.0081738915421714,0.01954056226838499,0.0078989569800044,0.0003412209719420123,0.10355263587421344,0.07173087534041134,0.00822524799875202,0.030816395391807104,0.04018612113513335,-0.0026875173509785287,-0.009519741567387413,-0.018258964058711243,0.004109659555899838,0.12480037147643461,0.02539994758363297,-0.010852050325087223
WNT16,-0.046904718940549456,-0.013004429556729822,-0.03275754526925975,-0.011678251800235111,-0.003988743507012109,0.040360735029915655,-0.015838267515071898,,,,,,-0.01847734325156398,0.039402245040402434,-0.030854174526916228,
CX3CL1,-0.0007072401131900158,-0.046686253339935035,0.037987045407214697,-0.04412543634234332,-0.04073584229421372,0.05705396889745468,-0.020511235101182777,-0.044272166923205396,-0.0025754571832669253,0.0018284861996377363,0.012691136759883622,0.028792006665172752,0.002299532133051148,0.08850147757893999,-0.021392939482859374,-0.017302048631230374
FGF1,0.009082586333552852,0.021709327260485453,-0.07675903739455754,-0.06148283677066887,0.007280305640604243,-0.05036188736585407,-0.05366043032115575,-0.03816823336213721,0.04410833735944094,-0.03126594547949813,0.03410554010614674,-0.012457489221120324,0.009351657287415119,0.022571377337171416,-0.008902885084528717,-0.042112103589008784
ALOX5AP,0.04555704008540656,-0.027398429749651447,0.0308826391352865,0.03728762343429551,0.006501181611374558,0.06847642577117341,0.02608951757016322,0.01061346511466833,0.054041398975826535,0.0575870701622523,0.08254456179230706,-0.017471679186017334,-0.018703129751917697,-0.038277788504208675,0.05644258176920035,-0.03763580127953245
IL1RN,-0.01655382381778721,0.04328748959380506,0.07051156261362201,0.0003331606780454076,-0.021861871056381106,-0.01284335306737895,-0.002460461761255496,-0.012934660770809974,,-0.049579032591301565,-0.010864905664191718,0.09201233097008149,-0.051483254839558,-0.016503219889498853,0.04945785584845621,
PCSK9,,,,,,,,,,,-0.019638523331714806,-0.009976728491485277,-0.017935148055642045,,,
FGF23,,,,,,,,,,,,,,,,-0.04052481645837264
NPW,,,0.025168634131349957,-0.021219845862242747,0.0416200541805792,,-0.012773354094829612,-0.014406395913527648,-0.016774318181195482,-0.006459462372602751,-0.017873191637201403,-0.007991932338948564,0.009922193158451382,0.0653038363680085,-0.04999463901108766,-0.03055283236689198
CXCL9,0.07427338233034043,0.04252695541065598,0.010675436156675624,-0.018624094057655614,,-0.015533295580889814,-0.024851112181074286,,-0.04584852997377932,0.027615780778957554,,,,0.05379244178790995,-0.01838364913929825,
ANGPTL4,-0.046907376792448746,0.009534340262748598,0.08344666644191162,0.03731649429020358,0.03812832219111539,0.029552079625061203,0.015026640279769155,-0.0017426048440158345,0.01698094062849267,0.01778387333615276,0.03585217212098115,0.07424386892835722,-0.011097899379338484,-0.02750192787291886,0.06935902540170152,0.06631474631630606
UCN2,,,-0.016460487740387768,,,0.04288879397821762,0.06281655114000481,,,,-0.03395709345521111,-0.007365436926348082,-0.020266628093455745,,,
OBP2A,,,,,,,,,0.07847849668639391,,,,,0.035115986441099874,,
COL4A3,-0.02949915777478673,-0.021049987038091588,-0.020306909227882752,0.030146995979941006,,,-0.01866289549689137,-0.01631218315649832,,,,0.05717919492884103,0.06896934185574972,0.0681243738752571,-0.024356027192162847,
NRG3,0.02511384930927297,-0.03642088514752812,-0.05386800495135007,-0.0025243772790945317,0.009687635159067523,-0.008897089829746062,0.03257554427500458,0.00911078452184998,-0.03000034928721329,-0.027781392170356307,0.0210925687686255,0.09185941328271705,0.06719444315240601,0.0978412663377558,-0.002562310396452375,-0.014765853189544249
IL23A,0.004265573556668546,0.02021309405701677,0.06267414932194104,-0.02052387193079004,,0.0064262194196172025,,0.014152565413300818,-0.0319534849464835,-0.04595252882054901,-0.019638516480974855,0.04027872486506971,,-0.004528331792994827,0.06600213939159323,
COLQ,0.0033412477689271584,0.03199493652059181,-0.015217505920097855,-0.008781065964488745,0.10110916611915438,-0.01196828178293672,0.013505717693402397,0.03856808568819254,0.053565488431005094,-0.03447305050303435,0.059623475103250424,-0.010398357464874247,-0.01744430792103021,0.04780525723891162,-0.015585431289707598,-0.04375810425102482
SCGB1A1,,-0.013196371097944188,,,,,,,,,,-0.00713333205848041,0.016154917786631143,,,
TNFSF12,0.01338299050347443,0.028065538315161308,-0.007938269849325849,0.01863597030906934,0.023029478768603014,0.047070165717907286,-0.07499796611616244,-0.011200204982134494,0.060165967943338776,0.01811792864241078,-0.007360495234874054,0.005768814817662908,0.06469863621170005,-0.0424741117989734,0.006007159432115569,-0.0029503979279287638
DKK2,0.0022073496542053613,-0.015485761854362928,-0.016703158699203347,-0.012908550790692346,0.019198145992947075,-0.024237991549545878,-0.01479130460344416,,,,-0.023181905240080635,,-0.023885402150022907,0.003998398567786452,0.026966313203722787,
FYN,-0.018857099664094584,-0.04059059927087196,-0.061711571507244045,0.012896884571442996,0.08789471037613736,0.05863614043399425,0.005296517562452199,0.03776759307767805,-0.01992962343616688,-0.06609540125697572,-0.030943169431521974,-0.02411030356405011,-0.025094404781641055,0.06902321927791609,-0.06162563999372004,-0.0631367963169291
ACE,-0.030313631243899398,0.09661903186967521,-0.06151397992845526,-0.029953082831176623,0.053041260636606816,0.1282030428547299,-0.012090347795744895,-0.03653137360323915,0.015125183826654369,0.03577214701985028,0.045613837992442174,-0.010776146267413186,-0.027668213709764022,0.01613210419689986,0.004895595651839932,0.07566309549290509
IL18,-0.013823384073806896,0.01816901953570827,-0.01774480407936392,0.0197606150330574,0.029305396693742887,0.04350253403874039,-0.016683799333053792,0.03949128625245284,0.04198371172439245,0.07943173716768168,-0.00048623842725990676,-0.020657380510415244,0.02156984348105684,0.04122187506051025,0.00505380936946605,0.016401885109938574
PPBP,,,,-0.012219951533397598,,,,,,,-0.02404547482411862,-0.030776475749683643,,,-0.022772418678159687,
CCL27,0.06998691373550091,,-0.031385060642667925,-0.024623174572268283,,-0.020432754222010473,0.04788360501509327,0.043110480482416204,-0.03195348410759826,0.009520884679599901,0.025107256799726484,-0.02440952411855248,0.02407829310792745,0.1214853536961314,-0.028428119257543873,
SERPING1,0.031094345512497904,0.07357187195377367,-0.06190867635877551,0.03927975415192037,0.005636733040593635,0.11916158793431283,0.04474823111169362,0.004663932059952626,-0.015239937668228553,-0.03703991471854802,0.0896478317334157,-0.009227247652782834,-0.07648519865848596,-0.021043272991057294,0.027995876943081775,-0.01266851579482114
AZGP1,-0.0034588354925502965,0.056288290451219164,0.024336172978553942,-0.027892499034067115,0.06341705933153467,0.02152851419570854,0.03705901501216088,0.03142686004321368,0.09460909160542777,,0.0290354038380414,0.0079634496978913,-0.0006529403112280585,0.051953047534754944,0.023553886382138324,-0.015835957768998012
INHA,-0.030594038026017106,-0.0202219577829563,0.0648184785042702,0.011695195947761385,-0.002283541296415878,0.07892573747546737,-0.02626802097275824,0.09745523178448888,,-0.023308780267487436,0.011470884192719775,-0.03023480847893512,-0.011526894563434201,-0.0037683650520346783,-0.0366779251839906,-0.027572876282885038
SEMA3G,-0.019936040881744024,0.026707743023198033,-0.031032243777419213,-0.021112796425234667,0.013824833831491733,-0.026170506397659634,-0.022878925220863978,-0.01840728344528259,-0.03161313277993914,-0.05212619589315546,,,-0.02975535571130387,-0.020245099147152473,0.011288100384622544,
OXT,,,,,,,,,,,,,-0.017376866167174505,,,
COL6A1,-0.04664096566466706,0.016399371614165263,-0.041007622152195784,0.0134087603321603,0.1353590623642966,0.06374017931117831,-0.016670401274658263,0.04624152654510183,0.15104600482233468,-0.04192594498401421,0.0948822401585288,0.03803197339144397,-0.034308975141232906,-0.06397699807959624,0.05323922237920647,-0.04710389452742813
FGF17,0.006401589678201136,0.07556689207349594,-0.02137266089093331,0.048465298040173896,-0.006158109745921581,-0.020044163155036918,-0.020959614200473323,-0.017125293627148493,,,-0.03917672131723231,0.00812635460529719,-0.016845121030807472,0.006576348722896812,-0.003914941407751677,-0.029833305650061558
TNFSF8,,-0.012809740598932407,0.0786316950987435,-0.012219948365911846,,-0.012843353177098574,-0.011811474318288597,,0.07826100477790544,,-0.026091150159273886,-0.013432802597534571,-0.01847734569038499,0.009564505018900651,0.05659718690286098,
FGF20,-0.031656578982318495,-0.030534466928774817,0.020645993839591408,0.005615022291520976,-0.01911193726798061,-0.0016830854389905058,-0.026873554529663106,-0.015748683965303895,-0.027573048280119746,-0.033632030186094286,0.036392236876964426,-0.04444699699868707,0.013277370729843866,-0.04425622206341493,-0.01898300229421116,
ICAM3,0.022095755232187125,-0.026495760866128933,0.05095468960802399,-0.04387235063511525,0.03200315464928354,0.10770814520393197,0.0032302529218505,0.047845340756511805,0.06581915878406236,0.01837353667109032,-0.0364286244197248,0.04531940858971314,0.0024637802974179506,0.017542230917891186,0.025232235888717657,-0.046808227138053576
LAMA4,0.00011762687097328681,0.08126603268740125,-0.021412537294662498,0.0011744923069392397,0.11026380785259206,0.09832580926944354,0.02635692897643608,-0.020241358756263674,0.07272616997046388,0.09463238492955663,0.06528915926725015,0.0223968498863944,-0.04757410363812983,0.03157889300944949,0.002359315143555866,0.06350617228424915
DLL4,-0.019691818750168427,-0.03142611620515004,-0.004397941542064454,0.019430928410419254,0.08976960138616195,0.11507189137950577,0.03517745283507425,-0.03338903068961278,0.09335853977514909,0.04489990105774083,0.07071923062087049,0.0002783220049382316,-0.0001784125273939899,0.0042246728001760075,0.04101576178200329,-0.04375799510319794
SEMA3A,-0.021520736384195625,-0.01020277755098224,-0.03308555249001524,0.02214259173395818,-0.034421431201528435,-0.016916082333532582,-0.022246206219844255,-0.0256246956273251,0.07496587612304988,,0.030324751839158347,0.04116711977299276,-0.005786664566660429,0.008155791462189442,0.027916975705450407,-0.018572965386551725
RLN2,,-0.0137568117068917,-0.00711134127246083,0.0007154293912976634,0.02677623286935399,-0.016494115465427738,-0.012031461499299475,-0.012407469361040127,,,-0.01804196696360518,,0.071217872376167,-0.015438538274165406,0.06711028903394839,
C5,-0.006891399574830116,0.006959682714649156,-0.0021524759352880935,0.08522330147267108,0.14520496574331215,-0.002719370663533974,0.07130660996830122,0.02412674309426637,0.07710190796564131,0.015911153508425296,0.07593856854106551,0.04862845628831456,0.032813507890165974,0.12810226033923253,0.0053981995436672,0.1988284621192524
COMP,,,,,,,,,,,,,,0.009227457058225419,,
EDN2,-0.018022189487155164,,,-0.016071274987678373,,0.004406705687202081,0.0041948213607466,-0.01189064776201749,,,,,,,,
C1QA,0.038515151154207616,0.00990275787011464,-0.014891520952715029,0.04877393928843454,0.09985751003898401,0.0710364026588828,-0.004712706022859988,-0.01108213011624692,-0.007497963831960353,0.016046404843724715,0.09682078569437956,-0.03962057969924571,-0.05620733729233214,-0.037067061312489984,0.03252762746114518,0.10247361263211727
UTS2B,0.016471406903014248,-0.01564871808600658,0.033317997947340514,-0.013403014421553951,0.0050586592254752635,,-0.01039990465138052,,,-0.03193205472444834,,,,0.08638046241138342,,
COL9A3,0.018532778941407736,-0.018154782969762882,-0.02943438032306539,0.006804581065031697,0.11804607742005142,0.04990161997441228,-0.032953453073696244,0.02772721770947362,0.017492965571364132,0.0733467171520762,0.05535809428035991,-0.012364104962147914,0.035301234307213124,0.0833385009708591,-0.030239475306246235,0.03928466095329049
DLK1,,,-0.03526974582787337,-0.010916219730322743,0.05036287661481426,,0.055678033519408074,,0.06335936797218047,,,,,,-0.03430561809712224,
HGF,-0.0032277160997645146,-0.020587523026177956,-0.038207594382657604,-0.01825376955542391,0.0285800127644704,0.004823098916629917,0.03924731282285981,-0.018897954778655583,0.0276248709158299,-0.04364426214356371,-0.010905120210222387,0.027971021787625564,0.008379895699270282,0.10868040741814013,0.03129936711962975,-0.048757028072052074
P4HB,-0.04045171038036625,-0.00843007693032934,0.03248415638387724,-0.007906631118503985,0.09787293827420597,0.05162289242193948,0.016780194341438667,-0.05595966978961698,0.03694741296284229,-0.042780098824345886,0.04026410872671675,0.02061833101389656,-0.08833403978678207,-0.05442546948076776,0.0668774151026239,-0.008943725512388489
ADCYAP1,-0.012853419231975607,-0.019440089449439233,-0.013248281664661318,-0.02206022947210517,-0.0003217292102525756,-0.039981687796537574,0.0380755997977435,0.019051128525097456,-0.04599557364291868,-0.03644314623390379,0.04795483680030465,-0.030926964188643918,-0.01324841975452838,-0.0272150677107639,-0.03413477406855472,-0.05689183782296685
GREM1,-0.02535044574634445,-0.0012777238142732416,0.10989935385542889,0.001394653138750095,0.06172388354885341,-0.03944283439549073,0.020754115069023457,-0.017585265516325676,0.07909017688254028,0.0008470083210936497,-0.0016207210491612839,-0.005779611054057886,0.015078081907057523,0.040597510392826455,0.052945642907194106,0.14244188833890034
EGF,0.04775335030201691,0.05498264843195033,0.0016362115092558558,-0.024904791299596128,0.015815974102701733,-0.0268091303823094,-0.04154103689660134,0.07937023870673021,-0.02895009070639253,-0.00648985426548794,-0.02205928023719057,0.009151933616242778,0.004748968565636715,0.09635628753821913,0.005597952035500657,0.07513881641638048
VEGFB,-0.0032283533944129817,-0.013253408744859616,0.0807138083626867,0.028012415173574966,0.038873714742429136,0.050014876851204496,0.06756719477479918,-0.027102372423465318,0.028283451073285996,-0.08696684214364146,-0.0007322645754126307,-0.028687481850791455,0.006938938215768504,-0.004211692878307272,0.01872018022265713,0.056856610134250724
FARP2,0.024393000077018518,-0.015425210341019185,-0.018618946185571333,-0.0036851184615337438,0.1347547868453714,0.02631210989955108,0.003806112341014605,-0.00919543473068201,0.03853796204723863,0.011289353588780887,-0.02446176454795623,0.03599494539067948,0.014447582557248201,0.0956866426554176,0.04838097301920825,0.025621801782920735
BMP3,,,,,0.017624772269957716,,,,,,,,,,,
IHH,,,,,,,,,,,-0.023617288697426436,-0.03027970541704448,-0.02002026823359651,,,
LAMA2,-0.02728093085526609,0.08690792913394807,-0.020172881992852002,-0.0012859639393332874,0.07070437620678834,0.06717577178696796,0.005285256135909115,0.05690409518047294,-0.0006371556980154001,0.07727062577518971,0.00433818900117315,0.012125018482029763,-0.00978643306186533,-0.03474003755405148,-0.051177750249798745,-0.07325989091696186
SERPINC1,,,,,,,-0.011126958482769156,,,,,-0.024822805642387258,-0.019771022560070618,,,
NRG1,0.049906945813134464,-0.021371434084632896,0.0510009290065329,-0.024717332670590543,0.008352544917171014,-0.0011935076035768193,0.0010625283256172446,-0.02506015474318798,-0.028497808465929506,-0.060289381934094645,0.04336265778473054,0.04079446683031807,0.010873715701365774,0.09305533989508302,-0.042111662985138486,
SPINK1,-0.04101177829916071,,0.08933883857802291,0.04380188874104468,,,,-0.012407469361040127,,,-0.01285478616120084,0.09936929781598348,-0.02430256533026029,-0.020115710819004755,0.08713506240931308,
EFEMP2,-0.07230977535774119,0.03579740200218558,-0.025917628274126556,0.017687604221621422,0.086730863997376,0.06305788410332373,-0.02485058305080466,0.028185460329355743,0.03330962784442565,-0.04728000949208173,0.032297049621909775,0.020410759828084473,-0.036419446240850833,0.007809430026860408,0.012832266907748524,-0.018989245658851614
SELPLG,-0.000315201478333379,-0.07588610082787844,-0.03223808140380664,0.022092912568687104,0.10502355652198779,0.03347700511426823,0.007574179333772013,-0.005382247363965077,0.04713213970705588,0.015614645107895737,0.03987393975210334,-0.003045719838515472,0.06052907508286581,0.04552609430728577,-0.009824873859053064,0.04174246664958641
GDF6,-0.030594035039654296,,0.028124544824948843,,0.022005939129816746,0.0744588452366725,,,,,0.04836976385299155,0.04490267186258209,-0.04815792882491989,,,
HLA-E,0.03053235880035658,-0.006914029740939537,0.006101588298182682,-0.014258822016100906,0.08564769347847673,0.08636536371754304,0.0651907437964294,-0.022041549601480317,-0.00953507768323941,-0.009867445704773844,0.06768926328463065,-0.060184567833009364,-0.03236181669338974,-0.03204844019546431,0.059442268757923244,-0.023305075538147417
PTN,0.005498456339744343,-0.015379732900489345,-0.08655414180133246,-0.010947609983769169,0.12767633598379913,0.08573817990669091,-0.01579671287831081,0.04250356611311148,0.0805360001003715,-0.05455768233499384,0.034695281604707195,0.02083230188866479,0.00799088645967448,0.14423505908016135,-0.03973131105663888,0.12651783630832708
CD274,-0.018828927374338195,0.037513340054707585,-0.0029650988748341567,-0.04052136070969513,-0.03728591042452825,0.09614349138245326,-0.03887853424038125,-0.020419483827868897,0.01930953905766555,0.0012718574636913788,-0.04202299084308773,-0.00034742026838604394,0.013257560337763976,-0.014459364887759995,0.09275051558498912,
CD14,0.04095568843566395,0.03383789533105686,-0.029571191068202576,0.03641117747117908,0.08800774168591086,0.08581068996162138,0.006967314643150435,-0.019714320221740845,0.08315789923940868,0.04638136200155646,0.03894356517939172,-0.07588889063499543,-0.06508965276815097,-0.03154619115572394,0.07514101011891347,0.07283001504121875
SFTPD,-0.02907949871900125,-0.007235135365589807,,-0.013723316173272925,-0.037785626000239686,,-0.019097899325843843,-0.004999369328263041,0.044105785346170025,-0.057606493723233246,0.07816523578217248,-0.00761644083910049,0.029599617312509995,-0.04659525811697169,-0.032184729142118784,0.08022091563875701
SLIT1,-0.008126102889029352,0.006075036536185118,-0.03369521920504846,-0.0327794885790906,0.05438359112448591,0.08017536633720888,-0.030670054729995067,0.0036500933276750512,0.016772005453069228,0.037832109595920295,0.032380743716446926,0.037375071911937445,0.03325915838687589,0.06496513530192424,0.003476176912685527,0.1301832478625489
LPA,,,,,0.07396528627710727,,,,,,,,,,,
CNTF,,,-0.016703156982114737,-0.01221994948122345,,-0.017257035583478884,-0.009484823446895581,-0.014406395980321642,,,,,-0.020266628093455745,,,0.0263771936259826
BST1,-0.004207572837429309,-0.03335330758634058,-0.05022043542454827,0.013022350606791556,0.05820337623085997,0.11136170791638687,0.013066474715036918,0.08697748469942093,-0.0300712233525421,-0.0018783758890936252,0.04698618284363235,0.047323077584137604,0.017462715149123016,0.07885612697022785,0.11216325464215914,0.01866482358186945
AGTRAP,0.01929835352969931,0.027492973964705555,0.031232162916180493,0.006579766488141873,0.10479888528464779,0.029814072645931698,-0.045974578192788364,0.027239527041537818,0.03183793591998759,-0.0583953483327334,-0.007482231089884242,-0.009389184941206736,-0.02713427252590908,-0.003933719881838446,0.018932123679510963,0.05653160152695983
LAMC1,-0.03677414997759202,-0.010302026160508971,0.0323623939726359,-0.02260788154593737,0.11104686306442746,0.06783821856102766,-0.024654958722382637,-0.00579450522778106,0.07371763253668173,0.0870556952007453,0.05094337599734487,0.06614131837866456,-0.07792965666668653,-0.010825731776879018,0.03950673970891771,-0.024113723215643115
COL6A3,-0.0279204418700232,0.11195370547725488,0.03361833332824324,0.016796846139498885,0.12250076455130592,-0.01376328874923914,-0.019665034379330818,0.024806419294939718,-0.03927913828691065,-0.04006556882928703,0.04929228519459519,0.019287212720079033,-0.059434864100873556,-0.04528956037250536,0.062122460038244405,-0.09013404663547131
FN1,-0.017350927695438688,0.005732121121302561,0.02964025032828401,0.025124890507493478,0.11941874196050596,0.10858796163852365,-0.020463549828174145,0.0038118580679432816,0.05894212093751346,0.06592169972769028,-0.014248765941763891,0.041524463058369404,-0.04956165977606999,-0.07678691291640846,0.03754130403301184,-0.053977019046370305
MIF,-0.020482789567692786,0.010047274731296595,0.09699739198274628,-0.032789776932142925,0.06961311102149027,0.04184754109297028,0.03662946155625203,-0.05600142927105769,-0.026909786185106536,-0.0709172302636392,-0.04770549695151577,0.04902488828724614,-0.02418533759312588,-0.004642971679219259,0.036463070138834,0.10944213081114053
JAG1,-0.022716348457460765,-0.016877540667099174,0.03843701371923527,-0.02728907895446422,0.1370062845009464,0.12406535859427051,0.010488297279461016,0.042136345233497054,0.09423965475801101,0.013747585600909782,0.0034650405335520996,0.0006131967506478308,-0.034775199154830246,-0.04823608560592113,0.0337678073243375,-0.07414615649913095
NID2,-0.008658167281615637,-0.02400641035362645,-0.02115263101816933,0.005897140500311973,0.18193141589121486,0.05125758573122878,-0.024966708093787916,-0.009743751676163093,0.037572672233882935,0.01602383840728815,0.030940064357452692,0.004206129035105773,-0.01549336060657997,-0.02012850581045978,0.06952967850232178,0.0019901777184563505
EFNB1,-0.05277195135315736,-0.0038207354617521465,-0.028394094119232802,0.014645572155557002,0.10775605702133408,0.028815736364483098,-0.032506814688928985,0.026313375412025677,0.029847466373250187,-0.044781666298758835,-0.003122198122784843,0.019500720834058627,0.005999427360068351,0.10539000181547478,0.025884378724415697,-0.03313005022779439
COL4A2,-0.0026554983382537384,0.007271327716302796,-0.014019228304632411,0.04626115632931921,0.14418113162535057,0.11176184533253122,-0.017507912384555773,0.022895708201925647,0.05114735549357919,0.0883973458685443,0.01960618418256571,0.015725835585071325,0.019447067808551176,-0.05237705927038382,0.049405784820871795,-0.007322904977762249
SPP1,-0.014986193003102057,0.003647173942540916,0.04993070861826228,0.033350248910841276,0.11359688458054705,0.08988419147381477,-0.011288343623360387,-0.027452419817585453,0.045760200357141824,-0.034342687572872455,0.005627554098099904,-7.781721618053065e-05,-0.09007276595379977,-0.020708900557856052,0.07689543452222869,0.08336993722053819
PODXL2,-0.021114527744864334,-0.02405327433311902,0.005008657794121405,-0.018925515915635432,0.021681310284131273,0.009369586383072953,0.07580863312033082,-0.008116494782545971,0.11884586587962871,0.11716117252824115,-0.05162103264128589,-0.0646032098817872,0.03506290410316968,0.1035172197845354,0.010147414873119763,0.016914823593717567
FGF9,0.0033419116218529714,0.05972014383505451,0.007205300233934635,-0.025651000177505073,0.03397274894930903,-0.040058293918406485,-0.03318921443270777,-0.0010984373251164833,,,0.06572359943839011,0.042134381551385346,-0.01907741875236173,0.05993665237091855,-0.03573974356328206,0.009596334945776566
ITIH2,0.05197660949939704,,0.03152263866910241,-0.018624092908938263,-0.026579753310500918,-0.016803102083064295,,0.047085455082690714,,0.09191541556177912,0.19543757644632034,-0.039891362812536066,-0.022880561621700587,-0.030608230310267194,-0.037910191235725005,
ADAM10,-0.05048960405590108,-0.010154983500194847,-0.02094426168919716,0.0061334762672549635,0.013246582675496195,0.0759264926760762,0.005338837564144062,0.03701210108150641,-0.06537980224856813,0.12458704430710979,-0.010915877376093187,-0.023035623357002172,-0.06055301801805397,0.014821426230538157,-0.00815148707425503,0.016753972661045637
CFH,-0.00812221512668315,-0.004198538180696085,-0.00839120759144618,0.010192125773749288,0.04535128037923221,0.06539875793280124,-0.0352664477625385,-0.04435677421811324,0.0328105181445497,0.023226418072315395,0.03890646504716239,0.003409513205794906,-0.017207946201010373,-0.0011848559417159564,-0.05713941268744637,-0.06268827479593304
COL4A5,-0.008520342625828724,0.03349817225492582,0.025748530842937815,0.030483345205851824,0.05030166891206077,0.03551398055833732,0.0320152899789128,-0.0007775138143955693,0.0020637377885406013,-0.07048412860225715,0.07818826514369318,-0.04559604684146,0.08538169827461177,0.024544967046098685,0.03650246332939263,0.024188101636618307
LTBP3,0.0023386219754036237,-0.0389158271387712,0.04310902817197366,0.026925144673762343,0.04286985034608727,0.03649697368707582,-0.006715817497071013,0.051443348260073976,-0.0118031331335937,0.07752367340221326,0.030258348303445565,-0.02811446632138424,-0.026480539261683724,-0.045775655730713585,0.06188747189543206,0.004583013444047231
GNB3,-0.003213833245568986,0.012528854947061433,0.03353367543330768,-0.03732678125010799,0.06228986266146411,0.011517689549376197,-0.03667309042360809,-0.021323675678583474,-0.007854771086942167,-0.022530652774476786,0.02738633261747887,-0.01296248458380622,0.06991439077625619,0.04816518705454339,-0.01042451056612496,
COL6A2,-0.0225335831183594,-0.03247087300786807,0.06330049783508115,0.03678281619133594,0.10935305835830561,0.07913429033258725,0.0012746945716621489,0.029111647321548847,0.06303818815708656,-0.02193491126778258,0.06969046798775828,0.03713620042201387,-0.061744318336566476,-0.04381982765169771,0.014429690451977234,-0.013760462920810377
PLG,,,,,,,,0.005172527314422121,,,,,,,,
GDF9,-0.05427426331396884,0.0959193951718082,0.05386756633441516,0.0811595828870771,0.03388100233029261,0.1043560360401813,0.008344903718900324,0.009918229945202856,-0.037314788588340274,-0.07424747623532765,0.0926443700574481,0.01997945229118186,-0.020283264268077746,0.06378550912174674,-0.03525419808911082,-0.041078243975886476
NCAM1,-0.027736260170826744,0.04601951048335247,-0.07591180600929849,-0.01352630416604724,-0.027011819299239317,-0.07091837981683782,0.04643379800308865,0.05011321660524198,0.024961274222319932,0.04754152449480332,-0.011533971001005096,-0.03668528379401673,-0.02030795329842711,0.06399470886615939,-0.05095908131164646,0.04266394962057058
APOC2,0.0018557091864298608,0.027163591752073963,-0.03288186438208086,0.008175259903775333,0.06978629620786926,0.06367668686922538,0.02878946102730408,0.005684542208285532,0.015721880124885734,-0.08272317525003854,0.024701821801449444,0.0361284593665181,0.08733140092487605,0.08813045876681737,0.040528266435837956,-0.05194864706595338
BST2,0.07025988640117142,-0.002255466841884096,-0.03068309336439253,-0.035491401544503295,0.038359702318554977,0.07475047942908568,0.009004477186748103,-0.00344963621666041,0.02176698455769299,-0.06123830415601092,0.05970873485343641,0.008247149707501603,-0.022244432097154203,0.06539556917432876,0.03798332296295512,-0.053669711282038735
