,UKF248,UKF259,UKF269,UKF275,UKF334,ZH8811Bbulk,ZH916inf
MELTF,-0.04511797293860412,-0.04538258830066412,0.01861735223686921,-0.011383132309327314,0.03776767785866277,0.04117971433730785,0.021572715388869904
NLGN1,-0.014427664811495478,0.02025573562828599,0.04641403816006609,-0.01956998963410819,0.0034422076525510645,-0.020429820241308582,-0.016104430232854423
SLIT3,-0.04379407882261591,0.03347089864455817,-0.02251136556139588,0.03672957028253001,-0.05237747223740013,-0.03589331695695562,0.12873329571520112
CCL8,0.0010219437552742515,-0.015941660297593165,0.06889957764006148,-0.023342030574939374,-0.018386068458426896,0.13367446787206086,0.05074454069093043
S100A4,-0.016953147325095574,-0.03820671174216,0.029163061726003574,0.01553801473023069,0.09837442338651217,0.044188977091623324,-0.04742440418391024
TNFSF13B,0.009318548278242208,0.01240568553842779,-0.02462753750094398,0.011823419084123992,0.10325107885589922,0.04804324946272832,0.07471569462949747
HSPG2,-0.007951801911652127,-0.020206723110893825,-0.00556635080637104,0.02765353931042523,0.06003475021046238,0.0533550717861485,-0.00898565315490419
FAM3C,-0.08723656587134293,0.00974601328946234,-0.018346204682618966,0.010292250849249165,-0.08562733436136014,-0.031182208643980042,0.03020698543927771
FLT3LG,-0.029933489367091136,-0.014020589625550441,0.03601901905511301,-0.015251735338108093,0.0066495946109733466,-0.0036615321874414737,
A2M,-0.017008986477000335,-0.04239811839586398,-0.015856939268781556,0.0008509191131577882,0.0055123018062344506,0.05272444988666373,-0.046838582447394625
VCL,-0.035069140250813355,-0.025156331410301786,0.013161428797198317,0.020536310892360868,0.037931313722138156,0.009727617368536702,0.11096327392372038
FGF2,-0.01892242947230673,0.04267741837685429,0.009448741911014547,-0.049730104361429134,0.07667748609667778,-0.027480159968288044,-0.019108761310822314
AGRP,,-0.008175035902506657,,-0.013328941741198655,,0.13909311741430702,
CNTN3,-0.03523251752014245,-0.03360658126376628,-0.043029017098513214,0.002243062457821059,-0.04213667327921325,-0.027865647647177947,0.08348386223766234
RNASE2,0.0005160809064678538,0.003410311197465665,-0.018034913541956844,0.03031578606045754,0.02102424593647184,0.0018006718051606601,-0.028742332208698308
ADM2,0.033216266025253995,0.018296148707591647,,,,,
GAL,0.02555137792584598,-0.0336065816149814,-0.02130240466050362,-0.001735642010387081,-0.02601376749955822,-0.016662157867363442,
CXCL6,-0.01815724825095626,,,,,0.01772998164300523,
PDGFC,0.04632936421472436,0.03488554914956991,0.03987479308568576,-0.021092786988058825,0.025089110651455755,0.003563259265370331,-0.0024209540972490577
COL8A2,-0.007182663787795775,0.027748847837632002,-0.022411232069834773,0.033541601295609215,-0.026174556242486297,0.00875891118426103,-0.03946915910314503
SPON2,-0.0870782515755909,-0.01861217303669076,0.01911235577264452,0.06326200655441513,0.03595719340686479,0.02729756075506768,
LCN2,,-0.021074996328422888,,,,0.03496424434472369,
SEMA3D,0.002285504009528494,-0.033142376410792256,-0.019789471041200546,-0.03344633523247199,-0.01991671373124828,,0.04860195109736149
BMP6,-0.020823152803294727,-0.015011206411131316,0.03392993578362694,-0.012179270128877527,,-0.020856377964439083,
TIMP2,0.012157248276400821,0.005315713176472335,0.0016088947723250386,0.029981070879459806,-0.03341848690416527,-0.009547824379223047,0.07885489476332282
EFNA1,-0.029751976884293048,-0.03648238412790349,0.08143972121360961,-0.012088687294069613,0.0023474954628982837,2.674391515738624e-05,-0.03543534697636861
S100A12,-0.024893062215484412,0.051002461500821654,,,,,-0.05089701443487238
TFPI,-0.0313678418406319,0.04458048194432148,0.033014868371160105,0.03417616045481764,0.004576165629245489,0.04549309289128814,-0.0009739319139149235
GPC3,0.06507540027574667,-0.02175540286099979,-0.02020613641269114,0.053247795092635865,,0.060069231626072965,
NMU,-0.04357970887761261,,-0.012718017099494404,,-0.004076528607854872,0.05781686029978007,
SCGB3A2,0.06955354708339714,,,,-0.0025641385229465186,-0.007069472066553587,
LAMB3,-0.010489246273014194,0.006034971467333243,-0.028109706109410205,0.09917245107588595,0.013674242313541128,0.03193550280270741,0.01084418894325028
LGALS9,0.023192728378176417,0.008438689317146328,0.0460309412491484,0.040311632774019904,-0.0008073067147607764,0.02971819929439251,0.028872026119204593
VIM,0.07922450193484369,0.01422249705367393,0.03542733858539954,-0.020403140968638767,0.10822347332028885,-0.004832340225572159,0.12665846130542377
PLAU,-0.030844806823704798,-0.013170017548553549,0.014222213202385333,0.010128484628015202,0.07369511444128325,0.05215133742668532,-0.04878735774918903
TGFB3,-0.006456680404875362,-0.009622893611516057,0.07412951501761493,-0.011880405563537479,0.06953445915217435,0.1004589858352418,0.07830632193630473
APLN,0.050246137733188194,0.023353741642307184,-0.001553458204942243,0.006832278242911629,0.09261933712305166,-0.022834786101231654,0.031392766466417955
SHANK2,0.030223377096842315,-0.0049001132260944,0.004214130168164785,-0.005801634374399691,-0.026405399210610067,0.048890046107027116,0.05468911905963671
LTF,0.006078892555002718,0.008146713395630978,0.014307108486603408,0.0012043408357604306,0.07189378979870835,0.022628919692936254,0.05559261254060018
PYY,,,,-0.01514216941974752,0.06528754250466264,-0.018939800603713912,
PENK,-0.04754826441048196,-0.03878298450588515,-0.007116652456169838,-0.0024466441599360384,-0.029441495133919825,,-0.03177263009848768
CTF1,0.0548224461771128,0.009241301106352384,0.0016084294694159182,0.023166283907523687,0.014199680051574657,0.007863812470776006,0.02961015779700143
COL3A1,-0.02869685603815501,-0.030241075310543784,0.019459256950018364,0.034919831762025746,0.04650396878722169,0.015849167909017803,-0.04073061961947673
S100A10,0.06342063682605333,-0.027869295324362067,0.0014191213490305494,-0.0050346888677318445,0.08615377080393272,0.004174072184919891,0.09228253653690421
FGF13,-0.037452200007669814,-0.01371782643841271,0.011213686207193443,0.017346703011515616,-0.055341721572111334,-0.030842870206967837,-0.001910068000772172
SEMA4A,0.0066371102406076595,0.02294085060051499,-0.036222076192136056,-0.020700580049995986,-0.05050175284525615,0.07282079151689097,0.0636839577139975
EFNA4,0.013641968608567387,0.003887218769186316,0.015835108317732206,-0.029690298840913114,0.02628723034016244,0.045344695461614744,-0.049321496904871115
HSPA8,-0.07812269597114781,-0.026391635135000577,-0.06042472341490005,-0.02104178324752122,-0.025709280647205776,0.03588173151408104,0.010969833644908052
NPB,-0.015822622515244033,0.022750293340011683,,-0.01806087476790062,0.05802849923439032,0.03868531547579263,0.03684547190541989
ULBP1,-0.010992346700837072,-0.02572470133400084,-0.018146761781768765,-0.0185738340178701,-0.018386068019552795,0.034022003075101795,
SEMA3E,0.04702655188295222,0.016554846167334127,-0.013102830753871548,0.03492392153748339,0.005026157525081569,0.024697099164655796,0.042043924775350135
FGF3,,,,,,0.04324536308489114,
ADAM9,0.04156986033210644,0.03240674987050575,0.04186698854751049,-0.009808885843844234,0.01817612914024672,0.06328449132358521,-0.05677272067515923
ASIP,,-0.013827932892185903,,-0.016660466532530796,-0.023604482642109997,0.058504602644631795,
IBSP,-0.0026410948200773967,-0.03780475127116686,-0.01289557158598746,,0.0007748884557766817,-0.008104208782832538,
MMP12,-0.016070611211467214,,,,,,
FAT4,-0.002423623517223888,0.03529024682718201,0.022497573856108528,-0.024609600834524212,-0.015850326168789834,-0.031179700408581153,0.010551102450847713
MDK,-0.03711525284071408,0.032484052699506355,0.009077615426812983,-0.02845504746360928,0.07891138774718923,0.07652567057994637,0.0676251034262223
BMP5,,-0.022676736343530814,,,,0.0779922464249452,
CAMP,,-0.016057193886756242,,,,-0.02665263786990531,
HSPA1A,0.12122490096536154,-0.03478627023043371,0.02410006829041637,0.01606672106276519,0.06537976432079275,0.02665561277858472,0.04120318286790393
SOST,0.04476787592169277,,,,0.0067198423288163415,,
SEMA3F,-0.00731187658540223,0.016993374975531446,0.05206877260813182,0.00518475299210434,0.06605985100204427,0.09229274575121807,
ARF6,0.03989556979638328,-0.044502609255770306,0.011260093829122011,0.008169941628995757,0.03476996211623747,-0.038446717462953604,0.0403863222965201
IL6,0.08575580673052512,0.010928363607401152,0.08249163286639938,-0.014629415144042486,0.005439309457263496,0.030502059829854246,
CALM1,-0.07962640543535682,-0.0015780960835338562,-0.03146096084091337,-0.035496970190219704,-0.0924660464577136,-0.07744070189933265,0.0898753658196151
VIP,0.05900986337885563,-0.02344038163524646,0.029296973844107718,-0.009254836305233669,0.01718715874670252,,-0.036835246655071485
NMB,-0.026337874749620342,0.015468610129824112,0.020903287521979293,-0.008672108593499317,0.009870329864564166,0.04433645578964988,0.10777409146018543
CCL26,-0.015468907097009245,0.04296093022183774,0.010596951282186795,-0.011243782276527173,0.06444132845129621,0.05764821027512717,
FBLN1,-0.04270226912431507,0.009176655651174736,0.008870542834520956,0.07249983005948495,-0.006590256751256841,0.047725366375148084,0.05692657936253862
SAA1,-0.018472508969724372,0.030442353218674778,0.03904901517655251,-0.010414183430475408,,-0.014801241821001555,
MICB,0.06252113656760813,-0.01730380347111706,-0.048996053245195924,-0.04283760989609527,0.009359630040880617,-0.004845306615333413,-0.010558066455876805
MMP13,0.017205637212750303,,,,-0.015698999776496084,,
F13A1,0.03500887903099958,-0.046783165835127954,0.0076706611554399765,-0.006551490795868575,-0.013648426606672244,-0.04258691006216149,-0.033289173370254145
CXCL11,-0.03602318102337014,-0.02859423851041011,-0.010153371181722626,-0.017111263872992208,-0.019274759795945843,,
COL5A2,-0.030812944109811384,-0.07387704553416627,0.005341768406733208,0.0071568908736989135,0.06886448298693489,0.005911504583736545,0.019186477897037812
EFNA5,0.024592029681235448,0.04840096638710819,-0.043420036032537156,-0.021640642922883438,-0.03175224489160213,-0.03435045115207138,0.15282479649690747
AREG,-0.029282312638954623,-0.008298243583392848,0.061785769614142796,-0.01845236132239705,,0.05670934393090053,
EDIL3,-0.033235086573734376,0.02753811000256265,0.002031290384826712,-0.0019864924658593757,-0.03616096682346638,0.024961143439861246,0.05346470852512275
CD86,0.07266953163012901,0.00882766771950855,-0.009771205091598139,0.034946158501102,0.036172487694723206,0.04576118504613989,0.002469234405172095
AHSG,,,,,,0.08435717750790982,
WNT9B,,-0.01362114095471152,,-0.013328941741198655,,,
HRAS,-0.005999960743088958,0.051459345940657875,0.04258038619340204,0.011533949201428861,0.06656112778415525,-0.021300504338943108,0.13778113710038278
C1QTNF5,,,,,,0.01833386923426658,
RLN1,-0.016555946229483694,,-0.0006871863429798847,,,-0.017831719411072738,
COL4A1,-0.024525892192725614,-0.03482189263620111,0.03119340378894696,-0.02519354998541005,0.04181782477105632,0.03259689006785647,-0.004953680823342623
CCL3,-0.029160763752355413,-0.06625146891110034,0.047624221682045026,0.05827630061864328,0.011423591610477169,0.0018853770672347398,-0.0892215581490858
BGN,-0.021222544899762583,0.011411850026445444,-0.010422102201960005,-0.007732039122609108,0.021958300381790953,0.03406755089263699,0.10052559703429031
RETN,0.04204040621080832,-0.016806767544499675,,,,0.012271242832019033,
S100A9,0.06680693758316046,-0.0047438541566875315,0.0190384260278988,-0.009111991320269843,0.08375913167619049,0.02419933666418353,-0.039587783769850976
HCRT,,0.004968456598850902,0.06556076474749976,-0.0159763422090795,-0.007332659006415843,0.010734090018902052,-0.051413863849033785
FADD,-0.004154846891787755,-0.0055301312018296725,0.046611774524298474,0.02567529357296679,-0.02555788153825613,0.03417346528812923,0.05820083954146961
ACTR2,0.009617989668847924,-0.013200958554817835,-0.012588488191062456,0.028130362374200347,0.005743592390561224,0.006501045727584056,0.0650978870129799
BMP2,-0.03160805624715169,0.02725489076816214,-0.005464441885172758,-0.0010418751061081796,0.06507733746167912,0.040231957612285,0.03589160613047269
PDYN,-0.0452310574992748,-0.006972171462735448,-0.00870356217968789,0.029781125222820424,-0.035049191858251276,-0.018472300802804622,-0.0320054724618466
CD55,-0.03607856045175949,0.0008401317628971704,0.04474259973001003,0.02627571021631975,-0.011376089315710915,0.0595033560310931,0.010214119434020903
OSTN,,-0.028165777488878073,0.03395115620030758,-0.024688799393178494,,,
PDX1,,,,0.04673873255171486,,0.003957774842702502,
CD6,0.10652510475487241,0.01345772276487935,-0.0010757640330431657,-0.02255435730789291,-0.02074363596928925,,
IL16,0.019827273778994656,0.00482052297718482,-0.0031020696828943464,0.05148778753138232,0.035393462986723585,0.017466262284709582,0.09329673030607867
LAMA5,0.02526983592173776,-0.017254308035167067,0.0038837128508047995,0.022484304571141173,0.07928345623854728,-0.030529307471048428,0.10396193418416062
RGMB,0.017397279715797093,0.018641296299771938,0.06258602057719284,-0.01836766640998271,-0.013801644171836831,0.0023450097744892196,0.04136077721611786
INSL5,,-0.010675182382774456,-0.012265029091646656,0.03499045406164585,,,
IL12A,-0.014964699755381805,0.012860761077607226,0.06821011815828458,0.07680665968106058,0.03502216283348095,-0.018541108507491248,0.0498587758957529
S100A8,0.041313669117084284,-0.030614890026187048,0.017561544048874052,-0.0102216743128385,0.10976186301233275,0.0026192614323775425,-0.06579349762447938
TAC3,-0.016047091259097326,-0.029009532261373698,-0.00055708614836402,-0.04208814510674626,-0.04483147572427177,0.09331190335664032,0.03163843592153734
TAC4,-0.028776611563417223,-0.026296677178086102,-0.020065370313512614,,,,
MFAP5,-0.017488033810517466,,,,,0.02136069823322154,
CXCL16,0.0752100191275341,-0.018904311707550525,0.009843735758547459,0.04928989969881325,0.010469835023078052,0.07991019927051353,0.0976025892961246
AGRN,-0.05094119883153282,0.01759560856480981,0.03407491502596283,-0.028820976586876157,0.022252119887085673,0.02990322252998035,-0.03672072470460168
COL4A6,-0.02231590180101198,-0.018592584287665172,0.02040197936582712,-0.020510053113459426,-0.01697080668146231,0.11854173144876776,
FST,-0.007027690596964865,0.008559623072638687,-0.01598865398398199,-0.03461880901244786,,0.0630912108476292,
MEGF10,0.03627827101493206,-0.021084464360402067,-0.011902010192660703,-0.0006074089727528192,0.03108712415771922,0.026314670353330762,-0.0026693767460482143
C1QB,-0.025952573998196535,-0.02725559582988038,0.022938985648846083,0.025641533355416392,0.03197116565470236,-0.007334742776867775,0.01341805203409572
HLA-B,0.06222792806742353,-0.053138757446551325,0.016836086974282398,-0.0018306960614444124,0.07733172277176358,0.00771849077498033,0.08293214493141803
PDGFA,-0.03601209028854142,0.0288169407015646,0.05103320474598636,-0.023979674287434125,0.03162641050708428,-0.05466658113395538,-0.04270646063794641
LAMA3,0.06519303906581968,-0.026069200861304195,0.05639294237913829,-0.0025569313879447086,0.06567083934103853,-0.014038431029988366,
DKK1,-0.008842440663508507,,0.0008810614651168096,-0.03792711178404818,,0.07604048250106017,0.1404917176022259
INHBA,0.04768413902179199,0.029038722328377984,-0.023197315501911304,0.021528673392472584,0.05126898492579346,0.0270903700457374,-0.008976045047345897
IL7,0.011961492811819605,-0.022547202444250725,0.06870899593566539,0.02063229414652169,-0.0201264340196687,-0.02678395550226231,
FABP5,-0.0826689992799008,-0.05260540025523339,-0.013492788641676749,0.037621950390268236,0.035521633281544444,0.04191993194314509,-0.03491764935885294
CCL4,-0.014870328258329839,-0.009437310424442858,0.0011535873600942129,0.02287769721992957,0.09240315160301045,0.06220538134494123,-0.06998293536745878
FBN1,0.010842207031053683,-0.04919335880806209,0.03813421861669873,0.092824062943007,-0.03888736090708807,0.015190399857215708,-0.015615304391978413
TCTN1,0.019120967441335065,0.01529671788962657,-0.0120928001083397,-0.015488803591219343,0.021767598830566934,0.024859901592100407,0.06439945841681474
NCR3LG1,,,,,,-0.021137464719411463,
BMP7,-0.08258539733329202,0.07942470139571509,0.03825674658952622,-0.014471530210309592,0.019337741126699465,-0.029546312838689776,-0.027964110793131217
NLGN2,-0.0035739491263645225,0.047181843505389336,0.045068428311886996,0.007675826024633763,0.04459264056707113,0.019000680142714856,0.06696544666321794
CCL25,-0.027899131008591857,-0.02318834001331219,-0.018605396084412522,,0.007596433003546713,0.012802727281890636,
NPNT,-0.06476240847835216,-0.019950881030975812,0.015832314366770246,-0.055848572153233675,-0.019942708925100895,0.014078491909476364,0.03650172337933615
KITLG,0.008164693193599129,0.051381540041462004,-0.00832274323040486,-0.008042503383100865,0.011325939223117776,0.06893201267689857,0.0017490499633260109
MADCAM1,0.004761096647124692,0.015621811107427186,-0.008202627761163598,0.0030831425481658383,-0.016804617841745823,-0.016482684806066836,
F12,-0.03425379643386976,0.0019902171019387563,0.02150943713806102,0.02854477013643858,-0.016288580002790508,0.038878411006098276,-0.04398548091471649
S100B,-0.07274565133799411,-0.01824635484023653,0.01907126886349501,-0.007061387494100724,-0.11155855037767633,0.04617165979746105,0.07695999640783911
IL27,-0.010377838026605675,0.011459052629042643,,-0.014262695229752096,,0.020225436104462743,
CD99,0.026208074744206937,-0.0035711828851259786,0.016605434049957003,-0.028459446784883227,0.09257839523202822,0.08435443297086118,0.033882368751598564
PDGFB,0.013775857226064761,-0.02678965658239127,0.006939394221892287,0.029307667582267476,0.04278197348089054,0.03544270048031591,-0.14560154507491754
CLEC2D,0.05129273253554634,-0.004662192658121317,0.05823317578232546,0.019297514924267713,0.03805254407849766,0.06593660426070702,0.10223174124165774
F8,0.0063561646756529235,0.009408696637956177,-0.019606767728077786,0.00596063204162659,-0.003798804057838355,0.041217898030992586,0.1430737780210195
C3,-0.039210886984239884,0.021973521283733945,0.03229928024758364,0.012462361058066636,0.004553622480708607,0.0038121546844612645,0.015425181237901991
DLK2,-0.011091325109924156,0.034408639164325905,-0.038236080467607604,-0.03179249100010237,-0.026986777677768373,0.0082658911014176,0.034397300447337194
TSLP,0.025911665270592073,0.0066666461855907164,-0.0039644261399191146,-0.016881838911152573,0.019769648686599285,0.015335114891295498,0.03098197336378468
OSM,0.0689830210864968,-0.021155219318557007,0.03741202024047324,-0.005558988173594912,-0.03606743459507932,0.053770149961705746,0.051818098909273864
PRND,-0.018157251759801953,,-0.0161944202011102,,,,
SLPI,0.047431959362087904,0.04326839785602011,-0.00011624667493996671,0.050410847574596365,-0.0007140983039012803,-0.02960851998483195,
AFDN,-0.024279909891906478,-0.04730228853815789,0.05522938395206594,0.008871030909305026,-0.011802124081636042,-0.059622208719619284,-0.02746991352713998
KISS1,,-0.008266635121981284,,,-0.01991672069575037,-0.01576841028066536,
ULBP2,-0.023516586623281578,-0.010716421451525229,0.02140745995993087,0.09426960606217831,0.03979209282396624,0.03153508690726036,
ICAM4,-0.016315006761415302,-0.013621139569381609,,0.00046373624841345844,,-0.013833677931491907,
TDGF1,,,,-0.012328564658224052,,,
ANGPTL1,0.03927309239751738,-0.03698087937337676,-0.019296434680699432,-0.002728044964782205,8.089002965175813e-05,0.10040358180690687,0.14066179094241602
LTBP1,0.014999894870061092,-0.025442646688759313,0.03620836351668518,0.006798773338516883,0.06030433961833656,0.07131574816921053,0.14912887181963677
NTN4,-0.0818340197351625,-0.021299982701506584,0.0175711303171843,0.0025936138519804483,-0.022229563566053847,0.046010619973319455,0.06630653378516554
APP,-0.015668361018623966,0.049333217278796956,0.01306903603786567,-0.015881902915470366,-0.029896742374166223,-0.011821941029031642,0.039406160403968916
RIMS2,0.026930523123424432,-0.024758072345505124,0.01007997266661683,-0.033695660623755605,0.010929887784811387,0.011559734116075268,0.0736755821678232
WNT7A,-0.055041439918397043,0.05287264789830696,0.04937019802633308,0.002700526818287903,0.015327722136187582,0.031297036123575275,0.10847570197386304
GAST,,,,,,0.009860983766669558,
GPI,0.053030642431912925,0.02423428368059285,0.04872859988550936,0.018396450763711707,0.0027629530202324085,-0.02698072520543401,-0.05180671575346059
IL1B,0.02309036320734488,0.005004388640360472,0.05187337915208188,0.01522782634276948,0.05666678667543246,0.006386445573630239,0.03642515523927123
SFTPA2,,,,,0.005704779733034359,-0.013626018652478441,
HAS2,0.027398749473441168,-0.006613753653672621,0.08591405657953301,0.018415988373994198,0.10781771931652931,-0.08567851497239314,
IL11,0.05943349167636835,0.06292233223849095,-0.02468588971020101,0.013995195718874351,-0.01792612092111599,0.0033778837220901892,
SEMA4B,-0.018541082229697105,0.003517790670815794,0.023643400011411696,-0.006822589670736446,-0.002083738899002099,-0.013014745779804911,0.03911678567651846
FGF12,-0.04982436133923228,0.015919919376040908,-0.007814836221512937,-0.022571319723791613,-0.0696004928135721,0.02721254159421244,0.023375618205671155
CP,0.0921789848632879,0.02882293011926325,0.07847826581976064,-0.017838523815041096,0.06343337966978274,0.041846355779922635,0.0432216883214067
NLGN3,-0.05447733408930963,0.019496429056910958,0.01277437569231361,0.015418101791831828,-0.02535224159617615,-0.03127142567418841,0.06801039742685201
GZMB,-0.03394945810669453,-0.01731096728783765,,0.014411644471130775,,0.022458274825137157,
PROC,0.05394394449312261,-0.03257836025147877,-0.015222198758993081,-0.023886951619168793,0.011828754547150867,-0.016656810131650487,
TNFSF11,-0.01679357411223367,,,,,-0.01665680373180687,
AGT,-0.10320151873266546,0.008915851681374327,0.018577281165388943,0.045706807900668514,-0.06040589723313906,0.0560591142510471,-0.014461891857450558
PTHLH,0.029154687119177618,0.01166630874002557,0.018160271155215138,-0.023300221955290606,0.04440753946585814,-0.0235914570012845,0.024220330502074963
COL1A1,-0.031193265048229626,-0.010352357948375619,0.031048292075580082,0.008378317833098925,0.05633253561470222,0.036945030514924204,-0.043158952356333345
LAMB2,0.03721313733075111,0.009016039911084944,0.04074084184992053,0.002199626001013019,0.05196050437450943,0.07627962047735873,0.05084379251111718
DSC2,0.07912606710986618,0.008834476795398383,0.019853302280498836,-0.034251605275672836,-0.00692687724104258,0.03482406353639805,-0.030740807589205554
WNT5B,-0.025399953099312457,-0.0006090573530863467,-0.02684742552047728,-0.02890661242728078,0.02277300783439396,-0.009039573055720174,-0.03946907668932046
LEFTY1,0.054826929669632415,0.0020333820880665465,-0.026957209895957707,0.014174447864244788,0.0077849668800777936,-0.0462316536082823,
FGL1,-0.009726950605774169,-0.014820284937229656,-0.020485083953243933,,-0.01838606655663935,0.05311937727156579,-0.04433130218052052
CXCL5,-0.0007157978673638075,-0.013621138085100029,-0.0160218343980268,0.021543725014354656,,0.01351843394769545,0.08094081868205465
S100A1,0.006842628935639471,-0.004066138114750096,-0.02743534009390843,0.04416009520372924,-0.015388957762406863,-0.010872177024786087,0.05766229986805054
C4BPA,,0.02802354154905944,,-0.017851959217412547,,,
NPTX1,-0.001602930628076745,0.03993832540936379,-0.002178188379862853,0.04034249109834158,0.045837270072038826,-0.04088319822077147,0.10434768206776829
TGS1,0.05946335627445537,0.0006092155772225527,-0.024320274387809055,0.0625195171336614,0.02218623079409386,0.024937279750135488,0.04911963005484694
SST,-0.020423363183477254,0.000362210295929829,-0.017564366422683605,0.035661567108902656,-0.020446707164771556,0.039494447111724874,-0.035323108907145344
IL34,-0.004738459575042548,0.03312103870466171,0.0167402718779828,0.03574801016822243,-0.05864823486558778,0.07760088298692012,0.02239804371843331
DHH,,,,,,0.011339544079380828,
XCL2,-0.018803917419489394,,,0.03864376291875044,,,
RSPO1,,,,,0.06130085182886068,,
TF,-0.009231738921985113,0.03361119974719193,-0.0516794477400246,0.04552276895135667,-0.058467766473321615,-0.005485797072389142,0.1095483533710489
IL33,-0.04226062175865243,0.051072386111707765,-0.005545352801980314,0.09447387582540738,0.0005646790630972363,0.014192591566487738,-0.13401896177419848
RBP4,-0.0059837515850012304,-0.027735742638440877,-0.009877381076643743,-0.0008601516206295594,-0.035431175474404095,-0.008690871245963329,0.007736902447905685
CCL19,,,,-0.01140480841375425,,,
CCL20,0.12471861497234797,-0.01732835778829098,-0.014761247095425638,0.06763774608026063,-0.016723854982016107,-0.021198546778803635,
NAMPT,0.08660147451308677,0.0033245686017329577,0.006286973139528453,-0.05418962492924812,0.10286975032867489,-0.0122384300360772,0.10233535381958733
