,ZH8811Abulk,ZH916T1,ZH916bulk
CCL8,0.031093424935916932,0.04809631773322668,0.03584958929741514
S100A4,-0.05718527615099829,-0.016223129800695374,-0.0732158329977765
TNFSF13B,0.06015685357879846,0.049485815255757085,0.0036988040964967906
HSPG2,-0.01681890699328808,0.016968299592587163,0.0865895178822151
FAM3C,-0.007791564510933123,0.014112812403717461,0.07547441145196268
FLT3LG,0.0678587948247528,0.051857137363147794,0.012963153197040455
A2M,-0.00724224194640851,0.06731482595798689,0.05091311829577551
VCL,-0.060766343431853,0.0008141952788706324,0.016511152436385065
FGF2,-0.06697777033704876,-0.030254077710339302,0.008299273026843067
AGRP,-0.014243138137123109,,-0.018516453605683006
CNTN3,0.03688574953145459,,-0.01013115970740067
RNASE2,0.043972252759095,0.08576968021827279,0.08504629824278646
ADM2,,0.022921107515877847,-0.019819119119246307
GAL,-0.019895173130157984,-0.03039599087122221,-0.04896956525333614
IL36B,,,-0.02660623931711021
CXCL6,-0.042958657270607215,-0.021262141694827496,0.017341473220859518
PDGFC,0.02896299285235825,0.024947309460981514,0.03046753638138236
COL8A2,-0.026365304588134783,0.10499920920255232,-0.06800451267705208
SPON2,0.04061288446423105,0.0783217683610468,0.046495033723987
LCN2,0.026486449262172636,,
SEMA3D,,,-0.03667960034539458
BMP6,0.12911781379090864,0.07945883681877146,-0.020318486610251364
TIMP2,-0.07777177417340654,0.0704317271323618,0.1028495683273079
EFNA1,0.026851171984649844,0.029280288249667025,0.06785123875197716
S100A12,-0.015242614834732682,-0.033575516137355495,0.18711096351887627
TFPI,-0.04965288553459548,0.03868893140057075,0.05860915284990151
GPC3,0.044890242238644705,0.08891741592878585,0.0646562458762549
NMU,-0.04038694039539278,0.13387705864792196,0.02037437518181204
SCGB3A2,-0.01725136180727138,0.04936232933791889,-0.02031850479765631
LAMB3,0.008591796006071595,0.025626204802432644,-0.034372957266884
LGALS9,-0.028384255879598603,0.0733465380951084,0.010090461145503556
VIM,-0.09305915712525109,0.05731932188772788,0.03852001136929814
PLAU,0.012974671959986757,0.12011934133291025,0.05419941288566872
TGFB3,0.02453201454905637,0.02683705278783227,0.014424251296727014
APLN,-0.021161401398827644,-0.039729742392149645,-0.05727510781486286
SHANK2,0.0146452175544227,-0.02141585620736775,0.07984440614086845
LTF,0.0516929694672644,-0.03162349171823876,-0.049280179340714846
PYY,-0.020142664636823255,-0.0051117213847972605,-0.018516458179829526
PENK,,-0.0012518949543443732,-0.003640420262800728
CTF1,0.017083775696152985,0.0683806796485633,0.008924885476398836
COL3A1,0.040854174843144096,0.017722059614030675,0.09632264674652902
S100A10,-0.08729770028346533,-0.08615678466510808,0.0018246101662187332
FGF13,0.004462742399120894,0.05328110731195777,0.02237207281146399
SEMA4A,-0.022095427308755775,0.046441761546966435,0.02569054408538248
EFNA4,-0.019401482208478735,0.07267656529129427,-0.024714299542686592
HSPA8,0.012258931566177779,-0.012746876744323008,-0.05363038707485049
NPB,-0.02265254335853557,0.13590260184956518,-0.042690647342251406
ULBP1,-0.018586558102432826,-0.029438918266245593,-0.04327136698953635
SEMA3E,0.048476167184758494,-0.003202759859239047,0.06869973804998626
FGF3,0.06849546824571656,,
ADAM9,-0.06746456562828108,0.03350202321655609,0.12196137545416535
ASIP,0.007685885333408885,0.07235488811672507,0.06037868908729891
IBSP,-0.012179301984700186,0.017754919611949423,-0.011533731241104536
FAT4,0.022739758088551103,0.06029687734614146,0.028397152728203316
MDK,0.03733920080618531,0.11869491778572543,0.14415297437332883
BMP5,0.07053622704362075,0.038829121311459,0.18287505979868987
CAMP,0.0460250064045,0.0009411029174855272,0.014498606716241673
HSPA1A,-0.012955950136407974,-0.03680796942306602,-0.008467966657780882
SEMA3F,0.08543149572407309,0.03511005904542321,0.02029216575968792
ARF6,0.024280124899592692,-0.05709078409020606,0.01955496446792588
IL6,-0.04676235419592864,0.024953124901313885,-0.006120504889614325
CALM1,0.09819011918419347,-0.0600721628779554,-0.0423615486168115
VIP,,0.060360241119531456,0.026316263404461276
NMB,0.026602820513459354,-0.03295575304952523,0.03986549410199367
CCL26,0.026032896428295565,-0.0006784167780304053,0.010735512475749985
FBLN1,-0.016680946432373885,0.09382667341637663,0.05993365881181966
SAA1,-0.03892209223792614,0.0058169421539826585,-0.022531255337962047
MICB,-0.03760890258071554,0.03677041083172478,-0.042877500126092864
MMP13,,0.07864392433705869,
F13A1,-0.00499567136398412,-0.012112958624959655,-0.007389150118693812
CXCL11,,0.03915242751355145,-0.0014872497652843437
COL5A2,0.002328581411791281,0.03680660042192827,0.027838116804663776
EFNA5,-0.021672035545354264,0.12647613202172506,-0.014202265104069455
AREG,-0.022092920057200215,0.024441342009662574,0.04315608552616163
EDIL3,-0.034525474997517874,0.06040745046342039,-0.079976779350465
CD86,-0.025964430020531306,0.05084110668986601,-0.006327255356979599
HRAS,0.01256524274016972,0.05017147218247011,0.0261725756053335
C1QTNF5,0.10322780889596739,0.04124044677437976,0.05554602460502126
RLN1,-0.01543523467705156,-0.02868283618863611,
COL4A1,0.056593701502519266,-0.03247123182929862,0.057588369534453746
CCL3,-0.005720641046081401,0.11229243281425703,0.026736883366656545
BGN,0.01207208877784323,-0.007672904710371169,0.05467960369373447
RETN,-0.025532652610250492,-0.02391722964809282,-0.02501333580849506
S100A9,-0.04306444288826846,-0.035086700818644,-0.060706959486818035
HCRT,-0.02061270655333557,0.06319078622429287,0.020761223811959516
FADD,0.05471318536880216,0.01159381098333969,0.07286609496610967
ACTR2,-0.07828647883777672,-0.025389318466535003,0.005669439814206644
BMP2,0.06131676331483818,-0.0030060770412718733,-0.007594646564925171
PDYN,0.030630052331360156,,-0.049363632952171
CD55,-0.02243605195726354,0.023034221317886593,-0.040284024210748684
OSTN,,,0.035168104146212506
PDX1,0.014762188693782378,,
CD6,0.21764667128046575,-0.008429059181570372,0.052013154094306555
IL16,-0.034651071086119783,0.1542101320228222,0.019243796467783816
LAMA5,-0.008100324653606219,0.003965322443387347,0.08385096348220297
RGMB,0.06155885640367295,0.0392520156450337,0.008911217158022906
INSL5,,0.0356662984953909,
IL12A,0.03641569505788894,0.07342001731530612,-0.028059107618256016
S100A8,0.004768525203111117,0.007423809981468496,0.029293136675133037
TAC3,0.09057555789599349,0.0550270360601499,0.04149966511431858
MFAP5,0.012934000908839779,-0.05841970791057302,-0.04747781321217689
CXCL16,0.03270764972341724,0.015974885476143248,0.030094399191220884
AGRN,0.04517250470973207,0.058723382791006855,0.09224374961162465
COL4A6,0.06831514958408105,0.12537685553629968,0.009639527426584386
FST,0.0036945276860300695,0.02524471026506079,0.015014481748156363
MEGF10,0.010584935690332774,0.020405524296001624,0.04393978833346271
C1QB,0.033912835003846745,0.048352478535830835,0.15039484103495715
HLA-B,-0.058252909600425465,0.0829366220119041,0.029452606880028084
PDGFA,-0.023387590593242275,0.04337016002333194,0.031177606444056264
LAMA3,,0.025517918593889705,-0.02939048297738574
DKK1,0.01498220374585072,0.09167282183960748,0.07200431001507204
INHBA,-0.04675354204322752,0.08061270492844684,-0.07209546057613413
LEP,,0.0004068185823477738,
IL7,0.09773506188512625,0.09483515949083593,0.08925595991520803
FABP5,0.0006824958502971517,0.04306539518996674,0.006468020775174516
CCL4,0.04208056085170552,0.058799961539301136,0.04621814584694836
FBN1,0.015183752374710374,0.056459831215915024,-0.009715244906379225
TCTN1,0.03079130956499965,0.0686833181871642,0.09303011481656767
NCR3LG1,0.11661818063789536,,0.1295445261766472
BMP7,-0.011235493472902485,0.033555104792693906,0.06452147278721909
NLGN2,0.08417945607430069,0.07235806248537784,0.029223180357408993
CCL25,0.05349384949340157,-0.018000638239091583,-0.023542352830080455
NPNT,0.03123539806237518,0.011370898719912367,0.017898714627239323
KITLG,-0.04600287377002439,-0.01673232201446977,0.013692808557436886
MADCAM1,0.027488958532596926,0.08607735701435541,0.07551935683511228
F12,-0.007365008599775663,0.05609955247426971,0.08725938952788168
S100B,0.08382224269900672,0.06411810456725092,0.06278921544632435
IL27,,0.024290366569977757,0.0578967734972077
CD99,0.02862915401567609,0.02508553354743376,0.0892889406597833
PDGFB,0.007388082369973384,0.06223364243383098,0.023550755107247048
CLEC2D,0.06328916837078224,0.06659161433233522,0.08567332188068276
F8,0.09508713291082731,0.04809224573677522,0.028719978235205938
C3,-0.02426028316825076,0.05086207919397696,-0.06188568498081442
DLK2,-0.0016896478628819996,0.03692026885329415,-0.004721507608936009
TSLP,0.05104090317104427,-0.03734364288041675,-0.004706481409776839
OSM,-0.019571806916827562,0.06965751451473383,0.001691096488085599
PRND,,0.10030664504526043,
SLPI,-0.05475254726474253,0.06110835834553708,-0.055076607732549666
AFDN,0.04030443976197441,0.03146105005738639,0.004212296344370067
KISS1,-0.02117110309417294,,
ULBP2,-0.013023238177817696,-0.0040603333318201115,-0.0187769301756919
ICAM4,,-0.03469767713199359,0.0696431697643222
ANGPTL1,0.008926243944938558,0.052471284252913336,-0.021984120298855058
LTBP1,-0.0034188450893029233,-0.004875468690477723,0.03214861885448674
NTN4,0.02511550875694266,0.1180305362995188,-0.039580521059687894
APP,-0.018484584049400576,0.05503637426194575,0.020483403324719655
RIMS2,0.08213228589697959,-0.02430274876355174,-0.0002533733910537651
WNT7A,0.019912368420621385,0.036630768420293044,0.07636525380891028
GAST,,0.04351840966298478,0.036792973698883756
GPI,-0.06536035196407328,-0.058627638927927876,-0.05948880347825723
IL1B,-0.03936041476670875,0.0858722529917424,0.0542315001615778
SFTPA2,-0.0150477068814685,,-0.018516453732742588
HAS2,0.00405572726684151,0.009551886798213338,-0.0472196428859472
IL11,0.0060321128397911195,0.07163164901072451,0.050006336305690395
SEMA4B,-0.041107285639893694,0.019733416459510225,0.05173846725041568
FGF12,-0.006770391221189156,0.057265673724400654,-0.008163770755663626
CP,-0.007540449875024923,0.015116794930358458,-0.054684086946994226
NLGN3,0.049374597156750924,0.06867771273473194,0.09586162290119883
GZMB,-0.02159864252423516,0.04164680340319302,0.02889012329548937
PROC,-0.0007619488178974811,0.020729312644564554,0.008199490397476965
TNFSF11,-0.01424313740987116,0.05867990116905046,-0.01930785096553646
AGT,-0.054637711310883824,-0.012258551810104245,0.11909765136385854
PTHLH,0.013809188218240212,0.028905030722888074,0.06246960102185727
COL1A1,0.029648990575844743,-0.02890961130050922,0.07109729626636441
LAMB2,-0.02130087497816907,0.03303837163920454,0.0540301784647894
DSC2,0.012336424168974815,0.16210704961312378,0.023014863511454566
WNT5B,0.016603605708877117,0.010010567118051266,0.003253706497822186
LEFTY1,0.023439108708363326,0.04128729670219682,-0.029568164690014064
FGL1,-0.020881818837287992,,-0.0031254813795197475
CXCL5,-0.02907815578475971,0.001407682369334824,-0.03612597419772418
S100A1,0.10364956031801086,0.04532409353668119,-0.02865335932164017
C4BPA,,-0.029120048937173345,
NPTX1,0.06723113075073464,,-0.03218790583728342
TGS1,0.001765649330837754,0.06771718925810762,0.03910639039435377
SST,0.01071852874190296,,0.0033786567414081925
IL34,0.05364056481120976,0.08394108008771038,0.03052236939598842
DHH,-0.031410320897147834,0.0658604559296838,
XCL2,,0.11096731117851978,-0.021984105435210646
TF,0.0979144135747746,0.023947468799317313,-0.06873926723365653
IL33,0.048613598434637396,0.02331403986681479,0.0009585095207344174
RBP4,0.06777303411773643,0.020448146146193783,-0.007685986172919452
CCL19,,0.04673832619217665,-0.028304845890264562
CCL20,-0.044597697482115825,0.009444912433271129,0.024627506671293604
NAMPT,-0.07174989773430586,-0.053486203676784055,-0.015798121178115243
