,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CD58,0.022039400356654974,0.040436139542327366,-0.03924666167223267,0.021626346288415598,0.049849118558265855,-0.017904878541222736,0.053725420433847766,-0.04677173405708679,-0.0557208706374419,0.11958477039132989,0.07982295945986863,0.007540621277757279,0.05599925052111382,-0.07677650272313176,0.07817745823255258,0.09663522660600876
TNFSF14,-0.060451786093145825,-0.015507573823521713,0.01190784624934871,-0.0076340210731444735,0.027439882022018976,0.072736901630712,0.011393598118321024,-0.0631164371665159,,,0.03537228340798881,-0.004470989232209584,-0.055319300334314675,-0.0329214098283552,-0.005459516809167878,-0.02064448135204729
CNTN4,-0.037308863000596784,-0.0131991890995454,-0.046497635866361416,0.016773602676250818,-0.04690251432335122,-0.005052669257704824,0.030971581278452894,0.10521956039530446,,0.07791205372378177,-0.045725102342218396,-0.035796947063146234,-0.06316759952229227,-0.005375150533086646,-0.026813122213570968,0.06130607365161075
NTF4,,,,0.011614723395997976,,,,,,,,,,,,
INSL3,,0.05919808128115021,,-0.013721429550663557,,,0.0004717814824744726,,,,-0.03610844018744716,-0.022446657146720436,,0.06668667646652111,,
BTLA,,,,0.004198188866227866,0.03332282368358073,,,,,,,,,0.032870562310375766,,
MFNG,-0.02996714634609265,0.05114682152176268,-0.03265811311178295,-0.009047866793761159,-0.061216881998057075,0.004629686697838567,0.015515842109335293,-0.007167783480764686,0.01088339992773088,-0.038217036434020926,-0.13546469891742588,-0.04710834613092702,-0.04222725922088202,0.06855463495477176,0.028242324169343327,-0.0506512389241583
ICAM1,0.019006298333323735,0.11291187954531094,0.005492601105888844,0.07645170181900027,0.1898155430074307,0.07632642023048097,0.0994678894070847,0.010142988032755563,0.01953054992644803,0.09612521971800324,0.1233650578414677,0.10290234108300177,0.03762459018749133,-0.005111471865434899,0.19517001570251669,-0.027117527142394588
PROS1,-0.06357715025717456,0.10000455197063829,-0.044514412475574645,0.03938071927631042,0.0896084474901326,0.00917930628509562,0.08857476691330056,-0.05537745822814584,0.023889075927448596,0.02495515185156792,0.006516014261531662,0.0014378793719513581,0.02342911860145144,-0.00161689252543372,0.09818412904453597,0.09739044952283878
CLCF1,0.053554192469467146,0.1313606482456634,0.0002965440740204878,0.08781234840118932,0.10735811662857263,0.04763909846346212,0.08121649965992822,0.01923031896054918,-0.0587140313979684,0.08438896143350688,0.04605832053320793,-0.02250286409898521,-0.07415433762280997,-0.07704850578518005,0.09910090994068402,
PSAP,-0.062247966803887576,0.17362928584294635,-0.09278156480806295,0.028132683015138202,0.017621158488233857,0.06822124022015683,-0.05300096756381617,-0.012205644498555346,-0.007918452048749858,0.0021164116917777097,0.08478938973665287,0.09386925484490308,-0.0473168888853814,0.10214747155690111,-0.04242041947401533,-0.07836298781043692
EFEMP1,-0.03674637000481693,0.16292007289152474,-0.06122034690552709,-0.001148603267802512,0.07929273083213942,0.038869746098582174,-0.01709302232747683,-0.03647384316289788,0.010639054748082105,0.03675044997577767,-0.10498376022919387,-0.09313470091146814,-0.045989077337777094,-0.016863102038133588,0.04328097499247445,-0.08960341347878903
C1QTNF1,-0.004695489244930733,0.11062949211392376,0.07361911162256851,-0.008566509385212749,0.011589053514244265,0.051675948757117944,0.009896161788900966,0.058918991099654816,0.01863617225102047,0.058260607737344476,0.08462694618954293,0.1158128869042302,-0.028611466506021192,-0.02171337786302446,0.20115089274838419,-0.0022527545641753558
ALB,0.17202488024329335,0.10502972389527368,,0.04624014088044826,-0.041638989760173384,0.014274633214887296,0.01725420136500367,0.01964616822452299,0.09089494705701318,-0.0034552130637252715,0.008984763464967068,-0.016410305818984904,0.13231675173466964,0.007768048049441046,-0.019381353181020515,-0.07515887818445657
CCL13,,,,,,,,,-0.027253055799312163,,0.23296602873792777,,,,,
EFNA3,0.0047643688664392335,7.223848079437105e-05,0.026659270853000575,0.10542308196885479,0.05664420961480406,0.04192259712812721,0.00767085795859494,-0.020389899461852486,-0.049187558957695277,0.005534822297888566,0.0055174879764672185,-0.060606047079889744,-0.0497583330274144,0.05131924219419465,0.0889933470032978,0.17179436398104872
DRAXIN,0.031574217971825344,-0.016025803444311336,0.08668838430476271,0.0570239915480346,0.07298980928382007,-0.0165298375284092,0.03152922498622,-0.015368271452854262,0.04140264868891047,0.11854014627415863,0.07898613121683241,0.028379875228327644,0.20573181544887845,0.04175580062731106,0.05143960017215863,0.052506548522409935
RAET1L,,0.049154791913865695,,,,,,,,,,-0.022723256199991042,,,,
NPTX2,0.029099298875268104,-0.023618883572852495,-0.05568570785842586,-0.033207312343989985,-0.06285991243860724,0.033496940801523885,-0.0721064091873542,0.013315551714113912,-0.03292922485165568,0.06776728805933539,-0.01540401892150991,-0.03751277353095058,0.052257875295395745,0.08173380681823895,-0.009901286479605769,0.12554915376162037
FGF11,-0.01675917441270926,0.023293194210795773,0.01692701983170783,0.055264702821114606,0.03589212876854916,0.0448899736412692,0.023768529108097014,-0.007494659450367222,0.05212840111469157,0.06571369283611095,0.10563536629306355,0.007843160232206589,0.0668540226325969,-0.056009557589742826,0.17701293749333064,-0.05822485857332043
CD59,-0.057385503362522614,0.06991852492546413,-0.003364759189759295,-0.06300711447016427,0.04178179172806606,0.02722376140056514,-0.05508932769204458,-0.06971832527261053,0.02838606816435954,0.06511571171425039,0.08476189005496489,-0.06724139166346832,-0.04899773891305998,0.1815272740313695,-0.024639254353679016,0.025770185772540553
COL9A2,-0.05177134672528234,-0.06829450009276793,-0.07356966466222889,-0.08063907673335424,-0.08896898750513788,-0.033521244230471696,-0.06813550408847023,0.015759788967726847,-0.06352259330806992,0.012694156532380296,-0.060696909013264196,-0.13460209606055895,-0.11497169740650276,-0.0688586589953038,-0.01538412445002401,0.019723671527854297
DLL3,-0.04902108809220713,-0.12952850853959183,-0.07601537581835646,-0.1350074037473053,-0.07138233690309402,0.013799234369894092,-0.09369028280229705,0.037090188231021254,-0.018323432078332414,-0.026368584350579545,-0.14558511824028394,-0.08903960756401919,-0.01911446469908185,-0.02107944288799222,-0.011559579372230058,-0.05254863744742168
FGF5,,,,,,0.06338997634314851,,-0.029349434875484276,-0.012361622944468336,,,,,0.00932980520932787,0.06830671722103765,
LIN7C,-0.06060704701447688,-0.013186538946335886,-0.0044673900799591885,-0.012483399366782654,-0.02961810786932712,-0.022300136217799353,0.013543067032084,0.036375823187993,0.022255649226805566,0.05448332180223067,-0.10659701465761863,-0.09952620123664091,-0.09219845056596508,-0.023343282595165146,-0.07255553194144863,0.05185751871272017
GDF7,-0.022552794427781794,0.0029315529784023028,,-0.024483036300497262,,-0.020478129197874364,-0.008613181799165013,0.07269942354465622,,,,-0.019479481881697326,,-0.034674048375741263,-0.040431053624992185,
PSPN,-0.012217105072621703,0.02794076285852333,0.052990572647968345,0.03514643882613023,0.03334348368201145,0.07070154805797144,0.0271984768559301,0.01099455474516442,-0.04177948798471728,-0.05490083039097999,0.07365873666703228,0.021914480397833013,0.019215014030913802,0.05460752977868414,0.007820639512205518,0.030382589015799214
ANGPT1,0.023682397035997924,0.025724318045997417,0.03045944310367296,-0.044150079966183566,-0.05099215361313706,-0.03345654292205125,-0.08366159821602788,-0.012600017978012041,0.0635996241548827,-0.01527367864516889,0.0039049483764869303,-0.052907802481937084,-0.058364232987083195,0.08708658553132632,-0.014475493378399156,0.04348755484866645
PNOC,-0.012925807648043844,0.04491220183153681,0.03566210996425364,-0.02395849300491975,-0.06922153401936193,0.04346098001138961,-0.06190234268768463,0.00133273884927008,0.0387928277532948,0.006319749540034516,,-0.020714566717253583,-0.049396833481756275,0.055306711134994455,0.045005265263083336,0.07354779882519745
L1CAM,-0.02563227595134289,-0.026694751216918042,-0.009262842007771879,-0.006715795430630735,0.07020380105923496,0.09774920571983499,-0.07894205224958578,0.09340730531722677,0.06033691178901451,0.0008990064754226296,0.006282651288515876,0.09302813237525435,-0.013482804101364333,-0.03933511602681465,-0.11593258890199908,0.09677913625248605
APOA1,-0.03617269141812188,-0.00929137570009417,0.07781342837538634,-0.02136885943542502,-4.883834364630539e-05,0.05177880217269628,0.03690346078554454,0.008534502973023304,0.004940538503445329,0.07301768052774107,-0.07252460377492854,0.004171460979605908,,-0.004913452896748901,0.013972255787786448,-0.05893631749058607
PSEN1,0.08416508207039472,-0.015661579439812515,0.04985441353647796,-0.009909797656880832,-0.01619274055397781,-0.044164103109045616,0.003373151783508122,0.026372735622795115,-0.03631645498949764,-0.048746824309727044,0.01765297001093549,-0.0653603680692811,0.0020426420434471815,0.007665288556472415,0.1076986319932911,-0.09745782501105918
CALM2,-0.057399451469009564,-0.08309694654955788,-0.001614140562421935,-0.11724105323446257,-0.09782949229945534,-0.017601758985134226,-0.10147582183673563,0.13360103473497434,-0.06885699790098604,-0.01944281997595046,-0.1964429429051385,-0.1535249975262212,-0.056720553333162574,-0.10556393917801461,-0.2546377785679089,-0.006018668579600045
CLEC2B,0.11063350815449584,0.08973650713149754,0.12478718637635283,0.05044728585078051,0.12687889612981262,0.00975496414724062,0.03551004321124805,-0.022227409551722463,0.004219104215725232,0.024158399766979966,0.05574441366678752,0.07916272508658215,-0.0500379580705675,0.10827975966492233,0.1111206780185188,0.09231673387118614
NTNG1,-0.04556379824705199,-0.027637736878045764,,-0.01754111920671536,0.014566994293744103,0.012378678366766987,0.03857549250611033,0.010498951223609101,-0.023432460212534863,-0.00907008980954791,-0.049206869793932476,-0.1084950530970834,-0.06745071551400295,0.027820661259418653,0.01356182649169425,-0.022148213295051733
LRIG1,-0.06326380067689434,-0.017833115214362986,-0.03671101842833767,-0.07701687640650291,-0.11976711839198173,0.009504594238696795,-0.026748679611840794,0.0014092845819649326,-0.03947056005153929,0.0006903605513693847,-0.08308901587554395,-0.07923023023116696,-0.14012105698692687,-0.1570047533423983,-0.10464476341081358,-0.0009783326898570803
CPAMD8,,0.09448813253738463,,0.10804424572277047,-0.025285254921837134,0.026344507923610965,-0.004846301231192964,-0.004514096395386252,,-0.023784338052263015,,-0.02188362472103354,-0.05468794225587494,0.04662120325080281,0.09112315124048945,-0.036674246734332484
GHRL,,-0.03206752568092254,,-0.02318004093972945,-0.006095217041697779,-0.005227065800091473,-0.001744544565059461,0.001484703263581055,,0.04657015923869508,,,,0.1391345801902364,-0.037663830956695954,
NPY,-0.024207809548763545,-0.0139808120105144,-0.03739906613496985,-0.04072036206627843,-0.03387229961148956,0.025184266632826816,-0.05158896268127898,0.06525807864954218,,-0.011331870791725164,0.05162392568333205,0.08057865873674191,-0.17527618067465472,-0.009249374486186629,-0.1143818034439075,-0.08629353932258696
MMP2,-0.05829472092138283,-0.015266489485549603,-0.04178360578491652,-0.062374532690205875,-0.06247677256448146,-0.031081854758977966,-0.06518470158583961,-0.0081120557957787,0.01984359687053824,-0.01196278920716218,0.04748647545724335,-0.06225609080387192,0.04765877169258846,0.12819629105709307,0.08860677329701869,0.04220758387188423
LHB,,,,-0.01413510671181161,,,,,,,,,,,,
PPY,,0.11423867170557923,,-0.024605098236368445,,,-0.0191695718444727,,-0.013226235271802734,,0.11540187556036666,0.1260707792280583,,0.0061729257357127035,0.028685041422236598,
ALKAL2,-0.029478359507843454,0.01064022881868594,,-0.013929745658270654,,-0.02744248986368398,-0.040147187540017296,-0.06766265061927788,0.016482269125226164,0.02887695076662184,0.0019326503935522626,-0.06939655405808846,,-0.04527553893629588,0.014284457692542468,-0.02729699662469533
CSF1,0.0360714872450511,0.0794036002629086,-0.028040661859197437,-0.03513387188053887,0.10380614998196502,0.037046196950682335,0.006947528379335143,-0.012974976899279603,-0.04120410259410235,0.03419279532591352,0.016001553003662218,0.03685572372866753,0.1091733465141233,-0.05837389650990011,0.19188729558204634,-0.04920970067634012
SEMA4C,-0.02475334378647417,-0.004671512741703434,-0.0219743371313655,-0.012108903297842852,-0.012496748034165133,0.029319416683074535,-0.021419424276063866,0.03622469594950323,-0.06802699351345777,-0.0003635877432129824,-0.013784348800170123,-0.04659560641387579,-0.035248817240014385,0.16754628061667337,0.012986237325175141,-0.02079573375612166
BMP8A,,,,,,,,,,,,,,0.10367720547644853,,
ICAM2,-0.06522922064356258,0.03286613429276328,0.07151245870812742,0.0051155546712055786,-0.013403655465051645,-0.004758121854468695,0.03243611453212088,-0.016145187411424268,-0.07476828009650914,0.021106529987266226,-0.07122764229495177,-0.06548459915307196,0.11179020088114819,0.22125968673709712,0.01774362246318071,0.11576281272239197
SYTL3,-0.0550969369570001,0.07470376015894933,-0.02216633577042522,0.041134585950354165,0.06778644310723418,0.04324978253730759,0.026289725839093427,0.008184576587554717,0.03825204099621305,0.029046256563205666,0.07979803246149901,3.3682009168097766e-05,-0.0010674661966933161,0.09747872164292191,0.1124750570765248,
IL1A,0.04263634944636018,0.06630012329287087,0.1763541108436843,0.07252214082274198,0.08203794732930876,0.004435517981214171,0.049942293722401394,-0.039205270387348515,,-0.01853245168571174,0.11621523001262725,0.0614449874585707,0.04784715646027394,-0.061161619627144594,0.0858569424308423,0.02986636809174202
HLA-G,-0.018601220253602405,0.016375723774130622,,-0.01492940799783535,,,,,,,-0.010593654544340147,-0.05509510700259937,,,,
PGF,0.03574817085132535,-0.0018628613280860858,0.1297732533277717,-0.012645739723488925,-0.03290806531336436,-0.012033231928153691,0.17762225116939429,-0.02397777582837361,-0.05605823008166462,0.0824557221137849,0.015790507548076208,-0.08082588317762052,-0.048140263706122614,0.20644564752433475,0.03903526793974723,0.06789002534060626
LGALS8,-0.03947555602024903,0.046674544937959035,-0.028214866957373703,-0.02174708005302188,0.016023956986977433,-0.028553267662591992,-0.010578315605726508,-0.005177493996519067,0.04728300159652521,0.01716832456932189,0.07707130726955387,0.034478441564533384,0.05543711947034852,0.04175935862508062,0.010215277758603149,0.08001508522247033
DKK3,-0.10075854615441124,0.0012370175053601797,-0.09698218720063854,-0.08934535112394239,-0.09369134173226942,0.07191198711248192,-0.03543154348178199,0.13675173032903232,-0.04201128490091736,-0.012542439505621884,-0.10317433863248403,-0.06398329404008576,0.03916892737074256,0.032396317635530386,-0.22748316852243175,0.07002670998116224
COL16A1,-0.046510147581454636,-0.029392591806261952,-0.04828373289815914,-0.04699574325328156,-0.07685962266128676,-0.01841071270800535,-0.00017120288390621487,0.035857168681251744,-0.03730802217062103,-0.03039172922740651,0.023028805056871923,-0.03242646140708406,-0.05437277284303137,0.13816496137775608,0.1331697456887025,0.0728702421849315
TPH1,0.00908180608488407,0.05699909258137897,0.06655584045685728,0.04570870619192736,0.005567146422745803,-0.028771589336390718,0.018369363782695974,,,0.059990097400972706,0.0411233683065355,0.0025024561952709285,,0.06399742168900148,-0.01748026683410226,0.03655744230380542
TNC,0.004208860881290904,0.12518442246341543,-0.015896633362615837,0.11105768721670059,0.1185150290179037,0.025273603717330652,0.12291732081661655,-0.012987170867069398,0.031204443812224734,0.07290352220334621,0.08080191144769462,0.08354880919785282,0.020232926011415322,-0.02337698285125981,0.09196923105735029,-0.02464184663581282
TNFSF9,0.04353912215969017,-0.03927294235711116,0.13523589688084195,0.03481195292783483,-0.02212580005318604,-0.05187279856808117,0.008045093879781322,0.0452644822607006,-0.031301503229416903,-0.013794371512303222,-0.008269993370421117,0.06545238537537588,0.04705273276379078,-0.05841507999569159,0.04165510676977891,0.013298105628425809
C4A,,,,-0.016757989234796027,,,-0.022724565900707573,0.056661030458768344,-0.015684636994772332,-0.023667782081294827,-0.02683312271155409,,-0.05167111623790282,-0.05592633808234255,,
CNTN2,-0.030746399942653678,0.04267307502755828,0.008504113947539525,-0.06041230317821336,-0.09523327903848247,-0.10484295558022558,-0.04902557118987294,-0.10643627203199088,-0.01660752828909676,-0.012489127393154551,-0.11935805171575566,-0.07661129191382697,-0.002453597914332829,-0.03215290791388302,-0.1759747187089949,-0.11313560165227109
F7,,-0.021546143883419296,,,,-0.024203262340052042,,,-0.014299324073302555,,-0.020719197683403412,,,,0.08521204191912161,
LUM,0.020736835227650623,0.07805668762386622,-0.0032026550321480733,0.006977162348093097,0.002041043972982208,0.024651866498697012,0.006874627697925276,0.0038854464911565073,0.06717475261305171,0.05050154933144235,-0.0247316421727838,0.022127791435689957,0.036308834630474775,0.22585685475582407,0.10706395536135983,
BTC,,-0.019547490719449123,,-0.007720293025696556,0.08358959943447533,,,0.10757290360400502,,,0.012583751140065066,0.004453979044815913,,0.028389219919145264,0.06212292510531258,
APOC1,0.00023611649307863443,0.10257685370279122,-0.035328335781211403,0.01631039608102317,-0.0848434546514254,0.004427819678562091,0.003644537051920131,-0.0915331710202778,0.0024282258694997448,0.0031299408836423753,-0.14766390210048197,-0.13179359819505146,-0.035212493204342284,-0.0134286973314576,0.020923359536331565,-0.025042228240236265
PKM,-0.02836782847160289,0.09548219377553056,-0.0061924698463404395,0.08408830444399153,0.1555972041775198,0.12965288783662252,0.03190912164464395,0.03288847572390757,0.007196559764433914,0.03239683030121356,0.13271062655293778,0.15912912890826103,-0.07591156902185772,-0.11272860352672968,0.11539354483822194,0.07612891921990562
TNF,-0.01801504139636714,-0.002278588991450968,,0.08131889519598873,-0.017643248637614812,-0.03552129071707575,-0.039841812221900606,-0.06340587315578969,-0.020355289607406513,-0.0008444681164132596,-0.02373990611140551,-0.022723262397764284,,0.020834822918474136,-0.0033251613830202007,0.002207977535642723
GNAS,-0.11195647620685202,-0.06363927069375844,0.06138571686027632,-0.13853596109325275,-0.15535087936570152,0.04862936028785225,-0.06320939591523422,0.1234907980290922,-0.010127011056730867,0.04801545871598069,0.06164449065650171,0.004152792286378572,-0.13679304608635678,-0.08553350962475822,-0.09312109543907729,0.10356412754218428
BMP8B,-0.03549272449019127,0.0010776072047965872,-0.0433244771494597,-0.021643795972676464,0.022039861331891532,0.00022289069940921615,0.047617390288285065,-0.07678289945380277,-0.03332666142743131,0.02595998575652009,-0.04450453432870784,0.002324653512814532,0.045981798974267005,0.1814223199645228,0.0033906239760966247,0.09724288743877091
LIPH,-0.03085625998099391,0.03982720627683886,-0.0398544848227094,0.046977245391776286,,,-0.018322212250971363,,,,-0.024101994754855194,-0.025334482662351037,,-0.046876790669238305,-0.005185870398925729,
CCL28,0.0818419648772762,0.013884869578211952,,,,,0.011183288373916593,0.022983045033574536,,-0.021352409771349043,,,,-0.04009080078636223,0.07301172484382543,
PTPN11,0.0315812814818191,-0.001249640961521186,0.05752635919017731,-0.029320753692130504,-0.02199805474186438,-0.06551627910674089,-0.040740694946032274,-0.05479409402460774,-0.019753473900073527,0.01306935725146984,-0.017207060020085527,0.02741310127942213,0.0285324070514625,-0.007157698681690866,-0.09256875686769485,0.06791811380174309
ADAM12,-0.016840020986557822,0.06191043199191791,-0.04428240826591897,-0.01533121197035377,-0.00075776519538967,0.0392474652219729,-0.04153055065233346,0.0489444700040738,-0.028019787810068975,-0.007200736203879564,0.06244512876047142,0.061215218593618746,-0.015266958738500085,0.13238476568529214,0.07550887929204557,
EPO,-0.04408168486674773,0.06577423937890504,,0.07222442155111052,-0.026633930444056854,,-0.019169572681228295,,-0.013001497222539604,0.060325012423736335,-0.02617538183807678,-0.026311791583487697,,-0.04263323477316095,,
EDN3,0.1342335263576031,0.03399911136600762,0.02058662412804806,-0.026943518342238213,-0.027285326847250397,0.06892777543282183,0.03579193921225948,-0.008426943682043735,,-0.002252582772294979,0.011197780432778073,0.10593843336384805,,-0.030920580617413398,0.1912055316997644,0.03648123453473866
CCL22,,,,,,,0.00456874853568768,,,,0.19619745634285038,0.01072223459979593,0.09299960116498385,0.0003644869876357039,,
CCL2,0.01740615857891292,0.09596460787977319,0.05948107143980141,0.01447440557012699,0.16846850205263192,0.09276661872607823,0.009425326527760802,-0.07697079689443785,0.011959895509043953,0.06525275511364614,0.09532742124412516,0.02549429569850713,0.041126494719176024,-0.05946387789405014,0.1566354847958532,-0.044659050858592446
DSCAM,0.012676366904761215,0.026662423684738434,-0.07617842808556162,-0.02115580896734422,-0.013572155481160498,0.011681148377709236,-0.005942436790661609,-0.014168680172302791,-0.019128124364314488,-0.025171100809798876,-0.09369311159331063,-0.10290071388096701,0.03230272039770365,-0.11587093684695009,0.0017363647169130788,-0.046270940034564244
GPHA2,,-0.010712871628544701,,,,,,,,,,,,,,
ANG,0.03380018450636563,0.1315823456910382,0.16949176733722993,0.10459254759543654,0.08668207765291522,0.041466310251473376,0.148225685268061,0.06329045571320623,0.02733575542018065,0.02801337837279822,-0.04526115813161248,0.06547863312034487,0.12029344257358383,0.0168771522753218,0.08622558303064486,
FBLN2,-0.0403824142396556,-0.057755184663750306,-0.054649760784185986,-0.01513455606108376,-0.004648636632600924,-0.05243412675105516,-0.019586940977928284,0.054673648667696466,-0.019618530547989028,0.023604650896451536,-0.03190730673125185,-0.012045099183277314,0.037131084290119104,0.051273948881084504,0.1532441580723727,0.10208808138350786
VTN,-0.029195922158036534,-0.03371191573534119,-0.03529503706364123,-0.027830762302825007,0.12398152733169725,0.11231778647636928,-0.031493455132372415,,,-0.022372758759444306,0.03258601013383154,-0.01850192141301728,,0.008341879378734702,-0.04322793862749968,
VEGFA,0.013288493768285118,0.07878412525521716,0.02059287769284402,0.11513033705292094,0.15293668713828665,0.105357636024557,0.11516966803557327,-0.04202716592300641,0.07627073256997952,0.02171405971250912,0.18079394348972214,0.20897226455454637,0.07413110276673746,-0.155001973222862,0.21444704281336105,0.03197193233345359
F10,,,,,0.004566158864346149,0.040878586405183555,0.004797748343910616,-0.0017050784854502818,0.032138316408464256,,,-0.03159959156662685,0.04278723442070269,-0.002253465797783008,0.05926678860517341,
SERPINA1,0.047028307831984875,0.10589971140711904,0.017635446741659882,0.010069114767260995,0.08491199134295692,0.04742699589877387,0.021395770529326317,-0.06396733549751822,-0.0012773352860500908,-0.031581415870542105,0.07131110002160686,0.06210594698451623,-0.0563721126169728,0.15200974934676492,0.06752332232824508,0.021030737056022382
VWF,-0.05375523061129085,0.08327643374677564,0.040145407098919846,-0.07476237094203847,-0.026257613404303316,0.015243912658550018,-0.019053774152932294,0.015806866508046302,-0.07090593105620413,0.04416811967783763,-0.04539846012045614,-0.07950794625202869,0.027503732766935143,0.21021828603566917,-0.04408614271394201,-0.0033116425261179214
GDNF,,-0.024570926700336424,-0.030846447132432665,0.014771565313234853,,,,,-0.015280631253972136,-0.0012436837098659533,0.0716835069238403,0.05858140799374637,,,,-0.003005552082649622
VASP,-0.010421000007164076,0.05610623586512306,-0.004386307567235647,0.016836273352608292,0.057586199237796135,0.03400476163957267,-0.03481673014780629,-0.02064229092787211,-0.00602927192931684,0.021790212824113343,0.009937306415087086,0.0286413223772214,0.06649373935652036,0.14060626012718705,0.152656874071723,-0.028637389464146682
ADAM15,0.024473529309139784,0.06799753924776174,-0.041704192311885865,-0.08866825678956444,0.020271604645640862,0.04216067122232516,0.05137130146391561,-0.04545782063443648,-0.018503442454634412,-0.028616152984848375,0.04500149877912589,0.061161291591263295,-0.07247521866846061,0.08119499815303616,0.14501436642548704,0.027011726884141954
WNT2,-0.026223955211890984,-0.029809674913827265,-0.034231885296936805,,-0.021577521810971594,0.014559273487401502,,-0.049689208160383386,,-0.025197473624887286,0.07520718999082127,0.034290021841110005,,0.09798480999320283,-0.053430985603404785,
CALCB,0.05477327452608898,,0.026422362712257803,,0.071418124364503,0.07913607259671297,,0.048771470841044814,,,-0.02841540587133508,-0.03200493734633009,,,0.14581450639116864,
OLFM2,-0.05677972966409708,0.010616547232615198,0.030312813423485345,-0.07987590376790553,-0.09545094512907167,0.0163067066911691,-0.07895350258868583,-0.02460005327130852,-0.05084362872959077,0.047691166125800905,-0.06603740792537269,-0.09158977489725043,0.051496366868426034,-0.12968330081223053,-0.11225490992325605,-0.021312672193081365
MFAP2,-0.017289514747184546,0.0429926068133159,,0.008458827531619074,-0.04340285496148282,0.02865480984347052,-0.021042182821403074,-0.03867163608902562,-0.03341524296122508,0.041556181387421974,0.08177287278507017,0.02951940500281363,,0.1605774654591285,0.13709760562982232,
HLA-C,-0.04293535227927292,0.09398993586584936,-0.060835508139071806,0.011311793757617355,0.03264819531869382,0.04225390549244923,0.05752494838730301,-0.06984108475766863,-0.013298011623885138,0.11616629232018469,0.024035352416680807,0.06412861501324967,0.0132204263246263,0.10047366685031922,0.059867614721574515,0.06190606738117485
THBS1,0.021297164341270557,0.07210297423941728,0.013739717237649595,0.00246875052308854,0.1490851029784193,0.11064301422257682,0.11472309307097146,-0.015574629198637434,-0.055708470505972996,0.02045824545366072,0.04525876584722605,-0.0005348364013848372,-0.002553679763759182,0.17663218062700647,0.1399862416165823,0.02659845516932154
HSPA4,0.014662118539175971,-0.007206725659291044,-0.03477488213589333,0.030565867599319556,0.015333185533671589,0.020039543601515653,0.012612100211593693,0.027791771123448866,-0.035090435071926204,0.043934517109506646,-0.10972219143340231,-0.03807912227466997,0.02383866645014857,0.022601655036777593,-0.08320514156513993,-0.05655308737343056
LMAN1,0.08756529077133576,0.1413468646380572,0.03799822840919242,0.07529627670437758,0.12775210502754847,0.013687251196749314,0.07925242229224067,-0.02055157893970234,0.017843848581303376,0.03735681747593129,0.02184945741646519,0.11120696014202995,-0.08249723272902376,0.06177244937566006,0.12612555327732827,-0.021496783008634106
LYPD3,,-0.01219445472333216,0.03555902388823566,-0.01586877064069238,-0.026852670895969724,-0.04150421038886859,0.016204200801417396,-0.04002910747367927,-0.047133456909268935,,-0.05459573164863218,-0.03258627473841379,,0.17670189694090896,-0.008325699658214909,
APOE,-0.06639911750850812,0.0300156372150343,-0.07587574470565366,-0.13000898695226712,-0.12520392185474585,-0.007689731963463955,-0.08024537119233398,-0.062479380419459433,-0.033218821945202856,-0.07394275623479464,0.0403869689985677,0.04461273272319866,-0.0418833073984144,0.040393270699716724,-0.06551534519448872,-0.04445816727629972
SOSTDC1,-0.03321027493122338,-0.028840080464048543,,,-0.033523588572125895,-0.00799562772045507,-0.04005797678782414,0.13166229669382232,,-0.022906565196853437,-0.037746864240733286,-0.04978858022574426,,-0.017940581195998735,-0.013136695437904104,0.06035499432727109
ANXA1,0.0027066984747364732,0.16643998018942166,0.026296835266988717,-0.005836389770371579,0.10787747464648212,0.014149766600297075,-0.028904652215774304,-0.12276856110400644,0.0069670714059490236,0.10404247186787842,0.08982576198649074,0.09037720885281504,0.01335961003106168,-0.0792281467196146,0.1256538271623213,-0.007046427258600127
WNT2B,-0.038740522881261355,0.00020282356375790297,0.029227021375722136,-0.06927204532005721,-0.038566611870492803,-0.02173136906875238,0.00040533548651244323,-0.025524424784441408,0.0496354005944927,0.03443963160215744,-0.014030667063368281,-0.019668191912178522,0.022252485133188993,0.02831135583566752,0.11228276670887784,0.02866363815961106
AMH,-0.006412800904953597,0.01883534526893461,0.005825947446816707,0.030751672662685903,0.010667876663948474,0.03911704283513519,0.022579052082101918,,-0.031919348893880824,-0.024492293737124606,0.033396190281234146,-0.06379991638751478,,0.017224552841580653,0.13895101460252923,
GDF10,-0.025592492063497455,-0.011342639008822162,,,-0.03695046826220927,-0.01443862781786491,0.04721541428881142,-0.021441624993446543,,0.07338573031056705,-0.018043995776347202,0.0736847299139553,0.003475957947195049,0.06671316909463251,0.07422056035263735,0.03705367972983861
EFNB3,-0.05467608430203721,-0.0029021092337345074,-0.021495885787466647,-0.015062484329336252,-0.035617729791273034,-0.00610494726404105,-0.05254281551594578,0.12391191271600503,-0.04322918331130297,0.026669225054962994,-0.02933915245302057,-0.07108293008367202,0.04190965700600214,-0.0007925660792351691,-0.05694191472723654,0.09240970571656075
LTB,-0.03112541196284333,0.022338625321299262,,-0.004460776458579723,-0.038247930025005525,0.01082347594654375,0.017087964640226924,-0.04150731260214959,-0.025709484547961764,-0.05004351501594774,-0.01852623804571848,-0.061958645394406986,,0.08521793790494003,0.11619080398645695,0.14123703703649856
