,UKF248,UKF259,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
NTNG1,0.014020184038825993,0.035783705199805275,0.043974929727944395,-0.005906428320983605,-0.03583420225886317,0.06635950049500702,0.06930584613661565,-0.0021796424760665506
LRIG1,0.03306721627087147,0.07217576776695148,0.06245691115505645,-0.027304745303551377,0.11465527117392242,0.029374336809016036,0.020202464732168274,0.04638446643016192
CPAMD8,-0.009652874008858931,-0.015131474305509663,-0.014844322667819576,-0.018170276424210142,-0.046195561091245854,,-0.014395021754114216,0.012667591568087572
GHRL,0.04930966587359287,0.047428456772398445,0.0182798654618062,0.0038834399093510994,-0.042697025308922595,,,0.005336689154798125
NPY,0.040468773732402666,-0.011856263211679392,-0.07201896707197587,-0.038413275544543976,,-0.03816537229234241,-0.06122117958115623,-0.027888038322843704
MMP2,0.1316781181775168,-0.028883741605146798,0.09637091471797417,-0.021780779483274997,0.00013328904027403745,0.01317380680008091,0.037510878713568556,0.0588551102167955
LHB,,0.07565973189634093,,,,,,
PPY,0.0996011306614962,0.02967187246810079,,0.070327525679163,,-0.05086633857998755,0.021244175681855944,
ALKAL2,-0.024437676354841825,-0.012986910205665727,0.029092895159164963,-0.032032333292604236,,0.018273986734778976,0.09676784634758606,0.06545049150247348
CSF1,0.0633661442064,0.04894328573833625,0.07314590969375956,0.044206656184820975,-0.010954331528693819,-0.05096936188133074,0.021811173517775503,-0.041684816582511074
SEMA4C,0.0770660956830615,0.03802574834375772,0.01652227637492714,0.02558634838993562,0.1436259349805682,0.009750591880052619,-0.013443306655315124,0.043981217757210714
ICAM2,0.08167996147939417,0.038139546194347854,0.032161140005780464,-0.016475177323003326,0.016779744301291977,0.03570518534151271,0.04636091898963005,0.02652517766120937
SYTL3,-0.06917616394098318,0.09338695054952903,0.04718485699537426,0.009651566475427389,-0.0027330728429484823,-0.056242509388478044,0.013332209872561023,-0.03320161612344818
IL1A,-0.0028669873493538324,-0.010351747779897554,0.07040954614431286,0.013393491545836456,0.06278326297977048,-0.03920260512896666,-0.033760841831831284,0.07556357907690787
HLA-G,-0.02850334534015876,-0.013918910355446224,,,-0.040477282002233335,-0.03422833147325576,0.05607656349918284,
PGF,0.14998188485531258,0.02702890528058858,0.08901557008438961,-0.0027809730702021435,-0.09262246310969743,0.018125984947594487,-0.0023426027137837006,0.030882187721296382
LGALS8,0.03985639021172808,-0.028257765377330487,0.03199411964575071,-0.03070879653720254,0.09575663540385934,-0.02950443427194674,0.035541287963985334,-0.049117248827896566
DKK3,0.042986776132245275,0.02381239188908107,-0.046538423271621304,-0.025999975537972064,0.03446140181202776,0.04247483675640519,0.0648856178819876,0.0715214113424161
COL16A1,0.08436528246194402,0.03633800256841448,0.02977728116090463,0.03421680999707865,-0.008742988056368846,-0.01743762945997181,0.0548483451744653,0.05156172998551245
TPH1,-0.020928694375563894,-0.02532882231735976,-0.0176461545362361,-0.011771743479086329,-0.03879358513086222,0.020433942683408677,-0.015186926013774832,-0.02908725297306506
TNC,0.030132034861625558,-0.009125260116239764,0.13420353318387224,0.06726540325601697,0.006486572160144737,-0.10841267985944379,0.009519744705387752,-0.008126164397670159
TNFSF9,0.001659552524796164,-0.010403910748841895,-0.03983451330483775,0.01271761803586272,0.05796223548047235,-0.01278099532297248,0.02000251467238012,0.007816980963636925
C4A,,0.0025271475838164787,,-0.01574220009603473,,-0.017275707892003892,,-0.028800310829724066
CNTN2,0.024813185446885624,-0.011431498337544978,-0.03305241015279656,-0.011067209188242713,0.09471652927200987,0.02743951252995509,0.01540398148909446,0.006771101859994778
F7,-0.02041751868785614,,-0.014844314039802678,,,0.07864532205191303,,
LUM,0.09838781476609841,0.0016937845818510333,0.06763040868324174,0.04589533147499429,0.025399587077198426,0.058266059949015646,0.025259710205127604,0.08650780113873853
BTC,-0.018523558518152315,0.024020781761942188,,,-0.019175828961014062,-0.015747221201573333,0.01730147716327021,-0.024711753608514107
APOC1,0.037598294587646096,0.029777939746944974,0.12148982121055618,0.017853921615431454,0.0494219598844945,0.06276048500372423,0.0711197994480879,0.07004227048349687
PKM,-0.03596882498113084,-0.016514042961406825,0.09979508503255705,0.03337579424380057,0.017256504061084782,-0.10408082695071373,-0.0017293349810601987,-0.018341437514409427
TNF,0.08738329168658371,0.027323340358875226,-0.02178587279248018,0.1005587331733086,0.003420003187689891,-0.01528423239340847,-0.014947334397754823,
GNAS,-0.010015459890523905,0.02226778347547025,-0.05948079910419026,-0.04673292570118631,-0.060716892113746306,-0.05174763985741657,0.05431593875069242,0.03486075379752098
BMP8B,0.0766241392196857,-0.02017883468245572,0.023112405824549,0.0018415265724823096,-0.0031371482524916996,0.021506337862864232,0.022842006445203466,-0.007472807880698737
LIPH,-0.020928689223082966,-0.01979320794310139,,0.07296160167902048,,-0.015517352395969904,-0.01666499191531323,
CCL28,-0.029438804771918257,,,0.00942884837780789,,,,-0.019907882201814355
PTPN11,-0.001544689490337799,0.018878089785621,0.02097476553867214,0.033917005783825095,-0.05346440641512449,-0.04704047723483262,-0.021123189089966247,-0.0006344243633588115
ADAM12,0.0637170750598041,0.01673928613053036,0.09835554075777289,0.034046127481943335,0.01568552278055261,-0.011283902837487534,-0.027670847715246135,-0.02488621138226303
EPO,-0.015622028297763994,0.03781330965856067,,-0.013279516547067709,0.05258624698424886,-0.016852240995475564,-0.017307864536261174,
EDN3,0.03754636896213414,-0.025119845108413575,0.003819910664657835,-0.007364512051409296,,0.0483476559101366,-0.011435135153002738,0.04102077069345609
CCL22,,,,0.04438805818425933,,-0.019073107130541434,-0.01582777710800423,-0.024711754702160613
CCL2,0.07240219313456214,0.0256822983152841,0.02823936915204927,0.016738532206063205,0.014589695434109592,-0.04577134622346001,-0.05497559517347534,0.09693484935103694
DSCAM,-0.042584755072166254,-0.004817842712174078,-0.03223347466696272,-0.00309005160354523,-0.08938168171088996,0.06737180339508356,-0.001527811442726151,-0.028604888540674202
GPHA2,0.08167457858853301,,,,,,,
ANG,-0.04202183840078155,-0.033149335662312346,0.10959295815801541,0.021037830031609483,-0.028183740892369153,-0.055342485845759834,0.06947636102557637,0.05685840733130398
FBLN2,-0.04169504239751104,-0.030596925741695077,0.05580267752918898,-0.039530667022674736,,0.0918905839535699,0.039915117716947925,-0.014263812804914396
VTN,0.04830352212916708,-0.025947035922182563,0.020578139973339255,-0.00887972993026498,-0.0586588442933128,-0.019263264712992945,0.020458852952737583,
VEGFA,-0.13886501287559366,-0.047545747611909585,0.06687524120852104,0.04573526432796871,-0.029599349974345806,-0.06647743158205778,-0.02030839961291948,0.013866358805724776
F10,,,-0.024137171192662347,-0.014560702877563763,0.06505129396164275,,0.1388234000948981,-0.021380321656574636
SERPINA1,0.05258946608030002,0.00523430159440515,0.09644535116595462,0.02450337796001958,-0.07373699011963031,-0.08257103729526942,0.03173783716928874,-0.00041609370702897565
VWF,0.15140900698147677,-0.004850987857648688,0.1292744517689612,0.0008110448819240862,0.03523294197323573,0.03156363264318884,-0.03074970682700169,0.045024172695306564
GDNF,0.020551119585071928,-0.01641308752795966,,,-0.01819593720406333,0.028181880355539816,-0.03794547098103855,
VASP,0.03715681215933869,-0.0011169335026858115,0.04894122513842541,-0.02548495120904244,0.014593811729061715,0.04489854932759708,0.0350814811420839,0.04631679091099138
ADAM15,0.05922560342668921,0.04600915405966607,0.05681235338303628,-0.015545676958208639,0.0018823901091109833,-0.017897126934097424,0.029333539052807958,0.08045558561192974
WNT2,-0.02729763650591255,,-0.038103086377500164,,,-0.020903531975725344,-0.017776043850782602,
CALCB,,,-0.0164091920548128,,,-0.01829441383855565,-0.02105280890220481,
OLFM2,0.05214760879013949,-0.019445502976411275,-0.08034590001279882,-0.017002091060290703,-0.0055527551385784815,0.09287441728781148,0.022233604684679484,0.021409865496894623
MFAP2,0.11079930438869087,-0.022971284971145613,0.06714374135067386,-0.0027782834126864053,0.026096239574470423,-0.045822539179703206,-0.051935782027155535,0.026991554536824856
HLA-C,0.07241331619249537,0.022944301662718786,0.16136441133768817,0.04009172301521197,0.0056038330486616935,-0.06793336523169705,0.03051315044524076,0.0008824923741937368
THBS1,0.012607774622651632,0.01672733746838849,0.11386097616551104,0.03591815650183859,0.04459433550875943,-0.030255962168514783,0.007164724755523961,-0.033701132524778854
HSPA4,0.009173246503750164,-0.002163251816400407,0.039983238533997524,0.02797216754138943,0.025492822487013213,0.012466119106096374,-0.023509505841631386,-0.008440147599866032
LMAN1,0.001206919560013754,0.04573267915616996,0.09729581536244283,0.02893363004829471,0.03795889570421657,-0.06558249835099615,-0.03298716742100016,-0.03379017594171173
LYPD3,-0.02101059206882072,-0.014794692196164748,0.0067218571823857275,0.08373224460038778,-0.013592893883510893,0.017368228654040654,-0.03312068376263618,
APOE,0.0522891897982212,0.019887974656366905,0.08486705507765305,-0.023758880802638698,0.10603218907806757,0.02507005961510122,-0.019501085601692576,-0.007215335776496501
SOSTDC1,0.03542178344036539,,0.0001856391938919463,0.03741614160710884,,0.05656275246182288,0.024157872502685578,
ANXA1,0.00847907657836607,0.007545160924477128,0.11953214491865856,-0.015313757863397483,-0.0021732399339047938,-0.06977738138097994,-0.011146695962486342,0.022078942145002677
WNT2B,-0.020199078190455022,0.0319955818958299,0.0011872004752586558,0.009335011618366197,-0.015985777224285343,0.05809811399720502,-0.04009006683454244,-0.039474531284957065
AMH,0.05066425902462869,-0.020557858834169374,-0.033665288628371745,-0.0044729578863279594,-0.039859851505019084,-0.007560750775784592,0.05779614300202885,-0.019907879663136202
GDF10,-0.024222754754221032,,-0.026440872834853555,-0.017883720852454356,0.1530288229159603,-0.008720514721876295,-0.026655768236448038,0.05900094405570547
EFNB3,0.0442428266529172,0.001519434619208376,-0.01954718343582657,-0.009103772243248924,0.003029271860119114,0.019898380108540503,0.03943392083221404,0.06212659351080928
LTB,0.017671081596819974,0.001667930398687244,-0.012535942534537216,0.07334530336913654,-0.05096461919007992,0.03722517177682836,-0.045479641681359144,-0.037673971461594756
ANGPT2,0.1171193942867391,0.0018026863555825057,0.14511374816448408,0.03117251556766728,0.06650930703753712,0.0375518351840045,-0.004116072204570247,-0.004796151582348801
NRTN,,,,,,,,-0.004845512323815333
ADAM17,0.02228126507324548,0.040280550050579025,0.02617783167970544,0.010656396086192578,-0.027376070161528574,-0.09161740450594948,0.011571176110950184,-0.01740329050775781
LRPAP1,0.04483853738498595,-0.00749630716207535,0.04885791228853129,-0.0011437545774303486,-0.025288736311887872,0.12367280787960913,0.03151736166476848,0.0459386656217195
NID1,0.08913753163580838,0.0003389989700884806,0.132051622302751,0.02242821144428165,0.037388357901389745,-0.004274739104541214,0.015525022498986239,0.04481773179307826
MST1,0.04590673505459528,0.0256099090024049,0.06034931712695109,0.028265442953669024,0.13867759274968885,0.03463147639973218,0.054193862307041686,0.009294885479309253
IL13,,,-0.01662135838291692,,,,,
DCN,0.12385016847637588,0.006528689426633333,0.10845696217352048,-0.000219242102138088,0.04335394007714368,0.07553803431752722,-0.022400802248151625,0.08480626130258433
IGFL2,,,,-0.015742201761751007,,,-0.017149212118976524,
COL7A1,0.08338985625402176,-0.004538492201789189,0.034821103471533374,0.024851687493561786,-0.03302068700283501,-0.0022314118154103013,0.05013141258206118,0.030228856785252157
CALR,-0.01841269864448635,0.0265530609887686,0.10820612836481056,0.030207302907429966,0.05521613797960476,-0.016856087238594643,0.020610420269647923,0.07603906818015446
PIGA,0.020493757476027597,0.014409911515649541,0.06202072301713285,0.04203231904109991,0.05251982617248132,-0.03440698737794525,0.002178113956955896,0.06698154670800395
CD200,0.02748115391658657,-0.018746589962340816,-0.04015670153279223,-0.004502516402400284,-0.035511161350914644,0.033457179731218326,-0.025064478450165135,-0.03549015883536141
GRP,0.07931137198792572,,,-0.024441673105594856,,,-0.0161674749982297,-0.027495998014831238
CDH1,0.05871338182105861,0.042359693810959775,0.04722694914025006,-0.019858574993413917,0.11008328911329127,-0.00048379039979420203,-0.022449346725715642,-0.03832353233025068
LPL,0.03246634540268721,0.02139103395028442,0.11943160351763621,0.071135720985884,0.09743425676845534,0.04827225505872081,-0.012803333060394401,0.06724746343886759
SEMA5A,0.044147320351100125,-0.018640943012747588,0.11766604896325772,0.030934159963420894,0.0780119850399939,0.012662731163363626,0.01838405992635986,-0.013404128565708629
SEMA7A,0.04220142594243823,0.03371910353225593,0.020659201051220148,0.02060897377662976,0.08340640339313922,0.016061214944661013,0.06639874957224462,0.05475544617490624
SEMA4G,0.005320254172785114,-0.0026873804711487178,0.055125791465175655,-0.012158964616289519,-0.006355740521474214,-0.018087055264124702,0.03165380438506786,0.006463730263482936
SEMA3B,0.011372576185127648,-0.0031933793693905838,0.06382568425682497,-0.011952487189057365,0.07571715421778895,-0.020502953323013603,-0.012478738151639617,0.030709309072007814
RPH3A,-0.020481580567373977,0.02574490688930698,-0.03564313785392028,0.026819089435042777,,-0.03477541157870927,-0.044999920533029696,0.10656126136745876
JAG2,0.11903701769365505,0.020998315385085446,-0.05639126736710978,0.05024646068422858,0.07548681612746769,-0.03564722520415124,0.05330609708274857,0.006931152251365533
CGN,0.02672473652478973,-0.0006331456395264865,0.059837836335524364,0.02698843257415148,0.0598830643326809,-0.015383741517918804,-0.00521092150031536,-0.04208338172208001
GDF15,-0.0494392103562784,-0.028604616325160415,0.1518548866233727,0.05167620421615445,0.03294787275851429,-0.08056511065501222,-0.050907601629694925,0.011932900480586298
SEMA4F,0.027009823597693616,0.03757328454355623,-0.015370846095762405,0.07476932668558617,0.007443948387371454,0.01257729070057596,0.03385804738903525,-0.0018652384084357396
NXPH1,-0.0037072620072497657,0.004950470128727275,0.06749845068198723,0.02922839163999755,-0.04137583441361537,0.029712021488193734,0.041371002558105725,-0.05591763427864167
ARF1,0.0051505351525346936,-0.057525817170217146,-0.05312750872575383,-0.02359364800607045,0.044944446240592115,-0.01784233367023537,-0.03401467380471707,0.020909853921108383
DSC3,-0.01765272166279423,,,,,,,
EBI3,0.03224646861516074,0.009842893045474463,0.11865568039341966,-0.022715144610627215,-0.011049809500424211,-0.023171168468452238,0.05217114274997145,0.03069031586591556
TIMP1,0.10088442073680927,-0.03753533975977778,0.14138897897829833,0.0933844382214441,0.0569184417221746,-0.11416990012561769,-0.059954591291657824,0.0061367053294788055
SEMA3C,0.0337491939240156,0.02559880013588466,-0.039394918083232505,0.03544739226147298,-0.061697478839259176,-0.020124091573968866,-0.053792457778194525,0.010403667935152247
GAS6,0.005496882235605587,-0.08336477161596526,0.07245809314478499,0.040363688419397546,-0.001928285808994657,-0.049980217802344476,0.01813076274582688,0.020993396752971533
MEPE,-0.04727137827681582,0.04022416719619615,-0.026162540828021906,-0.04686360393136161,,0.06271013820360173,0.042729077469853355,
SERPINE1,0.0650238503209668,-0.03342109247697512,-0.07059768062770107,0.06323360227946358,-0.024238317489367733,-0.0686356812556555,-0.05845044370020958,0.08578561706854985
RSPO2,-0.014572813068454104,-0.016718996604512985,-0.052082231268029765,-0.013851587900457957,,-0.023565269841052054,-0.023211240833210404,-0.014439743349660056
SHBG,0.008184019247474923,-0.026752220429103638,-0.03522800131204916,0.04593879493018495,0.14028941602100756,-0.025251199441532066,0.0006496396864005666,-0.0020929859188055775
LGALS3BP,0.05973928901399141,-0.0268392499735382,0.05661647677561162,0.08125936491775171,-0.014690176084854822,-0.03423461433146961,-0.03300576106310813,0.051145431293333043
LAMB1,0.10331573239610901,-0.0614184805078337,0.11164597009056937,0.003740865293776133,-0.001718535673349794,-0.015436021502541567,-0.022569464069646758,0.026348210355457376
SPTBN2,0.017097047957582264,-0.03151776208789958,-0.003041080755377554,-0.015241620400162857,0.03832755405211079,0.012772240484019133,0.0043855914440812565,0.024829135884780217
COL1A2,0.11883041867024023,-0.006525098191252207,0.12899174471095456,0.03537858835694225,-0.008902028076665382,-0.02788294685101316,-0.03907252841956825,0.07678864780272203
DEFB1,,,,0.005542137719069835,,,,
SCT,,,,-0.012891047677238452,,,,
WNT11,0.04180382115371912,-0.022596785356041534,-0.016194424269479386,,,0.043541306928369335,0.07562167038912052,
LGALS1,-0.07642070649739355,-0.016537925173980787,0.047669773478628844,0.0041478421613388465,0.08683797495221095,-0.10194352058921174,-0.03019003114830071,0.013018125645657493
BCAN,0.09246301394154216,0.03889931146252424,0.07733477849150475,-0.05055014159488501,-0.032405544574294134,0.05038580558163163,0.04224476986784069,-0.03388541179306378
ANOS1,0.0156434594099776,0.06563748779250995,0.06292843700865615,-0.005905823032319019,-0.041707357310860504,-0.026424846520297668,-0.012005798694789254,0.024699956119442038
EDA,-0.01852356486490474,-0.0025559475147358944,0.12013916883602448,-0.02019900259954854,0.055629435171778756,0.018252688465635162,-0.02665576670461855,-0.03654695900539483
FGF22,-0.026340581630134613,,-0.014844320706905322,,,0.01014717893379927,-0.016334863394640797,-0.026920510615019436
SHANK1,0.027521912328862815,-0.027245160122169113,-0.014123428354040232,-0.018868922953354662,,-0.03020513045252748,-0.0012034384086091953,
NPVF,,,,,,0.06996936175014809,0.09654610134908138,
TGFB1,-0.011240996433017545,0.0753446854351451,-0.019953527058485958,0.02406377793314453,-0.0032097409034943917,-0.0005814676076000916,0.015433747283349404,0.060362706108419484
MSTN,0.03986827576739052,0.024251679360230774,0.03755069393666635,0.056312110406854195,-0.03180642000510957,0.05984082813373875,-0.030366203214764124,-0.047209203512347094
WNT4,0.06373708501309543,,-0.01683099694468229,-0.019808619953107082,,-0.029581541922067422,-0.004000541882277166,0.03279067009391453
TNFSF4,0.02144044615735337,0.006208638687604337,0.0024506730961712346,0.040275075710052774,0.024584546960182998,0.007963996923572947,0.025400370709155268,-0.013334560212337804
NTN1,0.09651215750863136,-0.021902521407679867,0.1287227251563409,-0.023928543968384373,0.08785769853517812,0.005907395152427039,0.017388993008927253,0.011816907124465172
CXCL12,0.11109509872115061,0.04577597002100528,0.04009362538607888,-0.019626698124986332,-0.04228514407901089,-0.0031416298629305347,0.02192045568514426,0.014293866972094893
GNRH1,-0.006697305392944146,-0.03708956738840242,0.03261766947283801,-0.010885954190558123,0.004804419527556584,-0.04035157591412481,-0.007644205698046925,0.05826687696570409
FGF8,,,,,,0.049520052177788994,-0.00015239246305831495,
RIMS1,-0.006034412294321507,0.04037743713746004,-0.05508790859778319,-0.009646394817574958,-0.04912520170270126,-0.02618849121802993,0.018471452906296617,0.06328468995608803
FGF14,-0.020159124434966827,0.031013433596348266,0.0424546184875545,0.004180193587033926,0.1139365952021351,0.02791735765841134,0.05030911955050565,-0.01648416057441711
IGF1,-0.04492162089536814,0.00898839296818245,-0.021065167196921527,-0.024600840373548618,-0.015132691274391957,0.038433818434365934,-0.033383812293406125,0.08764260051503857
TNFSF10,0.0690293056037986,0.029217800088566365,0.14761615908482217,-0.015020902421789318,0.009763111204295488,0.011460658496197675,0.03745102126799075,-0.056232827386738946
GDF5,-0.012787392767163798,,-0.026162556639735865,,,0.09114239199169591,-0.03152746905049228,-0.00634420417296665
CHAD,,,,,,0.03652339580245934,-0.011834482631088949,-0.021850908343518258
RGMA,-0.025333552301577543,0.022343885028558726,0.12493454807540107,-0.014254262997658296,-0.014814685616947784,0.005246849297387346,0.05141694907359817,0.017934852897602903
WNT16,-0.033659665412180614,0.0319747984215376,0.10300051337071957,-0.022174847703886735,,,,-0.018051177184363006
CX3CL1,0.045594751675572816,-0.02719779049838824,0.05583014809519766,0.030558184651410913,0.04588755134053854,0.02470944966094117,0.010789985957361622,0.07535153071113876
FGF1,0.025988842774866294,-0.026610583293237462,-0.038197670745188254,-0.062367453371356525,-0.06357328917345256,0.014760455795088383,0.08996007646634736,-0.026786455967463804
ALOX5AP,0.04134141664175115,0.025389022287374385,0.1053490143856173,-0.015233576109824795,-0.029211826807949745,-0.062127210267256566,0.013976019913325921,0.06750075022299717
IL1RN,-0.05755926616901636,-0.00393012277236824,-0.015077306679306715,0.021342449139683715,0.015741145637938922,-0.0434790647123624,-0.036843755557718655,
PCSK9,,,,,,-0.01663674795676863,-0.015655380822527657,
NPW,,0.012229376575777625,,-0.017883722537905294,0.08533344170649033,-0.005275400526526599,0.0795249876518715,-0.020160132744490807
CXCL9,0.06226566999513256,-0.02704393153830589,0.0029521170481115314,0.13170618289413824,-0.008353704059284778,,,0.021020062659003455
ANGPTL4,-0.039832608262253204,-0.05370608788320037,0.015756910840536483,0.017822390226600766,0.000573816049812874,-0.05983450674417282,-0.02123535830594452,-0.05235677224569681
UCN2,,-0.012986911182686713,-0.01597692033273367,0.007392105755238526,,-0.028766704889998242,0.004032426458990388,
COL4A3,0.016918200332522875,-0.010436983815087989,,-0.004753178708100491,,,-0.01238842226982772,0.01484738899780658
NRG3,-0.010304364754957891,0.01377276156626344,-0.061186421055199294,-0.021713145017644406,-0.008277347700335301,0.018665431931810892,0.016396009068500365,0.03924947328715461
IL23A,0.022865268199636083,-0.006005593806135849,-0.019545213476720426,,0.04272590523572496,0.06375106059407401,-0.02010601647888903,
COLQ,0.053358407215359664,0.02261448902441165,0.067902962832974,0.07582355554750407,-0.02303255523831579,0.12845065775807363,0.013668874515177268,0.043767636762756905
SCGB1A1,,,,,,,-0.019688000798131457,
TNFSF12,0.056900184628849805,-0.06326077634205274,0.08126047906506532,0.011322284977306094,-0.06997520817303234,-0.04295361562003969,0.07104544061488,-0.019800442089011123
DKK2,0.04201631536790949,-0.013178372470982722,-0.02845391152651127,-0.02070901546593078,,0.0029076493133728936,,
FYN,0.08919014397380677,0.038362451227099574,0.09871804008290722,-0.029549338221268154,0.05410676899490291,0.05151631303648942,0.0579330375063761,-0.018923979108782883
ACE,0.10731688900187902,-0.02916862319642826,0.09520973538933657,0.013894535238657075,-0.010125649290414191,0.07463919646256321,0.030813714768370967,0.03476543010163638
IL18,0.07223264579162758,0.006076231123570686,0.07995727186259555,0.016802096695800257,0.04775024883997425,0.06893878573996512,0.04724781987096648,0.03202924493486382
PPBP,,,,,,-0.02037009083588548,-0.018532410101261523,-0.023210609777700262
CCL27,-0.01852356498935093,0.01673219363553562,-0.02398679691292031,0.048666817483475754,-0.017227992892710323,0.04615029946269664,0.023309368977322224,-0.024919637719318273
SERPING1,0.06970513336147513,0.0027009482871529576,0.1417856980200194,0.027010058168764617,0.04046153809295921,-0.013344303736458877,-0.018470096268348706,-0.01321361287992323
AZGP1,-0.011977001895841756,-0.034715812257751076,0.004953596317843668,0.04770007888576462,,-0.01221812568086907,-0.07035263852610046,0.020658788687858004
INHA,-0.035528047948455765,0.028800009324136885,0.09936357172015846,0.026672953772522944,0.022863830596266732,-0.03993635963058677,0.03591011146851419,-0.020160132624996923
SEMA3G,0.06513655182958931,-0.012360839009635553,-0.017750274423030375,-0.02313273657414087,0.041556877960327164,,,-0.01859926993219946
COL6A1,0.0775847472307048,-0.01797966898532048,0.1372051857849358,0.06163505205258111,0.03577956183933452,-0.11309014480937704,-0.018530861763269225,0.009698608405188368
FGF17,-0.04670072815099296,-0.012094811853388942,-0.02353061489730007,-0.029345144750549935,,-0.03163359047243635,0.004158837638377623,
TNFSF8,,-0.016566706936169108,-0.015077306808110806,-0.016537013528605628,,-0.022103081874849953,-0.017149210273907776,-0.018051184202115714
FGF20,0.04965244343943419,0.01865794694863564,0.008262185129435051,-0.006846835011488818,-0.042632214149687896,0.047649408700039184,-0.026764272259395264,0.010375868565875222
ICAM3,0.05512746493513474,0.03834986132263791,0.09356434285969964,0.030803865327770654,0.028545372683913155,0.011754647858055302,0.029505895528313876,-0.03524611498655898
LAMA4,0.12191658643066068,-0.033156456691247976,0.12791624911155067,0.022126374104877986,0.003275505625358726,0.01750867368419271,0.0041724943677815315,0.015334658767702352
DLL4,0.10769299486862507,-0.005611463541680547,0.11596338705287444,-0.03279126048609171,0.014819188791530635,0.015426387627995893,-0.00495105475934285,0.08194993289318715
SEMA3A,-0.0013965099321683896,-0.005265809433555955,0.03148361684797497,-0.018026946081517482,,0.015384025873582334,0.012374919593440843,0.0412963457281372
RLN2,,-0.016719000374575566,0.061195715323302494,-0.016845013266018918,,-0.015284227431352201,,-0.030056429691568312
C5,0.05505856315310034,0.03517635919435401,0.06650967818429608,0.01776149383523518,0.05251359391500424,0.013987895608284862,0.023035344218287738,0.009236784394334228
COMP,,,,,,,,-0.021616777116390283
EDN2,-0.020928692436457723,,0.017003204746047253,-0.02045545962867931,,,,
C1QA,0.09185084854573675,-0.01996007462873182,0.1268544269532904,0.006624661750721701,0.023146568303896282,-0.0013198401847925843,0.04313067467949667,-0.010039249965031628
UTS2B,-0.022396060132591978,0.0007193109373315381,,-0.014560702523798697,-0.04047731248216769,,,
COL9A3,0.04548737870370983,0.006330888061471056,0.061991942771358964,0.03457718269698327,-0.04933441186565317,-0.03178299607444403,0.01863989861907372,-0.00824025393510695
DLK1,,-0.027826943145716064,,-0.04492932063112281,,,,
HGF,0.07680490327287881,-0.021658874388636867,0.06551429125512445,-0.04526167239511981,0.01827763341376944,0.0042740314742824425,0.015927951707831747,-0.03445762168346654
P4HB,-0.028868677350843187,-0.012749235546239688,0.11851026810344377,0.040907716944226555,0.06048232591067466,-0.0797343958477206,-0.0010172723170092121,0.013520428098381653
ADCYAP1,0.08588347087342653,0.002183566779570415,-0.012796653028942404,0.002350354785078694,-0.024858276933142607,0.002632899639971692,0.03429832910163838,0.0654596947218889
GREM1,0.061740612639381805,-0.014450457751357948,-0.03786724958106491,0.011967181166644818,0.08238368236083096,0.033079435845036746,-0.0386855653154804,-0.02348538170501514
EGF,-0.0051258948618655605,0.08549583921819388,0.09033938519365337,0.03824435514257848,-0.04263217813898394,-0.018687488830751182,-0.014947337738540293,0.011145255785910963
VEGFB,-0.02890544885088514,-0.026157709589223796,0.04674114025655869,-0.03841801776321849,0.05408242514228826,-0.028347268619618282,0.07512013298358197,-0.007895635421284875
FARP2,0.02618468839020806,0.02494151922413256,0.06849833294917032,0.015302005324398328,-0.014465871459306098,0.02095662859777931,0.03962710215650905,0.043501770761050135
IHH,,,,,,-0.02000735354917418,0.02601652389287845,
LAMA2,0.11076572929534263,-0.022982729727158598,0.04170961806697505,-0.015978871287904293,-0.014879974367119252,0.15570596025144026,0.01851900692159997,-0.01937959720140991
SERPINC1,,,,-0.015578636333050759,,,-0.014947338927633967,
NRG1,-0.02037765889751854,0.003449552027793779,0.06182025648635065,0.025984713493866985,0.02001063697034027,-0.03220465751829257,0.06692714495765023,
SPINK1,-0.05726711589568173,-0.02369287371786987,,,,-0.04218591058428116,-0.040816044933078645,
EFEMP2,0.021662435342234266,0.018155765237259345,0.08502428615819327,0.03158280052542941,-0.01962080088784294,-0.04447875234782235,0.03446015553086548,-0.04505351338411056
SELPLG,0.11550049371857084,0.03859277452962981,0.01745719271839535,0.017987955692561952,-0.020573870796511278,0.009535690303916378,0.015471065287223112,0.09465202962534627
GDF6,0.025649314736915743,-0.018729482878430508,-0.019363079314052904,,,0.011577679758557093,0.005742870641383283,
HLA-E,0.07378098101293776,-0.02411015750425841,0.13875907770032617,0.06868518556556366,0.003180283322642478,-0.00010806922624225893,-0.023013506080573495,0.04677242194296342
PTN,0.10808243266888214,0.048890235538166855,0.11293074685364146,0.060183547490650705,-0.028852063037378747,-0.034254000514603526,0.0601986313280926,-0.014471042319812505
CD274,0.043730998846760995,0.026405570715912076,0.12387369307466387,0.03901031440778879,0.11757056837914936,-0.011625912295899248,0.07805442724856457,0.007930694161059734
CD14,0.06004597920015837,-0.006050807690662779,0.148231655397054,0.03362240682177841,0.03149439828914552,0.0008520568457739653,0.03401103519515211,0.05507263291965948
SFTPD,-0.013277017428097577,,,0.09060053162639944,0.11412516491605666,0.019663158433302592,-0.005778782116012215,0.017406534163810067
SLIT1,0.006692591087516088,-0.018941311660549617,0.10862051922726276,0.005424948964057427,0.06163678860716857,-0.020251896323639117,-0.010422996689092395,-0.030190896852526555
