,MGH258,UKF248,UKF251,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
COL18A1,-0.04302433095245858,0.040568694236960905,0.03676695881161699,0.07767900040340608,0.06204479584085685,-0.020564016562053387,0.05917621777454118,-0.012433411928389704,-0.062754233700082,0.03239619787854172,-0.047274302844742704,-0.08785729029590035,0.054172962365122486
NODAL,-0.04104172939464636,0.03884236872912595,-0.022626657454513293,0.15727094932340216,0.07814019333967727,,,-0.022160850856170058,0.006721898457024163,0.01660588562471292,-0.0013990433659097456,0.03941645146985825,-0.025851293597538932
INHBB,-0.005764449669293653,-0.0114534844409846,0.10438244647048156,-0.03978596995140723,-0.023603385604298588,0.04086941895849023,0.08168806556481281,0.0032870480479568645,0.03842038452264206,0.03090586831282905,0.010431791702323565,-0.06924142496559332,0.014192024502703793
LCN1,,0.06182934880028881,,,-0.00314860570587317,,,,,-0.02397628189840154,-0.025958758301295525,,0.037319672492081686
ARF4,0.11308335839206791,0.04934304110488732,0.034729366826421214,-0.03386539519145081,0.05683632611903341,0.030860387206333086,0.14928729767429855,-0.028423975337723447,-0.07366965197213476,0.09504897029699894,0.12496672517520371,0.05292086453349309,-0.00032514843186428585
CXCL14,-0.09808452168675781,-0.024771789693235062,-0.051894995886303426,0.0010401545652960042,-0.04730958967832426,-0.009788955257670932,0.013559211554507743,0.037905128632490036,0.030144724574722108,-0.11931037423534994,-0.06758700062133816,-0.10681893504359241,0.005278166098502064
LIF,0.070623728406503,-0.07856724042758487,0.030070595543938913,-0.018876305402423375,0.041843393834877333,-0.011612659702740214,0.06947182722427941,0.012616520095741907,-0.05773843898828528,-0.022645760484133925,-0.013700818263379757,0.029960685871495307,0.02716813707772802
IL17B,,,,,0.04951293027626046,,-0.0077968445903419115,,,0.011323533483381536,0.07531468142033323,-0.05467615906390892,0.010916146559120484
MMP1,,0.00974749288219903,,,,,-0.10376554552779096,,,-0.07155072369275993,0.0023528414008165566,-0.053681286371457144,0.024237546588811946
MATN1,,-0.03606729929161139,,0.09448541345877437,-0.022770603501803457,,0.011946832445368344,-0.01312486512735847,,0.08664646056660742,0.07886405387636743,0.03940318423467133,0.015444222038469553
ADAM28,-0.023543223318376078,-0.004769123677937702,0.025263401936107096,-0.059036052470194604,0.11180122029205851,-0.013733673521430406,0.05236417908138143,0.011340611836322147,0.012478275226840845,0.029724553579217026,0.08636071827689275,0.056353583732536947,-0.021000117485191736
TCN2,0.00896140985380532,-0.046915287551486114,0.014538806928471204,0.07445929515606002,0.06229776237026405,0.019859614266984633,0.015631407416740878,0.01029871156202147,0.039242651213852696,0.0843955990714357,0.04341183848840156,-0.022561754853818228,0.07418931860627569
THPO,,0.016087508211531248,,0.01038862551534259,-0.027183805883185273,-0.012084075190039702,,0.012176479428516091,-0.023492808826788704,,,0.04594908675459353,-0.03779080208849246
CUBN,0.03659479817084669,-0.006653944101723239,0.03429222240822146,0.10247291954902578,0.033761717746342255,0.002487638815359291,0.0828013567203893,0.00011157221101805873,-0.019278873793335417,-0.009681183501822318,0.14901155151688056,-0.0063570344607931,0.01571330419377655
TIMP3,0.018578815575196115,0.017621209343081676,0.04268290572436027,-0.018684648033399597,0.08129602143522206,-0.0038686874749686204,-0.08005438916413868,0.02245354380382364,-0.01131807506329026,-0.026096241254079368,-0.07131083304549106,-0.172779889636463,0.08711759368929578
PIGF,-0.05883309713618452,0.06450457556782516,0.02071395153759139,0.024618088431520857,-0.005723572105664013,-0.047217575824345596,0.050585903190103004,-0.009504835875971897,0.01459927747669022,0.09634037148002998,0.139741320757034,-0.0042274674605266,0.04089116978697338
CRH,,-0.021529441615675205,0.05035020853413325,0.04642498409668615,-0.009159894216898931,0.03409747455086703,,0.05793031432944303,,-0.02916984674650589,0.03572248171992092,0.02450746883771649,0.09112743696789521
BDNF,,0.06808985624149741,-0.025402247672278215,0.006747533416851952,-0.04482511912863287,0.038327652492309086,0.02255363061741012,0.008205440763390238,,0.05817293701388682,0.07133334948238755,0.07885694124188593,0.04225968201164632
CCL5,-0.09004983994028459,0.05798039431446452,0.00022841099843584774,0.004074064932614929,0.046965609677313266,-0.030196287470415195,0.028194569430355466,-0.01780545992900332,0.05213945880992655,0.031267234833171696,0.014574567209291197,0.01630329399173599,0.061799177389772045
GAD1,0.04803901262674164,0.10193365922781283,0.03120786116570758,-0.005954247695676248,-0.008130706912443109,0.015286121863850113,-0.010080631821973874,0.0659607378534778,0.049155359383998405,-0.001646165167309554,0.12607538735516613,0.053224818839191224,0.021247974299950973
COL14A1,-0.06193018966994526,-0.04449254770382979,0.011180581571063589,0.0676729461855526,0.0023722092603262615,-0.01582844740446212,0.0373105975688315,-0.043968087520164886,-0.047765691173111385,0.02957216007007308,-0.052750344432747114,-0.07999425652969717,0.010126550774298469
HLA-A,0.12315557104364633,-0.015869828579245262,0.008367590380732577,0.02960585661147652,0.05597112802982289,-0.05306473933027158,-0.06975357254230559,-0.03178499036171753,0.03616002659396678,-0.006676024757823879,-0.1317687204436668,-0.05349953684396759,-0.022099492316669574
CD5L,-0.06107958716665036,0.052676776210765865,0.007026679308966035,,,,,,-0.026816395685762922,,,,
FGF18,,-0.03039513988958347,,0.08036970526972217,,,-0.023182076168007246,,,0.03994316404816707,0.0718557979467663,-0.014839659121809205,-0.03461915360705235
ADM,0.008476250670995061,-0.11007542625825927,0.020773009126506464,0.0016803665108638861,0.058246228514573485,-0.01714942610742442,-0.10480794842144768,-0.08630253884493282,-0.006250062384399622,-0.02892333693315685,-0.1433471146464609,-0.030106779586414303,-0.009178249485176001
CCL15,,0.022728454805718074,,,,-0.01707846098464529,,,,,,,
GNAI2,0.024332706624205086,0.0017824390947497183,-0.007465830665555161,0.012681453981677204,0.030687142619066982,-0.04109530066048216,-0.08114882682845417,0.013268968689006271,0.008358165172983793,-0.0489730828376848,0.005853358262821989,-0.022444968599331254,0.0486787301252194
HDC,,,,,0.11560197038176062,-0.014710807262912108,,,,,,,-0.025217545668361565
COL11A1,-0.04023379399310397,0.021928099284178174,0.03854046258428186,0.017516187030747876,-0.039486464817001625,-0.042002925452556066,-0.036526537981559776,0.01712779422041911,-0.024336450973710986,0.045483374702940775,0.044884500963497116,-0.03265175027743196,0.033038739575625795
NUCB2,-0.004141093810749275,0.010991777389720382,0.09013809693983742,0.029814607236041502,0.047752909434834734,-0.028011337292624356,0.016191685369523572,-0.038217233186695204,0.01535556765707621,-0.016382936638590667,-0.013187343667627397,-0.004842787013767148,-0.03835111856712323
FGF16,,,,,,,,,,,,,-0.024848612995723277
CXCL1,,-0.03805963160508914,0.09154429530951487,,0.10983121129908255,-0.010996580565641564,0.14145752597979996,-0.017805462947767983,,0.004579419834432427,-0.023761490117614963,-0.05056251231643517,-0.059807836189410886
VCAN,0.05459956587216864,0.0012912895831491875,0.011924793088293988,0.04516002418878318,0.06680145389566967,0.00219387888681858,0.04341214079878412,-0.055235686612211905,0.0027862562046880607,0.014854221246735489,0.09598864454196407,0.060740210142071954,0.023216560368632257
MMP7,,-0.000612764730351028,,0.05658280743995304,-0.015852875951484876,-0.021243011392464897,0.08586472388902672,0.04907290852393964,,0.015635078555512782,0.03574034868033038,-0.016359688220034287,0.03416524610100848
PTPN6,-0.05499282173584037,0.03344114824804183,0.03898986834643078,0.0014255075703748182,0.07765293950644205,-0.009679958654479254,0.08058492818072409,0.013294521020155482,0.10207375812123318,0.055052993359397236,0.09785530849512712,0.004579341061769489,0.0008793292532380994
PTGS2,0.03610448069866054,-0.05751904052634555,-0.002466464003536519,0.03281173250130239,-0.02753377278916046,0.00039975602277642086,0.023483165182260384,0.08827479405169669,-0.0414313095789472,-0.03292887128994544,-0.0863009021671032,-0.00010308217502972783,0.018300183456539398
XCL1,-0.0018867493633529155,0.017100900193672518,,,,,0.027895164274110814,,,,,,0.03000495346873519
CD58,0.0075133005851560596,0.0006989991703333154,0.055658588792936246,0.04839188875175389,0.050103525358916455,-0.058983355117873074,0.08957884192912814,-0.01318647635614808,-0.041621879621568415,0.02045960130329287,0.055580727711798096,-0.017111121890861086,-0.026057895349535332
TNFSF14,-0.029990280504153564,0.006318918336251677,-0.03177142635360705,,0.01581378424276812,-0.010740765600047678,,,-0.03202881851147743,0.016777942373683977,0.017991604441027594,-0.041491215668835214,-0.01922627991779803
CNTN4,,0.07356919836622366,-0.024870571198106296,0.01612409968657969,-0.035206413708899056,0.010095655925976738,,-0.02345727754413387,-0.04165032124463114,-0.011558839101505427,-0.003954703813573516,0.013176473938762936,-0.0031560208380587923
INSL3,,-0.04365041428689274,,,,,,,,0.015901690575808702,0.08926429584906108,0.011837095513327418,
BTLA,,,,,,-0.013716325032730212,,,-0.030094479122471884,,,,
MFNG,0.0019077830021646035,0.04349971631534943,0.06681223121599683,0.08042692977820111,0.0031038685730614985,0.04172751533732587,0.044532703951781986,0.062487027980022244,-0.04443710971488642,0.08610475811605832,0.12577507695568768,0.008976984002235492,0.06968971337318153
ICAM1,0.03259895067280444,-0.05033478117808313,-0.025083051726420686,0.032254875459735245,0.023013665955171105,-0.034329832668041904,-0.01165154513214279,0.031527753591496795,-0.05601958395858141,0.02405520956622905,0.04535148497430144,-0.0544306542895655,-0.01708665829642108
PROS1,0.04670299087199697,-0.041826987226017506,-0.00031421884461068207,-0.02901185555569727,0.046291409909764256,-0.043581904023349334,0.07950223189894316,0.0622454493641386,0.02778577841685182,-0.040494490252517064,0.054262459095048614,-0.08227363686390694,0.04466230925130366
CLCF1,-0.023204183276219207,-0.002774607048702273,0.037561283776826465,0.008309679910732164,-0.00038224975943364074,-0.007079023969894273,0.08591098942880791,-0.0024779649487278086,0.04261207577596562,0.013275523438118912,0.06311342749372822,-0.01183182891371554,-0.012377686110130926
PSAP,-0.11194717388099228,-0.06941183363861443,-0.02851308720933613,-0.029689644221957637,-0.017434624651625926,-0.04689292176642805,0.06538916792654516,0.0642979567577987,0.06387604486954526,0.059390150441340474,-0.04193033053105545,-0.07254414574564569,-0.045592910417270725
EFEMP1,-0.07198746258924656,-0.006367843452266044,0.05302021874713011,0.015060113965600462,0.01051059317634126,-0.023705159539878305,0.07080090686662635,-0.055594145513940964,0.017584464898597045,-0.0535596723017404,0.1380819933861968,0.017131048480749315,0.021922476629364664
C1QTNF1,0.04109628303311093,0.06288265900545353,0.02582349604200088,0.10389994698567867,0.015193090335991888,0.0018848783944825289,-0.009911744477883516,-0.017741074628158333,0.027561196669264612,0.039287305367389634,-0.0574415707699524,-0.005538746034493661,0.03953125559955026
ALB,-0.046966994663854456,-0.05129026810874393,-0.033811605836960856,-0.03007651658803491,0.03365743462482557,-0.012199241193343502,0.050897678124551905,-0.028395626169199824,0.18941132447483752,0.055339352944168856,0.0712323997143271,0.04173226450862036,0.02320872984497599
CCL13,,,,,,,0.0569079847941334,,,-0.049297450216170276,,-0.06481447381514477,
EFNA3,0.0451413287399665,-0.038569078454510915,-0.013355778291364067,0.03680222758683954,-0.01348860288209286,0.02115205857860839,-0.0319472786930774,0.03974262935781314,0.013319623787848112,0.05763112672760684,0.08419252656900965,0.08288533431346222,0.04049276003725039
DRAXIN,0.15791615802261855,-0.002309892588257678,0.08906944613091385,0.13645372548090795,0.020404673088070042,-0.0097953920390798,0.1230177066392059,-0.015664167027262477,0.05793281468015597,0.09234881457901649,-0.0818739648823119,0.040747216059225516,0.0276412391471036
RAET1L,,-0.0340040966573797,,,,-0.011732186432751321,,,,,0.1356004920599905,-0.018614118106112718,
NPTX2,-0.017587699990235225,0.07022059056325694,0.025475100288213672,-0.0033506535767278897,-0.05051381444277163,-0.0010183758967802076,0.04252539975532965,-0.005967649494025997,0.03858480495866127,0.01782274675266574,0.10767451789421716,-0.030750034111420962,0.015952657790409278
FGF11,0.06826612705823425,0.041435976595748186,-0.013309833254473291,-0.027312612291125766,0.06027234653023774,0.004855719159049114,-0.03979481753119353,-0.03507191179481177,0.03300166921789439,0.050250512412515526,-0.03325646560937093,0.14706593576570987,-0.01023110360033403
CD59,-0.08489286799669309,-0.0067000858474402574,0.00277653643642621,0.05251512248963482,-0.022715792482587427,0.015274131550641638,0.037485387991663316,0.07742441104898597,-0.021870369273371965,0.0348433642079171,0.032970702531813265,-0.13114253338889095,0.06748609419988016
COL9A2,0.01833387784181648,0.08574291756290256,0.0018093691468852142,0.04017144968113748,0.020695178033260347,0.00419980166155381,0.0708173382492785,-0.043336117234121355,0.03986472626591337,0.09134733039639074,0.12976100310686867,0.04593214515563426,0.0004989055768900822
DLL3,-0.03517905091084417,0.08784332155115498,-0.00679827099833026,0.04198323466414652,0.058633656527941024,0.009252164231184742,-0.012832924206961612,0.08619637325247315,-0.05663956015006921,0.07227326331258763,0.16027957621441621,0.06635862030908637,0.02052581557084271
FGF5,,,,,0.05418451764225821,,0.023162109646451108,,,,,,0.06782480529672145
LIN7C,-0.05590264629462044,0.06738219093317398,0.012798679382928349,0.05188228863634818,0.05422947620104089,0.01919668878583139,0.025229572592360354,0.03561787948793565,-0.06375259152308027,0.08582504957778149,0.012298938068344497,0.0400755438714809,-0.05283949465145926
GDF7,-0.03231443770873321,-0.025411892111707503,0.04730115651404988,-0.02507352036064585,0.11660346086974718,0.0949109107840306,,,-0.03412592962327918,,0.07888254548103316,0.0014618056014463897,-0.038548380248731896
PSPN,0.02205694601882092,0.041406485903223704,-0.02688627953687316,0.02763887626808401,-0.03641946848345061,-0.023959788533916965,0.023686279852735567,0.014818636222533366,-0.06703369805834225,0.03292821531529451,0.11035389629378073,0.02990860966300948,-0.028869033056323764
ANGPT1,-0.027162804969941678,-0.008848016570934725,0.027044544650908324,0.024913679013586962,0.019920625591137896,-0.028877871268171675,0.06663663557610428,-0.02080052285567931,-0.03587767969680569,0.07647415960328392,0.13467844053147313,0.010136836014788913,0.0012516756816730989
PNOC,-0.045634704121115074,0.04072966976946798,-0.03049535170372014,0.036900753316472204,-0.040250566717176826,0.030631869767122986,0.015006714509696357,0.040072605648299106,,,-0.023899583748227426,-0.05062989307961645,0.02660575102389597
L1CAM,0.05065910623770878,0.022022403708195477,0.04253917886658336,0.00649232016696155,-0.04647917845957318,0.04895990549869257,-0.004086230165104817,0.1154154568184084,-0.008982246168009207,0.11812824979981842,-0.08850132841259717,0.10004232094216925,-0.016637909045308524
APOA1,0.05772267186691297,0.007324007734947102,0.09833217022694135,-0.003731083843471885,0.04027151330335096,-0.01738289722456515,0.08220097383769166,-0.005153517904360743,-0.012179986058408226,0.05505662561583493,0.04819262054602339,0.03611394802185326,0.01437753078612489
PSEN1,-0.07827047678686926,0.014795625728339114,0.007216812424233927,-0.017761694055815517,0.014979265147128959,-0.02895312013676368,0.0035346882696691583,-0.014801296275179468,0.034390220892126365,0.09939686447538766,0.04662823155900439,-0.0006289546806042223,-0.033158487705057305
CALM2,-0.032251554068757446,0.10505822344437278,0.01424608039145961,0.010550204620456426,-0.051467550125749176,0.03760150188477928,0.11195590281202457,0.04180894166272722,0.028274361835345152,0.16108953514781457,0.19703702764417572,0.16479859422803061,0.010429810546237157
CLEC2B,-0.022578629761025485,-0.0810316342413925,-0.02831360262635187,0.07979823731300231,0.03361016968180822,0.007249585516006327,0.006511888968417367,-0.04154597014080666,-0.017016733007414502,0.01336624332320956,0.00012323636121114903,-0.005209739657757717,0.053670193325248555
NTNG1,0.05759910003539295,0.04970786500288689,-0.0100279684628251,-0.0019223790865815092,-0.01562468652321438,0.02481411959339645,-0.03463346792267001,0.07540273745988943,-0.02618202908503557,0.065865691378085,0.16987069257706003,0.05726182863742901,0.013971384710472665
LRIG1,0.004433513151180972,0.0496608108370888,-0.04143250969183627,-0.08385476747391037,-0.03813056691250429,0.055502221408825686,0.0029709136156957127,0.020469398047770503,-0.04683811743212736,0.03957933880238397,0.1653129992796182,-0.037994770735504994,0.03575956625508223
CPAMD8,-0.02843393194018955,-0.01772487281837248,,0.057316549008264404,-0.01915511857481099,-0.019880268235847157,,0.08542817437623425,-0.020114278952980274,,0.011032690018390452,,-0.027333690783495256
GHRL,0.007710698285019733,-0.006456837440177484,-0.023907825496680076,-0.03197373384486311,-0.0220809365431802,0.019166983442999413,,-0.0167508830236906,0.11967540779866141,,,-0.006402096890981169,-0.02409493283390748
NPY,-0.04171368788012266,0.050400822669217256,0.01804156740047463,-0.050446745767361044,-0.023602458256864172,0.022365485164653462,,0.01535680246393643,0.015254507529870839,0.05644635236088546,0.08974062460010014,0.0639412768406152,0.08243166015099408
MMP2,-0.03948186359262715,0.049989884157533165,0.049766701742724836,0.029889038909475793,0.053080243694724326,0.054830717017871906,-0.014243552771305679,-0.04399651695072201,-0.009561780271711914,0.08327707930397617,-0.000153743615907128,-0.07446918477913918,0.025535226424990825
PPY,,0.00378717736543461,,,,,0.13810928818544393,,,0.09133899960864289,0.03154511348722443,0.0007022088198991261,0.017180427705554613
ALKAL2,0.0021123017831790347,0.04522176196794025,0.037529678360712436,-0.0329455790977894,-0.021718718510250146,-0.02604480775772875,-0.019867613197325634,-0.04310648084330009,-0.042085710428945704,0.03978502940366332,0.06441003311302626,0.08295147123624044,-0.007898769643069754
CSF1,0.08766488449758948,0.009471203228420877,-0.04413422675327104,0.007304208706206608,0.04971342468978269,-0.05004599027160755,0.07122630663446228,-0.04635746508390344,-0.04714163024347087,0.032437346118302915,0.02178593492681672,0.01929447415942848,0.016150436297508067
SEMA4C,0.025858379438699935,0.044044710355998364,0.04547106445476188,0.014512299593354493,0.06394677675066436,-0.009143062596127861,-0.006740444027820493,-0.02639491591573058,-0.001004238494060442,0.014885487694507447,0.014525311711335066,0.02326764368688359,0.1040052763760931
ICAM2,0.013049008114383481,0.03394706291092394,0.07066578695155717,0.08404632963296926,0.11679245326524124,-0.012758547263825564,0.08077591205780855,0.026913723476833816,0.015044235136715553,0.07106022839221243,0.12466866676387445,-0.0889171606875303,0.04553550499600568
SYTL3,-0.0075020782640541,-0.016690325663109525,0.016371760446924958,-0.0047520379648153255,0.06029237962674807,0.030788778069968766,-0.014652910582772342,-0.02297462437547989,0.06502738210758731,-0.009535260329960746,0.08736676884269215,0.060472195371532755,0.06454124576086216
IL1A,0.02363178500122642,-0.0634613627245956,-0.011932699423081382,-0.04296228253627361,0.009352670419481849,-0.005387498262826668,,-0.011601904081304456,0.012758759288362079,-0.03962315645706089,-0.06532054053806612,-0.04012508104779815,-0.04331139893781181
HLA-G,,0.03798663599655106,,0.03912493341800208,,,,,,0.061281973226024515,0.06125715737110081,0.033699317801164044,
PGF,0.10448646229507969,-0.0073495560563495805,-0.011239802653236146,0.1435959449386092,0.05757567098668228,-0.017711789270328383,0.07478459504058081,-0.04087306155106279,-0.05791615948442043,-0.007047033008367141,0.09323859708825824,-0.026840570316125065,0.04511135215762305
LGALS8,0.05824886951043156,-0.008232086116449103,-0.009798450047575848,0.06339532010490137,-0.004595736034210002,-0.017703057782430028,0.12265230953930488,0.052322322368147815,0.006033552151188752,0.019845073435405522,0.04895885186635792,0.047238911364210046,0.003182880548679822
DKK3,0.0230910369887405,0.05217423001659122,-0.10181046467045762,-0.05257192648141993,-0.08100358245791149,0.05828287257713864,-0.011239692890242455,0.07751686070918672,-0.025897228685653074,0.05906273990821585,0.1562921578406701,-0.10768784812713578,0.0019176989505842242
COL16A1,0.18469226339091782,0.02851673975157855,-0.011598871508359058,0.00867304913455759,-0.010706907156177253,-0.0546252395603606,0.13940198382371313,-0.030622296692318984,-0.04151394949883019,0.0817877275806523,0.0828205078406811,-0.04726819933220846,0.08119966483747408
TPH1,-0.01702570925035778,-0.00305905261415838,,0.07896682932399952,-0.02277060328685855,,,-0.015795202418989164,,0.09093375308218933,0.035992787125794824,0.03769340691535187,-0.04737531504203831
TNC,0.056356995764067476,-0.009895677747841695,0.04808380252571947,-0.01788017463760939,0.057821166718464295,-0.033755815429061115,-0.07908179880434213,-0.07431400521938639,0.002815955663457436,-0.02274309937220183,-0.06422006360527675,0.028327477151268876,0.028434858838022138
TNFSF9,-0.028433918444982827,-0.008452871689510262,0.010506018982823042,-0.006118116176336578,-0.026497695871824913,-0.016361262901553448,0.0754513679817912,0.14588970222988304,0.10871291223705472,0.03916252041149481,0.012954714074567511,-0.034701313661468114,-0.033930343473881394
C4A,,,-0.021109835832798737,,,,-0.02318208874826497,-0.013884582952995573,,0.06458651542596598,,0.010821551238738307,
CNTN2,-0.1702858902981218,-0.005202224271075586,0.036005645095105884,-0.01415671684916122,-0.013160129906586014,-0.029697395671581615,-0.024546133571053074,0.011314058973053279,0.04697913974866127,0.038451797768271734,0.12239926065825342,-0.009449382701685997,0.023204565522295006
F7,,0.01050385080554672,,0.013321606256287484,-0.01915510744121531,,-0.021134579003517014,,,-0.015046430177387316,,0.013558528503354417,0.10789174894297786
LUM,0.03127955514230958,-0.03400908076776955,0.011684608005626682,0.05071748408425087,0.049880311867726526,0.01686992540883954,-0.050717744712247124,-0.004722503508362581,-0.08122580758273983,0.027415085726557414,0.10871389941469384,-0.018692022636370202,0.07383925762531135
IZUMO1,-0.00938752395984389,,,,,,,,,,,,
BTC,,-0.010668864964013241,-0.033033143774398636,,,-0.02932888487436395,,,,0.016120997047120906,0.03044944044304789,-0.012665940690698459,-0.0013825400402313675
APOC1,-0.18030369090612067,0.0618814593378127,0.01376536594038513,0.01298493538736973,0.054224350409713386,-0.06281006940647112,0.09539128855309378,-0.0599775465957282,0.03089730394029662,-0.014281414599599251,0.0804640540964675,0.0387679281490474,-0.0752707731740094
PKM,-0.04532937544380714,-0.12888483252399446,0.046236663543480126,-0.02831670176089346,0.01111631817629665,0.06175437175325234,-0.10935224924200167,-0.05259609279168986,-0.0013066974151474205,-0.019371594128838675,-0.11947340656198649,-0.0071583202845171764,-0.029015484194927117
TNF,,0.001593721975546144,0.037094664025061695,-0.037425139753482974,-0.014208654317226477,-0.014320646677748643,0.02190011874039905,-0.032982157734427746,0.040015797875803366,0.08728050784094954,-0.04825538507547755,,-0.026295353104558373
GNAS,0.08182541900983382,0.00824050257459788,0.019243061095769693,-0.014611949819170963,-0.03382975915502905,0.06787059400278156,-0.05266271332369747,-0.07669941085478608,0.00345888030403494,-0.041591836504887965,-0.03169070755118016,0.07675098502984379,0.03464414985303039
BMP8B,0.009637348943719832,0.05323536826394549,-0.012214185765803036,0.05621898845760871,0.03281880804506661,-0.009508762196294469,-0.0330211860328231,-0.03591957869068789,0.03293696411621217,0.10611058186050101,0.029489571543842685,-0.018935418782701514,0.002049734738107854
LIPH,,-0.02911941663176621,,,,,,,,0.009701636461922954,-0.044367263264011365,0.010881178054689404,-0.04192982527006645
CCL28,,0.0071363245656928965,,0.03776766837634422,,-0.011246857831777594,,-0.01252628166417652,,,,,-0.013547619198126679
PTPN11,0.03467099391630999,0.040271397943731,0.0017310488455720323,-0.02397202168039943,0.02046981561394263,-0.00671076199519966,-0.0023925590110835896,-0.06756741297280164,-0.0043437500513672,-0.06331831492768025,-0.03677770926510875,-0.03888364175197534,-0.05799857603751491
ADAM12,-0.023045449230296774,-0.01930115154014332,0.06599276596039715,0.046673094480105023,0.05104524743984055,-0.010869388928555912,0.07107957821237153,-0.01314605688268488,-0.06874132778982499,-0.027791844582937916,0.09409605790479311,-0.050597265980945785,0.10861614985521278
EPO,,-0.0077931384611648275,,,,,-0.019216374760454475,-0.015795204738568134,-0.03065768939529826,-0.008406579665264887,0.055933044417301334,0.005229746459048766,
EDN3,-0.027903319991272317,0.012058570754970015,0.05270975562878031,-0.006543291361787982,-0.011867228153031146,0.02423744739568527,,0.09066624856578323,0.03833844052215512,0.04802259800515758,0.07948411139407716,0.0040771988100557965,-0.029748845882459532
CCL22,,,-0.0013993211355568776,,,,,,,-0.04546598331840206,-0.0030675611876691644,-0.038018050025186156,
CCL2,-0.0924138141269017,-0.011431209961994185,0.01979729396262775,0.05393027900054762,-0.06921528539839908,-0.014195207897530942,0.11734266715413995,-0.03690236337913637,-0.005817440250021972,0.014623760113149397,0.08269511073035385,-0.02785837689323327,-0.009956186168388928
DSCAM,0.039983671468251304,-0.008945293403772338,0.022193790962638793,-0.03203625587551644,0.02549059667649648,-0.014217172105867409,0.09915957227567115,0.016659051504320746,0.030788376184905056,0.06836822900903251,0.08705573112626132,0.059416040192156766,-0.0011652169794706614
GPHA2,,0.011391378058941528,,,,,,,,,,,
ANG,-0.04349700799834842,-0.06043427880372086,0.022410988531082626,0.004408468754620935,0.0396690289731041,0.03592745789847593,0.03895384393191626,-0.03717682693612916,0.013725486031405535,0.0748242550550404,0.02311171662002568,-0.009391617616730068,-0.041851295566879256
FBLN2,0.02934127091886771,0.02074743373318286,-0.01950408460500592,0.04231982563442258,-0.03646812947495023,0.054277055954175576,0.024400984841260995,0.09299470506239339,-0.042302135917571294,0.060984177549286527,0.12102386614446621,-0.11609144726947988,0.04658093716886333
VTN,,-0.015852097766581818,,0.004823313740155933,-0.03228926173876586,0.11883060396852088,,-0.01312486416411471,,0.01392162064516621,-0.04157852474239788,0.01937122366538899,0.1580873671572448
VEGFA,0.03778536212449703,-0.07852189710530319,0.03409640312044642,-0.017114304075476813,0.008011376608419078,0.008411567855001264,-0.17021471421879059,-0.08434986541285305,0.0004554150979034484,-0.07957207819325576,-0.23120883317492766,-0.0026622887165151303,-0.03157619511321065
F10,,,0.012316803854618797,-0.01630198651645892,0.021769995122165344,-0.019135528585578123,0.07502419868851412,,,,0.023452970915405873,-0.039034651165869565,0.08057121573836888
SERPINA1,-0.018407740090062925,0.024801507287845623,-0.02390821976840352,0.007829183707754433,0.016663242220251194,0.08564228946111112,0.08184146045093339,-0.05159524441168467,0.033148162753825317,-0.002526786060440797,-0.019346472071045246,-0.015465304850984333,-0.06484902096774565
VWF,0.13463696606543316,0.01477480763888749,0.01832998623317211,0.10018546456173652,0.06096118124518646,0.008235454519913277,0.10782362637185018,0.032574692202600966,0.011550938867380832,0.026279402300456604,0.07660929467085106,-0.1512806624071936,0.027644192278675924
GDNF,,0.0030834620845426423,,0.004727718190675888,,,-0.04454445021106052,-0.015795203508488252,-0.02618202177429621,0.07049643843681448,0.036092071013492155,-0.021491077370410377,
VASP,0.06393294076474977,0.024700728106723684,0.039266197744946316,0.10767368156945024,0.0760208481427023,0.001369655246065823,0.009005253234604608,0.05181903027744539,-0.031982903369683575,-0.004855559891489486,0.013594409346970098,-0.0630349089104793,0.04248850404973736
ADAM15,0.07739423382689517,0.041734436537558525,0.036670703344628845,0.02266566887310197,-0.018273166822798607,-0.051263338181697336,0.08661102696289306,-0.008691035608734576,0.08832137353294472,-0.030354962311021954,0.021843264415325123,0.019828493982496337,-0.030193361793883686
WNT2,,-0.010428180987862063,,-0.040462586423273085,-0.0035297371162005416,-0.012760403703285591,,-0.014781968650419712,,0.07255818698967907,0.019812262812324767,0.07403147454522246,-0.06619155005862344
CALCB,,,0.03936882866176679,-0.024923023377191836,-0.02117442651716185,,,,,0.012044275626982223,0.018338921551695128,-0.0020852520671394625,0.050189090379048985
OLFM2,-0.07474683129845347,0.04564864922233212,0.0259940206648616,-0.03363225090403424,0.010408903170423924,-0.0680919622554504,0.0019314684001597137,-0.04141750647476864,0.021461513057638253,0.03622870787039543,0.06266705004682972,0.073086148756466,0.052964928067896516
MFAP2,-0.007104745568717486,-0.003529808326774022,0.06167138657916413,0.0395908519730186,0.09440208799609705,-0.006467512388817825,0.09063543410925073,0.03255940331872508,0.03531732454688921,0.042600593607587486,0.06093513497803581,-0.05055673944086756,0.06418770301508493
HLA-C,0.08219450241344856,0.018442156718203546,-0.02605373047681209,0.05228934445945227,0.05932565679097568,-0.01755669900262454,0.06700322678599172,-0.06253786877087911,0.022344206605513773,0.050171151614772654,-0.016861757543349887,0.004125822252433815,-0.004395525246109627
