,MGH258,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SEMA6A,-0.0046271304549821745,-0.009147604697585304,-0.033665088564120094,-0.00194330512571712,0.011470805682921085,0.11910183721029245,0.02855563313598353,0.11555073635729103,0.01426008328031764,-0.06854131837999698,-0.11842515487080077,0.04145905465176303,0.026915999676210847,0.07300563357945083,-0.05739336774641116,0.11108788721973575
IRAK4,0.014989291934251787,0.0016319031563364738,-0.0006689835113491675,0.008091607962904328,0.0042889286629021585,0.008812693312351573,0.04027669673464459,0.05460706501771103,0.003920259779962774,0.015727535295099127,0.01869679200138656,0.02487658429377035,0.002030595199013295,0.056393145505432236,0.0444427656030831,0.0759054048646134
GSTP1,0.02435351987424895,-0.01405008914936757,0.013267283473094074,-0.061698122955462405,-0.02648075914213997,0.08977600069273343,0.04269469734232064,0.1628930018958865,0.044434099524670874,-0.02660339566823218,0.06003785828361537,0.07928619051592285,0.01817096768122235,-0.031136666670547278,0.028018440683241677,-0.05249033442006304
VCAM1,0.032771193440932614,0.008774542632177073,0.036019411632598704,-0.07584549147878415,-0.012562781502805213,-0.06444452231438279,0.05818154411855596,0.026846636895255134,0.037943439688609026,0.023487271644030833,-0.053255106339211676,0.07373089526563813,0.04690734848861998,-0.02179907453757236,-0.0003246427111517071,0.09816657524546499
NXPH3,-0.010910852395036285,0.007387699810803956,0.038691500491248455,-0.020739915272750684,0.02511303139771473,0.020267471128832162,0.04986815630146009,-0.03372027754745671,0.08355036598673281,0.12201923559514727,-0.08591136131787164,-0.004083648537730634,0.0691139178129389,-0.06823182840022689,0.02333696414173426,-0.08381794474030167
MTMR4,-0.015064195266545243,0.038430914409009295,-0.008745245127754233,0.004605454936829454,-0.03285715593142864,0.024398652820068242,6.58614406130943e-05,-0.032436916807324294,-0.009197249766124847,0.03283119881441066,0.004263424636217473,-0.023206955941900448,0.01155900174695654,0.00438476005178793,-0.07516723459934517,0.07616439822443843
LAMC2,,,0.03548348636063315,,-0.01662483101406226,,-0.018149715778639244,,,,,0.01030894362839513,0.09279409936868792,,-0.027515646347727008,
IL10,-0.02186750675866702,0.05189971124098654,-0.006587360272362234,-0.02735595776555372,,-0.033550466045601635,0.10798686385744723,-0.0006961991422559554,-0.00862184619106997,-0.04183012385844803,0.010415239686960027,0.023814580848401018,0.006751067480127158,,-0.013105171730933708,
SEMA4D,0.103906442353903,-0.0042267261451038275,-0.007424695874361392,0.05801533879469256,0.04549306394578677,0.14985165145525597,0.0635726501663039,0.20700256743814296,0.0690458514091685,0.09659183975100485,0.04463141693889875,0.06416038395338186,0.045254431222336425,0.058650519092374266,0.11813734258451357,0.04563145150423868
TRH,0.0780252353257966,,0.01888972545549315,0.08913167347601741,0.11297592091134795,-0.028246350928549654,-0.03002098774496048,-0.03626740852531728,0.012873897891485233,0.0537797616743048,,0.008257898201716055,-0.0023248120445354026,-0.03619924374424919,-0.03309649145234027,
SEMA6D,0.011418322758417478,0.03356487965187019,-0.01737947863636016,0.1274171436093445,-0.02130604551771181,0.02373778286605522,-0.025782929913968335,0.0028739011487670585,0.021942811657301727,0.04624097752185632,-0.031616353385142126,-0.02517370175278666,0.033384729785934236,0.029361276381415124,-0.039812736021427896,0.032598918589769155
CEL,,,,-0.002710905602528221,,,,,,,-0.039567163180756516,-0.01837605714482422,0.02298498284842566,,0.12890936753491014,
PDCD1LG2,-0.04780205995423131,-0.01690741864935872,-0.03654000569013227,-0.028419570242733064,-0.01167479867946542,-0.05023660465340977,0.03623909915871693,-0.008531768429735265,-0.0519501652043048,0.04649464193524865,0.007333124014932877,0.006803681441644066,0.04926198172585226,,0.02398687859976778,
SPINT1,0.09017917414737472,-0.0067405877984157946,0.027789093816664077,0.0226750761303705,-0.015100643044422499,-0.03769615179177339,0.03821067740332024,-0.07591170437706586,0.009391431357717328,-0.03167372826765398,0.008947839544078679,0.009723496789479374,0.022826709405496477,,-0.005670861214752331,
CTHRC1,0.004187923137144611,0.0038751459762145037,-0.0434503381424754,-0.03509178247168464,0.029119010723370573,-0.07188272172311048,-0.01707515405776072,-0.0480981496633481,0.04654024042193639,0.041084542805732344,-0.05106311032322483,-0.06921922815832045,0.0345117450650257,,0.030654212282614383,0.04490792950745982
PODXL,0.021827948068532225,0.06020676662307073,-0.035215869774542684,-0.064433772110517,0.00017546808566880055,-0.10958000199777,-0.011945475241747827,-0.0007186458280810104,0.015678356497430497,0.02758862234736678,-0.04518587307218968,-0.01084144195716641,0.07232421276348057,0.11512767262644784,-0.05129058400681795,-0.04172941823686813
JAM3,0.012406157863294229,-0.014431469910709168,0.0023885287002328682,-0.013872328450028688,-0.00576962959579999,0.15605254494749995,-0.023908887497555303,0.22285031892924348,0.056564624880489016,0.009368071159549653,-0.04787742615711555,0.0910441632260456,-0.017669620457003394,-0.004890670966220231,-0.011880632361264944,0.05703684419595451
TGFB2,0.10495059172443776,0.005406250383238123,0.10420844897674883,0.08792374951912102,-3.400667906354666e-05,-0.15494662324318426,-0.0019502289208652376,-0.0059618830852833475,0.004618361200072537,-0.08546107132198227,-0.07353293431049411,0.02106812846864977,0.08973221184214292,-0.009867342670272752,-0.030404056181281766,0.09796973318582149
COL18A1,0.02978890492080963,0.026928617043444895,-0.02995459099414202,-0.031237200404113243,0.008048307786640438,-0.10230644651985898,-0.08764551354762831,0.01160595656493187,0.04938101389494804,0.05260108141412104,-0.0423726451482074,0.027848809449805785,0.016682213202772526,0.015572180841328814,-0.016292446354227705,0.03934680512362718
NODAL,-0.03058194146857213,-0.007627518360102249,-0.02182157282468727,-0.029497886980364034,-0.02063172571349304,-0.07982696644874608,,,-0.015592605948476397,0.08235884566390916,-0.09664468500716707,0.0020401979394707704,-0.02682760090279124,,0.074360777713903,
INHBB,-0.011483220026401291,0.03357934847608013,-0.005153396324857197,-0.032497706419907006,-0.020557221646166964,-0.028246762281155514,0.040913063546634224,0.0682735634718533,-0.022078147010886937,0.07714910433121798,-0.06950346625109495,0.03681354183914892,0.04452965923052046,-0.015499812012044388,-0.0653387625781025,-0.023123457228741685
LCN1,,,,,,-0.004054951490432672,,,,-0.0024355669603270285,,,,,-0.019299878334104015,
ARF4,0.015187817260255768,0.016193119767587822,0.03386116711117653,-0.05847404485414597,0.017889643506618053,-0.0248519027466042,0.005420168721191969,0.031622423982530456,0.04433516562052689,-0.019164291610293645,-0.006564003481581065,-0.02377878482861682,0.031144956857995558,0.08168000606069249,-0.02820956013659829,0.0515519500093652
CXCL14,-0.03208812536036365,-0.009659097427377859,0.05353113390253263,0.11033272741704024,0.022094650495338018,-0.10878360043194679,-0.051696373198290575,-0.13602127543788192,-0.08138928714263323,0.06276533907969398,-0.048018358171236446,0.014003720745556909,0.0034320742300904135,-0.014083079458061662,0.02367296716860681,-0.06622671551092053
LIF,-0.02610955569508146,0.09119282587325947,-0.008717428799381751,-0.027250326703159865,-0.014728698022746251,-0.03768666689501567,-0.07426232711179657,-0.025953968784915002,-0.0498356607255051,-0.05075688310413072,-0.0410486390640695,-0.0040316453295718814,-0.043483817702225355,-0.11034983533948975,-0.131274507322808,
IL17B,,,,,,-0.03009089092984891,,,,0.004560375127999859,,,0.011387882385750336,,-0.021821165765766436,
MMP1,,,,-0.025197137765035852,,,,,,0.010120608575701297,,,-0.024168617918802246,,-0.04883409600881222,
MATN1,,,,,-0.01421894922449076,-0.040234379761185234,-0.014598324564630581,,-0.0037144534779590564,,,-0.0031691346131364666,0.03128517689944843,,-0.019885847480635564,
ADAM28,0.03457923859981726,-0.024563665061722043,0.045224104991902596,-0.02544143293117667,-0.026063385442288686,0.039410477859120996,0.033136678806284736,0.08731564446087454,0.016561582843526646,0.010185995681593396,0.047655847212374036,0.06527312116980054,0.050652304709057516,0.10578787055347469,0.05610327163431138,0.04288223489970749
TCN2,0.0008465162611930906,0.059312620283674636,-0.0035576065281122914,-0.006780174517896572,-0.0004695991762124466,-0.11198844187167155,-0.04002805680495187,0.052195580795881304,0.01391403258134956,-0.014345158803517458,-0.11268175383230594,-0.018721427889536815,0.06373853357263268,0.09885076607457591,0.06525793139132732,0.07904372547550158
THPO,,,0.02897145702874436,,-0.020219965782150583,-0.06006826169532781,-0.029969727338466284,0.0274161041904843,0.025338700533222246,,-0.005996659092020342,,0.04680028767952219,,-0.02980075047895297,
CUBN,-0.047998837082363195,0.011520159896379875,0.06743649603926735,0.06142495882795606,-0.02529509986722866,-0.05487846743619121,0.021337920474125072,0.024156730564389425,-0.04184717822025305,-0.0019435303028642742,0.008398330157817267,-0.04091651223131726,0.046467074309210356,0.09094527260896221,-0.01667000494592526,
TIMP3,-0.0353900426616043,-0.024929652508111532,0.05300359738326597,0.07302185169469191,-0.035427215696268693,0.07815254913752345,-0.024184023163349888,-0.002458031779941183,-0.012409568738240931,0.153502640964602,-0.05052747506007001,-0.011785506475528755,0.04809881490569492,0.03865435111092464,-0.00962786005691009,0.007191931463483296
PIGF,-0.015982212701556336,0.012241400321522773,0.05443984569791725,-0.001819216303790014,0.03184788407689794,0.038788514451469365,0.03520566137469606,0.015445212546666162,0.03262909616529867,0.019648663176774484,-0.06943067207556654,-0.009956635524264512,-0.005070472654320109,0.03857043706531985,0.0014955060947375329,0.041351621138249986
CRH,,0.002148838429659064,-0.01249784216611752,0.1457385315021173,0.04923919228377573,-0.05137691144915851,0.0007603643054447963,-0.03881205154587265,-0.020059750557918074,,,-0.008370394363097965,0.04765575566234038,0.017247929279896816,0.019568604030280927,0.008550051401676726
BDNF,,0.04594938067577556,0.0026594219596232753,-0.009757596594934831,0.009477668272638897,-0.1256465337422518,-0.006876162303610213,-0.00637618322380276,-0.031111345240974933,-0.016922228967733783,,0.03879306069689193,-0.0068068251756061675,-0.04159288552262861,-0.05999577697759296,0.014110166825284485
CCL5,-0.011667487636138292,-0.014612620310153993,0.026813891128446832,-0.05314115524335557,-0.01750337584317227,-0.04447260557514815,0.09698566690695662,0.05262714800647777,-0.0017450766913762552,0.08119985186984445,0.02866940994838808,-0.041337507417055594,0.06184436234340874,-0.028890112564208356,-0.0018995475983829505,
GAD1,-0.03172166333687652,0.030531732637779314,0.03956513239219162,0.12843037410753086,0.016342336571320278,-0.1617904515252948,0.04153058313219984,-0.19693312721902398,-0.08717612023736108,-0.02616273639179264,-0.018089440672912512,0.040781423285446795,-0.06137042734849782,0.020803137167617843,-0.002478846227412932,-0.029377044691201677
COL14A1,0.04399926124573605,-0.022109108487096345,-0.02924218767586703,-0.06936923269046998,0.022013097749223953,-0.0133024217351045,0.002784329311084157,0.03763940993128958,0.009111034161122434,0.10485202440786812,-0.07041565548372604,-0.020097651923592558,-0.03584961101130653,,-0.0057269841625651515,
HLA-A,-0.04032152168426258,0.006082917868441187,0.011923226330767322,-0.17706332332154606,-0.004323039119011313,-0.06455148301811678,-0.020272586797061055,0.1826018290116985,-0.012024002894869738,-0.019916942808399993,-0.0763077070188553,0.01807024127858755,-0.02213928544358234,0.07661081542661187,-0.06309608273766859,0.011023522522760927
CD5L,-0.0369592193981739,0.02422657202139534,,,,,,-0.016905413549492588,,,0.007132755248163677,,,,,
FGF18,,,-0.009929442139242087,-0.034935564933968356,0.005261538170887322,,-0.01564267990004578,,,,,,-0.0059704807861960885,,-0.008560999538545043,
ADM,0.03614302340557868,-0.013826335837859645,0.026503579658030157,-0.10497739515046473,-0.039716058259994566,-0.07803697970767946,-0.08109362517620852,0.08880953928260113,-0.011804936211918998,0.06291709098990471,-0.059016280882497746,0.09628447181004698,-0.0057696665647878785,-0.12902273834785258,-0.06142914201390519,-0.19790134225355246
CCL15,,,,,,,,,,-0.047613991130198895,,,,,,
GNAI2,0.04241194077802136,0.02491308873448142,-0.03081195889289952,-0.09139621279834292,0.031788393578747964,0.013859807209372464,-0.05261850465323484,0.1256185777832409,0.03730313196433385,0.03726241294972915,-0.05093892879007232,0.044193906635142895,-0.055043313466331116,0.09535378216691767,-0.024522013544772597,0.022129004680991216
HDC,,,,,,-0.0019733436882356107,,,,,,,,,-0.019885838474523444,
COL11A1,-0.024345443189635253,0.045587804036316536,0.027641976596941835,-0.08786781419200004,0.026853929451328622,0.023100002956903596,0.007552419528270568,-0.06238473636726562,-0.022453566146141614,-0.03662624720155021,0.0683993044686474,-0.006879683482877134,-0.015882101604788566,,-0.04581556964218078,-0.0711369416710295
NUCB2,0.019389929918713803,0.08043171777323527,0.01654092208750324,-0.06714481657510857,0.034550573512567205,-0.04858423687171528,0.04788772128278716,-0.025418186750295012,-0.05322086565669167,0.03249809831913799,0.07405592184405455,-0.0929684110335256,-0.006693738264370966,0.06136701105908917,-0.057262506330929656,0.0009295590252601145
FGF16,,,,,,,,,,,,,,,0.006740709900214055,
CXCL1,,-0.017828259701092065,-0.032871369279943885,0.023650483697780326,,-0.07154831208058098,-0.014678242761240133,0.0771808743418979,-0.0374748342485436,-0.03662692438479909,,0.04232359801359716,0.024993297859706193,0.06264738671283787,-0.007894086933786678,0.022311755950482483
VCAN,-0.015718730310849863,-0.024584045406261638,0.040537175521404734,-0.05856928298181782,-0.002829097886732039,0.04041175283684831,0.01374687961534494,-0.026132858385790103,0.03084828434635531,0.04001257354068284,-0.011181906805907565,-0.0005389848378311484,-0.05530033142423303,0.045220254929480994,-0.06374134207945356,0.060340571620409116
MMP7,,,0.08225351329251872,,0.03507822093143858,-0.033527493747553705,0.11689947763618574,0.027232313112034397,0.02152670145453354,0.007916348083089433,,,-0.03833228906651344,,-0.09400266120152649,
PTPN6,0.06598363512420105,-0.0146207480995115,-0.01833159554479136,0.03689769932689751,-0.03266745022093814,-0.07990338976020907,-0.0016954752652506633,0.12029530892415279,0.001903409588466108,-0.0032851796676935667,-0.06030861734960722,0.06908275426259912,0.014637151881954408,-0.03650412911306977,-0.014969045986997553,-0.003768862149337861
PTGS2,-0.041897181410349135,-0.012658282529694937,0.02939232921651859,-0.09884258245907165,0.014525935404830544,-0.15568059773782494,0.014866153724901224,0.034912292449665476,-0.01861755324897145,0.012745821396738124,-0.011760570825550013,0.08615377953183061,0.008688865293742753,-0.026415280037976,-0.04767664650445204,-0.1591517164728295
XCL1,-0.018877542524510307,,-0.010803588405357289,-0.026792564523243915,,,-0.02367980200398092,0.026034466678385236,,,,,,,-0.035390452834907334,
CD58,0.01081944417374769,0.07463296843471327,0.006312234551536207,-0.07648793440346183,0.0003177614861430822,-0.02588440686234921,0.057948139407287484,0.010278476572096669,0.09833349415148149,0.06073049561982739,-0.1191681698950205,-0.07435896174536842,0.010608772304525739,-0.0014823571022945976,0.009331839426388095,0.1072628306808291
TNFSF14,0.029558650255026547,-0.05326234711536543,0.017149326880588626,-0.015931781330961722,,-0.041612252864999776,0.022868498164405685,0.04365909152553225,,-0.004631805941663964,-0.04024872997410613,0.07308340092688709,0.0072862677785944865,0.10428416590130922,-0.0036307329234075876,-0.08261636309828409
CNTN4,,0.0007332395026893177,0.010331049429513942,0.15930152819380364,0.010240645763344379,-0.05514385528752751,0.049158196244197885,-0.09532798826092992,-0.030259360982165973,-0.05662283888242426,-0.02504071517574271,0.0036932531478257365,-0.006851428989855942,-0.04774367556180375,0.05747506052755273,-0.0636678426773353
NTF4,,,-0.013666066218367,,,,,,,,,,,,,
INSL3,,,-0.009929440191639965,,,,0.05160229587280154,,,,,,-0.024219535096700186,,,
BTLA,,,-0.015761039185274123,-0.02793214043728334,,,,,,,-0.037817959581546615,,,,,
MFNG,-0.02131550435911621,0.018178588844362697,0.07650626501593352,-0.017101609679959204,-0.0002610242313292951,-0.0402389127439375,-0.018702998916699253,0.04048832931109455,-0.0320036664583422,0.05791122709716677,0.03209931462361962,0.07116741183531138,0.03263578616065653,0.03295961785644879,0.05697173026019358,0.047243923279537234
ICAM1,-0.007156374641855704,-0.024626510081265887,0.007974723913101441,-0.12101489167534064,-0.042172082201945085,-0.12034914861988597,-0.022631487135088807,0.022478413681298225,-0.01498386690036842,0.025012933535658415,-0.04983477694320083,-0.02193174174787315,0.01629969452564586,0.061489781508479995,-0.020361016969730413,-0.07668575955833727
PROS1,0.0478935652458243,-0.01385423116730257,0.041955028929065594,-0.07809758836946061,0.009710691362569359,-0.08307928620204513,-0.032644983031915056,0.04888666363728333,0.011570848009558899,0.057078849251814195,-0.06527208953619823,0.013864092896153906,-0.0008701143352226479,0.007640269740810827,-0.07585258668630661,-0.05378734584730609
CLCF1,0.03224751783208666,0.002679863470169929,0.013546961890452649,-0.05672038931932633,-0.013691791782811087,-0.077878234689429,-0.029505485814149045,-0.020330460058622567,-0.01577216302054234,0.0012574374692211308,0.05387029543822598,-0.004909768927297957,0.00801150704845704,-0.1175763377802229,-0.07076316961122495,
PSAP,0.007605784726224922,-0.06292455687929807,0.04980822066601997,-0.023741691719760774,0.0013886137600348553,0.05511999361547778,0.06470536891791383,0.11496983042769876,-0.019325324902671175,0.006766651341191841,0.0047843319114267225,0.03185365545780927,0.039818217771601855,0.042722421196797186,-0.065283694324385,-0.0015956139589733882
EFEMP1,0.04003534321844153,0.035490727780294176,0.009025394119770365,-0.1649316295773558,-0.013193757514699323,0.07227029841199203,0.007768471397197824,0.14497015260687451,0.04377262354345665,0.05083564020396973,-0.051507674480397496,0.01071641280434831,-0.00446676712332472,0.012384749532866222,-0.05442653250498848,0.1226674030622827
C1QTNF1,0.08092310698454563,-0.014740091846958079,-0.021234110330013493,-0.03973337869522469,0.006048702402737104,-0.07538992465057746,0.007568864587803229,-0.03184937648187184,0.01702695914603413,0.06498181738348492,0.010315508761677883,0.012210615913125009,-0.008548211660822994,-0.03626704274775709,-0.11857880852805507,0.003253395902335711
ALB,-0.02841969863873026,-0.0016170605743387565,-0.017628303456305894,-0.009050318298825827,0.0375095192079502,0.01609454914820164,-0.0181497153140537,0.038908873015443844,0.0916997613222385,0.015207410714497105,-0.02751036890887935,0.030737529730275364,0.0018713685451467604,-0.007269984257986914,0.027683359492423485,0.1013995918322023
CCL13,,,,,,,,,,,,,-0.03914559703817843,,,
EFNA3,-0.00019995391429697645,0.018484893849706766,0.027411639029744125,-0.010725801965680555,-0.023050234458285048,-0.12759766438852008,0.035176514005533066,-0.11125267379633363,0.009180895101734454,0.04712781080538108,-0.0582380757960562,0.05858328417979268,0.07373390652927211,-0.058098138630817794,0.026248095794107813,0.03660940928072446
DRAXIN,-0.037452869727464255,0.05945732669805031,-0.03815035732959817,0.048746286134908084,0.01057481519432858,-0.02027623408797498,-0.04484827828644079,-0.06015817871647193,0.02798158219088218,0.01748083440086998,-0.05189026606862575,0.030600367734906875,-0.050524155456673873,-0.04371732939379272,0.03269504934947617,-0.015944901507263798
RAET1L,,,,,,,,,,,,,-0.04239807428332669,,,
NPTX2,-0.027983383168084547,-0.05369123268576305,0.04627878790527405,0.09501650644075481,0.02177282631167502,-0.028281605999372073,0.1182592794348598,0.0635438984423203,0.003438705132938096,-0.025351367822774935,-0.004648425775168045,0.034359614507647025,-0.022116975248133865,0.10168863995482509,0.035726398666239764,-0.171290490134594
FGF11,0.0032135076461830567,-0.022519937106794948,-0.0227707565449639,-0.00762818266658323,0.06579458841557104,-0.07810247597693179,-0.025643788079636274,-0.0055659257490888,0.034647742158914106,-0.09340557068624832,0.0033949179076132488,0.030033283788360902,-0.00940583217503969,0.04741203977170013,-0.06541847861649946,-0.03976568999070499
CD59,-0.005590455393471111,-0.021775731467399057,0.02932320105593727,0.05901305527344296,-0.017873856687192397,-0.030960101668979972,-0.012410847506715955,0.08628708459400257,-0.0008877016467164936,0.1049675387920409,-0.11582983907824698,-0.009621057199907844,0.05644179214714132,-0.0068243420762747475,0.03811560572346785,0.028330459557486337
COL9A2,0.016805005538560153,-0.025937190362887864,0.026418360650879515,0.05353744754037565,0.02754803261257857,0.13191002673675437,0.014205065055412509,0.11510689381460774,0.07154151808400869,0.025584534445457715,0.0745604044455996,0.1267126028493563,0.06940044441074143,0.10163617852098286,0.006123452569082244,0.01017379999041018
DLL3,-0.0038162920601664523,-0.026072672794350188,-0.06034007682587848,0.08337036795023398,0.01963526713899734,-0.08596274035766933,0.0586433036424402,-0.06323139773110013,0.08494858691549213,-0.01098154976450483,-0.11204132600815048,-0.049683338561341425,0.014945623516475841,-0.04236307754986192,-0.007022552469937781,-0.047142631739478226
FGF5,,,,,,-0.003045659580858394,,0.011941845373551245,,,,,,,-0.002307215684822972,
LIN7C,0.07424858960015457,0.06697181254985832,-0.007383058501861897,-0.006793548072785193,0.0039276028427163295,0.026417521927529265,-0.01550894111051374,-0.050288464623122905,0.0244692875695141,0.06681026818382495,0.002636472208479998,0.0012899394671496813,-0.06890969004442313,-0.018518282005695514,0.01987696759394014,0.04094168672225169
GDF7,0.07651313996016008,-0.049773318229679925,0.03038992693734955,,0.0580750297238837,0.02283999697585558,0.12261870576050923,-0.11732244112512615,,,-0.042884046004710234,-0.027896865849284656,0.024605332752547216,,0.052794453666894205,
PSPN,-0.01784443604609145,0.0012545373299920912,0.0685375937204336,0.0540817027363224,-0.02298949130005368,-0.022966404745525155,0.046422459066673256,0.02289343983492962,-0.07954923515925354,-0.06478658858269634,-0.0052945239774775076,0.047565886007708176,0.08118830536272069,-0.04006828635263473,-0.025498854998847086,-0.05082239338986161
ANGPT1,-0.020203192818888525,0.020294857421126102,-0.0060736976859408955,0.010762406144675175,0.026360071428595106,0.013995438737703654,0.07093608465167653,0.15491630451859692,0.023156722096058024,0.06101999669688369,-0.045085367157603334,-0.008175367889194088,0.026605814763744434,-0.03526486483172431,0.11541450889491807,0.02594264721030183
PNOC,-0.027613530477559347,0.04353465888551149,0.02930738813207707,0.12879679519225667,-0.026374656598482007,-0.12377347342820184,0.016969052551598644,-0.11668789603377173,-0.015207359446167776,,,,0.044152298417940015,-0.00238313214773098,-0.05492662675993593,0.003443494222600852
L1CAM,0.036044043959522036,-0.002600873606993305,-0.01760224249679305,0.026091488503688375,-0.04990270756678487,-0.10547548124384355,0.024933121332395097,-0.11604267597537625,-0.05829503550474154,0.03840452112959711,0.0352977833769643,0.04535565100231298,-0.05700102880383733,-0.10967558207221832,0.021294352529626963,-0.029328896175232103
APOA1,-0.017187861558557147,-0.03107638601959717,-0.015463462530939654,-0.007502417746953781,0.09171323571439997,-0.05591320210866656,0.055516905801258135,-0.029903683706061064,0.020150427016692684,-0.060932382043797424,-0.02620343607199084,0.007541935046955075,-0.023831223651114734,,0.030607416344250293,0.006798896763046385
PSEN1,0.006049721787350233,0.04876659783353789,-0.02189207755129187,0.0866310559023177,-0.02792498665632612,0.2007825278980135,-0.03994342033015557,0.192171064594528,0.022218606742605996,0.016886541595939143,0.06007348412398206,-0.028645472896863807,-0.06905194231823891,0.03471189534551035,-0.016261629953582823,0.09906910702813405
CALM2,0.011401777932585209,0.04441175844557662,0.007530563371238269,0.13445847384817322,-0.007682040337262526,0.07022141624851963,0.0684324062173691,-0.11954533602114205,-0.011027139178541489,0.15788056792717264,0.09080204083696261,0.05002125826124546,-0.025358863342742323,0.03819411692789188,0.08787344546539436,0.15212490586342484
CLEC2B,0.0206237131385728,0.05856686280850039,-0.022588559340158878,-0.023697225910477467,0.03190023117806878,-0.13040189414464598,-0.0188247299974524,0.012662825908639076,0.007606645143504144,0.10289480762483244,0.023437567795374547,-0.005694535013700046,0.047361134305608225,0.014353540304631894,0.02447513078765976,-0.0015805616405759628
NTNG1,-0.0412765501795301,-0.018681100341219555,0.059400628845243456,-0.02701168169633088,0.023398903853736577,0.0035174951806823443,-0.01547400402829182,-0.007835206717581917,0.017146189385658765,0.07759507224396221,0.010119589067949094,0.04675410589446987,0.019153605954730035,0.025112137142802537,-0.043573356425164064,0.02066997761674532
LRIG1,0.06732682343902292,0.005909269206926999,-0.009013738643016146,-0.08377202445239279,0.04366834719010118,0.03454729260721133,-0.03900712497475462,0.15178097569625976,0.008256638687984466,0.008666514974519434,-0.07986681368974392,-0.04361178228156618,0.10052481682244398,-0.0012477359507200223,0.07197412207064849,0.020746522553573916
CPAMD8,-0.01720535415642106,,-0.01174475597767653,-0.03401752890229156,0.028551241753068304,0.0919248953371654,0.04203862578029518,-0.06821411864562395,-0.009221681379536722,-0.005511869991934398,-0.02889493694942725,0.012477991394368504,,-0.03441214700429923,0.09699756535264464,0.005560551412059279
GHRL,-0.027449905650896816,0.0343096290121419,-0.013047173506919668,-0.004530414484584749,0.15802395656340656,-0.017299025247559375,-0.014270440021509595,0.03053464357586266,-0.024958496113182516,-0.023111457045566726,-0.0019083714854489786,0.03700203580738235,0.019546315105909696,,-0.019000577958334944,
NPY,0.12579653608061453,0.04195190171974835,0.02511618936009543,0.1321274737880172,0.011816534051133601,-0.05417713832716542,0.08296099582522054,-0.011293218053593004,-0.044056396613222734,-0.004622707345339833,0.020448330903982837,0.039051387569233625,0.05394345692252416,0.0018124925806397808,0.09983053616359876,0.08065613936772738
MMP2,0.0005353649759369833,-0.035631444094904714,-0.04631341438443604,0.05934544662867248,0.004483121265992207,0.010320278338070426,-0.012825662155865695,0.03959933261752173,0.08332508451851295,-0.043344195356571746,-0.08988057311239246,-0.027784575125090916,0.06023175259516907,-0.007845643049954831,-0.024108675980468355,-0.0627893270111639
LHB,,,-0.010228795489504562,,,,,,,,,,,,,
PPY,,,-0.017805349686442228,,,,-0.013477029169440952,,,,,,-0.023334187212279013,,-0.011050845094019272,
ALKAL2,-0.025765159427896228,0.008112922953016086,0.10486600169960528,,0.05679628866495232,-0.04593325534658494,0.0016265006359583796,0.0445536659375592,0.004584130132675295,0.09973823863744612,-0.011508520308538056,-0.008323615591698294,-0.05012904146452998,,0.07066290178084501,0.03148122469808014
CSF1,-0.050057945754664844,0.04825699950423208,-0.01448792595811812,-0.13936749889149114,0.003456468512829765,0.03661320330734475,-0.09433980447385094,0.10966149647228177,-0.018273469672180485,-0.020436285910455917,0.012030008784916535,0.028697246979386404,0.011454663134601905,0.008504637579846798,-0.02492235860854223,-0.013350065244379374
SEMA4C,0.00959758637194156,0.07010989443957825,-0.004907744668270686,0.05237352566552828,0.05827023569968015,-0.05743494335290483,0.004597750615302473,0.043585031752882135,0.03012871066031744,0.010332662148978348,0.013257688181595485,0.09355040226512223,0.028095547796916587,0.08328301631462945,0.0292286448607543,-0.010909221358016117
ICAM2,0.0060511449685597095,-0.01497353797652628,-0.007749751641901355,0.04079591604721199,0.06027129612930098,-0.11668560537574874,0.00011693323333721722,0.045198573596284056,-0.04437382374338111,0.0768324140300282,0.02356541396948702,0.0356658213878867,0.06256649628655717,0.034109462191222024,0.051200006921381054,-0.027248977338237047
SYTL3,0.036063442439950834,0.04416048152044928,-0.04627857120406645,-0.05598353631912529,0.037112018358406995,-0.05201904885551749,-0.012779311480268212,0.09808003167924317,0.09860213090147799,-0.05007900703514987,0.02622249003490559,-0.0020483908309263093,0.005551530160426239,-0.021368492193514374,-0.028178617412191142,
IL1A,-0.019992345010185833,0.059327656634561375,0.013671684603932139,-0.028407740237876494,0.058309229439395094,-0.06284804012857421,-0.05367487254658965,0.09094416420265734,0.02687594767633132,-0.0508445347105297,0.04793125630864603,-0.035631814897699204,-0.012050646983787714,-0.03288743889056849,0.029765069009058735,-0.0855588608230105
HLA-G,,,-0.010803587429702517,,-0.010869805617129153,,,,,,,,0.010487313215244732,,,
PGF,0.001802367518673298,-0.023230734504390234,-0.014016366255803566,-0.011669276503248976,-0.0027936884067829393,-0.14545533403256947,-0.035847925471392525,0.029258621106870806,-0.03229977176084755,0.00523143643841261,-0.03028253873635022,0.006376227512354521,0.061801979044231355,-0.06486245537344945,-0.030629344014131317,-0.02747363047741848
