,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1
FGF1,0.10075838955060526,0.00645121958351424,0.050389170946423804,-0.03872112090946561,-0.05521770892169222,-0.012317969042990309,0.06526262983360404,0.03636726728677679,0.026509077904370227,0.02555750867064436,0.006655077144374482,-0.00014122905675129232,0.04088329368302164,0.04140720869280164,-0.03202129309009376,0.003967664230514967,-0.051934705102087336,0.004670537491183745
ALOX5AP,-0.013587019873360941,-0.046165634653924405,0.0505503846941353,0.02803614500125181,-0.009656531632772901,0.018066143141977402,0.0017398294944681709,0.06730826136864784,0.04891153320260151,0.07251285636203814,0.02326942600904026,-0.030384916381937636,0.015909062979418787,0.012826370888051351,-0.02243528733156717,-0.041612105378987005,-0.027625192526183954,0.00934250137005608
IL1RN,-0.02368018456612538,-0.0010402070133852634,-0.03954685801167444,0.07235540501875161,-0.01000820947666112,-0.01585432204194054,-0.04725122134827503,-0.0182073783537936,-0.019071992331530847,-0.04625238170679292,,-0.0506915967835295,-0.018531183693128728,,-0.03587763371578814,,0.019397924489216362,0.07579545052344921
PCSK9,,,,,,,,,,,,,,,,,-0.012420914362038783,
NPW,,0.022777152806352233,,,-0.002906068836850847,0.0042169889773862055,-0.020559434326953917,0.0009841323735445755,,-0.012185288094651565,,,-0.02063970395203509,0.05191861946246646,-0.020730942658948686,0.011877570779872214,-0.02144109901364642,-0.03375167473726277
CXCL9,-0.041935964804266104,-0.0337513687677875,-0.017480542772832314,-0.028897183008205353,,-0.02765652885404666,-0.018044468426544644,,0.10953842521622917,-0.00923209481149467,-0.013414376751864795,0.055431389835399955,,-0.042729497625365966,-0.03412590978399432,0.03758740892449972,,0.011952717735225967
ANGPTL4,0.006549641591529053,-0.10053197528048281,-0.033421227259247246,0.0017719377344890767,-0.03119152646119867,0.03380524085092735,0.055503185780381124,-0.0032083183041598353,-0.011224640788010307,-0.037427626572870576,-0.0023224684073856936,0.06007727730763901,0.022561912368215656,-0.00017408122016149546,-0.009891529129457245,-0.01820194992846335,-0.03318894642723966,0.025709871067579253
UCN2,,,,,-0.02897187620688259,0.1012427575693694,,,0.07371390021695626,0.03568430251244462,,,,,,,-0.014035571447480404,
OBP2A,,,,,,,,,,,,,,0.06355561714954802,,,,0.11921775268197733
COL4A3,,0.0750923043646512,-0.028599301019161454,-0.03676585968112546,0.025375130058145266,0.01307323888703572,0.026216191539794074,,,0.030950895719510145,0.026134953502149023,,0.11025194925254345,,,0.0017911374474423947,-0.01963033869518241,-0.024347886902709153
NRG3,0.0025858517212906398,0.050380498474823766,-0.02086261343156315,-0.01635181291126762,-0.018301502715794095,-0.037212925904981875,-0.042407840458043175,-0.0025202514933886826,-0.008004307895894996,-0.028173594046491227,-0.00979048996445544,0.0009396678701067904,-0.012105630497632192,-0.03701873407024203,-0.04099073720840741,0.0044946880605348525,-0.023218921531159734,0.031099011706208362
IL23A,,0.016753409267823444,0.03540748033495935,-0.02432989853176928,-0.020565934932648862,0.018536309787286678,-0.031288955395694304,,0.0059352667608007,,,,-0.02843370993748471,0.07134091066972835,,,,-0.021728503782370373
COLQ,-0.04320606881372212,-0.03152338665252986,-0.031744575460276925,-0.00013637088816224234,-0.02505361916896138,0.012824568955560384,0.02139820041303957,0.035047270767403424,-0.005678009297315492,-0.044087977946087174,0.08296299854244638,0.06887453640534895,-0.030534922884188367,-0.016433765464621847,0.014432899097958677,0.029771712617494617,-0.040264019533339614,-0.04005578651275717
SCGB1A1,,,,-0.018509005043467554,,,,,,,,,,,,,0.011346229477014618,
TNFSF12,0.017641914282399064,-0.07555875022841806,-0.015083819710071876,0.023646671037746737,0.018302151778536026,-0.06726096927101614,-0.01351078476873129,-0.028318787966008393,0.06293830497220801,0.03164647693717623,-0.001025033682698415,-0.015422088499998227,-0.012413076635557177,0.02547563512250141,-0.01737229081777444,-0.06286432324003356,0.05335864934450361,0.022415683229253178
DKK2,,-0.03567799343473056,0.003872749143182612,0.007819870643036781,,0.0984625956357367,0.10480410327435367,-0.026012803348252504,-0.02500472966399406,0.013376942233952483,-0.009230518589675848,0.024127598733877213,,,-0.02277582298726116,,-0.01654173880738957,0.026242611212184446
FYN,0.0006084264377097279,0.014237149539104514,-0.0503101687266074,-0.04276129240926215,-0.0113128467153966,-0.034280012073078625,0.03128742316316185,-0.05272936195394441,-0.06150268739481427,-0.03369881076711156,-0.007181167055367152,0.10905858508515345,-0.045186089441361973,-0.02589328934579087,-0.02393857151931738,-0.04241672020219792,0.02661938762094768,0.020986828402058854
ACE,-0.03301714973192551,0.07155367896108342,0.0526109365437999,0.010620940750465603,-0.024758743188969715,-0.017839952786724955,0.0238618092847805,-0.035522301023320685,0.042373331559446406,-0.04101928653123041,-0.013997165642132495,0.05095194216848968,-0.0014177091663618825,0.033083004767788804,-0.005898275205442283,-0.03643141839070771,0.0011658931511721838,0.005708626012577664
IL18,0.0843752566257701,-0.02498950429597026,0.09751502078979617,-0.05204367952376791,-0.014223418582625479,0.020150393571621378,0.03138064018419967,-0.054208904842983,0.02713185956605502,-0.03423682728368098,-0.0617727296278683,0.011183876936216709,-0.037004482706196766,0.0007612033593247339,0.009193091770507382,-0.02513312912194042,0.04757795584809921,0.02513069080440887
PPBP,,,,,,,-0.01183963788711962,,,,,,,,,-0.014043869153015368,,
CCL27,-0.026953965291406243,0.021845586118090756,-0.015464498167774132,,-0.026657041765138667,-0.024389039427788608,-0.023856843439208963,,-0.017487897570205916,-0.030903341546709324,-0.009508762196294469,0.08808383985695403,-0.03489332843961761,0.018588666402880448,-0.0409907495288731,-0.032963768263654374,-0.03383688594043351,0.01830160252597089
SERPING1,0.08273643680540511,-0.05082055671174031,0.006242242236515057,0.04701647441697214,-0.03163013234998921,0.009876516836408207,0.01027285376417398,0.0031317003574366366,0.026588955312762994,0.0006428026692675008,0.006717483969993883,-0.03393691349348045,-0.019272191281485284,0.06192983515369015,-0.02673327495756042,-0.067187811197548,-0.022141637288549586,-0.007342173537561672
AZGP1,-0.012921517795293835,-0.06134751129758571,-0.0355096517547818,0.015122523546318573,0.10130735641271409,0.06488297229359072,0.06230746937673458,-0.07094442996832442,-0.013164965522762412,-0.0698452549299547,0.013249920749611592,0.04752511270784889,0.05889799349697102,-0.008716363469320827,-0.06290623933425535,0.03648971883127126,0.045723796824332856,0.012826804845000987
INHA,-0.036946613277708776,0.023634671110439133,-0.005309415113707122,0.05183709372532502,-0.035713076565775166,-0.021994610425993547,0.013161962083069542,0.03975024577835343,0.023925765337937072,0.030608914849137928,-0.014650107924794377,0.0453528415033835,0.04862580714116737,,0.00841852268778004,0.012682030017582752,0.047486120631899865,-0.02929018844639708
SEMA3G,-0.029128329105539502,0.07761289963556392,0.0555893415458764,0.010494088180996631,,-0.01951610687466144,-0.02045571652032173,-0.019074448533988472,0.0018589079080630446,-0.008640542057684303,0.046778761324581294,0.025057999857209433,-0.02637168124159924,-0.025303310747371383,-0.040990721656360016,-0.024603167623214958,0.014884038816418985,-0.037175009131639666
OXT,,,,,,,,,,,,,,,,,-0.012034278494577895,
COL6A1,0.023889503809500955,-0.059132128325878004,0.010767900258908293,0.011618670320399538,0.10098880327347952,-0.0006238740570466152,0.00600854894072931,-0.06443344419488119,0.024230532287057783,-0.08562893973210085,0.0016979448495854442,-0.020671788682463728,-0.054624896264992125,0.0857263594118897,-0.008082707201750023,-0.04202735711923619,0.007092725144753756,-0.017014209369506254
FGF17,,0.17733643571825716,-0.04462362140937019,-0.020298019574888124,0.018711066883241655,0.03893954221672906,0.013885086061391558,0.035550129919902654,-0.029764978349445376,0.07266979666550615,0.04604433535317603,0.02656393538405139,-0.024535004638052266,,,,0.024733518439137625,-0.014339768280748276
TNFSF8,-0.029263969153687123,-0.017817010606919686,,-0.017966723699372723,,0.030133173703495452,-0.011839634818213478,,0.021186952475304815,-0.021932220924080946,,,,-0.03641652381199723,,-0.023878158247131992,-0.012796411144532505,-0.033396421862628395
FGF20,-0.014164006665988011,,-0.030690911193607184,0.12277484975846002,,0.0289883927312278,-0.024220091043909653,-0.01591713133860619,-0.006201339208788677,0.01891104218464038,0.05370706615701347,0.028986316510109005,-0.02256276841404957,-0.025697279753206438,0.009033699932132008,0.045175108513592445,0.01848428295588437,-0.02468690804896427
ICAM3,0.04720963048184393,-0.009817044870834067,-0.002564848388630385,0.026089531287009193,-0.03920845307756618,0.07909662257203842,-0.00789098061659037,0.03266482998748034,-0.015321090146385176,0.007458604557580967,0.02511166806929454,-0.022333841250810633,0.0029030450687440182,0.01958777660567802,-0.01096757955828036,-0.016481703730456373,-0.03252069587832603,0.07620998984896224
LAMA4,-0.04077700152849132,-0.03254952852727368,0.015560833591121299,-0.01114750979690561,-0.05691805313822419,0.020140968068010325,0.030788238166766894,0.007631728978061365,0.013802076163835561,-0.018871374930482798,0.05951504761233021,-0.0006824468169343808,0.05611125486190312,0.056351973999052,0.02384136899836404,-0.0754028401680887,0.017318466357213628,0.02135997138620796
INHBE,,0.1138974452869801,,,,,,,,,,,,,,,,
DLL4,-0.052879648607420796,-0.03913072199428531,0.0032970580031045364,-0.006676183157050086,-0.041617850178953086,0.028080801822553264,0.06517560210855898,-0.009232364259266986,-0.03555271979226234,0.01851456788040346,0.029251263216665775,0.02390376109444905,-0.018330150394285476,0.0537372301776356,-0.03004362022125298,-0.03710944604968969,-0.015804359296237566,0.024646521226672213
SEMA3A,0.01708554874578334,0.0970020048147176,0.019830517637507393,-0.023663633186471276,0.003950820250098784,0.002910989483072969,0.030121200701154396,0.020661817209766932,0.053170466402242905,-0.018277197832142097,0.02400731616454206,0.07439559788115226,0.06064342883235222,0.05295954821246818,,-0.04357278949222194,0.00691017585166541,-0.04019410864128017
RLN2,,,,0.05049296206729844,-0.018774376396851936,-0.013326838850589141,-0.01816015553246741,-0.018698893145762546,-0.024493264494224502,-0.022340705701203625,0.00379140690957684,-0.03322620977704056,-0.017775888983125075,,,-0.039758731420786605,-0.014035569899762549,0.00799080709810222
C5,-0.04811527787606801,0.03890812838673407,0.0029668714179630212,-0.008404050091220508,-0.04413167139000058,-0.007421850511390497,-0.005869228142402902,-0.048597595725650075,0.0033110073008074128,-0.009458282995740067,-0.011140341321346026,0.012990196797802975,-0.025762551193352943,0.03702920171173007,0.0419040335515858,-0.08034597248577885,-0.005699188384213458,0.04066172715554637
COMP,,,,,,,,,,,,,,,,0.008658576750899847,,0.03904375686457665
EDN2,,-0.02409648753521324,-0.01747243179288511,,,,-0.015571099093019927,,0.004804251720793738,-0.01679516686396509,,,0.017980881853358402,,,,,
C1QA,0.036009459320320944,0.023855251692840765,0.0753718593922104,-0.04067338165975716,0.035213190927524875,0.019125662244732874,-0.011912609299724796,-0.03641052666399212,0.030303027091282828,0.06098201010282412,0.002047127067829101,-0.049733796651269674,-0.01894956125804331,0.04163236058099569,0.015728509808043172,-0.022393905665442658,-0.00525801154996939,-0.03009813856896977
UTS2B,0.052692224510952256,-0.019159998721001725,0.05545962910792226,-0.021948625105186685,,0.07145336410227592,-0.01298588107435153,-0.013918795940232397,,-0.01931113764945338,0.001537138791335068,,,,,,,-0.01763367416192608
COL9A3,-0.030549489606998638,0.05575042647551811,0.02938915715645297,0.016690040373195,0.017496198031189507,-0.020776925419944876,-0.004312534274470868,-0.03953879572638221,0.021323992777714733,-0.009674678045395662,-0.009120413145239053,0.04021054142638084,-0.02413860994584471,-0.02426608870548296,-0.0010936904808085625,0.005675522078094428,0.02361481788302779,0.0357284214991348
DLK1,,,,,,0.032936064207076544,-0.01057648128554543,-0.04443496601548362,,0.02132860192253022,,,,0.06810450456633071,,,,
HGF,0.04255505147898527,0.02427630716309118,0.010115942189444553,0.00969177505572295,0.021068222381237196,0.010888387839417365,0.01986582608006721,-0.04275735458697731,0.02642429443807812,0.004158157879305134,0.004837895635258459,-0.007138895032038008,0.02527170298820118,0.11100108468046363,-0.03850016419019746,-0.06712733199499396,0.038596212642672705,0.0848945175024346
P4HB,-0.007894578720841665,-0.13087552057187132,-0.011122009364815399,0.0073714861670641785,-0.011538630954253202,-0.006780373391536917,-0.03062363971201071,-0.0564205492251322,0.05402290273876787,-0.07948223667870874,0.010636059564361477,-0.007392667104621379,-0.008771391243684349,0.01737373368615592,0.04911947873993119,-0.032834018492015844,0.012192220261134945,-0.029391368755997613
ADCYAP1,-0.0272950034093448,,0.0017534645273173742,-0.015030849323754964,0.11703471554332712,-0.026908315809694945,-0.021373663221385147,0.03605983833112557,-0.01927592480844625,-0.013446192026107803,-0.018197074462546058,0.030194171975449702,0.025976970480362307,0.03396403549128465,-0.025203847040896826,-0.001294147130373639,-0.03191149689967505,-0.025353726091412607
GREM1,0.06910933393847746,-0.01915998684174811,-0.010861802014511285,0.024967909884361487,,-0.011518566747713404,0.0045398709736317565,-0.014955275348122053,0.011968963864577884,0.02935594739576882,-0.010796928088632914,-0.05053755596148303,0.03727332301728847,-0.020744224565782274,-0.015889455918404707,0.06335896996407354,-0.00940578634434415,0.035119493070283794
EGF,-0.00379746695809633,-0.028100568699456114,-0.045367132964829436,-0.006296450893707713,,0.03497381115172037,0.006707937264867206,0.04706720379472125,0.020746203281601323,0.007413440484851674,-0.016549542612744834,-0.021042660351642064,-0.032354085267765176,0.11309923299818783,0.062280465061703,-0.033299579297245696,-0.017671401125135305,0.1083689257230122
VEGFB,-0.016721564494992243,-0.046164538686845676,-0.07154957590020199,0.017024410618606323,-0.0011761102394329316,-0.056900008731751675,0.0016803150880990918,-0.0405313810959702,0.033286085316973996,-0.02062006248724145,-0.005619955764340672,0.0396512904097908,-0.0288352961501806,-0.016404623803659493,0.017507326142444712,-0.0445744001338634,-0.012725218986951578,0.001449119611297977
FARP2,-0.06748991348455473,0.037635920627543444,-0.03180480548240788,-0.00020357810317254968,0.04175218415220283,-0.011732046885021885,-0.0019129870450923434,-0.021955098915970445,0.01969840704140741,0.020406867137700603,-0.016156542915376226,0.03075535228620479,0.007236719988873861,0.004364018935611595,0.012964041059687074,0.016143434210081447,0.04237058483120248,0.03196233312807228
BMP3,,,,,,,,-0.005048170618604728,,,-0.02630409236502992,-0.028156801097083288,,,,,,
IHH,,,,,,,,,,,-0.0302345997824529,,,,,,-0.013864955921360292,
LAMA2,0.018568287078231875,0.013340999367112538,0.03535090313995911,0.03479215406696597,-0.02616931341627674,0.039744170533295084,0.04803281997783529,-0.013391561604519714,-0.046360696948775364,-0.014409636536990646,-0.03661714177625339,0.034027658595167674,0.001890765528556086,0.10944283430509646,0.010850122303552905,-0.06988665501241267,-0.021956496694486315,-0.013164225135894547
SERPINC1,,,,,,,,,,-0.020661172778347052,,,,,,,0.04068542029645887,
NRG1,,0.04268100250367087,0.022622778855134817,-0.0016169548786527219,-0.01680949459854872,-0.010807354143829643,-0.023948071115949626,-0.03907427401628681,-0.0028946984485041178,0.005051934581456744,0.011803637360080126,0.010098935153442599,-0.006016709991557556,-0.026559129373819993,0.09287587990919889,,-0.004809549272117528,0.026989283459619092
SPINK1,,-0.016292869041938884,-0.024485078319555927,,-0.005298568752229121,0.07354541835021744,-0.021172610840221685,,,,,,-0.017775888983125075,,-0.024190322276558054,,-0.016830643483316914,-0.023069609324174237
EFEMP2,-0.06684388714027951,-0.014167289759905036,0.05006170211798424,-0.0139396342174506,0.04345467716554253,-0.00744955559329816,0.002490390333475042,0.01641978401571865,-0.006794846138716617,-0.10202925382897028,0.026045898773495845,-0.013807345560150825,-0.03197879856071008,0.024322645191037294,-0.00960873629137391,-0.022438102605548307,0.03379306058607374,-0.023862037915441902
SELPLG,0.04189534940708199,0.09205782141290897,0.013755014667761039,0.02362627208002012,0.041914762934907514,-0.028767665812312024,0.053065876380349895,0.038404541109573934,0.044003902162730084,0.006452845883561787,-0.007782912863762676,0.04372436657142567,-0.04986971700140511,0.027062698543412072,0.00907508869952874,0.045950898571235105,-0.04805374666220464,0.008157188877805416
GDF6,,-0.02246805577244712,-0.029660779611738325,,-0.004131655246325642,-0.014929409323734669,,0.029255589914680132,0.0691514933145409,,,,,,,,0.03551157616045364,
HLA-E,-0.008023836965679895,0.06636630643189967,0.12326940793741235,-0.014005929580143572,-0.01939729118408849,0.0027199100287240373,-0.009499270789509975,0.041119813630091734,0.02188028279999761,0.031703574293505454,0.06406373369075566,-0.05701284593452922,-0.02743218437790563,-0.01306062234622386,0.013123116591553326,0.07730452033744357,-0.0071334341379881636,-0.020832227870451837
PTN,-0.0871068560559653,0.01816083670562536,0.06460779500507888,0.028861925524135645,0.013434215592732472,-0.05010745158074389,0.07874290651398326,-0.059429501514659464,0.018173793958005377,-0.049494747458397874,0.00787982555275635,-0.002758544386205783,-0.07644613029746831,0.06438398709008364,0.042544761171405786,0.01257833293905361,0.014391442307977217,0.038555196990533724
CD274,-0.009197760913613266,-0.08584831982338241,-0.00046959583703804413,0.04337829119465334,-0.03233281882844144,0.07674546879082418,-0.03926024061428961,0.020487131052932452,0.02129198451744371,-0.0312882023547371,-0.012807165145229275,-0.00148210878174079,-0.029254513314106376,0.05330288728183374,-0.042732691272141465,0.06385228604586358,-0.024263303403348396,-0.020550595150032828
FGF10,,,,,,,,,,,-0.012062940215470549,,,,,,,
CD14,0.01773073423708869,-0.09285904660006392,0.0762612574655447,-0.020392942582902186,-0.006878800538760944,0.0062318593114696385,-0.017036945435854687,-0.029019553010954012,-0.007486503343893018,-0.019473065676621448,-0.019337144604321198,-0.023454197095611456,-0.008439902423372794,0.03108171335538203,-0.05845530224440837,-0.01568050001898964,-0.010799775432119692,0.0028275380449777543
SFTPD,,0.07135719046825535,-0.028192443448736705,-0.03061745297735916,,,0.04152627203370299,0.04225526102042957,,-0.02720208568524766,0.03182372648199765,,-0.006684970382294146,0.05223631789552073,0.029742192261781025,-0.051839476070985796,0.005261840745250319,0.02389123561847162
SLIT1,-0.004384069594462244,0.037932991341625186,0.0032389354133295412,0.0390721586774467,-0.04430843280450777,-0.019917930215329838,0.0026437417284863197,-0.049366125202171436,0.01757686106002315,0.021085063049121548,0.029744434748655013,0.032936668810706324,0.048774411041153945,0.08111277745504875,-0.03059002667448941,0.03256048575438562,-0.05684120011367488,-0.004932567579870366
LPA,,,,,,,,-0.01391879942973001,,,,,,,,,,
CNTF,-0.0010019531632258214,,,,,-0.01050457708264074,-0.011839635898813958,,-0.02562617788255134,0.09679396778764011,-0.010796927155479889,-0.032923873766059465,-0.02063970404772927,,,-0.024603177331780662,-0.014035571447480404,
BST1,-0.034704820365501036,0.12110544783524799,0.043575046146827584,0.03574871432774196,0.01385956958365264,-0.004547328751000143,0.0066109047282105005,-0.022413099348564666,0.053760770957389646,-0.0008372916103761271,0.007943731634518034,-0.03816431936432895,-0.0010260071337495197,-0.029417656345779596,0.047447804662826845,0.04473230487273674,-0.05522368451811155,0.021047790909421202
AGTRAP,0.017137323704172713,-0.04165171807966712,-0.03609611199832572,0.01581486623690645,-0.016787270630383475,0.013132798289496973,-0.03933437646569041,0.024008426473583803,0.01477741850264729,-0.04679391941771072,-0.023591626718306218,-0.002138197881724632,0.002894088070196472,-0.030393115762071342,-0.010774277412207076,0.011284759805356093,-9.272275952817218e-05,-0.03958179962158969
LAMC1,-0.06344686277602657,0.040454590938369374,0.054139243176979074,0.012333043892336559,-0.07691737587678035,-0.04808981358806477,0.03186299044029596,-0.038861384889721545,0.0003623295243704779,-0.015909828804375237,0.05173330015495582,0.029616094615866607,-0.027464863655855633,0.05187209025458089,-0.06013364671569461,-0.04529144153907529,0.04137714167507688,0.006372586463623763
COL6A3,-0.05256876750258095,-0.0028390084948186306,0.0054755528747519495,-0.004715853004137238,0.009281723356137153,0.03687244183896906,0.005272218072467136,-0.019218991463732182,-0.027320409945881214,-0.028662444923832072,0.0023433660254464635,-0.003441250427860403,0.026103876702422747,0.11178411258478825,-0.03792835224247913,-0.01975832302969617,-0.03249059179526459,-0.021261222873153567
FN1,-0.0691651693990968,-0.11737583012032891,0.05030059055743927,-0.0026362197565021894,0.0012740452723197316,-0.0046360245223783115,0.03406475867202307,-0.010133839916285792,0.04079727622151188,-0.03290453991228328,0.03315118754153737,-0.01555935276056241,0.0240757585609403,0.09612246619689722,-0.018818824233610938,-0.04797539068452856,-0.03877139513598484,-0.013108330607938173
MIF,-0.021976663168393442,-0.09147232467730643,-0.0345565544060911,0.057271844748495906,0.003255518027229101,0.07393756612530392,-0.025673122789727238,-0.008845426086787478,-0.02197913307388537,-0.05878389198980644,-0.03885794684816422,0.02047805626044145,0.04444918337192271,0.00850380273437786,-0.06396959409928399,-0.02784954190311805,-0.007129091935357909,0.025094751546781223
JAG1,-0.04594805179717805,-0.026819075639653352,-0.020837912346243617,0.07876466244726962,0.029373581282428257,0.012857244380417146,0.07491927164775769,-0.009143766343573917,0.048660544372630364,-0.03751161314640609,0.05894665463184155,0.05583094038755333,0.003941780102679911,0.10624796467133173,-0.0514357650414869,-0.08890976374520178,0.07231053375945837,0.014731934485672747
NID2,-0.037798524184541424,0.1233647597070488,0.014629628474011773,-0.00346530804009614,0.03359404484633079,0.008802523419027477,-0.036027794201039465,-0.040485602304960434,0.01504107371738128,0.02668489287139615,0.02860496512288177,0.007541671524157665,0.060659985903126205,0.04126412068181312,-0.057661502395692336,-0.05157157266406381,-0.042180755957478965,-0.00765129562712437
EFNB1,0.09461635403952251,0.050410364672013645,0.005253525037652436,0.03788353372131652,0.009440697068357545,0.04244499908199735,0.021544544944055933,-0.04584704693523339,-0.05683477993772554,0.023015628573136722,0.0036153429790925,0.08925388071002317,-0.0006839657634002402,0.030741492112688326,-0.05213152414003539,-0.010182077225888582,-0.014950791874291911,0.046380340043959925
COL4A2,-0.03715428696699475,0.11815338784532607,0.038579536770364346,0.005604835358600832,-0.05452148591116999,-0.03466749928947903,0.0700615959971389,0.015481026326214105,0.0429723033888783,-0.07299052281474015,0.016444210164612588,-0.07296139514205509,-0.018209486045755143,0.07956611761467766,-0.051348150873560774,-0.051904589313110545,-0.020253909479862525,-0.013213081682383028
SPP1,0.07751554175495923,-0.15151120385210684,0.04379148330379802,-0.04740429215150782,0.02552843368916614,0.08004160954816451,-0.021730749037973417,-0.06545828739693905,0.061666250874121156,-0.014667047905959262,-0.022569855443570597,0.005906106069063273,-0.03419268594522304,0.06956362164152986,-0.02440053433781876,-0.019055744876291844,-0.024533496571148058,0.019678580349686357
PODXL2,-0.046080647581374236,0.001763542484133602,0.018096656887065556,0.010021055624374638,0.030585193746114053,-0.031005931337499765,0.013990023813705814,-0.06740355235762618,0.010941291123515029,0.012516495648858554,0.056300389561022485,0.04298893654561834,-0.020388664099581802,-0.013424541756001683,-0.020796809071644953,-0.004600251877208997,0.0006730565439594361,0.0081888065647168
IFNE,,,,,,,,,,,-0.012062939274277373,,,,,,,
FGF9,0.004288093738021692,0.1848086269475101,0.02541353680602621,0.0040376625825669435,-0.02161702773849069,0.047195454849937465,-0.023837721252767088,0.011737730399388769,-0.009142500058338311,0.01746873805372376,0.01495941179167693,0.03735795947631451,-0.029796466256530832,,,,0.04384540446989024,-0.023424017746952852
ITIH2,-0.04870279342432439,-0.0178170295754994,-0.017569299068753822,,,-0.014034520501631677,-0.01804446731357808,0.11302138180501772,-0.02495210031156864,,-0.00913794884261135,-0.04045704088959102,0.02090182317303289,,-0.02349804820614161,-0.04371530621327228,0.02899816513394067,0.0032497445843180928
ADAM10,0.04526404743838328,-0.09110795022682387,0.04861947449983526,0.006406705476698641,0.017529363522311357,-0.025860517436058057,-0.00685485011415166,-0.05090774969192813,0.004433945445510369,-0.019569711736643,0.04096778250046109,-0.0031566463208193302,0.019000241501562383,-0.020906829622820568,-0.01565040689654487,-0.03922646327334107,-0.029983765328948035,-0.03714425412264246
CFH,0.005378346241676282,0.1045628070251088,0.01797771721153756,0.0015169782300143164,0.048302981856190065,0.02035836431430533,0.07711814633332441,-0.05451060414751731,0.0746119396340846,-0.016246006959886858,-0.02048700284611979,0.010293480419160634,-0.04796346413300303,-0.013371313535793801,-0.025255981440150926,-0.06564867607381228,-0.03655727100191981,0.025563035404731153
COL4A5,0.0375471357692562,0.05106640128532859,0.017240479289275624,0.010356790974021602,0.001686532543887746,0.013601526714614376,0.06353099753936592,-0.04916045506272631,-0.0035616042692773664,-0.037316799184198224,0.007328687534175735,0.02782978575525738,0.01054093905490698,-0.004931019304647659,0.03275393295013138,-0.03664268797198565,-0.021235966198642507,0.008256734739001115
LTBP3,0.04267483841811204,-0.08455010910319889,-0.009715225648193684,-0.030998380188452527,0.03695761917496227,-0.0589830594899478,-0.03759261411109016,-0.01987111221594873,-0.0023494966216328706,-0.0527294876760993,-0.016825516589463296,-0.02206017419224319,0.003072471956286409,-0.03466685666075345,-0.0016152995682857314,0.0004158689696493674,0.013355940946434247,-0.006573358449525327
GNB3,-0.024207789169441225,-0.011284395117113174,-0.0035767240092623638,0.0009801342403151412,-0.03435998559645995,0.03172688147596893,0.019728593218063747,-0.004722796417385061,0.05616642464554326,-0.03127172402246409,0.019623840553296253,0.048310488064193774,-0.0020565639749208775,-0.016801754353345667,0.0051924709028517745,-0.04203693315279908,0.016050600805889183,0.013026320891597092
COL6A2,0.040815880982805315,-0.061068092406312204,0.0016522746973511037,0.033714712528220225,0.09521045307649088,-0.011023106019006305,0.016928123059497497,-0.037541024973438496,0.00985775191745643,-0.06309704122079661,0.02131071605830991,-0.0028301725212869894,0.002110954106107921,0.030599958549722906,-0.009485157808312153,-0.030894396313695314,0.00034950437585210475,-0.01817749365569665
PLG,,,,,,,,,,,,,-0.003319580143165131,,,,,
GDF9,-0.03141764766452739,-0.030856492471694953,-0.03299423967482521,-0.011283132332992997,0.05296067597523581,0.023979578390624662,-0.029131301410625733,-0.028230704846140046,0.013238059445331745,0.02916878632476412,-0.01654954252466091,,0.026444402317118615,0.05384770338385453,-0.03175860468541027,-0.005611491876552021,-0.007732864290973037,0.030176730612018345
NCAM1,-0.02963389351899989,0.017985067100927274,0.00914984595936199,-0.017031176865736766,0.05804955059326405,-0.035351248710705475,-0.029525951453901696,-0.08987764425413151,0.06451806776710074,0.0599414220200641,-0.018700669444078867,0.050245270853613355,0.08821661348121038,-0.13927748458868983,0.06380017587873568,0.1017174301112355,0.023931794436049716,0.01131534632085691
APOC2,-0.014563453708192209,0.06088646956048425,0.013789093109008688,-0.0017696768024747286,-0.010856181301196168,0.0437098917173219,-0.013468810006732317,0.03688039558114956,0.07697216368431138,0.01091612455782325,0.000245235588020352,0.011350242136441431,-0.01788088503863659,0.10936434222011575,-0.01855355827766801,-0.014830251169434882,0.07834428414278351,-0.012813707284666423
BST2,-0.05417237350883721,0.01561430827002859,0.016446880408719004,0.0361943771496175,-0.027270911720047114,0.0056603234218431785,-0.025466633548082415,0.05118311524346258,0.029157705847144513,0.019726778029580196,-0.011382750754178108,-0.019286538600551642,-0.07732495377969024,-0.018993123897260676,-0.04650878184985004,-0.014808666727223304,-0.05329281996826662,-0.018269370556553366
COL5A1,-0.031931297227120674,-0.05824803076893916,0.014256637543471583,-0.04382983760687968,0.05799464317229375,0.031491521456545865,-0.03888733049531182,-0.027565498984791152,-0.01989202555333924,-0.05312519774730098,0.00915568798744953,-0.05778891819020776,-0.0015715827312246485,0.061189419256664435,-0.0373165172268677,-0.03752526732206213,0.024708487863927882,-0.004326838853917992
CALM3,-0.008689513048895006,0.11584676741109683,-0.07574923249061144,-0.006499102155844547,0.019293397258528265,0.01761336057651253,0.025228137182785562,0.04641503653639126,-0.07310466758718889,0.05325140523036106,-0.005183152476232345,0.03145447396762622,0.02546832960844136,0.06770483085376529,-0.02810631546227654,0.01485170666425109,0.052382071966887746,-0.007684639500214549
