,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk
FYN,0.05490392666652944,0.02305740214770343,-0.0587948572973373,0.023711697652772628,0.013084047281415637,0.049553394904594705,-0.03136271416757777,-0.036009945056815235,0.09047154268142632
ACE,0.04996388186835704,-0.015791633570882316,-0.01024320440227387,-0.020212393800347197,0.0720756248470063,0.028781913575170192,0.07816257945610094,-0.031473210163511296,0.08724228429609633
IL18,0.016518786470964986,0.0057660958591541495,-0.013806242203761351,-0.07587185553820278,0.09386368377339722,-0.009149363071470604,0.03811509542153287,-0.025690532492994873,0.050230624686832676
PPBP,,,,-0.01258929744245276,,,,-0.019280956027552268,-0.020170888186581668
CCL27,-0.012481863525824628,,-0.01017190574868112,0.03517578326664638,-0.023472944254743316,0.05757427209292221,0.033439468074966706,0.05309031439116078,-0.012505135091463898
SERPING1,0.036830978030535935,0.05009350709621935,-0.0014129931084995652,-0.024528296388055235,0.05599941623929744,0.07770673854844849,-0.024886203258905483,0.05805040990280079,0.021403843402600636
AZGP1,0.029196824941683575,-0.05240440126790227,0.04872413370035062,0.007004874597651731,-0.0604363352679769,0.08478813492192427,-0.011492364758614301,0.06430085161462414,0.007766254599757771
INHA,-0.023940113368377976,-0.018012393086073306,0.09550313644323527,0.021758465559846764,0.00946912952542807,-0.03839668589049181,-0.003776341351600606,0.039749610746877204,-0.01124521257527548
SEMA3G,-0.020028781069266702,-0.029606125881447624,-0.012750873712714467,-0.021750927023957815,0.03579493625231764,0.01065934684709802,0.0030482766032385368,,
COL6A1,0.07214798449043733,-0.018625022847226544,0.01747891496367671,-0.02681764333225926,0.04865527443162646,-0.024509290778985702,0.047078567114392296,0.11112241828004296,-0.10053343525741423
FGF17,-0.025250350644399757,-0.012890605862813171,0.05294085916007988,0.04461013560660743,0.16256645033847655,-0.0016294137988002698,-0.023824924566077932,0.0064260125526851095,0.0569318939929616
TNFSF8,,-0.011410076387018894,0.04533228311747131,-0.012589294179230302,-0.01475431603074175,-0.0012572753289934596,,-0.02092128862536042,0.024857415099065052
FGF20,-0.024771561343005195,-0.027198099555837952,-0.016850431900922055,-0.010948356661535092,-0.023766440306731987,-0.03928181087972266,0.0247828902635741,-0.022750132544394282,-0.029130541585778012
ICAM3,-0.006035836094684812,0.049137404646146736,0.058506378046800755,-0.008864880968940114,0.031867006629265754,0.02586456593472487,0.018490568534596217,0.05633572553924903,0.09215283705358492
LAMA4,0.023284511595863335,0.0065165449251188955,-0.009766184057503449,-0.0413836774238089,0.08391631922939496,0.013904307102410897,-0.05368504732894962,0.06263404215962781,-0.011454262445897895
DLL4,0.021146454948386757,-0.02799232222375984,0.010107119483421089,-0.046460308625090194,0.07114542136993682,-0.0015945144359441365,0.0653334225140588,-0.012518341710935688,0.09133081977317807
SEMA3A,0.06139780984486735,0.03828201734849975,-0.0009511788069764487,-0.03663241565421248,0.02059774220657384,-0.003518372423511391,0.03427677445837378,0.018710127782796817,0.04809279581787344
RLN2,,-0.01225366518589393,-0.021963908207207717,-0.019310016216640934,-0.01894827533501207,-0.017586716885571275,-0.01902303884103764,-0.014467020269730652,
C5,-0.015421742347961308,-0.03396461981960143,0.023538364946681312,0.02062157108447903,0.07507154544992721,0.016880817467939114,-0.046939940170321576,-0.019751239024732976,0.008099437845578346
EDN2,-0.014102527397722964,,,-0.016557026478081313,-0.020165498192385747,-0.02135613499215939,,,
C1QA,0.07142651167055537,-0.01035294034444569,-0.014749025040266458,-0.04428899317855989,0.06596409564078015,0.04840127332795192,0.050325333380604596,0.05442335673177831,0.03707424401859908
UTS2B,-0.015091294049060377,-0.013938851246928468,-0.021963908081022537,0.012698730394858831,,0.021022399481125532,-0.029764755149160146,,
COL9A3,0.059685796552534184,-0.003977701728217755,-0.05759742869567401,-0.017659543628756796,0.049129257294776796,0.006282414625637264,0.008340311081007084,0.07619046983479942,0.030381790511941762
DLK1,,,-0.036556517210749304,-0.011246160572454785,,0.026164144414161736,,,
HGF,0.022065906659308195,0.00626627657251164,-0.026486575039236022,-0.0006407788518660952,0.02144802415214043,-0.017054265502197758,-0.010848051472763728,-0.007504019428787198,0.005638630686779622
P4HB,0.004488569825547636,-0.016956802299173835,0.042172044834764076,0.07023579513204747,0.05118890446514463,0.0067265212715097,-0.01832490550225927,0.13501779177420362,-0.11870454070804345
ADCYAP1,0.03311717243698199,-0.017315956078538246,0.018434194795675648,-0.022726996069834447,-0.00732976066791748,-0.029151880987966824,-0.023345890082100366,0.053698639134134606,0.018800550963520478
GREM1,-0.01983695465731922,-0.012866494156093285,-0.018983702403979195,-0.02752839679114847,0.08985469698470844,0.0013079215742517907,0.06724366243337312,0.03925270564083408,0.0033878612556884407
EGF,-0.017247570962918193,-0.01507215334411016,0.02073192036583847,0.017731855258216554,0.029222588558402415,0.09234516516891346,-0.02123219331444768,-0.01768831829538697,-0.016268854216141333
VEGFB,-0.043534939580976754,0.011115170194313444,-0.0036200261849397785,0.06209240075026927,0.025295915706171627,-0.022585825036130186,0.06619386364377437,-0.010730986606071814,-0.05888034232622413
FARP2,-0.005286616909745586,0.04119119101838818,-0.017474631710775946,-0.033031661207849776,0.06165946358039069,0.03395695924709376,-0.02802334297918672,-0.0042382745412837585,0.029542412090944804
BMP3,,,,,,,0.003926575837817046,,
IHH,,,,,,,0.023996476100946768,-0.018937613342878856,-0.01984530513686622
LAMA2,0.05345734372339876,-0.009512122735110491,-0.06667405021116574,-0.05005330763601831,0.05859334806495502,-0.004195268650837735,0.02406244702165792,0.0026675835018449747,0.004110266940385039
SERPINC1,,,,,,-0.016264580046685146,,,0.008305820139183332
NRG1,-0.012960908031851312,-0.023225432297400848,0.07262246946720846,-0.025464409750208042,-0.032496987187852724,-0.0324793608910022,-0.028159989545032002,0.0004840505722508313,0.037063922720733805
SPINK1,-0.04219775343418666,,0.005918950862179533,-0.022513213498770026,,,,-0.039930341671567664,-0.04442465249069681
EFEMP2,0.0027538609273205015,0.048455272539228024,-0.01753105238688885,0.04402801357032104,0.022760517799403586,-0.03437665295905068,-0.014522075272922244,0.08957575897026475,-0.044470513386885846
SELPLG,-0.010979058845145684,0.06375325047814803,-0.022572909925507832,-0.03476362804878239,0.002801356923877248,0.0652796230762838,0.05394210952169069,-0.020386107666639182,0.10999377478507112
GDF6,-0.023940111031521882,,-0.024605098001904885,,0.12390190433344428,,,0.06831911013316967,0.030018422626775735
HLA-E,0.0505198141930413,0.03899292281278377,0.03819737123715179,0.02067338155471511,0.05593437181166779,0.02436027437779041,-0.02375802960794626,0.054898228337500195,-0.02918713599006359
PTN,0.044621031433499596,-0.004908905945170638,-0.09433876013154854,0.009633021418026928,0.07576674847172726,-0.004459580437485395,-0.009325926313287516,0.03664905493554067,-0.023305756718917024
CD274,-0.0017124635055388274,0.0061831280319340765,0.0508673334944697,-0.04174611178719087,0.05368430000344007,0.01227083535690333,0.05317592564628805,0.07862014208785884,0.05064991188220523
FGF10,,,,,,,-0.015476118258292844,,
CD14,0.03700429486391905,0.029653142895387608,0.028645117233570327,0.06221887726632428,0.08229376905034204,0.040216134251623556,0.004576160790968316,0.07230669001190163,-0.008079576527100209
SFTPD,-0.022754972568069423,-0.01944413923724023,,-0.014138101017011143,,0.060311493838542896,0.022234898045514533,0.06316531028600605,-0.04345771688903682
SLIT1,-0.019573924679888083,-0.020432910514917565,-0.052538572801999264,-0.018940899066655737,0.02345401307104449,0.011691602188136361,-0.04216646394337712,0.044858225576923566,0.006049744913623469
CNTF,,,-0.017312550214296285,-0.012589295328252004,-0.019824710357293406,-0.013864226277073073,0.006435467054810729,,
BST1,-0.005868851607595242,-0.028565807060202383,-0.04903774269525021,-0.03909794827269623,0.09907259795989311,0.05637651065883441,-0.014510245759713193,0.014691055201383137,0.016415454783649863
AGTRAP,-0.03661699694538665,0.00507399130647718,-0.06968118002452196,0.03170773690375501,0.04696275760758776,0.009320316328201317,0.012938952032898444,0.10844749886829654,0.031706467491557075
LAMC1,0.024342346143514042,-0.03487042401543618,0.033151252524901545,-0.005973360609728669,0.12236204250973803,-0.0049308199248839285,0.010892695683555283,0.10525713079169502,-0.036450576035673185
COL6A3,0.02226871042096242,-0.01789801950948672,0.004436985945775599,-0.013116087937802392,-0.039785149264146606,-0.028744919492486712,-0.00322348993576311,0.11091410511653238,-0.06515902673556342
FN1,0.0421052086993179,-0.03258626235409597,0.01756995164092818,-0.04190334521094026,0.07743679526037554,-0.06141979707740372,0.015677531119052873,0.08348541374033747,-0.1264252998487258
MIF,-0.032586489397407645,-0.0691790150609562,0.07596060999691412,0.007408213518450596,-0.012959437704257176,-0.05972741813605077,-0.000701813461156524,0.026706060670140915,-0.03165319158576821
JAG1,0.06312340319994378,0.02875195338107402,-0.016470769200871437,-0.0039046534220161955,0.06402932677925599,-0.03780396772771907,0.02661668977172934,-0.00795188962344047,-0.00759728931910309
NID2,0.03260529666592421,-0.02138333511108162,0.04232017673239723,-0.030123388742263495,0.06520244673202186,-0.005346535571469874,-0.004989235100713516,0.05533797106003693,0.048084627114115173
EFNB1,0.04940801157283756,0.020159549748051727,-0.05655622086178548,-0.04493045806809043,0.07911170667294694,0.017977284143795513,0.003661904827947679,-0.013586076985597889,0.03191763281412293
COL4A2,0.06642800914787808,-0.034743576508508144,-0.03950318234797322,0.0048172183302659976,0.09170579731361986,-0.026513700858437392,0.04014163092226681,0.061674620741131794,-0.03418534008092719
SPP1,-0.034217446433274484,-0.03577732112750013,0.0666127139845786,0.05329610661982833,0.09654579626591835,0.051136531763166536,0.03462675162527201,0.04871244492614469,-0.11148393247362498
PODXL2,-0.030489527003127403,0.07025203300350305,0.04270835805893353,-0.027831492717258703,0.03114179600688851,-0.01130540274612864,0.025163939809955942,-0.06040931406650562,0.02145189301785249
IFNE,,,,,,,-0.015476117050791471,,
FGF9,-0.04498598518084237,0.08016152011553276,0.02129427314985476,-0.03722178761066108,-0.037268394741147216,6.950525763002328e-05,-0.005573566773596472,-0.007895504960808838,0.061948022588732894
ITIH2,0.020671314294759283,,-0.023130235420861716,-0.019187002876868968,0.06344190752427877,,-0.017416607148119313,-0.03065228403027012,0.025331286309692582
ADAM10,-0.007565245267628474,-0.02265033632675001,-0.05492553027965466,-0.01960994339574801,0.0327139758161169,0.0008248167849953586,-0.04881750647598219,0.0415773809490917,0.006971337419191499
CFH,0.02052151191744962,-0.04470360087894201,0.02851601500004966,-0.03194826161322417,0.08370391538036936,0.02999244538374552,0.005505955347542431,0.022489780226873052,-0.01913884125944454
COL4A5,-0.01791837208652257,0.005156018068058769,-0.009497112690480054,0.05756763356756344,0.03204157816173272,0.04046033366941038,0.03838152218705327,-0.017435765070833588,0.0546288335314872
LTBP3,0.018864588674727033,-0.022073326278539977,-0.0009913763963313388,-0.02447242694433003,0.013940500770380145,-0.016775950018565296,0.0547180873229954,0.024587449869863404,0.014919233001341852
GNB3,0.015224934431196525,-0.027755918937958826,0.020103314730209765,0.04885050507563906,0.02066009013141662,0.0025889731812091432,-0.020485133765032488,0.07809897635425708,-0.005889365671863317
COL6A2,0.03580577533954017,-0.0289229230296703,0.047340561215595114,-0.036455060893231604,0.06168599208634365,0.005734054151631632,0.023494608956543796,0.11327171109376671,-0.09213483658244208
GDF9,-0.05067843661221739,0.06948881566028843,0.03267603529978586,0.0478455385904944,0.07707509250400246,0.049634657482231954,-0.021232193201440635,-0.014275303208060695,0.03631435872602452
NCAM1,0.027645907355996507,0.02584727942070177,-0.051904641752857195,0.04531852129033048,-0.025981050101313047,0.011183752591962248,-0.006950996448123473,-0.0660758736093396,-0.02218478330716861
APOC2,-0.035165806411036976,-0.0030613843370713967,-0.009968082048532672,-0.006054048766004349,0.07264151642409056,-0.013296907327638077,-0.00451104623634702,0.0042123258353157856,0.037428127495836135
BST2,-0.04619602323544737,0.009458432314487156,0.04007061225776878,-0.03935939366586932,0.08302844246497759,0.03917603346905081,-0.0009509001983606363,0.027525766815119344,0.01909394189505862
COL5A1,0.053632619508078065,0.06815616527376499,0.03125772446184237,0.025959711645967276,0.08888251921805441,-0.01703885880138303,-0.0034152919501556577,0.10680507818963517,-0.0682381770090087
CALM3,-0.010349434282911135,-0.05442421233689712,-0.02751107896272131,0.002873039875650804,-0.03327998939082377,-0.020807242002291955,-0.07294687995834394,-0.08198860452106138,0.1312241069218598
THBS2,0.09734622927936411,0.07491989671136913,0.002457660544760923,-0.03930247845508638,-0.007291674437034126,-0.005291674240752257,-0.05095200827164687,0.05944200642911313,-0.0321375122373751
SERPINE2,-0.02618468990859121,0.022863328704861286,-0.02250486901384701,0.027309560136894426,-0.0018025225142480215,-0.014897074160771176,-0.054781002474075476,0.03812285804752837,-0.03940393550784923
EFNB2,0.021996671940540797,0.04717200314130931,-0.004005654687059003,-0.044917067094703,0.0805442681629513,-0.0614120586323425,0.03750545974619867,0.07787240898408741,-0.017336163299040478
PROK1,-0.02308336291855159,0.0070015987543738094,0.008109638176723078,-0.01380812009569688,,-0.022397886117032553,,-0.0144670234791748,-0.017959535758153244
LACRT,,,,,,,-0.01960028391286551,,
MMP9,0.06325526754024263,-0.011583494749153895,0.020412790498599006,-0.0387356561087943,0.0750205699776003,0.023393698336245407,,0.07134652598705081,-0.0062215359891055755
DMP1,-0.016906333321717062,,,,,,,,
NPPA,0.04627387639657858,-0.04660327152771887,0.0751006241277777,-0.031906754401854275,0.09188167369461359,0.06786686388110347,-0.010808437320433417,0.04058211334065777,0.05879657987531403
APOB,,-0.011754462641222714,,-0.018176316222450813,0.059609270080663045,0.010770063438645856,-0.014462477262269296,,
C4B,,-0.013499011658362682,0.08217443439238653,,,-0.018213808499566504,,,
NTNG2,0.03234030404415983,-0.0051618906042222145,-0.013388156031165024,0.024298626161931635,0.03230363979418394,-0.031435642982962586,-0.006421761506768744,-0.005246610381005238,0.05049448789563352
LAMA1,0.033793104359321875,-0.03753769865960518,-0.03931887991599655,-0.025753663969886,0.08880497033461422,-0.015845043048957168,0.030460059633827828,0.016584613449358087,0.020008517399146927
UCN,-0.020570502394982305,0.00037723342283252397,-0.00985144335153285,0.0841775834685683,0.020392216194973237,-0.04124124763489424,-0.020485137715159023,0.01201239574121872,-0.01590925649523482
ARTN,-0.02242243970862269,,-0.029381876385379233,-0.014933125669357764,-0.023026547295212415,0.026259104248745536,,0.003973210417931852,0.0010174326001751862
PDGFD,0.01744581094631041,0.034212263423098827,-0.022128693076687408,-0.024660785300172985,-0.007869741939197743,-0.02747766866083528,0.03276276917054627,0.11220041491034415,0.019080629957482415
EDN1,0.07798384697343817,0.047854740186431856,0.0666450229230403,-0.013486835810339028,0.05165125422950784,-0.021859507010145173,0.023212544474662658,-0.015740503145760334,-0.003691130928243107
ARPC5,0.01929870605691905,-0.026648793548459435,0.04859958711776067,0.02749786998295494,0.015040883744722037,0.03150543330214547,0.014384093356647155,-0.0017192246861360114,0.01480904943611253
GSTO1,-0.02784827297162467,0.014823521342548288,0.012797574845574054,-0.025510142128341098,-0.04146832735459709,0.029988733162382146,-0.021761174509715858,0.0455226409805133,0.04283707018222695
PROK2,,,,,,,0.06156495078446559,-0.012570712331884365,-0.01831558879802838
SYK,0.03151023688524063,-0.03405882695130068,0.021256795878843965,-0.014052113912479906,0.03233018812673149,-0.008762145116345715,0.01704633452912869,0.01808275215572335,0.03406613741450842
ST6GAL1,0.03641173570533371,0.00585329207040541,-0.002036922367555845,-0.06182031659226299,0.0747258374775585,-0.021285398792791885,0.01743134744726009,-0.029047027715086483,0.08033393913120027
WNT3,-0.033512846798609386,-0.003200013538649583,0.00948303143140331,-0.06095604073088071,-0.013675082587621045,-0.019089387834809794,-0.0019285411777126749,0.0008980112883648125,0.06304379178862254
HSP90B1,-0.03933792310738588,-0.015981836996955188,0.06021697692424734,0.07735200209164822,0.03322421030197581,0.0059764311528584645,-0.01729411289669188,0.07756994152256791,-0.12012618088221348
ZP3,-0.024873841997256382,-0.012208312025469492,-0.016593248094365545,-0.022726997736667087,-0.017522486455585823,0.011911204441177131,-0.014462478549373133,0.15171961233345704,0.02479064939889244
ANGPT4,-0.013225498016373459,0.08104253070102141,,,,,,,
NRG2,0.022897599986975856,0.0332472069070177,-0.04354837742229331,0.039147201867737014,0.008999987395534705,-0.034536751276149705,0.0004443205346347049,0.022328045143206736,0.025250542649586743
MELTF,-0.028457418450948,-0.03713780337276361,-0.01103327979785819,0.08704364670288382,-0.03409247194990629,-0.009864539519544016,0.02199691573764081,0.11763979938375824,0.03989944779512486
NLGN1,-0.0021462866975598877,0.07721107628491229,-0.05508269144722484,-0.018302696699108088,0.04178473599264926,0.025788114096483246,-0.02340860464234029,-0.04780443650047639,0.055373917036645584
SLIT3,0.07397339726107284,-0.010338804073803493,-0.033031062470493415,-0.03279352117422876,-0.05301594798337871,-0.024045392769014965,0.012682585125131806,-0.046106028084267565,0.12016590910657343
CCL8,0.05008971324961155,-0.0106894785255537,0.06863809988008188,-0.020020817731066967,-0.019824710787745344,-0.003776634807867509,0.072870514466157,-0.023796449275749896,-0.030519002069797213
S100A4,0.03006827346530741,0.03802370066711202,0.033890626026951906,-0.012538872866813308,0.08637042257857819,0.034943648781552365,0.043157687711357376,0.04963694572373556,-0.03229618916333387
TNFSF13B,-0.033373619506595384,0.005490595504165746,0.03118697368073582,0.07870466790459435,0.056109679522818444,-0.023893350192200357,-0.0038856270772298805,-0.028708528360835404,0.029967270948362927
HSPG2,0.02439815845553755,-0.03437128549294785,0.022883874067302315,-0.04637735754564342,0.09385334408680317,0.010960333574842105,-0.03988466486972118,0.07618632627769516,-0.019613671907061783
FAM3C,-0.02439821330149061,-0.006301040188785643,0.04532435933416597,-0.014817958043474808,0.014891533217364366,-0.0344927966819144,-0.06302334632257028,-0.014822931629686115,0.0012146509331679928
FLT3LG,-0.0017436028921222198,-0.037266150242442134,0.03435982988490609,-0.020055626322766883,0.018952072462370805,0.019924769464153776,-0.015392706233925262,0.013162360352514531,-0.05548827976424406
A2M,0.0836287196126492,-0.006082371418342114,-0.052126866733294,-0.07831002328131785,0.09218314488303413,-0.017402251455052205,0.029569796531337494,0.02644779559965948,-0.01544008170187719
VCL,0.025096172498934578,0.013884569489567974,0.025771831140474336,-0.007908340458378406,0.04000589013585245,0.010592957182929302,-0.03141014766425491,0.07620382032424741,-0.019471505504606156
FGF2,0.006655188826524985,0.030852060858152397,0.02144779699087176,0.05976091426103369,0.0611854743704626,0.002300654493317771,0.04607723220709471,0.03212364144699087,0.0041902384109974485
AGRP,,,0.006352655896973548,-0.01258929744245276,,0.06863234432913286,,-0.014905256325552979,-0.013946450373870484
CNTN3,0.01267270225001674,-0.012089451486132243,-0.04146410136156833,-0.034595350618600945,-0.04741330263015605,-0.02834293823659708,-0.0016087504042309774,-0.07050871198660502,0.06535758000246125
RNASE2,0.08773835795194819,0.05426972213967556,0.0421021307120208,-0.034173714426270416,0.08200478238595636,-0.0016643156629805361,0.0040329246099179645,0.05405258355937539,0.06480797723319066
ADM2,-0.018819313271522475,-0.020074219264797747,-0.026509125590179764,,,,,,
GAL,-0.014446930540061718,0.029089346182079385,0.03127816164820492,-0.015404715894548782,-0.023472935870371164,0.0109022801964805,0.023469969780154965,0.1111278463757061,-0.04093375249615907
CXCL6,0.08336954564862353,,,-0.012589290226598049,,,0.016012963441694172,0.14032280337096006,-0.011308619189914687
PDGFC,0.017638076807289262,-0.0012269175336435537,0.018644448990794944,0.03483394326229115,0.07843992688294901,0.024894236601216074,-0.03339171697987832,0.0013107792050296282,0.002300706927860094
COL8A2,0.0019509090404646135,-0.05509645194519886,0.002212835061273212,-0.04181447230301272,0.10578801705949391,0.043847101420314505,-0.030555877613809356,0.016732260275034192,-0.009619034655603497
SPON2,0.057558351252035005,-0.007577880824162137,0.02500259435551352,-0.035832293114029044,0.0781688189451871,-0.014842898563948817,0.06696865246959792,0.01403951494138425,0.04856365326005491
LCN2,,,0.007541206035340906,,,,,-0.003151322899585389,-0.02936556729950363
SEMA3D,-0.013405258227989764,-0.029530806732548296,0.01231301798940675,-0.017888360745737734,-0.03851982814863419,0.029122119596938036,-0.007954181588775065,,
BMP6,-0.01617310249830429,-0.011583495464272392,-0.01852096109703537,-0.01524027927232721,-0.016873707330104116,-0.015017736586617737,0.007151569275016608,0.0742231351858817,0.07008670167718101
TIMP2,0.07681106803678606,-0.0179089945063107,0.029514906043101655,0.044362395997652786,0.045677845096433675,0.055159475221031734,0.0714250904897822,0.08640968524044684,-0.07015764123117332
EFNA1,-0.017364806273541412,0.035050295087128806,0.00820119329659351,0.05411530922067938,0.021659701848176015,0.014365309241681843,-0.006626150087301901,0.03148155839088328,-0.009621738042735547
S100A12,-0.019334154174962127,,0.04888413555101323,,,,,-0.015951195515769734,
TFPI,0.05475459522005171,0.05191607012161771,-0.05232219563456219,-0.024949716815995983,0.05683702608063409,-0.041632996863357086,-0.03251020584208187,0.04942261037908427,0.011190502457247448
GPC3,0.038593292714904845,-0.01823918926909557,0.007067787559894429,-0.03110871893928193,0.04520800344644215,-0.00549083931625419,0.0204155274767464,-0.04974574952134905,0.065851478393005
NMU,-0.00918473464678913,,,-0.03271362264869826,0.04411613221976638,,0.01541214442650836,0.0332381661387085,0.025348472337282584
SCGB3A2,-0.022085570177976785,,,,,,,-0.018053322745781662,0.007174491714265136
LAMB3,0.004617920372586169,-0.02597115306863818,-0.05493030008552394,-0.03287328939170559,-0.04873539896113416,-0.042831463891529774,-0.00017846578374488778,0.0038864277882501796,0.0043200721708062
LGALS9,0.03062030140813149,-0.0024656977799957327,0.06761792460104471,0.020444218811163366,0.07839312339946382,0.0413690781278182,0.025947993145436832,0.08109603680334487,0.04263656141841206
VIM,-0.009641957079635858,-0.006738347942317201,0.053799482673342044,0.00549275519046849,0.04218060770265731,0.007623186357918228,0.07434031986923813,0.07350777490148208,-0.10133024581151064
PLAU,0.0807978047161813,-0.038927005965317736,-0.00679714436191035,-0.027794111748055877,0.0310261543794985,0.032555019358326685,0.018596491048163407,0.07349953309154984,-0.016180911519493277
TGFB3,0.009104395915352836,-0.010421761169345439,0.06348689897296825,-0.019410377259619045,0.04882883415768155,-0.05057747293755175,0.008398118097670477,0.03989648715783094,-0.005712059504623265
APLN,0.028509773798683993,-0.02744635670749658,0.041908097573966706,0.03899084907191545,0.12393261010793569,-0.01945076286456773,-0.006629108675271551,0.05450799604393128,-0.09274047165507343
SHANK2,0.009181558127002767,-0.03396462180595592,-0.03409662156198843,-0.001561716787054607,-0.04304211201474511,-0.02974748465327254,0.008042651026762103,0.0014213917622944573,0.08524948307743455
LTF,0.12730381954763262,,-0.044917038081289405,-0.02634840712076368,0.057244325847164115,0.10774714003361026,0.007918304633363757,0.03132524522002325,0.02736012080925138
PYY,,,,,,-0.01867116085688334,,0.0638026892508001,0.20960745601635902
PENK,0.022254637087500726,0.039440346858993856,0.03319906563097898,-0.006626401180770565,-0.03637023233694166,0.020402063877602367,0.02270216567800799,,
CTF1,-0.04699170156872355,-0.009774524750496156,0.028535285929048124,-0.04443448248371266,-0.03187470747656615,-0.01184418916863337,-0.02931102071985011,-0.04097509501504123,0.07038847095152731
COL3A1,0.07337339828325973,-0.03815690321496092,0.0016638804042137907,-0.05532819269115673,0.09641531043046497,0.0022263610320563407,0.0002175254304776896,0.09690047940633516,-0.056643181350487605
S100A10,-0.03712429889127912,-0.004159455635191765,0.006656900010945554,0.041883208356126043,0.0634675701276568,0.0018397919483014375,0.040402695959589396,0.03695191198964343,-0.08700417854512157
FGF13,0.050668433003151596,0.0013730734020802914,0.013020045399982118,-0.020334225549204096,-0.03756471340593316,0.022693264681690473,0.029767193163756697,0.04697436607038957,0.10756101960998363
SEMA4A,-0.02128285420129144,0.061868206718916234,0.009346924381084276,-0.053100888277675284,-0.03632051677603496,0.021578478984752198,-0.013152432951423763,0.07338181249584695,0.06686809788645935
EFNA4,0.031573989456317106,0.009444921403576986,-0.002135635263666413,0.054488363860058404,0.05767841810491538,-0.027305572981645095,0.0034704895086821023,0.026267459521858418,0.006799952664103223
HSPA8,-0.0025416346461329263,-0.006675408422783879,0.01158787570685892,-0.11935230939617178,0.019568007258283462,0.03269857633676002,0.008585976311252097,0.06301853136639106,0.08918366906214183
NPB,-0.012289248326052198,-0.01364710569862795,-0.018520962876574065,,,-0.022270091468380937,0.03674644885641171,-0.021781151589203063,0.003070975493457774
ULBP1,-0.025779056882499044,0.00487730906202492,0.033687790580070834,-0.011839637984583113,-0.0001502114984875715,-0.022902599559111708,,-0.019450588069807356,-0.017039497746455037
SEMA3E,0.036635061781255474,0.02928614568792567,-0.03623568612720919,-0.0255712658698356,0.03959809025113207,0.004983272917207197,-0.020849191174325456,-0.00481098159876101,0.05675733949306889
FGF3,,,,,,,,0.0059131462447083215,0.06023371600300825
ADAM9,0.034846150456897824,0.017153239811093762,0.0250069429429424,-0.038443900399839116,0.0682091055385214,-0.04310763935941362,0.04125883589310797,0.12321911072926103,-0.09014418923664992
ASIP,,,0.00037456908399391685,0.020878681339543556,,0.006477248321568497,0.07695976623774547,0.054514517248409854,0.11258511827584705
IBSP,0.004797064099755614,,0.05147580970703566,0.014098951442764695,0.04600988260583006,,,0.07935879201133525,-0.059375867176064606
MMP12,-0.01248185828479984,,,,,,,,
FAT4,-0.0409389455096121,-0.016554639384030602,-0.019394752144154512,-0.0259450319006262,-0.0298198439352447,-0.03034504522224224,0.05098845012716639,-0.04140708669995739,0.02346808066847087
MDK,0.05493232311255107,0.03811334518365048,-0.012039870939115103,-0.0006057010705933115,0.09618997519578083,0.050645943435219734,0.007410408122281338,0.12070818839547243,0.03145813657848654
BMP5,,,0.04328041710693887,,,,,0.08085464812004221,0.08832712369638154
CAMP,,-0.011583495464272392,0.020993828991292603,-0.01830538061813517,,,,0.11182409793314245,0.022185076699800205
HSPA1A,-0.07443328552174898,-0.0064165450417995595,0.01876029372412979,-0.04911556554064117,0.08448385038991926,0.0683216267613204,-0.004444672653853082,0.06166318265525812,-0.0630089602814304
SOST,-0.019334154230746477,,,,,,,,
SEMA3F,0.013908507607927532,-0.022997655973563583,0.010413086800473639,-0.03196990356786967,0.08088667027498883,-0.009282717431497922,0.0388135336951725,0.036585985084147316,0.04934849750064993
ARF6,-0.05028642287507324,-0.05286134124791324,0.03467717115206095,-0.03643567630965007,0.011584596891922563,0.021476586510781482,-0.0163088929685219,0.050952224065627036,-0.016195607572026822
IL6,0.017805508400295038,-0.01531939499429535,0.02044958415582629,-0.026196989683375072,0.01819890637361561,0.11262512722159523,,-0.017372026089082525,-0.007240004245563405
CALM1,-0.018931666199501224,0.04628383041311337,-0.09018009374423437,-0.04741422456931093,-0.09952260696195654,-0.048827170055663845,0.023152592067494333,-0.10101992625766164,0.10431489950086553
VIP,0.01806818966836031,-0.014324104418161485,0.012382959499909958,-0.030499970317599004,-0.04455934352480451,0.026473004906347644,0.004841134020180669,,
NMB,0.03125013731848685,0.006163361154512827,-0.05466239119937309,-0.020717244002736595,0.06177387006009479,-0.03526720989346187,0.009440976671028747,-0.056407721517701195,0.02734211240419903
CCL26,0.07081210356914479,-0.01208945227069072,0.012482484098296795,0.1059983592492899,0.1265716195473847,-0.013864226565252182,,0.04748974097716651,-7.773611522609599e-05
FBLN1,0.026942161470411098,0.0029668583705787874,-0.018044920047228553,-0.04276670461929566,0.04730046333771104,0.002788619353593712,-0.03680548791805795,0.05595848976135969,0.0144078646918936
SAA1,-0.0665469743170958,,0.011929150443357309,-0.033660267191153004,0.04524400684747922,0.039429417143844,0.022448166700044105,0.12191774685440175,-0.0468140120959938
MICB,0.004024907454202095,0.07427102633953737,0.005893895837675151,0.08310439574761724,0.0037641666564443574,0.03857018449712451,-0.01149437300336616,0.08936313104580547,0.02019431674398869
MMP13,-0.014768626290893434,,,,,,,,
