,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TCN2,0.07364267683787491,-0.07027626111580418,-0.058595789794065274,0.015602821192363659,0.042241035116777986,-0.0007779465116936754,0.08218886253064846,-0.06515533196331146,-0.3601379537869445,-0.04161117285727714,-0.02575065848605768,-0.17545457806350154,0.11031774791076127,-0.003869330011970608,0.03745011494069577,-0.004309088560946331,0.06737621379204224,-0.035251099332158205,-0.019602174178347326,0.04905265938520412
THPO,,,-0.001659204859827905,,,0.010506322295027586,,0.04868211037903228,-0.04328300276734349,-0.0013536346248374722,0.03168808670861389,0.03311853963942134,0.05211781518398094,,-0.029264319404447434,,0.15594978851643468,,0.049473873323834974,
CUBN,-0.043051995898814005,-0.10302261219875622,-0.024609858256765225,-0.007194223577984877,-0.04181294782190573,-0.02759440267785575,0.03602655425536821,-0.046402456117920425,-0.12638302503218124,0.01775392192572323,-0.039369588122307536,-0.03502239122862447,-0.011037447725833005,-0.010893707475033437,-0.01118811866315438,-0.03761648911957781,-0.019407637680656415,-0.0042195993864607515,-0.0687743229108448,
TIMP3,0.007147266161465013,-0.10841163488586153,-0.009140609834068128,0.026302232689921226,-0.12600173122825992,0.09512752019282479,0.2288420693741935,-0.007715572739545918,-0.320255969859415,-0.00874490502751105,-0.10696200387845903,0.05847810313515352,0.0962937043051291,-0.15273932601388512,-0.03506479721350523,-0.05427009590414333,0.0683017084598621,-0.11391902560289158,0.042161178882219326,-0.05027538980098822
PIGF,0.03619938279339863,-0.04163239906534898,0.10533169819698804,0.03665392736039309,0.00996669662068791,0.05258057650423366,-0.019575670742038084,-0.21661491371597985,-0.3320233754973936,0.0225861629422161,-0.007433666848138733,-0.026040773339128444,-0.09281554504655061,-0.018399313421294215,-0.005368520053556697,-0.06400904298623493,-0.050146897818334,-0.1225618726245085,-0.045780008139596935,0.006332323095624531
CRH,,,0.01719005006525773,0.05073537677723818,,0.03230156251883194,0.14049371286155446,0.03242704434923409,0.19816143848690196,0.07010546750234575,0.036316290537227756,0.15214487061144913,0.09505602829433826,,,0.06375879198255056,-0.005860957210998362,-0.08763477176984315,0.03535775060370277,0.16355448702857187
BDNF,,0.23292607885759797,-0.06511164349883214,0.0008540271474594162,0.06832505871316236,0.06267531971369635,0.031906072339434655,0.08692964275458948,0.523520232172218,-0.080951325365223,0.0592118016965817,0.192996041407046,0.11830055107339926,0.062035423539498466,-0.0473518422719858,-0.02102379373252487,-0.11739315390193532,0.020562201827356453,-0.2275416638385982,0.11381222428144974
CCL5,-0.036094483038731244,-0.10235074654173289,-0.015698252121478205,-0.03553822216930087,,-0.041762071526770694,-0.0403955382520914,-0.018237030211434482,-0.18100878356179315,-0.06523458095522287,-0.08692023036928548,-0.17166963858173317,0.06488127446188878,-0.003199503346168964,-0.013618860654427817,0.0187539433997849,0.01868075483864981,0.05004267000879426,0.06507053051407508,
GAD1,0.027821224635392227,0.41900822447849295,0.10671261716236691,0.047995230933238944,0.11167360259273987,0.2217853730430186,0.34904218553829186,0.3877877159243065,0.5570723087801078,0.36425682773202783,0.21959842054746062,0.591668890014175,0.5992945032685714,-0.07244361689114925,-0.02812298662298504,0.002845754471949569,-0.006432075997972844,0.025138581570356762,0.4216889623425201,0.3653389953131815
COL14A1,0.004465494203888456,-0.06240551778392309,-0.05400980183348805,0.06803365213521428,0.033268037055166844,0.0938477246634029,-0.08419005760927416,-0.036795897999843806,-0.13239990105940558,-0.0054893933376067286,-0.060841429267939895,-0.18111260928111028,-0.10981018388933528,-0.06927728363073386,-0.06464302270401964,-0.016039095530994554,-0.11800284360612394,,-0.189338308940145,
HLA-A,0.021714712784542036,-0.2264676027476496,-0.12431364351816308,-0.017283986179289616,-0.040048012871041185,-0.041026321907894056,-0.36716173369290916,-0.26766256974413344,-0.6190949562638739,-0.22561083913116087,-0.12079920419305912,-0.6426431311950493,-0.48680056522873627,0.006943635904059489,0.003795681501933345,-0.04639509020080371,-0.07038380461532757,-0.1412786646975093,-0.07271877581138265,-0.05238794966665498
CD5L,-0.04056055903750657,,-0.012378298470624141,0.0038585953196108836,,,,,,,,-0.06359094030537406,,,,,,,,
FGF18,,,-0.07961176125725573,,-0.011303009126098221,-0.03771214269132413,0.0009091089257608536,0.07274008737839119,,-0.006840075978300254,,,,,,,-0.03602131217900349,,0.011709734437084415,
ADM,0.023284227260687344,-0.27905485176986977,-0.06836942088673173,0.056397614224289495,-0.10217157541507292,-0.005416118241479209,-0.2388103628155215,-0.13459820272046794,-0.2249732191520278,-0.34075730238291607,-0.01546209558036984,-0.10976038855774228,-0.4436270455705509,-0.012186201359096122,0.0558030127198347,-0.016527450101810087,-0.07005736773124191,-0.05884181595631436,-0.3659456511889947,0.1507422371025783
CCL15,,,-0.05716768074613085,,,,,,,,-0.07842069612950626,,,0.034397769102788994,,,,,,
GNAI2,0.0022068655978694854,0.0016011993990361344,-0.061411405059134706,-0.038475392334249674,-0.10079524521743287,-0.0029715448339858834,-0.12075224042770602,-0.3041705271659567,-0.5970027757959072,-0.14585398591762222,-0.1315144992914819,-0.5146749136089209,-0.26297896611567684,-0.04829538618246126,0.10932831315829133,-0.024771910692959902,-0.07897902237928463,-0.032365657805898944,-0.06807700267558202,-0.14764704128070213
HDC,,,,,,,,,-0.2550682356387458,,-0.049596275003534876,,,,,,,,-0.06990474012252881,
COL11A1,-0.02671768510988227,,-0.06018993973533316,0.050176489987967914,0.10786464817355348,0.007663269066793161,-0.11742667839883618,-0.36730283090911464,0.08321784676421154,0.05853125098210166,-0.010958289173604242,0.09507753475744542,-0.05858979089324486,0.007555587470942216,0.05198709373777323,-0.026913101037115656,-0.10382056182266626,,-0.2095277229721158,0.07535447403830381
NUCB2,0.03432693834962164,-0.11188386663596943,-0.010141469534633293,0.015509226415239595,-0.06015556003530253,0.029409629950782654,-0.030027767376320895,-0.03187522789295667,-0.18219722893147733,-0.01570852019683612,0.022927924581834024,0.07684306413221767,-0.06773869277764527,-0.03394012170988236,-0.014529353577853111,0.07443273703540682,-0.02606061076533238,-0.004972096917081586,0.06481573901450431,0.07011475960628649
FGF16,,,,,,,,,,,,,,,,,,,-0.019770635803193604,
CXCL1,,0.008207541846382999,0.05442916275088595,0.06075158243386214,-0.031571546103335145,-0.009720431149169944,-0.018988762213580136,,-0.046290072363054165,-0.03812113902307257,-0.011195419370827946,-0.11315080852230122,-0.007660546709820096,0.06377500544193566,0.01939330259147993,-0.03218137404910245,-0.03488065899201474,-0.11115652721713078,-0.12167203427357837,-0.013446286856194036
VCAN,0.013560868886833322,-0.12845095812335777,0.04058383983042285,0.07283044284426249,0.06229394346271679,0.005097242635197598,-0.055296613295603446,-0.4373061462501706,-0.4980711141592277,-0.1068760178935839,0.007476618102874899,-0.11678077996887502,-0.460614109081807,-0.013594657166691972,0.08148281945572278,0.035289891045828595,-0.2121762420201172,-0.12174819084417117,-0.09432017378684088,-0.22634986499921728
MMP7,,-0.04490714525710546,-0.07081650453065305,,,-0.02239215344050487,,-0.07855150498226099,-0.019613358741673546,0.049878653017750775,-0.023319769714242444,-0.08998352360165032,-0.015837806487273207,0.12113615379995972,0.013341564311260792,,-0.08600235281323648,,-0.028424891826646603,
PTPN6,-0.035182453919312115,0.008293949852300924,0.028518960064309002,0.05925360494028654,0.04702978885161756,0.04628255411086545,-0.0609489788770392,-0.10011223319093372,-0.31734608167402023,-0.05169781212656382,-0.047963926527920954,-0.20088917696876119,-0.09926483597844296,0.03510911299713053,-0.06588396113878098,-0.029203643824464016,-0.024098686578787585,-0.030415487100770477,-0.05807450334075461,-0.00043732321842622306
PTGS2,0.028808134541636877,-0.04156689957004776,-0.08122539290678826,0.028236143361413855,-0.07188667403103509,0.001821911703109932,-0.12048329307972423,0.030249653680899827,0.5434059293758816,-0.01368902094364997,-0.002870315454740896,-0.027845970958261176,0.038182592599396006,0.040789757653568244,0.041037186142842776,0.013016717999665134,-0.08859716790662062,0.14778263052213042,-0.19087814869367756,0.16193655565939064
XCL1,0.0453961647118009,,-0.05162387246726163,,,0.01844335923623948,-0.04119359656631699,,,-0.04202673363962908,,-0.03781905845470137,,,,,,,0.02429035926310601,
CD58,0.03730713491154637,-0.04238621861922547,0.029055750922492816,0.0015904666128523333,0.013610664859870388,0.05621632850781318,0.010586962693114517,-0.07541388593021144,-0.48826189121460506,-0.11079560868236071,-0.08541717104571377,-0.023858725481376096,-0.14330486398025247,0.09437519517964327,-0.014255841569979402,-0.00805964736542945,-0.11581247655922301,-0.06794964536225864,-0.07554082302827296,0.012736083573742847
TNFSF14,-0.03388965508569414,-0.024257963444891423,0.025979604322116552,-0.012973712596361877,0.015216462871689351,-0.019810224734508858,-0.08843013149415486,,-0.11199794085163964,-0.016846546195120365,-0.03148379837019611,-0.17654226676923865,,-0.032053887069003424,0.009126434300588935,-0.03246465836725608,0.009130695578579016,-0.018645087314045627,0.10167905329657573,0.12662258858338332
CNTN4,,0.19364107457138394,0.00551368706844995,0.04160845280714453,0.14379846126367155,0.0840414517099702,0.31637283180828285,0.20375868588973287,0.2917801400795482,0.14095879842632442,0.06708354687046628,0.4708538318409211,0.2375810053045088,0.033192246437639385,,0.011271384901724456,-0.04497306353063887,0.16659408184002936,0.12164925762346246,0.17031334260570893
NTF4,,,,,,0.037202095720774035,,,,,,,,,,,,,,
INSL3,,,-0.056870619234275756,,,0.03772215184448818,,,,-0.01921996381783865,,,,,,,-0.030098806456441512,,,
BTLA,,,,,,-0.01759754426476665,0.007137393148536618,,,,-0.02952207919626847,,,,,,,,,
MFNG,-0.003661039533239741,0.10184624505609642,-0.0815857815847136,0.03186642848480869,-0.001335396825499146,0.036322714458809316,0.012941670060664337,-0.16689152477898725,-0.32563625085139825,0.06337035742778267,0.04245116920091984,-0.14565848569440207,0.007950299592999437,-0.030171187476830393,0.06130386899606089,0.03975358832385665,-0.05813708615380318,0.014905829381435743,0.00892345757957026,-0.021358431960447687
ICAM1,0.0037567059455408517,-0.09958433064675445,-0.06337319268118642,-0.001615570348532967,0.004970124972879764,0.03228467714294723,-0.23381177100087797,-0.1202328727591856,-0.3699577523131596,-0.13257971664381973,-0.02957492688336468,-0.20193188600337403,-0.10593070115008851,0.043759245821003406,0.00013937155203487582,0.05004536689818526,-0.09789351416032345,0.008802346378013613,-0.20956537820574295,-0.0035054408103332374
PROS1,-0.03246086105356391,-0.15237469320204736,-0.021716146384382354,0.06431998481765033,0.00042290493928397155,0.025177287920609057,-0.18601588560567173,-0.20217890214907494,-0.4810617279422492,-0.13503691228365863,-0.09459342089897879,-0.18729837956066714,0.008258125075487878,0.0503278180569831,-0.00794668157108388,-0.013395544011099663,-0.060087008857140516,-0.0072936811865543264,-0.10223021998448718,0.15070670691587112
CLCF1,-0.004775685594535071,-0.06659268432044851,-0.06794167297030589,-0.01669405811667668,0.02331262143006573,0.005623861696616022,-0.12833931286813513,-0.0423604158345886,-0.09709372156220251,-0.1735433719560669,-0.010593489925356503,-0.16294823650239842,-0.11210500627865941,0.016744109525281475,-0.06456721219584564,0.002137524388334327,-0.10095313735136241,-0.028272862505254962,-0.18701582388158247,
PSAP,-0.1165770420365205,0.28869830760139714,-0.07776029838058487,-0.07204941638809943,0.028190890439178305,0.03468162302042061,-0.10641430561949354,0.303175782597189,0.2683499733717679,0.2854397108545645,-0.002083252128984174,-0.2806672445022042,0.49327574684374903,-0.02014652842015886,0.08940568447977018,-0.03677115984610546,0.04114680260114278,0.07868087540511194,0.17793399045276254,-0.15754741642370698
EFEMP1,-0.04670725165123908,-0.20468457754712507,-0.062258884450295225,-0.0031327257827175217,0.04898877400443664,0.06055185450532136,-0.36607925327645574,-0.16424480702914424,-0.5061631231482632,0.07182300378181174,-0.1333655525070863,-0.5809344502116146,-0.311056440619862,-0.0024996989093364853,0.032222488209538616,-0.022959373065541324,-0.05043562786236326,0.04255970759555802,-0.18113529923446423,-0.07803691135819651
C1QTNF1,0.08493650894619514,-0.25175387288439893,-0.05509592619797397,0.014024766391593071,-0.01243208016677209,-0.06397369742316722,-0.007014859356691069,-0.019040631679145943,-0.33449221042271204,-0.12747162730386558,-0.04360452868484448,0.045956218980414396,-0.2074293732544085,-0.004903253515517747,-0.0385114505446394,-0.07377823121159119,-0.02411481415220329,-0.02961680928177898,-0.2720277926231115,0.11362042924571067
ALB,-0.03118893968094245,-0.05642582646790511,0.009582508153968517,0.02151427251934315,,-0.03196265664524841,-0.01670814621762634,-0.03339869575228391,0.007519971962424849,-0.04050472176371507,0.03295690398912592,-0.20716786780800198,-0.07644560582691244,-0.0455680088603468,-0.09484949736103124,-0.0034350857709394508,-0.03504331879319673,-0.01230142933023301,-0.0842758040140003,-0.03829739213752685
CCL13,,,,,,,,,,,,,,,,,-0.033762065855381905,,,
EFNA3,0.06868566759539764,0.14005667660800958,-0.016481422012290886,0.04280804894568226,-0.012836045846879042,0.047973646852441786,0.00451630984163005,0.24240455518644788,0.5651476722056895,0.18683100611616626,0.04635126778494286,0.3602309067793442,0.021991639972904885,-0.02953272135208973,-0.0044576190156306135,-0.002389919971441711,-0.1533508797462779,0.06875140999925881,0.18758389539498266,0.2662375738644149
DRAXIN,-0.010671519832932522,0.07170624499847553,-0.001638673187895885,0.06798327545758454,-0.08238588516087081,-0.005273708107887364,0.0044759999794176265,-0.17956253394249838,-0.38840919463819257,-0.26309636240228546,-0.03223017256120412,-0.015243480298796219,-0.19197006715775258,0.025337168905827864,0.06337790304258151,0.008257547714457183,-0.14323857220091926,-0.027348046818659322,0.10631935360074879,0.2099453005077922
RAET1L,,,-0.003947793181777484,,,,,,,,0.01046277111852155,,,,,,0.0076098180815332905,,,
NPTX2,0.03854530785342167,0.21985140082728138,0.10865883864857122,0.08817722950199054,0.12134814606569357,0.13220519708239054,0.2952834387389202,0.3362823695813768,0.6560386297194722,0.38613137082982596,0.03151418666058643,-0.23327180866514086,-0.14609909146426275,-0.004714110069988686,0.03284970699259124,0.02450874515183382,-0.03923039869195879,0.10061142144508622,0.09326014007695334,0.07262592129584679
FGF11,0.12183109173372998,-0.2326304372801215,0.028328144572075185,0.08648927472840577,0.006574513135402838,-0.05744688783661639,-0.09810471075059898,-0.22278109923361328,-0.36341029237543776,-0.07180796424425694,-0.04198833423209238,0.07456509428140172,-0.26299007640002503,0.15210393191248872,-0.01777874925979259,0.01279450158920069,-0.11090739078226472,-0.015158746736128133,-0.20319564961433725,0.0076377390021820785
CD59,0.04387780510564945,0.12313992111996568,-0.012982367507370564,-0.0030759595543269056,0.000152741218442497,0.010513528883734717,0.16625777227057237,0.16646493310607627,0.2909045680114658,0.06197049166462898,0.06115781734095643,-0.21306441330298637,0.36584490321636487,0.038041195010924775,-0.02373887111042955,-0.01814686406720942,0.07353886743402739,0.024395888824754384,0.2853450600505238,0.04546817356340598
COL9A2,0.06698626037337893,-0.10709420287061132,0.08760058231519163,-0.035374298292903734,0.0996955446673788,0.06179952139821167,0.07428269922299503,-0.12720730747257256,-0.3042891951104764,0.07007648794564363,-0.0640805940465245,-0.17625356718653037,-0.1691894348350336,-0.036223926897043394,-0.0363515466900664,0.030660552903335126,-0.006849533808579043,-0.013033029566007947,0.01404098531332375,-0.006710119816403283
DLL3,-0.11449184698783153,0.29975265500013876,0.13189348536291604,0.03063344121911526,0.12840739400513168,0.027449187590256323,0.05509452485782768,-0.24578466180226868,-0.1383238320078938,0.24590028946786496,0.05079901790954883,0.3206703234913944,0.04754997196030962,0.02191589594067463,-0.073031986639169,-0.023106037172115065,0.08538200143189838,-0.043040733577572106,0.12855972425017842,0.025326258767832246
FGF5,,,,,,,,,0.056201322374086524,,,0.06732252308016747,,,,,,,0.009667777793402013,
LIN7C,-0.009439473661646667,0.019916162522603614,0.0706691279848451,-0.0013488915070352288,-0.0016382772465949596,0.014864972582780873,0.07866979315602093,0.05403696934302834,-0.20474177720623687,0.0030218040617003275,-0.05595631540610936,0.25945476881595475,0.019362544864323972,0.04009800398392888,-0.0037954474392380747,0.05538596312654815,0.002970391722127255,0.09794214245239982,0.09907950246268481,0.06745470600283233
GDF7,-0.021458751102439402,0.05236606322219104,-0.006163652878656315,-0.009092615421384257,,0.011580784768605972,,0.01621673386550343,-0.06555732201602735,0.12125074656151086,0.04430841439217751,0.2369203198936248,,,,0.027286543315283126,0.03747453768828749,,0.03305103029850923,
PSPN,-0.0008956468804762934,-0.056560437350925724,-0.02357780727596053,0.05308080557428788,0.013297489438837636,0.004129440954649287,0.058566901983448015,0.025718290414992954,-0.07598876895902208,-0.04074862929145216,-0.022847401876542186,0.0826027838177647,0.035097475808184585,0.035640220880310144,-0.0005588658716522487,0.01645378682404686,-0.0732072676713344,-0.06477153129133578,-0.007335239002390272,0.09843865934538285
ANGPT1,-0.03222665724158915,0.08192916399638661,0.000773806951245359,0.02220048879329631,0.07119078444784648,0.05271937296439895,0.03796774668274675,-0.00791256329868645,-0.31329438404015547,0.22868963283196186,-0.05056045768413797,-0.23483739637042764,-0.005648536289806025,-0.009254828009769397,0.07312890047917407,0.09286054737625353,0.02648903865832679,0.06978624120034121,0.06161178710479885,-0.0040367976035561495
PNOC,9.45826225220918e-05,0.23175394192397739,0.16515804040013585,-0.01360241718410533,0.11068441264524068,0.25804935439739396,0.3863018712547328,0.3812143247311049,0.6070711825711548,0.382959327060612,0.13754262895595104,0.3366869158586018,0.24250721627970032,,,,0.07870658760335321,0.0020466687483120475,0.4117781945532124,0.19390859214124118
L1CAM,-0.0035313777391028102,0.44727028879659536,0.10086803049019903,0.07123589987429928,0.037209574803002826,0.07487211721560517,0.010130482161145933,0.25592631392269743,0.4645334992025374,0.21850743218729493,0.1172651356073413,0.3885525381066617,0.6559354028160411,-0.061120915002924894,-0.053662367751095834,-0.03417762557643872,-0.2038259903833212,0.17539834406302618,0.38783662175733485,0.23556842911238873
APOA1,0.06558604237126534,-0.02389518389254231,0.0759168754230554,-0.023484122933512028,0.03161067078256603,-0.01965775231438461,0.03185707008730983,-0.03166044599143643,-0.09935916601262124,-0.019655882145411,0.013552193822149257,0.1225898610437517,-0.026125417911375085,0.012642585094873031,-0.005148400042431863,-0.029533390700306982,-0.03680197804379763,,-0.07296943811168193,0.0015064380404472384
PSEN1,-0.04556522503221303,0.07602454643279487,0.07310219275878324,0.041934595227847524,0.018633819830228975,0.01660515582164538,0.05461292197459488,-0.05635307070384776,-0.20859791998883367,-0.03418920149049369,0.0028831235309173518,-0.30231183717050136,-0.18958989160363676,0.006411537137471614,0.007661306798352969,-0.023340095245187095,0.02343339901938915,-0.006597408738317205,-0.0924990389179234,-0.2229087902656609
CALM2,-0.01492708133740193,0.3294064828577478,0.17571693250530673,4.850301648329454e-05,0.12011852484533483,0.04974339258812048,0.3091576518866802,0.4768643140345793,0.6591721426659206,0.3801557473111838,0.2321818537921021,0.6760590085493198,0.5389285009990984,-0.0482152257685698,0.0016582920124935693,0.021793146589919515,-0.029045681785198688,0.07559750546086053,0.319635673318759,0.09175665726365727
CLEC2B,-0.047139584440596995,-0.12495646586204245,-0.09145463653204965,-0.012728925073958416,-0.08768665673236434,0.021901571838521157,-0.09101577652994168,-0.03806990540430704,-0.39875386686376585,-0.06965325000331615,-0.01307751150030688,-0.1646944583941192,0.0011319914559902774,0.012079924132167599,0.06761285241930473,-0.0031747068857296743,-0.09576201752822518,0.05687603035392107,-0.08693876950864957,-0.09676215992604267
NTNG1,0.05821780536873071,0.16443024454199107,0.062178254031710734,0.06199399639610445,,0.06343062804238629,0.036312183742613156,0.08635267881653691,-0.004605446475359709,-0.026947429047470148,0.0018716685685422917,0.14349647890158676,0.2611097929298562,0.046742511178931925,-0.05864662443410436,-0.04130929324887044,-0.048926491835383196,-0.04259497725728222,0.05828517876406631,0.04056084014922613
LRIG1,0.07378633191161241,-0.084993252344864,0.09317864737709035,-0.02405889321227947,0.048548498508977564,0.03652928574379015,-0.09545274955007627,-0.1605949787812751,-0.4204639873193032,-0.09655991886039356,-0.07089443685993015,-0.25044702334788405,-0.2777016688510496,-0.052888782583268526,0.014139886303921498,-0.07060682506206001,0.22461758427795403,0.0058105086340914415,0.06296948405797982,-0.039393708587355844
CPAMD8,-0.018881859367874135,,-0.024846059171243884,,,0.013820509899309382,0.012465405620880827,0.0536960752065385,-0.028560152896241597,0.010668121523410132,-0.007715006123801793,-0.03490242491686558,0.08835174887078319,-0.01515219809973554,,-0.042923991597612156,,0.08775380600449204,0.005168615265956594,-0.06627195650262457
GHRL,0.047352317307538146,,-0.050191036673163825,0.014502052920171158,,0.0735164458406804,0.01544076768007284,0.03894089201401402,0.038561203187335684,-0.01429931564898141,-0.038964669482235835,-0.022320768342826054,-0.031061627844721506,-0.07565086077913534,0.03371723742682232,-0.017472698753425407,-0.026467512085290395,,-0.03647745342725275,
NPY,-0.027700424616779934,0.2062796429626157,0.04079193816471177,0.025272163647771243,0.013559273838495338,0.08968185794703407,0.17247891409851737,0.24307660348239724,0.3792240053438366,0.12326110840835255,-0.006476974938756388,0.06176306945486452,0.16931803084822697,-0.052152322101528495,0.17928260459694798,0.17315551393672124,0.05813426724389793,0.12351003454189435,0.2331759090515288,0.048177503260902046
MMP2,0.012820580702579125,0.06720851361723355,0.03348081873447199,0.0734600188271194,0.062087463290866396,-0.03810553822976038,0.11481949217971177,-0.2270111291828923,-0.4992331748990751,0.02030468318155919,-0.0400351285719925,-0.19772657736804566,-0.40219595288494797,0.14015063352625945,0.0027588414101221803,-0.06749255941440747,-0.03950951166015014,-0.11669385930992171,0.0080171897545377,0.022254261659860504
LHB,,,,,,0.042846151658638226,,,,,,,,,,,,,,
PPY,,,-0.026054184767760197,,,0.05325728212161279,,,,-0.02926765441755358,,,,,,,-0.05366328183533477,,-0.04639946181932238,
ALKAL2,-0.028275739777598986,0.0289777250575602,-0.035413870719858125,-0.01719376555153808,,-0.010978515939092283,,0.012156113845359492,0.006315243786679825,0.01569446583039064,-0.06443680591716537,-0.21852703837025333,-0.10932380917606606,0.018908337946291008,-0.05725760746854738,0.0035069130715437596,-0.06285642686569935,,-0.025750390222797712,-0.027185740319844238
CSF1,0.021817578100794283,-0.22813377747162852,-0.012361476357558696,-0.016992896774867577,0.002934781859912383,-0.013284243294006886,-0.22627622278681067,-0.2328884229773676,-0.39040851976979923,-0.12457824606403116,-0.10255491814971315,-0.23712664620993054,-0.24560678908669537,0.01353268124839527,0.019273708039050628,0.032010248042091814,-0.04117875077775904,-0.013472869884677004,-0.16712030291712252,-0.15817064570226536
SEMA4C,0.02097665788584372,0.05223494648316411,0.02006719476018084,-0.015513898316315052,0.0037649258849427585,0.08376296802136336,0.004962412167712353,-0.07194936239843226,-0.09506853435401413,-0.009263626787211161,-0.014916602067802362,-0.024566828629888432,-0.12095305119214954,0.1028106075446226,-0.022552226849001822,0.06462379746105364,-0.045951457332877,0.006278041802124787,0.07153382748853503,0.040026580635445466
ICAM2,0.0285087068635694,0.14467059414981934,0.006504813448344448,0.0008743128448214295,0.10738139919714508,-0.015306251636247926,0.10963927478976615,0.02282358804932311,-0.20526168996664443,0.0024075339956303233,-0.06639933547976368,-0.010281802652911603,0.0902827285233664,0.007693891662087839,0.07322404179306755,0.05929908825837784,0.005325818642147086,-0.07966904774669567,0.1620921022428273,0.103156945521182
SYTL3,-0.025022825488061385,-0.010987619391801349,-0.07352184933676735,0.00043989230580955156,0.047118511031570796,0.033464635399578876,-0.054557934948898365,0.0031385314568676426,-0.26286832292105256,-0.06416281342974216,-0.029000820417517656,-0.08562374331842117,-0.09209345220055429,0.018466284076850633,0.03456502218763173,0.03035676072532412,-0.03460845936980666,-0.023448104383657225,-0.08506218976907735,
IL1A,0.06382514275651838,-0.021653553002148964,-0.040639532376442786,-0.03931711049858693,-0.04359328095735498,0.07599527891019575,-0.08740880256207233,-0.034332726398921425,-0.1374497427403678,-0.16989706179136765,-0.07011129674250031,-0.15014650845473773,-0.0648462815508286,-0.035931087852562854,0.007352851451758692,0.01283339552087439,-0.019931925460333854,0.11682841009150567,-0.0819895982157803,0.00826717134838281
HLA-G,,-0.04297792513051502,-0.062188977985432124,,,0.008364513105256757,,0.057134816427207434,,,,,,,0.06398995800466464,,-0.04437727715094081,,,
PGF,0.04592333665898658,-0.10736854967594986,-0.04272388079780252,0.043803684925006046,0.026235600795551886,0.03672075497047807,0.044907791348436574,-0.1156842611812369,-0.37173060125711993,-0.0633864432074988,-0.03492414283045085,-0.06629048034785415,-0.226100513987088,-0.0037120031387407313,-0.030014431849628487,0.021268093922791043,-0.06646944101383383,-0.06725154856181913,0.09592816047593843,0.08821163360140634
LGALS8,-0.019432839731615484,0.026414357655959446,0.036093278270580696,0.003141825076458677,0.007860145371216229,0.0256875296716995,0.03757536297142844,0.0445449284154223,-0.11992229427765062,0.09112629270632286,0.0829453121813227,0.2232989942366898,0.09320125274649535,-0.020661429448088738,0.0900830874972944,-0.0421727377406045,-0.05143577657262676,-0.01993927950708305,0.07397608302214777,0.018482736114845893
DKK3,0.005069630635026817,0.31933424341709743,0.10996889079495271,-0.0830283255936454,0.0865748639894668,0.006358271095133726,0.33747592836237456,0.4208942768293156,0.6403795346250613,0.24109689041428753,0.1897616397041981,0.6588344224276091,0.5808169100929383,-0.09408486571861142,-0.11554790538498709,-0.03164330123527844,0.22980591369742634,0.15702040258521957,0.5305587110454825,0.3084042413779933
COL16A1,0.029965444742997314,-0.13199343030071886,0.0811029703712395,-0.014445032523382658,0.055671929189565955,0.0006178186529909818,-0.05979314159035641,0.03287043078574913,-0.18106822331537115,-0.02141589089988067,-0.02417529084584506,-0.0004230081291160408,-0.4019340296033398,-0.031037652134151095,-0.0006001241365681947,-0.0379383600843362,-0.08694296617567564,0.031459846948813416,-0.006621458732051975,0.04971581883587115
TPH1,-0.035175916212479834,-0.05309408393820724,-0.01932599814207724,,0.04531379938378339,0.05027861871720298,-0.04657190162434067,0.018043931974271166,-0.08763994368769527,-0.09632144118820533,,,-0.04064773392682394,,0.041906867596876354,-0.04153818662823836,-0.03528879415091746,,-0.10256251225529056,-0.0595771709561965
TNC,0.0029161142228897974,-0.23204020926609498,-0.10413182998541798,0.0020139271604138675,-0.07009642665517214,0.026553489055403577,-0.2551696867691099,-0.3967359164003214,-0.6087776551083329,-0.3712017398636417,-0.05477116639948673,-0.5114338498916358,-0.5131537408032534,0.009010086912053785,0.015950050181417808,-0.017644386200047515,-0.1968456182153824,0.01045106770611433,-0.14567552060589925,-0.1109669433979385
TNFSF9,-0.01888185040623647,0.24974774751077086,-0.023451229879748663,0.04748769951280472,0.02099567922789816,-0.01628337280952016,0.12240522314605502,-0.005458080430406781,0.2605984266080966,0.014357619893761803,-0.013478374688945376,0.08556084284469956,0.12559993742470896,,,-0.026814935875924057,0.08954762373665234,0.023213107535590152,-0.012578643929760347,0.17090804888199765
C4A,,,,-0.020791860745509382,,-0.012868424963987534,,,,-0.02561891688128778,,-0.02243581556853583,-0.04980166956060617,,-0.044025826515552556,0.0060849375028166255,0.053865594720647135,0.0339685430292021,,
CNTN2,-0.06410657082471698,0.2277935689870571,0.07497208598384875,0.01655504087612066,0.07618368078446273,0.040013078737627474,0.15352123522282723,-0.09852108425112319,-0.19444256247627825,0.018084155287402023,-0.0008852869224225816,-0.500778725570673,-0.023188207481156388,0.022811201780583597,0.011742745525190175,0.08120215404276701,0.06766149266382018,-0.15416281860334363,0.3916810189624331,-0.23577883168055255
F7,,,0.048644492930561424,,,,,0.06445184182722057,0.04987228630143124,,,,,,,,-0.024468575163392407,,0.054536704913859396,
