,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
PTGS2,-0.02488392644823678,-0.010620424816236316,-0.015488227677264425,0.03741214969913087,0.018075032361692535,0.0253728667005312,-0.034020985407401186,-0.02893196825310895,0.022585367389157757,0.0640296428911761,-0.025863424572682002,-0.06978577709581489,-0.0658062973743742,-0.023331079894035153,-0.0140524067798157,0.050472175962463055
XCL1,,0.018526055090657002,,0.03967323116354354,,,-0.015549914226713108,,,,,,,,,
CD58,-0.03166013631109701,0.050799024949071195,-0.03459278815086793,0.01556027821612781,-0.021495942068539393,-0.06175347013360699,-0.021102397163414742,-0.007567936953179406,0.038270087986441444,0.038994565884232335,0.05247593451322982,-0.012232118617333573,0.021137183564167435,0.029469665296252834,0.015071176371933524,-0.009494101712155742
TNFSF14,-0.04869192690172269,-0.018680003374970517,-0.018100459759150176,-0.006395790895288121,,0.0010786451272693425,-0.015892265144692597,-0.013250332915408575,,0.04409436874431155,0.05367628283526699,-0.026484647254649937,0.021654570711261263,0.017701829094482258,0.022725125895148007,0.02183974900472736
CNTN4,-0.03651901789936293,0.01312976413672072,-0.014168982158627389,0.042138381154972905,0.0014640340579172913,0.05580603540378657,-0.043834401681597975,-0.023832755426893726,0.00843673899292835,,0.08778781185747878,0.011120875569441791,0.032000120155480795,-0.023683388938531336,0.032886275206702766,0.004204258570017408
NTF4,,,,0.05138017508516918,,,,,,,,,,,,
INSL3,,-0.01382635638799724,,-0.02556421778647094,,,0.011983720060338923,,,,,0.03304364952813384,0.012024785582517806,,-0.017935147258984988,-0.02159661803027345
BTLA,,,,-0.002555917979084406,,,,0.08675775526594087,,,0.01889483597935685,,,,,-0.02088284979013826
MFNG,0.030924495401636894,0.09347428066513526,0.03748312078904155,0.010200963121080419,-0.04756445055227222,0.01627833873762456,0.019703167666115854,-0.04658586577056768,-0.05211024143237136,0.03364596937577382,0.04020568367166419,0.08778566363772028,0.03679971569584073,0.02505700658986053,-0.019190638575063798,0.06783408557565034
ICAM1,-0.004657638763651685,-0.01368671358081422,0.016556756605921874,0.10843537703971902,0.04427100401108149,-0.057584451164343395,0.04137475526945869,-0.011857191010705237,-0.04988828295365129,-0.077170097104539,0.09969491095383173,0.00031488040343062606,0.0160933704027754,0.09586411754365266,-0.02361628529721132,0.06064760180591804
PROS1,0.015567493262517383,0.034681228334386006,0.05663832612897372,-0.020096593288205497,-0.021658676845236428,-0.012354552693548475,0.05343056381403421,0.04154357597025442,-0.024608685071145716,-0.012500703241166233,0.08571432628633,-0.07966575434934867,0.04123985525538429,-0.043975290977954905,-0.011853953906540203,0.07342469610449531
CLCF1,0.023971550897535745,-0.016168739899088746,0.10336501154075677,0.05085175455816519,-0.002262387284924395,-0.013315795611402795,0.008919726409648969,-0.011627499272051263,-0.016549425018696086,-0.03229454282173585,0.03353668294275339,-0.03616086995645821,0.051268808090096055,0.031413247675349865,0.02214761764151698,0.07752466271487249
PSAP,-0.006179540047133261,0.03803068664994469,-0.030404233243995375,0.05558983161051922,0.0036267029358624334,0.04095629856249846,0.055817904163323974,0.019184351036784168,0.03037002178501413,-0.035033881969256456,0.08768427360211277,-0.0763322598129081,-0.06886701311859314,0.04832925519145988,-0.02360526662641454,0.09934289623993904
EFEMP1,-0.09410148050955683,0.022074135967623955,-0.004838711905011764,0.029681183978593827,0.035873443504192595,-0.0450317094744784,0.027868790693003378,0.00011210374054727332,-0.03703965305541915,-0.04452968153798191,0.08344283247289606,-0.046250588043363815,0.021660932715105607,0.022275790735142544,-0.012034010112263877,0.08074870623992213
C1QTNF1,-0.04351870886816182,0.01818912405777395,0.030714696825456893,-0.044459555937067984,0.047359268758684736,-0.005814064616923522,0.0008168352501377961,-0.019454548296843444,-0.003983747048934945,-0.058304232167431316,0.07521439912453153,-0.058508501159930615,-0.029928346606312006,0.0491915365073489,0.013144313713457971,-0.01741368927921151
ALB,0.10723850422087944,0.03641907923660294,-0.023877104892850956,-0.0066487147658762825,-0.020765656612598802,0.08615685329594379,0.06324469614041148,0.02307407029853589,-0.027115116090866084,-0.05616146424575466,0.05836125556284556,-0.043661143943474444,-0.0124223376935372,0.07191109018486964,0.019756320475561563,0.11159837443406867
CCL13,,,,,,,,,,,,-0.019660374505982497,,,-0.020117994504537343,
EFNA3,-0.050584093931638055,0.009926576377912812,0.004620405962309789,0.07482780084482896,0.0451082981483965,0.032546825670361344,0.005283557208920874,0.0040458875941059725,0.014073044280251888,-0.07847702588658556,0.07871921960946775,0.012417519991058161,0.08766637784432392,0.0026532858348089,0.015901216105369872,0.01669673903209855
DRAXIN,0.030097903533609333,0.012166710478912855,0.09118915330662787,0.04101748823746807,0.016885515504025686,0.015091376821054018,-0.04357982921054802,0.011549899231492761,-0.027184277157185424,-0.09584956710609449,-0.007441836249088005,-0.03879654154637491,-0.01904385231411592,-0.05227934864001258,-0.015713956609983454,0.000887877172791181
RAET1L,,-0.02081271711310425,,,,,,-0.014473398065674634,,,,,-0.023942712611993187,,-0.021789531645233107,
NPTX2,-0.05989751105734744,0.055821927032037005,-0.013323410385015975,0.01265015375364535,0.05981877837850314,0.021235089583581283,-0.004808668322435398,0.010101957571953004,-0.038036322335837064,0.049667109667619565,0.09031521459407814,-0.04212563439986235,0.0032184595269168143,0.021727237799451727,-0.02001750884769068,-0.014653185507389706
FGF11,-0.017047326245981365,0.009625091394120442,-0.007035232922059655,0.10301340001537058,-0.004494548331586605,-0.01884703995392749,0.03924996030615479,0.026854330369479384,-0.05147783751923474,-0.0619528495676746,0.08270668279904411,-0.013787007108433528,-0.017141917423306025,0.10500002107315352,0.11114185540064773,0.0012799645538571739
CD59,0.04411840759125893,-0.006666761208289244,-0.05587723917513088,-0.012966899609311923,0.048695391231661236,-0.05121762897280497,0.058490016057909815,0.0352349220972656,0.04462583401385805,0.07657783685529322,0.010553426619716201,-0.016199929995570957,-0.036110973915657624,0.07268803572407544,-0.09113281759271465,-0.04160921358519212
COL9A2,0.004334552073351275,0.040896545720765086,-0.05828015321590827,-0.0017663938724662074,0.00806576191807781,0.02162858300127095,0.040736493149200755,-0.007090991940976182,0.002673521376024337,0.07114602039336429,0.03824650837027867,0.02856076588775718,0.0343525659673477,-0.02763468931988417,0.027827700405263896,0.0058364483224158424
DLL3,0.02190254529653426,0.06130183040326842,0.019189261259010236,-0.02370525505911753,-0.016517576023250068,0.006581576977108966,0.04562625881323661,0.0925158632342204,0.024693151153302523,0.022826366056136423,0.05698949498878304,0.1356898920164828,0.1106196089573892,-0.045771687564863266,0.04898369214380963,-0.06952920117759662
FGF5,,,,,,0.117858333817269,,,,,,,,,,0.015274323575386923
LIN7C,-0.05448175362982972,0.01863798343554826,-0.032861000988459864,0.016745047490020815,0.018483679657509723,0.041994078666329815,0.0214481387545901,-0.017582599044730092,-0.0023236774259022043,0.05491202988283846,-0.022884062775413362,0.04921336058533386,0.04003252504965116,-0.04300198284124548,0.013014895556813719,0.030086001603137746
GDF7,-0.022075341812899572,0.024438134414254572,-0.015204326104353526,-0.01872520000004931,0.04590574584954296,0.03211954875514841,-0.018119256078339533,-0.013250332400500615,,,0.027256379808435306,,-0.020524859307980304,0.004510267471178913,-0.014580227856297276,-0.002357379014991607
PSPN,-0.0448624743322904,0.035044466933698996,-0.02739417224046935,-0.022584419284044394,0.03641675830002707,-0.016272547291065868,-0.0006598638562480201,0.010661419018368519,0.017534311146287236,0.0607661507974159,-0.01427436412360752,0.02526197140760696,0.011481007863868247,0.00836487629725013,0.02064771233992304,0.03908255866834863
ANGPT1,0.040581470116099264,-0.02428285852905397,0.022436852601919244,0.03221062713319507,0.08694317627747258,-0.03527037611465973,-0.019481023323002698,-0.051542333141905386,-0.019862516453122866,0.07360738626513778,0.0035667921871643856,-0.03559075790220515,-0.007435585133500335,0.01742770128403766,0.04261641320963723,0.07949410026550348
PNOC,-0.0420408781584154,0.01957819423127131,-0.0005964806360886692,0.02569704509209849,0.037128273602207544,0.04353664849390682,0.022942280223563913,-0.029785942620899505,0.01767418207992309,,,,-0.021826225670657055,,-0.017285455626961495,0.20325042702173846
L1CAM,-0.06153501285155083,0.001056939841715417,0.041140041294875036,-0.028686841263817472,0.007946802919669586,0.055104551077358246,0.001774425479989129,0.027750926847682305,0.06130836325419852,-0.04325887409396115,0.04577617839763666,-0.05785281274978583,-0.005163973692766186,0.005842491687879568,0.039261628002131246,-0.02712764705191915
APOA1,0.015794156427354468,-0.03172214665354218,0.0405604421505839,0.00019141868624330044,0.02096910457753582,0.019202848007456846,-0.023759257597727106,-0.0214443908224566,0.006379690416056887,0.05950081760373309,-0.013567256391770642,0.007364753436177073,0.03845742954211073,-0.02603375361446735,0.010380156500354109,0.0026538451386363686
PSEN1,-0.007987658805168687,-0.0464461615463288,-0.01863646966399725,-0.02152054983297396,-0.052784610692182425,-0.011376826004451494,0.042803161466714125,-0.01877741170581516,0.02564113951713387,0.0765025104294036,-0.03959658250478111,0.021277445209277435,0.04004383916247833,0.0494692698607661,0.004719348932544429,-0.0024143155330885054
CALM2,-0.05179516919511268,0.00756449932430795,0.01087430797243356,-0.033700211086112375,-0.01434316018675109,0.03763163466670436,0.018213080069908114,-0.013745261377315285,0.09506827793035547,-0.004999984553885804,0.018119485546952804,0.0823815413731271,0.12324595721497804,0.055928657989584074,0.05405318577650704,-0.00619800664869982
CLEC2B,0.05567533777860063,0.01355705085346675,-0.016468651056175652,0.03348450195176128,0.0069065641213949145,-0.009119005032797025,0.012206153921690575,0.041668349244975394,0.002245140979415807,0.08979045923962736,-0.0017219225462448903,-0.046681027798781624,0.009165689558087366,-0.017940019017508826,-0.07152667772215678,0.02359892189989894
NTNG1,-0.044599192522174626,-0.015796811072624192,0.011511097861066008,0.046174661924343614,0.027705792507756524,-0.009622762518246814,0.05203701955171992,0.011597602946860682,0.01994021707890691,0.04282556716489682,-0.026573333455672744,0.06660917794592737,0.06260876823563019,-0.0005687286161953245,-0.021736694625046175,-0.007236180904210163
LRIG1,0.04785250383043139,0.05592810189183429,0.0034135470737472738,0.037514395235454266,0.03434024476357149,-0.11059556184390593,0.01051853164931691,0.04367476911347187,-0.015404283623488625,0.03102183422441944,0.08149576341169396,0.10623963256600931,0.05844307521377698,0.005634785831751014,0.058538736900615757,-0.03020801673282612
CPAMD8,,0.052351443892401615,,0.046886840954345005,-0.023792517158699244,0.008408805573998939,-0.020238849189760943,-0.02452526964850884,0.06759677268564135,,-0.0404170769618006,,0.011879899542577633,0.038568196194041275,,-0.022629106576168165
GHRL,,0.05131855493720359,-0.01928504564512271,-0.018458385460554335,0.0983564619973777,0.10511193702359484,0.02849616663565475,-0.01208407392804234,-0.015995496457991566,0.03934052714357857,0.018461664453994657,,,-0.037958251432592856,0.0792986206042993,-0.03106468929529644
NPY,0.060427092674774356,-0.04803703648195624,0.01909496007657179,-0.029511092017309424,0.05497449963170461,0.0006128824292319639,-0.06041579123547391,0.040666739983483385,-0.010467821716558337,-0.011794912153468742,-0.030831159834801634,-0.01009759594556793,0.07051181069792968,0.1486139220713265,0.10313638326238253,-0.02727124652954945
MMP2,0.033675200355701936,0.05424760701927964,-0.050605158104533636,-0.0705959459348031,0.046445706820811054,-0.055782733629118016,-0.03045121799465024,0.02413115025989889,-0.031191604031467236,0.015352833185352924,-0.022785771875195024,0.04500515799597356,0.03267854254032784,-0.04761377469748887,0.03449293182201742,-0.0031962589080349177
LHB,,,,0.01847670166638298,,,,,,,,,,,,
PPY,,0.07661826083469159,,0.01913566919060751,,,-0.014791306125613976,,,,,-0.05851005739671973,-0.015566994434561172,,0.05105845212692179,-0.04320572229993631
ALKAL2,0.01047289159667567,-0.020746607449275013,0.0397863284369031,-0.025952328830122374,-0.008616745016901262,-0.017702502541031926,-0.018925301918082543,0.021338041907243283,0.03304845924877308,0.06345844660579011,0.057618402140848686,0.05027242000147738,0.018471982004542527,-0.0332921849212473,0.004823337256251842,-0.020651480728231808
CSF1,-0.010450268068831673,0.03259576300975628,-0.01980194459794086,0.007622360556929208,0.0491680275518215,-0.020518088476860815,0.02211476499269904,-0.02229916769418508,-0.04329323698274441,-0.02592007959440568,0.08848418653987715,-0.04027230526665026,0.008826922043734281,-0.010776012376457826,0.03761738005335021,0.03686977699283667
SEMA4C,-0.07350375844800446,0.030589211660923578,0.0028907272203441093,-0.005756275388672561,-0.03725621676200728,0.005119962337384365,-0.006573812276567585,0.03418334570050417,0.07676309020253566,-0.027605290814193682,0.047303276776732996,0.06409994274094302,-0.04440697344589489,0.009645935705037523,-0.014135639715006566,-0.0054295816660930776
BMP8A,,,,,,,,,,,,,,,,0.0455745583498509
ICAM2,0.021417612156975463,0.026622300958867712,0.040101962092438895,-0.02187716562017425,-0.025068172126107856,-0.010462868713762749,0.03511213116048363,-0.026068922464854857,0.012468929413951453,0.06268024080171263,0.018832778818259364,-0.014615357573322142,-0.034737868647952405,-0.0368180445794864,-0.024794491372169544,0.003992156360375841
SYTL3,0.0030224294063815778,0.034927909229676514,-0.017484909453809334,0.031560793323469026,0.04884087123123608,0.0015609765964127082,-0.020484563870873454,-0.027223273673853413,0.05028676902721017,-0.09855402815387011,-0.011979669883738416,0.010017346549034007,-0.029172664468408906,0.01805158568125424,-0.003827646030812616,0.031333151957003494
IL1A,0.017755110122990154,0.044242424923900285,0.031190366661390998,0.0185044680965738,-0.016400374851817723,-0.023556841100236394,-0.0030219964670224453,0.04044192438621889,-0.02408838913683574,0.04121758930300693,0.13769503475516673,-0.04084953312569852,-0.046305814615469516,0.02361570854598404,-0.023256210407540397,0.006051787972229275
HLA-G,0.033340482385536725,-0.03202580193542616,,-0.027814786795395324,-0.016021061551001668,,,,,-0.044963741330180294,,-0.000860557674063093,0.023879674837176762,,0.032283321232565144,
PGF,-0.06467180391884497,0.023043917201310524,0.0023684049561678517,0.017197821445817524,-0.03610808465032448,-0.04776826108075694,-0.03323050001501268,-0.02185012810989664,-0.05894715838494552,0.058101651876541406,0.10426099568394126,-0.03388107036575083,-0.03427470996344334,-0.006248982849867584,-0.05784116511280585,0.021470489927749657
LGALS8,0.01614275184428677,-0.029325108042356066,-0.008098498732493327,-0.008257047208358922,0.009566272362671428,0.011353722024323273,-0.0033423647354241877,0.027134944679571796,-0.023208605703972054,-0.0021547327944267565,0.07674607930259522,0.009062768172982015,-0.044970397423456245,0.023487876372696604,0.013488361614720291,-0.01949813516553714
DKK3,-0.07057682800832728,-0.02261485071026949,0.060553859045522955,-0.07104533264809271,-0.0163239195300603,-0.007402546553195029,-0.02489436068459203,0.05347653304924476,0.07770154714381075,0.07080167035235072,0.06633105338689005,-0.001511095566380415,0.03139848902530792,-0.04865393997389234,0.0042876991742751185,0.011719471851554714
COL16A1,0.012840751552987304,0.04259950365395624,-0.011755222673221218,-0.0051201427273739756,0.0012065129167826492,-0.043620775160478874,-0.0004953930950210378,0.028366952161500005,-0.006324473198513224,0.054650677538447504,0.011132932023281795,0.02577192830330574,0.059116303422611524,-0.004837774192315373,0.04415448088134029,-0.001133807378804064
TPH1,-0.029400315656564452,0.04819349120846762,,0.015232366383170121,-0.016976548859692117,-0.01855987324280675,-0.01733408345780717,,0.007645422258366523,-0.0584709321644213,,0.048813860289557774,0.0418706260679132,-0.03661600956168163,-0.021976323842430964,0.026338807847593636
TNC,-0.014476055284372367,0.023315330181729967,0.0007205485980741291,0.06631834111138105,-0.06592083980221987,-0.055514797538091944,0.03455880561241562,0.03750297746595341,-0.03993789868151237,-0.0722511322060847,0.12098005698158597,-0.06483337241594841,-0.016553822009890643,-0.02039744419653874,0.0032957753486468943,0.07907938525956987
TNFSF9,-0.010450351827012075,0.001987620140632207,-0.02040780796490096,-0.03281116297292654,0.00589516853596851,0.01739605633392795,0.01576616989482103,-0.005701444209012908,0.030333165217687676,,-0.01308673911262837,0.05530676769289197,-0.010139849731015636,0.039627173102337224,0.04217503732300711,0.011039879977990568
C4A,,,-0.01202645829498492,-0.031221592828929685,,,-0.017534351499142745,,-0.013258453129380109,0.12307743748393568,,0.1359554063096884,,-0.025709247735263032,-0.014734000360846128,0.0696994742088965
CNTN2,-0.030444741049378513,0.004807304005416468,-0.0011639505708466945,-0.04313650051171937,0.002540165796480051,0.002352669877400165,-0.023478513613289367,-0.03396578865107812,0.04328532637076474,0.03926033156984209,-0.11107664084371742,0.05593936474132373,0.08100943012486482,0.02474352482336282,0.022903022161132387,0.10697032268163781
F7,,-0.02294072508706099,,,-0.014744181128415317,-0.01561295331452537,,,,,,0.03572253953193161,,,-0.014580229266169684,
LUM,0.030210908519920338,0.07160604144675066,-0.017731185152079373,-0.05405786409162678,0.0011490926942887383,-0.03708479223928869,-0.02685655496396611,-0.06202912849448394,0.01693565914086772,0.026563032927862103,0.10714012205884826,-0.008533064950399783,-0.005088101523548607,-0.0062763211286569745,-0.08809555693330112,0.00483466424588313
BTC,,-0.020812708443938666,-0.018819271220375747,0.0382250196413644,,,,0.014251095366961038,,,,-0.019951623976385426,0.07710850111070786,-0.022059504817509512,-0.01410956927253702,-0.016430071584114667
APOC1,0.02025524319851688,0.03894875385417478,-0.048536962917331776,0.031575806747072215,-0.04188070717650544,-0.01263395147601995,0.030300293934031768,-0.06208474738093953,-0.04089230490587489,-0.014970284852641057,0.005845486268522791,0.024614755800758777,0.0026510744636423183,-0.07326097848508774,0.0364370853737421,0.06872219697909937
PKM,-0.030878580596235647,-0.06357165565266373,-0.009325008803057092,0.04211537194802633,-0.07455838685333459,-0.024480283137660735,0.006935422836944473,0.004177027296493203,-0.08342162435176495,-0.1010000480954132,0.056706556413970766,-0.1096078712403898,-0.06260214262257961,0.040069808939362885,0.015038499931266667,0.04816553694826273
TNF,-0.03664781504991397,0.03737268671829506,0.0690131838047213,0.043914910888622816,0.009127397789413665,0.012525483411579674,0.02742570676391609,0.015289054561587937,-0.031494816510379005,-0.058038946720723475,-0.00025763546031644315,0.0026041598302897337,-0.02394271914237344,,,0.07901070715783846
GNAS,-0.033187276180565196,0.0021714132119720238,-0.011098100406545635,-0.05345980115319216,0.005610864168648885,0.03324256505367851,-0.003917453240957697,0.025687614050456373,-0.05612449452715634,-0.10990793295059897,0.010223349867474299,-0.05355174954130051,-0.006661615301395052,-0.007179209939951639,-0.002820188642869227,-0.09798630303544267
BMP8B,-0.014864359862395222,0.04185922226675126,-0.013664593594353503,0.003916019034017411,0.006104926640060967,-0.049649872129656054,0.06139357606175813,-0.01173047335785766,0.040258284963781574,0.024438669946525788,0.11632785215977735,0.00525639833809356,0.011132990975275255,0.07165025232124113,0.0104145531809504,0.011100071459694588
LIPH,0.0077099779725476845,0.03722133804411851,,0.007536937020606807,,,-0.01413748061257478,,,0.062365973197298315,,-0.01966038173658998,-0.011327065899440299,,0.008330235375160068,0.004029209194233175
CCL28,0.15907709523331826,0.010907289775007368,,,-0.00833230500709661,,-0.021769394382611898,-0.013874673004935684,-0.011961404882821245,-0.04089340359517393,,,,-0.017771220541225756,,0.03963879910247672
PTPN11,0.040274529406464116,0.04163237488062711,0.014442530644915415,-0.02161346267014777,0.026401819516474103,-0.014044890488882897,-0.011477992668612706,-0.021158068898886242,-0.006684207259815085,-0.015127971829503815,-0.037874320611723286,-0.04539231670827081,-0.028709025109629353,-0.006081459759451335,0.017770666748336408,-0.025587547747381614
ADAM12,0.054200900966946304,0.032231771015018854,0.07389196465212165,-0.004379317631506312,0.008829015414399193,0.0025904838984734985,-0.030630718512126832,0.09092115771433884,-0.017588444683229097,0.043173541130401394,0.12035295727803942,-0.03374212913115783,0.030235878560126092,-0.025632411624649555,-0.00346871998743101,-0.045522418363306665
EPO,-0.05043804461426686,-0.009560225972871358,,0.0062660704206334876,,,0.07859808009177477,,-0.015082914798682253,,-0.031115884893250473,-0.001076095832025867,-0.027723828779009023,,-0.013949372956320882,-0.01600635612885547
EDN3,0.04585616924855176,0.0725340757769521,-0.018925556888605602,0.020602806472732004,-0.02114750741371716,-0.01398660789716276,-0.01064157281548031,-0.0030817351421057165,0.07545004841870366,,0.09379214435146094,0.06623331413171395,-0.015424441484129183,0.05834114954642791,-0.04336147619270695,0.044229521585810214
CCL22,,,-0.015204325736174713,,,,0.02974835079554394,,,,,-0.006612313708141146,0.03979296349811336,-0.022059505793777755,-0.01223996751548159,-0.02473401469825378
CCL2,0.0237147830800851,0.045432986128335774,0.00016050390478245227,0.030559755705570187,0.036102646171959143,-0.03029951881357943,0.040622977057049474,0.03455716303285752,0.010055834702385602,-0.013946585218841736,0.08503845267625207,-0.006964389633225001,-0.005341462820577397,0.07380084230405888,-0.02365414788357993,0.08422495554853025
DSCAM,-0.006897554497041698,0.046026318509009505,0.03330588210479137,-0.05722211695828709,-0.04454077285229101,0.06509193686670009,0.003379247751060451,0.023490654938198397,-0.010621109468242951,-0.007064251425826399,-0.0654907360315463,0.07520234243071479,0.053752233837972264,-0.007631488446580778,0.05912553670594825,0.029341843551051138
GPHA2,,-0.02620873626856081,,,,,,,,,,,,,,
ANG,0.04647721894058745,0.008474109836491571,-0.022497153098349987,0.06443021220730637,0.009445425239584283,-0.02102200168954566,-0.0068608053269591735,-0.04060565859407343,-0.04797443245140088,-0.06509878680976322,0.13403170398721798,0.0276747492241953,-0.009267160408622853,-0.018405131579653778,0.024250541323299058,0.01657596760723436
FBLN2,0.07079131048479685,0.008927520882789546,0.06074700158665838,-0.005816338346796592,0.031965001510193346,0.07326513406908887,0.06187580339461879,-0.016573363977663694,0.07548461360480062,-0.036376128289652386,-0.04293436387125936,-0.0165157553249286,0.04355415515339867,0.00489701635216253,-0.006494220399401488,0.034270242315014326
VTN,-0.028577831596226573,0.01703074930445509,,0.0935053280994791,-0.016976543308345332,-0.026318345518810456,0.020723011146142226,0.012321955827742335,-0.012532994108537632,0.015251867995732566,,-0.02440642759706772,-0.01949483750316252,,0.168626443667446,-0.026103695111349433
VEGFA,-0.03333891132283717,-0.06314562305383002,0.010227386871954361,0.07451826658393607,-0.04437255323716107,-0.03410164654804528,-0.03876926291982885,0.045971615180016356,-0.057648397971857106,-0.14078663245325485,0.06603219255282365,-0.0764000264204701,-0.07732144690623588,0.07234583536103363,0.009625047363005172,-0.05066568236631665
F10,,,0.07633658457426074,,-0.01674079907852994,-0.025386995045057214,-0.016218348183370656,-0.0005438126635995192,,,,,0.027946427939993985,0.11527214221080259,-0.02415941461079629,0.08930389024777247
SERPINA1,-0.06949125525387585,0.008621976376219441,0.034841151675757055,-0.035245775309218054,0.000514495998234593,-0.006441530156747145,0.050374380084612265,-0.04076695152560494,0.02128241863395894,0.025821627402156773,0.07833546737219903,-0.0935668740217476,-0.003569445408751067,-0.02080568125067153,-0.06631216823805472,0.061870427165529894
VWF,0.028527598832957017,0.06530126314093482,-0.002480794216286676,-0.04684056936329737,-0.01621327185612054,-0.0376226528816092,0.003963700671354331,0.012935625490675184,0.044853056438054414,0.08119464777396213,0.014661119139526153,0.05605281335561906,0.030039249528489024,-0.024065476731618792,-0.023487421688287918,-0.06330204323155367
GDNF,,0.0024129100550532557,,0.07592863343426716,-0.02642464789783522,,,,-0.015082913624073224,,0.0003241914773100581,-0.03681345214904403,-0.0009447145493875383,,-0.019533355726428232,
VASP,-0.00744768941663357,0.05065972368704093,-0.006533904760448721,0.011170991244170737,0.012528046952110196,0.006900187427450987,0.015390363105817147,0.04347188358922346,0.019562414182020083,0.09376825388203572,0.06968013737696684,0.03951793138665194,-0.0008502843920920743,-0.029979253243358775,0.004269395948504243,0.007264907957707306
ADAM15,0.0595760122438566,0.045792259964021455,0.039115063502112406,-0.018648775591936635,-0.01133685502127852,-0.01135645869099799,-0.04410396136250107,0.020519555613898,-0.04284622808002369,0.09993113441296711,0.03938952878285346,-0.034919837058034905,-0.010185725102594722,-0.00436581441982617,0.003975585514408118,-0.03101367283202701
WNT2,-0.025668782502426307,-0.041133865194440636,,,0.02410793612430287,0.01031100517885345,,0.09343074040172768,-0.014115370924358392,-0.049786131322985726,,-0.026484635252113684,-0.01350605270689577,,-0.016749340774343018,0.005105650305658169
CALCB,0.06109129373078939,,0.09672095191451742,,-0.01720754275794119,0.07075329106535988,,,,,,-0.02317890001689797,-0.008720623158008041,,0.04532651210551562,
OLFM2,0.01789144514381135,0.004372027472656093,0.010010312184995283,-0.027237858221564184,0.048899349749304793,-0.0049010840195479405,0.018199171054647877,0.013322721030807819,-0.011915160288077197,0.07198212118030915,0.025726228580195833,0.021888763484781477,0.02213720260577449,-0.007057168356898542,0.03656654039382937,-0.023155504688090384
MFAP2,0.0010533578445588749,0.006100208523946916,-0.022366413463591243,-0.0074677822309414795,-0.008573465385790865,-0.017432978997278352,-0.015805994263507497,-0.02500079642311694,0.016879668976207955,0.09005566172329081,0.0382724644072457,-0.021320179338526157,-0.028710722898548886,-0.02907710745519189,0.025561207838265407,0.0057418632793893075
HLA-C,0.05328697475296563,0.043119385404054175,0.03643150547586152,0.0006401230335047812,-0.051359709078766184,-0.021761722587846193,0.05182170480700633,-0.06666229903995109,-0.02273232528649199,5.251559249354901e-05,0.011815081902580262,-0.01619151992449485,-0.035806324261767365,-0.013775651889479233,-0.021417782539482084,0.07954808540429058
THBS1,-0.05129976162361158,-0.03523726522203054,0.08002001984765367,0.013642549904840475,0.057039119882254866,0.005688691888291602,0.016992335028459416,-0.024346735496383026,0.12395562024997471,-0.05945157137543818,0.06757740030205263,-0.02361817808755515,-0.017487607546247855,-0.04147582061750115,-0.09129871577781278,0.005845404701545337
HSPA4,0.09236809759233419,0.03170972007862539,0.00913544607712853,-0.01768673453859085,-0.03200025815985199,-0.037350997335577035,0.019239352619316676,0.03929617415491125,0.005749953785401636,0.008979778667195031,0.08884065228844497,-0.015669503217415105,0.014775893761284502,-0.03240536905532126,0.04227589873502021,0.008499195971617066
LMAN1,0.024089672255819747,0.013028247129192734,-0.011401235520317363,0.030184720846953127,-0.01636829197580941,-0.054239553704428095,0.02167710808748543,-0.013857615858721643,-0.05519612874522531,-0.08395066183311711,0.025264573769400007,-0.06269275028993918,-0.055208235082972075,-0.017598955835359687,0.026525809657664434,0.03437665308853022
LYPD3,,-0.026253905880295254,0.0539907940966867,-0.008276425159907522,-0.021336080983042096,-0.026773386581250884,-0.020709019216364057,-0.01838429489730318,,0.03804041223581452,0.046648236213458164,-0.03417484498026438,-0.05305288608859111,,-0.02221692937994333,-0.02001806670072747
APOE,-0.02799849755923677,0.007897393844449254,-0.08828227068448433,0.028639120743864366,0.004806393176791837,-0.051113560335184965,-0.03312281763343051,-0.03136458680176475,0.05290174116834642,-0.02454562788396483,-0.04274310805282174,0.018970009396014734,-0.03338993692340266,0.029351831559382296,0.010323451485174781,0.04828934576150363
SOSTDC1,-0.03250719874890615,-0.05297324366919449,,,0.037054088808681156,-0.022591312620702096,0.014324690842691144,-0.02837164952465492,-0.0073204011696347705,,,-0.0010534785719848144,0.02042835721816448,,-0.018156192062509492,0.020317156121392666
ANXA1,-0.009367271930064192,0.051241709299960865,0.03391099620051626,0.01699828426196398,-0.00822359035227233,-0.03835957372408003,0.05246400753906041,-0.001954512490979381,-0.0016128014841255357,0.09037600595986911,0.09501083925538613,-0.06465588101969148,-0.03902597854215998,0.047607028114881225,-0.033568835462232556,0.06853314522976942
WNT2B,0.0846067031651995,-0.041626100803756706,-0.01974096598220088,-0.0016940018569730911,0.04959879303088633,0.06535071168448923,0.0076096323214137306,0.028681224682006817,-0.024698200234745303,0.08510245127432126,0.0549711789597966,0.02685610872414321,0.040752537243072366,-0.005666543326404206,0.03676085674278447,0.021462817261953492
