,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
NTN1,-0.01533208145074893,-0.058204512573236444,0.06248653282845812,-0.029507465650259992,-0.01735071321389635,0.01978555443715915,0.025682795946949083,-0.023415164312884307,0.019986407396600046,0.07176470124930624,-0.045006695958141565,-0.11427790903933287,0.002986830499122019,0.03951497143479002,0.06268889669005787,-0.055341574573165665
CXCL12,-0.04791562302670877,-0.027270097012743806,0.045082936182816544,0.028009543999754746,0.012305228621802045,-0.0006627696455826909,-0.008767663015950933,0.017157151939455904,0.023286740259777654,-0.018427115607467306,0.0479600935642847,-0.08089544774323004,-0.013651394405610995,-0.017046575672907033,-0.02460820698244672,-0.035277568863258814
GNRH1,0.04444401745109568,0.09249676304549574,-0.027102300456582292,-0.03913044077574032,-0.014394451000472276,-0.017053571899354247,0.08322405576040758,0.02914617585636789,-0.07554643202135972,-0.029366404892743322,-0.0032865309609176425,-0.047838847247757776,-0.017447641912960807,-0.02334498756715448,-0.04778112458742238,-0.015615076603232749
FGF8,,,,,,-0.023832551044249497,,,,,,,,,,
RIMS1,0.017561198162861325,0.07636414159912654,-0.024525977358012378,-0.008500113940183525,-0.013487542302915935,0.057645072578685445,0.04937396706208657,0.021891403526160258,-0.007038491415453657,-0.013490859912403862,0.07424189879632188,,-0.00681755631520385,-0.023470944713823695,-0.03247058257158687,0.029547822590049913
FGF14,0.0463662827097072,0.07655877690184167,0.0757602134779487,0.047320577058619466,0.026244304916003616,0.014236385756055308,0.04373475482871747,0.05351776871515425,-0.06431768079356534,0.019297278872964178,0.04959233024468134,-0.05054706005544195,-0.0960421840773493,0.005668000080940188,0.03305955350002251,-0.06008606099693273
IGF1,-0.01655734517492188,0.09603821240194234,0.013181868519199344,0.010604759143441738,0.0466798863649356,-0.017293489331875272,0.003172979707565065,-0.01776196488432915,-0.020767627664225453,0.04353665883213589,-0.019579972575308146,0.012097294649977336,0.04362250772203428,0.03230324291812143,0.03239821185416717,-0.06214210875825226
TNFSF10,-0.027171070553429943,0.02731153251611428,-0.025954569605188427,-0.06811217661609574,0.005512140290755865,0.09005286829731259,0.025714270635932793,0.09743624471123288,0.014962842609285026,0.0017087736432269255,-0.02918996495058556,-0.08520336526032078,-0.05739574771232061,-0.01204145280898958,-0.009012894416951847,-0.00438034053133508
GDF5,0.061726095754669155,0.03194183328405536,,,-0.040027491552693674,-6.42415334841883e-05,0.07503469930280066,,0.02589414335698814,-0.03828812840244293,-0.01441737397975014,,,0.005566090955874704,0.0525916754990114,-0.02226927701136195
CHAD,,,,,0.049314491695986014,0.07762632075014117,,,-0.03054831938128029,,,,,-0.02595628947426323,,
RGMA,-0.031286108193098676,0.018955377480725517,0.01890091480806832,0.06400701678508697,0.06072702452291543,-0.04017676630576701,0.07054883256120313,0.028493448550325116,0.07242153322836238,0.0363050755114943,-0.07816403268212159,-0.10233419747259132,-0.051304500091160894,0.009357385912253206,0.10445362874757279,0.07174831752677487
CLEC3A,,,,,,,,,0.022713400524124846,,,,,,,
WNT16,0.057807808474136815,-0.03149658492729648,-0.01524991023280593,-0.03328653035010905,-0.02630809534766347,-0.022979386980764207,0.0402818004279237,0.011123886436651211,0.05287533571863599,0.07057874672801717,,,,0.002317236402880963,-0.014516386686349646,0.009530610759374645
CX3CL1,-0.015588360387869466,-0.05412442154565491,-0.026801618447813376,0.0034756950549992213,-0.058966064325206534,0.020470547229784048,-0.07041968773324946,0.05318512813935235,-0.01752716280317884,0.007075962220208607,0.03484575602975282,-0.10960501816292273,0.005372099106208144,0.001738538347904859,0.029329016715851544,-0.09141647395191246
FGF1,-0.11102968087623552,0.008541366592418491,0.03365902909969215,-0.06374737797887983,-0.008238187704778353,-0.03610203208666543,0.0682872877723619,-0.041655142848652356,0.063327409603148,0.04055933785159928,-0.011074033035380645,-0.03756773407027521,-0.0371235084180439,-0.02823520155715066,0.08209929042874929,-0.01745514958810104
ALOX5AP,-0.09923795429369704,-0.02461215056587892,-0.009208771872554818,0.01064600700399376,0.029559730815388416,-0.016420772902035845,0.03156167315540532,0.07600496922411741,0.005252084293816927,-0.0036662548126057634,-0.010659998484863507,-0.01472371966112492,-0.027968990324493674,-0.01709620446978761,0.02719670142952877,0.02399864385992407
IL1RN,-0.01576085980899007,-0.027075692280918218,-0.013382701006856033,-0.023834267361098064,-0.015204922326371032,-0.0077194444553119615,-0.021516054947356655,-0.0069700957981026325,,-0.0522373475001092,-0.015483813978305358,-0.06306124584547171,0.1119230867949268,,-0.06110825215303537,0.07084576452531759
NPW,,0.10355188029598915,,0.03148002611613143,-0.03953760854268744,-0.02424877321849125,,0.040690528214613914,,,0.06079296401082611,-0.031926743638808486,-0.028008275178538183,0.06132957070613245,0.027253233297149165,0.0695091852368162
CXCL9,-0.04791561776859219,0.05064998238809834,0.08218000811607694,-0.020927234522055003,-0.0334183759734651,,0.03319103331363745,0.03916585317913201,-0.002077041666780083,0.05417563162352992,,,0.02685490430441237,0.08092691793543678,0.024712308854839306,-0.028764805322252344
ANGPTL4,-0.005728123118179831,-0.06892968840681546,0.013028535633854485,-0.004658183430864744,-0.006391607311461671,-0.012743020214602593,-0.02872425718107825,-0.061518048187009206,-0.0035786150473572876,0.0012481539493639242,-0.05547396557280846,-0.031847801055214585,0.05019563111436448,-0.04289215627267504,-0.06733113405999615,0.006839196630355123
UCN2,,,,-0.010576141042145734,,,-0.006037412772647574,0.0004104840782391838,,,,-0.0389018204638432,,,,
OBP2A,,,,,,,,,,,,0.019974641951539373,,,-0.026252060752543382,
COL4A3,,0.05101196235969973,0.03660320392945595,0.035827424433880976,-0.0042870497854394524,,,-0.043900577986813766,0.04214163524867362,,-0.019526975933165467,,,-0.04028113678819921,-0.0003494747350813578,-0.009535714904143738
NRG3,0.0369732770019939,-0.012460735732188193,0.00382721233486002,0.025298407975244644,0.002992725112938861,-0.019044230637300652,-0.06212145025999855,0.02248405720882031,-0.0406474936075696,0.005707890835224558,0.05878471841861497,,-0.053998298496395425,0.032788556281037225,0.15995679661734616,-0.0009638985037379861
IL23A,,-0.034828359149754774,-0.020341722463810472,-0.0208610833030904,-0.03770908585034998,,0.05713618135347777,,,,-0.023757914371565634,-0.0422492810352887,0.033456797298877315,,0.03928428409992999,0.03642191024416111
COLQ,-0.028756735048626934,-0.0051480944577734925,-0.019332913100622417,0.03954730652433048,0.06079931864635298,0.06620575611999138,0.0480117044584937,0.030229790676643786,0.002825408851220162,-0.057817467937429985,-0.008706756191005518,-0.08851588165593459,-0.04901638630360436,-0.03418861025490789,0.16915542721814786,0.02202589571062592
SCGB1A1,,,-0.015474994405909909,,,,,,,,,,,,,
TNFSF12,-0.04635833890566313,0.025859950216460814,0.014409260371850245,-0.04285863234348673,-0.0005444860712502229,0.02525499675353486,0.05795390306423415,0.004343725237706862,0.0386494613353862,-0.030597002822876092,-0.007817773019664447,-0.03221836524873925,-0.011571030451920402,-0.04655511796371338,0.011385395302704684,-0.005206220630560889
DKK2,,0.04653444618337201,-0.0003010208572192973,-0.023491224402538466,0.007979860036783498,-0.033445113196101106,-0.010227532729966397,-0.007618326399941343,0.01723208457889387,0.020733657796785505,,,,,-0.007491150832821093,-0.01271097664956094
FYN,-0.0038905650807747726,-0.019264079975056674,0.012961240911028052,0.02075495766436851,-0.02688692235120723,-0.013821152865988503,0.010944698741931767,-0.026122507486626135,-0.026996828129183886,0.03040667649188457,-0.037508905843056516,0.009862373522675235,0.08930876796032149,-0.029369724927791652,0.07364223696954325,0.009507110074082213
ACE,0.034949938097579264,0.019941689579383293,0.04683545371345061,0.03568626553995773,-0.007389070103330409,0.017577246937518283,0.04146772074103085,0.06909444924504309,-0.059367517862698935,0.06070448617306014,-0.023750757394440193,-0.10406339491835169,-0.023971701978289215,0.028981893124397556,-0.05812261400884036,-0.0007959727283595143
IL18,-0.1121501180966931,-0.021506954415277498,0.013603656333484149,0.03844672126643538,-0.004515652060957042,-0.023298306636170926,0.026735961543860376,-0.0006733442542585726,0.046963947581202425,0.014874908653354274,-0.02745705410889025,0.023792724874272475,-0.052051756611327625,-0.038442397932674635,0.049944622162205445,-0.005731189139769494
PPBP,,,,,-0.027528405414068754,,,,,,,,,-0.02757145363446017,,-0.0256502777074716
CCL27,-0.017939795488838454,-0.04369649097141857,,-0.032090846598966036,-0.048962802016047094,,-0.03423033379680579,-0.03229905918245141,0.02516906164752073,-0.014391171190467306,-0.023935989862084818,-0.0726867498355061,-0.0587688076798449,0.004892519086192765,0.0917905706631999,-0.02434537233322398
SERPING1,-0.005062901854556355,-0.03701830592877489,-0.04661516803587861,0.013152056334858088,0.06797308261389841,0.007179963081558824,0.0331034762280928,0.09904496306099349,0.10125501225186427,-0.0029437231403656697,0.016348182168295925,-0.04518346828644061,-0.10136246323527338,-0.0034886379282596325,-0.00882972969310617,0.016239400151281086
AZGP1,-0.002983711712932413,0.027373358872971838,0.056330929081860354,-0.04251508341173106,-0.0129087960414502,0.030537285469484348,-0.030155869417322144,0.048745077308807734,-0.061602615587671654,-0.01473005821867616,-0.004289147913413586,-0.014542585846394753,,-0.014893531057224855,0.00811255003309832,-0.024858839197674867
INHA,-0.024590618821440143,-0.013116722276660669,-0.023713692290492343,-0.0227490063977321,0.047815204429297604,-0.030873939335302435,0.0706705843139382,-0.028348109418428715,-0.0035506448945708223,0.003252161671971803,-0.021493914437435088,-0.05319508507771339,-0.022315645154541302,0.08038375419707336,0.05541999863821702,0.025303345675646797
SEMA3G,-0.027218558117475648,-0.027863994959534705,-0.02165910666652657,-0.006162790882483731,-0.04756169595518568,0.04592583423487641,0.0034944176089336007,-0.03374871713191095,0.05032526692264093,0.06670876666924672,-0.02203497700967132,-0.019783844595993264,-0.03292603342584989,-0.022093728406184787,0.009215348950431782,0.042672163469120804
COL6A1,0.05017510309713014,-0.06747201359840131,-0.016190402817602728,0.006679652289075858,0.03965256377398659,-0.0026687150208998573,-0.0008830558350043079,-0.025602446071414525,0.06051648733217838,0.05334196433971146,-0.11257038741408756,-0.15618011014898636,0.044478514990039957,-0.0021245575146273004,-0.1218237547065527,-0.0038988157912409147
FGF17,,-0.02017150199454857,-0.016970752270841487,-0.016770135406687,-0.01641790756298927,0.0015728579913072474,-0.03357933972187912,0.0827027153252849,0.01178063509517481,-0.011090727794144738,-0.020500333603261613,,,,0.02536243170292915,-0.03898016608422121
TNFSF8,-0.019477268599741308,-0.015251258318045299,0.1328072376396571,0.002284745079209174,-0.027528398278538663,,0.032194315887883344,-0.021375482758788172,,,,-0.04406862911468044,,-0.021442667514659574,-0.012263826388901503,-0.010541059919526221
FGF20,-0.008314995892058512,,-0.0173650086464857,-0.02162417454084265,0.05176703090680343,0.015093038058799243,-0.03465833582836119,0.008239088147100856,0.056671188134883886,0.021498438020096638,-0.0012147976155513162,,-0.04874011847639933,-0.01982930698888861,-0.023267802813208675,0.07377594811640638
ICAM3,0.08707540271509945,-0.07209651474936604,-0.036527650401414404,-0.019953301029951968,-0.043410938680514814,-0.0438143557365044,0.06379918356725234,0.02436120635143894,-0.00046423494652730516,0.017681582160589043,-0.04766136379029662,0.021883504053044924,-0.022552725934868935,-0.026852918832586423,-0.019784093915900074,0.022620278727125617
LAMA4,0.04949518875063869,-0.061971620138768786,-0.013512693142580731,0.02041117256780304,0.031247764424751683,-0.03043532270078594,-0.0021632901990851104,-0.01791254316257658,-0.0225644674092024,0.016158452703002313,-0.0582907211373859,-0.14018185689167548,-0.03411742758484204,0.05142425130825802,-0.04333732980553841,-0.025758430185895093
INHBE,,-0.023988354131728416,,,,,,,,,,,,,,
DLL4,0.02201374250591698,-0.03349567233656372,0.024230813871046544,0.07281991857536889,0.038393402725390754,0.004092749068224686,-0.029257516568390197,0.031297634275869374,0.01752903825755086,-0.03688659188940051,-0.03996931572265104,-0.08106492926148036,-0.019666258896581693,0.007782414974014297,0.033192260112842945,-0.013438784217276475
SEMA3A,-0.04770713807671801,0.008510087627889788,-0.016414490687920478,-0.013720013525803126,0.045295700021997065,0.031102541976893935,-0.03461455854392985,-0.023903663386036635,0.030082759637538044,-0.045873577628222306,0.016090090852545168,-0.07098165063448321,,-0.018343159266652777,0.04523859256153363,0.1033136679428699
RLN2,,,-0.016132206545818484,0.00822784783451508,-0.0063165581826203614,0.036666726110357706,0.05626416275202623,0.028557838239490718,0.025985567197468716,-0.03423938436278918,0.007859844643734175,0.05084145116189257,,0.007984309460505436,3.831774143700488e-05,0.015099516985981663
C5,0.025562803920805146,0.007679409936106917,0.053597294816358075,-0.07787963248242873,0.013627721838038787,-0.020612512653832085,-0.03612567952344638,0.026717022111757006,-0.0020758697600966637,-0.04492212914996043,-0.01933251948859077,-0.062348838574624296,-0.03097765782110234,0.05914147161297784,0.038554305421347246,-0.015328236447918777
COMP,,,,,,,,,,,,,,-0.025678169324255793,-0.03565712643964198,
EDN2,,0.09140890951129374,,,0.007345279724006449,,-0.02940712195338515,-0.039585166361967954,,,0.02893590426393753,,,,,
C1QA,-0.09913965335083563,0.049714642797227496,0.004620979506201892,-0.034266524014416926,0.07680788768261548,-0.04911605509267594,0.06780685336299938,0.056132440115972695,0.003652974717625272,-0.03283292917564145,-0.047030140777643975,-0.03863766660068099,-0.036495904505889395,-0.0104429670589265,-0.08688386703056122,-0.08368633137201478
UTS2B,0.041403629959047145,-0.016400848397874677,-0.01835078924677549,-0.009693088063030696,0.023657771800868647,-0.017895637757388325,,0.027752399476470797,-0.0338156917191187,,,,0.1264601892202003,,0.035941829358647065,
COL9A3,0.08589422892201479,0.008888843635387379,-0.008490542137887597,-0.0032215736050979463,-0.07643091431682364,-0.014014472481776978,0.019738838437457103,-0.031196441257143624,-0.0014786309399076457,0.08779482920599703,-0.05017250429026531,-0.11149699972837838,0.04573020239161419,-0.09262474622484344,0.09053735852887998,-0.02658010874334156
DLK1,,,,-0.019099328208745315,-0.024591433239656145,0.01642930657377236,,-0.024034795217147763,,,,-0.11919728598816424,,,,-0.03885724568873714
HGF,-0.030810017617579216,0.07304517609980789,-0.00610858288305618,0.019840198823419627,0.04608349397048868,0.06758245534133137,0.017276440358259027,-0.04104085096128168,0.021350953858003785,0.041439522992387345,0.007837899662358368,0.05459559791285015,-0.001677903038336372,0.028131546938877,-0.009184162682118127,-0.049686451611347625
P4HB,0.03338962048403203,-0.0010549151024561772,0.01339870886976001,0.04481381923692543,0.030103375451851506,-0.017085088310182867,-0.024310944180194544,-0.017987674260837534,0.0483448850490191,0.020130423243566682,-0.015208512343546473,-0.1605263600137445,-0.015057779454389582,-0.029727181883670784,-0.11615865194639836,-0.004200717814930859
ADCYAP1,-0.018166780795956388,,-0.022796818401638188,-0.03454750383238893,-0.04227122813561209,-0.03956793213802838,0.037261483804499555,-0.01790848725845136,-0.008260265778874423,0.04081804260212363,0.02516257963067649,,0.020291701510292737,0.003955807389161555,-0.03432957046396865,-0.05176575681243484
GREM1,0.007396129174697901,0.05264207694753676,0.08401162779248522,0.022754863403478955,0.055733840398990125,0.05401382135986002,0.03451918177456989,-0.0029496284630174427,0.05217015851093356,0.044080953648285064,-0.027095714344329048,0.04581740400936967,-0.04730222209972254,0.027347706914550293,-0.018943504615736313,-0.004585181755166444
EGF,-0.014833249387880314,-0.005195480134150563,0.05252355455284249,0.048491849144347364,0.03172197319522394,0.03868148650216527,0.03507951388643749,0.012255265810580413,0.02608945802080144,-0.00892160904945743,-0.02703360163172205,-0.04154769548687644,0.0576604004188489,0.06972801986037043,0.06893597491765042,0.043064690189721436
VEGFB,-0.010057871809132096,-0.03412646436093129,-0.05790066173843119,-0.04360411649666289,0.010840146302049962,0.05237538397348178,0.009707113385640554,-0.03251573353141034,-0.012706523168053567,-0.04590248620541902,-0.05405345217433808,-0.05596020366655217,0.057173209217481986,0.07379592290429714,0.09871375563452675,-0.02336736469766463
FARP2,0.040023215098504296,0.023298390659034097,0.029147308862502018,-0.01466031033495173,-0.010186182275472347,0.020658464196116798,0.0021074948375004857,0.03260491196174624,0.06209173625607956,-0.016215410985823492,-0.020059831721110543,0.007836342805270886,-0.009231723118354067,0.024111735509009923,0.0632481424336044,-0.0010087621414282691
BMP3,,,,,,-0.014958357055143645,,,0.001928355439292891,0.10237170261042702,,,,,,
IHH,,,,,,,,,0.019418673671916076,,,,,,,
LAMA2,0.05363827341682404,-0.008071071326814103,0.020060270715553743,0.006358431578778307,0.05376191073906599,0.09576509771410853,0.0017345971235112941,-0.031192262995091896,0.06919723012418269,0.036749072742372255,0.021703644821260526,-0.04224851165350125,-0.0017222571670874266,-0.026094937950186737,-0.06406227507760372,0.03946421574941021
SERPINC1,,,,,,,,0.01906565958946042,,,,,,,,
NRG1,,0.013537286384336543,0.07932851447484669,-0.0015491600890637663,-0.040644824414129935,0.03783423899006721,-0.012966458173841833,0.03425766839708204,-0.02580338262643372,-0.009222141804873329,0.01639172826095413,-0.06025012027536274,0.019892037631056847,,0.046608094675886794,0.02373660349010027
SPINK1,,-0.022874802652030863,,-0.04911363035326424,-0.041104022916232434,,,,,,-0.014852724082367893,,,,0.014834001525980658,0.005538978628063945
EFEMP2,0.009489622392810131,-0.06595957034471253,-0.010250749890555775,-0.01102750198520713,-0.016911428184752966,0.01715872904223579,0.04009652955678061,-0.023842966210305575,0.05516293363294998,0.10647547067139582,-0.06605162600237281,-0.06315276817499069,-0.07194572730781329,0.004965978436559881,0.001962278752599481,0.035078741626536604
SELPLG,0.013087892531855822,0.009834689176413237,0.013415597518021226,0.024151460825748924,-0.02424838416571293,0.043727628867555234,0.020037955005036037,0.08309287328352019,0.03733191540098341,0.012814229696948473,-0.027940056006986104,-0.06526848904207763,0.017416355186514538,-0.009207272459715829,0.025754822591054844,-0.030065134985896788
GDF6,,-0.01923252615434583,,-0.02379348665829227,,0.07874939609250912,-0.02763206236581931,,,,,,,,,
HLA-E,-0.09354489919447333,0.021065561092992378,0.00022792124016017318,0.003936142833447783,0.0003781446710800884,-0.0339408419438954,0.05052958714031654,0.04777378679142145,0.022636175455789494,-0.029855166114793493,-0.047053882347955434,-0.0982522535521518,0.02965043287254664,-0.03973337317097393,-0.08090686175727792,-0.0966819813328956
PTN,0.13182693578035673,-0.024961926844551903,0.037304393715882414,0.02596610738711816,-0.0075952845034310355,-0.06657030623695685,0.02378885961429138,-0.03530997101660997,0.041069091308014546,-0.009822867333231603,-0.05145440841157152,-0.1287517305730545,-0.06572866110872573,0.04033679381066475,0.09704511706419104,0.014485035240063305
CD274,-0.058264864917180824,-0.06390950119026474,-0.0066441619088700235,0.029476891793486996,0.008425267609809068,-0.000650047130486258,0.029709613605609662,-0.009283020162744836,-0.03313114935405966,0.06663975336912095,-0.02444374032887279,-0.055257623878047085,0.030420184548953975,0.026435536440118885,0.007062011832663481,0.019611899516312085
FGF10,,,,,,,,,0.014037356963634772,,,-0.013662538632189934,,,,
CD14,-0.061653044182798336,-0.04510717976806691,-0.013711075784843443,-0.02343127761807428,0.13920747294617142,-0.05114392993070567,0.011126355536996509,-0.03433145891258111,-0.013770219065416534,-0.01178494098164978,-0.04933627298710553,-0.12814472100199834,-0.039308696684687325,0.004088814277592976,-0.06116945391175945,-0.04392346623384971
SFTPD,,-0.020850599794047978,-0.025598616048519804,,-0.030915098984706582,-0.031476925350976216,,0.03845069151502337,0.0004172589083988384,,-0.010994896240661009,-0.042710021782187135,-0.07055928067136136,-0.04655202625009034,0.07947442279175462,0.0019264610806092085
SLIT1,0.03119329432685723,0.01892161516980349,0.023971228697850407,-0.03173986664075721,-0.042013767528280545,0.0412105176711835,-0.009366856347137981,0.08154436453955827,0.006236964085971427,0.015207742804017774,0.023324278404003952,-0.09094759036014913,-0.042898337061461116,0.046809977531710595,0.04121559652363267,-0.03145640896038606
LPA,,,,,,0.06408808831604666,,,,,,,,,,
CNTF,-0.021304119372700638,,,0.028156198246927056,-0.027528400791048624,,-0.0023522030521521066,0.029736676496229453,0.02206059676039577,0.02938063097387268,-0.01724559765498495,,,-0.02209373712450989,,
BST1,-0.02012024587749759,0.0036932770956144448,-0.021086288872347467,0.010580909850356306,0.008200046801179951,-0.028816911224547534,0.01586641903157107,0.04711580825321623,0.005498968508108707,-0.044285981940987,0.003987228378561564,0.030247257477197743,0.007936974215305682,-0.014704113945046947,0.022810396116278556,0.08719942350473055
AGTRAP,-0.000534086114042907,0.04574596934722263,-0.032210362268273424,-0.014211510447474596,0.125633519100898,0.02804067361512887,0.01818123761021022,-0.05804222202977058,0.00455254565801431,0.05128062709422878,-0.04586212412910776,-0.012224706998467793,0.11313400682276882,0.019279943902614498,0.02247289377539946,0.06023559217487261
LAMC1,0.10485725341571027,-0.0641354363405924,0.01160983778433672,0.05993025689621109,-0.039847224419751526,-0.012763852485447607,-0.02061404712279181,-0.024588006683324535,0.011356210811210547,-0.009391358454394599,-0.011390218071077485,-0.16295514974844816,0.03293353096913798,-0.015357762490916122,-0.10458147808266266,-0.008418043255141061
COL6A3,0.019393582951646254,0.03282645620377125,-0.023563117084389698,0.024608962619399596,0.010450809995144228,0.08175117959993639,0.0360607852167003,-0.02688183447299084,0.0180052745772756,-0.01737329656362358,-0.015368124032985691,0.0015903611219916605,-0.03199720990194657,0.00790596603859129,-0.08972929244188704,0.016739531979751775
FN1,0.025774522192820542,-0.0999920128649322,0.04332846412442649,-0.044733305472159084,0.012233978895550423,0.04663470698678319,0.021347356171685435,-0.03876234823935034,0.040572129031034423,0.05981611125112563,-0.03544340104934199,-0.12267946365943663,0.023423652485189572,-0.01273332716073002,-0.1514752122792557,-0.0017922086431104507
MIF,0.03472768957637605,-0.04320964285617315,0.006195621813571944,-0.012872330248597557,-0.08357739448803618,0.01953237363658699,0.010665039841399977,-0.04365963863721499,0.019885670189147435,-0.03119326428800418,0.023624389208012516,0.11864000822374644,0.03947982165079948,-0.0540226989430108,0.08255451356162673,0.09705972971398036
JAG1,0.0747712429592552,-0.029810713246853752,-0.0009110636756800285,0.022835293862587112,0.051748854827326184,-0.03890991923801991,-0.028742746374498338,-0.009582378081085873,-0.008340142342751792,-0.06561586867550358,-0.12001214610818822,-0.11568934367282867,0.030529589431896577,0.008767704146624655,-0.11664829576922348,-0.004821226417972344
NID2,-0.005912747483645579,-0.046522356779547094,-0.015691004980536463,0.04131137574039264,0.0074220162593346605,0.026890521324355775,0.017830309442925518,0.009274683512251388,0.020140446712640512,0.0453216488813811,-0.01944396116340138,-0.02383749410462447,0.013974845057655469,0.040812276107278764,-0.058918675956841624,0.010086416527404494
EFNB1,-0.004683685056163703,0.04912529809404724,0.02647322079084716,0.0038515126122796515,0.037707178290324356,0.014909492656601988,0.0010840004035435015,-0.011820174559300102,0.019948247056390714,0.07804488187933264,-0.010619347945206248,-0.03324703568264127,0.012164078082973543,0.05445549052113851,0.06698906469712806,-0.028000318833158254
COL4A2,0.01867000838489478,-0.078643763723309,-0.035034587747194305,-0.035648117585153793,-0.0007010760900018115,0.01846808607373903,0.011388339504168656,-0.01585752089799634,0.0034062441075353124,0.06421114417427613,-0.008968129546289191,-0.1335356598732872,0.009962023736711172,-0.0011307142845233679,-0.1347241650426553,-0.056161721217672725
SPP1,-0.13498519179130034,-0.05982762806288384,0.00972388543679125,-0.04920007363295168,0.10816460663611487,-0.04838795935075833,0.03375642386587571,0.04018503751534974,0.05781222136100459,0.003722921789691417,-0.11332648041960919,0.02388639995436772,0.07860769677031049,0.012602547075539608,-0.09007455527934836,0.0056679512383707165
PODXL2,0.07174347904379241,0.030835943544309217,-0.004663386089832631,0.05857559375250459,-0.07557050894879991,-0.03761251282807989,0.04564685036119766,-0.023522898879299828,0.017212456764829406,0.0548555570990377,0.0679861990592875,-0.07537446531021223,-0.0004669937699479694,0.010232682009574369,0.10132609556765895,-0.06333050459800216
IFNE,,,,,,,,,-0.058347550073294716,,,,,,,
FGF9,0.0769583930805811,0.03756317168897869,0.043724804796681546,0.09195351023739469,-0.009832175137461251,0.0507815314665276,-0.03529821459012901,-0.015519531660811412,0.013828333409613255,0.03650107302689559,0.010938235237064631,,,,-0.010188049066095623,0.005467771284623861
ITIH2,0.02371233656083767,-0.015251274555040132,,-0.003871613143184815,0.08294552541331826,-0.02846141886837418,-0.00011114765401523862,,0.02775791196604382,-0.020840290828769197,-0.024171474253711515,,-0.06553423333445049,-0.0020493690919728114,0.0028270184587346338,0.040625530012147394
ADAM10,-0.06063801374041343,-0.07533483867260528,-0.008721908082218847,-0.013926322665682542,-0.02173262412630919,0.024518331251719806,0.028418275973899395,-0.027011522044958353,0.004906754610675286,0.0163390033756638,-0.0837238888689787,-0.10869036518948258,0.09415058274256947,0.00673957680089788,-0.05543911334393469,0.02819606463410496
CFH,-0.019512484493042836,-0.0438813521854439,-0.004403485074378631,-0.016034433287438123,0.05136078335581717,0.040279757322096564,0.04827442965298767,-0.007532133014231746,0.04721590552188132,-0.05733565465771378,0.02254300895795227,-0.01084463718418725,-0.046921059531708185,0.01992441642963294,-0.05745128538551082,0.02105708203512996
COL4A5,-0.008914733705067065,-0.01211035678184488,0.018653711802225522,-0.00235058525769578,0.04414963889481404,-0.017664420496982886,-0.008083792825824575,-0.05424487506228833,0.0549629627469435,-0.026467714508615094,-0.010049336689603238,-0.09629603661630882,0.026352620851652627,-0.04739364149156494,0.07438975765672272,0.06353581291099958
LTBP3,-0.019798991040944854,-0.08386637510161844,-0.01327087343363332,0.03455356440085005,0.015953064326356476,0.00819135616306469,-0.04462280492953816,-0.05660344168619762,-0.014962745308589431,-0.05514095572180077,-0.04247407664056301,-0.02406906050017187,0.009451914459413669,-0.001767953846041415,0.0038262623568513575,0.07240157178973723
GNB3,0.03132246053568747,-0.027915593098760152,0.04400672498849293,-0.0316404228203754,0.038948150027040045,-0.04549247924664503,-0.005891903872586064,-0.003390328086101117,0.012171351037241571,-0.01881546023157068,-0.009879044687638484,-0.070567803342515,-0.04019937806528801,-0.037749309289367254,0.028968366431064502,-0.013469783028178365
COL6A2,-0.027197850037704956,-0.03868652562425673,-0.02135518714392009,0.001898857795490175,-0.02969317653224476,0.016046362234195283,-0.026715681509710754,-0.020911113251447476,0.08393966782162182,0.03371323841350863,-0.04980873781193302,-0.12299214293740504,0.07272919453735764,0.07487362050006914,-0.13294009756967123,-0.04015547365806011
PLG,,,,,,,,,,,-0.045756051796020145,,,,,
GDF9,0.0013055456517390045,-0.03780292594066117,-0.0061735662776513985,0.02214533039974706,0.04190748659091199,-0.0362967076844604,-0.03724929959367357,0.02068155066957424,0.05449553735759727,,-0.05223546832446066,-0.03475247264964942,-0.012330453036534664,0.03271309240167722,0.04257940526247028,0.0270882515043786
NCAM1,0.025425827945857855,-0.007281080311957177,0.06759873470899004,-0.059644093207089854,0.014222658269445318,-0.03216744921725975,-0.014261296050953718,0.051867751373917956,-0.024062259370691848,0.04920802904149311,-0.00921844503713693,0.003869468450849094,0.0017409673488905956,-0.010291935520702757,0.07900736865294024,-0.048420017553597886
APOC2,0.002548855217396245,0.016953178855291125,-0.02201244011598566,0.006578816710098068,0.03164302538019919,-0.01401055737096816,-0.01942001664646819,0.04332431117454127,-0.025855994283338027,0.04980418392336283,-0.020819701529697237,-0.04658227628162081,1.2575372399472542e-05,-0.01645556672147754,0.06629868057121424,0.0353308355618324
BST2,0.07051686024913595,-0.0670003315133321,0.03878512224247222,0.027662247732559278,0.02332989407734105,0.024096767778820697,0.02569012296103452,0.05587125890425528,0.026949043470721492,0.05585749966556231,-0.06305322553763563,-0.06459157204847622,0.054679445938473355,-0.03263499872305275,0.07088993472433079,0.011480741524379936
