,MGH258,UKF259,UKF269,UKF275,UKF304,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1
CCL27,-0.01720535782667053,-0.007373344877118461,-0.019215341463809654,-0.020692724706857322,0.025449475131355464,0.07406903965170111,0.12327022064054996,0.018129905911066592,0.012410557083694573
SERPING1,-0.03831093373879012,-0.05530174512669087,0.00751256023256283,0.051921417071067275,0.1322532792924443,-0.07503929581352096,0.008784646568949473,0.003035852749171957,0.044828370414889546
AZGP1,0.005910703870425056,0.03228277853560193,-0.015559795005107102,-0.011216186281426862,0.010125681656648849,,0.0014764860573504505,-0.07153029850374135,0.03671849322020437
INHA,-0.023583902963964648,0.04221097395416744,0.04026106528434652,-0.02626802097275824,-0.031114331381050322,-0.07213554651850729,0.013908991563719303,-0.009310349714586856,0.06185503901644181
SEMA3G,-0.006962184195200902,-0.017095027697901905,0.039215900587562316,-0.022878925220863978,-0.025458016973850466,0.006708420600001983,,-0.024444482198567496,0.166573605211606
OXT,,,,,,,,-0.014275362721643422,
COL6A1,0.01696619565025429,-0.050825854010568404,0.00901974446916074,-0.04956828986082567,0.05528080699532938,0.009594427732270554,0.05763757173579484,-0.05565453371132106,0.08753373799283036
FGF17,,0.01653031343719387,0.001363629084622335,-0.020959614200473323,-0.032440015176169436,,0.02110300682190875,0.041326303384483266,0.05449480949787647
TNFSF8,-0.018679888293777917,-0.01156723741413001,-0.012078127801899971,-0.011811474318288597,,,-0.020306175058161343,0.009090578468498228,0.06384846488141487
FGF20,-0.024871472952206035,0.0418623572448826,-0.0194556021995758,0.027696977292615933,-0.03292612482888501,-0.03934367517071056,-0.022081248546174832,-0.030712785192705292,0.15970764275621896
ICAM3,0.02149760255729446,-0.01851811020717788,3.3957925113069206e-05,-0.02034841034007105,0.044678120341097805,0.09148078814087024,-0.009987970266757995,0.02076644013890661,0.03529836690100209
LAMA4,-0.007039480140843431,-0.00830160890252314,0.07943122130310085,-0.011019628835938973,0.06428280586972208,-0.0057577222968878084,0.044513683563333004,-0.0640305451111971,0.11853670569388547
DLL4,0.00186613444262801,0.020210723533019725,0.01379314099563198,-0.022348582383540514,-0.004524042486285335,-0.03327161810701662,0.05785677377048766,-0.04896523590447471,0.16527073231379844
SEMA3A,-0.025345783783910922,0.08652114302281014,0.025412261976263124,-0.019079394716936985,-0.008542943414688711,,-0.003369376668519271,0.027143275832236562,-0.014477074178423182
RLN2,,-0.011673572026400821,-0.015511372444850582,-0.012031461499299475,-0.023815551210157774,,-0.014041670732032085,0.09500845100571768,-0.025971850290458832
C5,0.07620239627448687,-0.03335934200279977,0.08163741524320889,-0.02247506709283618,-0.023656429810069168,-0.07359746612199013,0.03038170737777244,-0.009264652993059034,0.08914123653014475
COMP,,,,,,,,,-0.032083718284360664
EDN2,,,-0.016507811263439042,-0.014610203689741244,,,,,
C1QA,0.014095282279530663,-0.04229961807514221,0.00774390853930555,-0.0005025991583452829,0.12415414911586113,-0.05132375792042313,-0.015137141093627604,-0.038634418523407564,0.012088489295223957
UTS2B,-0.01584093312992766,-0.011673571959334805,,-0.01039990465138052,,-0.03735499705668963,,,-0.0129038845642639
COL9A3,0.011490812430964932,-0.014574965788331498,0.005110391417669731,-0.04817052993606855,0.013494936126513035,-0.10704976465055725,-0.030986185844663578,-0.04903940934219822,0.07080017298637382
DLK1,,-0.019429380812746325,,-0.013483171737201914,,,,,
HGF,0.1088349467785734,-0.02342186795195052,-0.02764797818292524,-0.011450882475483929,0.08547396169807518,-0.03093389005554325,0.005902541863422419,0.02285356336951597,0.031806521545076634
P4HB,-0.017853054502932147,-0.05426649554993904,0.029480613158651813,-0.05410385995561846,0.09858493142714053,-0.001775213687089416,-0.007892490163024554,-0.06974271019700949,0.027436788909085998
ADCYAP1,-0.017423050577560058,-0.010888814683406899,0.05780982467983118,0.009066077034934544,-0.015520029070223845,-0.04263219614432451,0.012049000172857267,0.0058697570577750215,0.06507566709823367
GREM1,0.11787569251226515,-0.010089625910378116,0.004191822130071691,-0.013490844804204797,0.03441353732953146,-0.0518386406876751,-0.05609989246568644,-0.016096461637559352,0.0001441218965422613
EGF,0.0028097490180925703,0.008116624567356923,0.027794668198907996,-0.018591133485935423,0.12024660136606075,-0.039343641937779374,-0.017168258333533606,0.015219810459767022,0.0004377184738559674
VEGFB,-0.012866861997726263,-0.007560429589504519,-0.030348101840187443,-0.04308731184443839,0.06197453707950706,0.12828324833399268,-0.03002554407958104,0.018257567144734844,-0.022105104602044755
FARP2,-0.0036458088516879237,0.007772503863548298,0.027938032903730637,-0.02826786393485068,0.10670647150080206,-0.011698076139887726,0.0036049556193974044,-0.046622814274314445,0.06766112226591224
BMP3,,,,,0.006907185354196993,,,,
IHH,,,,,,,0.23955390795493992,-0.016446958160906203,
LAMA2,-0.004864039101989143,0.009607840111813938,0.03327737074559646,-0.03169777590392863,0.11054194753484188,-0.03641667192643698,-0.02146858520598282,0.0030460903660002804,0.05255922793900247
SERPINC1,,,,-0.011126958482769156,,,,-0.016242199008009935,
NRG1,,0.1046346796060262,0.050638643056447316,-0.017704130449445278,-0.033802387264921734,-0.011738549192621196,-0.02958652630241049,0.006147145182222518,0.009417321921012774
SPINK1,,0.07001656369766815,,,,,-0.026773906450125267,-0.0007450774594476958,-0.01307066548851887
EFEMP2,0.022679785030070936,-0.06843384995843949,0.01108681852938326,-0.05590429585194366,0.021071794575726287,0.033545354240311666,0.0004265903969902663,-0.05510247924921255,0.03976880171317071
SELPLG,0.02315774156689132,-0.031673823141262936,-0.015809458331012424,0.04511196366473283,0.039482412356410194,-0.02976588224236158,0.030514010647416785,-0.00308825664553515,0.05815489810586406
GDF6,,0.03097430748067749,0.0832617724869341,,,,0.04736206012053551,0.0006456396740634483,
HLA-E,0.07655228975456983,-0.10516484592561409,-0.0011571394080183426,0.018500538082678396,0.13643055198208104,-0.045241990236842784,-0.03338796035781882,-0.05360450877263616,0.08820929476899861
PTN,-0.01620299481538839,-0.08216820290914888,0.010810264883017662,-0.10090164306270374,0.09604421174380327,0.007010680730263331,-0.04191553411103093,-0.07038422200263825,-0.024594391987054164
CD274,0.08762578611332177,0.018320553590511584,-0.0010244948154457595,-0.002345095631178686,-0.03372398384211781,-0.04894688433187999,-0.009966561204800384,0.012414220173064892,-0.00728572532229634
CD14,-0.054238725520364156,-0.07457423864566344,0.004952478676572611,-0.04135128764090373,0.12936099520223623,-0.08816310150748596,0.020780423888008704,-0.042119682377106595,0.00549442501787234
SFTPD,,,,0.026154807050600682,,0.0034577231417181457,0.0011663265903161606,-0.0075394204804278,0.09899998026671653
SLIT1,-0.011383792533644568,-0.03294325753149428,-0.041537927688332366,-0.03175864656136602,-0.08321356484003295,-0.027618098192181514,-0.0072578316606932486,0.005201439430277804,-0.044477364499102445
CNTF,-0.02043194958479155,-0.0092014271768331,-0.016228836689693847,-0.009484823446895581,0.10534347804849006,,,0.005590232498684671,
BST1,-0.02411644132202884,0.014305574368969615,0.057012392034845295,-0.019629748416939024,0.035182579817687715,0.07962219096130345,0.01066787614366642,0.018007176754631638,0.027720237890150174
AGTRAP,0.013632881026049495,-0.025766194801610243,0.01563873412197758,-0.02325021032986772,0.038120474448663746,-0.015437259609833883,-0.0024415472233827737,0.004516524248801328,0.002293955388565814
LAMC1,0.019847405196516125,-0.010046140290335724,0.01509882355866916,-0.06458503226453237,0.14480702965892486,0.022073450914427542,0.07663542344133267,-0.028968787229090392,0.13385277066152665
COL6A3,-0.03355589597339602,0.004064412834504061,-0.0033777772417734825,-0.019665034379330818,0.01465822527327208,-0.02790659263593017,0.04728445450613965,-0.05052659214101027,0.0988233503110372
FN1,0.0003311645407411493,-0.017897991277588676,0.06939987793940897,-0.05770928402119211,0.07428918140439958,-0.012395661855658857,0.08157810244586033,-0.005059181187592356,0.10745080246809142
MIF,-0.006749504248603449,0.06307330257505717,-0.03847687232260707,-0.001549367300215258,0.05967049763598131,0.09287205557627287,-0.013158603084386176,0.026150208939328786,-0.027972715264103668
JAG1,-0.024762016620331954,-0.04187093881825538,-0.01965837709237453,-0.062288160573333966,0.024619456720126227,-0.02684226656174345,-0.01936042209578089,0.025951574902683884,0.062493693134302315
NID2,0.045570506334721504,-0.015173947584683914,0.07943929185274874,-0.024966708093787916,0.14105233989419805,-0.005397315073562558,0.012143335084756884,0.01906210451896376,0.10588707960153668
EFNB1,-0.022501407914821213,0.014240271693944557,-0.009201966351343197,0.010931039961265144,0.10519252540077792,0.0013169877901720941,-0.04951565746775591,0.045051121173104086,0.06297397059760433
COL4A2,-0.04138970276618224,-0.056468868299284186,0.020491662574749683,-0.02771515658132492,0.13470667854716545,-0.045636378974445495,0.06623945967512479,-0.05455950699259912,0.12197080827766686
SPP1,-0.018543091354628845,0.016751091323516893,-0.027167396299647383,-0.025908550917265186,0.12584227930916975,0.030760221177218758,-0.0023830012894785523,-0.006010342762390421,-0.06873257278846814
PODXL2,-0.0382815746793876,0.006254432509113529,0.014774423426019657,0.09147685963515861,-0.07042179842104904,0.00527807569449408,0.02553760550177778,0.06388034924236122,0.06188850822797292
FGF9,-0.018679891281020114,0.07312689660951954,0.007307005074022229,0.0294289678183155,-0.046267438958842985,,0.04415081884776441,0.029481251996056907,-0.036759882687169454
ITIH2,-0.023748687313147103,-0.012293461920607958,0.08217456480620197,,0.07052814607820648,-0.06336834360598922,-0.04039536803424564,0.024338317213795594,0.03965479178553441
ADAM10,-0.005096153928910007,-0.028231183574191222,-0.05523487467480565,-0.002480369086345649,0.009892414185363784,0.05939067443383157,-0.014003602167130617,0.022709428285955142,0.03875651533937989
CFH,-0.03633153873244596,0.03645319361776374,-0.03727238197228194,0.02567578216214617,0.10766058133486797,0.03945211155077218,0.014585817408009214,-0.008367556607241188,0.07921765508874563
COL4A5,0.041858713202732226,0.038500329337730496,-0.002307257248392481,-0.041711345053937574,0.05203332463965658,-0.05535581518189416,0.02797593160989398,0.002153888092263343,0.0670941679542012
LTBP3,0.0020633489554606507,-0.0045880242470022784,0.059316114980835735,-0.048605881779409964,-0.002601564848425113,0.015325435385376866,-0.014164332472209388,-0.058051762484287804,-0.01830745976049948
GNB3,-0.012124485609257767,0.051038064219019366,-0.051137151882744765,-0.019206798301629465,-0.04717141761998712,0.13696954192105854,-0.004869767322739501,0.08031612982940288,0.01148326307275596
COL6A2,-0.025078890619557398,-0.07231828114736284,0.06375555900089133,-0.03488133979061991,0.14515968640677857,0.05545591865064165,0.047651463611683306,-0.056102284959060236,0.10195902745493302
GDF9,-0.02005463256691208,-0.023724720162489,0.01379896829612927,-0.03536763384540731,,0.022314368666096266,-0.028794252971459985,0.03516087805107124,-0.00843707622161742
NCAM1,-0.03700911073659196,-0.061857631594341746,-0.02865837812765504,0.0696814549959772,-0.010042006585891166,0.0535582723311922,0.011915797271174599,0.06879513137412356,-0.0596916662762235
APOC2,-0.025773574174999085,-0.0008015954245384765,0.037349312738928074,-0.016667461629199957,0.12026534942498945,-0.05924678522513766,0.013119650587417223,0.006687268595943417,0.09760919584692293
BST2,0.0381046269775721,-0.021362103004897895,0.026313022623953304,0.022997292324366134,0.1452020266259349,-0.01891173563581132,0.015904009252329234,0.03378526851202573,-0.012174845603410913
COL5A1,0.06214977238902557,0.02355016032931467,0.06056727695340135,-0.06803646446274478,0.014486741968309317,-0.016370573907215358,0.017126514270725063,-0.031861343569004504,0.07689627834074325
CALM3,0.016492461934160176,-0.004173323060258415,0.025403837624512152,0.06060912905357441,-0.07463078315323923,0.010975158356872062,-0.020991014097225428,0.01696854072816673,0.022570769024839298
THBS2,-0.010029837338968485,-0.03718064098059627,-0.04551658778627943,0.024170132684227512,0.02307047898393119,0.022837386337952733,-0.043944997250379765,-0.027585775808197037,-0.009927843855610947
SERPINE2,0.010913056530719369,0.03144366312385293,0.015879357821460403,0.027180729707828442,-0.0415015871911872,0.07694154294699403,-0.06536902581903689,-0.014016736365224651,0.02445549578513201
EFNB2,-0.0013911662106994168,0.017233563460502456,0.04088736692019424,-0.0158484002246503,-0.019698096717389143,0.03510163331578996,0.0010670491091638763,0.06983893111744484,-0.008367857871230157
PROK1,,0.015663266192059364,,0.18237362855018083,,,-0.014041673847114328,-0.015612750176644085,
MMP9,-0.009315099068679273,0.012645711800510537,0.02910738533323349,-0.015838264879477176,-0.028131077718588405,-0.018072002615364083,-0.0002513860033882265,-0.03248383196579224,0.11715834029749314
NPPA,0.050182336643150145,0.005948468578301975,-0.003503106533114284,0.02388131943355159,-0.018655738201871462,0.04456451024387131,-0.02956940897762856,-0.05275253548130032,0.04833697926375819
APOB,,,-0.012443412858048591,-0.01924102140275455,,,,,-0.0016277519160793612
C4B,,-0.01569704021040974,,-0.01246046872443467,,,,-0.01927394121925446,-0.005409763260482043
NTNG2,-0.043725003114424774,0.0090136630636872,0.015607678786570047,-0.005866018330859577,0.02796687581672978,-0.060409611824928724,-0.0017253777502514325,-0.03702200928321984,0.10423388656499794
LAMA1,0.024996738846368518,-0.054613870252711104,0.017498656960632877,0.0019458240279505439,0.05878831012903,0.0596154986680069,0.05976284970341229,-0.001917259674868262,0.12792428246027454
UCN,-0.02423508111584021,-0.01688077407435694,-0.02084605042464492,-0.028214048496419397,-0.012995628752175338,0.08771465428959323,-0.011672833980793584,0.005200484834578698,0.06164764470002957
ARTN,,-0.01561613930543441,0.061153134262798614,0.01987227894741298,-0.02423528582080348,-0.029949408179688837,0.00802852948162491,-0.030123614395861604,-0.023548167148069486
PDGFD,0.014142908230003037,-0.05320099809529095,0.004369596420182392,-0.0056741265517325145,0.07090524190713966,-0.07515259867373818,-0.002020408483851612,-0.02878365562221645,0.09863638450811689
EDN1,-0.028701118530823234,-0.023264994720001524,0.09772839157220238,-0.021542223342315148,0.038179652438044144,-0.030267606619080675,0.043497967194705674,-0.041817361499513574,0.08431068952533843
ARPC5,0.026837852463876283,-0.0022775688076688855,0.0021364701153700053,-0.04898167069624087,0.10838848449765524,-0.029443512908287412,0.05854387301952675,0.06808489879996868,0.03976871592583345
GSTO1,-0.023298255945003274,0.043478250624001354,0.0004729010448161986,0.023100809691511015,0.06910572393835869,-0.030962483208308696,-0.01026099305312006,-0.037199107652739656,0.07111785689298193
PROK2,,,,,,,-0.012201116756623017,,-0.019449549440706447
SYK,-0.012466304178330407,-0.06368132894932227,0.01198035127850784,0.030550824835577223,0.16317079101427007,-0.006973279838385663,0.040894217311233994,-0.05155370264378093,0.023904128285556478
CD40LG,,,,,,,,,0.06760243558851267
ST6GAL1,0.01613357518856653,-0.01725594542892996,0.0002565143647990308,0.053300802959462,0.05599038143774994,-0.008240790972886458,-0.058576221844103285,-0.00725666624146801,0.04572843027620054
WNT3,-0.02800938189458142,0.012718811840318946,0.009477339651537223,-0.004442135412836486,-0.05990319181257659,-0.036293350649621726,-0.048556857820844006,0.05210816648659959,0.01439757636295248
HSP90B1,-0.025434319844686405,0.004434656873343099,0.00914725908594934,-0.051321586020313746,0.08261550238980762,-0.09142875251014375,-0.029558643357922767,-0.056117518895934096,-0.016669574061917377
ZP3,-0.05339497056069052,0.009822454344103681,-0.028964089592004208,-0.01563483194715829,-0.02160908397280776,-0.05015882977304299,-0.022645762101982183,0.12522801463872346,0.027786232518509424
NRG2,-0.004206390695263836,-0.004695061994678834,0.10359572789810305,0.0025616171318050855,0.05538239181321356,-0.004461579204381762,-0.04034830231643584,0.08714225065774299,-0.015311151940794306
MELTF,0.013698563716483352,0.01167477679041588,-0.019868253726465352,-0.017052366850313132,-0.024279582874362556,0.027010907949247702,-0.01464690066823247,-0.004580325707789722,0.054254176682322616
NLGN1,0.0052465767542635945,0.009950393593594916,-0.03744209042085839,0.002741611104227639,-0.026356604507898538,0.08620270981020423,0.038977789149557455,-0.010985835949156602,-0.01467111665852017
SLIT3,-0.023748159294900623,-0.021549011742228476,-0.04901521086579101,0.03426384408326343,-0.0601131360112528,0.003521084152106125,0.03788332053193596,0.008672479443577626,0.061977744909402
CCL8,,-0.008131110594145442,-0.01622883704206894,-0.02725370474774637,0.1560203356703818,0.10332891284283477,0.0664192849659255,-0.033641605296455906,0.022671440487908878
S100A4,0.01924546385710474,-0.02042115996847655,-0.022109271901772705,0.014978467716173425,0.07496863561939698,-0.01613021505945438,0.04944746273532338,-0.03236769697509522,0.01558164602253518
TNFSF13B,-0.013513328672698985,-0.04894790496882438,-0.02269918283761784,0.03248528057411773,0.07088509568432338,0.014060194675255527,-0.010475257658999034,-0.004960135491597679,0.0181893339667855
HSPG2,0.05138690355804126,-0.03991331806944202,0.06596428078515659,-0.058836924785518836,0.08880916528377741,-0.0018550926944779932,0.025237910200867866,-0.06210877530632872,0.13986695750784933
FAM3C,0.03966779764414772,0.060358522946587875,0.028803970569007863,-0.04768057806958046,-0.08200498919076565,-0.06942255865384166,0.022228329141133867,0.06762055376830865,0.013477697456255211
FLT3LG,0.04700092661637951,0.006221526451288543,0.029486947262038755,-0.015778826173782748,0.09926869644698835,0.031653098033081334,-0.01878923531887848,-0.04229429247239459,-0.015800300837814765
A2M,-0.005495449957788736,-0.1080384402560387,0.006271404584004503,-0.05479562495434756,0.1365311031582875,-0.011769471975169815,0.02481210843861607,-0.025998424510739443,0.12104400398505806
VCL,-0.040718388724252964,0.03155142223848817,0.0037104994711707174,-0.05999506246613917,0.03417614907711764,-0.021658574883845004,0.03282014751393858,-0.05556480385837891,0.06580452712209314
FGF2,0.006941756817864144,0.0038402310046902555,-0.0428778669714741,-0.03856262192371308,-0.01250873399219163,0.03157022281738581,-0.05568893366147753,0.030571585469914273,0.030041958138084423
AGRP,-0.015602698613605002,0.058764889420112786,,-0.011243784223832437,-0.01812072914456727,-0.03580121762809874,-0.014467022067969359,0.07878897880064932,
CNTN3,,0.033214162477348375,0.08199639320622594,0.119447273817614,-0.050871130944693484,0.010654967758360962,0.08655890960064973,0.06723923348117251,
RNASE2,-0.04508026825951641,0.010826273857950878,0.02109501826589589,-0.0037128368048943115,0.11666304488434455,-0.02516730142003694,0.048112458131248134,-0.06855458775450314,0.01725804757072519
ADM2,,-0.014089304326646058,,,,-0.0046540731179382285,,-0.020469133065341448,0.05309902930260142
GAL,,0.05615115338154242,0.02141297130024399,0.04350667684893,-0.022115780772329716,0.007169975217234285,0.03193603109646801,-0.020634695552910802,-0.021630312332724225
CXCL6,,,,,-0.02229152992478998,,-0.025608020835248744,-0.035765494672936854,-0.03961536883808215
PDGFC,-0.029283152787730613,0.015381602934364462,0.02021483881753137,0.00878940344003105,-0.01932972184028961,-0.04438318431945194,-0.022519956395070057,0.000324972421670574,-0.03665154549830324
COL8A2,0.020859299033383204,-0.033120012105575934,0.03829628431069387,0.028962925543291426,0.07486621649178078,-0.01281687208136734,-0.04364465376902432,0.01650361803355115,0.04088828897222763
SPON2,0.0846870379067125,0.05471373796988047,0.042464959972897065,0.01366964732743461,0.07883622670936657,0.05475574966833823,0.029796465409654704,-0.03506896060986197,0.11805843128116969
LCN2,,-0.013820048834217972,,,,,0.01235470731189562,,
SEMA3D,-0.02152810359454196,-0.021733302029640664,-0.04379952914825736,0.035760480222289524,0.041596597819886665,0.08577070765701884,,,
BMP6,,-0.00984368407137394,-0.013813096669490819,-0.010273965329865103,,,-0.025558266605094596,0.059307610062513304,-0.026908998479219796
TIMP2,-0.019762424573812058,-0.02999277367604904,-0.01096407435617808,-0.025103205834315793,0.0800471399982093,-0.04220765257845709,-0.04286629968834848,-0.04749912288229811,0.05425333742789194
EFNA1,-0.018603625541933285,0.03585299210102892,0.034270558553287075,0.007250378750829106,0.1335076488465262,0.05940955468612865,0.0498115499706713,-0.002611543065266432,0.08673096666798656
S100A12,,0.039581477293121586,,,,,-0.015482209262078777,,-0.023892917452841028
TFPI,-0.015858821897429765,-0.01943988848550483,0.035125313809150564,-0.017701022607231876,0.17657139373939304,0.00564421370988923,-0.0432398228299767,-0.01782093798309649,0.05174245142786194
GPC3,0.10696612603381508,-0.014266229291893875,-0.0182264715338687,-0.013477034607531989,-0.0194326546839932,-0.03363200418758479,0.052804265370521374,-0.028425759891015773,0.048496506625859664
NMU,0.0021815469967570397,,0.09747288384845693,,-0.02464875229099665,0.027093310885725135,-0.05119702665131079,-0.03129292915877102,0.034790345561012084
SCGB3A2,,,,,,,-0.017522531170137853,0.06974767897521743,0.025876247187842604
LAMB3,-0.04284882169629989,0.04242707386635869,0.0028991197839723045,0.028803699041440037,0.00024083199145341546,-0.10167201776972801,-0.030379509888413113,0.015998862370696695,0.10746648540141567
LGALS9,0.016216041461779653,0.025895989322810332,-0.02135163154629022,0.025166030193092128,0.05715465747988562,-0.030235940954734596,-0.0492984910811649,-0.038282719497975716,0.03902727420034505
VIM,-0.04558196944985676,0.0009483948092483124,0.03856336498414957,-0.07477281264616822,0.1147803399887299,0.12720680728754463,0.03205267100406475,-0.07374958132124475,0.09364271288633086
PLAU,-0.009080861787688207,-0.0668079944952398,-0.03666768305755946,-0.014721457680970275,0.11254145182989218,-0.03459958893841411,0.052898641986585886,-0.017284422090535132,0.08622881835917709
TGFB3,0.015945733900394714,-0.045656602098328725,-0.013625855696673217,0.03920960603714499,0.0628466381580525,0.03000268152013593,-0.01553989301568161,-0.017887901209038916,0.1206991854373758
APLN,-0.0422987829836658,-0.0036209228728983703,0.07048658782997777,0.022601890634827437,0.08644920688985752,0.04450115532796477,-0.0759837436570913,-0.04929445234807482,0.0447787948796107
SHANK2,-0.0184758947535988,0.09835722828749492,-0.035533442600271414,0.06027743181449827,-0.08480547451110644,,0.023639206472959445,0.0163743944705055,0.08452739241947559
LTF,,0.005310431603608826,0.033711515685290426,-0.03295220735774407,0.12841133548540026,0.013265648540568411,-0.03663025258183984,0.01958408052933701,-0.013546623772920572
PYY,,,,-0.01277335357465853,,,-0.020459281585503683,,-0.013165717753178173
PENK,-0.016075854444538046,-0.013967732979949582,-0.053460545372990574,0.029553628561954714,-0.005464272990415224,,,-0.021603858495134676,-0.025971853194853997
CTF1,-0.018245219168855416,0.008443752800724267,-0.0316128302790503,0.020187549051271316,-0.019796015594999425,0.05271192322851107,-0.03176167943123814,-0.030395100713718086,0.06659439606545106
COL3A1,0.034295130831957364,-0.05722773905661428,0.04051327859086306,-0.036276268732136005,0.16079129539403264,0.015910629213069884,0.04137186921324204,-0.038263655216811215,0.07446261156150952
S100A10,-0.007987224482616876,-0.015159278632927427,-0.0029010463735252303,-0.05979823597435372,0.09560049339679895,0.12119515730738556,-0.007002395446187513,-0.01944824580898822,-0.09854750442954228
FGF13,-0.023911420797599555,-0.015768468863524673,0.01907241670324847,0.020463568030965027,-0.042020410570056864,,-0.020792167148248168,-0.003855232681524427,0.08318781981423964
SEMA4A,-0.026254896125433816,0.002256677004293919,0.014693767998182916,0.012406169825430946,-0.057659198060919264,-0.05222646079819095,-0.004723479602948505,0.09725801219044607,0.05032424566687351
EFNA4,0.09040139819827277,-0.022049542567254873,-0.049391580768853555,-0.03698427752381552,-0.032764730013442496,-0.0098279852806835,0.06097403176346007,0.00020418664810747716,0.0559881593181162
HSPA8,0.0394575466633763,0.09710511952982151,-0.02138240824018675,0.021297444088394093,0.012065611789158688,0.0012340099549480949,0.05726807549231866,0.04068274649245822,-0.05098047023246653
NPB,-0.034653619383608884,-0.009843685017178892,,-0.015235461503763177,-0.03774568552108868,0.0308777162514152,-0.02362275411688907,0.061267228633624216,0.04499389418756218
ULBP1,,0.05102174961576449,-0.01636886093867828,-0.015668174260279215,,-0.03580121762809874,-0.018878715044871593,0.12701421328220355,-0.027331215702350163
SEMA3E,0.02594300836998931,-0.03624045060044625,-0.016249308502003845,-0.035413105093988984,-0.03325357727758344,-0.04030622247683639,0.021167467396024164,-0.0023262726792010377,-0.014678024196282412
FGF3,,,,,,,-0.029459810647247477,0.0020189449192539967,
ADAM9,-0.059325887236890085,0.008332083913030364,0.001977512035015136,-0.014308623364043958,0.1533230031651367,0.030719043881788692,-0.004801552331049962,-0.061302341484700144,0.018401821572230415
ASIP,-0.004179171577984869,-0.009067745724281177,,0.06426112274046683,0.04818859231004966,-0.09407699748570206,-0.003810331386972321,0.0462338970435156,0.09651603656466176
IBSP,,-0.020677621022858462,0.02204065001535959,,0.12389350790295121,-0.052831807041587665,0.0015444859544914173,-0.07408712470582637,0.07935170237312426
MMP12,,,,,,,,0.03360715527329102,
FAT4,0.09175723996847147,0.01779292403379729,-0.009697188318386946,-0.020759715736678813,-0.0030711862235359056,-0.065241949307559,0.01193283101457175,0.057884772291053564,-0.010198668333899477
MDK,-0.014505018637522363,-0.031310904606723346,0.0157741069129544,-0.06956617144089892,0.08917303010384638,0.014883517068081066,0.0067670246620715494,0.05257162072788409,0.0661215435909929
BMP5,,-0.014870398968735363,,,,,0.03051284519593617,-0.04803492046319264,-0.016852018684982956
CAMP,,-0.017612311099970385,,,,,-0.002219455098083091,-0.022228717270386916,-0.02837356304320241
HSPA1A,0.015526485914633558,0.07365074567058172,-0.005210775400414682,-0.03074038673414558,0.04558953036146284,0.05687312136293055,0.015861396073016253,-0.038057227608980095,-0.010659653203546197
SOST,,,,,,-0.04217560458294514,,,
SEMA3F,0.07037265293552863,-0.03356144592454866,0.06434177041058277,-0.019560062066654414,0.10340299532230608,0.03649101562385094,0.04996350500335418,0.006113679137971117,0.1874268537180691
ARF6,-0.0627468294592939,-0.003212514983885178,0.08662395628846546,-0.05128211267873692,0.10814741454380827,0.06797895708360875,-0.04128942056863365,0.013094409125476785,0.057052691097437394
IL6,-0.021168375643045953,0.010225554811531595,0.06783548447335655,-0.01889683296640013,0.1501211070083594,-0.04982410661204277,-0.03867701180057504,0.004757374264499157,-0.006236519789311593
CALM1,-0.006972603860920999,-0.023299763430989183,0.015399129860924187,0.006158336653152568,-0.10574535686125756,-0.04125513870575925,0.04794611494871812,0.023632945770207983,0.069215531917446
VIP,,-0.015371163716641758,-0.042934720860618794,0.0673861371755503,-0.05190511535518292,,,,0.02592215841635621
NMB,-0.0362547924390781,-0.0243889057211368,-0.019446613255993166,-0.013005458937547981,0.0371361040493063,0.005594713201408704,-0.004672569786463408,0.02344262545254799,-0.05010950440595101
CCL26,-0.024073730703417107,0.009612582081242011,0.016300080558223354,-0.009484823644045274,,-0.04450318627354289,0.0034380739187842803,0.0003778477182084566,0.15480069720124864
FBLN1,-0.057226788295607144,0.005176546940003611,-0.0031015007393050144,-0.01942963402163208,0.0688247534133616,0.0031678347466407293,-0.019527757594859387,-0.05319647897766789,0.03474426127535681
SAA1,0.035588929603238735,-0.05186083687206337,0.06564512437498288,-0.021349469199992283,0.04957574077703713,-0.035894063301615445,0.04903324076181515,0.008537077408378684,0.04115844486269825
MICB,0.030329378097504106,-0.025896746145673645,-0.000278656505297952,-0.03613616532268596,0.02886698661986833,0.007610974413129206,0.0554567071649496,-0.01941314761739728,0.07559653143826192
MMP13,,,,,,-0.031330218848156385,,,-0.025971842222699583
F13A1,-0.02423508045790227,-0.04927108171051008,-0.027240567907946864,-0.030818564243319097,0.1271506907255062,,0.047840325551532566,-0.06726308924290397,-0.028205637262529795
CXCL11,-0.003585074774703427,-0.0050981769179320735,0.014541554908653014,0.0046885521810892845,0.09785813827029186,-0.046598204547302395,,,0.01704561284514526
COL5A2,0.009374701749686016,-0.07255799038186399,0.07593574511053612,-0.04837939506427774,0.09530525406088125,-0.015344242651034765,0.03094327142526311,0.010305885732186503,0.11130411489291016
EFNA5,-0.01883494259900235,-0.022218758926084634,-0.03916602533919004,-0.012099048006700313,-0.052743769814317526,0.0042890090786117645,0.029195794412750734,-0.01122256435310363,0.030448253358306473
AREG,,-0.02257739691316036,0.08070981712380942,-0.02935712167203153,0.04291754267664764,,0.021380577778837003,-0.00897552897726589,0.03720734650965718
EDIL3,0.050426995564542006,0.05227385358099429,0.005869060391863174,0.028209211014520983,0.07170758121599534,-0.002391166602820754,0.012887733345474725,-0.022632783721712235,0.031818667491372875
