,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
SHANK1,,-0.02061224392917558,0.02443336521715764,,-0.014997041572882532,-0.014417252349297483,0.018250351461731335,,-0.015503241786508727,,,,0.025074212923249038,-0.03565506390115217,0.01629582777101037,,0.08141761227752095,-0.010779721324503546
NPVF,,,,,,,,,,,,,,-0.0225144831003187,-0.015212280030917187,,,
RAET1G,,,,,,,,,,,,,,,,,0.02069050492219932,0.0838220514328018
TGFB1,-0.0003898766455284811,0.0975082734143657,0.046666617456795345,-0.03582593968440159,-0.022530953831494456,0.09330357016795664,-0.03972962597353519,-0.009520114479119506,0.051275550368773945,-0.0774493439253292,-0.020250613603672273,0.11238064057168141,0.08132540850938164,-0.02097245914033543,-0.04925256430961219,-0.001779023797134685,-0.018313939681478764,0.040045236611165144
MSTN,-0.030067874383096466,1.8588227212818803e-05,-0.010909178107345634,-0.0021429910603086057,0.03238025319550891,-0.026022780097593165,-0.035137664774190495,,0.012584357432626108,0.17584565168070562,0.03930448606671968,0.018994517839507168,-0.0026431156990633807,0.04569759841663102,-0.03128529229687179,0.05285898525678601,-0.008644282144851563,0.12732701930068868
WNT4,-0.023105337487571178,-0.013888484817291697,,0.005564780966738444,0.0042977446227572165,-0.015135250340534165,-0.02733319759105368,,-0.015375176108529343,-0.03092973206783919,,,-0.034026700300861794,-0.03297380159709203,-0.01649144136873483,0.013855152223886523,-0.03941876492726989,0.15046823162686507
TNFSF4,0.03356027434547256,0.01222837558488559,0.013469127690018807,-0.03001301843759902,-0.0008312166100663708,-0.025896592893412167,-0.019073374511507667,0.036614363007764446,0.006401423655945285,-0.035830248479802075,0.05323147519249313,0.1702565625257536,0.01257096719735728,0.04458735593063676,0.03342138042317948,0.023409709306558366,0.04266328841988137,0.026893463763064736
NTN1,0.03369987978780324,0.03651391067542244,-0.024711121007827214,0.023924769275748378,0.09760552588545328,-0.03325452458681097,0.017384494860578692,-0.007796547889279994,0.10251669460637636,0.007814544982641194,0.09206586562022798,0.009914881524908917,-0.02906609816442445,0.0429197427099234,-0.013542436304242253,0.13321806897106958,0.020614790092969595,0.1427766953793776
CXCL12,-0.005545043117232878,-0.0322305753192913,-0.005424511612967746,0.04785140235104993,-0.024641130932955887,0.002667555790342644,-0.015982532638936706,-0.014719886312625208,0.0077530138041093785,-0.07682264082768973,-0.033702007620759165,0.026112850137768512,-0.04156728944433876,0.01618413437500738,-0.026171049844450695,0.005881877415748882,-0.015973434941783167,-0.00734108385113551
GNRH1,-0.026878501489970986,-0.04020512900207089,0.03809052100405137,-0.03489395909993487,0.048693660441261534,-0.022844558644084776,-0.0177905244095599,0.00662418796645104,-0.03828308927087961,-0.03889864881992778,-0.04586276948339497,0.08306997159914724,0.02125092526484477,0.025362396622348602,-0.022049312713000518,-0.02619072625274226,0.032868757199669474,0.0877534964916662
FGF8,,,,,,,,,,,,,,-0.033957096460670355,-0.020997339747891537,,,
RIMS1,-0.03621411354383085,-0.011748785598186214,-0.03724886916610771,0.01636922695183706,0.01975685932181549,0.003452530500418843,-0.04570685351941417,,-0.006386685025507255,-0.035249122648075316,,-0.06410621471635727,-0.00799323585651348,-0.008521266048641282,0.00919884526393868,0.022906564781155027,-0.0050088461074349905,-0.09637446277066646
FGF14,-0.015986488121709705,0.023488003600637856,-0.033610928942181574,0.02891032540704003,-0.0038245167599033876,0.004088637863961112,-0.029587347921722955,,0.050972053968521315,-0.015305077053635404,-0.014685444288101986,-0.08926273117961331,-0.004068017085836744,-0.028837855766040803,0.07411910815249087,0.046078547065086385,-0.03182225466898236,-0.043747279091725426
IGF1,-0.038785875238835796,-0.04452376625007726,0.038118552552672796,0.057275553210955205,-0.04303927084313177,-0.014829207773666538,-0.027548826325877643,-0.019334285159210166,0.029677066285510714,0.05767362499017443,0.06445867978980109,0.02314907429189822,-0.020304927738649056,-0.0209583603064305,-0.05442394330568885,-0.056513442121735605,0.022030666917544937,0.06263375775494155
TNFSF10,0.0019201045308433042,0.013521158653693952,0.04361869025586522,-0.013065023801228969,0.10655769505149532,0.04120612145250448,0.02460956002168195,-0.07024581148822165,0.01764019503034889,0.012579196148075532,0.026198326342884333,0.08672234845440344,0.010887066436724477,-0.007186234456346471,0.029603118139805856,0.06724651542976488,0.013980984464176956,0.009767482655874923
GDF5,0.01620111556744057,-0.0055859979599071725,,0.06191643031626317,0.0004116988721461011,,0.007268896086405871,0.10415528828671426,-0.011256680899672269,,,,-0.010174967404648072,-0.04476444072964432,0.06026419869668576,0.0012793076369824728,0.02121777093908354,0.05288735570692367
CHAD,,,,-0.027000913514152517,,,0.016248062620205523,,,,,,,-0.006177355866662409,-0.024464498898054174,-0.029120344151043212,,
RGMA,0.02690999579502766,0.025628456159158482,-0.030257118458766268,0.06060892349542234,0.06420814506722866,-0.06821538181872454,-0.04981900235261823,0.08111414724721018,0.030483406293449172,-0.03409924848696042,-0.008106938234999982,0.04656843676330536,0.009393361565582764,0.05048011915571142,0.05151703846940424,0.1102268016390811,0.04040234527275278,0.12504264961312875
CLEC3A,,,,,,,-0.026009710104509018,,,,,,,,,,,
WNT16,-0.0331688071655586,-0.0013989712929909127,0.01797208414433599,-0.016613199426281266,0.007312168058430659,0.015099937066353195,0.08912949157585066,0.009032086661314864,,,,,,,,-0.0030818028016179003,-0.028999562864645927,0.006411255166011313
CX3CL1,-0.014975175813083424,0.039245629052792906,-0.04879264558630482,-0.019613354859005862,-0.00525669518846405,-0.04311403303217583,0.02902857695697441,0.06361330750063682,0.007804254339405651,0.04433810185484183,0.0932350317818996,0.15488533159120527,0.006252913474714493,0.052128670928560515,0.04569652754576192,0.09387029103620599,0.0858215777640684,-0.05883611590903188
FGF1,-0.04433562191265608,0.03484136776095471,0.0006877914494900961,0.039174799461469144,-0.05111035372489772,-0.031219814448626943,0.002907819835477122,0.039572013789703916,-0.030494569868600645,-0.03404620462661443,-0.08725872121244375,-0.021589735633889457,-0.07132321877519372,0.011146613836752663,0.03131716613502676,-0.07199060988500444,-0.002778686240123309,-0.08431259504379653
ALOX5AP,0.012348597508629024,0.004079251448352697,0.03635810423174853,0.015433385876310884,0.045793824408829044,0.03518191519163753,-0.020893070846530814,-0.0017214011449557495,0.11038015699034028,0.016703950339755125,-0.04555446149986584,0.07581823035869878,0.0001790250239153861,0.02451043059790378,0.01610746452427356,-0.04263273656495054,-0.0013885840994176475,0.07228735371576445
IL1RN,-0.004809500157213042,0.013873135084955059,0.028228219421471263,-0.06584471783622955,-0.016009922619954983,-0.005235638939001147,,0.011961831051908702,-0.012089327314979522,,-0.05705081371543118,-0.050900918646584144,0.2669730472877079,-0.008333155610085683,-0.0379588996946873,,-0.009005965208540835,0.06738163756117811
PCSK9,,,,,,,,0.08373197155278311,,,,,,0.002554551487582533,-0.0161292197640792,,,
NPW,0.031474142432979656,,-0.015489252024486843,0.09191100961983162,,-0.013664486383837807,,-0.01646407478086946,-0.013464878493053278,-0.03221391142814197,-0.037380143639883325,-0.05389503307531153,0.038959320541715164,0.023820238781686178,-0.009507170898929274,0.02849547528444772,-0.054097519041401025,-0.016641695308377696
CXCL9,-0.03042486184364634,-0.05017364580893641,0.011635546068348946,0.08435458312540889,0.0003870157286361297,-0.0265848485449072,-0.00645609533165115,-0.021235155402135983,,-0.03996724827024865,,-0.010469673929563711,0.043475375606123856,,,0.03308930292778155,0.07639349189722458,-0.03689312187936924
ANGPTL4,0.030048619245604098,-0.036591730781091625,0.02688607269420149,-0.06810312337921698,0.013927547920765454,-0.027457240925653437,0.051052341724296096,-0.061667872515246684,-0.014912638408611975,-0.07638518945971333,-0.004687596673665535,-0.09851374466535058,0.12033288783465015,0.05148978409531636,-0.0434828469492685,-0.001635993081488691,-0.009143953722129936,0.02037386087127325
CCL11,,,,,,,,-0.016601588254499765,,,,,,,,,,
UCN2,,,-0.01860434368527002,,-0.01696518242102993,0.002014386733523283,,0.045603352084298894,,,0.002771232420606645,,,0.08050564666305822,-0.028017887840529297,,,
OBP2A,,,,,,,,-0.013279894969434098,,-0.030270048392940476,-0.06450572845341147,,,,,,0.0676501721180127,
COL4A3,0.005734440619256003,-0.0019393963123780769,-0.029727985279483102,-0.02661600175988024,,-0.01996491129166195,-0.009994870941537448,,0.02927254017701105,,,,,,0.0498125611587477,0.17431897455788742,0.016336425487562336,0.03086738090960128
NRG3,-0.0325000338777315,0.015303393565655752,-0.034914001171547096,0.021763825259424288,-0.023433433891016417,0.013989868450904814,-0.05635805960720655,,-0.04090372976549476,-0.007180246618090494,,0.015699404642896448,-0.03813387480033003,-0.014659234043917543,0.04630409209378885,0.0702359128499229,0.06951378169853564,0.016918346512631733
IL23A,0.041613608419975925,0.03739085311377461,0.00010530135994316683,-0.013099132472739475,-0.02075419449962292,,,,-0.018549512643431267,-0.027854608788681463,-0.04946587135999659,0.02611918533544683,,-0.019638521525695493,0.05725380104836136,,-0.043718671712027896,0.03053714845581765
COLQ,0.01492256009091891,0.01626874912458257,-0.008853073415990563,0.0951397419160194,-0.01770154763225107,0.013718931870184609,0.033484802324188837,0.01799414304793945,0.029880277093535444,-0.03466000043914249,-0.047171146439268466,-0.0021389544889613542,-0.023768268672438062,0.06208968993982056,0.09265702228000934,0.04925073427676189,0.04222849779060419,0.07037695511899823
SCGB1A1,,,,,,,,,,,,,,,0.05936512546568691,,,
TNFSF12,-0.031080795152856583,-0.007910151778702447,0.00047338187051405167,0.0516728786645,0.0182527579242351,-0.00537313125592223,-0.010762643678258564,0.06885627140224013,0.05913759348077847,0.06085001648393445,0.023755683646132113,0.05254036059694506,0.02257111663962018,0.013905924243044956,-0.018401347983943165,0.10432973577386882,0.026556738421078672,-0.011202979707776638
DKK2,-0.013746617398742354,0.00467278706962423,0.011663493874462855,0.02062624012012333,0.02274715940641226,-0.01582321908971211,-0.014092139022657489,-0.026346906286891486,,,,,-0.028899700676755524,-0.004992804689095248,,,0.052307723469783074,-0.03562614631003149
FYN,-0.026096585945012987,0.010310776329418861,-0.030861375408315374,-0.010198992695931011,0.04957173813074979,-0.049592779261986644,-0.07405689856491088,-0.005427207440363074,0.016756687684040848,0.008554446891118743,0.0037524170245934883,0.03643128999414413,0.06024730986406997,0.0024287019998449543,0.05323375960940112,0.10003695924122236,0.10461657818721377,0.018161676746657716
ACE,-0.029815736387749495,-0.004389417296850027,-0.027650499539635918,0.03522394523685741,0.025286310027065422,0.003537606106328919,-0.021369330686654617,-0.001323153374936183,0.12280606058556252,-0.04423382181603825,-0.014453900057729653,0.0665554093727819,0.08019321181424413,0.019062914665539995,0.033714620695390454,0.10304608912261957,0.0911876073467739,-0.09756174801071184
IL18,0.0017369516404045946,-0.0017413996955202018,0.007867336165816143,0.05156302621283704,0.07318413920259223,0.0025830409144034752,-0.021572339570794963,0.008980013742790074,0.04697827538911015,-0.0328446865270714,0.01434123585318461,0.02997523620438032,4.890103269987692e-05,0.023566368040518225,0.0523854114871314,-0.019969154422623474,0.048523818466778786,-0.012934445425860268
PPBP,,,,-0.017383808405273357,,,,0.19969885607658236,,,,,,-0.024045481000893897,-0.019093327634110337,0.071122488773989,,0.0015296964859472081
CCL27,-0.0460164327716199,-0.015090151409302761,0.01048542767947852,0.005691490739565725,0.06403913161267161,-0.009956790421085528,-0.014516930712153767,,-0.02211908752913851,-0.02785460805740535,0.12487329204328189,0.058480931702673836,-0.05201218821216098,0.013004520820668523,-0.03355047276627226,0.19711028852722193,-0.0011437217198916564,0.04257022962806613
SERPING1,-0.0015977587526463206,0.02860691487202535,0.008269310802600793,0.04561683180293165,0.04465194430781699,-0.017156142710676423,-0.024045813472906206,-0.009863019907304427,0.06130017009911712,-0.03568609768007002,-0.09977440192604575,-0.015944063011292663,-0.009818564507036422,0.0936434688793395,-0.02613673171581319,0.10082268733681393,0.006252693891302273,0.08138190895192572
AZGP1,0.031035291323821775,0.012933078010985227,0.021751856757627343,0.0012766461999477318,0.0549960456952021,-0.02393323255837875,0.002933622819401029,,0.02956575438141717,0.03940551376947918,0.0390125975835808,,0.034050358132091556,0.040770612621845975,-0.014763552484826211,0.1344685068457152,0.021962233477392862,-0.0386580176662821
INHA,-0.046016424563296666,-0.01745499937623304,-0.005418828100057296,-0.015251152129984246,0.0620127293106901,0.04289320411741519,-0.00891001279229075,-0.022836673201453942,-0.02970737233863673,,-0.008900889601933352,-0.012260225312064678,-0.009173898340629127,0.10218799346951205,0.0018347137250057967,0.048578262463251164,0.03747939570794049,0.035440166406849695
SEMA3G,-0.029343355090981096,0.031259539485585006,-0.0350739624284419,0.018408536257041384,-0.00952008580736154,-0.02447507207867078,0.004885665582421059,-0.01830391025232234,-0.017204291515075437,-0.0437278408779969,0.06468567070134328,0.005121533816380182,-0.024028558188110553,,,-0.004978891080426737,-0.01552097776739364,-0.007478875322470217
COL6A1,-0.01947560938804562,0.003388985330047326,-0.030851369115599374,-0.016274384183656173,0.07750886003591226,0.019600688182290684,-0.018056751969368203,-0.02099581213085706,0.04575312318522192,-0.028589124217243893,0.058435169205838904,0.025793717024067006,0.057385160514955146,0.03102457240562016,-0.06484258881152032,0.13813395214402624,0.001388622154272192,0.04532211417569589
FGF17,-0.021242450933688945,0.07088965227132264,0.02476587381008802,-0.03123505297876614,-0.0249861153400016,-0.02242186043905187,0.023786476312080775,-0.014098637178960033,0.0046443322370948135,,,,,0.04033034077658254,0.017143447313508815,,0.0002648200399414955,0.038246423658052586
TNFSF8,0.1254102470515005,,0.0628604195287118,-0.0173838038992845,-0.01600992275672633,0.07363916031799599,,,,-0.03406237679399934,-0.05159598188138225,,,0.008544698405358554,0.027869230105384935,-0.0036569720227549846,0.019371989153323662,0.03769401325678489
FGF20,,-0.006107258136366933,-0.032145316375855125,0.016967455718382592,0.050533836152098666,-0.019358416232173357,0.01247930576488976,,-0.014719442481737847,0.00729817689494914,,0.013742277978330296,-0.02843495468653975,-0.028371927153525985,0.0016747701954521212,-0.02319977977372976,-0.049671106643494306,-0.02557323415411773
ICAM3,0.005716077481142689,0.003548029096895043,0.052775656742737084,0.001409104539037071,0.06319106328010778,0.06639550284832632,-0.018606813571070264,0.007027490429961833,0.025912390583875726,-0.01885549924184999,-0.09683166220348983,-0.0020424967615077293,0.003930356728703371,0.07466000822334909,0.06445567234632206,0.09049903160274907,0.051694945915813764,0.07936438761842021
LAMA4,-0.01317134687885516,0.03486840113118854,0.022750072003388584,-0.009276359427601213,0.009307930868676543,-0.023491198311372086,0.04021121938844779,-0.04048511515859396,0.11633145665882526,-0.12175655903217628,0.05042265414935116,0.04721308445623561,0.028440069481905455,-0.01928454919016378,0.009101678181504608,0.10603324132663636,0.044983726134852325,0.02447672338874656
INHBE,-0.025261948057259648,,,,,,,0.24281883901854492,,,,,,,,,,
DLL4,-0.018972270097140344,0.03490163539333499,-0.0073040213149881,0.028881298259008165,0.08859662491757675,-0.04717380113344164,-0.006129497724560179,-0.036909013799874914,0.08020108266813021,-0.025993139814288354,-0.012751749555721075,0.08456747491090524,0.08911910919975531,0.016093005993251454,0.018535089643402503,0.0906048262796386,0.02827710835694139,-0.010705308088065687
SEMA3A,0.08445163391917052,0.04590627157449356,-0.033946924554744,0.05046426469147102,0.10478011008863886,-0.0329843519516893,-0.03610053262241877,-0.04286157611616521,0.0042604204473117215,0.09068910467083634,0.16567419100473235,,,0.04098498088331268,0.02777894748926042,0.10337523974912605,0.03455122689039077,0.04864738860412378
RLN2,,,0.02320799954441431,0.015605985209326127,0.05239826918988632,0.1135844339611046,0.005590190208702839,,-0.011596590039276385,,0.16470752074676023,,,0.030149844516868946,,0.012090756245491155,0.05664417657588783,-0.012441833372381549
C5,0.0672490611612367,0.014514624527653647,0.007466322540910936,0.032571586802997904,-0.0017849232529460266,-0.026612356639687914,0.08350239784830085,0.017933329028895956,0.029439230098602814,-0.09032139699612973,0.057959957920328056,-0.05279112282860737,-0.014793846293423592,0.027642585049939654,0.01458966440925953,0.016654791119862507,0.06703957872179248,0.08427952947412717
COMP,,,,,,,,0.06073012740852855,,,,,,,,0.005910996209412986,-0.030564511408728453,
EDN2,-0.021721557700963966,0.06235756417897873,,0.042347619681524076,-0.02188160181321327,0.02010912805736872,,-0.012938798977064027,-0.03056242400201179,,,,,,,,,
C1QA,-0.04881955456326422,-0.04222828456918343,-0.007967868071586547,0.04206839696906892,0.054213797721908465,-0.010858629661489788,0.01935735146348395,0.036112646541833646,0.1548084014413534,0.045605396311429396,-0.005205288207461549,0.1042065951460477,-0.007981184094381037,0.006358615999600133,-0.026800042455387783,0.06455744962606742,-0.036833188831435416,-0.05354004089266274
UTS2B,-0.017271605131679277,0.057426954810439086,-0.023950731846879236,-0.01906680514408131,,-0.011125453381075808,-0.00313258646601533,,,,,-0.014980029154376984,,,,,-0.023760681424174184,
COL9A3,0.01771625792704945,0.03020246711659322,-0.00995004528836958,0.0016143396928821154,0.0976554049436964,0.004149429680938834,-0.019858085974930627,-0.03307351268496723,0.01811803914588031,0.06487155350398148,-0.0183301674532414,0.05972654703081395,-0.10177950777733859,0.09241835484533177,0.04062320927994816,-0.07021338843612474,0.11855202827636592,-0.01416921680566571
DLK1,,,-0.024414737189415475,-0.015529150977658057,,-0.0343293231427516,,-0.02056500106367178,,0.09549404820140424,0.1312346364485805,,,,,,,-0.04469468125265866
HGF,0.06046734097493271,0.020757190126703778,-0.015581134671212816,-0.004598044627672934,-0.05663553069149242,-0.039326861722078964,0.015144116776226641,0.015327617445561544,-0.017662895452073165,-0.09183756390555486,-0.04354943018009245,0.02325654855695536,0.06237794695110396,0.10289472669499507,-0.04894092787626306,0.07782199416767886,-0.0058953905128322,0.004029628526254903
GIP,,,,,,,,-0.01714161101332918,,,,,,,,,,
P4HB,0.045932765430773674,0.02042493880420016,0.029699462608617472,-0.017690985933947277,0.05704765578561584,0.006022445744236947,-0.016964835084862948,-0.011693799863492284,0.09862821291259334,-0.005083138326225086,-0.008526120111466357,0.07829508711074283,0.05086027725902043,0.02646493000295799,-0.10626373065086187,0.1258204212511052,-0.008259813147097363,-0.021255400850950373
ADCYAP1,,-0.03931496852030256,0.04973606708851532,0.0489395718772783,0.02185979884975969,-0.007534715994192398,-0.006813580739485365,,-0.017087904001596824,-0.038375092866305686,,0.0042555873445813035,-0.03198056271301564,0.058867827466581014,-0.026568976437647773,0.10240846258546758,0.03437995872731189,-0.04237826692640884
GREM1,-0.017271594423235052,-0.023982208158188,-0.02070094101930402,0.07328691348573074,-0.03293742467155916,-0.018563231012646175,-0.016483560502530095,-0.01790693317264578,0.005522750763663695,-0.044938673357937955,0.12159740207887747,0.0314700984661441,-0.07502499457128618,0.08639827443649692,-0.05779304466208595,-0.17580791021328626,0.0012695063739620505,-0.06679146491030245
EGF,-0.011822857653906263,0.03394536371174927,0.03170139847587855,-0.0239839098114726,0.05431503380471877,0.020506372241680348,-0.025266018695964135,-0.016873553457419734,-0.021107077305795776,0.06696051775772652,0.029914608854652903,0.050967605153245395,-0.0406405636995874,-0.022059285903754354,0.11433783795545167,-0.042979354470624766,0.04638220445175797,0.08063802474257681
VEGFB,0.02846777236431423,0.059770482012054885,-0.010492351037938124,-0.07172807453045855,0.036906061394072286,-0.02754447764969648,-0.00938748648666186,-0.016902717544853545,-0.01723662474473485,0.09809982784397439,0.004999228988442619,-0.042746942616691375,0.04249181940644766,-0.06767178510239545,-0.03036132100921529,0.0932130808567378,-0.03141942390405158,0.02525273708473468
FARP2,-0.007748122970156234,-0.026538703507170386,0.013124208799731599,0.08892247281664109,-0.001697601315484726,0.013124642560181046,-0.006586677627978488,0.06585107396455601,0.0022272540680797325,-0.0009993119483720976,0.03333938484634616,0.05303135019835995,-0.012381933609970112,0.005262363942112046,0.06014051169120749,0.03266079349660606,0.10345168015334104,0.05174520073611887
BMP3,,,,,,,-0.01092361070283473,,,,,,,,,,,
IHH,,,,,,,-0.04008878398896638,,,,,,,-0.02361729476420973,-0.018785137742677337,,,
LAMA2,-0.07409262181214292,-0.05086560615808173,0.011860297297252,0.0019481019806936932,0.029540154506405222,-0.008243644517393149,0.03280597798367058,0.022353981678765504,0.12624048790655507,-0.0049354875075003565,0.0026278409326876795,0.10767242752132948,-0.0206444254436691,0.067795413431755,-0.026549158342052605,0.1456535148307783,-0.029419810222607676,0.005219004070096161
SERPINC1,,,,,,-0.011903230079785547,,,,,,,,,0.1145891596152865,,,
NRG1,-0.009584530212265005,-0.020545080858033787,-0.041886074059461376,-0.03516228147555364,-0.03526251258410189,-0.027382245273878527,-0.029137841021821542,0.015700786060901226,-0.008913108999138688,-0.02484221384561682,-0.01852692544089066,-0.02850354743696219,0.012627662024557436,-0.0029141932651856007,0.02801535790911601,,0.03702155254550014,0.08023014613464394
SPINK1,0.02144843272962578,-0.013028837273492053,0.08351768193502333,-0.03108715095807464,,,,-0.02199481481354556,-0.011596590039276385,,,,0.018083545673950145,-0.004184167226903856,-0.042051417725900146,,-0.04641703297521232,-0.015156474618333688
EFEMP2,-0.011646509905111393,0.006658851240128352,0.00927420340961956,-0.036974938093845756,0.03639208777543313,-0.0309166559440379,0.01627955255884635,-0.0367533751377717,0.020496072103463606,-0.04403121095374214,-0.046253594718692614,0.06234047377380124,0.007499442825714747,0.04575768573708291,0.029339275875464924,0.13626729252081834,0.0009742810129513726,0.08330288576978107
SELPLG,-0.0229427119782661,-0.023309847099542116,-0.016299213414613486,0.012566295056039734,0.010079871029003115,-0.02291587366119532,-0.001539980427854732,-0.029552951727116354,0.07495528215735157,-0.0559561554248649,-0.053399744207023835,0.09175905230550536,0.06643747183337835,0.05222049917247083,0.0334209016860202,0.03322006621702081,0.056282628724073885,0.013476130025327531
GDF6,-0.020253622822682806,-0.0050333964115823115,0.03887904720257277,,0.03592466349296616,,,,,,,,,-0.0010198838372842433,0.013718635089648525,,,
HLA-E,-0.04205922829902977,0.02200539716131864,-0.01834595597789788,-0.01525246772358258,0.021144350855808354,-0.03369996399129769,-0.008678929483519933,0.006472429928975912,0.004536694598049352,-0.0016721081232732393,-0.06427294172953682,0.07228390299558138,-0.02542679569345338,0.016525748828442394,-0.06819568931130761,0.0382944354442627,-0.007307278042275122,-0.08812829821009532
PTN,-0.007527606610123669,0.04523088155846261,-0.04133811441060515,0.05551317064958444,0.09363090559102602,0.03864562104898962,0.03569563935551842,0.008007505270015544,0.02897646383829346,0.11127415342485565,-0.003439995650215844,0.05882059315570821,0.02509762682542393,0.03369448383167243,0.05067594358184506,0.14320098472692974,0.06501157465837394,0.1389164271056817
CD274,0.08090947152334024,0.027918682772183814,0.0008362306352845507,-0.029822868961413472,0.026944342755734218,0.03671507014114485,-0.019552569008914403,0.07328376837643186,-0.019084986299380133,-0.044942715473072235,0.06141344386320277,0.10994878784677393,-0.04155154733898061,0.048722620243024484,-0.042297737774460636,0.05202415862748019,0.005879498154657893,0.09600536992024546
FGF10,,,,,,,0.07472695748775515,,,,-0.02802711856971429,,,,,,,
CD14,-0.07918721789719944,-0.017006055607633748,-0.006863780461482376,0.0367527065349522,0.08462719946494666,0.004328850907952835,-0.03355859433845189,0.02930331841368123,0.07601075767460279,0.03146573142856412,-0.04194196427161755,0.07416907124065357,0.100823143284168,0.0571482198932611,-0.019680007026888744,0.1226580255346588,-0.04168519983902097,0.02750222397125978
SFTPD,-0.021957603513250986,-0.014739353169405122,,0.05649031415348694,,-0.02043026313687889,-0.01702948175598181,,0.04756230429987099,-0.03189704366029883,-0.05000531113170182,0.05304987527540111,-0.04919595319007296,0.020765188637983434,0.10939384456406813,0.07895640888613675,0.05746621912342268,0.044540651188508536
SLIT1,-0.01717809057413847,0.023729251786331937,-0.021140438551754133,0.003697273955331853,0.014468416138875955,0.028420191872116408,-0.024769285701717946,-0.015323543899505122,-0.0162834351495336,0.06832408413122751,0.017040583939188027,0.02887766801181218,0.04877934291077642,-0.021527418411021553,0.00025416340687138203,0.10605735669932757,0.053041714933618214,-0.08869867836794648
CNTF,,,0.044514949900698854,-0.017383805485899895,0.014662522091880905,0.04391979217851663,-0.01648355907789485,,-0.01346487855548201,,,,,,,0.01584700781007351,,
BST1,0.03797921330393641,0.024875225181688252,0.007963574562757031,0.08601407792410391,0.09812870199609294,-0.022733113683384185,-0.012157240633868327,0.0829357707708612,0.03146550038522465,0.08868134942823164,0.06391513292984559,0.13025414795970108,-0.017435069720239973,0.022536717473773477,0.019966629085920794,-0.011050409276593688,0.043467256122245265,0.030353919662010388
AGTRAP,-0.05577997953556658,0.05765872289749399,0.016645817141722752,-0.013521164485369842,0.05639092437196253,-0.07273276439017713,-0.010726519608732646,-0.04011367782719803,0.04313069286274119,-0.02501534248164796,-0.0027529324417951456,-0.029486140704384517,0.049792632842927384,0.010034806808326741,-0.04216001917366588,0.02054173172907098,0.03931521554335516,0.1202425382950485
LAMC1,0.031670477399827215,0.009418498672099589,0.044558593959747005,-0.012343495811577855,0.0821928865363398,-0.00882661977735893,0.025004926848349377,0.05312016676834791,0.07502054729533847,-0.07983143730836563,0.0209756930534598,-0.033306826571015115,0.011915087662541724,0.04455785696669663,-0.025800896409507463,0.09151595001975041,-0.0281148520669744,0.03013964271016035
COL6A3,-0.026166966236805637,0.019335294283153195,0.024953319471649353,0.011261836208613672,0.09978325782372605,-0.021036964333654352,-0.0454588118978545,-0.0008415781800092129,0.08254775237416047,0.008676922247582784,-0.02304684785366396,-0.034763710139542985,-0.06706806590366363,0.02819179414950317,-0.06697838294121067,0.0008930496670708944,0.015035940064196989,-0.04135106955778847
FN1,0.02871429253228731,0.029830018554805156,0.06284621845934175,-0.04305654297337454,0.06682994593326477,0.020278093442957702,0.024797107810033674,-0.019388690902202292,0.11155088551446288,-0.05147785714196985,0.040945011092926586,0.007931532001807436,0.04856290888452466,0.014147982193225795,-0.09794324221822795,0.11692773293085036,-0.027369843777713947,-0.11801883685982
MIF,0.13485558886660007,-0.03134111395957099,0.033734710883687825,-0.06826245228081727,0.013619871421019267,-0.00574115876300731,0.01771564431210212,-0.012700092404419456,-0.051156997186236584,-0.005344232392908975,0.03155341468004689,-0.1135992318448363,0.1395046725544359,0.02916939581650679,0.00018380485194216886,-0.019930568203148175,0.06296157461540405,0.07092594443399902
JAG1,0.06836133326508395,0.011266623481593473,0.016291264870915735,-0.03092423649308644,0.04993769180593581,-0.00026882731648387976,-0.01624534247333045,0.002611800045640899,0.03410469311488931,0.04190617787377602,0.06171298313793575,0.03102407618652238,0.006833221381746732,0.04378262457546064,0.017686710726750907,0.0637920485247751,-0.03684775130833637,-0.024154120515706156
NID2,-0.009869420305097753,0.014078799174867575,0.03446056581735796,-0.02651907783070554,0.03983949821209965,-0.026708508999598746,-0.044985295454098746,0.004358283835550683,0.19169759308476494,-0.03191235886468506,0.018866205035789906,-0.020501680662613965,0.012798425437678087,0.026377274889420987,0.0315867376191147,0.09057988085067607,0.05495377304305591,-0.05276595454793897
EFNB1,-0.05693752473630858,0.07472856567021383,-0.0004671035310798065,0.051485912093843074,0.039610182613291384,0.02016027121314804,0.025384884429839057,0.03161431951502524,0.005242091983983703,0.044070173722775455,-0.06889877110595626,0.07606427217769901,0.0642524438367477,0.0541680705268986,-0.03022847032602267,0.10137712363180289,0.07628074780476782,0.09446001648618937
COL4A2,0.023282549435203824,-0.007208631564433317,0.022886718402564957,-0.0036966289534976376,0.08896473824384513,0.006086366913838916,0.052603781550348463,-0.00013871159683660983,0.09169851976454137,-0.04046548105153318,0.01493535891210486,0.05442880811407362,0.06763086872710507,0.025211517528056473,-0.05539643909618159,0.1060797214463948,0.021995239950454003,-0.0831051412117702
