,MGH258,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH881inf,ZH916T1,ZH916inf
DKK3,0.025362373222461813,-0.07873772883915998,-0.021088603660326482,-0.07933425002612511,-0.008289615178686127,-0.06736403195734116,0.04431874686607755,0.018937218220920198
COL16A1,-0.2074659465115019,-0.14458138334372764,0.02813341608362737,0.0553539384519721,-0.029587312369005248,0.05091946547022317,0.0415910639304034,0.057618114615209444
TPH1,0.07294690100706683,-0.028385519090867384,0.028471522162941756,,0.019741780715637043,,-0.03801734228538001,0.025987630515797167
TNC,-0.11576349687567891,0.14901923886742605,0.035527418556977115,-0.06512891557603166,0.014496654876200941,-0.03763652904547523,-0.011526060825456437,-0.06187250769764304
TNFSF9,-0.03533243589535034,,0.0834484255170229,0.0014660698023337563,-0.023214149835860887,-0.02757897136065114,-0.02664964520429758,0.031799532152111606
C4A,,0.0773375659109558,,,-0.01517942242907885,0.030688510777213834,0.02863391723848407,
CNTN2,0.1884339243819554,-0.04064101520171456,0.047077627636525635,0.045680707420524,-0.009733088802674818,-0.0070292965288676615,-0.024926176418280297,-0.12361555470824678
F7,,,,,-0.01502100269605927,,,
LUM,-0.04477250905707786,-0.07881078214393396,-0.005570593530328894,-0.029768445521820733,-0.039303873094085,-0.0592258296925081,0.08428983986635465,
IZUMO1,-0.033899916281407996,,,,,,,
BTC,,,0.06894940005287818,,-0.014536114227968617,,-0.0018972725821761625,
APOC1,0.2728557635804407,-0.12237327988850273,-0.06985169072689248,-0.04444510663391286,-0.025558477418638873,-0.016374093948000032,-0.016896498963783868,-0.10881748534216341
PKM,-0.012323645080928721,0.13029624676770088,-0.04630970107104779,-0.0933002136537913,0.04393073654784757,-0.08352475559393806,-0.020632242988702906,0.07605723646269374
TNF,,-0.00476846471714853,-0.026603899338843894,-0.01338403204310632,,,-0.02142656823984245,0.022877352243172434
GNAS,-0.18668436420959453,0.03406387392723951,0.07288776706117965,0.0889960164438217,0.03872939640795277,-0.05660356953137738,-0.08884915983331387,-0.009077608706801996
BMP8B,-0.0009580476583478073,0.05342835262315176,0.019114442844938143,0.10102663183731618,-0.015820016455188615,-0.0009758901796888644,0.062205275726654755,0.03129907699055669
LIPH,,0.025331150186281876,,,-0.007953264150374745,,0.011305856736835658,
CCL28,,-0.03355999441260438,,,,,-0.021977521325049952,
PTPN11,0.00775970518730981,-0.01233212650919769,0.029813583215109147,0.11478374392757737,-0.010496332781443327,-0.045070797699257543,0.06843984462492948,-0.12140200611089073
ADAM12,-0.01645694503740556,-0.08259037650808577,0.09364371677146255,0.01216780023903502,-0.05795857167228441,0.14223009420281124,0.07157518993417869,
EPO,,,0.02479061648027215,-0.0690512997595578,0.011355467082873405,,-0.023371267423067738,
EDN3,-0.05828838898949456,,,-0.02611824606037906,0.0044826839934717045,,-0.04246542274757785,0.05331642462632629
CCL22,,,,,-0.012609992730109319,0.09038336944757415,-0.01201008081890856,
CCL2,0.10655024957219064,0.018797413250597684,-0.011900096742642193,-0.08547237239577103,-0.02153378287241449,0.10519817240234587,-0.0020987993139999135,-0.10376591834851691
DSCAM,-0.07608448952014363,0.024869283477697183,-0.11719884411102079,0.06746165962436736,-0.073777660018724,0.10649544053353997,-0.06411236155700421,-0.05118549113870724
ANG,-0.0768632164956702,0.09294135283271523,0.030816840937181084,-0.006216484141353304,0.03829617556472371,-0.07621717190584641,-0.07047198252952179,
FBLN2,-0.04605430729892016,0.040467483851209705,,-0.04646251972857838,-0.03676938399670234,0.10578635096881087,-0.03169294478344828,-0.059375091648734585
VTN,,0.06526511783030232,-0.07854796668027178,,-0.018608602504199965,,0.01552372436979424,
VEGFA,-0.0982676816422569,0.1880507473625699,0.023853106048827726,0.01683912424293949,0.03943703610851696,0.024516480194471092,-0.04836921827195447,-0.10798903321420456
F10,,,0.011680321901549323,,-0.024889775419788065,-0.05745290701966332,0.05028887153037939,
SERPINA1,0.07961450569307278,0.0971805570770974,0.033717754295439835,0.043165528076786225,0.02702800789768964,0.017502024858632913,-0.01450244883302201,-0.06732575748848608
VWF,-0.186159639480715,-0.07246400010734466,-0.010570925455218986,0.03939850448305925,-0.08861861443616849,0.007262361393496625,0.07885871515339705,-0.07552882515116749
GDNF,,,-0.07118366445407562,-0.028663987012204198,-0.020123866619200563,,,0.02904160448619685
VASP,0.0013935657666729188,-0.11770287298270178,0.09244289330622746,-0.003975376969511527,0.0315857717651581,0.0011390016592712844,0.05969490417344768,0.05732531932933896
ADAM15,-0.09692012741925954,-0.07274249631527956,-0.07218982639377289,0.016430455411730882,-0.010422338546043151,0.04842552825770353,0.0036063497707600166,0.09660844478824042
WNT2,,0.002066667397786554,,,-0.017255688393898398,,0.047698343173451986,
CALCB,,,,,0.012060703660050234,,,
OLFM2,0.06920691953956966,-0.04286214568396359,-0.03381788936427724,-0.04507519713442654,0.016172589351982233,-0.027264425010972787,-0.06953165482030459,0.11858255956744239
MFAP2,-0.06826758252275873,-0.12473712955675699,0.11527301217443389,0.016817642837151033,-0.022190252026020547,,0.09148403449070217,
HLA-C,-0.26436374968860366,-0.09208965787331069,-0.07340222091620502,-0.05340561143643949,0.020378616680137948,-0.08532777032304369,-0.0027788397114357276,-0.013373324460136705
THBS1,0.0045650225120161415,-0.08270384592175414,0.03645899828768947,-0.03933000026914879,-0.025112508671059214,-0.006983503261826715,0.12905795364904865,0.026530294149896716
HSPA4,-0.07531128161423303,-0.10035357491798806,-0.02255834807945347,0.03220960207471766,0.008761454155764974,0.007829167663968344,0.021896752171691666,0.031884023991115444
LMAN1,-0.0313803545066618,0.1266924977121742,-0.05046934742396106,-0.010962428516243143,0.06427318560780144,0.08161602093960905,0.011776017649039945,0.007821975402622193
LYPD3,,-0.04639910632309933,0.047210002602852394,-0.02930514193613678,-0.02288856711523835,,0.07200950428495118,
APOE,0.045274425962058655,-0.11979824272730442,-0.019471352009197678,0.0880077732357799,0.017679923305821896,-0.03500899385157344,0.0015980890996579442,-0.03752742938840567
SOSTDC1,-0.0034839911541527397,,,,-0.028368183492169245,,0.003270550268542289,-0.09187407934471752
ANXA1,0.17895568029265166,-0.06204647503653153,0.08219420297740478,-0.11581652616379218,0.017050861354651174,-0.035851469970681796,-0.018498543889591244,-0.1189563341677218
WNT2B,0.03345344975679872,-0.11527660965239529,0.10030144637730896,-0.01053387704362989,0.06481666782823717,0.09531729985602018,-0.03259340346091559,0.03757634465891473
AMH,,,-0.019410283439055626,-0.022900634272355853,0.0008952619626994055,,0.014489137102735984,
GDF10,,-0.06017415670052347,0.0745276586789308,,-0.03110195036197359,0.050806704661416756,0.06899753334290382,-0.043981327538042896
EFNB3,-0.011283186794791716,0.01222349603924396,-0.0151390050327756,0.08639777879423943,0.034419949736057276,0.06378327033022603,0.012290223281977009,-0.022566790584589633
LTB,-0.025083684068504263,-0.06574111114034414,-0.03304449886372932,-0.057936601281964005,-0.030672281467765693,,0.03800299766220066,0.022716128533955573
ANGPT2,-0.08177827968102182,-0.1557119102724635,-0.05299972297744532,-0.02104350984722687,0.08250878238819671,0.0377742443252557,0.04197584787008868,0.03244372187708847
NRTN,,,,0.06587858969744619,-0.012796411144532505,,,-0.059738165931388
ADAM17,-0.0073493648531409664,-0.07480581118660178,-0.009796261996295338,0.057432342238289455,0.02610897150088978,0.07447375061278037,0.03967378628696149,0.009883182190836438
LRPAP1,-0.12177655277275064,-0.0731947362384201,-0.008459724866764716,-0.0535799538796301,0.001238534325803609,-0.04844351348981511,0.0002686275598078793,0.008581081337869162
NID1,-0.21724575968420284,-0.15296149856255678,0.019079288148164942,0.07815477488959471,-0.03490271761802936,0.018514074575399178,0.10082098499400033,0.03255190920683045
MST1,-0.10605167872968246,0.08711487353912954,0.00210126113474687,-0.04756839233054892,-0.03802655150367403,-0.06180158887323185,-0.03159439422463402,-0.05905349477091902
IL13,,-0.029502109671350567,,,,,,
DCN,-0.08358926848290536,-0.1795518804424005,0.04531825735125451,-0.007542865827054647,-0.039469293394777547,0.0707524445639187,0.017429116929217475,0.056744672021896155
IGFL2,,,,,,,-0.005105085484107975,0.001272112650096133
COL7A1,-0.007081252805509758,-0.06629304460299605,0.07629785521411359,-0.026243503175343352,-0.006340008967343361,-0.079183982552596,0.002852294939137717,-0.09833498791270316
CALR,-0.029595205221603513,-0.0633771168521533,0.01750812793454243,-0.06369211964832866,0.04660466301749488,0.09105714526486954,0.03433154253310622,0.07243519427798484
PIGA,0.008088507871668605,-0.028126351931095795,-0.03402009850569207,0.05893123753830081,0.04459265341758033,0.030442147389317976,-0.03698246695876259,-0.014536664431466917
CD200,-0.06726762190503424,-0.15739191090293062,-0.0585407033339068,-0.02877973617503559,0.009274670862611021,0.0303716098478427,0.03432832935331364,0.100153058844446
GRP,,,,,-0.014035571447480404,,0.03103022374154194,
CDH1,0.0036465769183418118,0.23713563642188157,-0.02809483719074395,-0.0044989391204934,0.05452267803839726,-0.017487331775372084,-0.01245558560591482,0.0249590452073615
LPL,-0.05544039963772056,-0.006857816105821134,-0.07000997521498456,0.04683085747649451,0.022751765623230894,0.06233435939263287,-0.11102507430112203,-0.05544162458363399
SEMA5A,-0.15781373606902377,-0.11585558104581034,0.0258819321408838,0.004638143813941852,0.01725972216897637,-0.06304454040367215,-0.018021733424622894,-0.08682392180357981
SEMA7A,-0.030663214533436758,-0.06794590697537937,0.01112900927009132,-0.04071813678288087,-0.0074467290728623525,0.007308758643331544,0.032348205429485244,-0.033027926073897436
SEMA4G,0.021813905081997206,-0.028088774992509363,-0.015295787370981926,0.012336090656112589,0.07933442761378158,-0.049248130161336515,-0.043896659631621975,-0.04226854255971545
SEMA3B,0.16891386396558614,0.017615666338151224,-0.0331128946123001,-0.03441390815942694,0.031895579487053315,0.0262644711070739,-0.03181651999707597,-0.08479305148475492
RPH3A,-0.19786817221659578,-0.060167833331341215,,-0.07476004825517352,-0.03021882161419873,-0.062245748252434764,-0.05620045769075706,0.0502771231986812
JAG2,0.027694609127452557,-0.07761761506221135,-0.05744112945575877,-0.02168765955928634,0.03605440718823222,-0.001078226975034585,0.09556500687758972,-0.06290009755670968
CGN,0.01100784645423601,-0.06418563937373604,-0.03705819996578862,0.009364245467065328,-0.011151887697373786,-0.07496897318560253,-0.0229399355111806,0.054194670126956
GDF15,-0.07195318149847195,-0.08664821181308316,-0.10299633373920926,-0.05012941159358713,0.023612209616998437,0.20383285087609865,0.010907544112882403,
SEMA4F,-0.09889164313387713,0.009331799155301024,0.045283832032392404,0.05324756951901877,-0.038349517948692805,-0.055029079568179734,-0.01713673336915239,0.02939177369479771
NXPH1,-0.011136584412815302,-0.06033934168184352,-0.03470821041576175,0.043569679744546244,0.03321764600093143,0.019296726823821695,-0.05667371748065363,-0.019270652373566205
ARF1,-0.13572921089927215,0.033716403719171555,0.0067864815108048746,0.0590868991860845,0.07469588895951128,0.052476727365738295,0.05435680859284932,0.09944710224698475
DSC3,,,,,,,0.031179507245925928,
EBI3,-0.11089381449112266,0.07684496401443555,-0.10548214333270756,0.012170856932975175,-0.022137728342030965,0.02153913765738726,-0.0002688801756576502,-0.02636397532286756
TIMP1,-0.09277483470673714,0.026366097728563465,-0.10490638059784693,-0.07149838428227322,0.0074153042784842775,0.02219080566402231,0.05474977036821313,0.03042179204457266
SEMA3C,0.10828664234764894,-0.1301507476265342,0.03933215793337094,-0.027039567344485135,0.04151645879506079,-0.033805430470103225,-0.02625890049446241,-0.04275232834626579
GNRH2,,,,,,,-0.02532596116976553,
GAS6,0.08720764039526539,0.1272511023713674,-0.02039736806083651,0.030291636945076816,-0.020951305543069607,0.014323509639098108,-0.02890179720253556,-0.05460551042215626
MEPE,,,,,-0.004639340720619698,,0.047649003498862016,0.015664540356463735
SERPINE1,-0.0411320423945766,-0.025743094928006884,-0.0726475560990726,-0.12231286458118185,0.04486957838670476,0.04428339034866288,-0.04472951608420351,0.025879449929969264
RSPO2,0.003285776271905025,,,,0.025373674303921626,-0.07149439980825936,-0.031142299960842928,-0.0008969157949702764
SHBG,-0.03591441632742136,-0.0038618023535212263,0.09084150138169286,-0.005145145532425391,0.017134401216129243,,-0.005719892174454775,
LGALS3BP,-0.1323666125389481,-0.10254439280808973,-0.007288556057529494,-0.023331087028750357,-0.04581727974729006,-0.06958995260587084,0.0018303707339606889,-0.02259656870725409
LAMB1,-0.021188969646433572,-0.04618010952766402,0.0407465850503488,0.024041118320789007,-0.011467702988898475,0.03165895167766553,0.07741041694444097,0.037089348267631064
SPTBN2,-0.025957568436999683,-0.009781943024293315,-0.05900423753459553,-0.006782312334257869,0.0068077800056202484,0.002422723452695888,-0.06122741565188993,0.037194090657986345
COL1A2,-0.08197905296614001,-0.1460417844030197,-0.010821913905298386,0.08321275904130926,-0.005689432384381975,0.01972688791308325,0.11488692353591187,0.041328139741523516
DEFB1,,,,,,,0.043277514001727385,
CEACAM16,,-0.0260580336809541,,,,,,
WNT11,,,,,-0.030150691334755304,,-0.031016607088967137,
LGALS1,0.25216757254874045,0.18669863158405792,0.035819326231722556,-0.1488575723915198,0.011659920830659832,-0.04502267758545543,0.06329210056802663,-0.06996263849829093
BCAN,-0.253701507736226,-0.060002786130089775,-0.017521937471690608,0.15397091813970487,-0.05328697736842914,-0.06456946070134133,-0.08715174251499529,0.0018378900368928325
ANOS1,-0.06180739217210426,0.03706993759417669,0.050382909533995296,0.06711786545215677,-0.06130626784045773,0.01882767466360085,-0.01276841295866732,-0.08170760772590895
EDA,0.05432090452202749,0.07102568364595738,0.017067907609079617,-0.019255890437138986,-0.028815811089373027,0.01412166807206527,0.05119652814485154,0.016988977711234896
FGF22,,,,-0.0006125607908760036,-0.02154462411269994,-0.02274673877020356,-0.025753886274640574,0.10972133312001418
SHANK1,-0.058745465147014,,,0.03535269667960062,-0.04205299662761789,,-0.0416662702090236,
RAET1G,,,,,,,-0.029141455776721847,
TGFB1,-0.0251291872921913,-0.09697528162991956,-0.02240772020627438,-0.0338583553841576,-0.02697446040988904,0.0018082402460167966,0.06621426214905118,-0.05925421750944545
MSTN,-0.09082657406303568,0.01609243923686644,0.10544977216965279,0.1257377105602163,-0.02177354695724925,,-0.02410937334619502,-0.03055232674446023
WNT4,,,,-0.08405960002121463,-0.0075132205758135845,,-0.0052983540246242695,0.06021218259440351
TNFSF4,-0.009022846421586768,0.05714482984251736,-0.04839565866318708,0.015497395608058644,-0.03853027620073989,,0.015144305973788042,-0.039449660422425446
NTN1,0.026463038872095418,-0.08871342310987065,0.024889275030000737,-0.04272225721494361,-0.0064910215774224,-0.024509578303479055,-0.05806409075127494,-0.025247684279707444
CXCL12,0.05774222471761163,0.023887097308267057,-0.01752875207536364,-0.06891563033645229,-0.037514841781908365,-0.03291990942011396,0.034408500319552525,-0.004923827468724384
GNRH1,-0.01319560528994902,-0.03341491287254686,-0.03577235509303506,0.08295161171816846,0.016440651912112424,,-0.03982121259000374,
FGF8,,,,,-0.01157100653128726,,,
RIMS1,-0.015421089168194709,,-0.02989663532455103,0.013723376218159715,0.003492904267856411,-0.007538977025085937,-0.04116382164967684,-0.092547993910212
FGF14,-0.15840949124843934,0.021656367493265022,0.07196440446175585,0.03432823646119577,-0.04295156973618574,0.006958753855900857,-0.04195811938267125,-0.03131427417149341
IGF1,0.10394974885097491,-0.09778674311964398,-0.09388959789198971,0.044795030872579994,-0.03288713704752735,-0.053542592645662065,-0.0028170509926889313,-0.05163309328972687
TNFSF10,-0.018973580095338335,0.010955548495452975,-0.012614785287712274,-0.02367585982563129,-0.050920120917040505,-0.026799611941307668,0.03070849567101313,-0.05649560000834912
GDF5,0.013379834603557968,,,0.047343370061514,-0.0437858565193078,,-0.025636136484097696,
CHAD,,,,,-0.02000149130154281,-0.008988742791431453,,0.085626238085094
RGMA,0.01529102124438725,-0.04479001271821828,0.020169983200486626,0.03206507349732704,-0.030303050482633768,0.03947041512296316,-0.11029631565715411,0.018488822546708663
WNT16,-0.07038548890868843,,,,-0.012796409455536863,,-0.038275511120717115,
CX3CL1,-0.09867348319554317,-0.0005652389711887861,0.008411389664845545,0.041118491866684447,-0.024123753811551348,0.03961138524870627,0.022821239549758694,0.06203221507527274
FGF1,0.11738610920319335,-0.04133952978797105,0.07171129979144004,-0.006662293647102918,-0.06570912213435538,0.07602011311466397,-0.03695031806894922,-0.09866152636682754
ALOX5AP,0.11216307618996935,-0.03741999803378242,0.0715219135211587,0.010664486420738464,-0.000710927721700738,0.00841145872363511,-0.03574888256232026,-0.02495083422801669
IL1RN,-0.02272576127501872,-0.04317574463404554,0.009373245278294856,-0.06165196920916864,0.05005447203540911,-0.026906733585921667,0.028842309698802384,
PCSK9,,,,,-0.012420914362038783,,,
FGF23,,,,,,,,0.018764456669024526
NPW,,-0.04784810508097971,0.11013875619461574,0.10856629193667545,0.005037599856070824,,0.0067006943502518615,-0.08603758690747991
CXCL9,0.0505821126202495,,-0.034788190424818656,-0.06503557124785467,,,0.03283112516512447,
ANGPTL4,0.039078818986950856,0.15737131377171712,-0.01582764799507263,-0.04855633806177643,0.054249097677280575,0.05958039830910099,0.0015366487494687827,0.04524779174619589
UCN2,,0.03783430209878222,,,-0.014035571447480404,,,
OBP2A,,-0.01000523056634685,,,,,0.0993102054086448,
COL4A3,,,,,-0.01963033869518241,,-0.042465425368942614,
NRG3,-0.06056484599574328,,0.01734230849341274,-0.0274615975016969,-0.03416167524674177,0.11520569492301899,-0.03609421519682683,0.0507688034821913
IL23A,,-0.045143742519905224,0.02976994839149236,,,,0.03064419750146923,
COLQ,-0.04492873040375158,-0.019821979372672063,-0.04096344938864015,-0.0022491195459694927,-0.04936709514222753,,0.015140155543814574,-0.024361473130036997
SCGB1A1,,,,,-0.014371074946687983,,,
TNFSF12,0.05210114464890254,0.028226194793765706,0.030922564413456744,-0.024512300886644117,-0.02713280231821408,-0.041093944825780854,-0.003853148348567997,-0.006869528294568328
DKK2,,,,-0.08618232345566326,-0.01654173880738957,0.03565112872852384,-0.03512654809515111,
FYN,0.011616291947784288,0.08033480538691637,0.004989729873140827,0.015381486589712497,-0.024206018595907916,-0.024662420577226462,0.0029509487902353087,0.13026240211676535
ACE,-0.1308033472299302,-0.16153052904919535,0.10060190555397011,-0.019228525167327013,0.025308926954310102,,0.03352667324883394,-0.030496857115152296
IL18,0.12379896633967126,-0.0412882546411872,0.061809327275443235,0.030894369011384773,-0.025140133701895363,-0.04813947711617178,-0.022364416270341525,0.0568262130917237
CCL27,-0.006381435412596253,-0.0848886306630948,0.05327911665922999,0.029902558954699104,-0.03383688594043351,,-0.009475833052609349,
SERPING1,0.0035446032870541746,0.12759437594072898,-0.013451403609812451,-0.07610103741672794,-0.053564723395932906,-0.011979382999773832,0.04265520415750778,0.043905230726965803
AZGP1,-0.06997633681061843,-0.00375237597213604,,-0.003188469998317884,0.01457395160156925,0.00752742276198593,-0.013426249097361499,-0.012813170197960088
INHA,-0.06843716056965787,0.06493960601765544,-0.10030138920852318,0.010725927950450813,-0.02625874054756394,,-0.033058054477865334,0.09758764333991499
SEMA3G,0.00665106393651179,-0.08705103216865573,-0.07501769227489043,-0.04392167033249918,-0.020606951442803483,,0.034595438973641986,
OXT,,,,,-0.012034278494577895,,,
COL6A1,-0.10491666325794748,0.056884696945957755,0.0016604537874707374,-0.06359905967055349,-0.024490827424446027,-0.061949748188033636,0.08332646252170443,0.16271863072172027
FGF17,,,,,-0.03318870363591221,,-0.025010152304686867,0.06556292734937316
TNFSF8,-0.04460552402658129,-0.06604495655770061,,,-0.012796411144532505,,0.05820651551243487,
FGF20,-0.07217350710078924,,-0.05708727774777604,-0.0847963959783689,-0.025891195730724917,,0.016255979493042222,
ICAM3,-0.12364935836534634,0.11134671263549524,-0.05385539783642358,-0.04180101690694736,0.052687754046781554,0.009721241515574507,0.049185245422779474,0.07633146148429794
LAMA4,-0.15379562420923953,-0.15891781140143887,0.007417336869968474,-0.020888937436969932,-0.05258916872329652,0.04298286899119329,0.03662386779638267,0.12402874703297075
DLL4,-0.05552955462442765,-0.11195108178925396,-0.00839725223395254,0.022192457215871174,-0.01671934637593271,-0.04626310573468706,0.07633327922173064,0.03247103405413063
SEMA3A,0.02719688949321495,-0.09169431664425653,,,0.011113505740452334,0.032474952150303,-0.017732834019612974,-0.062342550419351425
RLN2,,0.06737096020953182,,,-0.014035569899762549,,0.027577508078203517,
C5,-0.04495543699004202,-0.10266972052648604,-0.05096149560225094,0.010536440006245455,0.06346741122944445,0.011520530021101557,-0.009697389052204615,0.03451893635730281
COMP,,,,,,,-0.03565711230754655,
C1QA,0.2022351157054678,-0.1240177411453804,-0.0452906018818633,-0.06207156242355084,-0.01292241580441625,0.08280071380033886,0.0913593347006857,-0.19163342071722345
UTS2B,0.019463302041022652,,-0.054201725766334495,,,,0.06501792063638828,
COL9A3,-0.07068702965203813,-0.19390826336045996,0.0896281704219867,0.002532882251752447,-0.015301717046053081,0.034287367366973624,-0.025075013833702822,-0.014778401941359598
DLK1,,0.021991567996787423,,,,,,
HGF,0.0025517372082930574,-0.11494938566263771,-0.07408212056483386,-0.035478319126692005,0.007204778629982089,-0.025881864053805076,0.013285245755482542,0.025669718377951452
P4HB,-0.011382375087590765,-0.05528223408467023,-0.03596637682100967,-0.045071583270940435,0.04833407778400593,0.05706322123751066,0.0738221370474483,0.0041110794196884334
ADCYAP1,-0.05055923575549254,,-0.04448668944759038,-0.0551524598489449,0.03709243796563432,,-0.044219720892481114,-0.000891024673828716
GREM1,0.05136233989280418,-0.051319821712822275,0.012851553120054092,0.057670974201806585,0.037220389476966875,0.0997041779703972,0.026419486131275025,-0.1154824733991876
EGF,-0.04465489640907174,-0.03953204691398772,0.007644881128679074,0.043028488774396426,-0.017671401125135305,,-0.04442452947347374,-0.0220002704510364
VEGFB,0.0018417792356350182,0.08558732687505403,-0.0782194912882333,-0.03858434526571909,0.03272688533861756,0.017786068111543433,-0.0005624413660159697,0.0017104512114828557
FARP2,-0.13760951415992118,0.06307516300343406,-0.012277203131302487,0.0811338103808498,0.00467771096825862,-0.037681494318155026,-0.020184620127101087,0.054232551367311733
IHH,,,,,-0.013864955921360292,,,
LAMA2,-0.03763715289076487,-0.08704927043562165,0.01681890162424347,0.02177417209990026,-0.02974725699582652,0.13479687664136664,0.048576259653933675,0.003415790451050271
SERPINC1,,,,,-0.013692341836638536,,,
NRG1,,0.033908577506276495,-0.029941862219397382,0.0037401037042382726,0.06002962173961017,,-0.07439588378008417,
SPINK1,,,,-0.035353597091586336,0.028068421026144652,,-0.04023596696341555,
EFEMP2,-0.08943112379245108,0.0401746056216628,0.11724181152359806,0.04547054097295362,-0.0014837258059416224,0.018822028301208188,0.0018783305050216498,-0.08877170180363927
SELPLG,0.07506947578929721,-0.03618072473390344,-0.09332775107191073,0.02519689214130692,-0.035662580468218734,0.04144366250105071,-0.06386515197774718,-0.12451528985176319
GDF6,,,,,0.035992990614200325,,,
HLA-E,-0.007856668434794028,-0.07752253895867775,-0.018349899334298425,-0.02073301699404198,-0.030844780985029175,-0.05575055473867962,0.10433543431423208,0.0009502423467372764
PTN,-0.26466920007678363,-0.1056652103768965,-0.051113703343442986,0.102501188749351,-0.037485736427278225,-0.03194575882363851,-0.09012040559820514,0.0029576054754105975
CD274,-0.04673475019348007,-0.0018232802809649972,-0.024754254406843847,0.026774703343131416,0.03274442904272728,-0.011489887852896997,-0.010320636681996403,
FGF10,,-0.05012401375731431,,,,,,
CD14,0.11028598976103618,0.005472248021816177,0.035127499340050786,-0.0870828778668465,0.006355619538662611,0.09448715074976696,-0.0003472539242809792,-0.0003983584254381851
SFTPD,,-0.04660427055790044,0.062016182494867574,0.009340080427512311,0.06773156899656857,0.03576259054824736,0.022982673572708147,0.015526141751042902
SLIT1,-0.08033187272959233,-0.06342711765803817,-0.04135508530783411,-0.010032681568983702,0.0072621719652962696,0.10453216173436813,-0.009097453834933156,-0.04078352108648075
CNTF,0.08062633412034156,,,,-0.014035571447480404,,,-0.09514410788833302
BST1,0.05438188852738654,-0.048030838449581476,-0.024990070544398765,0.08751783725935833,0.021986747767634308,-0.0022671405364522706,0.010610252318180805,0.0077007696695421
AGTRAP,0.03468217196963158,-0.09769165844119698,-0.1153499250425866,-0.008324365455502532,0.029422047336521318,0.08627056837805393,-0.03845919859047245,-0.2164239860077114
LAMC1,-0.12193906703896304,-0.097582579003626,-0.04612265596243311,0.029772636615242782,0.001375019832575857,-0.050022027090705114,0.06594513625771393,-0.0897214377734859
COL6A3,-0.04325836849893602,-0.03902288961401685,-0.06642155820065752,-0.06492399538446478,-0.03520997872413517,0.06826673395682901,0.0883805649712181,0.015225869677961265
FN1,-0.1832629656975838,-0.18896364928898765,-0.06354654980380854,-0.024463223929812452,-0.025693289572282393,0.11011920019859282,0.0670740144001679,0.0292438132665794
MIF,0.08140934072512826,0.25282543030931803,-0.04521137555608246,-0.023068556956669456,0.058564638531030506,-0.05094546746555653,-0.03357449303071022,-0.05194899642258192
JAG1,-0.15528997113116705,-0.03900770264116684,-0.02603889236832735,0.05160243187518716,-0.00894886021017102,0.10075994091324009,0.06525947475482981,-0.0001822166962289637
NID2,-0.08584413725841152,-0.0611735127219685,0.06992560814249901,0.02795021458239333,-0.010252145657577188,0.038651043815558735,0.05451646846698711,0.0031503358162925277
EFNB1,-0.023234689948878107,0.03701071523025581,-0.09267223641865047,0.0016719315832176324,-0.03589134035833523,-0.06439829813215603,-0.008840759644613547,0.034839831010155746
COL4A2,-0.1368591119975904,-0.1581038063681794,0.0012400131914668093,-0.01785314204741341,-0.07878006598021521,0.09173759065205443,0.07728175050124483,-0.07008386918033087
SPP1,0.2793035481644286,0.10649971287019419,0.008127065203272778,-0.008119429681306703,0.05152172974445826,0.15598876462192793,-0.025488091018838414,-0.16917947242037706
PODXL2,-0.031601944806672846,-0.03946985744843581,0.013905968863608792,-0.009771427500962855,0.0104382707850815,0.07241498362818428,-0.06842849795746736,-0.011255896704028278
FGF9,0.011892245139823558,,,,-0.010063363884309135,,0.029509709154403672,0.06047184880818102
ITIH2,-0.10013076873828562,,0.03831004691985764,0.02861743807889367,-0.00821550057101809,-0.05181736851170842,0.006228380177704552,
ADAM10,0.06255766225676705,0.010751648762486618,0.10660415528582666,0.043992807593344556,0.03922355547667352,0.12379873284521067,0.0808695608134833,-0.0902652126870441
CFH,0.00037771894368889485,-0.07345409540173896,0.0521739335004294,-0.056192715182103656,-0.030965881913663597,-0.06860565684781385,0.051860812012243,0.06341717570565036
COL4A5,0.10202250859448454,-0.1320708107265445,0.025229537694834662,0.05142839315575208,0.04682508284938178,-0.01819538644210367,-0.0693836890317097,-0.03819678028468368
LTBP3,-0.09605666192878043,0.021886517035676494,-0.09573079218638345,0.004068455677501769,-0.021939738714725227,-0.03376477855165988,0.040781189995274726,-0.11577154113627133
GNB3,-0.08453189966419447,-0.02090590608032905,0.051763757966747245,-0.0952434373613083,0.044289049844566275,,-0.027156125404139968,
COL6A2,-0.008137970466941256,0.0061616682305228035,-0.09567472682393133,-0.09731325094512712,-0.010312443736347005,0.029431081747339213,0.08456814948632574,-0.030635004127862457
GDF9,-0.05819571557957794,0.038085589101586666,0.009160317589187325,0.0007261976226394571,-0.006200458711381063,,-0.02958699832135059,-0.09358304330818436
NCAM1,-0.07802442108209856,-0.009402946233981552,-0.043015072814897096,0.027574699522106925,0.03957795581014293,-0.048094632833752725,-0.06784486054309977,-0.04165856128022698
APOC2,0.08775481379311603,0.00380538964985082,0.0009622253116101364,-0.08300937550919887,-0.008549847493646283,0.011060896587843224,-0.04872099220280149,-0.019525678345418736
BST2,-0.24881767962209042,-0.04040868682703388,0.060302910785479294,-0.0915693512792418,-0.04111109434643832,-0.009234487160182157,0.02254991201664529,0.008689172002341346
