,MGH258,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TNFSF14,0.04156926811475752,-0.020858782724492615,-0.022062938503445637,,-0.06855660638284197,0.004634842560854032,0.00976792722248687,-0.01428299960130967,,0.004943867062639608,0.023488128524676764,0.03923260457849928,-0.022735687840157986,0.045420923661566956,0.0019509428449925406,-0.05440841673800075,0.08463503662545063,-0.030241146946639586
CNTN4,,-0.026445453625480703,0.013856959231387496,-0.03020642645075096,-0.10156307824085185,0.11544360497815147,-0.029719716097750794,-0.03445671125570319,-0.04872168879118908,0.09672756433101902,,0.08526200021937776,0.04611851930628076,-0.01970257522204246,0.05327775424472635,-0.009511844759025539,0.07689031809103987,-0.02712540993376416
INSL3,,-0.01854462319520193,,,,-0.0003510391826253344,,,,,,,-0.025284920439038027,,-0.012469890924768297,,,
BTLA,,,,,,,-0.0253668445399513,,,,,0.019136206035297542,,,,,,
MFNG,-0.0030351328928741074,-0.03130068118140188,-0.030966235186336347,0.08410666653836446,-0.07023233790166733,0.009987327195846185,-0.021914378067761815,0.034580010408919566,0.039241624239712856,-0.013489774940652108,-0.07102589201982755,0.04039951934241726,-0.005991374000751994,0.003325697773980317,0.07395957646872175,0.009426985307487215,-0.030520015009651222,0.04596397122631637
ICAM1,0.04626314767372144,-0.013622947925972151,0.061567796168921066,0.03386282162133613,-0.10235805802248416,0.04628211830218604,-0.049909784325304636,0.04354120990688848,-0.04224369134439061,0.03306013319865318,0.06765790156795078,-0.0291053541516258,0.039071295104547946,0.07434508003335359,-0.06389528041388262,-0.020575891489414754,0.0019205795577681068,0.021975545653152403
PROS1,-0.0171426312752453,0.02385819063757631,-0.008704553663789319,0.09627081652911128,-0.08434014469090528,0.021170200165551056,-0.0047408127297046175,-0.02341671678071197,0.029568388417413913,-0.015628768642324885,0.05302470010439695,0.015675257811988683,0.016845677029710637,-0.01692358639893516,-0.049262882796532494,0.06555626243306646,-0.029860433722462686,-0.00533813965843584
CLCF1,-0.0010350222232505398,0.012769552787803931,-0.0002583251687838032,-0.010152578183511719,-0.07620088491269406,-0.0014793456500603848,0.03911432422335387,-0.0167292330540739,0.00825880646101104,0.021566387962425677,0.15421191357175693,0.015960560838932308,-0.000541012578893202,0.03275855669367242,-0.01494244581401863,0.051879128993065446,-0.00712915029710627,
PSAP,0.09227014797102784,-0.00393491584974464,-0.008499184995968611,-0.09319669898237495,0.0480628066408746,0.016453522403099264,0.04146659551141499,0.1068206376997987,-0.003163218360002406,-0.04041277471419221,-0.0027154820887603744,-0.08337553797827081,-0.04093625997482799,0.047462035536617916,0.00306466187221297,0.04657012825390138,0.07318765304799309,0.1372953399474527
EFEMP1,0.010791953214236365,-0.0019768078069689722,0.008144100371227925,0.1047793901989177,0.023174868799815992,0.06414819774573101,0.00964332593268458,0.07315972201169922,0.04212152346145177,-0.048415107343727073,0.15196612242754007,0.004680015970550941,0.03474701798290815,0.07407960752093971,-0.007354967902109818,0.025069514975650395,-0.03190983721907854,0.06161124439287825
C1QTNF1,0.053861345136809284,0.045434162131327,0.0259513502370845,0.01054771302369489,-0.0853526774471977,0.06543603516962167,-0.03047941513048886,0.04189615157072298,0.014134644021944821,0.017742210252936545,0.007327773824732013,-0.007997609620957512,-0.07025155956153709,0.02522747006393494,-0.053784668114210656,-0.01731085871592939,-0.010661819988397369,-0.01066728652015684
ALB,0.07689494270848124,0.1390934347676708,0.019987282084787124,0.08901329955391236,-0.05169184954102254,0.007836782294673201,-0.022561163731428278,0.03503048973324105,0.022451812453238455,-0.008902725206327844,0.011204562588857696,-0.05780746240882997,0.08420878379309027,0.017580114402712836,0.030131413387920383,0.05353923342113809,0.1337854393807622,0.06819672359330961
CCL13,,,,,,,,,,,,,-0.01687740573966449,,-0.030140117353012745,,,
EFNA3,-0.020508440764987302,-0.010973474096343673,-0.01941625227880038,-0.010617173156037097,-0.14934100741397413,0.03901432801241619,-0.00025972370333422626,-0.02265330396957022,0.0371253861042071,-0.027366391315032056,-0.07793765810233122,0.00991261066887936,-0.011714273629662934,0.0538133346468773,0.09551477170303106,0.06389754673890281,0.04026178129392794,0.0531619919537965
DRAXIN,-0.005607845658655141,-0.001660346077559216,-0.05005564073055172,0.09880783075742275,-0.03810740015559565,0.07781447440828061,-0.01811550735858836,-0.012270424319069015,0.05401743692246886,0.019629634975278566,0.03287325274960634,-0.03576645182634335,-0.03094679540579528,0.06422728475314254,0.03891712152854817,-0.014840440057969206,0.005135016841456177,0.08616114615895343
RAET1L,,0.008578918126855253,,,,,-0.021697396980836205,,,,,,,,-0.021535758446644446,,,
NPTX2,0.09251996029680484,0.05920154087413728,0.016903111608615334,-0.101308245390337,-0.12825866499402705,-0.026393661307565233,0.02526472502612361,0.09512407981944342,0.053072994254823626,-0.044618271166287124,0.10074797759430719,0.025657537738228976,0.04241517832910415,0.06751831285466056,-0.031336860091445984,0.04434606452430696,0.06285811330529517,0.026198568134272016
FGF11,-0.10070855865338732,0.048923747557856806,-0.03922053164365388,0.06583193833102795,-0.09707651567531031,-0.0013509902345020897,-0.03332442193205015,0.02840824933950238,0.017304557232785043,-0.045970184438737245,0.0046567337596247265,-0.03203222585271416,-0.046540204971413146,0.0017101322493968654,0.06677014922950973,-0.05130286652922023,0.04040836224845699,0.06565275357881903
CD59,0.09326333970320584,-0.04109429240632751,0.008337872082340077,-0.05368301172153937,-0.10214000271593673,0.045864728115611306,-4.1951620069284525e-05,-0.009972956982411957,0.032396878283654,0.03441084430899525,0.04829843806399146,-0.03481335972253894,-0.009067671089106475,0.11115071109735726,-0.07111947344924655,0.07803820117024368,-0.015446502606846511,0.04048057136061883
COL9A2,-0.02755875418863361,-0.009749204128628227,0.05258972221091701,0.06390056282668954,0.1306961554576676,0.027692882837231186,0.030913168855695772,0.057553511295473994,0.08614939240221721,0.09610954727883299,-0.07809493351533957,0.05530503642399987,-0.03209202434525998,0.002098443833606985,-0.03214497094462843,0.10038921320556846,-0.021624451870894755,0.18037251468200993
DLL3,0.03869885124362723,0.013367813874770469,0.001731481446834498,0.1483045992267653,-0.08963387709594382,-0.017859443150879718,0.02602811392263522,0.03772447064527235,0.07092376132859651,0.035069081125998915,0.019993779203193184,-0.04099872860694517,-0.022122967719981144,0.00466373740761063,0.02941344392420773,0.02447906682919707,0.05660037839793497,0.055202975898133694
FGF5,,,,,0.00708274105440277,,,-0.04503924961863612,,,,,,,,,-0.03717803213270375,
LIN7C,0.021780498969913867,0.07037471041105871,0.0061209673962928195,-0.03042120249823443,-0.012686644103457732,-0.014266678468684364,-0.019916313672750617,0.034413238842393994,0.02190414224423549,0.054132829287155404,0.10672579894260989,-0.0124707407264063,-0.02063125274930117,-0.04819908796382785,0.06361745688415905,0.14179885886901678,-0.007553159449500896,0.04385620081078565
GDF7,-0.025851643196073144,0.04021648378768479,-0.03273779874458337,0.006047594822130645,0.05123158234769821,0.05372166911995708,-0.01986387169876387,0.03977538045736132,,,,0.09542306754004054,,0.03367057030853391,-0.004582395816931494,,0.056356200867691296,
PSPN,0.03163193993008588,0.05619654730113479,0.02701226854621009,0.051351243148551995,-0.07302771255472029,0.01037544011921914,0.017193905668298252,-0.05694410919407141,-0.01670843853323514,-0.10061659142418462,-0.015428285401428063,-0.04235000698706116,-0.012411806145961426,0.0026633028126597214,0.04728179255723875,0.009417747082390644,-0.033172586393242325,-0.055341877999983954
ANGPT1,0.07755071554813169,-0.010130262129514856,-0.023224598642442997,-0.009605148712777564,-0.017073141396365763,-0.018673545108643202,-0.06311789850738259,-0.03988043147542962,-0.004810349857846987,0.0559979222966476,0.03177248341602455,0.0277014936550345,0.0027150140367974114,0.021215158416446233,-0.025170181899309953,0.04150595607062522,0.018218818013547407,-0.008808831650782546
PNOC,0.029213417663464962,0.05738464463255729,-0.04672026670711671,-0.04662832583118633,-0.11712928784244311,0.0076398571954282455,0.06455706117908473,0.02355902324010007,-0.037347496301342493,,,,,,0.07608385123409549,-0.04858346879607764,0.040848815822353904,0.015679855564666802
L1CAM,-0.0027648422261921947,0.0020166492214621547,-0.012898735423880054,-0.032021819421682265,-0.09472646763445812,0.0084351548477459,0.003696120577672448,-0.04708605551723384,-0.029685042428175663,0.015506534001638447,0.04573815780074926,-0.03557411101261537,0.02843043339467933,0.07353129036142711,0.07842119652725106,0.02012985165425395,0.11031603450934706,-0.12280207678637686
APOA1,-0.045755102027642706,0.022811678317692267,-0.009533260268140302,0.10535024632805265,-0.043297920507771606,-0.030676929745527562,0.013025303853766407,0.00047543940898570915,0.04190255127232008,-0.019767970411909475,0.0064150490160836005,-0.09467886028119382,-0.018148884252465143,-0.008553033671639338,-0.01166812640701247,,0.029554955128112764,0.004844256266473308
PSEN1,0.07880978885079246,-0.007908914719700608,0.002554806142514038,0.023143367694035282,0.20050317833067438,0.020869363131944284,-0.05542055822024073,0.07213019629210725,0.039910465431891584,-0.00466628552995932,0.058985254867338195,0.029370783962448334,0.004423208227315985,0.11408887893279088,-0.06328134509601764,0.02852945153716079,0.04535695224815882,0.027121434449462578
CALM2,0.03706259657658579,-0.011838747497188296,0.014775544685246418,-0.11071298461456118,0.09754769704761691,-0.013814879575473485,-0.029163288024771562,-0.002061623317537323,0.021637959632254053,0.11268966130433354,0.07035622376429292,0.015483462841992349,0.06502986892875495,0.012965967267697819,0.09664105796132191,-0.023927278523214298,0.042318817383804504,0.0402408635529199
CLEC2B,-0.014801154274048111,0.012417652372827102,0.003330118252327218,0.024667596099972138,-0.11137654303006894,-0.04187034466087301,0.006938481557135131,-0.010669529980992602,-0.02338549517898427,-0.06868560277739583,-0.013943397475392921,-0.08486115979996317,0.003694364903460647,0.03197836609155496,-0.022793022290247274,0.059045829295574816,-0.003687703589067549,-0.08217213725945673
NTNG1,0.020023669765399512,-0.011163917430832063,-0.02146808081212439,-0.00998332022491649,0.012655501330197232,0.03875898408241548,-0.020909402938593693,0.0895040148532073,-0.0011774182952474816,0.016124336369604957,-0.08004595635296115,0.019103868328202798,0.030556848305029055,0.00023284344631641042,-0.029372360241792742,0.09249890451169564,-0.0023468808133622586,0.04582976588626438
LRIG1,-0.06255178491401706,-0.010360833327250874,-0.016627404852432776,0.01562428204387079,0.018369083464667976,-0.04025405291013714,0.008163535564968918,0.05173261500270799,0.07415405035319594,0.026591190274298532,-0.009957534187446094,0.020819336499386526,0.028953206708653076,-0.03285058275130386,-0.03204806911040507,-0.03902152000173466,-0.06824204252234825,0.10242177542528048
CPAMD8,-0.022747227409764016,0.04262805403645352,,0.02007048092218354,0.05311887981456054,0.029212784585214424,-0.011805814851799174,0.043641881198130304,0.09008127279388284,-0.018748191306210006,,0.029235393897843232,,-0.05780912032726273,,0.06135186533004296,0.16458230071028407,0.058837353069871756
GHRL,0.015329962401223128,-0.01946984453005299,-0.032774974046632474,0.06709155367120395,-0.020854771111055555,0.0001134902154926976,-0.01811550735858836,-0.05023164142319315,0.00765162545078003,0.002826061016520835,0.10789528534814792,-0.034927548622112184,,0.011356763675552443,-0.023628113389446856,,-0.02101578677595372,
NPY,-0.03337107039241023,0.044964678540654786,0.06502920883536327,-0.0547991960982821,-0.08260109323950633,0.04681763322591602,0.10423039945671328,0.02026567854950869,0.007701930342587143,0.00971553580912076,-0.0387600434422164,-0.027955108515413316,0.00292208828938642,-0.017813523728110136,0.033970056875646,-0.07611838040056121,0.008897330302978476,-0.0123219430857096
MMP2,0.0975391672624525,-0.013219489771651943,-0.01800131537408644,0.03150037658280812,-0.05928943269618531,0.0039082833627836645,-0.05233572606725302,0.03547097182653155,0.07892747538232554,-0.004275310449788433,0.06445314337927684,0.0019527601780311259,-0.01125319467710013,-0.05495291748491617,-0.046365889740427595,0.015919355741219544,-0.07604374603248827,-0.11034622356808756
PPY,,0.045007216541860705,,,,-0.01909789718780855,,,,,,,-0.009883680927151956,,0.007854656252104393,,-0.042677697248840865,
ALKAL2,-0.01922054335917917,-0.02709203191056707,-0.01387726259715208,-0.005950655766769251,-0.048695433718062356,-0.02751264349968223,0.027513056430401146,0.10227417240182338,0.052078730251540084,-0.028127814774721146,0.05507493617448375,0.13301321220124296,0.030539040197551687,0.015027530564983339,0.000183136022992429,,0.028164999224006587,-0.02766375113119952
CSF1,-0.04641189917673004,0.006068757175035056,-0.015174299262894153,0.10192452175896143,0.018023745598196035,0.01943144648121739,-0.052197042403560844,0.022896849853882954,0.006737244426370446,-0.08443703771866373,-0.043443310594805655,-0.06857318746277719,-0.0416394635549732,0.028577871255582688,-0.017304237899352794,-0.021152845086914666,-0.015010050250576943,0.15266222698618245
SEMA4C,0.03945100249161935,-0.02302121079510497,-0.032272862135420105,0.10103166380886217,-0.10692553146951846,-0.023714855668385024,0.03270472767928629,0.0732647248501465,0.07361199525314488,0.0033006323402569983,0.03489560022410088,-0.03214579992929469,0.014419001574671407,0.1519732300971996,-0.019661425698442758,-0.02007460147018542,0.021209225366159615,0.13533964169157142
ICAM2,0.030993617982290077,0.021411329508213072,0.0017727521703435937,0.058755801104159046,-0.11102704010430255,0.00603414050988233,0.012580560369046244,0.0425617504790568,0.035472442834078154,0.01968201524399726,0.020683303607169648,0.08325177407843341,0.009701647187374988,-0.015638968009757444,-0.06031613150871489,-0.005572556324517515,0.0037422579879021396,0.016779567002738017
SYTL3,0.07343180314238712,0.03685262518876657,0.029815111624616777,0.005540124144778763,-0.06452740087095078,0.006981183484682185,-0.025594705605889664,0.037236033121410834,-0.041364574500119815,0.01454764312168392,0.008687899178397936,-0.0357715693547941,0.021999266717814273,-0.0251024778691224,0.03318428127282667,-0.037080537672610596,-0.06806097800282489,
IL1A,-0.026431912663154172,0.027582676735350843,0.03891836709135219,-0.015579488758028196,-0.04232323276005158,0.05729859436917988,0.0017868282108096385,0.07184306131863623,0.016348875885682717,0.01854633175248559,0.10460936989078096,0.0025203292117763057,0.0048393143102575436,0.03826456987844574,0.008146153346477397,-0.06241001194336317,0.004603976129561909,0.12485037573811382
HLA-G,,-0.02222962403003045,,-0.01995807739530279,,,,,,,-0.032533918815067085,,0.034597127775947714,,-0.01155770028566131,,,
PGF,-0.07516278170840252,0.002314239492327975,0.019140647301903027,0.0617962726041097,-0.14513628028658765,0.009505972131479306,-0.023930062920224416,0.02384051417452756,-0.007822928584352257,0.007102591244193763,0.09994360854892931,-0.015287218685305077,0.006930989044287351,0.008102167309187868,-0.03143657649786156,-0.06420322345721496,0.03693422137977885,0.02220250498757512
LGALS8,-0.048308538325114656,0.04224770177221685,-0.001888194490254707,0.0032252975345956275,-0.02456929664786351,-0.014700813166593303,-0.012055607007251277,0.053024232387110196,0.03631874674975277,0.02363711881604601,0.022786319300361752,-0.008399001370474005,0.047926968620095746,0.0391679618823408,0.07268412331016268,0.015536229746031383,0.0560039273315504,0.07687322998602641
DKK3,-0.019160231859759153,-0.005091070692763478,-0.024302283399486212,-0.14345073169017555,-0.1209595648871588,-0.025435673665632354,-0.006743656571769758,-0.03900796111493094,0.014357982256840155,0.04146181818114456,0.0599442887166998,-0.05354509735440479,-0.02018037708427119,0.020553015049098993,0.007453285570418437,-0.02790756732950252,0.049833733653661415,-0.15228829361333276
COL16A1,-0.009700301637235478,-0.020006490499220108,0.011153680047826263,0.044311388384266404,0.12715122770278323,0.02303251156836737,-0.02765029495972022,0.14095452479426784,0.11643410689623836,0.01372799241231382,0.12135551642620328,-0.11458464128741593,-0.011396071006528044,-0.03828523391790087,-0.003094789015849289,0.08673754354344128,-0.014796885366931639,0.04815082543714419
TPH1,0.027571784313643325,0.02539865009477861,,-0.003500247998075459,-0.05105385948771351,0.022967220772980135,,,-0.009158164199984381,,-0.023343286619731105,,0.0012236590087537306,0.021040186993090258,0.0253246417804663,,-0.03884592281423468,0.050973553617547775
TNC,-0.07088589612724318,-0.01768552458271095,-0.007817788661269004,0.10661017436083867,-0.08628465314277678,0.026222659062064498,-0.010181684687775945,0.026739723310377286,0.018255034113965615,0.00554164589632714,0.10416981038500316,-0.05916333471266985,-0.050253979038183044,-0.01778816895043151,0.005306964598868598,-0.015599467852222418,-0.04321361341069723,-0.052700861096351435
TNFSF9,-0.022747216613559787,0.006449699006031567,-0.019188135944967384,0.02300781794891951,-0.05144226748614169,-0.04131561959927804,0.01854785901003474,0.06128429740056933,0.02795047016800668,,,0.033853142360541016,0.044193688457619736,0.09494785051019228,0.00035908579042905254,0.007009829491567131,-0.007371409823756787,-0.04714282207408714
C4A,,,0.07599716430919308,,,0.0028739859098544152,,0.04205838693129904,0.03474043822811369,,-0.06541725587892654,,-0.018789883178849026,-0.00953039972184237,0.012459433851432167,-0.05171999318652275,,
CNTN2,0.1226155687220421,-0.0349729258928568,0.04921617259232424,0.08494037110250871,0.33028439694912815,0.07771391192631587,0.08414482316244742,0.07740512900781035,0.08047379465172924,0.0259483225047698,0.028422095810420874,0.023376753090115204,0.0013736212109944498,0.07079878162609274,0.011183188129983295,0.08190804270620582,0.08362774977283027,0.1907991144900153
F7,,-0.015923526120903902,,0.06356143410371382,-0.0429475737404048,,,,,,,,-0.02367416794774491,,0.011787994729276254,,0.004137714592092055,
LUM,-0.01743534784383418,-0.01571243798971484,-0.03817860568285942,0.04482676478812742,-0.1222744197970705,-0.0015109956388698858,-0.04143681381539201,-0.02020053496393067,0.01067033641510142,-0.053964276026325614,0.12355350796872758,0.02813638805944174,0.004311384097232567,-0.007127835094195031,-0.013095376816528665,-0.04720654873329477,0.02360836059689448,
IZUMO1,-0.02173568607654466,,,,,,,,,,,,,,,,,
BTC,,0.08194845248353376,-0.005222857706816923,,,,-0.011536221121082695,0.03382668970929465,,,,,-0.017127428214157886,0.036883685973338215,0.032102961681622404,,-0.005648698288342841,
APOC1,0.12272319272546493,-0.06841293320615265,0.04855727559926448,0.10599172328771714,-0.07542122465261654,0.0075369449810351805,-0.0010374696528359154,0.05478590628209985,0.01066667848966116,0.022422910764911028,-0.04295432698282023,0.0660203870434671,0.012033768606449228,0.02960201056189552,0.008008897581847715,0.10686943123274084,0.04052467274410675,0.06263012967025132
PKM,0.05860721685214323,0.005095533189009477,-0.04502102587077206,-0.010912522903837223,-0.29254043661554985,-0.02106293634318926,0.021854824010290718,0.009796142889840941,-0.02955207046418522,0.0018942277759774698,-0.001175143558854267,-0.06606264786219287,-0.028112582676534457,0.09320794386429533,0.028534392193582944,0.06835931621786949,-0.032655706036134345,-0.018801860490740875
TNF,,-0.02794194002858482,-0.04573873383096705,-0.01246671846463232,-0.007319138600849366,-0.034604758873931454,0.017441841185180315,0.04353297445907305,0.01099383957130091,-0.0019125739636392856,0.19956908085494499,-0.03319467098856184,-0.016623859522622016,,,,0.00019275274353857172,0.10193109292228389
GNAS,-0.003778797767499525,0.017782685254448743,-0.016836877847660955,-0.0902624457298492,-0.2090001536129079,-0.04753769464141357,0.05155474237529292,-0.040780489390591694,6.726596557177342e-05,0.030670721017738312,-0.08168907882974123,-0.07362811317420963,-0.00452147618913945,0.011851443638432414,0.0926403383327365,-0.05605609812813383,0.025739301729248168,-0.06258632271252773
BMP8B,0.11589098439380201,-0.04502454461311768,0.03994287617465478,0.1297227661097876,0.033906826745990236,0.021506216589457457,0.04898454412078793,0.04006344425630969,0.02653236033933845,-0.05767731480026887,-0.09968219074022505,-0.0012408388592969409,0.03993393273630047,0.0030028007845916862,-0.046430600997576184,0.05242451442881713,0.03608295147248242,-0.05138139264765835
LIPH,,0.025565711489186384,,,,-0.018253705855363227,,,,,-0.023514136471169136,,-0.016877411946763763,,-0.011884455143058205,,-0.03657151789975793,
CCL28,,-0.007993250820251402,,0.009537705475231624,,-0.018418934477032516,-0.020799834759008182,0.00044462239468950557,-0.03315263187052264,,-0.03841839620435815,,,0.04829830763538799,,,0.12460108569199771,
PTPN11,-0.04915651045637444,0.005641778389152299,-0.05092754747643293,-0.0003845620424514833,0.028176586965638004,-0.01984337209906507,0.006200806938084767,-0.0054039270385825375,0.054701316490153654,0.006417872377119103,-0.04342245731017235,0.04784504651314174,0.02119977732245856,-0.03204628653627273,-0.05831256018118009,0.007278625734772873,0.027909370192139262,-0.04818257630229454
ADAM12,0.10131220341006113,-0.014431014668335731,0.02121343849216204,0.07280446590520406,-0.12246802703796764,0.008406977769890316,-0.02010174726371759,0.02349313003699324,-0.004254864576381052,0.03580062598529929,0.09922094688429063,-0.07290995693312427,-0.005900381673363066,0.01987669311816282,0.013888306499177341,-0.060060441790880166,-0.007326383329431133,
EPO,,-0.02193171051856512,,,,-0.019097898021435532,,,-0.045278686453322364,,,-0.020312859239797042,-0.018329300401829517,,-0.02089849153749546,,,
EDN3,0.026746403293610277,0.08057530526969006,0.032218697808687136,-0.02634429612152127,-0.048293037262398496,-0.029600800028002288,-0.005938759464023232,-0.014458507587621726,-0.0446669775649498,,,-0.037199195611752306,0.018855691908023865,-0.03524828247828178,0.10148676987111409,,0.023595187601992612,-0.07519686749935864
CCL22,,,-0.01105106804470133,,,0.056970783301508614,,,,,,,-0.020744820245914425,-0.02322903686892582,-0.01833751655665655,-0.058017673156370984,,
CCL2,0.11172797664815914,-0.050719661339698754,-0.02725969823218487,0.03935426924284321,-0.07652391021692945,0.057312139375382654,-0.02713119260043904,0.055507493323936646,-0.005524074547518462,-0.03595885760415909,0.09375540007901484,-0.03481624205447221,-0.015465924617038437,0.011459153688805596,0.004011722588360933,0.011345023994890893,-0.06557225651933035,0.004171164286297624
DSCAM,-0.045183000582819384,0.05660522223192434,-0.019752789881084733,0.11621006089538428,-0.06591303900291061,-0.028140809215859597,-0.01515179389105433,-0.07623642608748613,0.10950313479249427,-0.02656611825832224,-0.0007119041528309622,0.014859616680315116,0.028759767603882342,0.05528448778011283,0.005829818052453899,0.0286058312167998,-0.03562948091061428,0.0673056717235912
GPHA2,,0.01889428722510561,,,,,,,,,,,,,,,,
ANG,0.014180798731889759,0.013587244676904118,0.03256286846798328,-0.04300650066952142,-0.07818146020602533,-0.02491681952366087,-0.04851566041010287,-0.024059267470046553,0.012519951940213722,0.030389018544754735,-0.04577840387249429,-0.0031850118763910268,0.034217800630723806,0.0421037547849862,-0.0030673470535966378,0.05361742797387559,0.021353522124726965,
FBLN2,-0.029953101133468274,-0.0009352227986592759,0.036688532053957654,-0.01383500062169102,-0.0434928309563486,-0.02866445695091434,0.00694434384851939,0.024350391592074826,0.05932691685681775,0.04053643145164105,-0.015373493094706247,0.027837004033289887,-0.01349134948180695,-0.02347237021509391,0.025460029672033483,0.15202678644553716,0.03317927230786737,0.11225235563848923
VTN,,0.012856530797418785,,-0.021148359250357046,-0.03112969443598322,0.005373024067735706,0.015797943029888007,,-0.034892830977543275,-0.014923415044681681,-0.0896642549486868,,0.12614068251487373,,-0.027060725871968776,,0.0030016456704746015,
VEGFA,0.03270803573617873,0.03574401004505098,-0.017518070837066923,0.12639522619600987,-0.18292807907228417,-0.023552008001715228,-0.003426772668487106,0.0720268406905624,-0.007987038073712299,0.07620189247187514,-0.019064331763494893,-0.05175947762321367,-0.020863816847286658,0.04024873249458757,0.009087295691822827,0.06663859077339612,-0.01765100860102134,-0.010861535112746713
F10,,,0.046014770628443516,-0.014982249869042428,0.00845029919393262,-0.020940432408854456,-0.007529174558768339,0.028436634107396375,,-0.007596115452354909,,,,0.023388216083110404,-0.005404202872962335,0.12788323049283398,0.0037503403786611515,
SERPINA1,0.08512837427446895,4.999613002130192e-05,0.02137000376443379,0.03344454797858926,-0.04624877386743978,-0.005237109978186228,0.06283320857030288,0.02984012143581942,0.04653687149342361,-0.04512099076010397,-0.017990926016965635,-0.0027439779775869397,-0.007141835423946522,0.08804266529100445,-0.03372868598512435,0.004421272045340257,0.04867390083246002,-0.08890711839157464
VWF,-0.05989521107226873,-0.026882343046309418,0.014504102547559175,0.05596559382090671,-0.14104007553078193,-0.03369630299821187,-0.024323288880988347,0.12950629225214602,0.03279531572226075,0.0025459879980723396,0.0682189295211417,-0.02389735676383958,0.01968499177704985,-0.0354460824811186,-0.0003291020696993591,0.0571293487263042,0.060024104881894386,0.01101651031276664
GDNF,,0.015194018430638131,,-0.009961544515323455,,,,,0.030322080255587164,,,-0.05660144732152611,-0.036984501339736194,,-0.02926423077409175,,,0.09149789864839747
VASP,0.007547938712408465,-0.008834506716586666,0.07781917212528747,0.056981700592437505,-0.10752440276457849,-0.026901250801793664,0.03120569194084652,0.10340693930779414,0.003450145614233913,0.025202587495701985,0.08294020311425497,-0.07044520967852841,-0.04647785338216379,0.03300874272512819,0.007281103139204413,-0.007554459330762555,0.0036765207092347117,0.12117182355025179
ADAM15,0.04755295053336911,-0.021723103943019274,-0.04035072227857542,0.11770223602216087,0.07111925407226556,-0.01151257605216713,0.027103415680667767,-0.006103136442105002,0.04910472887109852,-0.019822455635392335,0.06536612492199835,-0.07772141381936414,-0.03745881762115618,-0.0007399008409619492,-0.06860791713452889,0.03522881030272957,0.037457074890615207,0.11738176627259489
WNT2,,-0.02855167717636118,,-0.03480159799751172,-0.038728587521730314,,0.000905458329922335,-0.007549954317570756,-0.04865582081651568,,0.13860089814818757,,-0.02273567753660684,,-0.02509331118519011,,-0.02056821891604772,
CALCB,,,0.0448445106816894,-0.0034269096036453712,-0.047475079273107686,,,0.08572817961357593,,,,,-0.019897876312847666,,0.059860395570459655,,-0.03533280704522101,
OLFM2,0.026244045025897056,-0.02430159840554972,-0.016032439965889964,0.03469257466642279,-0.1281099907910245,-0.015110336198062777,0.005342404294488923,0.04481253352885042,0.06844650074762834,0.07466367390186882,-0.042369817198355655,-0.016700555776505664,0.0006463631380652095,0.06102922079135505,0.05502384695632305,0.06938224717775802,-0.030062463609487732,0.02373968458499686
MFAP2,-0.023544734466088513,-0.0460123198049425,0.02737738024637734,0.0784055944410063,-0.04563981725046634,-0.015826431972197855,-0.025852910509158198,0.006515123698146762,0.0002105451421230683,0.02656337298045559,0.05538216561243849,0.009337724411000174,-0.02346962330941239,-0.00039000515430331277,0.0187239376604752,,0.02037334692380196,
HLA-C,-0.09381646757565551,0.021109711292259973,-0.007093316886583881,0.048306831389784366,-0.08091115544177337,0.08174647027818722,0.001922068858589782,0.08894738906971887,0.022743732420329333,0.01814456489755787,0.162001197816367,0.027611344352314587,-0.0213732608675431,-0.012666645122053137,-0.009556138580884235,0.07954059922605208,0.08802948502044007,0.022509006270199028
THBS1,0.09429377047731109,-0.006307306481672809,0.01689196328596338,0.13572639725402325,-0.10907717991116081,0.007533363179050873,-0.03837739673416137,0.05335912749692891,-0.03328184743282306,0.02713728536484031,0.06542212575827444,-0.03971831010509745,0.07098537978957668,0.0449558073884344,-0.07494829040408889,-0.01236857311948715,-0.061896562787264284,0.17112838185395654
HSPA4,0.016360744672858318,0.014527250395137263,0.03524138227876222,0.08897472286974753,-0.01761279497653715,0.03817435225151451,-0.03778520694452704,0.04343776526546216,0.025107832099647513,0.05285617774456689,-0.07754533247843401,-0.006556866920819306,0.02854735648337934,-0.07568092222820166,-0.01177628361116615,-0.0741168669708106,0.03811397289190311,0.009429242109064952
LMAN1,-0.0034091463033895848,0.019835317424447774,0.01091350084784994,0.07931629031000954,-0.018139355401506106,-0.005989203730438496,-0.015826468099464922,0.05480273181611587,-0.015633730060438843,0.004926418503487349,-0.00855021764145952,-0.01892630609074477,-0.024794713856881173,-0.03765449944831594,0.008181776772275006,0.010642660938080414,-0.039550581069714714,0.11163067546704973
LYPD3,,0.0025377321656252665,0.024417787902932142,-0.01269986472528324,-0.051260600001660474,0.08129261672067802,0.003545754962486246,-0.0038548396453468576,,-0.011074536253437985,0.11450734012227436,0.0201629379490301,-0.038230638706089504,,-0.03328467251465174,,0.027340720967178607,
