,ZH8811Abulk,ZH916bulk
CXCL5,-0.02770707044609534,0.0019847761372714565
S100A1,0.041504981503178176,0.0047977478288962015
NPTX1,-0.05764054136348127,-0.0987353264995571
TGS1,0.032825860850207104,0.0033888124211852804
SST,0.07526234781632801,-0.04024473236116596
IL34,0.04508871147371662,-0.03345838382915985
DHH,-0.02330611687007763,
XCL2,,0.0032173745151765814
TF,0.03349716544505129,-0.08670315858857251
IL33,0.08752947306051125,-0.04211042350359303
RBP4,0.07459268829689368,-0.0222186106572441
CCL19,,0.1152245927078237
CCL20,-0.06804812058584724,0.030263926153240396
NAMPT,0.002792609234663195,-0.035749176134355264
