,UKF243,UKF248,UKF260,UKF269,UKF296,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
GDF15,-0.013322369984363374,0.0579784595322042,0.00903404610565462,0.03194600272986145,,0.05295379311162606,0.09738167629349899,0.0019762087475785795,0.011082583730130317,0.0163905498944558,0.008266605755238724
SEMA4F,0.05368185094144849,0.021660387284919112,-0.03556828676822232,-0.006053814891143779,-0.04629520136460516,0.03533969221587022,-0.05677149159107136,-0.03721237507574317,0.07867444564557113,0.06080841376009684,-0.029710451826315383
NXPH1,0.022971629224082933,-0.04760916626244329,0.06946061099533435,0.053921932900864375,-0.016620443477740755,,-0.0038484540415890866,0.0370282995386579,0.022939240500247888,-0.04047094847008609,-0.006993223831750425
ARF1,-0.059163719725216724,-0.008791676049087692,0.0022189198886622048,-0.012081044766112279,0.021085199041515026,0.025954560891050176,0.007609212999688955,0.05843801877872569,0.018547572736112256,0.003953092287907199,-0.010317329061049483
DSC3,,-0.01130693001625868,,,,0.012065308824175402,,,,-0.02044406460940299,
EBI3,-0.07393157572374182,-0.000951361353786692,-0.004766013872169483,-0.034012816997601884,0.04649798871614126,-0.01794255910596676,-0.04902187268077527,0.04455052670082796,0.03440202929344992,-0.049673714544356096,-0.024232136594411285
TIMP1,0.0368749713596687,0.013843086423423108,0.03253365795845417,0.04469031222533877,-0.023626529367269042,0.032705199169872176,0.06973559884890324,-0.00796903404790494,0.07375552208179167,0.03400357054351821,-0.041024858060283546
SEMA3C,0.04265732110953964,-0.04630764236835328,0.05610162224463599,0.019109513285272134,-0.018351869326212626,0.012829672964089696,-0.030731314507845428,-0.004877118075017527,0.03635992791535646,0.040105128316168345,-0.056315859979097056
GNRH2,,,,,,,,,,-0.02215393029034472,
GAS6,0.007231590401327522,0.06860610497857826,-0.039297627538102085,-0.00818329842001667,-0.01407246792293519,0.0008321786135489854,-0.02007701107684402,0.08948151689752755,-0.004677426228644507,-0.005980581335964035,0.026242714346338465
MEPE,0.06297264602454139,-0.008089632926056682,0.036592689686346526,-0.02643862312057953,-0.011004195329923496,,0.12710827427044297,0.003391304702795982,,0.030397350069212705,-0.0033829643414289234
SERPINE1,0.09714733103429218,0.0031848349951358033,0.016169105729853247,-0.03149890109614447,-0.0007127873945440553,-0.04818312508991714,0.004441317014418874,-0.03809417632974666,0.014992816228476865,-0.0019566844668067475,0.07159795649188945
RSPO2,-0.06593853119755336,0.029151951977459695,-0.03132181345463307,-0.03686530053740673,0.005820236385028294,,-0.02097434672885835,-0.02591337369018243,-0.028324849225074302,0.00896799998974593,0.022455972323963798
SHBG,0.09308964904960969,-0.01464581664784878,-0.028597186232215407,-0.014124195245899265,0.04711779510483141,,-0.003610783779317361,0.006155929561603559,-0.03410419935859134,0.02668558612617185,0.04045608219306379
LGALS3BP,0.049942788831165645,0.0436934920667026,-0.013751232629434595,0.06308882053478754,0.03879799001422815,0.054257553313387726,0.008411058390327951,0.04455264794936939,0.05442461275906038,0.08347321632165121,0.017426048851639887
LAMB1,0.09843852130649057,-0.006138640511488253,0.03038000462906841,0.05723069740084695,-0.03151990899087077,0.08861583266348881,0.006233779925642503,0.0022089582821362645,0.10931385965554372,-0.008538427914632685,-0.047552268625644024
SPTBN2,-0.049890725789075475,-0.047935903315435416,-0.014809322652318952,-0.020469397750668267,-0.03371084710475843,0.07287746486964206,-0.058968379816299814,0.03807539983068861,0.06786688287795734,0.026389507062558208,-0.005277143194615253
COL1A2,0.040581879720006854,0.01926910715296128,-0.0153995191193577,0.03194892919876651,0.006280713428669169,-0.0904584045970636,0.029088219605472032,0.05825101781581286,0.04991156496446237,0.004906960311533872,-0.10950467164088229
DEFB1,,,-0.015506870153044113,,,,,,,-0.005121815952957339,-0.027411298951948587
WNT11,,-0.0162065027712391,,-0.01636531721937896,-0.021754833415572453,0.006213667670151216,0.007571030189813842,0.03458178771156401,,-0.027131833089608717,0.09894677433901394
LGALS1,-0.02962642539765505,0.005651258868009672,-0.0020076641260103195,0.02697063623069735,-0.026098385650636016,-0.061432234686867336,0.03337323912659298,-0.01853133856195164,0.03905898195383612,-0.040020233438832965,0.038656632674538303
BCAN,-0.011349556721615401,-0.016164000092161963,-0.09973237021218176,0.09715395362051572,0.0063895347416455675,-0.01706159867732572,-0.020702151901268707,0.04218974084853266,0.059681756099915724,-0.007030327036355121,-0.09278641158338988
ANOS1,0.03904258118974498,-0.0791485420637215,0.015647494044419008,0.06278578846599708,0.009850996978439802,0.039475022686402635,-0.017600398489114964,-0.003960521381827286,-0.004878303934279289,-0.01077766958395343,-0.06129941933418829
EDA,0.03557260685127507,-0.01186472293507818,-0.03329726891208512,-0.01956741016013651,0.024003542073790605,-0.017798495270847578,-0.030568468458975102,0.08284988092949105,0.07498362252055636,-0.0339669408763627,-0.0192930394757041
FGF22,-0.04418855178738739,-0.016871682382394605,-0.022498666335622683,-0.015000966581599324,0.00936513421015976,,-0.022869381100180254,-0.01823648388145488,0.00819049132012413,0.00452405949990378,0.02702721778029898
SHANK1,,-0.01620650173080166,,-0.014272466954854584,0.03563716533678419,,-0.026884176730200587,-0.004943514074864045,,-0.03644764514490969,-0.03712358731980603
NPVF,,,,,,,-0.016976083518911406,-0.016484287817740948,,,
RAET1G,,,,,,,,,,0.13825772857647656,-0.022663746827218334
TGFB1,0.0007365563844850266,-0.01593329490622426,-0.029136929335222245,-0.02064571325625856,-0.013733220699755678,0.05251994577928463,-0.001833599229524259,0.0347560371806791,0.024299284321327264,-0.009379520774912622,-0.046224612986653514
MSTN,0.00803679844368564,0.016415054623807313,-0.06418940972925566,0.0525009872215871,-0.005159285893385369,,-0.01922185753998101,0.07650676495033487,0.05693525496853591,0.01549507498442384,0.055059604505827926
WNT4,0.029219162965744568,0.051674368699197365,-0.024796827944889018,-0.0170086073783578,0.05520084264353756,,-0.07892160702216726,0.0411610451478749,-0.019882973726487726,0.029429107110686782,-0.02689014277753735
TNFSF4,0.07357088799366082,-0.010743571837714317,0.0645647819293591,-0.02699864485798701,0.05710286491639293,-0.025467716397247132,0.010778494548481742,-0.029447861329706573,0.00291867738989291,0.08908712091369429,-0.018887663068363918
NTN1,0.05575991951492089,0.07090367001231983,-0.008545107923826723,0.07956644797189007,-0.04156358940629334,0.002140962312062588,-0.02653334114402419,0.03124926631051367,0.039910046756238056,0.01433406054235182,-0.042021825660504226
CXCL12,-0.0067251801213293605,0.01887689140814322,-0.019005500213871162,0.04537839271160039,0.025226706288135836,-0.04640248858435169,0.03977477226003515,-0.012494553383055093,-0.017065496065596555,-0.0017789302388312807,-0.05921840856290398
GNRH1,0.04048361655541253,-0.03161152638199092,-0.02837895752288122,-0.03141283252099884,0.04510677243079905,0.0042261695160567304,0.037013709228370835,-0.03687351011983519,0.07752924540687942,0.007915052972333896,0.0333616037199752
FGF8,,,,,,,-0.008521346240735491,-0.022753077849452887,,,
RIMS1,-0.03362607976676665,0.005162041647864917,0.0015678016368057869,-0.05566922813390375,0.009481397220739868,,-0.02219624765548197,3.082151430335251e-05,0.010067845294856444,-0.044085167893209,-0.02382596549881628
FGF14,0.014557247874679626,0.05904136616390107,0.07013243466969478,0.04097514585462347,0.0369123755435707,,0.016659167580193725,0.021161888194790413,-0.05984033043526103,0.06639965425195836,0.002153378634968673
IGF1,0.038648930524917774,-0.02269597054747513,-0.007192595998694453,0.026828076141822484,0.031965481111611654,0.027614055654975687,-0.008332993279077492,-0.026864577227272566,-0.013897634668332557,0.014485502996683502,-0.0845936385836312
TNFSF10,0.05581411857920257,0.04441853260674102,0.0020112222914990987,0.037479806960948533,-0.014708025035983454,-0.009671262607060305,-0.013298199499674852,0.0718405337324209,0.01880830808707384,0.012735966909058127,-0.003356126610523903
GDF5,0.040098734707955754,0.003930765672168181,-0.020557411819907046,0.09111256108338982,-0.012997916161290592,0.028010405255797923,-0.03375271291451698,0.05806654891879731,0.016686739143754955,-0.008347046015419642,-0.05744653195089709
CHAD,,,-0.021959611275481607,,-0.010922875571940167,,-0.03423080005232835,0.00551653153890479,-0.022401514289506885,,
RGMA,0.06266036757054655,-0.009257085135110971,-0.019154072794585395,0.07579798070759795,0.005816295727435052,-0.032369193833459306,-0.025526109376720934,0.047953506568815134,0.08604607865271922,-0.002629282084300957,0.006946124345389829
CLEC3A,,,,,0.044396861936603665,,,,,,
WNT16,0.026305952697760034,-0.03488864579847084,-0.01351137254122794,0.035265971775975194,-0.029951981361920177,-0.06531394056545176,,,-0.01850603632950938,0.04073268816887251,-0.034415500943295776
CX3CL1,0.05092885216633969,0.011682414897972357,-0.03179573826388627,-0.010920866530056207,-0.014304206129386984,0.09936645709651805,0.04654223181001386,-0.04668598663529527,0.017263277760216498,0.06747435785991034,-0.05691633935457235
FGF1,0.04973509321237887,-0.0533906618504462,-0.013139007678335046,-0.04801809855269363,0.00911289510095909,0.08140872623736091,-0.03385038691708251,0.07188918322518438,-0.026693678878129956,0.019092960405361303,-0.10826242383941062
ALOX5AP,0.048817629604893456,0.08293473716829965,0.010754764419597928,0.04092236692083696,-0.046227364554266806,0.06249838172646582,0.04109407000790039,-0.012067258444161458,-0.03618664971160174,-0.010234515119784342,0.028674485583138717
IL1RN,-0.013158885161607854,-0.016191606039787913,-0.032120065543467045,-0.015236411157001747,,-0.020314720488195336,-0.013562921812101364,-0.03140737459760549,,0.01186560165919262,-0.014031341682176237
PCSK9,,,,,,-0.02338827096066552,0.015019274707371726,0.029655383135933158,,,
NPW,-0.08192962107124863,,0.034682823672428434,,,-0.017507132454371806,0.056790094276715726,-0.0211462089274118,0.07531812795789364,0.03781721605932768,0.04316206538035034
CXCL9,-0.011043001100624426,0.007108760291053349,-0.02154749506692332,0.06332030249651817,0.008760440649671075,0.013429109318131741,,,-0.0038702612894927673,-0.011137048330424573,-0.045952505439846685
ANGPTL4,0.053046371098213196,-0.014188366604985809,0.0383494832718543,-0.04237557816527876,-0.04629520073674019,0.0035689623279050297,0.03390253776753985,0.014204636847753943,-0.048953874954003274,0.08405223264382441,0.01488814458186384
CCL11,,,,,,-0.017653357895470012,,,,,
UCN2,,,,-0.016145518055044612,,0.011324418111127147,0.11197075223686796,0.02258650892876043,,,
OBP2A,,,,,,-0.014121223530894986,,,,-0.02296402847218296,
COL4A3,0.06677921786670582,0.05968385395497088,-0.0037630004319209333,,-0.018699394777234597,,,-0.013830618449768671,0.02207203123892735,-0.0142566134389042,-0.027167308465036937
NRG3,-0.05728316716635495,-0.022186301969548166,-0.0006500730026534957,-0.04618591942914332,0.01382146554798943,,-0.056667678060531315,-0.034655709407954045,-0.08122704148962485,-0.012410493309629957,-0.000875765806932881
IL23A,0.0028703022019296405,0.05769063736435068,-0.018047854284295093,-0.019751465896187335,,,-0.014807587636929888,0.05360100469536062,,0.016669666136808557,-0.0304250324119315
COLQ,0.0025470126383296027,0.00880412535282545,0.04476648424305126,0.00923910539977265,-0.03348333001812045,0.05967135476103305,-0.03287746482023685,0.03826788698150465,-0.003299555383892107,0.03206677074685293,-0.03365543511981774
SCGB1A1,,,,,,,,0.015619267549209863,,,
TNFSF12,0.04285194044566897,0.06479315577971098,-0.028339171937089118,0.025139186239616376,0.026366363959097333,-0.033484089285255716,-0.02412839539214559,0.041891806884724186,0.09145426501841082,0.04815244652604261,0.0019875255581540082
DKK2,0.01490039019623734,0.05685985848910561,-0.014934790042538337,-0.02875417369057666,-0.008943947927368402,0.11737528449439112,0.007518113717201348,,,-0.025705198131886032,-0.038418994937973266
FYN,0.053758450279061634,-0.06691504593049252,-0.01750656480433424,0.029978322070609444,-0.0471339354828361,0.031113160927552286,-0.03063298107146931,0.041551339189692976,0.08258206702428277,0.004031343475975536,-0.06433282791246038
ACE,-0.005685848674459581,-0.019028585959679222,-0.013276807603680605,-0.014159955615377268,-0.01356260966464068,-0.005094247062162806,0.01479157650101906,0.07597523261107303,0.060560635374264815,0.05338634642788392,-0.08277200805066556
IL18,0.08928295005910604,0.07316312580078897,0.0009830443424823,0.0692189512755224,0.00021492679805795465,-0.017929745854117884,-0.03151056702003982,0.029210672331458007,-0.03464890225528392,0.08072260918158077,-0.06034545889592473
PPBP,,,0.011696066374977155,,,-0.013196852667058482,-0.018130467037806165,-0.020689857633400748,0.06111599908944397,,-0.025400912794333045
CCL27,-0.05537106779159771,-0.011864723014788513,0.03643159386011145,0.04063392470422571,-0.009213553183513336,,0.007463086923881454,0.015198787691627063,0.1904536990129978,-0.002957615769920598,0.02611283155891956
SERPING1,0.041509862348011135,0.052711895513160426,0.03340281333872068,0.07160776718801742,-0.03372562762550381,0.07110714824409965,-0.01776843365808474,0.049567319408616604,0.05112578538837117,0.08624117816787195,0.016803418460403514
AZGP1,0.013135897345189293,0.018934989615108457,-0.06094739454058113,0.03041450261569355,-0.01777761019959069,,0.017087041974217485,-0.02598588600520043,0.08943272859781203,0.05619189615282151,0.020024969501205612
INHA,0.009837754114565344,-0.022756442855729333,0.048269595058186954,0.014857661187163774,0.0449551623654678,-0.024283457641944915,0.018081666456566167,0.10383610992649539,0.07599401086630657,0.025395745614201867,0.08990075218661919
SEMA3G,-0.05171934039275247,0.01381879415552583,-0.024426845967022912,-0.005748762959796018,0.031075551676151128,-0.019463528044265748,,,0.032671526376576845,-0.0020619095793925095,-0.04637458928659468
COL6A1,0.14228822941371544,0.0373352911736828,0.04247099636662945,0.04727849823645503,0.015500193768542399,-0.06880384426887445,0.026250960836599557,0.02252017844878313,0.08514691602395116,0.009612186496184397,-0.13111890951167948
FGF17,-0.020529963146128073,-0.02452993432807013,-0.025403200570353262,-0.02377892358218052,-0.017993921885808666,-0.014991835970338643,-0.026198308868194527,0.013514084632489466,,-0.0027581660699450687,0.015097438709874591
TNFSF8,0.07396783089208815,,-0.014138098546828773,-0.015236411287165054,,,-0.01967292147072441,-0.019145632821294667,-0.01850604352409759,0.04326895777533874,-0.01117240452904195
FGF20,,-0.009209494534100016,-0.02892200977898315,0.03821242682165246,-0.0184901736599943,,0.039994023746725185,0.028748894093929375,-0.049042395106938044,0.020403301845117225,0.0025251588414748555
ICAM3,0.11430268482233838,-0.013351147930927128,0.0067146149743871125,-0.01876050394954789,-0.025918251290780167,0.020348505551349146,0.024594449373667334,0.004628598651696218,0.07831720686768372,0.0240132380100365,-0.021563099570416817
LAMA4,0.06002943793257859,0.0045824965464367476,-0.0406889137285413,0.0464769707921352,0.08647186588885451,0.03144860231319106,0.08049994986505289,-0.0006281864332651219,0.041231589751744194,-0.016704688317087806,-0.10048053425075991
INHBE,-0.044525627233370335,,,,,-0.017359781152878152,,,,,
DLL4,-0.0008933221234986797,-0.019624826647734506,0.00013099272721025455,0.023328056908741457,-0.012901584692363357,-0.020946613707055212,-0.03011910761184772,0.11665461550403214,0.12682453308456001,0.07757196282955212,0.007357595953779234
SEMA3A,0.002852237236574798,-0.0036828617450243486,0.043436060889922905,-0.035488738632296686,0.004455374068607246,0.010038536151116826,0.024157700083304624,-0.021425443688575584,0.07520717409543631,-0.007217786475999903,0.008082709304824093
RLN2,,,-0.02168564085682702,-0.01956740763754503,-0.031030454426054024,,-0.013603777414398456,,0.0874773033968621,-0.008021228291011253,-0.004842161750249085
C5,-0.04182980537848624,0.007841955759208246,-0.05662393311579831,0.021356294938262438,0.029576609514942745,-0.021453140936561893,0.008303656152429225,-0.023452607024026524,0.10007181852816963,0.05667952935258757,-0.017495635216281755
COMP,,,,,,-0.001376689402710236,,,0.07222612051442627,-0.031191123413686118,
EDN2,-0.03828548688838457,-0.013405256437571478,-0.018593963144951993,-0.020824403085144313,,0.09856461143072562,,,,,
C1QA,-0.06094615127356307,0.1023943242447723,-0.06535153573998528,0.0521670451997138,0.05655215673065875,0.06718390152281112,-0.04441284571653232,0.04724757325317319,0.09409672775947449,-0.042259430837557045,-0.07790403520954006
UTS2B,0.06262559030753696,0.08109748488949388,0.008164580624395321,,-0.02248001573389145,,,,,0.06733894273557818,
COL9A3,0.04858789436405683,0.025511231737852993,-0.03551325267964834,0.04734092154381801,0.048628914223109755,0.05459437524499421,0.041094584707360104,-0.0452661945051926,0.008703519098259211,0.009977309190029914,0.008659352742462895
DLK1,,,-0.012629725239810635,,,-0.00332502161586061,,,,,-0.028420118656848348
HGF,-0.07023214261149174,0.03278021165907752,-0.015877311344093044,-0.033513715642417216,0.009013455485507091,-0.035555098371923416,0.017718463310873764,0.01590920430003689,0.0492214651768449,0.016366286700976253,0.0008422505769490234
GIP,,,,,,0.06604592778916253,,,,,
P4HB,-0.025346233449502768,0.001568781303788457,0.006079543544783762,0.032174838082099824,-0.06076828440466179,-0.05127823840151477,0.036618787592184565,0.018390684036942825,0.059869328069071824,-0.03326768873819202,0.02143622540624825
ADCYAP1,,-0.007578488706216457,-0.011064177340122482,-0.02030336388368654,-0.0176321281239273,,-0.02285298484889706,0.06752596344341488,0.06402842637924375,-0.01510196792186684,-0.030884840554020764
GREM1,0.010465825686827608,-0.018856156532961472,0.015472072505371613,-0.020709425930803726,0.0706948630010603,-0.03193127606968001,-0.025121521230584892,-0.004010749269694306,-0.03221110977191473,0.028378121501302207,-0.03168585411643369
EGF,0.09218927798048995,-0.008887123564619721,0.03689233290719699,-0.035845010525435844,0.07489006842815484,0.07080347122424431,-0.016632861531890027,-0.01668742964994636,0.053242952826826076,0.04705086931495826,-0.00773296593135903
VEGFB,0.057162683344079125,-0.00927330040954919,0.05379866418894634,0.058252345729478204,0.027330037417135005,-0.005455587815046923,0.044950510821606685,-0.023365741323342328,0.033020533367775155,-0.004473536907763973,-0.04816990517454088
FARP2,-0.043604117619838706,0.05948342544352505,0.008329681481220022,0.010487453328716199,0.05139134551247474,0.08348617961686486,-0.06047569715708294,0.026445440381416666,0.05670925887767936,0.010797294490131558,-0.014450178497141206
BMP3,,,,,0.045002273027638845,,,,,,
IHH,,,,,-0.029295936456001332,,-0.017807611510401417,-0.020355897775800515,,,
LAMA2,0.02876975993697952,0.007772143323280712,0.02686181172674239,-0.04061307316532456,-0.012268703205328337,0.013071509475170839,-0.02982387016486004,0.07108381994673629,0.10017190814493981,0.029535238967816842,-0.017460240625477318
SERPINC1,,,,,,,,-0.016687430977468182,,,
NRG1,-0.008321433694202258,0.049415429047524065,-0.028597181808589684,-0.02201686239440211,-0.02748965964368502,-0.035678778195359855,0.06424794092838935,0.009073941049810767,,0.07325599014362037,0.030384860015750567
SPINK1,0.07864029060866208,-0.020316918594635778,0.00470028163345443,,,-0.02338826453203136,-0.014893328661763893,-0.02580030493348889,,-0.03519648479664686,0.037400538194060806
EFEMP2,0.09831783197552735,0.023585015526412522,0.016393896465261456,0.03986598841692591,-0.00602488343628453,0.049551345806876236,0.021530627763234635,0.0416977123347283,0.07488832205019436,0.014090357730716917,0.0027582983744549572
SELPLG,-0.0028670057258554705,0.03786590890204548,0.021553053667727362,0.046625968185520866,0.0024065488823360073,-0.0342844838731024,-0.033543316533828665,0.02295815693862004,0.09245795090478881,0.03088802303040843,-0.0854377952082026
GDF6,-0.035698167769326106,-0.022756440634414364,,0.0006377437840592357,,,-0.010264650492115812,0.002309718891695755,,,
HLA-E,0.02964529239095909,0.03739044140646428,-0.05856542584387624,0.044236979376775794,0.036077468628228505,0.02277753196087175,0.008460352470831168,0.045023049137079794,0.06740752429563081,-0.019426361382502783,-0.08648362638917206
PTN,0.039651327532604634,-0.010427028575083147,-0.022653625666122564,0.05120837838176765,-0.06708746809890181,-0.04759134041399132,-0.00716221451872154,-0.01437910173503726,0.08021143346878117,0.05403963265755085,-0.08081145131966772
CD274,0.0352458970224042,0.0032801765126389036,0.014766152771235932,0.012671757302469331,-0.012409553920865976,-0.009327102072249654,-0.023127990488783584,0.035673370494513086,0.13200945765896435,0.051719789729805156,0.08152619377171076
FGF10,,,,,-0.011688434196839159,,,,,,
CD14,0.08390992685925307,0.06968383041781329,-0.010032939945896116,0.06891009181376033,0.0100102733109718,0.014556998203745331,-0.052360490385880795,0.03490199393655891,0.1332801794031917,-0.02250273259596416,-0.03851822285652166
SFTPD,0.12318394229875274,0.011560158371591703,0.07517292177585323,,-0.028302220656976684,,0.05187863898256279,-0.04457582468306677,0.022935444594286414,0.06410107880946506,-0.04961971593835628
SLIT1,0.09412315905001513,0.031165232731936297,-0.015747304746173724,0.021675816202980862,-0.03631994342041947,0.14696231110350996,-0.020268495048350106,0.053128322004558685,0.011004869566000528,-0.006293484288961498,-0.05327261493831482
CNTF,,,-0.01413809983720946,0.03724387579343458,0.09782959489383161,,,,0.03318330471784243,,
BST1,0.007758414396822384,0.03759189982545348,-0.03397650389181375,-0.02830569038562804,-0.019650696593561334,-0.01783907107907468,0.03437278630838284,0.05942977837458289,-0.02864144187804832,0.051693863213685895,-0.053841126204507324
AGTRAP,0.07835856685464086,-0.010611500913977674,-0.017419596103281802,0.07198849422879336,0.04874352076171432,0.01901251027118819,0.0015256905762664416,0.055464773587640584,-0.04378817534502261,0.06689295076680044,0.03208186509698425
LAMC1,0.09236098281958581,-0.006812732623746078,-0.012879635982958569,0.03109630333307879,-0.007920620907611147,0.043407210167075896,0.069925353074329,0.0096628950859673,0.07647912182674171,0.03965241286728039,0.03822340594782111
COL6A3,0.0148088722549194,0.03429562084182,0.02366965600159826,0.060876146104908935,-0.009280412101090901,-0.05919344796558807,-0.00048279561909987407,0.0515841896772965,0.03854472184181979,-0.011329772153703743,-0.05553566741807355
FN1,0.09158194266624069,0.052516393534801475,0.014912107583652757,0.05586605858799423,-0.025175570719580938,-0.05671064761084351,0.06123018462708407,0.014828319128875297,0.04729143743704573,0.017496025684453024,0.05629525360172954
MIF,0.017396594570406043,-0.01685773902681385,-0.02752010449732172,0.017746264780868055,-0.005428550774615318,-0.047158372057516884,0.01795960866910153,-0.022281319893661517,-0.10797132085672105,0.03981238155601179,0.10299199188052637
JAG1,0.03987703803303443,0.033411870215427956,0.033585591006541654,0.09623140857984387,-0.012844202720763063,0.0007857899265820268,0.009845168062758744,0.00036926659067065685,-0.023669165040989003,0.019938555922057326,0.03542904567184458
NID2,0.11075799589359757,-0.020911684166549725,-0.011103087970378905,-0.023291138782620516,-0.016396137562754678,-0.016508917147364483,-0.020028244399194463,0.036329259730136385,0.07372954691647991,0.02499999944893594,-0.031421548228619256
EFNB1,0.08144833722580073,0.04024492924673577,0.007815604041997801,0.06501413091856909,-0.0302467820195229,0.05283646923673955,0.09599089950268071,0.04649613436148519,-0.005623992606478145,0.010288427949746944,-0.03946164855653538
COL4A2,0.03146337867051813,0.015635255702573445,-0.028191435062683557,0.048303401405426966,-0.03495201483413819,0.060639452868019666,-0.006625610336689645,0.062086420073042804,0.06704758890171464,-0.009660396524983352,-0.1051951274559969
SPP1,-0.003944726988413288,0.013930642673386454,0.024256179727487847,0.06581498122043863,0.0031297273012591705,-0.06366603005410114,-0.02748692430481963,0.00775405822927016,0.023013300547304674,0.049545897103515875,0.04075407200969343
PODXL2,0.027795865805596665,-0.02898203397237691,-0.014033925081627855,-0.027412213104057857,-0.013686622661885589,-0.01241059847867089,-0.033425796794962694,0.030757679901302713,-0.018866694705345174,0.032226610982742765,-0.004667341634548977
IFNE,,,,,-0.011688433284866266,,,,,,
FGF9,-0.03274164181070016,-0.0252848109319236,-0.004386628684494529,-0.047522218939778926,-0.01900933186572075,,0.007485079499173191,0.058105938919398616,,-0.0117053497519147,0.0381683300594925
ITIH2,-0.028308426745014634,-0.022656009859631947,0.04514500900176203,-0.019933966675798005,-0.002069273900896654,,-0.01649037801428422,0.03472990160808696,0.07943726274293474,-0.027113424258930097,-0.06381492021324277
ADAM10,0.1003441757570847,0.005972782915002058,-0.026494405710843296,0.018428879658197006,0.03253336537698866,0.009318167675761255,0.01489512124774289,0.01136216698045555,0.02289146812656242,0.049449160475371685,0.012691998928846879
CFH,0.017280705792567363,0.006765741162470587,-0.0171653595381175,0.014727337675869633,-0.0023055704945997876,0.012082304340087361,0.03304598817492688,0.03183776816897889,0.10061547052250437,0.019756226768859866,-0.04711222513295541
COL4A5,0.04074501475018593,0.023238036680046686,-0.010312268762439132,0.06316461001412496,0.04549054104554763,0.12046105953142444,-0.0211070449527109,0.05590922147382207,0.012842619241326519,0.031178004042557668,-0.026849706741694124
LTBP3,0.078111092298264,-0.006692427130344772,0.011728913065745576,0.0402552678646313,-0.05615100024678957,0.05289330117035647,0.05319288970640415,-0.00537952455675195,0.06781307563864916,0.057593152771224655,0.08095503029710042
GNB3,-0.07828703063555924,-0.029145784634622928,-0.033154144612683505,0.009653811712346113,0.0032593421341520733,-0.024549219830856294,-0.024239832211275524,0.006206831364375698,-0.017309734730466247,0.0036428216438206197,0.06270431442765513
COL6A2,0.0978136579575562,0.03847691857383446,-0.009033656032636206,0.002718001052780943,0.00045498552351418777,-0.04782297254029918,0.059368109277722486,-0.0006725214450835442,0.02016169805832527,-0.00044929185024080435,-0.06963322664360207
GDF9,0.028553751170549597,0.018664402135547535,-0.012243284230760315,0.0029094505440551747,-0.016035745459403727,0.16049637135831182,0.054490532996065606,0.002340164818235371,-0.02799337154095251,0.02964972559031352,0.0014608015551759329
NCAM1,0.048213690228891666,0.009889864641118141,-0.05787482304688473,-0.023739305316492168,0.02438816100939624,0.021977901425657528,-0.010696410339595171,-0.0015900303531162319,-0.055006119362495554,-0.03338796112860799,-0.012214760374298642
APOC2,0.011535845251179216,-0.03342710419765328,-0.08120010656784059,0.044874057972817814,0.03331536991097011,0.016526111892100532,-0.06866288560640889,0.008716583077247712,0.05793039399095003,0.06691093455511739,-0.0038904128654343294
BST2,0.07491987261667842,-0.0038859355354650027,0.008592062082051663,0.047761921864323986,-0.0065255173519265025,0.04120139650232987,0.01861698897978455,0.06836674360392803,0.06162318821901148,0.05819353546469757,-0.07415298907868247
COL5A1,0.05548280698988865,0.005399338618564359,0.02244167117473459,0.02279181180493289,-0.01931548411941539,-0.08561031312821672,0.06458640605625429,0.029905040957723582,0.05631439284859835,0.035936353038994104,-0.0026508310784843525
CALM3,-0.011116642230774965,-0.02138343064666623,-0.0004184384937297025,-0.10527480268211492,0.0398729213742762,-0.057461327586033444,-0.018448758544421066,-0.0032545360352955505,-0.038863292480137826,0.010277613848608869,-0.04722027214059493
THBS2,0.10994205537681172,-0.0060403978548329166,-0.009876598905882661,0.054705413759384695,-0.0094252844088219,-0.10031880075078342,-0.019134388728635893,0.004116202899812942,0.007594843245691036,0.0032956825253418406,-0.000895731215017157
SERPINE2,-0.006757912753852095,0.06280549855349403,-0.0017770961252165495,-0.01195056770796258,-0.061352152119139754,0.033446843165537594,0.008517657385309074,0.0287271737910398,-0.04098487093414157,-0.011665011566840612,0.03282593348121068
EFNB2,0.06744651812026685,0.01020157524236633,-0.023959655360182745,0.004522965602480265,-0.022022126169069678,0.048449664188331625,-0.040239587020740784,0.02681028109973172,0.018895681847755728,0.0851253248278302,-0.00016558361962509216
PROK1,,0.008991204369724207,-0.015506871146238069,,,,0.050196776754000944,-0.018421610122520433,-0.019067928999437492,,-0.02836860561083298
LACRT,,,,,-0.014803235858716235,,,,,,
MMP9,-0.0374410269515297,-0.022402806929685378,0.09255100695043653,0.014997605632184146,,-0.014908099731083153,0.014410263094384842,0.004310601601859784,-0.006816214894738399,0.03222481621019857,-0.04675570490018441
DMP1,,-0.01607043384530278,,,,,,,,,0.05816068373575671
NPPA,-0.033305817010979816,0.02628963794937633,0.0731159693138999,0.001414303293983403,0.029226570245817672,,0.038526127349883324,-0.008313099267312071,-0.05253591276591326,-0.027358840988141304,-0.05942717344660748
APOB,,,-0.020412466839903772,-0.01569721394166752,-0.010922875554581365,,,,-0.020923821636141527,0.05785263121276458,-0.028368605165416432
C4B,-0.04111843390389329,,,,,-0.014475363978590321,,,-0.021176631801697113,-0.02296403489320079,
