,MGH258,UKF243,UKF248,UKF259,UKF260,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LIPH,,-0.025208840924015236,-0.012858808819608929,-0.027014792214033634,,0.016820507348403,,,0.025563869396373964,-0.01949706279165693,0.043992523632701876,0.01298187097467514,0.06939949883381129,0.03877020526593688
CCL28,,-0.018425088083371493,-0.018087514148873426,,,-0.025693175730962796,-0.016180732308791877,,-0.0528308896772937,,,,0.017773381836162137,0.06261227309590398
PTPN11,0.02195804378530459,0.012469945584733091,-0.02574270687694148,-0.009919380259125216,0.03615165089275177,0.03944362976959617,0.011277988739518366,0.11206880939650089,-0.1121600250637256,-0.021176248322551258,-0.014393060292621796,-0.02790955042844903,-0.03233997712812141,-0.04817346207164257
ADAM12,0.10122325496740373,-0.0769421567433486,-0.010465071349688758,4.3045778381944036e-05,-0.024394084805490265,0.006095371168015332,0.07174558708360175,-0.018507913808981258,-0.0282034458257347,0.013254428781480308,0.012624655807298591,0.04201719821816327,0.08449914289528118,-0.05724381719155404
EPO,,-0.039165563579434584,0.02268672791437106,0.038943820375146126,-0.016090386392632022,0.09628779096407539,0.012450723013789827,,,-0.021174308121935582,-0.03488313223436092,-0.01306718408777462,0.008007539830330451,
EDN3,-0.021228092604176605,0.040628644830426976,-0.022399435473898898,-0.02506134621122729,-0.01648391523525516,0.014445666989121305,-0.020613871773926176,,,0.01648360368712249,0.07074158119337563,-0.03141351409463765,0.0871484956017946,0.10548850068730609
CCL22,,,,,,-0.019512781811018096,,,,0.12419692201622241,0.0589364653113453,-0.011465885187384338,-0.009920607525144252,
CCL2,-0.007296056280295559,-0.03544845383798982,-0.01145613980787046,0.028027858484660242,0.037908797194580006,0.026277864822038983,0.048964806430200354,-0.029992857620543083,0.02431945547880666,0.11200392938839442,-0.05454685993431398,-0.031366788185110406,-0.05112997088330692,-0.12747968249505157
DSCAM,0.027451903353077643,0.05532929690487547,-0.013654315777332133,0.01656367673628908,-0.03764577925442828,0.04751599270356116,0.003964265870090991,-0.06807990796562119,0.02205517557048265,-0.057536974682965564,0.055508635297559936,0.04016731346566155,-0.017768202048944606,-0.04398414860688527
GPHA2,,,0.009550920044806415,,,,,,,,,,,
ANG,0.039189703979362785,0.03962623114374522,0.023226207685764683,-0.01570204819451813,0.01565891063708873,0.0723381911530574,0.05450752501792818,0.08910446874925712,0.04315283770664708,0.11203290107882609,0.03184916373203737,0.04652993038419417,0.12204584443593221,-0.022978903876325993
FBLN2,-0.019903948483687685,0.05139905469008064,-0.005343150607587311,0.007961928179356113,-0.0019284297264796377,-0.0610865647028301,0.0038726918210181395,0.044373228412142404,0.11450076150006494,0.04482833540705927,0.03125791917762291,0.04176327053684221,0.17492591679940317,0.10078161755417196
VTN,,-0.023852383852262557,0.01884207761722317,-0.0017327968619513924,-0.016222532912365095,-0.028680443451731263,-0.016953946855286273,0.006452518830219983,0.01969073977406785,0.04801135321721681,-0.024529115366095703,-0.016920239716028747,0.019189579004031804,-0.051830411905448286
VEGFA,-0.0038658869979822843,-0.032820040263087324,0.030703287338021867,-0.022527254121089763,0.00845646428492428,0.006225461814327021,0.0457501484841524,0.047801308676095944,0.21561186589424025,0.03581954749047536,0.019456113524890552,-0.03530415388609185,-0.25859079851654404,-0.15998592068370734
F10,,,,,-0.015135897730684198,0.03950849439677712,,-0.02634637642167011,,,0.029575007802609948,-0.022631520367307673,0.1252839685433548,0.05143615535758234
SERPINA1,-0.045698615262879744,0.05471473867951225,0.0067960054271469375,0.017016954241262365,0.01797132677950961,-0.02034005841865003,0.013177183407613991,-0.006223155054686197,0.11402951986067845,0.058506441423497424,-0.07316316937778823,-0.041743552154153714,0.12510621290525167,-0.06185804870350332
VWF,-0.008099157399063788,-0.01352341607172289,-0.027601853985144698,0.02880881984797556,-0.03560012357240842,0.01843045617931064,-0.027709697850574026,0.018869110070986232,-0.09362021787646935,0.008384665443266638,-0.05131111361708167,0.03177948270987227,0.17858258189258622,0.20780592853579655
GDNF,,,-0.0201378260613846,-0.02240142934046807,,,-0.003594143336015185,,,-0.010438976417455779,0.02281035940851976,-0.018298023569121403,,
VASP,0.0024863640235764884,0.020892132943792944,0.04526077415265035,0.014327789364548258,-0.062202614226747124,-0.07334572957607305,0.057650231674964095,0.00917253903356916,-0.056464642204757484,0.04912070497733582,-0.021901193079149145,-0.005002758431568705,0.1280354897334684,-0.09563248259044177
ADAM15,0.0248422049828246,-0.022956228114683022,-0.008107183065577013,-0.015423973104796596,-0.041606304273370066,-0.020840202402792166,0.011594638475886671,-0.012993846523570872,-0.09282848562316931,0.0962525578108881,0.061504710419647717,-0.004033206569085424,0.042844989253503114,0.029912378867576823
WNT2,,-0.02142435654036663,0.007822736937911278,,-0.013035652550915587,,-0.019094499400682193,,-0.02857250217923923,-0.026264627179825754,-0.035826724143323906,0.008651028475729489,0.028760953682491413,0.04402712502327772
CALCB,,-0.022423867873928954,,,-0.019595146703480754,,,,,-0.004358862608242598,0.058027210748764296,-0.020411509959024885,,0.009221587478891012
OLFM2,0.03886830180370591,-0.04882991824470705,-0.0128997920995729,-0.014477780050560923,6.905359262924316e-05,-0.029167758114213793,-0.015320190184224439,0.0290400509537592,-0.04111076202754892,-0.009918345471743242,-0.024767868550397126,0.007267305883872317,-0.023921926757237116,-0.04292121045260013
MFAP2,0.017548854696107914,-0.02874848341503401,-0.015922490987619786,0.025086877098965617,-0.026221015645456865,0.022117650150883163,0.05042371749201451,-0.025287926120498266,-0.077448252077684,0.11818324726180418,-0.0078051714997741896,0.07728690200024084,0.14354678847498584,-0.003571406693304066
HLA-C,-0.03499141659453354,-0.01497661630126555,0.0002091212210115939,-0.02622192167968046,-0.004760357854778267,0.053197030330003496,0.03829497613104602,0.1155934322474634,0.0054584561397049616,0.07998361231045142,-0.018183344019601613,0.01855484821309474,0.1911830109459641,0.08359474801563138
THBS1,-0.032809770886409906,-0.08109439130511176,-0.010228693667151782,-0.03544376894238971,-0.010999540100814536,-0.0018469060560670752,0.0011444462681053662,-0.027146580237927428,-0.02433556255499219,-0.013971721330166853,-0.00028328157858936856,-0.04745920107635881,0.051461633548305276,-0.1395078183339142
HSPA4,0.06030359481193692,0.0459229731896925,-0.038879734567005136,-0.02784866385762669,0.03295945266113856,-0.03288533448675223,0.025738062047356635,-0.010620030475143162,-0.08660299699896191,-0.02981611574583741,-0.040543547998238824,0.007594735329880125,-0.04869201442680485,0.0011720958068008628
LMAN1,-0.03652738089261348,0.0428798475361248,0.023063779984608433,-0.04039948212550199,0.010274791287619156,-0.025923405095265785,0.05846348554921503,0.01500001550653452,0.0062103187917432155,0.05772178550556122,0.03474193837735184,0.04934264555053233,-0.030830606866363405,-0.14694754497932763
LYPD3,,,-0.01961661514172534,0.03797314452840314,0.03008457072905976,-0.02444167534430455,,-0.0002085540771430731,-0.009731791338398719,-0.044164660184211724,0.043209620694067974,0.014271157704168078,0.11047321195608588,0.011989657882806502
APOE,-0.005975054334526228,-0.06629622203764617,0.010180417177114407,0.006714728703828044,0.017220165977868258,0.0036706467804037014,-0.044836077281145574,0.008814781723416473,-0.04854756801041259,0.02310916985823123,-0.00884629608346507,0.024357214038842077,0.17440319330359827,0.11796680466792564
SOSTDC1,-0.015115617006998804,-0.027132015944242586,-0.028967505505592146,,-0.02025264331624375,-0.03489117492601808,-0.031025068209369542,,,-0.033402841756289166,0.02713534069836657,-0.024299412180967386,0.08314589962985143,0.015499370103602155
ANXA1,0.006150477154785374,0.031321479909682974,0.006757859094247674,0.058239080244881156,0.0021799162568651997,-0.039962888292847346,0.03751517315698355,-0.0520305430459384,0.03931594622990025,0.075701062614909,0.0665374636505346,-0.04211992573547965,0.010334025290987764,-0.03994680485745366
WNT2B,-0.006352458758186125,-0.04094724823053438,-0.010306277436871826,0.047836168821363434,-0.006844327524759012,0.04576003268303364,-0.011410485239313012,0.006041669758696874,-0.03618101417371103,0.0015018435963487706,-0.018320598278797857,0.11196308285729466,0.09512820113279759,0.09034580628296704
AMH,,-0.01570450920438732,0.07432027794791411,0.012195334156445237,-0.02014435710572144,0.018789662820194876,0.07172586949022995,,,-0.020274756880921424,0.011454447249076181,0.017430233570818625,0.08534641058644864,0.01595615572121257
GDF10,,-0.02090846595391722,0.07608409736837601,,0.011950726973520386,0.10720798204554698,-0.030759417751665047,-0.04527748324601486,-0.09922662496990477,-0.032650907757726486,-0.023089209580287293,0.08708217959387543,0.06864723908655838,-0.0015820807247548586
EFNB3,-0.043396608431177174,0.04732042395148808,0.025871067159335105,0.026598904187306302,0.007595754742889495,-0.003085351756829077,0.03376864222843567,0.036951454136415034,0.06764026038670048,-0.014407983387458361,0.035092659722064316,0.037562399520468706,0.02829217538817892,0.0505429087404527
LTB,-0.041691103362161655,-0.02542873178243439,0.05811579369362813,-0.008644349767713418,0.040433986383556476,0.005516125590349151,0.00011299628618735902,0.18823124742203629,0.031888877998801676,0.00038198527865713583,0.048614284248756315,0.06467718723404774,0.24070149938590957,0.1664685758274477
ANGPT2,0.044752859130327054,-0.0022186469848359167,-0.044739941900609904,0.006248295821652334,-0.05057755269388174,0.0706849776176988,0.013296771139825666,-0.09244974784712047,-0.1074955471113381,0.059504661551454875,-0.06192766561091672,0.01612675646834927,0.08699667180536531,0.07474547983601584
NRTN,,,,,,,,,,,,0.21192458278952106,,
ADAM17,0.06433216496854069,0.012908055343606235,0.03180903343405965,0.0009756486548976077,-0.02706702295941428,-0.02011194977589669,0.048142123497221086,0.020258542511834322,-0.03529918294812849,-0.007069242621548792,-0.03163929080866071,-0.01188828860740742,0.021777415988743637,-0.13483505180939487
LRPAP1,-0.011321377617953548,-0.018379094085305987,-0.025531113798452416,-0.05666470308107598,0.0369077445445928,0.009255366969117088,0.06760010578502186,-0.0026187834675014815,-0.0406982212257999,-0.0075680985527277886,-0.011094112320140069,0.060868726392041425,-0.003929453955144484,0.04372430236157644
NID1,-0.0575477190235913,-0.05141087186025014,-0.008945957675486671,0.0030589985819297646,-0.024905071922458232,-0.03087765228984466,0.04059615931967845,-0.03234079098953098,-0.12824510779236542,0.04071409951075971,-0.044893146586802476,-0.0220733868821715,0.16226179292005538,0.022076646877436438
MST1,-0.02735045737272673,0.01131249147232481,0.03444466002349368,0.013564247995880215,0.018819096071138023,-0.011016564759329491,0.05542268299119813,-0.011313384534180392,0.04000718054194244,0.07449431150163903,0.10098003712180155,0.0693225690894387,0.16500956580644535,0.016866388983468414
IL13,,,,,,,0.10470725613895007,,-0.05204301640687714,,,,,
DCN,0.020105339778183323,-0.014851682875365296,-0.020503948859655695,0.025967411357678362,-0.0589439240250393,-0.006699671919549786,-0.01851429024275464,0.0602760096490372,-0.1891132533734465,0.01594179058062065,-0.010889537914530914,-0.013476718786389959,0.18765445101800624,0.04617273725708964
IGFL2,,,,,,-0.02069479812564575,,,,,-0.023007487355516346,,0.028059872213145855,
COL7A1,0.013396133752196705,0.039509980543635616,0.07068394322486811,0.009812935052651772,0.07739172005111951,0.0005988569950919684,0.1447614078586393,0.10013152946547058,-0.06365710723298991,0.002583708534777029,0.05833866693674707,0.033954513162032955,0.1757235676264027,0.008910224462721151
CALR,0.08845567627521436,0.07459763928890899,0.03416498766121425,0.03035490205041237,0.013453705423925258,0.01024142347916779,0.05092941620995973,-0.1057761461726581,-0.010459906981227179,0.061793616897145985,-0.033793444383615076,0.008348894330429305,0.08965706968523554,-0.14966677926165015
PIGA,-0.01701136048568918,0.04991104776431661,-0.026002587111251533,-0.019466230842708546,-0.039949230786933056,-0.021127574499968924,-0.011383324781972832,0.03229447433240109,-0.04265476256260036,0.014734406200960427,0.10422966509734569,0.011861547558250808,0.09408295272369094,0.01630493429501192
CD200,-0.011636516440162425,-0.04816708603232711,-0.005339609428891273,-0.0036465029821877142,0.008591943257395809,0.022346649905268023,0.0016668855058746437,-0.011155097275352832,-0.03172551047568347,-0.08461976381955512,-0.006937601554656137,0.02485150230389175,0.04671562136692874,0.024875928043332707
GRP,,,-0.009578355694092192,,,0.011010217760964893,0.061732824933983764,0.053151337461422365,,,0.006169617547769465,-0.01276212081961644,0.08448944936128532,-0.05769461321710436
CDH1,-0.011205737373881697,,0.002169407255993568,0.030973868791871535,,-0.011750493961447764,0.029820508923103676,0.024355027736107954,0.06630123961906537,0.03003128534215032,0.007590040534242135,-0.004611925455845498,-0.018157180609824543,-0.07858278349938959
LPL,0.03821980869412045,-0.039671019372251246,0.038025067016375896,-0.007872493398761213,-0.06237790154387043,0.02059291394994237,0.041860888648296186,-0.09279896183288604,0.02985832120030921,-0.037687272209403835,0.009279047668494243,-0.0608353568219638,-0.09897448823446572,-0.16669991943389512
SEMA5A,0.037721632908780466,0.026418732425538206,0.01649317869234894,0.021926375568490166,-0.02841112550128212,-0.017428588782949533,0.003760239627569135,-0.030213582755037695,-0.03676170194368531,-0.05586582527331432,-0.040175613088006046,-0.07292375650620998,-0.008298551404135905,-0.07960150951723885
SEMA7A,0.009183117912905707,-0.04750422167192018,-0.005085261100457356,0.05207623752694494,0.04107613454005061,-0.0102524263167955,-0.03001354391394845,0.033500471828707634,-0.07498403096038544,0.04605750303448456,-0.03503743042175338,0.002370773469074343,0.11962881275031448,0.13410288602708098
SEMA4G,0.014072893815656027,-0.06056563612479572,0.0456583047763312,-0.03949117121778485,0.0020629902162336957,0.06340975739931855,-0.007687167496739009,0.0025283760198315233,-0.011391181253872262,-0.012188684791586153,-0.029710509996011575,0.014276855020232739,0.03822287647026862,-0.021298246653932925
SEMA3B,0.10212125536648183,-0.018330761603309313,-0.00029742573602896795,0.026766640764195188,0.026747169912021366,0.050596728234611296,-0.012588676120284793,-0.021942790219806756,0.07640188178494646,0.044886824812526524,0.07569162250221453,-0.04048967787816116,0.07132283138342321,0.009969544932825957
RPH3A,-0.024845258403640325,-0.06824204231382207,0.014968879486195316,-0.040829405385452336,0.0007943414778595094,0.03773282057968793,0.06304090294971457,-0.06129130767155776,-0.14201572348439956,-0.05803365717497553,0.06819194213743546,0.0038664780591643843,-0.012938562690403384,0.08209239365679682
JAG2,-0.01892548548181698,-0.05555955526940175,-0.00046133219617596106,0.03673693825745481,-0.011891586051163104,-0.05459214760510469,-0.016131740987279947,0.03731225317049689,0.04481944103799975,0.03292627346074051,0.040671364173360224,0.04536304505323613,0.11099669031096854,-0.0013012360710793853
CGN,-0.0277770804507132,0.020874874176893973,0.061637476560547216,-0.0022009162548319353,0.00958699146640703,-0.012214333670245507,0.02649860934462459,0.06404445962668591,-0.05299131335006607,0.03891594279258464,0.06072877732668616,0.014723191414142084,0.07595422497300018,-0.033023397236065025
GDF15,0.07550522589141793,0.05935314745466742,-0.01758076281307162,0.07685694399292523,0.01719319527204612,-0.02236110351458927,0.05740072662843958,0.02646173186984632,0.00031832802063856577,0.05619115523732861,-0.0016246427928576317,0.02416136135802356,0.13123726936760113,-0.012796514377838058
SEMA4F,-0.016671994015664222,0.017669812125592804,0.049461758212895765,-0.04768573425833498,0.023379624442905523,-0.01137281809217548,-0.005762639194968186,-0.0700444450921553,-0.035528136060274294,-0.055564080449410615,0.055050456304010446,0.008730835472141686,0.11456113163697453,-0.05188147816484125
NXPH1,-0.057452876471746114,0.06764145032649686,0.0021669012076693485,-0.001955778455238537,-0.018689735780497905,-0.027219204578788708,-0.0017932788485398176,0.014200321071669594,-0.14883216880145383,-0.016285981532492173,0.02799868777458856,-0.039919737560835264,0.025716028614692583,-0.07825402395659359
ARF1,0.02359844824763052,0.006843410123223803,-0.011551959849763604,0.030574223038861655,0.024198454530299323,-0.013162489011131257,-0.007084066775756606,-0.059193496449014275,-0.003390902013043246,0.049613323061679954,0.028622001192184356,0.02773274895091887,0.04307874583731313,-0.011780464793112087
DSC3,,,-0.010846019575716272,,,,,,,,,,0.007766981503859858,
EBI3,-0.0007352898362164258,-0.029945834881660492,0.005130867866472911,0.044890319659553854,0.002595767921187964,-0.040436794456629406,0.043199638625040546,0.11053862148369763,-0.0738861234459164,-0.04452960895989276,0.025385455992199893,0.04740484778097001,0.09593149086726932,0.04723732800107717
TIMP1,-0.027343779584162443,0.002209580227659258,0.05196103247271913,0.09654724117878194,-0.0033606050550108943,0.03417502293479647,0.038018019250383166,0.0754006752533453,0.1070981172300761,0.10007734456182836,-0.02655339690191847,-0.052043482513945964,0.10002020018704555,-0.09968018739947226
SEMA3C,-0.02272808781860897,-0.07954279014288337,0.0004201798702306082,0.03399850406272805,0.020153402688644597,0.03493450438954318,-0.0059787639222122,-0.033830505077956576,-0.08417093521196768,0.007971595154998037,-0.0070411291356384425,0.01679352219511385,0.21472560150768408,0.10480937918786591
GNRH2,,,,,,,,,,,,,0.0761127189542834,
GAS6,0.02004604386999007,-0.04420916324674719,-0.017385117050399395,0.028326170226307002,-0.011239531761305254,-0.012056442097253607,-0.027921017761543352,-0.018680380321812802,0.003396205878734045,0.014951134201177737,-0.013557962211841504,0.05410457235241663,0.1258096890860199,0.10364491201087833
MEPE,,-0.021678145013941087,-0.02904403660553031,-0.014502778647423014,-0.018298149041709157,-0.04189324976946687,-0.03779986255785866,-0.02863851397798248,,0.12813395907520214,0.01097098358217811,-0.019694184849915138,0.08079629787652708,-0.057003336376737504
SERPINE1,-0.025958960342057556,-0.012785121078680167,0.03867856677068737,0.028730900356627866,0.003717502629101184,0.03807510050729344,0.006673843081045843,0.02837143666498186,0.05052640305248603,0.09680904146112682,-0.00802245443976396,0.003907710300104086,-0.09107731965041901,-0.12208894699008534
RSPO2,0.1315863283415666,-0.014064872501687156,-0.003453675867563221,0.002763947773065189,-0.026654212328461737,-0.041307685568088955,-0.044695735370546,,,-0.029609016671726707,0.03585277381105587,0.0017221632318002893,0.17845834217460702,0.05027434071441383
SHBG,-0.017942086438873982,-0.02991238998797201,0.010428782800942912,0.0469228569312397,-0.024335611184648172,-0.002672048852128875,-0.01644233930328249,-0.026740674894891653,-0.04961464629918892,-0.017609037604314638,-0.0234988493495824,-0.018518799004494983,0.006912836985965171,0.057554467100341684
LGALS3BP,0.033779213699126905,-0.07505108466146099,0.07136320082177453,0.015413254349411064,0.024319434148046205,0.013703205664355404,0.045454914989034596,0.12124846507360745,-0.05349005812244734,0.10014609289867278,-0.014739005629480339,0.014160891225946425,0.10217992171527905,-0.05252195888170011
LAMB1,-0.004088111889280454,-0.06326878608988341,-0.0223965923292054,0.08745959971342757,0.01745519973299618,0.004872643432211036,0.012977203255249184,-0.05918856158758525,-0.0862137750962194,0.03750358471391664,0.05719765915356097,-0.03017822895951131,0.16086421038428966,-0.06867294867096943
SPTBN2,0.060024812781552986,-0.06469824665082205,-0.0024311772863784267,-0.023811307607955277,-0.04212973470629618,0.0018672257673192278,-0.009700922310260108,0.012442702750277148,0.00018348565737044104,-0.018734239532548,-0.015655368682621944,0.07036948119430382,0.05488669353148101,0.08023566403333295
COL1A2,0.005452235346950459,-0.047928718291313475,0.008550315838421047,0.03284654362115615,-0.054227864818983215,0.019697246454365113,0.04824556371394538,0.01659851705397486,-0.15319590466418564,0.06090737992146396,-0.04343748053153431,-0.028092812234302933,0.1180524118661879,-0.0487154779758463
DEFB1,,,,,-0.01319602424067134,-0.018437846336073923,,,,,,,0.06475036076339784,0.24344883259282396
CEACAM16,,,,,,,0.015614396525910715,,-0.04345232798549409,,,,,
SCT,,,,,,-0.016946652910821963,,,,,,,,
WNT11,,,-0.015545868423878458,-0.030841259428658806,,,,,,-0.056103325356512225,0.024705881811060138,0.10708606134419327,0.021795442078389425,0.08353957341316318
LGALS1,0.038201539663088084,0.0502636871841202,0.018802624739271977,-0.029185818371454876,-0.012079239732141318,0.033541915178421,-0.03316207825493141,-0.06405833930121013,0.16061693202878816,0.08425547551213287,0.020013773644182855,-0.03842064253175464,-0.009553084002057751,-0.13314996085824987
BCAN,-0.04768470964156545,-0.0632050804247173,0.012472119787385208,-0.01413602881545848,-0.0017176920681176678,0.05858889799432754,0.04682725541374466,0.030987747423625207,-0.12507415906238084,-0.0538019097875287,0.031126038198794496,-0.02140927478234236,-0.015664397587557694,0.057121723081565226
ANOS1,-0.013559020152220626,-0.0013825569657449966,0.02310937665428183,-0.00686497671628659,0.0852218390587389,0.01595567188130695,0.030971662878780407,-0.051853225072064975,0.06397381021928517,-0.07500951990974246,0.01659326954077097,0.012000017878876395,0.04421166299023968,0.05727449560768712
EDA,-0.022483149941430164,0.08026238798487396,-0.011381074883214675,0.05164696891762386,-0.028335283869373968,-0.02655373673031585,0.005421221083135177,-0.016524251476771206,0.0540905313077009,-0.04315282396784385,0.027751029083254136,-0.026201345916972887,0.08311639079157468,0.006652853102354704
FGF22,,-0.03284913590487266,-0.016183932962492018,,0.05590695586244203,,0.04637506356625202,,,-0.005841201223894777,-0.007126199714162086,0.05447182627155997,0.059918246410791784,-0.03134016145117719
SHANK1,-0.019034865113992928,,-0.015545867425852924,-0.03718560132618638,,0.06620276880861578,-0.023000068430996532,,,0.055243443876160946,-0.031431337374926815,0.06099530015274347,0.009802250476050715,0.02510320081448322
NPVF,,,,,,,,,,-0.023964757826783208,0.00014892580279994057,,,
RAET1G,,,,,,,,,,,,,0.07581296852996929,-0.010615321339750721
TGFB1,-0.01877963032815505,-0.014930482073078188,0.07558111482081879,-0.034870449136617215,0.019040640338429247,0.036359845411913255,-0.03927700803354166,0.06316109143767042,-0.07723476897675417,0.035774604043571766,0.009390591149196431,-0.02616996729873798,0.23298923837435842,0.07972007773919414
MSTN,-0.0743934812306319,0.0470113292427942,-0.001488784518981083,0.02367374926984285,0.02487004704396767,-0.025649853240664676,-0.02634173185876783,-0.025946712960414068,-0.036036692933778224,0.005536856369197048,-0.03951740092736845,0.017121964439785836,0.10821016641441622,0.05167714107155376
WNT4,,-0.023852380834096125,-0.010474771425054813,,-0.021101585260148475,0.017026845510990346,-0.022810074660806413,0.1404684687658239,,-0.03780226758706538,0.0509329748819251,0.027807372577683377,0.17942984102338647,0.15948908326808167
TNFSF4,-0.026067414020464617,-0.0421357550404396,0.021423978008551694,-0.04284106318954305,0.07519138828137632,-0.03817832062822866,0.035369865456459454,-0.03683860233667185,-0.0074755041511789634,0.09369571840260522,0.03884412231664991,0.018961274146453256,0.16476128184410416,0.02749954272678817
NTN1,0.03269050277584936,0.002878415038321214,0.04845416892716961,-0.0033661512717330162,-0.013257764805588265,0.007546440373771673,-0.01022504533621506,-0.014697395380114336,-0.09609049314491123,0.04779583062193195,-0.044093988791808314,0.013797350252282084,0.033054599639117214,-0.07950171784679388
CXCL12,-0.01899011018789739,0.03550196269835766,-0.0277464656376999,0.03862367717878063,-0.023067242330411818,0.020898245633445604,0.009339397058591603,-0.022068434419122283,-0.07348074815351273,0.030948750409821913,0.022254081683623483,0.008607749425612609,0.17955384924974083,0.10868070790422059
GNRH1,0.05594815525143871,-0.027747539032203155,-0.03032292881129839,0.0379107322457847,0.03731410458413492,0.050564867890879966,0.08657712446873991,-0.02137659278468731,-0.0011445306026026357,-0.03024931028012604,-0.012888671230657024,-0.018408703271506677,0.10959936530081481,0.020715561304987147
FGF8,,,,,,,,,,0.011023056291268048,0.05984244110781145,0.039125873884397394,,
RIMS1,-0.020409443886445555,-0.03738499073131059,-0.04058127927981594,-0.039459987002321235,-0.03702418308872541,-0.007337286003329372,-0.026515103204462837,-0.03624112215356295,,-0.05125753835507105,-0.02045365134980841,0.022947678689990883,0.022992060861136896,0.06440097677081454
FGF14,0.05206154852473777,0.0007468353100905783,0.020127242212802883,0.034504987498062065,0.05408526770720922,-0.024263658384909476,-0.013206752763477627,-0.009872140753064149,-0.0032035152153380214,-0.08126793697947057,-0.023468996622654708,-0.020153349488384372,0.044644013742407285,-0.02795512560141756
IGF1,0.0013234814129462122,0.0024798503117689037,-0.021353626975726507,-0.0443355550810543,-0.01875681163316568,-0.03146127923896549,0.040045361205043775,-0.023774822985000388,-0.016977223909027346,-0.04686883465652551,-0.0013687482146146862,-0.035194048224885505,0.179810350180007,0.027337309988255037
TNFSF10,-0.01630639669945073,-0.0372158748920858,0.024264445329597185,-0.04984141265501113,0.0067461651330513565,-0.007069771448785027,0.04814144637327312,0.011752686893726076,0.07035108878133486,-0.05541395606644863,-0.02843418841022304,-0.002326722555092882,0.11305253701975207,0.06403717927748541
GDF5,0.012526962213187286,-0.004187597328323838,-0.01605818071578419,,0.045028357104688714,,0.06236169567351481,,,-0.04764795072386677,-0.036754094708271574,0.004437535838340637,0.12682153645902386,0.02648721927836606
CHAD,,,,,-0.018687172836749984,,,,,-0.010053257176885431,-0.0028026701109285243,0.04361515156493019,,
RGMA,-0.055002431129835584,0.0010308508188689076,-0.06872308614922529,0.004254369443144362,0.019591558383203842,-0.0036060949625928156,-0.0012008589878660342,-0.00819472323170792,-0.0498063691644547,-0.04242324899625626,0.008780509673957524,0.0632962303004743,-0.05059496234029162,0.0013135466026670238
WNT16,-0.02977181214084645,0.06790203505798398,-0.011597863984210517,-0.01833795861927776,-0.011497897242905857,-0.029151195216788474,,,,,,-0.011635388280408075,0.12018983312702324,0.06746043428055275
CX3CL1,0.012581026733605102,-0.03425935709765623,-0.04818390578459933,0.039673159376134304,-0.012611951198072005,-0.015326360298506505,-0.007006542768858524,-0.09988776958746785,-0.038085839822599166,0.011190421188132856,-0.013208351030179259,-0.011268845010877318,0.10075685151940028,-0.037150525675898896
FGF1,0.046117090887106985,-0.0008155891489430491,-0.006898724551597358,-0.053512950068882036,-0.019673586114016053,0.005553322124887833,-0.006782503199965679,-0.07566877484330146,-0.1955242095493617,0.002077910728689122,0.05971224289365136,0.0036155985624799335,0.04805033351211317,0.06785492282350655
ALOX5AP,0.0016267755892738834,0.07649596842222636,0.007616697548560561,-0.01957745644253963,-0.014770269073510348,0.002238644471502213,0.028099165524043623,-0.06776262328833037,0.04749125371555242,0.06793746227813699,-0.05021243723668067,-0.03172201968542022,-0.08862137299614531,-0.09914545078657908
IL1RN,-0.014212742490279666,0.015393441967568849,0.08227815794237475,-0.03877240579519508,0.005127929178641568,0.01635885442310997,-0.01793530407112754,,0.18281243520281698,0.012897637728064295,0.03176867997305537,0.024342328289064817,-0.012956253211617759,0.06609175450745078
PCSK9,,,,,,,,,,-0.020903547930401542,-0.017882045528837667,-0.011293961943167213,,
NPW,,0.006679368331070604,,-0.014497577987143868,0.013416918124143876,0.05851531695510954,0.047754630396806955,-0.010800315826727368,0.22926041298771005,0.024399219852608633,0.011971264288671745,0.08387765104852574,0.020460808213570214,0.04323858481834712
CXCL9,0.10077758603062145,-0.03140856055055607,0.03822033471727673,0.04886066791992508,-0.01833647050775414,0.05171261536106028,,-0.04109202776946132,,,,,0.05955197554067507,0.06643470008772433
ANGPTL4,-0.04188265334165179,0.007299000438091505,0.0473938436838256,-0.015781774520455764,0.011581550785981332,0.031586055438794426,-0.003657574551979416,0.02953465239454147,0.21361490721816986,0.10223135785109826,0.03246919822690985,-0.018914936315453327,0.038575764998598376,-0.1914198780163558
UCN2,,,,0.016051319882780305,,0.024767764405898444,,,-0.0573631037343846,0.14219026808596522,-0.030816096399643864,-0.01276212081961644,,
OBP2A,,,,,,,,0.14217580061781335,-0.07179230603897117,,,,0.13038638025578803,
COL4A3,,-0.03302565803672529,-0.021047614035849208,-0.009149058201371622,-0.0024518068351906085,-0.03435007707899126,-0.022618603623216778,,,,-0.024968243269302474,0.023562973393715513,0.06690635032636245,0.0922524110855793
NRG3,-0.025796187224815217,-0.033550827188292526,0.0086179483482435,0.03139013184737475,0.0018370170725326498,0.04228634771254792,0.007050396536842558,0.0069628254602686485,,0.0008735417689060861,0.02054756820215838,0.054070865291643865,0.06386960210294414,-0.01083208892102005
