,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916bulk
SEMA6D,0.05277608470222107,0.008738382593131179,0.04823053784779783,-0.04199999494993408,0.0018575324311171288,0.006231267764308514,-0.012865327802742467,0.019448142761526475,-0.014130861086499198,-0.022391549963453092,0.06944306688663242,0.06318187448522165,0.022045881452396335,0.06956657671825243
CEL,,,,,-0.03851403913007021,,,,,0.1714437662828068,0.043301828764574474,0.017266425758366875,-0.034068127659715015,0.07502155428054057
PDCD1LG2,-0.016754669425085328,-0.03553460752503832,0.016163347089585313,0.01955631157544618,-0.00016362030177931192,0.026738164060520882,0.013673130950275518,0.007684106339654315,-0.03125734519124537,-0.05115828679170061,0.07355963449496201,-0.030404987402547556,-0.005348293997715558,-0.02113341799932668
SPINT1,-0.03075626323945239,0.015157466147452161,-0.03579360480878439,-0.003810603836068845,0.04154964158256924,-0.0352314550831085,0.06804068112107538,0.09817641832474247,-0.021793547276190962,0.028591362773537497,-0.0006774373234319302,0.003587473429383553,0.06403446594031822,-0.04669422284819292
CTHRC1,0.04485103770877888,0.009097454383082973,0.05487394048529747,0.0249319562183204,-0.02351067618830523,0.03109695353090051,0.01787634078092094,-0.010256425259081981,-0.02183284089329127,0.018855326899076062,0.02302542651128202,0.007347180008136891,-0.017239826648834233,0.042400333975850094
PODXL,0.05651674881679745,0.02111982037350073,0.027935317723603255,-0.006295786865248884,0.048842552902583845,0.009359392733307987,0.04483554643986172,0.03416143780275799,-0.06888895794353546,-0.0512579955997608,0.06385259694682051,-0.05361145635379343,-0.019250323973657054,0.05143086223012993
JAM3,0.020179234009637743,-0.009601209806417684,-0.03081538914474657,-0.057521783723864975,0.005372485479009105,-0.0018367517288096129,0.044478339198023756,-0.009935256831257868,0.10357526553432989,-0.026258154323561485,-0.03152595544763886,-0.07252558779603747,-0.003836115818995081,0.029833899780188456
TGFB2,-0.038523577007530806,-0.02931595309255519,-0.038306414125405044,0.014428990747441762,-0.016164133444702966,-0.00020491537484116913,0.006442074854577431,0.014691675507666759,0.00769895551172747,-0.02103614109497364,0.13049354290586923,-0.08483299393097889,-0.024852384729004716,0.07086437485102888
COL18A1,0.017632500105949165,0.008000010138109862,-0.022724185320708776,-0.01872680037624648,0.07244921657031002,0.03185800307541108,-0.039980367867965355,0.03656525368821161,-0.008335187085491472,0.003590132362389081,0.08264703402871544,0.012464924293451002,-0.03787151390022418,-0.020405131597897898
NODAL,,-0.032522514228940154,7.378135094232909e-05,0.025920293496055586,0.06599641130133713,0.11047204479384949,,,,-0.003271416439022245,0.07226499229009535,-0.020713067279185107,-0.015390352980986453,-0.038966884129596494
INHBB,0.05330229761289899,0.018335764547915374,0.01340498683564357,0.057574030116007646,0.033249593473290116,0.02547390175016621,-0.01022820432804557,0.02807592875934233,0.06898416956938164,-0.0017963482058155913,0.0569872801396862,0.040770711041346296,-0.032511092755667395,0.06274502395323424
LCN1,,0.028286486553632313,,,,,,,,,,0.06202817913422909,,-0.019299885223161797
ARF4,-0.045865950544593595,-0.03383631923195998,0.01073112284545638,0.048510586405274905,0.0014129979419513757,-0.008369366570513417,0.011263529010727961,0.016811234314881733,0.11442335731907922,-0.06408274902074977,0.09475838786928925,0.020641972638765164,-0.01275772879637598,0.02379009994291655
CXCL14,-0.045717354516077315,-0.0075463679148717175,0.0027716575604764316,0.05506045176749089,0.03980981632743082,0.010198425203931561,0.0014171413361734413,-0.024632836730044412,-0.08300397459153577,-0.11963010320620097,0.04268138499750721,-0.09003953085541942,0.002483890317338367,0.06777618362461571
LIF,-0.015865960583771214,-0.018061938634701787,0.050122795860470463,0.03119904686282834,-0.02143738493847745,0.009753088026464112,0.03914507659235416,-0.025018150697502496,0.05146202080248803,0.024820648959640684,0.05527549974058783,-0.03131469031083206,-0.018825014842676527,0.05203825477448939
IL17B,0.0010818477119437675,,,,,,,,,0.02133607436524801,,-0.031320016732170435,-0.019147029211096494,0.0690000596251026
MMP1,,-0.021821789466030216,,,-0.03000679360268506,,,,,,,0.021175870477291428,-0.013864958040070601,0.0694408587951325
MATN1,-0.018707424877999847,-0.020781966777450235,,,,0.043530165740978774,-0.013836102776913235,,,0.07423534256119199,,0.012661971305252071,-0.0197330691323743,-0.019885854578854004
ADAM28,0.010348110225018,-0.02013927619968115,0.01347117105304405,0.006302193199265216,-0.03062242185483533,-0.045508367749931576,-0.017243949760339227,0.048369019166276055,0.012588121990184933,0.0033408393434468135,0.08695845149843225,-0.06063354785446663,-0.0062877024524595595,0.029321557534566254
TCN2,0.005390513373367435,-0.00549803712937133,-0.04857660518536186,0.02326463545275729,0.00953981482257302,0.02067819489240824,-0.02566420407904346,-0.01757986831260727,0.05532680843229136,0.07574927518175639,-0.046322736708784853,0.014031726825487657,-0.03471916585937636,0.05451621971976874
THPO,,0.025360713220587746,,-0.02639840950877454,,-0.0041883942231531815,0.12107715373719406,-0.003827855516237927,-0.03660208983249191,0.012946530259010857,0.10073810894985263,,-0.01711752347954246,0.10939033768440067
CUBN,0.028309072925122653,-0.016098016304409227,-0.02734378367098827,0.010246555414993768,0.012389127798500458,0.026658111706790926,0.024559580206227737,0.0009162510040869779,-0.003735721156918092,0.06720737165636481,0.12132542207381758,0.025137297267366816,0.054824704336076224,0.056193249865477524
TIMP3,-0.018178872720521197,0.04703967724080953,-0.015743679107549466,0.08893380328641307,-0.0010709753920769814,-0.003210348675121034,-0.030283624996095465,0.029436720404048666,-0.05632908516649252,-0.03051188864959516,0.10382733536281821,0.06977688346055236,-0.021350535695584358,0.013347582008918458
PIGF,0.06152794628996193,0.06560951526679412,-0.007998803153707637,0.005143084274483577,0.0054637812221611,0.034918709163539036,0.024214848871550565,0.025709989723278377,0.005883738902155874,-0.020911047520196742,-0.010768784456757718,-0.0113118678851101,0.02096760616521801,0.036664759100275966
CRH,,0.05676719061437921,-0.022461968934089527,-0.019300411881621914,-0.007031233667841047,0.08208669946229212,-0.0217812554848789,-0.021557889342912005,-0.03174447737567062,,,0.025308548692877752,-0.020220639123900524,0.005202737630024042
BDNF,0.10751401586336122,0.017025971404404063,-0.020093553747806817,-0.04597915482720155,-0.04301689700425927,0.10574492475472091,0.04171900405241765,0.012894204023837712,0.010127871254194525,,,-0.06864836182647892,0.011457923596020532,0.0449783927710806
CCL5,0.02522147901771881,0.039026138454198236,-0.026793115757815067,0.019036565369884,-0.04223583850362809,0.021843800075058196,-0.01225239660293839,-0.004231805644260059,-0.07057356709837578,-0.018080007687017417,-0.0762068121167811,-0.05456169912554737,-0.023766169666089177,-0.031045982622214304
GAD1,-0.01248864174733518,-0.009791977748640724,0.047941241709258925,-0.043260393424126915,0.0034236539165037375,-0.013557322143030624,-0.0023523400285838303,0.024712401432309686,-0.04912656308965848,-0.03570689950521514,-0.005676759795931743,0.01537771758075678,0.04586862639377962,-0.01586814186088743
COL14A1,-0.013257791137439686,0.0003976849156649868,-0.028029702704289144,0.015411867062976358,-0.014327444333518602,-0.0344249587023219,-0.030055009426862376,0.06340961941352759,-0.013089655659542412,0.033876424938652554,0.052742669568426194,-0.04280317304880576,0.014400289406839264,0.031766051633302636
HLA-A,0.0390567107191922,-0.011439468049868612,-0.04431166786871095,0.05740361246586412,-0.053425829421192804,0.007105674543494734,0.08100245528315293,0.01318952704541661,0.05897593490557935,-0.07276446357076516,0.031924179491811325,-0.008705283805756334,0.017223155943585974,0.032764936640476354
CD5L,,-0.018544620359693627,-0.02205354424755178,,,,,,0.005532170853259314,,-0.04567279669127199,,,
FGF18,,-0.01677952959622316,,0.061106949201088986,-0.04160410186832577,-0.028241271372298836,0.021896210755863888,,,,,-0.003444066851734377,0.10442190536416804,-0.027299688539970862
ADM,-0.0702097029876546,0.019559966300206913,0.01154194715748212,0.046203897111551505,-0.06535063875711683,0.08433094331716734,-0.0027170524726657197,0.005181384571156083,0.02834520398821322,-0.03483245235270054,0.12525483629464168,0.029101187542267898,0.0026002766011418784,0.03306573214368422
CCL15,,-0.030940056408667656,,,,,,-0.018502047570526786,,,,,,
GNAI2,0.0017501021660317688,0.004098579507359008,-0.003730787075900964,-0.06021190069960626,-0.02687382132703425,-0.024581271435094018,0.01017493212887204,0.01992687979464396,0.06902951542395389,-0.003901741186336298,0.0858782590986708,-0.037185849642482754,0.03537637718277176,0.0617625124564182
HDC,,,,,,,,0.004354410943757553,,0.048964636444239304,,,,-0.01988584557273867
COL11A1,,0.05637980912009798,0.031207430584729016,0.03233558766346045,-0.06862922195738187,0.018134411346588056,0.020773196596727158,0.05122472784552305,-0.007153202418943862,,-0.054730692289540764,0.06958776063105936,0.026814416326910843,0.04581855658835384
NUCB2,0.030254934525583334,0.059623138592247736,0.09024010535991804,0.04989637347816535,-0.004869089060103326,0.0038934917690848915,0.0666580438519412,0.006709770323472982,-0.003567839094834212,-0.017180803530464802,0.029381729774176926,-0.01352839065790179,0.057657100800205925,0.03904714520186275
FGF16,,,,,,,,,,,,,,-0.019594915668167217
CXCL1,0.08153662025345378,0.081543819402669,0.02862407483242622,0.009650057771070784,0.004825497824422083,,-0.02270881191492307,-0.023690878471495185,0.009410095760109273,-0.0033959743767275454,,-0.019512420139520547,0.030814095271866772,-0.010209557625160723
VCAN,0.027534573239444183,-0.022328933709368882,0.00016572983059934187,-0.11142333042577914,0.02361155066457627,0.015066306989588343,0.039255065287357574,0.0027360345946985617,0.012612891788232251,-0.008511625055214867,-0.0020551848239641277,0.03797591379145685,-0.009781422274513915,0.09661817705846669
MMP7,-0.018923508294007248,-0.010596146659590615,,-0.0015078283921104896,,0.08516784158044277,-0.013664487453930932,0.07914090758044033,0.14135078543419288,,,0.016827512619535467,-0.0354147928986593,0.054848789823586666
PTPN6,0.11447435691462128,-0.028190333686232628,-0.01518548337293093,-0.0032255521870555265,-0.03758323893377862,-0.0006855766606357166,0.037931891075078605,0.015799093011792324,-0.047610350995367944,-0.01001908546192755,0.14330198294707316,-0.01447882357860229,-0.021105230050103257,0.008801385751772108
PTGS2,-0.05784514565557874,-0.05777596006355117,0.008164641027134455,0.08143018915256378,0.002543167824481064,0.0894983129844033,-0.06032780561711535,0.02522188863222752,0.0228248021069722,0.04624061331926705,0.024823006520745854,0.0592687053608727,-0.03908019056266412,0.028742231457848877
XCL1,,-0.020321587020838267,,0.06942586698730409,0.04301654031825005,,0.0142015813093698,,-0.016423847848376378,,,,,-0.007240865513070858
CD58,0.010295982174090135,-0.014440976339362803,0.02694068428819145,-0.012408364100469128,0.050723588584314146,0.0867204927104477,0.029850741801170148,-0.023085680613851887,-0.06236974565522101,-0.04575288729416127,0.12750348037458994,-0.03594623205105937,-0.0008728519109518524,0.05733100692227241
TNFSF14,0.027677640614998538,-0.020476093887034464,-0.025131668319940993,0.09662342568053565,-0.048701934181102836,,0.06122749617130704,0.0029811236170680625,0.06912463751957877,,0.037434789009034415,-0.0332890430654688,0.054166104387877,0.02634454599364411
CNTN4,-0.03094752754840021,-0.01492782702076336,-0.019672989790315898,0.02864875769805878,-0.022641830442864386,0.01499155982072352,0.03064223611744681,0.03155677101649013,-0.05006596031498301,,0.027513419556641047,0.05374805042275593,0.02413971608159448,0.04945127616452034
NTF4,,,,0.005983036234412414,,,,,,,,,,
INSL3,,0.057692988674447956,,-0.015334029899348317,,,0.052624968058830025,,,,,-0.01932275461674801,0.09221981608945332,
BTLA,,,,0.04766765749529195,-0.022387714727987507,,,5.4535131549193704e-05,,,0.06157912775254611,,,
MFNG,-0.018697416895647877,-0.03924915573742294,-0.05719552927065157,-0.0355065245148247,-0.004705733865077984,0.059021949915623755,0.011760898202658715,0.06235440713153539,0.003814008380079086,-0.0260688050160815,0.04826478900300019,-0.04701279272207333,-0.0060923716105059115,-0.06138374172466446
ICAM1,-0.0822750609546148,0.03042010128454272,0.03777385348113564,0.02500418658609616,-0.049235281653866696,0.02930421247982406,0.031981424177223536,0.005573570509069391,0.08685625948710894,0.02366792461775959,0.1340650193042226,-0.04182042733442655,-0.007251769911341952,0.01625843295387262
PROS1,-0.031957869454683575,0.02227439526222148,0.010397367224853368,0.033175878527442686,-0.06357969526278077,0.015143545895097341,0.03241386072130389,0.0026558726805710753,0.05197948911306257,-0.06049061958805928,0.09036168245972157,0.0012936294500255222,0.022922969138705233,0.09698305546882573
CLCF1,-0.06653874703809587,0.03605996967374007,-0.006739318514663557,0.0929877722496424,-0.029637280853344904,0.025110458992268773,-0.009524195965117412,-0.02923946023204652,-0.016593040687054354,0.02629592761095409,-0.022265864357765123,0.04752486299355461,-0.014603663746518666,0.0448111490271139
PSAP,-0.082646943285232,-0.07452296699626516,-0.03196931754745675,0.06548671970434965,-0.05150710411674286,-0.027829456805599957,-0.024484965541113787,-0.029924490719646663,0.06281082805610753,-0.12170938234887993,0.04103785854424652,-0.03501257286167656,0.021340662771317454,-0.029123638399784105
EFEMP1,-0.0022507137889400735,-0.02135280614559408,0.02770619059368502,0.015267602898014834,0.02061333537252867,-0.009828730381553515,0.004731865558598284,0.014972326322799535,0.04466283291566725,-0.06737277861988245,0.10107801167806689,-0.04681238387008902,0.03248680858167761,0.08988465532319324
C1QTNF1,0.03924886764670515,-0.028670298068764973,-0.020299257766721503,0.04887889724714889,0.022533226806067768,-0.005157946170969623,-0.0046192987111106434,0.007264031989200957,-0.03609043528345353,0.0043787386949736525,0.054028579008463765,-0.02549592697619917,0.030691074437313844,0.1064140945350617
ALB,0.017946393446612707,-0.028144464205948204,-0.033152278372609915,0.02570214905456265,0.035749406452979575,-0.032870877318283635,-0.01720206489074712,-0.026281873608871013,-0.04063655678497363,-0.017388997781827165,-0.014368528735648227,0.022064044382941343,-0.021307143918312912,0.11452306194297143
CCL13,,,,,,,,,,,,,0.0443007771088202,
EFNA3,-0.06164254862331659,-0.004977359051161641,0.02404424598849626,0.04447037559766961,0.0406247632635387,0.03246564519644287,-0.0011123280070094465,0.03468000769627127,0.006971202657066373,-0.12775543664436897,0.211949739597292,0.021733894105790727,-0.024148711068255876,0.027950016776489194
DRAXIN,-0.03943091053477466,0.01754627472972816,-0.04113179840597553,-0.017845114502183,-0.030580604568062886,0.09074524285859283,0.013326445766791215,-0.021103054808106342,0.030679589654200236,0.009865238908869228,0.14266919288600763,-0.030661905189449442,0.023577401723653135,0.102234953543956
RAET1L,,-0.014181397729484633,,,,,,0.01900754281516511,,,,-0.019560859364311883,0.051674469252682015,
NPTX2,0.00957099550434241,0.02799830638924716,-0.037429325311740314,0.019697455313761332,0.05528835174680914,0.02925035001212708,-0.037806897421916154,-0.04971152690090681,0.008151290258971575,,-0.04871795764153791,-0.004163085444740935,-0.00012390862242140456,-0.011396338583098582
FGF11,0.038295863354579414,-0.0717437748372725,0.036830731968418996,0.024658304197245552,0.005213091047719884,0.012026615214802482,-0.009853193087993331,-0.041259725845596826,-0.01032826797678305,0.006195375998354229,0.11115252397783765,0.04924199681253501,0.06998476064757501,-0.006503624643809259
CD59,0.004067727761976436,-0.007282638086868204,-0.04429522708458187,-0.010999771399081945,0.008419385170074317,0.018550645029824654,0.019886407180147996,0.045066767917761756,0.1130710912690174,0.004100968836393518,0.047127628736755064,-0.06031976393670911,-0.05865704696598821,0.008084592825195983
COL9A2,0.08662734708359793,0.0457042160630035,0.018953744876996095,-0.07548528447443931,0.06400432015697281,0.02831578051798034,-0.024040126528483082,0.018028426313068537,-0.08534574566692574,0.07210963834899665,0.03572625711131693,0.008602393115575984,-0.020448529574407712,0.03827739784905926
DLL3,0.04431906907112216,0.04966487881180573,0.042876571925518504,-0.13818033033673682,0.005183641292248472,0.021948117322787872,0.005320437353334297,-0.01888925058771714,-0.03621463979877485,0.0691250488075546,0.11560936386206501,0.02554353715510664,-0.04654960827838927,0.05585848154061633
FGF5,,,,,,,,,0.02547093844731941,,,,,-0.018915744076344644
LIN7C,0.05904117053880316,0.005580670227422152,-0.0025628718594470907,0.024132886759876487,-0.06333385521572348,0.03708667029737083,-0.010442790295161807,-0.008385086968958635,0.04343496674485613,0.04123204021531593,-0.03591086038712948,-0.048726768908970604,-0.044924514117887844,0.013348241746103042
GDF7,-0.018707437609021202,0.010346911680461977,0.05841693965173097,0.03866522756310935,,-0.039086123831920616,-0.003909000763161761,0.026697095981681532,-0.02779026896633527,,-0.011418896338182575,-0.016768521299235846,-0.016275310796357384,-0.030398165895551145
PSPN,-0.0704402230961171,0.038659967211518674,-0.01894081903694269,0.05050410078644173,-0.01167622083157552,0.09117542965317149,0.053321661964662974,0.058102906111131516,0.004101947978663184,0.024811456290669907,0.06787171513222848,-0.023081695882855868,-0.008878182212645934,0.08242631568022642
ANGPT1,-0.042405169405620086,0.017246414130161963,0.0014852668434977396,-0.01929249372039719,0.041100800695429235,0.04373952952627881,-0.0239852741733605,-0.01518138606816867,0.07235186806678656,0.01937557651430866,0.08412889729168507,0.027136818228187466,0.015874795988103672,-0.05395808495834626
PNOC,-0.035626950279766256,0.05151378870076794,0.0013495150008791224,0.006480143656614688,-0.032604479425858326,0.06975033247059763,-0.027860366821468283,0.03582253705595501,-0.03799325770250455,,,-0.017831719309181256,0.05886870591332236,-0.02226600188674087
L1CAM,-0.05214698025731275,0.016685940089889273,0.01664960576918857,-0.006723012294343077,-0.02291463767324004,0.005478514397394348,-0.036309474254469724,-0.007637888349502597,0.03479051624151151,-0.03456537597091025,0.0019409980053053152,0.05734285472326251,0.042611722215703286,-0.03532983539455092
APOA1,-0.010302974891809221,-0.01166275750788894,0.004395108267105647,0.03756276776535384,0.001153128185255333,0.04742741214767966,-0.020517822733267518,-0.022159081335518006,0.033619133451679356,0.01203919856006905,0.0792794997095002,0.009947156117626033,-0.036709352736153715,-0.04823387946570191
PSEN1,-0.029559370068085778,-0.018963616290171306,0.0218450412666398,-0.023778171590171367,-0.016769163832573007,-0.04786883935765517,0.004977324404866146,0.044185479935553454,0.0779739163491363,-0.008508428621289622,-0.06750860912342349,0.027462029447974545,-0.019279322932733378,0.024961792661479888
CALM2,0.040923364569905876,0.009561804023876647,0.03397269202605378,-0.07369250526608341,0.09415311627090622,-0.034227111013563176,-0.07399372098433436,0.0008142254442411808,-0.02581428405138801,0.19843993728261244,-0.15739900799695136,0.027251713249676606,0.023273253436873025,0.035720613681628634
CLEC2B,0.006110049492575998,-0.0751702732860838,0.07089933235555267,-0.03754764498680355,-0.04249934598016614,0.07823136172985479,0.017495946610085855,0.04238591522502391,-0.00930739525081693,0.004875966196946584,-0.012862911116195414,0.05996927786724334,0.055005028741617126,-0.004477641275675513
NTNG1,-0.037794957767483706,0.008356985225488651,-0.005884823261551852,-0.01939959601391864,-0.02062937456017579,0.057653999382183234,0.0019834814876207797,-0.016216469207805242,-0.04875309058237549,-0.09095982297855648,0.009434123164499224,-0.014794173832458034,-0.015757715013177846,0.04857840970497621
LRIG1,0.012806488257358754,-0.0006484595618445917,-0.018978569556179586,-0.051174114806841524,0.04773128634022008,-0.03693070331057338,-0.031335804142950334,0.025198746549998336,0.05886788878733703,-0.030401447830398647,0.19139920886980055,-0.005550429327877761,-0.047703830603743475,0.0508868895923713
CPAMD8,,-0.016331982084343645,,0.061455260471748,0.0001151869300165789,0.02875582403382055,-0.0017078006877212168,0.01232258731709206,0.007329338110931391,0.025252073581695178,0.09048444118823146,-0.018838079445219858,,-0.021554577951474876
GHRL,,-0.03778390200587517,-0.026776412154013798,-0.03499751379589106,-0.04072335778208777,-0.012778138681532337,0.033565616362610545,-0.021103054808106342,0.015406572856568724,0.012994258266881003,0.017224226960566653,,-0.017604908498841998,-0.01900058474055798
NPY,0.003552573268457293,-0.060641910289662364,0.026663491404830618,0.004016314817011677,0.004532948005455467,-0.014234426512834903,-0.044432526863969764,0.026806518886512858,0.06634299497795608,,-0.006277379971962741,-0.025324386898911783,0.06781538590323982,0.0054314539956351535
MMP2,0.05402717342386231,-0.01865986283346586,-0.014368774801029086,-0.07372448780139544,0.04618055199138242,0.0321480103797315,0.00644584974218876,0.012090875585177543,-0.011807310585962275,-0.011439300291208578,0.11892135504315943,0.025983741168867463,-0.08652703723949219,0.051626837534667534
LHB,,,,-0.015796324147502292,,,,,,,,,,
PPY,,-0.0239126390479301,,-0.027496793292549507,,,-0.012773353537270207,,,,,-0.0162183335752137,-0.024952749633382117,-0.03858533643081652
ALKAL2,0.11702645487830404,-0.02659498381657355,0.02086633474918737,-0.015566828195675142,,0.10591387485402687,-0.030811387913092445,-0.011375970851633985,0.04999793960674553,,-0.018774113453623415,-0.023080560087054364,-0.0020976393008639528,0.06279538950664139
CSF1,-0.013124330283082842,0.016341038754547385,0.06516164611940906,-0.038723110990151466,-0.04558726389920963,0.011575765138262866,0.0450094512412927,0.0029758236848950507,0.07343836500551118,0.04305789492969005,0.022605634666421213,0.00547636034964155,-0.045629074808779924,0.04816849310357212
SEMA4C,-0.05685261682443089,0.002601180806748984,-0.017245601181248276,0.040342149838654015,0.05633371686102695,0.018498400806314274,0.010606972311249506,-0.0034829671058259335,-0.006425310282155481,0.15640561690836544,0.08179577216803581,-0.04721696469473001,0.0006322362103370332,0.0037250270717614554
ICAM2,-0.00662437727751555,-0.0021786987251090225,-0.00884428037130332,0.03678422928586303,0.013943694074745936,0.06272029629432634,-0.01097228066779408,0.009295921033026289,0.028696376620551085,-0.013612478941746116,-0.0016029166742106769,-0.02180966028727178,-0.02849812012135882,-0.051192235707991855
SYTL3,0.009092388748617432,0.039964600242870144,0.016079111001685777,-0.01528598738615321,0.04419849014927619,0.03809263739647315,0.011879240215834325,0.009766366387117902,0.021212842473975084,-0.04593785200231746,0.17475718922477937,0.00405040317774011,-0.03262971443757744,0.10010543865257573
IL1A,-0.0209493897502405,-0.03609498032975464,0.06176006951490483,-0.014274975111398044,-0.004686816268752745,0.0042799552721661215,0.06445391460013968,-0.00579766837426357,-0.05314704957681143,0.06652763471644282,0.06364438944671785,0.05128095882217514,-0.025959954539717583,-0.03415414815317207
HLA-G,-0.02958726299990639,-0.0057884010102934175,,0.0698280673767982,,0.03583548934300823,,,,-0.009856614040351923,,0.007121303750012074,0.011380119354296458,
PGF,-0.00486972845331335,-0.03507174132028727,0.0257071636074264,-0.0027013929467562896,0.06775695363421841,0.11210137743712105,0.04473748135640651,0.033093864058182904,0.024856077161984586,-0.1058273202612633,0.05420833232561505,0.09113848954157018,-0.048767804339715386,-0.05487346462312574
LGALS8,0.004815665188806237,-0.045065563052195806,0.03587621512628324,-0.016204815697043323,0.020474206147886014,-0.025590329896122647,-0.03553721768535927,0.031022160329391098,-0.016471533833109172,0.0027191406850228255,0.11314990479898426,-0.0246791565460857,-0.04164994456690704,-0.005866383870156995
DKK3,-0.005188624654949537,-0.013291388210558414,-0.027795941932729475,-0.02957310088997022,0.040630965410576314,-0.028905293288254592,-0.025513347402041524,-0.022503763996919172,-0.0022863540886351756,-0.06798006094819621,0.021779948411023,-0.026624448072404685,-0.033775690300104945,-0.05594440538826477
COL16A1,0.028317944558570195,0.014762077304885947,0.024710596029823385,-0.047790882799097496,0.027690658399565235,-0.034829556275730054,-0.014577248178000076,-0.023978322377483784,-0.0001822735215739371,0.03716864499370451,0.10725034301672323,0.045830974453838824,-0.04908144609613375,0.07392430966172234
TPH1,-0.02491488356068477,-0.01602273207828216,,-0.03036052603498461,0.12021268603450186,-0.026872930881281197,-1.9780745742438068e-05,,,0.13369426707957924,,-0.0010079301030571709,0.04227362125546321,0.022514151842320043
TNC,-0.055507921384821066,-0.021923428560315407,0.022731056868353635,0.07085327362362853,-0.008343610687951607,-0.038511124868237226,0.04871324882263118,0.04118998014342272,0.04671381279170641,-0.025043521225294546,0.19947582908234127,-0.0668090243175085,0.08163123405305481,0.061370567793778544
TNFSF9,-0.035112272883171244,-0.028491891444337288,-0.028335316767391382,-0.027360387962906095,-0.07054699576511059,0.04039324129177963,0.006067205516221061,-0.017497845277769524,-0.02971952871429513,0.04187483999742633,-0.009285182423148611,-0.04212609599157093,0.004673786932003214,-0.05389296399861564
C4A,,,0.021345041368608667,-0.018727458901459198,,,0.09554613324610563,,0.0546547480490937,,,,-0.016446960740935306,
CNTN2,0.010208322412442372,0.02418329559273711,-0.031080522103294338,-0.020999757551586465,0.013955603925962663,-0.010893511137501572,-0.018124811515208658,0.03955218862576978,0.04341760251763858,-0.077570167591848,-0.12225141786732978,0.027697547452975504,-0.026586798889193058,-0.06713034582990425
F7,,-0.01563138272117004,,,,0.05685137177616378,,,,,,,-0.016275312370140172,-0.026642676413662872
LUM,0.08392536888721877,0.05208475330780597,-0.01121775948921194,-0.008614358031655925,0.0461578587201622,0.10388815223517192,0.028211045558441897,0.06970422050100555,-0.04350166443951776,0.0735482860107085,0.1735318217139617,-0.023467914105813524,-0.016976497212052657,0.026275345700754463
BTC,,-0.0141813918224767,-0.026129705467531177,0.07246215558652286,0.024795686000956833,,,0.015618673512415313,-0.0030277495201863386,-0.0442119229988274,,0.00030288690794831943,-0.01574993390889241,0.0745654986893584
APOC1,0.04638452064635079,-0.032822294590209515,-0.013788343965407693,-0.0037172050239405573,0.05429210849035603,0.044754786263419895,-0.03321492900848511,-0.024613438161414168,0.07713194512003185,0.032887366335531326,0.012714859607002757,-0.06871464697359944,0.021635475308763148,-0.004501129709136389
PKM,-0.024725186319714078,0.020242111021637903,0.0498783395831571,0.04769730052392431,-0.0461138744125127,-0.04773769335923488,0.07265084738353489,-0.04486686552431207,-0.04247215903668226,-0.05776254237257861,0.1941317954699241,0.004251260005762468,0.07398393269800707,0.05111351318733076
TNF,0.04883849765014342,0.021620684727736966,-0.028165790996666194,0.023812902527407257,0.06332613470555758,0.02823120224865512,0.0005975444205000676,-0.0308521997406901,0.016792887545087114,-0.002133909775526976,0.05758914420141169,-0.019560864699540676,,-0.02073577413102218
GNAS,0.02156755350239918,0.025058666413301137,0.022206960370838857,-0.06004328220826191,0.008533604985943416,0.028547404219604448,-0.05263528962549002,-0.011475881458046079,-0.05483954519241078,-0.05675297555482412,0.03409769670930396,-0.050411943304470706,0.08201656607031131,-0.07115594681324657
BMP8B,0.11814710286154981,0.055993779947603795,0.008108505728111708,-0.011989360687703517,0.013859098741648467,-0.0033248950855740275,-0.011106649979784767,-0.020485543507098122,0.07845681354942735,0.03091080001282254,0.013741413816032581,-0.0071102758638139744,0.014858699676134296,0.004182287267311121
LIPH,-0.003049681978951459,0.06879837142053204,,0.01352178598989443,,,0.14287102717388667,,,,,0.015074434000523537,0.0322611022497219,-0.002864228272490643
CCL28,-0.018707421187853585,-0.022537960233011033,,,,0.0163596071355498,-0.004413324245289101,0.09732036051410703,0.10081529872366506,,,,,-0.03137231132475996
PTPN11,0.02656427081584231,-0.0025728544453163795,-0.01773711949166931,-0.04981211586176409,-0.024900849897308508,-0.05636822309287523,-0.03800648085929872,0.02672367960962244,-0.009925796142935211,0.05135768870343902,-0.04034986417063384,0.004755050465509564,-0.04815641718434851,-0.03754777690007398
ADAM12,-0.001121152002940527,-0.0034695743459482115,0.0470680722647409,0.07263588030942922,-0.0006139366439428015,0.037221483905923246,0.02858035966899122,0.027170461279620646,0.0019568760736464325,0.008235851194767264,0.1249854701917206,-0.019120818904151574,-0.03133588256117921,0.02140664141794739
EPO,-0.051617329157867396,-0.02152933704775068,,-0.024187466958028474,0.023370436288528338,,-0.012773354094829612,,,0.035145418091981594,0.0037714615873081724,0.048604247436009995,-0.015571113326625374,
EDN3,0.06224008783499153,0.022305826372122063,0.05526654430169918,-0.011139024079065465,0.02277574297327618,0.07009305777467514,-0.01979806886724043,0.02426286655667814,-0.049242623025215926,,-0.06607043041571539,-0.00022209776495452652,-0.023601236333477736,-0.0025245626334314568
CCL22,,,-0.005998845441575853,,,,-0.025719425094171394,,,,,0.057704223266974886,-0.013662974091707468,
