,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF14,-0.006433173100549962,-0.025508810482116874,0.03246402302228042,-0.04539811734480959,,-0.09521426823353467,-0.04546592793661202,-0.015810711237203023,-0.08253999574259678,,-0.01860526374467046,0.012161752330494754,-0.05006456262402589,0.025948579357614233,0.03684630014005483,0.07899377252057212
CNTN4,-0.033623792275047436,0.008833106102189025,-0.008578942994450424,-0.028139348404284458,0.038555982123834064,0.3723322022526784,0.08820594244181944,0.03304667335264704,-0.04730267023276802,,-0.037993034159198025,0.050273820894215955,0.13768010321498605,-0.023731673974005444,-0.01367979101390961,0.18093289248449548
NTF4,,,-0.01542428463075303,,,,,,,,,,,,,
INSL3,,-0.02267875766274763,-0.011206920067023838,,,,-0.014608076412069754,,,,0.06399648369977871,0.0035724223816038063,,-0.03493477243651782,,
BTLA,,,-0.017788787979337698,0.07205650115980272,,,,-0.020190819016398052,,,,,,-0.033780178184464875,,
MFNG,0.05751331345259489,0.06167153133905391,-0.006916382722383662,0.0764878958128578,-0.048100507107727855,-0.3016763611351628,0.06230145294092813,-2.1701855453863482e-05,-0.015516347343099063,0.04622868338409523,0.026599894040129492,0.028894338594651302,0.020388660426070064,0.015522441638476958,0.023227986683287974,-0.07264823944136901
ICAM1,0.07791337281363203,-0.011040913161934148,0.043289616489528414,-0.061617609552310985,0.007141025311064675,-0.36088601290098715,-0.039611462246292896,0.009478172822686528,-0.05770680352793924,0.05812719882506539,0.0044857060455365805,-0.004602864936086187,0.08848875104669465,0.05676698891769758,0.002803632670280866,0.024932078415348644
PROS1,0.0476335073739862,0.05149923565098182,0.10145603548484058,-0.0963505126938094,-0.007684874440043122,-0.4248423725062371,-0.07051835307661147,-0.04995372806695671,-0.019198551393151693,0.012402618336078922,-0.041283049478469766,0.1427409327087949,-0.09648563468664434,0.1199042000707163,0.03831201105223767,0.11908491596941703
CLCF1,-0.012089006902660062,0.052913023128085615,0.0676336967331509,-0.07301336984253523,-0.018518482134149875,-0.02175268544651203,-0.03705696135703091,0.012132877921042498,-0.041790173047216404,0.08411104793833969,0.03413241960503556,0.031049236316315093,-0.07156456300761872,0.1445598426453033,0.10142380486692731,
PSAP,0.04534582104097895,0.0031006847385891064,0.04983364582008009,-0.08330241519907715,-0.03732633176225391,0.24135538552094501,0.17240987192450108,0.018742436864593724,-0.053035080961351615,-0.13667357367036445,-0.036134560265347726,0.0559174326289923,-0.0008610611420944381,0.0515830121257243,-0.08590271771406359,-0.08075567140466289
EFEMP1,0.09053177224651367,0.018632082820939564,0.02122995871743256,-0.08568348566350692,0.013952076492208304,-0.5016774587571015,-0.01674590545305463,0.07780749305827987,-0.0835911584802618,0.04551919311240868,0.016444524425651502,0.09016694823133758,-0.05606906177315471,0.15375085820548717,0.08758502689259845,-0.1893315340771763
C1QTNF1,-0.034581793625372004,-0.025295224714558886,-0.05409637853580793,-0.02669884770167887,0.03511149123127794,-0.3189995899832167,-0.01892482530757541,-0.02662151721712017,0.0769173609214614,0.08897925702567827,0.0009032560916024156,-0.06903781839747389,-0.05502960216426836,0.032551224486329286,0.034035178992209224,0.05659816667407534
ALB,-0.008481582387734776,-0.03506195114708142,-0.019896286592107564,-0.03971885580234548,-0.019055539885605478,0.03535056768299527,-0.03761660486673987,-0.017957628627524466,-0.05876444931598336,-0.016605163800231377,0.04475829119269019,0.018374800467919273,0.014907883969151341,-0.03950286209801292,-0.03620709099612566,-0.09338123274328565
CCL13,,,,,,,,,,0.06471019852081712,-0.013811263917761945,-0.024242858134376984,,,,
EFNA3,-0.0020121949213922218,-0.0315003231764696,0.07001468921000965,-0.05010984063114447,0.026737665606453593,0.6201072193888402,0.03258657497058191,0.015783746422600213,-0.0017234886712530718,-0.03867488725946324,0.0590693572122256,0.10744653290633432,0.003940810041411285,0.023226611901887125,-0.014637627114404849,0.18741937122684985
DRAXIN,0.0945221450794415,-0.03488623525722557,-0.0003885269908167487,-0.04343654636345366,0.018897884989220154,-0.3790307703869695,-0.10785280674613738,-0.014419094574077715,-0.046398023007791535,0.05325799606634289,-0.002625660624555434,-0.0406468730927578,-0.11196774205561713,0.07921477545986685,-0.001027294967079242,0.06480672451680583
RAET1L,,0.06004407577625202,,,,,,-0.017270110788791326,,,,-0.01118645397067814,,,,
NPTX2,0.07919347655907788,-0.03674795205840403,0.011183651572384252,0.11556728312292186,0.0216842417739691,0.6947387233579664,0.274454837515726,-0.04082051550399131,-0.039135661550432625,-0.017758445520282207,0.031879937618990745,0.041104412923532216,0.1336508420983824,-0.005623593699307456,-0.0364753021239677,0.12719059501906327
FGF11,0.01362396355741906,-0.008553630423040724,-0.04163618637728162,-0.0805954041568168,0.031272695092998876,-0.31421921664665164,-0.023328450582786826,0.08173918960685042,-0.044184704731952115,-0.020344258107691124,-0.022833488692888055,0.008282438262958183,-0.04653982136789961,0.04290360549058938,0.009522033311001004,-0.10678055524830926
CD59,0.029464269658944695,0.07433026819182305,0.00829733114057842,-0.006657651595096329,0.017413765637978473,0.34344314177270885,0.05118489198395385,-0.022261224534129556,-0.04101190288277272,0.10192825467135304,0.0023896722523301813,0.09518327896950268,-0.03494685605660695,-0.018964874952562136,-0.016002592614155525,0.0686763744211686
COL9A2,0.0561957481077417,0.03667408468074966,-0.06494105398665737,0.06137113349554805,0.010579579613908034,-0.3354664737363472,0.06375457521293318,0.00819033538197041,-0.05879912615417572,0.047837785438087144,-0.0027210393087619316,-0.06347808479026436,-0.013084920532735264,-0.0025355592980535104,0.05201244595622034,-0.10460312809636635
DLL3,0.029458256145509173,0.06122113559603633,-0.08004637233966982,0.04238199508584085,0.05961908097548693,-0.14182462163285348,0.13800967800679015,0.07337065871276423,0.050901592178822924,0.05294723597515181,-0.014718542502108923,-0.07361437704446633,-0.04274916976357702,-0.029578349240076882,0.024577013886401003,-0.015890912023935316
FGF5,,,,,,0.11757494926635886,,,0.034184757766762684,-0.04006138376426038,,,,0.12255116676531896,0.08050062629376126,
LIN7C,0.07576539107584387,0.01176759751839225,-0.023885296465245256,-0.00817378748988417,0.029531614762432608,-0.159455492420751,-0.010711761993431587,-7.513213720682733e-05,-0.009732665952833784,0.0031837671563287703,-0.041364726427307576,0.018797254921388517,-0.029999910799086215,0.06695750595076301,-0.05487460581741178,0.023418694734507365
GDF7,-0.020325209992313423,-0.006106972147408487,0.03945350621076144,,-0.02721956160028729,-0.10242109518488923,-0.03519455733730501,-0.01581071062279876,0.006792097020572744,,,-0.031080120974162663,,-0.008187554352720174,0.05488235625206594,
PSPN,-0.05973616163795996,0.04170729978965594,0.0013491335268968159,-0.01344802818647721,0.07040222285945669,-0.1179933276320557,-0.017336848610941882,-0.007868299779541349,0.009795870462621658,-0.000414353973648456,-0.04764526977106672,-0.0428797631798057,0.04417749183150576,0.040934609914746255,0.04111881650347164,0.15272289658877639
ANGPT1,-0.024060326953129808,-0.009172487620819642,-0.026378735469476184,-0.0037611997698672344,-0.02129156007655428,-0.3153260099229873,0.11069258688005768,0.01182112280434728,0.04183458590217785,0.0933106053342815,-0.009972431657240459,0.07479792240383158,0.09352918960182392,0.09992824121149493,0.08106732288232998,-0.01660667265085679
PNOC,0.023037902676826774,0.00843676287146265,-0.04178635215518705,0.09469519378208663,0.022800065312378076,0.6329257375185873,0.20614803738534307,0.08769045526886844,-0.028727033971355145,-0.016605163800231377,,-0.015120110057620187,-0.058486533000731436,-0.03605592828585691,-0.01993641585109122,0.22039430368139534
L1CAM,0.0778018324472993,-0.032132722466449916,-0.023737298595018885,-0.025474671984176,-0.01678874785150271,0.48102484488180947,0.11392502242445873,-0.0013882345987146158,0.04032810244329301,-0.03007212236069675,-0.08199416362468799,-0.007972208309843977,0.21448488060822532,-0.043881786267114406,-0.0058996354387615725,0.16076449859344635
APOA1,0.016319492550684187,-0.028419550773016167,-0.017452926368353164,0.05042175189324214,0.019306423145815533,-0.057083288528439136,0.004912970134454166,-0.02558811715268765,-0.005699746463967367,-0.010709446928978471,-0.017045107952418096,0.0418896631186166,,0.02460567787369483,0.022547380259335583,-0.07118717183136841
PSEN1,0.04951155411687219,0.02282080271960383,0.019400602862219538,0.016009921315315243,-0.05476680865063791,-0.2714015542926802,-0.019117224147952028,-0.031225413976301443,0.0005241931650023592,0.026813449750006966,-0.01781866681775368,-0.003599628297962792,-0.06795565346016205,0.016992643942238317,-0.05169023613191932,-0.11904411561931696
CALM2,0.06488424845587172,0.00028999902053480914,-0.03537451813645869,0.07399715026393117,-0.06453535814539715,0.626285648223421,0.1744423281549323,-0.019749695431445113,0.1483757483291606,0.11503995074269907,-0.03565519774007172,0.09079262481840988,0.11249028851327113,-0.014868059721361598,0.028370445750141596,0.05588983396747029
CLEC2B,0.030283013318587678,0.0060374157995087335,0.0133670807766499,0.008735068014005606,-0.04917550532611486,-0.34694037566344205,-0.00656791751733096,0.0009102407241010786,-0.052873145681747453,-0.012040904128885921,0.006285568830850629,0.013609789950989827,0.009214958755219235,0.039136815014812025,0.025035707587567207,0.015644161593753435
NTNG1,0.03308378311949265,0.039638817507930454,0.005955159047627534,-0.011877441558185134,-0.03098417849835311,-0.06252267505652039,-0.0032922907288965536,-0.013703706259163636,-0.001312746717225332,0.0015374285432588313,0.03711100265189842,0.041017376909099026,0.04823944964513592,0.06285642779711706,0.04203904135347267,0.0575803318945707
LRIG1,0.026944337242046403,0.016906681181979546,-0.02713144832996872,-0.017469041783854458,0.05367741119226302,-0.4269807056118931,-0.04555249632920532,0.04537523424823026,-0.0377998553504654,-0.057216482881336066,0.00900991785487054,-0.025593661936964406,-0.05652329756016241,0.024315383303117225,0.04582888227646459,-0.06084028423947383
CPAMD8,,0.0041374773724636976,0.05262417326546056,-0.020478561242346857,-0.026692582872517412,-0.016337513257487377,-0.01925865885762486,-0.029264318029035445,0.025727721838838688,,,,0.03883300309509458,0.020810038238269806,-0.027719213659177695,-0.08318857622720521
GHRL,,0.007025592685586757,-0.0005575812319190016,-0.03468195016215017,-0.020257557379996134,0.03890740874863583,-0.018280659109796357,-0.014419094574077715,0.14380984054747606,,,-0.03361918507912828,,0.0015482456343319504,-0.024434775260204055,
NPY,0.034078922771859886,0.020149154851463097,0.009060488467477004,-0.002921302579803198,-0.03322383780357507,0.4481303051458358,0.009601193385227412,0.01646321917392565,0.07168982095097129,,-0.008129549389462719,0.08752008786457294,0.09643690579725832,0.023538704152337185,-0.03816540263691013,-0.051091912553911344
MMP2,0.019867248711715083,0.14755587145704224,-0.03860770507519164,-0.031096161256316045,0.07429411341449997,-0.4797547949139498,0.011248787724260242,-0.049303091452006516,0.0015121756527447328,-0.14759358145330026,0.0110856741751649,-0.04925226980005457,-0.07483098161364576,-0.042894309614716346,0.021010798798422093,-0.03688671674029687
LHB,,,-0.01154478915430967,,,,,,,,,,,,,
PPY,,0.018059905530664357,-0.020096110843123884,,,,-0.028204617233630495,,,0.009125045627463746,-0.013440523422672993,0.007212678077113432,,-0.037940512717622096,-0.0496207899335775,
ALKAL2,-0.026566723212257722,-0.012827957945865628,-0.011377061374677408,,0.007242499181294768,-0.004932627587862742,0.0672993581638201,-0.03833869483978744,-0.09317970003191584,-0.019979657370380183,0.08697340534648128,0.07653924819703636,,0.06562425464004025,-0.015539824634298025,-0.0793120857807301
CSF1,0.04874305198844207,0.026213295315723424,-0.018082823217709064,-0.031108445779601136,-0.011376229462838878,-0.3583544517784465,-0.052866271819672336,-0.025365885151176285,-0.048296892646781706,0.10498570163368552,-0.008664396735482237,-0.03074684973209608,-0.06051864695474913,0.08793042152261928,0.06113757815658676,-0.041552670191161004
SEMA4C,0.10139555158374357,-0.0031700282638296522,-0.056059146729636126,-0.01221965138813016,0.029538667240969776,-0.009069264697681538,-0.041474233696481094,-0.014227053870040423,0.014742948324187067,-0.014337572801091844,-0.015123088335021517,0.022289422886283564,0.12689025383195782,0.03419652728060618,0.01668738812125239,0.20886549318480166
BMP8A,,,,,,,,,,,,,,0.03753294865456798,,
ICAM2,0.015871958889265014,0.09119050977084732,-0.021117529419420505,0.030625000520440437,0.04310351783263457,-0.16525465290459873,-0.05127176450073315,-0.013183316692766917,0.006811107303325779,0.0861159191320226,0.026105705152143638,-0.057152920213523715,-0.06366523509535388,-0.0007567894640424615,-0.021586892063792624,-0.0946756985129938
SYTL3,0.018341466630390567,0.03495517915692466,0.06606927845673685,-0.048255202772836236,0.17226247007448747,-0.2537739649600463,-0.05233689982730206,0.05536312153950362,0.030337717501168836,-0.01122787845942255,-0.019116298950614553,0.017454760718245834,-0.03716527868846892,0.09279913497057596,0.009619652492102101,
IL1A,-0.03298045566211354,-0.036636529006456524,0.03354860189104764,-0.02257460822298157,0.0012127229742414395,-0.13140879069265818,-0.07865257536173748,-0.004679423407298972,-0.04386126268601916,,0.061791480317912484,-0.01834630495462629,0.0695855097274395,-0.02051047368878358,0.05669875863221606,0.034003328401993264
HLA-G,-0.013678355255178293,-0.027185252081125523,-0.012193531400059993,,-0.01470167705699367,,,,,,-0.01573603011695693,0.0866232341706349,,,,
PGF,-0.04318476892703118,0.05297775225289148,0.035362469443458486,0.031123704613756995,0.09462800934459445,-0.3238520040858323,-0.05818237055402494,-0.02607225556119666,0.041964747053390455,0.057600733402480384,0.05625589483197552,0.059221212426490505,0.05168851243187212,-0.0002748339864497852,0.030668491602129175,-0.020132607229988216
LGALS8,-0.021965527652981164,0.04420273443705492,0.00929931888340744,-0.04878332466381837,0.01826791632301845,-0.06341838975129271,0.05021507391185646,0.01088064599144716,0.03409931591197191,-0.03228781470604649,0.055575587200805514,0.01127061004997889,-0.017605702059187916,0.0037610650540282112,-0.0393032336948006,0.054482486143505204
DKK3,0.04668932046964629,-0.019651063498018748,-0.07368157814370797,0.045853002722055926,-0.01493616881346176,0.695432097465403,0.08532710999427062,-0.0022436898116286377,0.16224271234872262,0.04730217952346139,-0.054790889095294656,0.079820822139046,0.16972684360710175,0.010996094148289748,-0.03797607428247177,0.13676345416809177
COL16A1,-0.005163964683965499,0.08123182700164774,-0.00372781485781476,-0.020122484100344035,0.0021240581029862964,-0.24614843823912633,0.0939027360651172,0.008944178257500598,-0.04283092843256542,0.06480850605276321,-0.0730257819725072,-0.033352705497920805,-0.04995571235497257,-0.01097695457487393,0.007523192310161084,0.11107743850229722
TPH1,-0.027069460333827684,-0.01996087917185405,-0.008741201662560294,-0.020102362564172215,0.03321595880589446,-0.06719491963998081,-0.013943828420699512,,,,-0.00588259215039277,0.018051128660983053,,0.048059631879014054,0.08651840870486524,0.04926646018340675
TNC,0.05203929208456616,0.021199322849828138,0.053388768293688896,-0.1008049497933337,0.014194890369659713,-0.6275127483043567,-0.17071828306210543,0.011192829890655155,-0.0018503444282494269,-0.13040889616531667,0.0507051470659656,0.05441369457560846,-0.16065914501898726,0.1491794650905982,0.022721135803437174,-0.12021003290823745
TNFSF9,0.011177847907132126,0.054147346305435176,-0.01999641861374492,0.003970570763203672,0.07475787233171848,0.2742102609098509,-0.011266035400824685,-0.02408424248745134,0.03108740471149095,0.026387879679203797,-0.019678068668670917,-0.0076423853191456455,0.12054160708256452,0.029470216675025012,-0.005346084604539771,0.09279735269206785
C4A,,,-0.013687017460168567,,,,0.024577956739720328,,0.014537043647391926,0.002735509091100851,-0.015376298915247772,0.08306476062493051,0.03278905643410116,0.060490189433010655,,
CNTN2,0.048967017564908046,0.002451292973067415,-0.05049250148818553,0.050596764161203026,-0.017156461575677056,-0.30493626163651394,-0.09668264175724739,-0.06193515059139318,-0.04171258499385241,-0.019285580552007842,-0.01302899246671538,0.045548483402631915,-0.14859296007587244,0.05400797815342344,-0.01687348827885421,-0.028934677923508633
F7,,0.01484523418344397,,,-0.013529951728213039,0.07243009227321931,,,,0.07350266647082905,-0.019373248863200312,0.016037337739961223,,,0.023969345824377014,
LUM,-0.04840188559731006,0.07544721773432736,0.040416144543031086,-0.06439975012693552,0.010078367268224158,-0.3798491326242576,-0.036277298062858274,0.05384184574832927,-0.05034939295856226,-0.02968722685955923,-0.0009859047165237049,0.1044477502081662,-0.03929680632658063,-0.0015228671990339853,-0.002290191780652922,
BTC,,-0.017666965113949874,-0.0220966701597307,-0.0411495629871798,,,,0.08778844284749986,-0.04780700813021514,,-0.014015864460870582,-0.030076835849611,,0.043782995803188514,0.026046659287265687,
APOC1,-0.03911757124729283,0.027549660809154965,0.012272994366691232,0.0669235497715777,0.08644327756584988,-0.6396493372828498,-0.02923320672603383,-0.025631260126292948,-0.08417068519739782,0.14448086248430045,0.1000176125002177,0.041694836034242344,-0.16532818429434162,-0.04957238215921499,0.045595073029210335,-0.09131525396124926
PKM,-0.03304124397168721,-0.05367801782151016,0.058217694304244366,-0.06705476080270939,-0.08814571228573219,0.01077906418201994,-0.10193369014271399,0.007224429514240831,0.02521703421710998,0.003484486571863423,-0.006806312831078476,0.010142370202211223,0.05309533829465191,0.09795528659624321,-0.002648691454727083,0.09311718742964499
TNF,-0.030081322633297977,0.046884382530561874,-0.010710675304383872,-0.04342964669584719,-0.022383353667960054,-0.07952653790545025,-0.02257610658659343,-0.02108039759762466,-0.08778561104641486,0.0404730774032209,-0.013603779795323977,,,0.06944414455803948,0.013041393188011445,-0.08233357373674464
GNAS,-0.022234129176556056,-0.03752320818687095,-0.053117093698050566,0.07363341910913619,-0.041548288812113705,0.7061836954623615,0.138525504086404,0.04809151537205723,0.12597907001598055,-0.1327262273635498,-0.022142064053651152,0.0015323331764619,0.05572443764114624,-0.07790091008329585,-0.02114040290946104,0.164776319668785
BMP8B,-0.0530084713634153,0.035498434170232705,0.015126773826124595,-0.030291209244540665,-0.010114889635229826,-0.09628663816017424,-0.02147089584734051,-0.013997167325593338,-0.07766694759908525,-0.038700762828757784,-0.009258593110977912,0.09215581395813242,-0.10028157449257265,0.05468596288272021,0.00467073852651833,-0.12831327938458237
LIPH,-0.02780852571061206,0.04963776717903324,-0.01733965492979039,,,,-0.022484391282594603,,,,-0.01381126899720884,0.08603204057238079,,0.02913244696237601,0.04023692437600648,
CCL28,-0.020325192151084335,-0.028077452633746922,,,-0.02909575687054944,,0.015703961821338305,0.0010516581376973895,0.06285175165576455,,,,,-0.006495120969441662,0.11417074649637549,
PTPN11,-0.025853565195114166,-0.03204548203887314,-0.014606170734142068,0.032119315065373015,-0.07230629658418901,-0.18048107303953934,-0.04449688471427525,0.0053582909250755656,-0.012270816453978674,0.048504652750046444,-0.006461244405821432,0.04984907999164889,0.03185968005655122,0.016093052822826186,-0.065407525405234,0.0027163630593195153
ADAM12,0.0037039565593808203,0.02318528304649764,0.03499466858742652,-0.019920808900848876,0.06018027270271423,-0.2573474841114655,-0.12166191744616467,-0.016000048420522855,-0.07026232037203177,-0.07924956777182555,-0.00288591601229958,-0.0013187859156216662,0.12200406673185611,0.0412001047997808,0.06666779480637994,
EPO,0.011361818431371178,-0.026820925005839977,0.014662385734956667,0.01273347893167511,,,0.029621212357550736,,,-0.015098057797475587,-0.01499939085322007,-0.029735351413518164,,0.04210496993579755,,
EDN3,-0.028051099160561626,-0.014937928031070746,0.03036505952738185,-0.022098422127288974,-0.01940594407974238,0.025115446230091584,0.01484626885699425,-0.01723599340979421,0.051090093768362516,,0.01535159739809905,0.025770837060483245,,-0.047045472412072714,-0.04252120459971063,0.034946728911859085
CCL22,,,,,,,0.01977061043051087,,,,-0.016976079840843532,-0.026091476405609382,-0.054497888532296465,-0.040009837360356466,,
CCL2,0.01409672249466211,0.07554128517667044,0.0464545686274144,-0.09017058406850136,0.06044450945921472,-0.09418905452336365,-0.021257318738945534,0.0502687968104193,-0.051472649359950544,0.152299513808977,0.035050340058938353,0.0013866108283985532,0.12852014561452027,0.15641973178672355,0.11449899022311158,-0.09550675131469841
DSCAM,0.06502585389326145,-0.005997135973980239,-0.05253813051036742,0.026752084639773733,0.0036679675343605773,-0.0215436239376075,0.0340329623490808,-0.031192813539203525,0.0052845611250685685,-0.02221263615001641,0.0005701578839040897,-0.06036463585830122,0.005416675280956427,-0.001971566513975217,0.03068868826622512,0.01655581699048952
GPHA2,,-0.022247408624619706,,,,,,,,,,,,,,
ANG,-0.03674112546328395,-0.014999102510990231,0.028626887904702806,0.02381096226432087,0.050001184289515395,-0.2561726377278368,-0.03413551736976098,0.0032261298068448504,-0.027943286637982578,0.0048276521823152055,-0.03371174809868755,-0.010218350564982513,-0.005453721807774866,0.031084671778004478,-0.048417869472472855,
FBLN2,-0.018874807868614823,0.0009046149898741007,-0.01588456356098289,-0.01580916306264518,0.016406330093602785,-0.021965156900941953,0.053017431133474624,-0.0051223537573999835,-0.012733591887968836,-0.03869039816221656,-0.025821297305053618,0.08315906390075169,-0.04049908406835141,0.0010918278034559394,-0.005912669955332509,0.017468450463230808
VTN,0.08558667826770082,0.06670747482531011,-0.02273065844783039,0.04870460262802292,0.07952835524580265,-0.056290932100404784,0.04681689338192623,-0.022076477478671985,,,-0.01714533020366824,-0.018162549170302394,,0.009126570987459219,0.03647971327075334,
VEGFA,0.027969070462917224,-0.09472256492842313,0.09135803303521163,0.024701728629346654,0.03245569608328439,-0.13856461284897326,-0.12074710329103769,-0.03290554866257183,0.004409480985705107,-0.12752379792493918,0.016318121309577542,-0.008985031550994456,-0.03039202345450886,-0.01933507431070827,-0.000429178283803582,-0.011038558071874085
F10,,,,0.05349467393933052,-0.027090608714577316,-0.10715558008214504,0.036771204937923616,0.02649181906170551,-0.003183750641288558,0.02103969754723151,,-0.036508684047057184,-0.0551277748489395,0.000703582001357835,-0.03510744555356319,
SERPINA1,-0.02232315977631337,-0.01892012663158499,0.0349813284053264,-0.06369948904832294,-0.016317981174039303,-0.4131269931784534,-0.010918918171387624,0.014546779401612706,-0.07483691057929755,0.0729818872084608,0.028076750771292083,0.0503571574210066,-0.04788798346354637,0.08428777473463735,0.006402235647552199,-0.05548939357985467
VWF,-0.01649700973670857,0.057179707920284276,-0.00691188227981744,-0.016050756151827807,0.0723329854275312,-0.40765055994332633,0.012983370766875767,0.008450110055913994,-0.04798516036808003,0.026805911895177933,-0.024695065091937356,-0.007970351953156773,-0.018934525499207634,-0.07652000550341725,-0.04811832500060057,0.015109833411777584
GDNF,,-0.03126017498763794,0.0058107951628030875,,-0.009289068086104723,,,,,-0.0501683822404796,-0.014861290996101123,0.040926316263823884,,,,0.09697159171558141
VASP,0.028455182469764924,0.03929399039048455,-0.0287024279392447,0.014663343635049182,0.041869686214612685,-0.27515581307593695,-0.012522051254060558,0.009705410851624558,-0.10582803785235018,0.07380061369391598,-0.026680861557320114,-0.04393122070929621,-0.09008937161462284,0.06981767822793074,0.021058426918044416,0.08500961906616765
ADAM15,-5.224770645733673e-06,0.015416929942349429,-0.015242521574782448,0.006484861159180876,-0.03399194546011705,-0.2527486561043419,-0.027341600218281303,-0.031108227388609976,-0.05261766504827051,0.010744631458365989,-0.03111495595389974,-0.0012461928076746057,0.04904850369164907,0.03485604636817765,-0.03415889336799648,0.05548881774054441
WNT2,-0.023633762912063705,0.037991905819674154,,-0.017475663315636124,-0.025635828777132195,0.3335955941536213,,-0.018783675739268438,-0.014911944710450832,,-0.018605255312979813,-0.03570393704644464,,0.07105603272508115,-0.0032165387984415634,
CALCB,-0.02473634976646117,,,0.061361859957215645,-0.015790447828086945,0.12938319697488357,,,-0.03694524773489759,,-0.016283001392439482,-0.01299060355584312,,,0.10878456145781662,
OLFM2,0.07038578803262333,0.036769521637408986,0.034859510220751434,0.035536801766801275,-0.023850016878950372,0.39651294502630585,0.08215814373716115,0.05420433029573478,0.015721796817697226,0.09650863318187321,0.04176988351800675,-0.05202958956112631,0.0073010458936299556,-0.0012139838552299976,0.01243073829900666,0.051645517760733714
MFAP2,-0.031713197072320676,0.08773408230050254,0.0008742828129890432,0.010211700046841278,0.007720136680088244,-0.28414483764477577,-0.061263949686625616,0.028827528823044433,-0.04294950744609998,0.08941026491421272,-0.03464398436180616,-0.044365843834931105,,0.005624855237593597,-0.01994750265548942,
HLA-C,-0.0064039976097676225,0.021339797240959732,0.008366933954044139,-0.05875001367179793,0.031174119159537272,-0.5888389958966287,-0.014390765293720452,0.003849500817453087,-0.12296359547947983,0.010396252494997569,0.011597082561822803,0.03694469895863723,-0.1635389222504892,-0.010124058853118487,-0.029686736768555627,-0.0971683854048696
THBS1,0.04376282852846535,0.019795540044896354,0.04419868500371654,-0.11440851642982346,0.06069019672612131,-0.09001165900911287,-0.06472870025153747,-0.022664643971679697,-0.09631074617006946,0.08419454346119755,0.01645626771009626,0.08474715324755246,0.05036078044126477,0.0382914396465627,0.015707900866744322,-0.07376883273850461
HSPA4,-0.003041439511292561,0.024097379856446548,0.010539558828719485,-0.042531749676197626,-0.04201690606832163,-0.012274390913917452,-0.04651373209320421,-0.024124534835306632,0.04972347361983668,0.025418966425007655,0.0021458311504465757,-0.06741662182194126,0.04875583016029682,0.0034431551313776954,0.040640553678529284,-0.013264161739066874
LMAN1,-0.06344947540087865,0.023385121417889527,-0.005547712034072618,0.008334376908118644,0.06126463022078793,-0.5139299714506397,-0.04185423542777206,-0.009906433613169962,-0.11381896091544122,-0.09496866421265714,0.04433065093487787,-0.0019841087742801574,-0.0687992460021096,0.02866230107925428,-0.04180645097158524,0.050334902436433945
LYPD3,,-0.030451093386458596,0.00931922470897407,-0.004603038168326775,-0.01957898802622959,-0.1211256483325966,0.031949788020777956,-0.02193671508304762,-0.044457142840910575,0.01710470060841487,0.05980633965270174,0.041805914697205605,,0.09548089717372747,0.0008634999598294379,
APOE,0.0708634006121625,0.006499806439026587,-0.018425117253481886,0.029400364999030953,0.006854917808091939,-0.4130222787602699,-0.003356633038858437,0.05192639767898902,-0.07569114772931688,0.05653973658885234,0.038584474910672295,0.07773487019042931,-0.26688409660858853,-0.04391936865560285,-0.0009972797517509924,-0.10361500846761074
SOSTDC1,-0.010465487066575744,-0.04496658617965614,,6.808574108458714e-06,-0.04707161657411196,0.023068074661694707,0.10722748918376611,0.036551801592427054,0.17423752470482207,,0.04452065985088401,0.06186161467172932,,0.0572704289451276,0.05110119170680093,0.0013453257602659599
ANXA1,-0.00010764866854012929,0.029184061749651786,0.028602646897057292,-0.07515710182127108,-0.01560812989701568,-0.6157105129869639,0.0875968951668318,0.04743082588693355,-0.09981666030756052,0.10844339271605972,0.027953992846858206,0.016520753738221046,-0.07649895013226586,0.016782480548158257,0.04058325972778427,0.03031883047175975
WNT2B,0.055658689772313336,0.013966319399782441,-0.03980036200946275,-0.01956491678191365,-0.004245475865439016,-0.11674556763855345,-0.01760279995781435,0.035221178146264215,0.04798583568110932,-0.025961985774371834,-0.03991458860811543,-0.0005695267202634923,0.0203294840120089,0.02103411064394592,-0.030870653165785387,0.1279105264483365
AMH,0.04068510958391003,-0.02784231935551826,0.09359885625337536,0.07029439285429041,0.024791481727888823,-0.0519766635025252,0.033130834408714255,-0.018621219267075658,,0.04700957549844351,-0.01727310298292649,-0.059060406506301316,,0.021439152592794733,0.014973347731062531,
GDF10,-0.02306467063684235,-0.023102610807055272,,0.033049532522919055,-0.010487705611966406,0.12388449470035362,0.08454719916585443,-0.014892797543247753,-0.022721837141362104,,-0.023129148983301297,0.025855908075145834,-0.00964970200683928,-0.05609880525587425,-0.02003550643191521,0.009038628255504484
EFNB3,0.03171067017636516,-0.009341820815487966,-0.029132052572377377,-0.03830800925590282,-0.014568401896968338,0.45201043598598395,0.05614971651733754,0.007119803668516805,0.13726499761991165,-0.021520497095133838,0.002374114222128873,0.048919381044446486,0.1972820272642515,0.00801508947079793,0.02201542615721746,0.1452790324044577
