,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CD5L,0.06623803107511647,,-0.014882716730276335,0.0010440584698629641,,,,,,-0.04782858104560168,,,,0.01152746918477608,,,,,
FGF18,,,-0.013466168678796454,,-0.014783245508077152,-0.031395090077976966,,0.03605430179693807,,,-0.01952279929869906,,,,0.09683090720820299,0.0777516859251022,,0.07815511385150406,0.018834542820418892
ADM,-0.0021827937008832583,-0.07303473831113128,0.05617224911495164,0.0308078436630346,-0.03876619905525603,-0.011217853271778218,0.004442355889808815,-0.001965800550399565,-0.03536845784086814,0.034001390658863095,-0.0269582632879634,0.052819816936478504,-0.07849492943559683,-0.039197070396409676,0.007057504587121682,-0.06872511502556657,-0.015371546077078411,0.009212499230702319,0.0305865716490525
CCL15,,,-0.02483049457026356,,,,,,0.002874049206450441,,,0.07465356430457572,,,,,,,-0.023544801995262033
GNAI2,-0.030267080735810727,0.0003835538769717164,-0.014963187991978185,0.01626204887834147,-0.017559095839115885,-0.0704949006111047,0.03293119735724977,-0.0005599282098984309,-0.0354143946424317,0.013770794991222442,-0.0330370296003605,0.03489598429039223,-0.013559428646846894,-0.020462105938271462,0.012549569256939258,0.03690531822656479,-0.019849083524871372,0.022769375526253924,0.027887398364530476
HDC,,,,,,,-0.023299624512215365,,0.043898157632998716,,,,0.03870454623780181,,,,,,-0.00864635335996983
COL11A1,0.14765489344208876,,0.0038720104799096337,-0.03532987822091154,-0.03619957255609069,-0.014579275106328933,-0.02789211286687624,0.044017685679142896,-0.019717122173477906,0.03455725503663336,-0.005435184093454483,0.015003430657678079,,0.14067251715871487,-0.02434732574842258,-0.015539956996667065,-0.02651865388395906,-0.040373875678138715,0.03934452068382433
NUCB2,0.04740084630306188,0.03612294004036966,0.06256153835208689,-0.03128017457327177,-0.006757748352532607,-0.014666712279696188,0.09613399446258701,0.00993274378941649,-0.05691851249272746,0.0009172031410183856,0.013221609253924448,0.04273819793691422,0.03912116081177552,0.06399784149912827,0.019702330435516304,-0.0078100323278000325,-0.026706581099183325,-0.0699290598732633,0.03814510382905509
CXCL1,,0.07626535236451062,-0.0237514395436718,-0.020977981819489216,0.052400795651857957,-0.01815607399768255,-0.03924410706170919,-0.01033332537108207,-0.01369520992222112,-0.04807598885947429,0.06499370136753528,0.044736963173495556,0.05752283224865458,,0.03222131685376792,0.14027020147704722,-0.03257947991263982,0.049926810548310094,0.06289633570503256
VCAN,-0.0016953404814057365,0.0007536010768518059,0.06374183109094395,-0.008158064060090406,0.004865959664815016,-0.04621024677358475,0.023372001193725882,0.02438502663423422,-0.051933056623136374,-0.04133395901030607,0.022311006788726124,-0.021162017909449028,0.030294690332546607,-0.09970903618734335,-0.06611751762873808,-0.07870729487306638,0.07726472531428762,0.029755287756372605,0.02657647777012137
MMP7,,0.02458788822689282,-0.012279539637020522,,0.011382266138863574,,-0.011198019558160594,-0.01867524799608474,-0.026456178687849066,0.07478048667758809,-0.03870229833452854,0.09224808940709395,,,0.08842601223320994,0.1534060895994213,,0.013030317970946767,0.09537793149222015
PTPN6,0.05358922684972525,0.08321412340733648,-0.0341131900596942,0.030359237563150513,0.044124443865017106,0.07238038188533967,0.005028010384816705,-0.02646258933849621,-0.007327482587737408,0.021718860109319713,0.031881609156080855,-0.02535627026574296,-0.05473146081313275,0.13466414601938118,0.03483865710421486,0.07159133883754071,0.031425993154473066,-0.0038471626130671174,0.026948802449799688
PTGS2,-0.037405904386209866,0.037316913127260425,0.051200418468559106,-0.01872174834915489,0.051374903260956416,-0.022918464890659816,-0.044429063076164864,-0.04027314422300742,0.04129384706763619,-0.07557577068799005,0.02699249557550128,-0.016859956236042774,0.10966713162209346,-0.049992746823716135,0.024046668621603817,0.0054258737657348595,-0.02679482501122038,0.036970041391438835,0.09740165233876881
XCL1,-0.016853915393554852,,-0.016308795611591195,,0.05480812081175987,-0.02407732573430881,,0.06003186213526848,,0.05381703336793171,-0.035060885059561855,,,,,,,,
CD58,-0.004190652926720699,0.017442483659185066,-0.058184914830664805,-0.04349859323189549,-0.02178111266936296,-0.017603191591701296,0.08243432854003847,0.02766324893929524,-0.04600135336455417,-0.01976290181396453,-0.034190381596434165,0.12746695193729476,0.06072928669296787,0.07777377023933892,0.05361407866024707,0.04355304290450209,0.04375508385612922,-0.03691822167895858,-0.003131336311808979
TNFSF14,0.042461785799463504,-0.008299059377409773,-0.016432792861353105,0.008636885693311117,0.014688535440127177,0.011446239343646993,0.010147767025436105,0.07681410719943657,-0.013376616370876587,-0.00882753881935655,,0.09391819072126,,-0.0386473087908541,0.002182749155662543,0.037717364018804087,-0.020124922414517334,0.001356471909968835,-0.04762035481107155
CNTN4,,-0.011632338858703897,-0.028890824933854788,-0.017127080248625307,-0.018179929177841548,0.011103605345517988,0.002772652207764655,0.04280619341162882,0.00884875985944168,-0.06401854101170318,,-0.04199854303844639,,0.07472589133327674,-0.009195354075566087,-0.03653033034422851,-0.027199438052709256,-0.016550082856728522,0.01247128140696116
NTF4,,,,,0.09296341376664592,,,,,,,,,,,,,,
INSL3,,,0.008897463138643162,,-0.01478324260842983,,,0.07084660639745145,,,,,,,0.11700457631832295,0.03762516796892882,,0.10022220731844421,-0.03223817449788061
BTLA,,,,,0.0020917172933931204,-0.025101413609789933,,,-0.0170823966198712,,,,,-0.015877972765090037,,,,,0.009491365950674601
MFNG,-0.011435396121042163,0.11658370577240801,-0.009425222538792858,0.02744267617107493,0.0699255152589194,0.05718842532960284,0.11466276838778455,-0.019559475839325585,-0.04702985643427659,-0.012865420886863295,0.07485595588509925,0.0838965158839067,0.02818440152787439,0.02918242993698422,0.11778963410010697,0.0722370712789731,0.03946793597761747,-0.05200363781868618,0.030913943226077708
ICAM1,0.0016213018313536497,-0.007057786135425561,0.013639732631602593,-0.004836127377215886,-0.0053237805908547325,-0.016544306030720088,0.030492427781076924,0.016273145899944913,0.008828385993676571,0.015484522548497089,0.013334011605018754,0.04013726511069175,0.07988500134996959,0.09852338558502301,-0.008232017791306301,0.09721573962642309,0.010225269571386138,0.004763666879571414,-0.0068309211919039695
PROS1,-0.0019450353745450706,-0.005873729466784239,0.047509785923063236,-0.0018038130199044195,0.020835439506008677,-0.04996763454302021,0.03091041257437372,-0.03149979503326112,0.06109217027928973,0.043352098668171565,0.03930779950355373,0.08117303172394608,0.028999795891153164,0.06395892323097567,0.03595604039319767,0.043505869938733246,-0.028924934867596494,-0.03619742252536855,-0.015292530799098007
CLCF1,-0.03782672136854874,0.011352072719471194,-0.002612367192506203,-0.007449324691972896,0.011337798433244088,-0.00832084562930395,-0.001825945594418315,-0.007500386151670132,-0.020570247382309656,-0.03099341422898268,0.013728760186084819,0.09095000388054554,0.0831387809680729,0.15026666341298783,-0.0011128155237514206,0.062106135538611926,-0.026804695410172816,-0.05140911588386616,-0.03116890458909868
PSAP,0.10867009944790725,0.07725265636402134,0.052551111736361324,-0.06390067445475645,-0.04197807293000822,0.03555324315406015,-0.03051104508099281,0.017527740894774886,0.02952694877789867,0.09157381781176377,-0.03652728242031843,-0.021714717675197157,0.10724754713682053,0.010403976249962732,0.09491051389851968,0.11745739716821958,-0.038989231195603276,-0.07915678441776126,-0.03812371735520957
EFEMP1,0.024179358853282557,-0.061317347585287146,-0.0024403308730802315,0.0199151445318605,0.0067586157874542875,-0.01577259939557306,0.061654000529242824,0.016713019799503948,-0.004195606041424568,0.026907095626195584,-0.049424528298869896,0.12809507811167764,0.11408820290645881,0.04157075568728123,0.08189234610492294,0.06357782260752,0.005938880558061419,0.015813768081035656,-0.057149832732572244
C1QTNF1,-0.0020274419104006364,-0.057624463288807395,0.10846525965459018,0.032909994113392994,0.0045764450579550055,-0.01097238361684777,0.025749770748912118,0.033984762382543734,-0.02968568300924208,-0.007425517552584693,0.040242351472295206,0.03544384159733752,-0.03174434367722465,0.014789692463460017,0.059781717532059096,0.12643932468291094,-0.015137891891504822,-0.05757883558112624,0.02709004712387222
ALB,0.04661616075144975,-0.02607873511820105,0.05404635643063968,-0.028861994956758317,-0.003583804919967927,0.02975144151873878,-0.018783268926492014,-0.023510053264897867,-0.015193010958029508,0.14482000118827384,-0.017798495840448347,0.14395224040493274,0.024947529673411236,-0.02530932708958249,0.022177565969348664,0.05089258308766335,-0.005254292390010098,0.01789725361075255,0.009182377299101449
CCL13,,,,,,,,,,,-0.033922125679751204,,,,-0.014687675258134608,,,0.016133922543027764,
EFNA3,-0.0387129764735365,0.07763214912117565,0.017726396242265678,-0.0005915476803385,0.005466583797010005,0.04081027646460527,0.005683497079687547,-0.04778063987760309,-0.01331216784005513,-0.004425562397482041,0.017835513785129986,0.14364901540271827,0.0021938856747909462,0.005438732890357543,-0.012419527603282797,0.007014457997480968,0.05772686537145159,0.025371163540522323,0.05141999013906969
DRAXIN,0.06229262020547769,-0.013549203524386329,-0.00759646564978599,0.0165075181877446,-0.00954423599682372,-0.016548736804058373,0.07884298753834956,-2.0106653246915135e-05,-0.012199242250340832,0.004468039261504767,-0.026185609536048957,0.020356387217612515,-0.03698369906401555,0.07296268593478955,0.008668353783518578,0.020642008024727165,0.04519549465651527,0.03783198433639091,0.09952783448969915
RAET1L,,,-0.011381075543936917,,,,,,-0.014611338050410566,,,,,,,-0.015399741252944632,,0.02619078032639423,
NPTX2,0.1646431575140903,0.020981719753449167,0.0010512258710269169,0.022959186959803236,0.028654692508761955,0.009528178268231926,-0.06501682217604857,0.0032776884391629603,-0.02727969860374211,0.08590251075158689,0.04900712074443164,-0.0017421179023530177,,0.07510543729280113,0.06543424419763569,0.16511702572618728,-0.05202001947438501,-0.03859231471685155,0.12259268959377938
FGF11,-0.03627335844902178,-0.032190612362808076,0.07756470829074943,-0.015468334141572965,0.05027774956238233,0.03965150676923463,0.07610980112741916,0.012812094437413017,-0.005781745699587514,-0.012397091948213496,0.0312939603384367,0.044796269296891,0.09384684681862386,0.05835836745970426,8.156854849454067e-05,-0.006479986583696196,-0.04765819530003706,-0.054657846565125845,0.04134720498151948
CD59,0.05574596489958415,0.0024458780611329427,-0.012477325409609618,-0.010220278647211119,-0.006382069921025045,-0.05280897625265782,-0.025789315785617137,0.01701378570781732,3.5959499692922866e-06,0.018433836916767702,-0.014133745655573104,0.024745363809508623,0.028078785068662168,0.06476061517858538,0.05669349050425897,0.11417767128756996,-0.03491605874013533,-0.053864398688605236,0.011388194566414853
COL9A2,-0.010891216594087897,-0.06745304383458288,-0.003764239102098169,-0.005352105875546968,0.014833880387992299,-0.0024769315801399573,0.006330049352236258,0.001746400373933058,0.035337025337662066,0.04112201824975107,-0.04558870341826111,0.09454185308014451,0.002138423679953309,0.020037113023786256,-0.019266569629408176,0.0027252024708011606,0.06030488543818278,0.01727614390312814,-0.015146261905218516
DLL3,0.08195905428990767,0.0259241822836576,-0.01590271609367109,-0.024362158662899258,0.0283412926701442,-0.020890030261019297,0.03762708741651537,-0.0011754625691988312,0.007686808893382326,0.01771257030472393,0.043386458713145434,-0.04784073706924464,-0.0958178226936118,-0.050137399993546834,-0.04459062302179297,-0.0386668879041278,0.02667543704180787,-0.013344806209402814,0.008406964004239946
FGF5,,,,,,,-0.014957011306618643,,,0.10926170377964343,0.00447753746572855,,,,,,,,-0.049060539492041706
LIN7C,-0.006831030796138594,0.011597495572440273,-0.0006883440997554483,-0.04061905532237743,-0.0034970387414832846,0.06957590130573948,0.05313699623799335,-0.013753121832901151,0.02990738970321595,0.002226650038676694,-0.00902693002337705,0.03494036508979955,0.04368122753034839,0.060812824767211796,-0.008680151722780591,-0.019433303318696096,0.03258669941027258,0.029445166924575324,0.013163107543250462
GDF7,0.03697448172531343,-0.018425113425092968,0.026165714134293354,-0.018378575849710723,-0.026377620792706856,,-0.026755649006800067,-0.03451710594345441,-0.013376615851061252,-0.028065967462430126,,,,-0.04117777055851158,,-0.01320140819957309,-0.03541510943655304,-0.015021003226184241,0.0831936438505328
PSPN,-0.015314200868520067,-0.03922678168848544,-0.008235651423204362,0.04895326935238902,0.02779377781121677,-0.007957785466046828,0.04094532333376164,-0.007796274865929542,-0.046593431378618516,0.029130807328244,0.03389849913675913,-0.004726339223317281,-0.008804216457657475,0.04300971309690933,-0.0135118971788638,0.02544597846609632,0.04192555709276726,0.003684742114538284,0.020098555670552697
ANGPT1,-0.03722304969464637,0.03202927474442003,-0.021932944396176688,-0.043725652667753044,-0.027241160096998784,-0.0015335857721749946,0.009639650572165839,0.009038661752799385,0.048126726598040966,-0.026272318167031294,0.03362332214602746,0.014040563182714998,-0.018772583600029105,0.08483682785515934,0.014596615406881498,0.04110852311521346,-0.018193059769701505,-0.011563937952858348,0.03804274801290478
PNOC,0.01397061484190915,0.0719823520498905,-0.03953485776961489,-0.03846063143735154,0.0037227389901512364,0.021791883027829702,-0.0445440092392911,0.04085636219754924,-0.0266672379750195,0.030004933927188535,-0.017798495840448347,,,,,0.10022104778815782,,-0.01780801283064387,0.005373675668364113
L1CAM,0.010160574776172106,0.1133039975510417,-0.019073442826283215,-0.009978204453635871,-0.028012821485167573,0.03214755003700768,-0.011979858601713585,0.008668247719122642,0.020396498936293923,0.026985631331842057,0.06367804991509841,0.031457706354777674,-0.020578049150725173,0.0330890948249954,0.04164753191591127,-0.021155310765808295,-0.01883267162310886,-0.010693425809480876,0.05405808278504527
APOA1,-0.036768535912738355,-0.039580793500207476,0.008024960076352268,-0.025451860276346362,0.027693012852827947,-0.04023458085669021,0.04207037438747808,-0.028041697807936895,-0.02164876846268307,0.028994205698596207,0.07859275539045792,-0.03905409589507432,-0.06475004072438816,0.008144195102915416,0.0045089077500519124,0.05811078964269804,-0.029898739177658902,0.03278923423066364,0.043533774191336125
PSEN1,0.05093613877417167,0.0468037584500887,-0.05681479626547306,0.019964562242134803,-0.010185637228878119,0.00698709481164361,-0.02684124975291754,0.017139008412109153,-0.03341682019494526,0.05803253935678743,-0.0034154316741856574,0.01774473809322734,0.0051548560466994735,-0.06906166415307573,0.01317329511515281,0.007193170104707612,0.12704185521945968,0.009432242858241359,-0.0011835150337524488
CALM2,0.025126342589287143,0.08727602731584398,-0.02993671533829443,0.022371618216506094,0.055072387394322575,0.004523092920198208,-0.07176038304925475,0.018743575180263983,-0.0186369973391085,-0.0003934526068573819,0.033690578303749046,-0.03861187016620734,0.04576994025492702,-0.11411684104880149,0.03799104692165176,0.0008332026832669371,0.03274337459604312,0.06704199803819649,-0.08706027532444462
CLEC2B,0.06297487235033544,0.03582114421509783,0.033091752532656726,0.017448858455453437,0.03826506448205594,0.003620620221648912,0.026707403435665793,-0.03212397485211864,-0.022055305125709038,0.014492131929856489,-0.04235698947357783,-0.02602096218746854,-0.016691512121963036,0.023448206855640297,0.0577253841340807,0.023611141468182106,-0.012033788160601685,-0.03006447524658642,0.14118885705691459
NTNG1,0.017924613089944304,-0.037224573365765255,0.006515289997153805,-0.048124244921367625,0.019662333556245016,0.013796472685343668,0.015612626579559342,-0.04653539956811265,-0.0481374127550647,0.06696432282741042,-0.0021194151066405748,0.013837079670175827,-0.03009246976758568,-0.03159232871664918,0.01293154596654164,-0.010224593386842553,-0.027663429173842437,0.030301803122872017,0.01571341615909949
LRIG1,-0.021604477071012113,-0.051469454544495884,-0.02162095844185353,-0.0362876142649462,-0.01976674316189155,-0.020175212492395688,0.05157594256300239,0.011818194975860797,0.015914657888181877,0.002903041384782924,-0.053684202904815445,-0.058426384343684266,0.13726848284281135,-0.07163691784547652,-0.007289180499623307,-0.003597392242551331,-0.03408427868616717,-0.004566218068002661,-0.10034665256306297
CPAMD8,0.04599961215280015,,-0.022865757576761275,,-0.01748593814392293,0.07861485973650593,-0.013530629590243365,0.05776148046539762,0.023024548123111013,-0.010057651122628974,,-0.03782292636204471,-0.038793622793462317,0.05751327063632652,,0.09564453669803148,-0.018926252482208396,,-0.020779679975313773
GHRL,0.05355661064413302,,-0.030322923824321963,-0.023311238638359322,-0.014667750211979544,-0.05177269755558062,-0.028774792110577863,0.015551110611093995,-0.012199242250340832,-0.03019068061648357,,0.00979969749003084,0.09695636635024664,0.12489125703884862,,,-0.031067488893148937,-0.0162481313362673,-0.04637156025172013
NPY,0.06003955630744483,0.10248661479907797,-0.008514197627758938,0.07882761743060336,-0.02862941486189243,0.07677181236375367,-0.012544192342337196,0.055725031298289936,-0.05276152086170039,0.09311678830201162,,-0.00990152926704385,,0.0018096163099280908,0.023785635202559913,0.12742318297994684,0.14255202082537097,0.03336464552697124,0.0415578199105883
MMP2,0.08675486184786706,-0.013025805893155093,-0.03504025324924716,-0.03171096343578745,0.01909102231962004,0.034687563056361476,0.0772211439507421,-0.020857567818965715,-0.05621178239599718,0.023261009014929494,-0.029337274884716154,0.06918149426460848,0.01637340836887721,0.013321824064658754,0.002235912520388861,0.11494099563805316,-0.032232435114792055,-0.014756162707744594,0.05522636117237459
LHB,,,,,0.004315890990358059,,,,,,,,,,,,,,
PPY,,,-0.019190742453655065,,-0.02650912831563482,,,-0.01745733572916149,,,-0.01646281497619707,,,,0.09080281216082496,0.026117269496667515,,0.011524406267070655,-0.007578132595989175
ALKAL2,-0.0024846163961532676,0.05041025793654362,-0.02134341943438343,0.05231535830152964,-0.015007678957909942,,-0.015341483488564445,-0.029071007913178997,0.10582604913951565,-0.04413639212482113,-0.04197229992377202,-0.03432006694578668,,0.06429522394319814,0.06933283434548637,0.027577358644994363,-0.03823476123940906,0.0383523694422482,0.01166331474438471
CSF1,0.016188528299469453,-0.046967042009856616,0.007402468592160694,0.005411782063512865,-0.014093393542047906,-0.05648393500121947,0.013961664068989976,0.038192991341532416,-0.005545916465377111,0.09511838364302663,0.03808711863045654,0.056934680587111396,-0.0458814269769492,0.0037030339659224064,-0.003752300729109888,0.10375353249279026,-0.0017010578262730083,-0.002562301966023432,-0.05229234371781269
SEMA4C,0.06342648522706314,0.023859415543927696,-0.05649908996170611,0.02623178107938852,0.0808270343015878,-0.06026166943903066,-0.007975656511352921,-0.06137884963664512,0.010499117925304485,0.10716618214103188,0.02456571795786381,0.004497493962355519,0.06834239303530734,-0.03702414271211219,0.001956633709847295,0.03719169952607854,0.011734499490768966,-0.017346187720008756,0.0653648620601228
BMP8A,,,,,,,,,,,,,,,,,,,-0.0005835624732727995
ICAM2,0.06399309734495365,0.02497234067260495,-0.05285346333053281,-0.022530018237432104,-0.010427568519256743,-0.024494850385572094,0.07263499478837535,0.04752283145747206,0.02036758143252125,0.019883827661096372,0.012339670655817616,0.1123309644817755,0.07626868441699584,0.09589734653301366,-0.015499769339291558,0.05412246140981181,0.004258621392274596,0.04667032040197313,0.10784569935950516
SYTL3,-0.019157088262320047,0.009485436098748329,0.09394689776169955,0.03316433030644657,0.0416484073367685,-0.028069863562426006,0.050353942418588093,0.014132227858130756,0.046192681269947224,-0.009889025228205395,-0.04754506591020083,-0.05234067317883745,0.02933592301091453,-0.013137271920298689,0.024970178501039338,0.1215310744676189,0.006449649152095253,0.04244313982947203,0.018121207610968165
IL1A,-0.01784921373547117,-0.05580872031244076,0.007212272787829328,-0.01779681210075243,-0.01416597703452111,-0.032458194609306434,0.05752708479361259,-0.005590919055908781,0.07625180346334881,-0.0008354597133353277,,0.06694028377625513,0.082249203566665,0.00976454593964086,0.013194481441003107,0.014928032922180102,0.011658363427344895,0.036583351500595246,-0.0481045533774209
HLA-G,,-0.029140745413922812,0.06138252869839229,,-0.01608469872744123,,,,,,,,-0.03399158647727322,,-0.0045406344390881235,-0.012393380874077027,,-0.02724275047729743,
PGF,-0.04662255138037497,-0.018014698171753586,-0.00037368592458400393,0.04603274332194277,0.0009250504744273858,-0.010474398223548806,0.007228715504016204,-0.0006121921732068557,-0.022058372664788366,-0.03705037924116226,0.005438757307179389,0.12379137117285546,0.04583442759732086,0.10346089155733396,0.04151423444989772,0.06777259820541849,-0.040780868021928644,-0.01977703787136524,0.08876887934370195
LGALS8,-0.033594279348624335,0.06792701696852357,0.10069169390115969,-0.037871512440580644,0.015757867637669707,0.008398324207599733,0.015342805889927879,-0.014284285483214127,-0.0551843078630486,-0.023338470863569088,-0.0024792264982153836,0.021840502243424716,-0.07732560292032797,0.009313901151758742,0.020733201459212935,-0.019367861331544677,-0.03006216659989174,0.026564795586276148,0.012967961569620264
DKK3,-0.002348480925025242,0.07044366011123694,-0.061653342266161745,0.04001487113311217,0.015789483016767154,0.0080379104435542,-0.053508757487040655,0.03795636626093787,-0.007949110053704305,-0.009734074420669897,-0.020691448251300096,0.02117267122800535,-0.0007814962229314439,0.036479461099488145,-0.008322594274709764,0.05423429160888147,-0.026226832320604302,-0.06329374414778276,-0.032773196242488215
COL16A1,0.08427812158689843,-0.05120591414038107,-0.06664449067853151,-0.021479814653475725,0.040094876123878034,-0.025350037139496052,-0.009937166047915606,0.054923343975837764,-0.04584244300501428,0.06417526166823793,-0.012751096388587279,0.04417321364557834,0.014432143616621354,0.02717061906822261,-0.0026664418178368524,0.020778127960515168,-0.021447426627471462,-0.04316346658800885,0.0518196914099533
TPH1,-0.0286167051126888,0.021908264646097082,0.013742308373377273,,0.05291223002807467,0.03579778712317997,-0.016084504902309185,0.03160124259914531,,,,,-0.03257766921371862,,0.07725289122656019,-0.01827939252334833,0.010692539844944534,0.025818861112665722,0.0006638438028933434
TNC,0.029119866611612033,-0.013856037646866133,-0.010192820983751976,-0.035200532568924074,-0.058382131678924615,-0.03145959907762368,0.03067969702122852,-0.032480820352606375,-0.0166739184645864,-0.0005165850720824976,-0.07275327737381414,0.042716326647163606,0.02387096514136822,0.026692607459600545,0.07734888883709258,0.10070026339083028,-0.046293217874314604,0.006376991075835437,-0.042549261947719304
TNFSF9,-0.015360974303932124,0.08209307265979494,-0.022865755202920814,-0.024668403192290675,0.1673531794783602,-0.05703361710517741,-0.01363519326804294,0.0553771458820397,0.10880541377183742,0.07688519195817506,0.06790557740869059,,-0.0330548165015517,-0.014626648136581497,0.05850513948759342,-0.01981960555896344,0.052599103442670506,-0.023214152899892093,-0.015553024770690356
C4A,,,,0.02969121375712612,-0.0015036954466122955,,,-0.02069479586955373,,-0.03257666263303172,0.018795750320553306,,,,-0.016352021544438305,,0.07512004932256973,-0.015179424432607919,0.028810036835685178
CNTN2,0.06296821997000754,0.07867962806654173,-0.0002593661048580608,-0.02103595472951991,-0.028612881660010137,0.03794350405143504,-0.03583867111152818,0.07346444139507416,0.007218584445086925,0.028247341402015916,-0.020671541055846752,-0.0175294712254799,-0.11359568815251585,-0.0161982275849725,-0.02630628339133974,-0.050780642193831105,0.029133434309623427,-0.009013054924088992,0.043703878747541204
F7,,,-0.012544740017829795,,,,-0.013530621725788826,,,,-0.01779849833802137,,,,0.061544621820588355,,,0.08159318329464785,
LUM,-0.017611902330945617,0.00738295997970961,-0.010496702770104796,-0.021432974338102775,0.040784101243626705,-0.003824882756873139,0.01647875309348348,0.05249064319713451,0.0005081760068168893,-0.0019165621868629575,0.008346526248673412,0.06773224809866359,-0.10125712819672196,0.09363978762026669,0.07713336327084118,0.11366416755113691,-0.03061685510161563,0.00010092109553351207,0.03480752876633415
IZUMO1,-0.014677897563129047,,,,,,,,,,,,,,,,,,
BTC,,,-0.011381070803353174,-0.022748223182408506,-0.033685126368252175,-0.059137034916399094,,,0.0032494890583013806,0.08704519240765889,,,-0.033742746095758086,,-0.014905258989262421,-0.022496520833119822,-0.025334471190527987,-0.01453611614658756,-0.028865343227268973
APOC1,0.08518935055427299,0.11399071406331061,-0.000489019990128403,-0.019997009611729434,0.01318257805825997,0.058552972536703704,0.08505329523219965,0.021158822884767146,0.036699703754068856,0.06334056014795647,0.03464641415689807,0.011418635420702986,0.048467605880018194,0.14283487976971715,0.026602496875473693,0.042171700533432034,-0.006869376622200676,0.03343068415631213,-0.0991497019511329
PKM,0.01291222358203304,-0.0397821117033701,0.013578676166873131,0.004508568414163893,-0.06041971734321099,0.000790733015793297,0.007338080872656954,-0.030622442333367753,-0.0031499448969538094,-0.008075778591761,-0.02145641746727342,0.06355946924355324,-0.018020009549001438,0.0041090948409446834,0.02276484567274662,-0.0006946921641789208,-0.026297621660541184,0.008340869739508861,0.0018112510987237874
TNF,,0.0003792088472566562,0.08360252944369752,-0.011585147377737888,-0.03228932381680593,0.028209017603064008,0.1940539403127943,0.06783569775872146,0.0638448798914877,0.03219691019648411,-0.025336413552846597,-0.011330995709771186,-0.07201140552153304,0.13878164827918935,0.16453504053398307,0.06354029390765327,,,-0.07219889800293441
GNAS,-0.024520257430965878,0.06305949761364245,0.01674775107994099,-0.021826491083779345,0.005110583290181301,0.01574553643504696,-0.04593342883223159,-0.012182272993442515,0.019440311435336085,-0.013946780590568428,-0.047515340358317476,0.03469207953431647,-0.021515744029517926,-0.012949764075774419,-0.03963962178802779,-0.08082299066778643,0.007482137970504014,-0.016136254868362284,0.012544147418682462
BMP8B,0.11624057924458932,0.015995819317503813,-0.024850599816134515,0.010506236212151025,0.002927323961997308,-0.08388091522002898,-0.03278592280101029,0.014341784875618649,-0.011842271659029631,0.017222321581554744,0.06480231900297335,0.10185820426658923,0.0029909611834750523,0.04412067788581636,-0.004375958369080607,0.0038706818070640436,-0.047726523658573994,-0.02441905124977781,0.09180597744865447
LIPH,,-0.02520885346800407,-0.01285880861584261,,0.003260726769226951,,,-0.00029950976992894275,,,,,,,-0.014687680659904273,-0.01716939132066696,,-0.023854019808652465,-0.03307511451987247
CCL28,,-0.018425097251746184,-0.018087513862250753,,,,,-0.02569317564861116,-0.014006906788172518,0.027202676034687203,,,,,,,0.004093435161636013,,-0.003926834455662563
PTPN11,-0.039995591925992884,-0.0221388758116812,-0.03310116519402752,-0.011878227215669303,-0.016887594831114874,0.01770561856175843,0.03506587511679178,-0.01735293343256974,-0.0285434809586973,0.08503311959086082,0.012678844586877434,-0.05378502173873999,0.01680487780714175,-0.12386568896231413,-0.00020572852376454716,-0.02247977903264336,-0.01010548238076671,-0.029443195015001103,-0.03713786343655036
ADAM12,-0.026159092058111105,0.031299143932133566,-0.033607444350107124,0.11153186912010192,-0.03732772361196102,-0.045777496532318135,-0.0040155785750797,-0.031111272394359006,-0.013536804665255921,-0.0048268397839148205,0.015967860278985446,0.02165908524152161,0.1904822319717725,0.06642624978990382,0.02761743397550249,0.12644252942072068,0.04860295131530758,-0.0032064836717614516,0.06032853270288335
EPO,,-0.05083834378126924,-0.017278057919628977,,-0.010566991234334485,-0.03220065086966784,,0.013945857926673653,,,0.00782986835781505,,0.03927502965040931,-0.03699284719008921,-0.01595119630134695,0.07188263127977587,,-0.014371076930025106,-0.0238933568780968
EDN3,0.06411596479257536,-0.02542875000688003,0.007992442749034235,-0.04602276701392647,-0.008061355659747723,-0.03298819472096123,0.055574288233904555,0.004031433307994132,0.040473465166591116,-0.015929141806211848,,,,0.09820106572318987,0.04149230140806932,-0.0027681482686226387,-0.02691486668117038,-0.028536459230741856,0.025045840051557234
CCL22,,,,0.10298421705873106,,,,-0.0014818600355419823,,,,,,,-0.018053318605968652,0.11158365882446063,-0.025334472311733563,-0.012609994394499852,-0.03692149765105389
CCL2,0.04797098488191693,0.01572985699223948,-0.015472001713294789,0.02968782939844894,0.04451666307199023,-0.023144767938948894,0.04079723143904377,0.019437532702670502,0.037697642547422534,0.04298055287653022,0.04779745129903766,0.07137365741047551,0.10912632163411454,0.10137383386082427,0.10167570371311158,0.13701067721243332,0.03942418724395812,0.023116768018411612,-0.0868588548539525
