,MGH258,UKF248,UKF251,UKF259,UKF260,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk
RGMA,0.02748464153364543,0.026366638961643183,0.03530317221216644,0.014037797093665979,0.07920449549230764,0.014410474321335324,-0.005917504634013536,0.011024463069978827,-0.007989662743885788,0.0724630854777695
CLEC3A,,,,,,0.013307932572744374,,,,
WNT16,-0.03474043322739058,-0.037231726346400915,0.04370265586784728,-0.03223327291660116,-0.0183364651960574,0.03190048146634775,,,,
CX3CL1,0.0240081890366545,0.02488632411728776,0.02255835818267455,0.0248950573629507,-0.030905369163977136,-0.019155553972894677,-0.004722130519816779,0.017050630461114196,0.02762350403914126,0.09096588652848478
FGF1,-0.04818383995284048,0.03505385955691074,0.042383771957981514,0.025388036120257834,0.004381199857019362,0.07607962273487098,-0.05898987232133167,-0.05442590370525494,0.06545769068401379,0.06894427738412458
ALOX5AP,-0.06440778988205552,0.01686570786511003,-0.002426154361345158,0.012874717764344536,-0.052079094274643425,0.03263830162675859,0.01310313455788932,0.08963382037127866,-0.029724071712818125,0.022597800767191843
IL1RN,-0.016584708687726504,-0.03822201494285974,0.06393642677699066,0.009352619839129384,-0.005582383235933815,,0.08126815066330943,,-0.023482640545198826,0.006171703453214546
PCSK9,,,,,,,,,,-0.015047700034993896
NPW,,,,-0.010905122407793788,0.009840773873537177,,-0.015634160971266835,-0.031751974488650185,0.07153872188728382,0.00011969356010073398
CXCL9,-0.050420254473126626,-0.04270600590613006,-0.03189505537519545,0.02679831594365164,-0.029242395038050668,-0.0016452834354729468,,0.09496546194273316,0.07993113977405361,
ANGPTL4,-0.04887245408234102,-0.0330310950393055,-0.028837288768880812,0.04368502586691372,-0.02914860781592212,-0.0058975782987044315,0.07254713214201997,-0.030886662143754563,-0.011883019434194939,-0.014958224223099012
UCN2,,,,-0.016197043744122907,,,,,,0.007482310675636523
OBP2A,,,,,,,,0.01950711213453879,,
COL4A3,,-0.026790239225464398,0.03314766010528397,-0.022126427757297604,0.023342788644391117,0.15390036731158468,0.09703504582276838,,,
NRG3,-0.030101315820659325,-0.0033909952707704494,-0.005754889534393672,-0.01402077521158087,0.018765108309870795,-0.015951645928225844,-0.04749359571338638,-0.04481681910543554,0.09157410262727982,0.04725367682568166
IL23A,,-0.01747335515182445,0.058990029985783475,-0.001893588668245068,0.027662595080943608,,-0.021537963878067827,-0.0011833183795990228,-0.05241311912881656,-0.015047694785725502
COLQ,0.0323343325644661,-0.0026490026551876785,-0.014555486023577141,-0.043961444093372576,0.06473108738465044,0.021214593289948524,-0.014375362979478064,-0.03416298738435229,0.0039724092811772044,0.10055852174388133
SCGB1A1,,,-0.020429179572055204,,,,,,,
TNFSF12,0.0405555597208351,0.019123585336827984,-0.03818900694288866,-0.022068541516811188,-0.019310113581361196,0.05706864502330589,-0.010509062590990709,0.05817115707964173,0.04958721502124922,-0.0010970515792615891
DKK2,,-0.030870929128838525,-0.023973364145704244,-0.01643583084432043,-0.02026820421018017,-0.012279877126348029,,,,-0.017762758961059163
FYN,-0.07294090307565311,0.04295333530481657,0.0024898743288594696,0.001039982135401821,0.03163592142333406,0.013844944241988037,0.0308201683598326,0.053765680358938896,0.04824978516126166,0.07018821689713389
ACE,0.03582466567335687,0.09582999066510524,-0.005018199345048965,-0.007657970950664608,0.005306998273002333,0.027648786396616377,-0.016163704742910467,0.02648902250581928,0.03707899252319288,0.05370836320584405
IL18,-0.02326482957031973,-0.01975212476690429,-0.039126530378489496,0.012300218858377284,0.006414921366510522,0.004231197965011784,-0.03799275314939577,0.11038055489988656,-0.1004145712804166,0.026051529127821035
PPBP,,,,,-0.019187008451482624,,,,,0.028183782461042764
CCL27,0.08017596828597097,0.05165495846872176,,0.04859406405816784,-0.029419221930528264,0.07661063765637455,0.0691372965554914,-0.02745518210053318,0.022548058308263473,0.08053971023961716
SERPING1,0.029507966014124438,0.02815851885827583,0.03116750234125655,0.03066845976950199,-0.002623966258606511,0.06574096111753135,-0.06850647023377822,0.08354350136114784,0.025852474007811176,-0.0016065711250334955
AZGP1,0.0364919425829731,0.0010133792901188246,0.035700007190695486,0.05517155536613722,0.01999513405402627,-0.0244083340627541,-0.00960895211754109,0.04644748227024352,,-0.006156303780735363
INHA,0.029998121251213025,-0.028021387267479735,-0.03130542508848449,0.03533969466304037,0.033391292555748735,-0.01948986110113344,0.057681539013476404,,0.021593362127554444,-0.024046256459862848
SEMA3G,-0.02864132177743245,-0.006053033428174656,-0.051455259249172276,0.008481250107459357,0.010509210075866016,-0.011576850512130544,-0.0029528224405151087,-0.0034435249051728636,-0.023757778486063516,
COL6A1,0.06470939616655237,0.04838204057916,-0.03503828426861063,0.00919137964078632,-0.050964985601236974,0.08585464552132184,0.05928231974038272,0.031742655663775064,0.008772480678440258,-0.0035182744848280528
FGF17,,-0.006257149077911722,-0.022403791337170374,-0.020844031491063876,-0.0035000221969155878,-0.0014015521512875475,0.05317877209554003,,,0.057078483526119606
TNFSF8,0.06885415512763303,,-0.019830640486292798,-0.006422390833109954,-0.01918700347809335,,,-0.033573933466552595,,-0.019991920702647575
FGF20,-0.027288723825765977,0.10542756331472732,-0.03967577279533103,-0.03421864526013434,-0.03925044802769971,0.05296851175319942,-0.017090843655627363,-0.023691409019696453,-0.038360448269811984,-0.002280456943297656
ICAM3,0.08323830043644465,0.019736879891075355,0.02450468223793504,-0.056950374647670186,-0.01601431339879301,-0.010600353712786207,-0.018376737739472966,-0.001185149896546135,-0.006049463452206809,-0.018888979825758448
LAMA4,0.055782787486520574,0.07221984271497502,-0.00237064805721996,-0.001507699960260132,-0.018653518627266226,0.024585010064723162,-0.0071967407736733624,0.003998529899332772,-0.009686527597277375,0.04179691908704435
DLL4,0.07095603378102533,0.027391195232494545,0.06725099983441234,0.010371105097424711,-0.030404787190368966,0.06175855564799343,-0.03623456439828967,0.10819822372420496,-0.04589796792211446,0.057397513559838534
SEMA3A,-0.02952896859575273,0.0267848989680864,0.05988477046951895,0.02944147858914346,-0.02658581161436377,0.07226379994831927,-0.02780852467764919,0.13972425241401526,,0.06029218020377869
RLN2,,,0.072136134533412,0.07774972034487612,-0.02942987454546723,-0.04260424709771348,-0.013464878683114249,,,-0.01382436460847152
C5,0.026629820059649832,0.008780522563803055,-0.03492133948008503,0.017884741151275797,0.007777960848907693,-0.04365316526246623,-0.04028330960818979,0.02894095534297504,-0.0606267781089134,-0.000559063834053564
EDN2,,0.04164734250824231,,,-0.02523411718712037,,-0.025288612770629108,,,
C1QA,-0.037776327129941584,0.01114173303856681,0.058877160702810696,0.014499907351651855,-0.016256838486452197,0.08110897074455413,0.00510607531578599,0.04349061477727196,-0.014742381381969052,-0.022715624866420744
UTS2B,-0.017380508591336986,-0.02363405467518275,0.004410167965369875,0.007717611040382293,-0.0029238403211878485,-0.01204552747212041,,,-0.03642146866032704,
COL9A3,0.004284714926561493,0.0748737945014824,0.052986450380682754,-0.01442856080092062,0.07104228544001316,-0.03947634785289777,0.009202748566303123,-0.039746639304159,-0.018832130535090225,0.07895391174500238
DLK1,,,,-0.025759379733190885,-0.017139969798694376,,,0.11183462965403711,,
HGF,0.0821634329255968,0.015412828719056627,0.02914502395701527,-0.026704152632263705,-0.013020197459504413,-0.02283835203842108,-0.020508506694571042,0.01650331107686031,-0.04978032699686741,0.041205918638758346
P4HB,-0.04647981793556714,-0.05140344674740441,-0.010755013121925332,0.05839449629918589,-0.027910050954405834,0.05556384189784475,-0.0006657026424511053,0.0439951113706172,-0.09055913803874445,-0.03828751222467168
ADCYAP1,-0.019116391551358337,0.023486157912935953,-0.030095021980798917,0.0016506182663230447,0.007186969714991083,-0.024208589830370345,-0.01984088025453394,0.035860826807887755,-0.017858090875279727,0.030135769004927718
GREM1,-0.02998946774664984,-0.020231375541544028,-0.02338922672246433,-0.01802235289276258,0.05450885277769169,-0.014363759628708348,0.02969670061453903,0.017932064369298284,-0.050543155560548975,-0.004129565424076922
EGF,-0.027744676089261858,-0.02811438879366934,-0.04134518174019318,0.058709181198071385,-0.028780719627669683,0.0049383638402253965,0.1461506538134897,-0.02487459613150468,-0.03836041586739579,-0.01690256575763266
VEGFB,0.017178002683750634,-0.014479536191420101,-0.02007447593124079,-0.0010686051462973664,0.016432419116266125,-0.02596497107347223,0.043060964448765615,-0.026237542086637665,0.040976338835526815,-0.07029046767068678
FARP2,0.03281176334521046,0.08527732696629756,-0.015517462747918893,0.025234065740209664,-0.049657845347942,0.008997930902113548,0.03468423030846759,0.07375747937964801,0.07214937538209529,0.026513374610698193
BMP3,,,,,,-0.01821362971182326,,,,
IHH,,,,,,-0.01878862982916947,,,,0.028766107652465282
LAMA2,0.05414660459504508,0.008648222626247506,0.01600826410377367,0.0002245554475203353,-0.0047380915181897,-0.017406610681801184,0.009231799296767956,0.036013176500815015,0.009157555477896364,0.0360915403083445
NRG1,,0.08153610629667558,0.10444224510909965,-0.036466246016934996,-0.03880961962513356,0.00017926203287622525,-0.02719587158172995,0.03460481778562795,-0.0015660457448027896,-0.02912865106355214
SPINK1,,-0.030115142445087464,,-0.0272215555501643,-0.03431178107003044,,-0.013464878683114249,,,-0.015818858411967104
EFEMP2,0.03415395424068485,0.012999022007687695,0.07681887830190925,0.0009982051300954577,-0.017224113752603937,0.02665749721994908,0.04735708921798416,0.05840243594520823,-0.0018219884658516037,0.038341086734554476
SELPLG,-0.07691255814173681,-0.005984816455436977,-0.023392521972352684,-0.0010310182349206065,0.015189920949541252,0.008136981085494556,-0.02077203514559834,0.024686495377728303,-0.03064284268782569,0.058253823033278015
GDF6,,0.037096457872792775,,0.001888480336912577,,,,,,0.007906463753166363
HLA-E,0.002927192257593635,0.010015888504893109,0.008232803460868205,0.010184454852928364,0.0026336316111714967,0.024214590384739238,0.005019011572700583,0.0042537758969979165,-0.022299569024513754,-0.05194493076673265
PTN,0.07383956282480221,0.0940237988325261,0.024444187121018642,-0.03920790505406033,0.026706242482044517,0.08756163889305354,0.06430499006560701,0.08192095136891275,-0.024376452619940082,0.08068159611210972
CD274,0.0017566997391710376,0.01598397486293182,0.034812320366802284,0.01633104107121415,-0.045211687875960346,-0.01703809084964809,0.03825973583857576,0.10665642166522353,0.08137175090579006,0.05096479229099686
FGF10,,,,,,0.0012880532688830841,,,,
CD14,-0.04906223557233634,0.02539187643772502,0.011111341649802755,0.054190742288260915,-0.023782530011098705,-0.014639142281574213,0.00582184588248682,0.04929659332389156,-0.020596249285250227,0.0367334396015752
SFTPD,,0.001858816704467431,0.004691764692450582,,-0.004735504599639899,-0.030919482809246186,-0.02276642083283359,-0.031439650500820454,-0.010091159304178896,0.022565192724344665
SLIT1,0.07570730224124327,0.025952587819846943,0.039665641214800096,0.013251001934490088,-0.0305678333894896,-0.03940210104396595,-0.05053026483852641,0.09652923891489719,-0.06902194991636537,0.008485971565461608
CNTF,-0.02241772453576764,,,-0.01643582915471319,-0.019187005229286316,0.025136499386408186,0.07045297289937692,,,
BST1,0.02941475007805656,0.021890609972276674,0.019072837859290336,-0.03137204457342406,-0.021930733203034715,-0.00525616986283871,-0.02207939527773353,0.13169388345486027,0.0022136718325139887,0.016677558300196273
AGTRAP,0.07743768162727442,0.009069748622334164,-0.029899488636398294,-0.01260381644064698,0.055149364364732535,0.03822244393635188,0.07517754373977449,-0.009906899731535088,0.09495038599225879,0.03409540520668638
LAMC1,0.01595630187710124,0.06548544793114133,-0.00893598672244683,-0.05917845213016764,-0.020523001098655715,0.030840531861548247,0.028366107121365225,-0.012394501200799908,-0.04997589261816869,0.01291739553266399
COL6A3,-0.03681718327273079,0.023010516558202607,-0.03110664453684853,0.02732285186172144,-0.025717258128541393,0.0054550053365265885,0.015204115415145776,0.053263812430161976,0.0678422049423106,0.038407059236327305
FN1,0.07854146353554818,0.0678186026259875,-0.004729110717230353,-0.022040246123766028,-0.08767604998381898,-0.0038679256587996896,-0.016639729083054822,0.041715866658524565,-0.029840150372248738,-0.04780205705867187
MIF,-0.04684129382667541,-0.10023407975481466,0.004217742246263042,0.02219179879627979,-0.031569276678259324,0.015269159641665933,0.016697297421080327,-0.08556340877906951,0.004819824345480564,0.01760707475548673
JAG1,0.09766635443719889,0.04309485246562897,-0.023947217226628143,0.028791392103236824,-0.014578165451814725,0.008422306025567807,0.05102908443332135,-0.007045903554758574,-0.06138675385817637,0.07419057052252317
NID2,0.014594324887084517,0.0977885568907552,0.043879347466392216,-0.04578887025889282,-0.01805900113359076,0.05810552007630758,-0.03481135317224898,0.040736514933701416,0.05318141331781335,0.0003162896757577995
EFNB1,-0.044977937518369177,0.022206428305540902,0.01440105855895867,-0.048469050627716774,0.005088435908104768,0.052074062195777066,-0.0035595203013658733,0.0319774382362766,-0.01605583109927931,0.023575725563231727
COL4A2,0.055580867438599094,0.08864648912613983,-0.024949238095760773,-0.006225949470431721,-0.03296112726736195,0.03660108608961707,0.04036197651652907,0.07268690951382942,0.03641709494177795,0.028090486539508578
SPP1,-0.0686026970631426,-0.051678080821947046,0.0026796485005295676,0.05074682501396346,-0.05485536945529518,-0.03625666930536706,-0.013993802368227568,0.14191299844928346,0.08893863500809107,-0.0039525041189286654
PODXL2,0.02397133678078811,-0.009473979273137558,0.028902270626330707,-0.003665410508151245,0.03389351506539419,-0.007800807212613024,0.00941015916711947,0.07266876643033847,-0.05254239723981662,0.011628184373869668
IFNE,,,,,,-0.016048005389036973,,,,
FGF9,0.0025220304935698657,-0.01615540392201635,-0.051757378140378285,-0.018076170810618027,0.016487126670063853,-0.0331006667154993,-0.029196937895710512,,,0.08520578559159446
ITIH2,0.03731748149846035,0.02930551664020382,,0.03214624012107168,0.057647927477438854,-0.020150329075001437,0.03971487439804367,,0.04138971171212501,-0.029166596723940407
ADAM10,0.01693169572016444,0.005982675290504675,-0.0022899141851676287,0.0381951120107658,-0.0588713415246969,0.03744328344494895,0.03705688925913221,0.06511750415633069,0.07943244060960147,0.058773048233848754
CFH,-0.0391843095639305,0.014744140033082763,0.023824447303810573,0.013696230960648518,0.015620766115961882,0.056006425403223696,0.06675600675511902,0.07026893604266801,0.02218520814063944,0.051207309796346856
COL4A5,0.021256786658811474,0.058941683375926195,0.023950099359250857,0.004784630611571684,0.048043328297476304,-0.007320109888410505,0.06836301088579302,0.02180321131149661,-0.02045929817634313,0.04252466148621705
LTBP3,0.03035756106118976,-0.006317876027368071,0.07208877742506946,0.02139251220199358,0.018150443771814226,-0.011476401825557852,0.06521081786590703,0.09414303336013224,-0.09296948693392515,-0.0912231393254548
GNB3,0.05761195052379753,0.045424603322557,-0.026236342513985336,-0.005183382027449206,0.00817638450696537,-0.007509690210728772,0.11046644268084692,-0.012556279834830784,0.09751759957686584,0.06936764340391714
COL6A2,-0.0030540394950599797,0.007683394528141464,-0.029253200142149605,-0.042022912592862185,-0.018691652910095728,0.01902650624799349,0.010231757712583821,0.01905573799791394,0.11114947221958003,-0.014375510966651928
PLG,,,,,,,0.01498580577257406,,,
GDF9,0.06633568457886668,-0.009438670510615484,0.0038681957593128253,0.07626029538436668,0.005169393542038516,0.05708678207321339,0.06511493396251279,-0.03206174050648099,0.16604977550745725,0.13237801587870907
NCAM1,0.0031531694113357566,0.03999544092712223,-0.024251982782808473,0.048752284407515736,0.019658267585122263,-0.04028043540892517,-0.031588111364258355,-0.06244687106893969,0.011625523137684321,0.016190384025232055
APOC2,-0.03506480390498034,-0.014334063615142102,-0.02332029222357433,-0.006741937518699259,-0.0018387779552802904,0.012759335552525387,-0.0322129649696022,0.02644784137573919,0.00400329810320946,0.06579110785091069
BST2,0.08136630390177294,0.007863783962097384,0.0778260327671274,0.038820479086804,0.022895702247585574,0.034023630315425754,0.06706233505753599,-0.0092786751537857,0.04123310498431369,0.04417375737623862
COL5A1,-0.022646624232364545,-0.011308670093891809,-0.02154395694911551,-0.03683897226480097,-0.040962765161240464,0.015447636341257513,-0.0074367012549711444,0.0032770847505518767,-0.05426909141247911,-0.014016618110324841
CALM3,-0.08616093620341296,0.03982068002767535,-0.008935739439331987,-0.03514110674438205,0.04995581379654322,-0.04873369414606665,-0.07212545627829073,0.0024126991310175314,0.01897602416921395,0.07530619096637006
THBS2,0.1247659325104315,-0.000689758594317115,-0.028005226732047105,0.023578897136221844,-0.04409733722576615,-0.0012030145483259895,0.018638676781475672,-0.07058973128965884,0.021623384998012318,0.031652218508403406
SERPINE2,0.09398673185170915,0.04511993032691724,-0.03555144200927877,0.036383158406747634,-0.017571241676633806,0.048932187702186956,-0.049268986149436894,-0.07285610006168013,0.11139568276775341,-0.001724113286303648
EFNB2,-0.013144448411032988,-0.04281096947616974,0.0013963590752650553,-0.01715639953124651,0.08007810976143571,0.04043216618057522,0.0059528241969726515,0.029778977539479935,0.005727640060691155,0.05975494057616044
PROK1,,0.004319174548841911,-0.013425031806195928,0.006164746076487107,-0.021044583161711827,,,,,-0.013824367675345367
LACRT,,,,,,-0.006221937391468213,,,,
MMP9,0.19486254937895695,0.005490166228956592,-0.02013204050120711,-0.0037745531378685247,-0.019753809348398755,,-0.019115227590603415,-0.023366899832219467,-0.047474774284649385,-0.056941629125932085
DMP1,,-0.026476537053971398,,,,,,-0.02849693793845878,,
NPPA,-0.029139401987048903,0.04579727749150098,-0.06081317782357837,-0.044376546963874344,0.036050431753255924,-0.021127066040992723,-0.05392049491583501,-0.010898316641195166,-0.0004098849491497866,0.08465556480932357
APOB,,,0.08775491548167445,,-0.027702032982472615,-0.01499690860969889,,,,
C4B,,,-0.0234611967560373,-0.02803846253139099,,,-0.023359306241584273,0.14045737857662183,,
NTNG2,-0.004597203048442956,-0.0023881763126653915,0.020229552488795297,0.023644489275245033,0.05222870576350751,-0.0099876978684275,0.0343015059817425,0.01428509881241714,-0.07149898231454482,0.08673548753902807
LAMA1,0.11136282664552642,0.008379806538513867,-0.05738352559909431,-0.02478976977388159,-0.002925194947159937,0.0033598493579673123,0.026784342969547587,0.030488762322951436,-0.00592632238449231,0.042748969548207075
UCN,-0.02659048126084307,-0.032214890036501506,0.04166915859763563,0.024927654158627577,-0.004121403976767675,-0.021242124194920338,-0.03565351092725393,-0.04016984260976503,0.04405008664140032,0.09343301283229327
ARTN,,0.02432250192093206,,0.013900014999677959,-0.022759173793037078,,-0.015634162131049695,,0.10592371717437993,0.1727076334850394
PDGFD,0.030369888896577057,-0.0036948472575529753,-0.008227177745495935,0.005664971607710234,0.020620253282115954,-0.022341453261932757,0.02573815935162798,0.10478714548747993,-0.01024246438192266,0.060566402425914254
EDN1,-0.06589502061859434,0.033785686513134,-0.020565614412846326,-0.007849759934327473,-0.04051326983795699,0.05426777760991627,0.11936295394655673,0.08820374918296169,0.015058352668389653,0.10089735671418802
ARPC5,0.015133508699610982,0.01870818318131441,-0.07623468154303313,-0.004381485038959681,-0.061360487047494895,-0.02227191942197159,0.02452344492323461,0.022050695624604395,0.01275199173863214,0.01776202757969194
GSTO1,-0.03215162989257637,0.019524443862194332,0.034355151845544815,-0.006339236000539191,-0.01804259841006998,-0.027512794982056336,0.022568719152178673,0.022650506001264205,0.07003383067246634,-0.014194983043628272
PROK2,,,,,,-0.012766732525801384,,,,-0.012012294682947466
SYK,-0.00941125289536386,0.006930800350613907,0.0014635299567370835,0.012001501847863482,0.028399110154282595,0.025178756286858835,0.03720591433124857,0.06283576621318275,-0.039741723141719885,-0.010787232747142347
ST6GAL1,-0.0567961015137424,0.05426892521004543,-0.03631459503127747,-0.0005668621926600595,0.049380256147094674,0.02792116571635983,0.026185687454646975,0.06302923823820938,0.06260560834992503,0.0625391171926487
WNT3,0.07615410097758021,-0.002384310447355456,0.0656344108305325,-0.018590072836877736,0.05473935031209315,0.030323517463026285,0.0038441011994309604,-0.028153487091563883,-0.004893399826509748,0.05386064294042252
HSP90B1,-0.046430714869206434,-0.02009635679945365,0.0247352360690468,-0.0007805506956141938,-0.02619783580981268,0.024547448978150307,0.1282479656491446,0.09592026681209785,0.010663505593711988,-0.019168131904713157
ZP3,0.013216912282126002,-0.03895423015640045,0.05299014978456731,-0.010257130754267629,0.10430962560999395,0.004482594707556551,-0.021705033353194784,0.11456542002869397,0.02390023763606008,-0.022295300759356446
ANGPT4,,-0.020712083550247493,0.038793673332730524,,,,,,,
NRG2,-0.011055250512633069,-5.677199306345859e-05,-0.018885394871465663,0.024318394951835593,0.0983389687610076,-0.005023592173538904,-0.0010396299290015892,0.10585474955343932,0.045793813890927466,0.002745482679872108
MELTF,0.020520951348299284,-0.0014823801428257841,0.006630132665973265,-0.027432913447186093,0.0473166127354819,0.030092884266475838,-0.02406783083346963,0.08023705706853705,-0.010771349865418804,0.045242796256615515
NLGN1,-0.010251700777761052,0.04219022402020695,0.01498991336459133,-0.016880677549506947,0.0084476783440624,-0.011758327536351776,0.007078759577197847,0.09448737738765497,-0.04776823059384421,0.053891725093455
SLIT3,-0.026056235656576155,0.011648980178852568,-0.04138954600396349,0.022069246312111157,0.020780454606002394,-0.029985605050937277,-0.03025077210121935,-0.007198137675473128,0.12409841818815906,0.04815921661970101
CCL8,,0.005382322272313168,0.051694413921030934,0.0070999334776232605,-0.011371305314418231,-0.013532866210582722,-0.014587767446704526,-0.03643967686085784,-0.05129733266033946,0.016943651640013328
S100A4,-0.05580228978640236,-0.002114482337843496,0.05796100728039578,0.014947545633856214,-0.06805537835410759,0.048784215755545805,0.004951052613048511,0.062071328063924916,-0.025310485145895456,0.019659202141286015
TNFSF13B,0.032737948424897266,0.007531524674374255,-0.01934173361703467,-0.05700695652519421,0.023392070503038053,-0.02550138206857883,-0.039281980508335694,0.02720738495077594,-0.022028845511820418,0.033523878208072275
HSPG2,0.04214856135585484,0.049493305053650107,0.0052604684830307715,-0.06620664553212842,-0.04133723950164293,0.0024454978753682697,0.03635185521308157,0.057214470646108864,-0.049417742912473715,0.00027806284319812155
FAM3C,0.08068249262982864,-0.02989966324202935,0.03675702798427312,0.007007277166129629,-0.03306642543562631,-0.04192584963250822,0.04151593067523248,0.042565470071365345,0.029074375905787115,0.06315001380520133
FLT3LG,0.02018251832690864,-0.004807314703487836,0.12018944789973646,-0.018638383053247574,-0.019689470216061936,-0.03416517950593143,-0.0034702982823210716,0.01798398916790985,0.004201023664397772,0.03812689557259876
A2M,-0.07094166642583498,0.07848785021447847,-0.02530602656125195,0.01627763734110428,-0.05522409863678269,0.03715236972270512,-0.03745127922448627,0.1205610365455879,-0.011361592421550434,0.005116866981812871
VCL,0.030959586370888387,0.05471934071626755,-0.018757604076018657,-0.001713037812673153,0.0650951568854774,0.012259141521799405,0.041457840633177624,0.0553522725341189,-0.01547424455793766,-0.015796581838382187
FGF2,-0.012138872523573846,-0.015661499075024808,0.010179882954064462,0.0001808559133383874,-0.01562724186628581,-0.004670462195390052,0.06155787268559861,-0.03499445590817103,-0.03389593012057921,-0.02616396167181077
AGRP,-0.017119120135004436,,,0.004491207014060699,0.11800010197661814,,,0.04911767966560747,-0.034906519303548836,-0.014243133291124312
CNTN3,,0.008744959222660859,0.04069929043616144,0.02119906853177943,0.0051670358173977835,-0.0075865568374751035,-0.033431834117489366,,-0.010968346278554485,0.08202039641724133
RNASE2,0.0009442264968976236,0.003049494540185262,0.012226663326732161,0.055439367033471174,-0.025561381973883995,0.036086768059712004,0.006074918319655846,0.057843382203690626,-0.03737492032983622,0.08159694286036355
ADM2,,0.028748253280790455,-0.024856147509442667,-0.025166682773358248,,,,,0.025854188377570742,
GAL,,-0.029712971311958016,0.004914730552246869,-0.0073637063155837625,-0.04891101974945965,-0.024606672304300036,-0.02063969203390337,-0.0532722014057838,0.01080826579019762,-0.020377044433219985
CXCL6,,-0.005822795434589862,,,-0.019186997453993212,0.014749120034951144,,,,-0.007776858690844758
PDGFC,0.08359737100158854,0.05322612541401898,0.0059951429710241415,-0.04915912073409395,-0.0006895342610280042,0.05086896235178732,0.08120731057784,0.04931125138986701,0.11272261432990026,0.005696989735415305
COL8A2,0.01239750823639456,0.036125751872373435,0.04773777376118201,-0.007630394057267642,-0.007739409124269324,0.01652639554004068,0.011981205065784562,0.09951269116629435,0.064828873155013,0.03812511274933264
SPON2,-0.03813172349675485,0.10788656263338514,-0.015511533522406053,-0.0518563996333147,-0.005885201768342275,-0.01654512678362206,0.02674281970199801,0.04232745150838199,0.015363713054651826,-0.015969210384731383
LCN2,,,,-0.024685731591822153,,,,,,-0.03010829323878517
SEMA3D,-0.02362041341953686,-0.020993601003684612,0.05501636341630827,-0.031086849058055643,0.015455304920436353,0.02190869385736718,-0.015802203112154363,-0.02563570647634454,0.05805205839965752,
BMP6,,-0.025328244713120365,0.1094681186580279,-0.017583045166886534,-0.02322729830935877,-0.016484631408644628,,,,0.11244809377007405
TIMP2,0.010735072933589728,0.04916143822274703,-0.010704275406577785,-0.031579723265136854,0.03821958431154127,0.002632527022965523,-0.01944263447867436,0.1081458633052396,0.00987893086897637,0.035670981681266804
EFNA1,0.0026901490391273274,0.0038379088628626317,0.03272564338967551,-0.004723889782444427,0.01921292469816399,0.009900785587598788,0.02376682333282255,0.021444999424959414,-0.049674036454445576,0.049119629999161724
S100A12,,-0.018250737822127897,,-0.02027681852010544,,,,,,-0.015242609648678008
TFPI,0.066542479966374,0.026423231808147728,-0.04892289798336612,0.04496720493512062,-0.0009708725747951862,-0.03371155418637452,0.05338082954356377,0.06538907692226345,0.0738468059363066,0.029894417306152245
GPC3,-0.024201688528616667,0.017060522880007197,-0.011311370107591333,-0.025482710759683898,0.03696479289695046,0.034497503271942134,,0.01281975877533011,0.08209181833660388,0.0555626770793253
NMU,-0.04000453616413648,-0.03443873059636697,,,0.010524020220423319,0.013455136375794648,-0.030627961982443212,0.0029320607795303567,-0.04191982522672071,-0.014379286821921357
SCGB3A2,,0.09715195783711188,,,,,-0.021788544199291954,0.01319873536647933,,-0.017251355937772838
LAMB3,-0.02382648010029317,0.08114050302121456,-0.014964328088932268,0.02105950200874592,0.01530224398882565,0.0009005480050249901,0.001356358954159187,0.022449673842956267,-0.00953190498672245,0.05616478914048324
LGALS9,-0.020910204462229125,-0.01096503892162971,-0.01858660245281492,-0.007950482723057805,0.0035983005492062803,0.018327660668145413,-0.024282690240641214,0.05279547186620929,-0.08347672679596582,-0.03358849588392011
VIM,0.05272910942587413,-0.05152253853931435,0.02704636686163985,0.0035294253170907405,-0.04522020872972701,0.12637727194226972,0.08011326861605673,0.03212143989495538,0.0007439522052202505,-0.021143101842620554
PLAU,0.03267944780016795,0.0260699338884257,0.04030657885564614,-0.01965258417796895,-0.007721731476386154,0.03614957069597326,0.054365125113073544,0.0784489163470767,0.009791265436393545,0.015549915966965554
TGFB3,0.019519260322102026,0.038899913130396785,-0.020085722527638638,-0.03375718697235619,-0.04126183692102253,0.03076674430475196,0.020038908056636273,0.03017188745724067,-0.009320054879598035,0.04636500531157814
APLN,0.05125242525704899,0.04036630094849701,0.03139300677478665,-0.012852588345812746,-0.03406611541790969,0.004968184656569753,0.11950922544523661,0.03827392672361849,-0.006092689133603591,0.03134130393427603
SHANK2,-0.020271561331881488,0.012772049206668447,-0.05313105961920352,-0.03765193050968934,-0.014915866665032633,0.004218169115848417,-0.03252086380019496,,,0.07941943051716327
LTF,,-0.0028837996042252643,,-0.01260753686052795,-0.005566711160694232,0.08999518941133276,0.015060184149308424,0.047838166420188385,0.08413999275413316,-0.04417172006062836
PYY,,,,,,,-0.013070209871139693,,,-0.0201426577836054
PENK,-0.01763826183689296,0.05406218578291394,-0.019045456703969715,-0.0059351650282125894,0.10284180539346406,0.008316074155974284,-0.023359299747416035,0.05547336420341014,,
CTF1,-0.025445876443713832,0.005657444403209703,-0.04182960057828492,-0.005061546263823502,0.012170638210531569,0.025252113175220907,-0.02382434764389645,0.07557850014448186,0.00309236998327389,-0.021625299024283572
