,UKF248,UKF259,UKF260,UKF266,UKF275,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk
JAM3,-0.04794755174172551,0.039275765774509024,0.027574721977477814,0.10966155820657023,-0.009291577136811701,0.03280358666631161,-0.0013201001553251742,0.014484915857415287,-0.05681250786006713,0.030464419283611467,-0.04509490945726853,-0.014456094158939068,0.08041326310801765
TGFB2,-0.03353981918401248,0.004672995716181467,-0.0347284257097538,0.02499088950080076,0.038590302036179386,0.008440689761412304,0.05066998468321005,0.03599101862718276,0.07912196479040019,0.040056997936467505,-0.027804610088276286,-0.004550674068269552,0.11074404058648843
COL18A1,0.04374365238650717,0.017408991259472213,0.03614977931799662,0.08867987432618774,0.005479986035867696,0.04626831533717845,0.10474278668857112,-0.024312650968201434,-0.0006327436358940177,-0.00905044281919686,-0.02058324415790675,-0.0067823210846196386,0.014105256504746118
NODAL,0.00910453130016846,0.019126330818477793,0.06880019450728779,0.01454831482597595,,-0.019295491762675074,0.035523389370801225,0.0003668424467571729,-0.027649423953261566,0.04835390358981568,-0.022065448035717715,,-0.028911221414904507
INHBB,-0.01898274472313233,-0.030509081748980656,-0.009602397962801396,-0.06204170350419762,-0.024547651432381638,0.02821647928397951,0.08471545005097172,-0.04148936738168005,-0.04438101814285975,-0.010905444201825465,-0.007000824966121006,0.03288733081037025,0.06975672577080602
LCN1,-0.013931311120401193,,,,,,,,-0.029409631556872165,-0.021278057091171993,,,0.042087902757969795
ARF4,0.0038747640875540328,0.016623405573819486,-0.07719497900463981,0.051687254871182906,0.014718244122444156,0.006501626018553613,0.04946380486542033,-0.014631602145186258,0.007476782723449059,0.03153621976602897,-0.03428344141836846,0.03490813564192155,0.022439210850306927
CXCL14,-0.0745887853859054,-0.010691325956755371,-0.01928612160089077,-0.10234747193041367,-0.008673363379586123,-0.012797637291920995,0.047265351588045144,-0.04548323078693587,0.02175829012485231,0.023024934697820736,0.03934229891726801,-0.09110382160576765,0.005002614364641277
LIF,-0.06346264774736447,-0.021347369838871328,-0.05395170846681542,-0.0019597949087966538,-0.0377465503830121,0.006402800981188219,-0.05505697772857386,-0.05773846354944708,0.07434402447801201,-0.026561382404558943,-0.015193610157268039,0.015773452765084833,-0.023261665345105986
IL17B,,,,,,,-0.060522461865399606,,-0.025592601399965574,-0.03406949842856761,-0.02745146772252518,,0.033987382045031246
MMP1,-0.01920661288110878,,-0.011667190716909226,,,,0.12813246151947902,,-0.016800034691757067,-0.035071575770413366,-0.01987845967721107,,-0.04248250160558498
MATN1,-0.018291405084991108,,,0.039274518910555105,0.02183201012471268,-0.01142784311824635,,,-0.037005811603950806,0.04063591190547577,-0.028291684541839657,,-0.017299399734400162
ADAM28,0.06903724920293981,0.03510459696835392,-0.030536853135464195,0.05356299941129925,0.003037561341748797,0.03496522298867218,0.0383543339826937,0.01033003887789333,0.024783250679486255,0.036623777488550224,0.044344486178316316,0.06270666851613299,-0.02785268292380755
TCN2,0.028465082190823297,0.04065362100520995,-0.017619578709097503,-0.000711907937324578,0.022100523347657153,0.009380310103779411,0.08902781273371016,0.009131361129172243,-0.012203403111619287,0.04637596734673336,-0.04609096961305647,0.08608131455040047,0.06383419052076682
THPO,0.03299563432148633,-0.027221793808789193,,-0.02906027926262814,0.008023826882926714,-0.011427844430991475,0.1390705485120171,-0.02349281882031622,,,-0.009110421632867282,,-0.005992987999899977
CUBN,-0.024819960138406812,0.03390420300883528,-0.016148188548507227,0.03553595017360015,0.023965709861548803,0.02940951536663818,0.1080787165846961,-0.014985814014927205,0.06420993003445627,0.06360165702608794,-0.028125758370170475,0.10747061799056681,0.002313833570111558
TIMP3,-0.04149756095422537,-0.040175035491468426,0.038253939109803625,-0.013033478447164118,-0.044063100325351025,-0.008893288491848986,0.030542737034287712,0.10129118832463711,-0.0010145411459234852,-0.054312102570698066,0.00015535221905184975,0.04741187413269651,0.044499852183123675
PIGF,0.04311592886190095,-0.011615087692424312,-0.07451783944091515,0.059901569304689636,-0.04133192468212678,-0.00048803554759082495,-0.028755183381612766,0.014174741518307814,-0.006444882898655768,0.0024376181182677818,-0.002207087751360879,0.034204801459731704,0.025706598082522764
CRH,0.024627708451721315,0.02328278421843203,-0.011855992402308096,-0.0335680586933733,-0.022971162381270303,0.005615986054209927,,,0.06404237776350975,0.04288870237989688,0.024242986675023438,0.015525631491745712,0.019109574481179753
BDNF,-0.018199813473065297,0.014112380101712653,0.0038123213842882753,-0.07130935528668211,0.02409302689873938,-0.01287068792269105,-9.357203819196138e-05,,0.057342956842447466,0.02677004333125229,0.058718340181546744,-0.0060361379218376145,0.08265459823305621
CCL5,-0.045916785423189554,-0.03465283298657173,-0.046532190064973555,0.025420190538320734,-0.013222914907793442,0.07017720453835039,0.1355184362236933,-0.026233720490780068,0.03539672553596147,0.039666249365918324,0.01689922406651299,0.0819519001926424,-0.02683445374433144
GAD1,0.046015355434394146,-0.011312442514641566,0.03811575164120713,-0.07574399512252192,0.013158839879148777,-0.022852008574084558,0.16906929275146404,0.011448365897165058,-0.0480873071269291,0.08794958664493581,-0.01632787338309585,0.005609873724238657,0.07072002313050445
COL14A1,-0.033011460435006516,0.02880778862160382,0.013083803944708925,0.0234590432900703,-0.004757172936094883,-0.03828309102715293,0.059837698172332775,-0.019292570817763,0.047770068932072265,-0.021172827788619814,0.03246102170781332,,0.005994902732293156
HLA-A,0.020917151169783346,0.0076292985886375776,-0.04400679085884807,-0.01536734917514538,0.04948346108980356,0.024355374120899994,0.029135099152729414,-0.10281646955372226,-0.014521197389715046,-0.02479433153220815,-0.09387214341565181,0.07394291549325735,0.1003777096516238
CD5L,0.026205776287979737,,,,,,,-0.026816407093099955,,,,,
FGF18,-0.014768629758043121,0.03614035024811739,-0.016176436494035856,-0.0307447161712418,-0.02183128984444693,,,,-0.030256585112166043,0.05434950348797442,-0.02373994333710317,,-0.023748952945666934
ADM,-0.084134721578859,-0.011245302401796388,-0.03959371102571151,0.07029253406385089,-0.0577998424031528,-0.02815195644753851,-0.08426790743057812,-0.06937962160121822,-0.04158054130880789,-0.06456360690211516,-0.00868251765198101,-0.05817931930419905,-0.03830402661395688
CCL15,-0.027232124427101535,,,,,,,,,,,,
GNAI2,-0.042097540871350515,0.0003069715589752428,0.04716679377025566,0.039266089415751604,-0.010581789278770565,0.008623105174499886,0.026785551961472802,0.012258586712534748,-0.05545228298332274,-0.035471456381443354,-0.018092115285665275,-0.07404533610058271,0.09881612794105545
HDC,,,,,,,,,,,,,0.09645345070941086
COL11A1,-0.006209316777149336,-0.015289618597629846,0.007382563007874291,0.14379857331726842,-0.0004664406253597473,-0.034432906011533315,0.0987691271785165,-0.04230219456476221,0.012101514022019007,0.0027869698413777936,-0.02839549308950768,,0.1053569555933299
NUCB2,0.022351957501181262,-0.016018026973558103,-0.03748998509010746,0.009778073515443662,-0.05221124086504692,-0.010737072203860446,-0.005929253302774058,-0.052570906480550954,-0.04476392249152906,-0.03448945349332316,0.0014414188203287852,-0.025375522109190734,-0.008216717265966463
FGF16,,,,,,,,,,,,,-0.0170463018102298
CXCL1,-0.0003205529838006731,-0.006960075853741024,0.04851289278265291,,-0.02224778436409794,-0.015503247861244346,-0.05455758800062941,,-0.0278155875336851,0.011994553326256388,-0.028457161924679633,0.06455394285535536,-0.05473157703252064
VCAN,-0.00019585477961888155,0.03273660432950094,0.0022939063683128495,0.10914331922482766,-0.012827782094633615,0.1041829503372749,-0.005469291694374473,0.09505493120246403,-0.0702506958284348,-0.01244834860472448,0.01770800638568336,0.02436915833801011,0.055725117444080444
MMP7,-0.024984906431263096,0.0007182338396032953,,0.10140563966113943,-0.020121058292468658,-0.017662897818166032,-0.008735728643732005,,-0.03288344598036734,0.010641572711475823,0.00428345986858429,,0.011727564719297562
PTPN6,0.04402632974481428,-0.033201946512571974,0.018605528673890065,0.06592480279500787,0.003594338973431942,0.044089263651676314,-0.011860880173026372,0.04259016833024165,0.00980797991990783,0.09943688525764244,-0.032324913715962154,-0.04618413170846873,0.019894905316879798
PTGS2,-0.024676639978443694,-0.012243595768643627,-0.001897690910637321,-0.029007103998898453,-0.002898272617591169,-0.026378252929069087,-0.08643982741167416,0.015229087294269864,0.0018967511303624668,-0.0507883733333042,-0.009377340186264252,0.041050880144256785,-0.024495932068381805
XCL1,-0.017886198363639957,-0.013082996711948932,-0.012405931300718832,,0.07001993470571372,,,,,,,,0.034610137386040664
CD58,0.029165401063645246,0.004873258859935117,0.01034932836336815,0.07844698483200561,0.021952404842460155,-0.0053892555066078545,0.11851496847450146,0.026250972533419174,-0.001632709737740372,0.038505691612625126,0.028613952882471164,0.07442046775774189,0.07453347516491647
TNFSF14,-0.01802218874935618,0.018146273269345335,-0.0349185539919835,,0.01018892089208372,,-0.052804312545982994,-0.0320288321361096,-0.02420367667968671,-0.03621137913513861,-0.028703452529613507,0.23951384270205794,0.07076818769356003
CNTN4,0.04475855004891235,0.002026169229671221,0.022355965936068246,-0.022692868751587554,0.018155533593205243,-0.0359395043433082,,0.029003758435486672,-0.03106038509469086,-0.016627274616880967,0.009185034367482038,0.1620017912981565,0.05560894666088106
NTF4,,0.07234483984350668,,,,,,,,,,,
INSL3,-0.016022732674480532,-0.012024415268754682,,,0.0020261403185371967,,,,-0.026917507113953496,-0.021019035962860845,-0.016001813612026114,,
BTLA,,-0.019086401304920897,-0.012933596373215419,,,,,-0.030094491924261887,,,,,
MFNG,0.03811854640991558,0.004664720309410544,-0.017666380674285657,0.11670297294683077,-0.008738176772776458,0.11436880608003332,0.04594260521813145,0.06475930052237525,-0.022789694618611144,0.09636799324145791,0.0386127932187365,-0.05379369470116884,-0.052320414971188944
ICAM1,-0.019498723495342138,-0.008613981350169954,-0.01717590999957,0.033831505246542264,0.014368400938558066,-0.03810876331144825,0.004119405136574219,-0.05508052562691075,0.008168349957058622,0.015540555843617588,-0.00607336180009461,-0.026380744689352236,0.044520962922136274
PROS1,-0.02604666280416926,0.07604750183444879,-0.017320750121522267,0.05713307897892313,-0.04045103883461091,0.039517247740125966,0.053722185078416786,0.03118481909327605,-0.012883275562258628,0.03643133102826949,-0.02018962558036067,-0.02530773975778781,0.031154805055959436
CLCF1,-0.032668538148292625,-0.030150541736428862,-0.03408503246117989,-0.02842068738845222,0.003720598773814997,0.042583559717565805,-0.05021977125094682,-0.001677687820374741,0.10857522822410803,0.02387503595491081,-0.012607486653251947,-0.08236451144976321,0.08551949534183392
PSAP,-0.04869293038758885,-0.029722541620102974,0.0037554625807345943,-0.12319119918919794,0.0004944612617084237,-0.005952470918407817,0.10764787704436378,-0.0506066136796789,0.041950011328307474,-0.0019331586260337942,-0.08143665203346993,-0.07136345059119314,-0.049766737316691095
EFEMP1,-0.025498546218057763,0.05804373492599042,-0.05344633318742435,0.054608633756247416,0.02550633502967547,0.056933547145874626,0.017219245266304143,-0.05026595979296777,0.03923904333910369,0.09970024412555062,0.00016630247203856235,-0.030731924404377175,0.06900636094834052
C1QTNF1,-0.056843798716769,-0.038239563443693156,-0.0196277957301972,0.007360996554080036,0.007653009936389222,-0.019631290598755787,0.015733139470160862,-0.025438265162270032,0.05984157579000814,-0.01061120740939086,-0.03962401887919115,-0.009368310475900657,0.06298063364250067
ALB,0.017748996255364174,-0.021347632610820545,-0.03055027591342566,0.035939129183565836,-0.0033403782537507823,0.01624071807531419,-0.03543340920591453,0.023188633220710856,0.05401671657802763,0.05229209808500162,-0.031086222106426396,-0.04090473663561299,0.05649382154316466
CCL13,,,,,,,,,-0.017967139353189217,,0.054338783330464414,,
EFNA3,-0.014423537916660683,0.07687839802735293,-0.06372482523258573,-0.06809435311700453,-0.02644466469532025,0.01620836567041393,0.017066408702150822,-0.0367930522077601,0.015875791383345477,0.01753736160205021,0.0731351688853709,0.09597497886369066,0.03183135645471442
DRAXIN,0.04227993538395849,-0.019320591380079966,0.03124720125112485,0.06741796846570709,-0.005520671198972422,0.013130674820778948,0.0824043592925135,0.005526138963066141,-0.04102669504502295,-0.058967429825148576,0.038192632776741155,-0.05674549780057605,0.09132905122814865
RAET1L,-0.012481864364389207,,,,,,,,,0.11257347475886571,0.007156548096954113,,
NPTX2,0.004394157360996767,0.04459905186232972,0.047818599876643365,-0.09120646425437776,0.03251721159154689,-0.0026973046903961627,-0.01733857926722664,-0.03290702850012485,0.018157100018514373,0.0758286970470366,-0.01577038977660697,-0.01346609215354019,-0.0009628829465354001
FGF11,-0.031883241266613425,0.01553124250317269,-0.03319340353632829,0.1100163456753167,0.005748627080217542,0.012142559818987883,-0.0532849159979997,-0.01085765332789081,-0.007766626428399991,0.016600882840726194,-0.0006501290331660989,-0.016445795848569623,-0.019133806972541946
CD59,0.015733066980575378,0.0037291597931884976,0.016456009590949564,-0.12922782626889387,0.008269668158004655,0.043842082560060516,0.13682262093975217,-0.03341501661999425,-0.03732570577521598,0.05209723417873672,-0.03777466494272674,0.03919829548728722,0.07701143325172678
COL9A2,0.04226010250376937,0.012691774461262769,0.017544650787589523,0.015091035235114809,0.03989274817963815,-0.010215635529349967,0.1592832734462897,-0.015979303107119282,0.07782580751388969,0.05381733024606092,0.011076333149701951,0.04434694531634729,0.06691915863684997
DLL3,0.062043815791686115,-0.03316430298433479,-0.05370392312634102,0.08933914538461178,0.03938886320762167,0.08032849634761552,0.10708754076407892,0.06893189529936061,-0.033717743879776045,0.040251668410691686,-0.006070594602324559,0.013390250424829166,0.10042990282593506
FGF5,,,,,,,,,,,,,-0.02924115253337674
LIN7C,0.02610427831919847,-0.04516783150520828,0.008155476772098724,0.026271288614976,0.019346031306932507,0.013099711277583718,-0.11515119801402815,0.03710137639222269,0.018855897513212632,0.012713949117050339,0.03634122094646711,0.0484038423673856,0.05065565044287195
GDF7,0.0170473636303444,-0.02145506737692195,,0.005047669525532618,0.016062031186310347,,,0.029999090282005883,,0.02578879003800422,-0.023334229246453658,,-0.02644442666190184
PSPN,-0.01690882941626537,-0.05040922716573778,-0.04025649883966556,0.003479138465686677,-0.017635647099938874,0.01668951092916858,0.15809724027109912,0.001941336096259076,0.09340456061999129,0.04872048760407672,0.005138819249325481,-0.054718090636823945,0.04337612142879331
ANGPT1,-0.04493121326869653,-0.018703515219723577,-0.017926053898389853,-0.008343163927662451,0.01577341748236503,-0.018111051783435854,0.0504972732780482,0.0463975528872329,-0.062084976593422936,0.03442283257243381,-0.028079677242056032,0.2212949100747822,-0.046158428101557784
PNOC,-0.017009791044539715,0.021728842490964673,0.024484482747431337,-0.07471319765443186,0.03624383418620278,-0.02261187659572742,,,,0.08630758894375942,-0.0007580086268980672,-0.00662056797334483,-0.024204826970745073
L1CAM,0.04584255960387108,-0.019184291386099762,0.006403297268781426,-0.02100024690538252,-0.0100872615188591,-0.041508706612522414,-0.0625037452241114,-0.04549466297433628,0.036271220140941474,-0.08622944156773694,0.03602534989522505,-0.0634044239219319,-0.009453875053637787
APOA1,0.02586179298215331,-0.018726040076397967,-0.014280473495119229,0.05378973070796902,-0.03021264490471983,0.00528742834728146,-0.0206935310618868,-0.0437954355098125,0.008193807580799638,0.12649653185215845,-0.007940189001424505,,0.04471777110218966
PSEN1,0.018244671179690475,0.03522803619568544,0.001526113126303075,0.05294568525573327,-0.011317473769082789,0.01671538383418913,0.0569927973959049,0.00588263223955986,0.029137950064160287,0.047726710863808995,-0.03389882580478221,0.037075085750675724,0.06724007115011152
CALM2,0.03416149146320597,-0.011569452204163444,0.03986495468228563,-0.0057126307420455845,0.043721315179738415,-0.05965938184949083,0.011568763718460849,-0.048635461881556964,0.04892180987522776,0.03418467098112065,0.02161952227687131,0.045526223118235155,0.03571407072007729
CLEC2B,-0.028188195203090766,0.004461826746436555,-0.014598267660909535,-0.04491480518383854,-0.02170197041924661,0.038093702156817684,-0.07846619291954228,0.01882786346784433,-0.0519861124057959,0.022432416801159233,-0.03565059867351449,0.015140412755958106,-0.010903033163595057
NTNG1,0.02470539394036738,-0.0034651436901577694,0.01826781709023455,0.01590901051184651,0.021283366449421425,-0.03456559971772142,0.001540355716487005,0.08097081557515319,0.030432380746136672,0.03568974321699065,0.05019863223138229,0.02039543528908889,0.06993435387029738
LRIG1,-0.023268279294314336,0.07380769054933824,0.04044043001690845,0.06478557934111034,0.01866784661452239,0.06814045597496722,0.21273684561890868,0.05919503924680261,-0.00033298289735161517,0.07629523332408117,-0.000955697057026066,0.0009113854823466549,-0.007430477320066047
CPAMD8,0.04536508861777376,-0.014222737675047795,-0.01575135244018628,0.01845875265398855,-0.004025594787284884,-0.021107074936141477,,0.0718746050388414,,0.020126396781938886,,0.06854215196065451,-0.018751080503493292
GHRL,0.012691395415932054,0.029396183577500852,0.06923380502733326,0.056833660005601964,0.051625661703953336,0.07774955945174625,0.0077111824035254505,-0.04566323058803282,,,0.004469352527296963,,-0.016529272569647795
NPY,0.001995375218506428,-0.018896704941358353,-0.016323707387296243,-0.04841591400637444,0.05049955075827401,0.031789036713369995,-0.035094665968303684,-0.030377169964329195,-0.047718719621492066,0.014109935787817695,-0.06234392828830419,0.04484455798765214,0.08609887379970181
MMP2,0.011073512363045419,0.05387573762238963,-0.05510441601720611,0.04362577605680736,0.039448356339026144,0.0910214238878347,0.18459881326274435,0.023322024063009147,0.01657587607479243,0.005541228802643379,-0.0892970156627091,0.10052137516517,0.10125307665199342
LHB,,-0.012386930410087251,,,,,,,,,,,
PPY,0.011007091580388016,-0.021562033156253026,,,-0.018808857044966456,,,,-0.03929794253203268,0.004121460406651195,-0.021204814261376305,,-0.0037074866410126256
ALKAL2,0.005905274428153478,-0.01220696763152341,,-0.015690319878626787,0.011528076297347475,0.08660513980444921,0.022547210170961045,0.04629448118265199,0.010425315214815122,0.02294551039879866,0.04989157519849265,,0.02062710545409209
CSF1,-0.05190470311488363,-0.001236854775774555,-0.034335532213524034,0.04947924290763631,0.03027699548190719,-0.0020066999232635414,-0.014281115070897134,0.0024433715277828207,-0.04333151497240799,-0.00636441703385725,0.0003899538016643086,0.08493744668983519,0.05229302337318981
SEMA4C,-0.007636976258950785,0.00980973354319755,-0.03942552639455671,0.05718100878686243,0.013659857530768591,0.01680996662211231,0.02665721978179093,0.022878800629909588,0.01322808806162391,0.02208526930447277,0.043454621007569645,0.03405960618055732,-0.0005582537229703793
ICAM2,0.00728047190765395,-0.042314760231670204,-0.043787280229356004,-0.05442608142160476,0.0889851082647775,0.0016694123124157848,0.08160083039572703,-0.042661652131915875,0.008350810847300681,0.07043827653344142,-0.06706461631890501,0.12017128134035156,-0.06956216595570397
SYTL3,-0.016482056833142477,0.0510590841646475,-0.04280428763396178,0.0421563765246183,-0.029312182381247644,-0.005279719684194917,-0.08473411426437533,-0.025487367815625765,-0.02644634229545503,0.03153870694687996,0.00697469428501195,0.029879471699985474,-0.0063171054252442365
IL1A,0.02664289511032123,-0.02844093517809395,-0.0005205519490558916,-0.014451062366146437,0.0052404934885201026,-0.021964289573600033,-0.03906480917226564,-0.035782365686975875,-0.04539169507996168,0.05077353723680945,0.03132399963820124,0.04486045986697585,0.0036571690417443
HLA-G,-0.01920660881260403,-0.013082995530444445,,-0.030451117456194558,,,-0.008713884343631394,,-0.039632110677814913,-0.003587295960211043,-0.004519421697137062,,
PGF,0.0031874041411226526,-0.05499306239697961,-0.008736685866744504,-0.009012874440163113,-0.007087070956139499,-0.016547168509457477,-0.00414648907956845,-0.04558401995643227,-0.018142926055546637,0.08424985376941237,-0.025943230595042322,-0.04720625361680798,0.05913174301136642
LGALS8,0.0017455666922093051,0.071417542442397,-0.022928230121149504,0.0266679519788659,-0.0067256737399972255,-0.04506130026057173,0.040666351312703505,0.02053094688077019,-0.052616326573923546,-0.002725382750068939,0.004911030729603631,0.004655280618911547,-0.006979154822691322
DKK3,0.030269883919655936,-0.057642173366706025,0.0639446235628954,-0.10934580973183733,0.0694854867895348,-0.04162523721260961,0.08577569449720635,-0.07338456433755512,0.049969071183208424,0.09974522707486579,0.039281263390546314,-0.051409757601823036,-0.00617751732161107
COL16A1,-0.025489599684930732,0.002916284045556095,0.0419413463229075,0.046656284397866614,0.04039895748371217,0.07211129853729821,0.1498167446682016,0.013222800579982692,0.04874591932481297,0.026380326603465676,-0.03328930250352114,0.04616572855308843,0.051793838759300194
TPH1,-0.014102528704364457,-0.023807673209115632,-0.015461994320866472,-0.008637601763711129,0.049798705032678234,-0.013752910488115784,-0.04090854208430341,,-0.04353290148013964,-0.004082677636024443,-0.0026212711533112323,,-0.012410404540158244
TNC,-0.030048640353075345,0.016395541306999863,-0.06417573362020736,0.08965139360270577,-0.0393779002299937,-0.0015133394012741956,-0.017752765450877526,-0.019478216915739,0.041497822597660154,0.005904650345646887,0.013180793524152353,-0.015076570284082654,0.016777146774076948
TNFSF9,0.09002188073769217,-0.021455068820115046,-0.029386782545791943,0.002277694619290865,-0.043259724259710086,0.005250639514989701,,-0.04442421925616097,0.030940240255825775,-0.0013359384615599435,-0.036061796763618176,-0.07070148096550961,0.029388265783682945
C4A,,0.004855263710194394,,,0.02798714820051177,0.015631738187316568,-0.028817141467737676,,-0.02000310087415352,,0.04038423871807148,-0.048777311455232314,
CNTN2,0.011720959475486905,0.019250901312207858,0.004532345231733274,0.06252836104694373,0.042267139727811834,0.008695829440368105,0.0480666730960327,0.03287043084130867,0.013657503448505375,-0.0012685569046401567,0.08649378493602745,-0.005484293821374229,-0.04697499811584821
F7,-0.013758079610717754,,,-0.02802415994143104,,,,,-0.02520275219717471,,0.08604746101369455,,-0.023177395140178594
LUM,-0.018736488279640223,0.008100198919144515,-0.04231330218692157,-0.025214530450249243,-0.038316476613590084,-0.011784548578313016,0.02533000072379328,-0.03101876463534377,0.02491526922219061,0.06364431716350841,0.009720901975744139,-0.034709227853071185,0.04311916929755293
BTC,-0.012481859165291542,0.049578087490218865,-0.033253401000827174,,,,,,-0.01823330517926133,0.03372562262158255,-0.02258098619713261,,0.005787945152596344
APOC1,0.02048267346531343,-0.008228130316850223,-0.0009828612368484068,0.04181872476472458,0.001473592458762075,0.028650768362278548,-0.09684415713310984,0.04212836266851557,0.03756595295900781,0.07436613702830318,-0.015898308445909764,0.0876798474288622,0.032698275766382366
PKM,-0.06366196141710677,0.006930568318358908,-0.03914749999360222,0.03205092673323686,-0.020436345058040612,-0.018683587549366693,-0.07321616511648235,-0.09453250810178815,0.001879822240633611,-0.06152317299061591,-0.022471998953582914,0.014386356399343613,0.02179921522314211
TNF,0.012778885841900386,0.006506438030779466,0.09836487130578696,0.005836238474663077,0.05354707072935971,0.019578724546758026,-0.013347173040870543,0.04077274047625138,-0.0176972222649622,0.016676874183100845,,,-0.018038774450067376
GNAS,0.048645471273877604,0.005114449459702755,0.047656480638206274,-0.0532110695115807,-0.016879582788723615,-0.03060259653228003,0.05531278433084384,-0.0467017033999258,-0.009841315032004258,-0.07364491532281635,0.01545544110939945,0.00580451410502056,0.050805555823425726
BMP8B,0.03342008268263944,-0.018966973507150087,-0.029237204782013217,0.14762009820558825,0.000900239015027198,0.025732509965126774,-0.005703682445051522,0.010962994876062282,0.011272929952290421,0.0005802063810478529,-0.03627765193323262,0.0512733069218052,0.029016975342884374
LIPH,-0.014102525232432148,0.06040752763964405,,,0.05923307683445359,,-0.00986122074305321,,-0.017967145961066,0.00993819661930101,-0.0043849326648347006,,-0.011666469178401119
CCL28,-0.019836955992959433,,,-0.006916134719211869,0.022198719606300207,-0.01090665544553183,-0.03938338020300926,,,,,,0.046745061537877004
PTPN11,0.01565692765414452,0.01313531456841882,0.003605806868319216,0.04348835650511528,-0.007162763831407252,-0.02315663177723118,-0.06491815838332808,0.1037398012659912,-0.024780072230374452,-0.0592710339981945,0.0029881699125389382,0.03371433241934209,0.02046737636906227
ADAM12,-0.02600868045390539,-0.03935474326187272,-0.0006822001525319754,-0.0388533478053567,-0.03809240127318726,0.004210131425505678,-0.0013940699474697452,-0.04935462822933591,-0.01796106563247609,0.05561746476653005,-0.02047675947578181,0.1609629138366134,0.0840058733285128
EPO,-0.018949208675427893,-0.018966974038245318,-0.016591504676879316,,0.10169514089057528,0.010840916536427648,,-0.0306577024366704,-0.019512779371783043,0.04207828193572617,0.04700048197636783,,
EDN3,-0.024565930514588823,0.027139017520565384,0.004262438211903194,-0.040194916554738815,0.008458186666228948,-0.013894822097416768,,-0.02349276724096339,0.022345861408074204,0.10393997640680355,0.0008452712068301942,,0.0392027782126102
CCL22,,,,,0.008520523713428908,,,,0.01865967202874918,-0.02253138968541672,-0.019588871366782976,0.005799918030548624,
CCL2,-0.04774257722413257,0.05047568056188458,-0.026301839321148365,-0.029780516876369408,0.01672020530094967,0.0453306826660661,-0.0281503630969065,-0.12164377526199097,0.03840755370440968,0.011266725969982124,0.014779842168203926,0.004513508979590804,0.0321553093848374
DSCAM,-0.00791957515543615,0.003255945171241557,0.050070781994397705,0.06746436712671425,0.038322636745553,0.04493464597468547,-0.0855041996021126,0.08417710089947937,-0.06012098845800804,-0.030186110051990265,0.04797541679634086,0.15255687886528183,0.1249263780446021
GPHA2,-0.015717980957914032,,,,,,,,,,,,
ANG,-0.021560315157424688,-0.02548606702193906,-0.05471072522335872,-0.03031768364652726,-0.06318728651599353,0.04080074033978128,0.011974292318672317,0.03696386548268507,-0.021396047906156818,0.0054904806296310615,-0.03333559954985198,-0.020255926542265972,-0.01388402581500604
FBLN2,-0.015915291733531792,0.03429893573298584,0.016734675343322805,-0.05243029187337629,0.011541636667497942,0.03569555018512937,0.04164609893838394,0.047763276796764495,-0.03367691955756743,0.08074386327166903,-0.01715871040457463,-0.03411811742524858,0.030627139926600554
VTN,-0.02665868737997776,-0.024388759344611287,-0.016727766761995465,-0.03226719481957651,-0.030900841199938228,-0.011427842279548316,0.22726665478984562,,-0.02230444214664388,-0.0173251878451333,-0.028907353760798605,,-0.029241162684234684
VEGFA,-0.07101487230569511,0.04734374635009548,-0.03202374414740637,0.07685639517761735,-0.009913489392048332,-0.009619803465579814,-0.09288263871940569,-0.026716876188540684,-0.04021271538733924,-0.08223937700948052,-0.012396651350410771,-0.04908767968114223,0.013032535839182032
F10,,,-0.015607289462135477,-0.006603780885735362,0.005689220273392698,,,,,-0.029589838130872227,0.003289632322509543,-0.03367020860526772,0.017930758862311873
SERPINA1,-0.05617842513738115,-0.035663028363942396,-8.634542422562345e-05,0.055488804601812415,0.009856614788561853,0.01540213470516342,0.007055722292413063,-0.016269393548584667,-0.03247462220211086,0.0018811289791404926,-0.009379222141014724,-0.015926565082380332,0.029962663654823127
VWF,-0.01306758659316188,0.003609632595489347,0.01738906945963588,-0.060797186161832856,-0.031227578128865275,0.08725936959728522,0.09079524508401599,0.042698745918010636,0.007329429014354455,0.052302571412714355,0.0009331774145529942,-0.008711323750843748,-0.04033545933044144
GDNF,-0.022085576054597798,-0.015427382265240949,,0.03901829209463539,,0.03454071210429543,,-0.026182032911779042,-0.04919412726802551,-0.006520200028027838,-0.0312612261595174,,
VASP,-0.0423009793108443,0.048635964049026335,0.049116057206824236,0.05121010581995881,-0.02167785826482692,0.03905955758114528,0.010659991655724095,-0.025958417734514534,-0.06504773696411405,0.011436965336771384,0.003753438982163851,-0.0551458302989212,-0.006282588957275552
ADAM15,0.01767525864379842,-0.004385194657191112,0.04699057122581303,0.054140937908574695,-0.02779721930211761,-0.01347420104772005,0.03082778107830617,-0.017808224091245398,0.03893149358579531,0.002288405090499493,-0.05339686552283599,0.046691622316596765,0.018307307933142548
WNT2,-0.024668923492781752,,-0.0134416343391062,-0.02376849074047511,,0.012727812743478778,-0.03992218496597545,,-0.00567627698504702,-0.025304814967636417,0.001651813500069612,,0.0012588542545539192
CALCB,,,-0.020205417088293806,0.08469711167882021,,,,,-0.021182634467645605,0.05195769674425617,-0.034872008262308574,,0.04630438929594754
