,UKF255,UKF313,ZH8811Abulk,ZH881T1,ZH916T1
LGALS3BP,0.08706014374633912,0.022165360403464455,0.009877841086514204,0.02848489900004068,0.0832720881594085
LAMB1,0.0885791054324898,-0.01759443389916109,0.020114178303858376,0.004845030540714057,0.0176060211357997
SPTBN2,0.09465806065125097,-0.0275110142856473,0.022002850732940754,0.033798263962083214,-0.04818375091339753
COL1A2,0.07881731948903171,-0.012452460277176133,-0.02113526568796192,0.05144124906757593,-0.05949506492564327
DEFB1,,,,,-0.014590345306903577
WNT11,,-0.016664263734487584,-0.011226499591136632,0.06314377334272298,-0.02290220723008147
LGALS1,-0.06042071557541215,-0.033346886737521446,-0.04481204056588197,0.03571509849688925,-0.029333071316341153
BCAN,0.05478715750484205,0.028054979475747803,0.0306836173357341,-0.028615009866153743,0.05307474885674554
ANOS1,0.14769832625033236,-0.029765556371713655,0.034260893517167414,0.02332350316205897,0.07508484665802832
EDA,-0.03613420425938957,0.02736827310325902,0.012710747253504162,-0.031606235496649294,0.07707710491022524
FGF22,,,-0.028254557414688467,-0.023630931688190738,0.02147977039759296
SHANK1,,,-0.020066583598501136,0.04494719071594242,0.027120141986626805
NPVF,,,-0.02097353331777957,,
RAET1G,,,,,0.09309127277594992
TGFB1,-0.052750170862687205,0.09500335708872239,0.024776761011556958,0.06061417096508455,0.030605802581920562
MSTN,,,-0.02374813184061527,0.00644729140964604,0.01984242320874556
WNT4,0.05807740475282873,,0.03565334627061048,0.088392683771621,0.01906478797989293
TNFSF4,0.0007957816687858781,0.00828805588263383,-0.037520976798353145,0.029639864389823647,0.04637964417187158
NTN1,0.14605941753277454,0.02176051036580613,8.831498996745382e-05,-0.007638867708220474,0.0821524597318563
CXCL12,0.14754761078161854,0.04390977627816947,0.032539806237794906,0.07461851484898346,0.013944214694711816
GNRH1,0.004755933194753191,0.004091459511123169,-0.021951089601437983,-0.02220610393950323,0.03917942424074495
FGF8,,,-0.03163298445802839,0.02582157682809556,
RIMS1,-0.03013067844111429,,0.032972560525348124,0.03572450694317828,-0.03721265892830123
FGF14,-0.018108560111732865,,0.04874744792417685,-0.01856120418578281,0.05399702310263634
IGF1,-0.0230432667544728,-0.033764376358726436,-0.014157936196075804,0.03243666048239657,0.0489242313643969
TNFSF10,-0.022023602071252178,-0.03360545865984371,0.10588770583065807,0.06396384414900043,0.023500372554343684
GDF5,,-0.005847505354593592,0.11104073106637892,-0.017390974433614634,0.10552175987594486
CHAD,0.12464673300841983,,-0.0012588581772351563,0.011497923617010106,
RGMA,0.05141468892279233,0.03351732041763082,0.05736195554856133,0.05677501918365679,0.04642314891463027
WNT16,0.06983151870883261,-0.0039947284169020904,,-0.014035569899762547,0.032554418833312754
CX3CL1,0.09412824479903291,0.03130613345878338,0.020907213865456766,0.04182306295189249,0.05983158805624258
FGF1,0.08380324897094822,0.05131379030904455,0.04461314053404988,-0.03256648554792395,0.05160832475092403
ALOX5AP,0.03040651390674791,0.011043153929985257,0.09754527150600197,0.030758599264380068,0.005021355294181625
IL1RN,-0.024095117323733727,0.060364315272221386,-0.019177716666735938,-0.0004313163506728697,-0.01293369611342377
PCSK9,,0.010241870782747799,0.1669623457137421,-0.013623713148060233,
NPW,-0.05930071314327827,0.027800146841442528,-0.0534240693006071,0.0025540781658386384,0.062032983788701916
CXCL9,,-0.02225140562401296,,,0.019778333581826436
ANGPTL4,-0.08593331511563526,-0.0104210773509554,0.030812433125944165,0.01234187013817954,-0.06536197845882276
CCL11,,0.02734800445927133,,,
UCN2,-0.03761075052840093,-0.006057939963841016,-0.017368785774640235,0.07921882312598681,
OBP2A,,-0.013915430521381736,,,0.0020028009289579938
COL4A3,-0.04636204021182499,,,-0.021531273430222295,0.009304740190891917
NRG3,0.10893678985620737,,-0.01625750251444974,0.039475855586944095,0.017735430106379953
IL23A,-0.026698313999817126,,-0.01829441003356969,,-0.012621807218422999
COLQ,0.05255515300526637,0.04926598373295782,0.030431476362563305,0.012953637695822431,0.05434084961257032
SCGB1A1,,,,-0.015762720601417566,
TNFSF12,-0.017429625122892974,-0.04411597908386619,0.08368305390120552,0.052135629674981705,0.06134250552834975
DKK2,,-0.02760778942397144,-0.021595280897732085,0.06466993404220507,0.12902042381819734
FYN,0.027423212106187103,0.02618306074802702,-0.003984750716891603,-0.048718299947060575,0.01631004445003327
ACE,-0.05095897492679147,0.06811643328533507,0.008030130816369555,0.0728433297174545,-0.0037288105437455143
IL18,-0.037080455270526766,-0.017191105315876795,0.019435150640874442,-0.04580618628473525,0.08174032094544265
PPBP,,-0.013004530803410116,-0.02239974573998303,,
CCL27,0.027163348719017957,,0.038041009803151865,0.06420006503086899,0.001127881472412897
SERPING1,0.09600505732403604,0.021417389010106463,0.045517531278525813,0.06607509802588302,-0.02009001755480785
AZGP1,0.03801895823639668,,-0.045836157599977945,0.006429332603333081,0.018919049217694633
INHA,-0.04636205138133098,-0.02392956721463245,0.06055099409049027,0.01668796491465046,0.020244511238192972
SEMA3G,,-0.01917987995929552,,0.04462276562817221,0.008129809278372833
OXT,,,,-0.013199636788018897,
COL6A1,0.04495878718800269,-0.018266453841149926,-0.012193420030653185,0.04437025794485563,-0.060885931952025386
FGF17,-0.031842537186483104,-0.014773355253301982,0.015160392596796076,-0.036402583973490554,-0.018467129215483515
TNFSF8,,,-0.024305410224016034,0.038722666832065045,0.02024760750727706
FGF20,,,0.005582997492098595,0.0779041316411356,0.07607778245007929
ICAM3,-0.018896585477696962,0.03299864994606904,-0.014357717263080895,-0.06103693005235014,-0.023283870583820133
LAMA4,0.07921354579571525,-0.0037034679240356134,-0.039145708543670485,0.03889950595846935,0.045523210360937226
INHBE,,0.07035696571023581,,,
DLL4,-0.03442898349928817,-0.028719078968905267,-0.007499013294519222,0.018282741341811688,0.04526739879325595
SEMA3A,0.02774804631969889,0.0004885219610068488,0.032232659295747465,0.048708257352499264,0.05293966987641063
RLN2,-0.024372546049349422,,0.06041147382715344,-0.015394726395370378,-0.021313138979990324
C5,0.05222834167685385,0.06665752170289457,-0.006670914293318334,0.030321213556142812,0.08036304828360734
COMP,,-0.020207247831311132,,,-0.02632868814281754
EDN2,,-0.013558010707906382,,,
C1QA,0.08217806751532301,-0.043132624820809,0.07125676355819272,0.04458580909307847,0.04166322910681475
UTS2B,,,,,0.048414107924775525
COL9A3,0.16558823897645114,-0.014876797485631012,0.05097974071978357,0.0760893740933953,0.07946404368250663
DLK1,,-0.021549179728630102,,,
HGF,-0.013835745818934174,-0.02987424875370574,0.04604043429302106,-0.01868141846415031,0.035327033517645066
GIP,,-0.017961956599021122,,,
P4HB,-0.07470650590144702,-0.04028610496380372,0.006593292290845167,0.024652385723378974,-0.04180213813826507
ADCYAP1,0.04252679190452467,,0.09350987629470764,0.028957130398791966,0.11372533115828878
GREM1,,-0.024925570773748407,-0.00686699897218184,0.017351873332994636,0.06665494029852741
EGF,,-0.01768107062036129,-0.02054949100129543,0.01843474146543496,0.07845692255355924
VEGFB,0.007188097259883019,-0.015187821176948368,-0.025696094969270365,0.05029792204004881,0.030861318899023618
FARP2,0.06790612131129381,0.03826672122371962,0.013018120865507962,-0.05240250749210645,0.004217309410579015
IHH,,,0.017236486059296445,-0.015207590743915799,
LAMA2,0.02810995564755215,0.07392644042655755,0.038067142841603195,0.028943951733212347,0.007881774532458951
SERPINC1,,,,0.009600775951824347,
NRG1,-0.021821773065022563,-0.022770207090467807,0.01352368827565305,0.005366726321788761,0.01551365936452595
SPINK1,-0.051435393431165134,-0.02304742003404517,-0.005400866443047165,0.12031149172044024,0.02596335533038184
EFEMP2,0.027961025447853564,-0.006807510244935962,0.0010425132076798994,0.031220112835575898,0.026137534822704523
SELPLG,0.10853316666712769,-0.032365511513056555,-0.07455166628527878,0.014755897177981576,0.10554362474345864
GDF6,0.09432280094824588,,-0.05223805563169221,-0.03658123178464741,
HLA-E,0.07778778657075043,0.012920848539001197,-0.013732162994899858,0.019918749758532955,0.008753419677541945
PTN,0.1349503865867809,0.031908978860910896,0.08417049979412633,0.040256003755575615,0.009353401952562875
CD274,-0.04197386369294255,0.06775235054790983,0.003187710737125977,0.06935194584862707,-0.02374235904522022
CD14,0.07120213934875425,0.007354519658047163,0.10181615633511541,0.04252013287129029,0.029664660170786318
SFTPD,,,0.09735662894074215,0.014669429695950259,0.04887345576906227
SLIT1,0.030729606912790246,-0.01605688229957387,0.02333487881590541,0.04016331738561608,-0.017953225295747704
CNTF,,,,0.08080433254532077,
BST1,0.008849012087425969,0.05300480212369092,0.014365975833558316,0.0258122896787055,0.04559300849088577
AGTRAP,-0.01063790024438538,-0.0024189036182573754,-0.025780196677893767,0.06974422798807015,0.04763544413939434
LAMC1,-0.02906426356477275,-0.04382835114107885,-0.008841499073348937,0.04746773873144946,0.00121956065850563
COL6A3,0.03607189060000299,-0.04797961897020508,-0.07368547003945702,0.013405871473453793,-0.024854545524920696
FN1,-0.030693149480252112,0.022875013180431475,-0.051022020001994066,-0.014381780626252984,-0.07190123522050544
MIF,-0.09952964584866877,-0.008668894867538302,0.011812932169397146,0.048270673207789785,0.04096765434838535
JAG1,-0.014617723943930258,-0.005757156438593794,0.03992047521607228,0.05568744475631568,-0.08783412661936416
NID2,-0.0389573622014092,0.011209401982588142,-0.05417373248958154,0.048203560694064146,0.012797185609865456
EFNB1,0.03690924936443038,0.03653707588670268,0.042708636696987,0.06423788720130795,0.02310191159855168
COL4A2,0.015552857854225027,0.04788959068371149,-0.04069890027556509,0.06821098276092069,-0.019775703855209454
SPP1,0.1098651557091797,-0.051704970804106125,0.10367253406476248,-0.00018824793951531787,-0.0967651767403438
PODXL2,0.07159597112517346,0.20189143634038786,0.0023715354128268033,0.025005902083641052,0.039631771100867894
FGF9,-0.009042124390334073,,0.04995192670110672,-0.006026610848402837,-0.03016606363573574
ITIH2,,,-0.03891143658630863,0.021627746418841114,0.06580514907300496
ADAM10,0.026744325039467963,0.029598676435867614,0.05684246786530578,-0.008809119751428741,-0.0376135653218821
CFH,0.009064659168536607,0.0829552396689761,0.038897984016023554,0.05747854247635633,0.009603189184003895
COL4A5,0.15209476967004784,0.017187202702460377,0.06481744041265493,0.004523052837306141,0.020518961458481408
LTBP3,0.12912192765207148,-0.0007057694993811383,-0.04137117929799027,-0.03137482321653553,0.01491733216043811
GNB3,-0.02173239341944199,0.15108864318258944,-0.05258383716024418,0.11507822733301934,-0.06604965800280342
COL6A2,-0.010823274557225242,-0.021497411949637873,-0.08626848338847393,0.03769841637151233,-0.04959030926222149
GDF9,0.03894476639985937,-0.018915317997393728,0.0051063597136420955,-0.0009150732211251699,-0.02339618553164471
NCAM1,0.04289810845104729,0.04008327447577348,0.03599173236252491,0.01875984265598278,0.002262424795475417
APOC2,0.009333523747322029,-0.02073383197841568,-0.011512756098033908,0.04254837284394878,0.11360730141099347
BST2,0.12618908329736434,0.03987388341197648,0.06930272263247869,0.03736963190077926,0.06242177514164201
COL5A1,-0.003267851303083329,-0.015436035547747829,-0.06834323237082221,0.03209634739205943,-0.05568280189851265
CALM3,0.02235435604635719,-0.044322400245904905,0.011172617901142068,0.02473875533668217,0.0021744365931700826
THBS2,0.14475552261908448,-0.014065823638538668,-0.042750647761807745,-0.013772555873936729,-0.060391932077442534
SERPINE2,-0.032191693915451035,0.0056304719826052625,4.6467876136712084e-05,-0.017951205028705116,0.07359132961202061
EFNB2,-0.01608256645424752,-0.02954064576434686,0.010552756994505258,0.005846109728182664,-0.019740236233151708
PROK1,0.01681596318266534,,-0.0168071358642593,-0.014436244851511203,
MMP9,0.035335733952030816,-0.002898361761175595,-0.02530472911208312,0.032738583208885765,-0.008285769114035732
NPPA,0.031102892296483116,,0.05901918351311452,-0.003964071600278968,-0.005257594629941851
APOB,,,,,0.0776857207723164
C4B,,-0.01426440996951056,,0.023461079202772184,0.06581484750828917
NTNG2,-0.008747813282559505,0.041774279576175306,-0.028626656994089,0.016516571379458004,0.0438275248143743
LAMA1,-0.03301789420309298,0.022316039169119783,0.008412067502875036,-0.02720234844763356,0.06549397663902294
UCN,-0.0034320685830136833,-0.04209279272698928,0.015026670360924477,0.02951045293426628,0.01402041327565874
ARTN,8.023441310515123e-05,0.06507980023817869,-0.0316329889567627,0.13661469894928396,0.065842869834918
PDGFD,0.03293877265199331,-0.037765261172215916,0.0514764111133834,0.03243603834354232,0.043329527606926065
EDN1,-0.03588446662570288,0.05003878159309581,-0.03655274057547115,0.06185172045322173,-0.0025748764285802002
ARPC5,-0.024706466510479693,0.03662512888192533,0.005736214929459037,0.015298159190901618,-0.004432432952010709
GSTO1,0.014931342959928541,-0.030535380340559637,-0.011848679531803673,0.021654734156952633,-0.032192680215651935
PROK2,,,-0.014604087038127324,,-0.015960778523363587
SYK,0.044136824002440324,0.02052233150161779,0.04863496552321624,0.04630963823320035,0.019090735360043732
CD40LG,,,,,0.06972997678658115
ST6GAL1,-0.0517813934811905,0.003793088551270017,0.03654559878047451,-0.03735693398078955,0.09818284594558187
WNT3,0.08793411040893213,0.06327171528661543,-0.0492831582892859,0.029979419803645588,0.07236669298290094
HSP90B1,-0.02641110596517159,-0.038936550484680976,-0.018233915378893444,0.039586748880658724,-0.10990618604907818
ZP3,0.015311373009661193,0.025403884990158148,0.03808001879255666,0.004620161012626392,-0.04847235130849022
NRG2,-0.03208057809489733,,0.023985204343563334,0.017245597043440097,0.021644405197398534
MELTF,0.1583481242304509,-0.040716901707670734,-0.01941218507999818,0.02046172204749295,-0.03469850124611069
NLGN1,0.05877914141214563,-0.019048010595535993,0.023437139853397796,0.034398512267504795,0.027264001900049486
SLIT3,0.007904868644184243,0.0066321558416383855,-0.0449135095474599,0.05090420918311043,0.061577146880192085
CCL8,0.018208908650629387,0.029668977215167282,0.00038392866076339177,0.004831313787526664,-0.059744359249524405
S100A4,0.03423542497765973,-0.009225719543530046,0.05452809010979873,0.010621365211549293,-0.07813034068576334
TNFSF13B,0.012097754900105891,-0.02670497828112657,0.05640083979078704,0.010581899151793464,-0.03090121970072614
HSPG2,-0.0022742900750058093,0.00130605987025428,-0.07763944342779629,0.08048928487978768,-0.0012257426414755829
FAM3C,0.04096621306346901,-0.0079170310515514,0.01072162823198089,0.04289738006871461,0.030942907723024157
FLT3LG,0.014605592871554522,0.005946193239777071,0.06894001593939979,0.06534719686840425,0.07221208756024085
A2M,0.08692294663413623,0.004413530012056717,0.0783679337149471,0.05007468013453847,-0.009927980291838574
VCL,0.023557570062612068,0.0350421028579496,0.03173840443670247,-0.01312199115079506,0.011275133560883305
FGF2,0.01852843719595328,-0.029947514371978633,-0.03254685139803526,0.000809453500507126,0.01676244915602386
AGRP,,0.10179905003914291,0.03263232819217354,-0.014826659356958415,
CNTN3,,,-0.03719822655911227,0.0008247093238718582,
RNASE2,0.030796510572329776,-0.023381511481188694,0.07320526744901304,-0.04713012809851944,0.04485815802285773
ADM2,,-0.019048012684705358,,0.0009345041876196857,-0.017992265754924797
GAL,-0.018196072124041694,-0.015587062544263387,0.01431901947759872,0.09859438831351929,-0.01775036617615609
CXCL6,,,0.0021273178243212676,0.0389391591486893,-0.03250934578580255
PDGFC,0.01822149738895477,0.027263329739949476,-0.000638930094861101,0.012758324315335478,0.029467980220457157
COL8A2,0.0269506196651402,0.055746996733656594,0.07081856724934944,-0.004632430117023859,0.05122042965788039
SPON2,0.034713865348814626,0.04487976617141192,0.01566750320968996,0.04605948705766938,-0.017227954680203682
LCN2,,,-0.03660450785085041,,
SEMA3D,-0.007194839688769291,-0.016514342083912743,,,
BMP6,,,0.10205846634553124,-0.000937745628274468,0.04809855270957581
TIMP2,0.006409157743261266,-0.01629122359575018,0.03597581400941808,0.0364421971266597,-0.009762168892086727
EFNA1,0.08896161516422055,0.06861780258450079,-0.044156710310875556,0.012062439301035193,0.009006995675047504
S100A12,,-0.016210691248872106,0.1458201090220878,,-0.019607115573776125
TFPI,0.020907188508789788,0.0192793096549536,-0.02555598806432239,-0.013727282223402916,-0.024080376520103784
GPC3,0.09749941466086076,-0.01558706276421955,0.01115480389555072,0.05461769673993002,-0.021745965069572805
NMU,0.0067507950681483546,-0.009680909443085393,-0.018109629125566813,0.06210826176088287,0.060178499798165176
SCGB3A2,,,0.04113284703942474,0.03573240539945596,-0.02830323259197839
LAMB3,0.07595566616469886,0.015159929659438187,-0.023715593279017316,0.0038573382429395206,0.022870483359294536
LGALS9,0.04315124083239482,-0.002479487941083986,-0.016817650475467634,-0.020472186315246336,0.07269780929457967
VIM,-0.012371035870099587,-0.0416715210756804,-0.029313350840514056,0.03774438674003057,0.0604203653279815
PLAU,0.04955309127684178,0.05287632832855545,0.06596748982853841,0.06937524350822417,-0.0020512236360128774
TGFB3,0.06012562395012346,0.008315173962053767,0.007586328042536749,-0.026366918129387264,-0.020818462338794468
APLN,-0.07680867814018388,-0.04179534416698688,-0.009011607729513905,0.02983540928310457,-0.020364404840283845
SHANK2,-0.04854077946758558,,0.007960502929255646,0.03740095613588156,0.030336967288952143
LTF,0.05429889870342829,,0.06096245022837417,0.046080351026651915,-0.012192952849311973
PYY,,-0.012815008873015815,0.044856046882705385,,0.0255901446561823
PENK,,,,-0.01997589069475535,-0.021313141363408415
CTF1,0.04455384492755252,0.000131665045375492,0.02681441231932851,-0.0254645890316896,0.03806463662264699
COL3A1,0.0470911088990012,-0.02941068513322212,-0.04009554463349431,0.04697957181995915,-0.03739469742703055
S100A10,-0.03382600247263103,0.008992698041998221,0.028382931237182503,0.0017408774232610586,-0.049568210996091155
FGF13,0.05390635171994766,0.07712872219615041,0.08107112467491459,0.03623389869678038,-0.029402068580043364
SEMA4A,0.009352020759136076,-0.0315495651374832,0.05956154701586409,0.04096106450185968,-0.0060302612493403525
EFNA4,0.03264589783778645,-0.06329142622467807,0.0015130529232892066,0.04550623456139973,0.03677935814125266
HSPA8,0.0022508921104760723,0.0005634830082417496,-0.0088775299775537,0.005717615039123012,-0.024777626668306713
NPB,0.12572598863645537,,0.0008070873490407743,0.04335729570827093,0.05958913105529832
ULBP1,,0.030575293344086586,-0.02259681660153358,0.031027919798485668,0.009295490530840474
SEMA3E,0.0342012529021614,0.060361450473555414,0.047590154421046596,-0.0013044475005330627,-0.015138469445595635
FGF3,,,0.004698572188960959,-0.010378586668262668,
ADAM9,0.014450417785082943,0.01975714255363772,0.04936617735125148,0.005969500650912565,0.0359400527991916
ASIP,-0.026698307832081554,-0.003105644325377313,0.08127578954246162,0.04299491647997101,0.10374481297011841
IBSP,0.0002414477966805499,-0.027033650241639874,0.11084672180629515,0.02776861107308176,-0.01365440524912537
MMP12,,0.03739044348939522,,-0.014035571752314738,
FAT4,0.03447273116089707,-0.0037861190738207135,0.032214095712142746,0.04060099037010599,-0.027009354342237273
MDK,0.03857995057509311,0.007778872146496518,0.04576617842209483,0.05213678064824519,0.0909248809593515
BMP5,,,-0.013814509205007841,-0.04441522892404139,0.025506234254596027
CAMP,,,0.11108720884155529,-0.020553662975429585,0.06909710524461493
HSPA1A,0.05051184990920403,0.01322388990406692,0.028887308937316655,0.061013571756797357,0.032626910085456415
SEMA3F,-0.009478739317031585,0.0005883728715785152,-0.041536318196067026,0.02890304371209238,0.022238178734688138
ARF6,-0.03648108142845988,-0.014929633771894785,-0.014964886360168812,-0.0017644229949773799,-0.02473813846358337
IL6,-0.05908930122245733,-0.011938931044145926,-0.001284576908541247,0.01631896307379394,-0.06142539150739454
CALM1,0.025583832140253608,-0.06089202805001015,0.047063182752985315,-0.0027970845113651985,0.01651549292511834
VIP,,,,,0.04289326470716614
NMB,0.032043897874368725,-0.04596947330076885,0.056898389567705626,-0.009678538963736133,-0.04917996390340772
CCL26,-0.008848623570551592,-0.01654541462671173,0.004656508475726174,-0.02498502271592314,0.012276025714385713
FBLN1,0.05268133060432801,-0.0025367088228837016,-0.03974878021354968,0.07120909307603732,0.021034207772198284
SAA1,0.013275508336099919,-0.03249976688219939,0.04763897502916826,0.030524904727876695,0.05393611247791131
MICB,0.016831008624417124,-0.025099985079443922,0.04486344041171552,-0.003011936066072451,0.09103698096569839
MMP13,,-0.008504901090267804,,,0.03660352389062831
F13A1,0.08279152110336907,-0.03143430292264263,0.05084784028983478,0.026133604025951,-0.033317564428175954
CXCL11,,,,,0.01364815945453705
COL5A2,0.022704695730427327,-0.006413135515964653,-0.0594870085177761,0.015280418707671689,0.019119543253693513
EFNA5,-0.03255212892551105,-0.03524925561187442,-0.010723528941294181,0.000818593754650056,-0.0009279153440296685
AREG,-0.08240437843599034,-0.032880776450645875,-0.04586006351781274,-0.006081768550014847,0.019985382670856786
EDIL3,0.07553704601373643,0.023196754517169935,0.0031619158755930143,-0.032391617512521245,0.017920074868012805
CD86,-0.017995369965335323,0.054908111482188014,0.061808421472478524,0.028659942251039877,0.010942093024697465
HRAS,0.04272748704059202,-0.015328842596783226,-0.023695716338376797,-0.03557525986057974,-0.00933616177091935
C1QTNF5,,,-0.01684196866436073,-0.01647558321525418,0.005474639023297177
RLN1,,,-0.018765559781254614,,0.05619170082452675
COL4A1,-0.035574961884887055,0.03324280770180707,-0.04246752168383637,0.040256136666873985,-0.020490944938301434
CCL3,-0.023318841904437337,-0.027620093193969148,0.024855620574472766,-0.018634277593694862,0.11975992963400214
BGN,0.0005766657658559086,-0.035580169527959615,-0.008634362405605547,0.054242491432833245,-0.02558445925186531
RETN,0.02705880419081837,-0.012622786776798565,0.024359102848869232,0.14954841993046192,-0.029091724642011717
S100A9,0.03157064252427227,0.0042938303343994216,0.07590495035460276,0.03177462953865366,-0.06373469939744439
HCRT,-0.022484645787137186,,0.01842760783728514,0.005931419976426477,-0.009964661729140997
FADD,0.0634293842513796,0.010186352758920578,-0.0021582437602250737,0.02245832516136144,0.016982763637464458
ACTR2,0.13100537316387253,0.0029117102764069738,-0.026862240184155513,0.0016064428582356386,-0.09834960925102955
BMP2,-0.046599686099893255,-0.026855558875198013,0.023844723139931672,0.0540207148771297,0.06609292566702737
PDYN,-0.014990396041271397,,-0.0352792502172235,0.03980154857260818,
CD55,-0.013461552012861217,0.03309698454143752,0.03488112077383796,0.03494648650715694,-0.0030506070577923992
OSTN,-0.02437254391690935,,,,
PDX1,,,-0.028254552528294688,-0.014621060189007822,
CD6,,-0.021310676351512046,-0.022000851870131486,-0.0007464965792618075,-0.011914054604517377
IL16,-0.0074138329046738215,-0.009645555149864989,0.02979350104773135,-0.02739278658117817,0.06981540222936743
LAMA5,-0.009427449422678319,0.02628455332950676,-0.030336509715241353,0.030483567929801742,-0.0295069840258675
RGMB,0.008615321503800025,0.021052063117360693,0.0032987595212572284,-0.005290421103114192,0.025456272530439708
INSL5,,,,,0.11479918948107914
IL12A,,,-0.040622245171059404,-0.016122835634664594,0.076103343892208
S100A8,0.09119874593964335,-0.02582126213799333,0.05937186943822975,0.007715498713191499,-0.03909330536051162
TAC3,0.024416334579459447,,-0.051308754031886256,0.08897738250603116,-0.034856622232276875
TAC4,-0.004771505103479896,,,,
MFAP5,,-0.00636643226197631,0.011969008461967552,0.03762140247695466,-0.012152584213678453
CXCL16,-0.051476571496385626,-0.026581627602655287,0.0031593866021597606,-0.014188385156863862,0.0646898976954974
AGRN,0.09731626783672637,-0.0038912478320988065,-0.027316659274896512,0.039559556744626315,0.025803190677272284
COL4A6,0.07712891548883431,,0.012488400763901598,0.0324789545506261,0.0277123025566755
FST,0.04894992681404467,-0.024253417349823364,0.010814993277061605,0.08060023918331727,-0.004390605084696544
MEGF10,0.005290722480159672,-0.02020725120535288,0.022681871079075905,-0.024128628647391685,0.028287273559325206
C1QB,0.06591418020148673,0.02223290847095325,0.10566969902324008,0.022849739335677237,0.030569570826902207
HLA-B,0.07283450000301456,-0.020112692339836463,-0.013619279570441485,0.04708947037971886,-0.013045458639374665
PDGFA,0.04834802635118817,0.04685365665867603,0.044041752665364,0.020323610846748386,-0.049730804338768066
LAMA3,-0.03347808210042227,0.18276453202312676,,0.0067197463193829,-0.03208078044857079
DKK1,,,0.016795737979395972,-0.0009502985653753427,0.0744556499641529
INHBA,-0.050462946501995405,-0.028632918189144894,-0.022627525792225968,-0.047092828799890345,-0.06925147468250027
LEP,,,,,-0.01700525771854818
IL7,,-0.020704011397631193,-0.02155772900593278,-0.027300022625306716,0.12259309560037614
FABP5,0.04678528300383322,0.030053531492984495,0.10630600983922839,0.017109155235771004,0.05507497432626126
CCL4,0.06334036572280655,0.03660374641442254,0.024926555321953297,-0.014186821757301496,0.054548165900386386
FBN1,0.015212405760772046,-0.014988437256278676,0.06006943896967346,0.023471140432836372,0.024653732717494634
TCTN1,0.0546196547612931,-0.009233800345648021,0.025277491433373444,0.027902812349983784,-0.003877886787923299
NCR3LG1,,,-0.02982990555586267,-0.02168803445167338,
BMP7,0.017452496363985236,-0.026825809345814525,-0.005441358006504859,0.015517305409498043,0.016173211537802375
NLGN2,0.001070823804757914,-0.008340587746677026,-0.00993959265410862,0.012733929439082891,0.041905630315585855
CCL25,,,0.06653875272008704,0.025627670707278005,-0.01075012416498271
NPNT,-0.04741112075782275,-0.05095152362296472,0.10645011878287342,0.018829191161772597,0.013508069753656139
KITLG,-0.011308247463640002,-0.07522986001286372,-0.060458207155560696,0.020561046265954584,-0.051536520266774355
MADCAM1,-0.01638995972023644,,-0.022596813351836314,0.033262607971933075,0.1240682757510296
F12,0.07018267589566425,-0.004651161247289577,0.05016434384178749,0.09442006252001375,0.027659093697358906
S100B,0.1056977848979668,0.02868712745787034,0.02947153710273847,-0.05470180978602851,0.11154203122437178
IL27,,,,-0.014035571752314738,-0.015975720982014024
CD99,0.05688343411028501,0.05175340459003732,0.08828564243666612,0.0037877415609396258,0.009230276520497542
PDGFB,0.10889425657647335,0.03897486257556008,-0.021794119776804625,0.04726645145261086,0.0796348755736647
CLEC2D,0.06922965101551608,-0.0030206047980547534,0.003540848071201023,0.0026908479452221463,0.035631391303525835
F8,0.03718263869020743,-0.015428262370162022,-0.01402792239084498,0.0430932871575433,0.05565197622751736
C3,0.10873135014182982,-0.024313457798328445,0.07204796927552189,0.004272100158448985,0.056792191139213584
DLK2,-0.04565893681015423,-0.028749183065194667,0.06147148899592946,0.06831813254067044,-0.01893080771093544
TSLP,-0.019809192722669264,-0.015266417585430478,0.08765891675432605,0.06276023064170347,0.0042260381944352636
OSM,0.04363749022325476,0.020078319002907765,0.05047112818881538,0.06536461953070899,-0.008120821359810805
PRND,,-0.03211227537969826,,,-0.022120667854173916
SLPI,-0.012867238924462824,-0.02865543165029745,0.11392074418788425,0.01581481713477012,0.04942334550020234
AFDN,0.09770425793343152,-0.025105481525360046,0.037701879696282234,0.06059439627585258,-0.006006922341347741
KISS1,,,-0.008329064404716967,-0.01846046417987158,
ULBP2,0.039986628969399696,-0.034264744444229736,0.07060596353411258,0.0799588709284837,-0.020929233926325116
ICAM4,,,,,0.020423993242819894
ANGPTL1,,-0.023743104478040702,-0.030591883755420407,0.02422584155334893,0.025457171077635198
LTBP1,-0.019875338693632557,-0.0021888728358010665,0.01010562036078399,0.05026772307711164,-0.054428713464880686
NTN4,0.07554520937081055,-0.009767805769310545,-0.01822668027720413,-0.014489658557893999,0.04021079481873666
APP,0.1383949084883232,0.06950902467888134,0.07553280381117046,0.06271813590717681,-0.01051204561292051
RIMS2,0.032155333831126925,0.005132964332982422,0.01874279633892016,0.011499420430501641,-0.020898695944205098
WNT7A,-0.0026451759317879173,,0.05465392357303797,-0.0484260185152479,-0.03421817660763169
GAST,,,,,0.17895747842255663
GPI,-0.14880554114497163,0.04271455550183611,-0.07788066943952913,-0.01718716066969499,-0.05580692561800668
IL1B,-0.014678451273860388,0.019459082089401933,-0.046841916243422196,0.028448595035049044,0.09027246019338087
SFTPA2,,,-0.018294418514726046,0.08296073252916894,
HAS2,0.06229981252779986,-0.06059800036317067,0.051860774354599404,0.006270782278927528,-0.021355239860501692
