,UKF248,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
L1CAM,-0.00026554750644872897,-0.04901961436672721,-0.033611119696041136,0.07341570983203402,-0.09044027677158652,0.08104803147114915,-0.039609729981081074,0.036491062915805755
APOA1,-0.042622828333962796,0.03851824539079369,-0.0732846889503637,0.02021515433258538,0.052203540414538535,-0.03742722682049322,-0.043400016976122,0.03406445632542142
PSEN1,0.06781417880011562,0.09241565579965887,-0.02878170461623185,0.06446414005107008,0.011861242511394882,0.008054987149425968,0.00621769597339228,-0.008969691448385424
CALM2,-0.06734069116310971,-0.07814713644450376,0.016945758486344532,-0.015965512903041316,-0.0017955617454444893,-0.035507432519182064,-0.16901938594051888,-0.065628373558786
CLEC2B,0.10981157569703115,0.00332635152040193,-0.0574217220862586,0.07315499513246969,0.05962884311865566,0.013557824836431183,0.04519584295132871,0.07097010499597466
NTNG1,0.01986227336747472,-0.0377422177183123,-0.036618056725920396,0.04504777135716076,0.02089250941779141,0.017111594670812705,0.050241095291839,0.02433494482268699
LRIG1,-0.04210759706578636,0.039275487903215146,-0.08255367174210901,-0.05974262745816752,0.023988655545584686,-0.004572049930708707,-0.08299076082914922,0.02054494472729573
CPAMD8,-0.039272936116656804,-0.03415496314427386,-0.02312048924034449,,-0.025263378371990254,,0.01753706912926596,-0.020575967235102518
GHRL,0.015343580018783822,-0.023601135340777797,0.01651806473946161,,,-0.028784162522481227,-0.03562615981591964,-0.018137929211588143
NPY,-0.009072120116236914,0.09610043488908794,-0.02699972466217123,0.13583660249164065,0.06555950041893283,-0.026545090658717085,0.09782296304905147,-0.06564673970580599
MMP2,-0.10221725151073588,0.005146342512524482,0.09595208655411507,0.02129776924211801,0.005341350253637354,0.07248598928174427,0.06190579929599062,0.10835522482532682
PPY,0.030955678875533403,,,0.034581803248272355,0.06420115372899463,0.0069703828222735945,-0.041955042988550226,0.019501410170053784
ALKAL2,-0.03665825394779147,0.0363988382073299,-0.01717327907892852,0.048026159957563264,0.03528470245227695,0.05623261935548519,0.09638328515055686,-0.01574388078415123
CSF1,0.1291304460480978,0.039568770843064476,0.0749008042433759,0.08613974132670574,0.03408977981083066,-0.03799818778934614,-0.08494882456748563,0.08926874895227593
SEMA4C,-0.04127655246858316,0.02772185297001274,0.05563431092420533,0.01814234888616838,0.022648367213816453,0.010019210072277792,0.14132090417638674,0.11354664977213101
BMP8A,,,,,,,0.13210880821060556,
ICAM2,-0.05387531918082484,0.006793232385848715,0.025913285682019224,-0.007608732387695516,0.047434678325296235,-0.011273789560394704,0.1018038907290308,0.056193792698543146
SYTL3,0.08847779880704225,-0.00858181853689063,0.018343571955721043,-0.037359037857016233,0.07069954971836949,0.04328157574423893,0.08097061414645279,0.051884843961710315
IL1A,0.0076199284777143375,0.023862946290479373,-0.0045940617890717255,0.011029419369744383,0.10150306992744805,-0.007340383169853489,-0.09302039783444385,-0.03260349773141439
HLA-G,0.004150365937299119,,,-0.03924089890059737,-0.043722513898382775,-0.0011633763242924328,,
PGF,-0.04190596158295801,0.05234774736976228,0.018054107850903382,0.011617820821174296,0.009882472381529046,0.04939686221735993,0.1427040268309061,0.023042824428840047
LGALS8,0.12267327875837686,-0.0037945382717748228,-0.01679499060401039,0.04767717508241641,0.034359897778140434,-0.017367644369705632,0.013556058635608428,-0.0025336601380943164
DKK3,-0.056731391475989705,-0.039127962352717094,0.017663224713965656,-0.01473018205826175,0.0044323475110146626,-0.04217724650849306,0.020044953823677897,-0.019256195684156326
COL16A1,-0.07870609334899176,0.05651450606019119,-0.034550394672495766,-0.08776517435555192,0.00701635648073129,0.04782058473217026,0.005270140907453655,0.06644275779740265
TPH1,0.00909355531346772,0.02339919157149102,,0.029644137541405602,0.06430536190999694,-0.04048644340899222,0.06146948612433674,0.04455788656286976
TNC,0.16788798205364575,0.08056546411228353,0.06884357565204545,0.13825319494972113,0.004119068755086183,0.03784039985515611,0.17529293605273927,0.02535281284441401
TNFSF9,-0.01353793579097114,0.11029216371323645,,0.0004786004838271981,0.07956405598414241,-0.031733309524407095,-0.044791944508924604,0.010216258039601826
C4A,,-0.001984771384955925,,0.024815803936305194,,-0.026890908918901214,-0.038114625209758536,
CNTN2,-0.030791466478022306,0.020314422459414505,-0.04355911642747267,-0.05808718312733422,0.009373353615388498,0.0032249502614083484,0.03228436317923853,-0.03431496871699649
F7,-0.021546138222903338,,,0.011815937478156386,,-0.02661026249566015,,0.033276725110571205
LUM,-0.01779273310301477,-0.0043735347213778916,-0.006530765605936995,-0.0413234405217929,0.023225094457602593,0.05058529632539911,0.09565374050663253,0.09694470773167407
BTC,-0.0011805208015832644,,,-0.018053322745781662,-0.01647236167097886,-0.02575126461928031,-0.022305601210123045,0.12246337981649513
APOC1,0.021794179495504405,0.014397927124120486,0.1496729410777592,-0.0014017924422658312,0.05343617440792698,0.06007558837507496,-0.0836569150552528,0.02756734293697396
PKM,0.08901097063239412,0.09967560282604422,0.019553981320937004,0.09497095729202436,0.039071364297632,0.03934586885990647,0.061701886398440556,0.05006090841353358
TNF,-0.03608004735747429,-0.03878195413569943,0.05731921717104423,-0.01752253154938633,0.12123572629351423,,-0.05993207540889961,0.030315933814589354
GNAS,-0.06489827122445824,0.05825945440826537,0.06656816080708486,0.01213100667479151,-0.0352129872277488,-0.04239959336793754,-0.13154070787283006,0.04717823737222169
BMP8B,0.010641906899209958,0.055535664320208115,0.04179232867321259,0.0305521031398953,0.004913825366235998,-0.022054802171977198,0.19007076304082263,0.02167104012746627
LIPH,-0.022085564740682084,,,0.03195059726937859,-0.029247194169914153,0.01592100277472108,-0.03150692857084648,0.08045343881524232
CCL28,0.1624212135057259,0.05846563507188884,,,,,-0.021977519606940787,0.019259964331699644
PTPN11,0.006393046697204001,-0.01922297458529894,0.02815871407851208,0.016186312546350928,-0.03818515965650283,0.008126607342367984,-0.018211452427143168,0.08447716262981177
ADAM12,0.0321440246476778,0.03233761793972738,-0.0029023388625077037,0.0782192565974174,0.011974165768167264,0.030673524301953824,0.13800096438893528,0.007225751407850795
EPO,-0.00663668900821253,0.09004796422487855,,-0.019320167144830362,-0.030375440764147967,0.09553019795070292,0.04753326529532673,
EDN3,-0.00125397906080047,-0.02248426833511152,,-0.05617506006395999,-0.01711876463168908,-0.019448258991563813,-0.02270304670933041,-0.03156348240604063
CCL22,,,,-0.02186626798372091,-0.02777787548342901,-0.022339069062587105,-0.036114729805754135,
CCL2,0.0787503305557071,0.044850682241160456,0.06091678205689414,0.06245578454109757,0.057355093625777294,0.07534972706089793,0.13365716379055345,-0.010320867889850678
DSCAM,-0.03612639080188745,0.041553757641712104,0.024441538665697,-0.01703135315841378,0.022337856655660623,0.0185193373243466,-0.036991436119522325,0.024355888395332974
GPHA2,-0.024615484129075375,,,,,,,
ANG,0.0934999106129981,0.08085340136669508,-0.05113876107043289,0.08307082032482077,0.027265224119174113,0.046655172596405,0.02427438487481908,0.10854708439982223
FBLN2,0.04529128679594611,-0.017700426201013406,-0.03551642582059845,-0.018800177118559948,0.06567260024406497,0.1297521274258019,-0.018467988567310533,0.059982020915831775
VTN,0.026769517151610148,-0.018492260678347697,-0.01960856611430849,0.09881818672955073,-0.021359397596350686,-0.03296582840265845,0.09888711324085525,0.075726297317578
VEGFA,0.15785768668412617,0.11029662607741364,0.009644813457860377,0.0694534953013755,-0.0243730753722652,0.04280650588667301,-0.030736520157152433,-0.0014801349018099504
F10,,,-0.021270005033619522,,0.07737777222489271,-0.044093158811052566,-0.04126184632988039,0.05210192858613807
SERPINA1,0.009297593191561522,0.06416807978801177,0.05178503231766243,0.09066742308768545,0.10269037136477278,0.04075753438937792,0.02353552510578623,0.05940680748161777
VWF,-0.07703924696044523,-0.0015475205920160873,-0.07664608555254354,-0.08486922122668356,0.0262820454571297,-0.034206928994067715,0.07131657638171666,-0.037128518014003686
GDNF,0.08576432951943094,-0.007404276416410467,,-0.03875670934470833,0.05001938590935949,0.006411103734979611,,
VASP,-0.032422051076090336,0.028948409892312378,0.03424915128139942,0.014096318779635164,-0.0038840003927095505,0.0182356562478722,0.1569111253872527,0.027662407361748978
ADAM15,-0.006398175078170903,0.03784739450686815,-0.028801047391927036,-0.03211264612706044,-0.05190598395137982,0.030029698539645048,0.0452932041763648,0.000981861413466148
WNT2,-0.002978900861411534,-0.020827035937644907,,-0.023964749364594695,-0.017929581842173994,0.0433703239582422,0.22479254067239948,0.04820973098796039
CALCB,,,,-0.020973538965677396,0.007869263759684239,-0.020458761887087312,,0.04129871884442703
OLFM2,-0.09519954290062142,0.018912232329129284,-0.007546504059604423,-0.030686217971458422,-0.034143335287045724,0.009206555370157576,-0.011913243498359951,-0.052109149137507575
MFAP2,-0.051270102701627504,0.0698649870280588,-0.038651815505437455,-0.027673573674949666,0.014668940104849414,0.05238764223249201,0.1577950095308961,0.016435068497757034
HLA-C,0.02377092388168262,0.04122980320403896,0.07755843812033791,0.11066418889187164,0.05700118455779156,0.04877479879658856,0.03122555491676462,0.06642497249463332
THBS1,0.058452361367342186,-0.02797652117330706,0.0578613273186996,-0.05992586795710098,0.03590824754109367,0.016406510852702,0.1357644816568128,0.11212950962343193
HSPA4,-0.04013057119147699,-0.0378247105394998,0.015691245076743205,0.023530363729490078,-0.01971757087453189,-0.05620679176322934,-0.016980136232368204,-0.03451292651914351
LMAN1,0.11173904950796261,0.0477714529237212,0.011197537890571894,0.005821211351569997,0.012043817645108952,-0.01699219563487663,0.06414236974384487,0.11426833094601595
LYPD3,-0.03369239171243822,,-0.00824056654119356,-0.04029735525429796,-0.029256080767484368,0.01704264214106554,0.18110177585113243,0.005676245432870561
APOE,-0.10537762908923555,-0.06481360473283612,0.010085350717914257,-0.04532919148049721,-0.016459502201240987,-0.06491798376314725,-0.10500353832019799,0.10130563563871674
SOSTDC1,0.01371261052976112,-0.033840123116364,,0.040269417729075344,0.004234622860560205,-0.005947530674906525,0.003885000732169944,-0.03955302694606954
ANXA1,0.0983004654988039,0.07931892595824697,0.03841563515807986,-0.019049624098116533,0.08668728417894754,-0.0040691059911919835,-0.1709935037302381,-0.0692667131356132
WNT2B,-0.04193551708486638,-0.016770537935265947,0.18406059836335656,0.04523296342999982,-0.012675425791902147,-0.010341848570653924,0.022194405962054797,-0.04896612683121041
AMH,-0.014237438875917809,0.09753523862949554,,0.03614585016709928,-0.018451680675412942,0.006704736736571205,0.025060319014179617,0.07375044129387338
GDF10,0.001276415737209361,0.06173696457293456,-0.036553500987719936,0.031899986043355553,0.07032742195747756,0.022753506897559683,0.021014692751709127,-0.03191326365559594
EFNB3,-0.04362667201756293,0.05569656924080863,0.11040865393587987,-0.03662494066787884,-0.031655898522000674,-0.03723905877798706,0.043435911904695305,0.007013929509824089
LTB,-0.043530473174452945,0.09458999780847628,-0.00320390689590112,-0.029322597763570806,0.010696342438717367,-0.05433708239811082,-0.012372656516171589,-0.031653516173902
ANGPT2,-0.033055073195762764,0.0349472514910522,0.05456651943012976,-0.03205509059751976,0.06496498082804333,-0.014334836286273571,0.16133139656197978,0.013288153834512343
NRTN,,,,,,0.045187188190287,,
ADAM17,0.04307557111900008,0.050687845328037356,0.041386398948861154,0.08718218889073434,-0.014386629963256141,0.023115347824155696,0.0763968565874596,0.05903980498554676
LRPAP1,-0.04553574835782318,0.004269154048577623,0.05590852661379169,0.005746200366321531,0.0040478410316632735,-0.01600155157510636,-0.028925687557786926,-0.0641629453875486
NID1,-0.0795179110872919,0.02000788218357861,0.007615078685992612,-0.01693780885745444,0.014312720756681977,0.01749753627103785,0.1375180837313869,0.05563523620789877
MST1,0.003214547600060984,0.07010059192763193,0.14416931953905726,-0.036509257320340216,0.009776206483876499,0.06911734899853857,0.052636548152682115,-0.005763102323330885
IL13,,0.12234291233988824,,,,,,
DCN,-0.05333722566438176,-0.045725350397223107,-0.015677836602426325,-0.0735750246955606,0.0065141290037229625,0.10070947994561742,-0.018987633468437088,0.08960759063211635
IGFL2,,,,,-0.03009700450222655,,0.18285847518999104,
COL7A1,-0.02402402712212411,0.02304612887953063,0.13415738370789684,0.031299936563915894,0.024372257103593246,0.11337669502063635,0.04768175907045973,0.00918337884142735
CALR,0.023822725838817265,-0.0074904553997556505,-0.07384568575653191,0.017225351211182727,-0.03955526696810362,-0.010794113561214574,0.1218496488598985,0.1131256139810046
PIGA,0.004321268279566749,-0.016669011380167374,0.12656547149144853,-0.03873050730706616,0.019882636609439622,0.011756621598340797,0.027471514642276824,0.09055502172800921
CD200,0.02260077151246626,0.02161220380668706,0.04411097844541078,0.0020467734280328214,0.02723102407865749,-0.04276029496299854,0.13391340299531668,0.02000648999824076
GRP,-0.00855558833559417,0.03907848745194079,-0.03382776179367791,,-0.02837404799914473,0.05128004496962914,-0.02773151436748063,0.0383482503533196
CDH1,0.04362153306510098,-0.03659000731090414,0.1418642912640206,-0.008935664128057309,0.06492510540026322,0.045005623995601075,0.027703456625232645,0.01830356671746332
LPL,-0.012274822126732421,0.019571119337752747,0.050665447174508216,-0.05469994039068074,-0.03363453385317964,0.012146056878405004,-0.11774950052323753,0.05657471932308323
SEMA5A,-0.07851243879250278,-0.0017942326835882637,0.002166578797724461,-0.01877904648407892,0.007285941535987493,0.05929241794689538,-0.05400150831935661,0.030816816502386064
SEMA7A,-0.04346941317105047,0.0018936476497179774,0.019066200545736132,-0.03569215663239267,0.013390518994802638,0.018748981482759247,0.19250467940347096,0.08120161704345422
SEMA4G,0.028849303882821056,0.04158631729346657,0.31065096949161725,0.021837931842074627,0.04134852870556221,0.01341061430412121,0.02573753138526567,-0.018343044238337065
SEMA3B,-0.03225544673642692,0.050900621970196076,-0.04792670364161884,-0.014886015009027484,-0.04502953691640624,-0.010315599354678856,-0.0644455245698039,-0.03406467660217667
RPH3A,-0.09090600797358245,-0.03476459967775715,0.08892498633268374,0.036637023014868,0.02660660813164314,-0.0007315748456950414,-0.05620045329724425,0.026672838512688615
JAG2,-0.008519832133923292,-0.012967516512226463,0.14443863971276338,0.025784218615129906,-0.010600231455635812,-0.00394698949178439,0.17441729494568545,0.08406540241539129
CGN,-0.06155027783917834,0.08455847868331239,-0.034471338224288946,-0.025820367459633856,0.028988237654350376,0.03325149208686374,0.04591451300028909,-0.04932228260339091
GDF15,0.08093801586054639,0.08637775656062982,-0.01692476930543562,0.02935855846254983,0.05973138673497238,-0.0015740134963609196,0.01529289394221197,0.002534121749098159
SEMA4F,-0.03705720181071187,0.024217652674810262,0.08743375049654943,0.05658702158590336,0.06280396608293844,0.005719397228096975,0.04329686707022498,0.023796345214778976
NXPH1,-0.05226784264724918,-0.019473800697389413,0.0542369405905541,-0.00214356926006268,0.03432631580137374,0.030683751160671333,-0.08182401062269934,-0.02146812356586173
ARF1,0.029298260992737066,-0.038169304071323566,0.06700243052893531,0.004312136602601102,0.024703084301210338,0.04070047860789164,0.0696265267692063,0.10979541176768766
DSC3,0.017788960164431714,,,,,,0.08356622906429385,
EBI3,-0.0509001745681406,0.0333242192463992,-0.02663269680766048,0.08605780417545475,0.006667440173982323,-0.060558392552594834,-0.0420269219520321,0.00670802070918305
TIMP1,0.12255556142582198,0.03227839753603506,0.09098332553085872,0.04964784489086712,0.007771616471389995,-0.003784195721999605,0.17955574246663014,0.07744252364114065
SEMA3C,-0.020972184780221025,-0.010747727187041438,0.009751584572673742,0.06086047172590098,-0.008966883671848391,0.058147856799215435,0.0032020477808531803,0.03841891756043883
GNRH2,,,,,,,-0.00855764707973495,
GAS6,-0.01085326574019235,0.08261149068653527,0.03650031920665974,-0.004738028808820437,-0.05414036103858071,0.0450697670755951,-0.07246399104694097,-0.01696475602366558
MEPE,0.006555760302301455,-0.04122962741314044,-0.023120497738203065,-0.033435738375625544,-0.043238070512073845,-0.03837032625947432,0.11002924800796177,-0.01296317816306601
SERPINE1,0.09602629851819815,0.028331423247775003,0.1342111913445699,0.009821360185963413,-0.004932802586673167,0.015888054007189394,0.13236168591485287,0.014587849293664436
RSPO2,-0.006887808797426656,-0.04112037932567073,,0.10580645083305011,0.0012530460590952472,-0.011334790610912861,-0.005615570169156419,4.8424290863330196e-05
SHBG,-0.024129428849538257,0.186255737551822,-0.021588330801685013,0.01610692643103635,0.09827002892274361,-0.03608031330827905,0.011130061878817942,0.010698527073400193
LGALS3BP,0.003716970076665518,-0.008444511086643285,0.05135066354017714,0.016824718451494917,0.025836077549191917,-0.03534834383987382,0.12576705163839855,0.023511881795046544
LAMB1,0.010647535118455004,-0.013784771896591,0.0004891055494342959,0.0660956827810129,-0.05874991847534351,0.008595781692563908,0.15933238148853696,0.036706799068709876
SPTBN2,-0.0766726626216045,-0.05509178142539032,-0.007476233385126085,-0.006937040173501418,-0.0117320242558164,0.021961091725824985,-0.04732540634121769,-0.036174341344286924
COL1A2,0.0299412964714601,0.03831339654777018,-0.033065695652621595,-0.0052194512913964234,0.030477894553583865,0.060418418908529004,0.13968647614126858,0.10983995286156495
DEFB1,,,,,,,0.0027802130007981703,-0.024574780750563026
CEACAM16,,-0.01162469255107111,,,,,,
WNT11,-0.026700706756143746,,,0.007743220941842139,-0.008506388560110937,0.05570775882073572,0.07600234879817841,-0.022062484632438158
LGALS1,0.08920056516105584,0.048297462849326844,0.04339848508303116,0.06417173546851748,0.02379523574268256,-0.010981562043678504,0.12526628299984915,0.029773807153737432
BCAN,-0.18137102148126732,0.030467308763853913,-0.0995533300059881,-0.05993940284739762,0.019537340390634386,0.059241895249561666,-0.13946492820652956,0.040414809067687615
ANOS1,-0.051072739975487044,0.04186906558906857,-0.008580578236513817,0.049107054871171764,0.03730406790414215,-0.0003470215080725716,-0.08431032900132963,-0.026823221334285774
EDA,-0.019547492281593228,-0.039176522568138396,-0.0299793809447468,0.01589217533940044,0.007580975332272382,-0.019955868007920197,0.02177624663322097,-0.03910967633424051
FGF22,-0.0033407871336438777,0.02907659646954386,,0.03288234201404027,0.001265103461272744,-0.008490800050550236,-0.025195057790986696,-0.013945666269520937
SHANK1,-0.026700705041991384,-0.025086976187683803,,-0.009281783859193779,0.031681731904383614,-0.010037301972109258,-0.04166626695173177,-0.033282042586083346
NPVF,,,,0.09744362704908331,-0.02591335767897875,,,
RAET1G,,,,,,,-0.029141453498566745,-0.02031850479765631
TGFB1,-0.026250588480152746,-0.002344914530651268,-0.07622808991622654,0.048622511210195896,-0.010468403394885008,-0.02569607719246708,0.09945302119931508,0.10272117966170358
MSTN,-0.02515933185246086,0.04134248832567568,0.11765314678407544,-0.024758968452231776,0.011180970434023578,0.00028019074586021857,0.0477849468289576,-0.02747482819842015
WNT4,-0.01799087658097171,-0.024879743361274288,-0.02567297410459299,0.07535731036195105,0.027495682259782384,0.033921071704751726,-0.013323070552024429,0.10732855856971359
TNFSF4,0.002609108495152486,-0.027511676131983243,-0.029740608142531346,-0.04882307096736631,-0.015173412929544825,-0.05134693668704915,0.1041040140509533,0.059661644343101256
NTN1,0.0212976447799386,0.04488109386444808,0.12283619505736644,-0.024396515282995607,0.04690889750600591,0.04273242249344314,0.0009036126728100732,0.036284793756329745
CXCL12,-7.543539031812645e-05,-0.018738317005640808,0.017339321672519118,0.09226429908106239,-0.006697761659590259,0.02266922068494859,0.13365470024411621,-0.007378436002020013
GNRH1,0.04100171148094604,0.046410650444329744,-0.03228750904363815,0.024154477930570586,0.0156332530089672,-0.014884406518662872,0.09449403140970583,-0.027867505684460718
FGF8,,,,-0.032979438951353385,-0.035767917372563976,-0.037604903895846954,,
RIMS1,-0.028522685199802507,-0.03334597322242153,-0.02925824934302063,0.024055388173767792,0.008277574265205504,0.009831183216211492,-0.01706735699684877,-0.010320616327292835
FGF14,-0.006136659379482121,-0.042656502051759984,0.09661938163628268,0.06025667625763297,0.035441864782561325,0.005481094605088928,0.006438645516558857,0.013381089322336576
IGF1,-0.013177197719799602,-0.022297707547128755,0.08412764628657042,0.024054391278410903,0.06353085111774805,0.054591383501498,0.04358182575997742,0.04904478518282137
TNFSF10,0.01255330854283661,8.167614407588457e-05,-0.051308238637023586,0.1100835250264255,0.03789352125900255,-0.006906598583708128,0.10585271609524995,-0.019029650785550013
GDF5,0.024966189769115445,-0.018215292618875417,,0.025294616552014086,0.0031673418254427356,-0.034025392868036415,-0.00983195762938368,0.03054902811556447
CHAD,,,,0.035102527618351476,0.0635364633285514,0.041558462543718595,,
RGMA,-0.0440805292229632,0.04499034880688004,0.01672437022538664,0.043581532026103056,0.0029250185085223654,-0.04099672250108488,-0.05236812054177741,0.003922865971243306
WNT16,0.004936612770667074,,,,,-0.02266931319459234,-0.039642602380465596,-0.030854188690031654
CX3CL1,-0.04568820520795665,0.015767893290684676,0.06927114049645265,0.030292150805679912,0.06565777806034925,-0.03740822769322966,0.08719172462120603,-0.023377067817980414
FGF1,0.015172690809776498,-0.029998590850758528,-0.010945388808928968,-0.055711626952675335,-0.0019589550576446105,-0.09250316802860258,-0.00036548523356385844,-0.052408982341012995
ALOX5AP,0.10574573223977687,0.03835816351791166,0.11868631762573381,0.12618913650566896,0.04880518000115524,0.050723127013702275,-0.05330298044081448,0.06343799919675569
IL1RN,0.13782110370028078,0.05065728863498606,,0.046955251886387196,0.10872086900214437,-0.039702831160181626,0.021694218274068693,0.04851443720092776
PCSK9,,,,0.14015132290454282,0.004080146789723572,0.01187425573596078,,
NPW,,-0.0065178038540388014,-0.026738896802869033,0.05633712794361578,-0.02758206519367807,0.06704174051155358,-0.015450931411519939,0.013680286363479125
CXCL9,-0.018516479838113584,,-0.033174491380119374,,,,0.14892371378187264,0.025490575636573157
ANGPTL4,0.15299537353690443,0.06436675275018441,-0.00457036113167344,0.06353394092301601,0.060404468577669616,0.06892284319075394,0.15272917932440347,0.0498891506845854
UCN2,,,,0.022263188892804757,0.02605613005296973,0.06482803222542358,,
OBP2A,,,0.0051095153937563784,,,,0.21303456401761683,
COL4A3,-0.02643195501721544,-0.024670899227829498,,,0.05594517179588165,-0.03477587189932141,-0.02271194247945233,-0.024356038372407653
NRG3,0.00638044184136524,-0.05597586630495178,0.013148374702641937,0.06766602747078711,0.04545600223269805,0.06477000394287546,0.013016525578901511,0.011582069812914084
IL23A,0.10258493406249826,0.03768301325030127,-0.023120492882282725,0.02728251265329581,-0.0005923277683426274,,-0.03789692663279175,-0.008589811755869871
COLQ,-0.05677860308292605,0.03825134325162561,-0.028769253215242988,0.08480034793881178,0.04691525449725715,0.03365903399471356,-0.0030251432418974145,0.10624255549965028
SCGB1A1,,,,,0.012736972589134922,0.005053140434610885,,
TNFSF12,-0.008713806443366534,0.05567912172285518,0.011528701179942136,0.04599288376303018,0.10304081539060864,-0.0024713248337328883,0.06415226570145682,-0.08677381387546106
DKK2,0.03730544582217793,,,-0.022514481646493147,,-0.002232603909284906,-0.007664173125872538,-0.0344434015663664
FYN,-0.08481639218211012,-0.009095840390566073,0.09135819705189643,-0.032188743384582275,0.004881782646284756,0.014995715644936736,0.04441381233468666,-0.04629543099615097
ACE,-0.052083092998143565,-0.028080557250083533,-0.07517512042680492,-0.05273213094171503,0.011433363231421374,0.020341622415077493,0.17717149675339458,0.005021105064779925
IL18,-0.008228021354736824,0.05355264081232706,0.0760241630282812,-0.017365765715509834,0.07281255384218364,0.018966558860027714,-0.03256349433507373,0.08728266138112215
PPBP,,,,-0.02335318844599628,0.043973203287673304,,,-0.022772429131474328
CCL27,-0.01954749241291843,0.01573824899684989,-0.023120492275292902,-0.03248087746830912,0.001570926418519998,-0.04632794779795613,-0.025851151915531858,0.1353524106649771
SERPING1,0.07078268193621547,-0.015569895979319695,0.06654869997672636,0.05390476124602381,0.04737207137263205,-0.054361701295320086,0.10125983504692734,0.09177578667369399
AZGP1,0.061362321925358426,0.08229197448891733,0.1388739025076878,-0.0842759778406826,-0.018033022015653412,-0.03058784475603042,0.06659724422851138,0.010783209901879283
INHA,0.06316949726953593,0.01539890882254004,,0.07886731843748189,-0.04139005445001487,-0.05378761536561978,0.013793971439131998,-0.022831003046334602
SEMA3G,-0.020528822138299384,-0.02783957429730983,-0.04882008178233753,,,-0.036505977545173034,0.009247489791303468,0.04895053244842437
OXT,,,,,,-0.02131916997595698,,
COL6A1,0.12040344209209276,0.06713420726140804,0.07516250810484879,0.041931278998771866,-0.008091498379133958,0.05509603293256477,0.13534160537588416,0.08791396545089113
FGF17,0.06693280244296565,-0.025900665120601,,0.019855846615423386,0.07366312609959834,-0.0040004827488246885,-0.025010150349499504,-0.018737447337507505
TNFSF8,,,0.0248623435326188,-0.025339967328536345,0.024251737759578174,-0.02266931618671066,0.17147692471013704,0.013301300328697366
FGF20,-0.021563182130209375,-0.023818650842218222,0.017904098951006593,-0.027555072047331458,0.14471927441316784,-0.04586721197392873,-0.023925964577322788,-0.018983011008054808
ICAM3,-0.01803272334517077,0.06756755380593713,0.025610819670607212,0.03398479078381449,0.08242372278636731,0.008828853662857222,0.08620153369938519,0.014447327202753789
LAMA4,-0.061354670410054095,0.04238155563313236,-0.018344843974823253,0.020374642821169877,0.06497742681459819,0.03184888680067714,0.14753673679318016,0.02657046934221134
DLL4,-0.07306017095723791,0.04126521910455456,-0.006722951187778687,0.0013061502114060676,0.05190607987745079,0.0010147011464473406,0.17465392359187748,0.10512644030815049
SEMA3A,0.00809304870443272,-0.004241973274045796,0.0856999870504102,0.0344968895082984,0.021491892055342347,0.037419162257295864,-0.009169560473770079,0.04397084452798575
RLN2,,-0.01876532548352732,,-0.01752252586066181,,0.08483232847468333,0.08821396266087107,-0.022301407696848498
C5,0.02432822864600812,0.03925774839710687,0.022586276777908674,-0.031751060895206344,0.04040430786924811,0.013883599413376841,0.03227117133126061,0.021561760115952955
COMP,,,,,,,0.01050721843417528,
EDN2,-0.02208556813168261,0.03703593399111523,,,,,,
C1QA,0.003090331548710139,0.00487342458332535,0.00875762857179882,0.053260020946343335,-0.00539207483367136,0.0022792980025697807,-0.03200897998062977,0.09334454178961016
UTS2B,0.09339922163768448,,,,,,0.02591861778414161,
COL9A3,-0.050655163574536574,0.006708704889519892,0.018395408276792043,-0.04670957028876067,0.03995962282943939,0.08059576027468128,-0.016710937117832263,0.06328764975013558
DLK1,,,0.1256768844698051,,,,,-0.037524955358799156
HGF,-0.031058107302817148,-0.016214320341596058,-0.07622902761669254,-0.011407538167823432,0.0008443813627613141,0.10529428154870982,0.01704649548623377,-0.0507963843179289
P4HB,0.126874537629421,0.019860102140977425,-0.05915613812428351,0.0889772437799356,-0.009532670183079043,0.013369601737010241,0.13954506631839336,0.14244933283418826
ADCYAP1,-0.032383699770318075,-0.0276512387982323,-0.009029671583553604,0.04980306229136201,0.06086291579849332,0.030805529348172503,-0.004773023823959198,-0.033441295767918724
GREM1,-0.007235853053581154,0.05932817149803584,0.10322186598414607,0.0087997123069115,0.0206692150674193,-0.028988744656499987,0.1379367512335352,-0.019122658032446335
EGF,-0.002383750986316925,0.05603487809484894,-0.02094733539204302,-0.02142417781849878,-0.026232697344465327,0.027781283127037065,-0.03666277542680714,0.04625140311274057
VEGFB,0.07546781724836865,0.03444466401104325,0.02512969268244239,-0.04022536340283819,0.00241286359382362,-0.024609355101325926,-0.03479172431017657,0.02843610595016376
FARP2,-0.06234909617649214,0.06741527654625208,-0.0020329489355424266,-0.036912457715664114,0.01862449857815305,0.03311199447169619,0.0782467125195016,0.09715918857406435
IHH,,,,-0.022937330103428893,-0.03199954197434871,0.036269632104750725,,
LAMA2,-0.02443854166976232,0.04115779186490945,0.021999186189092464,0.0863860958818236,0.050929761129963995,-0.0010328308487589876,0.06732940203049878,0.04715559803200032
SERPINC1,,,,,0.11805361114102488,-0.024256490583604594,,
NRG1,0.002032014448044332,0.025584196872434108,-0.02062007880832698,0.02725385536847139,-0.008690684009923184,0.012548612148614515,0.015091617237557529,0.05202663645313718
