,MGH258,UKF251,UKF259,UKF260,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CXCL12,-0.022882282145886026,-0.037961618354012135,0.01728106095935855,0.041233772134727745,-0.04300933837703499,-0.04955119961998989,0.0016725518142126014,-0.01747801218222883,-0.0225003692980958,-0.05487655250193587,-0.0010535179513175969,0.019560624144339813,0.021302069247606078,-0.036219646656585294,0.017857083623233704,-0.05931468611358859
GNRH1,-0.007319283991500548,0.08250609661140133,0.028983823731223005,-0.0038391456829377016,0.074600151411252,-0.020976546579503836,-0.0218647805625167,-0.03269524686946619,-0.025724612520116714,0.04108696157083419,-0.007995395972878969,-0.02987895018581384,-0.034028176216417454,-0.020870386166706695,0.02832919178153784,0.05163163954475311
FGF8,,,,,,,,,,,,0.031404609554028795,-0.0013174068662281941,,,
RIMS1,-0.02106711007743045,-0.011026552626663943,0.04225675464707665,-0.03654855310455902,-0.03433544080090269,0.006762791505642054,-0.08958584017623869,,-0.012246795774834977,0.05460845346448182,0.07261932251996041,-0.033612101246013215,0.029202201272827147,-0.020956405971773045,-0.034912871542894214,-0.025172680403573754
FGF14,0.05360477516395403,0.00436884423259739,-0.0004139853416281579,0.0425594320333323,0.017582325729738273,0.01638198743398424,-0.046852118280131944,,-0.00010712647336214221,-0.044313733680005817,-0.039432576307921165,0.0016615801291974192,0.0057076938288816645,0.06613119470213401,0.011144379092352767,-0.10727004060404624
IGF1,-0.01100061743772508,0.002974389894875088,-0.01666160785766723,0.0852042266901083,-0.006904380390275416,-0.01177996921461605,0.015959888006286282,0.011347636640488311,-0.030594246329493504,-0.01116369595842947,0.023332765943282197,-0.0035586587548189835,0.001937077794504864,-0.013176028912955764,0.011971426840958099,-0.040137001665895226
TNFSF10,0.09989415232800121,-0.038043821441368704,0.014196716899916363,0.0803851650009152,0.08117075878513724,0.004870813666948763,0.04436897550315678,-0.005908177320453358,0.034566662899221876,0.04256288073209658,0.03616592099063091,0.061479564917285706,0.06667141883141829,0.02035465125199391,0.06881429345810436,-0.00557656902824464
GDF5,-0.0164851375323884,,,-0.016994795248742055,0.006559494100169151,-0.015152413840439596,0.04957589707437163,-0.023465301099056386,0.08055604960593338,,-0.009274896428734547,-0.026994527409618597,-0.03248171113606832,0.0327621676172482,0.06489146206632201,-0.05098081915620988
CHAD,,,,0.04001052701333169,,-0.01273342041446374,,,,,,-0.004230625650217942,0.008372510275995247,-0.023204886411885457,,
RGMA,-0.027240972933467576,0.009394213475925107,-0.04450466954922672,0.07235007368656969,0.07386603955110936,-0.002695357455719021,0.0038667598140943397,0.027117241369279257,6.194577845003713e-05,-0.0685804070335164,0.10136852100654939,0.03576680102875949,-0.01674088622948001,0.04060976160324602,0.08323423711390852,0.03425963141410741
CLEC3A,,,,,,-0.010040966415477163,,,,,,,,,,
WNT16,0.04819273857664367,0.09449443275513728,-0.009124134051999234,-0.0192590650131341,0.09547785863116347,0.022867927299747164,-0.029519239940955892,0.038623166839300484,,,,,,-0.01916970725330121,0.14047269854986152,-0.028117715525424407
CX3CL1,0.1074873551813472,0.002065225870541625,-0.007028500638488084,0.033244230239242396,0.02811184075564473,-0.0191554841186726,-0.040208011048713084,0.0017551962693478772,0.0055532869465882454,-0.08675165232198895,0.09614114185765261,0.08685421728984345,0.010446752253895839,0.10391345512137488,0.08097739851066402,-0.04568930827764281
FGF1,0.03684418188910911,-0.01610354533774954,-0.01940894196887501,0.04616654493589813,0.014377286789103478,0.025228689265802788,0.06697722042954277,0.0783604077365948,-0.014680697057552186,-0.01752006162758821,-0.0458371644764286,-0.004910824699409305,0.0188896970735393,-0.0072287196984338695,0.01103741779578464,-0.01811554119326658
ALOX5AP,0.026375633213973695,0.06456878688084818,-0.018208029415096007,-0.052639546179024034,0.04526553215205315,-0.030189345029371196,0.09547640739341275,0.013715646884965356,0.01905186073119705,-0.0123950817891498,-0.0013555076958540035,0.04382248229414726,0.016168278475683476,-0.031469718779840644,-0.013427508895679495,0.06067083106447369
IL1RN,-0.014670728522091106,-0.013615030724792145,0.043017604686238234,-0.04454938831593975,0.09348974885876016,,0.10389195278783367,-0.027217521028037556,-0.015063395300728004,-0.03542254830840031,0.16429865266051621,-0.003921814532109942,0.005330790633426727,,-0.0033449161618607287,0.05349344730778599
PCSK9,,,,,,,,0.0909109593828775,,,,-0.01706520488419012,0.08730681847655375,,,
NPW,,,0.03520866872987212,0.006643684707779641,,,,-0.018007115466272382,-0.0167773427034121,0.028256533532412052,0.10688033735425968,-0.00402101573648812,0.008300184629584274,0.07074807239034965,0.0659434610845309,-0.02270192108036924
CXCL9,0.024137459510431458,-0.019053434755037423,-0.011348681614054555,0.019247059211801563,0.028091313115819687,0.05899389974068555,0.11794149130236463,-0.007038772115048839,,0.012700312070384953,0.08724158549366275,,,-0.005238275038980371,-0.043873370975276604,-0.01060719213661943
ANGPTL4,0.041752558055640716,-0.017153445010835374,0.03911543270911172,-0.025390514707791422,-0.03944834187210769,-0.023727909054185512,0.027571306008625722,-0.00424869858987545,0.022941106999293522,0.02982971689645319,0.05580867934115501,0.013063976333615846,-0.02124749406747336,-0.0171400980198274,0.020987202295708732,0.05403818124239043
CCL11,,,,,,,,-0.018157516933150212,,,,,,,,
UCN2,,,-0.014624136109617086,,-0.014928225720381562,,,-0.009641525527160277,,,,-0.029507552441529184,-0.028017892285910388,,,
OBP2A,,,,,,,,-0.01452450898561462,,,,,,,0.07211790527620326,
COL4A3,,-0.018096779423606043,-0.003346390047526062,0.007176335743788129,,-0.021798953364096776,,,-0.018996776758052104,,,,-0.012763382717329057,-0.03601127983406862,-0.02941801724780826,0.00023576013277666865
NRG3,-0.02662743379324056,-0.005116715624447047,0.027763783422567228,0.01813178729520053,-0.0026151848713711944,0.029118717853158782,-0.06729870016893663,,-0.01367948474120627,-0.022992594509407,-0.019768130791241446,-0.003652773294486795,0.01868438846073045,0.01615640577253086,-0.019515006453208847,-0.0001579589579771925
IL23A,,-0.01604198354352106,-0.023008067137457965,0.05041047407367661,0.023244913303799547,,,,-0.008832230733485236,-0.04939677453793731,,-0.017065198931131485,-0.020714565394335253,,0.08728832976650702,0.1986135243013765
COLQ,0.010289502640593,0.02714226873336891,0.03134086919239096,0.10432890674233963,0.035847318473264736,-0.051464812113739655,0.04288919413606964,-0.04580028157010145,-0.00971724258696301,0.010970114456073238,0.020930366412705275,0.00276771120586984,0.08131762627780068,-0.026491000017819035,0.033991037999697125,-0.015408249938168013
SCGB1A1,,-0.012203961883628234,,,,,,,,,,,-0.020283897630583938,,,
TNFSF12,-0.0687856404202999,0.035183312740976906,-0.029735517321124512,-0.01646257934912752,0.023606237323982156,-0.015148392253332513,0.047655296322637423,-0.03839792407226702,-0.03043408993500577,-0.09983429309577459,0.0046842161181336675,-0.004714265410046996,0.019395899376584542,0.08499675324581264,0.025706307260646825,-0.05042388393043507
DKK2,,0.07589757953198292,-0.01483973440703951,0.0125131327880889,-0.026586250982629078,-0.01042647134210871,-0.035245213529870895,0.05480978682228381,,,-0.027482282141784123,-0.020144282533146707,,,0.021203572869932536,-0.03138859934709416
FYN,0.007757923158291484,-0.01068198039351571,-0.0779865441645196,-0.030598114484069933,0.03216920283901632,0.03998289058415516,0.04268324480797246,-0.025101497584020478,0.06719325277650177,0.07679975219077138,0.06446757280854253,0.0019123318294678134,-0.013893499592204546,0.007594166315839883,0.016757194580566764,-0.002448590463924235
ACE,0.08854027681456741,-0.01639155707684032,0.011267797000602802,-0.013799903102937909,0.052060570794860275,-0.015810709335624465,-0.013330676500952487,0.019265464456004907,0.008836820244623,0.0010199407063035194,0.033331955522874046,-0.04685150885464681,0.050113607279074525,0.11331818151057244,0.02087253040320781,-0.05596098231801036
IL18,-0.0026692530468535617,-0.06727127533271791,-0.021640989556563472,-0.022202419566078397,0.05471758882498317,0.04555896481699229,0.10175618947092417,0.04693673095087504,-0.03229998752554267,-0.033957961678613424,0.012445796208479097,-0.023663983124998254,0.08255996636576281,-0.012038140657347334,-0.012538616659363556,-0.05092035678502015
PPBP,,,,0.017380714588306166,,,,-0.013573739182384775,,,,-0.020894694956445553,-0.019093330663500635,0.10169863332867858,,-0.020752731195571934
CCL27,-0.016698953772081575,,0.01707973928976711,0.04179212058048289,-0.0054821907047460745,-0.010740765600047678,0.06557905610158389,,-0.031381380839072444,-0.02743840640078227,-0.04946119156202493,0.02284566804422207,0.08594028831498514,0.04905360250090715,0.03248247161726208,-0.03840326081654713
SERPING1,0.022266713879614063,0.012236498441739537,-0.004659350087378899,0.015546637541100776,0.09917285985235222,0.023913834042968617,0.08634513251959687,-0.014045601797805776,-0.042402188924144095,-0.020376562980314077,0.03472998463963913,-0.037672928054084356,0.05570099128102137,0.04148669574474666,-0.029818692554826907,0.035074215809411245
AZGP1,-0.01870650026451037,0.02141168467802327,0.07017848260198556,-0.055127142829344944,0.011204765686684414,0.0069475818583948365,-0.004898687807620983,,-0.04049628569447861,,-0.07590535888997513,0.003322589319578875,0.04136573569329597,0.12530011925605927,0.02859577333099026,-0.008000577575198528
INHA,-0.0029459743380889167,-0.0013249199964532124,-0.04291213202023119,0.10778184682286518,0.00880087216608298,-0.016548250128385518,-0.03330581942628123,0.005689133082652345,0.033894915412957714,0.031152410228830345,-0.04024436384044093,-0.007951948970391476,0.051451550612789256,-0.02140934281802384,-0.03538948872034509,-0.01846590838812646
SEMA3G,0.028400976780026295,-0.020140947151842243,0.04836929364394625,0.020639991262908573,-0.014191987386558594,-0.020211894595814277,-0.007328817538527687,0.13598069571563615,-0.021436680239390223,-0.01080372460339603,-0.020591616382505593,,,0.005061311992141354,-0.04491622062283855,-0.03788837801074854
COL6A1,0.024021884980664668,0.04309467500760453,0.029556408343196654,-0.05428404100398541,0.08097374622480827,-0.029822654307407645,0.04694903370653276,0.024260801411351434,0.02588540896367915,-0.01290776215155472,0.08058850446775906,0.01478817186512768,0.05273912893384613,0.07686766133439862,-0.000230417512113474,-0.008575732381541452
FGF17,,-0.013383553390542827,0.018035165627148717,0.05868317967119672,0.013981305158317425,-0.02097654328917013,0.033370248832929994,-0.01541998508738594,0.01503497963838368,,,0.003894011895566403,0.009094793910366545,,0.00647821663359718,-0.015435705342204198
TNFSF8,-0.018130084490419966,-0.011846407231825286,0.05872655057104798,-0.020152398155304375,0.28249418907046603,,,,,,,0.014842943113216218,-0.017668265519082953,-0.019169714705904638,-0.040350791766679626,-0.023369263301834007
FGF20,-0.024139432684663748,0.020486487642445202,0.004750684086853581,0.04902513835812257,0.030603483016468397,-0.008511539266645335,0.12153232709784352,,-0.018340539132728543,-0.037598709760562794,-0.02704033014476411,-0.0246542276770168,0.0617047828260239,-0.050801173220524964,0.02573587110128332,-0.017299398428613725
ICAM3,0.05546145107606397,-0.024858064381919513,-0.023529873738620807,-0.04332482783709833,0.056639467046113307,-0.02056120979783415,0.014126986217276084,0.041002995774443815,-0.003185019593041537,0.005471582808141006,0.011922163877245137,-0.020205311245256895,0.07942501053537042,0.03907747347304499,-0.004886847533740832,0.0033823746087042555
LAMA4,0.02569228402510939,-0.043449834961635445,0.0021876407329165376,-0.02987539326867668,0.06465132452953627,-0.033687223529962625,0.11974227308769289,0.05197492384857989,0.050160849340778996,-0.07448773707208246,-0.030311032199876704,-0.04751096106446658,0.03511727337705104,0.041910676581272864,0.01705662683663162,-0.06331478190261963
INHBE,,,,,,,,-0.01785555598575682,,,,,,,,
DLL4,0.01847814331675271,-0.029062771990238306,0.006410119884588132,0.041704763393567226,0.018225387258186048,0.060411885353265735,-0.027463941885516516,0.0020733853035137394,0.02782443892568574,0.05184115547553564,0.05090850653832257,0.03877278062153318,0.06494918979110342,0.03414444780873005,0.054355854195228356,-0.00636425150546315
SEMA3A,5.064543649870269e-05,-0.007523042183725921,0.022384302902401253,-0.032168176619455195,0.002192374986251731,-0.03827045454510845,-0.06924367462773483,0.01639309519631892,-0.02984190513649343,,,0.014901728029787557,0.01946889309018686,-0.0027501333908695864,-0.008536955113385527,-0.0410194154201795
RLN2,,-0.012722255570496317,0.041662439096544615,0.019504341041742514,0.1091631174124563,-0.011846595821955507,-0.0254929613761828,,0.008609309193233043,,,-0.01567785202314534,,-0.03191885783304537,-0.01999596118132648,-0.020323484883564214
C5,0.010765045587695638,-0.016866731106459105,-0.028136602022510372,-0.011929385663282997,0.057623583180180384,-0.010524057447013896,0.06055262708116,0.012090493040592575,0.0015224827183336384,0.04052545085720488,0.008035148766238898,-0.024816057193122135,-0.010819644035361335,-0.004828994243851194,0.07021571466905391,-0.02390227926866422
COMP,,,,,,,,-0.021091719170990973,,,,,,-0.022956247387568122,0.04490727135673193,
EDN2,,,,0.02933689020310463,-0.01925434592358056,,,-0.01415144490509747,0.018131103470448974,,,,,,,
C1QA,-0.01892701473930757,-0.0119898015317223,-0.04043245916619032,0.0010731362040024691,0.10266178632603308,-0.012314788798205066,0.07648766696128928,0.03510643859474246,0.03098148966781712,0.012810670309187613,-0.02398729628736693,-0.03038930938691833,0.08822414238275277,0.1012197850793938,-0.046190114512608946,0.004819460726828794
UTS2B,-0.015374688088918809,-0.01447188455309654,-0.018826719629514252,-0.02210343898489025,,0.01840714222748235,,,,-0.05210909177436204,,,,,-0.021305657148425968,
COL9A3,0.004312225499389506,-0.030136396380354005,0.007228285569431164,-0.0005069628830223205,0.04423301915221378,0.02622926864972368,0.04746652037208381,-0.026288551985447606,-0.025992656260224917,-0.04774190593037522,-0.021306176770062954,0.042895489287564675,0.03537990644857495,-0.07352675488078947,0.06143213704522251,-0.07369393354058058
DLK1,,,-0.03133501094702488,0.021665568022161272,,,,-0.00543930590248356,,,,,,,,-0.0200665212449441
HGF,-0.026788402034212445,0.06584592891862694,0.05454678451497284,0.021055147051417342,-0.05532554309787492,0.08582656049432524,0.0857288366012778,-0.02239164752258973,-0.022008104290495805,-0.0036073994303029645,0.020373633761474566,0.06766807149767695,0.004354933840948783,0.13462354040533592,0.09090592507082695,-0.03298632907484187
GIP,,,,,,,,0.02185996877557329,,,,,,,,
P4HB,0.025907427071361573,0.03587461339900961,0.03608650072674499,0.004592406360525757,0.04568614069552433,0.0178026384751205,0.04249056997958165,-0.01277127075376689,0.0001849498406777647,-0.04249476486920439,0.017092765225463137,0.025887507696014986,-0.007589082422850181,0.07896034244651381,0.000782877817969299,0.11547525978584657
ADCYAP1,-0.01691023918795281,0.000555346080307317,-0.038013164715322255,0.0540632740382571,-0.043855250312098644,-0.020554779620525918,-0.04066769448319115,,-0.021291660497768636,-0.05947062498909694,-0.030412039811852743,0.04970351086368284,0.047599442193024526,0.01438869874225656,0.02274403509487792,0.03965504004489926
GREM1,-0.003749786660877781,-0.0161770151891386,-0.016272188053757925,0.0003432960097150656,-0.043264190952506484,-0.012195832791545565,0.04648342312440759,-0.011371224909745039,-0.007088432685708834,-0.0723133368462812,-0.06252853240064611,-0.016137697777346704,0.040210270852192725,-0.0067684955215937615,-0.002817670436077617,0.008355213153434021
EGF,-0.04884987711442833,0.12340952747416957,-0.041076735042646924,-0.04107147225304749,0.08462415659695005,-0.01869378519748483,-0.028301412490756458,0.003002710349353861,-0.026299581508250795,-0.05488319127323384,0.07492802888849479,-0.019168759813905645,-0.015399748895128566,-0.041920552562502815,-0.002643942230271495,-0.017799089577917995
VEGFB,0.0333611689809198,-0.003870603417254826,0.051533161924525145,-0.0317027279846325,-0.003166022362433812,-0.03736652913936051,0.05593453028607525,-0.0010308880076589754,-0.034743541304519045,0.10965050634734469,-0.030824738810137205,-0.030899477574370716,0.03291482728618118,-0.033467467218761884,-0.004035981784742563,0.10310888666184194
FARP2,-0.0035856885168718236,0.008656650479649782,0.007466210174568768,-0.006407929453930733,0.07549417885840753,0.02735318661651075,0.010551777704868407,0.035677312305967906,0.04819497432161563,-0.0028297664980793426,-0.022387120265283812,-0.001460997270807498,-0.023339283535236836,-0.00317105537274114,0.036447549705319895,0.016054796736915202
BMP3,,,,,,-0.008540733127692822,-0.02160343438693415,,,,,,,,,
IHH,,,,,,-0.03415194770578343,,,,,,0.0004120601078411776,-0.018785140723169533,,,
LAMA2,0.06187182427792836,-0.013723800840508461,0.0064704590443728505,0.028651855334808476,0.022491793412342975,-0.029283859206700194,-0.0037437376656740107,0.020985569179604868,0.01631771252981976,0.002132362045004589,0.06986830786751094,0.043807329477267794,0.05346667212619584,0.02875501596182557,-0.009542292371605154,0.06121301573016056
SERPINC1,,,,,,,,,,,,,0.1197466826416822,,,
NRG1,,-0.03281796672349338,0.0027204230757326827,-0.02176915462494699,-0.017986574850245494,-0.03204626757744743,-0.050091685498430634,0.05127488449180156,0.041664575265839256,0.12690507959547395,0.052985549334212505,0.020871919638960346,-0.033261487901962046,,0.011096855583867696,-0.02325861975628022
SPINK1,,,0.011920148841262534,-0.015003996561826124,,,,-0.02405620572538952,-0.014449440845700266,,-0.029189077482595867,0.06182922375624779,-0.02280816249248399,,-0.027873555011594962,0.11311954979491091
EFEMP2,0.0002666345906671211,-0.02382098447832058,-0.05100385151218772,-0.026578131115908427,0.045512519563299034,-0.05524793708691074,0.049763006928776124,-0.05497022220726591,-0.05312474781846893,0.010803234567507638,0.003993375009296321,-0.02632650122827027,-0.007476186468747067,0.03490468651400543,0.021346126490160298,-0.018762283490887023
SELPLG,-0.001770700557311789,0.015315447761310785,-0.0500272023402886,-0.007760740426823113,-0.007197705617702854,-0.03894855738245017,0.012706033087869799,-0.00617163512035094,-0.03723298856802021,-0.06283182792215385,0.03561354991867425,0.00751942481101142,0.06531790095202769,-0.00041243454373239487,-0.03263208591320464,-0.013488038770481655
GDF6,,,-0.006825785891373808,,0.06615108633010816,,,,,,,0.04669383748585721,0.08331000975627699,,,
HLA-E,0.054639591062103074,-0.003698934253816585,-0.0638190127267276,-0.03217261264664674,0.04219499392293761,-0.041124448173438494,0.06469549712484905,-0.07384227616978999,-0.029987274714354396,-0.060219945910479335,-0.037263291714943164,-0.0593756334803464,-0.017463547211550037,0.11302783608284603,-0.033148351267130796,0.06287254696762956
PTN,0.08779101628131443,-0.026560735019401083,-0.019127963162051998,0.023982980943368933,0.07246766973458557,-0.04483377078113083,0.0033758714636610452,0.005821192530069607,-0.009812845243327595,-0.10762931105872148,0.04844844595706741,0.0837543727074467,0.07781030430754976,0.09368589624195703,0.07944144457548785,-0.08088347261428983
CD274,0.04304898365260139,0.07331127357014496,0.00884749158404937,-0.009179087761660364,0.007127235866405728,-0.014466526345523116,-0.0360992785743894,0.035484126707886914,-0.023780040480856808,-0.04781154443762143,-0.05156309297256136,0.0031392631962647703,0.050052321038167626,0.11012254707320397,0.006939978382724957,0.09089324709668882
FGF10,,,,,,-0.013625875863448232,,,,,,,,,,
CD14,0.026507155939112875,-0.0057181140724211375,-0.041619607605727145,0.006320590747796951,0.09135980874257271,-0.043163192111247084,0.047685070008534274,0.019527150609090396,-0.01360948532059682,-0.09314761385161023,0.042560897241586654,-3.54333271768185e-07,0.09275858725007632,0.03719710878047994,-0.07517232794730341,0.0328622777187105
SFTPD,,-0.020187699351313645,,0.07484518399407086,,-0.023163342430573407,,,-0.024431118826557637,-0.07836569674821209,0.02545529216840943,-0.03206919030094568,0.053434609465826656,-0.04161744622425925,0.012761135891490012,-0.0032164112194573804
SLIT1,0.0635168606888178,0.0734627103285051,-0.014106112294335206,-0.0071707200185675175,0.06170057554481838,-0.015195089386243766,-0.07038685297016861,-0.01675969211895857,-0.008374149315539751,-0.04242924447816733,0.06218713466690501,0.00819870220621175,0.009747022745482581,0.053150822823386054,-0.02226454481015331,-0.032615084829843474
CNTF,-0.01983057748796386,,0.025368419112843897,0.01685278210432396,-0.018928956151365875,-0.012195831737488508,-0.003184428304919758,,-0.016777342781198783,,,,,-0.019751770024627576,,
BST1,0.04221634851419663,-0.039023111857023285,-0.033675945839082684,0.05342838847548112,0.046673587917446045,-0.02290794026855711,0.08747150090942056,-0.030875303699228376,0.005191856556984496,-0.027910641616821833,0.03576329070135461,0.0005692080970644653,0.08274532299112491,-0.05767293083169074,0.039631940095484666,-0.041647032985711374
AGTRAP,-0.08811950471640835,0.057012957194616416,0.009425470743126031,0.03292810859581699,0.0780768447673138,0.05603539461796294,0.010162890355017063,-0.042001021953009816,0.011647429645569219,0.015028048184138859,0.06353201181503028,0.02132654418714797,0.011987502696753837,0.02975261502206457,0.011864698120492317,0.07817923038883223
LAMC1,0.07619075491648104,-0.050571483807177776,0.030143018818612657,0.045339113337842026,0.07138203805877673,0.05210623188184417,-0.017789096390525727,0.022107586523727768,0.016015722827714043,-0.1235560584163524,0.004351240000445062,0.005859946096693211,0.051335661654207304,0.037124523381362864,-0.0009052479175778786,0.005322419171909784
COL6A3,-0.03256824771013515,-0.018582454714655052,0.06050812943066843,0.018442321399841883,0.007950664075754899,-0.023805734460434547,0.0012020630979311191,0.04493083491170689,0.0289885679299763,0.08708602428531793,-0.0007626078882718724,-0.013750536178907103,0.07999575262065152,-0.010562406326160328,-0.036358267336855515,-0.003493258183709895
FN1,0.08838287018198572,-0.04169426348811786,-0.010865036349882107,-0.09612956998153897,0.07214763763090186,0.006548480091690247,-0.03702273919882668,0.009192136896664975,0.02555816477246517,0.04567079394075257,0.05265472597610094,0.012156789911852876,-0.018909320977961122,0.09717684550907583,-0.011537648571140813,0.06218894083270336
MIF,-0.015898024177901208,0.03345562831401308,0.02194873806010863,0.02167308776612811,-0.0036993877199866885,0.00024830664045689954,0.042396411298793284,0.017521510046628094,-0.03142302449035341,0.11562630060142982,0.07867053993065806,0.047197918250192546,-0.022521892758212772,-0.09257932862109676,0.025565634643645613,0.08612395342225278
JAG1,-0.0033972475228094654,-0.02212293976344561,0.06488586581011639,0.03961041795851595,0.07352034726804894,-0.02173352574665206,0.009813195645324043,0.03645216894528898,0.0038444549588564345,-0.048056249750980204,9.51707296609474e-05,0.021992152528454417,-0.011444789217380054,-0.015426419125302218,0.0260673717784825,0.028188516799545926
NID2,0.0327182248742182,0.038401505222639,-0.04344886082262269,-8.33389744171368e-05,0.07986580262533033,0.030926694556386643,0.06868641487140062,-0.011635685673965305,-0.01001183228610063,-0.016897434564210136,0.030886223187826,-0.02354944916557596,0.09209479683375531,0.09453558706007575,-0.009775226630485618,-0.03546833325743407
EFNB1,0.036273957584158974,-0.007146669968970122,-0.01171884034920036,-0.015803627589798797,0.07181436670354903,0.011149207097394077,0.014632090152201602,0.006378265682729986,0.018048441607993262,0.042321779214792986,-7.099406069361974e-05,0.06688933525136477,-0.0003042247858161339,0.07823822410322624,0.023439949427536827,-0.039627938954902284
COL4A2,0.04621914735709351,0.029157132922963545,-0.0240597932558348,-0.01496882726403842,0.08225568097201223,-0.03627806051095786,0.014685106222618255,0.02052013467104473,-0.03440768488309064,-0.0031451894175963486,0.05229610592713876,-0.024802282696554045,0.08502903012989335,0.1048426962312735,-0.0005631582766315288,-0.0002983917892630958
SPP1,-0.049929233180623915,0.017635178559466454,0.07474939927306411,-0.007676970945707317,0.11250585994812021,-0.018043832092951437,0.14878233000388952,0.021964211319192017,0.013785201558346134,-0.001645572633020352,-0.05932809960456906,0.008366983733927587,0.012521333293578412,0.0032671847513939204,-0.028266088005538842,0.059050731274460304
PODXL2,-0.013617010373956387,-0.02898068379196563,-0.0004302087830835492,0.00016140724905756618,-0.025345467597722514,-0.006303547035117749,0.0045907435964493825,-0.012765030503619962,-0.05076583600273314,-0.07392951937845299,0.07211349375585872,0.014510078125898293,-0.015512868600617336,0.06681803089850488,0.06469843206373582,-0.039139274683323684
IFNE,,,,,,-0.0136258748003093,,,,,,,,,,
FGF9,0.03423995700934111,-0.009191345052490368,-0.02462906275444263,0.02262587916689282,-0.004199425021024288,-0.016254852699438802,-0.06839144013394073,,0.012482132068367537,,,0.004562420870789892,0.031362916611378855,,0.015523155595029309,-0.04695071779306555
ITIH2,0.11126765810022697,,-0.019826456003495977,0.017843187110200272,-0.018431044022517398,-0.04346998398097198,0.004014607065642124,,0.035779242762819005,-0.0020826916592725,-0.048655570280348774,0.03584803932224121,0.004038791221729997,-0.009406521091368907,-0.009946146400223147,0.05090922233078045
ADAM10,-0.017871465162170103,-0.001076247945736042,0.024898643301159845,0.015891221464113644,0.030395848029051944,-0.0059612510640443366,0.08104711337515504,-0.008923192524273088,-0.017925277328410795,-0.0071579819895190655,0.041900041783713364,0.043965041860481426,-0.030173693652095865,-0.02880685017986582,0.0449109876129131,-0.05048201562889004
CFH,0.08518655635335239,0.02752259378373642,-0.03876512984540484,0.058406646312237416,0.04752733087600195,-0.0011305196493971706,-0.009722293849743914,-0.08345115511849929,-0.032897161971501214,0.0712991167557742,0.06067917835259594,-0.039453339645951116,0.0667080434480226,0.11938323448962078,0.005972446617238702,0.022806780179315915
COL4A5,-0.03965191667398777,0.0020568983162168298,-0.051252291348953226,0.057539008111833934,0.00298559497192249,-0.031398196696750195,0.09880746476034218,-0.03877021689653618,0.06782743989636408,-0.025521455083722215,0.07912971348980209,0.08461618615450182,0.034569931979554276,0.0036387193059785154,0.06086701732096145,-0.023467530483277675
LTBP3,-0.04229147192514918,0.03892813213030074,0.02190326125322941,-0.10103210870239263,0.02395707964217172,0.012263353181909683,0.007192190737334897,0.03280755881166279,0.005645638941637301,0.052334029535619185,-0.0015834009237801043,-0.023144877151828617,0.004825155651841936,0.09196664780253169,-0.049158824687564454,0.06039401983338937
GNB3,0.0619002488436859,0.017691312870040343,-0.007695530327459818,0.03968660801539315,0.033172732408057314,-0.018036040114832702,-0.050493860790138456,-0.0003698214435693158,0.0036829391518322673,0.10571694209432062,-0.00044090990330360234,-0.012355233930135403,0.010467696686280685,-0.03374782959850481,0.09623379211055877,0.01643101231473484
COL6A2,0.09611272550737264,0.047190797115079,-0.005668201989599134,0.0192653952413513,0.07343600397127525,-0.019400560294668235,0.010592823807021192,0.02297845609272307,0.04116193845169935,0.06292702799212496,0.06259999693207488,0.014876396741233037,0.058784212137532266,0.026143414982098646,-0.018794944703095215,-0.022162213109727262
PLG,,,,,,,,,-0.011876317169602234,,,,,,,
GDF9,0.003936817083675221,-0.020460581062680415,0.04770055517015133,-0.011906135679733415,-0.027711891582137906,0.012154201413192603,,-0.019743241561715127,-0.01660622672982272,-0.03221245564292413,0.07639038188458185,-0.0035506166218200186,-0.024693276134523812,-0.01173359790577932,0.010053677256405056,-0.03212750067521099
NCAM1,-0.0012905118509757953,-0.028130169682310236,-0.046454404797877887,0.05914562642784191,-0.041951486028915845,-0.004114595913768705,0.04886767161663953,-0.03477447666916847,0.0419860716577838,-0.03335313437879867,0.019979604726654696,0.06761833207993617,-0.04985505211566328,-0.07688807204581144,0.03354378278870079,-0.08652612173966706
APOC2,-0.04929229914679064,0.05029932418662658,0.03262077918848851,-0.018612864727413237,-0.010931078517566615,0.022212118418164912,0.10804460786344476,-0.013708936151180498,0.009373499354176418,0.013815951751818576,-0.08147960337083368,-0.034816523329220576,-0.0026622793578394517,0.020374192327401872,-0.015488737043633401,-0.0305123147439462
BST2,0.07800093103826791,-0.009977373384260363,0.05421223780814917,0.00785533123134956,0.0620016819665634,-0.04713172361861072,0.0752992557886096,0.025416832605972866,0.014556703845742432,-0.06199914172067008,0.042133632074802696,0.03873088501284264,0.03138788356718241,0.04655885459842858,-0.02810304991884887,0.0013901572119389535
COL5A1,0.010293913353596203,-0.028899320426127292,0.04031236803977965,0.0012718048764563548,0.04922262118310696,0.0035514724852176395,0.00450206918752785,-0.0015032944135026129,-0.008364246535088528,0.01090398586631237,0.10615538319070518,-0.0033704617123003437,0.0255144308751289,0.13357699713924223,-0.027222228476398873,0.043494901989382176
