,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FGF22,0.037327817777163735,-0.006993019393908798,0.08691222653330598,,,0.06845294709940712,0.022989352941163128,-0.028934724080445784,,0.03665878090783602,0.050203990491698075,0.05500359709942243,,,0.0001865680451422065,0.07067863576373709,-0.013721612803003921,0.024036293684981083,0.002976645436489766,0.06171075431029209,0.04442138931029617,-0.04424121415551915
SHANK1,,-0.0072872821632950025,-0.029031005516322983,,-0.00695392145996015,,0.09703326301129249,0.019984967007027718,0.043374931764430885,0.06532317156420149,-0.02768678491916175,-0.005524014608125296,,,0.1326579305198619,0.0014026553425610414,,0.06801347340472251,,0.01168243269347996,-0.01560659715023407,
NPVF,,,,,,,,,,,,,,,0.019351371968449476,0.01966352629282667,,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,-0.012319879172569957,0.06959142173329613,
TGFB1,-0.018995261564421113,-0.048910739438597126,0.012189044325301887,0.010030823098530211,-0.031808823694907666,-0.023845413533359755,,0.020226411225534615,0.05549405536820076,0.012632518087395394,-0.07043746871210375,-0.03180960488240835,0.05407688749040757,0.08348943148999916,0.048556950430757195,-0.040542624349377526,0.07271061749644213,-0.11706332248933982,-0.05149698947986133,0.043963994818234944,0.05776203391261964,-0.08942329972755285
MSTN,0.19912951084381608,0.02644719984145561,-0.005572863433114681,,0.06329087997371032,0.05119019668038047,-0.0027364744646824657,-0.0837216337588448,-0.0022126475809297248,-0.0015020357197431677,,-0.08403079183134964,-0.03926315330985272,0.048701694470061146,0.03414998777235541,0.04796746946497464,0.044707967203016605,0.0718533086723918,,-0.009073370519070303,-0.0035403091583433234,0.03687933052017152
WNT4,0.02324358014306507,-0.0335210419145143,-0.034008984518492,-0.058288942863355335,,0.03535876808131506,-0.07499947285244271,0.03069087923222411,0.016921672323452194,-0.013388261873697942,-0.009026041367524645,-0.012767012128691642,,,0.19684753539483582,0.1288667793549567,0.023411390933871713,0.052930394574080636,,0.022535785308860218,0.035387325103900476,0.07653233749239692
TNFSF4,-0.008873785087552936,-0.00015673780111556682,0.0061439840021108305,-0.015375514874887447,0.022206659950384865,-0.02280489976037669,0.0186752904282288,0.016705432875756383,0.05885091370881953,-0.03741423308419104,0.0011628032308930133,-0.022047576648827286,0.014090275016177144,0.013371694052332274,0.13880922900344153,0.0848339531702717,-0.0005542885538634221,-0.015157741340892037,,0.049209307683390775,-0.01099966205675524,-0.011505320561049668
NTN1,-0.10340639253024025,0.04426620556124974,-0.009892863009575143,0.04905816292632256,0.08078756307573663,-0.025745288640266987,0.018474746946901696,-0.13677181100234984,-0.07889267115984665,0.009351024394938139,-0.021777095314907062,0.008593911956730826,-0.06707496235677751,0.10966216169104373,0.1010381506483004,0.0503426092386908,0.07791233824891004,0.012651248843119798,-0.09413176279764603,0.13951184494383456,-0.08534050487096959,-0.006728097864110973
CXCL12,0.0956057563710465,-0.04067471621602394,0.007339041202552208,0.05398704817303234,0.08996404259963237,0.0509231663604175,0.054481361891981536,0.004554175087591768,0.025698639130743803,0.016099077781131902,-0.12289183830030774,0.02260482827953475,0.05161673399539193,-0.046876982339962216,0.031709891589308176,0.011628257579584583,-0.01237459191529674,-0.026247457209554955,0.030889558792155804,0.014478305328496704,0.058739450650215304,0.05382452860802736
GNRH1,0.038575493947778455,0.04371001097946489,-0.002207473959615814,0.03983154490079489,0.037244528483274836,0.001230352435963416,0.030840509937026608,-0.039422823194093924,0.004270314346106417,-0.02004215435739804,0.005657535837668773,-0.057940870388940045,0.09868538305385866,0.07894969799651051,-0.009838404495858847,0.06356451808405945,-0.02932126839051663,0.018594655318394788,,0.01973760904942988,0.04048760574105482,
FGF8,,,,,,,-0.026007967889533634,,,,,,,,0.08066184120533951,-0.007160489008365548,,0.030784306989405475,,,,
RIMS1,0.42936581853303485,0.01334324247157765,-0.004596714087542106,0.052791792476170156,0.010797060224515497,-0.0025930173567723772,0.07908791853072206,0.04543176169656664,0.017825859813341737,0.018987683305808665,0.2475476299396973,0.17846819201856798,,0.060954166267753684,0.07400052325189443,0.06770201232448096,0.0015598495210475702,0.09869788269278622,-0.0751139507546953,0.07287309914373256,0.11406765765433355,0.16067985679778254
FGF14,0.16738765536735364,-0.011852416645999488,-0.003794566281103942,0.05867769075447472,0.017275480410902107,0.08127752346345342,0.06971438149445036,-0.00022438158100869098,0.016471777968071245,0.057371043799155835,0.24509426539855297,0.16469519260155738,-0.042336246705286414,0.05725174400426924,0.03849947646057822,0.11110134753157086,-0.013432914366287881,0.023896843959241843,0.1297852738280986,0.05125722603361455,0.020672236103073376,0.17782084546513488
IGF1,0.17416549246199559,-0.014450020088830477,-0.0331872064276774,0.03724427034921565,-0.011577047397345308,-0.020161809155128,0.000727530507021114,0.056300482571442816,0.06386856829874425,0.0444367997834404,-0.06720821834433814,-0.015476749565769339,0.10321974041651197,0.011907087763931613,0.07203481928974644,0.1803347308855135,0.009434528407770502,-0.04903603787990756,-0.04811576681274965,0.055925234831300755,0.0607888936457983,0.009324038825245464
TNFSF10,0.03479601095566734,0.04890275377360627,0.047262178524944784,-0.005239990864396666,0.02243445192051913,0.024961203421702077,0.00804868268700915,-0.08932049490468087,0.026064916332958245,-0.018072887229818254,0.020647686679317243,-0.04834902565764305,-0.11279643821737273,0.05676407917707438,0.04280501098270646,0.08352901725639664,0.057601626146824556,-0.004636399603447807,-0.027224933689075782,0.03062995293600424,0.02351437141617914,0.1372964677388352
GDF5,0.04418576134304684,-0.0031184359004568047,,,,-0.016213855248684402,0.07606506980233328,-0.016234999428159223,,0.02107940635500936,0.0565228670923877,0.06903412470111694,,,0.060497714070245324,0.09526363347516001,0.01554289380517107,0.06362183262758855,,0.08993915939889952,0.10664849779546967,
CHAD,,,,0.024961036920660127,,0.03225891170003332,-0.017436881327810922,,,0.02906434204101543,,,,,0.030318006315573034,0.08158173338681914,-0.0022895583023257705,-0.00808118607148371,-0.05576117266026617,,,-0.05845409141488083
RGMA,-0.14775455423229228,0.028386167664121668,0.0343161186055197,-0.03314406853156689,-0.022014183478365933,0.018651191987794368,-0.06972363303199944,-0.14326845524197546,0.05105919370592975,-0.01794319485429636,-0.07162303524009815,-0.08367608536315166,-0.028322555153911754,-0.014753886237627798,0.08919611977539608,0.13424989122748812,0.08889128141384407,-0.03327596277219467,0.011358628072737166,0.05989325306409077,-0.012824552041265957,-0.05532949331184348
CLEC3A,,,,,,,,,,-0.03263161986943482,,,,,,,,,,,,
WNT16,-0.012821660146646482,0.04743888637730306,-0.026407641236874037,0.00393079356985881,-0.003618138836918472,0.03757118308939986,-0.03061301987627589,-0.054991986024063265,0.018039365870144573,0.021479794183041256,0.1370523699564858,,,,,,-0.026931946867295237,0.015647529676522193,,-0.0066033407306248714,0.06846949555356883,
CX3CL1,0.0003975792526337717,0.009886100338253384,0.027687915105375025,0.03822260138083846,0.007797055293091431,0.07344711727774705,0.019750842556082244,0.029276564145609096,0.040719584275360744,0.050119165130011516,0.22170340867410437,0.04746065221205653,0.056653803513819406,0.10694792235533518,0.06977806039142799,0.05752584263245563,0.08856745362737195,0.029273407720007638,0.07056011764130164,0.09986814657624032,0.04403852105705314,0.04882509763750256
FGF1,0.10312724071470238,-0.049909774451815755,-0.019829255334139782,0.036532167448467774,0.002048085681976261,0.05963087419780158,-0.02769614850312488,-0.1318564823913275,0.1140673372511094,0.01833884272117152,-0.23351689781266596,0.008354957460522026,-0.01233175038403932,0.030441611628413075,0.05617603715416351,0.12708155518479877,-0.04120975974945395,-0.008696420665150913,0.043429869155021776,0.14434944266894578,0.09961142232897299,-0.1227881187638274
ALOX5AP,-0.03372658828900642,-0.027568606728456846,-0.02723618194652741,0.015575468881506712,-0.0345744137999898,-0.06320271757245291,0.013003043165143056,-0.22595418017935245,0.03658482583028239,-0.021851506240119445,-0.326995606931176,-0.03383587186281815,0.048622519640925004,0.07217968609536274,-0.01809289825610438,-0.11529165815391418,-0.05786521299250775,-0.01490604495791694,-0.06121933990577256,-0.03185667116284238,-0.07102496676095717,-0.00861689170531092
IL1RN,-0.03822671061440165,0.007600857959545999,0.000408238852868217,0.020852849524086562,-0.041595195992321275,-0.023846633699158112,-0.02752698862728225,0.01826237683282864,-0.07377805043472593,,-0.07499437705396553,-0.031178734583997534,0.06805416341478387,0.01523554702959746,-0.0544552231503424,-0.07662697718373769,,-0.05005565545301474,-0.056354682795490794,-0.09326908897805088,-0.033439631929445386,
PCSK9,,,,,,,,,,,,,,,0.01911283493592007,0.009888684357092106,,0.029977638967735688,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,0.016194404479219746
NPW,0.24840623243223797,,,-0.011977462130464253,0.005204815004495715,-0.038836723833164395,-0.04035229951786827,,0.01970908196889144,,,0.01602693783890526,0.1312001404263638,0.025656667018461293,0.08141896555292559,-0.03638440071764052,-0.01267394743560009,0.01909943095518377,,0.05163341000704022,0.06086400824570236,0.054866558949263664
CXCL9,0.03187020296020054,0.01702875759858083,0.07626354415871493,,-0.002726753990159847,0.00120868612131278,,-0.037263163337595405,0.07883186268533598,-0.001863916006981904,-0.0516286677373776,,,-0.026105088499458744,,,-0.03528256119506071,,,-0.00023274402109354684,0.047483443604291915,
ANGPTL4,-0.30535410593139134,-0.05359252607900522,0.027945253064728913,-0.12015165271077374,-0.012070692058457011,-0.01603132301133696,-0.017969930244192637,0.0395145202888769,-0.02431014556456264,-0.011259148183335649,-0.03724428663487294,-0.05135138295747238,0.06104573046789682,-0.15526302035318112,-0.02839343130021773,-0.21147693144918145,0.0045813802725540006,-0.16246326179110893,-0.049860761295490934,-0.0705652271421373,-0.12179815484005738,-0.05245002856978798
UCN2,,,,0.00035660306760609595,-0.025411083331449924,,,-0.021332687170226152,-0.007135677080096841,,,,0.12054487737357933,,0.03572723698135063,-0.005338848212972752,,0.06179748255539847,,,,
OBP2A,,,,,,,,,,,,,-0.0711359555057825,,,,,,,0.028743792563248747,,
COL4A3,0.03077225115818615,0.056601120792124135,-0.007739343321600635,0.03982596821315034,0.005369728990359246,0.0522430226740171,,,-0.007998436095912064,0.01613347464985483,,-0.021365659627002005,,,,-0.012470019920872473,0.031190535071704373,0.052795386079694036,,0.013014651794742881,-0.021764414660824023,
NRG3,0.2944320074055831,0.03559058159504103,0.006025565576406244,0.03558331035324283,0.01407361675477034,0.03939778256266633,0.0486111772919154,0.14562748915476867,0.006533855405301406,-0.010724770487677537,0.20682762200067073,0.07426954281205357,,-0.0531757237677271,0.052242377502673035,0.13457128996798293,0.013011977614995883,0.15967921971335503,0.06052037105762464,0.20561368321780182,0.10295625224106689,0.11263369154953819
IL23A,-0.013372491892143552,-0.040709474893465276,-0.026155671148983133,0.01925018755245685,0.019015756231879587,0.0009868583571162703,,0.030029762770392425,,,,-0.04783974461965583,-0.04498787370948201,0.018993656390580923,-0.03129032468781009,-0.004351210376875933,,,,-0.0018752604258161843,-0.010951377598388124,
COLQ,0.01740629568019091,-0.0012450293083610614,-0.05994565771241825,0.037200789191411975,0.02937059474242492,0.03686450113293693,0.08855854386659702,-0.012030849119267556,0.018882727188476254,0.021814129522689175,0.1140806603967837,0.037652749499803656,-0.08133615694333932,-0.02934981681021148,0.09623003209784417,0.13380405361493047,0.031057772525045487,0.07178565215215343,,0.11596875027291263,0.07168231081013121,0.11009596207563878
SCGB1A1,,,0.06193145611265394,,,,,,,,,,,,,0.027427525310673963,,-0.023640535046523355,,,,
TNFSF12,0.004723794288727805,0.028872582036217884,-0.04146928195133983,0.07141699064847389,-0.04707320414233676,-0.05319381166595796,0.06392111908817755,-0.09953056166569883,-0.0018664783278973048,-0.04213776230229783,-0.04426149025216317,0.08601146156212613,0.012219287978597103,-0.029314314772294223,0.03886006309819195,-0.006173845926538061,-0.0011955731075848541,-0.005258461251928308,-0.017099799659064024,0.1110205991688768,-0.013862584278635695,0.02756368542399324
DKK2,0.08176371810009758,-0.02132442946137325,0.08403694740309456,,-0.025785709651996617,6.83835415435909e-05,0.026607713386045898,0.06920279755258224,-0.000861364676215682,0.03377063395423057,0.08728521336548849,,,,0.050415070743313986,,,-0.04785339484859194,-0.02058062954514997,0.024960066820878424,0.046175474820271976,
FYN,-0.011499922621622671,0.07469487050549758,-0.012321972030458218,0.09755351338866951,0.04299314113258456,0.054280314079534764,-0.032288219606527044,-0.11181029575284353,-0.031230816207026484,0.020078776392625834,-0.04333183656406851,-0.019608571599492745,-0.032144657938348274,0.05734050898622169,0.06485137158251844,0.19162836022503368,0.003707251596558384,-0.008988106339753532,-0.022549796904898382,0.11872482437687316,-0.03803855596736494,-0.09698669775879083
ACE,0.05474364950142716,-0.0005269552954219799,-0.03625700100528663,-0.01055530248399972,-0.057087044875287526,0.031073552250725285,0.006853232249291994,-0.06458847530444707,-0.030890150792640438,0.046514943194382305,0.0746121977522453,0.07622662884041109,0.015957198474587268,0.026169503749600014,0.0438347001003145,0.09541215052757276,0.11437960772379308,0.03214518619956764,,0.011376795057491477,0.1109185524382048,0.10603630816757087
IL18,0.08142653207487156,-0.0018992177677928683,0.008293563954347695,0.12158166361119578,0.030476551036965633,0.00559203978305559,-0.019427588186947828,-0.139251541563477,0.09929330308959389,-0.021767570862550975,-0.2048540417071234,0.018963709719788526,0.07636751394475125,0.09201887335689013,0.054134976638007495,0.18206681070919598,-0.0680841374363306,0.04031117643984248,-0.07340672541283995,0.12919088181026753,0.07337531811424217,0.005344308130314886
PPBP,,,,,,0.002305886561973994,,,,,,,,,-0.05570350957724783,-0.012359296429208959,-0.034629703254591686,,,,0.04362248212574885,
CCL27,-0.061333515062168636,-0.026056735960177286,,0.04206408947074207,-0.05412685801108858,-0.003409203809572919,,0.00825612678599224,-0.05437668570381927,-0.016409514095489977,0.009018517369334195,-0.014487963260301884,0.09745656110427797,0.05322692758036134,0.05278603502666976,0.05039910819110785,-0.009495474898221537,0.06872289512571166,,0.13622754664434775,0.014889533450718903,
SERPING1,-0.059387251467430784,-0.02466184876104115,0.01181975101236675,0.01541609191566652,-0.0045935288020073975,-0.06675968342753445,-0.09517195138321896,-0.15965491675975757,0.03940388755193175,-0.04904561439976956,-0.27124448133998125,0.017109458147844554,-0.029229828012571915,-0.0009884966016690275,-0.035154506987784294,0.014782860857892327,0.07026361463200492,-0.08352745984815384,0.02007199551892125,-0.031238860627440017,-0.06677347913693335,0.005171089525452166
AZGP1,-0.04683935967626657,0.05572632986802178,0.021443228793286622,0.01593113733821533,0.0021462908660154134,0.057656800449595695,-0.0331495777722415,0.04963835217408649,-0.024423039252737287,-0.012845867915060018,-0.02669229644601863,-0.048502195441289926,0.06620052152046378,,0.1327482525630089,-0.08591148646865253,0.046961399584548556,-0.09076615085706355,-0.0828204001480641,0.06650500910975109,-0.02369029603013783,-0.002471253947075895
INHA,-0.05975233511247,0.053108729214785474,-0.041064023908927945,-0.030049768291613363,0.021944677532653663,-0.03417055059876349,0.06453629857056516,-0.02390444906688108,-0.05101741299018578,-0.021696258823222993,0.01811391149707612,-0.035366732533527186,-0.03685087406919412,-0.05354723789341318,0.024894278846425505,-0.0041535040500289425,0.03520011557694529,0.05975659725035546,,0.0784466471829495,-0.02056423549425402,0.03877521436203864
SEMA3G,-0.022588836625199324,-0.03314547523743737,0.03130686843704358,,0.010441071480413108,0.0016429926239259452,0.009400103021616195,0.0025416847882099103,-0.000725283415238495,-0.0063024367128927785,0.0942153568704658,0.030937543405998035,0.13288519025653592,0.08836555017346431,,,0.09775957755490426,-0.052011264146215555,,0.04897297349558624,0.003695759410090926,
OXT,,,,,,,,,,,,,,,,,,0.04226539580731721,,,,
COL6A1,-0.20897972680401408,-0.058767879337463726,-0.023202597573874516,-0.02479047618384644,0.022025288129433492,-0.014226984577830512,-0.026776411603767487,-0.17312984353011443,-0.1512542184443919,0.036452377613899606,-0.03200267850928855,-0.10889490166564168,0.015099150451173384,-0.08405583677167984,0.02031092663727369,-0.20413573895805778,0.1290453560635587,-0.10679477207454167,-0.011834335010843645,-0.11718385049575125,0.01501066971706831,0.0792772362960826
FGF17,0.1600154984185917,0.08333304985765687,0.049437811190429906,-0.0202006985656716,0.016734158762489244,0.054397208949712825,0.01961215090625828,0.07303653188296375,0.013568300965443546,0.0031043944466401054,0.08892928449469688,0.040820615480802146,,,0.0793238991129939,0.12478076375669066,,0.09580957591911425,,0.06874432335530149,-0.029445689193220968,0.1898516976239339
TNFSF8,-0.026835332728677573,,0.07412144847934868,,-0.032415557830558085,0.045660486438772865,,-0.00894207805401539,0.0932894167778057,,,,0.05416466390134351,,-0.007024662922502618,-0.0032762672185697424,0.13882408455281783,0.005625399700619443,,0.052369892963967934,-0.06650464250998396,
FGF20,,-0.02393795020589513,-0.02846591680195331,,0.06797002660956239,-0.008711170399621566,-0.04688528974372132,0.07539466058256636,-0.04766886988399947,-0.0031392679249244923,-0.019566592514771428,-0.037961879797387195,,0.13420622300417862,0.03175645359764229,0.060077741037375974,-0.015200988733587165,0.0334882063174593,,-0.01291059907696891,0.07781239386890194,
ICAM3,-0.08098416538325494,0.06422162468975073,-0.022211826170585654,0.04473598953379121,0.004046961647720097,0.05565190274978498,-0.002173171316892126,-0.030315328196002914,0.06718015234759789,0.016647770641152262,-0.04281897354487203,-0.01611176387351152,-0.06164712336341422,0.054386954638104536,0.08471421672142637,0.10764427820900854,-0.01419499962924334,0.01896266083830726,-0.04884303586181075,0.04304977430017215,-0.004563357244092912,0.007818152245607652
LAMA4,-0.12403322103846834,-0.03419137323715902,-0.04432511884081943,0.06811219968580809,-0.002991888530497886,-0.030252480791103008,0.04886030220331439,-0.11933266487649204,-0.06806554540655065,-0.003441687029924134,0.010604712882846154,0.009693022594370963,0.055678267635484016,0.009174437337613712,-0.050870267954186886,-0.00957858306850731,0.0859829027560377,-0.08324972340123607,0.023129533916118078,-0.050927502918591605,-0.015684653268383798,0.10122988996958017
INHBE,-0.04220867887186798,,,,,,,,,,,,,,,,,,,,,
DLL4,-0.04764089465982102,0.038644622262298096,0.024718455374996652,0.08793083001135954,0.003120566227616579,0.010203354119846362,0.055131066643691655,-0.08379445210407227,0.013044996928654039,-0.047174737432911715,0.038407321298174674,-0.03386953392915426,0.10483799398825829,0.010545800671184838,0.010406410693110423,0.02564392362953537,0.09092313534690111,0.0007666972625518873,-0.05016058249223188,0.06779116665813943,-0.002125406129247859,0.029968649916437013
SEMA3A,0.07531030190930253,0.02538899991973025,0.020069383475005635,0.04599338483289376,-0.032691972349004256,-0.02950426685764845,0.0274522566107554,-0.04645927426225361,0.015674643172043222,0.02602473143769457,0.12003377779013276,0.04878843031490115,0.021654173685402987,,0.12950128614530743,-0.025809187878734596,0.05548044292360382,0.06680369428610963,-0.08994352408010718,0.018424875909854643,0.014543357050339212,0.16046270213069608
RLN2,,,-0.0036337829749006085,0.027086123710679536,-0.03271354564303644,-0.024596400193467188,0.018201932696148483,-0.07037413717144586,-0.031388221949615214,-0.03256504619260922,0.010789770078042184,-0.00582214830718375,-0.050171465625406995,,0.035875331329909076,,0.18143596268421397,0.06809361855334815,,0.041865138766829665,0.04503839244518666,
C5,-0.012040366619833374,-0.009512020262487474,-0.04942647165710661,-0.05888378837649941,-0.01401395548335189,0.05473613387213429,-0.028309904508702084,-0.07033969557930153,-0.0029955520320992424,-0.005099850122733679,-0.0036366636509667905,-0.026132508638211177,0.03028600940558585,0.10142315377442157,0.13794234066034874,0.0722690041402546,0.025877261252276185,0.003210791570278229,0.12402100807232143,0.04310316099731446,-0.019939790464227565,0.04185801727413384
COMP,,,,,,,,,,,,,,,,,-0.0007146774884953306,,,-0.018935610356885943,,
EDN2,0.04522916441350626,0.018296491542975104,,,,-0.004781210036879809,,-0.005700785613269519,-0.055594070353385774,,,0.017772538946763797,,,,,,,,,,
C1QA,0.15958314203297147,-0.04334486977673897,0.03207391007143475,0.06498413114095357,-0.07233378052129519,-0.019871569017907875,-0.11611951144450293,-0.17821503278229917,0.016944917232590666,0.02135653932832521,-0.3407680712531607,-0.0713187076797503,0.05746987851206046,0.06638147442505236,-0.02586460436861556,0.04981511472363889,0.00511198719108911,-0.10568116810019242,0.013687033355589745,-0.013316947060301019,0.10797665646955257,-0.11727597182022119
UTS2B,0.014463458524296511,-0.020062247100669492,0.019274165641387474,,0.0967964536202536,0.02994791383040468,0.001177394416658993,,-0.03957323546853249,0.006110110147981205,,,,0.06551013863055492,,,,,,-0.050498583694184536,,
COL9A3,-0.006403116149504616,-0.006372610872797635,0.02435359862920927,0.09490958831742251,-0.025248314919744826,0.10071486468347647,-0.008447597816029584,-0.17207406255335622,-0.09042465920530686,-0.06208521693108584,-0.1625621117308566,-0.142715246527831,-0.03284096685470635,-0.01472252711914548,0.13513183646309032,0.13395078806181426,-0.003262532161623667,-0.054801842047398165,-0.0021222784431500466,0.11474479447964682,0.07548142409416768,0.041386578165210824
DLK1,,,,,0.045681268601804485,0.06430268196971788,0.09741578953126585,,0.106690240055609,,,,-0.06968022679527193,,,,,,,,0.0486222133577921,
HGF,0.14163724095013291,0.014483417079674835,0.0820931711783119,0.08373561426756776,0.04033552472488886,0.04991211033891302,0.04305710807808597,0.06658279538580637,-0.005519494949796469,0.006324556064673678,-0.10262766705206997,0.025606324854476812,-0.031585130282339155,-0.07084368178797859,0.016703098135351143,0.0899677163547696,0.04762708045987346,-0.02770748026442387,-0.08032391109835789,0.01650942550174508,-0.008126533415209485,0.07363440857889762
P4HB,-0.15824119378862522,-0.0518287703997316,-0.03897613991767615,-0.11518456437829366,-0.02630798060138275,0.01952314592253193,-0.03811667445623643,-0.18420802376210507,-0.17441572458042837,-0.013264756452056757,-0.14884560257726376,-0.008856328003714765,0.10025484304864182,0.024100716322744093,-0.003654435202057023,-0.2597216209319617,0.09808213101258875,-0.1412632689388284,-0.04573916189063474,-0.08593363872488233,-0.04955864598554843,-0.0013420746644238202
ADCYAP1,,-0.005133593978684319,-0.03947631117182398,-0.023994254618336652,0.0013622603230281454,-0.013044528682034632,0.03702879682246289,0.13859549399067286,0.07244101227488663,0.0234574463233615,0.07239742497497688,0.07648039756785438,,-0.04165851210135902,0.060467022155603345,0.07572071537047939,0.13626769066889527,0.15885235702774747,,0.05785946920582761,0.051976538601145934,0.11576839638154722
GREM1,0.23596557195877874,-0.0027016679492760185,0.06916713654707064,,-0.017777140807449188,0.022269359230541044,0.02927275877008425,-0.031796923309218156,-0.02063446285453195,-0.029419370706194162,-0.1934240070326053,-0.0010624702808097598,0.12435106419990091,0.08903311466502813,-0.042424202199800046,-0.03150622029407842,-0.09299750955208912,-0.027551670539470663,0.01129407605101266,0.03134397752360853,0.080618624843419,-0.009065736374998851
EGF,-0.07123633481761098,0.04694174809387343,-0.044062039042051936,,0.027951120206039164,0.011533726535888805,-0.005338944497759349,-0.025418678773567363,-0.006177457041025995,-0.0052706293355191626,-0.075127637976791,0.02830810757682854,-0.045639061534767274,-0.0008030110493907333,0.011860164769841428,0.11274567472277792,-0.0290165254577984,0.03454500527538631,,0.06026242951802342,-0.04220057658538614,-0.042357705819949194
VEGFB,-0.11459254916549222,-0.005278470805029665,0.013287642359482628,-0.0109536210832553,-0.08612239112163612,0.060091780817399826,-0.0307400301321025,-0.16635422263014157,-0.03222467730487896,-0.006598404530021967,-0.0848063416627755,-0.11606504409172891,0.005957815455283674,-0.006075265538307468,-0.0007182822876183278,-0.08979123389883899,0.006383880770162554,-0.07544476148987055,-0.014797167870788096,0.09264097845912188,-0.033766925281749856,-0.037670027213838726
FARP2,-0.031605651338188205,0.08257523944073868,0.019806042858511817,0.030057264994278514,-0.005422880605995323,0.04539680342140455,-0.034779060241919894,-0.0637442982204774,0.07301739409781456,0.012654620341679763,-0.06309585188406479,0.01719966297309967,-0.008728819921333671,0.036113786712799655,0.033869747332426314,0.11591353645473552,0.025354280541328888,0.023687103037629678,0.002674631077845804,0.08645956227152536,-0.05139755205127238,0.05197104310112834
BMP3,,,,,,,0.07227143627442803,,,0.001489305348986862,0.016932218091035966,,,,,,,,,,,
IHH,,,,,,,,,,0.0022910815648272825,,,,,-0.006088127630994301,0.034755188445527316,,0.014408670812512406,,,,
LAMA2,0.0017735290304091232,-0.036140553767461475,-0.02201058943636424,0.03818922971770794,-0.03012748153060703,0.09850741409214807,0.011391240983676306,-0.10285044324071659,-0.03048796526869854,0.08200439439959245,-0.011795862150239499,-0.012493582093883475,0.11463952103132771,-0.018541249459488592,0.06700510381965144,0.10315817061904381,0.07749271079343627,0.005933381620943089,0.03527108589653565,0.010149432820249125,0.01322334391448222,0.01757933430400079
SERPINC1,,,,,,,,,0.0030738487562805223,,,,,,,0.00944465524158022,,0.029960401107783117,,,,
NRG1,0.026649601958876647,0.012562929511015316,-0.012704389378274507,-0.030228600425668342,0.0037237037093696182,0.0029346228820790925,0.016508751882446087,0.0044375835510822945,-0.06438603473380694,-0.013294945270870665,0.14187928759673027,0.10236203576542915,0.040858744031791995,-0.04543841090797344,0.06664997206749379,0.09555283882221689,,-0.024299884928043157,,0.1011151768789032,0.017562472088980884,
SPINK1,-0.06771973148657177,0.038447484001136435,,-0.04766636511946453,-0.010674241850599312,0.007732717945113661,,,,,,-0.02990795049994395,,,-0.0347891352667761,-0.1161332368426155,,-0.09293604163552016,,-0.059545350870732754,-0.10191848351561775,
EFEMP2,-0.1587012462658892,-0.009024244840450052,0.09984882223426449,-0.027286366481778672,-0.03338847707824334,0.04301866189916947,-0.012295456708375362,-0.08933436366191397,-0.11122953618558318,0.008421438814658974,-0.11943905758836924,-0.0821754170028105,0.07349890938859112,0.0066888685521018084,0.05092027194731007,-0.09268369426088334,0.08597657149993791,-0.0682425650374224,0.05478116847945537,0.028276723531546546,-0.07725349717551759,-0.0015455840395309408
SELPLG,0.14155026992148612,0.003236925370393205,-0.025164005195866472,0.03791794780704864,0.0345824433347565,0.04466764122888548,0.04434316327278623,-0.0974698627597377,0.1002332121085788,-0.014060734035267048,-0.1014956216896335,-0.0023830813413042063,0.007476307866188336,0.042118363467806536,0.14059790714743972,0.06976475324925331,0.017680128926806316,-0.03721445438895371,-0.07239731893452868,0.13327685505406156,0.07031317117684818,0.09608503796962302
GDF6,-0.033840567630685325,-0.005961127585211251,,0.0021179762298447393,0.06272727931440165,,0.026175855709244255,0.013961289725794288,,,,,,,0.019730700199323967,0.01026583134662252,,-0.010046492447204214,,,,
HLA-E,0.0812308201954859,-0.0358367242912511,-0.005664630800298477,0.03499507640128533,0.011261551700684817,0.03620749119721418,-0.07825155767010268,-0.20308737257904283,-0.031168625888537818,0.0039625186092436685,-0.3162099010528751,-0.09220344371126654,0.07352574022090588,0.02494027407532405,0.0059009911742908495,-0.07193774433177318,0.07919077398745572,-0.11618280574358321,-0.0020944374078127053,0.0015482213200779904,0.047578774150129684,-0.06943248701858218
PTN,-0.04774866251269118,0.12474184451982351,0.023938664250805795,0.13307420785227866,0.022812807499803137,0.10013776381974218,-0.07066899195603735,-0.195214833602779,-0.1445123758748716,-0.003634419074385854,-0.08990769224457268,-0.14183620777421968,-0.020821414130577687,-0.012335860747149607,0.1005397606184026,0.043615955533979525,0.05967034915316762,-0.055025498902982195,-0.10588187245366343,0.06891059100290817,-0.013362638114126356,0.06216881067379023
CD274,-0.025307097841963593,0.0027827734252712974,-0.02653742330638928,0.0032856555467550524,-0.002858309169292096,0.0072596794186389,0.04965271637158547,-0.08037056816061468,-0.04066172090616826,-0.04537562336996709,0.06492005624806733,0.012553896384771342,0.02339619280048774,0.13709690010692557,0.04797993959587285,-0.016615911242949526,0.010986687639831858,-0.01316085575592117,-0.06733450349853326,0.0057742250648349985,-0.05196912392742077,
FGF10,,,,,,,,,,0.08014631996451295,,,0.11809409878432518,,,,,,,,,
