,MGH258,UKF266,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PODXL,-0.046499563337147914,0.04931058720352853,0.06541517264992894,0.11039357126853223,-0.05754153655053253,0.0682849566303582,0.06560439635375405,-0.06842484416075723,0.0029431164455682563,-0.025567619243362174,-0.06767011215294674,0.05513716102982977,0.05900082098428351,0.05909944313504818
JAM3,0.07345690105431298,-0.059107186340169,-0.016345729319925787,0.03066223806095928,0.09798163390753149,-0.12025125946878121,0.03239113608188107,0.050250049757602326,0.03673628413580261,-0.09479055919646939,0.14114997192305,-0.024273026571579655,0.0034007094956125684,-0.07760683117189471
TGFB2,0.020317477551996272,0.026978335970585576,-0.07265054494791011,-0.07100677869218458,0.102806072344482,0.09453524161321825,0.004554814455715837,-0.02003860343088754,-0.007145453678678775,0.044898032919935875,-0.036877030558671704,0.018405524419685664,-0.04305821579773352,0.10249037502601256
COL18A1,0.04456913559974584,0.05190317225840529,-0.03634194926644759,0.011713456656785685,-0.04473625158582658,0.009223122907580391,-0.009850521521044318,0.04441194274691201,-0.036017067976523376,0.04911530449668115,0.017392494813994713,-0.06816928495723804,0.12164498581114142,0.050708039608118045
NODAL,0.002374622992102585,0.12164238038447801,-0.004390866441018473,0.07542120012766694,-0.031689136601367525,0.09557364876756831,0.033209040871846056,0.11466562114749883,-0.03930631036578872,-0.05946497945207545,,0.07043250178289741,0.0010252335686002218,
INHBB,0.007202125785139845,0.010063726158840339,0.03905330083888085,0.021775184311636143,-0.012302896727590943,0.0395222703321438,-0.05064696102331732,0.09551188582487172,0.019173003683275437,0.03633582391130501,-0.110382134658526,0.14524307774588754,-0.0005324890504537264,-0.051696920598191025
LCN1,,,0.015107068962188329,,,,0.04260106045331517,0.013271683794902272,,,,0.028373213257996074,0.15206104046183005,
ARF4,-0.018211650467849047,0.05670401331372117,0.041068253829558324,0.05695813704214648,-0.04420277470369402,0.10519377156081901,0.02632165318689951,0.010473560968628075,0.024991892464107258,-0.03626584512675746,-0.07889229614729053,-0.026116477448296607,-0.10256551288425524,-0.048725006937350115
CXCL14,0.033350590949211965,-0.06317049605640994,0.056719500640065576,-0.01702593413932655,0.015014642373340535,0.0853186146178848,0.042451328647327154,-0.015725931874294694,-0.006777429988406958,0.022016775841892423,0.12960348300184835,0.11388928485391153,-0.07601028805963213,0.1569496324608756
LIF,-0.024716021579920786,-0.01553383685166145,0.12934326269424443,-0.009253830816007811,-0.03298215543496194,0.14395489771135034,-0.006642052010112775,0.05175720346284993,0.025231357790050667,-0.029392998348215543,-0.08127858377175,-0.011433024368240608,-0.016855583005035344,
IL17B,,,-0.03219586390743036,-0.06046688743192895,0.010553130189864025,,-0.02658117945246306,0.012842793422591741,,0.010299400565551377,,0.01659463630063947,0.013565274873673054,
MMP1,,,-0.02376531911542704,-0.0033949081696188405,,,-0.030553471772145874,0.07688766964685287,,0.041759998878771715,,0.00024127533391132434,0.025940913910387612,
MATN1,,0.03395718009885963,,,-0.10647419002195642,,0.01191783074916063,0.0441492765888939,0.011659573184014123,-0.0052264644184455596,,0.004789575751737384,0.06489345011364626,
ADAM28,0.026668422880641817,0.06790059066527263,-0.01969282438749465,0.08782317548723649,-0.09266928389309828,0.05217070411809358,0.019943007668806877,0.023359635809436965,-0.0052937383075935054,-0.01123375280649465,-0.05619699350631696,0.029451880374722624,0.036980604243642926,-0.09187524951538478
TCN2,0.02807817218029738,0.07139327487957144,0.005381786556858046,0.005679418955764116,0.1419016836824805,0.0608739955952524,-0.007411601408812522,0.033598633950139276,0.04094850635874686,0.04001720553912023,-0.04203535514925224,0.07210872299524379,0.044369203110728575,0.056735817067151896
THPO,,-0.021325282731782136,,-0.05201545951890803,-0.03176669608095692,0.07881175081837492,,,,-0.0068861286158220895,,0.032076168964372244,-0.02080626247707078,
CUBN,0.012442486433510872,0.04396703146475336,0.07731738211962592,0.03134085214360427,-0.010049131197863631,0.09057788948044959,-0.004773206439079153,-0.020217278932280737,-0.015165734691273665,-0.035986712122407546,-0.046810309803636985,0.01668669359448852,0.021568394106613212,
TIMP3,-0.06328106957915537,0.019526255177072935,-0.034103467034575966,0.04728495411834316,-0.08463043934987755,0.0253054309269574,0.010166343219165054,0.06589775913590362,-0.01723395587568196,0.07556760725448759,-0.1879261687921972,-0.025039892248798105,0.01871856771592813,-0.10693285788224821
PIGF,0.02650930177365325,0.021405568056401647,-0.013565886427497419,0.12252392825764778,-0.1086347783009237,0.030075717254946975,0.0017478370662222212,-0.0776047540876905,0.013625951624284233,-0.05476978196896564,-0.14015752305716275,0.15083508722725872,-0.008661122391655526,0.06511539196752386
CRH,,-0.012637441279718685,,,,,-0.014624318473999663,-0.011819367435782572,-0.06622218555693787,-0.049556431522866866,0.0700929080709705,0.033711436191239195,-0.0014858669617278508,0.050055788269277715
BDNF,,0.020869734680733314,0.02099678740600237,0.014425891076658244,,,-0.013303651974542108,0.04199504310060164,-0.014798380175967692,-0.040377989562747116,0.024157890993993014,0.07305011868859748,0.044166315967145306,0.08797334940002526
CCL5,0.02280499098566387,-0.01846019140872126,0.05007367465359821,0.034605078111992274,-3.333544038762621e-05,0.006753412651442254,-0.02242031860280548,0.0621273090628007,-0.006657782501040609,-0.07258582654536695,-0.06030197885215716,0.042977721863067406,0.12618679316285134,
GAD1,-0.020769143405426925,-0.03971697775028915,-0.08967528734536577,0.05294697903250208,0.00892871175288777,-0.016761888717471946,-0.07201228177424455,0.013060705375045072,-0.011087430415765534,-0.010631269517043455,0.04141464665250439,0.06209570223383265,-0.039362159261131936,0.14028006262285478
COL14A1,0.07462278073611002,0.017436961095000838,-0.018363058864910086,0.06144007890585524,0.0527646942737925,0.06357316949246448,-0.01983774997763265,-0.003234133506991487,-0.010781663111448283,0.05750165751938572,,0.06487546078555192,-0.00045726454792836244,
HLA-A,-0.1145231810010936,0.056378470158937655,-0.03736396711866335,0.015177223296800458,0.024185516263652476,-0.008569845685402065,0.014230921588111923,0.05197721591957049,-0.02591375588169738,-0.010198881064400698,-0.22028423073327363,-0.06862886516955574,0.04830588596184451,-0.039778762471900965
CD5L,-0.018572438658400553,,,,,0.08711239342199438,,,,,,,,
FGF18,,-0.017533618697399167,,,,,-0.031425321166698175,0.01397116303333382,,-0.031215601210458424,,-0.03117855158248549,-0.0004905815192367094,
ADM,0.054785237984578,-0.003633854363289629,0.01459625058826131,-0.0376746583689479,0.06606186117881892,0.09300131891772369,-0.02119420739722742,0.05064237847379843,-0.046569616825734676,-0.02018000170383424,0.05035138799295446,0.044126566496623616,-0.03962478785692974,0.008508289424354479
CCL15,,,-0.03208293185491809,,,,,,,,,-0.04358238001698062,,
GNAI2,-0.016873238305891856,0.05969795063714813,-0.06910450612324055,0.04636795620963547,0.021666459155691948,0.024220846123642285,0.036993131572175084,-0.029414674282076815,0.0038247694342601816,-0.05144533213907257,-0.062030934334692464,-0.009622227315218685,0.027566661924218493,-0.131795881003987
HDC,,,,,-0.0019031614907758507,,,,,,,0.019454501561263497,-0.02336926224015307,
COL11A1,0.060519040009756414,0.04828128127239858,0.025911210471587703,-0.03621111806815074,,0.05902913849479978,-0.032319701664753675,0.044126139544574505,-0.0363714260083139,0.07666568620699224,,0.0404636745505698,-0.0121849127835971,0.10653976183301674
NUCB2,0.041712080119259906,-0.04909744466582166,0.04850544746439553,-0.0015591392220728538,0.021026685610295266,0.009562901763194163,0.0846471159100868,0.024584472708068128,-0.04245891855005425,0.05397589038389929,-0.06706880838351958,-0.005269353239160782,-0.025534889462630272,0.013904688301774258
FGF16,,,,,,,,,,,,,-0.00019889818474191665,
CXCL1,,,-0.002423695818253521,0.055227071001593624,-0.0384180223004371,,-0.029420507454368156,0.03708720798816024,0.043664263547448054,0.046355863191934764,-0.13350374811158697,0.10026393554375986,-0.016505112163232197,-0.04615944687916084
VCAN,-0.010413567405740062,0.04801465141339513,-0.03021938358675682,0.002143096479509746,0.1398176782917255,0.05294417401297703,0.004574397677642348,-0.015763562101284267,0.0011344900681226613,-0.018891062682629543,-0.0549106422407711,-0.08087574737283859,-0.03998517328256074,-0.12283888507415318
MMP7,,-0.015533832491390436,0.1034308805560185,0.13674105997989464,,,-0.006330524561828221,0.022386615512903323,,-0.03685560954911126,,-0.04511275805688426,-0.018749244034713963,
PTPN6,-0.007534592773436722,0.02715875550686491,0.06437496711759695,0.045378684849978895,-0.018973432844698088,0.013991887515201105,0.021549684010151306,0.04867658660565569,0.02170942435748553,-0.010651239948194943,-0.08057145217635575,0.03528683349689681,0.05488736712028201,0.07964510897633721
PTGS2,0.05703420535232679,0.022045864659790512,0.02945944141576438,-0.06322883938978252,0.04427320007645312,0.1250046460490975,0.052834913608997114,0.08150265721951969,-0.037561110065373715,0.03664567470664712,0.07450491295852162,0.055965569028820286,-0.023381810195288098,0.07872127330357268
XCL1,-0.007148341276396752,,,,,,,,,,,,0.10184661132918792,
CD58,-0.026653031560296084,0.050789302408369534,0.013769011707636367,0.1921733825398868,-0.02990638088000317,0.014276680452900151,-0.010970503741887142,-0.017279065092151775,0.0455574192211443,0.035167579980782175,-0.0374424568556031,0.06149263818252079,0.056104501316034755,0.012815062232874016
TNFSF14,0.0035035713386315235,,-0.07598209203840821,0.09944023570255535,,-0.0302870162208455,-0.025138604051130695,0.02752745360736723,-0.05513268108836732,-0.001885547783339037,0.020853115152029145,0.02310996724367227,-0.027036447512687644,-0.050753793934748506
CNTN4,,0.03788476406674271,0.14491738087461448,,,0.004595445083044048,-0.03393232011871579,-0.05390275166042931,-0.027757677887980364,0.02947521450444542,0.05755551885054255,0.034226006483694345,0.04253281585532335,0.14473584148960017
INSL3,,,,,,,-0.0279572629537344,0.051091081740719003,,-0.013640768615880395,,-0.048707447440413935,,
BTLA,,,,,,-0.06607081970961229,,,,,,0.03254803934049207,,
MFNG,-0.013597834193608561,-0.008297560282279239,-0.09131519069086191,0.02876734934166519,0.04746816356916114,0.01867826243775729,0.06557130603815417,-0.049582608360844896,0.031132489977356653,0.00014771218771446242,-0.04958059205993583,0.07830495638317746,0.053996274552575246,0.032855647337507204
ICAM1,0.0350994327862335,0.008432706612078778,0.10189481238662122,-0.04753434420875237,0.02191834432092145,0.10445845451507914,-0.07494248992493317,0.0645609513924061,0.004269550246703528,0.021334461243550228,0.07491284150267849,0.117888786367788,-0.002232065871134749,-0.08522230655209147
PROS1,0.05923827790377804,0.016506984209363373,0.03736784354765705,0.003191130193840262,-0.006970442191529727,0.1547909096644515,-0.06413573982049,0.027293683128385718,-0.009828995010808216,0.03491230769209513,-0.10996932362050728,0.008425928663973572,-0.031649456082115696,0.024323233889319788
CLCF1,-0.04080570275192958,-0.014440248515696688,0.0004993017852437745,0.04131279674163726,-0.06366341564135662,0.02886464685314548,-0.01295595441998936,0.06752447061567914,-0.018836468988726394,0.060592070668956804,0.05991503636542522,0.09297973644825912,-0.03127352477647274,
PSAP,-0.04252541786436766,-0.07450754624952113,-0.04011767862071283,0.11089735483318446,0.06629552191172415,-0.11187098240881593,-0.044359608030488065,0.04334106434387063,-0.04055915482135296,0.03523282820741401,-0.05767008136070874,0.04004401657262816,0.01991357954459238,-0.13972032701893278
EFEMP1,-0.08855862386402116,0.046843850430660604,-0.011454361522552435,0.01198281101797455,0.03842011173626859,0.04085946045214497,0.008985866184532008,-0.05249243717139772,-0.10145569930110569,0.010967196876832282,-0.16780277134119218,-0.03757654372814936,-0.04986091370698173,-0.08501270192699656
C1QTNF1,-0.043161597233461794,0.10419595509538328,0.03265349379883003,-0.02762892257908176,0.11289797385259154,0.01828293046886382,0.038917490995398846,0.02866773664927942,-0.014921006180859151,-0.0020782649915252905,-0.11828690459713048,0.062103357374397934,-0.05197248858378321,0.009689803685053936
ALB,-0.006682622882859373,-0.014859032698013593,-0.014501687164711475,-0.12562360593643865,-0.001497851540916735,-0.09425622657206324,-0.04144213058460591,-0.016821275647805455,-0.019049213400430295,0.02726130059886128,-0.06058593164166187,0.007611744818173748,-0.01810002304693223,0.04464544476337458
CCL13,,,,,,,-0.018661164917575593,,,-0.03200107070888352,,,,
EFNA3,-0.040047819116128536,-0.019017724837134792,0.04355248633812357,0.05630798241258193,-0.05035195129137088,0.08631298861294455,-0.04030749698462509,0.03708591478189242,-0.08953574495413207,-0.025115160596661364,0.015816376323905913,0.09875377115241153,-0.01312019997633529,0.1889495682385587
DRAXIN,-0.04855398261175984,-0.02536689802410733,-0.046229399903745985,-0.0016159235580635069,-0.015348870832507255,0.060927228975922815,0.05349889793311578,0.005824371827530472,-0.028618212495839207,-0.01692603492448596,-0.04055977923601915,0.13367122184920854,0.0027967122448616967,-0.002796712897160867
RAET1L,,,,,,,,-0.02272326640822427,,0.01219991613244589,,,,
NPTX2,0.009921617883606768,-0.013075055222963965,-0.01743968209192033,0.10543513186620565,,-0.00259932459010856,0.04437390984049901,-0.021078032192801105,0.030961188117380318,0.027994637624820195,-0.0027983796496473786,-0.05535375930687167,-0.013148111165960588,0.11624000620864641
FGF11,-0.07042197987726229,-0.03737925951857909,-0.06213189929169884,-0.03848966131708844,0.06826033404546039,-0.00776378333817919,-0.05714345242448345,0.07283055270900679,0.010082776066169455,0.0035184630369932165,0.0072390434742724,0.10173556360291441,-0.05219786862295327,-0.018364592342023207
CD59,0.04096229989814006,0.013656445897970639,-0.06491429465012528,-0.029644747562247796,-0.005929010800168282,0.06343841359434102,0.028106908592838056,0.03973884046709245,-0.04665238172593438,0.08674352800431692,-0.08207795822379566,-0.1060969068095519,0.06547557749557897,-0.07272635559394955
COL9A2,-0.046891273610021954,-0.014029345600590657,-0.05470852235768469,-0.07344706400687655,-0.000717210716181145,-0.03518087557612539,0.016536101654857596,0.023542911623844733,-0.06920788719356648,-0.0461034109215634,0.07533128868405169,0.1390066228567411,0.00880676560825383,0.03225983052735662
DLL3,0.014576513586568111,0.024747132727110967,0.006471644828030042,0.0009620620914753286,-0.06329206894198915,0.04358377674152424,0.0015583140330222174,-0.016320734602974337,0.12710628542071964,-0.009532995094710141,-0.1135039427403548,0.16035376100717924,0.01880960171099336,-0.05309546760064278
FGF5,,,,,,,,,,,,-0.010144263733430539,0.06353058550163691,
LIN7C,0.030325077735590112,0.03097197054555235,0.06498913799109145,0.024150428716194522,0.03161833387135478,0.042556427574413684,-0.01424318636993472,0.02830532527469502,0.0034316228222528145,-0.024374165330205394,-0.013427464616613947,0.07912631474224105,-0.02027669801563982,0.08279339221655423
GDF7,-0.0026500339059958977,-0.021225132338013136,,,,0.021373199960548088,,0.0011499713450547847,-0.06419831036925212,-0.08346381931440325,,-0.03477168741959583,-0.005063614649949317,
PSPN,-0.059350023198765485,-0.023692140455552707,-0.03410600674156981,0.08683897415243019,4.3324640625257426e-05,0.07104531357450124,0.031970084118516776,0.03076518647404175,0.005336239050720805,-0.05217706852799498,-0.05199529616465117,0.09685873070695628,-0.05136908852467296,0.13810176899444343
ANGPT1,0.07024334765542194,0.03099017880780296,0.007588157555647711,-0.05567038602092516,-0.017124172327469364,0.04997180846418568,-0.02556564587409892,-0.01687166600948797,0.0330137670617214,0.02631302911201832,-0.018680527750401507,0.11052010905438284,0.018071348754119844,-0.05090348937702251
PNOC,0.08975976586202239,-0.0017175736056668995,,,,,,-0.020714576023099823,,0.013977002440877021,0.045344885028711486,0.02889440256537283,-0.015658235491087868,0.10805061712212073
L1CAM,-0.005563593376716996,-0.045831160656792984,0.03752831539358734,-0.010194311168259784,0.020092349260912287,0.03694962973780729,-0.026978213801417628,0.037526105358067344,-0.026779399973211944,-0.016648925354987465,0.016218633210051844,0.019902368525044373,0.06986896082216879,0.15284412743652515
APOA1,-0.010191175289266068,0.022873956342330894,0.024934296694751223,0.015401316531719436,0.0077330810360098775,0.006029029005222684,-0.012418160216732721,-0.02827316247451269,-0.04504274791220347,0.03588673054022579,,0.07422947000804354,0.07780939921797378,-0.07519030106930459
PSEN1,-0.002313666080979467,0.02088106653980621,-0.03907031001354931,0.023838196984944694,-0.09310456227193112,-0.10819231781338093,0.026261460281950384,0.012756317260139078,-0.03336854730671661,-0.0921061884621958,0.07618173709494128,0.04952731675452014,0.012195796228114092,0.02599337480529586
CALM2,0.087966766630277,-0.05005038202447526,0.0631691031675474,-0.0014774101374350076,0.060521738824723975,-0.1160918428924256,-0.02071437234721518,-0.015001614009196512,-0.01955163722116896,-0.0026695866202137574,-0.03164759734232235,0.11367575212114478,0.0760855634516869,0.038190263860173074
CLEC2B,0.09126276059997385,-0.04791362171026921,0.047448559606545454,0.011093280280806063,0.0563828258938088,-0.033133172610959064,-0.02293955654282192,0.03983156510004369,0.04440124088794645,0.010118057580851072,-0.017869458213676876,0.05062697954765353,0.05765207484856195,-0.0658666276200915
NTNG1,0.022825335147692274,0.09113671127419373,0.016018136031789653,-0.11531527181666242,0.10079833804622877,0.05362395203286531,-0.005868286206633917,-0.0077873648029422714,0.048264168161426105,-0.10892191148598085,-0.06447050297971904,0.11271127798735502,-0.001081077944719657,0.16140032805482116
LRIG1,-0.007759914722441826,-0.03456662819085695,-0.045977043830515256,-0.013662933299822037,-0.07787158917417769,-0.04604458755030058,-0.0015013349831481347,-0.023858343681532827,0.006541875503527187,-0.06196455112585936,0.021172429561823535,0.05899611554536196,-0.03213017352325302,0.011387044458001191
CPAMD8,-0.0015260699554309183,-0.029562375613454466,0.017130542017771314,,0.049847550184347826,-0.010674240078502723,,-0.02188363455206933,-0.00580885479440863,,0.08146815241162207,-0.00048269842267964556,-0.005324687475728926,-0.09084588088985063
GHRL,0.01772299102536062,-0.01579633583190313,-0.10421421034169732,0.04486779954738592,0.022192487951744642,-0.0060265192018038195,,,0.012943443433813807,-0.04956864908362024,,0.02834127642743614,0.06898044349083444,
NPY,-0.024707622478425333,-0.02223804784373201,0.01944435571138924,0.037700648674834455,,-0.06700407757823697,0.011569246903176834,-0.04627792186574702,-0.010112388474966524,-0.014866273885780702,0.06380238616974318,0.0349927298283222,-0.012553716898411102,0.0314009420976045
MMP2,0.02698843938918761,0.0364248696108005,0.03828604146785092,0.04966109150479642,0.022079943728268686,0.1031472243868987,0.007280548934599498,0.02989381724795578,0.07018673516871708,-0.056432359807011334,-0.09213993211692469,-0.023755273251220288,0.0012625201027762433,-0.0807535844472585
PPY,,,,,,,0.027486253549301082,-0.03310997157520205,,0.03869481272538586,,0.04739821459471474,0.0014678706183933277,
ALKAL2,0.03246515432205361,0.008398845758322464,0.0804061006818479,-0.07170294904766131,,0.012330895994588382,0.029799614646215604,0.015107466223673705,0.02499627568383847,-0.004666291654777341,,0.032554646055462086,-0.060916661177481415,-0.02514489850503835
CSF1,0.05541708905897293,0.0019051220002736073,-0.06872261853390463,0.07952932546335559,-0.16268100978169717,-9.044619871899922e-05,0.04811836678256064,-0.03245229871285438,-0.03859751581076044,0.020953049921684327,0.1074366068224609,0.07257179075345276,0.021699041826951846,-0.10319952019296036
SEMA4C,0.0003126935703783586,0.007124918924147238,0.07900796130245365,0.07598952862162664,-0.05449962471658937,-0.06117002269556381,0.013948852186943042,-0.007527828737405609,0.03377087027472731,0.01047778804258478,0.13724188250731098,0.059781008293935234,0.022284108966899238,0.034165159133717246
BMP8A,,,,,,,,,,,,-0.03190528405972449,,
ICAM2,-0.07497086589165107,0.07216522536776421,0.004131694525081044,-0.012090219411183496,0.023018826857878278,0.033961313839474885,-0.013445397849311242,-0.04218428356405142,-0.00938683403350285,-0.03889998286707769,-0.07305372241362128,0.001345535650922365,0.06514162397924625,-0.02157528177790755
SYTL3,-0.008805297136524549,-0.020408935483161837,0.026834565170411752,0.07525545951726327,-0.028376640847500745,0.1303723662681876,-0.037543265122968364,0.023061876933868238,0.08198751979814033,-0.017577726597948522,-0.03733814788489537,0.07640987573094937,0.049331468437496785,
IL1A,0.08820359681764312,-0.021225129549801273,0.08531899032723779,-0.0026852764436751456,-0.1645788884548815,0.04183103250758745,0.06751681142080743,-0.007661115549459629,0.013437997531827823,-0.032735564011505784,0.1224278000271204,0.05502297737251715,0.012268619580489153,0.051820685010566615
HLA-G,,-0.011463999520188034,,-0.05313700191367425,0.025507084757191698,,-0.01823645089250043,0.06778788857721635,,-0.00265735052034495,,,,
PGF,-0.06286343833851929,0.09314254856684227,-0.02912645191159585,0.01940357358879878,0.06443545599598248,0.13829677006599506,-0.022022492358335286,0.023651132348541482,0.002274536305362624,-0.010384185177886815,0.004263513154743058,0.03036793547116448,0.06140804505261679,0.04738069107487738
LGALS8,-0.03189688151166977,0.015471882326947628,0.05438093042654888,-0.004861362611461681,0.0680025729193154,-0.01792403084855058,0.027239819601889242,0.07401894312704096,-0.0013790663097593364,0.006561773076573948,-0.09650759601733874,0.018834648772280256,-0.015228478319983913,-0.045609842566485315
DKK3,-0.029867916579521404,-0.024762487862251735,-0.05494931529865557,0.08075780055944223,0.03562823584966044,0.02601783303642354,0.005283119945628351,-0.04272479556942985,-0.019137149539167043,0.019834021311761433,-0.0712364140679099,0.02022957133773339,0.045854017901851216,0.11840885500827185
COL16A1,-0.0875580241649276,-0.010711889362815207,-0.08290698934765224,0.03592900176940413,-0.11573585296485937,0.01801342542347475,0.0034174768289000996,0.02157172017847912,0.019832622554240547,-0.028178357836945975,-0.08090729674096758,0.01755440872566024,0.016782484879396247,0.06151660431014709
TPH1,0.067493133949947,-0.012147706153078926,,-0.11001477111847235,-0.0413146022503255,,0.04205538273953335,0.06789522211515582,-0.0034003801262276353,0.022443739604332828,,0.07779669980638229,0.08616936788323995,-0.00917293609969645
TNC,-0.02831256459733684,0.026616200740010407,0.03085153444117428,0.0007388423137955864,0.06155171433990814,0.10482695799036768,0.038057298067279866,0.03990734196167602,0.014910830908398539,0.004194796083835106,-0.04149231553865185,0.041502083001575575,-0.08257208947998922,-0.06007164234103019
TNFSF9,-0.0025178075733457905,0.003990797292816635,,,0.02955066602509521,0.013787897834951409,-0.015582520593415694,0.0068216254722073336,-0.014370803200574442,-0.050772998863765254,0.020658294113182884,0.006842883618181796,0.0046413221564041264,0.06920866155665567
C4A,,,,-0.0028977146655038764,,,-0.020775770529615274,,0.05346153523248021,0.01730370555804835,0.03842843535388061,0.06223898582102302,,
CNTN2,0.03348413154720015,-0.012364014970088346,-0.04140054307833383,-0.09318715205494227,0.06676217158414438,-0.12824303592246958,0.027978126125996042,0.024933986824651207,-0.0012516846443333454,-0.006371218221766204,-0.023003571190765258,0.047813504995274134,0.08640228368936081,-0.15179254616708385
F7,,-0.010550317458280457,,,,,-0.0261762713519994,,,-0.052876672576050936,,,0.002700707196407012,
LUM,0.02706041957172326,0.007146709709122874,-0.05076900536498346,0.035741081689673236,0.011638264199093131,0.01757694048469097,0.023934262227528584,0.039093576183278314,-0.022519697913679963,0.04945822535542298,-0.0450995313317925,-0.06514046012589697,0.020008933811917554,
IZUMO1,-0.04708960458305854,,,,,,,,,,,,,
BTC,,,,,0.00640618583978914,,0.07181310126338779,-0.020475590924655004,0.06960487520386416,0.016949909733138115,,0.03722408069550632,0.011745337304249578,
APOC1,0.050287667259026565,0.019988428164760867,0.012814283776713559,0.15174029745811146,-0.12661326509784987,0.04810247101714741,0.023991261243930202,-0.08900442258837186,-0.07952468630821638,-0.0009562092306562177,-0.25759732328357254,0.06931168423276389,0.07868386266001844,-0.1839496782428474
PKM,-0.011057957268556509,-0.015656975291070508,0.046943485737635265,-0.04418616647077026,0.11711384306085718,0.02462714982750979,0.007428642753501089,0.046282946748545516,0.0012765616420851876,0.03430026394166708,-0.06410073839267005,0.018704849447514285,-0.060183567795800974,0.023919963435008386
TNF,,-0.011189059054420077,-0.08945860770992585,0.11275573860418957,-0.08518537872921816,0.07329087661703168,-0.018380821608690305,-0.022723272606000298,,,,0.11113229161194386,-0.024368073343823283,0.016650609870966296
GNAS,-0.1004002639348547,-0.024633634586653286,0.04209590127892999,-0.03109437740284336,0.040013734737133766,-0.05547191028011623,-0.030783129818309024,-0.07503847606674087,-0.04395767488368057,0.023114447813745317,-0.08557908782857468,0.031041784209283486,0.020345257943967764,0.07508913358783166
BMP8B,-0.011878670192587265,-0.010809567895610632,-0.027935828184460405,0.0756598680102754,0.04422869229533911,0.013735070374436904,-0.04318411552430176,0.04756735481357261,-0.016682613180354213,0.004467206287742504,0.033046831760684146,0.028960857126775874,0.08831631931790955,-0.07581407129860758
LIPH,,,,0.07363493808605318,,,-0.0186611717806981,0.007444371684732427,,-0.01969063243092496,,0.04816250538968572,0.09445985898120028,
CCL28,,-0.005729272490899116,,-0.02495828871755608,,,,,-0.021990346852307243,,,-0.021960593505499393,-0.03686781976387794,
PTPN11,-0.015369792044256465,-0.03269129351838225,-0.05729082555623696,0.04856462571458522,0.05418274216762394,-0.07738895260463279,-0.02430046510558787,0.003133837206935077,0.01690969641529745,0.0010576841738199078,0.03805407407718194,-0.0030633491028688705,-0.009806994332245043,-0.05139423368718072
ADAM12,-0.0036886977037222657,0.04305492452090032,0.029971236882407444,0.012612979552903844,0.0192670890590615,0.08758994929726698,0.007933146320220665,0.026897056702795873,0.027250569801844645,-0.030267807682069835,0.05311319329281748,-0.0030386961519928432,0.012203570748014831,
EPO,,,,,-0.022588008467387663,0.010718295895773952,-0.020266509136440587,0.03723508752579774,,-0.05068675530193759,,0.048926250727492834,,
EDN3,-0.03876619420097583,-0.015132269111647534,,,,-0.007626244275350661,-0.030557712767823566,-0.05599976291231429,-0.027719830477797403,0.03605362805405334,,0.0713554774373886,0.014176826225670949,0.06958889427707063
CCL22,,,,,,,0.014743346050578528,-0.02406174133805516,-0.00957977886253611,0.05873636989329075,0.09768177934892801,0.004052817308506386,,
CCL2,0.0653162677733824,0.02666112022361026,0.01199342462561175,-0.00954566315958775,-0.08274577326036743,0.05518847945008174,0.06777531525050211,0.047219841221326414,-0.07635385838861031,-0.03702542839417532,0.19153711111376215,-0.008804520703063444,-0.0350620566784267,-0.14862037445192655
DSCAM,-0.020598840024016792,0.048179529553885686,0.05711661573131217,0.01029028825654897,0.07946349341563315,0.08258972670704048,-0.023983358391122422,0.04339634255303757,0.0413964843404608,-0.03607422596766843,-0.03400275346906367,0.1160605766210144,0.031449348486822744,0.03526780539208205
ANG,-0.04201698986834102,-0.009214614358785695,0.045791169658916206,0.00512115474770551,0.039367937126080346,0.06076879816928075,0.0319503889768125,0.04649809004668027,-0.040447811240868,0.04256838027624603,0.07950072191736678,0.098638404867973,0.019950802218032575,
FBLN2,-0.010543956541577191,-0.021469570321834948,0.007901970424521084,0.009926106153053301,,-0.04152901047529713,0.031066349617450178,0.005558881502042225,-0.03669404602553794,0.01848751473577601,-0.08541295655963112,0.0496697049999796,0.0021086198944922844,-0.04172353879323095
VTN,,-0.01214770218076806,-0.038232158078020356,-0.06255039007050844,-0.06580376685388997,,0.014131242277442599,0.07376407600362099,,0.020800134121013895,,0.009045384786090755,-0.013910153443796829,
VEGFA,0.0008980550058796282,-0.0113074038138098,-0.017956272091966617,-0.018904621290984056,0.03765696879230139,0.10765180574904233,-0.028402873190358512,0.06018738969496588,0.014510019648553701,7.913001256580027e-05,0.2052530298254098,-0.0506174799570686,-0.08067680005703988,0.036554811346834436
F10,,-0.021124578107759338,-0.04395189486868471,,-0.02414315387057033,,,-0.031599605762479666,-0.03973356410658146,-0.014712181456492807,0.02449897409177321,0.08557543969512817,0.07589839780050395,
SERPINA1,-0.03586004014210158,-0.032842850491341724,-0.011533506825830427,0.0072178754300765875,-0.04156967292528725,0.04759021018597712,0.04936085202314082,-0.04519374232763925,-0.009810066640384106,0.02172137714162193,-0.1092191086635465,0.004070018059105292,0.017014531252040374,-0.035375108707455215
