,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH916T1
F7,-0.01264488216041266,,,,0.0573573169088011,0.006500135431822762,
LUM,0.14645442623279956,0.002902148780624132,-0.056149150624410754,-0.06085689710489621,0.017138466809882447,-0.010531100154883033,0.04133202290244869
BTC,,-0.046453279061913474,0.005334582990361526,,-0.01574722286401688,0.07918091228172139,-0.008852975549336799
APOC1,0.09394244994721582,0.002732081902947699,-0.1388433984194947,-0.008127658578718068,-0.009469181180464812,0.03886744497908294,0.08031712105591576
PKM,-0.02876882391041142,0.011900544031927482,0.07740450788617548,0.13554451197818068,-0.0018294733456767878,0.0060822674844979874,0.03421792263602615
TNF,0.06556096876960908,0.10127340495263168,-0.05300542286505665,0.002567433852325081,0.012425021877245472,,0.01025280641787973
GNAS,-0.054537386973802955,0.003639392500307695,0.14295585577220227,0.13269180484959758,-0.05622248057263168,-0.0008873400225848019,-0.04993850712231052
BMP8B,-0.0011111102242574882,-0.011155677198778788,-0.03243276743861092,0.05414942909233685,0.03915875966031842,-0.017078733567315076,0.02323212072113276
LIPH,,,,,0.0943181563637941,0.07814111146520894,-0.030715021992034186
CCL28,,-0.013194810521264451,0.02867649212060565,0.035446484593766106,,,-0.012600986360700018
PTPN11,0.026662878309650247,0.028765821488085607,-0.038698858556819836,0.028872315049372804,-0.03750382571688629,0.011958949607908328,0.03593180957568656
ADAM12,-0.01849438112997374,-0.012751964107610408,0.025023650502087727,0.08349229659318382,-0.03506044998184819,0.04418214205024338,0.016750801396376615
EPO,,,,-0.029422003221650003,-0.01685224277457671,-0.015377260373993406,-0.013400101752815833
EDN3,-0.022404946871795714,0.03343678707216883,-0.025231872181784926,-0.017514013621861505,-0.003906247684073738,-0.01592673929852352,-0.024347887322201136
CCL22,,,,,0.07289582192550144,0.20315951176778338,-0.020706668716107247
CCL2,0.07874065720094137,0.025095974579857388,-0.09922796424105693,0.0200068607531365,0.018850727023569387,-0.04282891167307283,0.038149901879107447
DSCAM,0.13874281887356885,-0.010331241543018904,-0.028701524104181895,0.09725826575700165,0.04891295152705532,-0.0019536755132004992,0.00228194531781674
ANG,0.0006360410890335319,0.02592502529806216,-0.009383080774883132,0.013320556041952486,0.03046390848944825,0.05128133301884952,0.08478109113982353
FBLN2,0.018881406676944042,-0.028100311681564277,0.03009617268475444,-0.04667713652457682,0.0829629550284879,-0.029793897925521205,0.0668351455667936
VTN,-0.0028670380206168365,-0.017594849779916794,,-0.024447913282022306,-0.019263266746627303,-0.0011014332544262298,0.11073442229076491
VEGFA,0.022683886729493685,-0.011095006732469824,0.007742250598611062,0.16037012767605408,-0.038964560128763655,-0.03830026298412498,-0.05352614620121018
F10,-0.0023298350641687755,0.003006182445497702,0.07204752902422464,,,-0.026632423558876506,0.049031776425708
SERPINA1,0.06967776903314704,-0.04856563284834121,-0.05461146094244016,0.011631512050510688,-0.041823593364055854,0.007096159457222668,0.06387680006906275
VWF,0.06912686331221571,0.012756494993133877,-0.059468180841182404,-0.0638073747758869,0.019533216735436044,0.014450933282555038,0.007595481905542438
GDNF,,,,-0.029422000930358756,0.04228870819123159,-0.02153283147017842,
VASP,0.08604292438326293,-0.009435977242527567,-0.05069818606135414,0.009041301021726523,0.005662049093902185,0.0016381727159116215,0.014716464398938462
ADAM15,0.03242462785280508,-0.03691241879746276,-0.04699426634358949,0.051994478942116146,0.006922961187854453,0.01696785613798569,0.009642192419463042
WNT2,-0.03245748074984266,-0.01497050212228771,-0.023853031171647925,-0.0010608198402204641,0.10451315035816783,-0.018463838839659758,-0.03258722629160871
CALCB,-0.013977897484809996,,-0.015968879415606672,,0.12192064224691837,-0.007564103872252607,
OLFM2,-0.028804812717363907,-0.01613408496812501,0.02124118418208855,0.08019921929680789,-0.01616925319061827,-0.000913949952559443,0.016193618844590453
MFAP2,0.12190213506328171,0.005213659371791003,-0.018564106276614003,-0.00855702606374729,0.00933989192966128,-0.07747083148169585,0.027725135896932793
HLA-C,0.09309178597369448,-0.03040005193120925,-0.12237532144823583,0.05741267096467788,0.052434650142495695,0.06946347239412604,0.020925310274097827
THBS1,-0.027880371296862036,-0.04375678192489172,-0.06894460166316467,-0.02602559256340384,-0.0004571262956506542,-0.013078861858399677,-0.013319556817913452
HSPA4,-0.026136455258043267,0.03237260868455678,-0.03760724106281026,0.019308956300491543,-0.051298052697570526,-0.0035025690703624963,0.0049131778056458785
LMAN1,0.07658959210595695,0.01899708669152782,0.037291013228402364,0.0983461161671319,-0.0648476421088534,-0.02509978458156995,-0.02324723307542642
LYPD3,0.12127332496303511,-0.017483459801227137,-0.019215752951043795,,-0.010005167876571882,-0.00867212558777297,-0.02778886272210255
APOE,-0.018904037761156962,0.03073686657544794,-0.15161970680565204,-0.08513320096985211,0.06257327222419086,-0.0006719782742175806,0.06824485680981453
SOSTDC1,0.0024580267885741945,0.016965664468423135,0.11633435414783623,-0.04473873745304283,0.02840575674991495,0.07113805632991704,-0.022346606253760462
ANXA1,0.06468931812082832,-0.024080141944738905,-0.12374157362196854,0.054412470930576065,0.012688283753754918,0.01308180856723863,0.08102912268589606
WNT2B,0.029882764673028056,-0.001856010899220653,0.06547941579961776,-0.02020801373981212,-0.02578217270340898,-0.011469950471245079,0.018349202059301104
AMH,0.04142148633446569,-0.01484102507021866,,0.04148658937875961,0.03468804382142296,-0.006058434296804383,0.03767826879375442
GDF10,-0.022523218002441545,-0.030625317053500124,0.05488013959839003,-0.043256346048485994,0.03984913906458947,0.03734779685581732,-0.01223396803014195
EFNB3,-0.012546148290447855,-0.002961999680017722,0.15386549016414441,-0.04491754526382822,0.06032591496103328,0.008696370539111185,-0.06871760962028552
LTB,-0.006420932470980427,0.04172126332580535,-0.01902724724968224,0.05828586597499288,0.0835687437306183,0.0023828941350236216,-0.0006796437458880027
ANGPT2,0.09723905876611298,0.02715941638200043,-0.06029247036252728,0.0041556952507193,-0.000766178184069977,0.029942946977086316,-0.010332579631293862
NRTN,,,,,,0.040431544621842556,
ADAM17,0.04605704467927398,0.015365669207818681,-0.019322740593030806,0.05331645594341573,-0.008487459013297687,-0.002917545255906954,0.04935217365646089
LRPAP1,0.007446559262915066,0.018018742477710358,0.05908835655915918,0.0361032971528032,0.08771448451343068,-0.012008603501238427,0.04512237427854232
NID1,0.06631791936269195,-0.029132476217455492,-0.026797403089261252,-0.03306898768888301,6.245345608123787e-05,-0.00734495511043543,0.006636083656181741
MST1,0.10733096061895896,-0.0004831042466920766,0.02830891324441848,0.06310127585824891,0.052533338440249516,0.003333139704598993,-0.0031010061926426144
IL13,-0.014158627844602336,,,-0.00446791054189047,,,
DCN,0.09265442556357009,-0.01102287243755712,-0.08443459072984384,-0.008145875744592601,0.03010260197809079,-0.03542543866891876,0.05508718039119736
IGFL2,,,,,,,-0.0237945928235322
COL7A1,0.09069702387486032,-0.026904619855251076,-0.022218729779451194,0.007946230355435575,0.015913026217178165,-0.01386828606847783,0.038404533209272076
CALR,0.05506535746972665,-0.03019006538678108,-0.13504676243545652,0.1053780729864166,-0.006882550542767955,-0.022378367032915746,0.014169706998114368
PIGA,0.08810015386387657,-0.007226327759880683,-0.05952197816257288,0.05454525129873646,0.03422782133103908,-0.056850614148447054,-0.04623183110811259
CD200,0.007847814137433361,-0.03318875705558943,0.09013221850597229,-0.029737511706776545,0.01343547682800258,0.05413277543226357,0.037494804060089204
GRP,,0.09268538212016184,-0.01766122543017608,-0.007195784785814447,,-0.015018266632610477,0.03520727479289969
CDH1,0.021352040092963716,,-0.029334425877061428,0.003520031919734482,0.016283541862459967,0.02102534649634566,-0.026961778518527265
LPL,0.1109659795625278,0.004228328664028765,-0.04724498172924597,0.07329027005615309,0.08932190351534992,0.0012736821592054283,-0.01534688144862992
SEMA5A,0.06942973178306834,-0.0019253640194846035,-0.02167967689103176,0.04274068200200163,0.02975640576213687,-0.012088598522648366,-0.029136126250759745
SEMA7A,-0.011848187521691644,-0.027627514108018073,0.014284958575159353,-0.0693581687446133,-0.019715871782537947,-0.006777614467855827,-0.010060896110642686
SEMA4G,0.05985026172293063,0.006140638751019935,-0.03553086106542629,0.04249677265913141,-0.024730903330942505,0.021541345216470557,0.04036003189254805
SEMA3B,-0.012982576902757356,-0.006844044730189004,-0.14522512746259245,0.023609701492587936,0.03780411730227794,0.006478035102863327,0.08135873011128535
RPH3A,-0.04097471984824192,0.027661025032755637,0.10559070247870246,0.015462138414995025,0.0068272855717615745,0.04994022395998342,0.03350489054167173
JAG2,0.03047290052709859,0.04829621660899134,0.04239681102228019,-0.043392833328487576,0.05969485191665887,-0.015648519800217742,0.004772964350096846
CGN,0.0151282055967905,-0.01390309655351644,-0.03247581400099863,0.06531289538030852,0.05832448079032585,0.0017241627650764334,0.031096573454065364
GDF15,-0.013454324416914737,,-0.03742488696129082,0.0156116282722663,0.025919979537043773,0.0503062551836549,0.05649329655281541
SEMA4F,-0.03358831307743784,-0.05774343368635584,0.026236114620790753,0.048709927375221,-0.0023267442202209317,0.014023177096348233,0.04217148789462959
NXPH1,0.042835383977282655,0.011406684993861604,0.1311004315799863,0.06893199913711291,0.04017338443525215,-0.0046634929943861975,-0.038041136611501034
ARF1,-0.0424026168849681,-0.023487267739939182,0.0970092544962477,0.03431008703100702,-0.01481433211451815,-0.01928246763507992,-0.022210325145877716
DSC3,,,,,,,-0.013400105820276308
EBI3,0.10750689399757016,0.015251118522099816,-0.07332280917043349,-0.022771086562680797,0.09668247212860037,0.009840056963482412,0.07676624075362078
TIMP1,0.08260719070376264,-0.015034956604768963,-0.1116440140332779,-0.025086639619680006,0.00032042237927962903,-0.02375698614319727,-0.012028043229875881
SEMA3C,-0.01823998553264293,-0.0046358658803771335,-0.040648991397739795,0.0008864838450288629,0.03419101040721766,0.06999590037025344,-0.006952182026671069
GNRH2,,,,,,,0.04276334156759425
GAS6,0.028869253878627193,0.01721805205640708,-0.014047085144579353,0.05464394189178992,-0.001568207434561823,0.010807412596359353,0.011739617544671295
MEPE,-0.022286125509085476,0.011450001991232596,0.10512983650492017,-0.01560779890937546,-0.02916471561707186,0.042603339011729496,-0.01851682716848614
SERPINE1,-0.012795532476342379,-0.002210682223128554,-0.03456370339301102,0.034296734418328305,-0.013375974722920653,0.00786425620894932,0.03025653315742351
RSPO2,-0.008771379437501434,0.04679542421614633,0.1217436101784245,-0.03388897552268255,-0.023565272328851663,0.01606009506659765,-0.01257186165232617
SHBG,0.047902174029397254,0.04084254719124724,0.050906914903732996,0.03290863900852597,0.09476504952401503,0.049636408063513084,0.03461447880287066
LGALS3BP,0.07677099647824816,-0.023533889876008154,-0.14510314176268807,0.023791181788509735,0.048774485376182175,-0.0023725949578944057,0.03131235255727727
LAMB1,0.09726834394481665,0.016690904465544245,-0.03309218823219909,-0.008878094979410943,0.027573834123032957,-0.011494188328345334,0.023010975171895775
SPTBN2,-0.05880446871479501,0.007031836316392631,0.07973269706025168,-0.01985629875904607,-0.006152121005161037,-0.008173129491157557,0.011655950267500553
COL1A2,0.08450391140937627,0.06458815665791408,-0.043657631827140365,0.015014496935885057,-0.008354687385724584,-0.0377732821310687,-0.013986606917551587
DEFB1,,,,,,,0.042838062131381874
CEACAM16,,,,0.030239860841697535,,,
WNT11,0.013640506801110815,0.015400619215572628,,,0.1050044049181697,-0.00871339136877991,-0.01778361795685247
LGALS1,0.0292674121067925,-0.05986590480648339,-0.15661532916996815,0.023598239337942358,-0.025934596630719623,-0.019838053680709584,-0.022603600803458888
BCAN,0.09409616630796785,0.05206399836207897,0.12372891806307,0.0408623130605354,0.025788887202714245,-0.03129787140449127,0.048197783322271905
ANOS1,0.06856804988679133,0.0027437372301010675,-0.013796296813598563,0.033436214432197575,0.07128975055057155,0.02510790807890841,0.059311021645743346
EDA,-0.016494117591816473,0.026371304569577092,0.00702558597353934,0.03147525966016547,0.0566294544700957,-0.005774159080984438,-0.004497212818955159
FGF22,0.017643443682319102,-0.016212140280720398,-0.016898967927664287,0.0861583140759038,-0.009106223679366466,-0.023053062758052585,0.07295033876051825
SHANK1,-0.012030807672150517,0.093956843874124,-0.005993323736729213,-0.03316653539622573,0.08241340984519771,0.06072683967479291,-0.02388968686867852
NPVF,,,,,-0.01907311042255535,,
RAET1G,,,,,,,-0.016708485062638435
TGFB1,-0.027396521751957257,0.025891202872448928,-0.03838621496741131,0.032749828997304636,-0.009253658289970965,-0.06006111387488505,0.04763926855749499
MSTN,-0.013650614239308138,-0.01768984183938372,,0.06452413522559283,0.09705126014201443,0.023728299983847238,0.005936277375973899
WNT4,0.09031355023123176,-0.033055869029208686,-0.02506305769222965,-0.0001472257809955381,0.05174669510593643,-0.014188466124969878,0.05373027697196116
TNFSF4,-0.022758189227031676,-0.015098941672803333,-0.027030082994865468,0.01556690784797953,-0.030466371350691766,0.04236397310605663,0.013701792478778129
NTN1,0.07816624956251197,0.05622437511527261,-0.023024392590609472,0.017778039945595684,0.024495520728876178,-0.012926048521297502,0.10139836538831123
CXCL12,-0.03921049194996525,0.03340420612661678,-0.08349752491269125,0.014287469438242304,0.017756919469762045,-0.010332479992625062,0.03962479665334594
GNRH1,-0.02244242029327776,-0.009354869594199285,-0.018564106159077918,0.041510240774794066,0.03344795664692221,-0.004523013172791287,0.01414671813485286
FGF8,,,,,0.13927613540852107,-0.027703954409667095,
RIMS1,-0.04692571922251056,-0.029466266606670417,0.0976944660852386,-0.05426293894089812,0.014591826081583608,0.019930167826410924,-0.028895717469115324
FGF14,0.037411810908918465,0.028709425434591814,0.08703313799289594,-0.04865856377747901,-0.022959044576404408,-0.00919445561249537,-0.020510026534311863
IGF1,-0.02338287456962783,-0.03299013711770112,-0.045872136168023665,-0.004093768034439386,-0.0005209717944495693,-0.011828720352261887,0.023709752473820546
TNFSF10,0.08134806602603871,0.04348936197413296,-0.012805707045513579,-0.05379959120800945,-0.030553285666459266,0.006005805387909974,0.03675318683788864
GDF5,0.04498514934134546,0.10504969680194594,0.02193931109437875,0.004710153774957413,-0.037922128491075784,-0.014232004212971985,-0.006749773264997489
CHAD,,0.02811615645124248,,,-0.03845927292494485,0.06679079445489278,
RGMA,0.0510786307364138,-0.023107327964232434,0.04031877773866364,0.06590896984321042,0.00502335938508089,-0.03504687854021433,-0.0023426424664914004
CLEC3A,,-0.02264078821247113,,,,,
WNT16,-0.014065465058765466,0.042287960972610575,0.061745023948646525,,,-0.01369234518611707,-0.005159689347047525
CX3CL1,-0.01850875955027861,0.038765399505132775,0.09584681453879246,-0.015585308596615097,0.0647532566985511,0.07471401920635576,0.04977348964925094
FGF1,0.023815313330899316,-0.008289877392044226,-0.14671689820166522,-0.037247771155023576,0.01706826420181613,0.012739640457399176,0.07207566975958205
ALOX5AP,0.03745871098689781,0.0010163288841576266,-0.13975847084965004,-0.01851343036211436,0.045673759160314444,-0.03305918320624023,-0.01754828391871493
IL1RN,-0.01284335306737895,,-0.033022076348892856,0.07992077915561742,0.023675986922309034,0.0010761538484983925,-0.0004449334793050801
PCSK9,,,,,-0.01663674971312005,-0.013290559946770544,
NPW,,,,0.020793751479051634,0.031315551316762454,-0.01236045113713358,-0.0337516774022439
CXCL9,0.081889461540372,-0.016212137870471908,-0.016713664021822942,,,,-0.015265314179668
ANGPTL4,0.05097539843872527,-0.005159105294406563,-0.03007474482568753,0.10724225445584246,0.01687213312678356,-0.04894409675125535,0.012975795560342267
UCN2,0.12588995118514484,,,,0.03021177065109366,-0.015018266632610477,
OBP2A,,,,,,,-0.01505182151721227
COL4A3,,-0.010801614348775617,,-0.032616455900262534,,0.11946884886733798,-0.006385618928750871
NRG3,0.014139305931714597,-0.005626714479931039,0.04479842185889497,0.009930411243868365,0.012095012212862915,0.11567602479059473,0.024771108590499507
IL23A,0.028641073543458264,,,0.06640918433881218,-0.01663674390952453,,0.03586039889714196
COLQ,0.06532137666806316,-0.007062893200779116,-0.021367431501878788,0.019501404697702323,0.08346543533636976,0.019932067731494703,0.021506571168395387
SCGB1A1,,,,,,-0.015377260281435351,
TNFSF12,0.03492619179138108,-0.009765859565666099,-0.05207472889122978,-0.005244730493316701,-0.014873192146367085,0.0320867485613076,0.02278170958209812
DKK2,-0.024237991549545878,-0.011155675940812959,-0.012428354650181021,,0.06745601080461505,-0.01769990234497885,-0.033663107626239114
FYN,0.025179284759574892,-0.040014059408403725,-0.052260312166930695,0.025746510337087344,0.01600493981563687,-0.003654119424939571,0.050836878629961564
ACE,0.10117608580868787,-0.016916475762061678,-0.02080057761116488,-0.035964193767273674,-0.0012375811910481298,0.02506620915863708,0.013655349990626849
IL18,0.06685638417858321,0.007580384182529913,-0.029147022784023542,-0.03933832929899083,0.0033139761932632792,0.015877464453727293,0.057787044860514294
PPBP,,,,,0.021787828475880653,,
CCL27,0.01906844894725537,-0.011491951251661922,-0.020462471605141124,0.02486001885325735,0.012035082916681773,0.014835695011427492,0.10288759458306003
SERPING1,0.06552477899257965,0.00894681941325174,-0.07748660447120631,-0.05975894148365694,0.016981476993864833,0.01674306552320484,0.05908388405131369
AZGP1,-0.016253308854863802,-0.022173793944155647,-0.021476566635964728,0.09911929128426798,0.054372792002008015,0.02146178888233005,0.07675059240084195
INHA,0.05220762543182491,0.04741111240253404,0.123932810043751,0.0021249220102861188,0.0021947979828779635,0.041997129381982815,-0.02929019075910601
SEMA3G,0.03422847582923366,-0.021625470292154555,0.16264905581251457,0.030048533282385572,,-0.022049739293574424,0.019575973664501933
OXT,,,,,,-0.012876853916418594,
COL6A1,0.10157360517938717,0.011875789842917102,-0.03442552443465507,0.08046108637781865,0.012869463114576138,-0.008492105948835097,-0.010560580898576165
FGF17,-0.020044163155036918,-0.022443596842523877,-0.00984830393537637,0.025890936076962016,0.020729837304575848,-0.024318558326410892,-0.014339769412994667
TNFSF8,-0.012843353177098574,,,,-0.022103084208285505,0.04015799426710864,0.01624127950980682
FGF20,0.01572999189815817,-0.01022688771603434,-0.029924657665639134,0.1368414974639332,-0.024035235323356694,0.027182716797304853,0.06078908082782301
ICAM3,0.035684487360874845,0.04136360613011801,-0.013177139699964613,-0.04826437802713145,-0.006584353064815605,0.058798893901181905,-0.004251552573260727
LAMA4,0.08079687280251767,-0.034903203474364916,-0.009135513200995524,0.007651782013902045,-0.0028942846735983607,0.0274227513050121,-0.03132066201166777
DLL4,0.13877518969163274,-0.016091987466803858,-0.02331802650622123,-0.030947666007004375,0.011018399650700195,-0.030724945535774532,-0.00758848204662128
SEMA3A,0.05882972658664606,-0.016895429962500864,0.11058103099334553,-0.05123696484203251,0.030316114545375854,0.028930605178901378,0.03963433651523486
RLN2,-0.016494115465427738,-0.004148191899304789,-0.021644582251515526,-0.024808921857097196,0.09613134153155879,-0.015018264976529744,-0.016549702710907666
C5,0.04661932975367408,0.02436295122374839,-0.0028683002224870378,-0.027566349636710855,0.07448886613579,-0.0053470730618002055,0.10870220207534587
COMP,,,,,,,-0.020444288471112272
EDN2,-0.017553684951394703,,,0.07767996782673145,,,
C1QA,0.06931367661870377,-0.0030358126472945983,-0.16655792283972354,-0.05214980116899465,-0.04702306055470494,-0.029657071988824592,0.024044413994739947
UTS2B,,0.014112284778015736,,,,,0.0757240629884028
COL9A3,0.10645954481876221,-0.035862357533597185,-0.11291250116668188,0.032000819077287065,0.13343722826710872,-0.010423013301148242,0.008508362770958235
HGF,-0.05043885454013423,-0.00785530547944355,-0.042371519794715214,-0.037786745203239394,0.04694720427944247,0.023598366655701072,0.006744532230824354
P4HB,0.09790241240088066,0.02681139421942746,-0.11870170633296592,0.023541154540255422,-0.010086354686095462,0.006501370348890808,0.0038988978819167698
ADCYAP1,-0.03058732721884014,0.09530117287728689,-0.03728744851015056,-0.03655664929443751,-0.016657918156520943,0.04726559961122752,0.0074566909065640315
GREM1,0.010994615423114579,-0.013048782659705325,-0.0881231566103906,-0.027242885765993548,-0.018782317336018015,-0.02308349027137541,0.002554896275466041
EGF,0.011639416193350502,-0.020001187643232925,-0.024029073807900255,0.05441563010885852,-0.018687490803600538,0.001391007293488999,-0.00018449514245782016
VEGFB,0.034894315919611875,-0.01697823090171009,-0.05439952038662898,0.061333842911369174,-0.023987908617402947,0.05104891547488043,0.035683508808256804
FARP2,0.02899972483928607,0.005528850789987933,-0.029781304760892118,-0.010071774560871298,0.025296634872235154,-0.0002626546961216939,0.04640913109946915
BMP3,,0.028113247788474294,-0.0183422124092682,,,,
IHH,,-0.036540460224029854,,,-0.02000735566136244,-0.014835705525460477,
LAMA2,0.06836598064431469,-0.0037033294435655146,-0.03159515856147306,0.02579251134435436,0.042414820405635184,0.012764623265278099,0.028546109524511552
SERPINC1,,,,,,-0.014651005931390106,
NRG1,0.0013684307069284421,-0.034287513433502836,0.02680264588590136,0.06111979676028931,0.07593393111804436,-0.01969933071163602,0.018840386012072295
SPINK1,,,,0.03162097692542139,0.08011956933989751,-0.018009034571673025,-0.02306961114571566
EFEMP2,0.07269878120236015,0.015007574055987374,-0.03313582071094645,0.05034455680724296,0.04596483366126571,0.0106449927370253,0.04313749851454254
SELPLG,0.05055727094209248,0.021373855337033905,-0.06845451316973415,-0.06400819405347671,0.1258918036627531,0.0077574463017906275,0.11998984829707615
GDF6,-0.01649411724465091,,,,-0.03851541277042534,-0.012291257036675652,
HLA-E,0.06241275015240862,-0.04405688056570232,-0.14962050109227354,-0.03248452791427294,-0.03606338409715044,0.0006124050461489048,0.05308984464800915
PTN,0.07151364148272525,-0.024945716179582397,-0.05075492193142521,0.05431035362200278,0.04790542950513628,-0.00801704768210072,-0.020532622921041715
CD274,0.03171736015297225,-0.01547828355391133,0.057790458557581297,0.010795902009863375,0.060535264868233345,0.0351899421325673,0.05668220631063685
FGF10,,-0.014578839815967005,,,,,
CD14,0.06656951419263955,0.01838558494409289,-0.15350835715985442,-0.023110206917406683,0.021485549408487084,0.0001304900363489374,0.06424119038254965
SFTPD,,-0.0012666804497311263,,-0.03280827202997049,0.03744293331842491,0.0028736016993638437,0.024702574919978834
SLIT1,0.03218797742728395,0.025652862530057375,0.14281834425990136,-0.015230157309691506,0.011432491481037636,0.018020741282591637,-0.015561929225071415
CNTF,-0.017257035583478884,-0.013048781531929822,-0.029334437927308298,0.02230447157999914,,-0.015018266632610477,
BST1,0.07606388410861009,0.023781531441382762,-0.04728093718617217,0.00405938428386247,-2.350435372309372e-05,0.0002013045977824512,0.0705618514187253
AGTRAP,0.06631590609571315,-0.026756619209444943,-0.07489687974360636,0.018606821248564557,0.08307900542900437,0.05336072017609615,0.013924832422471937
LAMC1,0.09622846646514327,0.021691609673659178,0.023912584525650697,0.032865286014125535,-0.0030713941932228313,-0.016017437919719442,-0.020049455241306885
COL6A3,0.13355604616685543,0.006265819081076734,-0.04898111682584407,-0.03463032315917855,0.038933057624831104,-0.038134657800879206,0.006037986592000598
FN1,0.09897854970300339,-0.006864959610326496,-0.05583992520895543,-0.005003384878650816,-0.040310986269307285,-0.0469690431558085,-0.03182527574726866
MIF,-0.01339212934837548,-0.04074788327644982,-0.033916846889408166,0.020155676761412375,0.0009253966360822155,0.06156678111628433,-0.05146788726268391
JAG1,0.08749110834550262,-0.0163109735383258,0.016569739888761904,0.06914575277800673,0.018372007195949065,-0.004699012642308164,-0.02680934519295886
NID2,0.049475070182997585,-0.014132138658150047,-0.037300707427024175,0.0019185696851429406,-0.003646534349960057,0.0015946568425566825,-0.022565622540218048
EFNB1,0.03443429824552763,0.007238918899895401,0.01794718393888821,0.055785697047346344,0.06463352382727655,0.06220685684310882,0.003274322588476993
COL4A2,0.10246178943953677,0.005864826141611519,-0.04046770270443622,-0.019759058156714252,-0.018062002683475718,0.016815154912188414,-0.02218231942814371
SPP1,0.1022388533609967,-0.004043466972767337,-0.14457341716423977,0.006414281009283786,-0.021837878024226466,0.0333346498901642,-0.05772440655291168
PODXL2,0.04420762831102166,-0.02123995080769395,0.12826517586217875,0.003725377175707916,0.00681619391095175,0.04474142092783379,0.02208213113348387
IFNE,,-0.014578838678474464,,,,,
FGF9,-0.040058293918406485,-0.036845899475315726,-0.001371520806687942,-0.01730796173466076,0.005094164475706308,0.02697802422068189,-0.023424019596477826
ITIH2,0.0065942131177752,0.07028324245654288,0.0006849226904528218,-0.0034327725517263536,-0.021598991774384346,-0.06045347705811769,0.0648549346758087
ADAM10,0.04615378487640884,-0.014704930645733739,-0.03795973491839742,0.007007389291900527,0.024577264471282344,0.02981364712697648,0.008042714851865541
CFH,0.07265323359412836,-0.04726714815752264,-0.02903113706034706,-0.022610176442614368,0.07353232175137721,0.025754797244725208,0.04719434453716611
COL4A5,0.018975042194567228,-0.027796352375003476,-0.0970268346914251,0.04002516599688589,0.022673201432014952,0.06575861044033832,0.01950361593967853
LTBP3,0.025597460554402617,-0.014759422382861155,0.0023886398902753865,0.1016925226763902,-0.0010446725810107612,0.02646817259230942,0.04767444102332098
GNB3,-1.2363450887728377e-05,0.025499751811259682,0.10792401716840187,-0.013293554147192833,0.021363856792816965,0.04728734859562675,0.09466389691597223
COL6A2,0.00638467579210464,-0.033559272604335375,-0.0691623762559644,-0.005968714724343684,0.016904228427109473,-0.04172049878092535,-0.023531701691282884
PLG,,,,0.020161014473277845,,,
GDF9,0.022479874300046526,-0.02000118753677783,,0.027736447095677658,0.15193296817621396,0.0127864353138906,-0.021664760744981443
NCAM1,-0.01845916581500195,-0.04623017324949172,0.015563949528617825,0.08575433736775896,-0.007453699140316674,0.027636769506017206,-0.02955800967710388
APOC2,0.04229219971101675,-0.010326286048764323,-0.12077260541197585,0.03961519840597558,0.022040474856855896,0.0017789420832384723,0.012478035017344806
BST2,0.08740116800741188,0.0030722941715416925,-0.004794973553258528,0.014106481078022483,0.055972228033524425,-0.002789113385593415,0.05230299694032026
COL5A1,0.053642673982566294,0.0014453489560267076,-0.04770901799792433,-0.01225399545267221,-0.012840455696110094,0.012409973860782682,-0.009516689618514512
CALM3,-0.07945934597215776,0.009285145416984242,0.15251110864978365,-0.03281585061443609,0.02287315291269958,0.012308011559023023,-0.0544727692533126
THBS2,0.06951798954838405,0.022035259745590396,-0.015124735542499946,0.05272241606418144,0.02433363287135896,-0.03821819281585899,-0.028784191331710236
SERPINE2,-0.006120668040034472,0.024347869026993853,0.0444970525564469,0.013139099483178705,-0.020368313964506023,0.018742905410031825,0.01090151814241174
EFNB2,0.018819890421731857,-0.018815852240164944,0.08305691186743314,0.04469138204831455,0.010527028397385223,0.004284491822477641,0.031112092610633423
PROK1,,,,,-0.015284232435655501,-0.014083222064359555,
LACRT,,-0.018463893512833757,,,,,
MMP9,0.09923337636139651,,-0.025566715635960652,-0.024661593090387048,0.022694936682939083,-0.01620998267803894,-0.07664442341819168
NPPA,0.11388898957881849,-0.024959935167202327,-0.016955125514832546,-0.022859723098230082,0.06842646799431343,0.07987821037691174,-0.017932410768873624
APOB,-0.013231781339424776,0.07153284446158846,,,,,-0.0135929220200987
C4B,,,,0.019062776112218228,,-0.01738573865431046,0.04016709717318426
NTNG2,0.012520570249577985,-0.01002782726126411,0.08505803476862664,0.056908958261502066,0.05811486548479978,0.057405928676920126,0.04884212557454659
LAMA1,0.031706298731909936,0.01470125444995816,-0.03422723305259021,-0.011238902820725065,0.013747931956635205,0.03743121415769573,0.03436835766518479
UCN,-0.004978825726658572,-0.01929744502936304,-0.027815403133496248,0.06649949292456234,-0.017104989099905488,-0.01998296076942291,0.03609365048714227
ARTN,-0.0003252316156142211,,0.0017387423039400113,-0.01643576932566358,0.06756051409272294,0.11241061176999394,-0.03454170414006329
PDGFD,-0.028288017769491386,-0.02029613245088401,-0.020663670317927884,0.06719999376622954,0.10256079855413013,0.03237779318780687,0.006952322736192818
EDN1,0.07714679590651663,0.016817199536465256,-0.023493634380402355,0.06242899055430209,0.04845828089192972,-0.01899372307894865,0.015672583249795962
