,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
EFEMP1,-0.03959133157324021,-0.06148323518001743,-0.09026093680245402,0.015989704154915154,-0.02808293850636873,-0.07513011007360614,0.02283736865539151,0.022494685275463566,0.11779138297714654,-0.08040391951009682,-0.024666125434366543,0.022574712236873157,0.06398265997672167,0.04472430935296478,0.06445776564330219,0.029852927173934868,-0.007718141308829485,-0.02457559362151847,0.021872586486617617,-0.041214275239342485,0.07531328758722805
C1QTNF1,0.008716150823315432,-0.019904355475728136,-0.04874724022087431,0.04047877834042248,-0.03689909825336277,0.00803924702345565,0.0025064675408951595,-0.03610888970581617,-0.0007865492843655331,-0.012940155312438022,-0.014285544770627271,-0.01150764515098096,-0.00530976602936705,0.01629819725754757,-0.04219848387703266,-0.07621840541861433,0.0419820477373464,-0.014808786225828461,0.025734399515832243,0.068839494979805,0.12491519322543897
ALB,-0.0337493626394665,-0.030791207522783068,-0.02944312301906721,0.016963971163477067,,-0.010749611047444317,0.09012687562564999,-0.016747493307861995,0.03003509944697768,-0.01088219500660973,-0.02226453072265806,0.06061130446278837,-0.0019366587709457104,0.060301706913353695,-0.056161540205622765,-0.03304994271486248,0.041930048358533804,0.04671294086979302,0.0006897248430358515,-0.013977565320425732,-0.04465140551239303
CCL13,,,,,,,,,,,,,-0.00010361041746014225,,,,,-0.02458591164010974,,,
EFNA3,0.034129903547396506,0.048388860500934876,-0.005520783075917463,0.02103560463824316,-0.04780692506300081,0.08066314930590827,0.0031386728492041518,0.005209589076878973,-0.0665045292391608,0.02130877544294637,-0.011705986688978825,-0.010063087506651506,0.012457827152691364,0.03468716747059322,-0.00590657247993514,0.031136380505807366,-0.008057175761581338,0.022984764646205753,0.08777137747490257,0.10099244063812697,-0.01972832260581286
DRAXIN,0.05170834831326854,0.029689004827885536,-0.014230570616222515,0.012056192676206987,-0.029174933467346346,-0.047664066341205714,-0.05609715851895792,-0.01822112423060315,0.12105016295593299,0.04146620164756833,0.01198993052710364,-0.028218615258134454,-0.016918839522840026,0.09847009927239744,0.08929885579487386,-0.03388846897017215,0.042761038144932706,-0.050033037930379734,0.0600927708850142,-0.03143878032809758,0.030729552544773917
RAET1L,,,-0.014835764322110995,,,,,,,,-0.04117575364224593,,,,,0.04969379106904528,,-0.026628673130825873,,,
NPTX2,-0.023335756395936245,-0.04099572670154232,-0.017468989296051313,-0.05154136872535584,-0.03270008720750796,0.02775185012960006,-0.018627288250034117,-0.020593935790818158,-0.05045760865552482,0.04948302714579887,-0.01652740938695217,0.08458182178600405,0.04793720024489111,0.09590550473935858,0.05105242917892164,0.011998999761128329,-0.006050514405724076,-0.010568697893982924,0.12622023278242478,-0.042033510557037586,-0.003978716161567846
FGF11,0.07300530915020968,0.05699638928990641,-0.0015278791373531143,0.07127696502590086,0.0662859187561014,-0.011982079246047682,-0.04319179136174781,-0.020149910589254468,0.08916722889300456,0.05106783716758627,0.028600723879124587,0.0039094946298678206,0.04639121588805468,0.07826414021706887,-0.07101796751417698,-0.02575995837784775,0.07218303153856394,0.012985196039117304,-0.02695176317658482,0.07816874836402056,0.03815256933000809
CD59,-0.02467314120354485,-0.018355567625454438,-0.023776733251359802,0.01668755432801988,-0.001547045133318592,-0.020519147619008717,0.02972654698524574,-0.025931657604456013,-0.029236422026193903,-0.04921673959894701,-0.05595811499445347,-0.030391527115499542,-0.007498858855807682,-0.02245965657301853,-0.015143016613943247,0.005955176520284074,5.2998577077919655e-06,0.02404288866283227,0.0020297723953329153,-0.06749830208524946,0.01902048985618847
COL9A2,-0.05404882605117197,3.067975348449617e-05,-0.022428492126979338,-0.02115936506970678,-0.010233908626876068,-0.04289434582293353,0.016444105753844827,-0.021922160426813293,0.029823567772490022,-0.023351431690350272,-0.028198414129298258,0.033793217735855245,-0.002201666152853223,0.016154513445301187,-0.1251445894861921,0.06844447449954347,0.061475023796462164,-0.012850190496337927,0.08379395730309375,0.041370959529847456,0.019351964227945884
DLL3,-0.09174556957250271,-0.03433760154006714,0.06706670744877032,-0.023159998932791054,-0.06635713534697736,-0.06039599786879798,-0.015987878455244072,-0.060699579105090294,0.06372052609410159,-0.06033835706656805,-0.01463119608073864,-0.034590003275079884,-0.02643969999894515,0.017044913961079135,0.09601194584448,0.039653107549952465,0.04811421869925496,0.008286405373598439,0.09317119613586278,0.03600466528741476,0.013703541199014289
FGF5,,,,,,,,,0.026561103532545604,,,-0.02895737226122977,-0.04977920203990572,,,,,,,0.0359423554621093,0.09460698714237775
LIN7C,0.06820666862037592,-0.03469588068615515,-0.0055008845794337485,0.04417541131813306,0.038306924810002405,0.02487687491388697,-0.004606232811818205,-0.037260969345322845,0.039667677806432794,0.03418863222141128,-0.02878165471626559,-0.0018885043593523771,-0.010743452024229055,0.06290528054421302,0.050878547764696636,0.04875061598884771,-0.049307739501668675,0.03900324106004969,-0.0134479558017026,-0.0050824804258322795,-0.041381557604292386
GDF7,0.11861483998659596,0.044289249525368016,-0.013985025855249085,0.009560927479896147,,-0.012235329170114946,,-0.02392267175217135,-0.0060469120876341705,-0.039838091367635914,-0.04164219308580118,-0.04311641576695175,,,,-0.019345326297765107,0.031552320662426366,0.002962138646647669,,0.011578164334522665,-0.036991812192864466
PSPN,-0.041765977116048306,0.08449258398093058,-0.01914663966524031,0.016256772874857137,0.023178874196724895,0.049369986749197695,0.0021444184174913236,0.000342643542929724,0.052878772995959986,-0.0004935486781115802,-0.019483431723048297,-0.04588103761751343,-0.011612907878904418,0.03760433729026605,0.045619169226036725,-0.022315440632199483,-0.01299601749244648,-0.00272329271776896,0.044968837426733674,0.07953218334124458,0.06510313673235048
ANGPT1,-0.025319967533729493,0.004032796979044964,-0.0309511405480028,0.007359067975181598,-0.0283311785010904,0.010794198293963856,0.003454243829367116,0.06394395795132485,0.05150727547966117,-0.053789512395930404,0.01885668741180704,0.02167218377740949,-0.008139811985792444,-0.005104511893157715,-0.057705601815509946,0.03039690269209677,0.010212074516585177,0.011930449000109807,0.048522739100715556,0.04847757381740601,-0.013830057281424186
PNOC,-0.03279201041819169,-0.04295953530705374,0.14107165041600273,-0.024794799935113722,0.009142847020093249,0.01572021799671246,0.054637042143250124,0.02241758879808957,-0.058674941132276115,-0.012229966381814943,0.033045500693818015,-0.014049291512121375,-0.020633131610767436,-0.06609809503386176,,-0.020571905079190864,,-0.02112430663044792,-0.03926429605387634,0.03941570191955535,-0.037339435413046136
L1CAM,0.019451637183693176,0.05169204550434984,0.012167558248099453,-0.0010602050310394347,0.00801362495927666,-0.0033814527536062547,-0.023497302246111386,0.030741941913144697,-0.04402936923395869,0.0027629164154449434,-0.018877565567540985,-0.00580051326566628,-0.00417962647667768,-0.038998304288366314,0.08670754830791753,-0.07209184284109493,-0.022749555052306747,-0.027431219522869595,-0.025096468555800097,-0.006768628652794714,-0.040602175873797254
APOA1,-0.027616061422275007,-0.03974074902895612,0.04374591209178724,-0.013894936423134042,0.015314547639068482,-0.050674369603748895,-0.032333272652331914,-0.028646288878816577,-0.009457228876451916,-0.020975202564967453,0.02461633840366158,-0.015534914457635529,0.02419189078537902,-0.015909075672614514,0.046755513192935826,-0.002461592263573428,-0.03234995254492644,-0.012879199688766703,,0.015521418681060656,-0.02716585360756692
PSEN1,-0.043342116079757194,-0.022777438959927013,-0.03947906623117527,-0.01188492221916122,0.053653288764076316,-0.02579290818825601,-0.019317089021632018,-0.02583442341153346,0.008419946707894687,-0.019082342609158878,0.025636538733900996,-0.017615561593171788,-0.05419854223020073,0.015835534187140687,-0.058150398128768835,0.02313067920017358,0.07727845640783149,-0.05194488033777322,0.022852417033624017,-0.047199335187163,0.00599309194236761
CALM2,0.04569257647675768,-0.029605461755665443,0.03237989906583385,-0.009478706871755819,-0.052730567532344966,-0.023069465409952687,-0.02584146410149894,0.010475934452715868,-0.16215096268922177,-0.039398004259056756,-0.02598193264052191,-0.006920234759930291,-0.0417142842424887,-0.04134017946584242,0.018581582213645628,0.07601258856482114,0.02128589925631864,-0.03842009680431231,0.005548459997200051,0.0698019937631564,-0.04179739847579047
CLEC2B,-0.020069573211095256,0.008125606780016238,-0.0909522408117717,-0.006238569482054804,0.01001271485058245,-0.047711517144703494,0.004781800383373048,0.008327370363723705,0.12650924145266249,-0.06227225868158815,-0.00843629501188811,-0.03690832648461075,-0.027157802066802284,0.00037056732564682003,-0.08039757561293792,-0.023655124577104267,-0.06905485939892658,0.06459440647648447,-0.014806397738149435,0.08356499259099985,-0.010172321666562791
NTNG1,-0.005977341089996985,-0.014689920528175195,-0.03933072754417424,-0.06084840019601589,,-0.008402999517033188,0.018052860403815305,-0.019930171124217685,0.09152342685410995,-0.021128972950809347,0.021908306431900643,0.057482240792938906,0.07286579922864417,0.013010335839676286,0.009666866864480315,0.031834727109337914,0.008442164758820932,-0.0066004413327748306,-0.015878357521601227,0.10915945080959506,0.015215007870984251
LRIG1,0.06850218619531316,-0.01573299365292433,-0.05443145628498767,0.04349362958288137,-0.0017710297428455318,-0.03929769322674582,-0.031550369758841616,-0.042076255496321144,0.07190195594125474,-0.057615848462580936,0.04172652175189508,0.01009058882475873,0.001647759930631583,0.034899962800062675,-0.06159757909333783,0.04674177342993835,0.018678721281979855,-0.010651275657027703,0.03459393744452586,0.08460993491619224,0.014450987465973427
CPAMD8,-0.020431945607409498,,-0.029806584548687398,,,-0.0010992528668910592,-0.03082674897577302,0.012676270515430334,-0.026657322639414352,0.018031261403355217,0.01803814673647606,0.017065629807135777,,-0.027045972011829095,,-0.02173291175696019,-0.0007360819794297799,,-0.04347006485962352,0.034470345485863245,0.014483429001383632
GHRL,-0.0014416610944973816,,-0.02065697981266133,0.08844333457129074,,0.04387809156697178,0.029135291970207585,-0.01780391994620916,-0.036215948935883834,0.003622079978237679,-0.016222376003171227,-0.03229574986929059,,-0.009463679247130673,-0.012631591391300583,,0.03114808420015179,-0.01927393650168939,,-0.03670269743552501,-0.030133518842049695
NPY,0.1194885908183574,0.024424295515618453,0.00798276221852195,-0.029006613094953258,-0.02229633494740708,0.0211577549884723,-0.03823690191971117,-0.006311223657806716,-0.002804999106675229,-0.005452781634912685,0.011983062422605703,-0.005810445718078186,,-0.047781388709924356,0.029838674971231376,-0.0760845645496235,-0.029900866905500367,-0.01781849377340037,0.0710712169386409,-0.03222077325638076,-0.056484183954496406
MMP2,-0.0473082931034316,0.012222120622203075,0.000648513737670276,-0.007638048690061604,-0.05146971246221766,-0.04745671012820922,-0.03551753171674375,0.011990088961788693,0.06613340496200798,0.023247713491927224,-0.016545550464156168,0.02843535992628193,0.014945538018214185,0.037152117029923576,0.08919070995413236,-0.009967987946831021,0.01585042571449122,0.04578986763226917,0.06208038983173981,-0.08387718998636125,0.060494228637495664
LHB,,,,,,-0.03352016161963801,,,,,,,,,,,,,,,
PPY,,,-0.02501603043663399,,,-0.01089757358801804,,,,-0.03370667881918171,,,-0.019084726660757573,,,-0.05900152069405012,,0.01301665481642287,,0.009892104789948357,0.1185466551613578
ALKAL2,-0.015459685345763505,-0.042088781499597334,-0.027822145572626845,-0.011690758305041626,,0.05629387730869274,,0.00989539912396259,-0.03022497012384438,0.05522665317682757,-0.006752891974310016,-0.01208582683113087,0.00019694851906651293,0.02700166398715917,-0.004759338778405908,-0.027478439168867615,-0.0413693936828518,-0.0020068316937512996,,0.0588385604145409,0.006599048146010387
CSF1,-0.007881720696770223,-0.07091277810549824,-0.06594206274385721,0.04037629961271076,-0.034851532344063636,-0.006695786660490299,-0.06316424063873743,-0.02747455747240622,0.0935912012141914,-0.020443040092822534,-0.09073637984537726,0.07629728562496035,0.029476882106344717,0.06749415443823789,0.040037804565422636,0.01404799471651762,0.07937402751879993,-0.04498299475805702,-0.0651693322521396,0.10778326253823861,0.10681622460750671
SEMA4C,-0.011919580844197615,-0.03660012280435371,-0.03924203363727993,0.01827504131232302,-0.0364226218598082,-0.04718772963338526,0.006587663657841138,0.029198703416823464,0.05745351533474742,-0.02914929375887079,-0.04193342398362195,-0.045238379091709746,-0.002243793389359636,0.08332222226308766,0.014499484603940311,0.030375553662650875,-0.0026395759975429136,0.03430740242322704,0.0694887417653808,0.016956872097001727,0.055088260327608024
BMP8A,,,,,,,,,,,,,,,,,,,,-0.022902200930229866,
ICAM2,-4.722181933778973e-05,0.03854751443312348,0.032089394213186635,0.048724591557209415,0.01747751459101577,0.043378916298256395,0.06396222383245408,-0.015417368561988457,0.1074984181095987,-0.022632588314214348,-0.018488467253993588,-0.007496344907203343,-0.03589640946583941,0.07575640337518538,-0.011519520823338769,0.033961391842630174,-0.02209301801137917,-0.02298644164470814,-0.06704173680584807,-0.048193025911050937,0.025488674008080508
SYTL3,-0.055834316110382996,0.0012005970940481055,-0.021615375480863938,0.00662365426641958,0.011146946203025577,-0.052140996653769485,-0.020513950579196537,-0.023002743002950184,0.037266927221579364,0.028691388346353548,-0.0075191775690793255,0.020240867920763343,-0.02562514034822888,0.06166155303349183,0.024427958568378556,0.0017590229989621546,-0.04954326590835976,0.006383673700621685,0.06456684197798122,0.012427655249221596,-0.010482290366708343
IL1A,0.014883458422090897,0.007432195389937337,-0.03776049664484889,0.04091036495072885,-0.018497078111981015,-0.016559789622296085,-0.016952157012306113,0.07203042024830572,0.020809477146983685,-0.02035394675984099,-0.026296601803659267,0.0007042259263147586,,-0.009607333125099236,0.0022809287409448057,-0.050970495835629834,-0.04534585131449637,-0.015397391901394029,-0.06169819910514959,0.026946411206076066,0.06631028766841297
HLA-G,,0.0387240691973785,-0.02282869877866335,,,0.015429824744524027,,-0.012920979389953732,,,,,,,0.17345680128269225,0.017233325137666417,,-0.006883435070567765,,,
PGF,-0.0036173601530237556,0.029724226257500895,-0.046428522134078005,0.05792467470492245,0.008740580771977275,0.043181105101311304,0.011030729366723039,-0.0014571744086097336,0.07117908149893255,-0.023622154649526363,0.07084163819714438,0.017955111329590236,0.0065830953650528054,0.0010232288299504792,0.004668435082732858,0.056340583641898624,-0.030024733714433604,0.07437319782345396,0.06208875864281054,-0.00867565824762696,0.013554671539579836
LGALS8,0.07842237065710464,0.018111221803103175,-0.005712287519264314,-0.007602537436152866,0.02434629700781777,0.0008429289626273963,-0.02401355197379377,-0.03133875291814999,0.06913479969859009,-0.02152223515671147,-0.019479627512463824,0.033323791057497866,-0.019019850799109048,0.016000180818937813,0.009066563854769507,0.006097934460409182,-0.03244146125627656,0.01807159576732775,0.059646946358252004,0.01121898120802735,-0.030300292752240787
DKK3,0.04462683726830231,-0.06929838991180226,0.0005002554268861667,-0.009308185174018982,-0.0238711962718092,0.0008240279798292856,0.02548357198666841,-0.017606645594171334,-0.08518694917562233,0.007594837524807382,-0.0013904514674937338,-0.022310000233616987,0.023379401581127363,-0.06472438968361424,0.08155697592932233,0.05502902572210103,-0.019368419459791786,0.04635376705968746,0.1198856679164085,-0.007726651263555115,-0.08077016761412566
COL16A1,0.01430861943392179,0.012684606514107489,0.05776738132679415,0.04863103021184056,-0.05473135400185065,-0.0759781541470455,0.007493687594518334,0.06853511345388906,0.05388212807813145,-0.01156596662923751,-0.014433934228886504,-0.008249779513713636,-0.003277385828323562,0.03886035021164261,-0.026670696214170835,0.002159459297579925,0.030153743665980597,0.024001889871086195,-0.0007217179560609379,-0.021804104448820458,0.11045651973291754
TPH1,0.01023952134901091,-0.039678978957901595,-0.016762062629094635,,0.03129551016365907,0.008877129524129284,-0.005741833414053609,-0.013691579501790877,-0.0069041423244469964,0.08083993225763722,,,,0.013042670513453971,-0.017593910193954523,-0.014926786915000285,0.005796273441967695,0.012591933590022083,,0.01829350071935994,0.06603403489275844
TNC,-0.013690727196948213,-0.08553080878395583,-0.06202193655565897,0.04140519019974441,-0.02169449431396889,0.015270542965489785,0.027388723536608525,-0.0046097226694775135,0.1609609155164112,0.05644497426890583,0.08820397407632145,0.09075586783006484,-0.0068348174757885145,0.06771464965897504,0.15314765840523215,-0.07179206477918297,-0.07705291348528802,-0.019724697555178906,0.0793738292182377,-0.037960299468900775,0.026519395409960934
TNFSF9,0.0026790854739231888,0.027436365980422563,-0.029806581454275317,-0.027891242813568414,-0.03687291373362677,0.027051926916017474,-0.02063137585890631,0.05484358926061177,0.01472956607208979,-0.0014022922675361348,-0.005672085952763174,-0.008610906545470984,-0.027721984522896984,-0.016847626009372344,,-0.006293826723613842,0.013776250654899931,0.0007537219494109121,-0.012113414629604906,0.06887604046012775,-0.01445145326861284
C4A,,,,0.0025085999856770064,,-0.039740096698465135,,,,0.011279477261312284,,0.06177141740433647,-0.02263206450414491,-0.013029248041993772,0.03289658088006833,,0.06548723713691665,0.023121904691543852,-0.05361477068918647,0.022819071772944035,
CNTN2,-0.0012643329996792916,-0.021535870688106813,-0.04026919365703178,0.044245444206957134,0.036234698359607326,-0.010214160597190493,-0.034675916474465385,-0.029594228774670033,-0.08556381591530586,-0.024744123992617502,0.0016845784633625256,-0.017591468277404435,-0.023963745646043557,-0.007420363228662975,0.05457631174244992,0.06343730856063136,-0.0072083247043559775,0.1030961659518047,0.00983162081023606,0.0839288522326711,-0.016931968697402006
F7,,,-0.01635265539431595,,,,,-0.011891175867187657,0.03345604657033469,,,,-0.020633134506110578,,,,,-0.017818288415862832,,,0.04822757487300377
LUM,0.006404279129857728,-0.05573734956624108,-0.054507850188002915,0.007659602726053451,-0.029890153434895105,-0.020775417693134374,-0.0017044777170399773,0.029466268860367913,0.08270342255159985,-0.03388036526288505,-0.0031112467034624023,0.03399961886113171,0.009388624565747633,-0.038692040694648024,-0.04039639679008075,0.0481261079388061,0.045169526194782685,0.05731890220855331,0.06509773890170638,-0.062240209327355606,0.005773251838723018
IZUMO1,-0.019523362019278973,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.014835758142538347,0.022235375937020938,,-0.03265468593197442,0.028959359550090595,,,,-0.003812215017288046,0.010118844347489412,,,,0.028847684329719646,0.050416043339532965,0.026833674720804064,,-0.00265518969024526,0.09678570645384099
APOC1,-0.01777791400374813,-0.04010072689529836,0.05433829681980406,-0.009411158544772437,-0.06346996366193215,-0.06110757705408275,0.03565229795390191,0.0052910734599083895,0.11219200927762105,-0.034500304141967336,0.0005630178564587591,0.01410110126872203,-0.0344506560315971,-0.055462605290325775,-0.10773887460803024,-0.0014493662099300901,0.05689357674155454,0.05208346950770877,0.09080212887555646,0.09739430615765327,0.0377154384533377
PKM,0.001974386657488557,0.048104566504201834,-0.04117839052394707,-0.022798860294148394,0.06087382554448864,0.0652093175696761,0.013652245223469433,-0.04309754657623382,0.09993013360023899,0.04561955246957517,0.043448403496068495,-0.009971261211361496,0.060682923346641895,0.08630599611322645,0.06251728664457232,-0.08904117510052331,-0.03647829069585021,-0.04270771128276754,0.08573557811170043,0.029404411051765982,0.02042979106235004
TNF,,-0.014324387463205496,0.0029117347607122753,-0.038142695789323174,,-0.025503788388178517,0.01192618506781365,-0.029213285700880713,0.07580841636562494,0.017286938117208453,-0.019225443210149008,0.1335089317615172,0.06284098660098773,-0.0015288534043299828,-0.025288144595224556,-0.003656365134370009,,,,0.03307063508970597,0.030621862821106554
GNAS,0.03392659695917297,-0.025953473750851577,0.03662654044365747,-0.03266445149584774,-0.029315855975514858,-0.08832472633557759,0.013903082032279497,0.00771507505663592,-0.07942160805979553,-0.023379150365704298,-0.016983185507271993,-0.03882108484178747,0.0346245483823118,0.11185956775927379,0.0820598154738239,-0.08708909808463419,-0.06560358315399487,0.023740513716589584,0.10756374158641221,-0.0006897309772924667,-0.09850115724895697
BMP8B,-0.04732529417420358,0.045474711326292994,-0.02460540856950916,-0.02901073653922106,-0.014010672312485227,0.02221062495639755,0.04126272222470767,-0.03633667502209247,0.007894113514130677,0.011955694167619463,0.006481080774569082,-0.025808854142053438,-0.04808853092263559,0.055503061230909756,-0.02169402776667825,-0.0041472329826035825,0.027995221554570102,0.01134012040244889,-0.034466621419657076,-0.035842988988060716,0.05410461610715926
LIPH,,0.021761701468221803,-0.01676205850240587,,0.062378986660843336,0.007894960240085796,,,,0.00728054857923695,,,,,-0.044963828078746285,0.038033201599366524,,0.06363556282634754,,-0.006552576070494385,-0.0012029999921141085
CCL28,,0.02033504843804204,0.0357785706110484,,,,,0.048003790155587936,,-0.006796237110817587,-0.025897291499307917,0.020352861283222765,,0.07583803223448625,-0.04089345890458555,,-0.022082798726903354,,,-0.01778360854419336,0.049324442232449216
PTPN11,0.05273052644515222,0.06456074614678672,0.03915859905001727,0.043512145248688544,-0.039472698281295585,-0.056620300579607596,-0.014480039341017159,-0.040395167505081375,0.04645014789625005,-0.041665085160870016,-0.028640859210000882,-0.03435097390274032,-0.023249146758129773,0.040976030825314785,-0.03389344954309003,0.05074503558806812,-0.06611225936048248,-0.040676320786553095,0.010517582178769271,0.08762261578603978,-0.12242196613616096
ADAM12,-0.027508994705370993,-0.028916852827675133,-0.024134999333156645,-0.029947836249587783,0.060210407665197904,-0.0010921427907816391,-0.03713846073301342,0.024510155565086334,0.10265920708449976,0.005772521335146876,-0.009085237074708607,0.037942666927952014,0.024208684552705122,0.0631361332449541,0.1291270411057742,-0.0054887015252170985,-0.021332253755024365,0.01580897734539754,0.032363991929238056,-0.07818529043560693,0.06186868053582655
EPO,,0.029417995180861387,-0.022522756680580704,,,0.03770302174609725,-0.009995899340204846,,,-0.024831966674673567,,,0.0025825913032994125,-0.012821174471912708,,0.038549616615822416,,0.004265788315431796,,-0.018911389728002034,
EDN3,0.005421641829646346,0.09773145597765105,-0.016981790150400567,0.0319422027485408,0.04750403106802896,0.04268011047472105,0.010086608875448107,0.004473777571090021,0.04077520579211985,0.03556821440398314,-0.020262839772518484,-0.051859387381831996,,-0.04061676471590131,,0.05076790700478673,0.05908560964988134,0.0626814491718645,,-0.034361857446856194,0.09176195993472509
CCL22,,,,0.03125005954425379,,,,,,0.030332774163565602,,,,,,-0.023896016905898532,-0.027411489567016136,-0.014958288200425397,-0.02511585808909615,-0.02922305287544883,
CCL2,0.04382841848280977,-0.09880437128604985,-0.06777086778084278,-0.03234237772382735,0.06941175931428932,-0.015155852617204544,-0.06797934369596377,-0.036939855897181524,0.045822049415423435,-0.04591352573095948,0.01981720314701338,0.10395739026192614,0.009712588518153037,0.06436190294884692,0.010028674293201319,-0.0038094366147877765,-0.027794797761117675,0.004475110133610419,-0.11937095430997129,-0.0004958909103583004,0.001970548315077718
DSCAM,-0.0052795648166448095,0.02960335214540486,0.04524232082650263,0.00897395341657803,-0.031057303190323238,0.019390823946653986,-0.012252277389954644,0.07892649019820351,-0.018869080267091592,-0.019864348580859434,0.029176910221325743,-0.03439367249347877,0.0014329183851153563,0.0626387792564576,0.0636045896368127,0.001716445683785692,0.06607369339293036,-0.016032648843183072,-0.00551925827499404,0.07615484087518751,-0.0028539482727847837
GPHA2,,,-0.018682165925174427,,,,,,,,,,,,,,,,,,
ANG,-0.02481873283092611,0.09294188453960514,-0.04261658591343815,-0.000503438811734111,0.0583851704869655,0.0528327991394811,0.06256800401520941,-0.027842667295984166,0.06588567992486502,0.002192642179558836,0.004051180716949867,-0.02464225465452611,0.03611004924332062,0.05483142555857592,0.0036920749092859296,-0.019970191684679485,-0.05617617075615918,-0.04452148874906961,0.13355228661887888,0.08262868822967825,-0.053964509609416504
FBLN2,0.09285668836581372,0.00663267753371345,-0.04228504356872206,0.027191039294013227,-0.0325807432421565,0.0035071085574048203,0.031845219291028404,0.10185213936006121,0.00017766188123344854,-0.04588614515568109,-0.02668340249166852,-0.005461289079248804,-0.0027310480433604114,0.04243887439173852,-0.05682846852688918,0.015806758407586757,0.02079759811683719,0.05307588834467581,0.009707721180782837,0.054214029080428404,0.1266811227672315
VTN,,0.013863677842871593,-0.031686132100149485,,-0.027720666432678284,0.003607951008221849,0.01137055697623979,-0.013691575024632032,0.008589036261433005,-0.0032170247868075702,-0.04244782488568697,,,-0.03340539215432899,-0.011091440931067923,-0.018374498307715724,,0.04525082950865674,,0.02398797189799568,-0.053307798210481164
VEGFA,-0.0209161081333601,0.04520094295327218,0.03531514788373155,0.04877253837021822,-0.01614746528440538,0.054838444249397475,0.018150065296874154,0.03746606192086364,0.13237739960059483,0.013395151023016675,0.008762381220942929,-0.015850383212465128,0.0341236326890297,0.128412879830469,0.02054130837129312,-0.062321327429424034,0.052068127131367804,-0.10981061036002046,0.01931610924315283,0.018789560804437277,0.02037206565322775
F10,,,,0.009708164699820662,,,0.05477657606731559,0.026149492935067336,0.0199286736682467,0.011988527373182343,0.012984104585981263,0.02565786395259345,0.0014219605247870635,,,-0.031381964543260095,-0.02371610074202474,0.020618454044922033,0.14925706830241206,-0.020531692478971488,0.04387171539732617
SERPINA1,-0.03850030326494266,-0.05549551454573454,-0.03869271406429558,-0.005593523177944015,-0.025379408004916223,0.022029580081497222,-0.030891655634205397,0.009555476621099982,0.06193732541176443,0.0073619273936536694,0.04511950481828503,0.11850765446491808,0.06823726997403953,0.033009140327180206,-0.007442524341363529,-0.037664859795449285,0.02233591566258435,0.02376548643066292,0.011473559436026431,0.039895238979994085,-0.00904081557670327
VWF,-0.006050236740043085,-0.011880881412985829,-0.046105337135607556,0.03494814775948683,-0.0456707432095418,-0.04131778482140128,0.07243116790701677,-0.01425081172008713,0.10924578575401307,-0.020849961902893285,0.010137397872702101,-0.040899976469570665,-0.041545902924975925,-0.007863407147657759,-0.03358025381291719,0.04937368645891643,0.03816933377446704,0.02156452133199965,0.059108740998928884,-0.0700806568997687,-0.008487592482991708
GDNF,,,-0.02625059780323167,,0.04538460144774197,-0.04174790119735331,,0.06795903383274825,,,,,0.006844918015186281,-0.03127808231306849,,-0.005978292042996203,,0.009060366542925122,,,
VASP,-0.043861289661648414,-0.05509821209332805,-0.035632334444338845,0.004230746297634357,0.03864556921449213,-0.051272598706511074,0.0028351264212933738,-0.007998129077309613,0.08415666754420736,-0.0041801933913155785,-0.008298167594065858,0.016260719061041602,-0.0016143475668560084,0.032366335319262814,0.057365009404143436,0.01342375481977852,0.010270178430234228,0.05488964659491067,0.03972531283919625,-0.04026081262925372,0.08361106306786627
ADAM15,-0.04481517679505542,-0.04333552681943167,0.04965581759540745,0.015581601605061932,-0.023940988285835567,0.023482693000906208,0.028263392992893127,0.041425639271673025,0.03437945083878682,-0.04624393158376106,-0.013648309555362578,-0.018320788547535004,0.013593512412502123,0.029522644728670947,0.05857060350763541,-0.004267671380896624,0.005110549485741785,-0.005470720249152519,0.049714031493022004,-0.042151118996567184,0.01104179145049558
WNT2,,-0.06085634191897939,-0.0058935880730753435,,0.05779375114077597,,0.055705199979457616,-0.005774494678066589,-0.014532000691745355,,-0.02531073779363797,0.09335534370001007,,0.0030181113602591684,0.10736482132255279,0.09464351272491962,,-0.02046912838231511,,-0.04598992962316177,-0.04290981425640049
CALCB,,0.0013783059720929782,,0.021613702152266514,0.07692793066172594,,0.008484587202219824,-0.013877875983392922,-0.0154436027266012,,,-0.03282104069414029,,,,0.019602285964124975,,-0.026628667877198496,,,0.02889157632606739
OLFM2,-0.0531894722742012,-0.019906200687335576,0.0665473959509734,0.021159007401176197,-0.015456663675533232,-0.09763069900100325,-0.004847687339725642,-0.028892512164922328,-0.02311956670297672,0.009153967266739492,-0.005336946426013333,-0.02543158036106515,-0.01177646948896412,0.08292934016864448,-0.10707005055623771,-0.030173367937848923,-0.05167065420839419,0.00520775397459821,-0.011644927554595471,0.08121710856326238,0.008034637543601906
