,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TNFSF14,0.0037575939874888932,-0.008521945918463229,0.03500861285565627,0.03127064067716147,-0.03875701433531583,,-0.01885889072558516,0.07563235741898895,0.016323774336745155,0.020727128738044234,,0.007442957172584256,,-0.02604297816797088,0.04413126768273308,-0.025803113081456677,-0.008554714601333162,0.04659106852141418,0.06030526965591534,-0.05114992619481769
CNTN4,0.11422359139970392,-0.024324501642131683,0.02961005555331005,0.031046365206142356,0.07639444285600926,0.012412589951041478,0.07524499447190396,-0.03426497972545599,0.05509971436944087,0.013194902901336831,0.003332108332620719,0.03406234362353467,,0.040408810841979115,0.02162299353356811,0.004331035449299293,0.005699669932131769,-0.03917346102695822,-0.01518810230253165,0.0357030249349335
NTF4,,,,-0.027668156583237413,,,,,,,,,,,,,,,,
INSL3,,0.01199702922553632,,-0.020103027573286098,,,,-0.02502494887763037,,,,,,0.029763973755888073,-0.022904912640084568,,0.024891422120274165,0.09078823219699604,,
BTLA,,,,-0.022959940496622335,-0.01161254687307118,,,,-0.022037752901969195,,,,,,,,,0.01797512057135854,,
MFNG,0.047881543995076895,0.041259018293147605,0.015781077114653732,0.00783220803035702,0.02183742980712415,0.0858459113625193,-0.035777793170030804,0.006915308961067343,0.034791710689591894,-0.004841506179091321,0.025853702451622742,0.039093231643859055,-0.024260402401170715,0.03843584549475376,0.030652000662967728,0.03354031271727958,-0.009824065686748524,0.037585409056636945,-0.020888430923213824,-0.08926767360164438
ICAM1,-0.026601856197116844,-0.03398855206353128,0.02549642236013441,0.010210580812134626,0.05204561232592606,0.04812578464086474,-0.04497447849443719,0.004430987233552197,-0.03306119588208882,0.01900165227828425,0.05206810443037898,0.028004344970383066,0.007638804906092118,-0.007169056147406242,-0.04662835401271372,0.047050426148555737,0.04123698067501798,0.07449759852570949,0.07154513437695062,0.003427254791438637
PROS1,-0.027303267543446863,0.04211014084398361,0.023410832444598042,0.03454889813850884,0.005155566167687546,0.03877698327374407,-0.09412917172336015,-0.02988139642490362,0.014008687078056806,-0.050627827972420276,0.04482002993492007,-0.0019419636093620666,0.07253305741316003,0.06338769799063958,0.01409265462811818,0.10565266099526723,0.03207296934910287,0.05591532953964888,0.0021364565652059425,-0.09879043354637469
CLCF1,0.04215705850303415,0.02490123982190435,0.011072648736731245,0.012586301379375974,-0.028022372147160145,0.07287688012544453,0.059658316008678346,0.0006961559233035061,0.029306303074752554,-0.025900034519902984,0.006769493176731881,-0.02696172163968797,-0.0018266007489945385,-0.015238801741328476,0.028043318722695602,0.05208998730703924,0.028707479039114147,0.065155312550369,0.09052936187408323,
PSAP,0.06835177259949696,0.026704064466304554,0.06990791873092844,0.025174945661317363,-0.011830405789630953,-0.08453549318668485,0.09016512659896346,-0.0010080635828299382,0.0016266475856081,0.02596847879390377,-0.028244458427552882,0.005431970819340373,0.035869797382868364,0.05508801632726742,0.002437075515965454,0.1053888235869102,0.001126739723270083,0.05768441281397141,0.03606869886766154,-0.06837956679711168
EFEMP1,0.01093020358392128,0.014186745019590472,0.03787318337896853,0.045966288672029766,-0.07486178056349597,0.01989525085251358,-0.06401336922669602,0.03491754538194748,-0.03155365722975208,-0.03048380095247051,0.055147113776863335,-0.008894915325591193,-0.022333527570104372,0.062328849194242086,0.06586369424733456,0.04177401318380463,-0.025435833016850578,0.02770518249313759,0.07869820891190041,0.07418598476387045
C1QTNF1,-0.0879882653762743,0.01133940698283764,-0.013737555251630907,0.02305287542392252,0.027528115406579155,0.08306828970216053,-0.07892980178423611,-0.01499928978347088,0.007754040240070875,0.009785830603493058,0.02446230698152355,0.027024574283078733,0.02273967432797532,-0.005496732400699947,-0.03981643021986697,0.15133042533142632,-0.026943988953987738,-0.0324877118976092,0.02622955190269785,0.11473251464171455
ALB,-0.01806711018421619,0.022572589586827764,0.04589584031486447,0.014820917893608418,-0.023667082821290902,0.07541734907694851,0.0023207499777293176,0.05224435464583829,0.05128338110768632,-0.025839542778319995,-0.00012173535171531905,-0.04708751603734749,-0.04155877369048597,0.01842149877472658,0.01028727162792347,-0.029249999306769837,-0.010278668342462736,0.01291517127661966,0.0633395444551958,0.05803573273493963
CCL13,,,,,,,,,,,,,,-0.019332509854120807,,,-0.01486524373267259,,,
EFNA3,-0.04707099049405934,-0.0008682528304899955,-0.027370390430101477,0.030826701847981728,0.035396321533089234,-0.020379193798926172,-0.004320311612347944,0.018070232301536968,0.03225088677615124,0.012051006732497423,0.04076972608599769,-0.02800921525825554,0.01057007175503304,-0.02537401206940716,-0.025549629382187872,0.0358246406516256,0.020083844494295167,0.12146957986100192,0.042321089875725894,-0.07282484767925661
DRAXIN,0.027522798645222654,-0.003678795889038988,0.04579539073209238,-0.018964945581952778,0.037524022151048934,0.05136093385220509,-0.026416013148097755,-0.0244557156292617,0.11577686587912167,-0.02907985069713523,0.007500600798150497,-0.020516314752173238,-0.008391650086769963,-0.015736776284250974,-0.05277330315046911,0.08623947816579823,-0.03236009398703446,0.1152383272546773,0.025258531017265235,-0.004009906347475008
RAET1L,,-0.016070615694472625,,,,,,,-0.01884987596807808,,,,,,-0.023187158549133835,,0.047066002164494365,,,
NPTX2,0.09944602418675844,0.0470372949708413,-0.037564111377266875,0.007867017522594949,0.010694233770352717,-0.035008314174758554,0.06349222353416116,0.03864694685000254,-0.015313112540972158,0.021028969628371294,-0.058088827388592196,-0.056499765354775834,,-0.03086260798690374,-0.008963977800893455,0.07873438216507142,0.01445503424603601,0.03142812169432653,0.10098459037930553,0.013175777635767095
FGF11,-0.044038044581789226,0.03995956824103863,-0.02848368034485813,0.025821124380145118,-0.002820427435016057,0.0179235900913168,-0.07470197977526373,0.03312682132636132,-0.01968355140325561,0.05765094551929173,0.0340869307383663,-0.025741193188545036,-0.012325751963210035,0.0422884682991661,-0.029279892278831956,0.060682687488165604,0.014197024259564131,0.1930269397727754,0.05458439217846618,0.03434199790604461
CD59,0.024557338736313647,0.0005043630691502434,0.0060986142653087095,-0.0021988400113897282,0.03374145792607974,-0.016525906962218347,0.04605858196849168,0.019879216812796946,-0.008222023435345345,-0.01185335149891433,-0.005528068755147174,0.06095601819772459,0.06440142947399655,-0.005615507347092273,0.02937037318982831,0.022398372303749966,0.030268906881275176,-0.06892748538218202,0.0286737290341333,-0.14169313787791826
COL9A2,0.011633647263154018,0.0008247349999641751,0.014318254956507752,0.04284313824488279,0.012676305888699167,0.12294071447231092,-0.004781647451561305,-0.014152280684104412,0.0006148734880642546,0.02112595949679386,0.027973876495684773,-0.018244719847123603,0.11096298976659047,0.046392585601010006,0.012448328710783487,0.09279413199122347,0.011663734865388214,0.16471272076534058,-0.04332764661311081,-0.015630039187399063
DLL3,0.06859540119535344,-0.07634282323932264,0.0485379836576498,-0.011877742670271852,-0.03437084571208639,0.053099460016125165,-0.0363632928039596,0.009713696702403636,-0.0077014091985872215,0.01234667779942351,0.017144362367703447,-0.02328854976021134,0.09195367725451319,0.0781082110772581,0.05372442937127253,0.019626050142798744,-0.007173317325646016,0.10704092991252176,0.012664886708147194,-0.06815186427489468
FGF5,,,,,,,-0.0064867840033594176,,,-0.020429516159209796,,,,,,,,0.05607243109673542,0.022379978118520907,
LIN7C,-0.0655049608975005,0.019855656583862027,0.01762092266778639,-0.02962817255975751,0.023186159640838918,0.0616634022406113,-0.07950391431001465,-0.0017699975474628686,-0.02439214289815507,-0.05415204569592091,-0.008650530048341022,0.020636483972897447,-0.02067726365104299,0.003720887926154579,0.06081646387413958,0.031587690471638535,0.015890735721635234,0.05208863203842861,0.06381565680871376,0.06259864905209797
GDF7,0.09920543288099756,0.006606913992954352,-0.02590707077884928,-0.03586967028540108,,0.0004474697833382808,-0.02816832414060322,0.05639364026667186,-0.017256978710313713,-0.006554034347706927,,,,,-0.019877161568335168,-0.05884154316661508,-0.026480785373976017,0.14920994395290657,0.005449180232008017,
PSPN,-0.00033602177205397515,-0.006481101164189654,-0.0099946669345348,-0.014102375487389338,0.010265940611749938,0.03325237644355939,-0.01854320461948582,-0.0016326775749550227,-0.030993444335096338,-0.016622367656212965,-0.034855385000055854,0.07385101361966916,0.022005605869455665,0.028347260917185355,0.0718728828548046,0.011489621552932865,-0.013159339504843543,0.13443068946245074,0.020498168938754037,0.0035307345317252604
ANGPT1,0.09381563012176482,0.005996458863709132,0.005349131155210719,-0.019624665179308724,0.03516342557459467,0.00879059199725564,-0.0874991910981579,-0.0008960348413156455,0.013487573021283993,-0.02723031701989562,-0.027975457668811966,0.054638911038354394,0.015119893819603748,-0.038536628499151425,0.03589280726130485,0.05837519101058853,0.08901330921480842,0.09350411508123535,0.06810093994816668,0.0010625173663013424
PNOC,0.11057642854366537,0.01872026413300269,-0.014419465336405986,-0.008905022794869726,0.05883054991175025,0.036508799522847815,0.004952823664166598,0.05018417656942311,-0.030785779650849877,0.017671921675033196,-0.04764328939770218,,,,0.05635039140954982,,-0.03139405262114997,-0.0032452133306156484,0.04290814837874733,-0.0644830188422295
L1CAM,0.019075392371052276,0.004622691002855014,0.028970690269733833,0.03045732507228637,0.06115596554956603,-0.01173224450247887,0.04133156554405328,-0.017057078156100428,0.009869695623075476,0.034460601382588475,-0.01378260125154735,0.048124041390078455,-0.013128889343095036,0.003759162438833197,-0.12442201873364003,0.007602944487334879,0.009947604553620966,-0.01829760424870672,0.07016466572231754,-0.10937894027934345
APOA1,0.06099046560929939,-0.040039427324288814,0.021755704205352208,-0.002671443807327908,0.014540766718559667,-0.0012677048820243836,-0.03222665115656947,-0.03258683672520995,-0.027928763195766978,-0.0021379100791116953,-0.013219287042618516,0.03416071723983686,-0.015899854387056253,-0.01370917262862482,-0.030922284410421212,0.13062667685851995,0.038447974440311394,0.1041355800710672,0.0016852607500367506,0.01602245522348541
PSEN1,0.009287353860350275,-0.05152657494438597,0.02611601660851705,-0.006887281443781835,-0.03217164670611839,0.012280870030872788,0.011186947562172582,0.003454124140898356,-0.0057691492527469366,0.012400080635383214,0.08533056528680918,0.042695362076085486,-0.06263297925143459,0.005882080604864271,-0.004070173705637178,-0.04859810484148433,-0.01666136810570557,0.040775697019722154,0.04001869722540303,-0.09835007576576532
CALM2,0.05475808952905686,-0.04196514487773619,0.017715956420258153,-0.03519646449647905,0.07766276775125244,-0.05096269945845474,0.08608217319231082,0.00361772799301742,0.03796949168914483,0.028733721545649828,0.009303136218562548,0.08433014970668146,-0.018447689748295137,0.08934271704986502,-0.00461445611300542,-0.08298185727080723,-0.0016067906450308528,0.12676431529022064,-0.06348932967113105,-0.0043747130516193
CLEC2B,-0.028153776830215,0.030376713020465494,0.0052633888749075465,0.023392983144292508,-0.006989766574073206,0.07634742424899656,-0.04616728286112397,-0.013846775921938574,0.01575164011962352,0.018838643129640863,-0.038827718294875094,0.05735750368617377,-0.015168289165606147,0.025735821031092825,-0.05390098607342241,0.06325474869468341,0.07679288652304095,0.10094825976439882,-0.08642236643852176,-0.0010753959817041356
NTNG1,0.04947631244540773,0.01446067400392737,0.03811050221161388,-0.043391450181477956,0.0512675016954616,0.03448400932394561,-0.021439055097022146,-0.034029405852323766,0.00791832211515554,-0.0043482207292638705,0.013704430920569294,-0.020606805902540413,0.004474879887957227,0.008687724860348347,0.0053505955677935315,-0.041522972958704225,0.06089634132847751,0.1598054173762793,0.05844583906039532,0.00907376814605617
LRIG1,-0.022498471627098487,-0.017130454121822746,-0.03438009254109744,0.01896902021725514,-0.01298010190171225,-0.04168444699416823,-0.008051466933197396,-0.020797916741168418,-0.007735906715974252,0.009448889085647722,0.014507159428839067,-0.028908938391865955,0.1433878668429409,0.04181157808502204,0.059958112262144536,0.11672156076422793,-0.013005771731224641,0.15792948519751535,0.02580231865948345,0.05276791442763616
CPAMD8,,0.04174453285695503,,7.989901022563975e-05,-0.020520432196853143,0.019885465125845294,-0.028855587974271235,-0.027758446211550793,-0.03194124067204758,-0.04608633081397313,0.052816303975648876,-0.037209516128251144,0.04023289268104131,,-0.0038684809171454382,0.027936578350891545,,0.06181574288597647,0.08677673966916964,0.010606858827659582
GHRL,,0.020256579872044638,-0.02253076228971126,0.05880797593307293,0.029207710977000173,-0.005212975432997423,-0.05386061945566121,-0.0063895224574051675,-0.015738066050494322,-0.022784751940763626,-0.035255280712740214,-0.017012612181326707,0.008151861585611707,,,0.035517545465886056,-0.028644110660587863,-0.018526000516066427,-0.03353452887683052,
NPY,-0.04325039326907975,0.024857687705816024,0.030992956828020335,-0.028703585097367118,0.00901132696354608,-0.038216713505482044,0.02608522508654838,0.025575795694860154,-0.031834258378988026,0.11486272522341484,0.04667834611148847,-0.043452657071041796,,-0.022402979559953722,0.031079534795366338,0.009550069843755131,0.08655505261423092,0.003937881817202899,-0.03688416060501791,-0.0633316882565345
MMP2,0.07491809593329775,0.03057623828790656,-0.030294817864535493,0.012451043670664616,0.0437191378855978,0.12221758239834474,-0.06606008788619326,-0.028751878750749815,0.0665204895601996,0.013416037867650648,0.05921960286520251,-0.10625151428723499,0.013113573711073183,0.0880735049172411,0.05995501490131905,0.07605922198175499,0.008685293485218919,0.03036959537673282,-0.09602894730809823,0.005989671455072537
LHB,,,,0.052483302551093264,,,,,,,,,,,,,,,,
PPY,,0.01077698062853101,,0.005413902666733368,,,,-0.0066920020558569986,,,,,,-0.02750343228007197,-0.004404520792926476,,0.0986055021189778,0.04650386751689031,-0.0006420751281716949,
ALKAL2,0.04436805052309983,0.003799043211080557,0.04065634022065932,-0.02040822787619349,,0.02058809029584217,0.014930914638955507,0.017359925869415673,-0.04184568653589779,-0.04724326823322211,-0.00816895856744187,-0.04651814097517075,,0.0169622679973953,0.034163108410174704,0.01678235031862597,0.07688248623340933,-0.012596855659557779,0.09447948865306563,0.053587503803140424
CSF1,0.0038133775782304763,0.06261509643647381,0.007592762724987518,-0.05853319754058392,-0.018493632195267822,0.04405403861988076,-0.114763592517566,0.019144752595806808,0.03650682522965062,0.007631081298540319,-0.007579511741461357,0.05106655900681335,0.04849782579912518,0.01841576954195617,-0.028970028530839135,0.028810891429891808,-0.051257625502367954,0.08292387715186164,0.010395522434435046,0.062499593336515065
SEMA4C,-0.05350965292285619,0.012529955886495067,0.04543869455794313,0.040483722050197075,0.0037828327973277206,0.15065796556172042,0.09132101101527278,-0.045331114697240694,-0.020089325831396377,0.007111788267703224,-0.025104136130073444,0.0004634458257585743,0.028055022463580558,0.054569232683430134,-0.06466018417436403,-0.043998804795539914,-0.0019127355599859901,0.0624599024205266,0.08956894134382976,0.08146281920071365
BMP8A,,,,,,,,,,,,,,,,,,0.1779222010101003,,
ICAM2,0.05062236542398371,0.06052723855943509,0.055908545145287016,-0.05985645087749884,0.053897838648262204,0.07760929256778294,-0.05559312424200324,-0.01850944856944235,-0.03318112187081948,0.022153930673506954,0.016202000418945775,0.035370732975180744,0.029657834206174623,0.022574357230887604,0.08229401431817365,-0.016604031481851786,-0.0023020086335533005,0.009253058151244999,-0.024588513421613528,-0.07408179951176366
SYTL3,-0.01088646120594413,0.03414735598844808,-0.03424847641312197,0.009708299766702068,0.0074062183314411644,0.08638620057490046,-0.044427679774863685,-0.034347425219987564,-0.03545506935335319,-0.04757870244954014,0.0674574361905308,0.01527871131208571,0.017161017157784623,0.02101068680281656,-0.007176076445884628,0.143931556089081,-0.014154269169403691,0.10341152666758603,0.036142476863586466,
IL1A,0.015414837605658139,0.028093492863525932,0.09830880513616998,-0.039575835025163215,-0.027213109726533728,-0.048575750812990405,0.009781899119628975,-0.01638425064750192,-0.030475456314994404,-0.05039279304477316,0.025533700078419885,-0.05963824328180513,0.019052370806345025,-0.030465986586066716,-0.0441142915072338,-0.0540363501817758,-0.005470821222739266,0.074908968738365,0.10776456215560766,-0.033792346092437274
HLA-G,-0.024173899095503316,0.05823691288558524,,0.059153339180128134,,0.05852522753330573,,,,,,,-0.03245775489570124,-0.0426438597239723,-0.0023619728335276956,,-0.0078077641336412994,,,
PGF,-0.014356008349013053,0.09564004308016412,0.02317714949145295,-0.040768058422720105,0.02798031924661794,0.10594322791955972,-0.08183902236860763,-0.03640307860510701,-0.018375529229280377,-0.0449340370563744,-0.02790787848543809,-0.014760537862318387,-0.0302564883393928,0.08122354823621046,0.049064242535648554,0.06548580050101013,-0.03450357093164252,-0.019370288372807302,0.055490256447991625,-0.0371896446547765
LGALS8,-0.038605750908813026,0.061168891431164794,0.0043332413198649555,-0.017993798722538045,0.04216033640655996,0.052582316153780145,-0.04788243645381778,-0.04089221225678946,0.051190138620446454,-0.000734836830318801,0.0232774890699924,-0.03712499505974525,-0.007836252989976226,0.04010762567962166,0.037960229883868685,0.029657598784055016,0.04088146547406204,0.0584958832096549,0.0576676164273708,0.014556262531369548
DKK3,0.057877637964413906,-0.013463841292461923,-0.010739959181407478,0.011236318198576586,0.08858958643208002,-0.09725528002335618,0.031163992373144232,0.015403855167952821,-0.031166368963355555,0.07933305599307874,-0.03565664090798692,-0.039449178286542326,0.06035005628651723,0.027151290990320303,0.02549063957774945,0.07012491255356407,-0.021252026533893294,0.0686680264201975,-0.03148656401656543,0.025162592428312015
COL16A1,0.0720862717825829,-0.029399614494820446,-0.03285231140346717,-0.019822582415488628,-0.011231511726173243,0.013016749414983361,-0.013325103918201544,0.05127539805416972,-0.008238837762546506,0.04220422829838371,0.07137802139556503,-0.1166238748704417,0.07951726656573345,0.011946265981612133,0.007677987803213902,0.05042462655621386,-0.007007114106069855,0.07598463163155673,-0.05693234786366194,-0.028174527721050176
TPH1,0.002304231708554396,-0.018157248990359493,,-0.010167548450750708,-0.03137343473553765,-0.03156538687479877,-0.023241441923585546,0.008993660263609487,,,-0.03324387701880844,,0.028573907210793024,0.002452902246402056,-0.021921743820868752,0.08815441735151705,0.03684432861727764,0.15174595875027122,0.03247055289986822,0.07934124871637695
TNC,0.03009349700742867,0.02844671344508365,0.008617304497771412,0.06571027602670422,-0.06433533131869566,0.04708409248540945,-0.05118673588547774,-0.03183455877040631,0.011710399339706797,-0.020640581142814925,0.0042338634444899275,-0.008563743469448576,-0.020102522905965592,0.00046629842419044343,-0.05977471807375622,0.1284551394996598,-0.02534465217124865,0.03726087243767054,0.13795964205860423,-0.09166604584379706
TNFSF9,-0.020766408212045246,0.03206634971857232,-0.034773427099571756,-0.010790347394769922,-0.009830029510653022,0.007898250692925182,0.0031365276922588545,0.0015320072662840115,0.007410997257541356,0.02241108950029446,-0.008197334333291457,,-0.03156325559700125,-0.01932414395704757,-0.04993566226413837,-0.011732008168005195,-0.003218139928115925,0.07587198801235652,0.04281476490175544,-0.05818465378606443
C4A,,,-0.005035097882072297,-0.024551838306355222,,,,0.02232337762716856,,-0.02458544034102747,0.01681911578692927,,,-0.02152318948279895,,0.02744936865383883,0.0017488797109750428,0.05573906581085993,,
CNTN2,0.055496490408126806,0.010119461024928346,0.02408897646345947,0.009049336494342102,0.013345640756665942,0.01523671260129551,0.059931964786323684,-0.00492614842969277,0.01621723916558039,-0.007425412271703682,0.06361915316582765,0.05669386977165538,0.0019243752340033335,0.06893539370966527,0.011613724353532601,-0.11643412754686296,-0.011523987248786052,0.10304703186146202,-0.019922501781152593,0.1090936420165023
F7,,-0.017713764840179304,,,,-0.014212040231917565,-0.028855571202438247,,,,,,,-0.010275072829158578,,,-0.026480787934603258,,0.01988707854786428,
LUM,-0.015700519175255993,0.07197073727967773,0.0233198768695284,-0.002710949348204791,0.03890930024368641,0.08313366174983274,-0.06723631799004647,-0.018704353666075108,0.025512620432331427,-0.00816413796780983,-0.004418420158584822,-0.06957956955278098,0.0701936271092208,-0.014147108456200394,0.0037612847306707393,0.04148182703872518,0.04345033172465549,-0.05453353434889274,0.037472863162562146,
BTC,,-0.016070609000544692,-0.032066675508428656,0.0710907054984801,-0.012863945949024541,,,,-0.003579419302332699,-0.02996292877543358,,,-0.03354068643709791,-0.019618902326189874,-0.010280236561936523,-0.04209275091557957,-0.025625969587568954,0.118222832566849,0.04517597498777859,
APOC1,0.04726365485567984,-0.03253101636468276,0.04653163382310839,-0.0427824709535143,0.04026039759448344,0.059172284073676876,-0.056973219183466456,0.018965671816163945,-0.027652852550383095,-0.0586465441972679,-0.060303345284251714,-0.04038182646824309,0.02641335868925741,0.03828062748155932,0.06733011029893297,-0.04140683611881245,0.04958891393325057,0.04920015493931574,-0.08656343614446961,0.054720501870535794
PKM,-0.05321847206409297,0.020232282475744667,-0.03248131608338763,0.04147699590683328,-0.027471013484524277,-0.036646584614443395,-0.07727856758236913,0.005447835078281563,-0.021103068338153116,0.008208194444817931,-0.025749642447548998,-0.007449089163730148,-0.03659232867438777,-0.061584467470262375,-0.05291511002013654,0.09910235909810129,-0.016971937417967528,0.03644664571292908,0.076922689522462,0.012013055788201952
TNF,0.09534279949021665,-0.0077245231604134434,-0.0016399457397743866,0.001647450452936884,-0.015042202550138906,0.03608147428935561,-0.03321132889178254,-0.023268034475898466,0.06706874614183247,0.024163460063593347,-0.04345472508772433,-0.04278916325982002,0.05663380311367452,-0.0190420810515514,-0.02318716487343655,,,0.06257264929515015,-0.036597000875236124,0.06900550445650026
GNAS,0.056409847362669935,0.01875100653602817,-0.01827444583883315,-0.02556174934583992,0.10252274069505309,-0.041626761078738465,-0.00580201206979384,-0.02299822005570127,-0.020759839752510292,0.04336824382416221,0.018523293808391548,-0.08246797145576798,0.027472921572951472,-0.06537714296237454,-0.018125985164730716,0.124646593278066,-0.06797203775267448,-0.007864421351176862,-0.05004622055680713,-0.04094218562358403
BMP8B,-0.008104867532061372,0.06182540748472061,0.022023521961294448,-0.031709948706346865,0.02832614915238795,0.0625745459023082,0.053358939997249444,0.007613919873044046,-0.015277543451725311,-0.013944978478587394,-0.03951061774925712,-0.10367952259125851,0.0590570009062796,0.04031919550193531,0.008256160063276926,0.012726466183865592,0.025994966904698796,-0.04135021389389819,0.05633874055447032,-0.02077004596305119
LIPH,-0.0336556555296347,-0.018157244520186758,,-0.03110395711579415,,,,-0.005391694072067269,,,,,,-0.019332516964147645,0.02335452038550784,,0.048678663832107054,0.03890293729214253,0.08823478376714138,
CCL28,-0.024598846869091116,0.027388428068391344,,,,0.0016289106154907394,,-0.010362414359502194,0.013559534403452854,-0.01358978747428089,0.0013273254245051852,,,,,-0.03391007939189542,,-0.009697460575468882,0.0785015191371428,
PTPN11,0.08554422330188491,-0.03902620701206714,0.013390941921765868,-0.06478831950612024,0.04089652994844426,-0.012298374802931354,-0.007330881419924095,-0.0021243355717429475,0.030894464466174106,-0.003521006920591489,0.009416046753857958,-0.044615688913338586,-0.08651067015334918,-0.025620904476825322,-0.004753903389358964,0.06386677670950974,0.015578667086976056,0.0202182635098809,-0.028259022200924886,-0.060479955006433356
ADAM12,0.010502283071017544,0.07663432712541429,-0.011127166295432147,0.008960405931411394,0.032708807125448415,0.0790510017042991,-0.04320857730642903,0.0017905275788435595,-0.0005960683482014739,0.015224300625939274,0.03605557433233278,-0.04836436447775611,-0.06219865604871872,-0.05457854739339299,0.0004671146909922158,0.11453455128377142,0.009110685606844004,-0.037298483334393916,0.020429259680823552,
EPO,-0.02776746292629858,-0.02439743306344365,,-0.03170994959425882,-0.033665287823962345,,,0.007992933505726182,,,-0.02232015696498724,,-0.044362799214287395,0.08130617151191623,-0.026848954999606746,,0.003785988377281331,0.040778657562423715,,
EDN3,0.14168691994547952,-0.010357843931924588,0.05785484301805884,0.0643862278293125,0.018565182170104,-0.01915356586066042,-0.04321042902261328,0.06149895871008161,0.026517558771449876,-0.03658695902950912,0.010362503032025388,,,-0.05031559172713588,0.019944946780567126,-0.023759054767499982,0.05005059890475963,0.07424423104874732,-0.04905812348063196,-0.04702543823869088
CCL22,,,-0.025907070151499238,,,,,-0.02641800216560655,,,,,,-0.02376250521035811,-0.024552958247754494,0.006017345780834331,-0.02223037636698631,0.02326914447134632,,
CCL2,-0.03880395352941184,0.04938513513409681,0.009269970390793475,0.010688594752251554,-0.025423082402166647,-0.026632276275241246,0.016675863392012106,0.03787468796349633,0.0027321580307394923,0.02625481554653167,-0.030884093387705317,0.006580135743547265,0.009361806074491257,-0.016632455456450923,-0.05046739373733324,0.0716976840174482,0.05247569418915719,0.07395214638357617,0.0921833065032747,0.09862471491313163
DSCAM,0.0374803576504845,-0.0009126162832196215,-0.028573929074176656,-0.0028926754785589346,0.04925954089122989,0.06703565280611806,-0.01541634973351057,0.014115837587343364,-0.02182412522701925,-0.027008539191401486,0.04617545550088533,-0.002150173077820714,-0.07864657719703227,0.018964575982791197,0.04697527000494503,-0.031464550307578054,-0.034295801522903326,0.04485349125659107,-0.02270035896043564,0.0655109194333486
GPHA2,,0.045481491997759985,,,,,,,,,,,,,,,,,,
ANG,-0.058045804832622366,-0.00021220925553762618,0.013854218296017514,-0.0018435512235291875,0.0021681498024525587,0.08690601686212544,-0.07887288446981648,-0.05702656610163035,0.0259848760128369,-0.04801263527119997,0.003419706714186121,0.06534971499492107,-0.015488295510918872,0.025346319936082534,-0.0068899520689844436,0.05284612874393787,-0.0293588352989743,0.09776814458490644,0.05184229401227254,
FBLN2,-0.0014424941177354766,-0.0013814911080559228,0.06033518677298243,0.014083517437877642,0.03472479188398404,0.019523459881484195,-0.009804145894503988,-0.04891620174802273,0.03025915090449838,-0.0395592005707758,0.01394977571237248,0.10848818290401663,,0.04052151342873157,0.09439175922717846,0.015394661267047693,0.07983389613165584,0.04624082492095044,-0.01201509809055126,0.16742045456978233
VTN,-0.03184468563676056,0.004570085154027863,,-0.011962339809794009,0.021464639580747118,0.0033142082074774995,-0.00010462840109290917,-0.025218003242540254,-0.024095899984331256,,0.024756601849474993,-0.03155751807401501,-0.04703711060521308,0.05080329537849182,-0.018879643898369425,,-0.0328054302794529,0.03431137095036001,0.022469959102808825,
VEGFA,-0.0744310949675152,-0.01838998636338838,-0.05494447742809445,0.006982467613507335,-0.07104756913354503,0.09370654284052582,-0.08577778582132282,-0.04087864376988695,-0.02684263298203002,0.030195960548377636,0.019731312042373314,-0.04182184403855249,-0.07994870664316993,-0.055487464478478014,-0.07469428050622869,-0.054118426904621326,0.0009856190333716072,-0.07420357784154356,0.05843633810311836,0.02507143643084353
F10,,,-0.007198971829362715,,0.01369306342766235,0.02580672942091202,-0.038415121568734265,-0.022244157336577027,0.004452211752143183,-0.03354979225132902,,0.011253622410856012,-0.029222908804974322,,-0.0067258236043717225,0.06864978601056057,-0.04387861968790021,0.021426103989641277,0.015627708827978308,
SERPINA1,0.01926429861081356,0.03172044465801325,0.03227367157679704,-0.032837758416443694,0.014269960996771268,0.04185018495395565,-0.043289567819007085,-0.005743258322978054,0.05283265644110763,-0.048969623742330555,0.03464084996641776,0.06171640848409285,0.06934543393627203,0.041402804205421015,-0.06579887890716808,0.08051923894444146,0.07540305636124126,0.012754365010317771,-0.011364586339703078,-0.0074865115837465315
VWF,0.09948998953595715,0.08115909316647538,0.07138469491683112,-0.013077532529904191,0.05960041015675268,0.06003099697738769,-0.08773802447930917,-0.0038268831525630205,0.03654637817666708,0.02724516314023638,0.005275463519302382,0.014539262479101672,-0.05125696632306732,0.04901937957252733,0.047843863298559,0.06938740987520545,0.05362801250734626,-0.0648318527888429,0.00010528754887897665,0.05559009975493455
GDNF,,-0.028435560169769277,,-0.025792280466864086,,-0.009483874102386387,,,,,-0.03324387931185747,,-0.042627123778261826,-0.03644947428933811,0.013349298578667013,,0.020242490077960966,,,0.08526715500998201
