,MGH258,UKF266,UKF296
MDK,0.08960231541165391,0.13373951721889343,-0.025704537195411867
HSPA1A,-0.013993463125324136,-0.0064869906096239,0.10468496258802557
SEMA3F,-0.004967134675059753,0.11596130752924351,-0.024554906044045716
ARF6,0.04784707209315775,0.04980137713076764,0.05136978837748204
IL6,-0.02236559566201603,0.15130833288315945,
CALM1,0.06334918598613047,-0.10752325477633663,-0.02459655342966529
VIP,,-0.019432703089762925,-0.044548388325069015
NMB,-0.06695807003299158,0.06131126895096588,0.026763507872975597
CCL26,-0.025435268915674495,-0.014404591191737027,
FBLN1,-0.02168843805130621,0.04426165188807035,-0.006597680659205599
SAA1,-0.018635836280961375,,-0.018780968821906167
MICB,0.09076985073111028,-0.024077337355268687,0.0076684106811524
MMP13,,-0.013593859164049192,
F13A1,0.02942391224432111,0.09304896823331485,0.03916090489726446
CXCL11,-0.05247319565752868,-0.021346773821390455,0.011419326686113371
COL5A2,0.07267515152162257,0.08028711783814117,0.008136453024477835
EFNA5,0.032504127274245585,0.05716138244781038,0.0028057952526999858
EDIL3,-0.027805504730011688,-0.062332569693380205,0.01580679936912857
CD86,-0.029330853647214102,0.005123265779089069,0.028359304386392167
WNT9B,,,0.011490014416592514
HRAS,0.04633287563775318,0.008075799300035777,-0.01655231096455254
C1QTNF5,0.04317485125722923,,
RLN1,-0.016985058105259507,,-0.026354020021251295
COL4A1,0.04153699501321077,0.1113671979272735,0.087114395571467
CCL3,0.042416849237532216,-0.03537043636152152,0.038869224763179853
BGN,0.033929129406665766,0.09790766254964633,0.03287299096179088
RETN,,,-0.026805445125551344
S100A9,-0.012004251863693367,0.01196309653886991,-0.0022596807769346755
HCRT,-0.022869801588711675,0.013346276204620942,0.01770596980359649
FADD,0.0232763651334126,0.09035267456922343,0.01230938852175075
ACTR2,-0.01692195585464911,0.044719471287857845,0.00361755392702265
BMP2,0.04369697521170342,0.01505352560057129,0.03445873070130269
PDYN,,-0.0752692005226171,0.04444451616834448
CD55,0.06343617059308529,-0.04386002008781497,-0.015564579941759152
OSTN,,,0.013872776976944886
PDX1,,-0.01978534414294126,
CD6,-0.027739795180192126,0.07534783035013763,-0.02293375991797567
IL16,0.05937405853462016,0.07364515110622977,0.005006447816753572
LAMA5,0.05474666000674476,0.05517464211730216,0.00637576244908897
RGMB,0.032193468238270566,0.04529777827003941,-0.002409024700572597
INSL5,-0.01648514058483396,,-0.01863333471791303
IL12A,0.09848250034422512,-0.022023772337466843,0.03211282025785733
S100A8,-0.06757571416587041,-0.013336207300426613,-0.028926433136435174
TAC3,,-0.04966960464986146,-0.04560368304454063
TAC4,,-0.017455572074296797,
MFAP5,0.026153268138299827,,-0.029300996654008166
CXCL16,0.012480928654124507,0.05734193675072308,-0.022017885257852747
AGRN,0.02025799164221329,0.1301594397273988,-0.013325709718348573
COL4A6,0.017174085014732342,,0.017593819784406158
FST,,0.006096035414012896,-0.038587812319600484
MEGF10,-0.015796622567234034,0.023635963214847927,-0.01621471601507354
C1QB,-0.07421339117455164,0.06575975835536955,0.037638937588129986
HLA-B,0.08322943576851803,0.01916827802341379,0.04027664626726684
PDGFA,0.03317231063085114,0.0681512914984967,0.016609760275676736
LAMA3,,0.008695857590345137,0.020193233532774604
DKK1,-0.016985062337490135,-0.014404591191737027,0.01583755783602835
INHBA,0.04320286712009741,-0.008336638914158194,0.07129333299057082
IL7,-0.02526377678554991,,0.06298976525585903
FABP5,0.015253198505835003,0.09624481241987623,0.022502723639865906
CCL4,0.007066427350653346,0.07035309541243875,-0.018415498085681804
FBN1,-0.043900728204282286,0.027812569077440414,0.020875030781683575
TCTN1,0.04302759031671812,0.027698189038613614,0.04752438554837614
NCR3LG1,-0.02016109390133701,,
BMP7,0.005580334095688926,0.049866197854634406,0.04390059775194868
NLGN2,0.015559835689300108,0.01968055790842948,-0.02932934432462326
CCL25,-0.01648513840850699,,
NPNT,0.011791370660421517,0.03846372943773444,0.0797785859377911
KITLG,-0.02149559702882139,-0.02876546270401019,0.07649888908327795
MADCAM1,-0.016985062337490135,0.04433756956832878,0.027938935075782805
F12,0.046830669142375984,-0.01747244154591332,-0.027712737470681193
S100B,0.09785149997477743,-0.005342936819723132,0.06369148194784748
CD99,0.032904900996627094,0.08011374597281935,0.05118211328749476
PDGFB,0.03998749024831181,0.04860227714234541,0.021998801745767228
CLEC2D,0.006637865534597729,0.14068739433812144,-0.001992542794685924
F8,0.0008379481928395625,0.04561704781513162,-0.02239067769627415
C3,-0.12026464241854766,-0.0011265974076736494,0.0495054189003404
DLK2,,0.01812298265095798,-0.03177228091021353
TSLP,-0.016736849852440422,-0.01794365137624589,0.023829595948491048
OSM,-0.015970522996914677,-0.02134677560356281,
PRND,0.06673655163607271,,
SLPI,0.04953314228804016,0.10089171260942774,0.010451390077283492
AFDN,0.09743113938989025,0.026700260320894637,0.007970190985932808
ULBP2,0.1678390657698908,0.035812771628245796,-0.012239278663659398
TDGF1,,-0.015360933346318962,-0.022933761811358564
ANGPTL1,0.09936084796167272,0.00011761385220753059,0.024456686212336712
LTBP1,-0.007198939132402927,0.06146844313809583,-0.06309587815241621
NTN4,-0.015791120022560792,0.010912997495728419,-0.00358272081643175
APP,0.06734519973731187,-0.08723234253247115,-0.020261237661122134
RIMS2,-0.01698505881063106,-0.008269441800849105,0.010395726601607168
WNT7A,0.11542748021110903,0.0455196741436319,-0.008745179215348604
GPI,0.0590094599757639,-0.08531064712422147,-0.014919892598803195
IL1B,0.11301926235128935,0.026721402063872936,0.013898333090968211
HAS2,-0.02043454878592152,0.12054224550216026,0.0370446799329691
IL11,,-0.01626428859648253,
SEMA4B,0.047318247787572106,0.05732880019952209,0.03613579495290915
FGF12,-0.03834151540781077,0.04126824135978862,-0.026664912667821675
CP,-0.006756612061364565,0.03191026394913968,-0.0734810988440293
NLGN3,0.12897159858956808,0.09314357609528738,-0.007731358120951952
GZMB,0.2694172261686295,0.042692585548849825,-0.019500794334658823
PROC,0.03064015982707876,0.001696754979273222,-0.01537174266391926
AGT,0.012829957755510562,-0.03551948953879522,0.0436133326946902
PTHLH,0.029083216746939894,0.025696462534110866,-0.011536669184912257
COL1A1,-0.002762084372523411,0.1272619272160666,-0.002629781863138123
LAMB2,-0.006787315976527212,0.06344182083053561,0.018775823727117794
DSC2,0.029669309970014775,-0.017837931469885958,0.02813353445107434
WNT5B,-0.031499520013018915,-0.02833498886382744,0.015880725655104077
LEFTY1,-0.01886066574791594,0.018832838583753116,-0.027537815691441696
FGL1,,0.05627701002206237,
CXCL5,0.03732691907294829,-0.012734173503400741,0.064221079398394
S100A1,-0.06476433584908614,-0.06509919289877004,0.017470233502844424
NPTX1,-0.006940060485042557,-0.09854670213730113,0.022084713756709035
TGS1,0.03807323097016706,0.06667948261514732,0.011675171906812219
SST,0.021320383448998198,-0.043759297887184724,0.018773317274403185
IL34,0.04010171219122893,-0.03821433930515814,0.014634593191087297
XCL2,-0.003325710004383379,,
TF,-0.06366201144945757,0.042869342048229855,0.009115735317576847
IL33,-0.02088188775279495,0.047645905004855896,-0.008762223806860025
RBP4,,-0.04817675037839561,0.003508681602433152
CCL19,,-0.01626429339229136,0.02835413706674694
NAMPT,-0.026132909025161567,0.03355344604478486,0.05243685683222898
