,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CSF3,,-0.031097089977145557,,-0.04012235321015093,0.106529259842061,0.07756912503626597,,-0.008345543302076004,,,,-0.004930389584970151,,,,,0.009899251633022299,0.013894916531465828,,0.04903601764346525,-0.00434503122290635,0.028646899112414696
PI3,,-0.036839140306564724,-0.04305008046334663,-0.07060793411709229,0.04219535109549634,0.04925719100546588,,0.00842061445450774,,,,,,,0.015822154187466696,,-0.0637868803930099,-0.08327462251464457,0.09861214803378386,0.17009187571345113,-0.09038957236001292,-0.05689554903543165
PCSK1N,0.009461162630094309,0.15925182178646788,-0.008062953409917441,0.05242607724096779,-0.03730787260754432,0.009520148167024027,0.1894557932651226,0.17392367905694228,-0.05437462001078387,0.06535727816967163,0.014620313044359599,0.14091881007538468,0.12026679514762595,0.0025432441659414416,-0.016258680742099983,-0.013221310105253332,-0.015883993909414813,-0.07145167132300542,-0.009891081230265508,-0.06576300059686152,-0.08693244704650693,-0.054044007881221184
NTS,,,,,,-0.048384683730842835,0.07977843351157704,-0.04270892249873498,-0.035434079452962765,-0.01349330823083416,0.14743747923270747,,,,,,-0.0748003485780426,-0.026551682805963612,,-0.03501177762501097,-0.015929904260507416,
SFRP1,-0.023986286338934164,0.08533976386102485,0.012248135869221062,,0.015567092169076632,0.14411503103520623,-0.06516334898425788,0.008735206390819577,-0.031866691571096915,0.03457745818744279,-0.003605119057537063,0.09090969940019566,0.06634735197093794,-0.08093514477740435,-0.082573091486052,-0.06029463294304566,0.09255765588467386,0.056750461036750285,0.006353645301185793,-0.06497138675549992,0.10885130693617423,-0.019202700546959498
CXCL13,,,,-0.011320414876626302,,0.037066368915194485,,,,,,0.11067834300459528,,,,,0.051838793648428076,0.04051088511831913,,0.08575443242051055,,0.12749195076612319
MICA,0.09206325540158838,-0.020077025246033182,0.09096416306785991,-0.061943447142900725,0.031612300746213295,0.044999622977931995,0.031149218085429642,-0.047193111521237986,0.01175935324567825,-0.031991229839824276,-0.03292114708382813,0.06621417321585829,-0.07266499144001139,0.07580700153450112,-0.015982353487936984,-0.07011981437883892,0.06118304433497361,0.12213642558055551,-0.001919608327310689,-0.003658556760468334,0.1706724397247318,0.0906062329271966
TG,-0.019091799926071497,0.02083516431883975,0.011321288849472524,,-0.029001391911549778,0.026828343094854667,0.03984738915834594,-0.01115534179839409,0.027265752829162403,0.04733531227311831,,0.033935519167255394,-0.020697496386158115,-0.04048267224924953,0.0010662407777155128,0.21138011273613513,0.029632377577668675,0.06983136681038214,,-0.021571520785958587,0.0012283047950895235,-0.011118301393576484
ADA,-0.024513968096529205,0.02868381976860165,0.09250561878181693,0.05480187968645822,-0.03089603998357493,-0.0276200075800514,-0.07818936705567217,-0.18041645457693645,0.05918354558001094,-0.028895910827056857,-0.07285779446059688,0.15439843935436376,-0.027871269110930446,0.04347018197380127,-0.07389835530758776,0.0627226978513396,0.10694675062488626,0.0303721571991342,0.06228691459640442,-0.021933966479344452,0.18951441241786945,0.04561042791799758
LAMC3,-0.03022914557155147,0.08248875809294354,0.11860762268963708,0.07597119987839702,-0.021488441667371565,0.0652102607197392,-0.09757841696036604,-0.0812317782901516,-0.014987716714574278,-0.05386615928137785,-0.0005138056745718614,0.06217647883666992,0.06313682412923675,0.032375836027898376,0.04753917303068566,-0.0036659020371832356,0.09408430166797485,0.048827320669423524,0.07966751986615449,0.013014980545827821,0.19259200640684876,0.15872010456195618
CCL7,,,0.029964239881896563,,-0.02096796001567672,-0.031669825814278,,,,,,,,,,,-0.008115807909433479,,,,0.049727485958665475,-0.09196161601002442
NGF,,-0.017915917517214254,0.02835531958328305,,-0.012002880176808707,0.03387185116311865,0.023268926326293533,,,,-0.021609081023630475,0.11269354694728764,,,,-0.0007445650605354049,0.0420573212473947,-0.004104747384732476,,0.11650114744799586,0.1751022653336753,0.0715053355870939
TNFSF15,,-0.022164225936327494,,,0.025869371796979974,0.008290696349658622,-0.03581908933961695,,,,,-0.009554964932043549,,0.0666167571524624,,-0.0022582602221358026,0.006546078239263609,,,-0.01921254052035847,0.1775578791057715,0.015216430025191019
HMGB1,0.06863707623010666,0.04391744992247951,0.053118440099162084,0.06944934020329929,-0.04152770249683345,-0.03446477585948133,-0.10593994058991187,-0.19025636336347426,0.007855995270855062,0.0850898111253135,-0.009935537141929691,0.12863422238145486,0.009579161253500897,0.0017380346998554193,-0.03972868303619162,-0.09668968903041068,-0.02975075418612403,-0.054751817123428664,-0.05810073027293438,-0.051218381690585554,-0.172339688621405,-0.028368306739246604
ITGB3BP,0.0885501433799546,-0.11704939376923547,0.015347197020012117,0.07081775663894023,0.03000289309794508,-0.03189795609836693,-0.0958258918122897,-0.15267362175623533,0.009256117316593503,0.017020761189336053,0.061380867384510755,0.14787869304412662,-0.07391317846782706,-0.035867556033080505,0.03515823549285113,-0.03540449959060188,0.050874471473141794,0.033015674614477554,0.047763745623784715,0.10128499721979276,0.08549021547875325,-0.010027095545500355
AANAT,,-0.032111449291265234,0.017338873555167316,,-0.007590130854861921,-0.02112825897817584,,0.023078154549801673,-0.03578941224155866,0.06571916189973925,-0.020315714127569637,,-0.01848275878397921,,0.02668118370472376,,0.02865620926933449,0.044066022060815876,0.07753134069721113,,0.00883243339367382,-0.0421509988391144
RELN,-0.01582760830342095,-0.0111969243654403,0.004489364541172713,0.0035978958893102637,0.012396546292183066,-0.0038445305127439403,0.03952937430427492,0.13853254514415242,-0.00046016840819301997,0.017247196903880713,-0.06214777758077439,,0.14851787786259724,,,0.017786089502042184,,,-0.03273702658912141,-0.015990758062836258,,-0.012772634613863914
IL15,0.12421730128920337,-0.03150606458260201,0.07176261305493789,,0.06396879842202394,-0.01463143550716709,0.07075327921198085,-0.08485362618890208,0.032617296517133645,0.034111888729533094,0.07792472926484457,0.039760503970867805,-0.017141904512926052,-0.05233083649468696,0.018466398314236875,0.08515304096772346,-0.03207640931409953,-0.010784117774803557,0.018098090108377613,-0.029458304786036782,0.10584423434656617,0.028605651114298327
UTS2,,,,,,,,-0.09093263255118426,,,,,,-0.01396029798010396,-0.10291532819026766,,0.07516100705516336,,,,,
BSG,-0.0015530188355690874,-0.09044003019556827,0.037284714078566504,0.061769962118845015,0.005398843278444965,-0.00210886655816319,-0.039851416692432494,0.1707509711292332,-0.016257109574011417,0.04327654683694814,-0.008494012870267026,-0.08311662374880827,-0.09041962596689257,0.05653147646922967,0.10544624718198993,0.12325625660005485,0.1998750590123968,0.18659842917035177,0.10075659794697578,0.15413616373284597,0.12330821887714503,0.13588070457058207
ADAMTS3,-0.03973797781286858,-0.058764179056781496,0.052962011793233836,,0.01177134162461863,-0.0018229341048778963,0.03236137135207168,-0.17505833981842023,-0.0037305041527594023,0.06062014775179996,-0.03262226322036154,0.016629611767134997,-0.028484312882063077,0.027687818303190715,-0.09503729724067497,,0.029620296208727307,-0.008548972360876757,0.06885429328418805,-0.0676317250374271,0.17565054227664584,0.0782844485736839
CD34,0.026396258974855445,0.09359403137709284,0.06156807593254337,0.06621953686423404,-0.04131574675393962,0.02513826641114298,-0.06586457259367347,-0.08220245164015738,-0.030864913763884543,-0.007124498777522156,0.02589993603663674,0.14233764766463944,0.01622709638633248,0.018837650992168144,0.08551817942631171,0.012278274545306084,0.08902173697189986,0.08149855291973136,0.06668231683218795,0.050609442726290504,0.164305540699622,0.06424426374005739
CCL23,,,,,,,,-0.015622647123975462,,,,,,0.007637807691503235,,,,,,,,
PLAT,0.04037040477471267,-0.005256054006961456,0.11011606645050306,0.10442659148235528,-0.007353176246477416,0.011574816251168879,-0.23328187187927893,-0.2069195537268172,-0.07920889613783055,-0.030095104491100453,0.0025801933507098177,-0.009159951737895036,-0.052268162908681734,-0.027360756051155087,0.0022274693110912965,0.057877505996716525,0.08846397011006345,0.09362832217086212,0.08154948832837812,0.0006511526513680598,0.11462797533208938,0.11876832912938658
NTF3,,,,,,,,,,-0.02368969048580569,,0.008811177726138405,,,,,0.06508558828778961,0.05197261135437005,,-0.0355548314135547,,
LTA,,,,,-0.0053138680817921965,,,,-0.034468933828693885,,,,-0.017141906628930746,,,,,,,,0.0798144315040157,
CKLF,0.026200368634935568,-0.04067967154413258,0.01533823933881658,0.11207470385080857,0.02569104318548602,0.0010076373778897545,-0.14843900938995794,-0.2118114381359229,-0.05310906858500526,-0.0037870930663415317,-0.03424226059684678,0.11511659249480426,-0.11043819673233153,0.024202616187890057,0.02313554157680492,0.0889999348730175,0.07717023948484147,0.06769198397035313,0.0024991266229127704,0.03770649657038556,0.005810861929247795,0.06278395619328454
APELA,,,,,,,,,,,,-0.02346298153795732,,,,,,,,,,
CD24,0.0865758038594599,-0.0422007015074013,0.02624622084337591,0.04435819003169495,-0.027399103747957895,-0.01892500676466899,-0.2409349532379878,0.0013474879458975216,0.026467357285829995,-0.12317823603119332,-0.0038876203194032535,0.17621303744469113,-0.026793410960714192,0.07505826182517515,-0.16005968240009763,-0.06888957165848397,0.014972363815420902,-0.02212299951274316,0.06038272285256997,-0.13532854973883066,0.05374390853684636,-0.00920975955855218
HSP90AA1,0.04138590991499335,0.09802147441580537,-0.012748486159941,-0.021276961220822028,-0.014719058637851666,0.13790529279044916,0.23590086325043053,0.23693963188769274,0.01740362504634665,-0.048796074237962304,0.017661664393161747,0.012668454473108,0.14227461382599887,-0.07409460547871029,0.0854913950849918,-0.09992274800377432,-0.17583239692514763,-0.10198297094619663,0.028446306649804347,-0.048179969006103836,-0.18654807894575218,-0.13983713605289105
BMP4,0.0773511378642081,0.13930312692999341,0.07487362811132224,0.017882538742297168,0.023662738315506103,0.012564241231721346,-0.12548946258705246,0.04315776223588752,-0.01972272826485062,0.00043590210997839694,0.13935415657535669,-0.03762910051743707,0.07759369938546976,-0.005930760967593448,0.01076802716762146,-0.009636797651503343,0.07913961029955698,0.021088179827248366,0.06651494521487866,0.007750216079300549,0.08118396244451558,0.044907794273828336
SCGB3A1,,,0.01631704635440227,-0.029412421766347396,,-0.025161148167838012,-0.04056276034846502,,,-0.017299809016561776,0.054353401416515346,-0.026662916823154907,-0.011961395753433586,-0.008021247477505442,0.046785882992455105,0.023545408538649577,0.06187501302453903,0.06438284527361961,,0.06617287335602133,0.10113092166052112,0.0344374735523006
IGFBP4,-0.06812583380692688,0.042362777796814875,0.12374406019912655,-0.02586839619088665,-0.04200817298816538,0.004821200082901794,-0.1794715641518279,-0.07673995763786731,0.008937361617370996,0.01766410024708917,0.0005950468596679957,0.0919871891797264,0.01680839782739396,0.022347084032630547,0.09707988866171147,0.010537031797086751,0.037957792549489104,-0.027028399252098306,0.10147631559413808,0.18290629750889786,0.260521294417113,0.14534898424387702
RSPO4,,-0.021886130054773505,,,-0.02613611919038877,-0.029040055060226118,,,-0.004154876995716271,-0.017299806486073356,,,-0.023778523176040286,,,-0.0395985932505189,,,,-0.02841257241527419,0.006502645879001212,0.15123675155014038
LEFTY2,-0.01890303398584361,-0.03665940941596068,0.06576176282963875,0.0535878449550674,-0.04481218784904821,0.04002661210331684,-0.04077971020891482,-0.12719163820767873,0.01819724999036385,-0.01896944939326155,-0.021609081023630475,-0.04195987404820715,0.0428549425509898,-0.038321364400826875,-0.020673417946631963,,0.029531662828762184,0.010686056331075484,0.07016570559689586,-0.030981565077100807,0.1572190841648806,0.025942515328023514
PF4,,,-0.034872018853153934,,-0.018294132020233805,,,,,,,,,,,,,0.07264828772834342,,,-0.004436164556128876,-0.0011928668841844994
ANGPTL2,0.07308261863853524,0.042280001902566595,0.07868294474068967,0.04652650894968176,0.03798552799294802,-0.022342098771996926,-0.23417739751745348,-0.1483814247114217,0.01115708020890433,-0.05364668823642401,-0.025893977209769565,-0.02041054792247572,-0.12166524430492068,0.06222749374202535,-0.06328781850027004,0.010458467981562743,0.17173200373678213,0.022299929447346552,-0.04090831485599286,-0.023645127228616787,0.18795324084878337,0.15761440446765715
LRIG2,0.08844340615187142,-0.0820144923898021,0.025805002618295686,0.049334403666004834,-0.028718771773172502,-0.09835970869251384,-0.05390300829184561,-0.05879629517374103,0.0029994645621118496,-0.0005806169966452532,-0.006491893527895088,0.02137502319843889,0.011931279711992588,-0.03217218935687403,0.008139235158097785,0.08298270171929739,0.018483063681979037,0.09319774377597406,0.03647223604578927,-0.011924642515740404,0.11213626130886385,0.07747922285565384
ICOSLG,0.033083214068682934,-0.03000962089784983,0.03671518626430307,0.00046781977404176305,-0.036188229595672194,0.016940905964937945,-0.13866187608130787,-0.11002914563965661,-0.0038544223976409676,0.050109995476058586,0.0012406174183854566,0.06774826775406867,-0.043546501283318606,-0.07791268509321692,0.11078276099727463,0.11097691122752525,0.11591914035174743,0.11051128133152202,0.06090341479759257,-0.013756082333042473,0.14454358227218825,0.0671252367331017
WIF1,,0.2755128125666602,-0.013482631964976392,-0.01004309277492965,,0.06316364799429745,0.3008807800663528,0.3096371935285055,0.01562392635400962,0.03809761964636985,-0.0009195190959322189,,0.15570789688853456,,,,,,,-0.030880513033016258,,0.008641326683511715
NPPC,-0.043521859727318375,-0.015358876037983244,-0.021582707198012217,0.008517085435802506,-0.028378710213887583,0.01952882985368165,0.06967090137162779,0.008695601801806284,0.014272553111655602,-0.0240424973855734,0.03779806024719957,,-0.10032907079595313,-0.031109753723518763,0.039239475114635124,-0.06900801624831826,0.06476850410192712,0.042202310656563574,0.10052862005996985,0.10414189561085117,,-0.008824415051036504
LYZ,0.01865485456914362,0.06713248159115404,0.07670619043118343,-0.08293135020905876,0.021718774880729683,-0.037054587342164116,0.02721666494247075,-0.1201405252365091,-0.005409579370877982,-0.0008976820668636734,-0.033597184245661736,0.006431236438706686,0.03336648932997618,0.08089176913259082,0.07088926352648785,-0.013543965219941105,0.13005621657395663,0.0619303877261896,-0.0079190868650049,-0.0013938582304332456,0.13348682102921397,-0.1217628594134353
EREG,,,,-0.04395640640049365,,-0.03124555512640965,,,,,-0.022229429370859217,0.05318042858960504,,,,,0.11689889189587627,0.13256935455703817,,0.06665926629529337,0.03757666655286345,0.053765535588912006
SPTAN1,-0.014386654590950579,0.1217621862567233,0.06297374072260103,0.057853205324478636,-0.0665246057047055,0.06289937692953561,0.1220606543016729,0.06174084493018388,0.029568389210034855,-0.03295710771689377,0.07749128795026919,0.08441835793200966,0.03170727109788601,0.041801068556895526,-0.026531197366585255,-0.016886549934820774,0.006724310187037665,-0.03215789113615628,-0.006916340755962809,-0.06955038591368269,-0.08471525903874784,0.005851862511903537
PTH2,,,,,,,,,,,,,,,,,,,,-0.016509293356173727,,
LIPC,-0.02444321901701845,-0.018350781793495256,-0.008670958784755328,,-0.032875917738883015,0.023841063326535062,0.16187463066031116,0.011077126707756544,0.00619076802706806,,0.012622180299307827,0.06115090551328382,-9.493420105096087e-06,0.061992049471072404,-0.060361815643065454,0.13159991475065924,,,0.03524656621343729,,0.04927329883525436,-0.0017549387760193247
COL8A1,-0.002614989133258065,-0.1112256767932482,0.01642397937190329,0.11661655694218406,0.0077233535481020955,-0.059446439837813794,-0.1251550262518428,-0.060153275300792626,-0.0004316320772314694,-0.03649532338258373,-0.02200707702904045,-0.13678155973340242,-0.09101433978887342,0.06270232196683384,0.05597484226395561,-0.011830968897702633,0.17177221373336038,0.18116000381110314,0.08786782411883497,0.12274833289798691,0.10743272412340812,0.05457352591037459
GSTM2,0.043546340129094044,-0.023335712494752955,0.02648873105449631,-0.04799380496957982,-0.030168125835503056,-0.0056104313554753635,0.006012829834536701,-0.0004947417472551854,-0.02345413655941009,0.0026337819726105264,-0.03535618128286286,0.030187814384464422,-0.047634990670533055,0.03485518692118547,0.05147750870219685,-0.028337098198934072,0.06370660231946505,-0.01418641448553649,0.03450483303090105,0.0014086400882197272,0.03365054243630977,0.03109385060443052
IL4,,,,,,,,,,,,,,,0.006234717193319425,,,,,,,
SPX,-0.03896053799412472,0.030557724150715407,0.002174007815981015,,-0.01898523516666145,0.08407857042766906,0.09153330878174082,0.10541355721892788,0.019462510128642644,-0.002471937386212898,-0.07495176576644284,,0.18246670268310658,-0.021997972922510278,,,0.026507185888771198,0.058094483682581105,0.0059200949184811036,-0.09118647578876471,-0.12677636734478873,-0.008620179202918668
MFGE8,-0.050359550413351266,-0.05470090189400288,0.056499978964697696,0.0010035867320948354,-0.02999446199646987,0.08098535704611155,-0.12369199303978962,-0.05682962270662823,-0.022603419385116327,-0.06279000298152604,0.01744160251885205,-0.021072747951006558,-0.0022287485626285085,0.06657745384466429,0.12276200895310063,0.06769045031526613,0.07013576978404772,0.11879063007462941,0.030675098482836033,0.03552753581706487,0.18990937694808105,0.13288266108532146
TGFA,0.01844153932453511,-0.1332432230042885,0.027430518890246055,0.01860420523027665,0.04122262043962844,-0.011220550006999437,-0.023651608631030642,-0.13645581781377042,0.00914107138402134,-0.021067085017462833,-0.052080733108890366,0.016469324510678885,-0.045265655747455016,0.0662550469603613,0.001174137553623823,-0.026857513667498112,0.06206272019894424,0.025988431541455394,-0.01082179103371968,0.012671147835057473,0.19585050045451985,0.04407763277754208
SLIT2,-0.019648230639324082,0.33453912220815923,0.007245309315348475,0.15294241914807827,0.08168126344572423,0.041830052830407645,0.010857349820397558,0.12902708722135195,0.004233006064739803,-0.03342499470446089,0.018976358309116835,-0.03673228903081041,0.10936409878708858,0.06510979169570183,0.03865035733784179,-0.03297597617766414,0.08081732608104308,0.005373215420498963,-0.009452057448516772,0.0508194047213225,0.17416177140638117,-0.004504720756447403
PLTP,-0.04789355728621742,-0.053134894147736804,0.0554659695972827,0.07628643455224322,-0.03133179915009394,-0.027314735945968817,-0.13274590044973292,-0.2458091568925188,0.027663819136189417,-0.1127299357441656,-0.02323658777684774,0.018621257868886926,-0.024756544471321,0.0844664545324087,0.06532818757787519,0.021357144611787632,0.083421869598316,-0.010400399763150641,0.07039316935795219,0.18852417721550485,0.028739072243011456,0.06477431964680633
APOD,0.005547671286379773,0.0757716351173067,0.0045036024557671625,0.06377817258849192,-0.0242363167282968,-0.09360596996042585,-0.14951917009637786,-0.26080734963483154,0.05273961571197414,-0.019084278332015852,-0.04813851729593215,0.040234226102259074,0.04409570773273622,-0.10434411276283564,0.049238323432948185,0.13452045745861158,0.16067890706731544,0.066444412589173,-0.08296309447637087,-0.008037064738708646,-0.12720963157953302,0.1149242706334072
