,UKF243,UKF248,UKF255,UKF266,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
F7,,-0.01823213806330975,,0.09240615185641758,,-0.018227598074555026,,,,,0.1078904370269006,,-0.012426466835981297,,-0.02416800413298602
LUM,-0.01803892927414406,-0.025127929234301724,-0.06673983026837285,0.007888275895265858,-0.0032479332264390456,0.02906517435366503,0.009205890847261151,-0.10902181226369653,0.05002410420925696,-0.01783305355569057,0.020070163470998017,0.010716319099982365,0.013900010705846523,-0.006621612368256684,-0.01948616131162825
BTC,,-0.016540897132991034,,,0.040208562514487525,,,,0.029825711690908294,,0.01499070101600041,0.016022985018298967,-0.045917749755652916,-0.01943347179278108,0.0818075724361667
APOC1,0.11044495211306736,-0.024180941213097818,-0.1256718418021041,-0.03717124254326076,0.059400574422598135,0.009691279769389802,-0.05141962549881939,-0.03806617624211402,-0.003863991342103992,-0.021019344276444214,0.0001533073757862385,0.005715888719420385,0.043848201652303735,0.002914808204208268,-0.07145386810579997
PKM,0.0425168739718864,0.01686893901260326,0.1444236714815856,0.03939599706308154,-0.04559580199479779,0.0013222675527864334,-0.012891681449189209,0.09438068508291457,0.0618899936388403,0.1246153579987165,0.004081298082704003,-0.12239759526147952,-0.027221957749629933,0.022088255417957683,0.04546057235747215
TNF,-0.06538912051200374,-0.015540194582207319,,0.08798417563226843,0.03787619475628151,-0.025947243083167686,-0.05521953438939596,-0.02271753748273147,0.014335693635855634,0.01703766366277097,0.004974768062729791,-0.04125175165141209,,0.07677972768767322,-0.01880975721501513
GNAS,-0.008146554531896047,0.04983931209068231,0.0731350456464383,-0.009779830736424182,-0.05739604653094331,0.06441116758173719,0.03304886942340764,-0.00013976099609993282,-0.007994092941081265,0.03675815841578715,-0.057445545113249216,0.021097728636419757,0.0573535314711507,0.0175761977525318,-0.06976039911246014
BMP8B,0.06806990963889827,-0.0516821477704778,-0.007099959443799414,0.0542417986248724,-0.025797177857153946,0.03526096944501334,0.050231876099754144,0.059508057061641965,0.006346588219265045,-0.04254631430202344,0.0640489120041523,0.00925544248829918,-0.05042894192891742,0.09371605357864651,-0.0008506657145022644
LIPH,-0.04117828016947123,-0.01868859567280834,0.014705642513686378,,,,,-0.051047077919068734,,,0.06364528985906882,0.10893438910268925,-0.0004148163795756476,0.06311763696444717,-0.029993506086869567
CCL28,-0.03820372361872256,0.028980583433313334,,0.04425885607007587,0.029124636091700545,,,0.020672606741252486,,,,,,-0.0192248759026973,0.09576691708784277
PTPN11,-0.03230376346428226,-0.058644479026752044,-0.04232023785144946,-0.0039046405113738595,-0.03697012885212793,0.008925308646118301,-0.07663054210605426,-0.0065149976092705175,0.0519389398446519,-0.07133711391469175,-0.12391761083385382,-0.015994501041107795,-0.03444072873380186,-0.02592351800738261,0.006535820905033847
ADAM12,-0.01577699122651977,0.018112373709760418,-0.002332066999278878,0.04681964772101767,-0.029488544733804318,-0.02923548769717488,0.04225928311215917,-0.022735180691748815,-0.05206316420110767,0.04822800221617773,0.008136786714574499,0.005198814334920322,-0.009294810783011183,0.037329598796562904,0.03441388929307425
EPO,0.0075256176635666375,0.0025707952327778316,,,,0.028874168911866647,,,-0.04053707987806404,0.02466495705719309,-0.03203868433166152,0.01778434769249486,-0.011634976347307483,0.059698028587702984,
EDN3,-0.05272552562187239,-0.010940698815562847,-0.010399059849692078,0.05302706732860997,0.07170805556935922,,,,,-0.027743874104576606,0.07347888403835376,-0.007811377756447429,0.08080895361352294,0.011385647834142885,0.003675108997970647
CCL22,,,,,,,,,,,-0.0482485903626731,0.02150750358105757,-0.03983337510430935,-0.03159142665743761,
CCL2,-0.1023220674659026,0.026450585360844863,-0.07834302511329264,-0.04655283172606948,0.09552868312715633,0.03433649340897413,0.047599624474615514,0.1017332609065571,-0.1311503119462704,0.05171250389861225,-0.011445922748336635,-0.06558531835721608,0.011478738214611617,-0.010526856250908805,0.05180594877816805
DSCAM,0.06699350586432568,-0.023203926039962262,-0.0643205101864615,0.03428735109175883,-0.010547592001142104,0.08635975640661411,-0.033827204266576365,0.026764590757633065,-0.02223643499008847,-0.029606400929434767,0.033904522248787504,0.08557297356972005,0.00716167658457098,-0.02280885144219184,-0.009579090105272262
GPHA2,,-0.02082938949400453,,,,,,,,,,,,,
ANG,0.0570732607121084,0.017750399961898523,0.15183021599116273,0.013405212917361275,0.013612257891099109,-0.0020536757651465013,-0.008206757716531595,0.19022102778114905,0.013952871610318336,0.0884985313797672,0.0218469307249186,-0.010917256427149628,0.049654227588506086,0.012301459334776105,0.031004306419493734
FBLN2,0.11080198344212208,-0.027564164094142744,-0.05322301941893075,0.0226930889405027,0.061188911137890635,0.04209171811541924,-0.028951806170588346,0.09603505238095736,,-0.049956891857756966,-0.003075502407686008,0.08573147788981965,0.027947385731311253,-0.019798693456896388,0.08108188643044636
VTN,0.03528810262028198,-0.0250336306988209,-0.032389979692499085,-0.016057004724191512,0.010683604836252579,,-0.024937394981745558,0.021341456067317445,-0.035708000326626285,,0.005758548508302178,0.08252066568792524,-0.03225669460139867,-0.033340845780953164,0.05308841901332263
VEGFA,0.06425303655376463,-0.0006769550695117332,0.13511850921461568,0.025436129424047733,-0.0005616389176650732,0.0036873792596530874,0.07759709366528136,0.13933012726225685,0.06783556978690432,0.15623541781519099,-0.047154314493657166,-0.14842392832206464,-0.005599564071535639,-0.023378149475029742,0.060347807946259685
F10,,,,0.026583221926961675,0.015138179446128771,0.014617463519530964,0.13871037170587552,,-0.012117686749869,,,-0.004230685693906877,0.03783468315226266,-0.023561313821322885,0.05877481148168589
SERPINA1,-0.015544389623222304,0.026751321210000793,-0.048753067944130875,-0.028993412674164415,0.007558166599685466,-0.015133578165740553,0.061305517515899716,0.12712963328722404,0.019289397272876794,0.054748344855266,-0.03157813540007165,-0.07221882800358585,-0.003191759628430852,0.004823502809193355,-0.07371058796310784
VWF,-0.014702053120374911,-0.027011183405714904,-0.02607403506739132,0.016404724754588314,0.08644434426715449,0.026121082730879923,-0.004117757154810656,-0.029465783645517506,-0.036765464033681076,0.08129883333075728,0.04056976326888506,0.030205142225981262,0.02391811162865557,0.005015993759734341,-0.011923821293506108
GDNF,,0.031818334726939006,0.029191737066414817,0.09719505791175728,,0.030272943149114797,,,-0.047013782508587176,0.015670270303971313,0.030336779010247,0.01920812570145827,-0.01574913114342817,,
VASP,0.0647447431556807,0.0001918988227764598,0.0009513487261739929,-0.009737134523944514,0.01806394698763109,0.035526694620448954,0.043600171867486597,-0.043303431162907385,0.015188422046980407,0.0886848821769022,0.021501412930061428,0.008109881669206237,-0.04027666357272934,0.08727566740568052,-0.017311794335519944
ADAM15,0.07429168590283244,-0.07798134762496463,-0.05007624094848238,0.054836981369885435,0.026234713325169377,0.0182322993696721,0.03402877997329237,0.0800300479118745,-0.0700939829259227,0.030455304695511554,-0.022153957090942374,0.01770280943316986,0.010861891681805064,-0.012660759034849919,0.06417323979778575
WNT2,0.010624314783764069,0.007986722426001834,0.001714942761021094,-0.02642329917135416,-5.016156040454439e-05,,,-0.02215075536604864,,,0.0806874968279818,0.03048954336978131,0.03721281573577396,0.03900732757641526,-0.0350200862900348
CALCB,0.007697342701344302,,0.09128012156227801,-0.016275492032595634,,,,,,,0.09422506744014554,-0.00023878475934433147,-0.020471083840120877,,-0.02897759852576529
OLFM2,-0.02686366673235287,0.01214131798644034,-0.006895785691736818,-0.043546580915575187,0.018726185618200157,0.0013693504916430772,0.02144595476848635,-0.037664252566839876,-0.023213229253545783,0.055062374025368996,0.015985561183304693,0.06273008423927155,0.04036407446467251,0.034452872557432505,0.023802356514465377
MFAP2,0.06125475474028524,-0.03623876856711112,,-0.009406031780654701,0.04992854191988903,-0.03724962742016664,0.05026795690040098,-0.11546949030697018,0.05531106509547186,0.07674244059246095,0.034226298916013254,0.06063348666091721,0.023857650052591568,0.030193728950268946,0.02056740252142111
HLA-C,-0.038511549155182394,0.057217627110326526,-0.025098918200563078,0.01730469030261253,0.057966383724087266,0.006397574730251581,0.033805426715722904,0.01967978127463727,0.026820636210749784,0.05936219934258491,0.0230806509765308,-0.0975046870254938,0.015381973357781367,0.06271896990669901,-0.061068569312555894
THBS1,-0.0906897314399509,-0.039490839862960626,0.09942409781472192,-0.03811857772669349,0.0516188609222316,0.025155041201602252,0.03763768564135557,-0.007546129362697133,-0.03256512547665759,0.0585324248232023,0.02811334051286418,-0.03374178547364695,-0.07077531528281543,-0.010213535518393201,0.011091577883589136
HSPA4,0.029851158131785394,0.01635860603911295,0.07891409145676002,0.03212079674218003,0.007634884057990415,0.025882580154278814,0.05875607519536679,0.0024126330936627143,-0.048762340530392606,-0.08145607811062637,0.0424406132639674,0.03634764172042435,0.03209963153287261,0.033368003719073856,-0.01053783095283796
LMAN1,0.08498707372995788,-0.06656082464774178,0.13035691295271581,0.02415899708135341,0.05514295383981761,0.07322839770747436,-0.005635850883080902,0.04444079737045815,0.007460295221797449,0.10788223843575187,-0.057285609776773286,-0.1339922888357108,0.028130466461039998,-0.016852465288138704,0.014064929834324539
LYPD3,,-0.02851018270788352,0.0499246137866359,0.017694517450895883,-0.010013939633191438,-0.013107835143302089,0.07644658999424017,-0.046370475570548464,-0.06696616067819032,0.03298986696903704,0.04745362945230832,0.061046403449943755,-0.0603245313724019,0.05542719180565743,0.00942036726673466
APOE,-0.0036412401712384245,-0.0004084559167996602,-0.18274490163526366,-0.10398937148816403,0.037775104109997466,0.010640570212080811,-0.08710502433190889,-0.039716058095381236,0.08875778297518128,0.01097155711045152,0.006860809248127459,0.017419028860419253,-0.11547299659478082,0.005200277660642979,-0.10177138364974372
SOSTDC1,0.028042457883794027,-0.02607630752989496,,-0.0014098715045738988,-0.042767375943582375,,,,,,-0.020031131621708467,0.1698337713877445,0.04744579017490667,-0.034093420925750316,0.018290461168021643
ANXA1,-0.006996775472606558,-0.019668607069272866,0.059585942486647045,-0.05238409924142205,0.12606347566843715,0.04222434096345507,-0.04725146039964334,-0.019119946167310505,-0.07382623736653281,0.11383098720487902,0.02549800606995299,0.03096853518814573,-0.06081589577014426,-0.0591307811256654,0.08948385274644749
WNT2B,0.014646134717412856,-0.04762786058968378,-0.03260938846714512,-0.042057252005995145,0.004195291532249856,-0.00039948181152916617,0.0688273675585973,-0.05123612893815942,0.05314546070877436,0.06686026713688314,0.027603626499610335,0.026611615741559225,0.028840612487665472,0.026149924025201086,0.011645201674647722
AMH,0.061430694043468126,0.0035367345078667523,-0.08278903300283985,0.05885284037760064,0.03351885476948965,0.0019921385006037512,,,0.016644228651109934,0.025318444118442814,0.006419292787724209,0.060664446548203105,0.012153783327498186,0.050769317978429,0.023258665727485136
GDF10,-0.04335291375436181,-0.021630082269268266,,0.00946139305657073,-0.05134539261622596,,0.08867766118471032,0.012688777116284331,0.02674974544252112,,0.1534149076096536,0.026968325362271506,0.05396441447236649,-0.045872047607236274,0.05565371207253163
EFNB3,0.01912110301630342,0.015636590237422022,-0.013171602395028358,0.023951571369654662,-0.022481257145967624,-0.05225384171517981,0.06872008583206815,-0.07178511663250291,0.13116199332230263,0.0032347409011734556,0.05179585161381075,0.05832841752931856,0.07581232130883496,0.0041134687689700095,-0.01367061814740202
LTB,0.021563586673031133,0.020744949342538805,,0.005557418074854108,-0.01618882640633315,-0.03277232886267453,-0.043429296486411306,-0.019003210562061813,0.071749217080838,0.04201593556005912,0.039753144798532834,0.0441882528035559,0.0009631156892994596,0.029752762786645535,0.004868455983216401
ANGPT2,-0.016555109070723575,-0.04127401737829424,-0.07745711980089713,0.03568277009733758,0.016620887156363694,-0.002782592427360456,0.059013878806403394,-0.12099517165046665,-0.013073169904718747,0.1116894336797995,0.0021895298198658405,0.017726468316545868,-0.004435425160408553,0.019402089994195553,-0.009312000234764126
NRTN,,,,,,,,,,-0.009555818747993529,,,0.12775827493606057,,
ADAM17,-0.003657031136085488,-0.10453410935235347,-0.019726255731999473,0.014578140338316179,0.021726866195586125,0.005675036430622352,-0.03706601611367864,-0.05753457486206551,0.03414316686201659,0.05806929149706726,-0.06254782975749702,-0.04678280419091892,0.05395924348887026,0.008733227177950968,-0.032856409970300066
LRPAP1,-0.018155231723596274,0.014244021899459386,-0.07514565082055054,0.03787161240417804,-0.0133142168580538,-0.02150034446332621,0.04031905361397583,-0.01988378182027195,-0.01933395989935155,-0.036315903478034615,0.050623308580593794,0.1045037572100436,-0.030888963285270868,0.02849070485990731,0.06838842354409913
NID1,0.04880528287679626,-0.02928270812621255,-0.034670684268040916,-0.0009708778325140335,0.06600663056338037,0.06867929329882216,0.02905672335781707,-0.13483591780619633,-0.00353480115244218,0.10238156748859459,-0.002884089198602131,-0.017569693249273675,-0.07107817589088504,0.019752859798748048,-0.05476162673686245
MST1,0.03722955604201784,-0.003495873458102283,-0.06749954016857918,-0.025892151871434888,-0.03197190733509299,0.012296327723958448,0.09411813816843795,-0.0014821090159770798,0.029016185627647646,-0.018045552860848295,0.06815777941840977,0.1203829682988897,0.03497325394656292,0.07278528941371389,0.1143883918315642
CCL14,,,,,,-0.025564290651236343,,,,,,,,,
IL13,,,,,,,,-0.029916493963429634,,,,,,,
DCN,0.006231535595103982,-0.06138167698504106,-0.07823662865668911,-0.047631990793577716,0.02298737793457133,0.029040730124105067,-0.04900918191944922,-0.16700262523482914,0.05788098739398977,-9.938662118018827e-05,-0.005375030872331005,-0.014188134734206246,0.027835056976470495,-0.07628972581988971,-0.04000265477100331
IGFL2,,,,,,,,,,,,-0.037245840825560275,,0.0005164478139967766,
COL7A1,-0.042015425103897844,0.011929469233910731,0.001465129108224657,0.036380880164015875,0.002173007228236809,-0.02149695025303041,-0.02828399168770283,-0.03377493085495622,-0.017855132728237095,0.20175064142603488,0.0013256772560473768,-0.028116683236704534,0.000115130684880521,-0.012566336450696155,0.04191884052844789
CALR,0.030195541678672333,0.022783195510520167,-0.045971549303541456,-0.010037682750749545,0.01957665462165543,-0.012291954896163497,-0.04999046967787322,0.02628961369338498,-0.16346009952054905,0.0743732774982275,-0.03298097858229015,-0.06315819975122601,-0.012253928485719698,0.052382002386623286,0.0026566899787217775
PIGA,0.028839560375792626,0.003868613057647026,0.02734781994770502,0.02096637330140087,-0.006597312681349256,0.01469367421579217,0.11008383887504108,-0.014426893963969534,0.09801765785880091,0.061741684843711994,0.02790920529760362,0.003384715404039918,-0.01524701625619319,0.06102617181149633,0.029488066225856733
CD200,0.012066328652283369,0.04950700562891176,0.019681406573537,0.03498540087168793,-0.04910978628363389,-0.003947356273058967,-0.029243208399381382,-0.015572225624081185,0.08108951615241274,0.09810105015638175,-0.007171940423637414,0.05333581762573411,0.032928316316247506,0.0269452060037734,0.0524503404411108
GRP,,0.004075338203621635,,-0.021725136005078215,0.007873631435740411,,-0.043020802861346644,,,,,0.021591548664645303,-0.009633139240345262,-0.024258193456021832,-0.028107684700654886
CDH1,,-0.0542614902524428,,-0.025139536657658227,,,-0.03812659680824254,0.015597851678677523,0.06158571760839918,-0.044565258128745976,0.012703488403180358,0.06700721156427696,-0.003954771040726862,-0.010067461288467004,-0.040708633090921806
LPL,-0.05864208281714705,-0.005593502003027763,-0.10241834542615479,0.01182520208220961,-0.031123499122077583,0.012108008219173428,0.027683992961976836,0.006143111445027732,0.009185337823654622,-0.0582862138423827,0.1266541643108336,0.1814557917320067,-0.03553859327410388,-0.00047004442760374785,-0.02599690072001883
SEMA5A,-0.026299052727630653,0.022764629570432158,-0.12065981157036622,0.004765045366056884,0.05068327857249334,0.0008396102417291747,-0.0032765398209489136,-0.05937236295562545,-0.13620185169314347,0.08203743071368676,0.052092389420710435,0.06962181856539942,-0.07926330482469267,0.016711928208508992,-0.04381541567658743
SEMA7A,0.01367453926276187,-0.07205547231858271,-0.01177079456066983,-0.01819554708240445,0.022669455734191383,-0.037670021254182375,-0.05081127443157892,0.06989774731252327,0.04973571166015535,0.06681453355110809,0.016686289459380246,0.020547307256505807,0.030288227742772653,0.09368114842416811,-0.013916897596037115
SEMA4G,-0.011821358863479898,0.06516725506020866,0.03162771441633411,-0.04127710467211544,0.007360841086405774,0.039331831665531496,0.01777686300873399,0.05568700389849069,0.09023812646396422,0.1181136669548403,0.08039595595945333,0.08308864808472614,0.06484805573204824,0.0002842263146101535,-0.013231277991585536
SEMA3B,0.0025201749811605404,-0.030574868421528862,-0.0071521160429032175,-0.013129963990161342,-0.008994335031766564,0.05270872375509839,-0.026311052989622136,0.07264406430205658,0.052243103280379094,-0.015825917620441117,0.059847317479452954,0.056877824983519676,-0.1198156412277054,-0.013237558176028948,0.037657282204495095
RPH3A,-0.08334189940135288,-0.006616759540626969,-0.03610589804096961,0.010601998187111831,-0.009874783953336599,,0.010943535786196166,0.06794105827871225,,-0.0013838616630595369,0.06701501100734883,0.16073349181783636,0.008083584364804237,-0.0010328097639299004,-0.05802310533842905
JAG2,-0.020991466974371775,-0.02321415024294572,0.0361759484340189,0.06412562027254257,-0.0004189279958847492,-0.011122372187078493,0.026401507897647017,-0.07028897435511212,-0.017743887650461726,0.07928236769512839,0.041885107173014434,0.021881705814177924,0.07817599420518256,0.06636273450253759,0.10786589939711383
CGN,-0.01689343412986668,-0.030482808486110458,-0.05218553538914205,-0.026423307473303737,-0.023376979638326457,,-0.00922123160958355,-0.056857708236954976,0.005389589329845154,0.026624861447742062,0.09670983431901817,0.0848181346154097,-0.02051043421328345,-0.01821166077356247,-0.04686896547521216
GDF15,0.04804550980785542,0.004660869249339622,0.06859980726123405,0.03415755847043121,,-0.04210840535040692,0.04780762031888054,0.01084905774206808,0.009877596533041792,0.15042467072962887,0.024212789393037844,-0.06357460163842889,-0.021196709416355194,-0.00707246086016754,0.0204123352726489
SEMA4F,-0.004628444027827747,-0.014785105870809048,-0.006358106892616493,0.02013971850010843,-0.03922994471150135,-0.018448150416936072,0.09122353633837682,-0.06657788761632646,0.0960369597713058,0.00915447558194089,0.055996908599518676,0.09367997381308127,0.10711778590596663,0.027811092196576945,0.026702538213347123
NXPH1,-0.038521018495464354,0.025441709411639427,-0.0748236926548967,-0.008637362859802324,-0.04393120649496242,,0.020226937565099846,-0.07066839412440894,-0.03549476852419916,-0.03163056374711941,0.039365366310498355,0.13414908486952773,0.013617156677898378,-0.01649508213855347,0.017929181752408468
ARF1,-0.04673022870820698,-0.04040117782335641,0.026002061851563223,-0.05618877315438547,-0.0039015634210517215,0.022388699492844676,-0.07604264114727549,-0.009546861984328912,0.07032269820059527,0.16062056366280011,-0.03189031743286138,0.08446186975069434,0.03967624692306989,-0.00039176216387306777,0.007907338109048537
DSC3,,-0.01576326993841177,,,,-0.0022960812160058943,,,,,,,,0.020345155188027094,
EBI3,0.06997365810407559,-0.022458545693918842,-0.03977750266962977,0.061158211806116615,-0.0005182306468603487,-0.02478239698405119,-0.05196611315323889,-0.005509048896608072,-0.0022569346631064156,0.06359533049235742,0.06451640448633887,0.05146784889766979,-0.016248149390347116,0.0409127616087665,-0.02847617477961434
TIMP1,0.01724769189202524,-0.023492564252153125,0.0788098844896758,-0.07990389465966569,0.054425572234886796,-0.08663980543010631,0.061633765398615176,0.07078295300283266,-0.08837050636784288,0.08361870216698074,-0.0352760839223847,-0.14919678362127248,-0.04682816719325378,-0.00742731830493112,-0.012308676367150917
SEMA3C,0.0012054459092246447,-0.03048344297345015,-0.028483962529041184,-0.005404439306931388,0.018274433930159605,0.016379152207987524,0.052739477369750244,0.02617817322587107,-0.038731268695421234,-0.0009699985662697355,0.0427689781784932,-0.010613144108353288,0.09427611874845883,0.008713952048724051,-0.042353324440682995
GNRH2,,,,,,,,,,,,,,-0.022153929617637,
GAS6,-0.027556231028784507,-0.033972195631877436,-0.05240039876378336,-0.01731394405213504,0.047237056487156114,-0.04169312236322762,-0.02767050372974621,0.05827226522346119,0.05510523457610713,0.06237787776043025,0.029524844803447865,0.008361620572799915,0.00763751585238736,0.00289426622004218,-0.06572998739119368
MEPE,-0.01874691095187751,0.026304910516156584,-0.049677609032269046,0.04019785605008672,-0.0089973575432397,,0.12747983215878825,,,,-0.04393385698887969,-0.018044250951590447,-0.04334951648999128,0.029876686287846933,-0.041271872682057675
SERPINE1,0.0025628113090045137,0.007608073536021589,0.08659883440217861,0.004745941874411462,0.050509994595338885,-0.05387294537244659,0.05385832884269443,-0.018924087852929088,0.07732488283538194,0.11815001476254018,-0.05920355130230625,-0.10556012702430295,0.007593297596338952,0.012111367862042269,0.0554881766721666
RSPO2,-0.06861074541799428,0.008468995814956266,0.0022018999670618093,0.030929899408765622,-0.05336489327925256,,,,,,0.042507131577087465,0.11927568393309892,0.025041426831806792,0.03779922596372323,-0.007096148802022313
SHBG,-0.04272962964758507,-0.02041809412073429,,0.003043662375666627,-0.03521419651496885,,-0.027455181019348508,0.06871047595735578,0.004426259264353099,-0.04207941115741383,0.030532985433639567,0.04512348697285546,-0.023808854355823934,-0.012414159505137844,0.025491392639239115
LGALS3BP,-0.0186548863821497,-0.06081847341757218,-0.0953220578318557,-0.005903759449956483,0.012435111285180135,-0.0823259616958688,0.03920944799876483,-0.030496392909744447,-0.0029286606329822266,0.06786475588301746,0.03803751974598734,-0.0705836513113033,-0.06565534240792045,0.010214904730509698,0.0031464686722280214
LAMB1,-0.03948243752375602,-0.0523235417486343,0.0458903762690906,0.047578566374519224,0.025488192271418773,0.0004377571511031498,0.03574368744423154,-0.059202069827242194,-0.12727936775850132,0.07589082995683036,0.014945637159311536,-0.04442146619602006,-0.06363980352698391,0.03604768662653245,-0.0745673845804427
SPTBN2,-0.03368748619605587,-0.02391544877018989,-0.03987017230100584,0.014353347162880628,-0.013780936835811984,0.010717740196024193,0.0037371400269252614,0.014588649670620521,-0.03146436217030676,0.03668292265806533,0.07554193534329114,0.05433812424792917,0.004392604763526794,0.005739259160803642,-0.04273610608685982
COL1A2,0.03986027981607656,-0.03035029713158976,-0.09985362226125204,-0.025032353260417684,0.10359827228750694,-0.010361814347605122,-0.047187305429083386,-0.14464934367261423,0.06601362268957323,0.08348025094603363,-0.06802511579766043,-0.08652791455238881,-0.001965505795330681,-0.025714377047169616,-0.036042708311631144
DEFB1,,,,,,,,,,,,,,-0.034416413237808155,-0.023352417807197365
CEACAM16,,,,,,,,0.03484294224956884,,,,,,,
WNT11,,0.03943875764227371,,,0.028681324154060342,-0.023357197595383145,,,,,-0.002972931201523141,0.08768682913464748,0.07577377273532149,-0.027131832265746163,0.07347160220348638
LGALS1,0.012042870271372902,0.028809485429557406,0.155632385623156,-0.05069486989477168,-0.00944279146203468,-0.03104241869029563,0.07773285207249817,0.11750138084616686,0.035210405310869254,0.05728796964376366,-0.06341313557433693,-0.15711074881181752,0.0049591728804670235,-0.011595759130715352,0.03745026169651705
BCAN,-0.036647221578559694,-0.014498739048489381,-0.1488575118669177,-0.0008149440965084598,-0.03089428629486889,0.11109281421216093,-0.038347710090077904,-0.07940560841440916,0.1248311053679655,-0.011602551232304739,0.06589747855223435,0.15883008834225537,-0.013575680751658806,0.03419043580036667,-0.06278842060894904
ANOS1,-0.06419799200754087,0.01663878380867413,-0.0356353703667752,-0.06007723136976108,0.005849359819849796,-0.011242842502661221,-0.11471539976523422,-0.0016288862689157499,0.025885075225784916,-0.021471291683889046,0.07539835071299168,0.11857700012285433,0.016304907618837104,0.02474648360661102,-0.018718573271386738
EDA,-0.039993307772420564,-0.016540902800421454,0.019018695330700653,-0.030734529694155483,-0.01459065016561561,0.03627158417482218,0.04147153270204416,0.02977525730798394,-0.025872975212398078,-0.0522162381509466,0.025842721018969544,0.038375291062217785,-0.0017345402165627336,0.0005264981501781447,0.12405227357913103
FGF22,-0.04845563978704924,-0.008907821675313244,,0.057198907152871264,-0.03749010112202396,,,,,-0.03814147222443286,0.03952606148367416,0.030049458472862094,0.0612985300086744,0.035737910018417925,0.09700311068544666
SHANK1,,0.022737238609158248,,-0.014194975559338045,-0.006673239582161267,,,,,-0.039998573555646115,0.019503107964560534,0.056259926666312986,0.03794032576635564,-0.036447644038170975,0.03311446683586165
NPVF,,,,,,,,,,,0.02341804944151714,-0.040749588969435806,,,
RAET1G,,,,,,,,,,,,,,-0.025491540317281236,0.08283353133529221
TGFB1,0.022674487208294587,-0.022212999306971935,0.03330808145753127,,0.015009557021737743,-0.024230528486482467,0.0811118705870015,-0.030598159747599003,-0.05081440316938531,0.09013995672342956,-0.03015341226218302,-0.039874196598442914,-0.010181218105280833,0.017433845666116728,-0.0020465080704369486
MSTN,-0.005648453497733145,0.018146712197500428,,-0.015009379324629068,0.0647754656418784,,0.08237781358675757,-0.03522784618862617,0.06929654554247822,-0.009837614331964405,0.06412654059838743,0.05596835757369628,0.088273744148864,0.032434351751546076,-0.02610821531971453
WNT4,-0.049457009969831274,-0.015223709339967409,0.0024562356244879698,0.06349365989432988,-0.001643579684671612,,0.06099961514830378,,,-0.03166895665290558,0.06768311073091056,0.04288120381312625,0.02683853985989833,-0.026545176043747384,-0.009258166171753016
TNFSF4,-0.03425710581358996,-0.014185943485953503,-0.019140204525641545,0.003523604277290955,0.013250683147110141,-0.012451294271543525,-0.037822923304240655,0.02884392162237235,0.0033185525195421296,-0.03424864395083219,0.09855978549468586,0.11500737296474449,0.034293019328692324,0.013045948689654875,0.009379286938517226
NTN1,0.022402701676254695,-0.03176620652662066,-0.10066596176798198,-0.0042227945865191295,-0.007900193718091255,-0.0413279279636085,0.14410066453635859,-0.0831090825263215,-0.03196056511594191,0.03319314193085403,0.0671452903229637,0.031167686309702923,0.004572297573489818,-0.009116390778590614,0.0005219088301562392
CXCL12,-0.0608843961533429,-0.04988784398924133,-0.046860239930910166,-0.02678095593615521,0.04532386533726791,-0.02986106383104544,0.08262321284245454,-0.04572835152210029,-0.09278041143313984,0.04727861066425187,0.03582346274168338,-0.0431493292151054,0.055716460519809455,0.04839548418822774,-0.007568898574970182
GNRH1,-0.01583793236104461,-0.0021265581262791683,-0.03923641554296858,-0.014440248395624283,0.04504776258598278,0.0006368350281023074,0.06997405534854804,0.09134813818140619,-0.017008176061244024,0.0275573347289231,0.06259820000662442,-0.013564914280734116,0.024194975282605957,0.05264018634491851,-0.007777131370076175
FGF8,,,,-0.02018040320300225,,,,,,,0.010400384482373428,-0.04818103595294781,0.004822683912300251,,
RIMS1,-0.06961555531663659,0.013606233337319458,0.03237620158342974,-0.02319158499814751,-0.018527510444130726,,-0.01610719013961958,,0.004030453179004558,-0.017420115661199925,0.02597417657637791,0.05524088141935029,0.0789861489117742,0.0465906268422806,0.026950867183894705
FGF14,-0.00830255836989031,-0.04408383327510713,-0.009615012838734763,0.020002786401637877,-0.02239362056473691,,-0.04569459822690536,-0.02517303459178006,-0.07830213809799283,-0.052521766243494514,0.05110118969777586,0.02860697072524542,0.09092534893572898,0.06340513352711476,-0.03589011643771548
IGF1,-0.04229622456311222,-0.019973742860177314,-0.039410156120229814,-0.04869402713988801,0.07630870413155671,-0.0032779058288616627,0.01732590573435269,-0.06390296933014064,-0.03874745363152121,0.02952200205334446,0.03323390451892023,0.059905051691953336,-0.016244898708451454,0.07536153519513485,0.04233868332059432
TNFSF10,0.009481513076330357,-0.03299412594919307,0.0383816169488894,0.022504921992037675,0.01251263241325546,-0.050949546244948365,-0.05734412822591797,-0.06215598807629742,-0.05991494698450409,0.02654128110738818,-0.03527953408156112,0.06744472405843811,0.06834915962190985,0.06295620995594652,0.012165605276502069
GDF5,-0.01099780543172293,-0.023338463993689402,,-0.016704349733346967,0.08356377086423354,-0.00519167657930083,,,,-0.0309197555060084,0.03013922579108669,0.04933292739854774,-0.04666924988031136,0.051159065854866,0.03443213933738822
CHAD,,,0.002380758223438953,-0.02858208393847501,-0.021680865883859035,,,,,,0.04396185777862038,0.059272781343968406,0.06950760600148434,,
