,UKF269,UKF296,ZH1007nec,ZH881T1,ZH916T1
SERPINE1,-0.021012312989156224,0.0574661722827873,0.1171987401418931,0.033350288775606356,-0.0876551432971528
RSPO2,0.03759592948857441,-0.006508100159634827,,-0.006017062911635372,0.027006236524006348
SHBG,0.04326060316630941,0.02776241220498326,-0.0041734552127167925,0.032983785093126904,0.025922834978843578
LGALS3BP,0.01311224617547534,-0.00496980379885954,-0.0013943297470928894,-0.014935847577477334,0.04635762909886089
LAMB1,0.07138650069006099,-0.022309694817477275,0.0013082848766769043,-0.005094069661232192,-0.003073545190624341
SPTBN2,-0.004164585935071355,-0.025433956400623698,0.012375989125437822,0.030904774601655624,-0.01645317639763784
COL1A2,0.0642494459955501,0.010877713133389295,0.04904082500572375,-0.030631133574462507,-0.03438948747095449
DEFB1,,,,,0.023890000069568165
CEACAM16,,,-0.04449316836776449,,
WNT11,0.011398088962098402,-0.028258252296355063,,0.09396850235700563,-0.02752246744095919
LGALS1,0.037782913126174024,0.0021019578286989595,0.009358271651000019,-0.014832998453404635,-0.07381337034277992
BCAN,0.06318584588829754,0.051078931554583304,0.04114898192484065,-0.021611938090790983,0.051527656133785404
ANOS1,0.08711082607523155,0.02499880223842939,0.022631697417578023,-0.0031382250600374634,0.04965607170586119
EDA,0.07206037550469718,0.005894762407148474,-0.0501716739193369,0.007650528246717462,0.04278208809396645
FGF22,-0.01335791812704422,-0.016883530283931455,,0.05605291942563873,0.03689540658961784
SHANK1,-0.012709210704312196,0.019909137830502206,,0.02326641515112085,-0.0016416208135870934
RAET1G,,,,,0.040635975593172134
TGFB1,-0.0010615961761545405,0.0028496373058906773,0.06740795667484688,-0.03761939337330949,-0.000184233523832564
MSTN,0.05547969928286341,0.010807041076886164,0.02611021308979435,-0.02739383508088711,0.030107950379359535
WNT4,-0.015145663019730618,-0.0344248048778614,,0.007716591540138609,0.016095922485347133
TNFSF4,-0.007878982364579094,-0.015724231012930887,-0.015984291121298976,0.03233183205892828,0.045047531840397004
NTN1,0.06964866898699398,0.028781658082346485,0.05671056669051162,-0.019160249448382984,0.09983767942734562
CXCL12,0.007476323751681266,0.0029344103450603515,-0.03174270895672141,0.002060855467358284,0.020064833978018958
GNRH1,0.017336128891118983,-0.0113584565060802,-0.06861509893821456,0.01987131226142144,0.049780103735379506
FGF8,,,,-0.020042914951188106,
RIMS1,-0.017676717687256326,-0.002935359536729813,,0.06687592278092011,0.010823054458530774
FGF14,0.04900784342629089,-0.044031374363835224,0.06812762602727596,-0.016278933483125185,-0.00527992781109844
IGF1,-0.00506122004482186,-0.034356350824334705,0.027724729538155093,0.005387290493749848,0.07203147382674684
TNFSF10,0.04635714553324302,0.03680562112758257,0.0614299114170942,0.07619769832559652,0.03046004875811923
GDF5,0.04050530089103383,-0.0168835305330218,,0.08780199584245257,0.0324016113778621
CHAD,,-0.014188174545737231,,0.004045183898613184,
RGMA,0.0694315831023631,0.04060391820407381,-0.01413838948003447,0.01250265091103606,0.05506380187441002
CLEC3A,,-0.0151021039740665,,,
WNT16,0.022483147840153102,0.016602471296283346,,0.07722992669663785,-0.004577949233501283
CX3CL1,0.003998277559401218,0.04013988339619118,0.09370373589841073,0.023277672321091607,0.03239004013991144
FGF1,-0.019188272831831193,0.003700294728999042,-0.06769752610936446,-0.0021998675539435385,0.06659570278253261
ALOX5AP,0.02368932980168115,-0.021557091614741647,-0.03209673819815357,-0.03434845697977111,-0.02154134258337717
IL1RN,-0.013567574574485418,,0.058718979177808744,0.01602376973475339,0.030012940639015866
PCSK9,,,,-0.015627057927474146,
NPW,,,-0.033996332041938845,0.09794595567230559,-0.0016296916145914215
CXCL9,0.07681709712567948,0.05011066273380777,,,0.029932214658461426
ANGPTL4,-0.015394633157708686,-0.03052924426821579,0.02801096493387412,0.010196503340571742,0.014952933303134436
UCN2,-0.014377107443366259,,0.012365573242893262,0.06829744053020335,
OBP2A,,,0.0026119453632725918,,-0.023294656275214105
COL4A3,,0.011236333552662583,,-0.024697412041024658,-0.037681532468422076
NRG3,-0.020213123770260043,-0.05267050562874412,,0.08308577113055612,0.10367234067875299
IL23A,-0.017588097599924617,,0.15890519497812133,,-0.03362769525081532
COLQ,0.007718254454608107,-0.02257476899927645,0.04448203030711892,0.0800653707521247,0.010586637670519526
SCGB1A1,,,,-0.01808060293518545,
TNFSF12,0.0335531894586582,0.0015210863872807357,-0.07375925341803037,-0.020341569483133825,0.024243463221041494
DKK2,-0.02560474325972278,-0.011617663634975146,,-0.02081156853912916,-0.008969586983666523
FYN,-0.01040121216639059,0.02378791461201341,-0.0030924053824113707,0.06839428826857182,0.09433635288099734
ACE,0.10175553589493362,-0.017617034264489444,-0.02760280569211176,0.01888051933663357,0.013777352317615867
IL18,0.0451574119125301,-0.021555676078774805,-0.10870124727235472,0.04023635267522022,0.09137020809478248
CCL27,-0.004212399435044579,-0.011967865045532189,0.08093874508937371,0.03905105800153568,0.03132633490383049
SERPING1,0.059388671208427876,0.06001957005164837,0.003897296406299892,-0.03478660062348773,0.01497816155052038
AZGP1,-0.0023569967231940893,-0.01055305199102151,-0.020897594516663946,-0.04202282995363791,0.10079945569560787
INHA,-0.03447365234238822,-0.018438836825128133,-0.015439682805178365,0.053592327762702965,-0.04533038909533894
SEMA3G,0.027544880223079885,-0.02252104140845908,0.023112221301085565,-0.025926112564588953,-0.01098246797186227
OXT,,,,-0.015140621830940367,
COL6A1,0.04073292050501013,-0.01967566075997849,0.00996661654326641,-0.028394559884235285,-0.054176608484871984
FGF17,0.12288562974063398,0.052281478772900854,,0.05977636276044733,-0.022192662805598208
TNFSF8,0.014285187032503588,,0.12399181670029093,-0.016099479667176602,-0.051685321185130424
FGF20,-0.021854822230625518,0.08145190454917514,,0.023376497704871952,0.042994559815410956
ICAM3,0.06244647669968703,0.025164594572858755,-0.046707780907027326,-0.034731670257956315,0.05327030546999732
LAMA4,0.05092619418935691,-0.003689886123414054,0.003053980309936507,-0.016476318421669876,-0.022280112156469762
DLL4,0.07357341364317663,-0.01675840160645067,0.06542089847890499,-0.012943857520193983,-0.0032939443563724854
SEMA3A,-0.019604477792279,-0.021251187189772244,0.06032606109511673,0.127927425970073,0.07117711742700632
RLN2,0.0476064111964171,-0.010374134803931071,-0.050171614982977786,-0.01765849578184355,-0.025612822718281525
C5,0.04441506182693729,0.0383941732508561,0.028759694285505805,-0.012639795515107686,0.06274229178404596
COMP,,,,,-0.0056688774933719415
EDN2,-0.018543516508938703,,,,
C1QA,0.04366501013731797,-0.03587648190921038,-0.07881471932343287,-0.1046412235292908,0.0422438826584812
UTS2B,,0.07916167539985597,,,-0.02729041202324047
COL9A3,0.08243769018483273,0.07890411763757472,-0.05126373825294949,-0.030247837219175868,0.10071139800785422
DLK1,,,0.00918849179941164,,
HGF,-0.017821071924839924,0.041220189125322534,-0.06051118627907977,0.0016952924264686854,0.04849727159636015
P4HB,0.059961927612002655,0.058713518415779285,0.030156817517320453,-0.012706142674818826,-0.032078718437041784
ADCYAP1,-0.04223620793942873,-0.02290309999298537,,0.037404813169752194,0.016112019786607836
GREM1,0.014024897227112292,0.06862708137646134,-0.05948609037606582,-0.02879988963672938,0.04544439229730509
EGF,-0.0011700731722588803,-0.007017708699485346,0.040262437076077316,-0.02223282449206045,0.05962495592244816
VEGFB,0.0037029824255657958,0.029553944155289696,-0.03499823587525066,-0.08983670438471984,0.03760851270472421
FARP2,0.015059675076550398,0.0405222066788745,0.0771158072074031,0.028696846368513905,0.08475870496773528
BMP3,,0.021340213143006097,,,
IHH,,0.032923014367409964,,-0.017443842138318132,
LAMA2,0.0840850060216584,0.005817930089001167,-0.06276077331208949,-0.026367018381863404,-0.021325158005902373
SERPINC1,,,,0.06837933291905998,
NRG1,-0.0023950411584046137,0.013567837231968714,0.006396441395332096,-0.047023570721509804,0.03450743732499351
SPINK1,,,,-0.02117504661929634,-0.03570323109583521
EFEMP2,0.00965690324925003,-0.03788622634913718,-0.0036003904381570976,-0.0021615943614794876,0.023352550259800205
SELPLG,0.02300857280003051,-0.024977017893427225,0.0450158835598481,-0.02253377417873,0.10630094509032546
GDF6,0.048823913577935515,,,-0.00720883863408682,
HLA-E,0.015753794915166708,0.021311959864565664,-0.09703089294679246,-0.10558252679774834,-0.01556384079115796
PTN,0.08641220299886343,0.02278733125307923,0.04365586542205942,-0.001983513704555418,0.043066934353466216
CD274,0.051382274111922574,0.019630512018631387,-0.021727939688771118,0.022835065791396325,0.025102063877521865
FGF10,,-0.015182590285761279,-0.01666683390033346,,
CD14,0.017773145685749357,-0.023032100604373766,-0.049364814701541464,-0.03197229958796935,0.0663617676880549
SFTPD,,-0.02146647041724076,-0.04547861499600975,0.010431249798842015,-0.008303434976847289
SLIT1,0.010221103954955351,0.019575872441985,0.041135060579212554,0.09059172829727007,-0.0071766164680219
CNTF,-0.018230139433609786,-0.01358916801532592,,-0.01765849772906546,
BST1,0.050981126183268236,-0.00299888010505181,0.03539084330004712,-0.034389975667352704,0.07552427118397807
AGTRAP,0.026222409819867485,-0.024369237006129835,0.061859795301594224,0.03612346701200935,0.04920091232823051
LAMC1,0.10412814592967307,0.02704340369974566,-0.0567314840684429,-0.028635297985871735,-0.02196948763821472
COL6A3,0.028913013137217378,-0.02028162352628326,0.030154346334730207,-0.022843408770959424,-0.03215979211836566
FN1,0.11713736330690376,-0.001594761946325065,-0.02683299802091931,-0.019941864178901536,-0.08059938638843034
MIF,-0.004356426337316682,0.0319405031424993,-0.014039007261272883,0.07271764011454723,0.027477706272408073
JAG1,0.07164393142760755,0.035511304488099284,0.039959573508551845,0.04617752107840009,-0.10019517124307352
NID2,0.09025682577978796,-0.008263712585828753,-0.005468855556783194,-0.03740435274466766,-0.003384281148617378
EFNB1,0.08155387267935865,0.041236891233030135,-0.06458128957747795,-0.004451098865666215,0.011586892176321039
COL4A2,0.08342462479594721,-0.005661182100713626,-0.003307480361254381,-0.005451255766277417,-0.04830522061673281
SPP1,0.04218483394806726,-0.03278290699493677,-0.0405863690436149,-0.03123450222057027,-0.08657686978096714
PODXL2,-0.024409766952900876,0.06359074409452459,0.008235186640616047,0.08680104870147554,0.05128914654762445
IFNE,,-0.015182589101161995,,,
FGF9,-0.0034709437710039003,0.02230905227446687,,0.045928371603926564,0.02282025438583497
ITIH2,0.004201952809243272,-0.03330121995198133,,0.0435324575053843,0.056659446908879266
ADAM10,0.08293601666314059,0.020589843379829824,0.05002264939398589,0.03607110671057185,-0.057477393757160086
CFH,0.08731554797309748,-0.014867681428522819,-0.00010927189648825688,-0.02389556379877492,-0.009047137702803368
COL4A5,0.03529389363549697,0.02828901575294329,0.04283858259356138,-0.013648107423840632,0.10173807581446613
LTBP3,0.005137135366624069,-0.025640948506677034,0.0873988562468674,-0.006205101583865637,0.05909318540085418
GNB3,0.02944573248221625,0.007959953107715249,-0.0746102076140412,-0.0036703494335532205,0.12046175350573603
COL6A2,0.05846502353836553,0.011289753611848372,-0.021049776652578494,-0.041207092744811664,-0.03528392650296309
GDF9,0.05115993706966125,-0.020829492568193803,-0.03700523338182735,-0.009410468146124487,0.05717837898823022
NCAM1,-0.01958245200614311,-0.04267639137929499,-0.07291140914093014,0.0998109707757009,-0.0027038096924032057
APOC2,0.0052249030450130275,0.0964194486320763,0.017346994924470355,0.0006182317113337715,0.09011642758101082
BST2,0.05875021574728521,0.002223305086291141,0.030464381472517683,0.024281291170031347,0.029431822767445947
COL5A1,0.004006554057097779,0.032987951635292195,-0.007383485107918496,-0.03581206256025873,-0.012583203660135748
CALM3,-0.041438343586469216,-0.02194082173133797,-0.004024653209693328,0.10626376981369598,0.02230691264455581
THBS2,0.005092011559891537,0.03026673318339529,0.04954492720942766,0.0099371508634825,0.008376295087766189
SERPINE2,-0.02100043119356809,0.005533132571530443,0.027210788766046892,-0.041751023670390554,0.08499657169168144
EFNB2,0.04146711871649284,0.0827344933347899,0.002741306265238944,0.001579738542085443,-0.0009200258740165515
PROK1,,,,0.006013167005613489,
LACRT,,0.010174008196212095,,,
MMP9,0.11294044858094363,,-0.005952013271126546,0.08666872418062459,-0.051196391880533126
NPPA,0.023631064134491054,0.06324063038608455,-0.07003685802950206,0.027094493538352006,0.0020265228154368225
APOB,-0.013977905857926165,0.005962976091836059,,,-0.021036819090094628
C4B,,,0.018244698237500842,-0.02044217445698013,0.014485759676952953
NTNG2,-0.024130350238511945,-0.0294406784490973,-0.024208955220784378,0.059850502065172465,0.07557648847781874
LAMA1,0.05128764167361868,0.01974528151446811,,-0.07870156874163377,0.08392757806363702
UCN,-0.0234167373267533,0.007980185141072266,0.1420333471149102,0.048949797749715224,0.08113652775385978
ARTN,-0.02117444140675169,,,0.01687413113197043,-0.029183309926051084
PDGFD,0.024833786612320014,-0.02113665197485926,-0.07901995012209856,-0.004814381920408951,0.013524939848863774
EDN1,0.03231591348813686,0.070842308283817,0.0803412851553545,0.010140051793649315,-0.0013886844602296442
ARPC5,0.03594693208760246,-0.033527944000464834,0.06896891859552129,-0.002088972065015094,-0.04690493682661583
GSTO1,-0.06855066265742044,0.010245361137666595,0.03402893669985829,-0.011649357786014638,0.01301115503334355
PROK2,,-0.02318605865724487,,,-0.01918068432568595
SYK,0.05551331836127446,-0.00504856338931353,0.10759472104580944,0.0054059588905631855,0.07620485965207051
CD40LG,,,,,-0.022749897021602798
ST6GAL1,0.019796957637361993,0.0012331476597749248,0.07199650874831101,-0.016579351419258245,0.11573766881449804
WNT3,0.004338842435053823,0.037701332738422626,0.01659876256793326,-0.003458295864613838,0.06331339755062326
HSP90B1,0.0014154129724642344,-0.027800553217912673,0.07832164432597541,-0.014947283724625551,-0.08340773506207835
ZP3,0.002228824926569598,-0.014188175785881132,-0.052830804720366664,-0.0027845001217291694,0.039431329298135476
NRG2,-0.03410108700179857,-0.0290597821743479,0.03930296015756762,0.08274778506140956,0.09591532099074178
MELTF,-0.037400006542391694,-0.02455534485527524,0.036657810183422866,-0.053323451468499525,0.05527958283530689
NLGN1,-0.018237792330099194,0.04256975201915828,0.013940139286887246,0.03186238907952234,-0.014164451081769284
SLIT3,-0.032092073151923826,-0.042056567105136854,0.08685686067216067,-0.014683496779025737,-0.04137878766868817
CCL8,-0.01823013982943897,-0.012803083128114923,-0.0019072630985803205,-0.03568069221856949,-0.010558037453228699
S100A4,0.045128097995978673,-0.048842491362795386,0.008317855813425864,-0.004798155944088991,-0.06305304686187263
TNFSF13B,0.076680588141477,-0.02904622667758465,0.0409468115695909,-0.05275381521785653,0.008083419741659551
HSPG2,0.07882357016398835,0.0076618776134970605,-0.02854315658273407,-0.00976508741868516,0.0006605551402822116
FAM3C,0.03241741951211797,0.024870491143581183,-0.08183285365265831,0.05115603580943889,0.04953221227531388
FLT3LG,-0.01061703149633949,-0.025825474212010868,0.04468906411779358,-0.018059277465088737,0.09956653177481711
A2M,0.07392502354866706,-0.0128812873832966,-0.01933009275808528,-0.07515360688867788,0.018105954313340167
VCL,0.05718408950571692,0.01656263597955146,0.022822236608794552,-0.008395494695669813,-0.04649997065284173
FGF2,0.060899079630957385,0.00774464826293531,0.07642172163973114,0.04409076758954391,0.022163147635725973
AGRP,,,0.05171940886832321,-0.017006895412731527,
CNTN3,-0.043599684554165116,-0.040019999919947064,,0.06117550417059634,
RNASE2,0.05574292606320738,-0.03537312495152615,-0.028845456181322754,0.028702500282928162,0.06941577731639863
ADM2,,,,-0.021709809340231857,-0.00240416694029331
GAL,-0.02158492538457791,-0.02327971518493797,-0.07388227793048796,0.011704302328099976,-0.021331300963283686
CXCL6,,0.03398052356081729,,-0.018050744433291945,-0.039067737093105154
PDGFC,0.030256699057643943,0.03876391432640072,0.015962952897138543,-0.03869658237812439,0.04570977391575462
COL8A2,0.09365304790230625,-0.013911242474286012,-0.08289207611501795,0.01204236002743418,0.06313653359644923
SPON2,0.052084835978514175,-0.03196591699181572,0.026661105457842473,-0.017591619598381614,-0.006721820017092668
SEMA3D,0.035296720493087456,-0.02137368866987534,,,
BMP6,-0.01551649592078673,0.06423620703646347,,0.029607453330693933,-0.004209915394570073
TIMP2,0.031268258930837435,-0.019235119382277465,0.04673692291179576,-0.046756268689286014,0.06324571791166891
EFNA1,0.03729965811032147,0.02377825066076865,-0.09393529074779154,-0.029805256207268975,0.010199369358880358
S100A12,,,,,-0.02356262846497952
TFPI,0.09509690547226365,0.011971471761095013,-0.028810598900298738,-0.02891244532909845,-0.03112913883792926
GPC3,-0.020474118003550767,0.026350578987899467,,0.041365453355617,0.042379027803417006
NMU,0.008589342417997008,0.016331024435050374,0.03995192429890209,-0.03318965798725529,0.037702978800907457
SCGB3A2,,,,-0.0017839673615633268,0.014781589999273106
LAMB3,-0.06077770402896979,-0.0377338096697147,0.0394276239599365,0.021709809753243246,0.04531940107449796
LGALS9,0.09189214770691909,-0.009338075069441967,0.005459743915812287,-0.02398659821030864,0.04726823864159911
VIM,0.04567102501256897,-0.012979735776826856,0.02364688799776551,-0.021935438460923103,0.04658078192943713
PLAU,-0.004952118404287234,-0.013935853641163407,0.08019030070829053,0.013644251629592314,0.02410359531986639
TGFB3,0.014264546916787517,-0.017934855360403092,0.08798231223333432,-0.0061023551045901025,-0.04447926645286785
APLN,0.10238652794827371,-0.038614838587955815,0.038214348007416916,0.051804987537906334,-0.09986964323154743
SHANK2,-0.03707960613117994,-0.05153635285613802,0.0851616295434774,0.05022006599404248,0.01668741384754795
LTF,0.027652288944953973,0.00908475489454185,0.010128274482826152,-0.022642365913488303,-0.012669108621748873
PYY,,,,,0.010993149551700592
PENK,-0.008404923988519497,-0.013733974814473672,,-0.02291331281327515,-0.025612825582527147
CTF1,-0.03765754157725425,-0.020324968759932872,0.10229439314268345,-0.035878081034677496,0.10553576600511799
COL3A1,0.09258224669354022,-0.01024503053789513,-0.0075375331344311215,-0.01243692959307862,-0.017008516427744452
S100A10,0.03468416073412518,0.039443648284619354,-0.0005174557173957656,0.0011601071419805253,-0.0560515004397631
FGF13,-0.056008065136786876,0.03241303265459959,,0.07911781355771151,-0.023398388133126186
SEMA4A,-0.06683604824250758,0.012468709346691507,-0.08307753034766703,0.030765895678392826,0.062146976097570625
EFNA4,0.06883316130833912,0.04188073007358786,-0.03888735422117311,0.04798471190128124,-0.00956076545799943
HSPA8,0.0713480732614124,0.005495090937860302,0.011573163003785546,0.09392247660998046,-0.07405756834618751
NPB,,0.038380027426212916,-0.08268917552564889,0.1329522618066255,0.06720748760573068
ULBP1,-0.018387431150316366,,0.11216491320726822,-0.0056681913688795115,0.07583143751678761
SEMA3E,-0.008134552118717555,0.003217860712398852,0.052460175271117813,0.01738591400692833,0.022080613816572572
FGF3,,,,0.02298385825875463,
ADAM9,0.028504630690667936,0.0019377875963506683,0.017193292292460628,-0.05613513345129497,0.03927109500105391
ASIP,,-0.01264027300760746,0.05644410755413799,-0.026083902259689054,0.06144050702344475
IBSP,0.024290834690103874,,0.0033850522316635993,-0.07009782269691202,-0.05951094319956711
MMP12,,,,-0.016099479667176602,
FAT4,-0.04239633993588374,0.050400044037870434,-0.028053133491539213,0.07908010397675554,-0.008524589820286768
MDK,0.10111904318015284,0.013998407417251437,-0.0069899502732659055,0.02955711967877121,0.11145599058909228
BMP5,,,,0.03250590988744858,-0.017088236588323463
CAMP,,,,-0.023576045564681524,-0.013128421375823283
HSPA1A,0.06771883595680285,0.01703889571917342,-0.05712430996721311,-0.009913202148340964,-0.026866157529015725
SEMA3F,0.07305539358159122,-0.019117532376700212,-0.07049616824402746,0.01897728251828428,0.03695709866951512
ARF6,0.005707233301344885,0.005293325126462571,0.12343502338071163,0.006054050336507853,-0.0037323281976589296
IL6,-0.031570629647678046,,-0.0454786300974403,-0.023804399957340544,-0.04837355527036673
CALM1,-0.021751405432971164,0.02262601428009521,0.025541801065516456,0.04671230622464599,-0.016299341437722655
VIP,-0.03026911585032342,-0.003668774267990258,,,-0.0004503254691983173
NMB,0.05976104291704472,0.022164562138736455,0.046915778849400916,0.03341838063579998,-0.04812338709957981
CCL26,0.026471738539365536,,0.03064214129022609,0.02626549944396436,-0.04709213366819526
FBLN1,0.0390953433000028,-0.021633661035185235,0.007635596173736885,0.045386819283144066,0.051797960623547
SAA1,0.014568361501696927,-0.014622160592858502,-0.027897753741396813,-0.01295082775789857,0.01754406568785398
MICB,0.1098609633265497,0.026238101782328792,-0.062049997807866006,-0.0339161432137679,0.05817017983123349
MMP13,,,,,-0.00959239301892184
F13A1,-0.030599811970993193,-0.017206113455192726,-0.06072993829761536,-0.07102640108320032,-0.024203277741162016
CXCL11,0.011930329728492998,0.04407409735480432,0.08661826340627701,,0.017266703130989283
COL5A2,0.05021783164381358,-0.0034357638266202537,0.0428317423735797,0.050534533610382994,0.030088376103166375
EFNA5,-0.043995889332422496,0.01881460672965276,-0.07444475665231556,-0.017217255072053083,0.025493071421321737
AREG,-0.02746911344396608,,,0.028632812408260738,-0.0028341195956847498
EDIL3,-0.06537802047888792,-0.04427573649740886,-0.03427415007726306,-0.010527611186969958,0.07168211756542717
CD86,-0.010919380806625505,-0.033940253385738584,-0.06504778301437558,-0.06584583210335695,0.0060798342787548735
AHSG,,,-0.004395325254465696,,
WNT9B,,-0.018893760124915407,,,
HRAS,0.010836482632456327,0.007330252152261075,0.10499895394317266,0.026594478973592593,0.077549786598908
C1QTNF5,,,-0.04926108791735864,-0.01889829083272765,0.05697585328490553
RLN1,0.14968405119618636,0.07971554611486589,-0.006632109287762346,,-0.020129043129817194
COL4A1,0.07871852166411322,-0.02227294784220864,-0.0028873555494390957,-0.005010754866760611,-0.039024653753051385
CCL3,0.02696319287045551,0.04494265066353255,0.0586650510994324,0.012625123181928793,0.10298710583818524
BGN,0.06300824851510582,-0.01034349358913279,-0.04705820725129797,-0.030528238569408686,-0.017886483139892568
RETN,,-0.011908332723942375,0.00036232340372404926,0.05370753002288803,0.026852884561465652
S100A9,0.04926279305871386,-0.027453588634570175,-0.05565161409776703,-0.01231584174946886,-0.04401046453415625
HCRT,0.0229093370306517,0.02527443455070985,0.07388385521253894,0.01456278315460964,0.01213214226058902
FADD,0.01586809524052884,-0.012974497955892055,0.03408358958514132,0.021672909973057108,0.043580368448776684
ACTR2,0.028516972152662398,0.008378006229318852,0.07160308203951152,-0.061864090125215196,-0.06236503428340193
BMP2,-0.011663316486113032,-0.02080596865893633,-0.018062383337033742,0.00944486189134185,0.022578023824805914
PDYN,-0.03137126981133556,-0.03275339233799351,,-0.031150378617330672,
CD55,-0.004381341840519187,-0.012676982955963511,-0.007010143315968972,-0.06792011247386068,-0.010514050519719024
OSTN,-0.015698814272751774,0.017961560417242093,,,
PDX1,,,,0.06282929504823745,
CD6,0.016951461102037914,0.09473948293791716,0.020636326649062564,-0.022575380469444108,0.03539392154634297
IL16,0.013052196662145351,-0.01777771423886726,-0.10131599654066352,-0.03364590341183844,0.061706729224754946
LAMA5,0.09419479788910322,-0.010843871368478844,-0.07377096388707285,-0.0029520926910482754,-0.004965747390748246
RGMB,0.02158025993974558,-0.0018149556809030018,-0.061786963479197175,0.01289618238617439,0.004700154234513429
INSL5,-0.012675265658584393,0.05462842366315162,,,0.14000526120765205
IL12A,0.01239691572337202,-0.016758403246363913,0.06695107615505477,-0.018493672296228687,0.06130514971673928
S100A8,0.018184362302816476,-0.022521040033152556,-0.08512223125091606,-0.022253265596506443,0.01021036243398962
TAC3,-0.006609637540653251,-0.021135391375663413,,-0.03079868568012257,0.1365722247855179
TAC4,0.0963677791125324,,,,
MFAP5,,0.01823801565886502,,0.0439857918851225,-0.034887700821386876
CXCL16,0.04725523442377399,0.05430600780731765,0.03654643940783431,-0.06027271887525532,0.0830376110692706
AGRN,0.10297099457476427,0.028369629228329512,0.003240931354371405,0.05526256582466996,0.03973582875655845
COL4A6,-0.008308305162296657,-0.021870745710958452,-0.03834044217446906,-0.028195816693858435,0.031380456674181156
FST,-0.004843720715558377,-0.011282906821723046,0.07794208115298101,0.04183352067453494,0.07542853182607079
MEGF10,0.04495031224115174,0.026659266870268022,0.03688107004604538,0.03553808665258213,-0.0032962298469154465
C1QB,0.030037834246851896,0.007584626149284323,-0.06592877293504275,-0.0875786309761237,0.08836122994603932
HLA-B,0.04318584600148821,-0.0002901760468188351,-0.08344935980178388,-0.09479790662644381,-0.007860809650961503
PDGFA,0.032667386983179995,0.04581982519934575,0.05340073159372921,-0.023781118474679497,-0.07416693046522627
LAMA3,-0.022510989299232547,0.015456299514670925,,-0.018697001856012044,0.04156161695643922
DKK1,0.0561149390632484,-0.0012183532553127843,0.03916051226321941,-0.007901093747169059,0.08997317032837444
INHBA,-0.014597810230887725,-0.00017905215597588284,0.06265701126271722,0.022763582932358143,-0.016316475228163346
LEP,,,,,-0.02043587533646631
IL7,0.00302903638756587,-0.024306215343055944,,0.09966025536655418,0.06898451793157684
FABP5,0.03804903557228727,-0.00404129748360274,0.03341203824266158,0.0730951517323055,0.07315792454054926
CCL4,0.020272896645883883,-0.008260324325207537,0.04774161585608615,-1.5294471925057134e-05,0.10262636264374825
FBN1,0.029626388638658952,-0.01363934158695108,0.076866698248334,0.005118317967621314,0.020654344306727333
TCTN1,0.07543316703907144,-0.014168086694894957,0.03685147522237122,0.02876815989662363,0.05613947284133291
NCR3LG1,,,,0.07145885769755836,
BMP7,0.047246927370228384,-0.037896175887252415,-0.0016445986848748725,-0.01346126493666764,0.013255947987227673
NLGN2,-0.002290047611754303,0.0030018265670804793,-0.04366875974365788,0.036602121495101426,0.035209790499300175
CCL25,0.06540114651409687,,-0.05746560063111471,-0.02156978220071436,-0.03164020084456895
NPNT,0.0892631783878583,-0.025213470042533957,-6.883758991584098e-05,-0.012035007237424693,0.01995484301974012
KITLG,0.024685048667618895,0.00430916458241328,0.0330118094534787,-0.01653301151111499,0.003341523416058509
MADCAM1,-0.024409758254021884,-0.017496755349906745,-0.05705558934206032,-0.01722667501611245,0.12319214379516953
F12,-0.05506839263618278,0.02764197228672597,-0.07346415331423761,0.057629684344569804,0.05099458641117716
S100B,-0.012425720681486422,0.004848640260111247,-0.01878953614856949,-0.052470409537332605,0.09070198621247295
IL27,,,-0.03642081068376952,-0.016099479667176602,0.05831151650323966
CD99,0.04165726998287632,0.055376489265046604,-0.04478100471803995,-0.014262636099561072,0.031461596498862994
PDGFB,0.03414841003176873,0.0007871174394049955,-0.07130594489949045,-0.004997574095404776,0.041823505715109614
CLEC2D,0.06263976604991914,0.027781833032677564,0.07591980264177858,-0.07580187642928649,0.0053681895360957405
F8,0.020693826822340427,-0.011256731402872283,0.07982305529135945,0.03923923511559154,0.08649066561637865
C3,0.03883113804987423,-0.027728024388213535,-0.01769466478049136,-0.0953306606017074,0.0919796241711524
DLK2,0.10685127846480245,-0.02473671077759675,-0.05249872761605611,0.03197816422860927,-0.022749883171563044
TSLP,0.059629482970992284,0.08123361612685057,-0.03183505740227315,0.11838431459987316,0.01546730066714383
OSM,-0.007957748349736324,,0.03715387421070387,-0.08439116629946451,0.07638164519233381
PRND,-0.016409196861027084,,,,-0.02658326137181707
SLPI,0.08160092757971585,-0.022230757459927794,-0.05365760931489033,-0.006912344726612706,0.03141064614525348
AFDN,0.03503460972326984,0.018176676335952338,0.024809035511711378,0.07455727480839493,-0.017815965119753998
KISS1,,,0.017602936477500355,-0.021175045303122027,
ULBP2,0.03831216969040914,-0.023926473735182467,-0.040578446922447546,0.039063880141587244,0.007193507199430844
ICAM4,,,,,-0.0243501386997107
TDGF1,,0.12527316884688272,,,
ANGPTL1,0.09370203754655076,-0.014977798601407254,,-0.0392375784999546,-0.03606968024630066
LTBP1,0.05601961982853922,-0.029185158115903526,0.044689398629525756,0.022563019194770603,0.016938253597584156
NTN4,0.015281243397997312,0.0006558147034868763,-0.07465093698339048,-0.04860889637527671,0.0033921346085954056
