,MGH258,UKF248,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CRH,,0.0984927832000048,0.11797609024587756,-0.03092130587224762,-0.01917301712439625,-0.0185367242047484,,-0.023935236500282585,0.016000459033980854,-0.047855750993917166,-0.023200774078792945
BDNF,,-0.01860415128856071,0.027802296554131543,-0.09675938442196998,0.010239251882518828,-0.015263920927621315,-0.09813691388074197,-0.017271706157431364,-0.0025542245617533057,-0.0066312604119006975,-0.02623270325466714
CCL5,0.057705524742120845,0.048940788596264675,0.04086992416547396,0.051648710073679,-0.03272128707414584,0.05352547212046066,-0.13633495490280378,0.08303705952058603,0.027109987351892222,-0.0061846342710540625,-0.01329953072033067
GAD1,-0.011681417011314112,0.07114025458381183,0.040646274072980645,-0.021552885972022665,-0.030605783815133583,-0.044233253182983656,-0.023388635777594445,0.01498831091313123,0.07148334799366586,-0.022240835243207864,0.08134759879121524
COL14A1,0.02851769327684439,0.017954080090612414,0.04265615879911559,-0.02407317331519007,-0.02645601447607862,-0.03761556686809135,-0.0505743080089114,0.030173997654939035,0.014434194143138639,0.042332833683190754,-0.0062460567692646345
HLA-A,0.017694156992617657,0.016032026483099465,-0.04192765330751197,0.12623035675451263,0.009890960981581858,0.09070876659355223,-0.08177256964957984,-0.03018034928749587,-0.0540337266250516,0.03760695493332683,-0.09373433907485335
CD5L,-0.012707834487623564,-0.021118321540496504,,,,,,,,,
FGF18,,-0.028716288624524113,-0.021953889223815484,,-0.013050569794720393,,,0.07212390050674111,-0.0186871283165061,0.05229955566995465,-0.015471713146714037
ADM,-0.04976716448147803,-0.11181800919081769,-0.07894294232609853,0.03674331548960323,0.04467433080736721,0.09359797081689672,-0.16368385764310944,-0.03613906647705796,-0.05268345760709646,0.040940376719533836,-0.04117772156918784
CCL15,,0.03354754558051792,,,,,,,,,-0.01341861561102575
GNAI2,-0.04833922438187777,0.07937258730810919,-0.0291335655069291,0.12121773224699459,-0.0014097806509358705,-0.005557156044865311,0.014539808272625047,-0.07826383403178118,0.016727786101946272,0.03128920462469356,-0.007931306056810307
HDC,,,,0.08121795396450798,,,,,,,-0.023835757681660158
COL11A1,0.03131936446700561,0.039875885949486115,-0.042756213478306514,-0.03655861538190104,-0.0010443798115706583,0.05429736301218413,-0.038581937082915504,-0.010494075229638772,-0.014420503883967374,-0.005181883040774013,-0.0627608657495391
NUCB2,0.007045364968430228,-0.011924279038707089,-0.007275897631148669,0.056627754068456014,-0.022643998807710123,-0.018426023836537308,-0.004294484955722323,0.014088668189537787,-0.05689434997098892,0.015342438260318858,-0.008649103260896747
CXCL1,,0.019633809898293234,0.03280317174011652,-0.001340981005130669,0.002458591472256627,-0.018385990779727517,-0.0021892537392607233,-0.008076515583872184,-0.002243468052361237,0.01851543196101213,-0.0337561319962235
VCAN,-0.09354914731918765,0.06466288091149032,-0.02597670035471935,0.09284773711681141,0.002048034439885892,0.05108147601593761,0.12686384747614993,-0.035477443055092185,0.037938490224898334,0.020168085515136398,-0.02265892849076847
MMP7,,0.03466368663315558,,-0.014677414078299162,-0.0120282071036812,-0.02094721566310586,-0.046744280711898616,0.05719208007598409,-0.0013759610348871303,-0.02729928509726325,-0.054556245434545105
PTPN6,0.01328288302890756,0.019913914410707213,0.02814017654531031,0.05974935790550687,0.03095987558647732,0.027226301039123702,-0.04106175702625619,0.05611407774709587,0.012390710618077613,0.01717792735815449,-0.007741418057821346
PTGS2,0.013636530688214202,0.03500514097839809,-0.062010809081829835,-0.07485728310668366,0.026017297031091357,-0.03128314269886527,0.0400648014267605,-0.010963227146729202,-0.030189427586041255,-0.002482025152800548,-0.04381893916458105
XCL1,0.07527441871445814,0.13067676904292164,-0.016836739141816746,,-0.01975588011471157,,,,,,
CD58,-0.05254800131387129,0.06771073234737182,-0.012959895488126044,0.1162407395692946,0.020405431417516096,0.027393341517838777,-0.03535345113474941,-0.012598856865724707,0.0639474208751406,0.028879239996181465,-0.00995207748396631
TNFSF14,-0.03165762200901203,-0.02533491709659952,0.02634408433660461,-0.01821039853731408,-0.023305830305774818,,-0.07602484085480002,-0.03859200888638561,-0.03338184832879188,-0.017935152432595376,-0.032184258654210846
CNTN4,,0.03444400656103159,0.04793657595918701,-0.052116465943393905,-0.014751136954985228,-0.04262225576202616,,-0.005882179846590911,-0.032120949989572704,-0.04159354119322057,-0.022832608935880745
INSL3,,0.01211415965703077,,,-0.01386978786540216,,,-0.011576333618842312,-0.02536414228025283,0.02374220048177238,-0.01837312845847182
BTLA,,,-0.017552861048711236,,,,,,,,-0.017765896550809325
MFNG,-0.007415038333649221,0.108999938581884,-0.011705700348749194,0.12444793516284625,-0.02576251424794033,-0.009075962548167733,-0.0011604710651729607,0.040656880829779356,0.025405146343521708,0.05351950848080974,-0.042582924213224786
ICAM1,-0.007528495008972083,0.02158374795213855,-0.020595559741619467,0.026335932493193718,-0.0593887838375177,0.0617356661567877,-0.12161661285095368,0.01880546446084207,-0.01240966927388872,0.002944807158727445,0.008580931490896972
PROS1,-0.0223629931844606,0.0014968171203598754,-0.02136121315847896,0.05749382641533181,0.009631690052779463,-0.0011369028195353874,-0.04175357700314089,-0.051446459146424525,0.023744472051189586,0.036657154397579814,-0.022466844063351137
CLCF1,-0.03153331107038652,0.05118458173646316,-0.05210573165354365,-0.02494167754210788,-0.0037492279223123605,-0.0024184040345486785,-0.039080015289856135,0.014367842336442907,0.06065514878690096,0.009053512827061783,0.049206553876207065
PSAP,-0.011169336453004948,-0.0042775036521455105,-0.037560782118426526,-0.07195741042039464,-0.01840224113049638,-0.023740633910334315,-0.10301230136733487,-0.021426026186330903,-0.012089388946301634,-0.03917530968347009,-0.013873322850513245
EFEMP1,-0.0251898524303109,0.05254756108881049,-0.04740763508108127,0.10316545993873436,0.00684677491348248,0.07026370059206603,-0.1710609221766992,0.03277122617562648,0.04099204241105149,-0.008684288203901663,-0.011381271965060953
C1QTNF1,-0.005128612817417568,0.009272006711053543,-0.028420368447458405,0.07399924135981086,0.021363576772562978,0.029099900480286787,-0.1540831419116747,0.002171453743246767,-0.020986904391543906,-0.018879732814880756,0.029794482639844806
ALB,-0.029134780533601547,-0.04088089127182693,0.03576010133405711,-0.024619515472917994,-0.015142170521540247,0.017041688635146993,-0.019987401352233793,0.006865880474763342,0.009603719303921275,0.023352400039199025,0.14381187387379923
CCL13,,,,,,,,-0.02864804429333428,,-0.020117998364093684,
EFNA3,0.004726815391422123,0.004044221216370744,0.03368029491775565,-0.09214991117221832,-0.04697397190295474,0.02066414901162137,-0.08500479451817412,0.038336745530385095,0.014574214728983261,-0.018199438948735484,0.038104680441864075
DRAXIN,0.07752970486592742,-0.021174978116544247,0.025431096748650666,0.1315451205752874,0.035667594265735195,0.0878182324839721,-0.09772851994096832,-0.030488294702346475,0.02346904665886178,0.009012801967198225,-0.06341645380369261
RAET1L,,-0.0242698764565316,,,,,,,0.05260325795539048,0.04928018160239686,
NPTX2,-0.029654847566629696,-0.020367114997458767,0.07340382320360646,-0.06806096009756518,-0.03518200296902081,0.10326078686347082,-0.03130768648706396,0.06384675331228429,0.11629555650275665,-0.018472627165641436,-0.016071073462029996
FGF11,0.021836389858628756,-0.02186864972724901,-0.027621811894005664,0.10673062552144419,0.00478785827359162,0.07510334876720405,-0.12963010414805745,0.03152943880090723,0.010776042121881645,-0.02119521448044069,0.06808563549572905
CD59,-0.013839766755576327,0.0502913915320895,-0.0015332181716123747,-0.024391502731756193,0.025584002889670252,-0.05975134049442006,0.02717024396937796,-0.02100333589420454,0.011490386654709486,0.002586638186464166,-0.09608247767909867
COL9A2,-0.02501518492830831,0.06357876343846088,0.03059298239779435,0.052235482114377355,0.049436680705188044,0.04468260635229339,-0.00630056595472767,0.03837074182561625,0.047633521168207515,-0.01314468992235801,-0.009386824898913007
DLL3,0.0314443188315342,0.06188796610208413,0.01047877751889586,0.13676725008558868,0.012505889985122854,-0.01029281388212848,-0.0034477866029041337,0.031068551153497447,0.09973920033813358,-0.012158008913503849,0.10734312535178428
FGF5,,,,-0.019604381576656636,,,,,,,0.0026671648982537844
LIN7C,0.012755339561691415,-0.004838964796700787,-0.01762916705596575,0.03590761686958129,0.03656797868643598,-0.032848179402697214,0.09925710546964571,0.044294338303319296,0.03239333001795847,0.013238847830319742,-0.018152060536655093
GDF7,0.027359127931367182,0.04391489625435212,,0.034902723336810895,0.048771409087771216,,,,0.01625310923383289,-0.014580230653455354,0.04109708952775251
PSPN,0.009732197429530522,0.0248415197596608,-0.024092404324809545,-0.02439476604521986,0.019501139240281833,0.031837641584046276,-0.10521802745152688,-0.03430138578306802,0.06053603532345514,-0.026749952689898947,-0.0040715780642885955
ANGPT1,0.022254667148358758,0.04831051099670581,0.04734519649483171,0.0015917239922989827,-0.027366553814149274,0.0431480389286995,-0.0008663118772252757,-0.014437914731370238,0.07769335237844377,0.07367405813284093,0.02975131788531023
PNOC,-0.028308327982240467,-0.01662705526599972,0.04555463199025963,-0.07598726498187636,-0.04420378738422791,-0.026816429584453013,,,0.011582607228281314,0.04810299651379122,0.025118557570023313
L1CAM,0.03508423224618674,-0.014199986198149613,0.018629126171160006,-0.06346044039816577,-0.01943186877153901,-0.05922891020218774,0.03371508548573983,0.006520655327457025,-0.07682265116612554,0.03326605494358381,0.06728308412868336
APOA1,-0.04221951766847478,0.11105397951301854,0.03140344799368183,0.00579600381809925,-0.01806087655935927,0.05358966688370243,0.05261360987031807,0.025318029754166655,0.06760538472861326,-0.019190061940385774,-0.013173112860328939
PSEN1,-0.06576136884733012,0.04279559479962342,0.024679862916928745,-0.004199758497483108,0.01686743452045242,-0.014557925409403389,0.013837490968108547,0.010473206079674634,-0.049544494889024474,-0.07328648631632784,-0.07430277831750919
CALM2,-0.059686441838184674,0.05131777060101222,0.03813043791380332,-0.1469023524471108,-0.020145460808047903,-0.03600476644686188,0.11223811389819276,0.05789972863484496,0.06172124555114547,-0.06518745717584536,0.07915131383661092
CLEC2B,-0.04194420327969713,0.014917022568015673,-0.007554891499414033,0.08379225851801946,0.035148492945663815,-0.007708081738500714,-0.026415049113360317,0.012157429634082138,-0.0007061666824567015,0.041657913597980746,-0.013339535785729608
NTNG1,-0.10117359220075606,0.059505588657817694,0.051270770823879847,-0.00919675662578562,0.022370742424034848,-0.024085584683601568,-0.0477026298588001,0.01984250883604034,-0.001498548396517333,0.015748611985764507,0.02300191932559059
LRIG1,-0.07525276376295105,0.04357741028347933,0.007805642971529334,0.09142253460103465,0.02128304167754708,0.04793226103717007,0.03580844967825888,0.042067912081931454,0.06086418746403578,-0.01196282743815175,-0.003119383961935697
CPAMD8,-0.017638266461667614,-0.011637797666486649,0.013345922264381001,0.06717302978781403,-0.015384797080306446,-0.02503181840580898,,,0.10637177137845283,,-0.019251508798348776
GHRL,-0.028140586111530943,0.09849603404537828,-0.03620349755742955,-0.027593211826378604,0.05404750151855033,-0.017297027419580616,0.003164255771719885,,,-0.015771350222297552,0.036217950156691145
NPY,-0.025876025288239943,0.007228656100966748,0.06446147452029037,-0.036017274327015514,-0.05089655663051256,-0.018927331388309078,0.026741551817315357,0.07140928906757513,0.06928416588944972,-0.05652265017462318,-0.023200767592763766
MMP2,0.004439700444377498,0.09775762137541016,0.0044472638706648665,0.09987125809722473,0.06927649396148808,0.058889481276792305,0.13125398822639484,0.03155179993255157,0.041055280731349876,-0.009308168103134102,-0.052458973170361994
PPY,,0.043858180992288595,,,0.08461529325729428,,,0.023979261271974032,-0.007334564445953087,-0.006053513642478851,-0.024664374889876946
ALKAL2,-0.026413449167332532,0.03821209543476334,,-0.0009090057300021152,0.06432306100062979,0.10151782148795117,0.038807264047384625,0.006440375827624207,0.056010592525047566,-0.02621279374773494,-0.03609697122972784
CSF1,-0.07510139588707106,0.09277355637324074,-0.07282137892257651,0.05653525151214975,-0.015599291972335762,0.0728294664994499,0.0054776144824486405,-0.014736100807878868,0.03289965838342817,-0.04705729807821355,-0.0011902295432214298
SEMA4C,-0.008902237130136204,0.03601245860146024,0.015401072400645673,0.019718932590249698,0.0327969261845532,0.0018594797630267677,-0.00724578077889232,-0.013464999412515097,0.01833572563589275,0.008489445723817735,-0.03955882880612423
BMP8A,,,,,,,,,,,-0.016490871802395897
ICAM2,0.055743446403455625,0.0023589937540162333,-0.00424847596251965,0.06181552229626382,0.03738792356800549,0.0014323916398621404,0.054623623828550676,0.04723181922014621,-0.009796532458197178,-0.04632541147161327,-0.03209798681668439
SYTL3,0.10368067873663825,0.01797602963705203,-0.025397772642640808,0.03745242650822192,-0.002972876881331183,0.06867920091511352,-0.08503410404325618,0.043701626514311726,0.05563734185068017,-0.037256104756389526,0.02139485809645744
IL1A,-0.02049538215123846,0.028878230730374262,-0.06301659589900965,0.12145096918563435,0.017405774118281807,0.1994347707647265,0.03861325168352884,0.10243438398375276,0.06431783559208354,0.05780435031695054,0.03039219008347735
HLA-G,,-0.03734554465763426,,,,,-0.07012312302341588,0.002653202385239986,0.09004633063099517,-0.026443346001093226,
PGF,0.04123682285844988,0.07017226747722301,-0.01754323666410547,0.049637453211293814,-0.040105401092159654,0.049120282696065005,0.044813939466275494,0.03760872973263032,0.0926636627777286,-0.05859182427318314,-0.01142915207058072
LGALS8,-0.0037891592661599416,0.07911579922305927,-0.032545714998370216,0.014491107887772279,-0.019265605866339824,-0.008764397841893918,-0.08894790350092321,-0.009959101160694631,-0.006690824158439527,-0.05999217487559229,0.07445967414816225
DKK3,0.02384976558428726,0.03547965679214444,0.07723626835334997,-0.07339611751117779,-0.019135104557611558,-0.08934024905671069,0.11845870261926217,0.0623567837334516,0.07777500639600712,-0.058793713969103205,-0.011555857817684772
COL16A1,0.03338430951370749,0.06109723755921244,0.05998971694443061,0.017842339298633894,0.019285258308775297,0.06283505699174373,0.06675444466102623,0.0384275016038392,0.022179889162764557,0.05451290928242736,-0.0033578905381373243
TPH1,-0.03285916768581818,0.023088869539256447,0.01437701946473265,-0.02108220453353124,-0.026004512390025953,-0.016310187883986985,0.1573241015705894,-0.004519724697882891,0.016353943985111054,0.037016698548166665,-0.048080582551723074
TNC,0.032565454903560276,0.052025442074724634,-0.049421432312861995,0.13565951734363926,0.034523257895631335,0.07084968428403463,-0.13129704461977762,0.011509532290020493,-0.016974408512515075,0.0027952846021023626,0.014288699314387684
TNFSF9,-0.017638258090259373,-0.010840187718167086,0.02777838646798187,-0.04759106893582657,-0.035345240047405704,-0.027672201855154215,,-0.044454196347954576,0.002025671436656336,-0.022532962586346943,-0.02609801793693754
C4A,,,,,-0.013328941641877248,-0.014337274739949375,-0.05573368761761229,-0.03189432154902643,,-0.014734003187504844,-0.0033099154745181796
CNTN2,-0.0458191191711005,0.005941927204160659,0.043333942277741594,0.009385605019256865,0.02416686437660452,0.06979139338009602,-0.061290488457684554,0.13071685244874354,0.017488214594441928,0.002787317272005145,0.06048546476465561
F7,,0.03736072309815775,,-0.017734791118623028,,,,-0.04018500369289061,,-0.014580232063328032,
LUM,-0.020258506394631986,0.06748148617268813,0.033202645225091344,0.10552927017759645,0.056787524266558836,-0.046062103593647034,0.011134291672890012,0.09712364533989172,0.047257067523369646,-0.02266333480464273,-0.08203865958749536
IZUMO1,-0.016853914362358353,,,,,,,,,,
BTC,,-0.008990029962660046,-0.006050779686622783,,,,,-0.029072437415956352,-0.025774840987732483,-0.014109571979401141,0.022952383887813725
APOC1,0.013584365511513622,0.048961215218689395,0.03561864756682612,0.14268776602522143,0.024318492428092045,0.03225525067216778,0.022654987635655516,0.016533135355819486,-0.016304075228419847,0.007356370494546329,0.0787234528416403
PKM,0.008567627850513942,-0.06656456427463786,-0.09514624290346631,0.0734381863266847,0.045279668048127004,0.07864906805207705,-0.18695769560691086,-0.05029698047304431,-0.05683131936388093,0.029793873136018233,0.010107429858159402
TNF,,0.033320194149594286,0.0058381824789157525,-0.010750580837291473,0.027957431105464215,-0.03405750526002044,-0.013411018876889412,0.03618262923051399,0.007554683017973069,,0.029034575886833936
GNAS,0.034126419267969825,-0.051615865468674894,0.08989546934492765,-0.035254149514174125,0.03144403895950955,0.08703750970817949,0.003755449384384066,-0.07329037127882063,0.038032561761276236,0.014537662987761418,0.045096097558084344
BMP8B,-0.04085446217704776,0.04989960558786168,0.02042574435214295,0.012389844781370625,-0.018951548618334566,-0.05915268822695899,-0.053611259734440656,-0.009817183752539243,-0.0055722156159407525,0.03067421137377343,-0.05301154778299901
LIPH,,-0.02742110754646038,,,-0.010746770649453048,,-0.039636966562954165,0.03517162905114706,0.014240713389780496,-0.023154053400106765,-0.011965395950524127
CCL28,,-0.03857119875427668,,,0.04961132552813825,-0.012934687508964197,-0.06377523502978218,,,,-0.012805197613089911
PTPN11,0.01843158287249927,-0.014725476382531745,0.022877469600494957,0.035828665372781454,-0.004629627510944464,0.030929356625569882,0.09833846750807952,-0.015809269996334772,-0.05723285528759373,0.005339257169994172,-0.009077679760916457
ADAM12,0.010368110753654378,0.02968359002691449,0.008234394336147678,0.061701175682158604,0.021331430522340246,0.047460142849953375,0.07650885801027535,0.04824444974655814,0.025219105814171784,-0.050980546566384545,-0.05687813475235006
EPO,,0.029437992162328036,0.01030823742521112,,-0.011243784223832437,-0.016310190279193316,,0.05755073996530947,-0.02973164427155906,-0.013949375632451985,-0.013617263448159696
EDN3,-0.024770852724897555,0.03831236744244277,-0.007606273086715647,-0.03142354730984508,0.04529207615638321,-0.016478487169626785,,0.0232803808083478,0.014872731292783829,0.05647964892304987,-0.007636307889190237
CCL22,,,,,0.002363606752086221,,,0.04230580740496178,0.004919992344288244,-0.012239969863670135,-0.021042240442819597
CCL2,-0.021263502880505835,0.08335250305364633,-0.07201871853127363,0.0375164610417898,0.0557990234177103,0.0022056337328025355,-0.10335042851873551,0.03769337828180718,0.07266737746120025,0.02519860598827165,-0.03630017668503012
DSCAM,0.05099094835073689,-0.034838474951177825,0.003232218624170602,0.10273939578261294,0.05174550166078247,0.013485756331457191,-0.0320894794798996,0.04237073299010261,0.06203426609463804,0.005255534584787703,0.11723466339981477
GPHA2,,0.03612339673426384,,,,,,,,,
ANG,0.06729516246518429,-0.007078520026226209,-0.04969202045959092,0.07572400914348308,-0.04451100200274663,-0.02596149331962583,-0.1257594932861475,0.03577986587196796,-0.00797262131018535,0.05310002267159362,0.040964385832136394
FBLN2,0.12153088262027915,0.03524296965300047,0.07599122346852698,0.05720517069091622,-0.007816038311346746,-0.04808280603644373,-0.05595738824963632,0.003450536703323155,0.10652255108492885,-0.005887329264864243,-0.023682820945393823
VTN,,-0.05183544944225317,-0.022702128406962174,0.025233822273326878,-0.018472274779400777,-0.013552786142908979,-0.04182168727212577,-0.00999453456487256,-0.020906692881277944,-0.018062558697006445,-0.022207483729596404
VEGFA,0.009762613739444936,-0.1321625410576452,-0.099308555267417,0.08862670503481532,-3.935112294734059e-05,0.08509548488587843,-0.19661467031967608,-0.06747086894602795,-0.09496190346105907,0.03448141398685888,0.020360429447166442
F10,,,0.04911558150589826,-0.028837148563989962,-0.012328566384354854,,,,0.013218816843093121,0.03863767672483842,-0.024041206905268883
SERPINA1,0.011342312935316356,0.030709785575366192,-0.027783010374195057,0.11444464429284715,-9.616968040219965e-05,0.047715518765982595,-0.128849007531862,0.010075425457455685,0.008667606344886874,0.03686417599710012,-0.037324385399817916
VWF,-0.011417415917926726,0.046187435174070035,0.0096614759803315,0.10609547479123835,0.03607983148381497,-0.011803333679798102,-0.002197991038668283,0.07585517854760476,0.05651722385964202,0.008582557989718603,-0.10716411408941645
GDNF,,0.0006869202522797904,,,,-0.01631018900900801,,0.009137178820911623,0.07833273387727471,-0.019533359473823973,
VASP,-0.05757110488962564,0.013264820703434176,-0.03685781971998127,0.10832912116855194,0.016862178105294372,0.015445339753959534,0.009996702314107939,-0.00034254566616548094,-0.010711204801028173,-0.008621286210953327,-0.04257716323457138
ADAM15,-0.04888638197456286,0.06906037329817065,0.0014343140557609721,0.07032160693056318,0.03882958488680994,0.04274099438920751,0.08363316528041075,0.0031056500305864853,0.013134424523647926,0.06830229039871195,-0.07246268749935009
WNT2,,0.016820328076453978,-0.018242345981240783,-0.04552249946126838,,-0.015263918725960862,-0.04772076819447278,-0.0385919913969329,-0.01651192652096955,-0.016749343987636688,-0.03311533402083195
CALCB,,,-0.027421829810350278,-0.019604381363609442,,,,0.08547705895948599,-0.036164751803209966,-0.02178953152656341,
OLFM2,-0.027950090921206167,0.07726315829839903,-0.002162481052761993,-0.03910420028686827,0.0289462988308066,0.00560373244892466,-0.02542193970093176,0.04608047693065415,-0.03740741605637232,0.021688114548047005,0.07780732606354554
MFAP2,-0.04021644906116999,0.03978585718943377,0.014675085570968145,0.019909226928097296,0.029444989582822777,-0.03817685754383424,-0.00894022368649348,0.09656974798960041,0.031749526620498,0.023953486235606936,-0.06817554882141745
HLA-C,0.016767787334468258,-0.0072179325535005655,0.05459311577845024,0.10392842454486415,-0.018594936741297204,0.06966335099601316,-0.054704893039183994,0.07489669007507704,-0.030445238992905292,0.03377479822138253,0.012535844726058265
THBS1,0.06529253519395634,0.03871911490106075,-0.0078076952045175955,0.050915249909564836,0.013017581485053418,-0.027476798236514697,-0.019493760406540633,-0.019541625935859282,0.011554652880104209,0.03626669252970898,-0.07371926113526862
HSPA4,0.026710661280359035,0.031833677906178,0.014107765533911966,0.06226399234458951,0.010842142589783414,0.024338916634117528,0.08029599342617509,0.010494009378614912,0.05816589323048085,-0.05796273778085897,0.025665736285906134
LMAN1,0.04662495030380987,-0.02393418562110534,-0.01106726130480822,0.09569431336891865,0.016827004589486806,0.012488977806839285,-0.07133051171242331,-0.07895407414689859,-0.06333852784218756,0.007822307199374004,-0.03350466898964512
LYPD3,,-0.008760207896742391,-0.02270213036028985,0.03594939374092301,0.0018510649388531,,-0.06134732622512014,-0.04335334395862444,-0.008513602861983726,-0.022216933642171883,-0.02823920829795921
APOE,0.009544893081773849,0.0009018706237824151,0.00834150504318758,0.05258828943107209,0.039271427950182465,-0.03252883481678047,0.020642803525102053,-0.029354639508357587,-0.06591404848624641,0.02980720362787897,0.054587384912412176
SOSTDC1,-0.017638264996670313,0.017330421768944986,0.06365388727919527,0.02749341526157649,0.013094141299446216,-0.024801075413283146,,0.025446296729488158,0.08925375655913753,-0.015137265374089657,-0.022708754764925957
ANXA1,0.031658776779835314,0.05474801063987555,-0.03253068307000379,0.11704700378966203,0.032731262220303814,0.07435779922757994,-0.005599989255189135,-0.054030332751297185,-0.008577212184312235,0.0250992472304891,0.03845858777127521
WNT2B,0.10660169571306341,0.040255122068331026,0.011161303897980611,0.08297962695791672,0.018154052034993935,-0.0019663853873778158,0.019300107227044467,0.06054771275501744,0.005255381141809386,-0.0019319135304415311,0.023592353805873708
AMH,,0.02600897399010661,-0.028190405540260116,-0.0003282697534767372,-0.016207345758563363,-0.01778168643506678,,0.010928005568835815,0.026824643098958226,-0.01630834965012916,-0.04729200012712648
GDF10,,-0.03173704555058538,-0.03123914006961334,-0.03158942578706284,0.021932839322731136,-0.03137865663915572,0.04657515232270807,-0.029181318824928974,0.05641517042715748,-0.03018930647144163,-0.03597909888723196
EFNB3,-0.041324149279687444,-0.021034312013481535,0.03357691815266554,-0.03162016203935699,0.016672251530769504,-0.055237388211450036,-0.009304993609489668,-0.008532550955704021,0.018093158734710468,0.052558115959682884,0.02106654883937214
LTB,-0.025505856985112173,0.006885817015657327,0.026310901429752377,0.07592495275763969,-0.019563315808732884,0.0702147963810279,-0.089377392293736,0.009678506800581563,0.05227832075900881,-0.02977224561906669,-0.03663865197616307
ANGPT2,-0.005190237513193921,0.048833264528192956,0.008813017534061225,0.1085906433767272,-0.0026488680462915565,-0.0109845918175504,0.0963264938298978,0.0019680344244387077,0.05031882837635708,0.006508189849277624,-0.060370752320884
NRTN,,,,,,,,,,-0.012420918086512857,
ADAM17,-0.052956688625771325,0.0035609714516906792,-0.027367389863919196,0.08660563788951545,0.05198531785148001,-0.017250293989232633,0.08066398073553038,-0.024149634926570893,0.027709838279443937,-0.01111215607078278,-0.03272947311354121
LRPAP1,0.005736798445876278,0.02268597343460731,-0.021167137516908553,0.03951712090658373,-0.0046786435942824,0.012268247989877917,-0.07312341397971267,0.08325040719308516,0.10317802069872388,-0.06999330355733295,0.02851763801788706
NID1,0.022887760215253235,0.04067065042536453,0.04676702997960996,0.12412518016919881,0.03237226735396763,-0.04195299291654023,0.11084969668172204,0.03253718574856553,0.010304938172583926,0.009420434518370201,-0.06725142762987019
MST1,0.0652452402998904,0.059565974346410096,-0.013240865568606357,0.06379854643053089,0.02657808071906953,0.094224609122197,0.07761049686049407,0.08319800003859623,0.10355599213610496,-0.003339109852116627,0.03992962849288443
IL13,,,,-0.019857860608338614,,-0.019128755313452275,-0.02584252179567185,,,,
DCN,-0.04364647788495147,0.05126695543211692,0.06788167103948524,0.11773662679459898,-0.0016299513352857548,-0.026095837639390617,0.20136331976410218,0.05217215127505176,0.07610412103788099,-0.016809615838593802,-0.1009824413097232
IGFL2,,,,,-0.013328943052241422,,,,0.02587271571227146,,-0.03597908816915554
COL7A1,0.004602580531680807,-0.0024809488983862874,0.057176245907749224,0.06909735979117769,-0.01495713168250301,0.005596523208943137,-0.13868012021704756,0.004810275387173053,0.0009091809021005248,-0.01385728939554232,-0.06321025571517515
CALR,-0.022567780462158404,-0.05425601668383047,-0.07848651395090667,0.09684450370288947,0.01992268604937301,0.07113863726955912,-0.006216265646274211,-0.014059781738843721,-0.08783646057700421,-0.0372296858057107,-0.07193357141335537
PIGA,-0.011421271429413007,-0.0008862094326464616,0.0652129495659876,0.028586303605949406,0.04352831994317346,-0.012434351873581058,-0.058506542753023034,0.10010088269204778,0.06943746147702823,0.060210164106855334,-0.06819921741996118
CD200,-0.036011672036591134,0.041629414265812605,0.02496118610830916,-0.03133644506851162,-0.00498615940357518,-0.07339428257313503,0.03764602493583954,0.05198136567194179,0.08278190174324118,0.02355405682871728,-0.00048433650760916226
GRP,,-0.007752612536280696,,,-0.007454605434518432,-0.01647848964976202,,,-0.02777267030312264,0.09524726942369308,-0.016157761564398014
CDH1,-0.019852624705070713,0.012430316920837368,,0.055010964404438895,-0.03590439510488829,0.0003474086670451499,-0.06208727158962978,0.009343981311312251,-0.001959753895713544,-0.03143095892242624,0.03309218740240764
LPL,0.01364375124686669,0.07875557628362133,-0.03641409655303246,0.10444956990907076,0.02056602830338887,0.020064529202624797,-0.15166033585053573,0.06854524285305538,0.09466512277917598,0.008986290145157566,0.03462988380902808
SEMA5A,-0.03385381269011701,0.05818329333164252,0.044752300128955314,0.11269943693182963,-0.024548608338928742,0.019671533774192125,0.08302596681351077,0.024787935906872074,0.04886810085400502,-0.021353994067881948,0.030767987416858326
SEMA7A,-0.05245692471407773,0.04628203994650379,0.028921641793748277,-8.52772038370226e-05,-0.014367018683323542,0.008479599225386403,-0.050624472359904686,-0.019818934018666332,0.06645843442904568,0.02342710394782334,-0.0735251306894555
SEMA4G,0.045120084590999,0.0041033611297140405,0.03210671315350814,0.16294401708800554,0.011056285414456723,-0.010443491266647604,0.005527061043100132,0.11837212140961845,0.05976876877895029,0.0015401727758264918,-0.009065234103208187
SEMA3B,-0.011560648509794743,0.08235835029274248,0.003080031673275078,0.04155856294894695,-0.04263210940224021,-0.02747916328164352,0.03434541674018493,-0.01971487570742039,-0.037830162411954374,0.062127930387333344,0.00847722106377025
RPH3A,-0.05021100497006085,-0.002574045701644875,0.07493656171237782,-0.049111023323629606,-0.01915520603478533,0.012762725347224092,0.0794121519527322,0.04779107124068435,0.055156325792850944,-0.02497776082610214,-0.032745183409558454
JAG2,0.0024890748932727426,0.06147347392615271,0.00023890881217077459,-0.0004269656583090499,-0.0335101754694898,-0.034064907591735326,0.03842818262101171,0.11602086759909985,0.08566302312122914,-0.04207458906121056,-0.07196145997308917
