,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MFNG,0.024665080201580442,-0.010492643854959498,0.07741042670732419,-0.03728279368920709,0.010297090457805951,0.05962793824216065,-0.023845072676112362,-0.026940427630970747,-0.014945292102573041,0.020823899400509698,0.026629557055191433,-0.10865324303651155,-0.0034808311533167957,0.034849847882376966,0.02981428923225837,0.012980048564945898,-0.08719124680382692,-0.014309887317562896,0.0020394538079068973,0.0016246761201446976,0.025347214944265
ICAM1,0.015571080456366574,-0.01740353896569074,0.06405707552642813,0.0653558717637316,0.13134797589313008,0.028906309591468064,-0.04207859398916494,0.022660430421258555,0.0354035175878929,0.023467756374667584,0.021901287424850424,0.0799295494580677,-0.012088187189055544,0.09459628616840637,-0.003173666797378322,-0.014655514556099194,-0.05907165668412896,0.05838961588748672,0.05794065548092723,0.13529288378255364,0.06059399758537098
PROS1,-0.00489459726897726,0.020638188725292238,0.05329454899119596,0.01285855592363345,0.10747925036255594,0.007203190446075016,0.017828974625639857,0.08300690002883017,0.04627283913651451,0.11769308548191093,0.028868910159618517,-0.04306956418453811,0.054797995370460394,0.08110814924623184,0.06375993556279787,0.009715020422062655,-0.05502341880137242,0.08299218412961529,0.05510716267357371,0.10454906466493735,-0.041882493674264484
CLCF1,-0.03362867859399854,0.053895698596401836,0.04990986076108206,0.07382972784883783,0.10428251299566249,0.006380125381242662,-0.02437103869860207,0.02635056291819774,0.08204885196420224,-0.025629241672156845,0.0008081224847729513,-0.0042232103897501694,0.007355718204308039,0.01072315041624767,0.08966529075667809,0.011083720300105796,0.05454439235797059,-0.013220483831378999,0.13066660503236152,0.14599838340223528,
PSAP,0.039959152820901345,-0.06916132173792004,-0.01257937333213998,0.053209466185212634,0.04426078991845882,-0.055352870930962084,0.03422584763445885,-0.06885838540131825,-0.0032955075270315356,0.08306649293650191,-0.009246696876090392,0.00037341811448580846,-0.017974706842579482,0.01835008844496425,0.012590557019089059,-0.014257465770246445,-0.06530757270691737,0.0579782683902626,0.06316583473347816,0.04234712838817253,-0.02692704919144342
EFEMP1,-0.032839994085249846,-0.0010455708351414658,0.08606811735671077,-0.07687385042966001,0.04658364038254875,0.04348709970312204,0.10068092767557242,0.014345676852529892,0.017346754851857125,0.061928044617015336,0.039783490537043366,0.020461272785444833,-0.08631885820671699,0.037325955019227905,0.04854370345353896,0.006071422480115228,-0.020682519804605493,-0.002451102599889511,0.07935700480319144,0.14293445016703363,-0.03702037515558189
C1QTNF1,-0.02294372883782545,-0.00784260116319768,0.03683819778386792,-0.009924134325837825,0.04047010584359703,0.04844909905857259,0.056929689769309635,-0.012542764613086782,0.04281023260983059,0.034448773275561215,0.02113563406835907,-0.06376115074137449,-0.07771215015305484,0.020853663042544254,-0.05076618349855316,-0.05559648537226837,-0.12542993365045718,0.09964338615951562,0.06755486250918392,0.15755176866705775,0.010608465669597705
ALB,-0.01362049468689106,-0.020366060426514506,0.1139323054906153,0.075279795512903,-0.020270919402711418,0.03609979005797883,0.030567844492899506,0.08650224871283384,0.024423094667059695,0.11968475951090222,0.011288734756057114,-0.039903696626722766,0.016156998329362626,0.06906780037612983,0.03028202391371991,0.0630476997498359,0.06151044958869368,-0.00524614562135509,-0.05183330877054548,0.04011212626970619,0.05987981968032741
EFNA3,-0.03274597421612345,0.09310360960681573,0.00412890565932346,0.0764784542475353,-0.023173756578320614,-0.02636657879802315,-0.1409566740084351,0.02426910966937096,0.010144423337466475,-0.08349061710105395,-0.0030704477851139066,0.07143964970652493,-0.049886133209335284,-0.075191984222947,0.08526421929261707,0.0027458405910293494,0.033844112511694696,-0.017141882613525613,0.05908053462818696,0.03251605873268727,0.03574546571284517
DRAXIN,0.012436253955247915,-0.018145172746946273,0.04977340297697832,-0.00343151034776108,0.014662905218575032,0.0683748843800474,0.024232512552890897,0.03629797256741546,-0.011612659038359448,-0.0007049092849408107,0.05276469724447963,0.0033604619152931225,-0.06849321149173154,0.00027969726372651754,0.050997551164697834,-0.011032510969908335,0.06222233816877184,0.12958188598275233,0.07008556670679036,0.027139476281143608,0.06945616929563327
RAET1L,,,,,,,,,-0.01390877264273402,,,,,,,0.036484964936508046,,,,,
NPTX2,0.05194222152275688,-0.008055215596909606,-0.03634232545011384,0.0436669741448579,0.009694128607016544,-0.07585919484438247,-0.10114189188463871,-0.054315208513312396,0.013020056092792021,0.06223082940596261,0.07039464271658799,-0.06525161957409316,0.02290527503288168,,0.06410514418523026,0.037997657916361643,-0.04883048535893148,-0.02329362735693989,0.045622996692287275,-0.0017014270595729797,0.02331948188401809
FGF11,-0.07494242094259686,0.025110827603895117,0.03306636861955281,0.04534090695152986,-0.017677534288783128,0.07203566092835412,-0.003862486442750187,0.00440055211120936,0.018987169213652014,-0.04372834379098551,-0.02932565521699407,-0.019173078067102698,-0.1126782285003696,-0.02488005528493371,0.0463594735522866,-0.00468271759318985,-0.027151631744698056,0.09775051423691253,0.0670396977785949,0.15075341533126294,-0.04652244019972961
CD59,0.07827428845661474,-0.06862625030352151,0.00047723160532134844,-0.09252545016086919,0.07756220641548171,-0.03466273398674096,-0.08796652672159218,-0.07492246009649389,-0.011785736216279877,0.021651548524928736,0.03122138176074009,-0.01389098244343508,0.14007219982356303,0.019163286804298896,-0.021289847421462667,-0.022661844862604513,-0.0223785453326217,-0.012901671972337757,-0.05474901785048086,-0.025708242258186315,-0.03408952100819928
COL9A2,0.059551843180803976,-0.06947191642202019,-0.0005323372124545515,-0.05991919365474622,-0.08718001317917227,0.04105134611994163,0.13499801903473968,-0.02810492737391787,0.013771033481112815,0.07686064973176682,0.03959261067731187,0.016093377919313492,0.06815417305749044,0.015784487177651896,0.023813771169202077,0.05292096667373147,-0.04235806874786605,-0.0769938242802923,-0.05925757625948444,-0.0016333026150697095,0.01154578945245087
DLL3,0.06943960775867232,-0.06693775813177934,0.037638540092444,-0.08944172827252798,0.012376492783604925,0.009404119397621893,-0.048661934178787634,-0.027382643101526456,0.049997051918400155,-0.04916659360456895,0.09722823225735218,-0.006074759689290984,0.0662471397313701,0.0506932564124831,0.006461912883311271,0.030819211275624654,0.019073554717766762,0.0401072671744736,-0.07060207656220686,-0.044883323040409075,-0.0257889925531787
FGF5,,,,,,,0.006203017193770122,,,-0.04057279125639777,,,,,,,,,0.04495635598722399,0.0013088709409676538,
LIN7C,0.016161351733237905,0.044042385929070324,-0.006452827088840227,0.02465124742550617,0.0058489991826492825,-0.002774516647188608,0.004886653637239163,0.006080266712876228,0.013384772649948433,-0.013718145108126613,-0.045409013492102086,0.0737449075539437,0.1073588677447679,0.010182971246148833,0.018871882959684463,0.026874162906510516,0.013896283025847066,0.050138863689224274,0.043629485153963254,-0.0354227143797574,-0.02934832216502388
GDF7,-0.026802508884841775,-0.032512317382992664,-0.03207985292307756,-0.030865770766309,,0.07328593316904117,-0.02788078847539821,-0.027766485215070125,-0.012733420304129854,-0.054846248823319114,,,,,-0.01322117708404143,0.003832146650990829,-0.026644998666073786,,0.015630863250641912,-0.004269708870305824,
PSPN,-0.010123414675062607,0.0011089762048644366,0.0034991701365711062,0.04717187610179063,0.03522576206736292,0.04221109191823189,-0.017782874775896816,-0.06236910640035427,0.028933969873179175,-0.03802006905280562,0.035492450581788244,-0.03330125502723622,-0.02553429894111311,0.020154181382442245,0.004030413718635181,-0.0069094485627133025,0.05472658947337964,-0.07073723152190957,0.08602149840296658,-0.045446662930251604,-0.05929155321635975
ANGPT1,0.009418366179603482,-0.04622575569060641,0.005196424555874205,-0.04278582297005059,0.011888049098624336,0.05738314286245335,-0.016353236536962124,-0.04562072899238212,-0.010576822039535196,0.11498581826856592,-0.030931048776068948,0.04800113813150391,-0.012207160111665099,0.030891363764861877,0.07958732173843447,-0.005148962578271195,0.00389513936466003,-0.02610545170127925,0.0008901155843806369,0.005641398368059285,0.10579393686696062
PNOC,-0.03785071470801901,-0.013166325476641804,0.01653218128767683,-0.05159187516897731,0.027179647679788307,-0.045065729556283594,-0.161570190970923,-0.07456077238604705,0.055815614199822026,-0.1276276241825558,-0.07120567388991103,,,,,-0.01954740779166675,,0.03433555756579837,-0.0004515252231337455,-0.03301744313691687,0.06162459076347367
L1CAM,0.006248503312042332,-0.03455814595227761,0.06930288818028993,0.0521465514246902,0.032754527061973085,0.0005150894818887576,-0.15190937925920342,0.026729989069673353,-0.042987393267510346,-0.09750717381001885,-0.031708613474868454,0.10047167827434127,-0.021265823262252286,0.01968443265787184,0.05136122002393064,-0.09603676534748255,-0.014939049985120611,0.015650506191539383,0.007945276223359443,-0.05130838169422637,-0.03133554805323537
APOA1,-0.01306656412389576,0.03266322206154864,-0.02201242843688343,-0.02693972711456183,-0.011897669174890813,-0.0003869150707658219,0.005342806227552728,-0.0291006877278673,-0.020607818223341182,-0.029181846756361852,-0.06309282120407644,0.021456866955287205,0.002556523123482393,0.027838541578498296,0.00566704196200648,0.07267410485096072,-0.04873950203676348,,0.018238038505371895,0.03691603273954104,-0.03318293129283664
PSEN1,0.06220029627848891,-0.025879884757806934,0.03287656353333912,-0.05574335220220705,-0.047680527346357984,0.03326278126119323,0.13045603401540332,0.019455303073261338,0.03162549474089224,0.20932827531627377,0.03531011224717501,0.03261582734173299,0.06803202316897031,0.0026015987539404544,0.05453918701362669,0.00539163897029251,0.10700130091920494,-0.06588797924167944,-0.01483196287742642,0.0884628495280466,0.046419621159332784
CALM2,0.09383187142449609,-0.16909499172810338,0.05485271987787066,-0.13058112662192925,-0.014099027065654529,-0.02282584196895579,-0.046513041543671925,-0.11808409840481857,-0.00013151877352947242,-0.12067699731754522,0.0015918652204626287,-0.009706046109199664,0.10307207905099713,0.06661127300859564,-0.036162345498109316,0.06574066731656122,0.03609012926991961,-0.009982946514563785,-0.10460710648624352,-0.1014218767730168,0.0714264218841804
CLEC2B,0.0635276793368905,0.09011395794002396,0.0027424991346311142,0.03490895900360231,0.14002623063978958,0.0009299349374256233,-0.01791658409265611,0.005147251793819194,-0.013792882949542715,0.0016263835492042126,0.05767553176719716,0.03387368268723143,0.04979164186849807,-0.05941731307736388,0.06618688865576242,-0.030088403451370985,-0.032302575688414846,0.1402994322977499,0.05875665629210037,-0.006531696465477445,-0.05290522976519208
NTNG1,-0.055765536698999696,-0.03729755512764525,-0.01893560369978269,0.03208097649350547,-0.02068744706958429,0.02818055103120622,-0.029010863509524983,-0.02285621928088354,-0.03262220757772333,-0.10268849989005235,-0.07117496159341324,0.015629877472923544,-0.03355304513022735,-0.035063148106876864,-0.03176359409023873,0.03839392011063772,-0.03569811947743983,0.07294712246157965,0.053308333021476334,0.08943969380462252,-0.04851511489738125
LRIG1,-0.04977138540628899,-0.03811070432906523,0.02858525843041176,-0.10233672830697221,-0.0892863879270621,0.06768772627537244,0.052212447698937854,-0.024502910727182876,-0.00036426679527392795,0.0842316895331775,0.010749407853087256,-0.012336523842710743,0.05516835863095189,0.038042627300898114,0.06363829561865043,0.05690042025483456,-0.07341847994198253,0.021006327381085,-0.016185383639138812,0.034278184996096105,0.03738446578086106
CPAMD8,-0.023583907612044056,,,0.0363047725348197,0.012670007566449945,0.030153794978776013,-0.023662006786413267,0.02094096558908069,0.012344124765029149,-0.021836225033265537,0.004503740394365971,-0.030134028009469148,,0.03660361943502784,0.07039421227364187,-0.02065059541050141,-0.004722305819637206,-0.08124710293359355,-0.03906986061702547,0.017924936634057868,-0.00797616781114869
GHRL,0.03927826747320988,,-0.008575085626287003,-0.027083386811817326,0.03662987626419465,-0.026363169891641485,-0.05401544004305909,-0.04471070327449066,-0.011612659038359448,0.04421228491325301,-0.038238055452012164,-0.06639185387966179,-0.06000774748153003,0.028127318127542825,-0.09652655750907767,,-0.014106510379784958,,-0.006988276021527606,0.025523154143619324,
NPY,-0.02116113035833813,-0.019397303389712565,0.029178941479042514,-0.022823219869232216,0.04131796495546743,-0.025110387868980417,-0.059052804127569435,-0.005900762751777275,0.0772246444032587,-0.035455091919344255,0.018971691430193467,-0.06741021753547947,-0.017410372381764985,,-0.02140256568606842,0.05233658050833991,0.046398190326574926,-0.13588261593512593,0.07803593380993949,0.008349543330276425,-0.06083069409809578
MMP2,0.04507885543626583,-0.08959150880260384,0.03519286187797843,-0.09639128623890673,-0.027233765392535608,-0.022494647469978608,-0.017919478235426167,-0.08193228958739071,-0.0016957654919429134,0.03079937023120204,0.046850712293365994,-0.003181787383649361,0.07767481570404168,0.07423425267166653,-0.0072581982526132,-0.00028255492553771983,-0.053968666060882436,0.11898450634283507,0.0060095546950789695,0.029891462094490128,0.01190068914158458
LHB,,,,-0.01782013301655855,,,,,,,,,,,,,,,,,
PPY,,,,0.017410084008432573,,,,-0.02294064428526923,,,,,,,,0.014110458964246064,,,0.02267489406263861,-0.021207891295339263,
ALKAL2,-0.03531709571524963,-0.0028483177457150005,-0.0257493379419307,0.05092804710959503,,0.009538641159612485,-0.0010781936883499357,0.03210186627450163,0.04739272857481932,0.11368705596267352,0.0540442812562637,0.055435482229983804,0.030105568164661124,,-0.036963078338843686,0.06878440038982572,-0.009416910891583852,,0.09751907521723337,0.036075415105033974,0.07379611519108077
CSF1,-0.009303329129275076,0.07616833928573412,0.030201792094118482,-0.014096404206544297,0.023256740714875945,0.07012984613749172,0.03770863555645006,0.023333961916055815,0.028627849613173637,0.10887401292900206,0.03399933693351147,0.04541582564780491,-0.11179375318150334,0.017950623163968903,0.12279722628447315,0.018190230604266926,-0.09535177305935606,0.12668988800790326,-0.026126582840551516,0.09613382555670515,0.056718513995595146
SEMA4C,0.01649649071406763,-0.03322700613104826,-0.023475597947036183,-0.02169067472278701,0.052369486447851527,0.07805502652383721,0.05131864060344625,0.031149892728072146,-0.024584116246919845,0.07776515020941303,0.06986475306358489,-0.0004290172442297487,0.10283925027053162,0.030117413003779403,0.010083709784301195,0.019199510272268558,-0.03374598316788846,-0.011636047953909741,0.07811069805951522,0.02732832963908368,0.039449222301423385
BMP8A,,,,,,,,,,,,,,,,,,,0.03249813407958872,,
ICAM2,-0.014520113892861784,0.014560540761856462,-0.042495418236856215,0.03793819571770739,-0.034107095028222637,0.0011753791537402257,-0.017797169887984708,0.04635961627613225,-0.020856224007397752,-0.01150942191199365,0.046225427940796725,0.044293749290565614,0.05941862891890426,-0.017632756810203796,-0.028459939786714933,0.04344384552277323,-0.05994906309349701,0.016251587802756734,0.0319973702430572,-0.043628565045328006,0.07250557486648351
SYTL3,-0.04975803824813862,0.12117967529306768,-0.02310460226046754,0.06098210704259007,0.05990576679020691,-0.03406133163891608,0.0827675834959922,0.04241194781753327,-0.026161259602093607,0.042819287344979945,0.027761230360403566,0.05105683074327763,-0.03885530525870797,0.0017632404657134844,-0.03378606963683146,0.032188128196436454,-0.10083918247674606,0.08443930318373638,0.0485784677473487,0.08231061037240904,
IL1A,-0.027404121611316508,0.11247233716617709,-0.023462265345072186,0.059599344431389915,-0.039521517812888686,0.02971156231330754,-0.03279617921492904,0.0016846738960659808,-0.013115224552837746,0.0692634465822105,0.014512373665102905,-0.05543868411762888,0.035153876119498405,0.01807994873785762,0.10416552521030523,0.028375684538738174,-0.04428271727030755,-0.003989686316353119,-0.09647843455112674,0.008972720282828181,0.11698035208692101
HLA-G,,0.0219005780785249,,0.13714688939327402,,-0.019132751430747563,,,,,,,-0.0472589090768341,-0.03960632145667735,,0.08678859760352756,,,,,
PGF,-0.041611298843319634,0.07586194090202956,0.07003929251323081,-0.03404120888339927,-0.0022613027184193923,0.007556359294336349,-0.07008185305976632,0.014559681879301688,-0.007518318864491656,-0.06083384557686412,0.06110269060631412,-0.028377488867473075,0.17151909012520317,-0.052203614704209506,-0.038205241450691825,-0.02555330881560655,-0.0547644828304203,-0.031633964719845364,0.06706218675562114,-0.0029080089869589257,0.005126271425743789
LGALS8,0.023672365053082428,0.030943038901799357,-0.03576875694877488,-0.0015410589977134762,0.04885324262564705,0.04247268362716489,0.003248598489011492,-0.03270190117769371,-0.006204467770439993,-0.057650581023000975,0.011658712711354779,0.005387502879576699,-0.06550635712053399,0.026170974154736033,0.0532380206295447,-0.04882110168941924,-0.0230054683073698,-0.003387081840282832,-0.010796309081356543,0.006742552230743798,0.07723366168892505
DKK3,-0.048291206072678936,-0.1345061066518342,-0.013754161932234794,-0.05009913602655695,-0.002602320968929711,-0.08862552142917494,-0.17705881181702052,-0.03895761794427757,0.008795268651127893,-0.21399236241371172,-0.011607010727398644,-0.00871287705572312,0.11160973794660167,-0.05276939944592621,0.04161433741558306,0.04224042684122025,-0.04710544814264689,-0.05807618252081475,-0.003620627882838904,-0.1210709894672419,-0.12078184417575559
COL16A1,-0.059135776455384315,-0.09375279057780427,0.061445911252407275,-0.09742131483524955,-0.04202498054351499,-0.014549761148725712,0.05619482429452092,-0.04738820621800972,-0.024989911689847936,0.12361684098287014,0.0013341500696751267,-0.06688673515292486,0.17021013330435283,-0.029712659900565576,0.033772896482827865,0.013265617537238365,-0.03034689368124639,0.038010493882748325,-0.03291146224591447,0.021265084800863168,0.04526015113705027
TPH1,0.025446242370512993,0.013032836523695574,,-0.025435570941258413,-0.038118078861924413,0.12537375724214145,-0.04221340120929358,0.008724430609051493,,,0.023874998584196526,,-0.06145557253576168,-0.03795885314298359,,0.03622288014564743,-0.04801482608801992,,0.05598081041335241,0.03047020746869133,-0.05966299945059049
TNC,-0.07504715138291947,0.05055037800158899,0.04327697730303826,0.08350314363379298,0.13887541000590542,0.10694124292105578,0.049692941649217,0.08898102067355292,0.03812855100007547,0.13886125166326385,0.012562260609287564,0.05486241663028589,-0.08009828428512737,-0.010294340911578577,0.04651559921488954,-0.03629600168377834,-0.06329314280604878,0.0875550149969155,0.12870886466554324,0.0984074780047534,-0.06570572571664678
TNFSF9,0.053517654899586015,-0.011214748091176154,-0.03573242433751905,-0.030865772842520952,-0.015007020528441974,0.020271985456459217,-0.02580550138151181,-0.009420966221224049,-0.01939664760273838,0.03973000248813992,-0.032778834718103035,,,-0.038514815686148035,0.044587566028701474,0.03110065456319214,0.0629399626635495,0.018418629178063164,-0.0072619425413013835,0.03179046193372571,0.15246877998799546
C4A,,,-0.02537481836687076,-0.021126801752729605,,,,-0.017257599126973375,,0.03626705876448816,0.0566873255972114,,0.025349607394626616,,,,-0.038523054414074324,-0.07872553782769438,0.07284846098141232,,
CNTN2,0.10791317818066372,-0.028963785675344373,0.04171344497444939,-0.017021402788641223,-0.036559945276767224,0.062416912229434414,0.21496186475120807,-0.022617549163597008,0.15156666023113183,0.29268921970635603,0.08456460221440658,0.05031135495497306,-0.09120798557407804,-0.02466891201707632,0.0013834114153209473,0.0427829150307379,0.15475763501579073,0.0895511026912225,0.033483347134679216,-0.1090884969160799,0.11446832605528681
F7,,,,,,-0.01760786897184426,-0.03551079545133572,,,,,,,,,,,,,-0.026763932681434625,
LUM,-0.05468640103999614,-0.054879304692515334,-0.019827335543803136,-0.037570804039085456,0.0783762817661768,-0.008027802700137003,-0.059023811894030956,0.005647370019719543,0.006278528685504945,-0.04807499632219343,0.015081408651551772,0.016570006949699245,0.1860998953290147,-0.03450142615324367,0.029311871505908735,0.020051484043622118,-0.07855077429022798,0.0013914160982707619,-0.004382925543611418,0.12971815200617953,
IZUMO1,-0.022535160135322158,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.039707083939504194,-0.03027694086586659,-0.019215740392206016,,,,0.008352297984648283,0.03665404196336331,,,,0.11806367320572961,,-0.031324620546477465,-0.02901666404020155,,-0.0008171833882619947,0.05960501683319376,
APOC1,0.06202789770606871,-0.007593021439482678,0.02648023610449251,-0.05575165203782891,-0.06020905169554872,0.06996735552569189,0.01665557798530941,-0.07117473605496225,0.0318462895494848,0.2678465258497984,0.021337354853432317,0.001633162326536562,-0.019203418230789332,0.07858395399670735,0.012722164111388348,0.020693280596840627,-0.03243067157667715,0.06943604129504555,-0.0765010048013399,0.01322979303735926,0.08889589798138366
PKM,0.03490671689776243,0.027269050022712123,0.02901167162393506,0.07982137690566722,0.05620729273129555,-0.0268455910770292,-0.08117833684684345,0.01417249771120046,0.04245367900090647,-0.2245419256526863,-0.03387641928232504,-0.09266302504640068,-0.10161369394348455,0.03401479747831065,0.07805574654731232,-0.011486140423972084,-0.07847512666338745,0.00046529583007703235,0.13258251424972706,0.13704834734402319,-0.029132724856771507
TNF,,-0.02687836779334819,0.0061989725241797765,0.026036365570158784,0.004831220862090922,0.05409180121828045,0.023792629259498838,-0.00452813913079484,-0.016977450868126014,0.08284555763551685,-0.003056815521271419,0.0349096000985766,0.026828736109811874,0.10305940015898502,-0.02172227581506123,0.05806813484535876,,,0.01985739399022351,-0.023627119137314828,0.08436138408529636
GNAS,-0.09198905982051829,-0.14327178092792187,-0.0173041078589602,-0.13894786490630298,-0.017634504500954485,-0.07605031316681275,-0.21626516152408923,-0.13469203275672575,-0.0015986695130628793,-0.2676269930112397,-0.034981850694796715,-0.037892531396277775,-0.11218191556479061,0.01199177494694496,-0.03596722775205151,-0.06983054538423598,-0.15124234596394454,-0.10769284625704809,-0.08837855841792712,-0.10146398093810385,0.046453560989439424
BMP8B,0.04334982233681304,0.019723687168976815,0.02885931817683872,0.03631657023517268,-0.014851782965242694,-0.004102882937379745,0.04641564424925585,0.005740327016940394,-0.011272852870193329,0.07610237111749024,0.024435871650996536,0.039251003368148636,-0.10894320115212369,-0.013474546254915655,-0.04238834291800974,-0.0033042421108219837,-0.07426329788816477,0.05028784166345297,0.13628055025052838,0.03035995142651926,0.09018666644864787
LIPH,,0.07467333453722766,,-0.026764885281143666,,,,0.08041493762076347,,,,,0.22062387501675504,,,-0.02390701531687869,,,-0.018972845717913463,0.002888471442991993,
CCL28,,0.13322035792147963,,,,0.04410694371505692,,-0.008590396886925348,0.00824078351108641,-0.008774992312602653,0.00423040584754307,,-0.042980801534178215,,,,0.0658152056505761,,-0.03194783717243694,0.011144265777554728,
PTPN11,0.014765948121564326,-0.06818567026042635,-0.00146662299427053,-0.009876965876953192,-0.05186970788884846,-0.010725177570376504,0.1116978596024599,-0.05615039771415249,0.00047667603372926384,0.06483657115840387,0.08869999142850328,0.048988731065135245,-0.051386737807287905,0.006314924002537437,0.0032091761362040587,-0.03738585720029154,0.02417447604796984,0.005798548555127581,-0.010861093724585057,-0.08643889727758612,-0.024165726475927896
ADAM12,-0.027728017518894765,-0.02433748689963387,0.015875626545509124,0.013643624896930388,-0.004873056945000233,-0.013268043278483814,-0.010990292610921161,-0.029015452468241186,-0.012885906667038979,0.010471275445614525,0.05484882396577056,-0.008679720770277004,0.041515108887992765,0.003984647576076118,0.04515902840927481,0.012447679363606358,-0.06973043641511226,0.07437476282258156,0.06806693909113054,0.06182150922236183,
EPO,,0.07966147642646759,,-0.005796912849836366,0.11059150183717564,,,-0.022940645286632887,,,0.020942068421172032,,,-0.03702936808145313,0.003052345772037836,-0.024829257924250253,,,0.056711665636275284,,
EDN3,0.037650552711539644,-0.04487069207131835,0.0277650635611768,-0.016610926307562175,-0.0074502060346812535,-0.02525488098516448,-0.014680091175473938,-0.03555686876538836,-0.008632996432315358,-0.040340876708978145,-0.04375533215203979,,,,-0.03173523989895489,0.028179458375858273,-0.06881654419514512,,-0.04080387653889107,-0.051356174482114894,-0.029560087277862593
CCL22,,,0.020697626109358193,,,,,-0.008669284502561743,,,,,,,,-0.022705976197053966,0.013017224190403416,0.06762292079991797,-0.012303688475547052,,
CCL2,0.03260976415843726,0.038088544530292215,0.04241040232998062,-0.032422202360865876,0.11729511105024425,0.03515759740601105,-0.06879272164711504,-0.020906974891383035,-0.04843905091740551,0.09888556209829447,0.07189258213260985,0.07544972972618323,-0.0550907519956406,0.1252585929670346,-0.004487522213184618,0.023491577770340766,-0.034263744805238944,0.0064886426912585705,0.11246260289568198,0.062476950612239686,-0.08841785944947671
DSCAM,0.0005706545182936566,0.04163597813977077,-0.011090618782786974,-0.035378897396155004,-0.08515095140552875,-0.0007840288542534547,-0.09263794982291391,0.008665799556008415,-0.031017165375242222,-0.04172096974190416,0.08625218028378417,0.06470737088613598,-0.08823993581737692,0.0772920638207778,-0.049499862629015165,-0.0027569767306003124,0.07869876055929648,0.015111077771571259,0.002764401231728835,0.0682831583869906,0.004099542474551842
ANG,-0.03285463505578814,0.09719566624604918,0.06005354913110643,0.12025730858132094,-0.009551771122416279,-0.04122805373076111,-0.044656830013445094,0.12394384484404417,-0.03096639049218807,0.04125313532713149,-0.005524768522988362,0.031084673004142378,-0.0009240790667944287,0.014403518060566443,0.04192660824143367,0.03876562839864001,0.07075671968524726,0.06037759281593773,0.11077716062570314,0.07743843290139182,
FBLN2,0.00041766774329620105,-0.04673990293096299,0.056887209309634604,0.05081548205064583,-0.007124693599654896,-0.01619044461135092,-0.02634792550184833,0.005417491202492153,-0.03311253751027256,-0.012158745382192557,0.03382408203862597,0.040906038573585345,-0.07973425151962321,,0.015432243371804967,0.024323357575771837,-0.029957077868055678,0.1212888315988653,-0.014368542146108864,-0.001376705175799386,0.07223207113971497
VTN,,0.02902601451222264,,-0.0179439577315523,-0.006345879195478759,-0.02027381158470017,-0.033635732042081215,-0.0001972842961619442,-0.017779660464168706,,-0.03598671729778549,-0.04895671062810277,-0.041031955678667645,-0.01871608190502069,,-0.017459433630749425,,,0.09601228232324951,0.1554436794824468,
VEGFA,0.00557473341960784,0.040922335453930335,-0.007299767485607532,0.1166669448409086,0.031724979380886545,0.04685136777935886,-0.12622581079406264,0.11296233834645605,0.0015977278064479208,-0.04558614535977812,-0.024970752024829287,0.07802184975253008,-0.16152536294844963,-0.02840633882461863,0.08201905657207448,-0.038505691642959826,-0.05127463657968006,0.044782109806629986,0.037595545716759056,0.1269688529826238,0.018289644308109955
F10,,,0.033469266789497895,,-0.03847627144292105,0.044165211702983063,0.0680071788624097,-0.003042105164939892,0.02389993697858052,-0.02304868915945028,,0.009437489249539606,,0.06941000677377863,,-0.01593816927733571,-0.017075290249149236,0.07489629880613952,0.04495128473797473,0.05872749666395641,
SERPINA1,0.026641724825467963,0.0984497605961624,-0.02724683322648435,-0.030948704707424928,0.033260021779536124,-0.001706451044119213,0.013379057545086429,0.040539660527101846,-0.005798438000135573,0.15181380693442587,0.049477441757046825,-0.017660893824629896,-0.04759951308594426,0.09191744512813767,-0.007956696847029642,-0.027932919338849813,0.008883490738486887,0.02627479717118297,0.042986497768940916,0.06125824058778893,-0.10647237285550877
VWF,-0.07016006938628609,-0.04148337908822365,-0.016785945659633993,-0.06240503097140829,0.0320864048464063,0.01978856181652005,-0.06315226423428506,-0.046922793901966096,-0.004646178259379597,0.003530175333374751,0.05875451485389777,-0.01751809536983555,0.2098115833420974,-0.030186319783499237,-0.08923955090826036,-0.008630269584206002,-0.10803034265292157,0.02029016507735749,-0.02023399588327162,-0.12610212034397802,-0.0352260523322829
GDNF,,,,0.07034187757204868,,0.0637015121924566,,,,,0.0923992266506722,,,-0.03437998414173933,0.13627177865594375,0.0008913236511285077,,,,,-0.006433210798533211
VASP,-0.00930950365893264,-0.039683351056262,0.0009972521169466697,-0.020973342512964104,0.053138819024706185,0.050544057919148885,0.020797994962869108,-0.06451942463691321,0.11611292958184918,0.11260254867899855,0.0067862931107692676,0.027594547093029713,0.08249198187034419,0.06437934145886376,0.05910995709731572,-0.044322499260976735,0.032636011229919944,0.11103213006631776,0.15216660629580364,0.030755317535698032,0.08722136966042696
