,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
ICAM1,-0.1940246854759429,-0.047742811701994604,0.007334357230203784,-0.10391151806823448,-0.0005827172514998139,-0.13636233481299537,-0.029593266426570293,0.00417975987477307,-0.08994094078948368,-0.049414184182205514,-0.010961854219095589,-0.04640517904863321,-0.02811140824387327,-0.06385832883262393,0.06750669282756408,-0.05584381768271508,-0.013645016000416765
PROS1,-0.1797544854051668,-0.0557955480733971,0.04526450655994541,-0.11349872724524242,-0.08583320749154899,-0.16318815804175169,-0.0688651174316969,-0.030965346526967436,-0.10558201686157069,0.006074467830663077,-0.02818045214510619,-0.0025873778836866105,0.013333201872224807,0.033459980169810624,-0.035413293384792106,-0.01634980912031555,0.031415631985151904
CLCF1,-0.13945133117073144,-0.013234725457002196,0.011294231651321174,-0.06510033367989954,-0.013132494289727159,-0.05772278949135948,-0.06877495305426391,-0.046639451223149025,-0.09307171785979755,-0.053150850466997246,-0.0061710773141755194,0.025343505973160086,0.01285564115161455,-0.0012500297969894364,-0.03545801253129174,-0.13740148286759524,
PSAP,0.2533376797601901,-0.05301943116125001,0.025683221953046908,-0.009879720279443692,0.09929838046256338,0.12494066945118294,0.0988057433270317,0.00433691197753802,-0.02918985434297684,0.19243088160251184,-0.027133038608531813,-0.03612182350917833,0.05481244397617266,-0.03288599239418714,0.061038000449040744,0.08372674986926533,-0.10744058167265785
EFEMP1,-0.2742390502945264,-0.0507494466856803,-0.03013468350638418,-0.23895672353522535,-0.05964877668961086,-0.19127340740664323,0.01489031307098511,-0.04938586697502712,-0.1651012508288913,-0.12301910177091724,-0.0004122045060895762,0.03868885786793595,0.06938396287961482,0.006664680428813002,-0.04403976584169209,-0.08880402044865374,-0.11248010749606284
C1QTNF1,-0.30950445085533057,-0.0747600988660529,0.02459867907595664,0.014476360272762766,0.016033224165305796,-0.12681713927683128,-0.052969076438989494,-0.05621436879586051,0.05099160980078,-0.030501689565587613,-0.061091384006403925,0.022423734483992798,-0.02474491112596064,-0.02719433911179729,0.0382674184549225,-0.1091172016848004,-0.04073152447495089
ALB,0.0131184955145998,-0.025656555830781785,-0.021134743407265642,-0.03180496548512944,-0.012791030474639298,0.03718976639270434,-0.023924938834160168,-0.022213385376429178,-0.10821373802222202,-0.019118447829327825,-0.013938941314531068,0.03990417739714269,0.02176179756579593,-0.03964072053571171,-0.02290014570324359,-0.04584044243441795,0.02709196642043033
CCL13,,,,,,,,,,,0.040262486112292925,,,-0.019488348600734947,,,
EFNA3,0.06629822986549361,0.012271161738775708,-0.041716454206282776,0.10638099032672334,0.12154218196230691,0.28184577736977096,0.03747496387573437,0.02636501249947757,0.12585023149488467,0.004642719955513676,0.06575542543462436,0.05753411821502249,0.16146507205285807,0.007365503137743777,0.05819319729124447,0.15138469666981608,0.19325424406847047
DRAXIN,0.21142876747616676,0.0810141444820363,-0.003752638399677671,-0.01703866538439014,-0.08779755814168459,-0.16457057768112252,-0.08021472598527261,-0.025081786295613924,-0.03451082900530705,-0.07552319016421058,0.0013206344492647977,0.021063787321289353,0.01151781529913926,0.007924936881972329,-0.015049212553775306,0.07948364693803814,0.05655040585729553
RAET1L,,-0.017884536498599005,,,,,,-0.03004108377822655,,,,0.035872963118337785,,0.03607927737291566,,,
NPTX2,0.3452230351676132,-0.027692769893362584,0.07938826133660043,0.20304456733295675,0.16209957116255877,0.28793859265712496,0.10912554064042092,-0.007936099994304892,-0.11600786730108743,-0.024153014677414944,-0.043867583868764354,0.05738176038862856,0.03119063480441539,-0.022357489335097135,0.02876254657531293,0.08049532654354298,0.1238168096418578
FGF11,-0.24711248281222184,0.02794968266455759,0.013524275613268492,-0.03378807659699254,-0.04680380351213125,-0.16476191358578168,-0.01302985228255988,-0.020535710750500296,0.03412405994301357,-0.10577942611348781,0.0010526421467303114,0.007295108657060479,0.08921685003579541,-0.004781512069470726,0.06664360052266766,-0.08275065879234211,0.00031643570460588167
CD59,0.07324943857380188,-0.0019220430936998365,-0.003209712639849983,0.16951663509262238,0.06888427888167369,0.19070054803994452,0.031247514762176583,0.056230659295402254,-0.08187043231670697,0.131293914600532,-0.01905145194640349,0.030381748140400712,0.04510112801541964,-0.053494975668376084,0.038835348651298875,0.15420585430881084,0.09627886643362109
COL9A2,-0.07720357491323653,0.0070620290689039,0.03591417123136848,-0.043667699373028314,-0.006822534655082866,-0.1131236101041719,0.08316656918381303,0.011590457862314583,-0.06320456888846937,-0.06584848718258653,0.02367960796480236,0.05664103538046376,0.005163603092377348,-0.019977219083974464,0.10420261589245434,0.03655486723732177,-0.10213138235261549
DLL3,0.3165097001014127,0.06065504464724811,-0.0503872995764338,0.06491916029739969,-0.05534440053679828,-0.016488325190514855,0.04851056960759256,0.045176212312841385,0.24417084243645112,0.0046470822370268386,0.016583755626285133,0.03553576320243539,-0.052084370821488125,0.03765499817815189,0.01798776566028977,0.11588133753674389,0.0038686815473381285
FGF5,,,,,,0.10462130147873996,,,0.09739761746289834,,,,,,,-0.042194347070922476,
LIN7C,-0.04238958200060381,0.025482246131431508,-0.011287291306335368,0.04006958795884774,-0.03754795821870202,-0.06495554424697714,-0.01234557161859505,0.028206526008632753,0.12720509713465517,0.05554460584272315,0.04898931423109191,0.02119058964099622,0.017991635459490618,0.011638119693838938,0.016682043780159177,0.09373390428863948,-0.017182402471076334
GDF7,-0.03370894792775054,-0.042176167749164356,-0.01345806086365667,,-0.03408602440045785,-0.05437412779032273,0.017152193151561076,-0.0068706698651498435,0.0653969038775872,,,-0.030266676734775493,-0.03530980107443017,-0.022703780690202388,,-0.03592784723784213,
PSPN,-0.010229431658439493,0.036875193632928405,0.03276399622794306,0.07457357480299517,0.08055899056132264,-0.026650934009525257,-0.0015916939138731813,-0.023652809638650147,0.006356799468665146,0.02707675966039521,0.06903253953862469,0.030551349444410115,-0.02205501185737723,-0.04844722475073853,-0.07689621429540006,-0.03829130749380521,0.23568236023507508
ANGPT1,0.09112634149732571,-0.024966890367304508,0.03411862582860196,0.06218191906682757,0.007516353829579348,-0.15903054829809676,0.07067210799043852,-0.04898826645565571,-0.03994445437777334,-0.028285042809724943,0.013036685688626202,0.06582194061645577,-0.03694414172195532,-0.015773503370200944,-0.008062852080699267,-0.01203294374751644,0.030220633838504367
PNOC,0.3820796442817256,-0.017022779299976906,-0.004625786861908907,0.2883182528326232,0.13044080358787263,0.24738894277058962,0.07784002584787635,0.03716529313092499,0.1012684018343296,0.023218225743472484,,0.06250963868931236,,-0.0365083479979242,-0.05020017679278723,0.19478081373073564,0.23536945037222015
L1CAM,0.5290990126701869,0.01939840821295667,-0.012119423539758797,0.1045317808863786,0.035845675229504506,0.23560697103472997,0.0934660978681654,0.011033333169563855,0.14609725624690625,0.24082433174038068,0.08918967135813351,0.10132049518637004,-0.03393523843634726,0.02919661610827068,0.0642353850371855,0.18375972555585215,0.2316707425982544
APOA1,-0.00814237900586158,0.031223355593388995,-0.01863760758686567,0.019611755351941547,0.06038404994358509,-0.019003291217958216,-0.02853655401379236,0.016791031249936316,0.0850234962211066,0.029378794433771085,0.03815636047197697,0.011242158168964442,0.014464087407827893,-0.0033686597691584834,,-0.027323893814218816,-0.003663484651345054
PSEN1,0.01555731764899012,-0.013730211662314909,-0.021760199610930567,0.028170517496229917,-0.09704250455612796,-0.0963434227945618,-0.020165824451757085,0.013153643240791447,-0.10810666587444183,-0.029342594452351132,-0.1070927294859638,0.03639376189364204,0.0013310898218572777,0.023102710384578593,-0.016337883204136587,-0.060330196723579206,-0.11923392672034455
CALM2,0.3584619461690466,0.04060866149909567,0.018773143992484795,0.20250622948768707,0.15289813833516147,0.26445288084170115,0.1201146282297927,0.10619895049939745,0.26851479240052145,0.207401025496437,0.06436905181661612,0.12845223483485677,0.02292618880385494,0.05725567633338742,0.003448151763783323,0.17921982439326964,0.01000403849062101
CLEC2B,-0.09471123149141049,-0.03731867500913272,-0.0008334997971730376,-0.016544318815033203,-0.0049790370091249425,-0.15908442322169522,-0.0019000176501521378,0.04180374281254896,-0.07428449818127236,-0.0359403772709342,-0.07005211399789033,0.06548608909101607,-0.049938863848841844,-0.03436712293041236,0.06408131143204757,0.011540876226115469,-0.031697253833637896
NTNG1,0.18907477574252826,-0.01026960888444916,0.03751931539109284,-0.03395631748762847,0.09629430241214268,0.015027406213017203,-0.0064388760578587044,0.012797819374731125,0.025370715396621942,0.05266801810737939,0.052847350770083304,-0.018110609977804764,0.07063286742374297,-0.050876343089961265,0.009898273326068482,-0.04542472624290467,0.02484560380837119
LRIG1,-0.1341443431461628,-0.01337183999455296,0.008560831345600433,-0.16771923734380378,-0.04219954617421268,-0.2412989473218637,-0.027675791104579534,-0.0037576432469720498,-0.08346863655195734,-0.07302625355246899,0.035738448581952145,0.033217540613169574,0.007493069298437206,0.011563578833068782,-0.01618656124238223,-0.007672068961532312,-0.08258323283482098
CPAMD8,,0.005918138255573775,,-0.012951116018894513,0.06273588742230289,0.03101435384791354,-0.0017225481917468415,0.07974779641740516,-0.04845950529316549,0.009581474657574248,,0.026003449796632917,0.027517611734184162,,-0.01980464323755728,0.04776094423996467,-0.13362075229951162
GHRL,,-0.01709969208155165,0.0018812809598456118,0.07099764319873118,0.056871255886983885,0.020967293379551513,-0.015618761074670445,0.04840745468299388,-0.030832165743304378,-0.02277824681202274,,,0.13133414926979217,-0.026224380596511773,,-0.051003068128186196,
NPY,0.37126868631765836,0.029273561714262365,-0.01640584940371049,0.08265024785098928,0.09289061576211514,0.1929266450890235,0.025296998833279245,0.009148592289855387,0.03970128002987247,0.106631750426253,0.014328643077845895,0.11243358764089584,-0.03234000181246422,-0.018376467634622484,-0.06659394547824413,0.1830242469501036,-0.026751263207517008
MMP2,0.16150746950541375,-0.028446913419012194,-0.05587032356941427,0.087920404706997,-0.05494126978337457,-0.2125109267857351,0.01967234246473593,0.01659984593274761,-0.10530070397983732,-0.1753716980405922,-0.007172213562309649,0.020499731977764044,-0.04753245735735201,0.007389592222326532,-0.03643415267006668,0.049291553887920954,-0.08071382965622738
PPY,,0.06049467395460508,,,,,0.10879538955743581,,,,0.004147791297373641,-0.036432112096561796,,-0.042879083465550506,,-0.04804391450470843,
ALKAL2,-0.01757905378858199,0.01928286595589939,-0.01080229881515687,,0.1153997185964992,-0.031177706939133444,-0.0013255447242154104,-0.034614461974798116,-0.11298214427795149,-0.058617211908037495,0.08182726563012582,0.020564157186810983,0.015190968878837868,0.01317528788631636,,-0.04109851667707032,0.015280833880280509
CSF1,-0.28786517602181316,-0.10011727825899747,-0.0064341488014419326,-0.17677281679540433,-0.0456456588098203,-0.14287705846676846,-0.02215903888110833,-0.028449643132798935,-0.08411684395790847,-0.120253099534524,-0.053296569965234186,0.06885937781539035,0.05791200215964169,-0.06251396836390842,0.05939408128527906,-0.0728932683200997,-0.1048760910400847
SEMA4C,0.0652652426776056,-0.04183233368545927,0.0044663163000823345,0.018049041027805697,-0.03706674345124073,-0.00931300441812907,-0.0033176797219101094,-0.00592965606110222,-0.004393119634987946,0.0003231755618586971,-0.026670583457775655,0.022319697895942604,-0.027876768070379,-0.043673421699316636,0.09827763860408244,0.02773272706197572,-0.003172359631925844
ICAM2,0.2820451027401124,-0.007462692418027747,0.010543047281623346,0.19229852730658906,0.05795346816805595,-0.09816281547387709,-0.00577657206702676,-0.012226769812836387,0.01956187553791416,0.0536956890014227,0.04387187047346964,0.020091082981698975,-0.01882535568372992,-0.04832215765091484,-0.07101553003698846,0.05638900813864875,0.03659410298846663
SYTL3,0.0026857836407331802,-0.0594439404441183,0.07093021299858666,-0.050071638796292665,0.041116231899322994,-0.10912410078564105,-0.037811399313894975,0.043131314458124556,-0.10122651055155597,-0.05572415581682298,-0.05197886571618787,0.050158835024738044,0.06669039163594322,0.01678275532560849,0.026216616576478426,-0.06715039590760949,
IL1A,-0.05767483345750823,-0.012433356453871017,-0.021554521442445438,-0.03942141590731077,-0.0027314561356726183,-0.06969235361308573,-0.03534266441970477,-0.00512862740683269,-0.08979963853194113,-0.0343028598395743,0.06829321102874779,-0.03519924773681658,0.03808224166419396,0.0060678244028625474,-0.013854818022796029,-0.0792512803885874,-0.10160283528328835
HLA-G,0.025554572778665165,0.04753391427667755,,,-0.000840170937929156,,,,,,0.019517881185721116,-0.036486901655994636,,-0.007853281489396438,,,
PGF,-0.12346696354338886,-0.055630226133696975,-0.01415615408630128,-0.04226600780220069,0.029060917283940765,-0.16982678173239896,-0.048441090495846745,-0.0388349547401985,-0.08911622429673788,-0.10996660368963804,-0.006513468945658846,0.08217670635196928,-0.11092297597671189,0.009203599311384338,-0.020306506957952112,-0.002559547887004099,0.16278585598083997
LGALS8,0.015258797247677121,-0.03390201423786622,0.026435869446177335,0.036342673171870475,0.05484393212819389,-0.06736353742996842,0.014081516209906764,0.06170549605475035,0.10329342850374135,0.06759953871142255,0.031363046429048254,0.07542352530190578,0.033226385954619436,0.03438997866172342,0.0038982788570717966,0.05572002943148348,0.05869035301973671
DKK3,0.3462980457894826,0.10582673865478381,-0.03343090576931349,0.25859771819625704,0.14744944773350355,0.27654008652364803,0.1168903230495714,0.08683670527314752,0.313211152746272,0.2025240207174049,-0.005022024635091191,0.06807010128223319,0.02058497161923201,0.02039519291209813,-0.0021922664916825484,0.23108073522889302,0.2645808266072919
COL16A1,-0.07216386386556904,0.0021751978719914233,0.044357947391611884,-0.11743170091279964,-0.01426111233159309,-0.07586001093233666,0.008905982939833149,-0.015347323771200534,-0.03717178450660262,-0.16694879606350344,-0.044603448984292145,-0.03066572642221183,-0.03227437891746283,-0.007128158186640483,-0.028124399698455,0.04118015453635165,-0.026491189268380292
TPH1,-0.044894150130325265,0.014446246078028557,,-0.026692977261749063,0.01653382974472901,-0.03268771109906374,-0.00662199914425685,,,-0.02147868972858033,-0.061529064906875895,-0.05302529864327162,-0.003797939224969199,0.10014010704720624,,-0.01417088414212289,0.05079344016955331
TNC,-0.3190525789758745,-0.1240354353387826,0.011630214520392508,-0.13233160190737037,-0.12250202446982607,-0.24316933939740312,-0.09077991038832413,-0.019214165138335876,-0.15229961589692811,-0.1828994883922646,-0.006416215385811538,0.06294851095955657,0.0483785068899683,-0.025294197400853542,-0.01702799272510676,-0.08899617509365533,-0.13711802166652
TNFSF9,0.29802991697581677,0.02424208207785929,-0.01806390627249259,0.11281657569146952,0.04954761025456439,0.10101759839896451,-0.03926354651914461,0.03538705641164872,0.033049287695827045,0.003314414928556797,0.001745209417881602,0.0003839580757651156,-0.005862533177451607,0.01540135367564133,0.0023863998232511877,-0.021010299461879742,0.00928392210904177
C4A,,,-0.010645181285725752,,,,-0.02106000015337075,,-0.04683238817138687,0.016575074982700132,-0.007400242760871856,,-0.024948485462336474,0.03682381084782726,-0.004453529470897857,,
CNTN2,0.16677307477917427,0.00860889232118895,0.07193885629603404,0.06349341434305783,-0.008062800521983007,-0.14839235187291835,-0.017077372368244102,0.021847475313380934,-0.21320317568856867,-0.009972142799842973,0.10457230426463633,0.05246644620127827,0.05160753435818028,0.0003776860671723119,-0.014746013018296943,0.19177485170013278,-0.26835549152291305
F7,,-0.0020114594304481894,,,0.07612604454197645,0.028371293623464935,,,,,0.008078553306549467,,,-0.05426055742700204,,0.06580024201867528,
LUM,-0.029626090562789163,-0.028077674364872386,0.004970179534715491,0.021990836229287148,0.026617818306756056,-0.17521686590360336,-0.021116600577507746,-0.03827871325229144,-0.10629841442404586,-0.009406389098557233,-0.01981268260109107,0.042383979258316586,-0.04677995343916563,0.01538363742641433,-0.048777437077116376,0.0441467286545054,
BTC,,-0.017884529049114757,-0.01665781802857799,-0.03693354307615321,,,,0.0027472202743376124,-0.001242902366657849,,0.01627244593041138,0.045933943331610945,0.027441321941555682,-0.025158813050812613,,-0.05956578184576909,
APOC1,0.17546317809616596,-0.01147779010378603,0.029041505663481536,0.27173757386391617,-0.14931275844079356,-0.281697529041573,-0.021248210416890033,-0.08974387637326614,-0.23700580925827572,-0.11644078534533026,0.11989022942592735,0.043516591296127706,0.029565527073119175,0.0039647315478857645,0.005147605027944495,-0.008418536503353028,-0.16571639853388467
PKM,-0.250577822504891,0.023895304695613098,0.0076501402944159315,-0.10559400324668272,0.027350784800750042,0.02949877015400409,-0.012536608433640307,0.06857749347125675,0.15117208213179095,-0.09555110883235111,-0.028216367122153835,-0.020576796302907936,0.0006415448532513129,0.017666763637266873,0.06271619701579025,-0.08439363332915374,0.16753547510870842
TNF,0.09145595219517356,-0.031182095939469173,0.005138710424405197,-0.04481137640052778,-0.014112022173658294,-0.04035611919974954,-0.036696829659497,-0.03666901724333923,-0.09065713425752606,-0.03691778597117755,-0.039944373962771264,0.07273738589106156,,,,-0.003882833763666725,-0.08748251759643437
GNAS,0.24649608076303817,0.050616522458259164,-0.002436552704729313,0.24087466271654262,0.18134959487676452,0.2946164794117062,0.023392205564610802,0.08528283783167245,0.3044029103315419,-0.16356793954925578,0.002487845155861038,0.05140854923167812,0.007203470776512994,0.051896769179079635,-0.09634988682942122,0.2198179733076988,0.21378422985215717
BMP8B,-0.03874483394893074,-0.048651733787147586,0.02922446668312747,-0.05053377917224895,-0.038405573440806,0.018843921896692102,0.011758954515326549,-0.012343037895281565,-0.07887269759380792,-0.07789746176288204,-0.0120832646021817,0.01222121560968439,0.04967703416862243,-0.04393529082113236,-0.006070347555926611,0.05516624219335222,-0.07867295632581459
LIPH,-0.04611987504586854,-0.02020668706843365,,,,,0.11436294847185623,,,,0.02570604761265256,-0.03936401397331929,,0.01223315259504,,-0.006577070246361293,
CCL28,0.034624997095452595,0.021604908735784408,,,0.041436838609791485,,0.004886870834214012,-0.008956294627116956,0.062061073655393276,-0.01703353399220764,,,-0.026726317958437266,,,-0.06469165892214918,
PTPN11,-0.026190468044434013,0.009230543783940672,-0.005722514783864533,0.06856947483813165,-0.026168839422016393,-0.0388198022717541,-0.039139673322093255,0.049941817814712505,-0.08307530407694644,-0.09965369077715162,-0.002770991771449233,-0.021384376475649832,-0.03197711857805787,-0.006757027359479299,0.07143458453850327,0.1636536947547805,-0.09817179347054068
ADAM12,-0.04115587951303254,-0.04654822788447549,-0.012676353584960208,0.03837185048365589,-0.027354504767225552,-0.12821182923704671,-0.02799773674351904,-0.016673779743479833,-0.037000135262246665,-0.1062619650086467,-0.0601397887127611,0.031435457631074935,0.011226343186758766,-0.011526984554058496,0.035697065141366696,0.01582077414383695,
EPO,-0.058125520379823374,0.0652212225519677,,-0.02864291939885569,,,0.04486971096366558,,,-0.02147869288279866,0.014286626941258877,-0.030669277609478428,,0.0018362352994445142,,,
EDN3,-0.04652217818547188,0.006606868117475781,-0.021503792760408105,0.0583118650389052,0.0008313676984426991,0.0179820871052119,0.012006812732139695,-0.017357537979813834,-0.00880083109415722,-0.00598925204903395,-0.001352645475357549,0.02923321585198717,-0.02303137565275204,0.03198715365594103,,-0.004017244289794339,0.10113358673318232
CCL22,,,-0.013458060537764363,,,,-0.028070879027627164,,,,0.005461943707641086,0.00878650182761311,-0.03317551343661555,-0.013893257994604172,0.1003868610761232,,
CCL2,-0.22945503689762486,-0.10825339105402741,-0.0008771345593121589,-0.22938634903668073,-0.0016550496426281204,-0.03632153735827593,-0.050117496729165364,-0.006785434509910714,-0.16311706024308192,-0.09611790125329404,-0.054543016107248536,0.019625591288598455,-0.010186486571119632,-0.08207425498854802,0.07091817537464391,-0.08093079572795063,-0.15903144588012452
DSCAM,0.00805841563520291,-0.008442811652504536,0.004740288457809675,-0.028597608923658757,0.04695252087164257,-0.002184783074122845,0.018252493422156606,-0.013759686149611646,0.06371402936653238,-0.04625519094500234,0.06222304864405258,0.01511983091481391,-0.04794065946622083,0.005183521055626754,0.1235574322164804,0.00560216021674826,0.048958490485243075
GPHA2,,-0.022521379492642282,,,,,,,,,,,,,,,
ANG,-0.20131036259022256,-0.055369246506217926,-0.029525091284306113,-0.04946093220571094,0.0332738632372505,-0.10733092518793197,-0.025866254708367595,-0.028262056428166565,-0.09472759654111035,-0.07050725964995108,-0.01065159834581371,-0.04115733549816318,0.028516320689851236,0.062151503252379454,0.03049633987698582,-0.08966063306146303,
FBLN2,0.007294256322502849,-0.0384710420420803,0.029632833056527332,0.08243562168857038,0.05336902757434742,0.028642685667280177,0.03257106893772386,-0.023739211339992055,-0.03750160152072081,0.06467605315939748,0.0014265503385487146,-0.032075456081896006,0.027401582458199288,0.06372502118813804,-0.01994873928744712,-0.0016861479540866686,-0.027391556899672313
VTN,-0.0018184206581561288,-0.038197680533382704,,0.03630447855131852,-0.00916108335849472,-0.0281773338663024,0.009957783383957287,0.06326067037753749,,-0.01784750062917038,0.05357784806928826,0.028195456614975575,,0.04376372491465258,,0.012274922263758623,
VEGFA,-0.3404054290767455,0.0069796152373413165,-0.011968336768836093,-0.18719005050317242,-0.09379893085657633,-0.05462759047740018,-0.054081512978974726,0.050043743026764606,-0.041536865554144944,-0.18411059256236895,-0.04082389014166331,-0.019786523769409228,-0.03286654009224769,0.016425819080710953,-0.023113534954854978,-0.14038491933964808,-0.0088200651847573
F10,,,-0.015361524893092848,0.10839462477015502,0.06349876889454846,-0.04471166094993752,0.008458237365901906,-0.01577940049835165,-0.011685635367729805,,,-0.0490985657989532,0.04334624038340175,0.04164307380659368,0.0009793301303212647,0.08769013822745159,
SERPINA1,-0.013992108260631277,-0.04348513024097403,0.022022461472059062,-0.06945910814286635,-0.030246240398117234,-0.17578466888556077,-0.03180308518073221,-0.0014262098505062686,-0.18515240536053595,-0.007910077736302262,-0.06316085522474897,0.053189166968238104,-0.042544447603648027,-0.03271853560805796,-0.016507983442448578,-0.05924571398089188,-0.06027028785160523
VWF,0.16849133569584138,0.01364352445658697,-0.004259260241587617,0.17244662307503952,0.0013375908394541419,-0.16614954465124146,-0.0076471814441677645,-0.06458801687617215,-0.02876870554340202,0.0577204655642522,-0.03591894588174236,0.0722484610848503,-0.08063404362064838,-0.044947698490424945,-0.09226724012864808,0.10460353484847898,0.166455567686503
GDNF,,-0.020652786755135894,,,-0.05001576003129855,,,,,-0.021478691210106947,0.05178392623152318,0.0332790747909562,,0.020106850567836114,,,0.031169992200080474
VASP,-0.13563017684962794,-0.03723141680574382,-0.017597131540038998,-0.11573766535450833,0.038302923894560324,-0.10135387324668199,-0.0007637340430532801,0.02526688824352179,-0.12626581233221135,-0.039485606281318794,-0.02536300450151499,0.030821608355877172,-0.04387319454262563,-0.04496501475327842,0.0610149824112107,-0.03116027529559119,0.08621734183983433
ADAM15,-0.021718899475232808,-0.013199093069450015,-0.02050734433160089,-0.09135174273170217,-0.031218818932764826,-0.14526781583722098,-0.055745809246814486,0.039937504295417564,-0.09573527966902229,-0.07312098706705587,0.01626373021131837,0.02937262704071479,-0.03484932796324453,-0.07361934448861666,0.12685298686687507,-0.030416768539500188,-0.08618273130161144
WNT2,0.4199665952099495,0.0481103217153087,,0.24532791434698348,0.07701779189485809,0.12844775046310944,,0.06727299362454427,-0.04018811794838602,-0.0034322697589655804,-0.02206627365623572,0.036064065439126526,,-0.01569784432620025,,-0.01571312007181649,
CALCB,0.02184081363226629,,-0.019470315833656864,-0.03488183527361161,0.020493306745028493,0.15384689859055167,,,-0.04410822620297738,,-0.02802205199410554,0.09644012648064886,,-0.0043193274098100275,,-0.06109300227801589,
OLFM2,0.0340967093108482,0.033396976968296584,-0.006316049303139503,0.07715033000559057,-0.049870807806142496,0.17091969014840266,-0.014397359908896585,-0.026997764657253263,0.04089783234044214,0.025334732839552173,0.16220216481809602,0.033426621053489876,0.02601375884811194,-0.016867888713150328,-0.03879302565579281,0.04819273347542775,0.04450816445856258
MFAP2,0.10787061003621093,-0.05371160135422595,-0.029227238375016586,-0.04667671859221901,-0.03355086536282755,-0.10955543189796976,-0.020931840953479778,-0.008042234514424472,-0.039224662583046965,-0.042921331860253716,0.011124098529326084,-0.042011496615092174,0.001198016062103461,0.059260185564120355,,-0.03648757801329213,
HLA-C,-0.23420357614383266,-0.059176463677565794,0.01161015425466638,-0.04261021613445391,-0.05134688463284711,-0.24358478579138942,0.07712274893637766,-0.08268731384605428,-0.2648899141151281,-0.1812161276979673,-0.04077101889476255,0.02009795697332772,-0.03683856950940678,-0.058983100347722875,-0.0035906623761611024,0.0016171696976453368,-0.023585044291019635
THBS1,-0.07549403182601286,-0.06676598716931507,-0.02204939612838054,-0.06149719410106553,-0.048687206643258346,-0.041301436984778984,-0.05705040159654271,-0.003302893474951042,-0.07893222597385564,-0.0481802650580355,-0.02763994287509031,0.030723396171812425,0.00352658351699747,-0.03185067768380848,0.06308129118562586,-0.03742012332171932,0.05736212175775079
HSPA4,-0.0016081850533296274,0.02680779933117288,-0.007078253080740491,-0.040993569428324474,-0.01649300993201061,-0.028448145509970636,-0.0027633325567142037,-0.03378133849417446,0.07174719455363768,-0.023074652252226956,0.0022633901847724913,0.05457070046210474,0.03080561576140246,-0.022160016702455022,0.01182238606327853,0.03447983618363514,0.06562731966885096
LMAN1,-0.21569726402077025,0.006365399972365416,-0.02758456855090376,-0.07872458951144409,-0.03614638202130628,-0.22722913109332354,-0.06060693829284087,-0.009788243051628754,-0.06878969480919067,-0.08120053721185558,-0.09233648206385438,-0.016914271521617556,0.009589390353699172,0.03125450040923377,0.037316408777210555,-0.04618871374602838,-0.09329557766492577
LYPD3,,-0.030826090431197203,-0.012405531064499466,0.05959260937553214,0.015033568226608786,-0.04715337838046197,-0.024873001313684594,0.028679315231775505,-0.05307653441210294,,0.03719355630727066,0.011460001294006043,,0.003231489977247599,,-0.03826590402596404,
APOE,0.27765939082013386,0.0023003472144654045,0.0005476442127436266,-0.11231038987918952,-0.12153715910433663,-0.20611318690303881,-0.050526682093865245,-0.030704221880059432,-0.26833278811721994,0.11209521152559172,0.10288079667613295,-0.006012963672304382,0.08055612107346405,-0.0497477014809743,-0.004857991185536732,0.09512720321450495,-0.19908442818767344
SOSTDC1,0.07211701265509005,0.036468401294235696,,0.23280818694790772,0.022908148625155157,-0.03510507044984373,-0.015494486422965489,0.07354567370735911,0.22126283178592335,0.019808307240614033,0.06262313956290697,0.0150693824658984,,0.014816773716751762,,0.07417190448057462,0.1831760342111458
ANXA1,-0.3605940807940467,-0.08882188008535846,-0.01929039381835212,-0.10801296572862662,-0.07669518115893725,-0.2670439392442996,0.0051713722279672115,-0.07352717592001914,-0.17573195580053944,-0.1535467941155895,-0.0031939625280334645,-0.05793077182943428,0.039267956805296836,-0.005435808193846562,0.019571983107167183,-0.1828398311854095,-0.010513628847527582
WNT2B,0.12103104359020396,-0.02930605010859901,-0.01747365321372338,-0.041475679213541415,0.04805663643605308,-0.02461433951481708,0.03220688344656522,0.003466109226500964,0.13293352039536316,-0.004942595665508952,0.031873155537665294,0.07559234744083364,-0.02245117308622688,0.02649402980870773,-0.024925612429168513,-0.03930818759867286,0.055026352640529755
AMH,-0.032165653934916764,-0.00013304267815727553,-0.01665781978091025,-0.025288317762489673,-0.04683366221351668,0.02209551684462984,0.07338430613881786,-0.023076502025481175,,-0.062471418347491765,-0.013256824001000237,0.0021663510549564313,-0.007743882539938813,0.05028399511582351,,-0.031491268117655805,
GDF10,0.03730030987956108,0.00715366455994765,-0.013956425365961768,0.09251666997028282,0.03303036356480326,0.03437594936655937,0.05761211257498367,-0.002268319756622163,0.05004322840372625,0.1341569968214116,-0.01499177184919831,-0.05619459076054457,0.025906521145350275,0.024136979962291135,-0.019306399973790224,0.057669725881090046,0.09009059022136896
