,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH916bulk
C1QA,-0.02155756424328039,0.08116584726880481,-0.06437274419116383,-0.044818661319915874
COL9A3,-0.044209518750686363,0.06468506474288511,-0.046676880061488235,-0.08792229725674916
DLK1,-0.05401790175610279,,,0.005518781841307866
HGF,-0.07242057110258528,0.00535527208406044,0.014029648747637772,0.011985324053936751
P4HB,-0.07956578377361014,-0.06415630651976978,0.006601623860774455,0.08818988632531341
ADCYAP1,,0.060614693825069836,-0.03178916313211023,-0.035223391158564814
GREM1,0.1600181664086611,-0.006160926739495637,-0.014836567999216264,0.026231217793455535
EGF,-0.06148997187821791,-0.015399746451770164,-0.02345993190365585,-0.07989879328158536
VEGFB,0.01817781912572463,-0.05553189356427878,-0.025126899368593348,0.003902319063638324
FARP2,0.030431747939273782,0.022656522541201714,0.045498827255814986,0.02022264900813047
IHH,,-0.018785137742677337,,
LAMA2,-0.016181523159907986,0.022489742319141318,-0.04848213972572962,-0.01733749598606119
SERPINC1,,-0.01539974767685395,,
NRG1,-0.06222949399041641,-0.03326148262462041,,-0.012916942250670353
SPINK1,,-0.042051417725900146,,0.08430732404661267
EFEMP2,0.003136803682950198,-0.04982184099296392,0.03274981873102168,-0.01319124495607744
SELPLG,-0.03552261956980064,0.05377097986683366,-0.025813745561329177,0.0035457198660656148
GDF6,,0.014098470921550662,,
HLA-E,0.10496426828258248,0.0171036722790702,-0.03106380020629687,-0.005752088890760958
PTN,-0.14083553641395286,0.040051138498285316,0.026864280035672497,-0.09989982138124766
CD274,-0.05066965505373185,-0.041572114870210154,0.0083817821167705,0.008172687946335435
FGF10,0.05786637940570392,,,
CD14,0.013671382140002141,0.09186050551880957,-0.03865070544099004,-0.047976534586045304
SFTPD,-0.04411315747882408,0.0442095560428764,0.08800843436480824,0.090529206119168
SLIT1,-0.04307851568776161,0.02673018801676505,0.06331046199805726,-0.02461817433027051
CNTF,,,-0.022093734226876896,
BST1,0.0004038589005986705,0.019886852833232372,0.028750950690695744,-0.02716510548546528
AGTRAP,0.02274504227319944,-0.02140105200319062,0.04775933434300446,-0.008349202700057314
LAMC1,-0.16648322155597392,0.015737990870681194,-0.03050284646000714,-0.030357251969458734
COL6A3,-0.09098941807269273,0.005462112242839302,0.023496334767861036,-0.0014581816683954725
FN1,-0.13162628618309596,-0.05979595669163384,0.028867894937537338,0.1118816131472181
MIF,0.11297125160718703,-0.08684151512475197,0.05629696832043983,0.06287922129617449
JAG1,-0.12422699744484983,0.06272857479386744,0.10080667778842241,0.06067219182141825
NID2,-0.030741431150177714,0.04015972609299193,0.08630545010347812,-0.0055680579446047455
EFNB1,0.026464174365951325,-0.02229451560194805,-0.01173362823089543,-0.03171687827987892
COL4A2,-0.0862234982286024,0.006450701253723275,0.0378066493680902,-0.04260641742011002
SPP1,0.09411905040950948,-0.024362951214141053,0.04602440594548689,0.011823354601557274
PODXL2,-0.10846361701110364,-0.013042585258292825,-0.0024615432387276913,-0.009948501105130958
FGF9,,0.047395242204758145,,0.0037425492564823314
ITIH2,,0.015718805455202548,-0.03348125955252386,0.013862160211873724
ADAM10,-0.08148916930799512,-0.04540205009298717,0.06330220391674571,-0.024242425401117932
CFH,-0.03252761262510624,0.0696442817635884,0.01524659509916407,-0.009377216297629887
COL4A5,-0.14675419005035123,0.06306053128466875,0.02868697683294708,-0.014433816651148694
LTBP3,0.01369463035612899,-0.08404423680128437,0.01563578445061148,0.012929516999911555
GNB3,-0.10455786148085225,0.0554256155267174,0.014410116765184907,-0.027376661750702188
COL6A2,-0.07623767476194566,-0.0496442512202203,0.03642753904935952,-0.01831128498491728
GDF9,0.025790209832840045,0.021603582153287153,0.013417376077993549,0.04864910239418197
NCAM1,-0.044632314419983075,0.011826084845090649,-0.01662758816168372,-0.033001502140520604
APOC2,-0.028280085485435442,0.055247362197424627,0.014165671559466365,-0.007027019901350261
BST2,-0.0675475510438403,0.052133030156151075,0.04489694913159409,-0.02474506215804653
COL5A1,-0.002667254006910176,0.001430104839610709,0.09825574837589222,0.0713433058625151
CALM3,0.0755618859652742,0.035294501815638535,0.0020299865153246624,-0.0023232130120021915
THBS2,-0.028975565675429974,-0.009459511349079146,0.022495983899840734,0.034573932637513155
SERPINE2,-0.050790800202292735,0.026285398565122603,0.010831307674286925,0.03667466003814816
EFNB2,-0.030003311136782635,-0.008613854082919488,0.01548045648972165,-0.01641890981317781
PROK1,,0.07997283102855468,-0.022093712660515383,-0.030269656636766482
MMP9,-0.07607480007162953,-0.043383663300482156,0.054120851936920525,0.11120041492387092
DMP1,,,,-0.025680798808406624
NPPA,-0.07972583824723362,-0.015410082011988718,0.06690229476712033,-0.01189003985872419
APOB,,,0.017951447192523333,0.004706217823302165
C4B,-0.03755006922091496,,0.03726333569225121,
NTNG2,0.01862885114261236,0.10145265985749341,-0.008646043318155439,-0.022049857202660977
LAMA1,,0.04805255415499853,-0.03403501212947602,-0.008878887702909146
UCN,-0.04169048962820056,0.011464576005117655,-0.001587057467629082,0.008965900067860678
ARTN,,-0.026783957130558516,-0.03057166590280004,-0.03245950099848277
PDGFD,-0.09471841398718911,-0.011016215156441697,0.014370223334998995,-0.031193482153226076
EDN1,-0.0027618936986505025,-0.024101074164135743,0.021538591961293905,0.006460412646193197
ARPC5,0.046907925248551245,-0.0009429498717982494,0.024432372869451078,-0.03633394246612857
GSTO1,-0.03367445720493727,-0.020096796222535265,0.007682524172542579,-0.013065819663311428
PROK2,,-0.0173371412551398,,
SYK,0.1877508698329037,0.010029794915614749,-0.001957108563350755,-0.06388004242926121
ST6GAL1,0.010319399275348248,0.04499350467947212,-0.04683965691731659,0.011925670331864362
WNT3,-0.012382082073353064,0.01859706790146723,0.064729675175995,0.09827074929632854
HSP90B1,-0.14050710092947757,-0.059048101632114096,0.009441519500684871,0.07593511470468228
ZP3,-0.051244603833406455,-0.007838737818230152,0.06488356668547574,0.0075305666951486884
ANGPT4,,,0.03369536512673843,
NRG2,-0.06993822730560958,-0.008281197834053143,-0.00024189210800857144,-0.046210712279973934
MELTF,-0.0931940133349855,0.01492190836462715,-0.017161800036918255,0.015197486975766478
NLGN1,-0.05906455997178416,0.025767942314673345,-0.00028673233158056784,-0.06548624581396625
SLIT3,-0.08582304034762088,0.010729690405402278,-0.031046716653254165,-0.010933001663540819
CCL8,0.024969416420572522,-0.0288886290080358,,0.10683473839316651
S100A4,0.06995730102604887,0.027735094603735237,-0.006819805391828076,0.051634671806199496
TNFSF13B,-0.06346308000502938,0.04714112632903301,0.08267953356710768,0.03606780515815869
HSPG2,-0.09240709296901901,0.023552580591639057,0.038294147914324096,-0.006695146484636942
FAM3C,-0.0764042509548831,0.04883563115611245,0.01887349933777989,-0.0295787519146467
FLT3LG,0.010275877464038994,-0.032528901717517,0.06105587170238043,-0.05090731391518804
A2M,-0.0025885991508414956,0.06971493456676318,-0.037522683849798906,0.01311291177946201
VCL,0.02352346511893949,0.03387578479191347,0.02076417293708605,0.0710362024991815
FGF2,0.05879137345054608,-0.016309489550424935,-0.007173461158486325,0.06464314373678795
AGRP,-0.05249853719584119,0.01819319428551296,,-0.02259302909004577
CNTN3,,0.052487309523633244,-0.005745796478361463,-0.015324817319389214
RNASE2,0.04297218144952913,0.09252475180061656,0.03491531168549001,-0.005948625264892292
ADM2,,,,0.09889487232034552
GAL,0.05787925220997284,-0.016689568705167926,,-0.03142469535097638
IL36B,,,,0.11043370832627415
CXCL6,,-0.027577888019461316,,-0.04561471347778432
PDGFC,-0.015625077292566195,-0.06384087566989016,0.07643393576794087,-0.023286844459399533
COL8A2,0.011378690688070308,0.05144137406158069,0.06307494319791387,0.014117697761749945
SPON2,-0.12205375821611847,0.07786057174867586,0.006346817534871111,-0.03871024321457975
LCN2,,-0.02779681253619394,,
SEMA3D,,,-0.026516582036413418,-0.04475496740695582
BMP6,,-0.020856376640791423,0.006559724219400587,-0.02479179700535218
TIMP2,-0.08487258319584574,-0.035613883087604166,0.006578338898353674,-0.04366381897493836
EFNA1,-0.06933104477089706,0.031167012315804165,0.013777744518651288,0.017548212023861767
S100A12,,,-0.0236481896731669,0.02567673006525582
TFPI,0.01947829783822733,-0.00992511027256711,-0.03629501380572583,0.02073020704203356
GPC3,,0.08705798587784748,0.06953234454634827,-0.07067491711178593
NMU,0.03134417705224186,0.008820811659930995,,-0.05197196106430842
SCGB3A2,,-0.02391376704035606,,-0.024791819196889383
LAMB3,-0.01707034327532142,0.046691410044531007,-0.010925822580881907,0.020576807173930844
LGALS9,0.05311367260503005,0.031008675748678664,0.040126576498011234,-0.020063975053291317
VIM,0.07709849092050229,-0.06866320802296053,0.02618385886093841,0.061975814026048785
PLAU,-0.036711701332708006,0.04698120085738242,0.055441977051489705,-0.09436467148879614
TGFB3,-0.06541937226300927,0.07082228871631731,-0.07439785085510045,-0.0214878764635622
APLN,0.01576089421716889,-0.05038799693731028,0.017009801158318696,0.04219667035369406
SHANK2,0.04516599969191414,0.09438321040786217,0.06562517800863858,0.032132320795359534
LTF,0.11099570095769423,-0.016167834827067244,0.0009181138463900089,0.057247608600591346
PYY,,-0.018939799401701617,,-0.022593034671234673
PENK,,,-0.027042760076336214,-0.03501832845535785
CTF1,0.02707003211569144,0.10523323917080146,-0.01700403793009859,-0.08442874737756971
COL3A1,-0.1351647871221802,0.027355994735839922,0.027917255819808945,-0.0010639958557979786
S100A10,0.10933076798061067,-0.04314366736895524,-0.02535748101814372,0.104413214323946
FGF13,,0.052442391338292045,-0.02144266533156742,-0.0010453548264420147
SEMA4A,-0.014650652751290552,0.06211274939808487,-0.044685708067160136,-0.025614361757810056
EFNA4,-0.10727059416192661,0.08791238585462569,0.02874182133223145,0.02949233138918027
HSPA8,-0.08995125304658372,0.022084366941578247,0.06293943810871575,0.0006563205574048581
NPB,0.0908744042457123,0.04146016072185241,0.09186542627911673,-0.03582104164894571
ULBP1,-0.03600570301263832,-0.016129220993361018,,0.13360366481620023
SEMA3E,-0.0479846148829622,0.016676624737341206,0.0411620402253973,-0.053415642173090395
FGF3,,0.0741992080925221,,
ADAM9,-0.09898837507614643,-0.02775980249782387,0.02869604245562245,-0.04188061314815629
ASIP,-0.034127601202668965,0.06632323686745381,0.07232376662486768,-0.057694931517853404
IBSP,-0.04730860880272066,0.07233971719597006,0.11758575994211838,0.011755885044680055
FAT4,0.0718056304550665,0.04345437413015474,-0.030262025789585718,-0.020937652060830175
MDK,-0.07047906870312674,0.05545471543095952,0.08244697112100267,-0.07361969163395488
BMP5,,0.02851823929464328,,-0.04020836244239128
CAMP,,0.00878679601142121,,-0.031016152517984456
HSPA1A,0.09678696111645405,-0.05813456014531332,-0.031198410533078973,0.06520598893843392
SEMA3F,0.031599067331536855,0.07598203512893034,0.026250765767078355,-0.03920255873948923
ARF6,0.07568003708912614,0.01319606041534209,0.03886714184465046,0.003993877998851325
IL6,0.035425016359276154,-0.030373229243007237,,0.049135275973376004
CALM1,-0.058336545294926496,0.035106935443060636,0.023231283468104207,-0.01307130644160343
VIP,,,,-0.02473353133096671
NMB,-0.11879781603812727,-0.04848183502121684,0.03450063253419476,0.030317916115328646
CCL26,-0.05723464347694076,0.04725269344016615,-0.025956281718478073,0.020812191032181494
FBLN1,-0.07511080945580285,0.026382319179248936,-0.06303581913084935,-0.10082308503175937
SAA1,-0.06525766682748722,0.00918818656372397,0.033386526728316275,0.019913409339534442
MICB,-0.003314417211443321,-0.0028343420498044775,0.007631746525043449,0.013318801533272457
F13A1,-0.017003129428685676,0.010542360899748696,-0.021404971722804818,-0.06989983726043614
CXCL11,-0.005705963545331947,,,-0.048289481979012894
COL5A2,-0.07263438531630982,-0.0011405427733767706,0.01601750013775312,-2.3534007233148347e-05
EFNA5,0.13369461794613452,-0.02133867435359382,-0.007585448644941564,-0.019760557693567545
AREG,,-0.057793031359919145,-0.02960155048066547,0.01862839148328445
EDIL3,-0.06777916840011554,0.00998868608351039,-0.021580689013255185,-0.022496633230823244
CD86,0.015488851473002023,0.030648785506096853,0.0270478804187483,0.041352311551309334
AHSG,-0.034752588968838594,-0.015949764305413866,,
HRAS,-0.09191864037487181,-0.04930232572081927,0.09445190208724026,-0.0188423554097065
C1QTNF5,-0.04778206480270568,0.0832395282151754,0.04862856770517088,-0.06820141938783521
RLN1,-0.035894195756827514,-0.01783171827938469,0.029636433827619164,
COL4A1,-0.14692450690645226,0.04165439446695749,0.0017798595061588537,-0.006902010961966052
CCL3,-0.02016894691760716,0.005810697148230665,0.04732706920031327,-0.08093618118817911
BGN,-0.08370573464056731,-0.0015103471327070745,-0.008134609997491812,0.0038749863474826425
RETN,0.12644960667987937,0.10842254943763172,,-0.01373689619204508
S100A9,0.061332332956832686,0.007931126198358875,0.0028398682345601826,0.053909294035963735
HCRT,-0.11357600117900507,0.0398957824961055,0.07321044476468322,-0.026664912260864357
FADD,0.00035338155503586975,0.08925796196633144,0.09712009514967564,0.04449416249819499
ACTR2,0.05684262176774668,-0.006809654667043342,-0.029154048252157026,-0.014941197006150127
BMP2,0.0821270519422565,-0.0006427525348057142,-0.03243934688939951,0.11980218358949941
PDYN,,-0.01847229963046215,,0.04155960863541093
CD55,-0.013318625087426596,0.02008881505767105,0.01450351964363899,-0.015755945762831965
OSTN,,,0.0014125857179290993,-0.002683013406165586
PDX1,,-0.02701169191509013,,
CD6,-0.03700527573262017,,0.0990230395561013,0.006448713246064662
IL16,0.05946653787011038,0.029420553542458896,-0.013606455604873566,-0.021413635685743334
LAMA5,-0.0035302372521738862,-0.02812859518039827,0.012375109588722082,0.0069205870306430885
RGMB,-0.11341101392951769,-0.008978765869418965,0.04645862727770547,0.0038575648618867056
IL12A,0.043457435073196535,-0.004774932661359833,0.034325742697031814,-0.031561382235780804
S100A8,0.0264992416190203,0.07252000404828018,0.006329682290937166,-0.04341562823978972
TAC3,,0.05244152546843328,,0.005191763124898616
MFAP5,,-0.03755083450129705,-0.01207284825444217,0.07217824471235164
CXCL16,0.09451329025664289,0.024516907807064534,0.027494074579748954,0.03886721464248118
AGRN,-0.09046849657414532,0.045537171717881415,0.030236570142589823,-0.038642942438254904
COL4A6,-0.07003297093778146,0.10658969118480521,-0.03763597004317655,0.06608039234546215
FST,-0.05656768093653678,-0.017472265455145356,0.03779104621878111,0.0018584349659555195
MEGF10,-0.058471201752665736,-0.01565999431729393,-0.01636640595995042,-0.020246623339201106
C1QB,-0.026624318515206972,0.11982840792070952,-0.047975898849471794,-0.027342028089402694
HLA-B,-0.08138357883360647,0.005742407317906526,0.017847327182094273,0.011105271298371862
PDGFA,-0.15701278797966614,-0.05003004532893425,0.05231407889692693,-0.037805740648809885
LAMA3,,-0.014038430139040936,-0.024244086934755094,0.02214674041092093
DKK1,0.006390652404797111,0.0081637342629145,0.02679226757963785,-0.06598101834775934
INHBA,-0.03874909693419489,0.014213010685911992,0.026145767797424266,-0.024640404667353472
IL7,,0.049835808824393105,-0.02272733435746972,-0.020575620739690114
FABP5,-0.11019125710018908,0.12583335159446385,0.11285335707607316,-0.031340303188912365
CCL4,0.10744295086379031,0.03990416202760353,-0.05364524681472643,-0.033073594616493576
FBN1,0.03166158586848961,0.01632192090116877,0.07963729256032046,0.016160117587054334
TCTN1,-0.035147024397092594,0.06139094616624967,0.040046171172603194,-0.01949381871107366
NCR3LG1,,-0.021137463377924662,-0.02272734642489273,0.10534185424407663
BMP7,-0.07376181306569755,-0.004933145083340882,0.008603108105385672,-0.015972060626164804
NLGN2,-0.02256674177650596,0.030444290328829404,-0.016276557293592772,-0.01678058220579004
CCL25,-0.055740243859185114,0.030335679419479945,,-0.028725428403573037
NPNT,-0.029017536592814183,0.0058489999176868515,0.0073646749105886755,0.008068273274499582
KITLG,-0.05678804776929768,0.06555099361140844,0.03494622967490407,-0.04612232505905625
MADCAM1,0.07786664300423697,-0.016482683759995113,0.10627316282198215,0.05728609415257252
F12,-0.04674243862996416,0.08699814670361866,-0.0026168064738985026,-0.008029493058291206
S100B,-0.0790143755519294,0.11174524994860803,0.012867976673974503,-0.07511990001967012
IL27,-0.03532730619304322,0.2266725881847414,,-0.023872469802775867
CD99,-0.04875916292753205,0.053552475658818294,0.05378304651252577,-0.02445439704765502
PDGFB,-0.09354434841806107,0.020321087528038004,0.039600108360292464,-0.0073042632436219395
CLEC2D,0.0048986912113174585,0.026937503936944357,0.0054291840616492795,-0.03110612607556036
F8,-0.06065754201997351,0.00145994781312321,0.04915008734252663,-0.006888437654349277
C3,-0.0709164999149615,0.09928506165513566,-0.05232148180657205,0.06650721408816081
DLK2,-0.03455180378215144,0.0589065354394076,-0.024244096618768557,0.02472188896375181
TSLP,0.12586819800379903,0.02040970700559872,-0.0021685208026345645,0.07821458458510093
OSM,-0.049855679370079176,0.021715620256711168,-0.04290031061407904,-0.005028661594110148
SLPI,-0.04188960128550441,-0.04853920791028664,0.053669453910243366,0.03265689266480141
AFDN,0.030911639303575596,0.03048660499379658,-0.07251423840383736,0.02349041387237764
KISS1,-0.03914585598482852,-0.015768409279924993,,
ULBP2,-0.07498904070954109,0.030959097219000135,-0.03399368381934591,0.01645327513555137
ICAM4,,-0.013833677053539108,,0.010236773052719597
ANGPTL1,,0.0523333767116319,-0.017686623304708868,-0.02682413598242464
LTBP1,-0.09443619776551201,0.03127924513633183,-0.03758116214656008,0.06611272177101496
NTN4,0.05347609234864423,0.0243433383333208,-0.05266470132914048,0.012126455217737267
APP,-0.009713281408976294,-0.02209412229648786,0.03208305825647047,-0.031214142468783374
RIMS2,-0.020309504548789586,-0.04850646892072038,-0.03197837437120056,0.006898753717785043
WNT7A,-0.10172241125911971,-0.060116569853362424,0.059238728237583145,-0.08973451225545076
GAST,,-0.015768409565245264,-0.006359530695489486,0.035082991750068224
GPI,0.09289995380790558,-0.1048716136294998,-0.026778331971282487,0.06611310743230163
IL1B,0.03630658695519786,-0.03690159351515128,0.01727593251842542,-0.05887686587480089
SFTPA2,,-0.013626017787704715,,0.17993216996253455
HAS2,-0.04969370211949419,0.030772638499981488,0.03702343340917653,0.0305550682781153
IL11,-0.006821929554450502,0.035284941316752964,0.08064753522666661,-0.04568738196004834
SEMA4B,0.043015766836365245,0.046089969474459466,0.007234020299841589,0.0154633640466111
FGF12,0.05227878579507568,0.06275050449871009,-0.01127040987896431,-0.004067904383725905
CP,0.116886165750828,-0.003808646538251151,-0.012388612583148979,0.045927060848306056
NLGN3,-0.14451074612675044,0.05784821714246977,0.03716259776834513,-0.1382097688064979
GZMB,,-0.019547398721514713,,-0.025863555984591554
PROC,-0.05410186410230055,-0.016656809074527924,-0.05414711464351409,-0.03408523677327199
TNFSF11,,-0.016656802674684713,,-0.023558660195964823
AGT,-0.004567265496779467,-0.027050604278284002,-0.005239316814196796,-0.08477756225058562
PTHLH,-0.042879279181515295,0.029193879114070783,0.12223789708626429,-0.024839585170186182
COL1A1,-0.0461481798640308,0.012256084372047416,0.009085477932861033,0.004056655302687841
LAMB2,-0.060365289682476314,-0.03770976638713294,-0.04506097628832661,-0.01004983335495283
DSC2,0.06573710245540125,0.05941171477720044,0.12002345261943465,0.058104788441550106
WNT5B,0.09051497885395517,0.03256037903376019,0.006822455662581851,-0.035008717335985436
LEFTY1,-0.05413683914972606,-0.04623165067419565,-0.023670934214916093,0.033657605518522274
FGL1,,0.16408648537886025,-0.03549353319590728,-0.02950652428031344
CXCL5,-0.06441493454498722,0.04763054477757508,-0.005223016411189303,0.03289057258913844
S100A1,0.036479261298193025,0.08159277422853131,0.020212335881540037,-0.05664417222743829
NPTX1,0.10248392375188962,-0.05930067903257446,-0.021770466990965787,-0.024111084157306544
TGS1,-0.007588046123689585,0.022247624373930495,0.09153995482899405,0.0017207053203342414
SST,,0.01604883137601079,-0.046040017024635456,-0.05631642171028735
IL34,-0.023962645953267598,-0.0032674685495023893,-0.016127503440784965,-0.049491266723380986
DHH,,0.004370821675716756,0.01764345185077397,
XCL2,,,,-0.026824117846405846
TF,0.10538281677247155,0.025502798704569583,-0.016864240052921774,0.0572406092765747
IL33,0.05752447509531553,-0.03615777676975398,0.01237456433104125,-0.004406754889585731
RBP4,-0.06332818917300122,0.050246242082463324,-0.028855173758952777,-0.0698123907989385
CCL19,,,,-0.034536430150519694
CCL20,-0.03315487484651459,-0.06240812392847712,0.01832777760854096,0.0819841278754989
NAMPT,0.05920357392512071,-0.033770071721769684,0.05856300305620062,0.016287917928667815
