,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CTHRC1,0.06299593019680823,-0.02648147870551625,0.1535566238842982,0.07568538115943947,-0.03911518527347765,-0.01547076923635578,0.07728569030071823,-0.13317388911718966,-0.015651737689880582,0.012596917335069043,0.007249425058408418,0.08062091055929481,0.01736964707244664,0.07403123767657005,0.04099156525096467,-0.006595108109598997,0.08875899690058654,-0.029014237912270167,0.059616536595572235,,0.15604352352544987,0.05824975040529371,-0.021088581159793413
PODXL,-0.03606727921698473,0.1820680102215846,0.1701427768418887,-0.0549159284059758,0.03285477911940835,-0.07512006098366274,0.09336525007618546,-0.22315204944365297,-0.04367528852417238,-0.04943745077581166,0.13749992882671624,0.11960385381269856,-0.0013266610074104757,0.06417841966182043,0.16192780712893323,0.05094426181640421,0.09912400146909531,0.03176395565303359,0.030075860112698957,-0.012640957142682149,0.15227596374894006,0.026786104455514787,-0.08695485377979262
JAM3,-0.03255310886350247,0.037272917635606126,0.06631121749526622,0.015492210090513202,-0.006573708808338925,0.02195641519358208,0.02273315774655802,-0.3027335884585869,-0.05084377875903453,-0.049083604265849304,-0.26039359934748885,0.07397908931724169,-0.12144250313057939,-0.04979923307173405,0.042458330962471404,0.001770000254417948,-0.006705626095472062,-0.030392315161806672,-0.01975452512304303,0.017305170281006248,0.03760623724272717,0.0593701154339107,-0.12783375123889992
TGFB2,-0.13465344494087148,-0.02678064480678691,0.14506712258346352,0.040386979446956774,-0.004970685280674275,0.05407608931037742,0.009436355076211383,-0.22808134064770375,-0.03662900557523193,-0.018641214738928845,0.032039289009029345,0.05033279654933591,-0.04608802763911379,-0.008795794476669432,0.04672020830608946,-0.044596912447224926,0.16313908320776002,0.0552916824797255,0.014520272935964217,0.09397505685113372,-0.051036287583713175,-0.055485407923783654,0.00920615202057939
COL18A1,-0.05514879999003087,0.023850714022231725,0.17500252941735617,-0.010464337846220499,-0.028700671962427947,0.016335356563399538,0.05802051152686714,-0.17775664186387394,-0.09646236074113074,-0.02378266942394097,-0.12588581476326333,0.18567343623289456,0.025226034153752058,0.18787737474036825,0.28982362025742303,0.04614471741671467,0.03809968422768782,0.060173263645492144,0.030060118151860802,0.0656406490638495,0.1643495277182314,0.05584801127790215,-0.01962830108159054
NODAL,-0.011676015753806163,,0.15647010348628856,-0.014505792473064369,0.034479361434450614,0.10504683276896622,0.05857629128084848,-0.11986436058249143,,,,,0.023322608597410106,0.09075223982976915,0.2354161303956545,0.06740588644555592,0.1524292023172296,-0.031838848866462904,0.050975673954705675,,0.02639495463997206,0.08848260522646484,
INHBB,0.006662616369798606,0.012308201519663352,-0.008136812027064427,0.01393061451023699,0.04040851968622659,0.030263979736500135,0.006483302929243908,-0.15564944511252488,0.03680422029608,-0.0639033252989906,-0.0034385387008135492,0.12846254944578733,-0.11274943779311403,-0.058855661039990355,-0.0565444918373714,0.04599170297808612,0.10054916651989267,-0.039768725638366545,0.056437428338280145,0.08590187441450234,-0.019383880669456212,0.031615234035161026,-0.027467583298004174
LCN1,,,0.039109156517958744,,,,,0.026955204343226666,,,,,,-0.01590699521698594,,,,,,,0.07371055602299931,-0.0451674515305006,
ARF4,0.09549566278845913,0.1308434820368363,0.047146285818160404,0.015918666059971755,-0.0017068113310982399,-0.036764030852397704,0.04144463146854006,-0.14833978957858374,-0.052871292994193915,-0.017085069064839423,-0.041258710318600234,0.08409424198716098,-0.1067509502800421,0.17241747187753492,0.07855243558863476,-0.02572444585921467,0.10313287951608474,-0.04132523121129656,-0.005791271545419613,-0.06251069632570758,0.06522386492457527,-0.0572110645094218,0.06046969211995011
CXCL14,-0.22232736318722165,-0.1385199303914967,0.05381407291857795,-0.00013458571900387117,0.032160526508768474,0.1142492701473379,-0.027979011970145566,0.08088381746902244,-0.08717072344591358,-0.0005492105064418157,0.046065167147079436,-0.045594541738392405,0.09194305554652138,0.003932062729213399,-0.027028503348843595,-0.01532585795431522,0.088409539280538,0.03213381919987425,-0.02560437227978983,0.005014694307677286,-0.05565510455394293,-0.05097882813570616,0.0877362914088488
LIF,-0.006978451915374376,0.05573784810298799,0.128493163096028,-0.018356248250042825,-0.03848043147172,-0.10552944884995971,-0.0070129731200402065,-0.10474292206871551,-0.07784455200147704,-0.02551323369973659,-0.05521641010006119,0.08547224671385553,-0.04176437512814875,0.09315179070320603,-0.0732653976792286,-0.03413923168090054,0.10462777983078685,0.0517332060740117,-0.05313309527943665,-0.0547581715341376,0.0066782544704641145,-0.10084016074748844,
IL17B,,0.06443975777891822,,,,,,-0.0659190935264907,,,,0.08595480367749493,,0.16359799294167077,0.09960546607036931,0.051596834888169366,,,-0.02587796051665927,,0.028722308763604133,0.0248048346727718,
MMP1,,,0.04555142787856097,,,-0.019283106486632895,,,,,,-0.08188809851531482,,0.16412516122519005,0.10212100339827859,,,,-0.01873903427891294,,0.08819356264281537,0.04085612429129887,
MATN1,,-0.042751193346838426,0.04384844709008234,,,,0.0026258837781082444,-0.012811199661420011,0.030561982415907213,,,0.01667054010592264,0.05455811409029924,,,0.0518812692892879,,-0.021409349610355836,-0.026670016442245065,,-0.02174825892576431,-0.03965968383596144,
ADAM28,-0.06636705230587449,-0.04700678465529841,0.03927735118350615,-0.032949576819500614,0.026457410938922208,-0.015174996794166678,0.05283399465336045,-0.11101334270643164,0.023255599725322994,-0.014737843988981371,-0.13399414804671714,0.042957421695021036,0.0032621002272299094,0.0237110818958398,-0.023365721046886598,0.04493934241535081,-0.002358438647671779,-0.07543041468158083,0.0073550810276373675,0.07187487264863805,0.014817010125377963,0.07517482207067304,-0.10554873858752423
TCN2,0.0494893264425124,0.10654696710472192,0.1549204415046395,-0.05495528714475642,0.02508340020236476,0.06497408638120719,0.003194073929553409,-0.16098293220340013,-0.005500005581947171,-0.025664357419264202,-0.042826046786907795,0.027528602651625742,0.07828039766345651,0.06494095386225386,0.07426965352588048,-0.00544845477040353,0.11858443556115414,0.03416904696150826,0.10689602380628471,0.06297509299130845,0.028170202183756154,-0.025013430949805206,-0.05261997392780864
THPO,,,0.03314899876881581,,0.052167801619433414,,0.023522995642226957,-0.023431041826110555,-0.028832817348808465,-0.004657007833186203,0.012735752216417187,,0.030011243109491284,,-0.05095082753457559,-0.02150923724302476,0.06264718190211753,,0.03995470471686652,,-0.037261908092388496,-0.0375530236291407,
CUBN,0.02383363111137979,0.09239602139035012,0.07868006329302274,0.014691249056542085,0.008736145717485941,-0.00927486702315995,0.08743985738153269,-0.0873058104835746,0.0453011613225735,-0.0007255182571179993,-0.0589567309731653,0.14419105572411378,0.02834869921417452,0.11514637043480798,-0.014238157037858273,0.06054243649483308,0.2097804204923902,-0.007099606526309279,0.023402152800631962,0.09983880330617945,0.04727379415130827,-0.011272566913977058,
TIMP3,0.13058552945974672,0.08434913656377237,-0.10513935514900208,-0.04150746753405928,-0.0008223956805632674,0.0810993030300605,0.027397734877023083,-0.22745604035139957,-0.04976984697639315,-0.016781377758500075,0.05388959513468333,-0.0991568669653821,0.0295831679097214,0.06841787311292265,0.13791527587121827,-0.04068320976106729,-0.01253743178359716,-0.043878296784886854,0.09050236144159532,0.011344721069878584,0.13080014548450727,0.028074340434166085,0.021116096438624485
PIGF,0.15774428996635292,-0.02836066488537129,0.03598044879256667,0.009781469689614224,0.018040232970934097,0.022764486867488467,0.06316573285258376,-0.16122140518759276,-0.023473878320589826,0.022812262273679218,-0.007973575574450114,0.09451886205610188,-0.0025725122914310498,0.02041640323790759,0.11972944155964318,0.012817927079608337,0.1299882214089996,-0.028785537404539045,-0.024940132970718842,0.03245892551027858,-0.044220247740124265,0.016226035486111613,-0.09257623947500163
CRH,,,0.08588006287360153,-0.01820473130431,0.015373936163312965,0.2823691672259241,0.08190762610842299,0.14827712807525065,0.03410741304395651,-0.014857058161028001,0.09621365084198706,,0.10559748996538021,,,,,-0.036085190340733306,0.03443955004172795,-0.0050189444483381305,0.03272012171354358,0.02935548420040052,0.11206260287420107
BDNF,,0.02192150515842481,0.028729320436619913,-0.01628520402645466,0.013291609412319376,-0.009031748778318754,-0.00987438497252553,0.2682146513334917,-0.05542794540027189,-0.03644672607707312,0.13088916506872367,-0.06155362074614239,-0.004167304548123752,0.07626776976604813,-0.07307795572505087,,,-0.021522337706065743,0.04034323769805486,-0.021599573758755354,-0.03668081204144965,-0.01963414760046871,0.04092705904367425
CCL5,-0.20520219991261132,0.034346252056142355,0.10489040880468115,-0.017684045706392208,0.00814968919809742,0.00024214481397619855,-0.005510759432065154,-0.09060584646279955,-0.05838151535804211,0.022775796883406193,-0.07952448361769007,0.059380104276764586,0.02820734039563334,0.021911016990387416,-0.08193685684536953,0.11997336652021105,0.020612468882090833,0.08131209913502377,-0.0471524998258017,0.011151056410845224,0.11655046608273921,-0.038674244285048884,
GAD1,0.12986050672308266,-0.022486585681732358,-0.002904192824085178,0.08170624904352598,0.004199096706282586,0.17296907967267205,0.01013231374140716,0.27594954266823585,0.10054565637031347,0.07527854930065486,0.2908299524352999,-0.06731020445803879,0.24574910213056506,0.006235713371651336,-0.12307398280632369,0.06568161062371147,0.09168889304769047,-0.04308113887240837,-0.07678846106982139,-0.0015873184796035525,-0.02037909854672572,0.0971426941716206,-0.06106051154070908
COL14A1,-0.04618971407802108,0.026509417872987603,0.05873317820983803,-0.02271720737254054,-0.04311051240924652,-0.0537197386719411,0.014034788494415697,-0.07080569722160694,-0.009835434644037815,-0.03477539926867392,-0.11799448882747292,-0.04073680255426205,-0.04994639618948297,-0.006396924567150436,0.11915540266722079,0.015440651098634392,0.04936949383496446,-0.0426493675149165,-0.04592007769975449,,0.13328532251438732,0.03747643114807838,
HLA-A,0.3107579833489323,0.29970843084149024,-0.02472483722302094,0.009434008495269477,-0.013069610303796412,-0.1536051866361412,-0.02140233477324784,-0.3180514935939962,-0.04541321874885943,-0.031158842665836375,-0.34204772895833163,-0.11591797363358698,-0.19863723698032118,-0.04872268078207583,0.12250568256765344,-0.025653933805632356,0.11123455879298606,-0.046043660979222786,0.023492267871560654,0.06402881434704075,0.16089051150912306,0.06772366278626878,-0.019215896369422163
CD5L,-0.09750684137419319,,0.017391550548141208,0.012561325061787568,,,,,,,0.027955782193137855,,,,,,0.003462221184087829,,,,,,
FGF18,,,-0.016788568043739283,,0.0056479710362908365,-0.02673582313492706,-0.0529755422544048,,-0.026841024895043676,,,-0.06288378140432528,,,,,,,-0.032382384662410404,,-0.028301766970199826,0.008994039684688097,
ADM,0.040991229596220695,-0.11836949883951926,-0.1215420381423777,0.034541784204849574,0.019689599300023154,-0.10665079736762234,0.02869469842480909,-0.10042497989459463,-0.1286691143698889,-0.014243592845793997,-0.043421076594663266,-0.12740851086000443,-0.17609598417172478,0.04037349255497204,-0.12335640571843443,0.005792420233710183,0.07861890375588221,-0.04498678098974,-0.07600199009414423,0.15937816934723065,-0.03440914419676869,-0.1212700900446378,0.04072452985264266
CCL15,,,0.13373915569594344,,,,,,,-0.002007609985338601,,,,0.11095738716124985,,,,,,,0.05868750851889987,,
GNAI2,-0.02425565823557886,0.08170616768841242,0.13645826952340973,-0.012336505167842987,-0.01716252188641076,-0.05358480843425711,0.04339716452413884,-0.3273248455186855,-0.08548030475768403,-0.069123086660472,-0.231358905850605,-0.02277651361109875,-0.07375212478396947,-0.05359890700329346,-0.042424137880595514,0.0015009732661499966,0.07012053967838322,-0.02065755865006819,0.028543979605863655,0.04474202860406698,0.08029493817186692,-0.01942350097976122,-0.08573327483414674
HDC,,,,,,,,-0.1244217160218142,,-0.022698287147675557,,,,,,-0.09102479825241903,,,,,0.010588678130655766,-0.04028900883146791,
COL11A1,-0.08540726862505826,,-0.011099850565598096,0.019557208571878183,0.017269908661648778,-0.02836603157685821,0.11633422922676277,-0.010803946511851941,0.011796401576748982,0.019885671188893624,0.08086429126267672,-0.05872123811038504,0.0451288659882087,0.05932822533576859,-0.03255984388880064,,0.01940270012159356,0.01158200385237206,0.0008619327940476695,,0.04110529188385855,-0.023163008297745032,-0.03866035451342375
NUCB2,0.0026939575113943248,0.01755982516853772,-0.06428468000878343,0.04387010723696945,0.03453273581454098,-0.0063728944732251765,0.022537394107940475,-0.08042165242140295,-0.034601829204345735,-0.006665609495959788,0.03918661819861204,0.05165013576578814,0.02644698575897256,-0.016787580717225654,0.08343468063046111,-0.047618881571792254,0.016328218945645276,0.04677159727638989,-0.049608337552693685,0.06866969046960295,0.02880043287425134,0.031065791189263187,-0.07986870069095824
FGF16,,,,,,,,,,,,,,,,,,,,,,0.023883705015219577,
CXCL1,,0.0019449430275250601,0.03990116129767187,-0.019529323058229475,-0.0004975892275879711,0.018723009869840046,,-0.0698479069729133,-0.029663305022603104,-0.024159696146352418,-0.06674169694805578,0.12433822800039275,0.02671408574845613,0.05296112362618909,-0.03824882344453381,-0.04705352250709247,,-0.03218137881777232,-0.007387378858765054,0.023433141780872375,0.0074974113286333955,-0.021832984744851874,0.06584346334884716
VCAN,0.12288555344285985,0.07440029526806569,-0.029499946958236604,-0.014253145627503086,-0.009379320859035097,-0.0551781404972402,0.07759058951340304,-0.2597882034682804,0.0014272543279083324,-0.0001069020575299589,-0.12044474693154729,0.11566621063055571,-0.21782554279087507,-0.06642059622700305,0.1366531892205783,-0.007821026386211025,-0.05623382132482824,0.06623191662546778,-0.034884969536702115,-0.01776847320483479,0.04952631169473229,-0.013016580045599049,-0.05777037602006938
MMP7,,0.019748035981013694,0.1185443349019367,,-0.01874888419678843,,-0.021770282089604038,-0.02913416236475389,-0.02473833797228202,-0.002655634002727372,-0.040563770167629756,0.02286253676858483,-0.03387024832960015,0.11667470545183477,-0.00906364299934046,,,,-0.013655305491178984,,0.11043808754853042,-0.014329157859236148,
PTPN6,0.01268918478240762,0.013474938276593733,0.07874053069315522,0.028855272481760178,-0.02526436885329551,0.0365942821361342,0.03295921175604546,-0.14846077654347048,-0.010447998487561554,-0.030541723425774953,-0.11440597537703398,0.036159423087292794,-0.015604788572154075,0.037368099875689946,-0.055334378441807656,0.018533033674822293,0.07708333604277762,0.03100233561889782,0.06227600521146598,0.099528968520339,0.04775162951492495,-0.03728149948735353,0.08867047098450877
PTGS2,0.1484772126589967,0.014156763216113349,-0.01045274834582536,-0.01742889639583178,-0.041506047815239436,-0.06704705575220316,0.0334516989880608,0.3102465995871725,-0.028079418209261554,-0.015069893597804748,0.03113214623597919,0.013930071701324563,0.03952566007195421,-0.0072888625392809065,0.13017339708903472,-0.08670584016514978,-0.021362032345959115,0.011755663550001634,0.018391343638243553,0.0632598287668574,-0.029061130799821436,-0.05701380021784534,0.046639098894768416
XCL1,-0.009963399279417718,,-0.0024453243557049247,,-0.0011516104781498487,-0.020504069929268016,,,0.01694544216254678,,-0.003898842997270233,0.01262210596106131,,,,,,,,,,0.03222920637640943,
CD58,-0.00551854372813413,0.09662185134543945,0.07592282301728295,-0.02444825561085919,0.0415094582538054,0.0015311373706605672,0.027650709800699176,-0.22755186320504547,-0.02562376864374443,-0.04577799832917875,0.013026130729217487,0.10763750727385937,-0.07375987376598926,0.017958472603084023,-0.0346862686437059,-0.06474229628426471,0.19530062798384507,0.034999828330878016,-0.01817312686742897,0.06892558767089774,0.043279453090555184,-0.011121979526700092,0.04568441171888953
TNFSF14,-0.09236120774955557,0.049620587017773714,-0.01591518354138654,0.04330765588247114,0.07218759208044784,-0.057712110080689,,-0.06070530888391696,0.0006200955130298854,0.014309346392031642,-0.08364335785777285,,,0.0782631484148493,0.04842660078789232,,-0.011048135312869991,0.029542896868129824,-0.027058182052817948,0.17199611195571476,0.00027455991768885585,0.052547341693787976,0.03287704832159336
CNTN4,,0.0210443639732844,0.019578481192019822,0.046115212572055836,0.02216961936806999,0.16604403525524103,-0.01729640449032172,0.1405951591990342,0.12150806481560812,0.07782158575313577,0.2807159176975268,,0.17087211001888059,0.20663892717274973,,,0.034188381820190794,-0.026867077741936977,0.0192021833766081,-0.02612293740473104,0.011046148165565768,0.133655145601904,0.10861623579976074
NTF4,,,,,-0.010344053383388943,,,,,,,,,,,,,,,,,,
INSL3,,,0.06743340022574572,,-0.053703791925660604,,,,0.001196924744866472,,,,,,,,,,0.042833968030923535,,-0.021185290344132638,,
BTLA,,,,,0.012550563469517724,0.013375703814502312,,,,-0.0003951960719110634,,,,,,,0.047491366565300654,,,,0.06110967825692749,,
MFNG,-0.06657282020694907,0.005939525604707962,0.0838008952677082,-0.013626845953912892,-0.011166069732192247,0.006418680090024268,0.05634066397355144,-0.18469476804832868,-0.016752136525633295,-0.01192684960967478,-0.0715352332442926,0.04930379399145869,0.08513104478218603,0.10503756048060164,0.06195452757771927,0.14845943073746404,0.09101978430269114,0.03503288294495903,0.016113462413293308,-0.04498947337997891,0.005779507802860361,0.0380158880722119,-0.003916690842988714
ICAM1,-0.11024441436434106,0.09220273306821299,0.002202847616357873,0.023798677350720394,-0.0005461472116289528,-0.0834085734871431,0.041366822020038975,-0.19271498027133505,-0.11370369787054418,0.00957497506579697,-0.08859787463406434,0.01888823003805721,-0.021738501958176826,0.05618183403101721,-0.11013344779266868,0.011291874232063582,0.08961364310961308,0.02201349299213464,-0.021370327120501128,-0.04020360501618389,-0.012979545898618784,-0.01400513122103965,0.027931128221562577
PROS1,0.030962317636713962,0.055019989953670655,0.1333428821532755,-0.009398867478913322,0.029496849509491434,-0.08445063407881988,0.03989234664725645,-0.23829510011026594,-0.039772405467453885,-0.0029344658276574927,-0.1241088965814001,0.0989827939119361,-0.012959926623293183,0.05503906369923809,-0.015721658956302308,-0.14186662526769547,0.1456581011148567,0.00963216079507486,-0.015574514420077522,0.04165469864736599,-0.01902227587954395,-0.05108958093754262,0.06127566260619982
CLCF1,0.023561262057347116,0.029451355164770723,0.07416554787877791,0.023943551210386393,-0.03316697340420117,-0.10227112468538088,0.036060731956214676,-0.015346674805022616,-0.061058370529340045,0.007486588550907748,-0.07504241134212099,0.048578223870531706,-0.05831430174867612,0.029531499984584823,-0.10020417376413077,-0.051421536606248375,0.06670469449825703,-0.04633491305458937,-0.058088091598111305,0.01764312543614474,0.028090622823534465,-0.10354111544937125,
PSAP,-0.30677097121831853,-0.13181750218313565,0.14979874174769503,0.0791681500360601,0.014599993173703734,-0.01402564918095179,-0.09846339789220955,0.11601319867389469,0.06133690508444814,-0.0009096830337085956,-0.1707301247559905,0.02718347509549351,0.2112516546048579,-0.0289110205763571,-0.009057633262957944,-0.012595720853775423,0.12455284152752848,-0.04040780140090793,0.06297551009101304,0.10282465690043575,-0.030730336599568683,0.06235567951164136,0.02558297612144766
EFEMP1,-0.13887139426262776,0.009322747841530915,0.08196950430215545,-0.0342711649923497,0.04022990013318826,-0.17316595856032027,0.036677490909270784,-0.2520727606200326,0.0098489831276785,-0.03276249670652248,-0.23915534963777998,0.03851472122504206,-0.08335153513342028,0.024653349257981,0.0018766642269706071,0.01398603792901456,0.140211570491422,0.049605396981563445,-0.05431959240674798,0.013933920480816047,-0.03171660363148952,-0.029075150751632837,-0.1027617882475785
C1QTNF1,0.14509262009934676,0.15008994355837105,0.01340666942918922,-0.004978188474640872,-0.022362433726814894,0.009909876378354911,0.008508197586887678,-0.13305445256640894,-0.09858422055992987,-0.02760179173994921,-0.0135727373259394,-0.014274085592628752,-0.0900087343514444,0.07492499726652696,0.023899126329069924,-0.009296787628020038,0.09948851754445424,-0.006095245820291443,0.02602236529034574,0.06964360698390908,-0.015960140094444356,-0.034297043482016384,0.013626430132905461
ALB,-0.07365136880555169,0.08819621670823724,0.05107836368258195,0.034563398914748654,-0.020882241315787243,-0.018011929699664652,0.057208098988683655,0.0015148794485099614,0.005232402626066759,0.014782526301870966,-0.09743544316356176,-0.07003153008648524,-0.015281725705195244,0.004405246907968525,0.030869092652522953,0.036923696206386636,0.1867601376554299,0.05121446932840504,0.083283845493637,-0.010226519125316677,0.007581956940264607,-0.004505175799060125,0.0400300886361313
CCL13,,,,,,,,,,,,0.0234469933309268,,,,,,,0.02095817089363027,,,,
EFNA3,0.04042704300903053,-0.03653306721266284,-0.002954377213745647,0.0252983468689385,-0.015404849724609218,0.01097400548466899,0.017719935134222594,0.307941944465308,0.032958611154872294,0.018880138159370372,0.22460694313200713,-0.04360397793175017,-0.00526931160919795,0.028767025248840734,-0.13387126401196656,0.11618493980082178,0.07600711856542391,-0.029497493694887335,-0.043793205667963554,-0.022311437809315368,0.01673133090280012,0.0466314147159883,0.017485608862328354
DRAXIN,0.12612223615268364,0.10814884770469266,-0.013114489015831154,-0.00677994861658219,0.03498187820123873,0.03866517113140202,0.07927424474174563,-0.14316268840363175,-0.09064205734203255,-0.02152066216274391,-0.041620627909810116,0.07608034376913303,-0.06843898827281512,0.027827146032493033,-0.005917958354043906,0.06559109416978477,0.11542836531984323,0.09336677567792015,-0.07105552925894784,-0.02450605558394844,0.0897731046403125,0.03963383503660087,-0.013733718923949072
RAET1L,,,0.010073182725054544,,,,,,,0.019650108599755686,,,,,,,,,-0.021520083835342953,,,,
NPTX2,-0.05585351933865089,0.09115404386580124,0.04031540175142696,0.03007124093931499,-0.0007958604726026971,0.12370701688466407,-0.028589520351006148,0.3276108072409624,0.13156175893785105,0.00010664377623543916,-0.11599099106634324,0.08643586760236315,-0.03069493071190743,-0.07434585992437458,-0.0665108302443394,,0.09387761787739188,-0.008727665524230946,0.004059346869013212,0.011910010764168467,0.11760088318761258,0.06550217489876421,0.03431230483422387
FGF11,0.1612270904849037,0.10435640763613586,0.02505150180340327,0.027688390717724724,0.05933120699156505,-0.06640979951785425,0.043287374815408605,-0.18070319745341348,-0.04370271502783812,-0.02925212558981629,0.004201900049805785,-0.014557225992678806,-0.11508558210702977,-0.0011836458720874362,-0.1247283908390835,-0.056993718308667216,0.12506776302543274,-0.046259202531942434,0.004575969296159879,-0.013822016701664615,-0.033178602499647644,-0.04356582826365383,0.025071718254106423
CD59,-0.2213564014453247,0.0706357027126832,0.20470057047000945,0.0009967228490896643,-0.008832039031122393,0.07387296531747103,-0.016357534871407276,0.12263439857767526,0.010509707616947047,-0.014807908984632781,-0.05884012483001306,0.015317592910016336,0.19343675469081403,0.06544597582531511,0.22906060895694827,0.1468797811719867,0.04495085551849605,0.031638608420845385,0.09640388261986724,-0.02561585763117991,0.08653191837831305,0.093574957060363,0.03780540610242848
COL9A2,0.017568249249992993,0.194193232881087,0.0007987116713830275,-0.0031268809544872716,0.024187002733552725,0.039060099880442845,0.08801937527993321,-0.15688217462451373,0.044856228032441124,0.0075374149264700015,-0.1331648259321089,0.05265641693431559,-0.05570412514340332,0.015330237922638181,0.06787170763500168,0.08410607201413293,-0.00375869212265912,0.008551540664376314,-0.038839665183020844,0.13045862731524907,-0.0019981799923628396,-0.004272402849390742,-0.04757350353564136
DLL3,-0.13898843232171298,0.032321776932411804,-0.009441582737708825,-0.03225998132766429,0.01123392665231006,0.06115833520631935,0.0384996106553399,-0.07137119239727978,0.057592433346485575,0.055048197436273726,0.19423293985353857,-0.0084378095177574,0.00872518044370601,-0.04990879248812754,-0.172506335810551,0.009714457236449425,0.04246256937059737,0.056243339530155326,0.01780242300150178,-0.04184470956018719,-0.03381849610608335,0.11702581815296423,-0.03439985991897462
FGF5,,,,,,,,0.012869364969862497,,,0.04252734997393997,-0.0019855285969485547,,,,,,,,,0.06033070514847682,-0.016317614369204127,
LIN7C,0.023818256497285195,0.06314134329955184,0.03203352628706879,0.05953833731865861,-0.011465507188996317,-0.016629675915247347,0.10885033077847457,-0.09503059583051383,-0.025827209826957086,0.03032715440193805,0.11197755459790586,0.058993682520270006,0.003859843222902164,0.05924686400973528,0.09971645575115609,-0.0458267027180357,0.0033239447032232953,0.0016320789801898446,-0.06457288214568883,0.073057241253971,0.03819229096672525,0.028958659041677257,0.05771441523983338
GDF7,-0.026446762955195723,-0.014432129683216936,0.05922879954986444,0.06073631652181011,0.04120604637260815,,0.06573927860111196,-0.03667028051698417,-0.0077562080105740595,-0.011565113001592658,0.10439487378064263,,,,,,-0.005491599602852501,0.054967253837316106,0.045412812823932856,,0.013204215604124235,-0.014836167716001044,
PSPN,0.010361780137816887,-0.03010984047374276,-0.01718844855921609,-0.03082665103958749,-0.006120775768975916,0.059777888501072136,-0.011637911031610522,-0.036863321540057954,-0.006509180658093928,0.002910018282095534,0.06530675966488421,0.10741079733537123,0.02025872922906259,0.029153741264069423,-0.041171390002518134,0.025539982704079922,0.09759473251102771,-0.06997739336979003,-0.021839586427628156,-0.06859716098202008,0.007087238077554175,0.03783422749662202,0.0658824679418069
ANGPT1,0.08033105446787749,-0.012018960206090688,0.0826359756011371,0.04612108259505945,-0.027927047190108925,-0.005991601745995037,0.04873029678071876,-0.16427019390473557,0.09574988285165137,-0.04233153476329076,-0.12256468792931763,0.014758279046536798,-0.034205565785185195,0.02568774961657295,-0.0032160782908266473,-0.011398026150566069,0.07872674423053087,0.013733019885140516,-0.023355294657390682,0.007636668075350785,0.07208050754845212,0.01934738422558093,0.048401864508636566
PNOC,-0.011463869376225866,-0.07472248174354451,-0.07189166610365481,0.06320103279608043,0.027952287805406175,0.10378536334100924,0.03247142448016267,0.35289294489273226,0.08468185247774959,0.003227226007800642,0.12033079561111455,0.009210801179673812,0.06260514877588602,,,,,,0.0040211051010246805,0.001824846731221092,0.0009210136161116573,0.11045680669111778,0.07317389572682237
L1CAM,-0.013329944512655506,-0.017385884485646808,-0.03859736085910064,-0.04902599936022544,-0.025573069125882072,0.08829854965031866,-0.004194336980482545,0.27937817902522544,0.07129432316465446,0.08611629559617795,0.24272072635381728,0.03780932905978715,0.28634681573489335,-0.004415785056363023,-0.04381965558432641,0.01177028272963731,0.1290284273073897,-0.034177630640915245,-0.08837963509607599,-0.021056888474463888,-0.032494746029515985,0.06212876097495877,0.10005045166597633
APOA1,0.14601386542812658,0.12151090165868136,0.06353706197616521,0.03009012468312203,0.03663278436892473,0.06882752606076627,0.024993925448436153,-0.03947853314919466,-0.03714569133618883,-0.02279053437227898,0.07032728286289962,0.08630998515017911,0.003506727370701025,-0.034695339830905864,-0.013991648464593867,0.06651577874491352,0.029453660466028663,-0.029533395076595897,0.04647441104338866,,0.05266440403411346,-0.02438095884810295,-0.04200800979641038
PSEN1,-0.1270771276890369,-0.057918866932894185,0.09096594865324704,0.0033051139621083246,0.010092497410036858,-0.0003595271926343133,0.00961475453675844,-0.1035340873199412,-0.027434613343195097,-0.05920560445820688,-0.13674486242736467,-0.014727589965949396,-0.09545165737616884,-0.004061541970050234,0.10017015956862323,-0.11039012274996363,-0.05893883249300178,0.05952280520253494,0.046702664209530446,0.019010752438025774,-0.026076457403805677,0.0157946186933445,-0.005499836961254438
CALM2,-0.08104671132405289,0.003716904160238999,0.09856503760413343,0.09041739586812757,0.0037387832713712908,0.15901321735456792,-0.040118741896071536,0.3622819537427604,0.17783985092910715,0.06886299407910461,0.3354935405199085,0.09897468838115199,0.22648271554741603,0.03056077637963534,0.1245779018429284,-0.06826278931560842,-0.14207071531997856,0.058028701430259316,-0.06392736730164733,-0.009921483123422425,-0.07186663545076677,0.11329981794682369,0.024118405208858617
CLEC2B,-0.11943467528943501,-0.09974249723723759,0.027654926607460394,-0.004355704607837859,-0.013430516547325133,-0.03989017013772648,0.0463366172711807,-0.1930577284965604,-0.05380867123026719,-0.04196050173639387,0.018140146673773085,0.021900821885578462,0.005037852973505065,0.029219302163690602,-0.13254287083215519,-0.01212877956072464,0.028289705494269558,-0.018122097461307888,0.000538442928214645,0.028123309420907044,0.08830403807613127,-0.024866023963546587,-0.10852134403283284
