,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
JAM3,-0.02193238403784874,0.02489612343969017,-0.0036746463609741258,0.04521355186501069,-0.019338175822836073,-0.020359577691906286,-0.024768680403756953,-0.05520960985563466,0.07326383413216225,-0.050439446447463995,-0.01925398458905072,-0.008655364745668179,-0.015220161819639678
TGFB2,0.017959245934915328,0.04120306735808068,0.06362934770557278,0.05713097524181903,0.004901528306712338,0.10177688323682045,-0.06196692272378871,0.043783665487189836,0.07103017455644177,0.028828289541235716,0.033274057953554134,0.048052088341295575,0.03657496558986061
COL18A1,-0.016879566269306118,-0.019900483117657464,-0.018931551658651936,0.021916980079896883,-0.09209268580094396,0.002237159379248313,-0.05408156561658655,0.0014600915975453215,0.020863742516080416,0.06785640078545283,0.051348044174165726,-0.08901367609310595,0.03387643433018752
NODAL,-0.026100477331862503,0.031032605181773767,-0.032755304072947515,0.046903751594822275,,,,-0.01957241536039229,0.06477489053153278,0.08608005765871087,-0.01700146380230829,-0.009729314018730733,0.040017910491666905
INHBB,0.023908978132622282,-0.006311696790189502,0.08185388894670377,0.0871227988282026,0.02100697237473835,0.05810498036113909,-0.04513393712257899,0.002521806036269915,-0.08347772316126914,0.02361200477400062,0.0074762731362179825,0.13043737203686254,0.07599551901828837
LCN1,-0.012702696070371085,,,-0.02070687253945892,,,,,,,-0.01605573215642264,-0.011404949325995426,-0.021346844295081085
ARF4,0.013516326011342292,-0.005973203103161472,0.01871129834682475,0.04443744375973857,0.02771449906087566,-0.030751929731166836,-0.02565282097680018,0.01889652877879632,-0.09087808738123263,0.09686255878683579,0.007962711742352578,-0.08594808763746899,0.0036880132111529016
CXCL14,0.003191424998503646,0.024320760434758677,-0.020977514048538433,-0.027421150129119772,-0.008563211579524763,-0.005563497840619563,-0.004849518662426298,-0.019916720769107554,-0.05226819330312385,0.07813401182257446,0.010732199743713129,-0.029607332572311424,0.07846115073819096
LIF,-0.020742383123919107,-0.04672554410428582,0.062425524709937855,0.006442879675770722,0.04996344944471674,-0.0012626355108339695,-0.02793814649856322,-0.023577893739672763,-0.026060346105855323,0.11510574858293049,-0.01647726007603496,-0.08683654181920801,-0.036568347760684454
IL17B,,,,0.047504937686880584,,,,,-0.0016076957643559372,,0.04068163984312994,-0.0355497384333112,-0.02413554219747858
MMP1,0.02083192882553571,,-0.01359990336738354,,,,,,,,-0.026463874237232978,-0.042449822924715726,-0.05401349302544973
MATN1,-0.016678269366508198,,,-0.021709748101298016,-0.009176640782250407,,,-0.01159185238369427,-0.05516921284211199,,0.0030245467248285612,-0.041728272099878304,-0.021994961962777837
ADAM28,0.07581696860614577,0.016232085180425737,0.020624048202488737,0.07985765376054874,0.030844548401066672,-0.007985539978128042,0.031142954583407618,-0.052142955008679825,0.03397884960003474,0.0721191182074649,-0.012233996948899262,0.03632171559426734,0.01878756972591085
TCN2,-0.05954353518747213,-0.018087583776098808,0.05950205635966619,0.04568039641775431,0.013917628178677172,-0.023115644878624643,-0.06388778523976547,-0.028148345546770023,0.03222189203859692,0.07422074839851325,0.05202776611572931,0.010349113191673037,0.055913988418325344
THPO,-0.021732475553752354,-0.0423530531325478,,0.10207268209755951,-0.028804483304969975,-0.044924081257798475,0.1263186400583017,-0.011591853715279555,0.08520683883598712,-0.02203765419553856,,-0.0360886090873027,-0.032961450291976946
CUBN,-0.0038663278555431907,-0.022704712920341673,0.012556164222611601,0.05559208406265904,0.06409006253962773,0.01363898723593558,-0.02132613442244217,-0.03390628841355519,-0.05330741676968486,-0.018868285212460572,0.007797909764503158,0.13727362395142606,0.012603928941330092
TIMP3,0.06330116235329845,0.013395178742371927,-0.01789216653822993,0.07046972398893389,-0.0015563986223462746,-0.003944042944429811,-0.020481513523575412,-0.025892927475132062,0.05869445957369335,0.004757119561512099,-0.009133511405543865,-0.05343839555869092,0.03043481739732691
PIGF,0.05726638508819229,0.08669894386352828,0.002431727251720899,0.061484120417602074,0.062197181598265566,-0.01135237361448348,0.018587208024273078,0.06655167013538155,0.011185463000092382,0.0010971325005263478,0.0001680980586222179,0.11480030121558077,-0.018364304936795132
CRH,-0.01488272081047483,0.027667133285660804,-0.013819980739848399,-0.019128905061748684,-0.006194367045383323,-0.028350195042887553,-0.023791331146145095,-0.015854670222276438,,,-0.014156316391019731,0.06476217262341674,0.039816225109121764
BDNF,-0.01333984619865352,0.01681846255607878,0.04350226836517309,-0.0008622320865975182,0.0259675040388564,0.010828133780466246,-0.027527435886522043,-0.01305540450045362,,,0.015049318197186806,-0.03864585736428431,0.0693088625937827
CCL5,-0.007360001452737721,-0.011133631891252568,0.06570014189053582,-0.030077590441535258,0.020789865566812445,-0.023909635905188905,0.013570497031827795,-0.01572574354997048,-0.08184073979037768,0.010586897375284178,-0.013822925710725416,0.026126097556719585,-0.007406141763608255
GAD1,0.045215064398439316,0.07508820094979918,-0.019495769160491675,0.032781388735433674,0.03227988742603515,-0.10864629905081678,-0.01568442645479003,0.030537232844588504,-0.07559378694271604,0.047731188615691846,-0.023348264745147677,0.05187451757084041,-0.011936923233843575
COL14A1,-0.03010014959258851,-0.020344601232405682,0.04100801617452972,-0.03673279473347382,0.013803519427636567,-0.0034127051413978945,0.0006142304085762677,0.04604107768317925,0.0021173492375315137,0.04049348253304895,0.046349435709684875,-0.034511079968446205,0.00981557740285734
HLA-A,0.007060109499655338,-0.0181594582755975,0.047598499354550315,0.06645869287012403,-0.004753367851132868,0.05860510065537246,-0.055132591825389564,-0.01798059702137095,-0.03377844786922921,0.07073621471769449,0.002759620122432958,-0.12454468088894918,-0.05805819317319529
CD5L,-0.014882719088657393,,,,,,-0.028942940524049162,,,-0.025155376662312743,,,
FGF18,-0.013466170812705049,-0.0025100981624920733,0.019828299961215275,,0.004444489553697454,,,,,,0.07284310756437865,-0.03430998670941704,-0.030195112241786524
ADM,-0.010466833065985653,-0.024248933988645246,0.08832288079898788,-0.026511654856569748,-0.03460273733960457,0.03291425880409517,0.03926062957851324,0.016430519390264,0.02724879007522744,-0.01983678032733011,0.013636603224788863,-0.0380112911825169,0.005219976427361776
CCL15,0.00369625275821621,,,,,0.07624463202604179,,,,,,-0.02975704880948171,
GNAI2,-0.08118474359278477,-0.0030028329192148,0.06150309921195437,0.056699512410366235,0.013122727181536125,0.06697265742793525,-0.08500674538570335,-0.06554846622874484,0.06003361297592796,0.021512939871963184,0.01074001935616473,-0.027476550637583357,0.015478565650226529
HDC,,,,0.08543557448262755,,-0.04837786445748949,,,-0.09472797423009574,,,0.13311935887834891,0.02300706179473255
COL11A1,0.013912528919694375,-0.009595563082259378,-0.03795872351228332,0.015199923058384801,0.051626843737234245,0.008888463439516566,-0.035131960759499654,-0.0349270776206248,,0.0737673049481882,0.08002762552066736,0.0057981049214787155,0.07734222477593464
NUCB2,-0.030465979302124243,0.0011274732159991512,9.86193105093142e-05,0.03790066437420775,-0.006439771262599151,-0.0003356988715910042,-0.030713144360125066,-0.05925090550624642,0.0538097049748666,-0.02755423217170365,0.0005818382256891955,-0.04483381173594156,-0.07191760607713311
FGF16,,,,,,,,,,,,,0.1438961293060626
CXCL1,-0.045922103628182775,-0.05270792570400626,0.05554453967847029,-0.014752837655129037,-0.0484429659424279,-0.025776827547965335,0.016392431287053512,0.028227406787667022,-0.0016847873662936914,,-0.006652635016325898,-0.0017021808514588214,-0.000749024119492842
VCAN,0.0015682673681011632,0.046558098222751775,-0.08912691085509691,0.016249566924470073,0.01385750488252541,-0.015239695593495483,-0.05390150271750417,-0.04079281392780902,-0.007862009686107252,-0.044764886015518694,0.028186782173989084,-0.12716775501433691,-0.04651936923960643
MMP7,0.03794756140149889,-0.037193176793891856,,0.08519764723709812,-0.02880674092579535,0.04300272068969,-0.01703250556252265,0.0014131237874052186,,,0.026546014280627982,-0.08908816638778208,-0.01720507579753634
PTPN6,0.036803607403320435,0.016088550296669796,-0.023210126090924224,0.04956180539710062,0.04755083863355417,0.02700873541471112,0.016508522983213328,-0.04521320443516893,0.0674318063166658,0.08026222966915057,0.0012613095043477306,0.011702154460266512,0.04556714921660944
PTGS2,-0.027716426385838436,0.001809426782887526,0.06925711225229121,0.005647142678176136,0.03282095234903953,-0.035258986519369845,-0.024906510849018532,0.038243472459594474,-0.050286783533688935,-0.03886503653526515,0.01336229332822023,-0.020431178815933003,-0.02399328051843153
XCL1,-0.016308798195955012,0.02235753280418935,0.0847810443955725,,-0.041013187827420944,,-0.022341801013851297,,,,,,-0.03914400252276256
CD58,0.08646561971551936,0.03490274495958741,0.02638335952427831,0.02427442385833709,0.016500418616911282,0.03424056539001883,-0.041397971572405365,-0.03899798087729206,0.01155227636839907,0.0067248556684108875,-0.011312895231406512,0.03043630699944938,0.06402665006083333
TNFSF14,-0.016432795465366076,0.06775560727021292,0.01627352383681961,0.04164179221714938,-0.002862846299440263,0.08669666691105155,-0.04851471817973606,,,-0.030044939787818758,0.0335588398810142,-0.0051854444842269224,0.030857727527937202
CNTN4,0.07064525745126576,-0.028327829031389744,-0.03405776643349614,0.00022141704102741347,0.024625195897331333,0.0055981483449495766,-0.007027115166039439,-0.015458969014283848,,-0.020652922632775437,-0.038086407140054145,0.0030615079100546803,-0.03866474490082271
NTF4,,-0.02574842719004061,,,,,,,,,,,
INSL3,0.078611232634769,-0.018708197642763578,,,0.03555074722625005,,,,,,-0.01586028320912455,0.0015199815527310282,
BTLA,,-0.029695595163733997,-0.015076093734676575,,,0.029465204910891794,,,,-0.02823041420826759,,0.003561864898737359,
MFNG,-0.00500141473836061,-0.0016961092026183222,-0.031925895499623574,0.06478223470999872,-0.028026258411885063,-0.018725280024159522,-0.03701060785136639,-0.0016401435562834062,0.02151650026183918,0.09607184748343674,-0.02165565916294306,0.060581205309882966,0.006563091471303899
ICAM1,-0.007418887948528302,-0.009744474329781724,0.08623415853072397,0.03175207961210954,-0.0282495771693215,-0.006688988050089948,-0.008541413063241987,-0.013780488007939216,-0.1034628441202848,-0.0016373172940193689,0.016597224797616054,0.017077654628670405,-0.01742438667196125
PROS1,0.055783839497081954,-0.029437045820868573,0.08004984178382568,0.03166674035731523,-0.005563981055755863,0.03299241676505246,-0.019682639768167885,-0.04140201882661235,0.004306812317622779,0.04461366723402396,0.08212758881818719,0.026810415117543323,0.017742424874786004
CLCF1,-0.030881589656723052,-0.0033829314564182574,0.11698626084005631,0.02622995370180603,0.06787081186141375,0.008463093706293947,-0.0391771799092592,-0.03452117919844562,-0.005328052911580619,0.07785269296909268,0.043058977414059715,-0.026652348648564913,-0.02198513674269108
PSAP,0.05949316158960695,0.010260445118368032,0.060514629420206904,-0.021970274007558445,0.08485215275550675,0.008024696124475369,-0.02507903019811447,0.038776165596431066,0.08693267364266458,0.012914449627956839,0.04331149901948179,0.016156222944409635,-0.06288757204655818
EFEMP1,0.03411897206784063,0.032328389983089866,0.13201404078429288,0.05143428321726818,0.1004047171997358,0.07144014785614554,-0.06664932535163644,-0.05032575560360941,0.002561756541113301,0.03313811010561411,-0.002930849763028031,-0.06569655640793538,-0.00807737431871316
C1QTNF1,-0.02125654797651591,-0.02439251654570813,0.038986499846073726,-0.009438509254906358,-0.06153174414576503,0.04826822214161278,0.04451883310291314,0.014697301697591985,-0.01890637269922245,-0.012572589425583237,-0.0017189426385735777,-0.07267678727234027,-0.062363644160621845
ALB,-0.022586936079225302,0.02835664825608576,-0.015436573369917973,-0.025352352188674758,-0.0037947162003129573,0.01872430094084826,0.010430231681085486,-0.025078955379877275,-0.022423536553111443,0.012036825005684388,0.023832920353126723,0.04746469218714031,-0.015107127629792787
EFNA3,0.010250939589984668,-0.037289111872592366,-0.018533271254635823,-0.03738209524012983,-0.009687246748990921,-0.02686865798880767,-0.03352123464838891,-0.02807848762910864,-0.04898244103429923,-0.061743032530195,0.010728831971371448,0.16343623880548522,0.034606192370576674
DRAXIN,0.00026946332074939433,0.0029098261425942887,0.01568889969799842,0.06542001516526878,0.02016386034226705,0.023659274243660464,0.023317507905682367,0.012349421851517887,-0.09432245360624032,0.025932036290846033,-0.02281981074316171,0.03989806576978126,0.0038616316330528505
RAET1L,-0.01138107734743244,,,,,-0.03480346189574007,,,,,0.08511586881927825,,
NPTX2,0.04301475423385325,0.017259671947393546,-0.05400574267754633,-0.04272758757124102,0.010667369991418221,0.01379331996018758,0.005521295503402982,0.014747670858364755,,0.03487394872034045,-0.012946583337009501,-0.008700175857192991,0.026834067661236347
FGF11,0.041104388711334656,-0.031244690686894058,0.008878751524915525,-0.015242641874923976,0.03864220817844173,0.030270308167952394,-0.01991319220711598,0.0717479313121973,-0.01009562997576904,-0.027680234079906885,-0.019568691372776902,0.05323086699594315,-0.03905144719846112
CD59,0.018120102268274194,0.045341088499487814,0.009478068573241185,-0.00021562045360908974,0.03529407764114805,-0.039513116967949756,-0.06836556131331589,-5.106158532147586e-05,-0.01024326293965431,0.028640153787707012,0.027700981706073744,-0.05956576057791353,-0.021750536570329198
COL9A2,0.02093628853206057,0.06950157264771617,-0.06053776292806681,0.005149855306648783,0.06419708764314168,0.061469767528970834,0.007319152193836471,0.03460810238931985,0.02641071499377489,0.010301324981511999,0.00601283663351914,0.15413348892986659,0.033083028454814534
DLL3,-0.024595295599034922,0.02838544896012092,-0.08076387068211474,0.026956372846132143,0.04425476978044448,-0.04886300804449444,-0.036681963778706105,0.02857758504739526,-0.03843157909877072,-0.013070375017687059,-0.0188910548347021,0.12635408759093605,-0.039714304574398424
FGF5,,,,-0.020187935327943222,,,-0.01638105376707072,,,,,-0.013174109447573273,0.01536374851563603
LIN7C,0.02318740603066506,0.014606053416939524,-0.001204174414626099,0.03955273237718963,0.029189998514776785,0.014696999909405404,-0.01860788635343736,-0.038844656487839774,-0.12381949208494214,0.03648221975548567,-0.0611626767754566,0.01882274309419764,0.003335984287155912
GDF7,0.17143573651655705,0.001511649837612509,,0.10149692746825634,0.022930522200635114,-0.012873755499397845,-0.030110924732272303,,,-0.03201215494000648,-0.013763746529886703,0.0011064773507493317,-0.0028253289648811786
PSPN,-0.0190350957879797,0.004417355817152986,-0.02085476163888584,0.06389253248351054,0.019992200599016834,0.020591141985390055,-0.03423629509413751,0.08830460555749996,0.034260794836687265,-0.04635209172886953,-0.0605649299981364,0.09434248853476053,0.059748500872676025
ANGPT1,0.0031400128450092945,0.025618625873499837,0.014574731416437474,0.11072211233026345,0.05502033223607432,0.045283637846170975,-0.05075886536341271,-0.018370976623911475,-0.02813451274970789,-0.012879933745403114,0.009976647882465944,0.019659960405082243,0.06209478634933898
PNOC,0.061271884859540236,0.10064983514420231,-0.07035343935404137,-0.05675555615078856,0.03310987305695952,-0.01474118532975299,-0.054221393179989946,0.007299112489317558,,,-0.014636428602374244,0.02837059060411539,0.008499334966502299
L1CAM,0.046673545098420824,-0.0155259052324745,0.029117056259786507,0.026001960742283534,0.0830293750895121,-0.07558752436324873,0.0652809174772515,0.056245429477140674,0.07104722252636704,-0.002254994791049636,0.05702259927691209,-0.024485034127785445,-0.06796901481957088
APOA1,-0.04250340304414078,-0.01913891037320355,0.0039057564498510278,-0.0036764700440797115,0.017602391800130304,-0.025597303307705953,0.01823275556995187,-0.03586232685510116,0.052800074842653665,0.01098841296287883,0.13136950411257253,-0.025803752387592173,0.06823127335072883
PSEN1,0.00291319984785958,-0.011142841493320212,-0.02429749096425049,0.0047144619386207155,0.02787740897514461,0.03513595821200978,0.041813030583400544,-0.015579190495467543,0.050558487901732604,-0.009703187649179386,0.07964009739644472,-0.012657634865826259,0.0023889070057742717
CALM2,0.0324377322652935,-0.012234744291660006,-0.08893840078528989,-0.04659405770520998,-0.014009264500780046,-0.09361229397901304,0.02900714929815268,0.02785994173655262,0.00040908328328669643,-0.014781855143258105,0.060135822591309174,0.0854004704905671,0.05431184738424601
CLEC2B,0.0009805492892004733,0.07056891991588787,0.05463802345773366,0.06688989355819157,-0.02170482772774626,0.025451996776833886,-0.05310248261868333,0.030300124339564933,-0.10146415058548303,0.08617989195371946,-0.042665296557531,0.026699387823583026,-0.05975801348186331
NTNG1,-0.006835268056478418,-0.00996511347197498,-0.01705107385937542,0.013217654480417217,0.01720579842111934,0.0005539009332614534,-0.01515483660069385,-0.004820190583277887,-0.038866751288078163,-0.024560303000278453,-0.047887602407842955,0.08707555798956765,0.021757318772131516
LRIG1,-0.026035534056160152,0.047152354424556994,-0.07456823889534862,0.033770863784858246,0.035573353437934156,0.03444611598726403,-0.035008933716575555,-0.0304759189604425,0.02063531061094465,0.04447030886616121,-0.026628588770798968,0.08273199456868376,0.08419946217007669
CPAMD8,-0.02286576120017026,-0.022128459596483213,-0.01836062136034773,-0.018262704327388832,-0.014342545630936817,0.029283982761105366,-0.036953526314932685,-0.00497772464183337,-0.06167437052096849,-0.053565128678486826,-0.015462457659023909,-0.04269204093587117,-0.02384067128151256
GHRL,0.052521729979255104,0.04705886657425395,-0.03109506314578935,-0.006334663890902625,0.03759505566273085,0.004450069877687284,-0.01826955879436033,-0.014794343516902217,0.10567881394100581,0.0586494706425466,,0.05871240093014738,0.002583056433567625
NPY,0.03552396764597697,-0.009372160469014016,-0.056320430247160866,-0.01542361129881703,0.020459902974513708,0.012421716471401707,0.01812302113996256,0.0009886948374613366,,-0.004419696889824218,0.0649763604034131,0.07205083097917976,0.01847489181779504
MMP2,-0.009318496490262847,0.04836104282740658,0.010610896624453092,0.06840234752919883,0.013934635623008812,0.08184659621429924,-0.04570495316148329,-0.05554033334666169,0.04476474789466722,0.0229596726872107,0.022462284796739913,-1.084460352310293e-05,0.027126324660767497
LHB,,-0.019272217161464586,,,,,,,,,,,
PPY,-0.019190745494704915,-0.024591029601712826,,,0.05759757862999574,,,,,,0.013580709118511605,0.00039858935529782835,0.06368351041918477
ALKAL2,-0.021343422816555987,-0.018992221905606968,,-0.02070686918347093,-0.01126874310825714,0.04115265097239997,-0.0074541626506715785,0.02582703967402362,,0.08203210216013675,0.07616148868592065,-0.012799080174310482,-0.015561704545501086
CSF1,-0.0027312920593816708,-0.027545443899272957,0.07848220215315159,0.011333352590141428,0.07965739811797008,0.05734735353300034,-0.029721079089192335,0.03225267459519309,-0.02764375660101272,0.03712938900738407,-0.016376665879987175,0.02152165279654505,0.07365812992519705
SEMA4C,0.06163607285991099,0.056741447480572305,0.004145725274714707,0.026086089056122558,0.038261385205453156,0.04621925488659558,0.010418306667239157,-0.019437730393972452,0.02199299500625504,0.00998130617438352,-0.04923856599297769,-0.018906059613426653,0.022687894511342642
BMP8A,,,,,,,,,,,,-0.0013730900562405552,
ICAM2,-0.05248027280463698,-0.06121819794376988,-0.03505171402257713,0.032121366374235516,0.012080111556784125,0.07231790594750338,0.006340163452666415,-0.017350265447096225,0.1333678599492988,0.04717160805198886,0.0012071586491560861,0.014536189927491238,0.031170565282640315
SYTL3,-0.04563430615710542,0.058230787843952046,0.07605768835996765,0.038451168343742584,0.03989691097665427,0.040745996624785244,0.015544547856709558,0.02170837963225327,0.0060032945168802905,-0.01466763410847202,-0.0006449347250395138,0.03717714316383477,-0.009238085096698559
IL1A,0.019142786498808538,0.0030722526884984225,0.06591422602203646,-0.007226594690206615,-0.0024588335870748103,0.039971352399158465,-0.040406588482378714,-0.007177576409226725,0.05500567769957977,0.17046816967868317,0.04035533819184317,0.08880721447430688,0.14331684900324032
HLA-G,-0.017512760441602555,-0.020355190724238508,,,,,,,-0.07098511714252953,,-0.018426138510883493,,
PGF,-0.025820632035713924,-0.01789310613004042,0.02380641624339114,-0.014885375654883475,-0.007282438126945151,-0.009752569230114716,-0.02920727746897848,-0.061416593228221024,0.0020359617851788392,0.06958600892688818,0.021679999314685606,0.012532324474519907,0.055557369371524654
LGALS8,-0.0692553518194801,0.059660893649378745,-0.031019986736786822,0.058352604684403744,-0.002118657786531365,-0.025263166746243564,0.027629507857767438,0.0435476132979041,-0.02551345270546373,0.08117586283068437,-0.04077036531054358,0.022599792717014903,0.0052119220818836725
DKK3,0.08672816192348305,-0.029926690051227327,-0.04548558432289425,-0.065989068268535,-0.025506296973656892,-0.08382433539548872,0.0008162283324475604,0.016124626564272167,0.09463587599903064,0.017607532444730324,0.0781725266304081,0.044630034194176715,0.018502242449482106
COL16A1,0.019155525320031442,0.06713241236358916,-0.08707406340900696,-0.023538615261611624,0.00409794086147394,0.026478130176642734,0.040046265914359565,-0.0629186869351663,0.013109299498875343,0.025587347134131574,0.05056874427774416,0.12176793799926026,0.10348586378592364
TPH1,-0.012858813819245671,0.07773521368787059,0.0019821575040785424,0.013469104425245555,-0.009949390308384352,,,-0.013950288481809577,-0.013831261073676873,,-0.032123251183483324,-0.012367756923020168,-0.0395643606050667
TNC,-0.006253445247640129,-0.00942067450956907,0.12973170715494972,0.0498444163632402,-0.0166200011972013,0.04683515946511772,-0.04655978986717268,-0.022426619993294736,0.04359120148595627,0.10143526912939836,-0.04957503320911861,-0.07165768082336899,0.014580685652560616
TNFSF9,-0.022865758826329425,0.0023581974435036832,-0.03425481014224455,0.08598300063604118,0.03855258013261084,0.01603365219457163,-0.04361344848588253,0.005164087970898443,0.09408330749823539,0.025386989147505104,0.012367949152563465,-0.021259096060593455,0.019054593063194028
C4A,,0.1043905740806277,,,0.012672396104175858,,-0.01971340960671376,-0.012262833517792893,,,,-0.006063083502503658,
CNTN2,0.009386507880741725,-0.009458789956311327,-0.02361391774084685,0.03820012161109188,0.0031234953867414605,0.012313157983747903,0.028371783706849434,0.007944320095095757,0.055289332161365015,-0.10077547775247407,0.024885877455880116,0.05363506917011691,0.029932855375471388
F7,-0.012544742005724733,,,-0.01826269371249416,,,,,,,,,-0.012199752793301271
LUM,-0.023176490682011313,-0.01392257547958834,0.09446610612327344,0.026520050880743235,-0.017428711536464424,0.04765173871291373,-0.03532000998538892,-0.0020208967203961922,0.04316305403474615,0.018948004999598266,0.04453749197669964,-0.07509489434746025,0.012798493284564876
BTC,-0.011381072606847946,0.012644907892705252,0.03551599680598804,,,0.018063099793651692,-0.0016427165336307214,,-0.03037663645243614,,-0.023454801629525398,0.032501379155994096,0.009647414287117044
APOC1,0.00266857263260201,0.06535857524608212,-0.058798262233309286,0.06234449007374741,0.06499246969806424,0.03937856247252038,0.02968234974556064,-0.07527930474564413,-0.02876875324984818,0.09348812258930313,-0.011853233320604367,0.1432715268374112,-0.003981401830648086
PKM,-0.007068198632920991,-0.025033516397370493,0.08007126904671337,0.053001805427319734,-0.03525416200110648,-0.05547921317144003,0.0033417777226215314,0.04962485188631239,-0.008784234101364792,0.02333216852386178,0.02296156489736673,-0.0797968877343964,-0.08699718082405251
TNF,-0.016381486349394618,-0.019256423175986196,-0.010172747287660858,-0.02680276912773493,0.03315715194844072,0.0027490411849518132,-0.05140044037288509,-0.029129770099980735,-0.00943321102041639,-0.03523660013967621,-0.016055726013369787,0.09833750246616615,0.17212198558131983
GNAS,0.01805613931288376,0.04201777620232256,-0.13054981290453116,-0.04373182542412359,-0.058659114175349726,-0.01957326111595094,-0.010505771232535054,0.02194419884916614,0.06281134276287757,-0.05758554145783754,-0.04706764940568078,0.009962692821902883,-0.007164071867306729
BMP8B,-0.04095653164736011,-0.029509783313860345,-0.0033501776415001687,0.013031174566526828,0.017521637880697504,0.04303337242252383,0.008843470920721967,-0.04203763504629271,0.02269460977598797,0.0586305206431165,-0.0017642264122668826,0.0038100190043423594,0.014418115087691682
LIPH,-0.012858810653506246,-0.018350079273343745,,,0.10062853123426967,,,,,,-0.01790075321038393,0.04140346461778368,-0.03657154056043236
CCL28,0.05922873944746948,,,,0.07295938684977282,-0.07068379532944837,-0.02448711548603874,0.05043290400470718,,,,-0.0283967364021278,0.13359160092051592
PTPN11,-0.02253378883510617,-0.010827173397022839,0.007756052798060655,0.02408027901642625,0.042391599678889794,-0.013746776931170544,0.05884646772754679,0.03749543146379985,0.001517176426177568,-0.07758819189783545,-0.043074758387698975,0.08520417799301543,-0.014069763525315446
ADAM12,0.00812324210358574,-0.010839195118452594,0.025160773064059668,0.0433667890521467,-0.007490491992187327,0.022809799379630614,-0.04205411381832455,-0.006291544457444305,-0.07524802635174105,0.06678758248474274,0.0634086889543739,-0.1094132351551887,0.020835272663875398
EPO,0.13862024057500258,-0.019666279654143047,-0.019339947876057875,,-0.02692810128471751,,,-0.013950290530456686,-0.06915915183556778,-0.02875873899579872,-0.018591296847715516,0.012561024998434265,
EDN3,-0.0223994386684611,-0.028611812715192315,0.03609279504395544,0.003329516470303705,0.01928205200205738,0.00010768707816533835,0.04583651612678144,-0.01409423676754715,,-0.0220376058110535,0.05168325338300559,0.0016328245295174162,-0.009390817775585739
CCL22,,,,,-0.03908604841639188,,,,,,-0.01700145630547836,0.0646964403272357,
CCL2,0.015191755196973817,-0.035269571473824785,0.14948992323597335,0.02472749025549446,0.04521942126621324,-0.023697492070138236,-0.06914022620776321,0.05313106575245559,-0.0010330335010577407,0.06319108919934958,-0.007383606147419267,-0.058672489974458605,-0.05025872191266429
DSCAM,-0.021338008037019376,0.033211841755786016,-0.03221510693890062,0.03536258322196348,0.06618218888213392,-0.0339254303008339,-0.015755796183695395,0.038581842903556506,-0.062096936530671366,-0.019924553098102413,-0.028377152919535072,-0.024022561773138943,-0.030890154352941186
GPHA2,-0.014331797863294884,,,,,,,,,,,,
ANG,0.01971891634162037,-0.0771246322078576,0.02489695340858275,0.07138942921047743,0.02913322058883873,-0.034045278661565224,-0.053337608488964815,-0.00408863000808877,0.012296641037686035,0.006058534927039031,0.0030391896298499425,0.060899226225478664,-0.06138775051024254
FBLN2,-0.013486618811217254,0.03727196564800722,0.10376170875998085,-0.027876296710685658,0.030562393601664784,-0.02936833974721275,-0.06237322638023108,-0.0017867118559835558,,-0.039681923517850284,0.08806683868007645,0.007617461197173527,0.05479586662029326
VTN,0.03369859371302412,0.01799090591826125,-0.0011393464882214304,0.01924639758321113,0.0006064945654690284,0.050025674863192086,,-0.011591851532959472,0.11912173398938271,,-0.013073025154941336,0.03490232599744057,-0.02348017200235908
VEGFA,-0.014214564242840379,-0.05391888005217933,0.07253950101966125,0.03552215388987295,-0.0634385636197757,-0.05101436709047311,-0.05138001408882659,0.013713088359604117,0.007417974714830758,0.014080323405523709,-0.012758774629467541,-0.1067768243209854,-0.040414484958878165
F10,,,0.0021716946317160988,-0.029695529439465393,-0.029526081049260314,0.03811225642286626,-0.026901319955897125,,0.04975445260349738,,-0.022327532704021814,0.020891710301525986,-0.03019512311089597
SERPINA1,0.09578298956128428,0.005908433781118864,0.12362007738254108,0.03345772980859827,0.059316437586349816,0.02699505300778741,-0.023875425960390186,-0.03515489730118703,0.08021735176116626,0.0479024952335068,0.004119966329404425,-0.033146083195980725,-0.017228817398375836
VWF,-0.03833114136448262,0.01272101522063339,-0.05002299039297353,0.043118125288344064,0.012914350218568281,0.041698647279085684,-0.012434762066928333,0.00935010869857228,0.10432444759783448,0.020572700694738,0.0446099254811879,-0.011334097179648226,0.04677908825445729
GDNF,0.08453205541375637,0.0017600250584351104,,,,,,-0.013950289444052804,-0.041309864340902266,0.0039176756105043144,0.06405404786071693,,
VASP,-0.003500735098776656,0.04073032615966036,0.03932078830178457,0.0741470567396959,0.026240069234796465,0.04754759621647221,-0.01818368552863761,-0.0018160131685295506,0.042970339696623804,0.10996047909349915,-0.02559596028773766,-0.02310518406823638,-0.01704334340664328
ADAM15,0.0005889741494970439,-0.06398679590593341,0.0008327888676807819,-0.003152180861825824,-0.02074847696790153,0.021747362526544117,-0.018025246197814634,0.023864145614208913,-0.003898483961468729,0.04868825831481285,-0.02171732824252158,-0.009270373572837302,-0.04968277899309416
WNT2,0.053817791007535594,,-0.01566829004060163,-0.009830001541333861,,-0.03787994361467901,0.01107427497031171,0.06438795010333233,,,0.06502588388716488,0.03137243632300294,-0.048184222287350795
